age_group,nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
51-65,China,B,-45.11411044704394,A,A,A,-67.07110588556196,B,-30.096375161511435,-89.79193842859486,C,10.545836883287203,D,E,A,C,41.78778717000959,1
26-35,China,A,-113.33276934369378,D,B,C,106.33250980939317,E,-15.434097039532787,-66.2069975540242,A,-24.18885573664167,D,C,B,A,31.309397961989603,0
51-65,Germany,C,-117.15796665458211,A,E,C,-34.92620246977192,C,2.3438346669112557,-106.94858763295478,B,-13.109189922091685,A,B,A,E,-141.5964269528941,0
65+,Brazil,B,64.53915926474775,B,A,B,-5.533198174054242,E,-20.98182819861521,-14.551594125932194,B,-140.2578866648453,D,D,E,E,190.38766548889134,1
36-50,Mexico,B,113.29529658722966,C,D,E,152.72593289843368,E,141.7375648762444,68.91388064685405,C,-41.054854140874966,B,A,B,B,72.80458255208478,0
18-25,UK,C,21.521843849170573,E,D,E,-63.19895988057919,C,41.494852180853115,75.11210987095198,C,0.7141746127680166,A,E,C,B,-252.17592396578988,0
36-50,Germany,E,13.201751460356387,B,D,A,-52.041280555676536,C,52.595014524180996,4.528633844993064,D,72.00321054171607,D,B,E,D,49.200224253749674,0
36-50,Mexico,A,-242.2557850670048,C,E,A,-23.960332523719103,C,-143.13989969927198,190.86903099399103,B,35.16736219736855,D,B,B,C,114.34944673613047,1
65+,Mexico,C,-14.459126485874254,A,B,D,-165.2614629353018,D,159.39648765681008,-219.63527183466564,B,-38.35736634568798,A,E,C,B,-128.005066068959,1
26-35,Brazil,A,80.49568080662648,E,C,C,-147.97948865513067,E,-215.72726248521838,-116.09209375410406,B,-23.320848084049175,B,A,A,E,-220.6913032544584,1
26-35,US,E,39.12333427544606,A,E,D,67.65439285801845,A,-142.0367361953075,82.31204585190264,C,45.650412464047456,B,B,B,D,161.19568952970724,1
36-50,UK,A,48.325109685845256,C,B,B,34.105508024913355,C,-4.22835540693018,132.93466438642986,A,96.75523693965984,E,E,B,B,84.50488446193091,0
18-25,Brazil,E,127.92536102360641,E,D,E,-142.02750203034108,C,-16.32259967742848,-3.862838367347016,E,21.587646547325235,C,B,B,C,15.329099256067371,0
51-65,Brazil,B,82.94845608046406,C,E,E,202.49329821364404,B,-124.8106178855209,-91.54066616235524,A,-59.62772249171244,C,C,B,C,-90.01498787065051,0
51-65,US,A,-18.264669232836237,B,B,B,-142.8291151819424,B,-177.73175805732987,-72.53327303752152,B,17.18480669985332,A,E,D,E,-63.3149153862559,0
51-65,UK,A,-6.207385851486886,B,B,E,-23.75183068723062,D,-8.447487976282895,48.278844949585,E,189.69197710826307,D,E,C,E,169.62436180609376,0
18-25,Brazil,A,92.39027992568091,A,B,C,21.268322031535387,D,2.7678442923668243,17.769179928585498,B,99.0479343424485,E,D,C,D,-51.577653340112604,0
36-50,Mexico,C,19.23100107534463,A,C,E,-120.37723347142692,A,149.43778211551933,-23.402788497616342,C,-44.523356589139304,A,A,B,C,223.25679750116691,0
65+,UK,E,-60.59873645839221,D,C,A,-139.10425646651825,B,63.55865461557525,-51.847263672802654,C,71.1375232631984,E,A,B,A,0.59491556433429,0
65+,UK,D,218.48021605276972,B,D,A,110.51065333728405,E,182.66126574648894,37.04422400528382,A,43.74506652870157,D,D,C,A,-17.198943774269466,1
36-50,Mexico,C,51.412966176747645,B,B,A,86.6415290016097,C,-6.971972745617267,138.87160694791078,B,-15.895984226276362,D,E,B,B,62.2849684594722,0
26-35,UK,C,-259.5985192950073,B,A,C,67.6623560074267,A,14.150385500943022,1.8439912343921074,C,171.54955693219475,E,D,D,D,-27.238555857473873,0
36-50,China,D,-31.203546387255738,E,A,C,-45.611753597491614,C,103.93151724404306,9.969687036941117,B,-175.8146507931258,C,B,B,B,-203.96764984971773,0
18-25,India,A,-92.86904993142699,C,C,A,-154.65980916946572,C,-2.0813816082264793,-103.65166041091001,E,87.03545456997762,C,B,E,B,77.43129017415052,1
51-65,US,A,19.617503140644708,E,A,C,-49.405097370454385,E,60.762408623689346,160.2923103154436,B,-163.44666744975765,B,B,D,D,140.11604143636512,0
18-25,Germany,C,20.281069037026136,B,B,D,-120.77133361713281,A,-92.87876309536483,114.96031567855466,D,-73.44644428579706,D,A,E,A,47.36422977494282,0
65+,India,D,41.96358286487037,D,D,C,132.26012027792328,E,-16.526570151043916,-41.332975235854896,D,8.849840381355763,A,A,B,D,-125.86210260140489,1
26-35,Germany,E,-18.563309843128774,C,D,E,198.58924349633077,B,234.97769095621507,-48.63798078096932,A,-110.66612531166027,C,C,C,B,44.9757541321598,0
36-50,India,B,-69.74828088846087,C,B,D,-31.245463289872188,A,-63.40265657004135,152.78163532090207,C,-50.54754852862754,E,C,D,B,41.992180345707524,0
18-25,Other,C,-18.783419317873886,D,D,A,-133.58689157978435,C,179.25918354552095,120.6225491363321,C,-83.69587442143312,B,A,A,C,-8.191216476747657,0
26-35,US,D,19.26993212820492,A,E,C,127.18645327718774,A,102.45036085455219,-17.869350599053682,C,2.8867675587072936,C,C,C,A,-58.1323488701861,1
18-25,UK,C,5.332819491312855,C,D,C,76.201545371265,C,96.75558800922173,-11.956797671194245,B,32.1365576768255,D,E,D,E,-16.361933609443494,0
18-25,US,A,-2.2801858142790072,B,C,D,-126.40031620655203,B,112.96651632924228,42.526083492360996,C,19.67021152695992,A,A,D,D,-121.74883602930069,0
51-65,Other,E,-53.33578403147743,C,D,D,1.3034803729599846,A,-108.5146517864188,179.04989864025342,C,-63.391374870045794,B,A,A,E,-86.50374709343872,0
36-50,UK,D,-110.74596655977915,E,E,D,127.16326667283076,A,-2.3182920084735983,57.438197016359126,E,-30.722853596103665,C,A,E,D,-20.243622084628107,1
36-50,India,E,-35.544263210887706,D,C,E,117.62234107048222,A,139.1867315061012,-79.81308267996332,C,8.560803217873625,E,C,B,D,102.75802167875543,1
65+,US,B,124.5856270730442,C,D,A,75.07250275418428,E,49.818990549504186,22.59443796426298,D,61.11663626686057,B,E,D,B,72.73355023827878,1
51-65,India,D,-106.89927124112558,B,D,D,27.98808258608853,A,13.587928363198772,-58.850551812539386,E,108.15661071448459,B,D,B,B,67.9074164301256,1
18-25,Other,C,90.93059624717164,A,E,C,-58.395175220618476,D,4.3785106023022085,-68.03497395833517,B,64.55177391045491,C,B,C,D,-83.20949491204884,1
26-35,US,A,-9.500368189200056,E,B,A,52.75304280814497,C,-65.88223517161026,120.24076058965336,B,-33.485194991950664,D,C,B,D,29.689137981042208,0
65+,Mexico,E,-51.01773729639025,E,C,C,77.23535250439052,A,-41.70855309894037,-45.6290618240994,A,-75.46241637918497,A,B,C,A,-11.874510906306563,0
51-65,India,C,-71.60372539723119,A,D,C,-76.52073594484467,A,-91.2428143935337,-3.1349781178315514,D,-182.07126542706396,C,B,C,D,185.91785391560666,0
65+,Brazil,A,-3.8926900492339036,E,E,E,152.77190780023844,D,-112.14221072492951,124.79632126326632,A,136.51555629084888,A,E,A,B,40.215567135843074,1
65+,China,D,6.080821226779158,A,B,A,-126.26927932782735,A,-21.145581597597875,-119.94093067556331,B,-24.98887444499789,E,E,D,E,-15.971658726039179,1
26-35,Mexico,C,186.53617488781435,E,B,A,-154.433007825449,E,103.47715535843022,-43.98787745721437,E,-22.084185390766912,B,B,C,E,35.37541083701319,0
51-65,China,B,-10.37906309894321,C,A,D,56.29956218207253,B,-129.33324200395774,-113.04281041965898,B,-76.73217312296627,E,E,A,C,146.0973029280203,1
26-35,China,E,51.70305390453426,A,C,D,-129.61228382784827,E,65.74810739183187,-40.80971524520013,E,-39.543036671391924,C,D,C,D,-156.99173699943495,0
51-65,Brazil,B,-47.94004236570637,E,D,D,-45.34872580512196,E,135.2047984887895,-77.5977759074249,E,54.5085560521267,C,E,A,A,18.366714046148637,1
26-35,Other,C,-60.09106451193338,E,D,C,22.132760130010194,A,-115.5638885894914,-84.48316630242644,E,-130.60662044922307,E,A,B,B,84.69136746938617,0
26-35,India,A,76.03227298342291,D,D,B,-22.23741237120236,A,-47.441210818332074,135.23682826468115,D,72.89691281205558,C,C,E,B,-144.9055600319476,1
26-35,Brazil,A,5.339488196800263,A,D,B,-9.262317573604356,E,5.989021667968199,-66.57431616056756,A,-68.93653863994028,A,A,A,E,40.66057382157585,1
26-35,Brazil,E,12.175915655348058,E,D,C,-71.33586814049006,A,16.408072468857917,3.810309409023112,C,-64.07381478215763,E,E,E,E,-18.7210778674952,0
51-65,China,D,158.7541112076588,D,D,B,-128.3518538120899,B,106.66001327508981,27.363651676909118,D,67.42263538649613,C,E,B,A,2.4202397135949045,0
51-65,Brazil,C,-18.280166578493596,B,D,E,145.4050059285759,C,28.308018534314655,123.55901016124756,C,-20.53769658565486,D,D,C,E,24.974448976014145,1
51-65,Germany,C,-49.375046252740546,E,B,E,-33.51095276900713,B,-206.71670105197148,26.686965962125996,E,-122.52249709913153,B,B,C,B,65.1357541693969,1
18-25,UK,E,-92.7681285884853,B,B,C,84.39777010020559,D,106.0564620751574,-80.62824631548658,A,-13.555654535093264,B,A,D,B,-85.48293473359811,1
36-50,China,A,83.54209890429595,C,E,E,134.06533540223825,D,-2.235006078864271,11.08723318629947,B,-47.22115177896792,E,A,C,A,-161.46258587003902,0
26-35,US,A,-20.0135874171107,D,D,B,33.11542678499844,D,-228.5064467766665,-84.05690602815518,B,49.338982780334575,A,D,B,C,49.02949959676783,1
18-25,US,B,-80.06897414949995,C,C,C,173.226363768167,C,154.17457498163887,-59.93658340864443,C,-64.19527072046472,E,B,A,A,-129.93843045478462,1
36-50,UK,B,90.83734314878164,C,B,E,-18.562848559087982,A,80.25787520510738,74.34955661487368,B,20.518213836292016,C,E,A,E,69.88040205617634,0
18-25,US,E,90.93477808730879,E,D,D,-93.78533682578727,A,-19.972489701053668,3.5459682836018693,D,-28.701521199429042,A,E,A,A,-25.26438413656107,1
65+,Germany,A,30.37406929622509,A,E,D,131.2587514389761,C,157.20559935229502,8.757090874822744,E,32.02526828486764,E,C,E,B,-108.68947470834726,0
18-25,Mexico,A,-64.15596046671504,D,D,D,77.26700382621694,E,103.01810613522959,127.31441591034121,D,31.983719413825984,A,A,E,B,35.76742548975694,0
26-35,Mexico,B,205.30155757805923,C,A,B,5.600124356132421,C,100.16662020833427,-31.5486820244057,B,-18.226816216446036,A,D,B,D,4.760799070077025,1
36-50,UK,E,-38.949416385319694,C,B,D,-116.97723830746389,A,-20.779213572980815,9.49193044981644,A,-118.02376062145082,E,B,E,B,170.62463726576988,0
18-25,UK,C,102.16890456372786,C,A,C,95.85217191242538,A,29.79887555272916,150.2024632158274,D,102.95166102832769,A,E,B,D,-21.714744841822565,1
51-65,UK,A,-143.15733567296692,D,C,E,-20.72389448993364,E,-74.89004929054916,99.37431273011691,D,-134.24019101370587,E,B,E,C,-49.295627037778274,1
18-25,US,E,30.7728630446737,B,C,B,66.5496207197527,A,86.87130360128864,-111.72171142959047,B,-40.67468673109817,D,C,C,B,97.92692972763271,0
51-65,Other,E,-49.496074824225126,A,E,A,-95.97742033142941,A,50.66688445306059,68.00939616299395,A,27.857454724405905,A,B,A,B,-45.02016823837223,1
51-65,Mexico,D,73.85287566998622,A,A,B,-96.68796561749816,E,110.3272191223189,-68.0607918727467,B,-219.32317392801565,E,A,D,C,16.480897053009112,1
51-65,Germany,C,-49.50316077566455,D,D,D,-104.97424476515111,B,-10.662964011010196,42.82129834863452,C,7.372390626154222,D,E,E,C,6.911749155453488,0
26-35,China,A,-47.27186750200622,C,A,B,-22.886388928954826,C,75.55472099072192,139.15299442013165,D,-146.56664306512852,B,A,D,E,97.74562064320955,1
36-50,US,C,131.43190974011847,B,E,D,-89.55624371875092,A,-45.063005120045865,40.99469847300025,B,107.03161336568479,E,E,B,A,78.7828813544294,1
18-25,China,C,55.829029001594556,D,C,E,127.85814947556291,A,114.92853189682745,24.77980536792535,C,-207.5153516167904,E,C,C,C,-33.75104611946892,0
26-35,US,C,-61.082323102285464,A,C,D,-104.35869952799821,D,16.680530278006884,-147.0214425640313,D,90.57995271670956,D,E,B,D,85.01821681305681,1
26-35,Germany,B,-59.45215291658394,C,B,E,-137.3985547474799,E,82.63482984032517,113.95662975015388,D,-112.22598160228286,E,C,E,C,105.89219487241492,1
51-65,UK,B,72.58151333423237,E,E,D,-105.47405137760424,C,-29.929617505325908,55.481562218170644,D,29.046408688217774,E,B,D,B,-165.07038992436424,0
51-65,Brazil,A,-48.03906578881188,D,B,D,115.06874125359263,C,-112.58392660736214,136.77704168892728,E,11.297847708550798,E,A,A,E,43.96893739833285,1
36-50,US,C,-40.08576665080136,E,D,E,-47.07744947638862,A,-155.55087433381223,83.66344975048348,D,105.74531270692258,C,D,B,D,134.26930456760522,1
26-35,Mexico,B,140.6310383121363,D,E,A,148.01166881287938,B,-55.81561713174257,324.2186597449032,A,-154.19584834483516,A,D,E,E,-30.574109765002845,0
65+,India,E,49.7136029522471,B,A,E,-21.302101788384203,D,-13.094843675353854,-90.57766384567618,E,-130.1537068565048,E,E,A,A,32.38036635279876,0
18-25,Brazil,B,134.77289281611306,E,D,E,33.23663292157381,A,9.027592359222295,-3.4942592771605123,B,-45.47180476044261,A,D,C,E,-8.034393346511067,0
51-65,Germany,D,-62.08237860606448,A,A,C,-68.07815659207841,C,-89.50609133134412,167.84542631597833,E,-71.54087635371053,D,D,C,C,168.68994481193263,0
18-25,US,D,52.147108936487626,D,D,C,-241.10022591335158,A,-105.93636386210919,47.34776940370237,A,-4.600207510014022,A,D,B,A,-64.41025294370644,0
51-65,Other,E,-50.127709499273884,A,C,A,-12.375051613887914,E,152.17295986760462,-186.9830253175509,A,65.02266060025939,C,A,A,D,-44.01322801813504,1
51-65,India,D,221.11440355894678,C,A,D,-38.767706330978136,A,40.45000274011521,81.3166432586283,A,-74.7457120885689,B,D,A,B,-23.66040599757484,1
18-25,Germany,A,-23.955087657029097,C,D,B,-226.46289624643802,C,-23.409121691958614,-235.86748020169003,D,-55.717530132376616,D,E,E,D,14.004026802767862,0
65+,Other,A,139.84781398732014,D,B,C,-18.03877912461068,C,-15.983710917479588,-45.30023660787951,E,-37.241726237719156,E,A,B,B,16.282421367538177,0
36-50,US,C,45.83868612181779,A,A,D,-187.3294270824876,B,-82.46520748092718,-14.154496208979975,D,-8.893548634114836,C,E,A,B,-176.28829652259586,0
65+,Germany,B,75.58752581815918,B,A,A,-75.62201664577086,D,172.621849499295,173.02858655474503,C,171.08595153810393,C,B,A,A,-80.31681221217882,0
36-50,Mexico,C,-157.5550815561623,E,D,E,11.097983959640448,C,-3.9341003772408527,-205.88937355118424,B,-125.07501799904479,C,B,E,C,194.0859975159384,1
26-35,Other,E,-9.210853560941377,B,D,A,-43.37384967400939,E,-119.43158788211213,-18.389761118537425,A,79.45433271124284,E,E,A,B,100.84010279266175,1
65+,Mexico,E,-5.110213050028063,C,D,D,32.44970751195063,A,82.09644583368856,-68.78180855912642,D,-153.22762047418152,A,A,B,A,-63.67282419778428,0
65+,UK,E,142.50096676853096,B,A,B,-23.144911478230746,D,36.86038851315219,107.77977209161315,A,-63.45604751146148,E,B,B,E,-10.506827580317626,1
51-65,India,C,-6.886146087643549,B,E,C,46.114194156907104,E,-30.31222461482433,-64.54861015119538,E,-190.1425762039501,E,A,E,A,-60.98616803471807,0
18-25,Mexico,A,36.995166748072464,E,D,E,-195.15214194108194,E,70.31741912799424,99.30821901263216,E,84.57377714584689,C,A,B,B,-53.37851562337234,0
65+,Other,D,-12.166469442559338,B,C,A,-45.42489234380287,A,-174.55084982997795,113.03780368266496,C,275.8639363580563,B,D,E,C,49.44556285905469,1
51-65,Germany,D,-71.29838343288627,A,D,A,-28.12691742305809,D,171.77465307467293,67.47701760862604,D,15.761086255048426,B,C,D,E,-34.04147168086505,1
36-50,UK,D,16.72825504727177,A,B,B,-43.55815383343864,B,39.431170158472575,-208.91830680649898,D,99.05782283553756,C,B,C,D,-27.643132241003276,0
65+,Mexico,A,-119.56818078285565,E,A,C,122.28333150525526,C,121.61040506393326,188.09292390058792,E,-87.84125367964236,B,C,A,C,-55.84600531344026,0
36-50,Mexico,B,-117.76678509392397,A,B,C,76.00039086015542,E,-10.85340333963579,-64.32743404685117,C,149.87560687895035,D,A,D,B,-9.31632837308066,0
51-65,China,C,78.50431495904758,B,D,E,-32.291525092436885,B,-37.817972009067866,132.9580634540369,D,-139.42589971538203,E,C,D,D,76.53202032675212,0
65+,Other,E,39.28658325134632,C,C,E,-81.13896039862297,A,32.202346876072326,166.25982949532343,C,-53.14921829514462,D,B,E,A,-4.204539050525044,0
65+,US,D,80.65628309664763,B,E,A,36.17961324291973,C,-100.4450232525682,-119.38057321814297,A,-263.94792391296164,C,D,B,B,-50.66047529257417,1
65+,China,C,55.43177539606686,B,B,B,-76.88095145996645,E,-227.0277033144039,-63.536100999409285,B,-60.618072787737795,E,C,A,C,37.81743290770749,0
18-25,Other,A,90.8330717492504,C,C,B,96.0471201457477,A,-7.177506963039597,-9.592028069946732,D,-59.22516322439875,A,D,E,A,-58.10060628506888,1
51-65,Mexico,C,-63.24515478143249,A,D,C,-47.24958406502234,E,-17.220885181524768,61.523077640146276,B,-17.681278469369566,E,E,C,E,-81.94753937268324,1
18-25,Other,B,-23.555908838148277,A,E,D,-20.98657945001848,A,-40.85388123778596,-58.60545311291019,D,61.820485853639525,A,B,E,A,101.68918737692267,1
36-50,UK,A,2.396188137288677,E,E,B,85.14621704874848,D,-83.85224810536262,46.17699312853337,C,-84.29277757973752,A,A,B,B,147.42686530480574,1
65+,US,A,-46.12430693885446,A,E,C,-27.88167238062463,E,-137.79241245467617,-35.73136751773671,A,-123.56749371765578,A,D,D,E,-56.21776130659462,1
36-50,China,A,53.89863125170664,E,D,E,-9.93241205082995,A,15.796576744842133,63.984624727544045,A,156.8574255511349,B,D,C,E,60.07401049419153,0
36-50,Germany,E,6.3649127725407,D,A,E,59.055434246409824,A,-0.7891024938795017,72.31482810593846,D,86.0202522885263,A,E,C,B,104.41856674881053,0
18-25,Mexico,D,134.38028079087246,E,B,D,-192.9567913912193,A,218.98124284736684,19.946796138927265,A,51.7808040236639,C,B,B,E,21.506249453021262,0
51-65,Brazil,E,-67.65485625865522,A,D,C,69.24464016637191,C,-18.05582224817327,47.995420186714696,E,-34.85651101884456,B,B,C,A,88.84104468124909,1
65+,Brazil,B,-29.079777245686923,C,E,B,8.564788482251277,D,-241.18270374485675,-51.55692105993055,B,150.08046495021676,C,A,B,A,161.39810612042297,1
36-50,Mexico,E,-100.99637285742789,E,A,B,19.856799181033647,A,1.786329531224287,-91.77066035337651,A,-81.91197723102735,E,E,C,C,58.731367284840005,0
65+,Germany,A,15.140001564993419,A,A,B,-77.55566588576622,C,-148.7018974896568,87.71403411031777,E,-168.75091539616105,D,A,E,B,-72.68579964819011,0
65+,Brazil,A,67.25921073262836,B,B,D,198.71828494367315,A,12.134736296557028,-103.78104836107687,D,-142.51325653033953,E,A,D,B,-66.64368137997788,0
36-50,US,B,84.06093830940404,C,C,D,101.44124382674062,A,64.40796973404129,-23.17822456640685,A,157.98649498305835,C,E,D,A,23.750376120409747,1
26-35,Germany,D,-23.742502007143834,A,E,E,-17.336023022499905,A,53.17235878486124,158.93164954742406,A,-172.60903042608155,A,E,E,A,72.53376446374745,0
36-50,Other,C,235.07025960452205,C,E,D,69.82978883971151,A,-78.06436469744162,-29.447717124723933,D,41.4916814442743,D,B,C,C,-125.03613880965354,0
18-25,Other,C,-100.39419168419386,B,C,E,42.880324965454854,B,151.76602841607036,23.66974046716644,D,-41.31922868319429,B,C,A,B,190.3137393413477,1
18-25,Mexico,D,141.12756888787072,A,C,A,104.29228500971092,B,-19.178722557590376,-19.059408150067405,D,79.30361268833401,A,A,E,A,-80.0867865044976,1
51-65,UK,C,40.12887056406423,C,B,A,-47.102171299810045,A,233.45691384751854,-117.9624134242179,D,-129.0526839730461,A,B,A,E,215.99906596642566,0
26-35,China,E,76.57214882169441,B,B,C,-46.7811219048035,D,-57.066267135340865,-77.62685399029571,B,-19.18741284295045,E,D,A,B,7.857145118179651,1
26-35,India,B,120.01053569156394,C,A,A,21.650739444672872,C,129.2091010418819,-16.428558715367576,C,84.4757659985417,E,B,C,D,-54.99566116660306,0
65+,Mexico,C,-42.34223751498056,E,D,B,50.45809459635334,B,-78.60791713441077,-80.08771509266897,D,9.14466531796582,C,A,D,D,147.44228583095654,1
26-35,India,E,35.78354946936661,D,C,C,-66.40245463688596,E,-63.53897732971868,100.37841989744882,E,-161.24026184443014,E,E,E,A,-32.74099641228768,1
18-25,UK,A,-18.047053866361637,B,B,E,35.184148777169376,B,77.38844723095333,38.78505365735529,A,100.43698270907026,E,C,A,D,-37.38634047532739,1
26-35,Mexico,B,-99.37718152174486,B,D,B,-99.09114307075447,D,-39.199976424413904,-32.0384910495627,E,-66.70775519663725,D,A,D,E,-7.917155561942262,0
51-65,Other,E,2.7957510456912,C,E,D,37.99042363703929,A,-10.25159483040804,83.90001991339331,B,-245.83181573623887,E,A,A,D,23.11812105179218,0
51-65,US,B,-219.1988034694104,B,D,D,-47.158589721410316,C,-36.32121739772167,-40.091932921638424,E,173.5757950137228,A,A,C,E,2.716145695906589,0
51-65,China,B,60.38601643890179,A,C,D,-33.44264551936117,B,4.984103000804189,-9.072803899859167,C,96.99878052747005,A,A,B,D,-60.73872533959587,0
51-65,Other,C,-76.49814373674914,B,C,A,136.4864647358039,B,-37.39311986712093,44.20671169766194,E,-127.87967437215184,D,D,A,E,61.18347077429892,0
26-35,UK,B,4.465862220914022,B,C,B,-18.71199338602104,B,-12.425579906997035,-61.68078623302124,B,72.53637059510196,E,D,C,E,158.29198897827635,0
26-35,Brazil,D,15.152097091472555,E,B,D,173.13359232968833,C,-32.03364191755475,6.536973836998504,D,17.394731497824182,C,B,E,C,19.721000369108296,0
18-25,Germany,C,120.08503666378387,B,D,E,175.98406333131794,E,-28.58032648972631,39.23651532450441,A,-45.76227522920252,B,E,C,A,24.709122088271073,1
26-35,India,A,-79.1103932319942,A,D,A,153.76531073772418,B,-98.01498188027966,50.004081948523705,E,126.34361564803507,B,D,E,C,239.2180575504999,0
18-25,US,D,-78.58102687653732,D,C,A,-31.069775150651296,C,19.269757850811114,90.98686639296878,A,10.784898516192504,B,B,C,D,-7.9810885873592445,1
36-50,US,A,-124.78180616801771,E,D,E,76.80759762302901,C,-210.00104309797103,127.09850409975716,C,63.881786292692524,E,D,A,C,-19.469385947078717,0
51-65,Brazil,E,81.44879777173621,D,B,C,-87.32264151640675,C,-34.837115476285376,-6.985993344181092,C,29.379958973389375,D,E,C,E,7.38876600529247,0
26-35,Brazil,A,-71.5040262132422,B,E,D,-26.853022097553936,B,26.349168741778133,203.44690994231053,D,-1.9091838354870334,B,B,A,D,184.85196749749036,1
65+,US,C,-86.05851589207472,E,E,C,49.09486779755494,A,-131.37147317934276,-193.87970060358987,E,35.077543734759715,A,E,A,D,88.37891902498694,0
51-65,India,A,-35.18431685521777,C,D,C,-87.14138301480496,D,-38.284840016351076,-73.54379476932601,C,29.092057227655772,A,C,E,D,43.56287156983944,1
36-50,Brazil,B,-56.153211795150725,E,A,E,119.01584749839932,E,-37.67960695303255,28.501063425423766,A,-72.27005087838802,E,B,B,B,-1.1927782433907816,0
65+,Germany,C,-21.31411171813653,D,A,A,-41.707085245986974,C,3.5501037050652378,-60.21363939962452,D,-83.72411045680327,B,C,B,D,-42.38870415107489,1
36-50,Brazil,C,96.60944322887727,E,D,C,135.2695326633911,C,124.0364733791842,77.78373308291916,A,-27.678242699737833,E,A,C,C,-272.90913313472925,0
65+,Brazil,B,104.06472630526208,C,D,D,96.33019773359813,E,139.33692204583926,-8.77710932098294,A,-189.285990161042,B,C,E,A,78.70376713135158,1
65+,UK,E,-67.20624571680385,B,A,C,101.2492151996633,E,-7.898447010784536,-45.19899951225662,C,-130.17542284752417,A,D,A,A,-139.51328692885158,1
65+,UK,B,64.85209847298316,C,A,C,10.468983141683747,B,96.856626685543,-233.05738018839173,A,-110.84523861657378,D,B,A,E,-12.144815771602174,1
51-65,Other,E,-9.54743583401821,E,D,B,-23.72902560615755,C,-9.978575295002837,84.09386967161439,B,-0.42323386357666726,A,E,C,B,29.866012166223793,1
65+,US,A,109.70966932291941,A,E,C,-45.20212732608787,D,41.56028532580201,182.82259496174743,B,102.01783311554324,A,B,E,D,43.39406929840988,1
26-35,UK,A,-23.459359643963236,C,C,E,2.5390230456760996,D,-78.25301110013135,-32.64333121222236,B,-132.041863692789,B,E,B,B,147.9999655367565,0
18-25,Germany,B,130.64793547621326,D,B,D,-74.4642958850258,B,29.565767852259288,-76.20963843664754,E,-93.04646128376038,A,C,A,E,-57.19169350250953,0
51-65,US,B,7.211078121460947,C,E,C,36.35977560097663,A,-35.11952917443862,-172.16097893462057,C,-75.40705613041338,C,C,D,A,157.6956667195127,1
36-50,UK,D,15.668397028096631,C,C,A,5.344502975768787,D,75.56495592499999,69.49952260930195,B,70.9817259687401,C,D,C,D,88.68202641473053,0
26-35,India,A,-46.423367304475256,A,C,B,-6.98011229108812,C,-69.60898212421391,68.35532489305966,A,-15.772674934093175,B,C,B,D,-87.0403251306303,1
51-65,China,D,76.44015565838849,A,D,A,-46.10531029427121,D,231.2727126116957,81.20288244999708,B,8.940971386272437,C,A,A,E,-147.3268948260417,1
51-65,Brazil,C,110.8238347046861,E,A,E,97.68973175945446,A,-26.050451490833066,-114.47116449990355,A,100.31482460047165,B,C,B,C,-76.2235895718821,1
51-65,Germany,E,-8.459538502029993,E,C,E,35.234155026903906,A,119.78098360762598,105.4533021835895,E,33.060115592519885,B,A,E,D,-22.576066667355047,0
51-65,Other,A,-123.98653438516509,C,D,B,19.574236023492002,D,-35.54661399421566,-39.655349828406315,B,-142.5424748447206,D,D,C,B,39.81306685058697,1
36-50,Mexico,C,-78.44263209317445,E,D,D,5.322340111035838,B,-101.24693228093167,61.799569763492144,A,-14.184087972334334,A,B,E,D,72.77381899597012,0
51-65,Brazil,A,-135.9886963374992,C,E,C,-35.853654610347164,A,90.77087679617735,82.76573585618166,D,6.0990534264862575,A,B,B,A,45.293785239061144,0
26-35,Mexico,A,64.60143806528703,C,E,E,-19.50215777127329,C,-7.801355431012924,5.2054545959225225,D,13.59398532017067,B,E,C,B,90.01038607105056,0
51-65,India,B,-10.219783229048558,C,D,C,-183.41413695089065,E,-84.56945598308491,99.94798894877577,B,-94.04489090432303,B,C,B,D,109.54193655269715,1
51-65,China,C,-80.25452224554796,A,A,A,89.47808872237118,C,-195.117844488138,11.440657432419725,B,-25.81162629402606,D,D,A,C,12.858607923453885,1
18-25,US,E,20.244224035386726,E,E,C,135.90944730567853,C,-159.6600395351305,98.88015193296684,A,-29.460542913757436,B,A,B,A,-72.97148096501684,0
65+,Germany,E,-108.18856503012364,E,B,A,105.47477719640017,C,87.67208373248063,-88.50055820719668,D,31.694544224849007,E,B,D,D,64.5589482941152,1
36-50,Mexico,B,-66.19254371938386,E,A,B,-202.28818473725605,D,27.14223442143887,131.59512932598994,E,33.05972700376113,E,E,E,C,184.58955141040659,1
36-50,UK,D,-36.74251291227356,B,E,C,90.62704229282218,D,-115.87587104543347,108.45585073598222,A,-44.08940541185462,C,E,E,E,-262.8743726585476,1
36-50,China,C,209.06975216997375,E,A,A,-75.21426615362718,E,86.32362775346908,-40.28089236812211,E,8.28383814973047,C,A,E,E,6.081883866291079,0
26-35,Germany,C,234.3628875906302,E,C,D,-116.27958515928884,C,-170.862732963313,-48.201528210432336,A,-176.25064531392334,E,B,E,B,-103.17212422930449,0
18-25,Germany,B,113.38453042558638,D,C,D,111.81552919006367,E,-66.40982903833836,49.161846520087416,E,133.1392062153936,E,A,D,A,-0.04264649855451458,1
