nation,faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
US,Christian,-201.6869216827057,-108.40065744644502,11.319301672572166,-38.1615567596275,C,49.46696313725509,B,A,A,-55.42273150951751,-44.735758442828555,-36.98665264433528,-119.26051394018364,B,1
Other,Jewish,-82.07246389576834,124.40920443729281,-27.83733042453422,-212.80868042256418,A,-64.95261191825423,B,E,C,264.1292466842918,-135.10449025020864,45.12550300602302,46.37106355292207,C,0
Brazil,Other,64.2934476378104,-56.027655530291185,43.80337322890183,-106.36705647434191,A,-90.8557357639848,A,C,A,-39.82185315041749,-33.8430703409162,69.80684233264269,168.08976024063017,C,0
Mexico,Muslim,46.14938991907917,-93.84446865240233,-62.43277095373468,81.67927819582695,A,-15.062881635063066,B,B,E,64.1349056342445,-153.87372233431338,11.343652013729574,20.32372077527892,B,1
Mexico,Buddhist,101.00336460055863,54.360944275720634,87.99767163666733,-45.638311932381654,B,-49.095493730494525,B,B,A,-86.29227573844528,-128.95093785959224,42.4069836942147,30.352655522343326,B,1
Other,None,178.9305347432466,129.59502726559265,-89.79236686283365,-12.658458790380184,A,-6.790891038746777,B,C,A,27.46251984371829,47.81504655998948,255.15124884495205,-102.49300500295952,E,0
Germany,Other,-38.04371976250989,57.259813105794,-25.77135760376981,-108.59355570754381,B,67.02885270650508,C,B,E,-105.98889881102905,-63.52140806747949,-91.94096102003128,61.611717764254614,D,0
Brazil,Christian,114.45686532197716,-10.435172883698886,23.01693812214241,-198.1541658760959,B,-4.4575676650358504,E,E,C,34.33278397101206,155.5782830512494,204.82760855914927,-30.04320803993712,E,0
China,None,-74.21328668239452,-45.11291820804847,-12.940295787681807,110.37140994029959,D,76.0862532213255,D,C,E,78.99449754253618,8.082559558042243,17.063313262645668,-110.88200597069273,C,1
UK,Christian,-20.16296875087981,154.03787339500954,70.95197645553898,-163.09726757434686,A,-86.32448050159681,C,A,E,-63.515046979112576,36.46152954361288,-23.494264076189193,-20.455868639563022,A,1
US,Buddhist,40.13895756885449,-55.20178365147098,-126.75597599202337,-231.49139908956394,E,-139.4087054411728,C,D,E,-103.57618491863316,-42.18613224358528,16.93112287165988,-40.37214056039069,B,1
China,Christian,67.93678145409746,-139.31724144320134,-76.47507290352014,-62.64824059728015,B,-24.828398686395072,B,D,E,71.62857401341111,202.51961853078217,-13.84189375630811,-85.98274048451967,B,1
Brazil,None,-190.03836709182764,-96.02192795961506,-74.58606527847263,-190.20789245816,A,49.546456921110966,D,A,C,-112.89395933616497,18.057544029390122,-133.2506493245334,50.22317137413991,B,1
Brazil,Jewish,-15.89462241355663,-71.66011952286307,39.89297805708447,25.616958450958155,A,99.94914543006168,D,B,D,-7.378494366977028,45.238351503548984,-110.0523671626936,127.89006162196152,E,0
Brazil,Jewish,-86.15578844676223,124.01357175291896,54.910228978846234,196.91335623475464,B,-61.63512884343771,B,A,D,1.8152109195734598,25.70614310712675,34.21342932794914,9.95548332848494,A,0
UK,None,-27.951343536116504,212.39389057361282,-45.809655328477454,21.71801952352161,D,149.27798999351467,A,C,B,-78.6642896018547,91.91585990666272,82.67234391308321,-43.19617387082395,C,0
India,None,82.18719757393865,-46.07994082859159,-105.5765506395103,70.53738827187472,C,-0.2192952237825157,C,C,E,-36.576125273747664,179.11330720852936,-106.1662863025517,241.1097482148865,D,1
US,Buddhist,-40.094620601547796,201.55761207152761,-19.04072069136812,-111.19359005216936,A,106.45982453019425,E,D,B,-15.479505613631886,-50.49511256775324,-12.240601501987713,7.508461621467186,B,0
UK,Hindu,-157.50602076450895,-97.05293661131962,-30.477797537381875,31.23056629233374,A,-188.33048633638236,C,D,C,-62.39955267887392,-96.09339732155682,-116.4993478995694,144.08785193932835,B,0
Mexico,Buddhist,-70.77745826878854,-50.45290624728125,-12.883944258845032,-169.83103003658243,A,-18.76794094889926,A,A,E,-61.578543188008695,-130.49134421701797,-68.95613450557701,-94.30879108518505,D,0
Other,None,13.047336671194554,195.9432824291161,319.3018901253876,-19.79399809313518,E,21.459916250313,C,D,E,36.17411036684596,9.196695539283008,60.47543777464267,-62.855741094160265,A,1
China,None,104.02947902150004,-190.82947512537942,-184.00045822728976,38.54566428913711,D,-18.403142966915343,B,E,B,17.63866241033905,99.4926028240198,9.01810792528819,-66.13720452847058,D,1
Brazil,Muslim,-72.0623939108735,-100.25934820383806,-73.05092593722162,-16.290205138016074,E,-72.90296484463869,D,E,D,50.603169560805796,-34.822865631898466,-46.02452942306498,99.87651900967842,C,1
Other,None,3.1250236778216514,-130.78988493019543,-36.20192712870496,-83.77515772067659,C,-40.834398365440705,E,D,E,64.94279540962755,107.02312258123364,-27.006868641850584,88.24111031466015,E,1
China,Hindu,3.5345948655592445,2.518409577448914,203.69350718573943,60.167404179301776,C,-80.34513801222563,B,B,A,98.59647517272553,-62.47489407989954,-8.042230596294468,-4.853427572186464,E,0
China,None,26.66399627493779,-200.3064786887777,89.81199671268787,-207.51196751417703,C,-181.36750767136175,B,C,B,-110.11476998115772,-22.355044818938367,71.28969435596841,36.44812561524242,A,0
India,Christian,4.43722665571127,-181.3843256047496,-66.32580254106742,82.00479010512034,A,-45.92616476652317,C,B,E,-29.484485812359896,-131.7289583565974,-25.112538820765195,50.99365497651096,C,0
Other,None,0.9307423605425678,1.8222013610198737,190.15234372121327,124.32019624488284,E,89.53555057387118,C,C,E,-99.43988556447181,19.830007946209605,145.7612967164636,-60.22638005810557,C,0
UK,Jewish,-31.86563325522922,40.04367820297684,-8.638402146656697,19.986410334641633,B,-61.884301319478574,D,E,E,-74.43215667971546,-45.67555345324228,-11.597927806112581,122.83209437472064,D,1
India,Hindu,-26.856499088175074,38.354280553710105,87.07234352024328,105.30615032633762,E,210.40627904264161,A,E,B,-137.67772885998068,-81.474956858165,-20.339132006724018,92.42700267323791,C,0
Brazil,Hindu,48.25517235245586,-120.69224516273766,-48.560791569725055,129.9368876734278,B,-216.09053975525137,B,B,C,-35.01399189127472,85.43389123095682,74.63159461120881,-89.36256541411272,B,0
US,Muslim,5.624743503043134,-18.081160352428856,-17.82171765874163,72.24581782703206,C,-245.52832383243208,D,A,B,-95.26660155389784,11.949242386916522,24.750543666921917,-23.689519083560825,C,1
Brazil,Muslim,-67.2714296994233,-117.52291974533244,54.15046376993319,-46.13125767587716,D,48.24096752226305,D,E,B,47.15663070637417,-106.96113905433103,-12.902065934075898,-103.40877440012765,A,0
India,Buddhist,92.37946843340761,-207.0285090755833,23.20845808148278,-0.06969830817841055,B,9.19341651598892,D,C,B,-161.84137788307174,-146.9719689322026,-94.61926013302036,39.01431374434766,A,0
Other,Buddhist,-51.72005645879598,-63.033626336469815,28.282250005539844,21.852758071697078,E,39.88138398555468,E,A,C,40.004608254666486,-14.884779002797831,-54.09463067460608,-25.588347382094902,C,1
Other,Jewish,24.337114460332238,20.929218828976715,-210.4228383271937,60.91545673827979,D,-161.39885315794515,C,A,E,-9.071342505156244,-130.00559187482418,72.13628273380012,-132.59158338302447,B,0
Other,None,26.592058401646803,39.23465101457369,-92.96137653802792,-55.43693515547572,D,-268.25585222673374,B,D,A,-60.82215441774657,84.35025594726,149.4764719871421,-47.68900003277719,B,0
Mexico,Jewish,-80.14498132957686,-61.73472390916469,-124.70424127578576,81.98464178526896,A,-25.381701955368364,B,A,E,181.6504663287938,5.251555371660813,-206.36478518451352,118.53901338933585,C,1
Germany,Christian,163.56037762893058,86.53059775103664,168.91781280922413,-26.483024730156984,A,-63.796227414341764,E,C,A,-7.407654631159385,45.964515013967016,-88.4772547012584,-25.672687537581524,B,0
Mexico,Buddhist,-5.304633008693744,34.68914809898378,107.99370991394804,39.082846760584886,B,-14.98963189063858,B,B,D,-53.72390394250973,-34.03862118189167,-55.52692452895561,141.65179512141145,A,0
US,None,-65.94709713109083,7.55768818526432,30.722128172346086,-119.59611576708862,E,-25.961692114224043,C,B,D,-278.6888808072214,-31.72609148831045,-24.399803460698486,92.33367699418375,D,1
Germany,None,-168.71824509055318,-113.67753578654015,103.48818625903871,66.65284145409626,B,48.878765369352905,C,B,D,-90.58834995772149,-114.94776407561783,1.5043036651667376,101.45569494525537,C,0
India,None,-64.41585630831467,13.108063986567819,-74.85234080454856,-133.06930005818302,A,-71.71326227513411,D,B,B,-39.886403975189175,-102.9495527325484,-14.860690856559374,-88.03697839137351,B,0
China,None,121.56948918218733,132.07248178858268,97.56723675661686,216.77415597767538,E,-65.86551200675515,B,E,E,118.25451827551916,-7.540278542750212,-175.7200047927724,-83.04995571281914,B,1
China,Hindu,9.28574838940043,-4.433226100542547,-103.29390942774921,-132.38742658550504,C,3.576154946105345,C,A,C,15.888095417890602,-43.68226920853059,-75.97529473870233,-35.0030670400426,D,1
US,Other,-110.72277791985736,-36.795506564602555,115.0021405389394,-26.707708488033305,A,-155.0839929472497,B,C,D,-126.58772988083507,-165.86072162932075,-65.05174823463922,-104.08484537131213,A,1
Other,None,28.193593780786745,-103.8683475405678,-85.8608671940858,58.23752109256558,A,-7.4744067787853306,B,C,C,-7.903923226799428,216.4062165450425,102.8059730694556,99.99401438296987,C,0
Other,Christian,107.66194310301111,-34.425368806841064,220.0607242643087,-87.48907685031332,E,-107.69319865713626,D,C,A,71.79841893482195,-9.730905697998935,23.782026037282563,6.659006922174776,E,0
India,Other,-170.6636580547733,4.78119493672701,-16.30743158591311,10.430106054633056,C,-53.36898122612662,B,B,E,-2.6275500272889265,-2.5677912027741985,-50.13555023195138,-63.51084498707418,C,1
Other,Muslim,126.7435133275384,-20.507618419344585,44.60805912458283,-120.41623179025956,D,-29.556340566176786,C,D,D,-252.4891602777986,-217.5743205011943,24.624340023709003,47.13477538148483,D,0
Germany,Christian,-40.89045022851302,-47.43596779438541,-41.67234994714421,-60.38985624805978,A,89.80439913873127,D,D,D,-3.4287868126957317,-12.251641126792212,216.43424724458004,-183.7898780396722,A,1
US,Buddhist,31.506018137963647,-21.519058620266318,47.51268165418717,16.827319468736796,C,-31.02171344835728,C,E,B,-199.1652418823077,248.7707222811468,-38.09569502711339,7.325614856114959,A,0
Germany,Buddhist,-52.18952526440999,50.63586235493892,-30.737357035971268,29.825635331493423,B,19.285226164279553,E,D,B,16.146353073139387,-210.84632829666242,26.720435688330003,-35.02738002554615,A,1
Germany,None,-44.74061593532725,-38.32438831956097,33.81733715564775,-180.93354231186117,E,20.786613886680836,A,E,C,-57.822216028803666,-44.099921579856186,287.3363639674731,-68.70804303436428,A,1
Other,Christian,62.92032266941814,65.17791692853928,82.54091112892164,53.62569472698969,C,85.62500528487756,C,C,A,-151.79090705585804,-141.9527514932909,-11.900259033520596,-42.93998479716905,E,1
Mexico,Christian,-56.23343750632886,-96.67239631641378,95.69472808165683,-57.11456322439533,B,55.682705721337115,E,E,B,-83.81099325398797,-46.98140582482226,-129.6453058060719,-2.375915372892015,D,0
UK,Other,226.70230734402304,-109.30340580467939,106.0116257420932,29.494505709640677,A,65.26094423172586,B,D,A,-16.6881093388935,-100.27898168379414,116.94981191652522,-42.01995955674364,E,1
Other,Jewish,-89.96674533516344,-114.36676684488145,-0.9408107872124322,78.52791521563041,A,86.7542409401044,B,A,D,-280.6836884872938,-147.38179382734262,-68.28615342822013,87.89318952270804,C,1
India,None,-31.200300352372228,-9.592449306004506,-128.29649945775236,-191.99040896231182,D,1.368885399560762,B,B,E,128.46508132658437,141.510049822974,174.80276105333832,78.59845971393595,E,1
Brazil,Christian,182.96025330591291,-109.38393816909876,94.83359410843423,-13.955978283223255,A,-100.30169687245782,C,D,D,-66.14767705056875,180.87747800832872,-50.279320453204136,-147.61026113917936,D,1
UK,Buddhist,34.892130130399515,126.48399282358258,157.60528751796258,-47.93062471643567,B,125.54201288331173,C,C,E,56.16002415132421,129.43533529057723,-132.42333711704484,139.7898872583346,D,1
US,None,45.92909366409617,167.31076511216986,140.3248504787398,-21.919099858397093,B,-118.62094531464125,B,E,E,10.956255739359648,118.63142396719148,-152.90948343368765,6.459222360490881,C,1
China,Hindu,158.06005313908273,-146.0060190484407,-6.014884967185203,-44.74598111001576,A,-79.77044760354437,B,C,A,-108.21366766909087,-75.58836070682112,100.69216742504707,49.31001190849548,A,1
Other,None,-148.15647034075062,-167.30109325508866,123.19278773671687,-28.35265555236237,A,98.21171040638951,D,C,B,-16.18969411535926,105.3020702494341,53.77672915222321,-49.30642246967694,A,1
China,Christian,127.50332669428252,142.02387293277425,53.032426830862356,-47.67350671245782,B,-79.18124058647976,E,B,A,68.67460388503316,-120.94241708260596,-127.13639599434181,-2.8857023624794174,D,0
India,Jewish,-133.65333436314904,32.59341014209999,106.70918390944412,53.97730097226325,A,39.47921523753887,D,C,A,57.388917814095464,-114.09658106744295,163.40112645522447,65.84500877914004,E,0
China,Christian,13.146632218398421,-87.15539120160693,64.71787372281618,79.65603977854462,D,20.796996004829296,B,B,B,31.04163615524806,92.77116198899282,64.47355974623493,38.57897155461297,E,1
Other,Other,108.67039523006123,114.27472992478995,-21.70338524189742,-252.43527797932947,D,-29.553274876340335,B,E,E,17.405533783340054,25.246512276294748,82.40150734096841,-1.3071854891517602,A,0
US,Muslim,-47.78543639217377,-63.029719627727566,-202.07419611952352,-30.572353826163724,D,-62.783161086244974,A,B,A,73.10381152578165,-284.21232433659526,-95.07433773503502,-183.2940875492665,E,1
China,None,6.0428483990195,-52.386024019681024,-26.94106486038897,-127.05103522078151,C,-19.382177266105373,B,C,C,-89.65005095936604,57.4505087111885,44.03870034319056,173.25001876345243,D,1
Other,Muslim,169.02168022153162,89.08012365235591,89.642139873046,-60.653413945531796,C,-0.8479241869618639,D,D,E,-163.28416795430826,-144.85014150513052,-96.4746986899304,53.489409613349295,B,1
China,None,35.701289305017895,6.497775323183748,-101.9336335000476,-63.354481060396225,C,-134.59238034277604,B,C,D,66.98412279044442,-78.81044713352333,-185.81053908362108,-23.078156355888282,C,1
India,Christian,-47.31111890212948,220.45865556121024,24.85355960357783,-122.69046770315822,C,60.0746475776634,D,A,C,2.6285490185620786,136.74256449745417,152.70661453398296,91.60197747918527,A,0
China,None,82.04618802649078,97.92530763012746,-41.34172529506594,-61.02230438206679,C,-48.03477151564379,C,E,E,-6.4345219675891965,93.33619823692575,-34.62315772794424,56.653520240804866,D,0
US,Muslim,-98.40223717437478,72.59803776782991,-129.65718791044546,-6.529836500906631,B,-40.46007661273721,A,A,A,-23.19121185068804,-29.10428289205334,73.7480102303381,-89.91192080805527,B,1
Mexico,Muslim,-45.00237199486255,58.35235939626977,-195.3263362627705,-11.191044963255841,C,6.30691178823905,C,C,C,-94.6133751087779,-149.91413381244027,-94.23548185665014,-8.02347212223144,E,0
Germany,Buddhist,130.7840237142321,-0.042438642557909155,-94.73844799546787,34.847735827339115,B,35.46290425672111,B,E,B,-104.75478578477106,-90.63734027003963,-72.65029190756522,-85.08063018859869,A,0
Germany,None,277.7292373548028,-10.222181281752423,114.38444659920475,46.891568854306534,E,22.767437649310562,B,D,B,-26.70473857022124,118.24377701309214,-174.1597763625847,72.02128478162054,B,1
Brazil,Hindu,-11.439201159315662,44.842257026071636,-73.6654829771205,-15.759341620152217,D,-2.193980070461352,D,E,E,120.9022950564393,-97.0512678279156,21.341307645324576,105.41945120158711,C,1
Mexico,Christian,59.40628282103323,98.34853416645836,89.55628232514562,40.766430817258765,A,39.61699139912725,A,C,E,14.539717047698916,-85.3159565437481,100.49109748632856,134.26592251727428,A,1
Mexico,Christian,-206.01907232349518,-27.81612679790355,-65.46271147355547,-218.98631904242302,B,13.855734895360728,B,C,E,74.25082322318245,106.21408121944968,103.45585867474361,128.66666983255678,B,0
Other,Christian,-156.54508212603417,89.04147776780673,49.541276593147,-64.3842912628984,A,-111.4874853049494,E,B,D,-171.01721574918406,-25.194069802755042,50.359168165598604,-88.42802739423921,B,1
Germany,Buddhist,-23.49859220531572,232.84647036703058,-0.9947094833522219,64.67968096654609,D,-5.81047541528711,B,C,A,89.28807854396842,22.56257756229675,-41.35267507416435,-5.9321564439307135,E,0
Mexico,Muslim,96.43018982059104,-105.71737920377255,-78.02537953640584,-72.64606834499297,E,-137.8447517105501,C,D,A,-199.36308149112787,76.19284399214354,-68.23480139976222,-58.914357924866934,E,1
Germany,Buddhist,149.23975366548208,11.613981674984023,30.618495200384277,15.025419792048442,C,53.91792191335042,D,A,B,-125.84952066996165,123.25414749661121,139.51681139304705,29.07679628416315,D,0
Mexico,Muslim,110.49327039793093,89.93088997669247,99.23467885184219,-96.31639224798536,A,85.18285627274294,A,A,A,233.04979411528976,72.17750672617939,178.19098867147972,-19.877867299731424,D,0
US,Hindu,136.43738493064743,-139.9709348349863,-23.692541050443634,-150.20082975153434,E,-124.84526542727885,E,A,E,-81.08667348311448,-90.03310164520624,-52.45419697545708,-12.959334183722799,B,0
Mexico,Muslim,85.79357733188026,55.02970746238564,-130.6976680651922,83.10899064380963,A,-21.39153112349308,B,A,C,130.80409258112002,-95.02572200340367,13.985771501797409,74.99813898585768,C,0
Mexico,Other,140.37193049610616,-158.85387530124987,23.6098579561936,32.2509977780184,C,-31.639729948944996,A,B,D,9.501006793112555,-371.30567378217495,-17.83645815428749,68.49675345927096,C,1
Germany,None,-127.5687095548117,126.8475960451418,-31.212335858310762,51.9211142691113,C,-106.27862794330657,B,D,E,-40.03288289368074,73.99571273433632,29.529230553871898,-149.15385794489094,D,0
Germany,Muslim,-52.20093558978983,-185.38457600290587,-77.55813543967665,80.45847822436426,D,102.43759125426828,C,D,A,-102.04590434555443,17.193413870761816,-76.63013028082203,-19.493318598802123,A,1
India,Jewish,-12.788866802362545,-36.97638712074104,108.95884941766552,-36.5235792319472,A,64.59715575312636,E,D,D,-43.437351320030224,-55.01637207664181,-169.363970383777,-7.440057916285939,A,0
India,None,-108.08535007030717,-3.103998341829422,-35.34942570836177,49.24051000648998,B,-95.97157462885806,C,C,B,214.62097727061257,104.60110108568284,188.41229105486488,101.1118290016851,E,1
Mexico,Hindu,-147.77613597266938,57.80428838133268,-109.75503019757946,105.01223793655345,D,-84.42956529450865,C,E,E,77.60381765521304,3.25768889939357,-4.852783820224278,131.3271848203551,A,1
UK,Other,77.97105942157634,65.1575528233325,148.096703194049,12.127560082612982,C,0.6417816336325434,D,C,C,-22.56674700703039,-87.99085348069103,-44.96532378682801,76.72505108971592,E,0
Brazil,None,46.40128294737729,60.720889373711394,45.91713806964484,18.933104315949894,E,54.528693011073045,D,D,C,3.9988466412754518,-6.690528353757704,-9.860646072035886,90.6796080931333,E,1
India,None,-101.13446337793543,1.6837119726759133,39.436214684375685,-101.2807483973909,E,40.13720028429426,C,C,E,63.66690328130584,195.3497704491967,114.98393859447495,-28.26658245105701,D,0
Brazil,Christian,-76.87721698435566,41.45749332800998,-191.6371584773302,-31.056581256100408,C,175.47502707567273,D,B,C,-248.89019230002413,-86.96667525456935,2.0570874809924344,88.40471902880462,A,1
UK,Other,217.9825963120341,-181.05592792071207,161.95218981522166,-13.3227945819915,D,118.49750115865211,D,C,C,115.90256947379218,-34.98610749651275,-91.82586877065799,15.095789590179617,C,0
Mexico,Muslim,-77.85076973666429,50.0460928031866,39.1054352251589,3.8383887713608567,C,26.35486227553677,D,C,A,-191.11820051391467,53.70972484832599,42.78704278121608,67.34569157091069,C,1
Other,Christian,39.84859215835936,67.68921240762647,-122.62107611749245,-64.43766893641335,A,48.992881324890156,A,C,B,31.655402615495596,161.94675579763876,-165.70542090873283,126.15677071647866,A,1
Other,None,-41.548271348420826,45.16615600699629,-86.28388899310528,-119.26101815676668,E,59.4800290071467,D,B,C,175.7208218989335,-220.53861337221855,-85.07930174547535,-44.72586588158089,B,1
UK,Buddhist,115.27544490977637,50.220003694448486,56.400305307748965,33.66669987198829,B,-37.127212574518005,D,A,E,-20.921462717656254,25.039706964491554,17.35711749859849,-185.81597947206765,C,1
Brazil,Jewish,9.947924697866577,7.358765183200375,-58.12639210227929,-36.94342753094249,D,-90.56529074689999,C,E,A,109.66100192003083,-20.858463832787997,-65.53032634754136,201.59267216092164,A,1
Mexico,Jewish,128.24800549469953,16.377424500334357,-115.34953930367023,87.11981921641357,B,-94.48992269716899,A,C,D,2.7911947191932915,11.441238608762538,-32.64596517779951,-57.513593874997895,C,1
Mexico,Buddhist,-53.58185071835236,-11.326804189803749,-0.02518668707734466,51.40112193077856,C,-145.12163068226752,C,A,E,109.02534471454348,103.20137181893642,-218.86356017805136,0.8390756579243004,A,0
Mexico,None,-12.1655529487531,-78.64063250729357,-124.72982318082705,163.70803433034396,D,34.35604655744378,C,D,B,-51.18347183619232,108.0580747327172,70.8642432624719,48.53509141287915,B,1
India,Muslim,84.01816560842192,-84.31730333443014,-135.69898888438271,141.727076356136,A,-205.13379252314144,D,A,A,50.15212567228438,-22.15379065959891,-103.67711739438914,3.395881940273867,A,0
US,Muslim,-57.302890044792065,17.639294041513068,-23.039249163611274,44.952867964450775,B,23.389561539641132,D,A,C,7.38108994252227,50.259516260741535,17.226648782104817,44.46812804167324,B,0
UK,Other,203.59861969015216,-11.287147225394135,119.63013258039285,152.57980671868762,A,-37.1472142666217,D,D,A,112.66058987940566,103.22675702309185,6.792889361091777,-98.90464239225561,C,0
UK,Muslim,80.449207547467,-93.76964672249389,-90.68614597678474,-44.702219153012805,E,114.78739214329576,A,E,C,4.601519726342048,-48.55757747780957,60.79183277726209,-60.478120968232574,B,1
Brazil,Christian,-96.57224230721683,37.38255814159964,12.412154337201128,-26.50546949287679,B,132.33184228779038,E,A,A,-125.15868569444444,-115.26411696101451,88.74656998687279,97.73489736616003,C,1
Brazil,Christian,63.10411398200175,11.23527957809856,-106.69172517097667,49.50446901369906,B,-74.95364996791476,B,A,A,164.67338997271688,-51.44142411361632,68.06945524204065,39.98263398642534,C,1
US,Christian,28.27338265974277,29.00355811114843,8.785522558735632,-107.68914790016404,B,62.78616912471264,D,A,C,50.696640433334764,-110.56031298562804,48.32720528235658,-64.21273384874793,B,1
India,Christian,81.43839547771371,-193.04390125377105,-59.010108550472275,8.808083362805307,A,59.85654868058297,E,C,C,-14.159033452526701,76.91397286472397,-137.8331563718207,-17.24901529419677,E,1
Mexico,Muslim,90.43889085322864,-154.0140987494111,-29.232737566188625,180.66264100080397,D,37.10770441696564,D,D,D,63.43162482606745,117.57815790376573,-10.793041388214002,-115.09295100025112,A,1
UK,Christian,41.89767989443638,28.720273270068436,24.526964457248386,-157.4043995422089,E,-56.57787543662175,C,D,D,-147.13168831610895,-96.65076650130256,-45.73555490249674,-63.006903965921836,D,0
Brazil,Jewish,63.50717665211698,-147.8468305025273,-135.24407936934713,-44.12420920574163,E,14.558553231177124,B,B,B,-99.35558080107216,105.24555547880246,-113.9450334946073,23.625023364412154,A,0
China,None,-66.46411297540708,112.90146552464545,-110.88778009907007,0.7472877868059429,C,-150.71590203763628,D,E,B,-108.09050606436912,216.8049853039339,-24.84490580232436,-28.98487617042792,A,0
Other,Other,35.248005102654616,-61.436040510061765,-54.283597720469245,-133.26396035378812,E,-76.83443815297404,C,E,D,-46.40383766259638,45.442214253608064,-168.51106359466678,40.795210643663545,B,0
Mexico,Hindu,-59.28361157969194,68.77352096115824,-136.40223596704294,62.28683182304299,A,105.50677653305112,E,D,E,-15.780027794354403,59.88578405097158,80.1464871248617,103.85560720832771,B,0
India,Hindu,51.30442792754242,-141.48877747180697,-75.4012567836238,-105.31756302131356,E,89.16960241859742,E,A,B,23.099956565177813,-137.7225518340784,57.132781586013714,-36.59543999889518,A,0
India,Christian,40.96804336392831,-136.7247343720068,1.7585935882927697,20.657443491911835,D,0.3531079628282108,D,D,B,-167.43655923623945,242.52054642722692,-11.09707508836197,-125.37295103542571,A,0
Germany,Hindu,-51.756212353930934,43.541616337825026,-22.592434824575264,57.35037109162769,D,-49.34483834454896,A,B,A,15.827333518703377,128.84487132919142,33.77636748470994,-152.2447963000938,A,1
Brazil,Jewish,-225.25130684959942,-66.51877884508718,-110.54913310606935,9.545839551006402,B,-72.04219631463955,C,B,E,60.89427590744505,193.1163172876157,-88.0884827285427,49.20477899214904,A,0
Germany,Christian,78.04403144256128,150.9757426736119,-47.52784683579892,137.25458324731255,A,-23.791974934564365,A,C,B,-16.53228741174538,69.09417771289438,4.138811971456452,55.72143679053275,C,1
Mexico,Muslim,-132.5294461452465,71.44194708629806,66.54688049108765,-25.217993120014302,E,-15.691791547910745,C,B,B,45.859791819614976,37.92724454567927,7.6857529571260175,37.336036619526695,B,1
India,Jewish,-223.83846077199735,-126.16736746399144,-117.29632944482171,127.31844658862586,B,-37.379543117719834,A,B,D,-90.07155093399078,-250.22207087654002,124.78090407169988,-35.81943189023944,E,0
Germany,Christian,-80.64827839307522,34.3955020565719,-94.74313385327804,-26.465188909503468,A,157.11702459529027,E,C,C,-103.09072712804705,87.49881211805189,128.9248714984978,78.43605169959706,C,1
Brazil,Buddhist,-126.21249308365037,-8.309037607746497,-59.746633701874515,27.848405607926015,C,81.23559872740607,D,B,A,-34.380623212883,-3.5648280031738624,53.719368974553525,0.912417009805625,B,0
US,Buddhist,114.76399252279252,-26.175351638498267,24.86541607701994,-232.13566518922727,C,-46.01898988411209,D,C,E,-176.7681546600977,-153.57559202386093,99.99293687463053,-81.63351434798724,C,1
UK,Jewish,-6.1203311756129395,-204.76176042217537,-45.63841149640238,19.437120867358047,E,-25.208435192506457,B,C,B,89.93822670290135,-32.74210654561239,-52.89693496539226,29.007997240234207,B,0
UK,Jewish,66.7630035948184,-143.86967003746125,2.042100725936081,-57.02825697062306,A,-28.861999361876546,B,A,E,-59.00853345652407,146.72148563674355,83.77232516598356,-211.85470444493504,C,0
UK,Muslim,131.70080221495843,16.662275110915914,-105.98526300249121,-122.914722456829,C,-49.815051349209604,B,E,D,63.52447026619574,167.6010402533583,103.59411991577916,-29.04885256297525,C,0
India,Christian,93.51400090516776,-76.0364000436938,-49.035174651833124,0.18105578272455625,C,-81.07538085080235,B,D,B,152.36313301291457,11.579172269682074,-115.71698791319724,25.02607840030154,E,1
Germany,Christian,-61.86417779841672,-266.20543369009374,113.3725942845206,-246.35849226787215,C,-215.48677506507218,B,C,E,72.2798826633388,104.73981704901838,150.35039566504148,-49.59195312970523,E,1
China,Muslim,18.623784860877247,-175.1016566803194,-24.941781735806025,-169.72284371897274,C,91.62452097858981,E,D,D,-24.175547989086898,13.095228806450244,-133.73336748142762,29.45151813707349,A,0
Brazil,Buddhist,81.66911233243755,-100.67448325829635,-271.0948388542005,89.34191862817183,C,-179.4357529051337,C,E,C,21.110259593368376,-19.05578329768145,244.78278109485325,14.48640210813912,E,1
US,Jewish,99.46808193263773,-123.92087876854387,-119.29496397524342,19.68914256477365,D,-64.75201670103355,A,D,C,-22.865757550994914,-98.95099291707969,104.21489146799954,-37.042862456395895,D,1
US,Other,-98.33965033804826,-55.642314614172506,-23.69918460701456,-143.90154236002783,C,-179.4096856403842,C,E,E,110.85326833877274,78.63870299363018,63.65633537239812,-97.13229452333569,A,0
Mexico,Hindu,36.9536165353167,-183.73293860497603,-8.792369237597729,-47.75446106640929,B,158.63656521889467,C,D,C,-41.29489975715639,139.41911859405275,-73.08856144508998,-137.89801938300974,E,0
India,None,92.27890880677478,107.54459053301555,-92.63144124729604,90.4217229825665,C,123.02169973549641,E,C,B,32.1270932056776,-63.471164377076065,117.65923062481878,147.03541013799378,E,1
Brazil,Christian,-145.7022622422219,-27.26251723100621,-15.442831510884911,-84.9993455153386,D,-131.46220441105254,E,C,D,41.659642737263326,-0.32771097970583285,-27.359483169826827,-141.71328451077895,C,1
Other,Buddhist,-174.64916644017245,-190.55765755904218,59.07553640473095,2.0282052430202433,B,-154.25377333606116,A,A,B,170.38901457384884,-38.74031459670806,-24.241698789030977,53.517989407868846,A,1
