military,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
No,C,D,E,52.56201411941945,A,90.42495429814518,C,-47.917464311500005,-322.93325251197496,D,B,1
Non-Veteran,B,E,C,97.37698827864301,E,54.42573396477639,B,-4.467223884166742,71.47836933740298,E,A,0
No,C,D,E,264.97458059663734,D,18.922179596265256,C,-101.29705986168536,4.205610220041222,C,E,0
No,D,A,B,20.68832099036772,E,-151.58834033872662,A,28.743656061063703,21.648797226518287,D,C,1
Non-Veteran,E,B,B,-82.85376166347757,E,-54.472034179466974,A,-23.853843163220574,-7.9905658154543815,C,C,1
Non-Veteran,B,A,E,194.96327065974384,C,127.56335039224764,E,-48.41784845484282,16.569675407415744,B,E,1
No,B,C,C,122.65850346213836,C,41.26059982776537,D,-51.24418882722903,-39.0087902771858,C,C,1
No,C,B,D,-3.6913863567390486,D,-3.3490138298862595,C,90.75410197333865,24.360047958681395,B,E,0
Yes,C,D,A,12.754242069756158,C,22.732378755550073,D,132.87028707850882,-162.41190804624642,C,D,0
No,E,C,A,-47.26234368035863,A,59.31962632192283,B,-244.0151030416289,-65.06670050340412,B,D,0
Yes,D,D,D,39.46389823320431,A,265.4692875123443,D,82.26268379103492,-196.51007254195275,E,C,0
No,E,A,B,-16.626064788870035,A,-136.81687047304254,B,207.36168797624694,26.315839828571548,C,C,0
Non-Veteran,E,A,E,-58.66660067428949,B,45.86209143946364,C,89.99757030161364,-13.14808206560443,E,C,1
Yes,B,A,D,29.845192848993396,B,-53.230405845145356,A,58.572890506521404,126.93177036611674,D,C,0
Non-Veteran,C,E,C,-186.74959246392285,E,64.17555651054968,C,-19.774115304925612,-36.78077486622762,D,B,1
Non-Veteran,E,C,B,-161.22233378616372,C,-108.6394950730245,A,-58.949498534749424,-190.3245553046393,A,D,0
Non-Veteran,B,E,B,63.32039622790737,A,-70.86343252961395,B,-38.18752788473082,-68.19889490744859,E,D,1
No,C,C,B,63.93117314156201,C,23.00253171644864,C,37.40285444630908,299.05902033071925,E,E,1
Yes,C,A,B,-102.2308610569247,E,84.90265866878029,E,-113.56270132354909,105.36030839302728,B,D,1
Non-Veteran,E,D,E,71.02275753452074,E,-1.9464628002208408,B,141.33586345155086,-128.5325522800445,C,E,1
Veteran,A,C,B,-45.49585488754534,E,-6.8783085607626955,E,18.430850478718234,-60.042621900232284,C,A,1
No,E,B,C,59.19830482367834,B,-73.55538855189835,A,114.7425205531621,-15.184818178168936,C,A,1
Yes,D,A,B,175.9181047030651,A,110.41371581652004,C,150.68037925991004,56.14136583311772,A,E,1
No,C,A,E,64.21989444545565,B,79.81312641869806,C,-74.06329645483214,-31.350232084556673,A,A,0
No,C,E,C,20.878245075303855,C,64.80836786032256,D,134.93627521278884,112.99610961972687,E,C,1
Yes,E,A,D,62.04242653130835,C,13.299541191997347,D,223.60058858654975,-56.048974053956954,A,E,0
No,E,E,E,-25.690801457017486,D,42.253006115935236,E,193.01137371247137,-86.36268014095002,C,A,1
Veteran,E,D,A,-78.80887034581997,E,-132.550040553925,D,20.18268964485387,200.96248025411262,E,D,0
Yes,B,A,E,-87.51530346466228,B,-128.51171866415362,E,8.856704621122395,54.27441517497036,A,A,1
Veteran,A,B,D,29.541657024201225,D,-0.07290495974356818,A,10.713969729440526,-107.93974696553883,A,D,1
No,E,E,A,161.56612146014055,D,-105.67941330145243,B,-95.19751698831305,-99.57914202902852,C,A,0
No,C,A,E,66.1894593109222,C,-24.60161510925349,B,-28.383259980946697,182.62316508142194,D,A,0
Yes,A,A,B,-133.2452855952086,A,83.96153053535454,D,-48.15337131747246,-40.58641404825557,C,D,1
Non-Veteran,C,B,B,167.95483558849176,E,-68.85895444907511,D,-143.782283345967,-58.387022266276475,A,A,0
Yes,A,C,C,-35.41342401078624,B,-32.67379599753282,D,29.356442498633996,42.78156598348262,B,D,1
Veteran,A,B,B,-19.02087619874698,A,38.89871494862505,E,72.52395783485913,63.77051284476786,E,E,1
Veteran,C,B,D,-32.27236531203873,A,13.548729215885302,C,-63.71362203098957,-31.432170012884917,E,D,0
Non-Veteran,D,E,C,23.887308939593098,A,17.765264278889763,D,131.7644410791613,-13.169144596424903,A,A,1
No,C,C,C,-302.1244153317685,C,48.73188934148066,B,122.59394190409762,-70.42929114217026,C,B,0
Veteran,B,A,B,-75.13336298427365,C,-55.23290845736541,A,-80.88101131723448,83.01069386349388,E,C,1
No,A,B,C,-190.319188011754,E,85.9722344595214,E,-161.95326204020105,-73.42195513284513,E,B,1
Yes,C,A,E,-9.031129820697304,D,42.32560968815333,A,189.0094225464702,48.85084271424014,D,B,1
Yes,C,B,B,-162.87753126310403,A,29.465231532016073,A,124.26083726431523,54.64998031919139,E,D,1
No,C,B,C,-0.8065831804897113,D,8.11081990756208,A,46.190008977780565,-6.3849508477005195,D,B,1
Non-Veteran,E,E,B,164.94277995768186,B,181.33245502919607,C,140.23338437805347,56.022071040678156,D,C,1
No,E,D,A,-31.60148441466476,E,-24.552130698530714,E,65.6709647838177,-50.84636229376904,A,A,0
No,B,E,D,37.02482219079318,C,-88.54196933669556,B,-148.36324073935165,-161.19362088064102,B,C,1
Non-Veteran,D,A,B,-41.96245898792779,C,30.920725844758145,B,65.55110270337656,-161.27802462632675,A,B,1
Non-Veteran,D,A,B,-135.34630530045217,D,104.67236996840306,E,-15.54217952015694,18.860044411503978,B,D,1
Veteran,B,D,E,212.38539462106533,A,-19.49383753458711,D,144.75336461850114,125.45549972368599,A,E,1
Yes,B,A,E,-32.14978146858053,A,131.84762762608543,A,222.5053085402354,131.56379581635312,E,D,0
Veteran,A,C,B,148.67906402887854,B,118.77229631119015,C,-31.490520891513533,55.91167272407641,E,A,0
No,A,C,B,11.039138492777969,D,65.59310997096266,B,-87.11718445104847,-24.32864685768488,C,D,0
Veteran,B,C,A,37.933446458702505,B,218.42811549827817,E,-152.31555618104497,-39.149316915481776,E,C,1
No,B,B,D,11.692935049548634,D,-55.45505062515198,A,-31.543341573345135,-213.0468979337556,B,D,1
No,A,B,C,6.012438553277141,D,-76.0650377750651,C,-40.58784050799175,113.50863438183482,E,D,0
No,B,E,A,140.33768856292704,E,-12.608341438748157,C,-1.1213180924189183,-129.15961507221456,A,B,1
Veteran,B,B,E,33.42506021165582,B,-44.2227354661951,A,-41.629868777408895,55.71426741393838,E,A,1
No,C,D,D,46.14724616325539,A,-51.28576695362683,D,-7.867494461437687,-118.14214982064262,D,A,1
Veteran,E,C,C,-179.59546418420314,B,-3.204491818097205,A,-72.55421183126963,-55.94099756457563,B,E,1
Non-Veteran,E,A,D,1.8114647125023104,B,57.90021366339596,E,-85.39563780003814,271.05063252748556,B,E,0
Veteran,C,D,D,159.95973928345458,E,10.505597633036047,A,9.857371518452997,-258.64527643439243,D,C,1
Veteran,A,A,D,-81.27207137466264,D,-27.821245032568832,E,-66.63528238049055,126.6240574821272,A,D,1
Non-Veteran,C,C,B,97.49077575237888,A,-41.92209470823619,B,-29.198024163602458,-146.27229826712838,A,D,0
Yes,C,D,C,3.886261354100025,D,40.14107584067119,B,-99.99918354489566,53.17870796571385,D,C,1
Non-Veteran,A,E,E,48.95650824959779,A,-65.39073148438356,A,14.89625376677595,114.52953052344188,B,E,1
Yes,D,D,E,45.159681537606815,B,-44.41280215012155,B,-52.506307283257755,-8.235534765524118,C,A,0
No,A,A,A,-171.3779039157868,C,41.01459119141917,A,-172.2468907684127,130.71022021309835,C,D,1
No,B,A,C,-42.01610838237742,E,-27.930141472323466,B,94.17127817526068,-57.489953576321106,D,E,1
Veteran,A,D,D,-119.10095812304098,C,-63.366319393314285,A,22.70640983573485,-127.51530634459498,E,B,1
Veteran,B,E,C,-68.13395792251123,C,78.53365746401724,A,-16.48612829245936,-36.330694876583614,E,B,1
No,D,A,E,25.3401027106386,C,-66.3484247385275,E,194.52669848511235,7.832111426350498,C,E,1
No,A,A,B,-81.94637891186078,B,-60.95351752323362,A,-53.236607956335035,-27.00448740675336,B,C,1
Veteran,C,A,D,47.12245639622626,C,6.093461333616169,D,11.617802000599777,88.22449332813213,A,E,1
Veteran,D,D,C,-38.78736881027835,A,-112.53986567339813,D,-58.51847521488971,13.061380786467497,B,C,1
Non-Veteran,D,B,E,-180.19797127145415,B,-36.179379547282906,A,46.59137074578818,153.2569022121822,A,B,0
Veteran,A,E,B,227.97491992724187,A,85.91130075046051,D,-138.70284342821688,-104.36011238725158,E,A,1
Non-Veteran,C,B,E,-120.76244229806174,E,112.91227171127474,C,-42.29035058556492,-94.1903054723848,C,A,0
Veteran,C,E,D,-86.40472587988927,E,-19.1962390355903,D,-31.315279008396253,-15.682042531738464,A,A,1
No,E,D,A,21.500460809082398,C,41.61783373543398,C,69.11695707802423,177.26035025890957,E,D,0
Veteran,A,A,C,-1.529599502590712,B,-131.18839437113542,C,43.40918817274024,-44.631478176192644,E,E,1
Non-Veteran,B,A,E,-100.31065534762848,D,113.24731351657174,B,-138.56163836449238,-63.19573536544619,E,C,0
Yes,A,A,C,97.00129492668374,C,-57.740759700179225,C,132.5764418090249,37.71993530125108,B,D,0
Non-Veteran,C,B,B,-106.21920974832082,B,27.58275949146688,D,40.12062283370111,34.96229349382817,A,B,1
Non-Veteran,D,E,E,-106.13303869829657,D,10.12434369331066,C,-136.64927070359178,-21.36224042715402,A,E,0
Veteran,E,C,E,-14.953260669484411,E,-44.662107481497095,A,11.337882625750623,-163.00660690534363,B,A,0
Non-Veteran,D,C,B,-45.597287941399074,C,-77.77199400828701,E,-9.820636350879813,3.126013419819688,D,C,1
Non-Veteran,E,D,B,41.21499428368523,B,-40.42424284382732,C,-60.885682807657574,-73.07223547684005,E,A,1
No,C,B,B,41.322074780459474,B,-32.218838924822364,B,-38.57611872548549,-13.70067178306357,A,B,1
Veteran,B,A,C,62.57671813125132,A,-140.63749360581454,C,41.22061498445223,-110.81959618579079,E,E,1
Yes,D,A,C,165.65119508499342,D,22.74420605039542,B,-210.7401416093653,-146.2559700461773,A,D,0
Non-Veteran,B,B,E,-132.84784425501638,A,45.96471883149321,C,-45.690676333097294,100.95723957756653,C,E,0
Non-Veteran,C,E,C,-6.120964382681167,D,32.604233823052375,C,-150.5094145176064,101.12594909247194,C,C,0
Yes,E,E,C,53.6216096675736,A,132.01488965594032,E,45.47260529179899,110.39857169969771,A,C,1
No,A,A,E,-122.76940420570932,B,53.641284175546,D,140.5375245731979,-66.85587372142135,C,B,1
Veteran,E,A,B,-74.40993320941392,E,102.44215998157615,C,-1.2253626259735484,89.12851507919629,E,B,1
Veteran,E,B,C,193.19180025007535,C,23.84112996031576,A,50.439001202458186,7.777951598250557,E,C,0
Veteran,D,D,C,122.13801495908973,C,-5.9928329296207234,C,-26.505746286303122,-95.88478927342324,C,A,1
No,E,C,B,107.665941306396,D,-120.09235440376472,D,-174.46158920034628,1.9395561704183444,E,A,1
Yes,C,A,A,27.122149939092495,B,-10.054290423884144,A,-66.26789540886914,-3.21357799039902,B,D,1
No,E,A,E,243.0779604468715,A,39.87808354788696,A,-4.477011353060899,-120.15537239481198,A,A,0
Non-Veteran,C,B,B,-166.05082072356748,C,-94.79935247825271,B,27.29307314730408,182.89561592548773,D,A,0
No,C,E,A,-17.74565926832696,C,-32.99409230376459,E,-68.6713312810739,-187.99595187500876,E,E,1
Yes,A,B,A,177.10068665712805,B,-172.69988723288736,A,-14.910579933985355,92.40449307172383,E,C,0
Veteran,E,C,A,7.067325918259168,C,32.61928250336118,E,57.81982944344024,123.52115374483796,C,B,1
Non-Veteran,E,B,D,-59.61268347672496,A,-77.59138574788697,A,-4.80954946664863,71.64958166866778,E,A,0
Non-Veteran,B,A,D,122.77623480632171,B,93.14932661522404,A,160.14171283809293,62.12789956455784,C,A,1
Yes,B,B,B,-82.76808690878256,A,82.44775499585674,B,-22.23302017201821,-115.67747250251357,A,C,1
No,E,D,A,46.77955339200353,D,-105.97090747524129,A,-155.90088488262393,14.971124220982201,D,C,0
Non-Veteran,D,E,B,-35.361098264465014,D,-85.64452717228434,D,25.577384273154586,22.10208387730735,D,C,1
Non-Veteran,A,E,C,73.88541524142911,C,-34.925973500064686,D,-52.36906721991744,-31.176256647928025,E,D,1
Yes,D,C,C,-118.38575482815278,C,-145.30763950278592,B,-20.87587029245602,24.045533860511057,A,A,0
No,A,D,E,-57.9879863105358,E,-23.331453797588864,D,-1.051653679000089,26.408732848117378,D,E,0
Veteran,A,C,D,49.13179992823692,C,79.00105597321324,A,-124.15042698061988,-174.08788539436893,B,B,0
Yes,C,A,D,34.730969634557695,A,-152.75252505200677,C,-118.36013279302391,7.755184983934268,C,E,1
Yes,D,D,C,194.97530902056155,A,26.0893567903689,C,176.78625647124363,48.50278112477487,A,C,0
Yes,A,B,E,-31.80511999662517,B,-2.199825630932655,B,78.84118418069396,140.86700171122314,A,C,1
Non-Veteran,D,C,E,73.20130196943417,B,-37.9653345075322,E,185.0923043642886,32.19640111164052,E,D,1
Yes,A,B,B,-129.37556319618164,A,-110.47168938991551,E,89.91099300327635,-19.411072494892835,A,C,1
Veteran,D,E,C,66.82888161333945,A,-48.000621353046235,A,91.9025489700681,-74.44836933825417,E,D,1
Non-Veteran,E,E,A,-48.116549428821116,A,-87.5119987610246,E,121.10648924614505,-121.61846441731493,E,A,0
No,C,D,A,67.04382049507986,C,52.751253646141336,C,60.41601905974642,-68.08029779196735,E,B,1
Yes,E,B,A,13.898518649743433,C,3.386660744157768,E,159.22895563304792,-45.94618313327151,E,C,0
Non-Veteran,C,D,D,-44.437016632156514,A,83.80480688967543,A,-147.11293568781429,42.424962344522186,C,C,0
Non-Veteran,C,E,B,-50.92369753914191,E,-103.22169408819019,C,-12.670927900873203,-113.62534430633293,D,D,0
Yes,E,D,E,26.867813392888557,C,-8.392489419096853,A,46.025537348769724,-79.91162691656811,B,E,0
Non-Veteran,C,A,A,-122.36976660478555,D,-22.968786863144267,B,-52.358524043787234,189.2605536258647,D,C,1
Veteran,C,C,B,26.643000845108837,E,-23.68128897774182,C,-326.60183284690333,-25.42207761542004,C,E,1
Yes,E,A,B,-55.50312273817725,E,137.26574528590422,C,48.46456849981589,-90.33542099657865,C,D,0
Non-Veteran,C,C,C,47.46356932168956,D,5.718350850890486,B,2.576740059694664,-138.86802728457047,C,D,0
Non-Veteran,D,D,E,-62.64951040901896,C,-39.32189519230848,C,-108.20800720581305,-33.60188476081135,E,C,0
Yes,D,B,D,147.16093137767982,E,-1.8983778634738948,D,74.8110722712318,-27.442462478036923,C,B,1
Non-Veteran,C,E,C,68.78994693070526,B,-68.3369506388686,C,9.75341469731774,-39.45893151931592,E,C,1
Yes,A,A,E,-29.18425466034447,D,78.28502163731493,D,126.50569388607629,-65.16491658900293,E,D,0
Veteran,C,E,D,43.36239335030342,B,-17.918308067941275,C,-249.71184528560596,110.26552072868773,E,D,0
Non-Veteran,D,D,C,214.65813066176725,D,7.972805794707262,C,80.81798443546685,-110.77306037852036,D,A,0
Veteran,D,D,B,55.773952414001386,E,5.192382552196877,D,2.4221443888099126,-70.7011137736814,B,B,1
No,B,E,D,-82.41491217847158,B,-39.08259380670064,C,225.34097318477723,-54.05405744495535,A,A,0
No,C,B,C,-38.94608805651015,C,343.4632389961975,C,-67.64801697800262,-103.49179208945327,A,A,1
Veteran,A,A,B,-105.29588818754021,B,5.793128453089634,D,-38.90676548094005,-108.93342392131689,D,D,1
No,E,B,D,73.78638523113807,A,-112.71029086758182,B,139.29305216027586,-122.26776221662921,E,E,0
Non-Veteran,C,C,E,-29.711651281563395,C,-62.133088973546876,A,-50.81708896842462,85.72088580462184,A,A,1
No,E,D,A,70.7544319228781,A,-36.36259490425752,D,-78.16102258654075,-71.18405731919232,A,D,0
Non-Veteran,C,A,C,157.81104877806956,C,9.615052607478242,B,-45.90509571013973,-137.02198161247395,D,D,0
Yes,B,D,C,-24.0397139779925,E,-134.54155843600836,A,60.58405577622273,86.39226227665495,A,C,0
Veteran,B,B,D,-148.38838767732588,A,29.059632476698905,B,2.755544362324317,-148.19943356633328,A,C,1
Veteran,D,C,C,71.81386504242336,C,-69.97595770584276,B,75.89063634362546,-133.02586291573903,D,B,0
Non-Veteran,C,D,C,26.919089127515495,D,-16.476211114672587,A,-75.05631347404278,234.97034266679924,D,A,0
Veteran,D,B,E,14.133830950692822,E,-69.39191130952523,E,-33.048427557445045,-30.25416910217767,E,A,1
Non-Veteran,B,D,B,83.42555070621228,B,48.50975627301097,E,230.87317233496688,-140.9610555773277,C,E,0
No,C,A,B,54.202328272983515,A,-38.675272957106884,B,31.701645221411685,-193.0904431094876,D,A,1
No,A,E,B,82.867217818122,C,28.94000819635385,C,-31.100071326880595,54.583364816044856,C,C,1
Veteran,E,D,B,7.299886966777149,C,-169.6255441622888,B,102.23169722666583,-5.558532702470979,A,B,1
Non-Veteran,C,E,A,-63.99684053217347,C,-12.418992253017906,B,-37.35695999571325,-136.7060727663317,B,E,0
Non-Veteran,C,A,C,-88.79460797167947,B,205.18376356028259,A,-143.79165302583633,161.40543088839095,E,D,0
Non-Veteran,A,A,A,-23.145800393475447,C,71.04136225719962,A,112.41749184866467,57.25932600353516,B,C,0
Non-Veteran,B,A,D,76.76764677530949,B,44.0573042375198,E,-206.5338048108162,-54.15711462740478,B,C,1
Yes,E,D,E,-225.25942173319638,C,39.726373419471436,D,37.23710857217519,145.85021865000925,E,B,1
Yes,D,E,A,-164.01602822399298,B,155.72759315653317,C,-127.52048476971463,-11.771259658999618,E,B,1
Non-Veteran,B,A,A,87.64618747923699,B,-113.15561363791966,A,58.46859248663458,0.41541395263916814,D,B,1
Veteran,E,D,E,44.38344292525318,E,-32.22317709643732,C,110.7549915762261,91.07172911253667,C,B,0
No,D,E,A,116.40651973926677,A,131.8494159810183,E,-23.634760832393347,-95.80957656830921,B,C,0
Veteran,D,D,D,-40.383307502147936,A,19.158442783924073,A,110.28275839002472,-190.62724929636624,C,A,0
No,E,E,E,-21.015971111427433,C,-12.226495869755325,E,63.04758475228256,145.20059835074747,C,E,1
Non-Veteran,E,A,C,-125.30173020159525,A,-46.39024539370898,A,-16.087303080047793,-95.57749342144031,C,C,0
Veteran,A,E,D,-45.43946404726809,A,-43.481822755317054,A,-44.68414103429092,138.25620181674282,E,C,0
Yes,C,D,C,235.3931572482699,B,-124.62679268971084,C,102.157157516395,-4.782710598614144,B,C,0
Veteran,B,E,C,-54.57556025416083,C,106.10220629431979,D,176.3501362056529,160.42769906256075,C,E,1
Non-Veteran,D,E,C,46.723034610412896,B,80.15365153049717,C,-189.46562908954454,-62.98052268435428,D,E,1
Veteran,E,C,D,-28.942179518941852,D,76.69407812790631,A,-58.89905506311178,-32.5432755365741,C,A,0
Non-Veteran,B,D,A,116.31128379799543,C,-142.62483199848143,B,37.308104871453104,-45.91417385779516,A,C,0
Yes,D,D,E,77.19887839425706,B,-174.53321583481375,D,-3.4563503440669887,119.87134210338917,C,A,1
Non-Veteran,D,A,C,93.64936898503424,E,29.255080876698226,D,-90.66899840588476,-109.01644677508916,A,D,0
No,A,D,C,200.4817322689262,D,79.13068563772327,E,33.37355776881559,143.5077756108387,A,B,0
No,B,C,B,66.25539543224257,E,-94.39339793059689,B,102.77658526412226,-13.083375667779157,A,B,0
No,A,C,C,-0.49080464849116606,E,83.56329611549076,E,-135.54587761445177,-60.809801407072975,B,E,0
Yes,D,D,D,-232.84589359493654,C,30.76736872625117,A,-77.66292085323025,-96.58796824130833,E,A,1
Yes,B,A,C,91.24275056354088,A,14.102115207168739,B,-119.90402872432601,-8.151450100018618,D,D,0
Veteran,C,A,C,13.448869931532734,A,-21.404152407148132,E,-82.78149971741071,32.36583010673416,B,A,0
Yes,B,B,A,11.849739452241899,A,-123.50428244199827,E,117.9787194147354,-76.6699226772945,A,A,0
Non-Veteran,C,A,D,75.43194799710746,E,-62.058866307910876,B,177.98112606864697,-88.66541708847886,B,B,1
Non-Veteran,B,A,E,90.07371981862144,C,-17.890882810385015,D,-63.21543294475378,24.74952126692084,E,D,0
Veteran,C,C,E,-51.83844710436609,D,-41.086787908262934,D,-125.97397296473802,45.945144029124016,A,B,0
Veteran,B,E,B,-77.54068834779375,A,-2.8952329824451275,D,-17.895106789613756,-97.62215307083612,D,D,1
No,C,E,B,129.43940102831812,C,103.7106055120023,A,-98.90614419247295,11.57641323853896,A,D,0
No,C,C,E,-93.20199413888712,E,-35.17371163220448,D,-65.25329178554158,-88.74592182161295,C,D,1
Non-Veteran,D,B,B,140.18004540035872,D,-74.31790821944044,B,-50.77222662770535,-85.972691173147,C,B,1
Yes,E,E,C,-113.52010600692152,D,96.44402290813471,E,67.76257870159714,77.09146503934066,B,B,0
Non-Veteran,D,B,D,-87.95478403850868,B,93.99617467939635,B,64.73387613626669,-18.98421566597042,E,C,1
Veteran,A,E,C,-4.9056284421355025,D,-26.010230857103362,C,57.279111260825324,7.572952404340347,A,D,1
Yes,C,D,B,-90.065814224581,A,29.046671720711593,B,-70.51912737326927,143.163972650988,B,E,0
No,A,C,E,-110.42213688788279,A,50.99544756904191,E,-173.93570752564003,88.1541612364808,C,C,1
Veteran,E,D,D,199.38782799691677,B,37.19735639899899,E,-40.689557669214935,55.05263185224959,A,D,1
Veteran,C,A,B,81.85509806500146,A,-22.422203047017675,C,89.43984273697308,151.18786650057865,D,B,0
Non-Veteran,C,E,E,13.206472537655891,B,219.00434440425175,A,-4.873910364317815,-34.01176220175891,B,A,1
Non-Veteran,A,B,A,118.3378555318066,E,-16.56524703347445,C,-122.64622155458473,77.70553180882867,D,D,1
No,D,A,D,25.029607744926434,B,93.48536753493553,C,82.54941956097531,201.40041340535387,C,D,0
Non-Veteran,C,C,E,70.61236856620928,B,4.299656618580078,A,31.260277383422203,194.30969521980185,E,A,1
Non-Veteran,C,B,D,-91.97207626013211,C,-146.41102132035243,A,20.645218213075612,158.96209880208988,D,B,0
Yes,D,A,E,-61.14381673559046,D,-125.92225892849882,D,-39.705676274091275,-92.28752465642087,E,A,0
Non-Veteran,B,A,B,115.22222004822171,B,-75.64553994137485,C,-136.70003036973424,-36.735196414338375,A,A,0
Veteran,E,D,C,15.29029868925533,D,17.171420616830993,D,-132.2491148760571,56.22453881124496,E,A,1
Non-Veteran,B,D,E,94.88162061564256,A,-96.98848608116198,C,49.50275696631798,69.39309986558612,C,D,0
Yes,A,C,E,-164.8294072656853,C,-29.798842002258617,B,72.09342944574912,-78.19899443918807,D,C,1
No,C,B,D,27.25342219358794,C,-42.70312602039332,D,72.1024912686922,-133.80787843613925,A,E,0
Yes,A,A,E,37.80210791395193,B,-16.6935383864702,D,58.76015645463023,-8.873260887750218,D,E,1
Veteran,B,A,D,84.25143958726997,E,-75.60858581593652,B,23.08467387697089,17.19114944177908,B,D,1
Veteran,B,D,D,-238.68321251828104,D,-7.856346289374941,C,47.18757448280227,301.0784293463872,A,D,1
Yes,B,C,A,-93.88153757351552,D,-24.341561530586382,C,-4.544159661206741,226.07441174792675,B,C,1
No,A,E,C,127.76325622781115,D,15.746915981646051,B,-41.973002072415845,91.22164771363114,C,E,0
No,A,A,E,-47.63306792862709,A,98.19330912911606,A,126.39697807989295,-133.0914514274656,A,E,0
Veteran,D,D,E,-10.823212328945548,E,-196.20630956663416,E,-19.10357309529103,117.12593778657077,A,D,1
Veteran,B,D,C,-180.92064474949393,E,-5.843969205153075,C,-137.9729136401534,-92.85243614089173,A,E,0
Yes,B,A,D,58.68385888169178,A,-65.43285544315502,A,145.25582096139686,-37.47894947225349,D,C,1
Veteran,A,E,D,-129.5366807975523,B,102.40631007105938,C,66.19887219905621,18.532323387890212,C,E,0
Yes,A,C,E,-20.96753179948089,E,-74.5198569207347,B,-56.15179349708851,-246.65024680934957,E,C,1
No,A,B,A,167.09073106715297,B,60.35654316059508,C,25.68240139615059,-24.485341730617993,E,E,1
Yes,E,A,C,1.2027850254844077,D,-9.986177641993661,E,-67.58594009928818,-7.530658973054003,D,A,1
Non-Veteran,A,B,B,71.81230842736859,A,116.71215023442527,C,-57.256761577117274,-49.06628634631462,E,A,1
Veteran,D,E,C,56.05176156307817,C,-67.07241342552413,C,-11.495140129113214,-108.44790223692726,D,C,0
No,B,A,B,-32.22906517045277,B,-7.161886231434867,D,-32.33316533599805,43.452386065997494,E,D,0
Non-Veteran,B,D,E,-60.38503710980574,E,-45.623620278153716,E,-40.948510739942805,39.6962864565534,D,E,1
Non-Veteran,A,B,D,-1.5174311023838978,D,44.75537404635798,C,-55.76612959766061,18.736096232791656,E,D,1
Veteran,E,C,E,-66.79545347913358,E,3.194193114810611,B,-51.564778869731676,-103.07458059717816,A,D,0
No,B,B,B,106.72710948121677,C,17.35747018605649,A,198.92391389638442,-106.98156754958559,B,B,1
Veteran,D,C,C,104.32182039874489,B,-125.60896989523573,B,113.40043076441764,-74.09693475322257,D,D,1
Non-Veteran,E,B,B,-63.15312833524269,E,-21.349706166920775,A,-183.3846309731969,56.967456930586415,E,B,1
Non-Veteran,D,C,D,159.68666098239171,D,-207.9831675344098,E,91.4972562024298,-118.77162346996516,C,D,0
No,A,A,E,-342.1118757326099,B,193.30847702908258,A,-6.347240948876122,-158.35676317381348,D,E,1
No,A,B,C,-8.492485164108906,B,145.9997816789397,A,-90.30504769050329,-2.108390754077499,D,E,0
Non-Veteran,D,B,C,150.26845307053435,B,78.06836396287576,D,3.1192117611810315,104.38208433980762,D,D,0
Yes,B,B,D,-63.99869672976655,D,198.2512356457118,C,44.255778314153744,-36.48590958113803,D,B,0
Yes,E,B,B,-71.41448557825694,A,-119.89591143148235,B,-53.152856598669295,115.53701684265516,D,A,1
No,B,C,B,-47.775574140792806,D,-160.29857671029134,C,94.52250871823951,-92.91774525859819,C,B,1
Non-Veteran,A,A,D,-65.13779382780662,B,187.02350728738662,D,-40.65173647918211,27.124118596401097,E,C,1
No,D,D,D,-23.609239754478892,E,-234.70218129860507,B,-140.71495584129354,10.40699387068292,A,E,1
No,A,D,D,-28.86170219147026,D,-179.02787981315896,E,193.48283114936262,119.93287318257741,D,E,1
No,C,C,A,-91.71366429598478,E,71.42970284672388,A,-66.07821880482196,-161.71628903979186,D,C,0
No,D,A,E,-120.04662546171457,E,83.79357226377611,A,23.282721667466536,-108.91775410221591,A,A,1
Veteran,C,D,C,6.600215925477809,C,-37.983270871489765,A,125.38261272956687,-58.93486475222909,E,A,1
Non-Veteran,A,B,E,-75.10259013828663,C,-23.720679973705888,A,-161.77270393982943,19.73454425866282,D,E,1
Veteran,A,B,B,-50.6221374375192,A,54.232925270808394,E,-78.5952791351877,-68.02837166382153,A,A,1
Yes,E,E,C,9.838958000490186,C,50.19280131965323,C,-35.521124972863994,49.70826638867952,E,B,1
Non-Veteran,E,D,A,85.98259709453757,E,-89.57306734635458,D,113.79826890920313,-81.40083584260648,E,A,1
Veteran,E,A,B,22.291855685264405,A,83.8560563817877,B,-115.58340011202016,-31.80706861360131,C,B,1
Yes,E,E,B,49.29252819255292,B,-79.61632050992449,D,-88.9246050437976,-23.826172481216716,A,A,1
Veteran,C,E,B,-63.95233908283306,C,20.726094779518313,E,-111.69434725427936,-84.80733247927544,A,E,1
No,E,D,A,12.819293717994745,A,-32.12139467778777,A,29.976438074635674,-7.6559559914985424,D,E,0
Veteran,D,B,B,-22.969217160281328,C,4.841144900948235,D,43.377927949707114,107.77790493493245,B,D,1
Non-Veteran,A,D,D,125.63815305717421,D,-67.6139366470454,D,-27.302481893713065,-69.70744201469395,C,E,0
No,E,E,C,33.569541019812085,A,-34.56496905129849,C,-34.17826482055241,-117.69532343435019,D,D,0
Non-Veteran,C,C,E,-71.60849457697455,B,-142.24661243851295,A,-51.98709763077797,-82.56514557250742,D,B,0
Non-Veteran,D,E,A,-59.540669348989795,A,249.65827103747165,C,-46.573936557031246,10.181221196615974,B,B,1
