religious_affiliation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Christian,150.2076848848859,E,-97.49406850911106,-46.492115558803825,A,E,C,C,-21.929674932739943,B,-20.96783026893152,7.2289912646689425,B,A,-51.27908631455149,-18.93789060020118,1
Buddhist,-42.25615137626712,E,85.75763868621738,-141.7647582085926,B,E,E,B,-0.8889825075129785,C,47.9547042633621,-62.22127079270883,D,E,-70.6866973818068,-108.81285650626238,0
Other,6.274101653229021,D,-37.39523584680731,98.59577424663438,B,B,C,A,0.7023880941634773,A,-20.55382756385029,-100.36492629385336,B,B,62.032039913967,-50.075892190588064,0
Buddhist,0.504251898333273,A,55.55642113925815,-52.35752454837752,E,C,C,C,-41.98342910292705,E,-61.382905430168385,70.46770939852915,D,A,-12.34982163167112,-78.42269796260616,1
Hindu,12.837692849744716,D,-204.67929976934562,-169.85472216374038,B,D,C,B,-49.501366308819016,D,-22.975904145205593,-39.560794612107756,E,B,-22.939285830081634,-14.09880961478803,0
Buddhist,2.4044191861362654,E,-60.1844596240573,-75.37551834174793,B,D,A,A,56.77391635578463,E,113.44671132796127,37.09871524603355,E,E,108.91149579793111,-73.78332760054224,1
Other,11.523887428735579,D,-93.61944274911778,-81.15081610208156,C,C,D,D,3.3108607434509025,A,-41.4990389270036,30.260447707547456,A,D,-10.650490960101575,161.7773723141903,1
Christian,21.421078363241055,D,107.31780384150728,-227.77720465658155,B,D,A,B,-81.54179896516005,E,-146.57793763022084,-9.632563832596643,B,E,-34.588299501255406,-153.80679798580513,0
Hindu,31.830716300221805,A,-31.448849677303276,92.81062341226324,A,D,C,D,-37.49830662850099,E,112.58447046622481,-120.43129492498987,E,B,-17.269131439135013,-42.34424489740768,0
None,-7.667048980373716,A,29.48727204822847,-19.638602565357168,E,E,A,C,78.51268023252945,B,126.20825175347838,23.170521878333005,B,D,-118.96220881423088,-57.424024578637415,1
Christian,-43.323342084046,A,-150.33145356262838,-17.34959073024563,C,B,C,D,-134.47936269627613,C,-66.41668296591942,29.96154656737685,C,C,-54.073130235102674,43.5019231483356,1
None,55.11401226961008,A,-77.46389567942896,-89.40146516056886,A,A,E,B,-47.72983882146022,B,101.09532031507335,97.27251941370777,D,D,-22.98991181259165,107.05910411321406,1
Buddhist,-27.816996221364665,E,9.510323495176413,137.41669475471178,D,D,C,C,-149.29095379515786,D,-75.42941307804534,-81.93867188626179,A,C,-15.218739369882552,3.019015512708288,1
Jewish,-20.614877972535034,A,0.5409012084271873,-86.29463296034334,A,C,D,B,1.9973602934131272,C,-156.43954040807742,54.22218151725351,B,D,22.02778337876451,-127.9786107128399,0
Other,-179.66052396455024,E,96.62212751911564,-88.98575727690955,B,C,D,A,49.74549381526616,A,10.291080204773499,39.0678904277737,A,D,-30.46280196663753,-35.804516579045014,1
Hindu,106.34560372954923,C,-79.70831296091248,-64.17528282858206,D,D,E,B,232.29821076955926,D,-158.83108647326338,118.96119753981627,C,C,112.4761719920494,-131.55247328935118,1
Buddhist,9.795430112201572,C,-117.54475695503899,-19.4384869485601,A,B,E,A,-284.5295893953835,A,83.1942328050138,22.232692407814227,B,D,55.90385288839305,-40.79793194437541,0
Hindu,142.98620947312622,A,170.01594485365524,-26.87297776999083,C,B,B,A,201.46941838104175,D,-142.07762721504108,23.131852444783835,E,E,-31.005864532394895,-76.56416471887816,1
None,-70.41243955235277,E,-132.27246123930658,-195.97219999220653,C,B,A,D,117.50858743345316,B,116.55052059107254,157.83215122090132,D,C,65.89603521919047,-14.450952849814422,1
Buddhist,-20.99267154962804,E,-168.71314801474827,50.67112179830616,E,A,B,D,-186.4400563374946,E,116.52192692330645,61.148501817671516,A,C,-28.221829159776448,-202.31619640310035,1
Buddhist,125.52687692957147,B,-87.48479273018377,51.662478501296505,C,A,E,A,-120.61166488561648,B,117.59983986637937,-43.38872256715218,A,B,-76.31765715550796,-85.73540606447617,0
None,48.46944369339741,E,-69.03865269600011,120.6511350229784,E,A,A,D,16.03470035339072,E,-139.5136471360736,88.82496230762786,D,B,18.487664151517823,-61.227154505502035,0
None,-93.56176784271616,E,43.447308323404215,6.765466890835424,E,D,B,C,19.59117284258145,D,89.19699367574233,87.12983242350282,B,B,161.94464309033302,-21.290446237341502,1
Jewish,17.95110547391422,C,-71.60193505243026,-32.08180871346525,D,A,D,D,99.826387969615,B,-11.3029519608059,-97.75455481587761,A,B,-34.46321508147901,161.54290966615307,0
Hindu,-92.68758791895705,A,26.025363264285545,124.1562534304028,C,A,D,C,-5.507950362339307,C,-29.359742232449054,65.76346916756177,A,D,-62.47846403441817,126.9401257245552,0
Christian,122.3257232952894,E,22.271334809714112,46.97787202322369,B,A,B,E,144.6279553644975,D,-64.67588182089553,-21.736338255630173,D,E,179.10915190133662,26.548879949657312,1
Hindu,-115.29239612067545,A,-106.69875393327663,99.44660728672957,E,E,C,D,82.55959024379906,B,-65.55867283390239,96.09623480878543,A,C,45.120781837982335,-172.53117478406742,1
None,51.83624594195276,B,65.2908726059916,139.88614558505623,D,A,D,C,-20.288406969981335,D,175.09932057047516,-76.18379829576618,C,E,-106.3302642530944,-54.29048219148002,0
Hindu,18.672338050482466,E,-15.056036207152173,42.135592302917516,B,E,B,A,-77.07538114494898,E,2.943215282360653,-28.590862826801068,E,A,-156.3904952323427,49.931284423133306,1
Christian,158.77760233769507,E,-159.86345904886835,-73.51902774511004,C,C,E,B,-98.35683219340333,C,20.743517753283395,-15.347364246223789,A,C,-94.14934436530622,131.68596284449876,1
None,74.14146797723066,E,49.98296221232133,-95.91718731731197,C,E,C,C,-58.36404044843292,A,-30.176229654483,146.2633984043761,E,B,-68.32170983340625,-85.99634104211779,0
Muslim,-93.49284730226947,B,28.48124482680847,109.97458307028307,E,A,D,B,32.191713578263155,C,97.55285763149075,-6.887727316387182,C,A,143.67932848912938,-86.66817934817492,0
Buddhist,-127.97022134433354,E,-9.92533382945388,-198.57396462775498,E,C,A,E,-41.167991521435496,E,152.7714233121304,-239.32588572524352,E,C,188.0938287314029,-112.4988531475378,0
Hindu,-99.59513893642253,C,-56.69446856666708,31.88865002167825,B,B,E,C,-84.51572322247631,D,103.66592393621181,-19.54724530877145,B,A,-24.099567964916503,183.79100430080427,0
Jewish,141.9267245204217,A,32.27949503307906,-74.77547731099247,A,B,B,C,1.6845883538250388,B,119.1940077409062,113.6346318745697,E,E,-73.02533562154292,-49.949917999896506,1
None,-69.992928403798,D,38.94838722594633,-14.875015350703121,D,A,C,A,114.91180921199742,E,1.2969806350862554,4.732231331760719,D,B,57.75451470645842,53.87307982500308,0
None,-30.392838078882097,B,44.19531780217623,148.31791499216465,B,D,B,B,7.383097659418615,B,-128.74830349152464,-69.555783283569,E,B,66.37369864214672,-77.51905318699308,1
Muslim,-168.50236043291778,B,-117.11083745533983,-62.41548681895729,B,C,B,A,0.12393835631420785,E,-96.44094064716425,64.26854396356438,E,A,-55.63143110590414,-65.10016916335883,0
None,-177.06742529857678,A,-20.967345130858465,-83.93148348094746,D,D,C,C,-46.85968727831085,C,39.978243606845396,-26.33691287517236,C,B,-131.58836484476896,203.86327866363177,0
Other,49.012616601904,D,29.58945452426797,85.83412997181695,D,D,E,B,179.16260339343714,D,-25.74519731808962,116.14244447592057,B,B,-138.44286161867856,55.48748777609054,1
Christian,121.79465590537274,E,54.722296869946916,48.963314106699215,D,E,B,B,-60.880425550533545,D,48.70249832723948,21.438976167278593,A,A,-28.86336797877387,26.35454807020673,0
Buddhist,-94.40780892859325,B,-88.22735496801482,-89.09421042928247,A,B,B,D,-1.264166071832955,B,76.7544505593738,86.89861757852219,E,B,13.863222113000273,-29.63327471519387,0
Christian,-135.23286179251025,D,-111.36015965546706,-39.79911843713783,A,E,B,A,164.40690874228378,B,49.380749834634685,30.438224460696677,C,B,-76.40025128357158,104.35669335150844,0
None,-184.6628493539357,E,85.35760535575841,-176.54278372503663,D,E,C,D,-68.74773123652011,B,25.568354797568826,-22.023227689721647,C,D,-18.509531379242805,104.59467216545113,1
Jewish,101.74117439714547,C,-42.447808429364805,49.76586764548603,C,A,D,E,-115.5855617963716,A,92.54240374295073,-110.44169785649798,B,C,-18.20787237588667,-21.376649122261956,0
Christian,-30.727646791267077,C,50.723029345162416,30.06435899329581,B,C,D,E,8.776511753675493,A,-288.40648345590364,-70.3326609856892,C,C,-11.450561104748902,-74.70596529432072,0
Buddhist,-7.945520628226761,B,86.02282301836888,-22.92236160555011,A,D,C,C,144.38534009778255,C,-33.58048108035989,-86.3021080756093,E,B,-101.27706098030194,92.32914781482793,1
Hindu,76.8587075921871,B,-43.55049608977222,-143.24514400410922,E,C,E,E,-19.744289664859433,C,-45.78049929975903,40.61837808070711,B,C,94.35459879757616,-170.18661896855915,0
Muslim,-58.41817225704957,D,6.168598401104514,152.4850121598483,C,B,E,E,28.956308699667204,C,-70.33143012728272,30.776544050522954,A,E,-26.959914960976217,35.52073283949557,1
Other,-43.991479407247844,A,59.01956482840228,-2.722377477329873,B,C,B,B,-8.144469837992569,D,-213.55546460275,-97.19036936665472,E,D,79.0924187782269,-162.7634508714181,0
Jewish,110.54634215322446,D,-11.054214674992698,-134.93859068624303,C,C,B,E,23.528785957322437,B,232.34570180847984,80.38896386512455,E,B,23.1007213851452,100.48587802199333,0
Buddhist,-47.61304906284911,A,-179.2698378438332,-79.22828735537354,C,A,D,A,129.20346306489049,D,-30.926057510362654,113.57683765955076,C,C,-21.914655197499393,-45.06456508366746,0
Muslim,112.12596006768128,E,-59.48002088470498,-106.21989776294349,A,B,E,D,79.96356933863139,D,272.62948982587136,62.59726216709309,D,B,95.43370054789642,118.43276488718556,0
Other,-82.94035439633707,A,59.404726218782756,33.24261198113807,D,D,D,B,115.67940869955974,A,35.26973796680269,40.79518954450692,D,C,-22.608574510337732,-93.55609644798827,0
Christian,-181.64196914497936,A,-42.23283971499183,-89.3259509224294,E,E,C,B,-74.4832160735087,C,205.15978693048393,-85.13118052533746,B,B,15.285501147184041,175.8721863247405,1
Christian,54.160193454688645,E,-34.53809991982844,-45.06891901485763,E,E,D,D,120.8445259421907,E,-65.11390771362024,-82.92410190091711,E,D,-77.29709216744243,69.25531826036642,1
Buddhist,160.60676678718343,D,57.593494060573825,45.24078991397381,B,E,A,C,-122.82517513330033,D,-22.638133674893336,-99.40563961318072,A,D,-41.23955381650693,-39.12831566621692,0
Hindu,-100.79764961457664,E,62.857362912932956,-30.31662608926382,E,B,E,A,-131.11153981899776,D,24.804811852949936,-152.84950882891104,C,C,125.75314159104403,-31.836935812484697,0
None,37.74313093529076,A,2.836414148960824,-143.05688621598048,B,D,A,E,-67.64240323012879,C,-28.494692406951273,0.8495373247165731,E,C,112.82152260817189,-126.97353529313926,0
Other,-62.99550131881254,D,81.79649108190237,-25.327805408947018,B,D,E,B,-54.102122249978436,E,-130.11248047251206,-108.48871644309949,E,C,118.029529982363,-80.69046400667412,0
Hindu,-75.89236476200747,A,-27.360290073973815,51.98239821818618,C,B,B,E,4.049899412840124,A,-110.4562172574958,-76.0528627045284,C,A,20.121948514164835,17.373803621581633,0
Muslim,-195.32040857036753,C,-27.44125361143056,7.820303210635743,C,E,D,C,66.13058680882055,E,-3.3311432239048,122.74062457227586,A,B,-60.18719207004916,48.3522737057635,0
Other,98.71086253353104,C,29.870567089831095,50.29558724676364,C,B,A,E,89.46868964535234,D,-214.72861050198492,10.472314751860441,B,E,-8.516474652889142,-21.439169911538215,0
None,68.14179867083084,B,-230.57340662522768,-43.28636848383463,C,A,E,B,35.051694173346156,D,20.311943050784517,59.04378298942296,B,E,7.0712009006409104,-53.339174893248206,0
Jewish,89.44031552495602,C,55.536677928585185,-104.59370755157732,C,A,E,E,1.2968359593881813,B,-207.01824738624097,-106.48864370703697,E,E,43.98094702739206,60.874657498812546,0
Muslim,-0.40826418619821886,E,221.27166740947894,-87.55191888995117,D,B,C,A,-118.37595063676733,B,33.07108592686339,-20.102355704197734,C,D,90.0362185685052,79.07918128266618,0
Hindu,-30.93611498381625,E,227.38089813128778,-35.75170209494378,E,A,C,E,214.19084840257128,D,-41.27992588900709,172.04572596810667,B,A,78.17686933833798,127.1745560799514,0
Christian,149.00385962544033,B,-133.31325172050504,-351.94878813609085,A,C,C,E,-75.00413346148508,B,61.95327117930369,-31.559775727295648,A,B,23.404723797226495,-98.56286204366855,1
Jewish,111.62796940127089,B,6.781760697140343,8.546159237039928,D,E,C,D,-111.37470384052234,A,-62.93990407424879,112.88685431915968,E,A,65.18727059101475,91.68344316719956,1
None,-73.70256956151991,E,-197.42308087526933,-155.5681980835115,D,A,D,B,80.16260573468172,C,108.37882694426071,-1.7605319513439792,C,E,-74.26781337444261,78.6135780387433,0
Hindu,-68.73695067497627,A,-34.017914316412316,-16.016795809263286,E,E,E,B,17.89661186249806,D,6.317006235981921,20.90841294895,C,C,-321.9374718769831,-33.64810623488527,1
Buddhist,-149.9566109466233,D,37.00904078930304,94.75057527989992,B,A,E,D,79.99474702932548,C,46.28796218355918,199.00394692193848,B,E,-142.736598210482,-5.6808160764796884,1
Hindu,117.53043592111838,C,78.84979278987252,176.09247420179784,B,C,A,D,-84.90903206330026,C,31.323854265976692,61.90315281215677,B,E,52.700569426125554,-17.48371097032876,1
Other,83.79553266833423,B,-16.985480277203873,-55.49616039691051,A,E,E,A,-29.932326780894336,B,-64.15552896260202,-58.57857386375211,C,D,-43.099322677070404,5.740338858238634,1
Jewish,63.87851873185244,D,135.29937197195792,65.42742240673964,E,A,E,B,50.33701591196784,A,76.20438204949814,-12.718259627952635,E,B,6.236313512207836,-74.45356336933015,0
Muslim,8.584021406155475,D,-173.83873871256114,-234.8257655371838,D,D,E,C,135.20767778800436,D,-122.47142859570145,-175.0698458679686,A,B,-26.911198607693297,-171.53114937385982,0
Jewish,-58.71414490406952,D,31.04417777929066,-57.489697016018205,C,B,C,A,61.1600959346511,D,29.22571967103732,-24.141561637314876,B,B,135.324392804034,-16.761117758384987,1
Christian,-13.266421195192072,C,136.88505224186133,30.225555405340682,E,A,D,D,-10.646786423973136,C,75.4818714698451,60.16397214675796,E,B,70.45957698501397,-39.93551975134193,0
Other,39.174399260143645,D,-206.52382156353178,113.08824275298286,A,C,B,C,-125.06494455234235,D,-62.10725112872593,143.75244033859326,B,E,-70.52160942472017,-129.71587701895496,1
Buddhist,120.7793661955092,B,127.75673121267326,-135.33906741412758,D,E,E,C,-2.443570874091864,E,31.07060235083374,295.3941130232279,D,A,-72.7590442597932,-3.193353691156305,1
Jewish,23.35861830488271,A,10.37404164493155,-153.45097545861023,C,E,C,C,16.23840833948013,D,239.999284184509,-50.93721527680902,D,D,-173.56960052833495,52.182237687260226,0
None,-68.54947815669786,B,75.27525624583457,-29.235403226036116,D,A,D,A,-105.31401282255605,E,-79.19936047375721,90.85209568576207,C,D,-125.32182650679628,101.54724852017478,0
None,0.014372296124757971,A,90.34979379695312,80.60165815891995,B,E,C,B,12.106043512348084,E,-44.515680259037616,-10.682676756131974,B,D,75.88691723371177,-76.24091759937818,0
Buddhist,-7.683829428376813,E,-11.35957548198391,-25.51033363636412,C,B,A,D,-32.555138813399395,E,79.30182297168483,120.31532240159378,B,E,-61.47234438049711,-203.34686421590732,0
Other,-78.08116063879757,C,-15.449757839061808,136.72278727694246,E,B,E,D,-133.14475487673036,B,-90.02439611594917,60.458685847058376,C,A,-167.18918404482756,55.06465756691097,1
Christian,-14.447551505522693,D,130.45099473992857,-147.97450137787868,B,D,A,D,-12.381216755255522,D,185.04618353622928,-123.13951457881626,E,B,-17.135862318996082,53.19388582225998,0
Muslim,-16.521287487271238,E,76.28954532685877,-64.89191748572742,E,C,B,B,6.723735943017699,D,97.95175305860423,308.61138114680773,D,A,-53.98695432023102,14.943502554652706,0
Buddhist,-50.17341610883709,C,-151.43819625744507,-74.71432873754131,D,B,A,D,-17.58718484959939,B,-50.293116273249474,135.38548039379538,A,B,-42.304554961318146,-128.98368488416463,0
Jewish,-166.17172936801214,C,108.2099586149462,-44.889595366832076,A,B,E,C,71.52148848600822,C,-49.46247065662682,0.1445886379183593,E,C,144.98164849714345,-37.200648291140055,1
Buddhist,202.70873761500684,A,46.404219750646355,200.60085399752614,C,B,E,A,-107.95007251666433,A,-76.22694122074579,146.85294179657313,B,A,210.90175986885393,-249.7910397728749,0
Jewish,34.17495581789307,D,-122.21754967295193,61.70617155474011,E,C,B,B,223.08875096891748,B,-109.2785096339767,-124.70102928103535,B,A,120.3750707613201,-85.31177171928427,1
Hindu,175.2860313159502,A,82.33365686178037,-12.539942332052394,D,A,B,E,95.00958017445737,A,-85.2590540529144,-97.08065944315224,B,E,-77.44553764783288,157.21537125614722,1
Jewish,-83.79717184015487,B,63.92471996494689,-24.044558712492428,B,D,D,D,-188.96935793390975,D,103.3996074686921,-93.83858473134059,D,C,0.6362709892899587,33.17508181859169,1
None,-75.8538805588045,B,-40.420478997050445,12.348161085837257,E,A,D,B,140.0675834928055,E,72.37007079037838,56.79332154083788,A,A,143.915794134509,19.678213211012753,1
Jewish,-106.90104282711528,B,44.17597340830629,49.268541992644906,B,D,E,B,25.735368137826004,B,-158.94740245837718,-143.1931500848529,B,B,-214.2233144744555,39.8473454002026,1
Christian,-9.640711749417502,B,-60.95453179931973,161.13252521493376,E,E,C,B,11.07703032271867,E,-149.77876846999604,-257.6011734376507,E,C,126.97150145151464,128.57856452209003,0
Buddhist,40.43900253273416,A,-152.9820083388165,-285.33439005216184,C,D,B,B,54.52249334262108,C,118.63114954045275,72.85268978659047,E,B,-67.2663283592047,-108.46176155180831,0
Other,-205.56606738783375,C,-89.15363347862126,87.97542485455726,C,C,A,D,71.12083457615056,E,28.59564063759435,-74.37870596534638,C,B,206.5063430527585,-44.25878726550059,0
Buddhist,-87.74222995854363,C,-76.4393637022749,92.55317456640806,D,D,B,A,-81.54809243728788,D,18.820948726850776,54.340641479416405,E,B,133.2263950935246,-147.61567536582766,0
Jewish,-37.625075223362366,E,-130.99615043669732,50.16999464540318,C,C,B,B,-59.30722775077258,A,97.33996441616002,87.13102525068037,B,E,-99.93559078154468,-81.67415737552885,0
Hindu,-116.47045490570672,E,47.4341651501614,-9.907895967147498,E,B,E,C,83.84002513921712,D,-141.4827610641844,-67.65151005741757,B,D,64.24077305101628,29.10902643824916,1
Christian,-137.84519972435052,E,-37.306985273111444,-76.0833014987662,E,A,C,C,-17.916657265599024,B,-5.808903553264046,-36.478053443510305,A,A,16.760349998379954,-89.14533204918843,0
Muslim,-60.50087071717025,B,-70.48291325360994,175.446191915572,E,E,A,B,126.79006189569665,B,103.11913803747379,41.478212567829225,C,D,28.935239457792537,156.63243948072608,1
None,-7.329257021003713,D,118.2288338730643,44.97808307860869,E,D,A,E,48.55694841649498,E,-57.93224545080962,218.36106806251848,A,C,-146.83887430049404,-34.01814257896476,0
Buddhist,76.30538228933689,B,7.492497201514572,71.01747965999128,B,B,B,D,-94.52837948194527,B,61.64453969296159,50.99127402027202,E,C,104.38132111217249,7.891863707228408,1
Other,146.15673124564537,C,99.2729673323413,-15.25435256590277,C,E,B,E,-143.61524761197134,C,131.0197867236036,-175.4821310393814,A,E,50.68005918436207,53.40668008973359,0
Buddhist,6.001370117858114,D,280.98267031363685,55.32312155384999,A,E,B,D,83.37549827969696,B,-104.77123323869537,17.57913966170322,D,C,50.96138700179554,123.63528013506576,1
Christian,48.26409923396652,A,-0.6738974606498151,-92.32645538461132,C,D,C,A,161.66785721454605,D,7.671304454221545,-24.436244033319294,B,D,30.68374800397484,69.11827993534494,1
None,118.14377950788142,E,52.93045003643946,-1.9705547553954397,A,D,E,E,203.4074804104387,B,-14.71429389602528,-244.94018904478372,E,D,-108.98768089295223,-126.88575732115153,1
Jewish,-14.940384197103903,E,25.989715254328217,-119.20937723828023,A,B,E,A,-183.63962765659875,C,-37.653283459794004,40.5032499079695,D,E,-82.35217496151797,-12.954742259225217,1
Christian,153.83716507002504,D,-41.49152252991578,-64.14661866202947,E,E,C,E,54.614663710346456,C,-54.875923045830355,52.59674234848063,C,E,-12.11233422448817,-74.84671251554822,0
Christian,-79.70061278361523,B,70.94784555972146,-76.73319829502084,E,D,D,E,-46.52669339778157,D,60.86839780928266,-10.688753409366027,D,B,-9.650840552594877,-118.27980965049602,1
None,181.7383150771082,A,-10.867933069117083,-82.89365047007331,E,C,D,E,10.275040946757574,C,164.9304712033475,9.7082493245866,D,B,-11.28387280097678,-4.141737478744355,1
Hindu,92.27572397322587,B,-24.412865420893507,-63.246748039014086,B,E,A,B,242.63762504209404,B,224.85075673918055,-5.38923080420044,A,E,23.708491627067378,-14.314838175996803,0
Jewish,1.9132035596932748,A,-140.4071348819694,-40.06394422789333,B,D,A,E,-0.13673130112114995,B,160.29472373268484,20.99289067266452,D,B,-79.2498395885032,-57.07075560294267,1
Other,-18.07766233984313,C,104.17518510714797,-119.51843328948426,D,B,B,D,151.74001344394125,D,-14.427269636778037,40.516893731161474,C,D,24.09508588684453,161.05160606358825,1
None,15.44514032177615,D,-35.43155846997215,-41.103486500434215,E,D,B,A,10.276271544863073,D,-68.52515306791824,167.6127806690221,C,D,118.95611176618584,101.32604588045811,1
Muslim,42.52521786647751,C,118.07924521478448,111.58833842343698,A,A,A,C,-203.34394440096358,D,92.65131212307065,103.94307541452099,C,E,-6.3655667140378,15.254831769359242,0
Muslim,43.16240336759359,A,-56.37091363292295,129.55592138482515,A,C,A,E,-154.1293321731203,C,118.87763355718614,13.994929020122903,C,E,-51.56439387885649,-48.477744603628345,0
None,100.30627638368588,E,73.64691504298325,43.35805697665903,B,C,B,A,-128.43491875661678,E,119.57108822028779,-100.16686155064471,D,E,-60.86460064139383,117.7270136926199,1
Buddhist,162.59625832592363,B,-26.059765180387533,-3.84223958715725,A,D,C,E,-25.49157020420424,A,120.18679395058452,101.71117821069751,E,E,62.39124748298709,223.0578047125001,0
Muslim,-23.39275848379121,E,-243.2362040486768,-36.887981250985355,C,C,D,B,-33.61013604017754,A,79.48894762562757,75.19110672049038,B,C,-78.4634182225566,-124.89732801708256,1
None,-171.33922637124044,D,-11.459986142094793,-20.90252380962678,E,C,B,E,-10.485117328043954,B,184.033908233271,77.64373260779391,D,A,-62.50673627807647,82.09485159764711,0
Buddhist,-127.68231366840479,B,114.96171655647942,148.4678023192742,E,C,D,C,-30.22576350555764,A,163.49879436481686,-57.65823468494279,A,D,-113.73925609789397,-4.044309600689007,0
Christian,63.08759307753837,D,-12.353688041349566,-224.82440304399813,A,E,D,D,-168.42266685538613,A,-34.415948576285224,139.8210244066121,B,D,146.65516309846788,190.76096506438165,0
Muslim,8.902878065371093,E,-98.28245227598606,-41.426959235688386,D,C,A,C,90.49704956787558,A,53.4207541059753,-68.61980747952401,D,A,-73.82953613599116,96.9661830451698,0
Buddhist,-225.62938546623315,B,-14.360531003752182,-21.348288634514642,B,A,E,D,-200.25100943331512,D,74.1487714924861,213.12731889424907,E,D,236.18157693246667,-114.3486325073084,1
Christian,-11.7956561222056,E,145.74069562936023,32.444413842852725,E,B,E,D,89.14959027993088,A,61.458637622309,-57.911959097076995,B,D,-82.62985904368372,-273.4086869890038,1
Hindu,175.1906436100153,A,-63.480578501587374,-31.246166904637036,B,A,A,B,-162.418230265051,D,-60.76978879991286,152.8849137528597,B,D,38.02440331472484,73.49162870024831,1
Buddhist,3.5086522127117123,A,-128.4038270274422,148.97913438059595,B,A,A,B,54.032422400676836,D,118.26546724069786,54.11121319563883,D,A,90.8379687547972,208.9859248072413,1
Hindu,-230.13522542793453,A,-18.281567783222975,75.39856993347776,E,B,B,A,-92.28684268445258,B,66.43751430186975,-82.51304565408132,C,E,-118.93797786881902,-16.775990268551308,0
Other,114.07537029248655,C,-11.354442546321337,38.06326871621787,B,A,D,B,108.42538216387561,A,-43.899714656883994,70.71591968733458,B,E,-88.03065237263102,-5.888889404257562,0
None,48.39598936775214,D,-75.62635766492797,-73.38294276831287,D,E,C,A,-13.64896196480615,D,32.90932226463247,-88.21115266134088,E,E,-155.18762763946313,118.97633916418833,1
None,-186.55674262216323,D,157.82284952891416,24.25344685668224,C,C,C,D,95.04740245584455,A,90.66042864566698,-34.965395552795236,C,B,33.93960756407105,150.7425295757795,0
Muslim,31.369679632364527,B,91.54571733768195,-179.03113077202303,E,A,D,D,62.62730855529782,E,120.57942156891639,196.02679191938654,D,E,164.0227623419477,-18.533841619328317,0
Christian,-99.07945588860686,C,99.79556665524038,40.77087711111117,C,B,C,D,1.6353786538973218,A,137.96091417707441,19.403286793637545,D,C,-27.54842179660263,26.294002143333074,0
Other,39.25273670658433,C,32.61901879776302,145.4208500531205,A,E,D,A,59.50857432429639,A,107.53008359545592,97.16494267612563,E,C,4.719739906739569,-96.11113999521025,0
None,103.32045943991466,C,-63.09423212194712,-1.769250253128562,B,D,E,C,188.45635596069593,B,-138.22062943400232,24.261461976702563,E,C,17.158074491478427,240.8342398176162,0
Jewish,161.46132139959138,D,16.02309860044845,-27.342572633475328,E,D,B,E,-0.17937364789021534,E,-57.677089557884095,44.12767228699895,D,B,-43.83516434869994,45.14854176889968,1
Other,34.819213201270365,B,-27.32322839741328,180.76638097372836,B,E,A,D,36.479683590891376,C,-119.24072616408469,-5.307462746615819,A,A,133.46262817180903,-13.901222201012054,0
Hindu,46.136089123835575,A,-16.441799055745626,-131.70929160178986,C,E,B,B,-86.84357747654045,E,144.6979545551383,5.107621252900672,A,B,-163.61451222162407,45.43135371685005,1
Jewish,88.6558715924898,E,-171.17093651372838,99.84502180189583,B,B,E,E,-116.75882607516502,E,-103.75340516244454,126.9910512382801,C,B,-15.876581931880928,-235.07375281606025,0
None,186.49672640842405,C,-44.25239052290262,-12.610617407997967,A,A,B,B,-86.66232535464306,C,-117.50165493383358,-64.7003250673779,D,B,50.18678906746767,105.71544450505719,0
Other,107.75554728578571,A,-69.92112921523852,133.93206887090088,C,D,D,B,35.70941199954781,E,15.212975651342836,45.03547543222935,B,E,95.53684096472665,-52.61809728333727,0
Christian,57.30727244447982,B,28.13868709435055,96.80876039444848,C,B,C,E,7.213181532173028,B,-11.678545670425658,-182.70229910479793,A,C,-77.72467640134056,17.943564988850923,1
Hindu,-80.38292012101881,A,-123.7133812789993,-18.294924107203652,B,C,D,C,-23.61461326077038,A,21.400884607234378,-69.09479733372403,B,A,-86.9781108812069,-154.49750178746163,1
Muslim,-43.075050603299246,A,43.70187294203575,-84.38505020881965,B,D,B,B,-3.7360968916951016,C,-2.427658282758351,24.72922304928385,D,D,123.82019259437773,-186.5753556518941,0
Christian,55.66648568115736,D,129.78829659504038,30.794028735206336,E,E,E,A,182.01450292995068,A,2.1880165844251165,-134.04480222749083,E,A,-92.4808952788847,81.77298043325618,0
Buddhist,45.41022333576726,B,-43.96297452658507,3.318278802310939,B,E,D,C,59.56901548985335,C,-53.506117656845774,267.98941524169646,A,C,-17.610098356288777,-163.18441829625252,0
Hindu,-94.07565956462052,A,-244.06773455407583,-59.4048287192429,D,D,E,A,128.65744314426215,E,57.183638624074554,-3.2980496967389685,C,B,-34.26513216323802,137.42330995273522,0
Other,197.37309495244816,D,64.48905332614989,28.619313550660298,A,E,E,E,81.90020584723683,D,-16.742126742692584,10.808416558846845,A,E,-122.57402681545129,21.193997571108408,1
Muslim,86.2159608787533,C,73.99633486660362,10.75912999627972,B,D,A,D,71.65910227985913,A,-12.421089698310977,56.35469261276298,C,B,92.86664767275693,-115.09654872035067,0
Other,10.854971432856155,E,-12.031185649484794,81.5185530006939,E,D,E,B,-32.99415769701845,E,107.58893774087335,-85.05336799953281,B,D,-75.2407848008362,13.019472812407558,1
