nationality,AgeGroup,orientation,veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
US,65+,Other,Non-Veteran,B,B,E,D,D,-161.2185293175445,9.725871486011597,-88.34588987507318,-42.583962916869915,240.6394962439183,-107.6490624045633,1
Germany,18-25,Homosexual,Non-Veteran,E,D,A,E,B,80.68214113481056,-19.620418494644113,-79.215850021839,30.74069882662473,31.089461950919585,-120.87953360150698,0
Mexico,65+,Heterosexual,Veteran,B,A,D,D,E,-60.7171476184264,-113.34033171566156,-152.55757679799785,79.6142143113019,99.5148850379045,20.470254135701957,0
Germany,18-25,Homosexual,Non-Veteran,D,D,C,A,C,-79.0711196110003,103.11580596964669,-6.4977055306663605,-69.99242194188292,83.39253185185693,13.275393084311304,1
China,51-65,Homosexual,Veteran,D,E,C,B,E,-156.84531557537332,-152.47889826593365,26.135558574168805,-44.20368459042693,-5.0276407940755075,42.39737735615791,0
India,51-65,Other,No,D,D,A,A,A,-22.106934185667637,71.76909364948072,-17.79262612775061,98.0133050259092,21.517510651612774,74.42024659846098,1
India,36-50,Bisexual,Yes,C,A,C,D,A,218.13591599983147,-30.39509204598331,22.290622929779968,-147.9750889651435,-40.37872917489884,-82.11757115001438,0
Other,26-35,Heterosexual,Yes,D,E,A,D,C,-157.35718017945248,-117.53183505896826,20.266500937066795,158.67747663481242,41.26633789729365,-156.12153090472646,1
India,18-25,Bisexual,Non-Veteran,B,A,C,D,C,124.82239928657273,-84.99999113327316,104.98687826237918,-67.73543602540673,131.32979533310618,38.77083744092001,1
Brazil,18-25,Bisexual,No,E,D,C,B,D,70.70004475305731,-89.94805677218561,116.45876076757907,-18.882309718522063,-63.79771300314027,-170.45255222514584,0
China,26-35,Homosexual,Yes,E,B,E,B,B,84.08912727555892,69.70674833109207,83.9238138775998,42.042280261990385,-270.894561009681,68.4485392601224,0
India,18-25,Homosexual,No,A,E,C,E,D,2.1094887031658596,49.488160040679055,-153.1432378139802,-96.39691572910604,-42.82421294834988,6.997078318201928,1
UK,51-65,Bisexual,Veteran,B,C,B,C,D,-22.105200138225666,-64.08879326193706,-124.93111142403635,108.83942659396197,-25.539296946677563,-82.04360239635153,0
Germany,26-35,Homosexual,Veteran,A,B,A,D,E,-97.66955546579878,87.70127150649259,219.91980038828424,9.391424999885986,191.79563843536215,50.128704845347336,0
US,36-50,Bisexual,No,D,B,A,D,E,94.93433636768124,40.98077220955235,-68.39578599608109,41.54627007228742,114.26595022413402,-23.386894221142697,1
UK,51-65,Homosexual,No,D,E,D,D,C,42.54996828101691,75.69553006991912,9.770049387213229,31.09960530058285,65.38598076276581,37.35959159745839,0
UK,65+,Homosexual,Non-Veteran,D,B,B,B,B,46.53044859592428,-82.08551502466848,36.132900414902316,-34.70120017727946,165.87925831149408,77.79838448895318,1
Germany,18-25,Heterosexual,Veteran,A,B,A,A,B,-17.231219494102522,4.288478816904219,209.67423534129102,-158.32620594530192,2.961594777339197,-53.14480252059717,1
US,65+,Heterosexual,Yes,B,E,B,A,A,-71.44122613580718,-109.64686616149342,57.228535857632515,59.27867147793957,-70.67061452367948,5.159662383996213,1
China,51-65,Heterosexual,Veteran,D,E,B,E,A,150.93757782492727,-121.80670468204688,-35.17571532136483,10.267522124288687,-60.411506632503006,6.587082378926018,1
Brazil,36-50,Bisexual,Non-Veteran,E,D,E,B,D,-35.94759286880922,28.411219180642767,-145.8556599672915,87.8920813060904,35.19949151938755,18.620343497498336,1
Germany,26-35,Bisexual,Veteran,A,D,C,D,C,-121.92030088869652,154.68032049484307,71.01576687460154,-6.566521236901545,-99.67360901759339,-121.08025588799663,1
India,65+,Bisexual,Veteran,B,D,D,D,C,-13.785127182317922,-145.40481284557097,-67.22197381068968,15.058864647717787,-109.27329351099095,17.650672511627572,0
India,26-35,Bisexual,Veteran,C,E,C,E,E,53.87737728441163,12.441579607340174,100.28249301697085,236.17522159864984,-110.28604909012152,99.38967625413578,1
Other,36-50,Bisexual,Yes,C,A,C,C,C,67.40193161571429,11.377297654905647,-0.09966498778257922,-21.452754570638497,-58.28895470896506,32.862764140426954,1
US,36-50,Heterosexual,Yes,C,A,A,E,B,-6.7019799215259495,-92.45482588030931,-59.05816888342229,0.655066328985989,137.4927105631179,-38.76436163926359,0
Germany,26-35,Other,Yes,C,E,B,B,E,-40.757160443948926,-32.15019765577367,106.66504027202282,79.10559661031586,12.849702663820539,86.7759749366924,1
US,26-35,Other,Veteran,D,C,E,A,D,204.08161690186378,102.46732229067541,-219.83808041872152,185.04549671985163,73.40821178400665,176.68823188914814,1
China,18-25,Other,Veteran,C,A,B,E,E,16.08929478724293,-25.393409962383235,-20.84753711589882,-0.6241093038732681,-17.870696428887342,32.1348284920311,1
Other,26-35,Other,Veteran,C,B,E,B,A,17.474039392009246,-45.159073718924944,127.77615785540235,-71.62939148070188,-95.73390126317372,109.31480224235754,0
Germany,65+,Heterosexual,Non-Veteran,D,E,C,A,D,238.718771154723,-3.215107264341076,21.38157871444446,48.73626135796985,-55.52555628950285,7.393047799403404,0
Other,26-35,Homosexual,Yes,D,B,D,C,D,-87.74842108199526,-79.27466879764422,-65.31913992677548,71.28264089411965,102.8969192693849,-69.21598686651478,0
UK,26-35,Heterosexual,No,E,A,A,C,E,-8.63164552112652,-57.19093313886074,-57.83683196214107,-82.19658044806877,-66.12351336743637,149.08014900657165,1
Brazil,18-25,Heterosexual,Non-Veteran,B,B,D,C,E,-216.36513220508107,147.33736647692734,128.813677344531,86.15109479880654,101.66659906187465,19.56098324351241,1
US,36-50,Homosexual,Yes,E,A,C,C,C,31.00420743452022,21.123560075586592,175.20424752238654,-74.21832640929046,-27.057305002082042,64.34706668647955,1
Brazil,36-50,Heterosexual,Non-Veteran,A,A,C,A,A,-25.572862433227673,-22.864293081188826,62.09985567745624,-142.73263261779948,2.8897450784434553,76.30010211509055,0
US,65+,Heterosexual,Non-Veteran,B,B,B,A,E,-112.98471383016246,-2.687762225699501,-37.499735273559025,-20.931604526324442,78.61364374247613,-5.138692745429762,1
Germany,18-25,Other,Veteran,A,C,B,C,E,153.94010619622404,65.62188870701704,32.41989941957252,-18.222532275117416,-24.441174418493468,-10.339656200739716,1
China,18-25,Bisexual,No,A,B,D,E,A,-24.447944256090796,-56.45731341317135,58.68802535626949,143.92280274379252,-14.489844111734893,-7.130836085347409,1
UK,36-50,Bisexual,Non-Veteran,D,E,E,B,B,-25.79635861155297,-4.2146035696949715,-72.35608669206857,-55.88811774697917,-28.670115901625458,8.772821031562396,0
India,51-65,Bisexual,Yes,D,C,E,D,E,56.05801565801569,-48.835509330986376,-15.54142823994563,113.24596475821163,-65.79847707517105,15.365068685980932,0
UK,51-65,Heterosexual,No,A,B,B,D,D,59.06501369285849,-0.206812329641526,4.224315637026918,85.1616910389495,-168.01562721729064,144.59727714894984,1
Germany,51-65,Homosexual,Veteran,E,D,B,D,E,11.049289864940373,39.07196845665332,31.70376996940808,46.57605967083433,-41.682644855832166,23.443341366560002,1
Mexico,65+,Other,Non-Veteran,B,E,D,C,A,-64.83555080878446,215.03893343109314,8.54089348452846,66.29518424461206,9.388713215149442,10.295011893678783,0
Other,51-65,Bisexual,Yes,C,B,B,E,C,-98.12101244117348,-5.660242288814837,121.24671838936005,59.13068077842585,-199.48432675790463,113.45277960436049,1
Brazil,36-50,Bisexual,Yes,C,A,D,A,D,72.06960374334354,-153.72309153757126,52.462210851561586,-14.296327393654753,-64.44525792408531,95.86246637709601,0
China,26-35,Other,Non-Veteran,D,A,C,A,D,56.38513648778892,14.739010895660144,25.09006152296667,-59.12574831881293,-85.70550721195137,-21.355944233841363,1
India,18-25,Heterosexual,Non-Veteran,B,E,D,D,A,22.673759563824998,-27.169903132268804,34.16459058185204,-94.37577221673827,-90.63866883114872,32.931195213204276,0
India,26-35,Homosexual,Yes,D,D,B,D,D,18.94641123614298,132.5396330017878,-91.7843444871357,192.815111279916,4.191588409798367,57.56389408381779,0
Mexico,36-50,Heterosexual,Yes,E,C,D,A,D,-97.86619097433433,131.5696363031472,2.9067135297091635,34.780897988306364,-43.66218780987683,0.15020849455071097,1
US,51-65,Homosexual,No,C,E,C,B,C,-38.4848768608398,172.28206749746434,0.2976291429559123,-58.55402257823681,-108.89568682846243,101.53272451093977,1
Other,26-35,Heterosexual,No,C,E,A,C,B,-76.49221634069617,-50.73282214239643,-134.1785487978183,146.29815171636835,-75.20098336620933,111.68510223868644,1
US,18-25,Heterosexual,No,C,B,C,E,E,25.494795598857618,-181.25653875989616,72.39647318858276,75.08338984321648,110.35961662200774,-7.8071783230318585,1
Other,18-25,Other,No,D,A,D,E,A,-7.049475448146857,-19.996491220660708,135.11976835335085,37.10075068263216,5.097050188124635,-33.396395059449056,0
China,36-50,Heterosexual,Non-Veteran,C,C,A,B,A,198.8029278161617,20.6232233071978,-77.76068473894647,81.13326517487127,96.97499474813574,84.18038723810932,0
UK,65+,Other,No,E,B,D,A,E,169.8713413838387,-74.91728211480725,19.902586164296572,95.92502217731612,-19.23331520431554,136.72520758690996,0
US,51-65,Other,Veteran,A,E,D,B,D,14.3236263774007,-69.23701371730495,-95.70534826554433,92.67126370625138,96.67546400809151,-70.3838583872701,1
UK,65+,Other,Yes,A,D,E,C,C,148.4450493711983,42.9848059421841,-77.5179831693091,95.84525241560172,-59.049446467800095,-46.50683923387611,1
China,18-25,Homosexual,Non-Veteran,D,D,C,C,E,284.31608164622503,62.50619915561375,-0.4944354273162539,-160.19814212637053,-9.808035374023387,140.8467845810456,0
UK,36-50,Heterosexual,No,B,E,C,B,A,-4.233561418708277,-13.8881801163002,40.706162017216485,-82.94334806952162,-57.2766507545562,105.2603703799407,0
Mexico,51-65,Homosexual,No,C,A,B,D,B,129.42101183040987,29.26323218788044,53.89736500305753,133.07049978574514,-124.26195358169319,-85.90310826918065,1
Brazil,36-50,Other,Yes,C,C,E,C,B,54.20400219535188,29.96692622306304,4.779831487925949,-10.0053307232445,-71.1947654180942,42.366173125390986,1
China,18-25,Bisexual,No,A,E,A,C,B,82.32070500605336,159.81038089235759,-55.15662117619564,130.50367973241075,-56.36975597601078,-2.452054261277056,0
UK,51-65,Homosexual,Non-Veteran,B,A,B,B,A,-42.060638894085336,-124.45380425329952,-141.23109903239296,-61.303227763396904,226.33009035494717,-128.8379811811942,1
Other,51-65,Other,Yes,D,D,C,D,A,21.22521785191069,107.1235217054167,-174.17158902106985,-78.19984814538563,57.4023295771281,116.11819142070021,0
Brazil,36-50,Bisexual,No,E,B,C,C,D,-228.8972691455736,-150.67655906731378,-7.988257047921757,40.126956671998634,-240.4472809033594,115.18366315074866,0
Brazil,36-50,Heterosexual,No,C,B,D,E,A,102.13817817544515,-180.84733606617243,31.347136631274275,49.77085789527113,94.94859996620796,37.11096067184664,0
Brazil,65+,Heterosexual,Veteran,E,B,D,D,D,28.48463645354386,114.6407736946096,128.7440719716242,-87.55560791549412,-152.17850699332445,30.961644482061455,0
China,65+,Homosexual,Non-Veteran,B,A,D,E,A,-238.67520389104527,216.75896476785113,-149.90414296872214,48.594158486278225,1.297966034663706,104.97234136157026,0
Germany,65+,Heterosexual,Non-Veteran,D,C,A,B,A,-11.74809620922581,-96.03546815652176,146.99552038233438,-49.25812360110332,-14.583546182165694,-20.73536838785821,1
Other,65+,Bisexual,No,C,E,E,A,C,-33.08155511721763,206.1588239403307,-130.30928473477948,97.18776100339898,37.67678280689137,130.88700659125078,0
China,36-50,Bisexual,No,A,B,D,B,C,80.23765399291561,139.5812083157465,-129.70701852353073,11.930355143627128,102.93286517317534,45.910217679853005,1
Brazil,18-25,Heterosexual,No,B,D,D,C,C,-120.94981111891137,-65.10578110105955,-119.11019994613955,44.002353428177244,36.86730062712232,-31.00962562932446,1
Mexico,36-50,Other,No,B,E,C,E,C,86.42437701196938,-28.733663050241077,247.62135747051016,-49.083734799106075,189.7749523984186,-167.87819333815133,1
Mexico,26-35,Heterosexual,Veteran,B,A,E,C,A,-169.29481482806202,-19.738461275852394,7.610457196659517,157.28772047776667,247.47864211899375,-60.268399396345615,0
China,18-25,Bisexual,Non-Veteran,C,A,B,B,D,32.082614184150415,-127.18001462562292,139.45834907388382,10.115982406320411,50.96954774669384,22.308364448595775,1
Germany,51-65,Homosexual,Veteran,A,D,A,A,E,-48.40202222243801,-52.6821006166331,126.91121374727902,-254.6970442132357,-97.2207984508543,24.70697978436884,0
Germany,18-25,Heterosexual,No,D,D,C,E,C,-144.86165916873264,132.529942714593,45.6672944854082,-16.57963851226058,-120.54497791508625,124.60579975463828,1
China,18-25,Bisexual,No,C,A,E,A,A,63.242941392974274,34.27301666575613,82.66273291427126,29.951211250362825,-84.36008960930495,-4.961032745985127,1
UK,65+,Homosexual,Veteran,B,E,D,D,D,124.54932173455302,97.02543874027282,78.82327574234728,-70.58829884936175,-21.23270911561332,157.5646432019557,0
Other,36-50,Homosexual,Non-Veteran,D,D,A,C,B,115.2472045922523,-67.88621879163375,3.0669242164797534,-149.00411102756436,-95.11675496428512,184.94037825183466,0
China,51-65,Homosexual,Yes,A,B,A,E,D,29.465379338012127,-131.3948961300715,34.83944397499404,-110.43173352518166,-97.92318086889837,126.29652647990719,1
US,65+,Heterosexual,No,C,D,C,A,E,75.78096300711023,71.4459822344462,116.16352832766384,-33.35321221417924,-115.47233503187849,158.25187838213446,1
China,36-50,Other,No,C,C,C,C,D,1.8539634477250342,-84.2179987358431,-126.09028202605839,127.16837614340393,-194.48105624471356,-65.01396805153608,0
Germany,26-35,Heterosexual,Non-Veteran,D,D,A,A,B,-70.7167654540731,-166.14482133222026,-234.77974533755793,-103.21759002343131,17.141271903689585,109.91725406627704,1
US,18-25,Bisexual,No,A,B,C,C,E,76.22350336863711,-238.23511751656946,-56.940002297753786,-134.88101699822647,139.37027390101656,-65.3861338384603,0
US,26-35,Other,Yes,C,B,C,B,E,-30.899405837536438,-79.77457734723167,-8.076157587188835,42.19711567791518,-161.4899403197546,64.33282645295392,1
UK,18-25,Homosexual,Veteran,B,B,C,A,E,-5.364351966100951,37.805055525588614,202.83591000472748,4.518766127438537,70.37079380062116,-18.432344371264993,1
China,65+,Other,Veteran,B,E,A,E,C,-291.0406957813676,100.49786336654843,79.0692452127944,-0.561594415317485,-38.26785266372861,-36.25861581876854,1
Germany,18-25,Other,Non-Veteran,A,A,B,A,E,-70.58369142938052,67.27823160343608,-204.44209290701406,-19.036545209140066,-17.34681681835738,-113.85480239556856,1
UK,65+,Bisexual,Yes,B,E,C,A,E,69.6355142080729,99.0059498265636,75.64246039743384,-47.96869354425301,20.56771942003932,61.494796269836925,0
Other,26-35,Other,Non-Veteran,A,B,D,A,E,71.09092806294174,-84.47704262248283,-113.98588849138238,-97.99149460159471,237.949660786034,-120.33623036814322,0
China,65+,Heterosexual,No,C,B,C,A,B,-73.62380029168925,120.36404511130097,-93.25349411265154,85.7978361783548,43.693966195692944,-29.631754571549724,1
Germany,18-25,Bisexual,Non-Veteran,B,B,E,E,C,-74.84178643972544,-13.11411922760333,67.0472532150115,126.23634289256596,-0.7232247167994296,45.67991323863032,1
Germany,26-35,Bisexual,Veteran,C,A,C,C,C,-3.6139094924988813,190.50930538002245,-61.1086672048877,78.81206853351622,13.173249676335738,48.02940041660367,0
UK,18-25,Heterosexual,Non-Veteran,C,B,D,D,A,35.95657245737239,131.26104128324712,-80.34428231961826,-101.60680049990705,2.390093310874857,-162.08199366226248,1
Other,26-35,Other,Yes,B,E,B,E,B,13.558157787283267,101.98876511254554,53.09180530079526,-31.186900941630373,-77.35678815297848,-83.26237641604106,0
US,26-35,Other,Yes,E,B,D,D,D,-209.0462387574739,-35.53605158758945,21.40064871494228,41.50296056401865,-135.32797699108494,-116.13220222473055,0
India,65+,Heterosexual,Non-Veteran,C,A,B,B,B,-86.59852616198853,56.98556718392338,-253.61367530708958,-42.47226689438926,-84.12712177492641,-180.0670745300277,1
Brazil,36-50,Heterosexual,Veteran,A,C,A,D,C,-183.92098255108738,52.22136247279129,-38.55165157675722,40.880909408171824,-25.476469649330507,-121.7251255587293,0
Germany,18-25,Other,Yes,D,C,B,B,A,-271.9049712382659,83.94672542791814,26.348553968499022,174.84930438487928,2.404419295452678,126.80781701606844,0
Other,65+,Other,Yes,C,B,B,D,E,17.379593925359586,28.700233492495887,-4.554400844832558,25.522821648645504,87.90301140544517,-4.8935927506012975,0
India,65+,Homosexual,Non-Veteran,D,E,B,D,C,44.917844328039386,126.91608333582371,73.03701396853928,-107.04682471278801,78.46060623459839,182.98015799315235,1
India,65+,Other,No,B,B,B,D,E,103.43441342051578,46.04229586152161,0.027498797353173378,-23.253579523484095,3.18849602432216,-16.590642290348406,0
US,65+,Bisexual,Veteran,E,A,B,C,B,-86.88356932669173,-153.94809289249716,-47.429694538948006,-75.61122770116333,94.8953518348373,-69.47111804112347,0
US,51-65,Bisexual,Veteran,B,A,C,E,B,-107.09585592524351,-83.92030879316094,83.97797949083387,-35.69696217200899,-164.46509673764604,7.408057846133742,0
US,26-35,Heterosexual,Yes,C,C,D,E,A,-2.3145796683344253,152.47547282933814,-64.12448740756882,8.26992336781501,20.441489954777463,-164.96237349083017,1
Other,51-65,Other,Yes,B,B,E,B,C,-37.04790376633212,-74.98999777192688,168.08943638734598,121.88559931228802,61.243637933082425,-29.959979063525104,1
India,51-65,Bisexual,No,E,E,E,E,C,-157.00154517576806,126.8689778800096,130.52807996135425,-95.16796777613881,-83.98343211910793,-37.36540470864786,0
Brazil,18-25,Other,Yes,A,B,B,A,B,-158.31280249484746,214.57583784528444,60.47631140716676,80.9168397055307,108.2973289139113,125.87818566213498,1
US,36-50,Homosexual,Veteran,C,E,B,C,E,-29.358767621886635,15.11291019580062,-15.560042300558113,7.251280518928979,5.042563534495588,-90.52009269737155,0
India,51-65,Bisexual,No,B,C,E,E,C,-35.25308949368871,-103.46790970301005,-78.1262091808185,14.500348187508413,-97.97798185740974,35.67339654711573,1
Brazil,51-65,Heterosexual,Veteran,A,C,E,A,D,46.456674391567354,-62.1688614686675,-3.1318609105683923,-63.404315112679384,-36.540526870552725,101.00599176397611,1
Germany,65+,Homosexual,No,A,E,E,C,B,150.03110064878146,71.30018270566437,-22.566473544492425,56.33851873972505,5.355353295453024,-8.632218038330436,0
US,36-50,Homosexual,Veteran,A,A,E,E,C,-118.1092288361576,-15.254051162271814,-74.25504108054486,24.03450375803588,-25.700399168375625,88.08360739106969,1
US,36-50,Bisexual,No,D,A,C,C,A,-91.68774509172194,24.167982586879155,-48.33575743292435,66.00775045017184,-47.09195401260086,-21.250324179903185,1
India,51-65,Heterosexual,Non-Veteran,D,E,A,D,D,54.57460239885384,-209.77065666405932,-165.22865146906605,136.01440575644466,170.20707885090442,67.13907863549771,1
Other,51-65,Heterosexual,Non-Veteran,C,B,E,A,A,16.85074854154672,-26.901877189936485,48.60425245098047,175.65123411203044,20.21208847021296,21.09865421397277,0
UK,18-25,Homosexual,Non-Veteran,B,A,B,D,A,111.77590560096834,105.12754467519518,-31.313922857255584,-9.11980308167978,127.5265935886162,8.697380098552332,0
US,51-65,Other,Veteran,C,B,B,E,A,70.74886906978097,131.4055147373214,-9.100579962952272,-8.558559073348473,10.476232006882883,-19.37906020305249,0
China,65+,Bisexual,Veteran,E,B,E,A,D,72.25939611409154,-22.13787589615577,3.282847445677343,-39.17840819199014,-15.756572398510407,-46.2238699332023,1
Brazil,65+,Other,Non-Veteran,B,E,E,B,C,8.682083951851602,89.20714223997447,-13.171669560397369,51.42177067602979,103.11871799833918,23.01581595081046,1
Other,36-50,Bisexual,Non-Veteran,B,E,B,E,A,-54.30646288808379,-25.44300660967994,109.1598756710678,256.3782277521497,-60.94629692360548,78.4098031708139,0
Germany,36-50,Heterosexual,No,C,A,B,E,A,-47.45561202885019,193.4014405711233,-157.43142357492445,123.54566764233901,-37.507594171092585,3.4104794150837794,0
Germany,51-65,Heterosexual,Non-Veteran,B,A,D,E,E,-39.17104189350026,-183.13109137021084,-148.90791855293196,-81.61094571413857,-144.4092279280283,-79.13929561546841,1
Mexico,36-50,Homosexual,Yes,D,A,E,C,D,48.504859364693004,22.86205256590805,-9.300732481379043,-35.09931402505446,12.594631988916888,43.08970378869384,1
Mexico,36-50,Bisexual,Non-Veteran,E,E,A,A,B,-183.86763512044828,139.327274048166,-110.9196247057092,67.15073148989693,-80.19088721086011,-0.7910882624289979,1
Germany,51-65,Homosexual,Non-Veteran,A,C,D,E,C,-29.512223683382917,-123.83338713994635,66.91559892828259,-53.383109913262814,52.0399007278918,76.91557444507224,0
Brazil,51-65,Bisexual,No,D,C,D,A,C,140.65067476544863,-70.56170542568069,-51.11822379475473,17.250325768113502,76.92222609533343,-160.14260980794424,1
Mexico,36-50,Heterosexual,Yes,B,D,C,D,D,-36.19704974869358,-39.67783633912222,14.562154292892115,2.1316849429896814,18.706865734781033,191.30535387268094,1
India,65+,Other,Yes,D,D,D,C,B,13.053081603076192,209.54728169180768,-15.413877063255594,101.88624739425262,11.41674441220966,-166.86201572726526,0
Brazil,18-25,Homosexual,No,B,B,E,B,B,-107.48943629121798,47.255386200931255,-68.80270604543793,-70.27847784807453,102.63367500771963,133.9042982169661,1
Brazil,18-25,Heterosexual,Non-Veteran,A,A,B,D,B,-166.71617558885222,141.3695117565473,-48.32959768690261,16.81726585345536,71.19700989736089,-129.39376465955854,0
Mexico,65+,Homosexual,Non-Veteran,C,C,B,B,B,17.412677516124745,28.870126357844516,-117.25346051654554,80.64343419166474,-49.72037125012992,208.68088628363813,0
Other,65+,Heterosexual,Veteran,D,E,C,C,E,-12.396922331393052,-12.811491085771479,-55.84726851365633,-187.8670427691067,109.45326630715715,-114.19638064049835,0
Brazil,18-25,Bisexual,Veteran,E,B,E,E,B,33.891015202794996,-47.978245217510896,-159.1828528214491,-92.15241171244227,113.12894309543977,-77.20678700194577,1
Mexico,36-50,Heterosexual,Non-Veteran,C,A,C,C,B,-87.67889094221185,72.09088736755984,-67.54494447871885,33.25688674015158,-170.8681317645754,120.9757414578475,1
China,26-35,Bisexual,Yes,C,D,C,D,E,66.00822875775629,104.65365832841607,35.66170961265212,-31.12615625265707,-79.29593662543532,-2.199433217629207,1
US,18-25,Homosexual,No,B,E,D,C,A,10.842221756705872,-25.152802686192434,-81.16987338754119,76.22821225420466,-112.0823830756563,-218.40607170479836,1
China,26-35,Other,Veteran,C,E,E,C,C,77.48858549729727,44.008675004757855,-154.72754630332332,36.33224290393028,95.98871055810284,-187.09878474877513,1
US,51-65,Other,Non-Veteran,A,B,D,C,A,-171.37879043966032,-55.84994269870064,80.31931678027765,-0.705639711668389,-248.40369511459537,-92.32524598008042,0
Other,65+,Bisexual,No,B,B,E,A,D,210.51662047268286,237.00345552979897,17.624076204036175,4.563646729081676,-10.884377757815237,25.560772238688934,0
China,36-50,Other,Non-Veteran,E,A,D,B,D,43.458865561500325,21.470566541485063,-173.68146662527818,29.214546846552924,23.189845552974013,-8.778932744926376,1
China,65+,Other,Veteran,B,B,D,A,A,29.041705940209805,13.91273836252501,-55.99280183888514,-10.603914599103142,116.05291267633572,-126.24352836359691,0
Germany,65+,Other,Yes,B,B,A,A,A,4.475947510451813,-37.97001292334365,262.1421153685616,-18.61921645889952,86.42288168505841,-84.09203809919258,1
UK,26-35,Heterosexual,Veteran,E,B,A,B,C,-50.557139207639544,9.510945397276984,35.49355207177514,82.78241058476743,-24.545777621200074,-104.72878336890278,0
China,51-65,Bisexual,Veteran,E,C,D,C,D,271.3178129879834,-132.1735109496718,-11.36044108791319,-24.52803435693848,158.08632867073004,-47.11070638749214,1
Brazil,26-35,Homosexual,Yes,B,E,A,A,E,17.399467888021146,63.83764957322704,43.22386040830888,85.56415486839136,15.173884043359035,-103.10279551759135,0
Germany,65+,Heterosexual,Veteran,B,A,A,B,A,-115.67875711158008,9.904944215164468,46.41708430571214,170.4281075506089,64.12017784651637,27.458360595422633,0
US,65+,Homosexual,No,A,C,C,A,C,17.978062382408837,127.85295426184533,51.164440045113224,39.59260937411794,-37.18002479720794,-31.839328808075873,0
India,51-65,Homosexual,No,C,E,C,B,E,68.80022989425572,19.32770594939779,45.65661920524118,-181.22960798214913,78.14218480767151,-98.03637250853458,0
Brazil,26-35,Other,Veteran,D,E,C,C,C,127.43607986369679,-46.52929216281718,20.99333381294069,107.03165911317298,-125.1175814099852,-51.38036163805319,1
Germany,26-35,Bisexual,No,E,D,E,D,D,-264.18848447811854,-27.593881288889087,-115.67712234960167,84.53440413933356,-120.7867453117441,12.710145610010185,1
Brazil,18-25,Other,Veteran,A,E,D,A,B,-5.4794980443261165,218.34879931641132,124.1273538346236,6.943049900474139,-63.844021497729464,248.11915701984208,1
US,65+,Bisexual,No,A,E,E,A,D,245.96374032044946,107.85253427049824,-78.8688497853312,137.86605190259792,-21.640825035250128,-160.68966284067156,0
Brazil,51-65,Bisexual,Yes,C,C,C,D,B,42.11860563919913,-78.45829865359656,-133.52881593848934,-46.93822554324003,-40.111080306222114,-142.5136166852438,0
Germany,18-25,Homosexual,No,E,A,C,C,E,-231.2447177354041,-36.40810045065663,-194.34178753222514,128.10827502918508,-63.00439694996651,107.52419041291317,0
Other,18-25,Bisexual,Yes,D,E,C,C,B,-84.40151252263087,-50.786179589809834,77.13100018104828,48.618335171816895,-104.2572456227607,-0.15336079726681678,0
UK,18-25,Other,No,D,A,E,B,C,-152.9199215930267,114.18233206940948,-63.40714424806282,41.832896455998245,43.253913554735576,86.95590083519711,1
Mexico,36-50,Bisexual,Non-Veteran,E,C,D,A,D,-62.59111543681413,9.13053870685271,50.10563677383414,15.524311486447177,0.8120417645714253,-8.188336737121569,1
Mexico,65+,Other,Veteran,D,A,E,B,E,-171.48280707479634,-44.960111454932374,-87.57055506713375,-14.664916301053266,-95.90438098507599,14.618881540372083,0
Germany,36-50,Homosexual,No,D,B,B,C,D,169.96667585551697,-157.5092559001371,-11.966729637510644,-88.47163911850946,-42.019384971007156,-126.08435788857335,1
Mexico,51-65,Other,Non-Veteran,B,C,D,E,A,-88.8566844254064,114.58492340617144,43.712796649094265,110.57642039066869,-75.99668640534844,-105.57560345131556,0
Mexico,36-50,Bisexual,Non-Veteran,A,C,E,C,A,171.71022370436998,0.35764214514252823,73.32357962798444,-19.707769773833807,-53.13724164697625,98.78502681431208,1
Germany,65+,Other,Yes,E,C,E,B,A,-17.198122098703234,25.598493299337754,-111.07483987602677,122.57022319266284,-15.40738407325413,30.613388084416787,0
US,51-65,Bisexual,No,A,C,C,C,C,-64.74646692930777,-7.463885103244511,6.443081173858868,-100.0541906300666,-150.11438556673832,88.16606733310434,1
UK,18-25,Bisexual,Veteran,A,C,C,D,D,19.681180009214565,5.170168402052734,91.68537244496498,-60.64080332772283,-56.2756723418102,-165.3316504308321,0
China,26-35,Bisexual,Yes,E,C,B,B,A,-116.89896053619226,28.939320642007743,61.991340559915244,-83.19021820675914,76.89481490660526,-95.69056040627363,0
US,18-25,Bisexual,Yes,A,A,D,C,B,-84.94299796349803,-64.288734112284,96.90081196381061,-16.940835476978442,44.907516854929526,-35.44109382859656,1
UK,18-25,Homosexual,No,B,B,B,D,A,-230.056551787136,24.524888743962812,-75.0191835225819,122.88804050628703,27.88272935019004,71.52936140732061,1
Other,65+,Other,No,D,E,B,E,E,-146.2720535257215,-85.63005472527094,108.58933589292327,-52.7700063016586,123.17726891626523,20.152615303656514,0
US,18-25,Bisexual,No,B,D,B,A,D,-45.80916352687202,-28.729434853487916,37.92959720180969,-70.64582264168591,29.02779349439361,-135.18567534025502,1
Germany,51-65,Homosexual,No,C,E,C,D,A,-50.21569699819825,-43.0150701734669,54.89033846483385,129.48990509856816,50.54502651825782,77.86082639492625,0
