handicap,race,sexual_orientation,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Mental,Asian,Bisexual,36-50,E,E,33.92717101837736,B,4.626836545069889,E,C,C,108.74814163572566,-5.552383095712423,-93.53989335499566,D,-77.42100218639979,-78.43639196695761,6.002330796573897,-69.86623863914176,5.966081277190185,80.70297742681028,1
Both,Asian,Homosexual,65+,C,A,-61.01219707622445,C,-30.761555546273488,B,D,D,-24.66644746965121,16.359309968999714,131.5636357230732,B,76.24943418428542,-106.96106537926586,139.19138442878122,108.86455935988866,-132.9677545544755,158.37576225908208,0
None,Other,Other,51-65,B,D,-39.08961839697137,D,-95.0602698336677,B,B,D,68.26483717129607,-63.900384393049116,159.6968815795283,A,133.95879339207016,196.73629406156155,87.10871514198813,134.79406585794754,74.18940548994507,249.81766627019425,1
Yes,Hispanic,Other,36-50,A,B,-28.233411979100854,C,-88.4476870059462,C,E,D,109.3089301964028,120.26510276001336,-120.94158731383082,E,46.627604994732536,-2.7340228631601913,43.14878531732745,4.975878039324443,10.260767829413886,10.05621417540244,1
Both,Asian,Homosexual,26-35,D,E,-161.77015571941078,E,89.22387204145154,E,A,B,-55.60547239001718,2.049111118411981,-41.251784593633595,A,30.030591199688512,24.923740432960717,-165.5371979701664,10.602559671208747,-74.36881252562968,-122.93302269760468,1
None,Other,Bisexual,26-35,B,B,93.32384708588928,E,-117.36557870798903,B,A,B,-75.33031277677568,-100.5528821923198,92.77164217188589,D,115.40029087726691,92.9619890267974,-43.048825374761634,164.07891024389895,43.26839225451955,-26.77743159842291,0
Mental,Asian,Homosexual,65+,D,D,148.3959600583762,D,16.403436483664542,E,D,B,139.6930939978787,-155.32555403692447,9.96271787010362,E,9.237608715654673,-69.56037982476094,146.4701371864606,45.66377434464614,-220.6476954539567,61.07867046212273,1
Mental,Hispanic,Homosexual,36-50,C,C,14.173102574816014,A,24.700268089795795,D,D,A,-2.2946470827173413,29.454975480544583,81.36180764944207,D,-91.0820155311416,11.161384924298728,39.742991600326306,-38.22652535133891,157.73999531298543,125.2687949435509,1
Mental,Black,Other,26-35,E,C,2.916215346641221,D,-12.088094735612275,E,B,A,-109.84251857734361,-39.635334376891954,-80.13557245542778,B,-132.63829659415984,-172.9544602934867,120.64396298321584,-103.97446936079491,23.23288828110863,-54.10122230388226,0
None,Asian,Bisexual,18-25,D,D,-59.79425972099662,E,-197.26580234814648,E,A,D,-44.83001034446726,-17.29659789221371,-36.577890560225576,E,-97.64947700514509,-61.975646764252126,-9.481966791757369,-101.57892048309223,-234.08221218262645,-124.56289885419707,0
Mental,Asian,Bisexual,36-50,D,E,-44.954650990016866,C,-62.61105872192556,A,A,D,15.517857585378197,176.7841291834469,69.18320513783529,E,-4.904818149116028,105.77986180836115,97.9081686122587,126.2359338228068,39.85851890092378,-1.2223462107652432,0
No,Other,Bisexual,36-50,A,C,30.652724108185485,C,26.007454745381214,D,E,B,42.75411738471544,-47.554542362820506,-31.48816806770036,A,-73.45478442699248,25.729438480977763,135.2055957359572,2.658820074014378,72.3960059912793,143.38623446833296,1
Yes,Hispanic,Homosexual,65+,B,E,-97.86408917599384,D,-102.88086829880658,B,A,B,-61.87184193428188,-95.30046969620834,-22.524241789752132,D,34.91546540125627,119.32381006734398,103.60461884594889,-82.42637015813895,55.528183795766715,158.9665831351326,1
No,White,Homosexual,18-25,B,E,-74.03675172910643,E,193.7728523899865,C,D,B,193.0711351190212,126.49299880154862,-40.0857762545319,C,-73.9071691720209,8.311962274754531,-17.144240962644798,116.07271861185582,49.15814643774799,-102.6787092073338,1
None,African American,Homosexual,65+,E,A,-44.73219481825047,D,-40.80013745837566,D,A,C,54.839989119626765,-156.6781638451325,-191.59593876717187,E,50.825698939760855,-112.08479379502158,-67.29205424321833,181.94994548155273,-129.86817694471947,69.09044583512988,1
None,Black,Other,65+,B,B,99.97634252628845,D,117.10157375411636,B,D,E,68.7756052450998,62.34262131017443,68.814342570691,A,154.64512940091367,27.555964471556788,129.2001848971596,143.9044823005412,-2.654404625594806,-103.92237420550204,0
Mental,Asian,Other,51-65,E,E,-169.06868413506558,A,113.64690516333332,A,B,A,16.751346524538597,-106.06071442917487,-37.98233260630429,D,96.15920431732762,-141.6615487264588,-100.78165824468101,200.68072199594144,1.1524954401896128,149.81499994404857,1
Mental,African American,Bisexual,65+,B,B,168.11417941908076,B,105.6495763188504,A,E,C,-41.51307881470696,62.58037777267115,-133.89750124446215,B,7.943354635915117,-90.47510913052477,64.51791121489373,-8.908276215536379,-93.36225198879727,-17.252407383326336,0
Both,Hispanic,Other,26-35,C,B,79.80464659668478,D,-59.90699977400262,C,B,E,24.47837720817526,174.99995213243312,-95.17328863218482,D,101.21165917460178,-29.985490584759294,-97.43335530006199,63.514242283445874,11.13007629256977,5.990235862379051,1
Physical,Other,Homosexual,36-50,D,B,-107.99071582349416,E,-53.64508548662379,E,C,B,19.587794328173313,-100.58370967944086,209.19342971094846,D,-27.526837125510273,21.013441301585313,-113.4468716945953,-93.69303810433264,-48.61521028315279,43.50824057246865,1
Both,Other,Bisexual,18-25,E,D,116.86538168775567,E,-30.03562576726373,D,D,B,152.82188913635179,52.48202507988111,54.377326455254405,D,206.37522678683732,84.6358546587643,109.64497169106222,-2.6652679440031624,-69.9739007004377,-77.41276234426051,1
No,White,Other,26-35,A,E,-184.5807109057649,E,80.71518311684477,D,B,C,65.3302445014762,-5.204490017540375,37.12644873259778,C,-167.41177396653137,-108.92560120511239,170.05325637967903,33.524593980390236,114.70140210747365,-124.40317601910742,0
No,Other,Homosexual,18-25,A,A,117.32856550138588,C,-21.485798698484537,A,A,C,-89.68234215448366,-17.815050457571875,-43.812903445104695,D,-60.0879464204921,-36.73970206968483,-197.6025527608354,15.798325114042042,201.3520761328349,96.51137915471901,1
Both,Asian,Homosexual,18-25,C,B,106.53022954321062,D,130.42847899910535,C,E,D,-165.00288159033045,-81.17703644512919,63.99065997241582,B,-32.88770252117143,128.34154343557688,38.3754926915927,82.05891942085883,-25.618389612362336,269.2243675940949,0
No,White,Heterosexual,65+,D,C,88.57246167343679,B,7.298002533294831,D,A,B,-42.656030331076664,13.21967898500408,-6.436836828581701,B,203.30360108629048,88.3776342646413,31.854337627462876,67.18653839977473,-108.72285938815354,22.065860705144804,0
Yes,Other,Heterosexual,36-50,E,A,-240.5716487790564,E,66.87922230019007,E,A,A,-94.16008522248976,167.0714828147931,23.050206207876155,D,-103.6537134083257,51.80280138432721,9.913903266275295,-85.16165434151466,-27.03705551786002,58.478164534236484,1
Both,Hispanic,Other,51-65,C,C,-78.95529176039315,C,-58.61837339983007,E,A,A,150.96128157590417,-12.880600469558544,-198.85688429780132,A,20.915471807557147,-33.552822602599505,212.5140796227496,74.54310364494266,74.12852914188176,-149.01274928655866,1
Physical,Hispanic,Homosexual,36-50,C,B,-70.08856466660822,B,-111.40327622441428,C,B,E,-111.91316596370275,134.25376973126012,32.317571221252976,D,-80.90217058053393,11.555847381096502,128.2457374767587,-91.96615367633358,-69.2870255371446,-119.09329529906789,1
No,Hispanic,Bisexual,65+,D,E,-82.26236295785505,D,-66.17325533897981,E,E,C,34.73481906367948,12.896022228292562,38.5844590549199,B,316.72621408347356,-79.25590611607375,-110.4270335299929,-69.84108622907043,-136.67144008838156,-96.34991852969277,1
Both,Asian,Heterosexual,51-65,B,C,-1.9718208273979243,B,-1.1711768376831586,C,A,C,-68.26192307182795,-138.08649364706142,214.64464785142613,A,-113.42232812384951,118.60176513680601,-83.58166096437478,-101.4945067262203,66.9186225276714,30.961769311354725,1
Mental,White,Other,26-35,C,C,-48.16721273686316,B,47.696491720055796,A,C,C,-9.63949970599064,35.8357475724275,-10.625465104562142,C,36.561436109137176,-72.04017784411924,-112.28529430200527,-41.70501255277353,-103.32937670876092,34.39068790360017,1
No,Asian,Other,36-50,A,E,-93.47452175728274,A,-16.828959415592305,E,E,C,18.131306986917174,102.99769432899507,-51.908767048419044,D,-26.46793144541999,-10.816619775093631,-21.3694083479283,112.66311538320026,-11.158358987963249,90.90532529418921,1
Mental,White,Other,26-35,C,C,38.20052008509488,A,-151.52921899561875,B,C,D,1.947842130398316,39.97084062163545,45.629868755802484,E,-14.827778696671365,11.872357877956345,-264.4913515051447,-170.95881128641898,-56.08147232819483,-73.10142804069592,1
No,Hispanic,Other,26-35,C,D,-212.9947229756308,D,117.71249194837364,B,B,C,57.32935454916722,-139.4092234002459,23.42812508184654,D,-95.47234385742453,-4.325991998663573,-47.754206618742124,-29.274034106171737,-77.43146750841612,105.48062009509,0
Mental,Other,Heterosexual,36-50,B,E,35.54712263774984,A,-226.10308743497788,A,B,E,-125.35393029621518,-153.63997791625928,2.2601565925577156,D,-145.92205320221558,54.328235065355834,3.568635303038041,-248.1331602480516,92.90449138302334,-31.49972339870757,0
Physical,White,Homosexual,51-65,C,B,138.18876566660927,E,91.21839519257333,E,C,B,-101.29556829227259,-84.97838656223223,97.64845257148714,A,36.19560504031656,-150.3575495383485,-102.03841713582717,-72.47898272695609,81.6732168057953,-49.85542034501968,0
Physical,African American,Homosexual,51-65,B,B,-8.461600675549892,C,-58.170314874930085,B,A,B,-44.31103761425004,34.40681319934708,252.12759024711596,C,175.8268386867079,132.8009312532542,-34.49834411593344,37.976164708133716,-9.624673775634127,-108.45783755924741,1
Physical,Black,Heterosexual,51-65,A,A,-132.52039805843913,D,0.5563657866380289,B,E,A,-40.071702148269914,133.3577087172307,91.6704056766179,B,-72.705609110856,-46.66191748674235,-218.06683513769946,60.36495801592926,157.24285885891874,-6.133000921770373,1
Mental,White,Other,36-50,C,E,-5.358647556845245,C,-144.47544909102078,A,C,B,-54.437852773581994,87.40472022642119,163.36802105934666,B,-47.92781254479557,29.142890055456395,-12.270792335681127,-35.34224708878651,70.86797120077927,35.45037049615475,0
No,Asian,Other,65+,E,B,-73.05991412555255,A,109.65365732498833,E,B,A,-96.60624779674495,-105.22073978214243,-116.99705223867784,A,-88.00747655032313,-42.333054996767224,-107.50228398232483,50.48390262230642,166.2035943134857,-31.359333239144654,0
None,African American,Homosexual,36-50,E,C,8.811288631223249,D,-32.360525975540014,E,C,A,84.4778845288411,-24.478474547460973,77.97465733509136,C,50.64717903479885,-95.66289381971603,-194.60965817819067,-164.5908270780435,143.53395696539528,-116.61229155787053,1
Physical,Black,Heterosexual,65+,A,C,161.22989594854974,C,42.566153820488765,A,D,E,83.40725407594452,225.07247737154503,-29.831918848257605,B,84.84832249435497,46.446381619056446,85.96682752629197,-62.669292730220306,70.46429301489636,18.15847201117726,0
Physical,Other,Homosexual,51-65,B,D,-239.81848015178565,C,92.54696906015526,A,D,C,-154.57969692515408,-75.42077003297094,50.33652179396696,E,-21.37103016522141,-199.79404525002354,-130.66786443122223,11.59691797354418,-33.567990465130535,80.06672767780613,1
Both,Asian,Heterosexual,36-50,B,B,-169.7603123500517,B,237.99125589949503,A,A,E,-126.65860508110778,22.704592125430235,1.8161157729936286,E,80.32012307686219,145.191529283349,-38.08386245198462,193.96964616264498,74.168013375137,-66.97169592448074,0
Yes,White,Homosexual,26-35,C,D,22.83735148440548,D,126.64104567270846,A,A,C,-194.451238942642,206.9482306212055,-79.21271089906593,E,-119.0322638805372,-77.16679911315926,-88.34823328468075,48.43323941256936,32.14258724502613,147.49228310320657,0
None,Hispanic,Homosexual,26-35,E,D,14.653722620850159,B,-63.406257792616,D,E,E,166.5340484486945,38.88242071863643,112.36025843534642,E,31.184266136155287,-103.85289992122264,-115.26585337912958,162.53954213468444,-97.9996588850548,17.496884409338183,1
Yes,Black,Homosexual,18-25,D,A,-15.817893601180188,C,7.369320467507433,B,B,E,140.83285675157765,-88.90136352547265,-87.80931136686436,B,222.7220902256534,145.98639255953321,83.16137168819459,-122.77255495073814,72.93712626306915,-38.16312559267132,0
Physical,Asian,Other,51-65,B,C,44.491407236024955,D,69.17348053782135,A,A,E,30.10630915940677,-13.58926748071379,-116.74806622889682,A,-109.20437142460993,131.77624194245513,164.02388833736143,-159.50552866158057,40.671674214701476,-6.217132685634831,0
Both,Other,Bisexual,36-50,A,B,119.23741374610724,E,-5.6486392264546055,A,C,D,-114.90126019647171,124.23493344434229,-41.371022800057474,E,-180.36508916853052,-0.7149004475698122,121.02013784947192,-20.216096626945856,-78.3798977916783,51.1046238414126,0
None,White,Heterosexual,26-35,E,D,151.026749817952,E,-229.26714930136978,D,E,A,42.38324827220969,124.67274308648899,-106.38170205175632,A,39.81867523306745,46.450089238290104,45.270348984635135,201.31126155999354,11.47135316635463,-118.04898092586645,0
Both,Other,Other,36-50,A,E,-113.13211803550105,C,37.16458590881157,B,E,B,-10.840018520120209,137.30531665859363,23.500180199262882,E,-293.2910713160712,-11.006171246622674,3.446789210789028,74.43767639282109,-140.8371856455399,-12.351567957074586,0
Mental,African American,Other,65+,C,A,-122.1846908998544,A,-64.86998054832256,D,D,A,-85.45222298899465,94.6398784057004,81.25572460244575,A,-107.43378187641525,-74.65225613130944,96.12977910223813,-199.42429698194323,91.64965447879156,-12.14110009177168,1
No,Hispanic,Bisexual,18-25,E,C,150.8510432246008,D,-132.17402852019185,E,B,C,-13.980639672977386,-304.8967106264536,113.48589007991194,C,193.61507548264302,-18.779506098087094,-33.09739942429689,2.055143383458048,-95.29867793360867,-145.19798982235912,0
Mental,Other,Other,65+,D,D,24.997373536073404,A,102.82359845404923,A,A,C,134.8773532089624,151.55710268247,27.51618679311895,D,40.215863940055144,-38.626357782019745,17.107110602920017,-14.623218504625255,-21.039165338654364,-50.19381083576645,0
Physical,Other,Homosexual,65+,A,D,61.76306069771202,D,117.653060674257,B,B,C,-13.534113221500613,116.96195934592436,26.572852814125937,B,205.6959597332448,21.021012070855996,-31.127548612511934,111.58417991306737,30.936457488246887,-213.32876586516588,1
Yes,White,Heterosexual,26-35,B,D,-7.7933879593682684,B,-61.64179122667475,A,D,C,103.04945290568521,55.036559750976686,9.531332770085752,E,-25.03865875438694,-71.60901319828959,175.8022570483065,-92.3590238622447,-125.22684808278859,-45.555089404766015,1
Yes,Black,Homosexual,51-65,E,E,-78.67891313298063,A,-154.88262002437415,C,D,E,-13.900238296376513,-7.886567445909098,-34.9081393734775,D,-14.247023674550919,-120.92800666857384,149.29783869994262,0.089067852684819,-2.228140736106229,31.16167251790751,0
Physical,Asian,Other,51-65,D,E,-193.16545882248397,B,114.71731890627012,E,B,E,32.21267912848926,79.59965349926613,-99.8154426223317,B,-99.87130619200654,-169.17024608442713,134.75180276742583,-50.93311287424049,-54.14193461855614,158.54044318920478,0
Both,Other,Homosexual,26-35,B,D,62.18910837509932,C,36.284828349377285,D,A,A,116.22114975243385,5.220909808700496,-69.1603621026508,B,-37.77876683900352,108.72945718412106,116.83978308490343,188.46875349590815,-23.29305473615625,-36.84125540719431,0
Both,Black,Homosexual,36-50,E,B,-38.60567348048012,C,-69.12869863802068,A,C,E,-89.87607133009188,18.446738532119234,110.72423184055178,D,168.50424797355876,96.51844960070358,25.369727623908528,-57.24743198089484,55.452068453017276,-7.432431763659365,1
No,White,Bisexual,36-50,B,B,61.14852800753157,E,-284.7038214991848,E,A,B,-155.07835583625737,187.47932818430334,-201.8670255024439,D,-54.24781421288577,-147.0934981166777,105.16491786258587,71.26307119080829,-86.75200293501388,77.09775947464456,0
None,Asian,Heterosexual,18-25,C,B,22.058539068201526,C,172.3897778213256,D,D,C,32.19653359024169,-10.352616510899395,13.551138121511814,C,-9.593192907211623,45.81032515439687,-23.346138847404674,-8.672073085318694,2.2030985865288804,-9.376308967203544,0
Mental,Hispanic,Other,26-35,E,A,-10.392791445077796,E,-83.11363150983321,A,A,C,95.42776453329353,78.72349863845915,-2.437109794177015,D,-36.79046367416423,-183.03676194711574,-21.768345293647826,-91.95212372639453,99.60709383004331,-60.51412135359367,0
No,White,Homosexual,65+,D,E,-23.64593657185695,D,92.63702225073847,B,C,B,59.67322307888503,-185.8932791488192,21.167327381685148,D,-44.63225001072681,-103.48627026578137,17.865201791399627,75.28810664298072,-40.05158796237473,-77.23008016571995,0
Both,White,Heterosexual,36-50,E,A,237.67692291847263,B,-89.27340978526132,B,C,E,-113.02711620316599,-13.70946003453578,71.31001247065772,B,4.068631595774912,66.32535603663868,-20.50742934235774,-19.975693229103094,-64.44265769104783,-76.49784293371336,0
Both,Hispanic,Bisexual,36-50,E,E,21.265857750756247,D,-55.58746218310563,C,C,D,-112.39797757520952,-1.3499075312540132,134.54909702833265,E,26.79662841730363,-63.81390186382523,-7.656199619348926,-46.67099624123597,-116.48704313414268,-39.50603447045716,0
Yes,Other,Bisexual,26-35,E,C,100.31738920345146,B,81.37474089082504,E,B,D,69.2689033669849,-2.8400110625076604,56.21900286633475,A,60.63759515578355,-62.14121037697219,118.97226359233461,142.5419328849565,58.028944320467765,128.08759094423868,1
Mental,White,Other,26-35,B,E,-17.981168036256776,B,126.33963500121266,E,D,E,-236.75668078728472,36.81948556992911,88.16515489767754,A,136.6888660258739,138.43683719466017,-167.06094455777404,-3.16717524215292,133.3955880059348,68.80408868196372,1
None,Hispanic,Heterosexual,51-65,C,A,-9.535537447727105,B,-165.15551041832282,B,B,C,44.69931648519728,-50.490632673203805,121.18385893674287,A,188.3504330053404,-165.85295471879203,-106.61188368294312,103.75026163194656,-24.35036110399971,-6.6086627376130345,1
Both,Asian,Homosexual,18-25,A,D,-28.651966395927985,C,-77.10282468588012,A,E,D,-168.9550624949935,156.47086400753267,91.73409037323185,A,95.96480033425757,59.96713495314484,6.350967690332511,38.706125791755284,-16.0882963781273,-93.33375724909568,1
No,Other,Heterosexual,51-65,D,A,-221.9267760860892,B,-56.200747774698954,D,D,A,-100.4321946379966,23.821866383520206,-133.04339979947832,A,-147.8888787625878,190.98246545326003,29.73935191328252,181.54541423132312,76.55323634948503,-145.78595195161066,1
Yes,Hispanic,Heterosexual,51-65,E,E,-60.75509104437957,E,-47.70154574959843,E,E,A,-194.43278803353502,-114.44769635672174,99.15825879672559,E,14.259330100233218,-32.17709588414683,40.83089306971744,85.19402370191031,-85.10731886974516,-113.44333829505769,1
Yes,Black,Bisexual,26-35,C,A,83.13934099080718,D,-18.9321733673715,A,A,B,-180.8604366604028,-203.88753146568962,203.14515345366456,E,-88.74110745609143,-155.72485876240762,-107.34137063632288,-74.7633691774315,-55.03765351243921,-68.59411824710962,0
Yes,Hispanic,Heterosexual,65+,A,B,-154.67374624199581,E,-72.71425270224145,C,A,D,-90.87979656102677,23.947140964654505,139.98726317451735,E,-8.415656354491064,53.17981550945864,47.425228852110735,102.79784503033423,45.17449334512093,10.542359158461503,0
Yes,Asian,Heterosexual,26-35,C,A,31.699920933176312,E,7.5903959765307265,A,E,E,14.587882923443152,-162.22946485096915,-19.070144038622853,C,-88.693901188341,-54.3113074678196,-69.7895705145829,43.701473435844676,-69.06876149153805,83.07557711565303,0
Mental,Black,Homosexual,26-35,B,E,27.412628216881284,B,39.42941165171307,B,D,B,21.102701122183596,-149.45461209654238,-5.683571155680347,B,84.00608757552777,255.84592421085088,-2.5687303185371633,147.89180762968525,228.13854089432013,-81.83500912746014,1
Both,Asian,Heterosexual,18-25,E,E,34.309706844841806,D,-129.1719606687262,C,B,A,119.7407051552261,13.444742697663756,-82.90696690727012,E,-76.43885993592129,97.30095583612957,118.24525004098024,-44.468376531564495,-95.90808070272175,159.79784258913986,0
Mental,Other,Bisexual,51-65,A,B,-60.61005693865217,D,31.885363791623895,C,A,A,-213.15367571662617,-143.40615193330763,97.20447670000254,A,-41.475113532946295,-26.013779962261292,22.93571420460863,-164.58740154451056,195.91240119063636,-52.3889751312664,1
Yes,Asian,Other,18-25,D,B,-156.5174072941768,B,-11.602594481214526,D,B,E,-77.77519817978435,41.32700682062539,-55.24229795599672,B,-12.519196539917681,-147.03841135972093,88.14786648301978,86.46518008243919,178.7148463879327,-151.61576353766628,0
Physical,Black,Bisexual,36-50,D,E,-44.216537815764845,A,-133.68324306083292,C,B,C,23.16466413456892,96.98280740813208,122.85811725920053,A,108.55317670011448,142.8006820041287,92.5412886957165,-46.12664697805074,31.185318201603472,-62.45213125939518,1
Both,Black,Heterosexual,36-50,A,C,-5.061692347807114,C,-274.14920066033227,B,E,E,58.68174194306699,-139.17613127749746,47.56491368084206,C,5.385099467620578,12.510534075824554,-38.30800776270212,71.53165693623612,-91.72811376139931,-90.94868645878792,0
Mental,African American,Other,36-50,A,D,3.779535057395531,A,-172.5424546954717,D,E,A,46.85011416311733,82.91203656386496,137.69040624472012,A,17.394340350011007,133.37461755769192,-173.7902610496448,56.78358673899757,-63.76886789100739,-58.24100422853874,1
No,Other,Other,36-50,C,C,5.338649927193552,A,-92.2007646766456,B,D,A,133.90218697291414,-15.17095194742735,-176.87299186920384,B,26.681761388117426,35.13394505941423,-132.54690275215148,-133.6156371089833,-50.21251695780564,156.1762300641055,1
Physical,Hispanic,Other,51-65,D,E,70.13191628319575,B,-159.05749594338056,A,E,D,-12.848919102122913,-26.94952409552173,-42.67483391685781,A,-283.94650529669747,-56.37952032003057,89.6539629871787,210.2460061333714,-32.3512014484025,187.2076996160962,0
None,Asian,Heterosexual,26-35,A,B,-178.0723672145942,D,26.80508520254024,A,C,A,-5.159015459105861,-128.48435785568034,142.76211590303453,A,-97.442998190473,-20.056532026931876,222.620505214949,105.80459880933459,-72.07966364320137,-105.74150302867412,0
No,Black,Other,51-65,A,E,201.8768787910221,C,10.58721764106617,D,C,E,-46.45933083387103,-29.844548372683693,91.76212677927128,E,31.62591551653714,56.74948654017935,-128.76580269665948,-74.20247990977764,-79.32013094766144,58.40397327047327,1
Physical,Asian,Homosexual,18-25,C,A,24.097564026728122,E,25.723570159155518,C,E,A,-26.741098222680463,78.162999140359,139.23019668056054,B,-108.3843638565299,80.45796255631159,-45.805595641946404,121.6449164785879,1.1887171995077883,46.31599086686482,1
Both,Other,Other,36-50,D,E,22.53259241800227,D,51.50520537877837,A,A,C,137.66973958603634,-41.99286144838295,58.56800677365908,A,-70.12050489910779,-23.54268882837213,110.61068581026443,-118.17534686785167,-49.5197597608367,73.27256461391633,1
Yes,White,Homosexual,26-35,B,C,23.32275760123172,A,-51.65955389599189,C,E,C,-130.320898436408,-122.49647405933695,-33.11974446224981,D,-25.377391682304268,-22.361448554746723,-36.59477671275567,84.16934806498554,17.912122639493344,-23.947525309049965,0
Yes,Other,Other,26-35,B,D,-43.52349409001261,E,-31.745126608321023,B,B,C,39.133518763192335,19.62143532472556,108.88260931037127,A,-132.83074278238988,71.00685784952289,10.112520246519733,-13.234927018269419,85.08814975416026,-67.55374651907697,0
Mental,African American,Homosexual,65+,C,B,49.684204208668774,C,-37.224234112641014,E,B,D,19.13560329644301,-40.73362438074243,-8.124265372501254,A,-0.2615220415901148,1.8077841176755551,68.52511082410975,-2.5564404698996954,106.78077916150859,11.040581389413886,1
None,Black,Heterosexual,26-35,C,D,169.58308743189897,D,0.9622213763105418,D,B,C,-35.29066346325557,49.59035451635123,63.09063288812307,B,-137.24135379773202,176.8739701975193,31.63546884919497,-90.9387946345788,186.58730161916694,5.383156825629414,0
Both,Other,Other,65+,E,C,-8.95327102967696,C,34.159500378385,E,B,C,-70.38657130379804,73.71810956001472,70.86899103460318,A,6.623970370291854,-51.33919428639272,159.59526778284038,-174.47844915356768,-12.05388445089069,205.09966202923943,0
Both,African American,Homosexual,65+,D,E,-72.18692670433336,C,32.28807850442873,C,D,B,3.9520233587317066,21.375738952858008,2.891645763952224,B,-88.50453284176042,-140.5298292261943,0.5401014216004003,30.168564254464147,88.811055837919,-86.10006689129385,0
None,Asian,Heterosexual,51-65,D,A,181.50816832560173,A,-181.9943569944469,A,A,E,90.80948900840082,54.66886051897588,-44.06778429179805,E,-59.06121380046028,-11.175874034065693,-38.89405276254436,-40.82729855272637,-22.827967618699418,20.710083422902425,0
No,Black,Bisexual,51-65,A,E,-71.55031281806679,B,66.05831474736506,E,E,E,-38.88855307330856,83.50364507298119,107.73942060705654,E,4.188188887814193,70.37575316334116,-136.52767724367598,104.22670592715788,87.64381105261863,95.55793700908072,0
None,Other,Bisexual,65+,B,A,-73.77620356580472,B,29.665034951391757,E,D,B,9.452457221319817,49.44986619498225,-12.498128020943494,C,181.5601044614925,-32.82369717858873,-50.41915554685477,-59.800081710326424,153.0141925380248,24.160604434299902,0
Physical,African American,Heterosexual,65+,B,B,-62.1998137520223,A,31.947955949771224,E,D,B,25.416105040063535,103.3093126643975,66.61952054938493,D,-12.751139768646889,-94.70243412295348,141.91789987180837,2.060365216133848,126.60975504968297,-216.6714360704241,0
Yes,Hispanic,Other,26-35,E,C,40.25810603421531,E,-152.40074762011383,E,E,B,-86.98521209843157,-57.484322289431574,-75.28524974742304,A,-24.652839487527828,-54.92249334438243,-99.67499533657072,-83.02169441202612,-92.8420437672852,-32.77453846818721,0
Mental,Hispanic,Other,18-25,E,C,189.07482363598874,C,48.45730673839506,E,E,E,91.98645741598192,-100.71436091329818,-219.65937241623928,E,-64.68544937824585,-119.21215862861227,12.928641125238741,-91.70893449168432,129.44720764467166,-89.25685346814015,1
No,Other,Homosexual,36-50,D,A,-111.60268246794575,C,6.211643543246088,E,B,D,-120.07657173978008,-126.47363330278483,133.79444653367779,A,73.65511264848045,18.648236036785946,20.677773607056814,-45.66928735395336,-15.95931933741518,-63.403763013282735,0
None,White,Other,18-25,D,C,124.64440407446422,A,-154.36012898085121,E,C,B,-9.818490682338291,59.42917284243904,11.20106051367322,B,70.20307201157688,60.95214049523133,-79.09496121151952,36.87134069254267,-75.47922020954877,-36.29179516126504,1
None,Black,Heterosexual,65+,A,A,65.41245476635014,D,14.871075403049824,D,B,B,-33.064545470152716,81.09477274481621,-42.525957982177815,C,232.6268662518482,-63.24034549927352,-13.882268699801099,20.152653716309768,49.79878247123495,32.72561802505001,0
No,Hispanic,Heterosexual,18-25,A,B,-87.84796384981861,B,-179.20203532470563,D,B,A,-131.11696894685087,155.08060126088398,4.445727068793702,E,-183.91486139672037,192.33576709879188,113.59188686204664,-67.70175201029308,-12.990828650437106,-37.424978555021305,0
No,Asian,Other,36-50,B,A,29.375459974222323,B,15.844011870170819,C,A,E,-108.1985421321512,-89.92803524921183,-84.20966453480324,A,41.60261401110102,-135.35151695314636,-13.52452257135509,-117.32263656011203,78.37037669632223,-54.89990263329293,0
Physical,African American,Bisexual,18-25,B,A,-85.51256232608571,B,-41.07064951524414,D,A,C,29.533075906208335,-40.50965980435989,53.59663701299385,B,-10.5416045679157,27.05814200609281,-249.43056890686825,-87.91120180409837,-286.8545674955812,-87.63063267389207,1
Yes,Other,Bisexual,65+,E,A,18.641923720421463,C,57.027346202722875,A,B,A,-194.77621393474007,138.8507268296868,2.7512481217489633,D,115.8502639017534,-89.47557052482374,-151.94084203186102,42.18444101926845,-150.44448577914358,-54.042742297407756,0
Yes,White,Bisexual,36-50,A,D,-61.624173687954844,E,-72.10180304356328,B,D,E,78.60122487410497,6.956047182764824,-11.980420007493363,E,93.37665113899763,-152.64544349469367,-14.06049299353142,67.42182887760097,-70.2419428186305,-103.73153932406515,0
Physical,African American,Heterosexual,26-35,A,E,38.23889345866044,A,-162.3183312541643,B,A,B,-57.856239261656114,21.655761594087505,104.88457462173659,C,4.508269203424868,87.47412159804273,133.83247894513386,29.963446882778506,4.883888429854895,-76.61314146995583,1
Both,White,Homosexual,51-65,C,A,-84.84946514841316,D,-90.851522185165,C,A,C,-22.379924712040587,-0.2840328746347887,24.769734642597193,B,28.197698596463184,-52.61248971371012,-57.23851334093919,12.680211142252096,18.000140646201622,182.94254785974167,1
