age,sexuality,gender,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
47,Bisexual,Male,36-50,-80.65060415934575,-45.634344858321874,B,51.27853391665332,A,B,-17.91353445941176,A,-94.39168873572383,-82.19802320951327,B,E,12.797522708682877,D,75.35913037406685,B,1
19,Bisexual,Non-binary,65+,56.95967639776609,9.443926050652811,D,74.93702415231037,C,A,-138.3919211447012,D,138.73033855739672,-11.677025541668282,B,A,117.83288264621568,A,-200.00068524070485,B,0
73,Heterosexual,M,18-25,91.76594375664705,-108.46088701441843,D,8.604476742815853,E,C,-47.23255131892276,B,-152.41368391524196,-29.210433542054382,E,E,9.641976794139218,A,2.898646836353725,D,1
60,Other,Other,26-35,-32.28575042103338,-77.62232542065637,E,-47.84893120992741,D,D,66.68413208466384,A,-77.60436423803813,-27.04807693685385,A,C,-177.6274225846552,C,-27.352079384473623,B,1
76,Other,Male,51-65,11.939370162932752,216.28624894295046,B,28.342206485011147,E,B,156.58794492648101,A,89.21650222415833,-156.53041035005063,B,A,-65.73413559084294,E,141.69923793178546,C,0
55,Other,M,65+,-179.11542417536486,-10.370125078841724,C,4.531044490871421,B,E,-101.39192163263732,C,65.01642701373605,-137.5132567643003,B,E,-21.468510395775112,C,119.67425091968728,B,1
46,Other,Female,65+,135.2245536361001,91.02499100766344,A,117.9235295123332,E,A,-10.62988822989679,D,103.52097631896599,-62.401508138668135,C,C,10.705565221211105,D,-21.540367302548084,C,0
74,Heterosexual,Female,18-25,50.863254015370174,23.39905848143634,A,44.79638971001719,E,A,-98.11880009129543,C,103.50000132638635,177.76068013872458,D,B,-40.032165388759836,E,-10.684633575606723,B,1
67,Heterosexual,Female,65+,-122.8914933127385,-79.38754022763484,A,127.1688234517716,A,B,161.51131270908044,B,19.499787107880046,-224.67452770139502,A,B,70.84061035876458,C,140.67968826327223,A,1
71,Homosexual,Female,18-25,120.62638877853725,-77.2662277175015,E,-101.331657642488,A,E,118.15981447377743,D,-61.93456863380305,-89.96277561538145,C,E,-160.0221921626065,A,-58.17219325631934,B,1
33,Heterosexual,F,51-65,-5.231620620151429,70.58987370644822,C,-189.08768324857078,E,D,90.22191894801752,A,-46.2131281750203,-4.7459338751521845,A,D,-89.77108747668169,D,-113.47639228616187,C,0
65,Homosexual,Non-binary,36-50,167.8254140741099,-119.76385292894392,E,85.02451830629654,B,E,27.699254545625397,E,-17.90116017162904,2.059494102647684,A,A,1.760283964740619,C,68.51751699737915,D,1
49,Other,Non-binary,51-65,-93.49245276750982,-56.87362087148068,C,-37.54855389770015,C,E,-122.95460474393319,B,16.156572923397682,87.341167916226,E,C,51.27798246940595,B,35.770432507884415,B,1
77,Heterosexual,Other,51-65,-43.067159535923224,-30.487823937119842,E,8.092804878439704,E,A,-40.38106151182211,D,117.8883492061816,30.33773408943205,D,C,88.91513519789966,A,-169.73778927800828,E,1
21,Bisexual,Male,51-65,-81.10929337408626,124.83924031289153,C,34.10822402265721,C,E,12.916132095262967,D,184.96276334185524,43.22137630954527,A,C,1.815167753945645,C,68.65114175595568,D,0
71,Other,F,51-65,-7.877296273064034,24.656447291945334,B,-57.9199290767595,E,E,39.307532283856986,B,32.63056452205745,94.70482549521412,A,B,117.30898071964056,E,-36.00536093726074,B,1
79,Bisexual,Other,36-50,-353.8879322891085,16.54415150513674,D,79.16522733743905,C,C,-151.32498855982183,A,-35.874792345039715,-42.58178814723451,B,C,-144.72727065802837,D,-21.30411220206428,C,1
61,Heterosexual,Non-binary,18-25,27.406839779308918,-275.22225087923323,D,-120.66241167110061,C,E,0.9729883247850275,D,-113.51455650982454,95.2678948724116,A,A,32.043909362044026,D,194.16158934428097,C,0
72,Other,Male,18-25,98.54102579543633,82.62221837432409,A,72.13629193599806,C,D,10.233090193122578,D,56.48765337835074,124.8114122324531,B,B,-56.51689879524252,C,154.05273339926788,B,0
72,Other,Other,65+,110.4425326458703,40.12638924423367,E,78.00723927345136,D,B,-59.755420353896746,E,-145.79561342491567,-68.86015690344155,E,E,-28.217330112895255,C,-264.18565274464265,C,0
30,Other,M,65+,107.48035107048402,118.25377841349656,C,35.20217097785176,C,B,-85.73374321725363,E,-199.3866405287057,-49.6303606420261,A,B,-89.72545296068697,A,-125.98214768580903,D,1
70,Heterosexual,M,26-35,-122.42893448755443,5.886510491504328,A,-105.12973014902141,A,B,-50.48092130614717,A,-77.48100663504725,5.715481871976525,A,B,-90.85303504206095,C,-81.60027811051674,A,0
34,Other,F,51-65,45.7358728664969,-145.0451134350683,E,118.50140703521102,B,A,107.71650161618082,E,-45.38704348999154,49.389133306974934,C,A,-0.3009377789464733,D,-31.901037245101506,B,1
56,Homosexual,Other,65+,15.311167305533502,118.18163874015946,D,42.313542842829385,A,B,-55.783884593875186,C,-15.677145132687201,-28.66221909536597,C,C,29.26318963674315,A,53.69664670276902,C,1
33,Other,Other,36-50,117.53108496143744,-23.284060547993697,A,21.0994605825302,D,B,10.57579758638164,E,-75.76656292146727,-80.41661275517012,D,B,31.96853446861439,D,-106.40635414373978,D,0
42,Bisexual,F,18-25,-58.71767881404681,68.4765638476632,A,113.01857274138982,B,C,-266.41097111855845,A,79.63243413642448,74.4995584097994,E,C,89.73795921523954,A,34.8727502394461,B,1
27,Bisexual,M,36-50,-83.4155372834144,-192.4126288594785,B,45.61104886372902,A,D,-17.554358904106266,D,-19.781748180670817,95.90548058838854,C,E,97.41531347188783,A,-0.693643354475165,D,1
54,Other,Other,36-50,29.07784684231568,50.83187719481136,B,19.923343991351654,E,E,-67.31993981800667,E,146.6222674617783,-89.9127845420701,C,A,46.13732213779026,B,45.17134980837787,E,0
78,Other,M,65+,-12.68417186140723,-80.35611406733932,B,66.64720948966576,B,E,101.29306197182511,A,190.4598530849001,-3.1678421974818183,B,A,21.80727302887162,D,4.837881418370295,D,0
66,Bisexual,F,65+,-105.79012432363388,-44.75054128228511,E,-162.13717138478265,C,D,-28.397576898440104,C,-88.2427771274855,47.87280469791838,D,A,2.1760273355266024,E,-39.87401712897022,C,1
50,Other,Non-binary,65+,-95.05128443582981,138.79477996652406,C,90.67717538437088,C,C,50.805964917327486,D,87.42437661670094,189.93585683609837,C,D,-64.89573485712621,D,104.95167534816565,D,1
46,Homosexual,Female,65+,-79.28308140388087,-268.7981270780292,D,-0.13596509791711422,B,E,218.4622575561978,A,72.37357569322866,3.4664335672317255,B,A,74.9664573328094,C,45.39588929223624,E,1
35,Homosexual,Male,18-25,50.33288761262641,44.475991599360434,C,-218.71941337870817,B,E,85.28285158618438,E,239.32379743958143,6.754393243175641,C,B,25.229783682646705,D,121.38323841643704,D,1
48,Homosexual,Non-binary,36-50,-15.362776687597055,-39.25163660868874,D,0.4121488229771721,B,C,-39.48719995463691,D,51.328510428906924,43.10896072174925,D,E,-6.423259995257554,D,175.6578226613511,A,1
21,Heterosexual,F,36-50,6.34822002331409,53.7849909691511,D,-55.832817587019846,D,D,41.376067115421776,E,116.86414722430605,84.47194382554015,C,A,-62.19938199285452,D,24.460286653845493,D,0
42,Bisexual,Female,36-50,60.9680022284685,-22.265756017037585,D,96.00018335481597,D,A,81.25718042256747,C,-76.59269810717565,-139.55550971865438,A,B,0.5828375610382776,B,90.7121968574169,C,0
32,Heterosexual,Non-binary,51-65,60.60626430578465,240.64463024630803,C,-150.765457587162,C,E,-136.66548630727485,A,-102.28489512464893,-60.011579908857925,E,D,75.66467306947806,A,57.90842925968329,C,0
40,Homosexual,M,36-50,-24.64648472505083,-184.396464354183,C,136.0032527965379,A,C,42.798835962915035,E,-49.889942752367304,-36.04572834710192,D,A,-188.5571332200175,C,-37.3909048214015,A,0
66,Other,M,65+,-125.38834881732586,-15.776933555235564,D,92.88811630820774,C,E,-124.89004840305162,E,27.120870810410143,-14.672157020086715,C,A,59.919063370981796,E,22.621740083882372,A,1
63,Bisexual,Female,26-35,-101.92731742218628,-18.19336982998742,D,36.03288812486848,C,D,-20.93722513135837,B,113.23311966714269,-19.499855349606474,C,A,-104.33170039326131,C,-67.3098856516723,E,1
75,Bisexual,Female,65+,-179.8646244062786,75.59728447061286,E,14.386397222049698,D,E,89.61413960117571,C,-66.68841836697969,92.74970358539079,E,A,16.621660328699893,B,16.235454089929345,D,0
40,Heterosexual,Other,18-25,-194.28776099295084,110.22346512894774,A,19.85701315672752,E,B,-83.4012362247234,C,33.215816133760235,-124.33196149757492,E,B,-65.76082475682993,E,26.47652722988955,B,0
31,Bisexual,Other,65+,-40.85850318848349,-67.15038701658199,E,27.381744558391436,E,B,-158.54147075259633,D,71.6088645594093,52.93564914621177,D,C,-213.54028309899812,E,-37.47172116964255,C,1
24,Bisexual,Non-binary,51-65,-171.44207125127537,46.796471084248516,E,-227.57659458035567,C,D,187.55242074002723,C,76.56097907610932,27.51036098067156,C,E,47.378734922906204,E,-23.476089990148157,A,1
60,Other,Female,36-50,119.43233302160627,-21.60896322942194,A,29.83035419922301,B,E,-75.99807041087409,D,-22.695749654254197,-53.28419111365119,A,D,-46.9179416157262,E,-70.27775054854786,C,1
26,Other,F,18-25,2.334129228896447,-57.78927676827159,A,124.23398788674098,E,E,77.38252262351537,C,47.39667952016925,7.068337075460781,C,E,110.89914565551955,D,4.234892524495015,B,0
29,Other,Non-binary,36-50,82.7912862832064,35.244166772762185,D,-72.20663076589973,A,B,-78.96571619676759,A,-124.71283493781601,187.18975909202348,A,A,98.83405004462143,E,69.21500396850873,A,1
79,Homosexual,Other,51-65,-92.90881474310387,128.83671053777388,B,103.19517130141665,E,C,10.597520867073197,E,-7.321661505337781,97.67813165972112,D,D,23.772347128567382,A,-46.6349477863683,E,1
46,Bisexual,Female,18-25,-52.96812707260642,49.18471406978696,D,56.086185607353,D,C,-148.2054298882068,E,-42.04431411263975,136.11129791168156,D,D,290.6193496635516,D,-78.69774202962876,E,1
78,Bisexual,M,36-50,-41.245457205056574,-23.85822784756732,A,74.54748283413949,C,A,39.75975910342181,A,-19.83221391926662,125.6746203536123,D,C,2.26007082835244,A,-144.1454397637721,D,0
42,Heterosexual,M,18-25,110.29096270350256,87.41638454144135,E,-43.443116466217695,D,E,0.314809265797433,D,91.79300045352964,134.0997080489582,C,D,-43.30097600802611,C,-84.76002775834222,B,0
21,Bisexual,M,65+,-156.815710298086,211.31863452950225,B,-154.2157932657688,D,C,7.432241860102971,A,-81.75050044185306,-43.80808788919439,C,B,-37.867069959240936,C,-25.884335619941425,A,1
27,Heterosexual,Other,51-65,-21.268406320759723,-60.74138698689215,C,95.735990797307,E,E,22.181706034250652,B,-5.705960617802371,57.014476641472854,C,D,128.19636333242218,B,103.97198275621152,C,0
46,Homosexual,F,18-25,29.79585436859995,102.01559798802002,C,7.451701540799663,C,A,4.727494002285508,A,37.32359281377031,-82.73662092200145,E,A,170.8405608512813,E,95.2226601085035,C,0
22,Homosexual,Female,18-25,-146.0397633166829,-101.29117673600243,A,-130.31639876577776,A,A,-307.4422502108606,C,-160.76657709949632,5.803299196011185,C,E,-208.68266257824288,C,-67.89928283715784,A,0
19,Heterosexual,Female,36-50,-73.02821436853606,41.25482329083417,A,6.830589628048998,D,E,43.68226874321702,B,-135.47988808052202,166.447741134813,D,E,-75.465373278699,D,51.95220302448947,A,0
32,Homosexual,F,65+,62.873031048835045,-71.1543410284676,D,88.09144864145641,D,A,130.1351258385348,D,57.896427618206225,-37.0920057245847,B,C,-5.765492485858571,D,103.80084081669256,D,0
77,Other,Male,26-35,72.91760990172772,-360.626777140528,D,74.93427120949154,B,E,-39.610053705544566,A,-84.18558653565722,31.638578829661633,D,B,149.42338523908057,A,28.07750984531319,A,0
26,Other,Non-binary,18-25,162.15527090662144,161.29902066004175,E,43.03600190217909,B,D,138.59891369670103,B,-129.08178423784972,26.374515590625418,E,B,-99.63799512031805,B,71.55924761891337,A,0
28,Homosexual,Non-binary,36-50,48.519780688341605,46.4054129499048,C,-171.1224945666385,A,C,75.25284298319974,D,-10.180865050730715,67.05184036949969,A,E,-170.59742728095844,D,143.44630040852013,C,0
53,Homosexual,F,51-65,-222.4464285991043,56.44189272943581,A,109.89071965921202,C,B,-37.99646175137123,C,133.16128233485392,84.15996972558321,B,E,-44.91963491929214,C,-17.76127114338343,E,1
37,Bisexual,F,18-25,77.28173022507153,96.01062048443019,A,-135.95192045448894,D,D,-63.89457743516756,A,2.9973799656783755,-137.41504677736336,E,A,-198.78484112768203,B,203.28608601989185,E,1
66,Heterosexual,Male,65+,109.11770956649872,-77.26978349454215,E,20.811115919504264,D,C,-51.070125241348464,C,-4.264764539037618,-240.02205519300247,C,C,-28.9764319694383,A,25.529545722032548,B,0
40,Heterosexual,Female,18-25,104.22513811679713,32.583793997781136,C,82.29666190482592,C,C,57.679235887290716,E,-30.798143880134642,163.0717530402867,C,E,-48.723311559661326,C,154.6511761437113,A,1
55,Bisexual,F,26-35,-45.3528498684663,-43.42548080861301,B,-1.1078357692795486,A,D,116.44310726511466,D,96.2589068828015,147.55341281115534,A,C,-9.0475580039453,D,-99.85003617813241,B,0
31,Other,Male,18-25,-167.595242421653,-246.4367656757191,A,-108.1599148036948,E,C,147.61202104142717,D,89.53654232614716,70.42289726338312,A,E,-9.772901432517202,C,-55.841084765286666,B,0
76,Bisexual,Female,65+,198.7039973895241,-107.32097632739001,D,33.64139710549976,D,C,-81.59459987037734,A,165.78592119016045,37.48788115012477,D,D,-14.975500780804591,B,-37.07719551991294,B,1
67,Heterosexual,Female,51-65,152.7493307376513,-39.690958279538506,A,-114.37479800359726,A,E,293.365443771964,D,-37.90436162213934,-29.945588729435794,A,C,-136.8489733009376,D,-180.93206870818184,A,1
39,Bisexual,Other,51-65,148.91315536785564,47.104430471138976,E,92.312412217108,B,A,-26.525991720407816,B,79.18658221385918,-96.0827639259953,C,E,-56.43888902919383,C,-6.48375461056471,C,1
67,Heterosexual,Female,51-65,59.19629040127877,11.430587398030392,A,-189.78735874939514,E,C,93.80855407128925,D,-97.73191457562494,-22.412811225768355,C,C,-160.56093097743863,D,57.33464152259996,D,0
46,Bisexual,Female,65+,-155.35551149778712,71.31823874968258,A,-128.29202270599313,B,A,77.28149155167891,C,-94.07578002495798,-44.787290081686045,E,B,-107.33429484959566,C,45.65378500062998,D,0
19,Other,F,65+,-77.8957275146554,-24.191722768570983,E,-324.2341452833948,B,B,92.06061684342302,A,134.6198919574825,-139.43375684646554,C,E,-109.71360160902302,A,-220.290354596274,B,1
27,Heterosexual,Female,36-50,130.8971925300761,-67.030302101483,B,199.7875732924484,B,D,63.59028687948493,C,-85.97464018569443,-156.69211487737675,A,C,-208.62347214045465,E,-54.594789335945435,D,1
34,Homosexual,Non-binary,26-35,230.7520928838406,70.60309161029325,C,208.29059809125883,E,A,-80.584256551524,E,-8.773826530780065,43.073895510407084,A,D,64.30686015884093,E,2.748943511807968,D,1
38,Heterosexual,F,51-65,-102.84175458294004,-131.44228617336498,A,49.67448951594883,D,C,-15.039969156466096,C,27.02287991067275,64.78970297920701,C,E,-128.524702271966,C,74.1858174471973,D,0
18,Homosexual,Male,65+,94.9538920627201,152.46343991905377,D,32.981184239065776,B,E,-20.97106946983632,D,102.12777480009694,-85.04879563083337,B,B,-128.83865978953017,E,-75.86523119712432,E,1
48,Other,Female,26-35,35.35227088587606,-124.27258091803975,A,-143.52686376855374,E,E,106.50513616978985,E,-21.393415296886868,30.23385965548777,E,A,156.153412869037,A,-146.58444623254235,E,1
57,Bisexual,Non-binary,18-25,-16.400941079972462,56.83285712042023,D,91.31107469036789,A,D,0.8752282576156931,E,-117.31006053175102,-4.025902796718932,A,A,25.985122934095596,D,200.23586444448767,C,0
78,Bisexual,M,51-65,-81.9358870873333,-37.56918553348003,B,-23.30058393160709,D,E,26.426415309740474,D,-71.4596886787051,53.797849540156164,A,C,104.90210888215263,C,-66.25764473761292,D,0
72,Bisexual,Other,51-65,-21.08376514459059,86.53756511774604,E,19.411520144843468,E,A,-19.58865880962753,E,39.56465500651923,-162.88298985798738,E,E,-6.943337978646646,D,-163.75465138105636,C,0
76,Homosexual,Non-binary,26-35,-48.4294491429408,-26.890260205455874,C,-46.82708306525548,A,D,-75.50767049113428,E,-139.69419955599267,-1.5035250367032396,C,B,102.08641190948238,A,-16.41894325606792,B,1
79,Other,Non-binary,26-35,-22.780113863148543,-26.950709996941512,D,120.5980299214592,D,D,-65.9507275771725,D,-0.08418230434820333,-147.36792163908586,E,A,141.73339835621923,A,142.79926066965433,D,1
64,Homosexual,F,65+,-109.44725329256282,22.933851304061363,D,-29.95355114281945,D,C,6.259948025365951,C,181.9276895521173,-89.17174565012316,B,A,-85.3845573555762,A,-119.38779191507325,D,0
21,Bisexual,Non-binary,65+,10.546598230457793,-183.25156147626745,E,144.90066037190502,B,E,-99.73373254213591,D,-39.85827728190634,87.13931702885256,A,C,-12.131398711230435,C,-82.91937060055803,B,0
55,Bisexual,Other,18-25,48.608265079312105,128.46533207324268,A,19.114176782520005,C,D,-37.57611090563399,A,17.848987090429656,-174.39316620368808,E,A,166.01591248963635,A,140.42448236073236,B,0
36,Bisexual,Non-binary,36-50,-72.02907648707946,28.090942619076877,D,-61.254084981017044,B,A,-60.137125316410575,E,129.4375589784947,12.976383840265523,D,B,71.32614529793244,A,41.962208765951516,A,1
27,Other,M,51-65,164.45137927562692,-194.4669742269802,C,-32.80708063228283,A,C,152.21833864954846,C,92.35874737211293,-88.18773283577703,C,E,62.308800780246834,D,95.73906316814235,B,1
64,Homosexual,M,18-25,-143.7392599756577,-40.69973414043401,A,172.94546898868617,D,D,27.345069915386645,E,89.41141211677692,28.30024065691627,C,C,-168.95399155431534,E,107.33122362762404,C,0
39,Homosexual,Male,18-25,-65.42965287474587,108.85760748232364,D,129.58823164318596,A,A,69.21707043942118,D,-145.97467762923335,50.29568380575711,E,A,-128.38747692788445,D,-128.14052026635318,B,0
68,Heterosexual,Non-binary,51-65,129.5910582431268,130.90108245827543,B,-74.60567298411166,B,E,-75.15230182707045,E,110.7953775919206,-7.409850907249199,C,E,-81.23769332944957,E,127.52150364155213,B,0
72,Other,Male,65+,19.999500963154226,-50.937435716949295,D,19.457423027737164,A,A,133.09441785564604,E,24.63625616101046,107.46449022281426,A,E,77.65226048058071,D,-85.92437814219798,C,0
30,Bisexual,Non-binary,65+,57.07626987267215,40.637852895533186,A,-3.9127994739281053,D,D,-131.1981338476117,B,174.9789591131937,83.88754699044236,C,A,-54.01857910629082,C,-131.07919651627222,C,0
52,Heterosexual,F,18-25,100.8850086553233,78.48880069927557,C,-12.639521554781163,A,D,21.060769811557826,E,268.4453122137986,-75.54079784809582,D,D,-67.81606177678864,D,-102.0295247663233,C,0
23,Heterosexual,Other,65+,-32.756129035251256,-43.903895798759024,E,-81.68225680032616,E,A,-43.631467849991886,E,-115.85567892301569,106.56444448636,D,D,-197.69681513644503,C,-14.992016551355656,A,1
35,Bisexual,Other,18-25,39.46800183123515,43.808205479022504,A,69.10769077087613,E,B,35.65234574227745,D,99.33921058696633,-66.43459523695863,D,E,-35.841002145053565,B,-67.48283859807772,E,0
52,Homosexual,Non-binary,51-65,39.3085065015024,17.81829185938702,E,147.34394844569377,C,E,185.77292247835956,C,69.12956072093924,68.75376304905471,E,D,-28.810276302602162,C,-1.1954552026663843,B,1
66,Bisexual,Non-binary,65+,53.65351343567822,-24.314093361941694,D,-213.55383734026776,E,B,27.576690456566418,E,-102.54025816098738,108.9954967068954,A,A,113.17128291312007,A,-107.99592536773623,B,1
26,Homosexual,Other,18-25,-15.635531967483956,173.63694962663033,D,-5.845939295227783,D,A,118.82302339699365,A,53.19961164197444,-45.51614165179157,D,D,196.50565730306383,A,-25.522131780892888,B,1
56,Homosexual,Non-binary,26-35,-66.68219891534119,-5.984786629167536,B,94.83824109916077,D,D,64.52919051822417,A,-122.26339558458604,128.13510221455334,E,B,122.79453303168837,B,16.893920687593102,C,1
69,Bisexual,M,26-35,-22.420004445849344,1.4388095947880537,B,10.472521081985002,B,E,66.21712434641005,B,-60.5805971370048,-123.396671006786,A,E,-132.12659762692823,A,73.76146211252782,E,0
76,Bisexual,Non-binary,18-25,3.9901028311901845,117.86890796436576,C,-117.23955837341708,C,D,19.051157473593076,A,42.93326755083778,-33.94013152387426,C,B,-74.72361800261602,E,-29.76784627367669,D,0
60,Other,Male,51-65,3.6361391592883407,41.56659682872428,D,-31.269771394062495,E,B,26.55945671861496,C,-97.21582962227262,-233.41417151488736,E,B,-84.49347467630376,E,195.10005147274086,B,1
18,Homosexual,M,18-25,-68.11643460321513,-102.27432827476477,A,88.53065892934296,D,D,-49.5444983607607,B,31.496304901211257,156.1988503851422,C,A,104.77684348343892,E,-57.52297569807179,A,1
64,Heterosexual,Female,36-50,21.756885979407482,7.406994996550365,D,143.8849306271863,D,C,-1.9075605053479838,E,-70.77695181910279,-164.34797193942325,D,B,-106.4117014894042,A,-113.24225678887106,C,1
72,Other,Male,26-35,67.1252533159936,111.98716160136652,C,-190.6024424451403,A,E,36.62096177638856,C,-29.351549128171172,-152.70729019565948,E,B,-73.86322034669668,A,-25.390320310814264,B,0
57,Heterosexual,Male,18-25,81.36499843379707,43.57931672317322,E,114.38631349087981,E,E,148.74004682470164,A,39.206112138612994,194.51660534856325,B,E,126.23087203079596,C,-55.164375737708696,E,0
71,Other,M,36-50,10.282793996253409,20.191823265394774,C,-59.59776396262776,B,B,-95.75760256148791,E,-64.06790469599834,-235.35521981031184,B,D,51.33880014926496,B,50.74428153209426,E,0
34,Homosexual,M,51-65,-35.53068567818414,-5.495037612787444,C,236.9541645132651,A,A,132.99450606600308,B,-36.26541853574181,-1.944031614316822,B,C,62.00674736357833,B,56.73805723528077,D,0
68,Bisexual,Other,65+,121.4251500252695,-27.22018370239368,D,-5.10816332414879,E,B,7.425424751682998,C,-28.66138161917167,-94.10145804888023,E,C,200.09021034746303,B,-13.886340272990477,A,0
32,Other,Female,51-65,20.42826444776634,-63.48364438433681,C,14.766350833869721,E,A,74.02068068243356,A,-146.65783894201786,-177.72893540465995,B,E,-86.82074884349768,E,171.69240326091787,B,1
22,Homosexual,Non-binary,65+,-35.63145713806008,-77.66556386702673,E,119.56334603013197,D,E,56.05789247054117,B,4.543650145427517,30.703965899824958,C,A,83.94650312013361,A,133.741171944565,B,1
30,Heterosexual,M,65+,52.6282482459267,188.48207087543142,E,79.80807449419511,A,C,80.84251935159313,D,4.979151475532027,168.92737658311108,E,C,96.30046925219156,E,-20.6852365450956,E,0
37,Heterosexual,F,36-50,-88.06724690841222,-115.27839675590499,B,198.08340876276935,B,E,24.31914784453082,C,-151.350354306168,202.3559361805644,B,B,-44.19228891815842,B,38.723386579245314,B,0
66,Bisexual,Male,26-35,46.16717070748071,-90.45756943595764,D,-155.94574747611617,A,C,65.62429974050119,A,-74.43968721997878,69.0212438564599,C,D,-45.40254675105872,A,-94.11751109782108,D,1
32,Other,Non-binary,26-35,65.79925882807144,-79.46512002636774,C,196.78023308507983,E,E,-83.27986342490632,A,145.23751646036712,13.047646971196889,B,C,-42.045982826678156,C,-124.87708647813216,A,0
42,Homosexual,Other,36-50,122.98598651689683,0.4409577393552513,E,-0.891765719388667,C,D,24.060953947267414,C,-17.870840163576027,-48.134845067402125,A,A,-14.103883696694192,A,-12.897692870745326,E,0
75,Homosexual,Female,18-25,122.03811547429284,141.27436857207053,D,-87.91804260688612,C,A,-21.7676860418832,B,132.64539158130927,195.24899580314099,B,B,-190.51551998123614,A,40.70001141171047,E,0
51,Bisexual,M,26-35,4.332000499250709,-106.76433003653433,C,-23.25720500516181,E,D,62.039854035325995,E,-52.78669951808427,-96.3705721173574,B,D,-138.7551402161841,E,-145.3731054223121,C,1
47,Heterosexual,Female,26-35,156.53128744281207,43.05311635726864,A,-58.90774348436375,D,A,133.55834642366048,B,22.37754997698621,121.76770469211841,C,C,2.7077657532456936,A,50.82027767827496,E,0
53,Homosexual,Other,36-50,-112.03775144660769,22.440912464264027,D,-142.28511649951344,A,E,-58.841813891800484,D,-94.85010411455173,25.729340562271812,D,D,20.21936819488877,E,89.3922241254189,A,0
46,Bisexual,Male,18-25,41.674667009449855,144.13254208500825,B,-72.60884232297398,E,E,14.055373692149411,B,106.79867503982388,23.335644574857888,B,E,-60.393030927686745,A,-46.60388691632157,A,1
36,Other,F,26-35,88.73006527814756,19.081897453755438,B,-23.436287750267766,E,B,19.621337132030696,D,249.0188440727076,55.64957404247488,E,A,38.557211886132436,E,21.322250948905417,C,0
71,Homosexual,Male,51-65,16.146378758263086,44.543822222497134,B,-12.56085951882073,B,B,-46.79005853217127,D,-101.3396604434315,58.14078666763922,A,D,21.292683372661617,B,-112.02059673144575,D,1
23,Heterosexual,M,26-35,-85.24520070241638,-16.129516632781687,B,-21.218853405822937,D,C,-115.00642051503067,B,261.2703401519625,-18.79721849472918,C,B,-64.53021320731905,B,92.22134290851955,D,1
39,Bisexual,Other,36-50,-11.881161682707788,95.71308315652945,B,-110.09371319500012,E,C,-116.84010392573556,C,-17.9660821410415,34.39058012763696,D,C,41.31356229645286,C,134.4266149934278,A,0
79,Bisexual,Non-binary,36-50,71.54730904689183,-34.02961712958793,E,5.118827194410669,A,E,22.096953643147835,C,-174.352146984476,27.29676704027606,D,D,-31.464617643164814,B,-130.2084760495682,A,1
19,Bisexual,Other,65+,-14.466585965373033,121.42727414333608,A,-22.371378494969125,A,D,85.57015622794904,A,60.14430040001923,32.33571005046386,E,A,93.98140242657101,C,17.12719890946509,A,0
37,Other,Non-binary,18-25,-53.23738782876977,144.36611786226572,C,-128.29864778501914,A,E,48.15786227361055,D,37.5659736334566,-15.333452813809087,B,A,13.92188277554439,E,-18.328332013924285,E,1
68,Bisexual,M,18-25,-75.24167034158816,-56.559822209731166,A,-138.10117831365582,B,D,-106.64627865898034,A,-46.48079499216803,-88.48039990174279,C,A,-25.989082050987435,A,28.441791379763444,A,1
38,Other,Non-binary,26-35,-120.57145172438699,42.67353529888761,B,51.03707123782385,A,E,-127.29660059622232,C,192.2423339486059,33.62582404452776,A,B,34.44853420068133,A,122.66665384892012,A,0
18,Heterosexual,F,36-50,-88.16269789735551,-98.80650163983213,A,-33.193021508609085,C,C,102.06353771975058,E,79.82998371997415,-126.1742892181044,B,C,-43.1582654123351,D,-29.76571608750218,D,0
55,Heterosexual,M,18-25,134.98468116822062,10.207165001222975,D,15.256426452299564,C,E,-188.998284207038,D,135.28083225230304,2.0512742902320835,A,D,-96.34301612133595,E,-43.60439870563782,E,1
40,Heterosexual,Other,18-25,-4.671944173765068,14.427060099946813,A,82.46170641739548,D,B,-21.50551788724797,D,14.388406419336835,35.49453953502419,A,D,-219.93651361292996,D,-27.99965120320655,E,0
51,Homosexual,Female,26-35,82.5835537958231,-157.77655531659184,E,114.92323630694531,A,A,66.56926371135185,E,97.68411939887885,-40.53927154230126,E,B,-112.19256985925506,E,-54.27798961275655,A,0
63,Bisexual,Non-binary,65+,-130.1877958894859,-153.88909694393323,B,81.25382283558932,E,E,118.9107648494107,B,-135.81522613946078,84.43515938527536,E,E,95.41614436024037,B,46.815512536021394,B,0
54,Heterosexual,Male,26-35,-59.0757645539524,14.71505697511723,C,-96.33477773166285,D,D,-10.545325992413417,A,108.55180414237743,49.92874155883246,A,C,-37.87113195722374,D,40.81703575172903,E,0
42,Bisexual,M,51-65,10.482164406914654,50.19628192957841,B,-62.77412025996766,E,D,-75.57520922376366,D,-138.2321872968416,-11.124815031977931,E,B,-11.376354385242642,E,35.09865288973651,B,0
27,Other,F,26-35,-71.26582701639687,174.24104547367807,D,-93.83134446495184,C,A,-59.69755802795177,C,-37.48774109542785,54.281939157822535,E,B,-89.98627465701757,A,-44.81203854963689,B,0
