military,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Veteran,B,-10.907594367917376,-143.0077221736629,-45.398666274869626,62.56652532576502,-100.89982410489387,84.19994579341429,0
No,C,-91.18326965864169,18.594372412364695,118.67219395634993,-46.79832526995969,-139.78762862247925,2.6748649554304125,0
No,B,-265.23885565169974,-44.94770092638598,72.98263544419903,34.20502323233229,41.83541157908954,122.45316828227917,1
Veteran,D,118.06863712118141,-73.23637009055054,9.186386994835155,143.03820639358585,15.27369133972393,0.35620044813252894,1
Yes,B,203.0357654366987,-94.09076092148894,-58.81269697237174,90.51008327805901,-82.88214938662787,100.63927565771102,0
Yes,D,153.30097365528047,90.99589040736544,148.5306613060779,-1.530362317898674,58.67580714360204,83.71286357040239,0
Veteran,A,-76.25218620461068,60.070176392916906,-63.0488819714769,3.494974350442747,118.31589296513943,148.67073276607582,1
Yes,E,100.95170637563248,-112.9033450796748,42.95630047419038,104.32724769483089,10.701550409460726,-92.7234550076361,1
Non-Veteran,C,30.275002718444245,-107.03957923533333,-104.23180186430112,199.596665617785,94.46549498640482,-20.422848495447358,1
Veteran,E,-85.19495563885341,-52.33243665724622,95.77661098774944,126.15191564588204,-89.5347436940021,9.536667798276016,1
Veteran,A,-41.48905998215299,71.13787909335184,22.01357210094399,29.760622066425192,-178.06244063895988,43.398818013072635,0
Non-Veteran,A,9.213721618610837,52.87459958727816,86.60298841635992,-56.023592250530676,52.9971306811752,52.03648479851124,0
Yes,D,-191.30662464779482,100.8887210340165,101.84132447129926,7.568552432241027,76.88032738375739,-70.93573488726534,0
Non-Veteran,B,37.442980928096944,57.52803073485521,41.08371170963137,202.47306845974248,11.890879010570004,175.93227904241508,0
Veteran,E,118.23557769559096,121.4173896405375,12.658995627002595,-115.00908660553463,-76.1676689164675,103.3945020889519,0
Non-Veteran,E,-12.197866328615191,-65.96027768599465,127.53863480227751,28.12082084511441,13.411129910209455,-144.39145316946636,1
Non-Veteran,D,69.01705125575666,-142.33955937848071,67.28601585970347,-49.816993113229756,3.3200279951961167,-18.311556499329292,1
Non-Veteran,D,148.66942547427377,-2.04743700292136,-159.81527665751386,-114.61107322021928,-26.650360158254287,12.36877183157936,1
Non-Veteran,B,-14.741480174478392,42.42433872003759,-189.9784278907609,23.00671200405483,-23.165041134429845,-3.9628956287808452,0
Veteran,C,-76.97375859055832,-41.58382064241571,166.54339995676298,-88.27473858931351,237.74630812467646,107.5400773371517,1
Yes,E,-17.32099633182781,-166.6707158169691,7.524553403975196,97.21407251103261,169.89106336085948,176.48876264485557,0
Non-Veteran,A,-10.00660611288016,81.7394814643693,-96.16674249435314,-58.22962347876237,67.0565604150071,-96.17582446708994,0
Yes,B,-108.00499496229786,-13.878351657899678,-169.1884023576183,-80.04449291342726,-46.67348252293297,147.65074949710257,0
Yes,B,-121.40476457480729,11.870545823450021,74.55582812762235,59.61022793072348,-110.26277768490355,-52.32310431377458,0
Non-Veteran,A,116.71699976296948,77.90585195824904,195.06902786832717,-193.25152992750992,12.316910969673135,15.408604168635545,1
Veteran,B,-69.06783971340052,-8.855976528834505,-25.766253112485586,-13.410059363246837,62.87179815594304,-24.60098940744601,0
Yes,E,-11.053010310768812,-106.29078816011904,-125.10430941030886,-104.3103093448455,6.680193162817967,9.629880221845315,1
Non-Veteran,C,147.39467055293437,199.19490095283984,-189.42616451440924,-20.32770509197291,-14.20620516582247,64.5828676640127,0
Veteran,A,-19.30906480991509,221.46707085701732,217.20910369587654,175.15233605489163,75.66044835172144,148.13827572460818,1
No,D,-51.25765546966975,16.283775409501217,-88.99071463746643,-27.225134148692113,-83.94191113424405,62.23539682689573,0
Non-Veteran,C,-74.2085954942525,-87.98621471346712,-173.99451790214675,29.314957153623677,137.9699400293145,-20.998252105443456,1
Non-Veteran,E,31.402866776918874,178.847743728526,-50.60591471551001,-141.09029584861182,17.803277828699006,-176.1202018666558,1
No,B,78.41250043679116,-52.86079292324817,-27.317152796973033,20.614429622187846,-186.45450254830044,27.065569878098245,1
Veteran,E,-18.68082038173417,79.09732249848693,-78.190939217287,72.0892855556347,-52.935073555266186,-109.8713544070139,1
No,A,19.466563440669912,27.024602177794566,58.314980096952375,8.104262357965942,-104.20470137506825,106.61096683971125,0
No,E,-69.39302673760938,33.15335968356179,65.74996507350941,-120.75523341702687,-100.85314557123833,-32.707249884006536,0
Veteran,B,-34.003430003415005,45.54831146737737,-5.217515802810612,-37.16771445201045,-98.42991096954694,28.349050152393534,0
No,B,-17.97314954525337,-1.0793307432492636,-138.57311683650988,-29.281455422810836,-67.5610540679674,-118.86860325163131,1
Yes,B,-29.871110168485487,74.60945913511043,9.843910332957833,-94.34759221551641,165.82297146020002,-191.80055715306818,1
No,B,-43.8460376009705,-43.04318907048529,-25.40653406051775,245.4223322746506,-49.11917784410901,18.32361347737299,0
Veteran,A,63.95366638118669,137.58307334387678,-104.82089055638096,-152.832779459183,-30.78964498439758,-3.039168385793603,0
Veteran,B,2.823239472389747,92.59430930071773,75.71323815700332,47.16827272652446,66.37085983926303,236.6308615874256,1
Non-Veteran,D,12.585444363636839,-141.72739278382667,-143.48356609655568,31.525785639084507,78.84388502879331,108.62038737381161,0
Non-Veteran,C,-29.867306256350545,-33.888653800271214,-271.19563909775184,33.98596466426035,19.572872086979288,26.803332480179513,0
Veteran,A,-44.83557169656329,-66.64464330655912,-132.07625096846496,102.14024289448483,93.13898547039359,-90.22649080291592,1
Veteran,E,-155.92645094229087,17.24818042192274,138.82214294027253,-115.6854161447007,-24.111539630142747,-179.32918897108544,1
Veteran,D,-60.80167434320346,143.60228916826463,-5.406134946080984,82.14149327241462,-49.739631178360355,-6.077349652272035,0
Non-Veteran,C,-125.21940532890197,11.231382156916132,-11.166517063425001,-11.258106677892755,83.9978892568956,-75.97836686428343,0
No,D,28.56452701917228,157.97397780704958,99.60950466587961,-66.72527229314096,-29.44753887490596,-1.0570657098675096,0
No,E,-8.472318742880491,-6.838979817438354,64.86827370955486,-42.58045054572102,60.75254304139589,-107.64627694978739,1
Non-Veteran,E,144.1522438828716,-65.38910652021018,-40.64814361087375,151.2404323658907,99.69934055982316,-95.317615454043,1
Yes,E,-77.32622951864724,-16.898540666998056,16.746801661613024,-62.14432960369466,48.20591974994887,118.46010675198708,0
No,D,-73.48489717828228,41.01820718387308,127.06730441651371,85.53736132187623,-54.997793581436895,-19.65062714632393,1
Non-Veteran,A,-11.7219034826316,127.9628404248653,156.87273798703382,1.212254655629916,87.6311748983045,85.46408153771874,0
No,D,-24.124763865136675,40.6386118036395,-73.89883824950589,14.536891985706346,-138.06896339360617,-120.22765849469768,1
Yes,E,-28.068519906144136,-121.50270564902918,-24.50731637834997,-58.52135539512056,-5.054588934511754,2.3578495645559,0
Non-Veteran,B,-111.47525095166537,7.1816923705416995,-148.91792333867713,-16.974966290577626,-70.9793717870963,-68.78376664687623,1
No,D,9.731807510383035,-53.509413418043565,-87.20418210852489,-32.96351336811561,-27.793746058211184,-105.96370400843085,0
No,A,-47.16581163767066,-66.09497801018189,117.95039055316221,62.21875655356158,-159.07797037568616,-29.73693631331286,1
Non-Veteran,C,-90.06514754513472,-85.35851090111858,-61.42046909169968,-40.4512361514947,-42.7003244304318,-64.97769678549732,1
Non-Veteran,C,207.37501130301345,-53.10915020909138,141.37126183502733,106.0307887389256,73.30279324918352,3.75935088470238,1
Yes,C,-128.78015250375793,252.1000439619065,3.8511774923562574,238.50078990454998,-99.42249707764282,146.04774837019906,0
Non-Veteran,C,-40.10769506488522,12.725042890502966,118.92492555405565,-68.37970955863578,75.23715968093782,36.98267830472334,1
Yes,A,79.3678334644245,-154.0401953768163,79.36723256522937,-163.00809160374868,-63.13315733068491,-144.74226838885778,1
Yes,A,206.91311025027903,47.09153913248539,123.72386658329559,88.18025189654398,-96.37147184003894,-83.60621214442168,0
Veteran,D,30.509474042029584,25.2007867100983,-11.771662549641345,7.818250140790255,81.97501016061368,59.61270461189425,1
Veteran,D,-70.45675879661147,-259.00429143040594,-10.604399754769357,2.4711716420034047,58.69011960766096,0.3602962121295382,0
Yes,A,-155.78215508887646,19.672386445937796,-88.90523608827047,-145.8702238549048,54.93537918031757,41.579593057716124,0
Yes,C,-35.999101864839275,-94.80141915401249,163.111458846024,-75.67019581670269,-59.629960815663864,73.96667040298185,0
Yes,B,-0.8431895976873163,-49.56363796797995,-8.12341093629863,-30.679634190707617,116.83252638942254,103.28035646316347,0
Veteran,E,-13.268143005209906,76.40750138887893,6.690366542093814,42.044701740917716,101.92061641997023,9.49249477891669,0
Veteran,B,33.15664455806773,99.96869978104212,98.63036129786992,4.414130189567837,-145.92243741034645,-249.6369162539619,0
Veteran,A,-195.6534659808276,274.7541227473451,-92.18250839382821,82.15713472248925,-77.41069919629514,-16.573797267650082,0
Non-Veteran,E,-63.224263578089044,-41.75656217773794,-21.318460668549097,-23.539500491081974,87.95543415462075,-9.359863637040808,1
No,A,-180.2883865570809,48.45684540695192,240.35549191736726,-68.68464477419303,123.28215690696067,-6.999784178877387,1
No,B,-75.44763326884403,151.27939004290158,19.841939863543065,49.84222035189736,29.044318369911775,-183.64947397981152,0
No,A,-113.34248346128643,-53.944064225019474,-65.45243737664144,125.35164659155691,38.61078539598899,10.472018343704312,0
Yes,E,-71.25546988566008,-1.3968795985661022,65.13850303778551,96.99104102497105,-137.76662931719258,5.888716746565418,0
Yes,A,7.152046559214378,9.463505581853504,-23.07357021192429,-38.253694202256064,-17.98821694689577,-42.40139220887962,0
Yes,E,255.90387133426108,-91.4966750754542,61.704008382569754,90.47483447040449,-147.41714243567714,1.7819697706931232,1
Non-Veteran,B,46.29795558697748,36.96879745398482,-33.38756483298634,49.021352098292894,-154.92055151548772,-105.47555321330444,1
No,E,-141.71450081655888,-60.55431003350886,33.0568875888826,46.55091148350178,109.66683962325385,68.4655860728968,0
Non-Veteran,C,138.8570828727234,74.91336520581932,44.87333857371185,32.01071459747193,23.031429021732258,21.941142497879884,1
Yes,D,11.655814104145138,56.003776832431754,31.031496706386935,43.893301087500376,-35.047943050325756,124.54408694488896,0
Yes,A,56.20351657783548,-5.02987019831398,115.2544788139509,103.36027675081357,4.975962454024325,-74.12816840561473,1
Veteran,C,-46.19509873077096,21.910203104364946,-107.77152291791117,39.75122429724328,-23.697624641958264,-24.950324198998423,1
Veteran,B,-64.2779021537591,-27.46092918284483,68.17098393308957,-83.74751679892017,-50.901944979331795,-131.09153040317943,0
Non-Veteran,A,22.513600808758806,-24.40081859951537,37.22179787791207,155.3253217742194,91.41164169248718,157.1007000844843,0
No,B,-194.09224287906045,137.26472899164577,93.08180103518839,125.69424728535661,99.47817416601859,84.59853725080607,1
Yes,A,-2.6592974459734866,35.60540124043276,77.82027520989638,-57.720665251686,-72.74907192593652,-64.96213167324328,1
Yes,D,-62.016718572367424,-161.33695793225795,-51.26488949086886,-141.2397456834141,69.3878935459854,-50.85686747564555,1
Veteran,D,8.659032311526339,-6.366003150129976,146.4409838730366,256.77831621823657,-132.48376925837033,-16.09992424476117,1
Yes,D,-88.38887356170264,33.00184811326133,-247.60383309268383,-32.67877200818363,85.87011314100681,51.964405299688586,1
Veteran,B,-64.70913118516697,-4.7378966662205375,-23.235017436783785,120.28867500248177,-52.58158432174355,-174.21151967295054,0
No,C,-9.652774795778582,59.33406773137486,66.96047603518308,-78.2104310132883,-43.16280968650456,-102.57353173647112,0
Yes,D,17.733118108781596,100.4631971021648,219.80926743004855,-27.665052068269336,-105.52063448997033,3.785756682398593,1
Veteran,D,-115.54876878098706,-90.13259442386162,99.79323466695925,-56.48180438345661,115.73905472891464,84.39583359271062,0
Veteran,E,5.491250643488106,59.22756967769969,51.781482234822086,-86.38146172036681,-3.7453956113756397,-92.76910100753393,1
Veteran,B,-20.388561956392156,79.48071910128512,9.763524868553972,-59.376007883031065,29.094855625283355,62.209313392222896,0
No,B,-71.65437082347637,-21.626773687223228,159.79691077947302,-156.6698397552074,-1.8192617517283936,320.2060961116919,0
Veteran,E,14.535657086847397,91.37328580399102,-69.33446670914701,20.92203767406199,86.1785535677831,-23.05789084284312,1
Non-Veteran,B,9.17116204444664,-114.78846822852952,93.50647057942498,-119.04073877179337,-33.96491202752169,157.35285576685064,1
Non-Veteran,C,121.37614778153498,29.415922780636656,-86.65155877139398,-131.47484077883553,156.05613291821587,-9.726649253635639,1
No,C,1.6733781952023432,-254.24576672761793,85.01259045697735,7.1007165375644234,-7.641002636235905,113.03076970534786,1
Veteran,C,-173.4670542189393,-141.47072744772387,-82.01728237193078,110.73629221245378,27.69210689682503,3.2503193921563605,0
Veteran,D,-126.27348223819452,145.05604579593899,-40.66368001061301,-15.01068661035875,84.01073705704081,48.29715640464543,0
Yes,E,124.88243323536858,6.021514630055623,-5.42940648486663,-61.874094208445264,-69.18483729486395,105.07072618138093,0
Yes,A,-141.5438284341541,-29.79814730125474,-2.264761133744132,149.04619262693194,102.27992109409941,-39.877710663171364,0
Veteran,D,117.53038406705436,-78.20541923640207,-28.158410369098085,102.25542692536298,60.50867152813901,-187.15679843040033,1
Non-Veteran,B,27.987842861417857,-103.4623463854083,-14.177538384203588,92.10489841586434,-201.45652598825018,118.34485933085443,1
No,D,66.3061902939242,-7.810411218990565,-33.45147215220997,-1.8959698184237164,-212.0758564198915,-10.844695249162418,1
Veteran,B,52.172870380688806,18.848952035147423,-200.59595744548412,-104.4722858079162,-154.84873843202155,67.5850462252211,0
Veteran,B,-39.36483669746121,-25.92436783012578,113.53133799147639,-85.39156693490943,-72.62473793036813,185.46482795932823,1
No,D,-11.791175991503653,4.239598547339947,54.42056905805303,81.76012802868028,136.48789394175103,198.26105386588634,0
No,A,34.74444011339392,-97.61939949867265,60.63602753796316,-25.40440598579386,36.59506493412999,163.78160756061408,1
Non-Veteran,A,163.3824092863345,-34.64429865150195,12.491114541286162,54.45728547864279,-46.29708660636756,24.504126217150425,0
No,D,34.31366120301217,-5.716717069731907,-97.90071343418151,77.37786293497749,-163.93124011133807,143.12396742840747,0
Non-Veteran,A,114.24281159993102,78.8649518087285,-100.50928221973487,21.44658077475719,9.513623933430306,-37.32018348758984,1
Veteran,D,99.50636638057865,37.48634181973009,-43.25681775191438,-135.8262615954921,78.13270929923715,92.43958630192701,0
No,D,73.49616908704066,149.23741100006583,-150.20919313857073,147.80381144977463,-88.5423880667765,157.35411348364835,0
Non-Veteran,D,-147.07822342320705,-33.50169096648209,-13.124488473348364,-10.107641423177578,103.66296930494391,52.56950090354945,1
Non-Veteran,C,43.41589797792978,-49.85238977824859,73.94436756841179,43.25167617617685,-90.12296205624078,40.02656485361597,1
Veteran,D,-63.857965867802115,147.74710674552495,-138.5983497944468,169.87432022701415,-143.23753543885576,42.44644367009482,0
No,B,-235.52726433410828,-32.62798615477426,7.387364949189405,13.825430785112253,12.605446167438137,155.29468996118746,1
Veteran,B,-106.9248764606366,221.64103378657632,131.8223797995981,9.433275196083091,53.64354550494013,-66.62286252843475,0
Veteran,B,228.67579572228317,22.794290020025404,0.38277453816390816,37.694405216600444,27.025735082982493,-97.53752355945326,0
Veteran,C,-15.5037353272848,30.483753507918916,140.92813669124925,-78.13181302188899,-68.04397571248109,-36.50833863888118,1
Yes,A,68.87416139096464,5.90445607275711,5.0515752920898445,43.12384298730364,64.30216161205446,-144.89244344751242,1
No,D,-22.22293484983475,-118.63518753050104,36.959327078260934,-180.99880644565891,-123.33412602119166,-30.381539554784748,1
Yes,A,97.91021223452562,-261.9557507662201,123.98179287210667,31.248869707077674,-29.799171186380995,94.74255696465043,1
Non-Veteran,A,86.44151891657923,173.3154408185299,30.30496320328823,-109.57317168717798,91.99305288685484,-152.88314952648244,1
Non-Veteran,E,26.6243648885228,-55.10748164377248,57.055773816258395,-2.501096577370857,158.89910905332826,-140.86021181149204,1
Yes,D,-237.64802634776902,-252.436611488618,20.537435509453825,13.041673016886085,-109.08928209244597,54.30826678831045,1
Yes,A,-28.4450677168464,-105.17961555033611,-67.25901119058116,146.80700878702325,57.345386359794325,17.919201484264676,0
Non-Veteran,B,-56.71241664372801,-102.13976535928843,-71.27185681104287,-18.434762292118876,30.976025156959018,37.335881660671205,0
Non-Veteran,A,93.87530759397282,0.9629986225622127,60.83036718793912,-212.1574094034796,78.44310985264887,8.007085027484557,0
No,C,-21.976972735274934,55.679670726619676,110.98199251996567,-95.12744736590894,19.92253859297928,44.292057112271706,1
No,B,6.332225391665698,-73.2282211381777,162.67229936552908,23.737347678331272,-209.35652735760954,-84.25847979991413,1
Veteran,D,-139.18556316473325,-34.988396693405335,-39.336412433680294,70.7336314614544,-60.348987244642,-20.974347007482546,1
Yes,E,6.458311144857798,80.00274919405842,6.461279498220416,-25.107556426135176,-22.72385337524346,21.389636541608787,0
No,C,-37.35601766252972,116.31658096998001,-21.12609029400769,67.85421184606056,-55.37938242153571,-138.12977517947215,0
Veteran,D,121.49505700722112,99.12158694948793,93.28128216069271,125.19552267822014,134.71053480959597,112.30020616590095,1
Veteran,B,207.54370941020625,-20.865065041669464,130.54655836250336,-33.936906867151926,-98.23714958828856,114.83162458802715,0
Non-Veteran,C,-107.24426751890527,121.57898242156871,-118.1507382532887,67.02586219560676,43.414555827486254,53.50350519975002,1
Non-Veteran,A,8.093090611309588,-3.8508506409042984,-59.52128398887555,42.58804009575445,-140.1536408143903,64.63802998752199,1
Veteran,A,-127.26227920346209,132.1154631064669,53.93543202435801,139.48109743164844,125.85803495907022,-88.65198094257565,0
No,B,-12.005114598414886,10.470675382356994,-179.43715557219946,81.42830781142294,-87.8773859116243,-35.4346429120937,0
Yes,A,27.953545818141805,48.015953131833406,129.25534237137836,-49.49698697344061,14.012563006944559,153.69383800072816,1
No,C,144.95975285940708,12.841183914616195,21.116721090451815,-20.120234616566897,-73.01504795687333,-2.3306553308937756,0
No,D,64.6509077034899,-36.271843008060415,-126.03276903323855,118.02606355361624,245.6629938418362,191.17472380590078,1
Yes,B,37.444935664872894,22.656842077444512,23.0257037548441,-29.416620278050885,25.46402003734798,-170.72765035846064,0
Non-Veteran,C,-114.1230595398898,70.76173482185558,57.59646746215732,-69.5392727426842,35.196978098891165,-230.9342477124209,1
Yes,C,15.053382282781799,101.40106173517111,163.93557659591917,-67.16058423661492,73.37429698070316,126.50628123368874,1
Veteran,C,-46.918124279216656,-75.2342856506539,100.45278685548753,-11.819589216771083,-133.68764139414424,-86.73867624576715,1
No,C,168.70082868212884,86.94334114879561,-97.46872539231815,-63.35138735011384,141.4739880914502,-96.62813855919885,0
No,B,233.9141569521545,182.94944117299562,37.01726682808095,-181.01840777014823,-46.84230283554959,-105.23416661115542,0
No,C,103.80738155783027,-173.54543368871168,18.176873199136875,-6.998895685548506,82.20698869114804,-83.99194494455887,0
Yes,B,-2.136707803014452,70.32184366348876,-4.758272814034757,-220.44980039279272,-73.0480539972343,-106.70828286789285,1
Veteran,D,-132.03597264220224,-1.891373237787174,275.959334673984,26.74273260798862,-76.42532592111118,20.187219198268604,0
Veteran,C,-93.95147296562246,15.159529580944566,78.04722751301112,-86.00879536148808,-83.56926118423694,8.899509909594643,0
Non-Veteran,A,170.41971884716511,-151.12168366169044,126.69121542071994,-139.2922823821729,99.52166912123143,20.216256365550827,0
Non-Veteran,D,85.71498147226546,-62.72506264505226,-145.90516238041937,-21.596536531257108,127.83730279229368,-86.3135881591218,1
Non-Veteran,C,10.633835431209668,72.25301625907926,-33.676913608130825,-58.957774832962926,-8.70539805811667,-49.162219407566774,1
Veteran,D,50.864992079742564,-14.785714053326176,4.488480407124496,-32.114030820118685,-7.693855835067362,-70.58392111279193,1
Yes,A,164.44942616604325,-38.554346776809176,129.42456764734862,-59.452840439347476,80.93262739654428,77.0624655636159,1
Non-Veteran,D,195.65864097702658,170.4741863869545,-108.8666146323581,48.498387704697436,9.937587371570855,-353.05147105504244,1
Veteran,C,-17.216692985782828,15.725460112812925,-73.71271605144003,89.33187336386064,-220.8081568458108,88.2146529889655,1
Non-Veteran,A,71.77120100214609,-138.34440835387122,128.29507629618294,-59.252779685397186,28.27320977492704,87.36061433314393,1
Veteran,D,96.6879280686947,-200.02460965522957,43.63560908878881,50.207827006493,-1.7269457265311605,74.8613132409623,0
Veteran,A,-59.07056606641208,-63.35698789874342,-215.31527400503356,-27.988902243083057,106.20332574983644,66.97177108799772,1
Non-Veteran,C,225.19007883730328,37.84824206210472,28.105871785186835,-136.66695311473978,169.9778560748321,39.93602379492606,0
Veteran,A,-51.66062853640514,64.32643891525093,-6.4995796580276615,-163.93812254346517,-8.983139416912431,127.08775760052669,0
Yes,E,-0.8508807506638899,-58.31618142944263,31.974470872858042,30.90674659256124,-15.59920886955282,14.624844802944331,1
Yes,C,-12.03073008928821,30.66473851001143,36.240434843589185,13.479821663225167,-89.1674025462993,51.739949186307,1
Non-Veteran,C,-68.15953204536146,-75.73436234469142,11.1935333201615,89.04458264710628,-270.040421084527,-302.9183556598076,1
Veteran,B,104.13942349269838,-18.8702662806349,22.4448650498203,130.67265805237872,-126.0743663212073,-9.498101657365142,0
No,B,36.325338971398686,96.49263309953949,-158.7821971714235,-65.58390630327902,61.451779381916474,58.72324461241361,0
No,E,-26.650207979535107,120.54531999092958,-82.39163994858292,-26.01988241213829,-131.05129246288516,-18.00500747810389,0
No,E,89.15928197269002,-106.08717137947683,-50.15385254463162,225.84965835044244,10.951644287950856,14.525075076783486,1
Yes,C,101.57037882254339,-49.56430010640172,96.78845957781684,146.28130197800868,-12.45385884876249,-123.58126965808414,1
No,A,39.034489491157395,-79.83969667336373,187.24144212964927,-163.5566941068612,39.5573320586795,-71.3784327436394,1
Non-Veteran,B,84.95064659396664,-101.12578305279986,139.81426160421398,-56.140760944572655,83.49892687278806,-17.93026319506491,1
No,D,-19.077701180318254,71.5768285535829,-26.493648702233585,-134.48200755060643,-53.3752886496869,-54.035951042953165,0
No,C,-56.640765128812376,-2.6909778080954148,-20.731945756449203,12.2229759926245,33.83041293842871,53.1642114049742,1
Non-Veteran,E,-129.69098529228057,-35.35081790833451,82.33002910914571,68.6560560342027,-37.55193512426382,-103.78654685157089,0
Veteran,D,111.83622578901864,-76.79616340483713,-122.46419481782877,219.07998169693758,-29.160147928717876,-91.02863189840595,1
Yes,D,90.46126258793036,-26.096353222669517,115.95995739018714,-128.3242706001926,-87.19839646012038,119.64352223505092,0
No,A,-212.9964942215866,260.5733088407039,46.77839589033154,32.57927366088248,-136.4345461441662,174.9370997352663,0
Non-Veteran,C,-15.908126510498855,5.3976078428107135,-118.24168214036197,40.02505821788264,-50.262684257280945,7.234477233991779,1
Veteran,B,-92.65905684632524,3.1058398805191554,105.53892358059751,68.68196087461409,49.83209687150568,-90.10262334007423,1
No,A,77.14177897776626,20.470556966266276,159.8835845672165,-0.9800702494407219,-42.10790365458671,256.36563821456224,0
Non-Veteran,C,-11.616488638235376,-42.64349169977793,-39.63865695091924,-6.128517982068822,166.5508145868332,25.441149505676087,0
Veteran,E,-157.63071378068662,-10.63706129611485,-126.50149961236194,-54.67756749559409,-197.83365999724154,-148.93952982808878,1
Veteran,C,-117.19329527698079,-44.365817702600566,93.72086618170735,141.56902184183605,7.2711749256093725,34.92922372897079,0
Non-Veteran,A,99.89585850604347,-61.65924712379599,-64.34465180625259,41.43719163474782,-62.85244425223141,86.68964242026257,0
Yes,C,139.6209937468681,-172.79420565413506,18.35444621699142,41.271874419102055,-108.79829732174586,55.775159487924554,0
Non-Veteran,D,136.44746641333708,92.49365399386613,31.153853698816235,-50.82701167176895,177.0248051500323,-39.88725472160059,1
No,B,74.89188542252582,90.63032628199244,-2.41441397567775,-36.83157894081362,25.34333475647547,96.62124587256258,0
Veteran,D,59.394405879215775,145.64439285265055,-164.78855299032585,124.56293381017605,-115.45538131590756,-110.20942627907384,1
No,A,245.93611396271257,-25.61792841143967,-18.22271947708634,-230.45858667071073,45.7241994413162,-38.22081057563465,0
No,A,179.97917587359288,32.89271752989072,22.645544129068966,-42.17430700880199,62.29734693503393,-88.56370420524124,1
Non-Veteran,E,-62.3196789334369,27.805819771815766,-50.12042409086952,-254.77514264826112,147.37205337102128,117.19255996541547,0
No,C,-82.479732942488,118.22817940710333,-74.1406465043586,152.68988754587613,-92.23828059150547,-93.00379759530281,1
Veteran,A,-216.5889666616819,160.98325896909984,118.92701000241229,-61.00895565866544,115.96840387370662,32.404667055923184,0
Veteran,E,-73.1363527988923,139.82738276815684,-121.36392253925492,4.217463845600636,90.90234376180835,183.6706727341176,1
Yes,D,-71.33611845263165,-81.86661698967953,-26.730492981701214,-107.79188979353115,-30.577552681224724,48.63339654585076,1
Non-Veteran,A,146.6420505531991,258.0515274010385,-55.802678238728134,139.54507632288434,53.82137243031907,-131.1341626628806,0
No,C,40.352646977399026,59.458975918696225,-126.63238386188628,-106.39788795316151,1.9363459589252372,-145.2229111325891,0
No,D,-215.29576172520711,-39.18143070288178,-79.42543878764593,-101.4880493008324,11.89120104574037,124.74025824590325,1
Non-Veteran,E,34.94969096509255,-49.07360146060951,-74.75375013062212,56.24488722007867,58.04038982800461,78.92582442996675,1
Yes,D,-97.00679254322375,-139.3493019672699,61.418455720221786,78.40877377595056,-136.12878882366596,17.876213338701348,0
Yes,B,-61.02937237813409,121.99232918126681,84.19008445236629,2.378373980788209,-45.97966643681186,33.5855465555602,1
Veteran,B,147.79037738184041,172.88024268025094,-65.93465558971216,113.36184041893458,106.88524701161626,59.37922142025723,0
Non-Veteran,A,-47.11694118729289,-105.85273662268644,-8.002216046949743,-3.6110362520823864,64.42666578756106,-45.18906256331546,1
Non-Veteran,C,8.831260705400876,-37.93081413967136,101.57698343091015,278.020157670488,-163.74959932538914,2.009445956954202,0
No,C,-1.5043302300142563,-67.68924157901559,61.04169842557189,43.730179440490666,109.8475102228025,156.72677836292445,1
Veteran,E,104.23464887203764,15.874491804376497,99.74039358580839,91.63516768165294,-106.75084255612826,43.30865788975468,1
Veteran,B,15.398028877427446,-93.64677997857805,40.774115586428394,23.34454636946481,-97.2790988858923,129.67654882323674,1
Veteran,E,-39.790322202989636,-124.16622791617797,28.14029432647146,-21.047077521381603,-37.01083574237728,130.41454119908045,0
Non-Veteran,C,20.569825469851445,-67.86255505126006,111.86525278721898,-68.1259660688365,-48.92949893390054,-184.2385321612389,1
Non-Veteran,A,-5.577255609899378,-102.05496939383778,69.32986371144419,-2.530111924747825,-130.27513212922142,-121.98412458101137,1
No,E,185.65109152156808,205.98147447605862,52.781001827921884,-24.551120609185677,170.03042211829208,-38.17284447371665,1
No,C,-23.00569923920515,30.98375056058127,-18.51321371811777,-76.02878260569624,-19.886586178593486,-45.119840476549726,0
Non-Veteran,C,24.595610897420595,48.09140800485008,33.01166504524757,-87.80912886128715,121.37526410568597,81.88454080225853,0
Yes,C,48.90362817691883,-60.892411953790436,94.8350210562429,-205.679102741831,-129.19908630979998,-18.72585028452547,0
No,B,-113.72598832069379,-166.77997167399795,-88.95587062292728,-82.70870492751261,113.54677320773806,-81.33603993316359,0
No,E,-98.48583617120865,92.93035005517473,-151.59400299994118,-77.75281328504995,26.929783559113606,58.07924811287491,1
Veteran,B,-134.3491900753914,102.76919190252458,43.388289217046896,32.85853068463267,-55.22015079922718,-60.7816514410921,0
Veteran,A,98.15149659815457,-31.285427582062248,4.537005607898391,-73.98037115959588,5.64804272435516,71.27432909312512,1
Yes,C,-39.979975783669545,-95.91060288555566,120.73072196412954,2.9899283900271776,47.35174853531607,147.74887178174586,1
Non-Veteran,B,95.68370579467006,-12.743636762955498,-6.622916144907768,-77.35765941129742,20.324491462041117,10.81405191680076,0
Veteran,D,85.33568159242904,48.348346098273694,39.25573111606986,100.6871024920231,-205.80619080042436,6.01117329460038,0
Veteran,C,26.94676184931959,-15.267343821356615,78.7392874834106,168.76365296757956,77.86966656547321,63.52492361981269,1
