disability,feature_0,feature_1,feature_2,feature_3,feature_4,target
Mental,-41.23314708950049,16.054740782849102,-19.571185624948328,-28.711008474457444,A,0
Yes,20.237957929090356,31.529310536541484,-33.768604396362846,-151.83526230655698,C,1
No,25.776553161496356,-134.84394805986562,13.450361082316936,-56.589781282212684,A,1
Both,26.510135465202872,153.45508310708678,202.0096328757907,-85.67672048023078,E,1
No,-75.89171626814507,-5.809428785381777,74.0281619352361,-29.43205574311695,B,1
No,2.6378478447046207,34.99842173434306,103.82321272938393,125.29346279656153,D,0
Physical,-14.582882508119688,99.80083073641379,205.82259885550846,-75.9135658614413,A,0
Mental,-99.67516049807799,54.79725220232318,-55.88139503924805,-137.63773529173267,D,0
Mental,96.1108371721949,23.637642237895882,10.21766327853253,25.667589597548922,E,0
No,-49.2851853687742,87.33611960325777,-82.60543613289386,-149.490077545235,E,1
None,-30.446586962462092,-76.31032491815265,13.163217801498234,-59.91533554890998,D,0
Mental,21.830573030582336,-241.1251392645532,21.416327169300157,-35.80844952670789,D,1
Both,42.43945502787547,188.1829110516611,11.507520764633439,-9.449067892195009,D,0
Yes,27.16300765810798,64.98515482876245,3.8850897076145245,82.98268068512073,C,0
Both,58.32183718699597,59.13685783283168,116.89460937908098,94.03108765125843,B,1
No,-145.2347846168294,-16.495054296704357,106.29112911206447,-115.1754407902305,C,1
Yes,186.5896957623272,180.2617186646836,-81.77196820030103,98.91492653713419,D,0
Physical,-24.56579965411519,-101.62836475389486,49.29757823810872,-58.86417722272995,C,1
No,-3.582946534498138,-65.19404896745644,-100.83587511468224,-6.964624825298431,B,0
Yes,2.1649147922871936,53.267109465586856,35.927420507715055,-65.81541787823694,E,1
Mental,31.11202123945854,127.09107914942943,-184.58510265440194,102.22334049180269,D,0
Both,58.53233319268245,30.50867155652685,40.79299733903872,-156.03417230507438,C,0
Yes,-30.729275803179295,-25.20695714137487,-46.051086050310204,-75.73731538060696,C,0
Yes,60.79087889411261,34.57332480146653,-57.3042359267814,71.69505435607427,C,0
Mental,22.47158141962608,106.86286560152318,-45.272332916764384,106.16326325434615,E,0
None,-33.32634663644451,-72.54488245586754,-109.02236510728575,-58.051826943494234,B,1
Physical,-43.858995140431894,63.101996034993014,80.0730040149216,117.46423376508015,E,1
None,16.389725040700107,159.36755182619677,-84.28375927238172,-22.03707972735061,C,0
Yes,-41.45175239665937,44.4230985825128,-105.35837694781225,-33.210379182816766,C,1
No,27.76151037385239,-99.19981701772984,116.03846797867381,136.4078726631305,E,0
No,41.061722439532005,6.5007761331890475,22.24620867343805,-60.19024633494722,E,0
No,43.47534886905552,71.3030060225543,-3.8533921320349522,-165.92987950544543,C,1
Both,-12.285419049651793,-79.37073079159389,71.12938761413606,144.94399381607698,C,0
Yes,68.7120006464409,53.344233587478115,82.59881055267913,-16.11152515492011,E,0
Physical,165.111498047339,121.41913395746819,-16.819911447953743,106.13605795046215,E,0
No,-29.18923686258034,-198.9624818204482,70.10148508675158,-178.0718743625378,B,1
Physical,-3.567246196455562,73.931835376638,155.62734364369499,-53.72154410338992,A,1
Physical,-171.75545010166894,-134.48357441818925,10.098608623170712,77.4054743891612,D,1
Both,59.36039621088883,-7.291123766636852,23.368030296132407,60.57951320783147,E,1
None,-29.50591861519507,-177.86260207640694,-30.175191320897056,117.74149284356625,A,1
Physical,-125.50785329300554,-16.85452904678599,-48.72891127634559,-113.98502723129391,C,1
Physical,136.86483142761853,-18.884131278089637,-98.13954012331956,-122.32340780863939,C,0
Physical,101.56159488071962,52.16372502681834,9.449126152838613,-91.2742643237767,B,1
Both,66.51200575224536,-138.81803397333678,-48.77570625806881,-30.717434788354737,C,1
None,5.938252216536693,-212.12476383657156,31.184533659471715,51.928580121975045,A,1
Both,-106.15068636100744,-166.1948152337366,-85.7561899755614,2.5326808249708717,B,0
Physical,-54.8256294943808,40.549112048918175,121.80934821186528,82.77760664820838,B,0
None,94.9806659314731,-17.10433601655871,-4.548245789862902,7.131747684250997,A,1
Both,112.45246355280392,-46.28258062064054,141.4155021415084,-60.212783726676875,C,0
Mental,118.49064417754826,146.89413209577117,29.727390316974077,-2.5168784345618573,E,0
None,-73.08138862551127,-38.12728730338563,222.8772967738853,-41.32063567741835,E,1
None,9.943332145329315,-24.078413257722534,-145.02705745084484,6.98690193947549,B,0
Physical,-11.722615599908297,-4.454332968564818,-3.942845125864424,233.13150202322566,E,1
None,-4.25472755429202,110.13206183480537,2.6441318008546095,-126.77280028736948,B,1
Yes,103.06581928094398,-52.55470180085481,112.81394436900216,212.09841306138495,E,1
None,-72.93760141236974,46.0944961322992,71.5668274261138,4.014292193750766,A,0
None,-9.592930774206211,-164.81864795950213,-90.99525369682694,158.21246372557184,A,0
Mental,15.366333804998439,34.10066135190153,-98.12567878525279,107.5920312972102,B,0
Physical,69.17316936668742,36.75972591631789,29.55958717637722,-18.257890582181034,B,0
Mental,52.86364410094843,-95.91314606739591,88.73073274408912,134.87965749037102,A,1
Mental,-32.8875550533171,74.7168636470283,-81.80666071364168,-112.26957979309606,C,1
Physical,11.672760817821217,-32.443238828362716,-0.16752255950200923,-95.83342057214428,E,0
Yes,16.866793835822214,14.714650963302415,37.007915484901396,-72.41011136460735,E,0
Physical,60.05653836928867,109.71500828235368,89.0799444834984,25.951220317482154,A,1
Physical,110.27959276602093,78.71343511258124,39.92709923142091,-138.36442263309553,E,1
Yes,-111.9861349147633,79.69006309662741,-12.998869740144706,-75.60374101413629,D,1
Physical,115.63963068774474,29.595093953145096,-177.7565008240415,-45.20999882776632,C,0
Physical,180.31395601525574,43.69271008345376,-52.03678869984528,-19.303787643780552,C,0
Yes,24.715774241185333,108.29949879561333,9.850745055192023,109.18378683175108,C,1
Yes,0.19232294165810573,30.11047623811341,-117.18197820129373,178.56643186665957,A,0
No,30.759097216480992,-97.25742265854656,48.10248995158032,234.47089542893096,C,1
Both,1.385331193521678,154.55081457966753,0.06683080969525518,6.67892816393296,E,1
No,181.3146828488203,-191.35934359112102,-135.64146618042906,-58.10768844523907,A,0
Both,-12.603037234312046,-5.698180107335441,-32.0844761274075,-95.37408010703616,E,1
None,8.174679500387718,148.3908121858828,-167.1541317168071,23.78214079282641,C,0
Yes,-110.89652989384314,20.947445107534403,198.87715590441275,-124.93569429281877,E,1
Mental,168.84093109896125,43.633779304457185,27.126679212553057,2.4882707023460746,D,0
No,-44.51287674088301,20.90681944397823,126.87250404672452,-64.28936329662471,D,1
Physical,232.56238754370608,31.602912622206492,-130.5540239477633,3.762521806773051,D,0
Both,246.95271156907768,-121.93187287799161,70.0214600399751,-9.094541554203905,B,0
Mental,-152.66310900818735,101.2140687537445,12.963529309306232,-126.83654440272588,A,0
Physical,148.96413658353714,-30.49589171694539,-137.50857500269882,55.538146378714345,C,1
Yes,-42.29277029405117,-74.3289944377054,26.869369557173094,69.06338005220542,C,0
No,2.0587043192267225,68.56824417901258,56.0367423625503,-41.99320444861761,A,1
Mental,358.50767457018964,-177.96306198939308,-139.32717289097513,34.715892602655444,E,0
Yes,-100.0498734595888,-8.783886461910933,-114.00515029581051,-25.765971184051438,E,1
Physical,-102.36778177621149,182.8976124442338,65.80137849190344,-4.430924168273041,C,1
Mental,118.04778779037373,-9.586961911234368,144.81072375208072,97.80670921830131,B,1
Mental,134.33451312275352,80.59011944663158,71.17145075460269,-156.0468087096889,C,1
No,6.2511467368533165,46.37257438457955,3.6257686224024996,-15.502208929769266,A,0
Yes,-226.97794760627644,-20.90159925036537,-140.9582478627524,-24.237471892921526,C,1
Both,0.4106984499917905,138.51432020499658,-15.41305322411681,14.341581726511665,D,1
None,-87.06413715351266,-10.953054857234362,33.64172156989502,-94.49864849361526,B,0
Both,-6.486072245699012,90.89162801725573,43.10024527212635,97.88586846659499,C,1
Both,-202.62283585398367,-68.16065626977745,61.98048110529578,258.0523195078523,D,1
Both,26.98207278705017,45.5040181799205,-137.95509871651882,32.9945265597777,D,0
None,-30.872354986640943,106.71122469182632,-81.57964363944463,262.52065727702194,A,0
No,13.443259071503967,99.26573823021678,44.90597181568886,137.8836272822425,D,1
Physical,86.06270936923019,-81.94160092384199,52.711721689942195,-86.58294317574196,E,0
Yes,-62.66349969737826,187.26965686484266,64.82243136175333,-89.62239329350788,C,0
None,20.064412197611954,86.6330074380568,-27.53013667266375,19.36319085325021,D,0
No,-108.347321995814,-82.8775475715899,-173.2429183209452,-34.28206525035372,A,0
Both,-28.864061786912636,157.96169319390367,52.80921638749076,121.48328162265463,A,1
Mental,-53.42398914993767,-50.817368434393714,-79.62192017907027,-5.672444119998286,D,1
Mental,202.32442199560623,-62.01987627341321,20.438775781447713,93.04313267720555,D,0
None,26.310932820496358,20.932396853498915,198.8024196314599,-79.72581202987574,C,0
None,61.4424750495471,15.111723298230112,11.780554631671325,56.74633418988289,E,1
None,57.936222284228954,-26.94660140084053,-65.99528440490948,47.68554192882533,B,1
No,66.62282176809212,23.526153189378466,35.42037871172257,133.7156575105235,B,1
Both,-55.54978184166747,-62.14997022447929,-25.497198631424787,72.24846262890556,D,1
Yes,-175.13425128209974,30.86280407877587,-57.4793164922602,218.36863239279856,B,1
Yes,-162.61203741922634,40.220215148336784,-22.920471930754438,143.5467742572893,E,1
Yes,97.3314585517664,-62.25628813326652,40.10323808688701,69.8571846191405,D,0
No,82.47152417944638,35.46198376240474,139.03816631637076,-22.663800619193,C,0
Physical,-77.32699195186096,49.98569888918528,-83.69992278885901,-131.6501880953779,E,0
No,91.94685785975783,-56.11943246425193,-18.165767427513053,27.28998620510318,C,1
Both,-20.178010504778147,44.30239471422597,260.91511974606897,75.6160053239158,A,1
Physical,-28.827969622276413,35.204959922879574,-76.03790734018955,17.867386627737332,E,0
None,4.612901156553923,-101.88725369035335,30.164582342917313,44.24722076316774,A,1
Physical,151.89969453076745,-46.77600678317782,42.45924684127046,-61.443721372171346,B,0
Physical,-129.12083186208164,-40.939281146137965,-71.85263234018645,51.937717002765496,C,1
No,8.06729493685302,-84.1300008073578,29.34134825450941,-224.1359610073788,D,0
Yes,62.68644080957455,15.99392229251069,-60.99804716516471,65.06905748557435,C,0
Physical,-32.167665892839906,25.39700293369948,101.92976388378024,255.0865942377746,A,0
Physical,81.68374400523494,154.2158356738855,-106.17700227969213,51.562994309086896,A,1
No,37.2076964990745,5.042843030418616,-29.640331226307655,61.17580972606892,E,1
None,36.164224171676764,-18.72274346143843,-100.03274078490327,-29.270885843290532,C,1
Physical,-117.01167350774932,-61.662550714138774,60.122072629706466,48.35110848820808,C,0
None,-8.133792551806724,-47.72284061520331,75.61601183902941,30.131819435829666,E,1
Mental,88.26522379664044,104.37646271712163,47.335683760363466,-21.74400904610966,B,1
Physical,16.529007825439724,140.84758274848386,34.8368403529193,141.220462437697,D,1
No,-6.065649915854252,-195.05457447636357,10.73481138655475,30.01373547726101,B,1
No,-32.686234411415995,193.19742426585213,-140.26374363177254,-5.481039727018611,B,1
Mental,141.99261254681917,101.29992879707392,-127.70591597584296,394.1385670048351,C,0
No,74.33930572543687,-63.79455753915912,-50.15132094007245,67.11922406191886,A,0
Physical,8.866002401226957,231.31646321081894,66.43246184710044,-222.95888433388637,B,0
Yes,16.19699312868868,120.43959592349009,85.48947531304859,-59.81932919539871,A,0
None,-16.607073880757095,11.870059560057243,-38.93373571570993,-217.94232169653546,B,0
Both,165.25643498559387,-55.978758763955526,-109.09725149063839,86.56798692961635,A,0
Yes,-60.61528263326051,-43.0717742605322,-59.3954027643109,19.441710714274247,B,1
Yes,331.76159232288364,162.45151495850715,48.53659193877245,315.20054513696414,E,1
None,67.07973266410545,-48.78694855882608,34.66062526349882,-94.72536631490837,B,0
Mental,-44.28002295214143,-128.98660715056832,-102.70070592119735,-91.05696012348403,E,0
None,8.740298913072236,-132.42780471519174,60.13288393020786,-27.153589406129726,E,0
Yes,76.8189878392724,114.02405869790684,-5.126455053072066,-69.85571971193188,D,0
Physical,40.426062459265964,1.6100159943004497,102.18635608526174,-1.6263810348669279,E,0
Physical,-14.455428146096363,88.38003177425858,82.08358195232599,6.890213718847009,C,1
Physical,-73.34185814092518,82.71694876363395,80.0269183186093,-91.17367851981153,D,1
Physical,19.465047668855977,-110.4945309999509,70.35415243619963,65.85034461976969,D,0
None,28.355222073318657,19.993748463364458,24.258617290474813,92.93147435075366,C,1
None,116.21558603713432,128.6992883374898,-89.70603428821433,-124.72937993388857,A,1
Physical,67.28768929449639,72.53070335228252,-133.26938670696407,-39.027214613169704,B,0
Physical,35.58341056587969,-79.32793897005756,-36.041796087596836,-92.71318068852395,A,1
Mental,-15.863863298191683,-3.598329299598011,80.31710201899132,51.62653544933732,E,1
Both,-265.48765452873295,111.87171308127921,-48.51101937653994,-33.717451391993,E,1
Yes,161.1981506975935,-9.006003941405915,-11.398121317080477,159.5027900552814,C,1
None,-40.98052529378422,165.41821156126474,-72.08779126516625,-0.30994256214186217,A,0
None,35.080316936252636,-101.09495834512452,35.981418677010204,54.86628879507373,E,0
None,42.696157134457074,74.75472741085353,22.736827849136475,-40.383578341080806,A,1
Yes,-91.77196266492913,-62.83757905336432,6.771686115608509,-87.74349725208846,A,0
Mental,51.893580854505274,81.731254246133,81.82228333107558,11.51404327907557,E,0
Yes,44.99337418451489,63.64537920115265,12.656595787858304,-119.36842873296405,A,1
Yes,65.10160724373493,-62.35875198552514,173.72756460555289,11.540426229804275,B,0
Yes,110.82341226744568,-91.10094880413192,100.61630962360249,-98.91471305848566,E,1
None,135.35624369036105,-172.52915017425866,-214.80005003677104,86.18557925146699,D,0
No,-187.0182892750034,49.85520648113619,-36.087398762609865,36.665185623886444,B,0
Yes,8.833821639985274,-156.98859699144464,-129.67665440003955,-50.14221340039433,A,0
Both,-72.32354581814046,6.194615365526204,-154.9367445045467,-12.25432057559025,C,1
Mental,-20.10912546413086,-85.16331943733331,83.91073157382738,43.35931873997577,C,0
Both,48.251912285285236,2.9863727111181833,174.73488340997505,-130.11754421450087,D,1
Physical,233.5911337730185,21.7803317854768,-212.2729502913347,22.06636155368595,D,0
Mental,128.67993067068147,-136.81915182208454,-27.639176057698204,77.14775730761086,D,1
Yes,197.09538882920597,30.124819283280342,74.70517516495927,2.2563940435795558,D,1
None,52.82116007436696,-15.786506111153336,24.210517622125707,-155.7166785838117,E,0
Mental,132.50512485482056,-136.84826791422464,53.053353545747086,-96.08235735091765,D,1
Physical,-222.51971587686518,34.85869961180028,-46.61977319944184,-77.5059817827738,A,0
No,-10.420298673559246,-12.246382762383714,210.3247740028701,-108.28723689480677,A,1
Mental,100.11293459825671,-76.21100106600753,-73.25974745369304,-17.60866705828069,D,0
Both,170.56648822679682,12.83171240726841,82.56826800955302,40.59759681724173,D,1
None,-68.59300180030678,39.37964255939687,-73.15535935816614,-137.02466417242996,B,0
Both,65.70215325543828,31.793780875866474,-86.32100732509748,-50.640359231083195,A,0
No,-106.63314329359311,49.57440330899012,-244.10281082902253,-51.043216910422075,A,0
None,-31.89797182568455,-18.35241881074619,27.460509283078437,12.30931218952594,B,0
Yes,-12.805866914602731,-16.73266692063664,20.622914443429124,-132.2937897903583,C,1
Yes,-12.10714411115618,-159.75227930632525,-113.80954243643569,23.37528605942657,E,1
Yes,-33.16647641590737,142.4206546192186,-105.19624664050384,-2.017619618719438,A,0
Mental,146.40540207383296,32.36427882930171,73.88958362595363,-71.07050203114854,E,0
Physical,-103.86113840034558,-13.80915470937451,10.031671767757459,-3.929237518083987,D,0
Physical,158.29614691105465,164.5235572005494,11.019625820129523,-135.3100905973296,B,1
Both,-67.0807062565163,17.68206945307384,43.06258736147144,-3.0019594290940863,A,1
Mental,-97.27178216053777,18.09706832904679,20.449619319948837,38.323552135941455,B,1
Mental,-176.19616748654275,35.59767047630495,33.66411103184441,55.14686408116868,C,1
Mental,-219.24780366793973,8.690958679367677,-49.50567055538723,140.9338747000661,A,1
Yes,51.804415705105534,126.07149278094111,-143.16545460183266,-12.683574855836282,B,0
None,-6.0999218376545805,65.12044968403555,31.823786822257983,-87.96960015596865,A,0
Both,24.682702257552705,-7.551322855549376,27.582594333725517,-1.120028891164645,A,0
No,-279.74990767972866,168.22809558832031,103.94231869341016,-156.5061451854749,D,0
Physical,29.941793560344323,-43.04608712609282,116.92039952793117,-0.8631538838034926,A,0
Physical,52.94999433595421,-66.04419540819897,-34.11949053447104,-119.74940832164516,A,0
Yes,25.561374747158016,13.80286863185069,-45.40939299025468,-21.139349937999345,A,1
No,-69.7425153145047,-38.18258133485156,-151.27002119486784,40.84780468093069,D,0
Physical,-29.040812866146716,-61.329319708670425,-57.109496497482596,30.291801497030995,B,0
No,-48.31726407971307,5.373612886679205,94.33223137464,66.8147758747172,D,1
No,-144.0217862202803,47.34425258909782,77.36253123599904,120.78581662538174,A,0
Physical,112.02840320925948,73.91044432387174,138.15015141673132,-99.01019538117271,C,0
Both,-119.27093338432803,89.7195004216064,39.772599440800015,6.922892339856899,D,0
Mental,101.25510362045895,-126.00513242380778,-3.228776453305789,-129.08965926123074,A,0
Mental,16.771189274781936,38.720048940114324,-99.96115786636564,-56.355001473330205,D,1
No,135.5234711569136,55.81896096841611,9.163917715349443,136.54966443869213,A,0
Physical,-0.9943383116110726,102.46614644832562,-55.213690975782704,-23.260784626330228,E,0
No,-91.01835407058671,200.50144241504086,-127.63219005475135,1.6444094153518976,C,0
None,-206.73631027253109,-77.64566756678869,-42.39044109665588,-111.63865435879812,E,0
Yes,-184.6880734678022,83.31483566576246,37.864062722726466,85.2660551101637,E,1
Mental,-73.70873413094252,-119.27535323078664,-155.52864274107102,-65.37285215623831,A,1
None,-244.96265851359232,-79.70447812781477,1.4687182798316414,50.79995651007998,B,0
Both,79.86741174919362,82.58948686899355,137.7196047302784,-22.57707700100755,E,0
Mental,-91.71786682492939,203.35170912241662,-85.83524145699344,92.96076697591448,A,1
None,-146.6595364697215,18.83120788238485,-56.76805884210978,-76.04871941526525,C,1
No,227.47704026913266,76.11316981862767,58.22175406141944,114.12218785531296,B,1
No,124.74866508484783,-2.63565719702221,-95.54081613272531,-23.755280584588736,E,1
Both,-77.58805734101983,52.55779203002362,-32.65456182649331,52.027168121728685,B,0
No,46.153442854885874,-86.52400936515178,144.69296340837136,-18.9428407851929,B,0
No,8.948741489975848,99.7444421264075,-47.04175897135384,-204.5108952070359,E,1
Both,85.93102614584626,-134.39817607450965,71.9703498597662,101.57466580399468,E,1
None,-10.664918472364727,51.88951761455953,-98.21765508926828,-64.11014498961012,C,1
No,143.98650142313363,-96.7181555647184,-6.375518665956031,37.75029120114322,E,1
Mental,-47.674799636797054,-2.3952181022513783,246.04211481781797,210.23303384134348,C,0
None,10.183845956933116,-29.68496903334651,-66.19280409489699,139.088280164177,D,0
None,-100.54106520480475,-1.7866422010650147,58.94979756181943,47.79145381130038,A,1
Physical,-27.408506588807803,-1.2776215839662088,121.5543120623483,4.402050200785314,B,1
Mental,-16.646058657070643,46.18175426231376,20.61987927580838,-125.26067733344523,B,0
Both,-134.32922128781723,74.72221987079577,14.089789536021541,-124.69557023791103,D,1
Mental,-92.74404977349701,48.31021787845094,236.73532990785185,-227.9517806564473,C,0
No,138.09586802974,120.36464436837709,-113.28316553641649,113.13350495328788,B,1
No,71.36013963731335,68.5804189556576,123.8336758893586,-53.31980244943061,C,1
No,-47.71652564592498,-94.69237349089951,-11.509584818155915,88.35069915740814,B,1
Both,-93.20040876324624,-77.04487663787859,16.67620160221894,-12.942857183431459,C,0
Yes,153.2793481184005,55.1899217733124,137.82308283614697,96.18248401597776,A,0
No,-35.81803094336414,9.07773698836994,113.83660700057894,65.02946163228454,E,1
None,104.9408695256353,-41.9324063752262,113.67215030157347,-169.46491151084177,C,0
No,-142.803768267542,75.99689476988242,-172.38150713009298,-159.644407689092,A,0
Physical,-218.6223536951116,-61.27399548412914,-134.1927182038953,155.71441323568664,A,1
None,94.56711246991577,83.44636208423069,70.24758189770701,65.48175747593368,E,1
Yes,86.3386880140129,-37.569009737891626,98.52753293287971,32.85464085136151,C,0
Physical,-0.3400140724898951,-50.9223755351655,-239.23310022787044,-74.23031212908552,E,0
None,-163.18177078926922,-29.32758616861046,160.71776570919673,-36.72092158993618,A,1
Mental,-53.14451117110617,11.238847480933464,29.806994960241635,24.587126940865218,E,1
Yes,-69.70844460587435,132.46544246155386,117.91717959834548,114.62607312462742,B,1
None,-74.80904783242323,30.92317893289394,140.62960685425364,49.6069121734694,D,0
No,-75.871132877741,8.295060358886486,-50.50125854187281,29.665269651445996,D,0
Yes,66.1843484849466,1.6875497016562209,-65.55450001585538,59.29107824298994,E,1
Both,105.9685122652281,-8.126357802578914,57.35372509345083,-129.06876165075124,E,0
None,178.4205551272303,20.773358891076903,112.70739234211217,-97.72813751098506,D,0
Yes,-25.362751951138495,-256.5098890789733,-47.5704659218897,-32.536498487703255,D,1
Yes,70.46007358364173,-22.97588547655606,3.0103806628031715,-52.922785744024345,B,0
No,-122.65138385534165,3.2231388995623313,21.090018446868402,40.63925065730157,C,0
Physical,-12.556130511351068,-160.18157352590055,-119.3829966525974,-44.80087563952914,B,0
None,50.618242613131315,14.918237422759331,71.25615311801094,30.899904149434494,D,1
Yes,-95.64755046625764,83.28794162315046,140.70557923082688,-28.87911191822088,B,1
Both,85.74070264391074,-142.69359224305205,-31.903871768411136,115.12284057221294,B,1
Mental,49.90051816015395,-13.937989661874663,-164.95707332105067,46.08710713862875,D,1
Yes,-17.52174732707109,147.55459613070656,68.19208627449039,-133.86429799996372,D,1
No,-85.74991473365311,57.77667389418488,-89.30047350760319,-41.66099920829504,B,0
Yes,225.2307078046195,-253.69795632965872,50.465321541949926,146.21553742899366,E,1
Both,54.51447695664711,-208.87560727954488,31.2107928361274,56.08530917946937,A,0
Yes,138.2600864119742,-73.46740671475914,-23.76120403333207,-74.21057212382634,A,1
Yes,59.05010716047465,-259.20851851468547,76.46293165799669,-27.296967805702423,B,1
Mental,-59.740645818987495,22.338635558254555,-224.93611882718568,-86.58453849202465,C,0
Both,-144.50356079988137,-60.55295571629613,-18.01124992256384,-75.30699847734145,B,1
Physical,14.094027712031703,-88.22780099455116,6.469370518876606,294.08364612681277,B,1
Physical,93.32004393145924,40.777453241531106,-151.36949741403905,-88.2815952915965,D,0
Physical,156.95114672884316,10.742976223636289,93.6050296833868,-25.69791593212373,C,1
No,27.759700122599114,6.2212070791773675,-152.29569196592274,159.46872503388641,D,1
No,68.38926929049578,120.27298658605258,-20.50988157859824,-94.28289416926484,B,0
Mental,66.65067364186928,51.6616254828804,-106.21518841588579,-49.89816474020176,A,0
No,-17.770589547359126,44.684557460263576,-158.52469474536562,237.6552318927093,B,1
No,76.02145987155428,35.01881945381751,-106.32495987525978,139.40944992660133,D,0
None,-32.473200836088424,-134.80610546849488,-4.83983024633468,-42.02104220795606,E,1
None,-158.2924113914969,23.8422412150674,73.53736713093585,97.37191144326574,E,0
None,-66.76987580397765,63.523999331377446,156.33756890250265,44.97811700213747,A,0
Mental,70.63140122534205,-16.340739234429115,10.14929677238877,143.27141017458416,B,0
None,9.708787774596383,-12.197319220076622,8.659716779632985,149.88455564936802,C,0
Physical,157.11859588645018,-183.25331688853976,-101.22808837943809,117.32824568194312,B,1
No,-29.19587914817976,-118.29260224707822,108.87962939578661,26.51559856339239,E,1
Yes,-43.81683995996392,-48.556682743452626,-8.356391521257317,76.74406746677323,B,0
Yes,-53.269717610544795,-34.41618756130397,-60.677588831617,-255.8785735740264,C,0
Yes,142.18414837941066,-17.097297421379206,-31.911809489046806,86.25260681261923,C,0
None,-109.97931642919323,-39.31688941591568,218.5880616886117,5.902255757147483,D,0
Mental,12.552378468669023,84.60949908868648,-148.42078101714554,-175.76099959171475,A,1
Physical,53.51930256934298,-72.3676523347256,170.94679802299544,102.09347113812814,E,1
None,-100.42537038836277,-55.26019161809125,18.382684889491895,-274.0378066115331,A,0
None,4.337837525561438,72.76316016660168,6.815359869146417,-67.86461106879204,B,1
No,121.37928667512014,112.63890407775668,-45.23027310277066,-46.49937047482929,B,0
No,-59.602689883637304,65.16339615971921,62.912950212611726,-132.46451254385784,C,0
No,64.3775003216567,-25.646490895804924,1.0152228491227866,-91.81350759594115,E,0
Mental,-54.67612656464228,-77.15207890674223,62.58699525853335,-133.8434281992396,E,0
No,-6.538387992223821,-116.73671256061147,157.52804000258215,-67.70388106350103,C,0
No,-24.539023395739687,-12.672171636984814,-188.43805521213483,152.21761637699237,E,0
Physical,1.4651027488075843,76.53146102722361,0.6136212588829061,115.58039380275751,E,1
No,157.6265007754297,43.749459717951964,-77.65340835987877,27.153022743689764,A,1
No,-175.04873156788454,48.873040349438725,-30.907688228546892,-38.32572006975347,A,1
No,-33.12780138240152,63.901260984135654,29.089649214605828,4.751728382068383,C,0
Mental,-36.53856885671508,68.42260414813622,-9.114018780863386,-87.670833126727,E,1
None,41.64568684963604,-109.31691715282408,9.454094791726224,-24.484137670295052,A,1
Both,12.900191831853098,-5.472533886344597,52.15747474860586,61.009966214623766,E,0
Both,94.22654040838263,49.93724732100812,88.99277914437062,145.0873483963918,D,0
No,-87.6680808004382,0.5253542775522176,-41.87609525388144,-0.06102222485420814,C,0
None,-42.239819989860635,112.2801121610258,73.1641191306325,15.113576575135127,A,1
Yes,-43.07604951325119,-206.78782927617848,-34.21120528694904,-85.8365438851458,C,1
Mental,65.1660658627206,-37.87843212267556,33.29940482129492,-0.9814168541861126,D,1
No,-7.378131553746638,-72.67217198223183,53.7091656954521,-141.54944398870245,A,0
Yes,294.9854130934099,102.14513365037696,12.624656074927918,84.01067770488083,C,1
No,50.735374094971455,-47.799627589748084,103.82747665930327,-15.722396034951458,B,0
None,-227.93107058579488,32.407161967594035,-26.42033761759826,12.248736020222294,A,1
None,-4.996632365428198,-9.852207829216018,-47.71481295404728,-86.2854117806056,B,0
Mental,122.50968259236417,54.77305486581291,106.99489406884449,56.89293017776814,B,0
None,-9.979945500480587,-231.53281836620647,147.798471582752,142.20472424519818,C,0
Yes,-93.41828171311718,-2.405318829580496,-50.885229998318714,-67.24249678180249,D,0
Mental,-50.30791075029101,22.401519081113435,117.60398882492697,126.28935088177214,E,0
Physical,139.60229637292431,-22.0490548713036,-28.442279243640645,50.60743700746053,D,1
Physical,-73.96674895499208,-130.11132003311198,-114.31493958201997,1.6548981075329903,A,0
None,162.13839837255543,-64.29296056553065,110.80863845101103,24.91796753337455,A,0
Yes,39.532601232097456,-141.68975789342463,138.84826187839724,70.97674546996319,C,1
Physical,-155.79534343592258,-98.8549103262006,-146.01898136053074,-108.69502080854075,A,0
Yes,116.25771028464465,-71.67540530118292,44.53997658977432,-53.983779829781085,A,0
Yes,98.76416454162526,97.35598961662431,11.6471440936622,-86.65337904800492,C,0
Yes,-175.84970180160735,52.85981162638168,-33.712394826060454,43.24077002536135,E,0
Both,14.816399253131257,25.991949940894006,-85.4513578691949,-52.86432936078541,B,0
Yes,31.65067880939956,116.78853862053835,-35.9199999144712,-73.68067878314339,C,1
Physical,-52.65320289283738,-259.61369280567703,-69.7502437773122,264.10174026530467,B,0
Physical,69.76885005865702,-24.697183608604462,-34.999891868609204,-138.95893051519155,C,0
Yes,-0.8740621064271604,100.79344737644828,-44.156474869723354,99.78991130909212,D,0
Mental,18.122833634604827,-68.58862756729744,-138.71049583331646,-30.137103907383082,E,0
Yes,80.66459348432062,-34.464884780889875,-21.904659056665658,-49.634726606961785,D,1
Both,-56.24012186198695,47.93295804680021,-153.72191886671297,85.03208527129145,B,1
Physical,15.145625939904598,-75.62142398649998,-105.73362240867826,85.49920453808839,C,1
None,93.43588784552851,116.68883767940767,-62.063060527065275,11.85168739954141,B,1
Mental,-62.94065952727856,56.01292850845806,-99.40033891543324,44.34236540748661,B,0
No,-87.9373268245514,37.35375186376481,71.4602181225865,34.351058829555704,B,0
