disability,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
No,Brazil,55.43372751742909,B,A,-55.633414376323984,-94.10633352271569,-52.85351794594811,A,E,D,0
Both,China,81.26599959242986,D,E,-47.85550444470012,112.25892907813622,112.20774282527395,B,E,E,0
None,Mexico,8.503216003885514,B,A,-34.1322652751384,100.19356578039051,193.07853192281493,A,D,C,1
No,India,-69.5560736301895,A,C,-23.077322181674575,123.94965819516601,28.945829907005642,B,E,C,0
No,Brazil,-168.94784816134404,D,E,-55.91699045085413,122.69641481495705,45.83556762785718,C,D,C,1
No,Germany,-12.524593542324405,D,B,110.37834940533008,23.173794016112556,33.00782765755807,B,D,A,0
Physical,Brazil,128.09739863618245,C,C,124.72258227958505,89.41255669242474,72.68712240399063,D,E,D,1
Both,Brazil,39.72645731490929,B,D,1.625449789781585,-16.580196084295864,0.6930331515075948,A,E,B,0
No,UK,85.95698911871969,D,A,-31.609648311288407,29.560270019137796,-81.0178304925997,D,E,A,1
Physical,Mexico,82.07680640379495,B,A,-197.69070399411132,10.475679230989286,-60.52009026905445,B,C,E,0
No,Mexico,-70.45740222911321,A,C,-61.24170172530329,-71.00331042691104,-0.9027026214876196,C,E,E,1
No,UK,33.78754170546448,C,D,45.95600749917848,173.99002611615032,-39.95428297270164,D,B,D,0
Yes,Mexico,20.191603129988014,E,E,201.14969235894776,42.218164906991454,66.81741017137092,D,B,C,0
No,Brazil,41.73945549513164,A,C,-26.35685288794347,-111.67809359389149,0.4222032591289865,B,D,A,0
None,India,-85.22153804716996,D,C,100.43673926860006,106.516166268557,18.271030048541114,B,A,A,1
No,India,16.33504150155102,D,B,-25.214894636266283,-12.066324863990342,-45.12212030906023,D,D,D,0
Mental,Mexico,-8.830343297986115,A,B,14.061467715657741,-19.31195078540136,41.980370275654856,D,C,C,1
Physical,US,-62.40701984290816,B,E,-1.786185978288557,95.9063192240819,-101.0834916382977,A,E,B,1
Mental,Other,71.76135590476227,E,D,-47.52079448291311,85.63859012034196,-42.04327337029412,C,D,E,1
None,Other,-51.099444486026734,B,B,137.66149643232941,-28.369062931501304,-66.26957874274646,A,D,B,1
Physical,Germany,-35.33227343228129,B,D,61.073647505358096,-10.868688354887478,-3.269120163894205,D,A,E,0
No,US,-0.014335600182090921,A,D,105.68060851050285,261.98789836313404,139.5893165082752,A,A,B,0
Yes,Mexico,73.65100093505632,C,A,-46.89894998417669,35.32767607763771,82.1755729719884,C,B,E,0
Yes,US,-43.59819949830398,E,A,-18.9423757789121,-12.906427844910953,52.75833776944124,A,C,A,1
Mental,Brazil,98.12172200612528,B,B,211.54997728236856,-177.50934582758714,-126.82664925443596,B,D,B,0
Mental,China,11.9450810749045,B,D,-70.29431363720272,-25.63543098193844,24.801442257242467,B,D,D,0
Mental,UK,241.2790563259873,A,C,-64.01656654451392,134.95875359849694,135.5478369318087,C,C,D,0
Physical,Brazil,-159.60812443966972,C,B,-21.243143497705333,-161.34882963532212,-104.93814903220122,A,A,A,0
Both,China,-0.2708405440761155,B,A,-76.39099713080078,87.03801770765612,-0.8850606468029723,E,E,D,0
Both,UK,-23.109550107612478,E,D,-71.79976647170909,202.128649743432,351.6686026768835,A,E,B,0
None,India,-40.41278259584427,D,E,-17.953293129941354,66.3911350352046,133.1469823703879,A,C,C,0
None,India,-75.03126586102924,E,E,21.462627774318317,194.79167078741114,-93.26471596918408,C,B,E,1
Yes,Brazil,72.8422884893447,A,C,-16.63611885593142,-220.69291701837764,-119.21604920725308,E,C,D,1
None,Mexico,12.364330651568647,C,C,40.70846551445484,34.10796728742399,-8.602463439608437,D,B,E,0
Mental,China,7.5922147558105895,E,D,205.83976840403096,45.64461830690573,70.98707282123749,C,A,A,0
Physical,China,-0.5030928225555423,C,A,-109.83855366783008,224.29724793008435,-15.893435218488161,D,E,E,0
Both,India,-19.075013987720414,C,C,-45.62731272932798,-19.52276881380432,14.59410649634477,C,C,D,1
Physical,India,34.895351740089055,E,E,188.35075598909185,-48.421978919533316,49.652086600801596,E,D,C,1
Both,China,119.4839107456221,A,D,-70.13868688353865,89.19056100593039,145.91704089397558,A,A,E,0
No,Brazil,-74.79778659819716,A,C,-76.40694440388938,4.187836438728825,84.84415582185024,C,B,D,0
Yes,China,-12.171560909356714,C,C,1.5875154463598335,-64.02827744910363,-78.61681423148259,B,A,B,1
Physical,China,-6.04555835427966,A,C,17.609170097428674,-82.45462172630292,-29.26260528789763,D,B,A,1
Yes,Mexico,-77.64065629547538,B,D,183.37229110207886,18.611790303737642,181.22055881166764,C,A,A,0
None,China,-57.919163966086785,A,C,17.18132152732436,86.06793656201897,68.86625937018451,C,A,C,1
Both,China,2.718477349193237,E,E,-81.05888336481277,48.112314679612005,-8.669296880587254,E,A,D,0
None,China,97.84467846847562,D,B,109.06821839262008,-199.89603825470525,-25.150910175646445,C,A,A,1
No,UK,-123.77036725167889,A,D,18.341395703978673,-119.00849105042946,54.33574625235719,B,E,C,0
No,India,55.128347188384254,B,B,75.88249672351509,-141.85438553268324,86.17915363817178,A,D,B,0
Yes,India,72.59908897496655,A,B,-170.09590222897785,25.300823440374852,8.331415755012198,D,B,D,1
Mental,US,48.18151574030508,A,B,138.6984350786113,-115.44357610515357,154.83876285722434,D,D,D,0
Mental,Mexico,-47.9552419513103,E,B,61.08418986723996,-33.73848732052181,109.40378521424347,A,C,A,1
Physical,Mexico,-80.13965585734933,B,A,98.23890585214315,14.524135173287819,61.63413021142645,E,B,C,0
No,Brazil,-45.4143781193659,E,A,-26.035071841449607,-45.11139148581902,-92.92035216262754,D,C,D,0
Yes,Mexico,-77.05010973390449,A,C,-169.6289804855131,-142.2280120187508,-99.13814236574024,A,A,E,1
Yes,Mexico,-130.1790823401468,B,A,-160.49595172687776,12.004775428470996,86.23538406393484,E,B,D,0
No,US,22.025170222281968,E,B,188.9658920569255,157.0357925107443,-60.19928087527811,B,A,E,0
None,Other,-74.10093018920956,A,A,56.63656050158779,-187.34482173076782,-22.887476149279138,E,E,C,1
None,UK,-115.69042572245503,E,B,-16.61939694352855,1.8817974035842633,-34.21330846569603,B,A,B,1
Mental,India,-97.04557497260238,C,D,50.52702217062299,25.089192358273177,-7.063465497025534,B,C,E,1
Yes,Other,109.37533644169125,D,A,1.0995396032707208,6.6130792650980945,-156.0845031635468,D,B,C,1
None,Brazil,123.25431959060593,A,C,-22.989190373025203,-19.65083886883572,-54.98579083246929,E,D,C,1
Mental,Mexico,55.072692529220134,E,E,47.44406706368432,-62.323032405942136,42.26008904860771,D,A,E,0
Physical,India,-102.04805537446309,D,B,-0.7097019666652412,-18.82283184179291,-42.38707189006675,C,D,E,0
No,US,-106.02637203775186,A,B,-21.51827424628614,14.795487655619578,51.13727843024194,E,A,A,0
Mental,Brazil,-30.38899516794184,A,E,-57.17572264911603,-61.83376152961293,-122.20392890094374,A,E,E,0
None,Other,3.119136612776026,D,E,-70.37781306108418,1.5357821763224644,-45.67919196248979,D,A,D,1
Physical,Germany,47.57059044985153,A,B,-20.147172096701755,-38.09602126996736,-147.3843505930214,D,B,E,0
Physical,Brazil,-110.97279710840151,D,A,38.08949697449997,-203.5258831416772,-95.3221481034507,A,C,B,0
No,UK,39.90925696078936,E,E,135.28294468311637,-19.862148806229428,65.61762985499102,D,E,E,1
No,Germany,74.29648328096579,C,A,155.8724998997017,33.54897928225722,-20.93499894707187,C,A,C,1
No,China,157.7324229391081,E,D,86.53513183429102,-99.3009981111079,-129.6241591067799,C,C,D,1
Physical,Brazil,-31.090392097280677,E,A,109.47157011732872,132.58889727611546,148.68014188749726,E,B,E,0
No,China,-61.316617113228176,B,D,42.14003050106084,76.48875447738504,17.842772453865464,D,E,B,0
No,China,13.789994129023755,C,E,-174.82636615226346,51.5185817031375,-25.622511258796298,B,E,C,1
None,Mexico,50.67886215124218,B,A,105.38797385849428,-44.26688305199382,27.62552384609382,A,B,A,1
Physical,Brazil,207.14280091216858,D,C,-36.76703700336559,18.552651288700005,92.08832448700302,C,C,B,1
Both,Other,-8.665762866660085,A,C,183.36227841432506,157.16717799886752,3.5773633078696987,B,C,A,0
Mental,Brazil,54.46300205944813,A,B,7.331742592415898,-2.5519635243930665,69.94598088687276,E,B,A,0
Both,Brazil,54.363069517868034,A,B,11.260259730494498,87.02203405452997,-41.65544409116254,A,E,E,1
None,Mexico,-170.19742634596076,D,A,46.93805759632521,-34.0560909423224,-93.38549172878471,B,E,E,0
Yes,Germany,104.2019170809562,C,D,-169.67602481021885,-201.87187049193912,-16.181358867515165,A,B,E,0
Mental,Other,-2.613707083227676,C,E,-22.636506199073267,-7.537165294398775,-67.58515610908717,D,A,E,0
Both,UK,52.35242966253062,A,C,202.2108804852469,19.335472356190717,23.11204658420544,A,B,B,1
Yes,Brazil,-53.31672680883774,A,E,-13.456156382009635,-172.67941699360978,93.98092359144344,A,B,C,1
No,China,44.32546418364377,D,C,-86.34367567827653,128.75276329603008,-58.80434081018203,C,E,A,1
No,Mexico,17.356095434933593,E,B,141.91072572847497,-1.5463710977244496,36.873215378692805,E,D,A,1
Both,Mexico,-73.90443123240689,A,B,55.29608222002395,60.23905386869291,131.33030077086673,D,C,B,1
None,Germany,-56.33054594709929,B,E,81.41964927117641,-68.21798317712332,48.62546190981667,C,D,C,0
Physical,Germany,-226.4928150166296,A,B,81.72372649297436,137.60126329637077,-33.034043961295566,D,E,C,0
Physical,UK,-54.82931407348711,C,A,-44.19371732116699,65.59603767220138,-90.27849827000107,E,E,B,0
Mental,India,-85.66058781589486,D,C,115.82277424336245,29.05646926813718,56.741496943713756,E,D,D,1
None,Other,-85.52479342574837,E,E,93.85019422604918,213.41792303467852,-26.2164702143395,C,B,A,1
Mental,UK,-21.641849267554736,E,E,-220.7668158422128,-83.23150732535932,-45.3231029485112,B,D,B,0
Both,Other,76.7099169519136,A,A,-132.0605581161571,17.222122038463212,-147.81632597874827,E,E,E,1
Physical,US,-9.631470721520317,C,E,40.23613693906699,29.069573666140684,-229.57717197709502,E,D,A,1
Yes,UK,91.72564617231491,B,E,1.703295364717958,11.843180325354949,59.776149344037,A,B,E,1
Both,UK,83.64414646199462,E,D,61.04222420684982,156.8303457016546,74.04781791595967,B,A,C,1
No,Germany,-5.843697980139039,E,A,58.141984182291665,-87.27891070324188,-36.60573804555609,B,E,A,0
Both,Germany,54.8175075121025,C,C,-171.86426682626683,45.92950423310496,19.37515493348611,E,A,B,1
Yes,China,125.55426695754723,E,E,93.73215513225473,170.04262102954658,-43.33621853102624,E,E,B,0
No,China,-19.761592477492538,B,A,-66.07531899696775,13.608553952186817,-119.85209111616454,A,B,B,0
Physical,Germany,144.09905956172946,D,C,34.55373090022803,136.04433375313377,-22.439046181508544,A,A,C,0
Yes,UK,6.54122138088436,D,E,-139.9644219153543,-66.31384244075096,113.98214907574638,A,E,B,0
None,Brazil,74.76733589340218,A,D,73.37806664725106,150.41928233900967,-71.3939074151563,B,C,A,0
Mental,UK,-10.097713753096196,D,A,109.94930229123308,81.51080988929255,-216.71411125856227,A,C,E,1
No,UK,10.592462217486336,C,A,48.49280466273675,-91.7045051668695,46.68390500852669,E,E,C,1
No,India,237.0127219253453,C,B,113.41716056929631,-33.920268377688934,-117.7928040515847,A,E,A,0
Yes,India,-96.56485717891218,E,C,79.81522481774566,0.06309717191995058,-105.22358031061987,E,A,B,0
Physical,Other,144.81795030827647,B,E,66.06514757917962,89.47961397868924,-121.03509186916858,E,C,E,1
No,US,-68.58184663055181,D,B,-8.978014885776792,-91.54242484868254,-12.205406573150638,D,D,D,1
No,Germany,10.379719400938082,D,E,-156.84608976586404,163.13505527273614,-4.41104488562256,C,E,C,1
Both,Brazil,56.34623099440903,A,E,-195.16906109169585,229.77479080020703,-30.723637312039,A,B,B,0
Yes,UK,-112.54838857963534,E,D,342.52419252598065,34.990721485349,-42.42804734813288,B,A,A,1
Physical,Brazil,11.705562153915986,C,E,-22.456717547999105,-45.15620960910688,-119.82535296466423,D,C,A,0
Both,Brazil,-37.24403616923321,E,E,82.36979799138082,43.915054553939406,105.07967275845023,A,A,D,1
Yes,Mexico,48.50527627852713,D,E,-95.84914430594218,24.30666552256785,84.87161584722885,C,C,E,1
No,Brazil,107.46650044228284,D,B,110.11490046508246,179.44491381180194,125.51702860830916,D,C,E,1
No,US,23.822837591748364,A,C,93.04746230608349,-93.34991406100417,60.13477556966008,B,E,A,1
Mental,Mexico,200.49712486333542,B,C,27.443406126479626,-156.6138478562071,112.51662002419866,D,A,E,1
Physical,UK,-46.46353250393862,E,E,-120.8076208654208,-135.71097856440977,-91.21476988124276,A,C,A,0
Mental,Brazil,101.61939149062664,D,C,39.988261683349855,-33.345928477944206,132.30720984312921,C,B,A,0
No,India,-62.297847827585606,A,D,218.38373770656227,99.44258523288906,27.025521226677306,D,A,D,1
No,Germany,83.02512275841583,E,D,101.26934898772697,44.57280972046291,2.39124674697888,A,C,D,1
Both,Germany,-29.978403223491064,D,A,88.13636844360867,-111.95417023593531,63.03938656746203,A,B,C,0
Both,UK,-59.05916170762151,B,C,-84.69232915612692,77.59429401580972,-133.40741723022546,E,E,E,0
None,Other,38.23770488235249,D,A,-74.3456770391936,-10.672254978045057,104.98499638895127,B,D,B,1
No,China,-79.53949687486195,C,B,-31.691004793525764,-83.05312072258792,-36.64121171120157,A,D,B,0
Both,China,-175.00713091144243,C,E,-219.09329770733717,-97.64078193454155,135.16077491805973,D,A,E,0
Physical,India,-45.23348585448784,A,A,-19.878231859162316,191.36252050049254,-147.87160048759466,A,D,E,1
Yes,India,65.17888087950499,D,E,-23.94351732256644,71.23364508920453,125.57882442659772,A,A,D,0
Physical,UK,1.7354035104823646,C,C,-57.64137364943696,-40.61334843392107,-48.61931575664566,E,C,B,1
Physical,Other,-68.13094417631808,B,A,16.469098514387213,-6.018617822333901,48.42885714809916,B,B,B,0
Yes,UK,114.0824464369731,D,D,92.49258377478554,12.138507486103101,-112.03022723733946,B,D,D,1
Mental,US,72.97743268449825,B,A,-4.797198147654318,-52.98417294780793,96.17347360888577,B,B,C,1
None,Mexico,-141.64363372068541,A,A,1.304252501039555,-116.5679704951848,-29.766867659847208,C,A,E,0
Yes,US,90.67423478058726,E,A,116.89696984414854,-64.10450612596772,102.62810837680745,B,A,C,0
Yes,Other,-8.11609285010809,B,D,7.948405482535121,-110.46652609828998,-32.12815010365532,E,B,E,1
Yes,Other,59.98055101976442,B,B,29.779167386984394,57.71020981637759,-71.23293911790144,E,E,A,0
Yes,China,-77.7634162861591,B,B,-26.02606786804293,-6.618366922607411,-31.166906260406492,E,B,D,1
None,UK,105.60685163676031,C,B,12.700835321314488,2.5480083046219284,-12.889742285747522,A,E,C,1
Physical,Other,78.08617164951843,B,A,-97.54974266515104,39.89503795206403,-13.924516869978085,B,C,A,0
Yes,Other,35.421296377152075,C,D,85.96902368331048,57.75444944869585,-8.215830104229497,B,B,B,1
No,UK,53.26432623273466,C,D,-79.10311706132941,125.06414053363567,42.91329447648191,D,D,B,1
Yes,China,-186.02624945862087,A,D,96.41623892190458,7.143585576903708,-63.148024003199886,B,D,A,0
Yes,Other,30.402229785617287,B,B,-319.5852646901126,105.07248789086012,-150.87674308132492,E,E,E,0
Physical,US,92.59882965117616,C,A,-47.424374462416935,-38.22654379603866,-97.14250843204002,B,E,E,1
None,UK,-198.50893686128478,B,E,-103.83706967373168,-38.71436555180235,-127.45145309136933,D,C,C,0
Both,US,-127.85751159719092,A,C,132.97393219932547,67.30169201634195,-57.2889921392987,D,B,B,0
No,US,59.483309225749416,A,E,-107.4819499622984,-88.82620451613266,-76.29117013506806,B,D,A,1
Yes,Mexico,-116.23313032416416,A,B,95.42181144135908,83.27409524268768,35.36454804581309,A,C,D,1
None,US,25.802629938768977,D,D,11.277700519117996,97.0559787163599,86.58002487608763,B,A,E,1
Mental,China,114.34829607529822,D,E,53.25189621536794,-70.02275902460966,-67.08285195198698,D,E,A,0
Physical,US,-48.399832209176466,D,B,-31.051362737556364,-17.096584345841066,-63.87544804699189,C,B,A,0
Physical,Other,-191.7010332646384,D,B,-140.1386115303113,93.59430382660723,-196.331421072987,D,A,D,0
Mental,UK,194.21495846560558,D,E,106.736734803843,146.20543108657574,-14.89056665355791,B,A,E,0
Both,Brazil,-35.173836822506836,E,C,-52.29638835551209,0.7296184339275543,-60.254695803201145,D,A,B,1
No,India,-90.99915147423089,A,E,-77.24655794440373,-69.90394414054448,180.2014647188217,C,E,A,0
None,US,80.1990385361369,B,A,-39.95603951193413,21.630160240422157,-161.78197635107617,B,C,B,0
None,UK,142.12772657918575,A,A,-140.49135959685822,-115.34927544596411,-34.508863140719775,A,E,A,0
Physical,Germany,-123.8584514152912,C,E,-145.04363676810706,14.434304388885877,40.95620701946747,C,C,B,1
Yes,China,43.5141042874678,A,A,11.576340876865627,227.47073539871283,56.191639994008625,D,D,A,1
Both,China,100.31607387872133,D,D,23.89497437947563,-109.45964771639677,22.519094101195197,D,B,E,1
None,Germany,-10.098930951755761,D,B,-161.60703199093476,-39.479927819377544,21.023624351663,A,A,C,0
Yes,Germany,-10.15404006682731,E,E,-107.52296478441983,121.40241024863177,-115.64590266087222,E,B,B,0
Physical,UK,167.55504483831146,A,C,-19.311645622827537,53.0279220606855,-35.07309325837861,B,B,E,1
Physical,China,92.05776034346081,E,D,-38.84765306278963,-30.59892304128263,-85.83670249727615,B,B,E,0
No,US,-100.70047511375988,C,B,-141.1928359755726,-66.40001768533848,-34.74856233282427,D,A,D,1
Both,Germany,0.0803030164460749,B,B,-106.68845698719898,82.24420237311938,72.62763481393206,C,B,E,0
Yes,Brazil,166.5033538037453,A,B,-97.97278173553124,23.364170382681763,-11.134154815251582,B,C,A,1
No,China,105.72596037592787,D,B,-43.286091252567324,-33.77590193463312,129.13533401028053,B,E,A,0
No,UK,50.68193642626099,E,A,40.07086164566731,5.015869779422431,49.82980600789031,B,A,E,1
Both,India,38.669138396931096,B,C,49.61121566983546,-21.483000767981952,166.0149057104383,D,C,C,1
Both,US,-115.29345164542504,C,E,-251.44663162870796,42.68150018758628,-88.1422761773085,C,D,B,1
Yes,Other,-198.1231104377678,A,C,7.813816856870968,-15.219160011246347,-36.79369270219953,E,A,D,0
Both,India,-34.49374050447906,A,D,-228.1640346719911,109.67780609575091,-70.43176035733718,A,D,A,0
Yes,US,78.48466415252618,E,A,69.89367270049203,115.96969044684407,28.3881763883193,E,D,D,1
Yes,Germany,134.7838832432522,A,B,-0.5730295462149287,229.81861227368336,5.934403368071677,C,E,D,0
Mental,UK,35.67363369574581,A,E,55.45626501596611,96.11524052142886,78.85459268161993,B,A,B,1
Both,China,59.87068890688418,A,C,15.259257529855889,-103.61893859034528,52.5817853475656,B,C,D,1
Physical,Other,104.35477664988156,B,C,-130.27672716508883,165.6225048640757,155.123636992674,E,C,B,1
Both,Other,-63.990343208792844,E,E,-166.53911010153038,-162.02780585383846,-17.663939850278055,B,B,D,1
No,Other,24.89996434700676,E,C,21.534713284669955,-67.39986800816351,-180.87299684325004,D,E,E,1
Mental,Germany,16.529461222764382,D,A,70.87884215967895,1.0711216816541556,72.82975285469395,B,B,D,0
No,Other,61.96101759544816,E,C,-125.28434483460369,215.79964368124456,11.865213977624077,B,E,C,1
Both,Other,65.87431328286226,C,C,113.58703641810767,57.60793005752745,102.59490536379963,A,A,C,0
Yes,Mexico,73.971531719121,D,D,35.498727009769105,76.50373332738543,-13.545944086453135,E,A,D,1
Yes,US,121.61011793150804,C,A,-80.73175475723424,18.31843671654259,-10.35383579299472,B,D,E,1
Yes,Other,40.728576301465964,D,C,9.394810371474884,-0.7173921557540135,59.178815388998075,B,D,C,0
Both,UK,-67.52600126312734,A,A,-129.27974475589258,111.37534715734962,-77.81267790722585,C,A,B,0
None,Other,-59.552957829006395,B,A,-46.5640416296686,-172.37033234464636,87.83977145109506,D,D,A,1
Mental,China,150.48044515395443,C,B,-121.46707781757988,-89.55968983516746,16.97458297675304,A,A,B,1
Physical,China,-5.747816195452096,B,C,-108.314827099929,-139.0308045315165,-74.21943523569328,E,E,B,1
None,US,89.02445233584045,D,E,148.2830011076022,-151.08159818992857,-132.28881525079402,D,B,B,1
Mental,India,-108.94657043122852,D,A,76.02339687353782,-182.17179611619702,-38.70604547331766,C,D,D,1
Physical,Brazil,-29.137949055761826,C,A,-107.94661794630913,-35.92492527960674,-135.43864415288618,A,A,A,0
Yes,India,-36.400550637164926,C,D,-22.79778395103481,14.16952751621062,92.16638948375214,D,B,B,1
Physical,Germany,-154.17525164268568,A,C,57.48016156428783,-56.215533835893226,117.21247413710701,B,A,E,1
Both,Other,-78.09926599991847,B,D,147.70917005716743,-162.7777062576519,75.5102572711366,E,A,E,0
No,Germany,14.275750503763957,D,E,-19.728104764929437,-36.34460367707586,30.492715111081235,A,D,C,1
Both,China,149.62043402712712,B,A,-4.378135760825924,-103.6012213550827,49.60480389275722,E,E,B,1
Both,China,-157.70298610352702,B,C,-25.67855041840632,48.81287102447828,-214.9579716835209,B,C,D,0
Mental,UK,243.51450687429895,C,E,-141.56115207515026,-33.43125596781833,21.477873016391516,B,C,C,1
None,Brazil,87.2156525721318,D,A,-153.97686515522776,-161.77581933572282,-150.30859418517292,C,B,A,0
No,US,101.94465356992836,C,B,-34.993508439566654,81.82186394465457,197.66115561358836,B,A,A,1
Both,UK,82.91547281099062,D,A,-30.851499467873637,-227.09247371925198,220.38152295949754,E,E,E,0
No,India,-116.10242245424473,B,C,-202.49644638438573,65.6164022882703,82.07636174624439,A,D,C,0
Physical,India,-64.25348024774269,D,C,97.3436809779757,44.419002429506385,-34.040531651159085,A,D,E,0
Mental,India,31.298278464503753,E,C,-48.17780084534042,84.39445520229097,-13.704360125439106,B,C,B,1
Yes,US,69.29877915836657,B,B,-127.47016889058635,169.09013058597483,78.20877337015038,A,A,A,1
None,Mexico,134.27394232836835,C,B,78.24765095588529,-62.4271798900354,172.91523940514057,B,C,D,0
Yes,US,99.79778200061395,B,B,93.333672390388,-56.60160933404412,80.00902111123536,D,B,A,0
No,Mexico,-108.42340828343475,B,C,-223.53676224331585,-76.08901880687709,141.64565357529267,D,C,B,1
No,China,-148.2282201200418,C,D,-58.620543412828226,103.34010807795218,39.4768821973536,B,E,D,1
Both,Germany,-86.62358657287321,A,A,-32.72787323959159,187.84898818300994,141.61953299313222,A,E,B,1
Yes,Other,185.45800895521282,C,B,-169.3423263115862,-115.5754056746,-110.09475199720585,A,E,D,0
None,Brazil,-47.84828613075259,B,E,19.67982189732857,-24.304134765049955,10.086762150228704,A,E,A,0
Physical,Germany,73.62036508491417,A,D,-51.18200871266222,-135.23104699214386,113.1189216565641,D,D,E,0
Mental,UK,11.47192175791854,D,A,-11.783995392288556,0.772496822160271,-3.204452846320611,C,A,E,0
No,India,-35.75825941397046,D,B,139.4072692897162,146.32068907338865,-85.35683300726053,C,B,E,1
None,Brazil,-47.499512949901316,C,D,77.23326535845545,45.3711993346017,-73.44283925403484,E,D,E,0
Both,Brazil,-60.958559320125225,B,A,-50.31720112581512,-30.724685262453477,-159.15698345775354,E,D,C,1
Yes,India,-127.87353514782227,B,B,-28.186414772123097,52.11550179592539,-42.16313211298591,E,E,D,1
Yes,Mexico,117.56098310501852,E,B,23.226368511845216,-101.45426084691465,-33.677358191616406,B,C,E,0
Yes,China,-83.02172991934204,B,B,42.36035749767364,-43.36106018154168,54.0045026598517,B,E,A,0
Both,China,26.795206275252525,C,A,-34.927279734064996,87.8139822821612,139.48725637812797,E,D,C,0
Physical,India,24.95359508062247,D,E,-43.915349652419536,79.03290023515814,-125.9011317232688,D,A,C,1
Mental,US,73.84879681374103,A,B,-150.6817167943695,120.84078915748076,144.2542969930578,A,B,A,0
Yes,Other,-5.857985532539259,C,A,-43.79988351350195,59.74259820871172,-140.65303670071208,C,B,C,1
Yes,UK,138.74548273138606,C,E,40.85297107442383,-14.869655174927694,49.722191074429,C,C,D,0
Both,China,169.23974240566383,C,D,-15.688061775657737,37.65679048910129,-36.76362929678867,C,A,D,0
Physical,US,17.483474256876924,A,C,-0.16039788583550596,-73.00506621804581,141.58599501568094,E,C,C,0
Both,Germany,25.173792604432542,B,C,-8.785127799762018,108.33868377092226,4.869375529636472,C,D,C,1
Physical,China,-36.62804384212966,E,E,-116.85113058451913,-172.68386437398487,-35.40815929905812,C,C,B,0
None,India,76.44906471643063,B,D,-109.89927888243531,-215.1287845451663,-109.27873234133499,C,C,A,0
None,UK,-83.47357195099703,C,B,-12.744080284043848,-113.11570018543972,-102.1359479761403,A,B,B,1
Both,US,-31.402627433039875,D,E,57.7075883646469,-16.678119314919922,-245.94100844525403,C,A,D,1
Yes,Brazil,-71.62306987009961,E,B,22.768510563661966,-182.25699168590242,28.84934803930721,E,D,B,0
Physical,Mexico,-69.66525462395748,C,B,-75.47954273433164,162.21851318098152,41.96655502565619,B,B,D,0
None,Brazil,-49.354724496168345,D,B,67.02653621765813,-74.7741239125322,164.04829326274063,D,A,C,0
None,Mexico,-149.9309072047475,E,D,16.921678298269036,95.80098358919625,107.15934917349679,A,B,C,0
Both,UK,103.80793832956886,D,A,-88.70032406209619,49.7776010268258,132.25014588436284,D,C,E,1
Both,Other,129.2139997390987,A,A,183.90641477852182,-14.986582509402528,-97.2223442517975,D,D,D,0
Mental,Mexico,-22.759887726261216,E,D,-215.05640087247463,-10.910244036640492,-19.229108852415195,C,E,E,1
Mental,Germany,-120.10566935005356,D,A,166.1152863770367,24.370268036376487,132.6594518239603,C,E,E,0
Physical,India,-33.406760260766866,A,B,29.43795808607251,-7.444823223226763,-74.16980845782383,B,B,B,1
Physical,Germany,-91.14189883695735,E,C,-5.607748153487573,-116.74161608154212,-51.25821296771515,C,C,A,0
Physical,UK,-25.885063345147852,B,E,15.077621471921173,52.587943809291694,57.82870878806031,E,A,A,0
Physical,US,-35.14524235948597,C,A,-22.676242256038265,-109.59353177103657,-45.64574604966657,E,A,B,1
None,Brazil,-119.12600998060918,B,C,196.19407237129496,55.92833014091527,-82.56197660990064,D,D,B,1
Both,India,-185.6800144323083,A,A,-70.32282966539591,74.17004572332915,-17.67859227916371,B,D,A,1
Both,Other,-50.102525124659095,E,C,-17.191839390856202,22.915551681475275,-27.557933449748624,C,E,B,0
No,Other,-41.67553015760035,C,E,-53.82564964729058,243.85053154869368,-146.0911474107206,D,E,D,1
None,China,96.76228221982713,A,C,231.73740229119568,-47.05726760228337,-10.33393916374432,C,E,E,1
Yes,UK,117.33950829932438,D,B,121.39943996599851,59.743412219331525,21.309960801282298,A,E,B,0
None,Brazil,263.3751211227333,B,A,170.78116425346042,-111.13097175560031,122.86132436898399,A,B,B,0
Mental,UK,-18.699868152384855,D,B,41.127140300597574,141.7765169485395,-98.4989207074214,C,B,C,0
Physical,Other,-119.64776829312429,C,D,133.12572719876513,-21.522081815851145,31.319090516617287,E,B,D,0
None,Brazil,158.8941428584978,D,C,58.56567746413218,88.97306766429253,33.74845618336964,C,A,A,0
Yes,UK,92.80535570421404,D,C,-157.9711877783321,-16.22583768523367,-113.7900498342663,E,E,E,0
Both,UK,-90.52098516671616,D,C,-31.584674198231394,-14.432404140803678,89.0564609915413,D,B,E,1
Physical,India,217.75523306081337,D,D,-64.54249710265763,-15.636452723586347,-6.899249692154802,D,B,B,0
Physical,Brazil,37.06420460591924,D,A,-292.3844185255627,-66.03232410027296,-68.16179480743997,D,E,B,0
No,Germany,65.88144367821171,C,B,50.36663338132642,90.63553909785757,23.398691139753804,A,E,D,0
Yes,China,29.423048106072873,A,C,-43.09852872193422,75.68906373093711,-60.73757845905264,E,E,C,0
None,India,62.887661781576256,A,C,-80.63365319372127,55.04745756830468,7.992159905333887,D,C,D,0
Yes,US,-44.617926185110065,D,B,15.04115649998519,-56.122543258843415,-40.92348237145871,D,E,A,1
