Race,civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Hispanic,Married,55.329065254281375,E,D,98.12531635229456,-64.62130144707928,88.5245391159228,D,2.0275823672204196,D,90.6308546498053,-103.41531975913898,E,66.2160337671659,47.81880242482368,1
White,Married,202.3958337311111,C,C,-19.612788603692103,-49.41711253512155,-126.51083909850738,B,-27.68168545887344,E,17.525248934140233,-107.44522312377205,C,-3.2693949861480713,-28.527887029505237,1
African American,Single,-230.67291712948125,A,A,132.18638488053628,131.55054132811682,105.66822060692922,B,-10.484649790116356,C,82.76632077833506,15.00975060993415,A,106.7713082549669,-32.1348070785837,0
White,Married,-12.305621233555378,B,A,1.3042184095014735,10.529149533267516,37.57082105592841,B,-23.531963314598368,A,-173.52547163119806,-24.46744325069678,E,-192.7164160544478,87.59508655764134,0
Black,Married,-31.907826761988208,A,D,-59.90782343478093,-220.91603254008757,173.76036715484466,C,-10.070102036549372,A,-25.574358663014856,-82.64607740722985,A,135.99885811111622,-35.97732972135134,0
Other,Married,42.27578488447115,D,A,-50.24347009632133,16.474038125807148,-313.66448975209863,E,7.534411753522008,B,-160.5518265035516,12.782884933448996,B,-48.27475924373446,-3.770469221808016,0
Other,Divorced,-12.572104756416277,B,A,-35.8378946618882,-55.821168045750014,-121.04218403422335,B,88.23445214646789,A,60.85850469270097,-70.18397345510579,C,16.303522843425,175.39920967110157,1
White,Single,58.17486679869576,D,A,-28.68459599300478,101.73370114528977,50.6844616319854,B,-37.220783564391645,B,-130.6654430053571,-105.03341538395046,D,-47.767105738769864,76.9726698165637,1
African American,Widowed,-111.58115961064907,A,C,31.35090255273531,-117.05853841525749,21.97731197931446,B,40.46875808781314,C,68.47579809605261,10.832711526644106,A,-30.13452957643358,-40.65495798367738,0
Black,Married,-74.43410040169691,C,A,-33.84652225254856,144.19610810439707,-32.53178384149262,A,-127.85056126431087,A,-3.069433743086145,55.52118282248079,D,88.39182466292216,32.963873458369804,1
White,Widowed,-101.8668850456671,B,E,189.594388285403,-29.798863247486914,-94.5694815023782,D,-11.865585889106432,B,-102.2932182162247,12.766625235505662,D,26.409205122039538,-51.70110573407175,1
Asian,Single,27.200070422016015,B,B,23.417334112319804,-14.780347199482128,27.048388355888637,E,24.91592182516167,E,-121.66768266991559,-5.8819363114192385,E,120.29103225541273,167.90620579521158,1
Other,Divorced,76.41599267497904,E,C,205.73041659328788,-82.87569291167206,199.56098999363977,C,129.85074165369446,E,-117.97913099261763,-42.78833400117249,C,186.4215367129517,-6.703721197393358,1
Black,Divorced,-284.5181450204676,E,D,-168.7351162518653,-54.57371922723006,50.028656146550574,D,-100.35234343856149,C,1.254717954446689,54.26345476322163,E,136.59271607413064,-100.4407273307226,0
African American,Single,56.98130029125112,A,E,77.12754487362263,148.5072782642882,-79.95930650563457,A,58.48929982489243,D,-11.106834277915627,19.631674090755887,C,-20.840967763344107,-57.06848995807323,0
White,Divorced,-35.16099004998108,C,A,1.7594366743538252,41.28049109573645,49.162294955573905,B,-106.7563087594262,C,33.86676542934795,91.75039607939748,C,-39.86866872140551,-33.775652799000945,0
Black,Married,34.13524486095035,D,B,83.69873221399291,41.33277716222209,19.913709878344555,E,149.64831170260481,E,-100.46648238743397,-70.97849489917017,D,-96.21160155396655,70.31653446180968,0
African American,Divorced,153.6799571085353,E,D,-9.643596971974945,70.3333101568284,98.3551135624686,E,-135.65922795083193,E,54.405235618158564,-109.82309542621526,C,-314.3282249872375,-42.82588868716043,0
Black,Widowed,-18.17334659889638,D,D,56.124759406885275,97.51689963762286,37.35565211115641,E,81.49827955001612,C,-40.16270684128189,55.89962978197299,C,159.33910205670998,-32.00989597315222,1
White,Widowed,28.14289952017317,C,B,75.82915368438442,-53.36476242292083,62.824444616300724,C,32.24374823302694,E,116.88689918848621,-57.91738873837685,A,87.72892598004648,10.493335309361655,1
African American,Widowed,-47.509926393074565,E,C,-70.867564149732,-176.35109908978788,-65.69098349655513,E,-106.96126107633617,D,96.31807997996748,49.21395122064979,D,1.7016728919756297,62.63922286136157,1
Black,Married,-139.6256286278943,C,D,-43.97189792271311,98.03710094074015,-143.86104049065887,D,132.7925872776962,E,-37.46438817778746,44.01516909434286,B,-83.78912376852968,-23.05227642451711,0
Black,Divorced,-290.45239416685007,B,A,-192.55112602018937,-13.336704685492432,108.22166412680463,C,162.59413177002116,B,-223.33460235499382,-181.8692302227015,B,61.34505100937593,-58.109742026872226,0
Hispanic,Married,-60.197663431505944,A,E,27.0628307317487,-23.014603323881076,194.64377789458877,E,48.99158642189799,B,121.31081078766923,36.350138049333026,A,-180.95910614873677,1.2882379522778697,0
White,Widowed,162.66630928845868,A,A,33.171626478321954,54.677777838127426,-193.59649329704186,C,75.96905536068127,E,-120.4745496367611,40.595220327481854,C,68.09805341295291,62.66623045713171,0
Black,Single,-32.86747668251386,A,D,85.77001822757228,195.6883587728898,93.68344534024816,C,120.66336845787637,C,19.331542297771563,-193.10869501621318,A,98.69565111147911,114.52822316591624,0
Black,Widowed,51.42631400002418,C,B,-79.44208462121519,-8.661458638027193,63.56456519704206,D,9.932089605758994,C,-82.54088963727537,94.28092368866812,B,183.16684747755627,-127.52177763378035,0
African American,Married,-28.67543849021526,A,C,-25.264688817161286,-92.0997049636321,-134.96680564941897,B,-32.64436284808919,C,-11.590153774035086,182.44640888807814,C,144.26554970928558,0.976101923293173,1
African American,Widowed,236.36694199837729,D,C,55.60068695629591,30.70303613549227,70.46451242903503,D,-149.4873676430136,D,109.42930660991104,36.375664793732504,D,-89.6299397647367,-126.0056701306413,0
Other,Divorced,-26.48042327121214,B,C,43.36713233219838,-47.02013714860255,61.74353696461571,E,-60.026181055362805,C,167.2566386809047,4.5721831082061835,C,107.98746456598194,11.956270846041832,1
African American,Divorced,178.07081258278586,E,C,-47.60263907074119,33.16923076952924,16.625299434211573,D,-73.06532228033603,B,-14.178906646765196,202.48851193838595,B,-39.361939848029444,-126.76974046857552,1
Asian,Divorced,2.0925142106329413,B,C,-92.24547302884078,-1.0840614699246278,144.09790068653965,D,89.70452187389175,B,-4.302597570368311,-89.62623090334591,A,-121.9953207486361,-103.32397241051898,1
African American,Married,-143.32219803163878,D,D,37.74700970971919,-12.39818471783614,125.96283488118343,C,151.6834620729839,C,0.09606786040078959,18.676183575911836,D,65.04659314328227,73.91794086450349,1
Hispanic,Single,-62.670561612988294,A,B,76.99109630245746,-54.63694344408688,223.14123598057859,B,-12.282237180755915,A,127.10431834911226,23.611364220359334,A,-75.49303502983645,1.142033743647485,1
Black,Divorced,74.65783116162515,A,B,-40.0857745021534,-214.90190918098202,22.966498600644364,D,34.500699343828,C,16.02505108852913,34.33969615413731,B,-82.69917262598746,75.65946922351652,0
Asian,Married,-101.43268643067908,E,B,28.035079840175587,-33.79695893518682,120.80246921466131,E,-173.52752108390263,B,-5.1500022638649865,-104.08884333441443,D,-6.060280712617068,153.60748835203336,0
African American,Single,94.74642426581023,A,C,-147.19438418851948,-88.77664836247384,52.38182727054167,A,105.9097867655919,E,-109.62808675416309,-103.89543890241231,E,84.22554998661322,84.94894361216289,0
African American,Married,43.599027830124456,D,D,3.700734500769708,-26.334598886095286,-148.5272091155959,E,-95.31285566704139,E,87.61436976360086,-36.93349247473614,D,2.1328707655875663,13.659119934969741,1
Other,Single,44.88191269019751,D,E,-59.99433944022429,-45.71027441516639,240.9039744626783,B,52.5888801553743,D,83.96973807563909,81.87761118444652,D,84.01741850113231,8.783835332531782,0
Hispanic,Divorced,-239.4127464267978,C,A,-146.0877336818703,-107.96865618884605,-106.03335642688243,A,-78.61482312013757,C,-185.2049730782561,68.39957306758602,A,-138.2830631862118,-52.88480903729603,0
Hispanic,Married,-17.59150601573162,D,D,-174.400291661327,19.158439535710738,92.82508591548473,E,-64.91428139501647,C,128.68400944067017,50.05536015923839,A,-65.23267996678358,206.19827399649924,1
African American,Single,-85.02762018811809,A,E,73.49781158501683,99.32387406216438,27.981422662389736,C,147.26580437923678,B,-95.82690232853619,79.04183822429452,C,-15.124195792030285,21.59138697657785,0
Other,Single,-157.11333568463994,A,D,181.17571467161065,127.41236521657082,37.328745953226885,C,16.16468680250745,B,17.514799265178276,-183.97390028404803,A,-164.62594831579162,-66.92189099650174,1
Asian,Single,-29.65066246619369,D,B,-66.4207316711045,-157.15382690070842,81.95698917485473,E,-104.38295121442562,B,-89.76718113851607,-209.69756239740832,E,108.91286169094417,22.470605345398287,1
Hispanic,Divorced,-43.38278799308285,B,D,-37.587770960135565,26.327467811116406,-132.49409514021718,C,-62.063110692430314,D,-2.6325831522055907,-166.58465749320968,B,-45.59473546109326,73.69476935537278,0
African American,Married,-58.336457740493245,E,E,-190.61273873625882,14.26045840242799,-36.110122539899486,E,20.703159347317676,C,114.15472756222447,-187.0701899746049,A,33.37441255319554,52.04013022420264,1
Black,Divorced,55.46827317308759,B,B,-216.38601855414657,-82.00126536944063,53.705904403528095,A,25.94014939309402,B,6.435636918776821,-56.02157965898479,D,-22.524881453589167,148.146829730664,0
Other,Divorced,58.21725385135947,A,B,-271.2827206542197,134.02968234962975,23.776780115550768,B,-105.35363334523755,B,47.44183282904125,29.72588752323985,E,22.023412905801322,-11.486952334325396,1
Black,Single,153.88872708399904,D,A,-124.06938297500223,-110.37889007249717,46.04329337531635,A,-32.01163806450815,D,-33.59682298314489,-2.258257193414144,A,26.57860713706382,25.091542735903754,1
Hispanic,Widowed,-112.90723886278835,C,D,58.17795602504491,224.40897803821338,-27.19605564422472,C,-118.35982305825932,E,31.00432277139038,-3.9768688434913204,B,-80.888424657997,44.21005280373925,1
Other,Widowed,219.68330455930305,E,A,81.29816750768188,-181.5021051155632,134.57167571697502,B,70.3200118434973,D,-43.35231021992873,-96.70195694920268,B,215.0932162444115,44.90452553978589,1
Black,Single,199.41284628021663,D,C,9.668273967181259,-25.051779281874083,-58.998646250847095,E,27.95875970578021,C,5.287946220012736,-4.25385954595046,C,-3.727960799440546,13.681793945868828,0
White,Single,58.44998578971278,C,D,-53.312215005351916,-87.21996004247447,91.43585400318521,B,27.893578230061838,A,34.78780648980229,191.8730123493613,B,50.637615730449745,132.24003415960823,0
Hispanic,Widowed,173.39730140917698,C,A,37.197674850230776,57.15471283856971,32.21232676838687,E,108.74494930644771,E,34.78272211637636,-50.96163387209289,A,-57.70413311290279,232.00216363552107,1
Asian,Divorced,92.71586665123742,D,D,107.2692233907659,45.58462675550691,-73.75452366952587,E,-66.66866350610096,C,-4.6648931061087096,-48.90452734471915,A,57.01227580656436,-109.42810243572208,1
White,Divorced,-137.2399467506214,D,E,214.81401986050847,-82.89056041667382,-107.39674882360772,E,-135.91772691798658,C,-181.8173003449341,61.15731111730109,C,-31.512569386981575,127.42095548779903,0
African American,Divorced,-78.8255852879652,A,C,67.70021379860464,-58.11769090725753,-185.31427925250622,A,-47.8098365464055,D,-54.47754694750652,-3.8385282287877076,C,-52.46894044236959,-9.049347361536462,0
Hispanic,Divorced,19.066242055957314,C,B,-215.3151318754527,-15.441446591876815,123.60332234563197,A,-44.637341675147255,C,78.36344464039094,23.9391588138704,C,-39.641599551512876,-33.916537301020426,1
Other,Widowed,-122.23998321787543,C,B,45.65548093958778,176.03346262572163,-11.896615842981216,E,-128.3305768806104,B,98.98249721363551,-37.40748178842362,C,-137.84313295342236,-45.999578793330045,1
Asian,Married,-19.37238140834609,B,D,121.80494510309545,90.84384677096554,176.25123660570327,B,-5.309070374361024,C,-44.92928085915965,67.7985838742542,E,-69.16536243797735,-16.47614760835377,1
Asian,Single,22.362898410477825,B,A,61.148674225566005,-84.98079848579393,-75.12185224509868,C,87.83100581073965,E,139.62354303234125,-80.56930395679079,B,-102.50858780901973,220.86833553451757,1
White,Divorced,61.18582082157149,C,B,23.861382246562822,23.07975854695484,26.935775476781306,C,16.401822168573847,A,41.29373581416211,218.75931883725528,B,21.43603011524393,-116.32799381500706,1
Asian,Divorced,-153.7374340838825,E,B,-53.638426917052385,142.9475123599787,-9.758255738618047,B,-94.87195530798161,D,130.7088280260651,-45.00718273549162,C,61.48477966293206,62.83550357592787,0
Other,Divorced,-289.5926782309482,B,A,-11.365688337631651,-30.968125888737468,32.12578796475968,A,-61.073935437015045,B,-16.0726991528616,-32.140624494854954,B,-22.06449023670872,-56.84237402401913,0
African American,Widowed,-39.69095712782963,B,C,76.95650425331134,45.70925818756494,92.61750995507883,B,-100.35424798657169,E,-60.175546768159805,-32.224173658005824,E,12.314804991109481,58.02230831910876,1
White,Single,-63.1731721792787,B,D,9.321298795208637,-196.65602035001427,-98.99299099890634,D,-132.39081652073773,E,7.424016237893694,-45.50608819399455,C,-60.48661524849778,127.59827247792424,0
Black,Divorced,-89.71239427405547,A,A,-94.8075141379123,4.163984028739138,49.69805335606033,B,51.76329415088563,D,-114.82811707783955,164.56607000127664,A,227.8038760159439,94.26667624536898,1
Asian,Divorced,74.4249863851483,A,C,20.6250608115516,58.190907843987915,112.41357679116398,C,-34.48932115390132,C,-13.302132116809753,137.67486327611013,A,77.40757948808678,43.65706289277302,1
African American,Married,109.09092784466088,D,B,67.2902105822904,292.2108897806435,8.602445645684774,E,-127.9309789537537,A,113.69632554967721,47.476787254006425,B,-107.57264196272378,-68.9965595800789,1
Other,Divorced,130.65445570945658,A,C,19.83967337770142,-58.041050418862184,88.901885288825,A,-41.92574230889837,C,-23.496108102187357,-23.900555143640197,E,32.76752233025269,-151.80554989342232,1
Black,Single,18.89325334013668,A,C,256.62590727163905,-44.4215862267198,-89.81401509296046,D,-100.84618228471334,A,10.650836946085441,-30.165838833109877,B,24.512268942316627,-136.91208541286636,0
White,Widowed,-88.21695084989656,D,C,-13.901275755555298,-59.28362762322437,-67.88071538969493,C,43.90293818966795,E,-60.8548861591584,-61.81350819943285,D,-100.16197050799423,60.60005604939016,1
Other,Widowed,18.551793447025794,E,E,113.45984680194199,59.45705730025244,40.82807463635898,A,-23.37353236755862,E,-44.973209160286714,78.31494008017947,E,52.38877947976183,-121.91601935829632,1
African American,Widowed,100.86911354091839,E,D,129.75792454959003,11.619470335555832,82.18935024537993,C,101.04297010426171,D,24.023507293416348,-47.814363662906175,A,89.18601312381111,-123.91212854531383,0
Hispanic,Widowed,-83.21953502680594,A,A,52.550469492875585,182.10893963262134,169.38393700615762,E,11.334837649030904,E,37.23753752397179,2.2734421916446106,C,-71.19011399907295,60.78493286126282,0
Black,Divorced,-107.48314254219196,A,D,-112.17072286863446,22.859293710764184,23.498913339892464,B,-26.66013048639966,B,8.951809769424065,75.02697750744053,E,107.28206085212987,90.47152342893338,1
Black,Married,-144.77878412839394,B,A,-22.67687183082215,157.91068730671444,219.41495945299638,C,51.623087436981685,D,212.7490275693595,-30.397628070129624,D,65.67819770606943,94.5152927012133,1
Other,Divorced,-55.19947529522879,D,C,69.79590697662928,-145.84131836164607,163.93626864091385,E,-51.154812048204775,E,-72.37706882612031,-62.1506637870697,E,-154.69606576146663,-5.389842950721249,0
Other,Married,-168.0966360999473,A,E,-213.9998334134959,-116.9044510321794,54.099261438628176,B,24.671700249735725,A,-163.00103111223962,-79.40384840188005,B,-163.25047874096308,110.58198497720167,0
Asian,Divorced,67.38860672284933,D,A,-85.02450095114,-19.460061579409615,-55.23850303381038,A,130.37764462250004,C,-23.553028613440482,-26.989115132674772,B,-66.56308729430077,87.1406341790063,1
Black,Single,-165.95271300875692,A,C,-37.049834273662555,14.004611570113443,-27.124979223007152,D,13.90439237561969,E,-3.7983401004052126,-126.99266109195564,E,-133.93322491407628,171.14411216707487,1
Asian,Widowed,28.106960375979256,E,E,-45.1635306652335,-132.65802025297765,113.67586776524652,E,34.73265586357622,A,57.521316832293465,83.21675299498597,E,-94.6262634110006,51.03351567637715,0
Hispanic,Single,-132.04510669359564,E,A,168.36329384414842,166.43522135261017,43.646237564707576,E,-130.78199517578545,B,-145.58785438194218,-53.90550036847003,B,-49.70006802448007,-16.1146541834108,0
Black,Divorced,17.437061401188465,A,E,-48.90816705622657,12.254713889451583,-35.219813268718816,C,-0.11309250377334543,A,55.32150073138639,29.56395413023689,B,61.04274918500078,31.969966623393752,0
Hispanic,Married,-25.503260838420598,C,E,-44.214231029121926,113.77372529383933,88.98289328498156,A,104.91390410762187,D,115.14183126134978,-188.0185468685628,A,43.3995731326439,61.311192409521844,1
African American,Married,-10.551605458848066,B,E,-71.82274851014098,-66.99906656779683,-37.78138441987914,B,-102.6624251187506,C,46.43553461316032,-50.97429755137286,D,-100.19458104936436,36.09061817381453,1
African American,Single,-66.01933996337567,B,A,-165.6641675147037,72.94679112080154,-18.714514664249606,C,-13.692966915779847,E,69.29466132109852,-71.8076324174558,D,-158.92940571883764,-65.68476647989755,0
Hispanic,Single,-17.81965590686489,A,B,84.17201809740224,-143.3660595592161,41.68101005923462,C,-108.29379043923744,D,-89.663056122329,-11.26480099032995,D,-106.55952092075067,102.32061965317702,1
Asian,Widowed,69.08986977309358,E,D,126.42398846653407,-121.4550664990647,-13.217156587264972,C,2.4441988274694593,A,-282.12173702880466,113.20655719681216,E,-95.65092154680755,13.092784796636634,1
Black,Divorced,-113.05225477897886,B,B,31.694193574117875,128.59085423604256,68.48492972470393,E,-0.7298013123242312,A,-76.78061405157761,41.84886017132538,C,150.10278382266543,-110.07555665312803,0
Hispanic,Divorced,-128.88413889438772,A,D,-111.08059612665751,33.79327753400842,-118.07757477809196,D,-71.10833774812055,D,-53.9164114215551,-51.86629660436844,A,-129.91511328169685,80.7772006105176,1
Black,Divorced,-289.6517703414175,D,D,45.7464680459024,-58.462092905082045,-56.3986214609321,D,27.780475188592135,D,-152.76461204604323,-67.56919574629848,B,58.99788054912952,1.308832452335148,1
Asian,Single,24.842503066080393,A,A,48.60397046159418,-33.77425254615609,-73.68872872639871,D,51.486415488806024,B,34.0090022299997,-122.73132945245682,E,-9.455959975813538,53.617585535393765,1
Other,Single,84.11567196465994,D,B,-74.14261766299406,136.0410131386989,21.991864832120594,D,103.64848505758142,C,-3.3583483247186923,44.17891189666652,D,31.61991982776058,-50.60403985655777,1
Other,Married,-24.649922520863704,A,A,-31.295950842916408,155.659484794091,-124.6030879789229,A,20.24829807004858,E,3.5515328678088176,-25.681539092563188,C,98.12399967600706,-19.414341118641197,1
Asian,Divorced,-65.76475882947291,C,E,-186.45933472910116,45.36634442810556,-1.0747947520489565,D,-46.43497031304091,C,51.034667348462136,-54.69917841064408,D,-7.481102876768876,27.59490307459984,1
Other,Widowed,-45.769640005222314,C,B,85.12938656012481,-57.669998399065236,11.8017913487522,A,142.56957637497192,D,-157.8045125509156,37.77390700994241,B,3.6686421100320277,-110.8525419975819,0
Hispanic,Widowed,-77.7429141386616,E,E,10.812695248582811,252.418571417333,74.56582351389008,C,-88.78373559439927,B,-111.50832680076364,163.0413753136761,E,-116.77936960898205,-83.82385700272708,0
African American,Widowed,-39.024472511839306,B,A,66.95854963517233,63.930076392822244,-33.80581756944772,B,58.99576359010554,A,-46.65401425764778,19.731957318680298,B,-54.35023981533368,170.8636736350783,1
Hispanic,Widowed,118.24686448074448,A,A,107.04643379774654,82.52811311813689,71.44233814316982,C,176.04954828253955,A,18.760500035706606,107.13078669853256,B,14.71709976734682,-129.88515854329455,1
White,Married,42.366354987711816,E,E,171.42377273211736,178.64921658064904,-190.39752336962297,D,-50.61138640185989,A,167.23316188449255,64.9875687029092,C,36.15356779388588,37.36928713295341,0
Asian,Single,63.520224342428186,D,A,-59.52297422608903,34.07595718066162,115.23573077398576,B,-20.095017165770823,B,55.028172371377,176.32333202444977,E,70.3182445470742,-46.33716981316592,1
Hispanic,Single,-252.6391815581414,E,C,-235.7446149130548,-179.74327661435024,108.75059295665417,D,-109.56812162292411,C,78.49236396294644,-200.88740433951057,E,-66.73830933005524,45.816781793861985,1
White,Married,-58.1208136242406,D,B,-166.46441539402116,77.1394477413551,-56.74909099062273,A,-41.12665809399321,D,69.28656898632035,-9.846494146988613,B,-77.0113351645915,58.377220742787685,1
Other,Single,-74.87366004803457,E,A,87.44024151270291,-271.66094386973305,-64.39927509771476,C,-165.24633847696612,E,139.75327873731322,11.791654619092666,B,-177.68845161742288,-42.634263662540214,1
Other,Married,-7.934967714780021,A,C,113.61836708261663,18.117014583910912,134.86540072865728,A,-38.61437049263054,B,103.69350901171745,-183.31090230603493,B,-45.2867088890175,70.98937691844111,1
Asian,Married,60.303605849557144,D,C,-127.87533391147011,-25.03504264409453,95.93418167354105,A,-169.88751323396434,B,156.05064153767933,-83.53621108761338,C,-112.18443770874542,60.04575705720916,1
White,Married,-50.79461233379228,E,A,-95.62099812629883,-11.60953895693908,19.172966157074594,E,-49.96882564107423,A,-12.624725331709612,29.086054738396772,C,-9.34097738341855,75.96472220796807,0
African American,Married,43.87537753571101,A,D,31.655993736736004,-36.11559526559737,20.55143676170335,B,2.0251532099239364,A,6.009610100160632,186.52782406021925,A,28.361398421762107,-197.22386368666764,1
White,Single,61.61219065105767,B,E,-38.17268569102534,13.085663011362298,-46.45999945573448,E,26.2601921620334,B,35.928835612539494,-56.060392357198744,D,-131.41068667035302,123.99136971975837,1
Black,Married,-83.14400270018038,C,E,134.37766434617598,-85.22286663312941,51.05518252837494,D,-231.6105722328664,B,66.69807169313565,42.07818226772447,D,19.84492465817051,58.73686274432015,1
White,Married,-29.42751064004937,E,D,79.9336209706562,26.171925151873936,132.0780760530585,C,-92.73895822626577,D,73.87601349327936,-9.745406394853905,A,-196.26034102653307,-99.08857874971397,0
Black,Married,119.9866883466923,C,A,-42.19410436498378,157.6132482979395,66.48308538716374,D,-14.801421142555835,D,-17.723453113762204,32.971233098017,D,-7.620909608380871,64.86952115063627,1
African American,Married,-97.82829644857239,C,A,98.6825466613413,18.563210154014797,-89.71714047153904,C,-4.175774385902424,D,-120.55729719294345,-29.809054289649705,E,97.75978969463776,104.71369818996187,0
Other,Widowed,121.37268769335788,E,D,25.473346357366943,-92.83798952170896,112.95981014508874,C,-29.808500399923304,B,-182.67086383369028,-140.16124093844206,E,122.21317779052323,32.05053086786038,1
Hispanic,Single,72.82985650654838,A,B,86.7072070873705,207.56545700648576,-157.0181869934781,D,-119.44257497859347,B,-114.25872594445757,-75.17652468686939,E,74.28495171771073,-239.6370405912625,0
African American,Single,39.963546464435915,C,E,-10.22085542646662,92.9350719022963,24.335215625460908,A,-48.733148510334516,B,-29.42436341916573,-7.992703409065212,C,-185.27789940078074,98.1485287174069,0
Other,Widowed,-124.4647899561637,D,A,125.69639565739617,-10.848339227131667,0.9541716675977294,A,44.27051466539733,E,29.183184179369352,114.17774724154273,B,-19.84483012580525,121.01841711359147,0
Other,Married,-50.08424770320201,A,D,7.194427609845211,110.73604015268117,-15.741757369828353,E,-140.6058583558445,B,-100.99467247300224,147.64124206344678,B,-0.15495478000101076,-51.19583103436332,1
Asian,Widowed,159.2045572439184,D,D,-34.0765792795999,14.374353620746996,-168.18755381001753,C,16.179888859214024,A,142.5840881159756,118.23823015942227,C,18.759022126043725,-106.21228078874647,0
Black,Single,-30.191514475196808,A,E,14.659681982327294,-145.3317784821109,60.28681570727814,E,-93.9889517436031,D,-25.005415505938455,-108.40257365864315,D,6.221233070151875,77.71787770812927,1
White,Divorced,115.24311511573717,D,A,73.90851996090072,41.70945167994192,18.34684220003832,D,-29.42669285469222,D,-50.115551209273676,69.59241086726888,D,-17.24533371521349,-170.85039153328856,1
African American,Single,-62.64626483609982,D,D,160.10990475629185,68.34919298048075,-97.10194012302827,C,-30.059072053994218,B,82.92643800722867,103.66928359887375,A,150.80927374188923,-193.3787384545792,1
Asian,Married,-170.72049982360542,A,E,-49.36080287602621,18.288102256163835,-140.0190727905383,A,-35.86897417136313,B,15.67223754262047,-69.43378837127612,D,-33.52343686991745,-68.88012691130798,1
Black,Divorced,91.24928179480982,D,B,-25.080257438459103,161.8737022344433,121.59872962100282,E,17.067659445654378,D,-224.68337515226926,-22.24600837903671,B,-75.87472696480802,-84.05347338252929,1
Other,Married,-19.404585864336166,E,A,-15.47554483724981,-29.414690128828774,120.13510643319356,C,9.062207699601014,E,16.987245265902793,65.11725121540623,B,-97.09445132014945,85.89157425955919,1
Hispanic,Married,92.96560070766536,C,A,37.00654668543399,52.40131990099452,36.23613151353109,A,-52.23993046268518,E,-13.963433809091585,-91.33504325383697,B,64.40781295825231,-85.51943088587842,0
White,Divorced,-190.81462034605886,B,E,138.1223034377036,42.891847535385814,-52.6688598995126,A,-79.76970416391208,E,225.0729699023963,-137.658274979279,A,28.759452505441974,-55.21749161344004,1
African American,Divorced,86.89937141000857,A,C,12.074948976626196,177.06263496642697,-67.71222529699054,E,17.32448952106252,B,-97.82800638282146,-164.64537299708513,E,-22.569149391456612,-15.493713587732339,1
White,Single,61.251291592851146,D,B,89.67212181137543,70.39751225421234,150.17225755367193,D,-6.987268868142851,E,-121.32842454665038,-69.78991552579565,D,137.60322075210388,3.3354483945606375,0
Black,Married,-162.2976758832139,E,B,-109.97336902803198,-182.03027936909479,-79.2014446837218,D,25.03569283763378,E,142.61235922619636,-106.73680666019148,B,-223.9017538163179,-122.90295062320489,1
Hispanic,Widowed,131.98898539714168,C,D,121.93195370688785,53.47324577113702,0.11702144473293885,A,48.87674748804127,C,-14.557834307350092,-86.35830020982112,B,-84.66585714319272,-26.326015360175454,0
Black,Married,-129.83285896990967,E,B,-106.19285814964456,135.08574128830838,-265.615918410693,A,-102.64783624449589,B,-184.72464120366863,-36.430586631002114,D,115.00045636427956,14.144586539227527,1
Black,Divorced,-166.536425944543,D,C,54.174530013829305,19.443916811946206,177.11785918587054,C,-37.968395079204825,B,-186.09685858555022,46.04085846291399,C,38.209316056279434,76.67804836394471,1
Asian,Single,-17.128903447051417,E,C,-19.281473004554435,-9.643691187501851,-48.35562674220568,E,42.86882794495327,D,17.00888106436866,-71.8771894093655,C,-68.61581836926587,106.48731891898527,1
Black,Widowed,52.47342070858909,B,D,-92.59501909522433,-167.95991742427566,75.82557704809537,A,-21.30316742596848,B,-2.5789516159813157,105.28982712706846,A,-49.06344546982176,41.00792818048297,1
Asian,Widowed,70.28696971353847,E,A,7.2981058518838795,117.558036876584,105.46135506733157,E,20.22967582630088,B,59.839338021314404,149.0945040208581,C,13.935690128494926,-110.81133662786209,1
Asian,Married,-245.43156372583627,D,C,-91.0423582978184,-90.12112088079469,15.704185817960207,D,89.94852424252578,D,-294.31979193187675,144.7282394489041,B,-13.648765503944816,-88.86254746049158,1
African American,Divorced,49.63941486804031,B,E,-138.180595194953,-98.41298594933875,-8.292845262647301,C,-38.80912622576809,E,112.32026339694765,7.91052389105665,A,0.7725405542903769,44.90932335601684,1
Hispanic,Divorced,-119.69710694080749,E,C,-1.2169342293,40.65803574446081,-61.13351563633551,B,148.35221209006397,D,112.73494093863592,-132.62735049429148,C,16.116288290108923,60.46121402013323,0
White,Divorced,209.7621423418162,A,A,138.09211022896503,43.8126710033212,-128.90030382548454,B,52.07790001597606,A,-86.48680448004463,143.2739463141993,E,76.95358003119736,130.01876751966114,1
Asian,Married,126.53728466120447,A,B,-63.268931445001485,52.58343942704171,-167.8022344113677,A,-43.129052341493214,B,21.99266358133843,-56.65796850393532,D,-111.78420747164644,153.97292256804727,0
Asian,Divorced,359.9742313283401,D,B,0.8732306119754525,-9.149881567026988,85.27072787433666,E,-60.54322814945499,E,64.95623902790626,-101.330691826854,C,82.51096540545109,42.91580188742283,0
African American,Married,55.22187081990334,A,D,-152.65293440338436,108.25278270489775,-86.67871646085177,D,-34.52341002979602,D,68.9387677021987,13.859606014774723,A,125.1617567002941,70.08578949843971,0
Asian,Married,68.29845006505558,E,B,141.6696949040722,91.68609970735552,155.03175517004877,D,-41.5344323403914,A,60.801567516524216,-46.9374517636768,B,-70.61444653443412,90.28961334589522,0
