sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Homosexual,-38.855422044356835,273.3778141019157,E,C,9.795702232325864,27.662184806610178,C,1
Bisexual,46.18013675481162,67.37719553727689,E,A,11.180154250399967,32.71741499213193,A,0
Other,296.30939207588847,-258.94854983244977,C,E,1.6177395743956657,-29.182833812448777,B,0
Bisexual,133.02551168502032,-23.400198855822925,A,D,10.761596830150504,71.10825870344559,A,1
Heterosexual,-52.75058376092255,-42.783569629125175,B,A,91.33396337174054,247.9891614840024,A,1
Other,-52.52532309414109,-6.928219193428784,E,B,-61.77541810102112,8.486337420963062,D,0
Bisexual,16.505806673064853,123.8474439934348,D,A,122.78897697548024,-66.26743114533761,C,1
Other,1.5477081040522749,0.44416566750911646,A,A,69.94674171190803,-73.97402887105797,B,0
Other,-11.339617970241346,-66.08661994562009,A,D,82.43720507044382,-149.7109532678473,D,1
Bisexual,156.107600831868,-95.27998541887753,C,C,74.72773002560544,61.63187719901813,A,1
Homosexual,0.27785273898265916,82.79268041990126,D,A,129.8995573862553,-130.63160549666165,B,0
Homosexual,6.010505567412736,86.82212160344689,A,B,-82.94050719915185,-33.563496455985565,E,0
Homosexual,-62.35827127010607,90.96400168835416,C,D,-86.02256486537703,208.87450569606037,D,0
Bisexual,-145.8507929084142,8.505901407944917,C,C,48.04220816679009,1.2306042884445156,A,0
Heterosexual,219.34148727791546,-96.9962424894239,D,E,-12.94422430994921,-2.153589478961516,E,0
Homosexual,-29.010519116432853,16.602362354327557,D,C,37.995573362285036,-26.571064375394837,B,1
Heterosexual,65.20607319421968,73.85933913755166,A,E,34.786244168918174,-10.612577935930858,C,0
Heterosexual,183.89839662345403,22.875315137432786,B,E,48.596277530748345,124.67603229746018,E,0
Other,-23.291478092498426,-23.213514000229686,A,E,-40.47840264125145,-91.08001835019496,B,1
Heterosexual,-160.12677330153252,-96.21828310792343,B,E,-77.09032506434933,138.15957413995517,D,0
Bisexual,119.89485173807228,58.35267959686534,C,E,-158.25173044988497,-124.4900540059977,D,1
Other,-253.64040157548766,-50.23593139362285,E,E,57.68524753289651,-11.291351758140312,E,0
Homosexual,-20.52221405397003,-174.43522174463283,D,A,-42.384100792287235,-65.9327843988634,D,0
Homosexual,-23.77277569512399,69.4119770940608,E,E,-18.614793012885375,-189.37448093732405,C,0
Heterosexual,80.81837479041678,-86.30588137017283,E,A,3.794407707910261,-96.22018812348338,C,0
Bisexual,214.29055904526555,-79.71080061716316,E,D,-11.130596153373606,-100.35171898405079,C,0
Homosexual,41.11462735753803,58.145994662561584,E,A,140.44134406405072,84.31046407983047,D,0
Other,116.88924641790925,182.43823359420495,B,D,260.4070701009343,-107.37464500256253,A,0
Homosexual,-30.512712570965782,-6.615734597637392,D,B,52.08961216810355,72.13852404184159,A,1
Homosexual,86.37328279450223,52.939794266128224,D,B,76.41099085924424,85.46923115781783,D,0
Other,-65.8285113983079,29.897107147666098,E,C,-111.22225872818157,132.08497081034383,D,1
Other,3.3619530244640696,76.45762725814721,E,A,-6.35749138288528,42.59042546109697,D,0
Homosexual,-113.51971370150477,-43.586100272780804,E,E,64.4721386357713,62.855011054575385,C,1
Other,-59.1980374909434,87.81117527325584,A,B,58.090091803281396,71.63457436696345,C,0
Other,-85.79230339933423,-58.43653227664479,C,C,16.951891170782083,-244.75950657274973,B,1
Homosexual,-44.82715683274761,-58.817855913182896,D,D,84.21224750141228,-119.301758034637,D,1
Other,41.20873866920084,24.21370817390093,D,E,171.40486399651377,-93.02977454420702,E,1
Other,121.00949626562058,-88.12751067954177,B,E,135.83162683283848,134.31841863789975,B,0
Other,-24.623352450077192,185.83658518946004,D,C,166.7951081188919,137.0833504820182,E,1
Bisexual,-9.783502429623493,53.39851549796412,C,A,-5.225626519215603,-105.80156501928064,C,1
Heterosexual,-48.928846110039295,38.74915460298088,A,D,129.07221150557447,48.226648824324364,E,1
Homosexual,15.256420905912863,-24.77238160364751,E,A,-241.80301900691936,-11.633439216069963,D,0
Heterosexual,-25.334423517495537,-52.089525241403166,A,E,19.168361155477026,-44.21361145937636,B,1
Bisexual,256.3465566389477,160.36470410232414,B,B,-44.5346764487053,75.16938869469755,E,0
Homosexual,-122.68776625462417,-23.845812463730745,C,B,30.999413704225276,91.46799086331725,C,0
Other,-250.1015889702109,41.14449587729098,E,B,40.4288378158646,-179.51909278043027,E,1
Heterosexual,47.14662828947479,-75.98512224855818,B,E,159.33102520715795,-12.583649353132614,C,0
Heterosexual,57.32744716860544,44.62632102482111,E,D,40.71476036804065,224.45101071335864,D,1
Other,-145.99989756147593,22.788080827910413,A,D,71.27536373750247,-36.63028924050743,D,1
Other,-99.03345352357522,125.69840694979224,E,E,-5.488986050322077,-13.452472261337768,D,1
Bisexual,62.342357732792664,-252.74252745160481,D,E,-138.00994506702065,-9.822337836784333,C,0
Other,-76.31718215320485,24.995754883157367,E,E,164.76785475232373,-229.36198664490334,C,0
Bisexual,-84.72451606363252,60.35564207266664,C,B,125.93698717251978,118.81624282704448,E,0
Homosexual,-41.397123170839365,22.282542682810575,B,B,-221.84023601056535,-11.380505836249387,A,1
Other,-19.738813079119357,89.06985983083652,C,C,-143.01624488731818,-59.00523099838034,D,0
Heterosexual,21.570013458219105,7.0986391586650655,D,A,-125.35648953206737,-116.90528027405291,E,1
Bisexual,-79.20946454417475,9.81055001483561,D,C,-118.41035081255693,-136.06663823996576,A,0
Homosexual,83.76516092680403,-75.88795518014167,B,D,47.435047097744906,216.31208748257214,B,1
Homosexual,86.30152613141898,178.4709396336986,A,A,-70.30086239119268,-27.552229531972962,A,0
Other,102.720771442727,22.421683281625747,B,C,58.082174424952605,56.90347006480011,E,0
Other,-6.031632386625088,-82.05183364910843,C,B,-241.78174161574137,-40.4863989492778,E,1
Bisexual,263.0818251164759,-111.47505543346901,B,A,72.61373979376458,-35.301516952392184,B,1
Homosexual,-76.8008207436802,-114.39391157478941,D,C,93.21108439623926,-60.63548724067094,C,0
Homosexual,-36.155656425072756,-67.24567890536825,C,E,74.22985753519686,-209.1341488189344,B,0
Other,-29.777360732720215,140.07787879717614,D,B,-199.5080192928031,-37.5626650031044,C,1
Heterosexual,41.67622554932298,-46.00421849029445,B,E,-2.4177501933663925,174.47829458661502,A,0
Heterosexual,-155.7928500350656,53.49408419445433,D,C,-77.94608057176201,-23.812604572139463,A,0
Other,-7.954796431591897,-124.19566616565494,E,E,16.61449453466977,124.81180056696097,C,1
Heterosexual,-149.44170384177855,-40.11179716042117,B,D,-78.35786590157504,-29.902976199439713,D,0
Homosexual,59.742953961457786,94.41804741610535,D,A,75.59730223101158,-21.549345067143115,B,0
Other,57.68646113896496,13.755513136659065,E,A,-146.07470742121959,109.15889376373676,B,0
Heterosexual,199.76274077371963,91.146519985992,E,D,-259.24089695346464,-28.44517946514224,D,0
Bisexual,35.471498306136425,-7.6042928171974795,C,E,52.15206749409552,-98.31601235854825,C,0
Heterosexual,-60.45654752936878,86.63116034265602,E,E,41.24886753892078,72.96934584567258,B,1
Heterosexual,146.25903047641475,36.13519960867496,E,C,-58.711350195986775,-43.61072663597778,A,0
Bisexual,-44.18427265936227,38.17148477720522,E,D,-144.9197558315657,-69.22783406706266,A,0
Homosexual,88.66199104265705,-72.63585835488934,D,B,110.94574823065932,-11.318110356951669,D,0
Heterosexual,-179.99626144575734,-30.91497468364785,B,B,-51.920693070092625,130.34471562601604,E,0
Heterosexual,-45.65236835267336,-82.27566601511005,E,A,-148.40661952571358,-48.02865212028716,C,1
Homosexual,-160.07167048044255,-63.22188218718794,B,A,11.109492708268034,204.0541586932594,B,1
Other,171.28359999145897,-95.1925017066792,C,D,-54.83110943293346,-189.57778915975803,B,0
Heterosexual,77.0141295149846,26.076920496776047,C,A,6.4064868449046655,-107.41130614447061,C,1
Bisexual,39.77978875824842,-21.961470585710284,D,A,165.4441545424842,52.676313783598715,C,1
Other,-81.7844682583564,-31.442181495988986,C,C,-63.34245587663072,152.4325040187982,E,1
Bisexual,27.921511863563286,47.272151855608904,C,A,96.45769941106963,33.51999409430913,B,0
Homosexual,43.74704697787972,75.47190725006615,D,B,-42.084351895864394,-209.02471799902372,D,0
Bisexual,-36.53853664017871,37.75978319576121,A,A,-12.718208249712365,95.92931140204493,C,0
Bisexual,-11.967638738814692,-40.5149785838695,C,A,-28.014809485416453,-70.82614508198753,B,1
Heterosexual,139.98992728009515,-69.84565819404487,A,D,-222.76184252251235,-120.04624600687555,E,0
Heterosexual,-17.80848136251921,4.150362780720049,A,E,-67.72325282906169,99.05840873185122,C,0
Bisexual,64.1141598401023,3.8643079486683205,D,E,68.9101908073572,-145.253322197667,A,1
Other,164.69968099404562,-55.206887362548606,D,E,90.58776324488316,-68.90362149398888,D,1
Other,-16.89062474246569,81.11488681533558,B,C,-36.57241007905161,69.87329328958307,D,0
Bisexual,-76.51089996452069,49.14987269707366,E,B,-84.42757251782204,21.784391878335583,C,1
Heterosexual,40.40120606069838,60.33727422734809,D,A,201.31721612537018,-162.6938652032343,E,0
Other,3.3699551497478617,-157.48720345726278,C,E,225.16690123946114,44.704931116509094,E,0
Homosexual,-102.4321617258153,-57.95199781227694,E,D,-130.95624391362097,-55.22003709921234,E,0
Other,-98.71576997605163,204.87034302130516,E,C,55.97838831526123,-10.339557521990047,D,0
Homosexual,-103.06737520057125,-94.0804608941708,B,C,0.1735923775698877,-192.99441098208877,C,1
Homosexual,57.9285775041449,110.45072011249249,D,C,58.02258225342625,13.760111279119494,E,1
Homosexual,-16.554772414024395,28.09937985717255,A,B,79.35669355923754,170.6906101516856,E,1
Bisexual,-3.0171250400880085,-99.51976884212405,B,D,-101.67671595033573,22.014913473313918,E,0
Heterosexual,222.87264748797853,39.611687897236855,A,B,75.79461906600838,155.39317345717956,B,0
Heterosexual,53.963002205044134,97.98951360449318,D,B,72.71622829890741,240.90249599288728,E,1
Homosexual,68.71008877940126,61.581172970285344,E,A,-107.88154335058921,119.11939636864788,E,1
Bisexual,-37.81826556289645,214.66746847936338,A,E,60.643229973328225,-2.185450034176403,B,0
Other,18.03848452028488,122.21762728409684,E,C,-80.49948424780324,-65.05293510517008,A,1
Other,-60.62698464602264,-55.980146889302574,D,A,7.379735210389585,-265.5905414505246,D,1
Bisexual,-153.35273990721,-1.2950583909096602,E,C,81.0917218708308,-103.78735806768763,D,1
Homosexual,-33.32278824021489,-32.31446287032199,E,B,-43.74760534672292,28.059859636558297,B,0
Other,20.960306996468887,77.4270109805448,D,C,37.42463361503333,-68.51564435141007,A,0
Other,-93.78714219174373,-139.77879674703834,C,B,74.9885473036701,57.2053213789207,D,1
Bisexual,-46.80750139435788,-54.86290103592134,B,A,-3.0556323795662226,235.0595525781547,A,0
Heterosexual,53.43226822210612,98.40173993663535,A,B,88.79741827302664,-213.10091293902858,C,1
Other,75.11799234059765,37.15922017283131,C,A,-130.87168971380495,131.00784126234544,E,1
Other,-33.35675872534343,-33.007700451995106,A,E,-94.78698891796594,42.596927119159176,D,0
Other,-73.51962787620623,109.28558482900385,D,A,54.20207593878095,-55.44235429357091,E,0
Bisexual,119.83923407858275,-54.62490800605815,B,A,-165.9495590801828,53.27379480145341,C,0
Homosexual,-6.269151600561125,119.72211888494813,C,C,-113.55824673739303,5.062629547369603,B,0
Heterosexual,2.828520619963899,-52.0627257931849,A,C,-51.10720135616229,153.02186699216924,A,0
Other,305.5161675562598,-16.375618658139274,A,B,-104.23794342478897,-197.99518799051478,E,0
Homosexual,49.32795009563871,77.82059632142666,D,A,-135.64186982766074,-91.56815967273324,B,1
Homosexual,29.75860594839555,-48.98935542832755,A,A,-160.66502010215987,-30.548674617534193,C,1
Homosexual,40.30084645749006,-40.97243948380879,B,B,20.97519496087684,35.32226292939449,E,1
Homosexual,77.62583221789576,-102.88220962094086,D,A,65.12421215079044,-193.81378465093658,D,0
Heterosexual,42.10531184581857,31.429607539312755,C,C,-7.6842446576539505,14.283596687756802,B,0
Bisexual,-36.09026521861286,67.12325844795825,D,D,-61.177282580245304,86.26289268209035,E,0
Other,111.15233401639142,48.28538953444891,C,B,50.31925799881094,60.93860978925396,B,1
Homosexual,119.43592804505496,-123.74303702054388,C,D,-17.504522258816372,24.452801750737617,C,0
Heterosexual,-140.09830070053295,130.55043792039,C,A,-38.36067597797172,-90.58910719634919,A,1
Bisexual,70.10028243431773,-84.57380961284265,E,D,160.90566628881112,67.20561672463624,E,0
Heterosexual,-154.26066757524998,13.847909419012217,A,D,-62.93201141325034,-42.71649432635999,D,0
Heterosexual,-76.65456482152176,-114.06838439284273,B,D,-125.52790983466531,-11.489563169882446,B,1
Heterosexual,104.94404264565074,-179.16257195337454,B,A,19.66305309326053,67.82893110212433,E,1
Heterosexual,-132.19952710118042,-101.63353394127623,C,C,131.04487702956376,7.973327820998843,D,1
Other,-1.6111583480463272,-36.50655841205471,D,B,-19.73768196332464,-37.50733849326349,D,0
Homosexual,-18.236461433381127,74.89614703088756,D,A,30.91212716692852,-116.19708903086337,C,1
Homosexual,-89.60344890662772,-107.89953168707696,D,B,-133.8723445629959,-29.007567848769465,B,1
Other,166.15986166630526,67.02705771991403,E,D,-97.08054282005489,39.62717694994062,B,1
Bisexual,-41.09895574988973,-160.21791614311144,E,C,26.877829855983208,195.92322205002804,B,0
Bisexual,234.46522333865377,-39.34873632702839,D,E,154.88206294778647,151.95123412597562,B,0
Homosexual,-51.99738613554851,-67.4383082945379,C,B,107.77717268845784,56.78872181177581,B,1
Heterosexual,-22.258724832293776,-140.8148588042207,E,A,80.51540903431207,42.24398609752225,C,1
Other,-34.659911039604665,19.283460497144883,B,B,134.71431149165943,-6.703386941390119,B,0
Other,-14.227587440799061,-70.4418202571545,E,B,38.946847224585206,187.44694365441063,C,1
Homosexual,186.23258532957928,11.663903204434607,A,E,-132.80526591136785,-45.78216232766813,E,1
Heterosexual,13.087425218730717,-28.001314526707333,B,C,-41.93294543225123,-14.798987211710351,E,0
Other,-99.46009249658901,-95.35117962715901,C,C,93.60580643104493,101.834045260384,A,1
Bisexual,55.19962682193884,-82.06072561165719,A,C,114.24256372338237,115.58717817431487,E,0
Other,292.44409607186935,-138.09741288655292,D,E,-123.89229150553443,-48.93915654931521,E,0
Homosexual,54.13348842082895,-7.891166451393529,B,E,8.38811195958608,207.51816568565974,A,1
Bisexual,-11.485900533729753,-206.62542925537025,C,E,-8.277413812728696,-11.941106682827566,C,1
Homosexual,203.9721811169199,-30.648907093142647,E,D,253.00560629885322,193.31450357723614,A,1
Homosexual,-49.07001775346369,73.89843138527155,C,C,-5.676196424333327,21.495601445139215,A,1
Bisexual,-77.65797838694048,-109.16348749035029,D,C,-53.957924306905134,-26.88593898709409,E,0
Bisexual,37.40403790590794,-60.475251323620114,E,E,47.51200354531252,5.899263641296175,D,1
Heterosexual,-58.36450582044529,36.837239594371916,C,C,142.54749197266258,-59.885916253215356,D,1
Other,-43.39363171438353,12.184196793753356,D,B,90.35299541290384,-1.5801162978481473,C,1
Bisexual,-25.63529722827589,-172.16201913493578,C,E,71.86004713983239,18.36264359678028,A,1
Bisexual,-100.95931798521167,-19.579761029135632,A,A,-132.62162893379013,-316.1299388747497,B,0
Bisexual,-114.32904543224151,18.508244063235857,D,B,164.92789100712656,62.77141737637294,A,1
Homosexual,18.110663690281086,-189.32736338996492,E,C,92.04011950061043,51.64822376071526,E,1
Other,7.068635457879413,-97.9196697906628,B,C,61.829813567438116,-91.41193582960392,E,1
Bisexual,-42.366508072545685,199.6486912169465,B,B,40.3607610514619,-127.7529876189558,B,0
Other,-2.7831093949040175,19.397001526532986,A,E,-77.64496652554895,-152.76282010235184,D,0
Heterosexual,0.7766001266120222,65.26496084012405,B,A,-70.87454676119239,-101.2283920858301,B,0
Bisexual,-59.18625570442272,-123.09667081996506,D,B,51.72057752704967,-74.60302042063223,C,1
Homosexual,-72.08227972407859,-158.443616775499,B,D,-39.711182124682914,210.8191614376934,E,1
Homosexual,-61.26004960183691,-10.504584186450385,D,A,-144.63953377271986,-24.32999993728295,A,0
Bisexual,30.55076375513252,32.72082139898103,A,A,-128.1269894308417,78.88615882186595,E,0
Other,-15.659166685426273,13.573313965474071,B,E,-5.697922194648906,160.56055573077163,C,1
Heterosexual,10.544550530997993,-111.35433106455741,E,B,274.8710436762645,-76.67766462937333,D,0
Heterosexual,77.54772258443174,-64.34738464090867,D,D,-50.67515055631413,-29.44605159432338,D,0
Bisexual,-92.61943185372512,166.62675130790143,D,D,-23.05499386653222,23.48509444647003,A,1
Homosexual,132.52206248547338,-61.92844601402911,E,B,153.84597116802394,5.804624010890894,E,0
Heterosexual,48.64252259028463,147.2741277986562,C,D,17.467472988932677,-36.7860805949331,A,0
Heterosexual,-32.00090302470884,-60.07172518891055,D,A,53.02808201011728,-39.74346249262851,D,1
Bisexual,42.46166263565186,-15.924023245247609,E,D,51.40222830228356,-81.14000053308952,C,0
Other,-4.517417492701379,-98.46791961935658,C,C,-43.721232974198486,79.58478433457299,E,0
Heterosexual,20.677380257144755,-176.97425128162584,D,D,-28.47789890987188,-93.34305504334066,B,1
Homosexual,3.4428494938238408,-113.7490921884205,B,C,24.950507612348233,-70.26937599604103,E,0
Other,192.72652020277056,37.29673794594449,D,E,-61.57095411139777,43.628557619922205,E,0
Bisexual,58.8902785872263,95.79910057754903,B,D,-172.85196001304584,33.31800466924821,A,1
Bisexual,-125.19013878252593,-79.68341817333605,C,D,-24.470690529554158,9.834509197383824,B,1
Bisexual,-30.548697036736293,221.6034515653252,E,C,-125.74033853566107,-18.72634110788374,B,0
Other,-9.567557518732443,-45.322519447441145,D,E,13.618218880053012,64.39462222304084,B,0
Other,-94.7731138620355,-61.124021356106375,A,D,8.39866029203247,83.74569490784451,B,0
Bisexual,-69.89296723249832,120.14313027811735,B,C,51.337556173800934,163.25952713654962,E,1
Other,35.60118070100155,70.77432225320439,A,A,-181.4048434949138,42.46060911438791,D,0
Bisexual,114.29066417145218,-5.155691101048113,C,A,-64.0466239854063,-23.132371488855984,E,0
Homosexual,-8.871310900392094,-28.309446084822742,B,A,-28.005816189127504,-47.53796597577084,A,1
Other,-66.567515518398,111.08033653645502,E,E,142.24852440837836,164.9390435797169,E,1
Heterosexual,-83.02194725817027,33.125736417045474,A,A,-67.29424755497479,15.755994195850963,D,1
Bisexual,-47.52647111067042,127.36885722579083,E,B,-144.10297676744653,122.99392843897539,A,1
Bisexual,62.451933435773135,102.03698591516286,D,B,46.04065407933046,144.34398445457674,D,0
Homosexual,69.98529373095622,-0.4174075595624385,D,D,-78.78907279823308,-69.25385213681803,D,1
Heterosexual,12.869420862044837,-45.49657213845694,E,C,216.58939387148516,17.035594691922867,A,1
Homosexual,-98.9202843136693,-107.33994464233368,E,A,-126.89389755112785,-55.0889308049761,B,1
Homosexual,32.72933447897071,116.53890223670528,A,D,2.6060308121578024,138.02670187049216,C,1
Heterosexual,38.718003482176954,-99.35934340381777,A,A,43.69168345839481,-31.224868655894245,B,0
Bisexual,-47.74035145116235,44.09237941723625,A,C,-162.5744023278486,-28.234511013426438,D,1
Homosexual,-83.54630760647728,13.20321152690364,B,C,-81.77083113332424,-3.22748977669717,E,0
Other,62.25730911717725,-74.29508385555916,A,A,88.52597632635326,-8.611501615243853,B,0
Other,35.425551919096435,54.169084396864065,E,E,-106.05207752789414,19.847931616026067,C,1
Homosexual,-186.90072397197645,-221.0110198372535,C,E,102.37660417344333,229.87987289898945,D,1
Homosexual,132.22471158609125,23.387281396113526,D,A,31.015667121700673,-115.27986189870371,B,1
Bisexual,-35.53019771486417,172.69097098280054,B,D,99.1141602522546,-62.07781945144929,D,0
Bisexual,29.808260812812566,10.62647598436925,E,E,-113.73209671222733,98.37206408905458,D,1
Other,50.19986631179189,142.06393904230768,D,C,10.760660327395149,-8.214271352033805,C,1
Bisexual,45.02002634949464,-87.31850422806262,B,C,-10.256528136103316,-210.8212571020636,D,1
Heterosexual,49.1049254718148,-124.19952340481406,D,D,-17.161567491901913,46.566411313393644,E,0
Heterosexual,29.128576077367647,3.997097701051093,B,B,-41.38669466963235,42.570708154906285,E,0
Bisexual,-225.13208164500767,-50.46974774639937,A,E,82.92582024913817,70.02562204609568,D,0
Other,-109.33230586949145,104.24047746491645,B,D,190.3143511162714,-163.11028762784642,A,0
Homosexual,-40.957541043385,-96.20737321899566,E,D,64.16208432597712,-65.25502199731902,C,0
Heterosexual,47.87303122928786,-159.6677722076282,E,A,133.46858765516902,-37.64391100067621,A,0
Heterosexual,124.58353833940363,-29.647559096704,D,A,-88.00435424614895,-184.535050167197,E,0
Bisexual,-9.098753495559095,-102.37150146200791,A,E,-74.42909865223156,-124.02021505755305,A,0
Heterosexual,145.24727917684962,-2.8623696854569984,A,A,172.83374720254338,-75.69737554945716,C,0
Bisexual,105.19920704130806,146.11806563284674,B,A,-40.4167619081146,-22.212783822665592,E,1
Homosexual,-27.22548810669342,-49.99902096332495,A,B,-49.608776570284206,-157.53251165506964,D,0
Heterosexual,142.40895887445498,51.75803214146634,E,A,57.45943578839727,-27.35651797803066,E,0
Homosexual,-157.60905239044513,-56.28946324182118,A,C,29.305303785135695,130.34231100795054,E,1
Heterosexual,245.42490543341023,208.34749977135328,D,A,65.43219533739487,256.68256540037737,D,1
Homosexual,37.20487829621585,-25.68571175672385,C,C,-63.00094920721702,14.352360146968032,D,0
Bisexual,80.03674405940986,105.64560225858767,B,C,-49.720918844708414,36.17577889676866,B,0
Bisexual,-37.0423305729857,119.79242506725558,B,A,-102.4478673937738,54.450320105554816,E,1
Heterosexual,-1.68380719111333,136.54977344552336,A,D,237.6896520528088,-128.87299241879373,D,1
Bisexual,140.92179812241233,-19.482303406098463,E,E,-69.9421482421661,33.475275423757175,C,1
Homosexual,-78.19351113988562,112.0849943527503,B,A,159.7163878332414,-19.540917329239115,B,0
Homosexual,143.47238322063646,-68.77002037856016,C,B,52.47273651246,111.81356674471536,C,1
Other,-130.00884436963474,-56.85596999549291,E,C,13.430215531059385,-104.61860280860125,E,0
Other,-77.95993623028792,159.3417776013889,A,E,-60.20259021659926,104.23525807063787,D,1
Bisexual,-178.33573397314714,-110.26662394521283,B,E,15.907536954849933,32.37569796246783,A,1
Bisexual,-69.87026915600143,-203.35166229906864,A,D,-3.1429147273715117,109.34117919700954,B,1
Heterosexual,-220.82145981838605,207.37318975226637,E,D,-27.762594373669476,-70.38883491553136,A,0
Homosexual,-3.2059182403815356,-75.4202320102577,C,B,-52.07528076296637,6.525654772151841,B,0
Heterosexual,-0.25329001877546664,-68.73682607585663,E,C,83.65704854717166,-57.33104043585014,E,1
Bisexual,77.29177844604149,-97.1092375832891,D,C,-108.2337634305131,32.058937743189134,E,1
Other,-183.1479451430476,-46.55508943865366,E,C,87.3632119906546,-2.5373436375499288,D,1
Bisexual,-67.60447763930199,100.6708675246145,A,E,-28.565154890886085,262.5645445429227,C,0
Heterosexual,240.0590008263198,-61.9196285826677,C,D,-138.16037384627867,189.81766484303563,B,1
Other,28.315894106510154,39.96059032816092,D,C,10.21728954334751,-39.76043830222974,E,0
Homosexual,-68.38232329157566,-205.89942149325907,D,A,-84.27219419659536,-215.8070801437573,B,0
Other,69.14471800135078,49.72696323497769,A,B,-12.971635430329284,88.26419884505854,B,1
Bisexual,-118.32354186764462,-90.14899728750375,D,B,-202.56214097095335,-132.98649217095462,C,0
Heterosexual,78.22366435934434,101.45926482464922,E,D,1.178216777843978,156.43845956727947,B,0
Homosexual,194.88716137591874,-16.994708444655483,A,D,43.82513619107611,-81.89395181553903,B,0
Heterosexual,39.16612081986053,80.09597145814067,A,A,162.83596453978845,-47.78400360263707,B,1
Heterosexual,-86.18939146347914,-17.56175008270628,C,C,-141.1464252734326,89.92167655049516,A,1
Other,-137.11538496095937,138.1347431855182,C,A,95.11996401129569,-30.25027948411012,E,1
Other,-53.13160268392302,-79.50734930344001,B,B,145.9795051923814,43.82245565817629,D,0
Heterosexual,-47.463820314137465,103.50880707279286,A,A,214.30733543958002,117.01725577135689,A,1
Heterosexual,82.98984605905653,39.60913471959682,E,A,42.88243514887265,-137.0995072380127,C,1
Bisexual,156.903504411012,-112.29272881742993,A,A,-287.31828244690485,124.99001056786044,A,1
Other,-15.349944893040476,91.83212361055011,B,C,8.183549802451036,-81.30945273872872,A,1
Other,-79.04575778774964,31.0052784669063,B,A,9.515703234595346,108.6538930594514,A,0
Homosexual,246.3853921217331,-191.04191608413993,E,C,-20.035963096663938,-92.35579149169506,A,1
Bisexual,167.85055587656674,-39.20397102920706,C,D,50.886994795941995,-131.21391196367412,A,0
Other,68.81755181633314,-216.67513474207874,B,C,-78.24905368825627,-8.423594269139487,C,1
Bisexual,184.53045511841765,-58.246985567993626,E,E,24.12777966210383,-84.70293424322051,A,1
Bisexual,124.75750288837627,168.48842737426503,D,A,160.28113695340738,156.9624751783034,D,1
Heterosexual,53.97703078185639,-35.991269553160734,B,E,-49.876243010021135,153.42550667964665,B,0
Homosexual,128.59843627583828,-121.15638334015382,E,E,-0.8478903031242478,43.086089864572834,C,0
Other,50.81565006999256,32.40742489848448,B,B,-39.66914929692584,-76.85548053994093,E,1
Other,-5.573893619477611,-215.05431693131732,C,B,43.94159652599383,-52.21863137260409,B,0
Heterosexual,85.40294338460804,-28.90604557148252,A,D,-26.389460433969035,73.42188144959071,B,1
Homosexual,-266.53910786661436,-34.26845437831504,A,D,61.871892660458684,27.898256175625274,E,1
Bisexual,11.417163988507255,-61.26984903552,B,E,-240.8543770573897,-19.83276422883552,B,0
Heterosexual,-89.6069361365537,15.680231576183651,E,C,-9.490934365055983,-37.718896581940335,A,1
Bisexual,67.5544710209115,-50.52654917828827,D,A,59.62917897198834,-117.35313334677846,C,1
Other,101.82542196409277,148.0720917326356,C,B,-141.41206853015927,38.89886983217418,D,1
Bisexual,52.37265392327144,-23.493150799535808,E,D,-10.03970607373201,-29.88072977972288,D,1
Homosexual,69.81347792899497,-131.7299720261516,E,C,-174.532333630457,64.65035192135839,A,1
Bisexual,39.03234752576844,53.21197555126397,D,B,-207.6257622773606,-92.6086504744432,B,0
Homosexual,-88.34561492415122,-16.773802179319215,D,A,-26.065003650270146,45.77567760911519,D,1
Homosexual,5.8367873089615125,10.718450504304329,C,B,102.77695391224877,16.32415001995402,A,1
Heterosexual,66.46372519456898,-94.39977286443686,E,A,229.64601766214113,-157.43365888608946,E,0
Bisexual,92.02774760493517,-105.71820161775673,D,C,-8.38345916346013,27.14787831315873,A,1
Homosexual,35.17715185534011,-53.29164640585874,A,A,113.90013274915273,-144.90309050657825,A,1
Other,115.30837040136616,-2.3725664521447287,C,D,-27.06597949632575,-19.389713486080932,B,0
Heterosexual,-19.591165458397285,68.56017557365023,C,C,171.97719854903113,-65.2755413391631,A,1
Homosexual,-46.645219423962054,-154.00969650847438,D,C,75.19401171314358,-47.10288910842862,D,1
Other,59.45067846450278,-47.165248682929004,C,A,-48.41435776486796,72.16148490376271,D,1
Homosexual,-50.733496794775846,-154.40966891294448,E,A,-122.42382288855873,32.04837378868523,C,1
Heterosexual,-21.231983852872354,45.8323348333338,B,D,72.59883192490774,59.92837052484884,C,1
Bisexual,-76.65549431776665,194.06703517437256,C,A,201.7377289221959,-9.205364203555654,B,0
Bisexual,-7.823155231166979,3.65473309698691,C,B,-68.79100675545949,68.34392945978772,C,0
Bisexual,-224.41894316346685,94.24032818406005,A,B,-68.53015186347761,7.977593227672247,C,0
Other,89.79867505437805,114.02555251803501,E,A,-49.52836063404377,-76.1597761957955,A,0
Bisexual,-55.65299659704183,-26.702334810713634,A,D,-75.7425022929678,131.38772321980053,D,1
Other,-85.80953521012479,-36.59263814201359,C,A,-0.2565331071867382,76.06146270468436,E,1
Other,42.99012854646505,4.240269826719929,A,C,41.64977534268304,114.68926332508657,E,1
