RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
African American,C,56.95282175415246,B,-20.18427419132052,92.5361127668673,-107.2991351914222,13.610501432573175,165.78721049897177,B,A,D,-57.79217903092967,0
White,B,77.51077020682806,A,-98.30017086847629,108.87455676319834,43.72831049548214,12.285437671676567,-35.196284321564704,C,A,B,-92.6623413715731,1
Black,C,-35.995548812118635,C,195.78687187626628,-108.2820448345503,-34.05047207704021,-72.23620068763339,-14.650517747293812,E,D,C,-80.82403626294492,1
Hispanic,D,91.14786350657195,E,269.11296265143574,142.42335571287435,-13.852273726603107,-11.380494006489085,38.0889826956997,B,A,C,-81.93350232671943,0
Other,E,18.650001753654635,B,-4.26751199514548,105.8541152809594,-36.20157558634437,-104.18256759379206,22.94636189852218,B,A,C,199.61861460510056,0
Asian,B,-32.22448130850434,A,50.388929508132605,6.09710219073416,-208.4145958256232,-12.239254828963476,-15.81121420073764,A,D,C,117.47796792671608,1
Asian,D,-70.04302083878109,A,-48.56165700358366,-18.150872874797347,42.86519941674815,-87.17592900957789,-64.66584300719622,A,A,B,4.944814660308792,0
Black,C,61.338041281987046,C,18.169474556455086,-120.99262318686961,-129.42317116492066,-27.60913177360113,117.8695572052336,A,D,D,64.23519376216191,0
White,D,-70.59269935262039,D,-109.03408093400672,-106.21308181578549,-143.8793472644688,56.9835449359707,-46.10592065604569,E,A,C,-39.015206079706005,0
Other,A,152.600011445795,E,192.59004104552199,-17.02609818571463,-284.34645599282004,108.16123082229446,-181.57252872688593,C,D,A,-218.44702587910695,1
Black,B,-59.82803273048653,A,-70.9756850862266,-69.9372446272926,-161.55797731897903,87.00594995181115,73.9387449512555,E,B,C,-38.68060225847877,1
White,D,54.014616800116464,D,-7.6978466014521265,-60.10083007189233,25.786294026363016,-33.589470316352305,70.43368639250569,E,D,E,-117.4448395982157,1
Asian,D,162.62660171062652,E,-13.629596333634597,144.74243738314138,-6.924670488479738,83.70086081163286,108.9412423499412,E,C,B,186.86276563301985,0
African American,B,32.207253116614844,B,37.60132076841061,-179.44236332241695,66.02722124237616,-57.643313559052835,48.02781800471336,C,B,C,-25.212836745646094,1
African American,B,65.6363802083006,B,86.88696507629572,30.74651475123316,74.21949759027075,-137.4078689522087,-7.7294907451630035,D,D,E,32.050068950708095,0
Asian,D,-99.33474435753976,D,37.32056006797544,-215.51734263396995,79.51930339420538,-96.93558106521736,121.22491893593595,B,A,A,59.36798380263123,0
African American,C,34.57013572898302,D,-12.310259359005272,-73.16448058067175,-147.84931090634637,-21.206254257108537,160.72846426714847,A,C,B,-103.69102171897546,1
Asian,C,85.60356336188282,A,114.42465017712968,-41.26045202234441,-215.56453482596382,162.32032761153695,154.96750807404837,B,C,C,-146.76764091780254,1
African American,E,-155.78831229178763,D,-88.45116739680311,27.803456252939213,-16.452176625180154,119.7572437510729,-108.45751014432385,C,E,C,-133.79421358016904,1
Hispanic,C,-39.93679737662937,C,59.42599921325646,-17.701498453880202,-0.7920476913292614,70.63078838038821,145.43439164328603,D,C,C,96.1688031786197,0
African American,D,142.34027673387513,E,-104.24131293805212,-114.90060592017758,-16.146050721523032,43.07504279370082,57.48923038277457,E,E,A,117.5658015506178,1
Black,E,-1.4854425870074044,E,157.7922156719852,147.47127998408257,89.5266490036866,-50.58728237563359,219.01743486475146,D,D,B,-0.49285171264573135,1
Hispanic,B,7.377717335978073,D,6.978251051067138,16.718774888061986,149.22716915787439,-124.79397866495037,-79.12174317901004,A,B,E,14.892384638392594,1
Other,B,239.5887686691877,E,-93.99035941140548,-11.241266592248293,-52.62258151784482,-54.05425490581219,-51.19356013745935,C,D,C,153.91908445742578,0
Asian,B,205.96168366025373,A,-72.11768085210201,-51.17546869136048,117.54480980765192,-5.1148860238602385,70.03620014215318,C,A,B,31.585071325820035,0
White,C,-73.49771163803476,C,-21.340451699756144,47.84439852095698,-207.59047025389532,40.32274069330366,-1.1124245556101595,C,C,E,-102.31131290499562,1
Hispanic,A,6.44639139705833,C,-5.8144134326953925,92.95211581026645,-29.802314673811836,85.96975551742092,89.77430334346226,D,A,E,177.77721515137054,1
White,A,-32.7476854811272,B,234.46341526122757,-81.31125152162144,-83.23033185103615,159.25978913458505,-86.91148601568989,E,C,E,-39.40574728167687,0
White,A,178.40291015374333,D,-78.59789996964096,-21.781037190233555,-42.201305917775024,119.97981068202354,-34.81603704778847,A,D,A,52.76558032814782,0
Hispanic,B,148.62146406998608,C,1.1076516640994036,79.27041893720879,23.842625335407124,-154.81488407253505,-40.446083463420734,A,A,B,-34.90725742214784,1
Asian,C,-202.1604585378564,A,94.65372987383863,6.469145100758272,-46.02973131337059,53.137739052605106,195.63082673823368,B,A,E,141.25316985597343,1
Black,B,23.285651352585827,D,129.51340196043074,12.314604041703882,-93.42068021325726,-179.77354657563998,7.955665066542554,B,A,C,-4.118639155659723,1
Hispanic,B,21.021489717361156,C,-59.2578077558671,-105.26457585101316,-125.72242010436024,10.601865768638504,-1.8862609567791164,D,E,E,96.63901626611077,0
Hispanic,A,-99.82626523341584,A,44.543245380674854,77.23261384986813,-42.61584676646872,103.319127865684,45.61420920635445,C,C,A,-73.62065183112186,0
African American,A,113.2191562839713,D,49.94074946796882,-15.753797551059378,-55.111182449619946,69.95012942215996,-76.91088261749073,D,A,A,82.24967094946275,0
Black,B,24.914086632576264,A,-175.74941208436988,98.37661238034921,-141.74980012150849,270.1830312286121,-122.00532052443603,B,A,C,-130.35100344667313,0
Black,B,119.37675798739009,D,-133.40770529598737,-206.5101622413847,96.98603239918944,-113.0905217078284,12.382324516529007,D,D,D,58.40287260419832,1
Other,E,-36.08169696817905,D,32.97972709724487,51.57294943819123,226.1906108412697,5.523007931191123,132.0309604265122,C,E,E,-53.453922362465036,0
Black,A,44.29801592697016,B,-93.20608790504097,68.12963102140188,28.38786084854068,-134.15901126872268,53.17827746541353,D,D,A,81.90118696930749,0
Black,D,38.11381913966675,E,-139.2774903858787,40.07765620962675,-161.55675082474178,-21.136941769652935,-8.180719997595755,C,D,E,32.30709765828433,0
Hispanic,A,96.09163813404541,C,-122.03977442418086,57.132428115105746,101.77210166895779,-127.27755890116781,-117.29509168145542,B,A,D,11.107069071735301,1
White,B,-59.36861861431496,C,134.16949821884486,54.053672193956515,17.658272040096445,85.39246683567465,-63.50540449772729,A,A,C,120.50262199110027,0
African American,D,-65.59226221695972,D,-88.03319294136979,-89.76735080115161,-70.60865402566783,-101.35980182711289,-82.93652272759536,B,D,C,-62.34358964159355,1
African American,B,94.53388201889311,E,-89.44382467666124,227.76317390095352,12.260307499174711,73.95925034975363,-2.8224059869616953,C,A,D,-62.96328521909741,0
African American,C,100.93738937456347,E,-120.26509304349557,-28.666195065279393,-79.68296121127236,-5.121407835956154,-37.782160697243505,C,A,D,-80.36912817955447,0
African American,C,-5.575868902848663,A,-68.36553475519325,-38.89249549174183,-112.95723220343244,-43.45565306551679,20.28960250490233,B,B,E,170.7439931474078,1
Other,B,104.30859463886097,E,56.255613620804155,-92.38542960811613,74.55728186205124,-174.6297181688583,-54.59766921984037,E,C,D,-125.21039085926944,1
Black,E,-16.673633819598027,D,-21.869148973393145,134.77102130731714,75.04273731308281,-8.15460348338337,-111.25815785003314,A,B,D,68.31738733935336,0
Black,D,16.08397187176115,C,-178.55041057878708,-39.66048097452446,58.576235638717435,-209.75088648999068,-140.09985928223236,E,A,E,-13.343225315274582,1
White,A,28.958846555513297,B,410.87643450588274,237.25947017927612,79.11682607359539,51.42781712112742,173.41499700642055,B,C,A,-18.598823273672956,0
Asian,A,20.406407712587477,E,167.86724550901047,14.787299472865959,-88.67912109539398,-91.6513171159882,55.181137657559965,C,E,E,-134.4857894509664,1
Other,C,-52.84873552586561,D,78.57823167063906,-12.228359742393632,53.93023903340526,-60.4642887026226,-101.52001271758644,B,B,E,-57.45896912103993,1
Other,A,-203.8444739451016,B,-35.231826046037654,-81.98440123736691,-110.99933354681983,-180.8458722619238,-9.29676662388808,B,E,E,141.37327033060174,1
Other,B,-19.338947504765848,B,65.78547015910813,112.75637178347915,178.09920092927118,75.78649326570095,22.441272849522967,A,B,B,38.18723560187925,0
Hispanic,A,-62.21126251548389,A,-164.20649433343647,164.7827619201387,76.46173283072471,90.74461135541436,-36.17144594084937,A,B,C,-54.01043686654439,0
White,C,-86.32213998200952,E,61.50378079446348,94.71696207640053,-48.06271322473392,105.305606291871,-210.8834336296283,A,E,D,67.08296496660986,1
Asian,B,27.218375148814278,B,9.749139868737378,-117.46924638469598,52.65635013919556,-107.0466780664323,108.15650301444937,E,B,D,-47.58104158506102,0
African American,E,61.88100568144277,B,166.72263938710415,-28.58865840059944,-116.29528167126372,42.95321959546779,-49.43286130990526,A,D,D,-130.4482310694739,0
Asian,C,-54.687874368754194,D,-108.91392735156842,113.5602350781501,40.64602820556517,86.95748224180451,-53.59944784790488,C,E,A,-45.03291728352125,0
African American,E,-147.63241064892307,A,148.9195910217846,30.501773508319946,-54.05473994145351,99.20624965825517,13.111512564579836,E,B,E,-67.66212019055642,0
Other,C,-80.02396528772715,D,164.27746992210274,-14.430378677374383,181.9652409182836,28.931466579086866,140.3243141994128,D,E,E,-128.78169868473043,1
African American,A,106.20357571983274,D,-152.8536210899542,-20.735477389474315,-195.34771193170442,-95.62320271872508,-5.247736362984213,B,A,B,31.783068135921038,1
Asian,D,-210.76427472180862,C,-84.67619955224495,59.490288748645334,0.05449305587148909,136.13879577086342,45.15687371926294,A,D,B,-54.185918999657275,1
Hispanic,C,-91.36535109120594,E,-194.25287619733075,33.06212005527641,-3.498664499587021,8.642915725125071,24.18152420990111,B,E,E,19.623190300517876,0
Hispanic,A,59.155719186436016,C,14.59062796358022,237.2633178515143,-69.94899585045225,-190.18560893940224,72.54259640950245,C,D,B,-178.56262775949568,1
White,D,-62.2958184431859,B,109.85417605822363,46.099342164173066,-51.1670344765342,-70.28154940196781,-33.32556119914979,D,C,C,-126.01459592055005,0
Black,C,-92.34117597309157,B,42.60883488753503,-33.10916548565456,-90.48398267209406,146.85652243511146,-17.48834554874386,D,C,E,38.616819990260666,1
Asian,C,-95.20784905736271,E,-13.936634420558699,4.37073793957876,-25.761244118547356,-30.075784778890597,150.1955336318371,A,A,E,-112.0685574749506,1
Other,B,205.0577713421688,C,-125.69841796989671,139.9741164827223,-60.326012927054386,162.71042160005163,-110.23170633333872,B,C,A,-190.60861700814502,0
African American,D,132.90511118591814,D,-9.971467257347955,-93.25080528363995,-61.44338507604452,-71.59576795706803,-1.4328026411720178,D,A,E,-113.25330901802701,0
Other,A,81.72562186869975,E,-130.80892707983608,41.56296181180592,58.33857209210087,-27.409053469111928,-166.54314984915396,C,E,C,-110.8465484081457,1
Other,C,69.03749929451828,B,-51.22295959318359,-4.905273193406845,-147.87335064869967,-94.52771720273903,-184.05907500104354,C,C,A,-36.928194131493704,0
Hispanic,C,-235.04966656698159,D,-95.82219450806008,10.887735141446587,-144.38092888433965,-5.107306978071168,73.41362545658396,E,C,E,-140.19271562883148,0
White,B,97.3022097832079,C,-42.97567702792024,-314.46475957263914,-94.27248847262358,58.095509032130636,-96.00092805202158,A,B,C,121.16632327408601,1
Asian,C,23.45721078804926,B,189.4287314746516,-164.849092864526,-131.85221400065447,-110.37071599591953,-183.95407708058565,C,B,D,-31.034156784173433,0
Other,C,21.543843089042245,A,-197.1406153655891,69.48069280194727,-163.13614009529113,34.01539394109322,104.34459629928025,E,D,E,-4.664067853697358,1
Black,B,21.680048619330716,C,99.40189887776239,-63.964416754074215,-60.46845364766175,-255.15734432664755,94.24673075606337,B,C,C,51.49243440451177,1
Hispanic,B,5.8695949625355555,B,113.08772109468815,37.87093975161873,2.1156660147666395,-116.37305377700218,-21.326110965340433,D,B,B,-35.26805789665456,1
Other,E,69.08485108870646,C,120.01843923083256,-9.86593855443012,102.76333546025096,31.6473157114575,-7.506055818650108,B,B,D,73.28180493226533,1
Asian,D,96.88890837079488,B,23.104770607186957,143.42681511710907,45.34276933231379,105.83744365468715,-47.505292201547064,D,B,C,-12.760534134931584,0
African American,B,-53.237155807797066,D,-85.65647532622266,76.45343837676378,-94.18910792551782,-187.02654433315422,119.8077842840282,B,B,E,-208.49260817723655,1
Hispanic,D,99.3320329515883,C,42.386082242153414,176.74420269946242,112.10924126049875,172.91712372029525,152.2163033157414,B,B,D,111.51031292644535,0
Other,C,18.338195963759677,E,46.6578887715428,-187.415393714839,-76.67274433087114,75.06668221333832,168.98420033914908,C,B,C,26.977778304797972,1
African American,B,78.53378699510154,C,51.89276921729957,-3.611094412472177,52.76124508622536,-155.32393213356076,27.925352672645225,E,D,C,-173.60507518887192,0
Other,E,166.91615100471665,E,101.78583492422256,-50.826490131489734,-141.62249174558676,62.32266191787501,-120.17657844232197,E,A,A,155.4885713487364,1
African American,B,-25.309847311279526,B,43.47032527279791,62.08486053113405,10.821221628532342,90.19295483463216,185.6787578810988,A,A,C,25.898202284797257,0
Other,B,21.58140719154845,A,75.7261558668946,-202.43562836526564,-195.46589409956755,60.20473022798918,-114.55474530942939,E,A,E,-127.5403838389632,0
Other,C,-32.22842905205884,B,27.622190065482094,29.239573955204083,6.044018865010516,-126.23957483159496,69.86043090715066,E,C,B,102.37562278495997,1
Other,C,-168.7265530542519,C,183.61165863949148,-110.81991576027465,-13.257621974598138,-9.08350062402244,-58.00477723120662,C,A,E,23.545430561381707,0
Other,D,-34.097849252279886,A,43.416961468338165,83.55730592383331,151.41194895992112,-49.005133222100355,110.81614158065646,C,D,B,26.299683672836345,0
White,C,37.81560380900771,D,72.07723406872046,-92.59271397115322,13.784778390053113,-43.274685767209924,56.113136447430236,A,E,C,4.832197887138219,0
Hispanic,A,-2.6129622040867644,A,-16.985950397183032,41.029163505645656,-170.52882196193167,-90.950682224703,-54.45132010418855,C,A,B,-208.36910644505653,0
Asian,D,-108.24339025582124,E,20.338331607601575,34.55909621813969,-1.8366876730582526,-74.43611243210229,68.89858115152647,C,C,D,56.83958438569074,0
Asian,D,36.51733850805617,D,127.57317217424071,16.596272658267168,32.31121868148673,18.31166082037889,165.20239511430682,B,A,B,49.90009987953927,1
African American,D,57.729215427075175,A,-43.770139193231145,29.389908921266105,-178.5506118027354,-31.038541141125386,-57.99045694146453,D,D,E,103.38799702024686,1
Other,E,110.8533838085098,A,-89.43795620401657,85.63870970441317,-20.133230743426925,-7.319891594731417,-64.34313853293224,A,E,E,-64.88230551585941,1
African American,A,80.42300799087556,D,-109.37314566877431,77.36903335100716,5.404498016801562,10.051409611824173,-74.72816493374876,A,E,C,-254.72078565819865,0
Asian,C,-162.64968026297996,D,78.04016023717199,16.168799557716664,35.324838196123196,-32.169924132341045,8.015270645265995,C,D,E,-63.09745877844991,1
African American,C,106.21003678389474,E,-62.97959630719624,3.013800793281627,89.31523940443384,-51.1814126143313,-22.06467869086203,B,C,E,0.42531573383900473,1
African American,D,1.0103519157223775,E,-46.75823075157145,88.71806065373815,-176.2314009145741,5.721262311301518,54.13496175148125,C,B,E,-22.19439309760546,0
Hispanic,C,66.57207640473527,C,-120.11966677453555,-7.538897926064612,-69.30110999903529,-129.41377349189722,21.95186401254365,C,D,D,25.980217395736954,0
White,C,3.482982756880805,B,137.52333453956362,-181.8264451014776,28.94342859238714,-116.25401293213875,-67.60302513249829,D,D,B,-73.78535264430914,1
Other,A,65.22519012903521,A,-219.28504044405042,40.703459822519896,-21.87518346900441,-44.04817729991012,-122.50901022499346,C,D,C,-57.921996306750145,1
Other,A,83.20168347901763,C,128.256912087009,36.53787873283331,-10.578943359022801,-61.105568214046215,93.3976917699843,B,D,C,44.26482465060535,1
Black,A,15.002516453040887,D,-48.266286004564094,85.98520923220238,72.29412664462926,153.77782005281347,59.64301762310236,D,A,E,33.242520891662274,0
African American,B,32.685067264357485,D,-69.79294289644803,90.3698982109255,12.049651583899388,164.45872015494535,77.51416547221672,C,C,C,-215.3569735873027,0
Other,E,-26.574313381884508,C,61.08583021481617,-113.5203649757081,-103.24434727581031,-218.3291031375777,-207.7675436683557,A,C,A,-102.86795711833554,1
White,E,-174.25407296717756,D,23.85365740441614,93.59883006755196,18.600686615877677,158.3213139035021,204.0808815542055,A,D,D,-111.44751984063244,1
African American,C,-122.34791665019623,E,31.873017041441425,-123.92833713104639,-83.24472290877185,125.5793864163007,-213.724203758045,C,C,C,-2.898758561282453,1
White,E,70.34179752459309,E,-49.37878172937866,-91.6764600557371,76.86964170302517,24.336743984857613,39.9704873893556,C,B,E,10.831382170764169,1
African American,E,11.153680340810547,E,-30.723220209424667,-76.02225839308917,-42.68596067813051,83.98196771345259,-85.11255115913549,C,E,C,-120.64354751855606,1
Other,B,71.79376249695184,D,48.706922946928586,-94.9097672857975,123.23062561312594,-27.434064707771956,28.071487002063687,A,D,C,112.20404556276402,1
Black,A,110.57742958179217,C,98.94437091103806,-150.2775418266159,-7.166371608953175,3.2454799060054604,116.23369914548229,A,A,D,4.754816495247788,0
African American,E,-7.879005843839599,C,21.298140728070116,-147.94485493498883,45.3835209206259,-50.61220807313752,147.53881059092905,D,C,D,233.2214568876298,1
African American,C,5.869003054126546,C,-69.8670809992841,-170.80845173915841,2.0047393950522405,69.06563054598098,-129.87214144779736,C,B,A,-1.9384439307484493,0
African American,B,-60.927881728595615,B,-93.2861332389283,-83.20426849474808,111.46024121759584,48.712720136884734,-110.23453636764306,E,A,D,110.4984054694894,1
Hispanic,C,101.76272362883863,A,-130.96712693808576,-41.015277621616896,154.9303688706054,72.67095420600145,-133.439149728217,D,C,B,145.2561093502425,0
White,A,-4.911236392783771,D,124.04689002470522,129.82370006111316,201.09801523335892,-203.21360454104388,-31.335978901760953,C,C,B,-20.60756064163711,0
Asian,A,45.366622238884766,A,-26.55497065790226,104.92554836662407,-196.022608096224,-14.886524219324304,62.76127576768194,B,D,E,172.6424702754155,0
African American,E,53.633293128304295,B,-259.94864301287816,64.0880015568433,-140.90217916208073,110.30775077806658,-128.40113014361123,A,E,D,49.55947179495111,0
Hispanic,C,81.14206665477562,B,45.13028382050056,-27.128728147828678,-33.611793667579114,22.067791800677114,119.62218246935828,C,C,D,88.05538757708085,1
Other,B,13.242783575881598,B,72.19821847235782,-299.33408374323534,68.49838353995197,215.89041538562822,-99.23461095516664,B,B,E,-63.6654156701501,0
Black,D,62.22883216742563,C,232.86323581772757,-80.90714127454962,235.4716427498857,-186.75996073439052,131.7784910450874,B,E,D,172.57042030618877,0
Black,A,-184.3761322918803,E,27.292952720985795,125.60321226445652,-93.17571355868822,155.80783595841902,-133.94016634451197,A,D,A,-76.21666090394122,0
Hispanic,D,-13.103649381444477,E,77.05485931592035,52.52660921358754,-108.20438609512848,12.696008825554008,119.2627273785613,E,D,E,-163.57396662416562,0
Other,C,-62.01396501316623,D,-23.696114976156956,-13.473036720641012,88.24952025327183,-16.727548601173247,-14.556330344409885,D,B,E,34.49748372558046,1
Hispanic,A,29.403681317855934,B,125.1496594699225,-37.55964577364583,36.89319640843087,-0.8211813163686746,-22.265178385469845,E,C,D,-14.703368765522965,0
Other,E,41.5342549074108,B,6.054781352743408,38.45676925639293,-25.35801350786388,-174.75174617987417,102.63169118157742,D,E,A,112.1520948972678,1
Hispanic,A,-135.0544329215683,D,-118.27997320625572,-76.7638778377071,-51.61951391901436,14.353301093578114,75.10212419908362,D,E,E,106.70089125624484,0
African American,B,104.21747124793046,B,57.17226656851332,-142.4505545031875,-79.368319618895,141.1864821360859,203.55890275996052,C,C,E,103.51359468406447,1
White,A,64.80924213360754,A,51.02558096475745,173.7930887477358,-76.49300449174228,162.6664775050952,7.218276592181179,B,C,A,-168.38651201036038,0
African American,C,90.55294939875826,D,-78.53095855828869,106.60537428577443,70.71683635012242,7.879567203940612,-24.456549108961255,E,C,E,-165.92616894090827,1
Hispanic,D,5.952316686548016,B,221.75536368376933,33.71827867229851,112.71506267177462,-134.82608721588255,-75.25813124094871,A,D,D,57.91977570221557,1
African American,B,44.361976377059946,B,78.52025491168129,27.343303444793648,-18.268918130614935,-8.781248753481407,122.12757038710913,B,B,D,56.29780374426879,1
Other,A,13.84283460617522,A,56.70072214124473,-15.241736333535647,102.07098406930926,-66.40782929057085,99.21318528153908,C,B,C,-97.64589018861867,0
Asian,C,137.54008164449746,E,82.99696892694529,3.728643768697469,77.33563535083992,-8.017444629205015,244.56929159671023,A,B,B,-98.8139743133239,1
Other,D,-52.180913136136894,E,-83.47519876469588,-169.2444306369116,-35.75343525513753,-159.58418391120466,99.40717696742757,C,B,D,69.30410475546114,1
Hispanic,B,94.05420447991693,A,-69.046392462622,15.698768438019304,50.66662170554722,33.61723069603599,-40.0898915788363,E,D,A,101.6211296623146,1
Other,C,-77.55658206130201,D,42.008807378627935,69.47058231307727,-46.384283065882585,40.55822173445108,39.39342351160701,C,E,C,88.75850534045574,0
Black,B,215.74108534870916,E,-230.27681798604814,16.990199599549317,-125.14370124980196,-113.95964566733963,-19.988022062752947,B,E,B,-30.42967137507003,1
Other,A,76.87494933254528,A,-221.3026460230126,-65.63499392059656,-45.6749681516429,156.14539345794213,-8.895897049208617,B,D,B,-158.19923675866207,0
White,A,100.44767087254058,D,-24.03946818068738,-57.818051317123654,-127.65760074297042,75.12532794475763,69.3331660314876,A,A,A,-132.23237575913228,1
Asian,B,-123.75955026124919,A,-55.78613782335934,-43.086509076109145,-50.69012625254469,-21.544195754195997,-64.80474752904188,C,A,B,99.26505856095923,1
White,D,-24.240810769103422,A,26.505894796577707,40.58425216422254,-0.7250690238701206,65.18591987274083,-113.78058960570532,A,D,C,104.87712060702705,0
Asian,E,-11.328049370955597,B,163.2500742786784,-63.73361976986437,-7.043504713698366,88.52227369166819,40.52417079762959,A,C,E,227.64313089437934,1
White,E,-142.10184408719246,A,31.965902396145623,-54.20769953902857,175.1890244878282,-84.9160542783839,-43.028622477090195,D,C,E,1.9885497348176473,1
Black,B,26.889993443305542,A,158.71641857434878,39.8828317948982,111.13350605673418,45.5779192960603,200.83293638808857,C,D,B,66.47641224889995,0
White,E,40.35821306857005,E,1.992042406083248,-89.88117954733393,-57.84058407028635,-1.8936921188286635,-123.83942618085646,E,E,A,-108.34645542313604,1
Other,A,-15.40421263233028,A,-153.98178553898882,-6.499135164989591,38.40726176141377,156.2443823372662,-52.1179670540565,E,B,E,-214.50718066974352,0
Other,C,49.25575468261534,B,177.71087085492462,-135.38099432796022,20.531622791172538,140.66260098234383,-157.21569669305865,C,B,B,-58.93497126079538,1
Asian,D,-82.34073038282533,D,51.29860366249305,23.53258303039081,-140.24169739203515,-67.33557558888037,-166.43814660195213,B,A,E,34.295106189809516,0
Hispanic,E,-45.718501153120975,B,23.10457160672517,161.68200951684116,18.863948655749386,41.17703115190455,-39.34113186570652,E,E,B,-79.47440560776367,1
Hispanic,E,167.62562042307013,E,130.52551347016754,-81.1595250606572,133.91198115681158,155.8417917956289,63.27441369824314,A,B,D,48.44912360798387,1
African American,A,-45.259617564807954,D,-108.15689601809844,93.98915820800453,-247.67462405375534,12.470859842639655,82.6848637970906,E,B,C,39.073088948931506,0
African American,C,-206.17518405741038,A,-24.092163871129642,28.114026376378217,191.36608528520654,3.768875198868675,-195.08762066964607,B,B,B,196.2496243574575,1
Asian,D,-15.861543803387034,C,133.88897285914408,-106.16820628486627,16.438395217071967,133.50263894563534,64.82413220487722,E,C,E,130.86237588908725,1
Hispanic,B,129.0263128171211,E,-89.20305708465452,-117.77849020133671,-63.945560115187185,74.69018494715559,-82.86016217298705,A,B,D,75.49740545728821,0
African American,E,191.0642755150824,A,186.76710628638142,-254.70610861597157,42.60771174404988,188.55239596307644,-74.23348810632807,A,D,E,78.56863358845975,0
White,A,306.97807316548847,E,-32.46796099952732,-32.58303590420174,-54.10133724738137,5.169278284391096,45.21825001529929,E,C,A,-136.09567453933641,1
White,B,-141.39590688712707,E,9.160680215979196,50.35380661095591,-78.88116726359247,28.109876580413633,-220.45626166644357,C,B,D,-97.04055774975917,1
Black,E,106.89232038160277,A,24.660665041897484,-81.47158559047011,38.73874811168705,-79.84278907093424,5.913695714449133,C,E,B,-177.12527239595508,0
Asian,B,-144.59049379904178,C,-46.51924885715163,85.01135654380218,-155.0512569423134,-31.655047134999,-64.6393187505078,A,D,D,238.3558423219891,1
Asian,A,-229.7022559936132,B,226.3173711345972,74.00966514060394,105.53657476513696,-40.72443906138484,60.580435632669946,D,C,D,50.205289067658335,0
Hispanic,A,23.166475443889738,C,-5.57118662939301,23.630554554699344,129.65900739092763,8.200075846120535,-47.956678890815994,D,E,B,-203.481203302791,0
African American,D,171.68253998511787,B,-50.116174364651556,181.96114301709756,-56.03626033758077,74.24317786177399,187.99872278959978,D,B,E,10.60304483812318,0
Other,E,-10.184575414624625,A,227.38219900070172,-115.29379645321069,27.658053792463065,81.91886720609529,-65.20508406950799,C,C,C,23.92989200742674,1
Asian,D,-48.42792795535741,B,-82.81217365926139,115.85191399718838,96.81267444284177,-24.046059229104635,-44.105516833477736,D,B,E,-149.8037169127036,1
Asian,D,67.22658873249254,C,-23.202514676152617,-76.85812132727864,-90.22586790458064,212.7395061174405,268.84791502813175,B,C,E,98.517781960288,1
Hispanic,A,73.02448804454804,E,98.70309112175897,-42.49035899657018,291.94747585746893,-53.69063785952144,-46.81919946911265,C,A,B,52.938823486551556,0
Other,A,45.782842341240226,A,173.0434391971032,-45.99047722795938,35.24539804894607,-16.180421549336472,-115.85963774919747,E,D,E,-75.52631821463389,0
Asian,B,39.743219058741595,A,-133.68530865694615,-87.21165404361737,69.55214598829463,-53.32633914392064,-21.929899447299174,D,B,E,-25.551918664592836,1
Black,B,-43.962630742350164,B,57.37990874706066,-8.353287964611837,24.272969009247895,25.590291192246177,-128.86363885626056,C,B,B,33.60695087873934,0
Asian,C,-68.19814605340085,C,-54.80575452122552,-63.292036598800415,-40.62937458635826,22.101103568190762,-11.765116115766565,C,E,B,-156.2960363655853,1
Asian,D,27.58030213522093,D,-5.955448619454042,19.689212734520343,41.273721601209445,71.94168557356303,-13.755863620323685,A,B,E,-18.60842991268338,1
Other,D,-19.541508500989124,B,37.084787151252385,-203.76854155974095,40.01716309232625,-156.2123427554482,83.83638234251553,C,D,C,-14.767305332871889,0
Hispanic,D,-29.80849413306686,B,-123.1859100110607,91.61447854228577,-63.71367936750364,-156.10574833590053,17.34798852010842,B,C,B,-126.05796073856025,0
Black,E,-132.94980107446395,C,-0.941619055623257,-20.10472524041126,184.57179698315272,196.29565690991205,47.25309381962831,A,B,A,126.30513927259011,1
Other,B,-40.86315818566717,D,-12.855038176326076,5.996654070887404,-4.976799629317695,-55.698139518375015,-8.063660182257763,B,B,D,-86.79683434170077,1
African American,D,-162.62327145052544,D,-84.55203219318676,108.42668629001719,163.07602034945793,-64.8666183334704,83.77773022012424,E,A,C,109.9134269940275,0
Black,C,-34.15111754154611,B,-36.15321719938447,-89.60749816148757,107.39113268171212,-86.66826938135934,-132.08480997783778,A,D,E,-96.40587734002617,0
Other,D,111.9906567680135,C,-4.559335378463624,-86.82932059687629,4.470587930756675,-235.37805329158027,103.79206942422894,A,D,D,-20.228300298721273,1
Other,C,-53.55357779435922,A,-40.4754885438087,-84.1146926134718,-158.89805347351933,84.53446151505786,-120.00594793725074,E,E,A,52.8821544242502,1
White,E,30.983555478075804,A,-31.565163772801096,-56.59262280320648,-46.391268241313966,-17.659625897155554,163.2239551369505,E,A,B,-110.98244871669975,0
Hispanic,B,105.59858896500265,B,23.38655118580103,-24.547427862285446,-236.9455946632394,109.80424149774434,-116.68064096577855,C,B,A,9.776544364781522,0
Asian,C,-14.483322058526966,D,-31.330853787143248,60.577550225814235,-54.93087373036807,-123.89173900272286,-165.20231339820066,B,A,B,-28.529217898718013,1
