RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Black,-52.212333128933096,34.36559973022993,B,D,48.04910514019943,B,48.45434307526302,D,C,A,E,98.85772403130942,24.013640030358154,A,-2.0152181837216725,B,182.9966417895467,C,1
Other,91.13665155734118,37.3640835041127,A,A,120.37523735353119,A,-35.27905805054438,B,E,A,A,-95.71117296803803,-83.06600056576306,C,145.14961114298228,C,92.63412929022998,D,0
African American,-67.2093908360411,-13.466286016128976,D,C,255.9503541194338,C,-13.046817843096518,C,C,A,C,-96.62564829656459,-29.73626317071475,A,-50.27049879990795,E,102.38372711658172,E,0
Hispanic,122.0943048922001,-140.14195583804562,A,E,114.58242922495832,D,209.8364998852972,B,A,B,C,-84.55696664123377,15.034556455274824,E,-49.57011627554941,B,51.45519917581636,C,1
African American,110.63017936002555,9.004926219368867,A,D,-14.895916299771294,A,-37.99189314899665,D,E,B,C,-195.1924671434066,133.95602770498442,D,42.152266979354124,E,35.30768015246124,C,0
Hispanic,-154.693024315186,-1.3893786159261587,C,E,84.65403349030953,E,8.667236918607891,D,D,D,C,27.17313805820497,-66.02458460274815,A,-159.93676141517082,E,8.244858123568017,D,1
White,-20.993346750512003,-134.27016148007365,E,A,-91.06802038036072,E,113.12937740324267,D,A,D,E,22.480133879542432,-71.61234306103096,E,56.9823855432805,D,-102.99209111194803,A,1
Hispanic,66.4641131481635,1.1287538275652993,A,D,-4.346390424610065,C,-146.7077092216189,D,D,C,C,-13.803089492554985,-33.07715913136538,E,13.097754645451804,A,31.15627986634404,D,0
Black,-91.95336934326275,-186.13713456019934,C,B,88.20609269775639,D,181.94965651579196,C,A,A,D,-54.44991128542749,86.14728516210758,A,-80.73833175517422,E,113.12101460429524,A,0
Other,93.95589569013795,-43.93396942760165,B,A,-155.822968028935,E,28.602325728320345,C,E,E,C,-103.88457460801067,-42.86007455292376,C,115.6836990982678,D,221.9658981560429,B,1
Hispanic,56.01464332367262,14.131861639129193,C,B,-9.435366325147871,A,-47.767792703796076,B,A,B,B,-102.26676514766531,11.717801506735876,B,-20.96465842928204,B,128.64142784444329,B,1
White,-72.27454827336236,85.08277000463778,B,A,24.787737219094083,A,79.33754504177242,D,A,A,C,-18.067767943846206,-70.93450272959777,E,-3.2026134152521544,E,-7.09283878307347,B,0
Black,-28.632552849289084,-44.154749082731584,D,A,10.658022038030087,D,76.92841820025225,B,D,E,B,-82.92911026748378,-89.96048483508382,A,-4.8526573699219435,E,52.407374687719695,A,0
Asian,-81.52994486893502,-29.950046619555614,E,C,-9.780641881247158,E,267.3675358786239,C,A,E,D,-37.38290935486959,42.89027003752644,A,-172.50805630280902,C,-12.398667963972132,B,1
Hispanic,-181.33127080796444,87.99755120884437,A,B,75.94760179525535,B,-43.44102009974009,D,C,A,A,-110.76971636483857,32.81208638721721,C,180.66653967762232,C,236.0312529857154,B,0
White,95.20206483166017,-82.38974970131858,E,C,112.4278375039665,A,71.27666389203047,C,B,A,C,30.07956063855437,-136.24011808495084,C,16.492774571957188,B,37.14906125706657,B,1
Other,-82.64072943971695,100.10653892878577,D,D,22.64928764785803,E,-137.81834028532117,A,E,D,D,23.766836407946553,108.7294053408733,A,-40.290822046499706,B,117.51163216728486,C,0
Hispanic,121.57661811117377,8.343808253625552,D,D,-78.30440872681149,A,41.31330696455209,D,D,A,E,-144.6149909826228,0.29238461487585493,C,-53.15235341806236,B,235.97636252106972,C,0
Asian,-15.092383958789096,-48.91422192153933,E,D,-19.523187024871106,E,156.60668936333568,B,C,E,D,-8.017531112018567,28.389308719428026,A,-3.255404489635995,C,60.79855049129189,D,0
Hispanic,46.52125143952779,45.85921778405099,A,A,-111.49288701694944,C,34.87978990762255,A,E,C,A,-11.224466332199741,-66.22529637997158,E,104.5176729338295,C,33.65594384483518,E,1
Other,92.55681072379545,111.44077162268495,B,C,86.98568961962047,E,65.27048111080092,A,C,B,E,88.82810368858539,-55.94360408880439,C,-91.6134832512846,E,-7.9374199459829455,B,0
African American,84.96501196632651,-22.06980812053249,B,C,96.18720683602452,D,-51.03080482245511,A,A,C,B,-205.47919129742303,-57.30856917460579,E,-45.13603734303464,C,-89.140536544705,D,1
Hispanic,-116.51902041193263,-152.4093583917202,B,D,-17.656534317144263,E,36.67124258417367,C,A,A,C,49.18341970538872,-129.48357732045812,B,26.94715997636224,B,-162.73661650619638,D,0
Black,124.47720666847641,-39.03798003264245,B,E,-80.25567764928135,E,109.21168477217655,D,A,C,C,72.81613507241292,98.83033414568659,A,-47.51844184416212,E,175.71709580126887,A,0
Black,-25.806482103448147,68.32596876606537,A,E,139.5775429602171,D,-183.13222020498893,B,C,E,B,72.20068868897542,-146.03122026567758,A,-133.94607005595674,A,-85.36941787892235,E,1
Asian,-19.151778543844884,-55.48021013125203,B,A,15.810923239722294,B,-31.25098095277447,C,A,C,C,-91.18228689977819,-185.22096567322956,A,96.1443938986639,E,156.1694067109397,B,1
White,32.66333456947282,-63.57418840882946,D,E,-17.448278490620687,D,-57.15556099345367,E,B,B,B,-31.824637193032697,-104.415776396097,A,-19.90283103081971,A,24.496978886364985,A,0
Other,-154.52852898587807,122.17394670213821,C,D,-199.19055028300986,A,108.27086432506299,A,D,D,C,10.674578426188328,208.37887687146798,B,-212.69321467074795,A,86.57368880312818,A,0
White,69.49444599410256,179.69547059274365,C,D,-23.493988159592945,A,123.1888560431226,C,E,B,D,-4.3821351643835635,-81.62349044382442,D,42.29838472852813,C,-44.72827773763131,D,0
Other,-76.21573810628824,-140.26770349404813,C,B,-34.9811143245908,A,-161.32441671253903,B,E,A,C,49.04193228368319,-132.71990669615516,E,1.4700376285870822,B,15.719700268591765,D,1
Asian,43.55253188213066,-131.03444093658817,E,D,82.07558058763166,E,-176.21576458158376,E,D,D,C,16.972058088477937,-83.05307427521599,B,-125.00584949362359,A,118.14980585153332,D,1
Hispanic,81.38747891755618,113.3189520597774,B,B,88.07478721699562,E,145.07160699906163,A,D,A,D,-309.9257872108563,-0.31962806501733887,A,31.449156845428238,A,83.25299819488366,A,1
Other,-94.96506063355056,-36.03402453771845,E,E,-80.79697070248618,A,-51.59054278271995,D,A,A,A,89.1433529299115,98.94632385920214,B,-190.94390050733787,C,23.114266255230508,E,1
Black,39.10140270950857,-33.35070506956668,D,D,118.68043730700973,C,-54.91418259826285,E,D,B,A,49.686028304588746,-22.053688615503912,D,-13.306380848903549,D,-11.063236783359692,D,0
Hispanic,81.98546245740953,147.06481586770346,E,C,48.760254810248384,C,-35.31521826606843,C,C,D,E,-49.33460341848063,-109.0406895417433,D,30.57070844235379,A,148.83021855599344,D,1
Hispanic,116.00239542728943,56.80143008591531,E,A,-149.52655745595655,E,152.781712147721,B,A,E,E,2.9894868664341394,-43.10351749824942,A,-4.7784881799886785,A,-37.91345904964833,D,1
Asian,-147.1604188205536,220.10965881059903,C,D,3.979939174826496,A,13.324363818957973,D,E,A,A,-18.770220243986078,-50.890461000829546,C,-70.35197333116517,C,18.65181788422672,C,1
White,74.45197740550623,-19.63675814110377,D,C,92.7170081418808,C,-8.128642615667063,A,E,E,C,40.33216152540843,-89.2425663641893,B,81.46553777507773,C,94.89342890316628,D,0
Asian,148.31383852038292,-204.25968302656395,A,D,207.71301161732083,A,-12.567849032899685,D,D,D,C,-25.768946863617685,34.70803895370966,D,57.85437172308584,A,-22.16971688143687,C,0
Other,-19.69596706495241,194.47622094467923,A,D,-158.42141753219886,B,-6.895149291043398,C,E,C,A,-121.597453890155,0.5397089955408452,C,-103.44185024236161,D,151.63117336877278,A,1
White,80.23586909552031,-135.6918472631979,D,E,16.69104836396412,C,38.01977680124709,C,C,E,A,-31.165226443769466,37.39914084203323,C,-77.50037317168245,A,68.67176279417555,C,0
Other,129.94725097874763,45.68083028468991,A,C,81.43247737348256,B,71.4916190990526,E,C,D,D,-196.32826348794848,-59.530605083047185,C,59.60086687237624,D,-135.28019496058667,A,1
Asian,73.49175905683337,-61.209610708369866,C,B,-47.081342763878844,B,-23.581488766018776,C,D,D,A,205.65425440736757,-77.70584245931197,B,-19.510731674065045,C,85.13793556283966,E,0
Black,-32.156296138720805,91.9998540580417,D,D,-4.809412920935811,B,-40.77626693985092,A,A,B,C,121.78043681410553,157.69151642405822,A,-119.13400980564678,C,1.7956467433824004,A,0
Asian,-86.56467473993945,-34.99533228982673,B,B,-52.676818961874304,E,23.421821310039835,A,A,B,C,79.49104110367362,-120.54250820050254,B,245.01871992314196,A,33.85221125263019,D,1
Black,-11.307260340337272,-53.78806624071731,D,A,52.71114108099258,D,-27.510034645926336,B,D,D,D,18.030362607714228,-37.96900338913374,A,27.187909250145275,B,-98.90635577647805,D,1
Black,-183.6875069120298,90.70539763651041,D,C,79.31300261543325,E,47.46888996258928,C,C,B,E,6.5014348441742875,25.2098621114069,D,76.35816299916038,B,-29.496583676085,E,0
Asian,-117.35804204858908,21.41631437930078,B,B,49.101617484833184,D,-127.48891442599908,A,B,A,C,-24.759418009831496,-148.6958542317281,A,133.25293430015577,C,-43.420216479260496,A,1
White,80.85825825986865,-101.89545956519903,D,A,78.35634404723868,C,-26.635927115485124,D,B,D,E,-19.24744110230051,59.83460703109831,B,-16.113205528673017,B,82.80554749661849,E,0
African American,-73.26728807238186,-31.699382059886265,B,D,151.8591875927496,E,8.180832921527205,C,E,B,D,-66.59634036096342,159.76745585440543,D,157.29018204054051,A,168.69476300053626,D,0
Black,92.2558533105515,66.97888240031075,E,B,-136.03485886901566,E,-92.69084524385546,A,B,B,B,-4.343956521950679,-139.5810835039675,B,-36.98707144113846,B,-86.01779521591182,E,1
Other,112.31274655290524,61.94351288167517,C,E,-54.48874741566413,C,-111.71232930028874,A,A,E,D,68.38022262569619,134.93171390291664,D,12.896939220509832,C,-47.857292285256456,B,0
Black,-77.26717359061746,-186.25804160087716,C,E,75.40408766993032,D,178.45617202653926,E,A,D,C,-100.27136027331586,121.2367626274491,A,-25.727284194556617,E,-26.76442090923,E,1
Hispanic,-57.01788269020771,30.831638190296616,A,D,-82.66811486442577,C,-0.3952307117391145,B,C,A,E,108.76161879367028,87.7447239761964,D,-38.34724093241907,C,107.44487162456524,E,0
African American,-46.24084395433767,-149.40154806889407,A,C,-44.415437474617214,A,-125.6820552411164,E,D,C,C,-158.26652598957244,-117.49893615101105,C,-11.731504397093637,C,-85.13734537893922,C,1
Hispanic,-30.067376492576297,-72.94816875847017,C,E,-51.694390476338704,A,-111.28091098729158,D,C,A,A,-81.40280180140222,-125.71829777564862,E,-37.278741401418216,E,68.94021612439644,D,0
White,-5.3534860960414905,-80.5876451973957,E,E,-44.641929240288746,C,-62.3482348569453,E,C,C,E,-85.81221364434155,128.42457463487807,D,-10.322507148669265,C,-6.323800229502686,A,0
Other,-176.8638116504147,72.55819351363976,E,B,60.443980033793096,B,19.14284954353806,C,C,E,A,-64.16873568277298,2.5802120135340263,C,-132.53950302201224,C,-48.82399613894752,A,1
Hispanic,-25.827121963579785,158.7593529414771,B,D,-63.27369083393792,A,-193.1721514090159,C,B,A,C,-24.05861128311693,178.23795043594467,E,-179.27046033351087,C,-170.69972331981262,D,1
Asian,125.53757521186166,-36.58886014059426,A,A,45.28613810550953,B,58.45251577596707,A,C,A,E,-12.165463054746537,60.588492660299984,D,-54.451991312422834,D,92.1714808552688,D,0
Asian,-166.79811056579442,43.30231699031821,D,E,121.32306649027326,D,-115.71258926193866,E,B,E,C,109.1057405665014,-31.27635459841241,A,59.3268379088432,A,71.25672426721576,D,1
Hispanic,-225.77340435757526,128.40973628257822,B,A,86.04000714336935,B,-157.20768234894717,E,A,A,B,-77.02068651460715,111.86831423480554,E,-165.661646564647,B,22.76698558271919,B,0
Black,118.40478932948967,-103.94564475684318,B,D,27.56579992400068,E,74.4327399370263,E,A,D,C,-105.43127924479936,47.11957582614942,A,114.26494882911766,E,-235.9425119708288,D,0
Asian,-99.0741228979028,23.78594873567263,A,A,175.4175379108018,E,-39.222990162754776,B,B,D,D,-143.9956108405525,21.190766138902998,E,-105.80105967528081,D,-43.88276210745195,D,0
Black,11.875821357223629,105.25520291229284,D,D,201.380870432724,D,-76.70661330783804,C,D,E,D,135.4374685549973,87.41577554792252,A,-36.90048697280816,E,-24.793255587000978,E,1
White,71.08142269670215,120.45964328139816,A,B,-102.46513787654614,E,81.9111995255265,D,E,C,E,-161.82014208679723,28.830543685311973,A,-121.59446068857204,B,-13.275345799158908,D,1
Other,-7.499888603468562,-97.29830097996859,D,D,-164.7109334932196,A,-9.958484101826196,C,A,D,A,-60.16475907873824,-63.58628080388464,D,-179.26920958089943,A,138.42981964571183,E,0
White,217.00425260490456,95.11857340891622,E,A,4.337795815674848,A,-7.5925457584855245,E,D,D,B,59.0431285496986,-33.90709837233491,C,-129.1947103731142,B,-97.46494417074759,E,1
Other,27.043953553196605,-24.648902571027833,B,A,208.40276505306025,A,110.31056695290506,A,E,A,C,-100.67912998658922,-158.46143640582488,D,72.51121033006513,D,-8.12311646467972,B,0
Asian,-132.17525315535136,-70.97749177494903,C,E,45.14926939415113,D,158.00278956442492,C,A,E,C,-80.02955202243825,25.325930254212416,A,-11.177967767104434,C,-148.95197866009983,D,1
Hispanic,-126.49813680484856,-54.24142927426385,C,B,130.30652837888533,E,45.7213880919687,A,A,D,C,94.61215982710051,9.494297318985202,B,-146.11999404884875,D,-72.41683890796654,D,1
White,49.96315956559352,-114.63720426988715,A,E,-233.02638853312118,C,-81.34693750872123,B,B,C,B,-131.38073937165888,16.576255758687072,A,-86.60312704837155,A,53.24365075906887,D,1
African American,-164.53863912941185,136.5531544240261,E,E,-26.84817669265885,B,19.58861995367737,B,A,B,D,26.501456726354807,-17.602139027863245,C,-29.67784314213083,C,-15.557618527457723,C,0
White,-69.25015507592255,-80.51553868501816,E,E,234.95776054063842,A,-142.9705810109648,B,D,E,A,23.97265737052495,-32.30597577771141,A,33.38138850397508,A,79.76439264643687,C,0
African American,-14.515582942864599,86.99113486129039,D,E,-152.9124133489367,E,-189.57021094829756,A,D,A,C,-65.04157386426922,2.1327862489902896,E,7.354352162022207,C,-72.11812481333043,D,0
Other,34.47056978226854,-40.68480416549441,A,E,104.94149053509815,C,-74.07169685102794,E,C,E,E,-162.95574765042764,-93.35702843889517,C,-154.51086280228742,C,127.8997194335757,C,1
Black,-71.32728940621568,45.8657569875014,C,B,2.411879290758938,C,-72.99810802563735,B,B,C,E,10.384906996147448,-1.4948360078328924,A,-124.08893700795018,C,193.72449931782538,A,1
Other,-148.69683850875833,-73.16063043341953,C,E,102.00005427708206,B,-70.41008051230818,A,B,B,E,-156.21600180102612,-45.67612578006922,B,-42.27542341953156,C,55.30083779311209,E,1
Other,115.33455108253625,146.44032416919669,E,D,95.78583675385883,D,107.2327978413121,E,C,B,D,-33.642108972346215,173.6636195301949,C,6.845731539112767,B,37.29559343377367,D,1
Hispanic,-131.02944613752018,-146.85013303827427,C,A,128.90824263119734,C,26.313773983393823,A,E,C,C,-202.25714541888468,-43.76633436913113,D,28.21989987849421,A,111.58403601852275,A,1
Black,190.26417861681773,-68.9604074114384,E,E,169.3125292505618,E,-54.744114924231994,A,C,B,C,70.70613574307946,-195.8278760994216,C,-8.286405082343572,B,-132.57615864657657,D,0
White,11.797563542775611,-64.84575353910937,B,A,71.46581302260408,B,100.9625413921838,C,C,B,B,-72.18769774693327,206.542954627149,C,-53.316599152308754,A,42.085101814136436,C,1
Hispanic,-122.96574741450293,-18.32257214159521,D,D,142.4328846411517,A,78.51095778557065,E,D,D,D,-53.78352276475442,8.206771690529942,B,70.03089364360059,D,199.0446359577166,C,0
Asian,-113.41114939253696,32.48300323252622,C,A,-116.54766058467882,E,203.78648003031293,B,B,E,A,53.71922362446418,-73.08112528452526,D,-205.09832086840788,D,-12.483873317269076,E,1
Black,57.89163010637238,-62.70748429389494,A,E,3.5591642224842284,A,-29.5897711214711,D,C,A,B,87.05902956094907,-14.773822470469364,B,-98.23845060036435,A,96.29360929933623,E,1
White,-60.05331281920914,11.430879902293048,C,C,-15.255146889211431,C,94.55829936016899,E,E,A,C,123.53982637276455,184.29788517464297,C,-33.05860126662974,B,-39.95034983513034,C,1
Other,-111.26672145372991,120.78869922133764,E,B,-95.3536455066782,A,52.46333718630927,C,A,D,B,100.88573014885714,-0.20226467708490725,D,-37.65296428369568,B,-220.28010801569695,D,0
White,-143.12516171241109,16.64886833887678,B,C,85.0410177997652,E,-45.53295909199287,C,C,E,D,20.733920681058127,12.142906650240622,C,-145.06221622980502,C,104.92298496380879,C,1
Other,20.065982053631817,49.46064078678351,D,E,-16.001408747701536,D,107.14631920271344,C,C,A,A,126.3814727149338,-41.792878163809505,E,-102.01268824804366,E,57.62362247881202,B,0
Other,115.01366067340324,44.235788667734624,E,D,-46.34368619315362,D,-46.44930772985655,E,D,B,D,-48.70774666377753,47.4745184461482,E,-55.34763824814198,E,-192.4836820931852,A,0
Asian,32.45563107007112,66.05760359494688,C,B,19.24977860466368,B,-175.13061852973877,E,E,E,D,175.1927155780101,9.047845686158665,D,-8.593220182103767,B,-66.67943990418446,D,0
Other,-48.245063008838926,29.42203322706992,E,B,113.75967296226514,A,-60.04089992025171,B,E,B,E,-139.81258262331585,51.73235715672567,A,-185.72334190355244,B,-33.24392594529606,A,1
Other,79.73671364868939,26.798454805321725,B,D,-88.8774505751166,B,172.50339101322126,A,A,C,A,-100.79225081737204,-145.26491158165547,A,119.02432779821697,C,104.97108750932121,A,0
Hispanic,-65.09909336717631,-87.16110774478159,E,B,-104.5071687564451,A,-68.14499732717562,C,C,D,A,88.63616618562604,13.622970952391524,D,35.97544607501643,D,27.709077472616865,A,0
White,-192.9798463098676,121.65121776563188,A,E,79.90468761442571,C,139.88879222920423,E,A,C,A,-28.908002841105603,70.23841347024916,D,-60.98757538132939,A,-4.464164216515701,D,0
African American,-1.318571408411735,-9.265120718035067,A,D,143.07222307945537,A,40.31427298524235,C,C,E,B,65.6060566113934,-39.68878643324059,D,-125.23523898463027,D,-40.74391472808337,A,1
Black,206.2356623437633,17.97550459738706,A,A,-7.122210847797418,E,-43.025609049899884,C,C,A,B,-17.461672748516087,0.39417100138981104,B,174.2702953368937,E,120.75021367930088,B,0
Asian,-131.32674421512223,108.28072448757646,B,A,-251.02640247938157,B,52.85655370356742,D,C,C,B,-55.18287886327471,96.73855349911781,E,-21.1538628466472,A,-139.3768041177046,C,1
Black,-76.97761788390326,121.94496853919006,E,E,73.58564759334067,B,102.42991879412043,D,B,B,E,156.78550517365238,59.59361364710772,A,-16.969310063964237,A,-60.67580103633101,A,0
Black,114.50338220402764,6.959408461060901,A,A,50.57349373438331,B,146.34033287550264,E,D,B,A,8.138502977800417,-136.38072047531463,C,35.81840498524381,A,-127.36936456059532,C,0
White,-2.8749012922945214,110.99147141932248,A,B,67.54261444927963,C,134.24009030212846,C,D,A,C,-22.632675160949187,-154.2165981876227,B,-59.524281454325404,E,134.94768929898817,A,1
African American,-121.97212629233032,-110.38522519829823,C,A,-154.19446477269415,D,15.756196887070354,A,B,C,A,26.82603664787613,57.830186300016905,D,64.52385839259746,D,4.435639058092745,C,1
Other,-177.16830045343391,-48.4465548943874,D,B,31.286628138452024,E,101.8754980243067,E,B,B,A,19.210582842731178,30.994061740580076,C,-104.1950794623389,E,19.12220544524921,D,1
Hispanic,55.82704011434284,-12.571404932103167,E,D,29.048692445567166,D,117.68705485426018,C,B,C,A,70.21998766907642,18.70270614543098,B,55.45806883530177,A,-93.59580286390612,A,0
Other,121.25629392284067,50.13372269626453,B,B,-136.70733884502232,E,-64.71733682153994,D,A,B,A,-79.58203978092281,-14.330666783917906,C,-228.03336922589764,B,-108.85724724684628,E,0
Hispanic,56.31538716308534,184.30440969719092,E,C,4.336773486103485,C,1.3795991340524347,C,A,A,E,-139.82379273984853,-47.58553116204998,A,-102.7068525621587,D,79.56974760435672,C,1
White,143.59505804363383,-86.02137051371416,D,D,112.34527751569246,C,14.418007877449465,D,A,B,A,-49.75610200090754,136.6373318654828,E,-8.184897883340138,A,29.53010193675248,A,1
African American,8.773297129539106,103.21989751202626,C,D,99.09527206355588,D,185.90751558060455,E,C,C,B,33.32252571823462,116.75751585567535,E,114.5840063858228,E,83.91442556496779,C,1
Black,-72.65604525551907,2.5746066353878554,A,B,-154.26454603776912,A,55.328860142811195,A,C,E,E,-7.351421831010127,-50.02373936166874,D,98.26302486454495,B,-165.81768589635772,C,0
Hispanic,-45.67311457954624,-30.095464678790584,B,A,-21.449464053078408,D,88.47241599639182,C,D,B,C,-140.10056050903745,21.187957665722216,B,-24.999698531541938,C,4.073592412617299,B,1
Hispanic,-79.07337106348824,94.60193649631164,D,A,-103.53718917423681,D,200.66731387660042,B,D,B,A,108.5936386869935,-201.90313288839548,C,29.827338487673828,A,106.66818532850053,E,0
Hispanic,41.008169135455155,-21.052514549972692,A,D,-52.659925758052914,A,-65.98551863400412,E,C,D,C,19.42944435983871,-31.795769721488988,D,43.67809553094926,C,-69.69576817007575,B,1
Other,91.88340072989124,-141.73897536377095,E,B,21.904741099780438,C,-47.038026959072326,A,B,E,A,-75.27023835805836,-19.956624951044272,E,-76.3699711730156,E,123.07613110687011,D,0
Other,-97.4664319276682,46.67304903377735,C,E,32.49078746402037,D,-87.5996095230731,B,C,C,A,7.56582511243985,-81.85189025323866,C,50.99626441787698,A,-38.78953743446194,B,1
Other,71.94100035100394,57.47410464863761,E,C,64.22685363152667,A,-83.72702720249588,B,B,B,A,195.24415763768812,-65.03470184093943,D,97.01998831065195,C,161.0734728239949,B,1
African American,133.79874129149675,-89.10260156968542,E,D,241.30645995868326,B,-186.14774310570232,C,D,E,E,20.98682972600898,49.77848743589053,B,14.099423780115682,D,-97.98790043689978,C,0
African American,-24.536127691973906,67.57696484131284,A,E,198.89505820070968,A,76.72200156765832,B,C,E,B,140.00169556890222,-40.15263903855658,B,-148.39740435141204,A,-52.91044641335611,D,0
Black,-170.1513919681008,105.10933161155995,E,A,104.37326235831345,E,37.120070177014355,B,C,E,E,-62.69187890616298,53.243628586471694,E,6.293247472086959,C,-103.11257681826875,A,0
White,-2.865894774790922,24.348664674584604,C,B,-63.70173902101954,D,24.172469513259696,B,C,B,E,58.049574081050295,6.615113671512553,D,16.436010850062704,B,98.44180539571657,D,1
African American,80.65774129595027,10.437830204063602,B,C,19.372716485535218,C,-122.36256741268583,B,B,E,C,212.37075828108462,-183.02335154995976,E,-5.940586300806115,A,-48.62204875004012,C,1
African American,-74.23686802211058,-124.27072422152594,A,C,-64.16450541450098,B,-81.42981649903919,B,D,C,D,-208.09307849571672,-37.36248194945164,B,-3.381872476199674,D,-6.904139909573642,D,0
Other,-85.36874982063527,-74.53191222961848,D,E,-44.84815253088097,E,49.782470348903516,C,D,D,E,54.68487509822834,93.38221780168706,A,55.74863351110869,D,-177.50226419427847,B,1
Other,13.090788493781547,11.694033142627735,B,C,-70.96275507920772,C,46.62744817992215,B,A,E,A,-33.807856655380654,17.390616574945614,B,165.47065545227736,A,46.733526058237366,D,1
Other,-10.296379565109333,34.308886922772395,C,B,1.1688339554260183,E,53.59794692679431,D,B,B,C,47.9796790021081,-2.4735681656501587,D,64.39471704477498,D,164.0875439587445,D,1
Asian,43.49262303160825,-114.69229441091899,E,B,-41.832403423473515,A,-8.109667041051095,B,D,D,D,199.63384358242922,-0.7734069168219389,C,-0.1033498068561435,E,-78.48263198115563,A,0
Hispanic,33.95616376848062,-15.96075330083664,B,A,75.87489332619863,E,-73.82014574216113,D,E,B,E,61.71102150104406,99.92100777256752,C,-24.92751743053955,A,-49.57113340587568,E,1
Other,-9.461570969126011,26.530444203034918,E,B,-124.58374243686401,D,59.115698176909646,B,B,D,B,-145.3761192961663,130.31432246311132,C,-158.32459728571692,D,-52.5637132848641,A,1
African American,-23.5428082857197,177.0091938505508,E,D,-8.946141260214963,E,24.802309089753376,C,B,C,D,-97.58997472535894,159.99024350367978,E,-62.096091187982275,C,30.683549025829006,A,0
Hispanic,-75.28880785605662,-151.1985476939891,E,D,19.202051753634237,C,36.62641322526471,D,B,B,E,-105.87659158638394,53.4353886676763,B,115.68345219060312,C,-90.04829078043784,E,1
Hispanic,-53.75145492694025,61.47043799918431,C,B,25.365482453212724,E,-163.0626847866323,D,E,D,C,-168.09557448556595,170.85376852637583,E,10.88899867005406,A,-2.5643448200424945,E,0
Asian,-123.0140388267357,-33.94135436095308,A,C,75.8483190438456,E,-51.4432548368803,B,A,A,B,-45.94297600161811,-96.28623024150504,C,48.50825735757412,A,3.3422442359942393,A,0
Hispanic,16.941869629343266,132.12588696765224,C,B,105.5449158758335,E,-0.68752655551821,E,C,D,E,-103.47687962609919,27.248495793460087,D,-9.588329776406043,A,-152.4481791712471,D,0
Asian,102.37027097971733,2.220042913954364,A,D,-84.32008828742386,B,193.68040729186993,A,C,A,E,76.71545435460018,2.0659298645686306,E,75.3255101783318,B,125.0351402480002,B,0
African American,-133.95643490665933,126.13316335797134,A,A,103.07456648380744,C,210.6651058892686,E,B,A,B,-57.99156573420339,-177.50709218701687,D,9.950068766848302,C,-69.16855195300721,B,0
Asian,-75.11243477399188,-22.292995210367092,E,A,64.70406220611767,B,220.60466370816846,B,A,A,C,60.303555441644384,-203.20351875680922,D,-20.534121215827263,B,3.72341898070939,B,1
Other,-157.39292726189157,-47.953313631327035,D,B,-31.471517112716807,B,8.663103608071367,A,C,E,E,-38.76058622872339,68.25256171256089,A,-48.59313283319988,A,195.71277098633672,C,1
White,67.04704049787988,27.914994728984666,C,E,-21.564733117332786,B,-25.149292545567942,B,E,D,E,2.8342110145682198,-112.22838304682097,C,-102.82275715643377,E,-223.19402615839218,C,1
Other,-156.78839435430154,14.796401173564067,B,D,41.01762170160693,C,110.02603934697959,A,B,C,D,85.81047725414389,-25.420673368137177,C,-87.3144140150519,A,-12.002221247165973,E,0
Hispanic,158.11016337080923,-61.64463513416108,D,E,72.00025203922428,C,48.936129541453596,B,A,C,E,-89.27447400783842,-190.66685663899904,D,107.96707249064616,B,40.88216640778126,C,0
White,-105.03869100284962,-64.10351698765555,E,D,93.3554336835816,A,-41.063840237099456,E,D,E,C,153.91690257423477,64.89026379798756,A,-57.737090718547556,E,-31.710416090313853,D,1
Asian,-21.995023391700027,-115.2257780080336,E,E,28.25341163493995,D,133.7152574570394,A,B,C,A,101.66251798154411,111.44859603671738,D,-101.19889442268418,C,-19.43110727624535,A,0
Hispanic,-209.5664012356722,-19.41354857471684,D,A,-1.434637541943338,C,-53.54840494359519,E,E,E,D,140.00998710084116,2.7184426212806505,B,-41.4445615708049,A,123.50894761702274,A,0
Asian,59.012779599325306,-90.55250018374102,E,A,-176.8342636877142,E,-32.90442963954231,A,B,E,E,37.27960391089015,6.741395826561533,A,-32.13746145839051,D,45.527868399463514,D,0
Hispanic,41.52977335537448,-221.00027286964126,C,E,112.64127075555214,E,-138.01730999197943,A,C,A,D,-117.46504949334431,109.13537175130983,C,-145.6169091085986,B,37.20664568624975,D,1
African American,-32.100812178657584,81.55081925966772,D,A,83.90108997562821,D,35.1261253674397,C,A,A,C,-89.13183552200789,-0.3332477627969258,C,-161.61182050622912,B,-33.697025850558624,A,1
Asian,75.52599000152863,152.51092732142965,A,C,-51.053525471246296,D,-91.7596273689948,C,B,D,E,81.03980659757461,105.17361468873507,A,28.25156860163424,C,-54.92596615234652,A,1
Asian,86.0620515754076,10.621817545996295,C,A,-124.56080254665478,C,15.798628804531331,E,D,B,E,51.360038023426135,85.76381809327846,A,60.06246000419376,D,-31.277067478087595,C,0
Black,-230.29089666007914,-61.37697355843217,D,C,29.49393279445613,E,-89.62104548075608,C,B,B,B,-59.703098759779664,-105.32784801067514,B,-28.334920380883787,B,-158.0759159667796,B,1
