civil_status,race,nationality,disabled,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Married,Hispanic,UK,No,29.60976086488025,C,-152.73516783044371,E,D,E,E,D,0.738508957913378,D,E,27.414740479310183,100.01409370519035,B,E,158.69652348493275,0
Married,Asian,Other,Yes,88.61994589190093,C,80.78330471143656,E,D,B,A,E,150.47741489561926,A,B,-48.34658915140688,3.586330027878462,C,B,84.96683849169322,1
Married,Other,Brazil,Yes,-21.72223167726296,B,8.512031211015914,C,C,D,E,C,-305.52412683189414,A,B,207.17239719201697,86.33200457963234,A,A,-42.17663442871424,1
Divorced,Other,UK,None,-27.9394867388484,D,-118.25057421433429,D,D,B,D,B,89.21457415669131,D,E,-1.3167881615007977,97.80279475123137,A,B,-69.15770565681514,0
Married,Asian,China,Physical,-76.96340019497977,A,0.7448738108784663,C,B,A,D,E,-32.017258889604456,E,E,36.876009956296926,-48.25740902766274,C,B,-40.869262651886665,1
Divorced,White,Brazil,Mental,24.441451074245368,A,134.48923942451572,D,A,C,D,A,-17.484504955804155,B,E,41.619667884118016,26.37649015123418,B,E,112.97545065265153,0
Divorced,Other,Germany,None,8.162163270059215,A,28.547214240423013,B,E,E,C,C,65.04524078096242,B,C,-82.52604942039467,18.1427290395084,B,B,61.92915704896702,0
Married,African American,Mexico,None,-68.66180223239444,C,14.886071054381375,A,C,B,D,C,-56.778323322977876,D,E,13.186884074046048,-30.228126876909972,C,D,-56.88450254713536,0
Divorced,African American,US,Mental,196.85108401829442,A,24.830235495562835,D,A,E,C,B,70.42157074290333,C,C,-29.62458813928673,72.1834260752302,D,C,106.52943722354425,0
Single,Black,Brazil,Both,-58.35726253720913,C,-126.87139301862425,A,C,A,B,D,29.76884793548579,D,C,-10.164091458309596,87.7858546287972,C,A,136.97770253584173,1
Divorced,Other,UK,None,-11.738565959113384,D,47.299122198434524,D,D,B,C,D,-114.7022349081998,A,E,52.36585706204938,-52.86732918072722,B,B,101.89227162576952,0
Divorced,White,Other,None,-23.330474716033244,E,-86.39101611200547,B,B,D,C,E,-195.63741231857497,B,C,164.49212690935738,61.13235996213005,D,E,16.73125178599439,0
Single,Asian,Other,Both,83.86451730450435,E,-97.0721200552282,D,B,A,E,B,28.859726318788624,A,A,-22.963535637479794,-75.29907159573796,C,C,-164.97458720623774,0
Widowed,African American,US,Both,23.97501720273291,B,90.3539127762536,A,E,C,A,C,45.12565411089092,C,D,-54.21965211664218,-78.92115068550699,B,B,38.83024538166326,0
Married,White,Germany,Mental,78.35444699782312,E,173.1766854863539,E,C,B,D,D,98.85505161173499,C,D,-40.599718047646626,30.486026416360335,A,B,-58.08448481536871,0
Widowed,Hispanic,Germany,Mental,141.08087469193325,E,61.31575972158584,B,B,A,D,A,113.57682944483547,B,E,-102.3520369042293,-24.617683093497927,D,A,-69.8525334516118,0
Divorced,Hispanic,UK,None,58.26234642492728,C,-71.06631908367619,E,C,B,A,B,27.632648214716866,A,A,-20.856691709582563,-27.24277856314499,E,D,-34.094027479544806,1
Single,Hispanic,UK,Both,-51.14436358151961,B,-15.442793263699173,C,A,A,B,C,-2.329256715417185,A,A,69.49804511869873,-115.04497617949212,B,B,-20.739240496511158,0
Married,Black,Other,Physical,-172.75399516247862,E,224.7314228140729,B,A,E,E,C,-151.65874634746135,C,C,-37.43240609394366,-27.348623120164795,B,E,-87.49896784004909,1
Married,White,India,Physical,123.46880553934203,D,35.543399969391324,B,C,D,C,D,218.89529769336824,B,B,-58.83730583877549,8.657528904437456,C,A,-44.852327158431464,1
Married,Other,Mexico,Physical,-26.380331891009206,A,-30.136659915478965,B,E,C,B,C,-110.9396403693121,C,A,-7.546882183331291,46.97303111327633,A,E,126.96287193179268,0
Single,Asian,Other,Both,245.2089207341897,C,-85.46671571505146,A,B,D,D,C,-81.60644978200814,B,A,35.30054508623118,-6.067259769055728,A,B,199.25301091177542,1
Widowed,African American,UK,No,-147.4519477594425,A,-181.9510486060047,C,D,E,C,A,22.879730762019843,B,D,71.55590870406019,21.794300108812557,D,B,78.4997492060927,0
Single,Asian,Brazil,Physical,-155.51802311449578,D,-12.30137152099579,A,B,A,A,A,-232.40671641010397,E,D,-81.12993992419891,-51.90145835736876,C,D,-18.067059449238446,0
Widowed,Other,China,No,139.42026574429104,E,106.09228616770825,D,E,E,E,A,-61.33974628002679,C,B,79.13683973636998,69.91743423083658,E,A,-79.49890878047103,0
Married,Other,Germany,None,194.3729702985273,D,-48.49087480841129,C,C,B,E,E,-100.630614609855,D,A,79.94121932312156,37.071368594962564,C,A,107.60603383504672,0
Single,African American,Brazil,Physical,118.95784104121063,C,-128.9649517807257,B,B,C,A,C,-57.32071095586526,D,D,-121.97897154667581,104.66139248990804,B,E,-31.840973147409006,1
Widowed,Hispanic,China,None,24.982807420929078,A,-29.85915900088885,E,D,D,A,B,-1.2512801791844412,D,D,78.45310664401521,108.71257174654667,A,D,-3.4402316703535414,1
Single,Other,Brazil,Yes,-128.22364277085333,C,33.14569614955178,A,E,C,A,E,-110.66327583323674,A,E,75.25479302061268,17.424962681229392,A,A,16.109912382943513,0
Single,Other,UK,Mental,70.4495861198576,E,-7.373868349351845,E,A,E,C,D,4.789979572289328,C,A,42.10748646447428,94.66398015613706,D,C,103.28614701886094,1
Single,African American,UK,Yes,-85.6592850859867,C,-13.535577150545066,B,D,A,C,A,32.04325085945296,D,B,-34.54067490261877,-101.07150387278385,C,C,-66.43762993322197,1
Widowed,Black,US,No,108.29016959419009,E,-22.21495837108671,E,D,D,A,D,3.4241738788097185,C,E,-6.5789643309775645,-212.62300256497696,D,C,-177.1551975299522,1
Married,Asian,Brazil,None,91.44432443380889,E,117.93070671414895,E,E,A,C,A,101.38475403094864,D,C,-190.0188201904859,-106.36367971889709,C,C,-37.733200800335034,1
Divorced,Other,Other,Physical,-14.741533856828317,B,81.54343586726623,C,A,C,B,B,-40.70017218259079,C,B,15.122499858149832,28.368133429344912,D,A,21.34657046468591,0
Widowed,African American,China,Both,84.50850134632431,B,134.90806276480006,D,A,D,B,C,16.594852705512874,C,A,-7.6865717908112945,-126.70566080550196,E,E,38.706066210821575,1
Single,African American,UK,Mental,133.45641908946618,B,-175.74427728931605,A,B,E,E,C,-76.53701976450613,E,C,21.31890955487116,-185.23346096525307,C,A,79.68607866814,1
Single,White,US,Yes,80.69594748880301,C,124.32052032988918,A,C,B,D,A,-13.543346455738659,B,A,-2.449138358316714,131.20639760275884,A,E,34.5035582265717,1
Married,Asian,Brazil,Physical,-7.614765464459547,B,56.32512361712845,C,A,A,E,D,57.98242874531111,B,D,38.108065987704585,-349.1404001404076,C,E,-175.07003555959028,1
Divorced,Hispanic,Mexico,Mental,105.32408032853688,C,34.85918839792576,C,E,A,A,C,100.55628437692998,A,E,-163.69675664467363,0.02929664602104955,B,A,-97.35923978205537,0
Single,Asian,US,Yes,-21.13372400955961,D,-15.531025464335663,B,C,A,B,E,44.34432570174526,E,A,184.6962358961324,131.5638903604668,D,C,-105.54408269557779,0
Widowed,Other,US,Both,21.22994866443976,C,25.015165108968397,D,C,C,C,D,196.2037883806451,A,E,33.69916734735627,109.21395098763695,B,E,-96.63976886303126,0
Married,White,India,Physical,-139.2733539347376,D,-43.07536937638138,C,D,A,A,D,-33.473068230458246,C,C,6.6830489382662295,-4.4058096115391745,A,A,-67.14933565222545,1
Single,Black,Germany,Yes,-74.11202317396656,B,127.17806468042625,C,A,D,D,C,-22.707126029675536,E,E,66.32822053389947,-97.31425959345881,E,E,-71.7891104926273,1
Divorced,Other,India,Mental,-81.42579809129866,B,-92.72807071195373,E,A,B,D,C,13.374742625803487,E,C,13.749267798497073,-155.17619537672874,B,C,7.075175703405202,1
Married,African American,Germany,Both,-85.52208555465857,C,-120.76805806519286,E,B,D,E,D,-90.7479097419986,D,B,27.163054599577958,14.571669345447495,B,C,-71.57531620343042,1
Divorced,Asian,Brazil,Mental,95.01737750172438,B,74.24630016077523,B,D,B,B,D,-120.63081498686898,A,D,-71.45837916104702,-13.125343465584551,E,A,53.0744248028095,1
Widowed,Black,Mexico,No,69.90842702191019,C,32.178766797030775,D,E,D,D,D,60.078414524095656,C,E,120.65138921329228,128.70141276318753,E,B,165.78206304022325,0
Widowed,African American,Mexico,None,-77.00660202380121,C,-67.01582846476317,B,A,E,A,E,-43.51264881082254,E,A,46.13761462742861,-42.045701304424924,E,C,108.1294610318935,0
Widowed,Hispanic,Germany,None,113.5610780671432,A,-22.421034473868218,D,C,C,C,D,-189.02775420994098,B,D,-86.47347758579018,-103.18762707000275,D,E,62.794623087714584,1
Single,White,UK,None,65.12515107091036,A,-175.3970110559266,B,E,D,C,C,77.53484712343699,E,E,-16.68978412044587,-10.317191298459113,D,C,-50.704958028794046,0
Single,Asian,Brazil,Physical,-181.04489186845657,C,76.75859351872387,B,A,D,B,A,-5.1632004773244065,E,D,-40.72132320016123,-78.33399935577543,D,E,-13.024785002095513,1
Married,Hispanic,Germany,No,8.060409546487897,E,4.301225171699955,A,A,C,A,C,68.64629292170282,B,C,59.534221703440735,-88.12916629992824,D,A,-67.97492062867357,1
Divorced,Asian,India,Mental,-23.354938154553786,A,77.79610628769305,E,C,B,A,A,-115.58851366911335,D,B,30.698725826702866,22.269157108223833,C,E,-13.69836476070933,1
Married,Black,Brazil,None,88.26935656633258,D,-152.10883126135687,D,E,E,A,D,-46.670822693379975,B,E,94.40166029271236,53.972623516517984,A,E,256.5358902493344,0
Single,African American,India,None,-188.03979241048606,D,-57.94731282932769,B,A,E,B,D,69.3197735106256,B,C,100.18699161568601,98.82214626188554,C,C,18.418166711941232,0
Widowed,Black,Brazil,None,67.73420011993207,C,-99.35479346540225,C,D,A,E,E,140.32561013179745,C,E,-70.56043413748294,74.59049501792863,A,D,75.97354187377206,0
Divorced,Other,Mexico,Physical,-265.0733528489289,B,-46.083789309853145,A,D,D,A,B,85.33722718157833,B,D,45.82545014611937,13.246185792536401,B,B,56.19892858307923,0
Divorced,Asian,China,No,-9.404111282518002,C,-80.6257534043707,E,C,D,D,B,194.1010081100333,B,C,-9.5433088229187,83.90121978446187,A,D,63.753018073794856,0
Married,Black,Brazil,Yes,99.75540196500675,B,-66.84977782072276,A,E,A,E,E,-42.009951589173134,E,C,-152.7990516748106,-7.693411966609975,C,E,56.1667055414787,0
Widowed,White,UK,Mental,118.310518509758,E,-175.19292108304273,C,D,E,E,B,198.11054968851954,A,C,9.001895581684707,70.0389293074347,B,B,97.09757241178355,1
Married,Hispanic,India,None,-207.26165981607397,A,-52.53587238557936,A,E,D,C,C,-168.18348921734926,A,D,-3.9246858327713525,86.73756603398185,A,A,11.235081027576816,1
Married,African American,UK,Yes,-161.28281976935185,B,-45.617018150740236,D,B,C,E,A,67.70610977841142,B,B,132.28276654702955,64.24973154712731,B,E,-38.066218024614145,0
Widowed,White,India,Mental,-55.22027878858883,B,-28.87104838301296,D,B,B,B,E,-2.515170394964657,A,D,-136.84690320829677,139.5692061268321,A,B,-23.616676029653338,0
Single,Asian,India,None,17.58595004763428,C,-14.865797261604778,E,E,E,D,A,-49.86069266113068,C,E,157.0857831716546,65.31310821783565,C,A,89.45548501005457,0
Divorced,Asian,Mexico,None,126.11828196919737,E,-21.230590772512354,B,E,B,C,A,-215.38679386546625,B,D,139.8027797734996,51.76004326473051,E,C,119.80835305085445,0
Married,Asian,China,Physical,186.48504219919832,D,-190.79109943158977,B,C,B,A,E,-36.97621494246718,E,C,78.78912502642983,80.47774171842799,A,C,-41.08477106816412,0
Divorced,Black,Brazil,None,-7.5732806349222095,E,41.91980114926316,A,D,D,A,E,53.93935526761617,B,B,33.57924211925949,-31.59330084164866,E,D,-82.20250314536139,1
Widowed,Black,Brazil,Yes,103.43899342488547,D,-56.49259505617166,C,C,B,B,B,154.78508883313523,D,C,63.70868153568433,76.68566705021385,A,A,106.20970498751521,0
Divorced,Other,Mexico,No,-61.36738749752683,C,-30.988647659776614,D,C,B,A,A,-148.45102237949638,E,D,19.542002930979507,77.74441613384717,A,E,-25.848380614164817,0
Single,Asian,China,Physical,-79.66669919838112,E,126.37420226663917,C,A,B,A,E,74.49628088488474,A,D,18.597860087292368,-176.67651571066227,D,E,-131.59905838687746,0
Widowed,African American,Germany,Both,-74.88770076045245,D,-43.00401817959701,A,B,A,C,A,-90.54109470199735,B,D,-35.10362345958206,-14.57905061151945,A,A,-94.63557310869334,0
Widowed,Asian,Germany,No,-247.60194906565184,D,-19.023363791993443,B,B,E,E,C,122.80879728327898,A,C,-137.60392986695345,110.99813500386348,D,C,-50.37387623651731,1
Single,Other,Brazil,Yes,-25.781790628527624,A,125.81612126200068,D,C,A,D,E,-32.9650856939671,B,B,-4.663483370053002,-59.58493900850582,B,C,61.2014807549329,1
Single,African American,UK,Yes,-122.69180950161626,E,-188.47840755587535,E,D,E,D,B,-132.61085810207115,E,A,-129.2816683571483,-142.92704325314688,D,D,16.227810364536744,1
Divorced,Other,China,Physical,308.7762467774949,A,71.52290757453262,A,C,B,A,A,73.43796296781554,D,A,96.2663404096487,-36.79986447227007,A,B,3.0817531885409752,0
Divorced,Asian,China,No,101.12783022236852,C,82.19336612550099,A,A,D,B,E,-119.05977625163946,C,C,-120.10942555003608,-146.93048926731015,A,C,62.91315771135566,0
Married,African American,Germany,Physical,51.646393580595614,B,102.22959176805347,C,A,D,B,B,173.83087499309596,A,B,68.24369675311908,14.729998764225746,E,C,179.7669638397179,1
Married,Asian,China,No,-121.05755945709973,C,210.81848826019333,B,D,B,B,A,41.31383664782717,C,B,-53.27392252378155,3.1800986190506824,C,C,93.0728045663581,1
Single,Other,India,None,57.30887742829333,D,150.4107901954459,E,C,D,D,C,-217.82813212044198,D,B,-7.827645121786693,74.45274547054217,B,E,-32.06762523718443,0
Single,Other,India,Mental,-52.06702805282152,A,-223.29899519519688,E,B,D,D,E,30.272852402149397,C,A,-88.13642407774111,139.59239024456753,C,E,-159.67833061273822,0
Married,Other,China,Both,14.185348176334386,D,189.71735554155472,C,C,D,E,C,65.29893786016565,A,D,11.394250010360889,-139.6229626510126,A,D,-212.37495920302177,1
Married,Black,Germany,Yes,24.6515141511422,D,21.66074967123923,E,E,E,D,B,149.1189587681608,E,B,-14.492088587365348,101.57031965687038,E,D,-7.519039558626172,0
Divorced,African American,China,Both,181.0685204487631,D,-22.98822328621732,E,D,C,E,A,120.42974905863117,D,E,-67.98027954807793,15.449693750420545,E,B,-80.24490762832795,0
Single,Other,Other,Physical,-102.28224652593276,A,-102.56512218992113,B,C,A,B,E,-19.77271953077296,C,A,155.0880477103101,-78.3610763910113,A,B,47.95264127409543,1
Divorced,Black,Brazil,No,-46.896607166152236,E,113.22557530990932,C,C,E,D,D,-48.70905800030086,D,A,54.62860088692955,-3.9533203122954395,B,E,-140.85298678842886,1
Married,Asian,China,No,-93.44575271043084,B,-105.77282012796007,D,B,E,D,D,-71.41796128854911,D,B,-64.33773066922942,-21.061436838296572,B,D,33.16135335517267,1
Divorced,Hispanic,UK,No,54.68590004953743,A,12.079117609304022,A,E,E,E,E,77.08182551742824,E,B,-36.60395079344939,32.4073511049735,A,E,-40.35964738065547,0
Divorced,African American,China,Physical,78.4465309210519,C,-3.8175425816726785,B,C,C,B,E,72.20070312788359,B,D,59.458041825363495,66.42073566537616,A,C,37.86438070891176,1
Widowed,Hispanic,Germany,No,185.8382498130876,B,186.30976425042775,E,C,A,D,C,79.33372862584231,B,B,-37.872117335486585,-52.69715074515832,E,B,40.077482353946124,0
Married,Hispanic,Other,None,-150.9083713365904,D,-105.86520125625212,D,B,E,D,E,-12.810014309496113,E,E,-15.94691290447456,-52.926026866272714,D,E,121.4179634094457,0
Widowed,Black,US,Yes,70.59031114760074,B,43.35922569179083,D,D,D,E,B,54.903541933252484,A,C,-122.92287326007664,-111.61112562701798,A,C,-14.514535365984326,0
Divorced,Black,India,Both,146.38725581301492,E,35.50562662469213,E,C,A,A,E,67.58439580094166,D,C,-68.53105744245612,15.447786111772565,E,C,-60.354430245053045,0
Divorced,Asian,India,Both,-117.98262678640626,B,-164.00604630798824,C,B,C,C,A,-158.37731976866866,A,C,24.203779568108764,-23.643562260897184,B,A,-79.08421711983574,1
Married,African American,India,Yes,65.92131916396224,D,-66.014923331122,D,E,E,A,E,98.30995378069404,C,E,-61.498374042925754,14.873186427492307,D,A,-116.01973229781326,0
Divorced,Black,US,Physical,163.44384489986703,B,-46.01253969760744,C,D,D,A,B,-25.938595704037855,C,C,196.19923917591078,-31.48194714646398,B,E,-16.46277362686307,1
Widowed,African American,India,No,-83.77391486882294,C,-3.0575577460722543,B,A,C,E,A,150.065942862267,A,E,85.43898733915404,-132.47177777745463,B,E,172.9787304109356,0
Single,African American,Other,Physical,102.4652590212543,A,99.18914421727364,C,E,B,C,B,-104.42281533433263,C,A,11.943497947090023,57.92626442611579,B,C,156.4067002047179,1
Divorced,Hispanic,US,Mental,-63.46993146978567,E,-204.22675056726956,D,E,E,B,E,-8.410360632847425,E,D,-157.2187229080393,221.2870198251804,E,C,-95.74440313161791,0
Married,Hispanic,India,Physical,118.07328371726322,C,-111.40352359590366,A,D,C,C,D,-85.79728136772785,B,A,-63.49795134892913,-78.91705279896854,A,D,65.49468581050314,0
Divorced,Other,UK,No,5.433871719734989,B,65.58958272236582,B,A,C,E,E,-128.28213936826015,A,D,-250.36742182098806,-95.22224534284574,A,D,-52.386937099510135,0
Widowed,Black,Other,None,113.68497323244631,C,72.82524194129589,E,B,A,A,D,-94.18629099458903,D,B,151.5756952274561,173.51829783959568,E,D,90.38374140129018,1
Widowed,African American,US,None,-120.39423019891397,C,-18.80575289425906,D,C,D,D,B,-118.541167568624,E,A,125.84588160300345,-140.8619463961944,B,C,-140.32999563401373,0
Single,Asian,Other,Both,-142.59441618490507,E,45.69146453225732,D,B,E,A,A,-50.815923132506825,D,A,45.09248350141292,-28.331177863672668,E,A,-145.18500469566627,1
Divorced,White,Other,None,-221.99841984546157,D,-71.85682079875706,B,D,A,A,A,-106.84758126494688,E,C,29.603809499648758,58.894761997670095,A,E,92.85834828414961,0
Married,African American,US,Yes,14.860526796087708,E,72.762304086313,E,B,C,A,D,-124.70415712455653,A,A,173.5770713477794,74.96178282974097,D,B,-24.822829805333647,0
Single,African American,UK,None,149.41189676565813,C,-77.30018721276106,B,A,E,D,B,-2.879882669590593,B,A,62.7130887485224,20.405820001964372,C,B,-59.64318383977961,1
Divorced,Hispanic,Brazil,Yes,70.8109174510405,D,-21.82464231159002,E,D,A,E,B,-131.23958090893356,A,C,135.66263908820514,80.24785718622115,E,A,145.9501250320549,1
Widowed,African American,Other,Mental,85.91137747887375,D,-4.2922342195689325,D,C,D,C,E,-40.244801229225814,E,A,56.69557054006237,96.69199617647206,B,E,-28.387260049779172,0
Married,Hispanic,UK,None,-31.066102935604484,E,23.438380960195158,E,A,A,C,E,108.17392988388512,C,E,-108.12419504046859,-348.9044144187814,B,B,66.02347070960232,0
Married,Asian,Germany,No,-81.47227498193016,C,55.65187712962224,D,C,B,D,A,29.48914191773337,A,A,48.5433715268233,-29.654302517107045,C,A,-2.661501069626135,1
Widowed,African American,Germany,Both,95.65940994685245,E,32.29828734446869,C,D,A,E,D,22.991766380495147,A,E,-7.967496747946981,-22.61081610492178,A,D,187.1654275622206,0
Single,Asian,Other,No,125.50047298783052,D,-12.773923904898718,D,B,D,B,A,-122.65968274000166,D,E,128.61589760696776,-20.209481198213066,E,D,186.22928926869417,1
Widowed,Asian,US,No,-26.13553187557122,E,-142.64429063079103,A,E,A,D,C,5.959488164496552,D,B,-180.5039201355433,66.96533794724017,D,B,47.27655917324264,1
Married,Hispanic,Germany,Yes,59.06495037114333,E,-34.928242191467795,C,B,D,D,E,-106.4751775709627,D,B,-135.66820919555755,-65.98193950001335,C,C,17.776959025757144,1
Divorced,Other,Mexico,Physical,20.651845499976623,C,137.28367904136906,C,D,B,D,A,-190.1514404747133,A,D,-90.12909625948342,-39.75486178470741,C,C,-127.96409902631243,1
Divorced,White,US,Yes,57.96807225938012,A,58.8717461734089,E,A,C,E,C,70.33131485318005,D,B,-155.4403451831182,22.359874332190145,A,A,41.1184709723891,0
Single,Asian,China,Physical,-49.33440407863586,A,-46.21232007413942,C,D,A,D,B,-92.58423076021714,A,D,56.28906536907675,-105.78778915654546,E,E,-89.44624436028379,1
Single,Hispanic,India,None,-133.91607904235102,D,-141.88104545589624,A,E,A,B,D,101.1537173519026,E,E,-145.05443995228603,126.38912072846634,B,B,45.372880271031015,1
Divorced,Black,Other,Both,85.37003928405632,E,-24.2729659468022,E,B,C,E,B,26.06118000406033,A,A,80.0469501173549,147.40078364491401,A,D,-72.66195809431905,0
Widowed,Black,Germany,Both,-172.3862398770129,A,-90.61451293986471,E,D,D,B,E,-33.80123259840098,D,C,-126.81082683131575,249.41892760503742,D,C,-19.66627079605279,0
Divorced,Hispanic,UK,Physical,-130.35048981877486,D,67.03339802302088,A,C,B,A,A,145.88325919365988,C,A,96.12663601789929,-41.38120422871119,E,B,-81.69008327939757,1
Widowed,White,Germany,No,80.94156952100182,B,-218.79222516185357,B,E,C,E,B,-31.635970853068024,A,C,-37.99628128371726,-11.864761941407627,A,C,18.654730441852568,1
Single,Hispanic,India,None,-61.01062498353832,E,-58.921914485690294,A,C,B,D,B,-136.2045716058197,A,B,-55.0986895343476,72.11564688472018,E,B,-56.93772429410444,1
Divorced,Hispanic,UK,Mental,-51.762665515052895,E,-3.775369469515657,E,D,D,E,A,-86.5769283409765,D,A,-31.577628216395336,-28.106826028979242,C,B,-178.840283385564,1
Widowed,Asian,Mexico,None,-143.55508874374846,E,-91.51420398299716,C,D,A,B,E,-131.81768557094856,A,C,-144.41080696356278,82.55444048689266,E,B,-51.803388413313144,0
Single,White,China,None,57.64430692769324,C,-12.592210654970378,E,A,C,D,B,139.2025051994823,D,E,9.755099346834651,-116.36330492755668,D,B,-119.46891210848585,1
Single,White,Germany,Mental,50.11141437465615,A,-113.23099031021506,A,D,D,D,E,-130.5293971895993,B,C,127.1635596888006,164.53335427841535,B,C,-67.80131231517743,0
Single,White,Other,Both,32.23154922945377,D,-0.21288813985458482,A,E,C,D,B,4.814425218928885,E,A,16.881404773348585,-31.384124154384057,D,C,-7.0251923469625694,0
Married,Hispanic,Mexico,No,-126.04891582062862,D,-26.11431037605294,B,C,E,E,E,-117.57459904037322,B,A,-197.0839011489474,55.94283852936531,A,E,80.40597688309533,1
Widowed,Asian,US,Both,5.644845687528208,A,89.26979225437498,A,E,A,C,A,108.81960926372223,B,E,43.519158704757224,-211.1914140380014,E,E,121.23449416027705,0
Single,African American,Mexico,Physical,30.282351446648008,A,44.43981689419087,C,C,A,C,C,23.533809052126568,C,E,94.76375822980944,-13.940897861351056,A,A,282.0770774155691,0
Single,African American,Mexico,Both,-54.05877705952326,E,37.09014626329437,B,A,C,E,E,43.29198964157735,D,E,68.47451884725542,-120.69446317997591,C,D,13.575410572848213,0
Married,Other,Other,Yes,297.06963368392917,D,8.328903021322,E,D,E,E,B,-36.92029257147006,B,C,-179.9620420564247,37.84825870240062,E,D,-112.46005880934074,0
Divorced,African American,Mexico,Physical,-26.153991292974894,C,35.81926464878899,A,B,B,E,C,29.991272319764327,A,D,24.209074903065726,-59.186808371249256,E,D,14.530412398542305,1
Widowed,African American,UK,Physical,-72.90523786576469,C,6.339959276411602,E,B,B,D,B,-172.35865202635765,B,A,-95.2228053963807,58.71206374685877,A,B,-110.83950687141126,1
Divorced,Other,Brazil,No,-4.0944034862738,A,-126.02286506571365,B,C,A,C,B,85.1944774265617,B,E,-184.96051755510578,229.06368734719084,A,B,-68.3593608489156,1
Divorced,Other,Brazil,Yes,-33.040958092667005,A,-164.9512343443157,C,A,A,C,D,40.068524931146385,D,A,107.81488299166146,-127.71389933511917,B,C,-200.3625901080944,0
Widowed,African American,Mexico,Physical,-118.2760073725811,E,108.69199162721397,C,C,A,D,A,88.61166996357001,C,B,129.2034554901188,-24.02823151200496,E,A,16.067133273855593,0
Divorced,Other,China,No,6.588362733967289,A,-34.109095704875585,B,E,E,C,B,34.19151008470197,D,D,-59.911173773784775,-37.16542017565485,A,C,79.27940710909705,1
Divorced,African American,US,Yes,7.496000880882617,C,-162.14467731107248,D,E,A,E,D,-145.70285237971726,E,C,35.9634680908165,53.201118176235596,B,E,-60.01321115082864,1
Single,Asian,India,Both,146.38860623419413,C,145.45943452136243,E,B,B,A,C,-75.08588386090268,A,B,113.68340003489755,6.0343505358432825,D,B,-113.24464108849097,1
Widowed,White,US,None,-68.51352818685378,B,-51.868320575798485,C,A,D,A,D,-74.3159873500919,A,C,-70.48219579006879,-72.61618370095732,B,B,45.870869899337684,0
Divorced,Other,India,Both,-14.259775212980392,A,-44.013987502375976,B,A,D,E,E,21.097588924990855,D,B,-32.44076949781764,-27.77039334240317,C,D,85.95321088992466,1
Divorced,Other,Mexico,Both,-42.31874073912396,E,-63.49279416547671,D,E,E,E,D,40.67047740494727,C,E,-92.9181688497409,37.87498994398178,A,E,36.336666236222456,1
Married,African American,India,Mental,47.45046243482569,E,32.76463341019273,E,E,B,A,D,185.79082600143138,C,B,-70.84360419350926,171.87560763285268,B,E,105.07563709160776,1
Married,African American,Germany,Both,-10.930088460990843,B,143.01163888184348,A,B,C,C,E,-92.46077962353621,E,B,3.1253032125101763,-118.44286585112667,E,B,-59.66814214740862,1
Married,Other,UK,None,-0.5491248959293484,D,-20.411312013945174,C,C,A,D,E,-10.209057330812643,E,E,71.2307629840534,-121.02983778066057,B,E,40.46578864888259,1
Divorced,Other,UK,Both,32.20474320389875,C,43.062321052497175,A,C,B,A,E,32.20030230955772,D,D,-7.393422987825714,-222.06585331278842,E,C,3.744776857455842,1
Divorced,Black,China,Both,-119.64218404533979,B,-23.332408110231484,C,D,E,D,E,-132.56746717115018,D,B,67.00041126737726,-122.65585933672638,D,E,-140.9197462622012,1
Widowed,White,Brazil,Physical,-65.93784871325362,A,-32.92369455554915,E,D,C,C,D,78.51171715584893,A,B,17.52518706856892,44.50316197802607,E,E,26.407486301109156,0
Single,African American,US,Both,42.88764819925376,B,-56.07058700891693,D,B,A,B,A,266.3775076691003,B,E,-20.623038018571712,-68.61992410743179,A,C,71.09974910900353,0
Married,White,UK,Mental,152.3753013964418,C,-214.47201642018726,E,E,C,B,D,114.0902155529371,E,D,-96.96431894089777,-181.65456439374063,A,A,105.5891387601579,0
Widowed,African American,Other,Mental,-171.53713674768179,C,39.18094010098925,A,B,B,A,C,-271.6448561637851,C,B,57.987187789930374,-124.45931179165619,D,D,-73.7215919210426,1
Married,Other,Mexico,Mental,-117.52509004194336,E,32.39361910281529,E,D,D,D,C,-140.6796251938549,C,E,60.70299171920617,-39.189189337535886,E,D,-33.154528631221844,1
Divorced,Other,Other,No,77.51069283924448,A,-185.80772908576705,D,E,E,C,A,226.70155953326332,C,E,28.874179138850238,1.8869416562477044,E,D,73.8685892329512,1
Divorced,Black,India,No,-56.80440802638436,E,-23.399847239991388,A,D,D,D,E,182.83480456629522,C,A,-53.62379409297375,220.10875481929247,C,B,20.015306928831187,1
Married,African American,China,Mental,-118.13818679082075,D,7.982563319671954,B,D,B,B,E,98.74258743058407,A,B,-57.225935534522854,68.50723954080495,B,E,53.3010715247243,1
Married,African American,UK,Mental,-126.65339876589981,B,-125.81821346546297,D,D,E,E,B,2.2010863700569523,C,D,-93.63389131425888,-192.83786831698114,D,E,72.29539247058806,1
Single,Other,Other,Physical,170.23577360011487,D,222.50592730633434,C,B,D,A,B,-119.36444864182522,B,B,10.773938651010496,-49.07725720659714,E,E,-24.581462769235856,1
