AGE,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
54,African American,E,122.6804920880141,E,116.37694069576882,-18.502855259300784,E,85.60178818483324,E,A,134.53070068610992,D,-113.08353287842323,-34.78851997090511,A,A,B,E,B,C,0
23,Black,C,16.083577085489388,B,156.29438738279322,-25.122922355687948,B,-71.69114039454007,D,A,-63.57718638625738,A,105.81555261606637,-271.6595843913667,B,E,C,E,C,D,0
55,Black,A,-11.336168342040152,E,-96.45036079259941,163.51429169789716,C,-116.23763784275067,C,A,-66.35528167646525,E,95.60129970005882,108.43370135543289,B,D,B,C,D,A,1
29,Hispanic,A,-154.03012684797542,A,-117.94165351499912,57.567669920923436,A,77.54731793546387,A,E,62.77712425467191,B,-28.020252038233544,-33.77973346469473,D,D,D,E,C,D,1
75,Hispanic,D,-41.66509880461996,D,58.33291114559156,-76.11209450642895,C,-62.70680943429894,B,D,-28.887406591706892,E,-79.96604509151261,34.26714229556711,E,B,D,A,E,A,0
27,Asian,A,15.211736430136519,B,95.61597291772951,59.066438510025954,B,-9.956831037143234,A,A,-122.32064125327535,B,-340.7225494842194,21.39396918599952,B,E,B,D,C,C,0
18,African American,E,-24.098301769583436,C,54.25759375650956,-138.4161818907308,D,-161.29461886664782,E,E,126.37266964756826,B,-101.26319572978046,-248.13076466948579,D,C,C,D,C,C,0
31,White,C,169.85805175869058,A,14.249078981195055,43.39895715013421,C,-79.91241772635439,D,A,30.414613842055715,C,-3.694685491517846,108.39817784422931,B,A,A,A,C,B,1
39,Hispanic,E,-148.92327088777432,B,113.36340784298588,-229.36185031664388,D,75.22340424946643,A,C,-7.371731800711732,B,35.2912918909423,-24.085933227028715,C,E,B,A,E,A,0
45,African American,E,88.62447892877593,C,-106.56093617134313,-71.46346397075418,D,-24.000112872164475,B,A,23.551254463700793,A,-0.572818547441041,140.13797879191875,E,D,C,C,E,E,0
55,Hispanic,A,69.84634291878159,B,124.71515268710394,38.171669114637766,E,32.969974442509844,C,B,-85.90748039098158,A,-167.14428915886177,-56.624134878106844,E,C,B,A,C,B,0
56,Hispanic,A,52.06362477132237,B,-18.928838205207242,-117.55067193152517,E,-146.7652040451242,A,A,37.440105490212474,B,38.006257979236565,-33.01084071882664,D,E,E,D,A,B,0
58,Black,C,-36.23137071415099,C,-55.49888801559493,77.545700917311,A,-62.0753990107875,B,A,78.59330339913295,C,-117.5876571194044,-62.31254359229232,E,E,E,C,A,C,0
53,Other,C,-10.613927895005856,C,-98.63041038043563,43.41509526110784,D,-82.50379442268539,E,B,-6.5566562184127,C,-57.79402379829571,-7.120601543399696,E,C,D,C,A,E,0
64,Black,D,-135.4441674246728,A,-95.65781753358984,71.25787187708255,D,-17.82875268030185,A,A,-3.9133062979006796,B,-53.15093878774194,40.451908256983145,D,A,E,E,A,E,1
25,Asian,B,13.581416837193908,D,-53.15318012160157,-74.63245784312458,C,-100.9930281159126,B,D,-10.483418735992231,C,102.58015529955063,147.9525144547527,E,A,E,E,E,C,0
43,Black,A,42.12858481853737,B,-44.65303546802265,62.24338567796504,E,-70.8055144129333,E,D,37.999296805928964,C,112.40842257573087,60.04308986846877,C,C,A,C,C,D,1
25,Black,A,-180.36741388425287,A,-63.21917935855797,154.66076229312043,C,67.13221471212645,A,B,-3.6220088355035083,C,22.174046794894558,-26.06829218297799,A,D,E,D,D,D,1
75,White,E,48.92154011681539,A,18.495400928578192,-198.2817704748195,C,160.66058695368955,B,C,-38.79945437415464,C,-98.55930095773607,12.584355648226762,A,B,E,C,A,D,1
76,Other,E,81.8045559141749,A,-177.92662448296156,10.92336680731435,C,-46.319285458408224,B,A,-99.76535423681699,E,-113.32002560043088,122.99660519762843,B,E,E,E,C,A,0
65,Black,C,-34.64007825145607,D,-81.68901066553975,-40.22800898363539,A,-46.71530442228363,E,D,30.78024239510695,C,90.61370040504545,-97.09059997851057,D,C,C,B,A,C,1
51,White,C,77.08614576293314,D,22.586715599711148,45.69341475988375,C,-39.12427632186098,B,B,74.63107195924916,E,41.91675928445902,-70.62869064113309,E,C,A,A,E,A,0
76,Asian,C,28.937566035483176,D,38.10712490613748,-43.11261474610495,A,69.59379260274935,D,E,48.96201498042561,B,-121.05005820264066,5.86454104520365,D,A,E,C,D,A,1
71,Hispanic,C,-133.31416972248024,E,-55.508301446940614,-23.37485614605466,A,14.368066215946602,E,D,84.493596046126,B,5.310103588783976,-37.024021308877394,B,E,A,A,A,B,0
24,Asian,B,44.011193603536334,E,161.081465621049,180.44066148480724,E,-78.68000179523219,D,E,-24.129214240061103,D,52.351091812427406,68.07673653043076,E,B,B,B,A,D,1
39,Other,D,86.22531828754427,B,-27.69048016382969,45.992512012302846,B,-143.3341454074752,B,B,77.14761729594898,C,-149.3112209741676,-45.682308692111576,C,A,D,B,C,D,1
58,Asian,A,66.10124712437424,E,-93.45408094998987,33.58256210985132,E,109.53705422749135,B,A,89.90417450536314,C,110.68310633390301,-38.141348508681524,C,B,A,C,E,C,0
27,White,E,41.86137839040905,A,-65.21744763727011,-3.925175520510031,C,99.84451341460758,C,A,-35.30334677487701,E,121.36143456468996,198.41120368336064,E,B,C,B,C,D,0
36,African American,A,-58.79564514180507,A,-82.37329680964504,-56.1354279136672,E,-121.67271137966848,B,E,235.2208318586419,E,-99.23132237777709,-24.569318812245612,C,B,D,A,C,E,0
44,Asian,C,-5.7878475567117516,E,2.6438666838360922,-43.88726165990357,A,-108.67427453073726,B,E,198.46097886521028,C,-47.134861703747774,14.68844176979845,C,C,A,B,C,B,1
59,Black,A,50.089433568170264,C,-38.92752028370589,-79.90983386207994,A,-49.90497326044419,E,B,-29.202492864485425,E,-133.63766494639228,-77.6454044494662,C,E,C,D,A,D,0
22,Hispanic,E,52.478214062228126,D,-137.8840619056373,20.317292381827645,B,38.07189688345278,E,A,44.040634715271004,C,-61.62992905759611,-185.62476940411423,A,D,E,C,D,A,0
50,African American,E,-116.66607550692176,D,-138.12754531071076,-19.393262274132944,A,-109.46671651758011,A,B,-32.622314977373975,D,-13.483747566153797,-15.777896896157111,B,A,E,E,D,C,1
49,Hispanic,B,-53.349810203939896,E,-145.73667294974072,-201.24931584050034,E,-31.935606355517304,B,C,153.63816982541226,E,-89.45845210151641,178.1405948840507,E,D,B,E,B,E,1
58,Black,A,-77.51109561754963,E,-216.401837012098,116.98511430513325,A,231.7503132768488,C,D,18.0715674115929,A,141.71130657946253,-73.02720415067661,B,D,B,D,B,C,1
39,Other,D,-196.81746277221777,A,-20.4520619670357,-137.35261944985558,D,81.03743298316628,D,C,48.73193788283457,A,-109.67249350227081,61.6679136674772,B,C,A,B,A,D,0
66,Hispanic,B,34.244126990029706,C,17.02321185580154,91.88446478226666,E,-93.6200065429648,A,A,70.24141008777364,E,-32.13634689857871,-60.844346654756855,A,D,C,E,E,D,1
59,Black,B,45.66142570629037,A,-81.38199059140828,136.41916296992068,E,192.92042299121275,C,C,-42.686785682881926,C,-14.567330013409215,176.1424672035865,A,E,D,E,D,C,0
55,Hispanic,B,-59.15736047242439,B,-137.49471192546088,-32.151561877769694,C,-126.4208464873154,B,B,-206.61290007357104,A,-88.55235128854751,16.69270538981934,A,D,D,E,B,A,0
72,Asian,B,-177.93064705840752,C,-69.87935671635867,-106.1508038566957,A,91.55909557783454,A,B,-126.48859051886679,E,-122.52815558301138,-70.32891927528627,B,D,C,E,E,B,1
62,Hispanic,C,91.2205087950251,E,-119.41726246667888,85.60799154388883,E,-17.218948984791272,C,D,37.886114921693554,B,-16.026876514531274,26.25820333099601,A,D,E,C,E,B,0
77,African American,A,28.160608513414665,D,-29.379302790921734,-30.512782674036437,B,216.50412465174728,D,C,72.57920519127362,D,-21.656494939733474,88.48857991120819,A,C,E,C,B,A,0
52,Black,E,220.8438463162567,D,27.329932699604804,53.550286399421246,E,238.15383257663333,E,C,-78.88529319521336,C,-220.19633944983173,20.005050314975747,C,B,E,D,B,B,1
40,Black,E,-59.82765045289897,B,161.16286039260353,-113.38172418512038,B,-189.4293813675121,C,E,-28.50545449212406,B,1.8733906746175206,31.492106244503738,C,E,C,B,B,B,0
49,Hispanic,C,-5.187942057489151,B,29.230494965980686,57.97044276402965,C,100.24794582838052,D,D,-171.7668831674273,A,49.088074907355654,0.13222603697033047,B,D,B,B,C,B,0
30,White,E,108.34218052584357,E,-27.84667878129479,112.47364409469486,C,-108.01146154970755,A,A,-147.30198509500616,A,69.90241784175107,53.23907419461196,B,D,D,B,A,B,0
59,Black,B,73.09754320697604,E,-101.51259310636394,-69.79378061720064,E,110.31399919869543,D,E,-23.982870644562222,D,-24.703648709676372,-74.58987898618244,D,D,D,C,A,D,1
65,Asian,E,87.77784596653966,E,51.145542668516505,-7.7285240206497585,D,3.4933810839326784,A,E,97.3333454844101,C,81.73285975466592,101.14059614507083,D,A,A,C,C,B,0
30,Other,D,-103.80397777771995,D,-130.2850368638279,-52.26656709703417,A,29.440969585564524,C,D,-80.17470577931981,D,-59.07511329888454,-17.91866043643636,D,B,A,B,B,D,1
39,Black,D,92.53475370689632,E,-32.40000170925826,-110.8633326043582,D,153.07053481235533,B,E,-13.38722617773344,E,95.86573451037877,-73.04238696346462,D,A,A,A,A,C,0
39,Other,E,114.47532438480499,A,70.48408918097131,-84.99685403053694,D,77.82776400047041,E,B,-14.20420973763842,E,0.488118098867057,-103.321384449428,C,D,B,C,A,A,1
36,Black,D,-165.97238115631416,D,35.978959317986124,85.6991218823224,A,13.573799299409666,B,A,29.552936946239733,E,-71.28703175230409,106.4342503455368,B,B,E,A,C,E,1
72,Black,B,-55.34033783301949,D,43.965112293663104,69.09976657056697,A,-58.837101240420544,C,D,-82.42751976929692,D,-127.4342928893516,13.348492965783493,B,A,A,D,E,A,0
72,White,E,-157.358353865387,D,-128.16352449192908,-38.95655721891934,E,-106.91921493939027,D,A,64.03744163913491,E,-93.94208400968671,0.6677998934025229,D,B,C,C,D,D,1
72,White,C,106.97458598086132,E,-88.09710167143481,-377.6499446481082,A,35.85818010688765,C,E,57.8596890282149,E,-45.66611930464811,-131.08259714520295,B,A,A,D,D,C,0
77,African American,A,-117.83217396424024,A,-14.537350302817368,-129.48544887246786,C,-50.017437260202634,E,E,108.07165795790318,E,75.97846153200256,-17.98466332191347,E,D,B,A,C,A,0
46,White,D,-48.38106934530932,B,47.578204267362665,-1.4217263718749993,A,-88.66220889528627,C,A,68.16521987261069,A,114.08182985919757,-4.954427406243318,C,C,C,C,E,C,1
31,Hispanic,C,-63.33870260075953,D,13.777891494205532,169.76261631973378,D,-68.01827582393327,E,B,-7.674819133907286,B,-171.8781167431772,-135.53977488616374,B,A,E,C,C,E,1
18,Other,D,85.85741095141937,C,152.2072041636121,-155.76561555415077,C,-98.68654194715238,C,B,52.75068343360238,B,31.47631085171378,19.261717744373748,E,A,A,B,B,A,1
45,Hispanic,C,-15.88376983742575,A,-28.242404861695427,121.10737143292825,D,183.08952995354218,B,E,-48.04009734502685,A,-21.008661878873507,-40.34658931794817,A,E,A,D,A,A,1
25,Hispanic,C,7.123236331249087,E,-13.602311234273964,45.368635422602004,C,189.62338917304194,A,A,16.449162582340332,C,24.96866872270873,160.17805275750615,C,A,A,A,C,D,1
28,Hispanic,A,-107.66127994703565,D,5.999386498485646,-58.66539956828235,C,-263.1391208912712,B,A,-128.81918709347764,A,-24.993409865711694,47.74850867157678,D,D,A,B,D,C,0
54,White,D,129.31966219163812,B,60.54440976276525,24.939990338055882,C,-81.58425190231463,C,E,-44.29238488937853,E,-136.0220541947884,-48.33940211421675,D,E,C,D,E,E,1
40,Asian,D,-210.0149161225664,E,-164.13315334200757,34.353942659552175,B,-10.621794776961824,C,D,-61.65795596294401,A,75.62682866536812,-12.854274549335615,C,A,B,A,A,D,1
65,Asian,A,-55.43628669202471,E,-116.93788440058516,-67.20369779713523,C,-152.85831136602954,C,C,-123.52116675562831,B,-35.415635432996204,-63.86248915495879,C,A,B,D,A,C,0
72,Asian,C,14.477219929226948,E,-42.620282561781494,6.333860894251188,E,200.89545834998384,D,A,-183.2309591053647,C,75.92467961619622,-43.77676025193378,E,D,C,B,B,D,1
42,Asian,B,97.42484921587786,E,109.74151805874592,-10.70459255552046,C,-29.224467182818987,B,D,30.846539063341645,B,-82.72575472404452,-45.29367432836866,E,E,D,D,C,B,0
60,Asian,D,-154.6309978693989,E,48.87817553822729,25.996653475179045,E,-78.23435576420809,B,C,19.781592315753542,D,-25.365510524318164,-8.084054034023325,C,B,E,E,A,C,0
67,Asian,A,38.8569391470392,E,-140.50815269695374,-73.06896326903785,E,159.97900723712743,D,B,-50.41256222776613,B,-57.130505493563334,67.4685589913398,E,E,E,E,E,C,1
40,Asian,E,133.27561294530042,E,19.497272823763357,159.75449199612507,D,-75.5799700153734,A,B,-77.445647681513,E,58.46130582653268,-119.37793459324072,B,D,D,C,E,E,1
52,White,A,-53.544257923305395,A,35.75737262905302,35.41636897179624,A,110.68806574360934,E,D,76.30960245322397,B,-73.29879305548764,27.928676100837812,E,D,D,A,A,E,0
54,Asian,A,49.285385861770806,A,-23.87176927659135,68.32743947253913,A,4.8276771606181645,A,B,107.1741948440508,B,81.69023693910844,-142.32799978214533,E,E,C,E,D,B,0
34,Black,A,-71.48305403918225,D,90.96179561235513,-44.38150981723455,E,-29.99842895807326,D,E,126.64779231851897,A,79.28957311077359,40.09227704615926,B,C,D,B,C,E,1
56,White,E,14.38281891490331,E,-127.41770523723692,89.35531151541505,C,98.76611558814913,A,C,116.96826644520189,D,7.092060438427851,49.34155959771708,A,B,C,E,B,A,1
59,Black,B,38.53886337452531,A,44.55855128381867,76.61696355500099,D,-48.34470579267279,B,D,60.1258285908835,E,-30.20126126142813,53.49833824177439,C,A,B,D,D,E,1
27,African American,A,72.63575459631744,D,-51.43507313178893,-163.18068241031574,A,-87.88928508652528,A,D,64.49815844707089,D,-33.77588739767502,91.39242557305536,E,C,D,B,B,B,0
62,Other,A,100.02584166143222,C,-207.12767987913594,48.744541905469895,E,54.410474237778715,D,D,-10.19144661394229,E,69.04517351897337,-101.01626464683729,B,C,C,A,E,D,1
25,African American,B,-195.66488335650428,B,167.9911502214667,-42.02444346184689,E,139.46295017973097,C,B,215.20213273321303,A,-36.959721232052125,-24.182163804147798,D,A,D,C,A,B,1
69,African American,B,5.302882786753521,C,-118.68858330158416,30.537101061053356,B,-17.668318132686668,A,E,98.35328927851617,A,-60.4509103959904,50.07470895583671,B,B,B,A,E,C,0
68,African American,B,103.77192893413022,B,-0.44269292720578834,-4.173435826669515,C,4.871322435502365,B,B,83.65379112310683,D,112.53840108332129,-77.8637884654131,C,D,D,A,B,C,1
66,Asian,D,-66.50749106649691,E,22.957587656121834,157.38170247043152,A,-116.49471942763128,C,D,-95.96827757490331,E,-102.13158117307745,-23.390984963136514,E,A,C,D,C,B,0
47,Hispanic,D,104.81637749742265,E,70.5402453809994,10.828317348412831,D,-61.522099530529495,E,E,110.59269359119244,C,-90.29432158050516,110.36327739008497,B,B,A,D,C,A,1
39,Hispanic,E,-46.71409950850484,C,122.851977298245,127.28221433047739,B,-65.3825845148199,B,D,-69.62656406305997,A,-43.65619385045946,45.589748993794764,C,D,B,A,E,B,0
65,Hispanic,E,-55.484574832390045,C,87.96331425642958,32.47116267359556,C,111.04380944229939,C,B,83.9117737215084,D,50.881240003877316,-213.9294842233429,A,E,C,E,B,D,0
44,White,D,135.29755029329144,B,-20.583759017085544,77.95701159964533,B,79.13690300451123,E,B,12.910425673311174,C,-11.922882588464883,-101.61138942265113,E,C,A,B,C,E,1
44,African American,B,-64.74212641369385,A,78.9365908319892,-44.97992798030752,E,-22.77591512664052,E,D,104.68395860787865,E,-172.36727914082772,164.57168973985918,A,A,E,B,C,D,1
48,African American,D,-45.26914131391299,D,69.74654274850916,-236.81796607186803,A,43.74264030274398,D,E,158.44008723168972,D,-103.25474335202043,73.72764250619022,E,A,C,B,B,D,0
52,White,D,-224.0415970474297,A,-41.12040025333725,105.155630276765,D,169.79750614978403,C,D,56.779622360912796,A,-23.918759849175483,68.89146253963354,D,A,C,B,B,B,0
32,Other,E,-63.07176912665954,D,-122.74513725838558,-55.34908492741232,A,-88.3460004465484,C,C,-91.66552179639987,E,85.02229578420682,-31.11947460169086,B,E,C,B,A,E,1
37,African American,C,120.29829229007865,A,-67.66384192514909,53.32398493568633,B,16.407271674292538,B,A,113.41517910171423,A,45.820098966845144,-20.477261176127467,A,A,D,A,D,E,0
37,African American,C,-4.369669237377621,A,53.49146076613117,-51.100403618443835,D,84.56855472163284,A,A,-108.0562685858125,B,142.7841713836122,-223.6527522670288,B,A,B,A,D,E,0
76,Other,A,116.82150623886925,C,-137.85732670686866,79.44780252214882,E,29.860245522928043,B,C,165.41505650650973,A,-97.05142931110503,8.033042828989933,C,B,A,C,E,E,0
21,White,C,-50.980063497274706,B,115.15124411145001,-161.67664148559305,B,34.129093323839996,B,B,59.777331011898795,A,-151.48736152091698,-41.99721143301057,D,D,E,D,A,B,0
60,African American,D,-75.62199929293502,D,14.164206749468411,2.724788326562294,C,-34.749162553971836,B,D,125.69003550346484,E,-167.58824447995804,-29.297792187324635,D,C,D,E,C,B,0
68,Other,C,-7.093249310287499,C,-54.16424087362781,116.33098172586867,D,-258.2779000001052,B,A,144.96649996038892,A,199.9323715648569,-4.9372549425259304,A,A,D,B,A,E,0
54,White,B,46.706459656151345,A,-92.75235583689813,-216.84383971394973,E,6.114366252793925,E,C,-159.86655047671442,C,126.9348103924536,60.09767881127569,B,A,B,B,B,A,0
60,Asian,A,-97.45666001400754,C,-206.6410205381045,181.78744896916092,A,53.97044968207354,E,A,-154.86081802049972,D,31.603614965571076,44.24994434639887,A,E,A,B,E,C,1
54,Black,D,34.320021437286286,E,45.28908358550424,-46.686831713455675,A,177.98342807020526,A,E,31.68881933806019,A,75.35498359452536,-63.17856779890949,B,D,E,B,B,B,1
47,African American,B,198.14708028021656,B,15.973715165831,4.538973598293693,D,13.06700925732755,B,B,-43.09526122351839,E,20.652142742215958,96.08855324443023,E,B,C,E,A,B,0
44,White,D,117.11446090493654,E,102.16964267332816,151.5828186346911,C,-21.1892094184787,E,D,-41.50860783290938,D,99.68052487243506,-22.46140177297934,B,A,E,E,D,D,1
45,White,E,-154.6930582040321,B,-179.18048428647302,85.58899267809707,B,-83.35279558847728,B,C,81.39790744597916,C,115.5643668001396,-55.08457615348482,D,D,D,E,D,C,1
34,Asian,E,-207.22791693991005,C,26.82884107466669,17.16571686789904,C,40.91104811307663,E,B,-34.77929220635776,E,45.806962894674626,2.46678405913877,C,B,E,C,A,D,0
76,White,A,54.31755293927487,D,-85.53909092618781,48.6409816962758,D,-128.5418844071449,E,E,78.87527073708291,B,134.6399292818099,68.27970668699214,A,B,D,E,D,A,0
40,Asian,A,90.81555227812423,B,-94.06579474946858,-17.977350531904086,A,-31.765953611811522,D,A,-25.987504044880204,E,-76.84153976176789,-231.75576798887488,E,D,D,D,A,E,1
52,Hispanic,E,58.889918345909024,E,83.33535879672715,-160.07499996668938,C,-219.4466792685024,C,C,-30.007453942873376,A,23.401201175578578,182.44466470170343,D,E,A,E,E,C,1
48,Hispanic,B,82.17333038915969,E,124.35944962912038,173.02550055735855,D,-130.90054249013562,A,B,-79.4461141857378,B,7.250034390586883,-96.05139307394298,C,C,C,D,A,C,0
55,Asian,C,106.84124626478334,D,31.490193063379973,-295.7219880526186,A,142.06087123740824,A,D,142.52484829114604,A,77.09394901695612,83.93460425180164,B,C,E,A,D,A,0
24,Black,A,96.48369361997726,B,-74.07329689132082,-21.653236955563376,E,99.05581482852097,C,D,200.23487972722856,E,5.9231046307047865,-65.20165960273778,D,E,A,A,D,E,1
36,African American,D,-62.66559926784632,B,42.59291037865656,-164.16916215531222,E,-46.37226493533188,E,A,-46.910047946998844,E,126.46258124840439,-151.03570165865307,E,D,B,C,E,A,1
30,Hispanic,B,-37.110372718153926,D,-152.80932806722902,161.0056151735492,E,-4.611706181521031,B,E,92.27957605916993,D,-135.5777178566006,26.34113320739897,E,E,B,B,D,A,1
73,White,D,66.1536408844399,A,21.994159106062007,-25.086137989389833,C,-13.302083453025926,D,C,-2.917601256502282,A,12.42362660227849,-24.687194864730934,A,A,E,D,E,A,0
25,Asian,D,51.298957738120144,E,-44.16859794985983,-49.105780196978124,A,102.42459246509466,B,E,-80.6075145585326,A,-52.60584027490377,-117.02280053789933,A,D,D,D,E,E,1
33,Black,B,28.576408096611033,A,-150.7124800540899,-72.62340646103537,B,-136.00587460438786,B,D,3.510408411575632,E,135.241674905606,85.1099795694364,D,A,B,C,E,A,1
69,Other,A,1.9286829440217514,C,-38.215576831227956,-40.72256004310798,B,-89.23872517517766,A,E,-141.22914838297612,C,23.40452120507494,-147.02649386882456,E,B,B,D,A,C,0
64,Hispanic,B,-35.44904176362193,B,-193.68957220319012,4.6037245437521905,D,-77.20075946653022,D,C,-160.8293824242893,D,49.796448354618214,124.56546306974352,E,A,D,D,A,C,1
34,Other,B,58.76221330196137,C,-176.24515949059509,-155.13390078751476,E,-136.98212844466622,C,C,-70.04854864210279,B,-141.33561938627622,6.908507431943198,A,B,C,C,E,A,1
74,Hispanic,A,-23.15691741808306,D,169.3884740431995,-45.20860503648449,D,-58.56399326472035,D,A,33.8312124449658,C,-119.0923155641616,18.292763967378114,B,E,B,A,D,C,0
79,Black,A,-164.95377665928496,C,44.42523859731386,10.363684065231741,E,148.67840221673754,A,D,33.27950433021001,C,-91.82360157633876,26.99607092691853,C,A,A,A,D,B,1
40,African American,C,-120.29892127309236,D,26.162266474509682,139.72504396973676,B,-86.26219083948718,A,E,60.1778250394149,D,71.06077582928005,42.24916888307338,D,C,D,B,A,B,1
37,Other,C,-122.22561513599335,E,-7.445976681687,-100.61144662206078,D,90.53837916318044,C,E,15.708034841309729,D,-189.01717484952013,93.19962588720713,C,C,B,A,C,D,0
51,African American,C,-180.96548340802286,C,5.217422170183459,-20.14991022291921,C,-27.979158335808172,A,B,59.84932971761668,C,90.04879126558053,59.06288340439239,C,A,B,B,D,E,0
69,White,E,142.26877589637394,A,229.10369547727515,144.17657851995028,A,62.68961464594279,A,D,95.36804984464955,D,8.141331665736297,-94.31309539289849,C,C,E,D,A,C,0
21,Hispanic,E,-33.00239331282224,D,135.78505779459445,-121.62863199968447,C,53.79691821160566,D,D,-134.3320800144652,A,-28.267924917249125,44.51182403177712,D,C,E,D,D,C,1
50,African American,A,60.210279206753924,E,56.08784385903516,-14.630170951957128,E,44.63372333165182,C,B,5.403274034858551,D,46.54498481527592,-70.37976855353277,D,E,D,E,E,B,1
56,Asian,D,-51.064492349048095,E,-23.48915186000041,-37.203538120899296,D,-11.176094647590942,A,C,23.978223182705623,B,-53.12430760704111,95.00944438370253,A,E,C,D,E,D,1
77,Other,E,-113.9724041037669,C,-43.809739189382526,85.35140339362911,B,26.845520964235536,E,B,86.39162247087839,C,64.90382658985193,-59.335408530777315,D,C,B,A,A,D,0
73,Asian,E,69.07867259065392,E,-81.346545087958,81.64539743208601,C,98.09092696487373,E,D,158.64752553505897,C,153.35549902712248,-14.125493781849165,A,B,E,E,D,E,0
47,African American,B,211.11751015482727,B,94.18070473279336,-45.32481974225835,E,131.1816322185147,D,D,55.29626826174713,D,162.68514306693814,96.16880202010523,D,C,E,E,D,B,1
79,Black,E,-33.554796020156225,E,-36.96028430296231,66.63980351847204,D,-264.26910244083456,C,B,-19.947639673288652,C,105.16796851265042,144.03307896126134,D,E,A,B,A,C,1
30,Asian,D,302.9833785018869,B,-81.73107997762749,-80.30408884850597,A,33.04007469656953,E,A,70.05197569453824,E,163.5912066342674,-37.39300680655735,A,D,D,A,B,A,1
69,Hispanic,D,-158.17408268660807,E,39.79904373257556,42.37356495440621,E,-88.07919711478573,D,A,1.2086161577723673,D,-82.27978430453592,65.64645020366069,C,B,D,D,C,D,0
29,African American,A,-45.69231030814709,E,-117.31051335842899,190.73140311901062,C,29.575573301761548,E,C,-29.876902993675962,B,183.72831175039886,-61.62323749384804,E,B,D,C,A,A,0
32,Black,D,19.845147765016776,E,-134.43163531191098,83.20078321098124,D,223.08062449410372,C,E,222.41355652607405,E,46.65181977664419,265.73737984664933,B,D,E,E,D,A,1
42,Asian,C,-62.33010440216342,B,-20.757895302287704,106.94345309624202,E,-60.92049106776809,C,E,32.782640621359064,A,-224.99420521162747,-21.681833503174087,D,B,D,A,C,E,0
55,White,B,-54.76122942864045,C,105.51900959660698,-84.50513486784688,C,229.3917888585887,A,C,-215.76541461604054,C,-144.13284517846031,224.39329179046763,B,D,B,A,E,C,1
31,Other,A,-57.69247865471061,D,125.19066723660706,260.69477802820586,A,77.28545402106661,D,E,-127.28412628915085,C,-198.05286244433776,-5.964637016973485,A,E,E,E,A,B,1
78,Black,B,-28.248941391022274,A,-75.21805344379403,-107.1408077480179,C,-34.121517533685704,B,E,70.85729597734719,E,-130.96675537177788,22.857839522795732,E,A,D,D,E,C,1
21,Other,A,210.23146690501355,E,141.1796135326699,-68.55847622057667,A,-15.45752724655177,C,A,20.864263183480823,A,179.77866332174946,13.858006813132153,C,E,E,D,B,A,0
36,Black,A,-18.32426680569365,B,307.44419447258946,-115.76871380379265,E,9.486680679972562,D,B,-125.43455827124713,C,-50.22718602454509,-70.04850969451142,D,C,C,D,E,A,0
60,Other,C,-55.83988235337319,C,-22.700198697856898,49.10270134143904,C,-100.80887869830582,A,E,-10.91846964415254,A,-35.049380272480334,6.21149594396516,B,A,A,C,B,C,0
69,Asian,C,22.339832244909598,E,-143.40342474810976,180.2012225531233,D,-4.814191275704588,E,A,207.064772121702,D,-99.85926557532572,-49.54322345594018,C,B,C,E,A,D,0
18,African American,B,-167.88376400231311,C,38.046057551990216,30.065854564734877,B,-79.5190209703535,C,C,53.515863262405006,A,175.94271723903674,-6.90538098498184,B,D,C,A,C,D,0
73,Asian,E,44.53542546740902,E,-102.78784994320431,11.419395399536695,C,-200.3542282150469,E,A,-24.291185672840406,D,-135.72583325298874,40.76536422388988,B,B,E,E,E,D,0
59,Black,D,53.19073204592919,B,88.65962553650324,-72.7653815668137,E,-250.94039235780025,B,E,3.058258682950076,C,149.31936431290782,150.67035429314956,B,C,C,D,B,A,1
75,Asian,E,-29.097045463145232,D,39.06225308472146,-6.501218688324125,A,-108.82158861914586,B,D,-58.41847573334689,E,-115.40360385617043,117.9572395999778,D,D,D,B,E,E,0
33,African American,E,271.10856716166586,E,28.567231846374224,63.259618250312876,A,-87.10132450141072,B,A,136.03190953161723,C,-186.45068341306677,-184.85668030082087,B,A,A,D,E,B,1
42,White,A,240.26355449365178,E,-32.33082399649532,-197.76127699931814,E,-134.69453849525988,C,A,30.469352550038174,A,32.835365877491306,28.923280121039657,D,E,E,D,E,A,0
24,Black,C,-19.903406839756816,D,-27.82751691926835,80.39681258120343,C,13.477000259099063,C,A,27.33852132876794,B,34.860101099314264,67.41151284821906,B,D,E,A,C,B,0
35,Other,C,-91.96342847376043,C,-42.07844247338679,-123.83391140091602,C,26.57727939971972,B,E,36.40456673605586,D,56.93615001406695,-25.765268336795582,E,D,D,C,C,E,0
49,Asian,C,-119.74635582382842,B,11.082564551322488,-75.0462675781836,D,-146.29250533668448,C,D,99.01730807596631,C,110.79526211052043,-35.94889393463091,D,E,C,C,A,A,0
31,Hispanic,B,-67.7352909957472,E,-42.03192124644985,25.220745841439747,E,-11.359348291227835,B,A,-50.643741071308156,C,60.86810604972908,-198.84713226481915,B,A,A,D,E,C,0
24,Hispanic,A,-68.6861274489674,C,-106.81602597170945,-159.1036797685201,C,-144.16217557940683,D,D,155.0947742235322,A,-85.94674107238136,10.226271669183209,A,A,D,B,E,B,0
