Veteran,married,AGE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
No,Married,70,C,65.76665055872856,B,79.04218083334305,-49.896990525957605,-105.45241326342851,E,20.78642674273958,-13.248192731544894,D,154.72851085610014,35.61465769806061,-55.515401903263914,-132.47374237941943,B,151.1590393168387,106.55436521486392,-84.9806936636867,1
Yes,Widowed,68,C,30.75380594834102,B,-90.71312639922155,-89.87649349354871,84.09814521934746,C,41.206575978860165,-27.458259535994873,D,-80.94521447926314,63.41670690602798,42.18689417723745,-2.7736976005482177,E,-8.0184890708544,134.37448444066447,211.66180707090896,0
No,Married,85,E,21.36346233364491,C,78.32058029711769,35.217578272157176,37.00906310862032,D,8.320078918600332,-107.8799727534013,D,19.300805791053822,-18.11454707173692,-16.969183472310732,114.27632976675073,E,59.465589974325894,63.81541130762118,-126.40400215114799,1
Veteran,Married,33,E,167.93167450080807,C,-5.81841684113392,-120.724683899469,-129.6889855208056,C,-27.905617005767304,25.570477274629972,D,-191.5862485622132,140.37273468952986,-148.32606495791495,19.800147965284555,A,-54.77155773616773,-45.143153285941715,-202.45404255687706,1
Yes,Married,26,E,-10.725109382844115,A,-59.544104805983345,264.10259620409346,-40.82651415204771,C,7.302512992484613,-16.702489333742673,E,-10.162534367989556,212.72928086275158,-158.42972760327623,161.30030867309085,D,127.40509229207947,125.04389018545187,-61.8526187665722,1
Non-Veteran,Divorced,49,A,-113.6015113006777,B,81.25151235514683,-31.26453217227682,108.96280992929978,D,5.820702368312574,154.2003306030648,D,-190.19376490121923,-114.29790672992326,-94.31134044362877,-44.034338605341595,C,14.090478962244518,162.21583817585744,-36.861802862635436,1
Non-Veteran,Married,52,B,29.922666580340163,A,-67.02657930820924,-7.636742476233384,-16.904548743281804,C,40.84059023768645,-12.749254764248482,C,120.97640793310474,-117.60821268567024,57.73534389705155,20.825214424733396,E,-50.84636903900296,221.34468006027888,-70.36450330403157,0
Non-Veteran,Widowed,85,E,65.57268316350985,D,-126.89551366098439,-35.787290861882255,132.1911811175211,C,195.29262627886598,-35.07753391780406,D,-115.30875647299972,-68.74888702779484,68.09812882676273,227.56894913647733,E,77.25387696732267,-68.37401028367952,-16.829594810572335,0
No,Married,41,C,15.24246933167808,B,-1.7660785604856566,22.35781183350619,202.61621419835723,A,-106.23063950781177,-202.38365609112333,C,-31.547916390334755,-25.306874449558663,72.77443907836886,48.99339614183284,D,-5.242957750909749,272.23267378831866,-7.183141291873621,0
Non-Veteran,Single,66,A,99.25757226282211,A,-40.59699514018318,42.30645087882973,15.733903695130321,D,-131.4884360446416,20.634058208799082,B,-74.17086687284298,-165.14618889243962,-79.74696595479172,122.4801510649392,D,-147.88968164931777,24.921804189977543,-10.23340910625759,0
No,Married,86,C,-240.0492181003582,E,-19.06286022619721,-179.47485018623146,-128.39636751191833,C,42.67912802178825,-119.91977540741775,D,-193.33047498083963,23.138340482225058,-178.9112228689408,75.21917195409758,E,36.70082438946409,13.758598989912645,-205.9796219785331,1
Yes,Married,23,C,-119.842144905047,E,79.47612435140805,246.41017716068302,-0.92577140392219,B,-3.4529672805479827,-75.42048517154684,A,109.58335301172104,-9.30652572843636,18.087562945359316,-100.9715528984037,E,-65.78127409101533,50.929814509196284,-40.14749752509484,0
Veteran,Married,23,D,17.154596524054437,D,86.23473207763043,135.3751157152969,1.0774928099799317,B,12.039674963404277,92.10755343774377,E,-22.519726188708287,48.47520373710187,21.39774465546011,-39.899309608479555,D,101.23064155065325,-176.01259050690686,-24.224167179082535,1
No,Divorced,22,B,82.87538698634488,B,-51.36540267716716,-6.906120318448199,191.56957480840222,C,159.01289696658054,60.52251124660864,C,-2.7284323597111393,139.99154061081168,-41.05992541912471,-128.07941917534157,E,122.27811695423145,-14.086708391475977,-89.77071438430455,0
No,Single,52,B,54.04211010997033,A,21.19296367856655,-35.73655927110169,1.2665371439907287,D,33.36801151847294,110.26741732198333,C,60.12705682037406,-13.806214806013633,-159.76772450277127,-63.17481349712571,C,-75.02003460241554,10.62940184439694,83.8607930293504,0
No,Widowed,97,A,17.44912696784494,E,87.30391090101787,-40.982603074413795,90.3931082450775,C,91.08211714535965,180.95495002619265,E,141.6070399154628,-47.58954916975455,-132.34564323027132,-108.09191573310635,C,-182.00042482174476,-84.27470144233217,21.950858174634824,0
Non-Veteran,Divorced,90,A,59.866911278125954,D,-103.17257312449286,-48.58503903224107,41.91201225143581,C,-182.9737848872736,-55.963774736353756,D,74.63974070646975,-105.31126411465146,13.902055570907388,58.649443979062475,C,-92.62778026279315,-121.34609729971866,40.72906591597693,0
Yes,Divorced,50,D,-10.727521472839548,D,32.88154479999643,25.311263578629045,-10.42792686363633,A,-62.33712153592739,-83.38583085891898,E,14.782724881434788,-57.452831890801434,-49.817779205706344,-64.10321725771993,D,54.70181762293521,-46.610577424011744,-43.66738813656196,0
Non-Veteran,Widowed,50,D,54.001191164816895,A,253.01022154581165,-45.77794144272099,-134.69758607077233,D,4.206634539340777,-122.55789452208303,A,53.22199645306135,5.373738577221879,-65.5244766198534,-49.20445196942704,C,-20.25882076505978,-81.8157509577722,170.42497229935108,1
Yes,Married,50,D,222.57618509379498,B,-140.9568983944113,-66.16563367137226,-66.02178705917684,C,-178.46271625329192,113.12447017510456,E,38.65709065863619,-126.28685580349104,-176.32412497140632,85.70773866302252,C,-11.32121529617692,-56.43094038815377,-134.5432930479836,0
No,Widowed,92,A,54.46802145806133,C,-85.01852773591447,4.58278004188602,133.89875978795288,C,22.878695549391047,-81.62849401583917,A,56.43718928104654,-68.30859927853493,-65.95650423156249,-38.71004560516545,D,-35.64311313666078,5.847132436588716,22.317191149756543,0
Veteran,Single,58,C,11.542747735643529,B,75.48397037821188,-61.64296461992422,194.76503303876476,E,-160.78067898122887,70.20260125451632,D,21.43289061318901,-142.86431654675053,40.79648277455743,-63.68931357292084,D,27.333272250896034,-43.981847735188005,21.19995326696157,0
Veteran,Single,68,A,77.35217682446061,D,78.9438937536761,-173.770559571004,-19.645018524265108,A,159.89802900795894,66.54686574493928,B,-51.878232409783465,-99.39322739035474,-142.54300348774063,-127.65791777237186,A,-3.1342006433784424,-35.9761044817075,42.38474207158279,0
Veteran,Divorced,97,E,29.850365616735647,A,67.03507955197699,21.84288292770574,-48.49672400489243,D,78.01042005643131,80.1846697777336,B,185.50918254038456,-4.534850899520474,-133.41028269643374,-46.65193020422761,A,21.934220045357264,-242.01577954674218,7.262985481776783,0
No,Single,63,C,-161.34047612070387,D,-167.9652945128584,-164.43528199914383,-60.05398606585448,C,37.43257256979505,129.7924089834975,C,118.45824732283398,218.77734793825528,-5.050114118623278,-24.63618002931489,A,-22.342422525023025,19.53178401242527,0.1114161627674448,0
Veteran,Married,41,B,-189.8178321297822,E,-141.14564045215548,81.33060009899911,136.16875245150942,E,-84.43553522655002,-3.368161414283502,B,-120.08061668803703,41.95454125304628,-68.26926038150458,-33.10478396701205,E,122.42826247149792,-20.877997438395703,-73.89701988444432,1
Yes,Married,97,B,-132.86898070325933,C,-43.25753757749018,56.62025805473036,30.154801191857906,C,8.377264057960367,119.85352006857919,B,37.03187849408308,-64.49020513746846,-46.96045519446133,109.72035867771312,B,-89.22861908931947,28.18479599013783,-106.99948020820709,0
No,Single,57,A,-10.060246435475577,A,-34.320124405756516,41.84066037703191,-99.31445441819272,D,-46.13514213075225,-92.44916545621699,E,154.31093045229125,-73.11344056494427,-23.591797797073376,29.18105381410153,C,-207.21875696152185,-112.8894384372408,8.80319400771696,0
No,Widowed,49,B,-9.291367368827991,A,-78.34904090597294,-71.64000417444973,56.05091629945117,E,-66.27878751156202,-92.1426623219778,B,-112.19031715421251,-158.8695051280419,-4.144793162456698,39.20194014048788,C,-21.818676608029804,38.159333103225215,78.04642551902693,1
Veteran,Married,80,B,-169.92168941965605,C,69.48105289248174,-62.519412181952625,-113.48348856307051,B,-14.630197255837455,-125.81891353772107,E,-107.67764743663797,-12.827747958561037,-156.13569905105513,-175.40602014038646,D,-5.029343511617656,1.0934669072808996,160.63431360327633,0
Veteran,Widowed,90,E,35.586798422965835,D,189.72836924364915,13.403872197252111,-54.09448730936718,B,44.90222815374791,0.9738432442814516,B,133.914384474125,-46.16857198751846,-113.88972971119797,-194.96752118480737,A,-133.20298154672835,-10.080973123432997,24.815829004325998,0
No,Married,20,D,64.52112174476306,D,-124.65887933968345,-81.1244531329239,-23.052128191265062,B,-40.32343844262136,126.57659890126342,A,139.90061642754233,-7.20105160598378,117.4446544211355,-143.61276695482036,B,130.86536067021194,148.74294202291426,42.167761798596146,1
Veteran,Single,30,A,61.41703454014413,D,-77.11962707273031,-129.17249835765276,7.536641524848899,C,-50.51677130558328,76.62176886385265,A,-147.9580071146875,156.95867520344765,69.1918731350545,187.05922082977537,C,-90.26498997265568,86.89297766595861,-206.043628280083,1
Yes,Single,24,E,114.3607627384919,A,-33.92821291204432,-83.17335816146726,-21.33543841880617,B,-119.52869502969551,-77.10674140868178,E,-64.57164736733188,33.308084463613966,59.43048267204322,-99.27155477358782,A,2.584425534995592,-27.5444679507328,-6.733467489123505,1
Yes,Single,93,E,40.62577000886588,D,-35.513819555441316,66.38514764580026,198.76903933673978,E,-73.6390113332554,-165.82928800423264,B,13.223767634298394,-82.3932984225738,121.17483439982549,72.58730794882301,E,-89.90492225898818,44.676313606605525,-107.77849381353397,0
Non-Veteran,Divorced,85,A,160.58218966033365,E,-312.2577996987804,139.95828404542652,-206.2426831097519,A,-194.36992067945656,157.46818412517788,D,46.381965136769495,-81.63473480064782,-92.3175009528372,-27.61182581726414,E,-243.03144416262404,-60.85075840662745,-48.30509940645484,0
Yes,Married,69,A,-15.408107436095078,D,19.53566050246951,-58.38488340182296,143.4820853295027,D,-70.0590062312597,-95.72321754557083,D,-30.121739648823297,-90.10906944719994,119.69930164242601,-71.44903196497766,C,79.75698437590657,6.037894377073805,107.00877777504492,0
Non-Veteran,Single,25,A,297.422164844039,E,-54.50681807762386,-7.166633562313303,-65.54228393460869,E,-26.11108273721695,-45.28130949272514,D,-41.884128927308126,63.940220735611575,141.0480125602658,32.281886949009255,E,-112.39915036284856,33.010230296305096,-123.62967406610048,1
Non-Veteran,Single,23,C,-59.01577841522817,E,45.37365024993081,-121.36191406906435,-33.70474441852663,B,-147.650326667629,115.94797283354552,B,-70.10306477439757,11.791133819167202,74.87447204449457,63.60273987116463,E,-68.37263007295564,-50.20793600551179,-86.89964997964216,0
Yes,Single,64,A,-32.17351780029157,A,16.002237111610096,-41.913162313097644,44.03629738573089,E,-11.662764544194767,-126.07219181469678,A,178.47438336921903,24.477281879336303,129.97861563860727,28.46972305597324,B,-78.22334408433699,-126.95279230330951,192.68260302751696,0
Non-Veteran,Widowed,91,A,64.30705008636448,D,51.63803914506335,20.37998275751512,-115.96171973364926,E,51.92777441233868,-80.61666387011354,B,-88.07123282021422,-5.034513277888791,95.88797846361707,-3.710682825680059,A,11.249789102389077,-20.821181934443164,165.80983609413192,0
Non-Veteran,Divorced,98,E,-15.188485574126535,C,65.33871407107584,-64.97087185718006,-51.21241122632833,C,-47.100464432235746,-26.201688987812194,C,25.679909589820976,-28.372492443638798,43.90810757301265,-12.312236546338953,A,134.4309101603068,-84.9548749228442,43.64422194631547,0
Yes,Divorced,66,A,-137.46618751502865,E,-33.50379995918139,-63.96198425425092,-193.15104945382907,D,-5.407083047022122,-55.84148222587222,D,33.910169130106524,-81.829566275707,151.1964668213628,32.840236228118755,A,89.62783408389058,42.118526786057714,-79.1122666708671,0
Yes,Single,58,A,-9.230922218281195,C,-77.80157397575448,-45.64994053955852,143.68851554242383,B,38.860185943312494,53.2615073071178,E,178.46968879790163,-94.16014292078576,-75.80508007708102,-65.7685478941135,A,69.70641821179733,2.3789717618810458,129.74792024628502,1
Veteran,Divorced,82,E,-36.95864964045361,E,57.556303911449746,-17.83408810361281,143.77717938051572,E,-187.0720737929014,46.88659813774702,D,71.03593215931018,-30.30988884613216,287.28012208384257,-105.70744179331493,D,-117.6850650785849,6.110187551020821,-68.15682837196891,0
Veteran,Single,99,E,-75.84112208657152,E,-31.849712119165762,179.21986826597876,-130.14380583012903,D,-160.52482588528312,-12.516672546791918,C,27.041596935061346,-171.9062586814329,151.23985750881178,-2.309221293732851,B,-152.49491457593078,26.804543476403868,-31.661869288116456,0
No,Divorced,60,C,-6.146844954230934,E,-75.39221492383656,165.5834379538386,35.20833538713226,A,34.27618056403378,3.4883755045108558,C,136.26276031268307,48.727329547753186,-128.36149294940552,23.7398011621023,C,-95.56326042153223,61.94393738181936,150.96521753340187,0
No,Single,30,B,-185.19798015335144,B,11.9171020479635,-57.354468192210504,-38.88182756524453,B,-113.56987119756243,-92.49908805872845,D,-176.08587969205237,-90.69835029789533,54.18699417481099,-41.93348140783342,C,-70.50584487005214,-18.58688124974288,-156.62208856703012,0
Non-Veteran,Married,81,D,-35.15081820329934,E,-29.68603657552025,80.86048359213864,-86.88813551879642,D,150.83644717468377,-28.241214933888298,B,-79.36863093124467,-27.371107281509175,-101.8739167489037,-62.13480143065904,C,130.36803308372626,-84.98711793917097,192.73613464267402,0
No,Married,91,C,-220.8345575792081,B,-35.93415017353873,-217.38755484719357,-107.41017833158412,E,-263.55479944629406,27.59859145832625,A,-163.8772174542432,70.51733067564115,-34.9921256801194,1.4921367799641494,B,-71.69189781648419,-17.44324033485339,75.17203437352406,0
No,Divorced,91,E,5.900766503778156,C,-63.707193404957266,-122.03235698959847,81.39985804402781,A,-81.60624577029373,-33.49854258149542,D,117.00095706427074,18.69954815923925,37.0244358973433,-123.45134394581183,E,66.52986506158082,-106.58320060906217,-7.20315091261698,1
Veteran,Widowed,62,A,-27.71127137788661,D,96.65377846464845,-80.30481444254126,34.154654135213875,D,137.41842226427548,210.20272965940921,C,62.25439584981884,-103.83400924361898,23.12389189501321,-165.34008471777364,D,23.02296879781639,-59.39942418542425,-85.94758581632865,1
Veteran,Married,69,D,-166.1607247231993,B,-5.565055187126686,-81.97699392065888,72.83418753561838,D,-28.618626767277718,-87.39938263863579,A,-37.03036190261514,150.13348283627255,-139.91652456645684,-130.4550974066868,C,174.67934737123107,-106.30103584069046,148.2261559726715,0
No,Single,90,B,-17.6997159478455,E,67.80373376507964,38.93258666064906,69.08322887957158,A,166.76576539123158,108.05056610209031,E,88.26703870551255,90.0842247357526,9.08307252361899,-19.01115183510978,C,191.65457998409585,-41.61844704987029,22.17254440922451,0
Yes,Single,19,A,-159.5731324466484,E,-48.02645448405182,29.59217644748261,33.324076594192974,E,-72.23945165184121,85.97204586244254,C,-17.595612790578592,-87.08925233641594,-245.13770424906238,-19.95053868748655,D,-11.4873508194636,-107.67237713720561,-157.18171729625337,0
Non-Veteran,Single,40,B,-70.47244026347276,E,-40.35327933263138,38.65494347541528,-46.92998946883328,E,-134.23434574753907,26.127623530455,B,215.40681306530064,59.06202165143388,91.48892901395352,-38.06195662723297,E,-56.97524312910116,29.263565641636312,-3.540973774936751,0
Veteran,Married,77,D,-259.25794440606563,A,-114.35578547870733,-1.699370879971513,229.5596027673145,B,57.11513393772466,-10.204355051509891,B,56.18087548745102,-31.679355770102273,-75.62325769058498,10.455167096055035,C,-92.30902093843308,-51.85374828336208,-61.61709932530351,1
Yes,Married,39,D,133.56739807781776,E,-60.72044675466886,23.997473813405637,-54.25868789690033,C,-139.5049206824235,115.5139387808178,E,44.66086903333229,188.80455398810813,192.19258191205557,-73.86442031291,C,-2.3662238286263446,89.28243133499811,-54.784144978006154,1
No,Single,50,A,-103.74167844680487,D,41.635153120337684,-84.75126389722686,-98.80585739810415,A,-79.12368700466234,-129.49276692429723,B,-148.2256209718635,-90.26657172392582,-47.31675362911439,51.6362260583643,C,-49.56091309685403,88.68225196402415,-90.82946423747282,1
Non-Veteran,Divorced,90,D,-107.22012122985653,E,-118.303156294042,106.02476708877748,106.34261891368789,D,-65.96507579055402,148.36320682384127,E,90.21375908405878,-4.043118661050612,4.337703586465333,-31.461123007425595,D,-25.2993711767458,169.78334372293435,-31.369125104388463,0
No,Single,88,B,99.11697869523199,E,75.11344965292402,30.771474915337915,88.71012228578012,D,0.8717269081294425,48.41371005576477,D,27.56391508821252,-57.8739001000681,-127.2841701393064,-8.178687346431621,A,-156.664572643067,27.918662034313435,149.88568743599936,0
Yes,Single,69,B,-41.59462602362874,B,69.15383015401343,-38.35645701237537,-39.92313577868747,C,134.40924024045958,47.144711086820145,A,62.578902864378996,22.063740025796363,-35.78434959053671,-70.86176079163963,C,83.87641705108024,83.30877438593932,128.04765853172407,1
No,Divorced,26,A,38.27240565504925,E,-64.71359989715475,231.96188325936058,58.23732504080279,A,144.19012411644857,-57.0125842640478,C,19.015176683652673,33.91276708641642,-42.614015266917704,74.66888429638229,D,118.22496788202169,-230.66658842195378,-99.4359064115058,0
Non-Veteran,Married,99,A,-143.71253165545352,C,91.3994469186103,69.47623285349545,17.028845233634026,C,112.59634434304093,-135.00782543711273,B,-12.777219840442502,-148.45875942452275,-12.814448656606656,38.76739103405935,A,49.37494395105434,-32.177184137731984,19.234845757250206,0
No,Widowed,22,C,-181.86947537514862,A,-72.13497154386037,28.93513811088123,-42.43276456688254,B,278.91104346262637,6.936700850059325,C,-47.800023398133696,83.96688354798843,45.628386449346166,-126.3039322287942,B,54.03074684336128,-354.68361756616804,-122.56740254649215,0
Yes,Widowed,55,C,-288.7355934313426,A,-167.20624778869947,146.29870686722955,-240.74255865074338,C,-5.654748335012397,62.980532900848665,B,-18.520463526806775,-17.66722824874128,-104.705353355623,-34.65866014746068,D,-56.88092587224569,-6.508562504957108,-61.64934989981561,0
Non-Veteran,Married,71,C,-47.46787493232367,E,206.18545121261772,102.68153126837977,-25.450888596928312,A,-12.43382021286523,64.00915057518188,E,66.56830271647894,191.7382711888586,73.25799758095746,-134.84795535191188,B,81.34193108489784,52.108525217212765,142.99517225094215,0
No,Divorced,38,C,35.6413290337109,B,72.63930426614981,-124.02917835222746,-114.57158168427537,E,-146.21555376060854,-174.08285964291312,A,8.64849856149158,-63.66538496593621,-136.39188361458247,83.90780250060627,D,113.59597188655901,-118.9196543289099,49.672264151707964,0
No,Widowed,75,C,22.57299653133074,B,-128.37264599689667,43.33979948569873,59.44678757989552,E,42.06792621724521,143.62826716369196,D,65.69903399428617,121.30983421728898,19.045623095321655,-1.9701686486909313,E,-68.8893509356429,-108.64921838119031,-194.30215314791278,0
No,Single,84,B,152.05135916392325,D,-89.02603036770196,-21.925103198821077,2.799097156112898,A,-63.08069952640254,-14.302128151343457,E,-50.236738388870975,-92.1855789972475,78.35461642002657,7.032850951149297,D,-58.37609379993739,-8.830018422273819,-5.03928268264123,0
Veteran,Married,90,B,131.25623004290838,E,141.77009889818495,119.75077890878816,139.54203012855083,A,194.40842148780956,-58.672424497096664,E,-77.5937651496486,-85.03837306181148,-183.08540010242618,-47.36196928667898,E,57.20298409686105,21.309629496864822,-69.61560937933591,0
No,Married,85,A,137.13488710023407,B,-76.52647639478819,-228.46983744663083,-65.07822029060829,C,-172.08998861101833,20.261657840956897,E,134.10937608907403,-114.41761050670172,-97.33465410999203,125.19357453796228,C,-65.9941124203966,-97.11723665675683,-151.63006479545473,1
Non-Veteran,Married,31,A,73.38544663338897,B,-88.55025125190492,-199.80173040113493,92.14178086088465,C,15.27141480021987,-42.6719277980088,B,24.323741625489998,180.33037125453822,61.30546093250152,-226.2043995168077,A,18.655999007645114,-137.32758095358162,-87.61745972117778,1
Veteran,Single,63,B,-11.967337405740894,B,75.98527410416523,157.62005477791084,59.99320695096082,A,26.33984518269341,5.554631053034545,C,25.858812908976596,18.129955800072377,74.62393164216486,-11.39865340238648,B,-144.68666271755316,-61.6355955846621,-63.40896233476935,1
Veteran,Single,33,E,95.34390920347833,B,30.923343232057977,138.05054254358458,91.84799942227413,A,112.02637459644002,39.41546528835187,A,77.47756798695386,-159.95068355962334,-130.9285239298262,168.676360278971,B,16.638187578157236,45.94459771639221,50.218048017307815,1
Yes,Divorced,23,B,-17.90083037481239,B,-188.98012138494425,12.611870396092783,135.18604831525866,C,35.01640384466024,-167.38788282459114,D,-14.190062183361462,39.76152850420036,-83.32780166132602,-41.035391770894805,E,52.51617304229242,-36.55257629106333,10.639652616921715,0
No,Widowed,88,E,-102.65523525856115,E,-88.09101740845591,-27.90741865404081,-48.485900569570866,E,35.01598822131169,96.02054474611272,C,129.4103753504988,75.21440954765502,-0.2405165388494323,-55.60739412034508,A,9.968629111383317,-34.73409545217921,54.8965521072853,0
Non-Veteran,Widowed,88,E,-109.6108228981812,A,69.73958458755207,-265.87169454246106,53.39114980207168,D,-51.53299651667944,81.52190270359625,E,-80.56439481047093,-49.175749440870746,6.4584346933398455,-1.1517628006714258,A,-155.60270001073062,117.28355434326107,-76.57454656760233,0
Yes,Divorced,20,D,-85.70937564943605,A,-105.08516551828883,227.78020577359456,35.50869705664131,B,-14.952849553924136,-112.3697662712201,B,177.7273410322418,83.62752263899115,45.572485595285336,194.83477397447925,D,155.8611580742371,61.53981546560583,16.71371997328246,0
Non-Veteran,Single,61,C,-183.9478886957217,E,184.75227652552286,-39.571753227159135,117.19088993230994,E,-62.421673154358515,-23.218287155753536,C,26.21613655175742,-102.44408960237415,-145.02671747004302,15.525518223005557,E,-177.61544569047896,196.63309553198303,-237.1350848783863,0
No,Married,37,D,-36.17949559046539,C,55.87497774392053,-57.6282399951345,75.06814612352028,C,56.626896531236994,165.3906172088053,A,283.7647033057715,165.56101141791981,-2.961980988517458,66.61537772764025,D,-0.7929917020208834,-7.022303689978017,77.98607730568233,1
No,Widowed,85,D,-31.819396462212975,D,40.59233767052285,133.92762851076782,-10.38272744037101,C,-377.5050799394326,-201.48884941844022,B,120.17276087921633,-39.27554776720135,-87.46155898753153,30.818562365103254,A,-68.31925839007624,53.21648759426274,29.205782609289592,0
Veteran,Single,91,C,70.91862882731579,D,-34.02395944092021,-36.64779117637784,-54.76714661276668,D,116.69600776904726,37.09983204915866,E,262.66550518671494,-130.86709231869125,90.43346772662802,-84.57191868936393,D,-19.73990034921067,86.86087291452931,0.1128799584973485,1
Yes,Widowed,82,A,31.836504828795515,B,44.92665173085138,-147.5653128541683,-87.8298271564541,A,149.01448526503106,-3.4788784498096263,D,34.38580165792361,-88.77375173197744,180.0708221560378,190.7443798318376,B,25.112489754243356,75.93553104074401,-100.20505300987274,0
Yes,Single,87,C,70.11633239567118,B,55.867539258134904,-82.4574480567048,174.31128141976686,E,-144.11235119985872,1.9249293698901784,C,-67.78930918438749,28.8548025503723,169.2289257796306,-55.62240703917302,C,-51.14797547711715,-134.8976692005121,-47.41383883470427,0
Veteran,Widowed,90,B,3.7955448817734987,A,281.78218382385813,4.918253590176846,-37.952331766749445,E,65.7187999456246,-131.02332418177934,D,-56.06726822832496,83.15651255508824,-45.181615835439196,58.51201993195075,D,-107.66282143456112,110.45272229922469,54.02461191201742,1
Non-Veteran,Single,86,B,-30.81936611155941,A,-42.88443628477015,-42.262834096188264,210.3339364457251,C,216.22660463713464,-48.109077582663915,A,44.46659137215557,64.60365225214298,5.2300115653199395,-38.755750549209125,E,31.177107246606656,108.79414074551228,-76.98196941919461,0
No,Single,20,A,-207.71696956609742,E,172.39951372316386,-73.02444356603056,-40.18023284855579,C,107.95956963287338,89.3942780317664,C,-167.9335522240956,28.09553587879178,-74.77686226661116,130.12842053481845,B,45.595208818130864,-60.062898962162116,67.6646997781997,0
Yes,Divorced,44,A,103.24336489884594,C,-21.697755567102273,-38.330938373981574,-44.99120378339662,C,37.33853717800945,-90.98364966608422,C,-78.17092017820909,-12.62486117931721,32.2687116613381,-74.33219134729103,A,-112.84903402858866,11.194002997169694,33.82425900802691,0
No,Married,64,B,-133.28021628452439,E,-82.16109106050042,79.15386395363575,-141.6209647295541,D,36.89282068627886,77.62512953085367,E,-151.95505719475236,-67.04817265101029,136.7717047355327,116.25897425810436,B,57.982322465910954,138.00649167658824,-155.47198259477,1
Veteran,Married,94,E,-86.45179155031167,D,12.673979151366014,-37.58011459040962,-129.2554027376762,E,97.56749175673039,-26.050498985795027,A,177.8869804569535,91.8155628947286,12.540173716719114,120.89449443234253,E,-12.15653814130507,119.17063353501088,-123.60151118659456,1
Yes,Married,60,E,-63.060927966020195,B,91.82281977675653,8.57800435031816,-21.064072244079217,C,27.70572679778934,-119.85596731493584,D,101.9020629233751,-7.9458379640838395,-96.37753588238357,-25.14806244002386,E,18.568329009704577,43.435776704883885,38.80594092148401,1
Non-Veteran,Divorced,69,B,9.48384209686854,E,-82.03439753683939,-27.114052354321444,-69.68457776165599,E,-48.10885348884534,-50.337359481606725,C,103.67139382834513,77.62665012668305,49.083373843197556,102.67655313121513,A,179.94958156473209,-18.486270456323375,51.30450418760958,0
Yes,Divorced,34,B,31.709087816074,A,53.71195076057587,87.95967098863824,55.054601618395914,D,89.01348305305649,-47.908988630445165,C,-101.33150332134548,5.80634631371305,65.05684668977375,19.324241781696088,D,28.11686427802213,18.160456060204474,14.638992019236987,0
Non-Veteran,Divorced,86,D,104.94425203599307,D,-48.160102618974044,-61.112238127259985,195.08013471069853,D,-1.7643011229163192,-41.189275221841164,A,11.966588514824974,31.686901699765073,103.03357185060757,9.804039384124906,B,-54.24582710424946,-49.78399300865771,46.67156423322278,1
Veteran,Single,31,E,67.11239701291638,E,-46.85260058006133,115.74412402491076,3.8751008441465125,C,-246.11626568407297,-156.863143293097,B,88.68023295009853,-36.11732919507051,-44.517110462607704,9.22372785645549,A,35.031260495130425,55.90520687709613,22.787377362007167,1
Yes,Single,74,B,91.80858878724493,B,45.65444206911029,131.87790883071827,11.164025585694294,E,77.84226595931585,40.255005558245976,B,-64.55072560935652,40.5425695913197,-43.52512408735518,-13.504607586965275,A,204.37455362614952,174.3216665530808,-2.352119532513144,0
No,Divorced,52,E,24.05319306654169,B,-124.2435498646991,35.743130816455505,-27.872191387025087,C,128.8860885067652,16.666883526479,E,23.82966409588383,-9.937765159092633,-10.700317640995488,111.44674006148507,B,-6.308008328612394,18.3278553407508,-31.4762322216527,0
Non-Veteran,Married,28,D,-135.2982696279509,E,103.62720942392163,168.04443933200653,84.90126995858365,E,-44.33640934775151,-226.05856591120488,E,113.13076216154971,166.70306541610972,-42.20264165556067,-146.03678459635978,D,180.84744344804272,232.99053596518496,70.5351665440873,1
Yes,Divorced,36,B,-36.54124517692646,A,-1.8552868316054947,50.91478996907468,-2.211996978614522,E,125.74597855740166,-168.69790314328762,E,-38.7008540370523,-22.367365676243082,32.79508062937338,-30.6938665460396,C,-40.75482870348,75.04076189562757,-54.34569811027712,0
Non-Veteran,Divorced,81,E,-167.17478964325457,C,97.32589572511844,-195.33651519243347,-92.62082425589907,E,-104.89494187534689,-20.895765774022866,E,-173.94765650021378,-94.16438495017871,23.86627181298379,-88.48786975619574,A,159.18808428655328,-43.14952362548987,50.571705099472894,0
Yes,Married,52,A,3.423296896692581,D,199.98077116269454,-169.29089721285368,62.92856024436936,B,-120.66376020033887,13.319147221507755,D,93.68764071407718,27.928307344413522,-248.97728010470584,191.05402778721506,B,42.198168490787985,-116.21201924213398,182.83805317352324,0
No,Married,33,A,73.31525287872569,E,-34.21108458470209,10.162139664581371,-64.4632544377911,A,-56.13245603372634,10.638718981328958,C,-56.39778151157787,-169.52374610691862,-106.35399610375902,248.84156322637816,B,-33.69143473332095,15.275776643931469,129.1932477560883,0
Yes,Married,77,E,-111.84407382195542,B,-6.489368457653081,203.53181861849197,77.9227306043143,D,-59.99478745217566,27.623065014317998,D,-27.710028332819014,-129.52529910786913,-45.71385853374335,83.2853494382173,C,207.47206378929266,133.7134272529217,37.85858853786998,0
