marital_status,Disability,RACE,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Married,No,Asian,UK,A,A,72.12980273998727,E,236.07888745014486,35.97214675649528,159.06252150795842,43.12895193756346,-292.24806641090987,D,E,1
Single,Physical,Hispanic,Other,E,B,-40.80437018552085,B,68.73283005651298,123.39618741246154,4.52748217868355,-115.5580955894006,105.71568893731937,D,D,0
Married,None,African American,India,E,D,-59.49063280106376,A,85.19183736755438,-118.47676322312215,-23.56967906644227,-87.95224149807915,39.18650211179635,D,C,0
Married,None,Black,Other,A,E,34.20562196749309,C,139.8432593594366,-153.97307155917053,-67.14074539486772,-54.029849417626586,-275.9276117853131,E,E,1
Married,No,African American,China,C,B,-46.80309610312967,B,-71.8552246028085,89.20639720767464,86.26786729271925,-103.99781460970858,88.95880009417117,C,B,1
Single,Yes,Asian,Germany,B,E,-41.32091933812533,E,103.90171569270169,155.12112834126123,-55.82659994212118,-4.541190127819785,34.19561524720772,C,A,0
Widowed,None,African American,Mexico,A,B,-102.14945989819722,E,5.827457922697759,62.876817828498886,-143.48464227181324,-63.96569928716788,-22.166299997767126,B,E,1
Widowed,Mental,African American,Brazil,E,E,-27.22238311226588,C,-232.90834830756336,-79.8476535273212,-79.5282381070484,-138.97959114428627,15.330018302396864,B,B,1
Widowed,Yes,Asian,Other,D,C,-13.821720730739084,E,106.37444557125397,-31.2750952640786,-33.60869990877775,-50.24735761395645,-79.66326165381375,E,A,0
Divorced,Mental,Other,India,C,A,-132.9338277610165,B,60.63875922429156,-21.36443193828966,-15.984009912235939,45.67371738124645,131.6204468270057,C,E,1
Married,Both,African American,Mexico,E,B,-41.166124365202315,B,-180.55641311875658,144.73813379909387,21.155479837519472,4.581812254021154,91.90871819461255,D,C,1
Married,Physical,Asian,Other,C,D,-27.44070195748044,D,-99.42161852454363,-12.415743751192831,91.34211444351375,136.8920086621108,40.58133956736752,A,D,1
Widowed,Yes,Hispanic,India,D,B,88.70750250735202,D,-19.15881833534391,-10.793855125136131,-61.51767243236949,157.89384260284066,42.90112288419671,A,C,0
Widowed,Mental,Other,US,D,A,-141.31834021892155,D,48.01472916604336,-189.77611820397854,-103.45234946908491,32.57201979801025,133.71350048743005,E,A,0
Married,Yes,Hispanic,Mexico,B,D,91.01432022114675,A,78.86030351933945,94.65108288263303,-95.01352735921242,-15.444473031931697,45.94752496863854,D,A,1
Single,Both,African American,China,A,E,209.5222658553589,B,-33.08173413241757,-66.46000316832273,47.56126730088624,72.31462441058603,-127.46387053377195,E,A,0
Widowed,No,African American,UK,C,D,39.74759205777008,B,157.58313277759478,-129.79026648993008,-65.60145635491305,-4.634871470467878,6.381087176086399,E,E,1
Married,None,Other,Germany,D,D,-83.76285971711643,D,-13.591360434896464,-115.04355123667911,-15.347301614922998,2.2276886289979805,204.93636777621154,A,B,1
Single,Mental,White,Brazil,D,C,-103.59888144456599,C,-93.42615061486369,132.03702180938188,-56.354341573571986,-19.940045217967548,-222.02454275384142,D,C,1
Divorced,None,Other,US,E,A,41.638187164839934,E,-32.47838397640784,-32.669200953169366,11.734024146325613,-176.89452643004805,-31.94597439991447,E,C,1
Single,Both,Other,Mexico,E,E,-24.209296792166224,A,173.13271326382085,-70.54337377633806,-36.605325449234954,-9.678043042296228,81.25194896316205,C,C,1
Divorced,No,Asian,US,A,B,-74.4173567498588,B,4.600722540614409,-14.972702716398137,136.57184656637423,12.148021386856461,31.994010859209187,C,C,1
Married,Physical,African American,Germany,B,D,-123.47867472434302,D,-136.26355475701618,60.22824210401525,-45.082005344512034,-137.8291386709727,-185.15369691359612,C,D,1
Widowed,Physical,Asian,China,D,C,56.74204217757555,E,69.02637918526825,80.62553568508352,37.26254669817688,64.14385962804057,47.60210007753737,E,B,1
Single,None,Hispanic,China,C,E,76.10884473280622,E,-200.6104505834724,51.23501707529812,183.94367906433854,-53.71235998319399,-27.831727039246033,A,C,0
Divorced,Yes,Other,India,B,C,97.28717679015021,A,55.25916600368518,-155.745741969481,-81.8630547386429,-20.875164462179242,-153.15414781333624,A,A,0
Married,Yes,White,Germany,B,D,-31.83332149049032,E,58.53347031492605,164.440963726124,-12.569830758567557,46.92140724566991,-42.41866631014706,A,B,0
Divorced,None,African American,India,B,A,-3.9111399896778107,A,26.166280651009323,70.00049460628152,268.39121845890423,-89.33264119185245,68.24194954085803,D,E,1
Married,Yes,Other,Brazil,E,D,98.82192090776218,C,-70.30436646992241,-65.06575069468369,-1.557834282009187,213.5289954142502,-0.008053531109779927,C,E,0
Divorced,Yes,Black,US,D,E,110.5080023703128,A,-225.78198393908858,87.04709107471989,211.25459169668247,91.08529099154057,-28.651370042091447,E,C,1
Divorced,None,Other,Germany,B,B,92.13848757029069,E,-4.542099873258485,-167.3631211988658,-105.18644520201863,-152.1600093032947,2.6931329134765853,C,C,1
Widowed,Both,Black,China,C,B,84.81117320189436,A,-77.014356995564,-102.13337725257479,-144.81029162354272,-169.11052072238894,-54.1247501831591,A,D,1
Widowed,None,Other,Brazil,D,C,53.07310664388057,B,-118.07876445845558,90.6634037006805,45.51153682554604,-142.388851592129,37.52581329375325,D,E,1
Widowed,Mental,Black,Germany,D,A,-122.39867310714214,E,74.85399126024085,-54.75318795029853,-96.56469634990601,85.65244443933851,92.8551197747783,D,E,0
Widowed,Mental,Black,India,D,B,23.261237601130794,E,197.45565164333578,-41.15313702223665,-30.374004861754024,90.88418219961896,-95.05337973648591,D,D,0
Married,Physical,Other,India,B,E,117.8280926536739,C,-115.04783135199044,98.48424101176653,29.41362366439515,48.98532917627481,49.845618345536344,B,E,0
Divorced,Mental,Asian,Germany,A,E,98.83601322325669,B,-50.84580568450202,-35.16890293095729,-35.90835744909516,-199.95007887295964,125.07369756076349,A,E,0
Single,Physical,Black,Germany,C,D,-117.12446181409628,B,3.318567336756881,-126.9530459705299,-121.03413238480731,-54.373461729118134,161.54377495298363,C,E,0
Divorced,Mental,Hispanic,Other,C,C,-186.86799119488074,A,-14.230126452968502,112.72526844578357,-116.98629312287088,-128.36771485373458,25.424355869787096,A,E,0
Single,Yes,Black,Mexico,B,A,9.725295911234056,E,-22.929231483925523,-74.50656527253268,-103.59687771001782,-124.22814271626328,-30.58744322862329,A,A,0
Divorced,No,Black,US,B,B,77.1378015437725,D,-45.07282232636943,-2.785201070139509,-158.67788562601385,65.77670914286338,-120.37473202113908,E,A,0
Married,Physical,White,India,C,E,-56.86239488141281,E,156.3912551143567,81.24221136815147,87.65067201411797,-68.30547636276398,-160.66024041646173,A,A,0
Widowed,Physical,Black,India,B,B,103.35276377395795,E,-36.450452196376425,-129.52343833015175,175.30611786612187,108.10752329661322,219.82633417794523,E,A,1
Married,Physical,Other,India,D,E,-8.55888633461645,E,71.9372201904801,-275.62512473025185,-92.12436357586168,-178.49229739958102,1.619373207459141,B,D,0
Married,Mental,Black,Brazil,C,E,-112.82320299057722,A,123.7522895459599,-0.5091021737742842,83.79922948737249,104.9847795967799,-28.572076010283993,C,E,1
Widowed,No,African American,China,A,A,-3.131637744757502,C,115.15924889733249,49.26406729447896,69.34763916976401,-22.24132421883227,69.6788331474184,E,C,0
Married,Physical,African American,Other,B,D,-64.66206474835666,A,-2.7389143466538854,-231.6234529748067,109.69116994453043,-24.40182701527716,54.64595059598232,D,A,1
Single,No,Hispanic,Other,B,D,-40.13663871875542,B,156.64416727502987,-152.24598465277313,50.91880481325275,-56.9334925681427,315.3850616742117,D,C,0
Married,Physical,Hispanic,Other,C,D,97.40928519287732,B,21.06847595345637,88.82152584002965,-44.44749683653835,163.1315853233168,28.948572011254146,C,B,1
Single,Mental,Other,Mexico,D,D,-105.77605861952048,B,66.5396601820647,-99.8337927183668,-102.67191455019118,-112.094447357221,148.3045707236263,B,C,1
Married,Physical,White,Germany,D,D,74.40123067668593,E,-161.64170614081422,-84.75368902082437,-38.26746758637167,-126.54073364443528,214.75719197394875,B,D,1
Widowed,No,Black,UK,A,A,140.7045948324941,D,6.724482616240368,-19.597269793618313,-58.904090107471966,26.339348061853542,98.94110076454255,A,C,0
Single,Yes,White,Mexico,C,D,-92.79903855407609,A,-17.48998851839223,-57.456009657182136,13.207596478356812,-3.935570383680869,-43.79456689392723,A,B,1
Widowed,No,African American,Brazil,D,A,-2.2267277777782453,C,157.76870581755756,-31.36207262917242,81.09005564855266,104.53614507339637,-126.963903418653,E,D,1
Married,Physical,Asian,Other,D,D,13.88426737219083,E,120.14917399316249,136.41242298840922,-110.52360714259942,97.93946652615381,32.52059358501362,E,B,1
Married,No,Other,Brazil,E,C,33.85024034581394,E,-110.60001830686288,147.99823585836612,-23.57263653992863,-6.984661922086683,-7.523151802731988,C,E,1
Single,None,African American,China,C,E,-5.60519947089032,C,-56.59016495838753,-48.83761597811122,-139.19404169584428,23.621180965359937,-18.176879504097258,B,A,1
Married,Physical,Hispanic,Other,C,B,160.5049844402231,D,-217.05287079457216,-4.050348121767613,-33.87355239370969,37.57371225907541,20.694426219893455,D,B,0
Divorced,Physical,Other,India,A,C,-131.60819763326984,D,111.0076718328067,-32.10726979221272,-182.15847978137023,207.0066097131677,31.201041318073703,C,D,0
Married,Yes,African American,China,B,D,-59.334348569724185,D,-12.99656298550175,81.59635929585953,33.67935033681877,155.35987273833462,93.93469080844424,A,C,0
Divorced,None,African American,Brazil,B,C,103.37979766291305,E,-32.83410724022468,7.689541736482099,93.50064623306284,-3.4418846294285315,82.09930567232786,C,B,0
Divorced,Physical,Hispanic,UK,C,A,-98.44993771030565,E,23.315052379964317,132.26709362537432,-167.6762098972421,-49.94658897972354,-102.56131542317901,B,A,0
Married,Physical,Hispanic,China,B,D,112.39804372329543,B,-117.72076617351892,27.75720968059136,-8.609704576244921,153.86290942205392,167.4228455325909,A,E,1
Single,Yes,African American,Other,A,C,-158.85409115045667,E,248.91886012409574,-68.63331948199145,-100.82251840866053,31.28681255220981,-103.23116938065282,C,A,0
Single,Mental,Other,Brazil,C,C,-192.31856441017467,D,34.36308391717138,66.00461111072649,124.80408607428824,-145.72293025610838,-188.97339294471305,B,C,0
Married,Physical,Other,Brazil,B,E,46.664950641917635,D,189.59671639775055,-40.51849581116379,-56.53782141622392,-14.109062937036226,97.53509225713742,C,B,1
Single,None,African American,Mexico,C,C,56.94357922932461,D,-144.94496591767793,68.60820123348726,87.60191316554501,-22.050539298561223,149.32490346636826,A,A,1
Divorced,Both,Hispanic,China,C,A,5.616781234237343,C,-135.9436382062386,85.44542754774092,133.67008961493897,-76.83577938283422,92.79571663518388,C,B,0
Single,Yes,African American,Mexico,A,A,-13.552115335033307,D,-140.02862500325492,-131.1285556462423,104.91431413588941,156.5409946863417,7.984848010216722,D,C,0
Divorced,No,Black,Brazil,B,E,-153.586274501628,D,-194.68611276169372,71.80901629661051,97.7197819673143,-68.76957850048713,89.06606508149987,D,E,1
Divorced,No,White,US,D,B,49.04063812165111,E,-12.894289363549492,141.10732432885328,98.9289325548161,-126.05861291716298,-100.15942621612848,C,C,1
Married,Mental,African American,UK,D,B,-0.1514382834343101,D,-100.89437417621703,12.1605935790463,-134.1049575862863,167.93242295878227,63.48077360730914,B,A,0
Married,None,African American,India,C,C,28.761981097270294,B,-21.741950186742308,-70.64694972394314,1.0471321146908779,14.261102437157271,28.618127995203164,A,B,0
Widowed,No,Black,Mexico,B,C,31.513609656044096,B,109.22637235515215,73.65520176058179,37.00029806009604,110.25109634686055,48.29266411885405,A,D,0
Married,No,Asian,China,C,A,-93.61790333480046,B,191.17561653308312,-49.8069583561018,-25.02690634021262,-189.38353992671728,138.82459447524562,C,E,0
Married,No,Other,Other,D,C,46.63381980213508,B,74.72864364012237,-119.63102878332279,-113.49263297248852,15.080345661716283,16.81568667433183,E,C,1
Married,Mental,Other,US,E,D,-86.5332674405701,A,-4.598422683354498,101.72837147416888,-128.48384305680935,-188.72652408216354,-11.421861710665643,A,E,1
Married,Both,Asian,US,E,D,-40.47871447860391,E,-287.3944473305117,-20.566146166689613,31.09532059230516,-9.069438118234368,-6.6363233098143795,B,A,0
Divorced,Both,Black,Other,E,B,146.73406911605733,C,-217.84107390520072,-100.83527980737566,-46.99020833724547,77.32317146436671,-142.02513820276826,D,A,0
Single,Physical,Asian,India,D,E,-19.825341754520426,C,-34.80629671850688,-44.948388756323645,14.531919414705635,-57.35099743152408,102.30208223609516,A,A,1
Divorced,Physical,Asian,Brazil,B,B,-139.70152686487782,D,-31.76310194079487,96.12571286108698,-90.23784175791307,147.85701772233267,45.03313705263162,E,C,0
Single,Yes,Black,Mexico,C,B,-10.78791302294213,E,-22.545423786121052,19.460164250411825,118.37453145813635,-153.48306397374284,45.614215152664606,C,A,0
Widowed,Yes,Hispanic,Other,B,D,-76.94396645392703,E,-4.366532346597294,-62.976803048811625,2.4106713744439197,37.65176327939629,1.794825939630279,E,D,0
Divorced,Yes,Black,Germany,A,B,23.210327577779985,A,-185.9007356050832,-10.57547836695831,30.2034835252398,63.149627725910825,-85.3210287250054,B,D,0
Divorced,Yes,African American,Brazil,A,E,-101.63426035353167,C,-162.587133909011,58.31323924049842,-12.113723488176188,-69.61227745211765,16.368556696795217,A,D,1
Widowed,Mental,Other,Other,B,C,-133.93807653718116,D,13.762369466245412,147.69731850756614,75.05326131058767,43.13437748979895,165.22281186343554,A,D,0
Married,No,Black,US,A,C,30.116842069974904,D,-50.12968323864994,166.26907553385587,-29.014666444880653,60.82918341733152,147.73446370541714,B,B,0
Single,Mental,Asian,Brazil,A,B,-82.27461390374825,B,122.97810287186479,-141.03252207121687,-46.331609987851095,-43.90843562127248,213.18814034602718,D,E,0
Single,Both,Other,Brazil,D,C,195.84118436719132,E,-25.082494921563907,57.64054060969538,72.5688432662835,97.9141401723693,51.931417423074464,A,C,0
Married,Mental,African American,Brazil,B,A,-30.015498857254556,A,-54.34250590617397,83.82433649596597,181.02788547421193,-51.53413361569792,-56.98188526169614,E,E,1
Married,Physical,White,UK,A,D,-50.12203382805303,A,3.3266518908952136,-141.1725292326864,-11.548939379883922,-47.32459675208808,-68.0066525692672,D,E,0
Divorced,Mental,African American,UK,E,C,27.614380420249546,C,9.431601151412716,49.68644485753237,-14.959013075933589,-40.555083818116195,113.33732986606265,D,A,0
Married,Yes,Asian,UK,A,C,18.831010966917503,C,8.327758739425066,-15.376827638884476,-110.83311674695686,39.53657997472422,-15.066006508433619,A,A,1
Widowed,Physical,Hispanic,Other,A,C,6.850181301841557,C,143.8108397360495,-233.62985193070475,-49.54556748320454,55.46721917154495,-95.13127091890034,C,D,0
Divorced,Mental,Asian,China,E,E,-8.897935897277955,D,-63.550171043377055,130.8306519965248,64.0248080256437,5.085997923998171,-115.69463053287079,B,D,0
Single,Mental,Black,Germany,B,B,-122.51603149596461,A,-43.197602996621356,75.97479754196851,-27.49214330245588,-178.16361466240747,48.03036519915883,B,C,1
Married,Both,Hispanic,US,C,C,54.811978195631106,E,-134.04883799345404,41.54958886821826,105.38763808889175,7.981367054952742,-40.32225167476411,E,E,1
Divorced,Both,White,Germany,A,E,145.25677036575476,E,-119.36300643668562,-0.10521252352067663,180.00374420375223,-151.4608515283526,101.14258383852273,E,C,1
Divorced,Mental,Black,UK,E,B,51.18341843669001,C,39.737452771921596,-121.60380361904674,-163.3970847639591,13.356567009635098,81.43017914786222,B,D,1
Divorced,Both,Hispanic,Germany,B,B,-136.5357804144149,E,-37.19529580174479,95.23596161536885,209.8713280273517,56.00335134690935,-8.759353088863046,E,C,1
Widowed,None,White,Mexico,D,A,-37.31917446756068,B,-115.22378006690295,106.72392148155996,116.85867480760737,32.117004870800244,32.23038255485655,C,D,1
Widowed,Physical,Black,Brazil,E,A,-134.0709509219067,E,13.80963016991203,235.99026746414435,-128.23774580168526,8.34629974484814,289.629206991166,C,B,1
Widowed,Both,Black,Germany,C,A,-196.99201370741898,C,21.184561776614213,145.52727009869025,-69.80946941030227,0.7703938742511528,79.4812832998387,E,C,0
Married,Physical,Asian,US,C,B,180.72204656527887,A,-124.58415468107795,-43.13189094013676,111.92278783686783,-17.723317667587636,-105.44308973606984,A,E,0
Single,Both,African American,UK,D,B,-61.97987523636919,B,-6.073665210771158,36.709589219582035,-169.73193492203592,93.19147803828965,-11.187817362900958,A,C,1
Single,Yes,Asian,India,D,A,230.4289104777972,A,-60.44587703496509,24.073610132433608,-94.952728104265,-20.39930771776094,94.17614380218716,A,C,1
Single,Yes,Black,Brazil,D,E,-123.2759190046099,C,-34.28567112676793,-22.436291222208634,-151.9598074758996,149.91623813309786,61.98524958520115,A,E,1
Single,None,Black,China,E,C,-35.79936058877108,C,54.40611735276658,-43.526539457588505,85.30014104917876,-81.2323629385159,-7.905517684380485,A,B,1
Single,No,Hispanic,US,D,E,128.87517966518783,E,124.52217382384984,-56.78738240675132,-108.45474870823904,19.076284957107813,-34.170081355194256,C,A,0
Divorced,None,African American,Brazil,E,E,22.747201789275223,A,46.783159801514195,-87.25336772049756,-58.931758583054346,2.283940597284181,-105.028699385448,A,C,0
Widowed,Mental,White,China,C,A,-64.9144366947895,A,-65.06587671639699,-10.656044608383302,57.60780230096996,-25.662736333007395,-41.05879477723669,E,E,1
Widowed,No,Black,China,C,E,-6.389455106302777,E,-5.766621830841291,69.17359827216438,62.370004688108615,-120.2925013511881,188.714789350045,C,C,1
Married,Mental,Black,Other,E,B,-137.1495850908288,B,-60.05805512066029,58.521277166315755,84.03722786153281,30.37782024582748,73.20010640793684,D,C,1
Widowed,Physical,White,Other,E,B,-22.026089485574104,E,92.32159588031566,27.35103209773701,71.17641151910793,184.2247353723836,-112.59357684950845,E,C,1
Single,Both,African American,Germany,A,B,-32.34572036491795,E,69.09421348665418,-80.07144372033295,-129.67768681796548,30.678947486351195,-84.85302158895396,C,E,1
Single,Physical,Other,China,A,C,-41.71304148065985,A,-39.37095773243574,40.68599457039169,132.57990359148712,170.15179804927453,68.14697445272682,C,B,0
Single,Mental,Asian,Germany,C,A,134.4950881025272,E,68.5772541609264,31.12360057949398,253.7621886142461,9.27334558669313,-128.7772613879534,A,C,1
Widowed,None,White,Brazil,B,B,82.69848713931586,C,-36.2174565493751,93.57614334158744,84.69979563667872,30.85307372865515,-7.998847075565017,C,C,0
Widowed,Mental,Black,US,D,A,-114.88759547255383,D,-5.682293055276958,77.11474290297534,-117.17021937593708,-60.24280800743792,-139.64393930071225,A,B,0
Divorced,Mental,Other,Brazil,D,C,-95.66064969207471,A,-140.87025366234505,-143.7530400130035,114.73959046340603,-114.19833803574089,48.60786057518357,C,C,0
Widowed,Both,African American,Germany,A,B,-4.059743769332087,E,-105.27080119110441,90.22592687109331,-98.44197493611532,-83.86141610530524,-265.5667888415605,A,C,0
Divorced,Physical,African American,Mexico,B,A,-180.64094797054423,D,-12.734506758249994,18.2712039874391,125.69179607426646,-2.286600218525168,-109.78677345581202,B,D,1
Divorced,No,Other,Germany,C,D,-40.97199653150435,E,11.991503302273019,-45.3378001680197,-3.5910570760430334,94.61521630124592,55.063803560379334,B,C,0
Divorced,Mental,Asian,India,C,C,-31.555240048628995,B,-43.04716758779531,130.00336300103336,-91.88468608274863,169.8808364019402,114.00446168164518,A,D,1
Married,Both,White,US,B,A,-104.28336961773417,C,-193.4357443500583,43.60445331856895,-135.43652557169037,90.29314016739922,-80.89265907937425,E,C,0
Married,Mental,Other,China,D,C,39.58742468786497,E,71.90053358322588,106.15177833846863,138.9831590208981,9.49393883098995,-91.33194027208759,E,A,1
Married,None,African American,UK,A,B,66.61712752704406,A,-32.32315476368766,17.902433486710674,48.67838104580879,108.62178705964236,82.17874013351943,B,E,1
Married,Yes,White,China,A,A,-136.64767004406824,B,210.53878043852578,-200.52935830590073,-65.30922831437312,21.527532951631443,18.79246156303678,D,E,1
Divorced,Mental,White,India,D,D,-160.63103890937444,E,-75.69314728411345,-162.63393545274957,-51.87317109032007,-184.95331238813117,100.02149328642818,B,C,1
Single,Physical,White,Other,C,A,-68.13484906103405,A,-52.951974981158,-7.927747119250491,69.67605580218554,108.29616404818188,-46.947572114473815,B,A,1
Widowed,Mental,Black,UK,E,E,220.50641968850564,C,30.425048654626984,120.34455067975658,112.5119943303201,-36.66422900538568,158.6305136618958,A,A,0
Single,No,Hispanic,China,C,D,93.96668327943178,E,45.78838037860603,108.3424022735743,-128.39946903787114,-109.66504795223,-11.890508614983391,D,D,0
Widowed,No,Hispanic,China,B,C,-42.77022969126204,B,-82.21576315533466,-110.08744599850377,30.686462410595794,12.95180019852731,-48.29387062609009,C,D,1
Married,No,Hispanic,India,A,C,126.28683912342915,E,3.15903884180032,106.2926887392545,-129.75517078996083,86.67948836381562,66.86271412148044,B,A,1
Widowed,No,Asian,US,A,C,-7.277664066086591,B,-99.45803642294165,94.2068685860601,-218.80765144681763,-7.654273236265189,68.79068690843285,C,D,0
Widowed,Both,Hispanic,Other,C,B,26.575565508290524,D,-74.80506154762378,98.67712648568254,166.6514146926074,-128.38620157279377,-14.396058178004761,B,B,0
Single,Mental,Black,India,E,E,-14.36434462528949,D,30.42923220306799,-102.22380638002704,12.732206855621127,38.594532221212944,-25.367188058021924,C,D,0
Single,Physical,Asian,Other,A,B,137.71675805804392,E,75.42938907259202,40.579911559269725,-39.27106292724195,136.4942440216734,-13.380213324936582,B,D,1
Widowed,None,White,Other,D,A,-41.19228765726115,D,75.84352260420182,74.11120445212609,-151.78778137786017,-160.06139821912694,-55.911487865228985,C,E,1
Divorced,Both,Hispanic,China,A,A,80.03659101203736,D,-19.42906972271266,-74.79578374921378,175.30948518823226,126.42810531368534,70.99528222170598,E,E,1
Divorced,No,African American,UK,A,A,14.281658496370971,C,-21.397323142701914,-80.39095284053627,152.06842330399405,-43.318632414458705,30.089925314989024,B,C,0
Single,Yes,Hispanic,US,D,D,127.21127830946418,B,-28.65552318213908,-62.45483635341335,129.9653273536629,-59.59540347686658,40.602956304724906,C,D,0
Divorced,Both,Hispanic,US,C,D,-68.42181021380424,E,-118.60830594757313,12.551582230679074,-98.28742879804696,193.60738665580485,29.275754662402715,A,B,0
Divorced,Yes,African American,US,E,B,-138.16407996994855,A,57.61900606259076,-205.52521666717203,-148.365017039874,-53.700751896514596,114.30354851643885,E,E,1
Divorced,Yes,White,Germany,C,D,6.4309491395988125,B,-239.15388011436352,94.11815757606891,-23.017116545834497,-81.43162696436099,-58.82505556106893,A,B,0
Divorced,Mental,African American,Germany,A,D,63.748276805941515,D,140.59966781136802,161.84551428696756,-135.52070103007537,2.07176591395559,-16.247729275280864,A,A,1
Divorced,Physical,White,Mexico,D,D,-6.212638885794206,A,205.7501583027682,125.2286865180708,138.2884908304219,-23.634309850170034,-40.46442236668769,A,D,1
Widowed,Both,Black,China,A,B,44.095627665823336,E,-110.91817972453262,-110.2781131521609,133.76727153768616,-129.15131378583754,-162.98502298732842,D,B,0
Divorced,Physical,African American,China,D,E,-3.6107582189490484,A,89.49741743487581,85.88995385866765,-119.89706505788935,23.02174703987259,-9.759496421776978,A,B,0
Single,Mental,Other,China,D,E,203.10535044514987,B,-90.57023472259293,64.35132970861568,-131.81208652365976,103.65850495893064,-197.90802725238566,E,B,0
Single,No,African American,India,E,C,239.82798120051064,A,56.67985175530856,127.08831335223975,170.0954736646508,36.159410399294075,195.40759027405642,A,B,0
Married,Yes,African American,Brazil,C,B,16.113559055599218,D,147.69921210674138,61.328407481606284,-210.54735755515978,44.08094940839617,113.77499931242366,B,D,1
Widowed,Mental,Hispanic,Mexico,D,E,-75.35924646665846,B,-66.28711060073746,107.66299400429567,68.19486997594865,25.13647472599748,-81.14632010371669,D,E,1
Married,No,Hispanic,Mexico,A,A,-44.70812974420292,D,-36.953670695575425,47.74936860076599,-91.88501151518359,-40.27816427337639,-4.116467666438972,D,D,1
Widowed,Physical,African American,Brazil,D,E,-192.45414008585823,A,167.60444547562662,-122.31097175353298,69.46789739011912,-4.3598426114469895,-160.1662857161858,C,C,1
Single,None,White,China,C,C,-77.0934717805951,C,-55.01507137872598,62.94596469823301,22.139845196296807,-14.35782465938653,-55.20128474906901,C,D,0
Widowed,Yes,Other,India,C,B,-82.84031659531487,B,-7.6449415744859905,-29.63072053784127,-106.99806801729166,-97.72816849538621,43.36030084059689,E,D,1
Married,Mental,Hispanic,China,B,E,-36.77585101219015,A,15.802607475248328,93.51084022077471,-2.7222741427352966,12.109676161755976,-32.164139912322376,E,D,0
Single,Physical,Hispanic,China,E,D,143.14170186640735,E,6.573719628142101,-184.3724561830647,-117.16307845282114,-6.421965495823915,-171.96827248597612,D,B,0
Widowed,Mental,White,Other,C,E,-123.40412581233764,E,23.924674527997603,-50.1839700290825,61.730826725618115,-114.83255523866562,262.36045501349946,C,A,0
Divorced,No,African American,US,D,A,-119.20714503750742,B,-16.677978199231994,127.36636838250703,-64.107750616997,22.239964407293584,-28.648143157938428,E,C,0
Widowed,Yes,Black,Mexico,C,A,-36.6035340793073,B,-160.06467855784987,-68.72073170933629,-114.17630865200337,-31.395903829639828,-64.5351936417145,E,E,1
Widowed,None,Other,India,E,A,124.36872018376401,B,-35.21423357354568,166.4918418983623,81.9946267858962,-0.6833671119210484,-101.22770477642867,C,C,1
Married,Mental,Asian,UK,B,C,-98.72400002972674,B,-9.935882184930184,-8.734953198164604,97.60535940764461,-160.18433502794855,39.535187641346674,D,D,0
Married,Both,Asian,China,B,E,34.67991829376061,B,14.03194072038197,10.243429237482403,-83.07587820334801,2.80967971140863,-116.54779761647633,B,C,0
Married,Physical,Other,UK,D,A,-53.381678123010175,C,-260.2447560296977,46.3276862659248,26.09497677046104,-4.195336785308598,-46.94637865177137,A,C,1
Married,Mental,Asian,Brazil,D,C,152.88083470867954,D,94.77974026795549,-118.06447915714524,146.82035529900855,-49.57540047792944,-41.85796935441139,D,A,0
Single,Mental,Asian,Brazil,A,D,-238.78869690337353,D,-22.298125737861106,-153.51888597372348,-81.37160455580627,-36.22074015073633,-129.7879525970665,B,A,0
Divorced,Both,White,Brazil,A,A,-50.560368920382835,D,35.32627221198712,7.173202151991036,-100.00855993884356,-93.85518810486492,-38.844354723188104,A,C,0
Single,None,Other,China,A,C,60.74797798351446,B,-160.72047528832687,8.660939233281338,-160.26765233943527,-8.89281366551528,175.99443683294683,B,B,0
Divorced,Yes,Black,UK,C,E,-57.066570816787156,B,150.5925263207051,138.8276704770134,132.1450862500653,-10.727464660148756,124.5537747497705,A,D,0
Widowed,Yes,White,Germany,E,A,107.85963198152196,D,159.9456103446755,-60.57524124358572,-14.619282103420336,-92.76786452005909,56.164526016774495,E,B,0
Divorced,No,Hispanic,India,D,E,-70.93027151524008,C,18.80743189758768,78.50942388720388,156.2144449018322,-83.32735130103933,30.373719883409052,D,B,0
Divorced,None,Asian,Germany,E,D,20.67572258626987,E,88.39432764246845,77.95202279327748,44.85897597680195,-8.367951597602023,-204.76850872830914,E,B,0
Single,Yes,African American,China,C,E,-1.4882448720783288,C,43.90333269821502,-15.300648684033211,-132.80529283534256,133.96693351587956,27.643983617928182,B,C,1
Single,Both,Black,Brazil,E,C,101.53677567006368,B,17.39333117000939,129.3700147623212,-31.75075259444562,-98.19041920602231,5.941437880216321,A,D,1
Single,None,White,Germany,B,E,-127.77931690973345,B,-180.27809594295843,71.98969933398209,118.35924560419764,46.18038299817094,-51.25959755479816,A,A,1
Widowed,Physical,White,Mexico,D,B,-12.57122437930579,E,-88.60909376500003,-89.47563679955235,215.8626421576268,-5.2909759817617,-29.950225239853168,A,A,1
Widowed,Both,Other,India,C,B,214.52867367417977,C,-77.68167381245968,39.939847225640676,-12.493861631559893,-26.400904656450408,161.21256725997296,A,D,0
Single,Mental,White,UK,E,D,88.92176569076166,B,44.56793694027663,-132.35301750263218,24.777033561467228,-41.307439402597026,141.80774681906703,A,C,0
