Gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
M,B,E,31.81988473550702,-58.20868803351179,A,B,67.13865549847546,A,94.02118949901613,42.55497987920559,D,-32.26160209198131,B,-51.241342825894954,-39.00685148142248,C,D,1
Female,D,C,-63.16303478114338,-214.03293196315104,C,E,47.71901962894836,E,-137.9974479885443,13.390281832749443,C,29.51190131820332,A,-46.26550387644,71.08424285289702,B,C,1
M,E,E,-55.94850203168167,1.7762140334600707,A,A,-199.54014239786628,E,-9.139116896309915,52.1223792158025,E,-89.72323478671566,A,-42.8549352142937,1.2597770279857068,B,C,1
Female,E,E,-29.92259147765229,14.721652180680941,E,C,40.70741109361678,E,145.21055660350376,18.172603467058302,B,-170.04564815671588,A,-99.61180558409731,-91.01399720903852,B,D,1
Male,E,A,73.52147880963524,-45.2080134668291,A,D,-22.412025937076354,D,106.15042904404497,-139.1234634324633,B,9.550212370019516,E,-179.70390964058564,-2.2531217433496353,D,A,1
Male,A,D,41.29474011940263,292.17423656714925,B,D,64.40411627911996,C,-85.24613059258137,-69.40724274565889,E,-75.90598116088411,D,128.8726511236623,0.6139218069745983,E,D,0
Non-binary,E,D,60.269069406461014,-38.344043788678334,E,C,34.25575441716625,B,86.7208768164985,104.1168274525922,B,-11.453459630319841,C,-56.75313372671285,87.5229923707452,C,E,0
Other,B,D,-16.1525585181632,90.01963366473063,E,E,-89.38403446582939,C,149.7562677253786,-99.96858711387958,A,-145.15962717648603,A,53.99974288393382,-23.620446678834753,A,D,0
F,C,B,110.57347648932195,-43.37709771379648,D,D,-103.09187315944453,B,-207.39596614977728,121.65168447293439,E,-141.3152213993631,C,159.16557902711554,40.29822493032228,C,C,0
Other,C,D,-145.12255010606611,70.96305567557503,A,C,79.37477670907384,D,-37.50021383508553,100.54103693216337,E,45.77136250009544,A,-110.28732781863843,-76.72664686381603,D,A,0
Non-binary,B,A,63.271476279305894,-11.03745602777442,C,C,-137.09455158552421,A,96.55572010503117,44.2847818506468,D,130.0421145888895,A,29.298991503636152,28.299130479371765,A,E,1
Non-binary,A,A,-42.43244797169394,63.51931783905277,B,B,76.35259922441719,B,-52.66810960510864,82.81589418692448,E,41.35866164510504,B,-93.14337586281788,-4.134511006784045,C,A,0
M,B,C,22.186901488119187,-109.05939617705864,B,B,-63.06037229687329,C,95.79726451886363,-31.79481601961598,C,90.18575543264976,D,-29.85617720483108,-113.61567417594142,E,A,1
Non-binary,B,D,134.75364738311444,49.289224894242764,D,C,-52.94314861063012,D,5.287944717404361,-167.87453150466024,C,157.86033166478092,B,-54.784522368458674,-68.27201586583766,A,E,1
Other,B,B,143.65054594679341,75.76243142890016,E,A,28.406407691772955,E,40.3453015549715,-6.16743710283101,E,-51.25373557330196,B,-15.340810103501864,-66.20805492540795,E,D,0
Female,E,E,42.593489316602735,27.604148478778377,D,C,-91.46589161582959,B,0.9471033627197718,-54.042480201617025,E,140.6978936178775,E,-62.5866468935526,116.45890330418072,B,D,1
Female,C,C,89.22661620750712,-0.06245808214285708,D,B,95.6012456520061,C,216.15859218591714,-18.676009450297386,B,-0.3764817992773828,B,-34.54081727972751,-118.67525989382732,A,D,1
F,B,B,15.874047159839835,120.23879809233789,D,B,-104.51569450255937,A,13.779598285113623,-16.356358837593465,A,60.78700679115803,E,-20.360312886901546,27.04033262800684,D,C,0
Male,D,E,-30.191973276376583,-140.95851868498744,D,D,-46.29857905340069,C,-13.466704065715952,7.079481439419317,A,36.8323897510076,A,-156.8005059837551,-102.44346124155453,E,C,0
F,B,C,-83.24218868873436,-172.31347019917612,E,C,-77.94742749138817,A,-117.07302841763168,-44.99618206780834,B,-80.19785268163069,B,7.449635257946594,55.15956244443792,A,D,0
F,E,A,-99.17987227311346,19.612777572958766,D,D,-36.4084916713426,B,61.57710940622422,180.00758447060477,E,38.66023123012065,C,-63.838146947259965,1.590648001153517,C,E,1
Female,E,C,-73.41844884682199,258.6590852931493,D,D,46.69854587233249,B,246.3721187932003,-178.13082159026752,C,63.39522160949136,E,148.60238902186026,0.502760991931275,D,B,1
Male,A,C,71.4869651424355,-94.43483430122495,B,B,136.53504124706419,C,161.414045776081,-37.090782084508774,C,-41.26807288851228,E,49.56810637191018,130.96771307832046,E,C,1
Non-binary,D,E,28.151464978337614,-59.17263376621601,A,D,220.58404248015657,C,40.486014879279196,18.845216186079263,E,-120.17074608885585,B,283.80791925020947,146.95901775407546,A,C,1
F,B,C,-69.63251889991197,-194.33907512724574,E,C,201.83356923780985,C,-40.55919793000909,-146.5412308764582,B,-110.99685857694963,B,-109.92845875092645,0.22941665837376765,A,C,0
F,C,C,-27.18710553272962,-36.28404458652476,E,C,188.4259372774294,A,52.629695560863354,-5.607508448213315,D,-21.900437094178464,B,-57.582123150415285,-107.279016072663,A,B,1
Non-binary,B,C,-4.037327905425049,127.1125918490419,D,C,55.700829927690656,C,122.92228842473143,-139.38221069215342,E,3.0240091657849457,D,-95.91208497159137,-60.76563934498947,E,D,1
Female,A,A,-58.7325913483669,20.526255949312617,E,E,27.359221549940543,B,-63.19171220214241,103.00839596180407,D,44.457609943187514,B,-34.49876704211277,-104.21850073255182,B,E,1
Other,C,D,0.5276696513309045,190.9588155034105,A,E,23.207946437725205,E,-28.790430761067153,-67.13240064294614,B,-64.74562563551936,B,53.13858263564305,104.77945834733056,D,A,0
M,A,E,-90.62769839775773,13.737547905289338,D,E,152.30479648192778,B,-174.90449651240274,21.21362958402604,A,41.078623571207196,B,-172.2236054695389,-10.979401039899617,C,E,1
Female,D,D,65.92138955361538,-81.68580939364855,A,B,99.97677781667565,E,-277.79094699787544,130.3818263660927,D,29.73400627763228,C,42.21711126673941,89.9418040544153,A,C,0
Female,B,D,58.653769941895476,39.667412502996385,E,C,10.512040599704894,C,-34.06971249918657,17.830097187044444,B,-120.06946358803134,A,43.57633247314277,-136.7100923119996,D,D,1
F,C,B,-21.73842530229311,-12.430125763885723,A,C,-36.80933110717161,D,30.517080655567362,-16.483888774207472,C,-37.643155098209306,C,25.87393983848515,-23.83534953287051,C,E,0
Non-binary,E,D,-70.71144557015295,-66.90852753666454,A,E,53.99505301336917,A,39.65777407353935,-69.30580950547676,B,10.143848121356005,E,-137.9770033198053,18.41790871093132,C,E,1
Non-binary,A,C,263.2822160402895,167.94962162696558,E,D,-7.349065700502727,D,18.577958466371584,-31.592943429905677,E,112.39863454198384,A,-235.45145408286726,203.0801342284201,B,E,1
M,B,B,15.86818957496123,-83.95089757184631,D,E,-36.07857327242685,A,-6.721696351242468,155.93584517305683,D,9.98069228980851,B,82.85536446946077,78.51649552521991,C,E,1
Male,A,A,-59.29141293016749,171.35090306950164,B,A,108.39929646306705,D,60.979304796592736,45.88263702022955,A,76.26479023389514,A,136.22880321676675,262.2174890393966,E,D,0
Male,A,B,206.99593756940894,-22.671416996611633,A,D,217.41926386100369,D,-32.135122454589,182.9486887650535,E,-127.82643635427114,D,-8.644262209752789,15.12099892442334,D,B,1
F,E,A,-144.11673324571527,71.75150757572645,E,D,-91.9993043145921,E,-41.13489433461861,-16.211818343950767,C,-155.91796246703947,E,129.1892815408804,23.775157224114192,A,B,0
Male,A,A,-84.46976761633988,-83.72972655945385,D,D,-54.87920161617193,B,147.7968618020421,72.6622775864904,A,-129.04202299407413,D,-17.36888576553062,69.56250733556499,E,D,0
Male,B,B,163.68639148415159,22.004597923422963,D,D,-24.977780281093622,C,-50.282678839864424,24.17993005539187,A,66.47214452751837,A,191.95790171449033,-163.0363054953296,D,C,0
Non-binary,D,A,40.70376808150057,219.43362808213007,A,D,23.47538945285114,C,-76.58294872985249,-34.297663218025384,C,-106.52020969568467,A,85.75828857483799,13.097004707917694,B,C,0
Female,E,C,-11.44457915780188,-14.59181751264492,E,D,-54.37521829058216,C,-0.13606170212453392,19.664779067864508,B,77.06687386371242,E,157.517907974797,14.634300515190546,A,A,0
Non-binary,C,E,100.78083795387786,55.71028943601557,D,C,34.62458072949511,B,-159.71634397738498,94.20493499072377,C,-32.62552708152662,C,53.341934353689645,-20.279300316033748,D,A,1
M,B,B,108.43042189281782,-103.64013351900576,E,B,-147.49119241748915,D,-83.40439460879641,91.73161879238397,E,-148.4181016467107,E,165.99149304875363,78.15785061627972,E,B,0
Male,B,B,137.29025105474378,-60.34530603122694,E,C,49.437997279988544,A,64.10320021485497,27.71011046482848,E,36.39090063088982,D,25.394758925685924,28.275182450442255,C,A,0
Other,A,D,76.87066412506782,-10.030553149020331,A,D,-173.97041450474939,B,-109.18339284358811,16.637359356281785,C,238.82259022263503,C,23.749133282518343,15.28783482997531,E,A,1
Non-binary,E,A,137.02524420189624,53.12899339303002,A,A,-0.23197168929353518,A,36.24644385640735,3.3844439035366554,B,85.97988081058261,B,28.49377418061029,96.96310513898268,B,E,0
Non-binary,E,E,87.94080031622164,1.5047394225585369,A,A,37.87002287070693,C,-10.35594612103486,97.6862822456955,A,-10.95590328488966,E,5.661429900567881,248.2799124774752,E,E,0
F,D,D,-28.340026854792477,-156.30152249704267,E,B,11.843879654210214,D,-11.426892757908979,114.76871941667007,C,119.29144722826312,C,9.395483324053657,-42.540307212916126,E,D,1
Female,E,E,216.94993624633048,74.13058407493138,B,E,-74.14859774779237,D,-49.777791750577485,-33.41063575890374,A,164.6313329032198,E,36.50178735676949,-128.361461020326,E,D,1
Male,D,B,7.675322264088323,67.51693822535658,D,D,-0.4868513220088059,A,-17.786778416128364,-50.130488596102616,A,-30.227844307810713,E,71.50149161340306,35.70144363779963,E,A,1
Male,D,B,-72.23438744856408,-67.12247799475361,D,E,42.39372992626274,A,-18.455392949031367,-114.65637664492145,B,-69.15222714843992,C,40.398791118260306,0.4884146482515376,B,D,1
F,B,C,37.12562018018697,15.333191276657516,A,B,-19.406185132706174,B,-145.87341380161033,-51.0481546338379,D,80.72817325506819,C,-93.11681561013707,58.47090062021623,B,B,0
Male,E,C,-23.025941161029255,78.90316722216733,B,C,-103.94064692994274,E,-10.895953377338333,-154.91732781009918,E,-71.62003120756695,C,-146.56182126556993,134.6752061786107,E,A,1
Male,A,B,-47.507942956134954,0.11513098991388336,B,A,-88.48104713663521,A,44.54997750431946,12.277535084185152,C,40.838492795244456,B,-53.192152332969975,23.093027520056676,B,B,0
M,E,E,-15.392162266118081,81.85122411290155,D,C,33.38882956587995,D,-33.930080490468754,-114.50749502735542,C,-85.29553105480991,B,12.893877494418696,49.64375021929092,B,D,0
Other,A,D,41.46689803923614,68.1176642900308,A,A,-85.29446515990901,B,46.567213274806704,56.12369820273319,B,-117.72882710113821,D,19.862646730254895,-32.78292338796014,C,A,1
M,D,D,-107.40018556413335,13.407991891833609,D,E,40.53258265237598,D,-5.672838497558318,10.100418104910108,A,-22.49075554830052,C,14.786714423815711,6.069136565594543,B,C,0
Non-binary,D,A,36.34041711500972,-81.23740336121405,E,B,114.06489280224528,E,-243.4143430114648,-18.406763441976214,B,-38.677920780884634,D,71.27298779237469,32.82495107793476,E,B,0
Female,A,A,-104.20930790943584,40.06468003275294,E,A,-14.88866926224724,D,-117.78707860794408,18.392998016562206,E,-136.62190412088694,B,-90.52474716417707,81.11344841502253,E,C,0
Female,B,E,-49.79627076529483,-44.25569687947281,D,E,-125.12697751151505,A,137.45338554409435,-64.6069908586689,C,51.25150143942432,A,-134.30299468667684,-52.06761657630532,E,C,0
Other,E,A,-97.59605913125569,-64.00835132888686,A,B,50.86929401124214,D,-23.154258268385,5.147823545729556,E,-153.88425964464093,C,-89.25170246429026,-44.291760974586396,D,C,0
Female,E,A,-18.075710576717405,-96.91184526417672,E,D,-103.95114108102051,E,-4.998100921553501,-30.82704222572018,A,73.61685437699671,C,-12.14708620573131,-45.8905666752736,E,E,1
M,A,C,-94.82650070600337,139.65474256738605,C,C,71.61983268868546,A,-116.72389973567425,-9.815189456088218,C,185.85608740619733,B,-50.497619322691335,-189.68810057451998,C,A,0
Female,D,A,-97.5301162389409,91.2470981278012,B,E,-9.882795248050902,C,-65.69829869564425,150.51138506094136,C,-145.40273062413695,D,-19.132925530438126,-271.8662567459937,C,B,0
M,A,C,70.35568942320029,34.46838797921882,A,D,3.7578615552311025,C,252.36954295383592,-81.9321391297668,B,27.543165844425932,C,161.80389777830743,-17.89646441283579,D,A,0
M,C,C,-60.12684088071598,-33.968380998580955,E,B,5.008951325745913,B,168.98460398339256,-160.41832765506277,A,-128.3047446568776,E,90.83829119373542,0.5161839400078584,E,B,1
Male,D,D,88.69739883297278,-148.6993895584726,B,A,42.78992598008444,A,-207.7723814660498,-87.14082623240242,D,-39.350235886002906,A,76.89800966486821,-164.17679359518675,B,C,0
F,E,E,89.97844780720891,-35.154488247985434,A,E,45.81587478286035,B,32.85182818877268,-116.41652212534761,A,33.738867128070595,A,182.13949555398193,-34.71354658219242,A,E,0
Female,E,C,91.49761944441353,57.4150113771279,D,D,73.32714973703892,E,56.82031395242917,-14.247193686567563,A,155.51058432131956,C,-71.90213132172235,16.341606559563797,D,A,0
F,D,D,-188.90557715317416,-38.2709114626564,E,A,-176.826828523405,C,-142.12147415192848,69.56607929853432,C,-32.761802166910755,D,173.42517110202047,14.19105063837613,B,D,0
Other,D,D,-65.03714508235346,2.5954374572975127,D,A,-78.49317624938352,D,-156.4734856391694,111.24640574401701,B,-56.073031667096586,A,19.968069953475627,73.57528875692765,B,C,1
Female,A,E,202.7740993694442,51.157531645989174,A,B,-49.527563759751196,E,323.0580993788147,40.65538298276052,E,-92.82678263790817,E,108.44588067313794,-62.408181220650704,E,B,1
M,C,A,266.63779819720133,32.44799458986421,C,A,-17.98855074215043,D,168.8910084032533,65.47672759455044,E,-206.72398748617033,C,105.83622407711665,40.876611373944804,B,E,0
Non-binary,D,D,50.211569484995685,-180.4241853377955,C,B,141.54718021648782,B,-306.7795430232661,-18.91246138279317,E,-114.37098280560886,E,55.28870859209943,-113.32540206147152,D,A,0
Male,E,A,-82.64678204686093,13.315267187868093,D,C,-204.31026764507655,D,102.35699851415202,-84.99288451293681,A,28.01024650576093,E,21.06597620647033,46.201219706243116,B,A,0
F,B,D,75.76191231755,-15.374216324635562,C,C,7.40736990463156,E,17.899987869679677,-18.15972650368039,C,-7.3024173540509985,B,-40.7210206514954,23.345218941863056,A,E,0
F,D,E,107.80368271927385,-32.958412838928254,B,C,-138.62415448951953,A,169.2757032679648,6.343450860594466,B,-177.46443275362026,A,-21.575294327530422,-121.30657524099495,C,B,1
Non-binary,B,D,55.553899106890135,45.02884015108062,A,B,64.89207639076146,B,187.458822531138,16.39884747669628,A,-3.0321022905028685,D,-77.18139804674166,98.70750235356904,D,E,1
Female,B,B,169.4176320414182,-48.857461467536794,B,A,187.2071170060264,D,-89.72656239177414,47.12842029320294,E,35.204490887503844,D,-23.157731502005564,179.95294471565043,B,E,1
F,E,B,-114.05895072304241,25.975808403878993,A,C,-100.7705112524776,E,52.46526868467103,-143.95371841841234,B,43.92323402565727,D,-101.21282488454798,-157.00906307581087,D,A,0
M,A,D,-33.30826293994235,122.74210400979145,E,C,-217.55680869057989,C,86.57941209023068,78.16998375833583,A,-4.5948561809595745,A,-131.91726225231704,159.34598792258976,B,D,1
F,B,A,-44.62510460952458,127.11106764804487,D,B,88.83081941213779,B,-59.603877790862384,297.0313070216516,B,60.64896748387842,B,68.69822963612417,7.934326665133707,E,A,1
M,D,E,79.89504229472719,-7.19335765168756,C,A,-49.044766492588465,D,2.536439903778001,-47.443965455418954,C,5.911679408271326,A,-68.31602813451396,157.8967166241683,A,A,0
Non-binary,D,E,-38.635160746919475,-15.49685095421171,D,A,207.83720035936884,A,-2.6174188776554397,22.137590986977248,C,-71.960867666157,D,-115.19976976718822,-21.486759056789715,C,C,1
Female,A,A,43.951950583486834,-137.4371666076421,C,B,3.3825183906215064,D,-79.80953923144234,258.1501089104701,D,-33.9039822063464,B,-103.63433878318442,-31.081038855383312,E,B,0
Female,D,E,-168.84404820990312,-28.515064771666427,D,C,-110.18310935696466,C,64.93883978431018,59.23361748633883,D,132.04766103184167,C,-36.92391211894033,-221.06978949972688,C,D,1
M,A,E,87.21219983778101,-110.7975107376696,A,B,34.75768958164876,D,158.3444505843193,26.983072630497144,B,-49.244739896409165,A,126.73138812944562,-39.25867784714731,C,A,0
Male,C,B,-61.34992668876824,-24.15753314276678,D,C,-54.479015353402716,C,-53.63147631039371,65.5315077281975,B,37.143951742029614,A,-101.41957977430398,-81.85267984974345,A,A,0
Other,C,E,65.9394791549603,10.922559485733405,B,C,29.79582337403402,C,-20.938734239114158,12.622604943006882,A,67.87109856856286,B,37.22354828740356,-14.087908604718958,C,A,1
Male,A,D,95.4758548296531,-49.30867203871943,D,A,32.46634022333602,A,-154.96645592427473,-64.81193266966307,B,-219.88784328499014,A,-99.02957698353549,-136.28907863083796,A,D,0
Non-binary,A,C,-4.979872356445645,9.73523810438822,B,A,25.90682851980242,C,-119.18228695599655,-53.4346821562886,A,24.57794528437067,B,-43.10075744874026,-3.312511921768482,D,D,1
Non-binary,E,D,228.27430779402454,116.34001227995554,B,C,113.4349133119581,A,76.12085602847631,-5.079129813027559,C,20.58711862329678,E,-76.75225508851466,-130.80148469813668,D,E,1
Other,B,E,-177.46435149346775,79.43815857047805,B,D,-45.15673628356482,B,-73.73102036359109,-25.80180197208857,B,-131.67074142406386,E,53.99966338380603,-33.56555604821914,A,E,0
M,B,A,-128.6054772067056,-64.23163457199364,D,D,-9.047139638797743,A,-118.91318297702848,18.688115070114417,B,-25.619093119325598,A,-65.5773040636498,-107.36743584312467,E,E,1
Male,B,A,90.3841830552598,20.439494838320076,A,D,-159.3466886354452,D,-88.96994637180114,-69.27688054085212,B,-242.91106961090355,A,175.47662554636094,-28.568345316091502,A,E,0
Female,E,E,-66.33947900649854,14.976901864356854,A,C,156.757489285783,A,-77.3648878622486,0.3990497449318868,A,-51.28749092825371,A,-141.64862654816605,34.235677787900684,C,A,1
Other,D,B,-150.8662671685302,97.46841768002128,C,E,33.17921084318112,B,24.227606798305604,310.782855431147,E,-46.163889007719696,B,122.09889069635034,60.84511174208532,B,B,0
Female,C,C,69.76624679045983,-52.53531773788821,C,B,-4.584480040486355,D,-197.24058885672605,-48.79859483557179,C,122.53327981816933,C,133.34910469659653,-103.83497438170879,E,A,1
M,C,D,-6.423061079342726,-226.40079387994967,A,E,38.97840368185561,B,150.83719100569957,-66.62388748292172,A,92.07241139402625,A,-154.64604078762164,72.41689348968774,C,D,1
Male,A,E,-93.92952466157396,-12.766372062263562,A,E,-31.00158988610077,D,80.10767553925682,-133.95647699945525,E,-65.0989757813441,D,-58.55714565478883,64.51030771021922,B,A,0
Female,D,D,75.53408900780363,86.73319122960226,D,C,-19.20736190007399,B,167.98030533325522,28.188223056689125,C,82.29181985451504,B,-16.669306760532066,-178.77907802519434,D,B,1
Non-binary,B,E,62.983906748659294,59.2892536977515,A,A,-102.56523418743345,D,1.1545057411401782,-53.4617614965824,A,-21.080225724356175,D,31.854828859189237,-14.73726685056564,A,A,1
Other,E,A,89.15007273976056,16.083653261604823,D,E,176.89202004426824,B,-135.6484595694803,21.839326928937595,B,-173.04606075165248,A,54.85060866371254,9.003995969423732,B,A,0
F,B,A,67.36891516506786,32.617261968860035,B,C,176.18904853821695,D,-174.33276913533666,-3.5085730191494164,D,172.3521771762931,C,22.950598324040932,65.93018764596798,A,B,0
M,D,B,-32.75426851027373,141.7419694373785,C,D,170.91228498799765,E,-98.90021928406071,64.52952091873584,B,-37.33583780326408,A,-11.71790268465068,2.8729755976993387,E,E,0
F,D,B,-23.451467485895776,-114.8107112270943,C,A,147.3250597276402,C,-184.20550927461935,73.12264062882116,D,-46.11815963387967,A,91.65206677142781,-19.125484943534754,B,C,0
M,D,A,72.45462661271635,-19.9662727980036,E,C,115.50426002774394,A,-11.733426619194493,-58.413119699267426,B,80.07502622233314,D,-87.8922741874027,27.319717144315288,C,D,1
Female,B,A,14.861351598536935,55.85604883516822,B,C,-213.43717816343718,D,-39.774333787379554,36.17809348473395,A,40.498097020885794,E,-135.65216138134943,-28.848675148571928,B,B,1
M,E,D,75.91645657775113,-231.57038745154986,D,C,168.62765532824793,C,-39.3991099092256,59.404945289085944,C,191.64802193383622,A,34.56196541860821,-104.44159471529169,D,D,0
F,A,E,-101.73675070564579,-69.59126437311306,B,A,53.914768590576436,B,1.5449585415921643,174.2576191707536,A,-75.17345538105238,D,-126.80018645303046,64.53711971382803,B,C,1
Other,B,A,-36.91741553575212,-67.05050319699384,E,A,-182.64082969837085,C,14.138713281226872,-7.555993320208443,E,-156.5128453906277,D,74.82704902322402,-109.77415366919297,D,B,0
Male,E,C,123.55052168716487,-82.86311358388687,D,C,-17.372479992441924,B,89.37296772857822,-207.59096541574053,B,-54.91126865274848,E,46.502113496153754,-176.49430244272202,A,E,1
Other,E,E,227.6489736245467,11.400483490018338,C,A,-96.6602272631136,C,-45.25308376314617,118.58179032420057,A,77.74483738952645,A,-158.6912945965485,-145.9903511721234,D,C,0
Other,D,A,-112.95438206301833,-161.18649525964156,C,A,21.67733080822157,B,71.30574817156194,50.61020544107073,C,112.4527500379744,E,149.507797301797,16.424842267217347,C,A,1
F,C,A,110.46988663766125,25.23659138295691,C,C,-77.20188688254194,A,17.63609695130916,196.54698343717644,E,70.11377676995292,C,80.08791884839749,-64.67322322987332,D,B,0
Other,D,A,42.34883190527576,11.715225287960637,C,E,113.52464089619497,C,-28.91076751717615,-64.93443522298318,A,-111.09146478403527,A,22.67658625283783,-109.22656505042477,E,B,0
Other,A,A,-32.44378112538699,-136.98013597526167,C,A,157.62879751725197,D,-51.86492750831185,23.880838957908388,E,160.29400436939244,B,-97.44719543279552,-39.14057789114897,B,D,1
Female,B,A,39.25324414996692,-35.61963193684653,E,A,7.064023026610632,A,-56.37741754838165,-178.225033566654,A,-100.21042907298019,A,102.54828328710299,-15.026297342189526,D,A,1
F,C,C,-53.39060568728644,-26.190070051374427,A,D,-163.39561023490387,B,-93.5068681012039,28.02177414368358,D,-190.68907945638372,B,14.4530893741493,-102.1049105778856,A,C,0
M,A,A,-194.66370183372777,159.86774623574073,A,E,-26.55402156730686,A,-17.856889135250793,181.13031456482437,D,-62.6624692209205,D,-47.02105264346718,-142.93021778831243,A,D,0
Other,D,A,-111.05651677657644,-25.078320515041604,D,D,-121.42111955060777,C,-39.8183329231087,-49.198250532826506,E,38.39836039991563,A,72.85812514328269,-25.960389463891055,B,A,0
Other,D,D,132.17778139312986,-78.6542112268115,C,E,-110.25972647128613,E,-47.95173187310331,104.71730084087123,A,-4.795923268022184,D,-109.27645150828202,172.08243340154624,A,E,0
M,E,C,-127.70766065765353,32.33933961028186,B,A,73.63819171167341,A,-105.90794336161946,50.481931889368724,A,113.39933992824514,D,120.23810841914286,-11.9276218727673,D,E,1
F,D,A,57.62242643928606,124.06295232176086,D,D,-78.80367008233404,A,1.3707976904014303,-12.135551166713993,C,-66.08972546006228,A,62.23203132010272,82.16205482657149,C,E,1
Non-binary,E,A,88.04366513168539,-22.868152211604468,B,C,-58.012510943364006,C,-66.4839610689596,49.546568082645784,A,109.83481568413988,E,82.37487268971275,6.903074289622646,E,B,1
Non-binary,A,E,-13.559398128452338,22.595594408610317,C,A,9.770274179645334,B,-30.911282627151703,103.12177036588011,E,12.621921429232774,E,-117.86223554467212,99.12121282964839,E,B,0
Male,C,A,-86.81249158828376,172.4209708566459,E,C,200.26353718306837,C,79.09012956531637,111.4299987258239,B,28.40527237025856,B,-4.6608147415254235,-71.8609456733166,E,E,0
Other,C,D,-177.02770266425273,-52.26226978781923,E,E,-5.383515161096818,C,116.44939075021341,29.025057053477642,D,147.094289061804,B,152.12930527118579,166.593562020363,D,D,0
Other,E,C,-12.925537505803405,-107.77192026397746,A,A,141.15148985815523,B,-64.83556941512174,139.8331455136609,E,-52.96559045935951,B,113.10694576690724,-176.35318945247172,B,B,1
Other,A,B,-97.08126411615623,-200.7545796442279,C,C,-3.0884871763960535,E,-176.61593537725508,157.54009058796765,D,-80.3287807918445,C,-57.63408363284246,-14.864006950497618,B,A,0
Male,E,C,-72.89796538258152,84.91176218292006,E,B,43.66084181365936,D,-31.6399639593543,-141.79873016268044,A,79.24464952640147,B,-53.79884537752723,-74.11238895578084,E,C,0
Non-binary,E,A,-28.27051206598477,-134.63965518746937,A,E,-29.65515241485994,A,-118.17343516556879,21.74516133046726,A,5.446394220122944,B,116.7677133198189,-128.36956830773042,D,D,1
F,E,D,-13.738639152754242,219.47320135449385,D,B,-52.53830543044903,E,39.12228392169586,24.99651470535061,B,72.16088759886465,A,-79.8892125390858,-3.4870141705515647,D,A,0
F,E,B,-42.422271053779966,125.1708278752884,B,B,11.090894214747863,E,-264.6635500115643,50.83462235775844,B,-49.909951917030234,D,-140.28633450240403,53.07447793065534,D,C,0
Male,C,E,18.17671830662349,-116.60475804391872,D,A,62.21473579178599,E,65.9755927067508,46.31949620287557,A,52.50983267063558,E,-117.03863289107788,63.58956182902655,C,D,1
Other,B,C,-243.6907476302637,-16.895930004734165,A,D,135.30471130787654,E,48.184453424733235,-263.0257826948024,A,57.29418605527975,D,41.63886022658333,5.018675469034951,E,B,0
F,C,C,-56.30403383908654,8.18102095773922,B,B,53.8038716588918,B,43.837514258674844,-22.853357403190238,D,49.25824304348314,D,61.672542341013234,119.28258661739883,A,C,0
Non-binary,D,C,43.63683035516445,160.22556868760634,E,E,135.42153500956903,D,-102.67978095950016,-115.56063642380651,B,42.93776295245756,A,114.3026246301715,-124.25688763496392,E,A,0
F,D,A,-28.414638749944288,43.41810033975793,B,A,17.412307542671574,A,129.39613068548954,103.73195520510254,D,-55.50748599934096,D,-33.476464511176914,3.815395578762204,B,A,0
Male,E,B,-38.36142046324747,-215.14490462236782,C,A,-292.66146307706305,C,33.19836436636769,-2.883734652430036,D,33.5256948954793,B,124.18447896410485,-208.47351375528714,A,A,1
Male,D,A,62.97868638797336,-7.154768471385467,C,B,21.084375487703735,D,31.753347204675435,-91.5251313638926,C,100.57243175177292,D,50.28535744538702,142.48363591728284,D,E,0
F,C,C,19.39409833798059,90.73116142211205,E,A,-49.59727965541874,E,147.8806665859771,-28.221008276134718,E,14.418844054689373,C,19.916092961756778,20.792419344615375,D,E,1
Male,D,A,185.06673874667143,13.988155365566868,E,D,40.02594791723734,C,-20.086447068184977,-10.49842000418731,C,-94.85542975786053,A,54.82675995549504,-19.14334003288855,D,A,0
Female,B,B,-36.62707678094087,-149.95968811566013,A,A,-63.49320447348518,D,28.81882629733335,8.935280392672304,A,49.720800846078916,D,-177.3125959414267,-235.99511760306538,A,C,0
Male,E,A,-33.024727865756304,70.63315266524435,E,B,-9.779821680940799,B,81.20426349652166,146.5790925968771,A,22.51534835389003,E,-3.7819813351297955,9.923199920783984,A,C,0
F,D,D,76.82661878144985,-123.17715422215099,B,B,84.36793991945042,E,8.47546230055666,155.46979365354048,A,-38.47850143424728,C,-22.1655217578816,-45.325686986583015,D,E,0
Female,C,C,-123.53733309806579,25.87305475160018,E,A,1.0373330381895176,C,-35.79246723252085,-33.77526387712159,E,-0.6580818685999621,D,-91.70074968947691,117.06694467358719,A,E,1
M,D,E,110.00391505675995,75.11915774529743,C,D,-63.33281230262712,D,-35.36484916548049,53.27373028868904,E,66.81992085916382,D,-38.351128354298034,-110.74620522611399,C,C,1
Non-binary,B,A,142.22494784168433,78.27814916701293,D,C,22.863106201249984,B,-7.595760660847637,-42.63279737543811,C,-57.698440697136036,D,-183.02838825473194,128.91558783631015,C,E,1
Non-binary,E,C,47.02104672528046,-142.31090290122336,A,B,-23.04064371174767,D,40.32320291932361,0.4259946634465866,B,-25.814453529902288,C,101.5716139832431,12.515897003382292,A,B,1
