faith,orientation,disabled,married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Christian,Heterosexual,No,Married,40.690703757313386,-27.084327798508184,-56.71002027698613,-81.92736485360585,A,C,-18.87408063432264,-49.7974479202159,B,-97.54068872246745,E,20.74465640936428,A,D,0
Buddhist,Homosexual,None,Widowed,-96.7635563943899,-47.22817014118957,46.863029212871126,-87.77484681091597,E,C,97.15167306731617,116.8313357864883,B,176.85144121040503,D,65.8614732546448,E,B,0
Christian,Homosexual,Mental,Single,39.132942323125505,71.66934223438045,69.55081827461123,-225.47352311144974,D,B,-87.69553031728788,-38.698838356557026,E,-91.80908143151885,A,-83.09409388333707,A,E,0
Other,Heterosexual,No,Divorced,-223.90968141791078,78.48575115834883,82.22555045811548,-216.11894539518968,B,B,102.02949098456774,-83.97242673982645,C,31.34619888073792,C,73.52216201803222,E,C,0
None,Bisexual,No,Divorced,-3.1028858190469055,-95.13832561342525,163.40644318098006,139.17408815235768,A,D,155.9739397287455,-163.86252481213972,E,166.0491057421376,B,-36.4314732361232,A,D,1
Other,Bisexual,No,Divorced,49.89363571509362,-54.91230049500317,0.38644917447879384,11.969486174261426,D,D,-110.97349277716613,-123.07350228811968,C,42.24741537374715,D,-74.79026458614538,D,E,1
None,Heterosexual,Physical,Married,86.5129583206568,105.76899921633857,-8.504695252846165,243.13357425171023,E,A,71.61891690585394,-120.89681019889153,D,-179.01325193863454,B,-52.24526763875199,E,D,0
Christian,Homosexual,None,Widowed,196.90884315021705,140.2023031696809,79.56443999155366,-10.656869008341475,E,C,-132.97994062942058,245.78073023793988,B,139.8729908897352,B,-13.649719478587894,D,B,1
Other,Heterosexual,No,Married,137.12144282921997,-162.9362361896496,-156.56399650622876,-24.601695777487492,D,A,-18.232879011376173,29.77857076760483,A,-175.1698259496736,C,-101.70564363945466,B,A,1
None,Homosexual,None,Widowed,-15.929115986581326,49.203192770914946,51.10244413357705,-45.660378127670434,B,C,19.283937476370152,-211.97085490292662,E,-9.08299415825753,B,-43.16350074839833,E,B,1
Muslim,Heterosexual,Mental,Single,72.0954993386225,-73.61875964478727,20.582992055153955,-73.32506862711591,A,B,-48.21049668902573,75.6138740421658,C,167.7271833292603,D,-115.97715818196326,B,A,1
None,Other,Yes,Widowed,77.11896703547735,-186.36229115652657,14.295836225243647,-57.9509001149901,B,D,79.89624467151931,274.20787985237814,E,59.194162233565706,B,128.15249838668618,E,A,0
Other,Bisexual,Both,Widowed,-107.81708066346916,8.789055719916735,-125.68629292061426,9.106799578803074,E,C,91.2767281191951,-41.424930416930735,D,19.047982859829144,A,34.3491849467061,D,E,0
None,Other,Mental,Divorced,-4.127437116020275,9.961698683825633,92.04538064640643,-2.918133402023863,A,A,10.295940201786689,27.52193525035472,C,28.769283889438956,C,-21.486211481346754,B,E,0
Christian,Heterosexual,Both,Divorced,-20.060440877735992,196.25255121469016,126.23713644478933,87.14043358063279,D,D,81.01213559099558,-1.2245440700009864,B,-123.80828391414143,D,27.637405156088718,B,A,0
Christian,Homosexual,Both,Widowed,-97.95273269663356,-4.451377739663009,30.332098131343667,-27.170301616579312,E,D,-53.95079240485738,31.291301111210274,E,137.13758995680382,C,55.60916216543633,B,A,1
Muslim,Heterosexual,Physical,Divorced,-67.5953859026857,-152.3404464739513,53.64563348005835,-41.8759617438878,E,D,282.37895201094796,-101.00277682609158,C,-32.842806781407475,B,35.080275650734094,D,B,1
Hindu,Heterosexual,None,Widowed,-155.4348250445938,-4.00584666355365,-167.10420525703927,-22.732471821725223,C,A,18.186491214416094,47.82593180641246,C,-137.5058704284639,C,87.40069207100757,E,B,1
None,Heterosexual,Physical,Widowed,88.56600261535209,-98.71914374258623,-175.92564049176798,7.04937896539502,B,C,-91.39343134430521,-37.47850623171538,B,-80.05505738113102,D,105.41619583378154,E,D,0
Buddhist,Heterosexual,Yes,Widowed,8.07018114153441,-139.62395613052269,82.1338640813059,168.5195269015225,E,E,-22.107839644758702,103.66369661507302,A,186.28166261584786,B,290.63908850017015,B,A,0
Christian,Other,Physical,Divorced,-32.361341153093,-26.4861913189457,120.40955756309395,145.40025190663036,C,A,-21.929187529821885,16.753115852191243,D,-10.961632274584062,B,7.781939098027463,C,A,1
Other,Other,No,Single,36.960504103836094,-33.837286573469896,22.019409823966793,-31.935687919754912,E,C,50.750058628511916,-86.92223855046446,D,56.55669969919861,C,19.21229451053812,A,D,0
Hindu,Heterosexual,None,Divorced,-265.00524995825174,55.32139009092726,-42.96748449315788,43.165432387438216,B,C,32.17644259661665,181.8601636200685,C,79.52578705234916,C,-17.285243147912997,E,A,0
Christian,Bisexual,Mental,Single,117.17755374506555,167.03392891800007,-248.38939217440577,-147.50661200304768,E,E,-41.464394306457294,43.24722784966596,E,-50.971660335074176,C,131.83163834146345,C,A,0
Muslim,Other,None,Single,51.38188028598441,-8.595828177729025,26.727075767101955,14.556939034763744,D,D,245.60794657528763,92.1632755425607,A,-109.84175055483809,B,-70.34078569833866,B,E,0
Buddhist,Heterosexual,Both,Single,-49.19439787094831,-136.97770679562856,166.78206850802994,82.41058535765802,A,E,21.194734188962595,-161.71245565513783,A,-161.19503942720374,C,228.5023603119926,E,B,1
Muslim,Homosexual,No,Divorced,273.1239504017428,20.872071869668833,23.707656408968838,-12.922010283535881,E,C,79.17506221137049,13.481514300122695,C,58.605288795262965,A,57.62842885646613,C,C,0
Buddhist,Heterosexual,No,Married,30.292005671734163,161.21612716733455,-59.359450129026136,113.81407810197986,E,B,-26.943642406383688,-9.407530421690943,B,-125.53061246718416,D,122.82448693882031,B,E,1
Hindu,Bisexual,None,Widowed,-112.59199933111297,43.110401744064006,-46.85109149067516,-61.2154045186448,E,E,-53.47623826729472,-124.0016078802489,B,109.42595918642786,E,29.93998355216937,E,E,1
Hindu,Heterosexual,Both,Divorced,-12.099723890081108,77.91525826482174,31.353489985966448,-36.20600368201656,C,E,-43.41471163441157,-132.74637233327346,A,42.752752729387375,C,-49.727427637751596,E,A,1
Christian,Bisexual,Both,Widowed,-173.7273361428185,-71.07979141201545,-117.25822606514112,49.70767978100424,B,D,35.131188201143715,119.29863930898625,B,-84.30373422640058,B,23.18459319732572,E,C,0
Buddhist,Bisexual,No,Single,-181.67581304938676,-57.193342110547896,137.3766666018727,-43.27115278858044,E,D,56.156590727986625,50.92932153655659,A,131.15477123640707,B,121.4917041255244,D,D,1
Hindu,Other,Both,Divorced,-87.14956848391792,-120.87236193236475,101.84934211564631,-157.5104859030033,D,D,8.31333639111938,-24.880190141598003,D,-128.31041860844107,D,-68.2762405128723,D,B,1
Other,Bisexual,None,Married,94.24232132051739,19.376819295081617,-23.2937878533155,-36.64190608664782,B,C,89.82468299319662,204.92686795613594,B,27.787700305329103,E,-103.01557536504835,A,C,1
Buddhist,Bisexual,Both,Divorced,0.6864478049662539,-50.62999617991994,-99.72303367477244,-130.30626575381322,C,D,14.529097350513641,-141.40068784782088,D,62.132264547420405,A,-32.16000100938429,B,C,1
Buddhist,Heterosexual,Mental,Divorced,28.15365672702701,36.7905513956696,-73.55920159422914,77.65618979467035,A,C,91.18306435253481,-243.6688997810035,A,13.468379735818347,E,153.8556940500078,B,E,1
Hindu,Bisexual,Mental,Divorced,31.914796299645275,-49.29996556528424,95.83276222656106,71.78433735835056,A,B,-1.3338946944297765,-91.36164894183838,D,-34.70469667784259,E,-33.90649677633854,D,D,1
Hindu,Heterosexual,No,Single,-86.71081143561389,-35.80364253588971,-156.88757686827086,25.172539385168633,A,E,-65.30464069358396,39.144106495658335,D,48.38909582298086,D,277.1717069923113,C,C,0
Christian,Bisexual,No,Widowed,-12.899830349077574,115.93275838105993,-175.20212303448176,-2.2620262357304735,B,C,-147.5880338731981,4.181087585947528,C,128.89166521270096,D,-234.9617632559291,B,E,1
Jewish,Bisexual,Mental,Single,103.47598938973105,0.8618131971020521,68.68130205417812,141.0028769217174,D,E,-90.12476166458228,-139.40007205725436,C,133.7711494872957,D,49.501240463621,D,D,0
Jewish,Other,Physical,Married,-65.28765552375955,121.58727312862638,17.9513173793757,-81.62682283135771,B,E,9.750340167071426,-76.42504398042355,C,140.39063490561279,B,139.41894668275407,C,E,0
Muslim,Homosexual,None,Widowed,-267.7449272037538,59.780080124728755,70.95025184438695,-152.28559531706017,B,C,-18.021509820050127,-32.93339448676076,B,16.347098009646267,E,9.339467561653478,C,E,1
Muslim,Bisexual,Both,Married,-88.38908832252176,-59.4565949987267,22.642357603264525,-66.81034629837976,A,C,6.162136649686335,-76.21185447967225,C,-108.47065116027679,D,157.7469903628212,D,E,1
Christian,Other,None,Widowed,-135.07610838205153,-168.89406056743422,74.34332127043115,-22.49841596533883,C,B,117.13105086407825,-41.802701103516846,B,5.8610245994999755,E,-84.97586593882565,C,C,1
None,Heterosexual,Both,Divorced,-10.421784060128928,22.689891922128655,-99.1449422232484,-29.797124451054017,A,E,-206.50882819562213,-116.88697462789601,C,42.6281709083315,E,146.47353904775855,C,C,1
Muslim,Other,Mental,Divorced,-72.36030418257754,-75.25266926761711,189.11269927173663,137.7833973984679,C,A,17.347897059800005,2.0081626615350463,D,-14.831903218671963,B,-164.36488017787823,E,D,1
Other,Heterosexual,Mental,Divorced,13.152490687976906,123.7236023074986,-20.479467654408225,41.8410011811453,E,E,38.80437079548395,52.40704959550474,E,-41.30163288624513,C,-67.62594250545189,A,C,0
Buddhist,Bisexual,Physical,Single,-11.491613462242945,-165.39786006285,-93.70899079717479,93.63064989753191,C,D,192.49125562421233,-64.57074860424808,B,316.7815284408114,D,-151.3993409437359,E,B,1
None,Heterosexual,No,Single,28.36590582704946,-9.69417327621174,119.21301543597707,66.71918247045983,C,E,40.936723840294256,20.893449369819816,A,44.77571474605648,D,40.769155221633675,A,B,0
None,Other,None,Married,-85.66105408204778,-150.49340865385085,58.96994021465436,86.59688492594381,A,A,-71.11570650131969,-1.5270005290944644,D,-68.75344144558723,C,-74.10518344197729,C,B,1
Buddhist,Homosexual,Yes,Divorced,-20.483166356466423,46.20611911116088,-115.17330697613082,-17.30142801995743,B,B,-26.75897852635535,155.31610436387305,D,-70.45440997133275,D,115.98095264201127,D,C,0
Jewish,Homosexual,Yes,Divorced,31.084507787787675,41.128287791493875,83.96578652773748,174.27632816335966,E,C,121.90490228802389,29.20524151286331,A,-17.972000570685445,B,125.48816609140783,D,C,0
Jewish,Bisexual,None,Single,-83.93184417101361,-80.65814154558939,19.81921574421849,-210.61902105570968,B,E,-41.58587977910868,-60.38500414185316,B,-6.959736212195584,A,53.341134254846814,B,E,1
Other,Other,Both,Single,-17.04472240270846,71.58964627356174,-91.15332600079813,92.81079790042345,B,E,-114.24881254079995,45.317591083895046,C,52.874893023333534,D,-17.03411654235715,E,C,0
Other,Bisexual,No,Married,-22.682068870734145,94.79255550296686,98.07054001643168,-220.70444439581428,E,B,-95.46783192097742,93.49407548613576,C,22.470646578925113,D,-39.54284195676809,B,E,0
Jewish,Other,None,Single,-53.515364291411416,-2.931004840103331,2.662267082142665,14.2062108095567,D,A,90.38227320799339,-157.97350543470168,B,35.52979778580344,C,80.4171958068176,A,D,0
Jewish,Bisexual,None,Married,28.86980597384075,-27.599911635563178,96.70810364771094,1.1643829914441381,A,D,108.08284296401946,56.41056564625531,E,-48.26106161009824,D,40.930994209732944,C,B,1
Buddhist,Homosexual,Both,Divorced,-48.52089294544377,-7.4828128839261,-43.28478132264916,49.65553660135665,B,A,-13.873762104942418,-124.76780766286369,C,48.355154703784436,A,-89.80625115000109,D,A,0
Hindu,Homosexual,Physical,Married,-141.0839085508062,81.33517403145083,5.356905785376675,21.358687365609583,A,A,25.013564491192913,46.79699891644357,D,93.75878647062791,E,-17.753698176703068,A,C,0
Buddhist,Heterosexual,Mental,Married,-29.434605724783115,162.28811553844386,191.45601957443012,-46.066140384376816,B,A,37.166304612991894,6.408841586559843,C,195.6761589240402,D,31.799065446831797,C,C,0
Hindu,Other,Physical,Married,-10.662255639376527,31.89245658999052,50.23531836731778,-18.74121285689509,C,E,-122.87373239957635,9.129474730616304,C,-6.64138569556729,D,60.57663651843372,B,D,0
Buddhist,Other,Mental,Single,35.7302417380014,17.558256467057312,54.44396229066343,56.195158645506595,E,C,43.031437388626294,-39.57768125748278,D,125.95697843160731,E,-73.80399712406891,E,A,0
Buddhist,Heterosexual,None,Widowed,107.19384484970477,-127.66425726817756,-88.75346850058936,37.96581048187848,D,C,60.231590068445364,-36.6715191767024,E,-75.70068538392893,A,7.265434595896712,A,C,1
Christian,Homosexual,Both,Married,-59.16003032593423,-112.08081114248812,-95.3478628032554,-6.243021797601755,D,B,-8.118544245254483,21.460996822315334,C,-66.0080968219972,D,-37.01137678102877,B,E,0
Other,Other,No,Married,-68.29064219696426,-42.914263949507685,-184.75667646445822,24.398735108158572,B,E,-101.41343587118867,-9.947741972960252,C,46.19030494471591,E,-65.93230028371167,E,B,1
Other,Other,None,Divorced,-48.35138334513375,-181.39097053997995,8.443011478415116,-23.756520559431944,E,A,153.87829833896112,53.394570764505936,C,-100.61559408961018,D,83.51116230971553,A,D,0
Jewish,Heterosexual,Physical,Widowed,-103.90613773221038,194.13654063258147,-88.57079292330978,84.69517395563322,A,D,-28.704737190984265,90.98579413904687,E,-24.26246620386474,B,15.052117609475903,B,B,1
Jewish,Homosexual,No,Married,145.2123249516467,-142.19254869270057,-65.27272025345849,347.9391370344042,A,A,-58.31281709231916,-112.27535798457751,B,61.13368698341134,E,-56.80885968427132,B,E,0
Buddhist,Bisexual,Physical,Widowed,169.34839299676986,-91.21894927550304,33.84167143423162,79.11142639765038,B,D,62.23951737676472,54.25056288229566,C,164.28281459399673,B,37.568660013058285,A,A,1
Hindu,Heterosexual,Yes,Married,-11.384371808992896,52.483323399669125,128.918067990884,13.644942476095942,A,B,-90.948872158104,-88.23909859518156,C,-35.56045999514058,D,40.8031548089915,B,D,1
None,Heterosexual,No,Married,-51.35230067041887,145.4399414157986,-28.56172686957598,-60.870772160517795,B,E,-23.984397376502546,-65.97989399259522,E,-15.91706495211673,B,27.644669272253815,B,C,1
Jewish,Homosexual,Yes,Widowed,-107.83258913931171,-169.46970272489418,39.364045425059416,-161.79638098577382,D,B,-9.333897924244079,50.04811765314281,A,129.39255228430432,E,-149.78508071137327,E,C,0
Hindu,Heterosexual,None,Widowed,1.774927373906974,35.45946341246718,-106.93144511705641,-35.5748128407634,A,C,51.28411365896539,-32.99027101283614,D,-15.576166663544514,D,-84.91171431581722,C,C,1
Christian,Homosexual,Physical,Widowed,35.02218849039534,-8.993400217311294,-108.92681859003564,196.18147214934078,C,D,-157.61648908246352,-14.185704219934909,A,-183.98078038106485,D,-34.72902606028134,C,C,1
Muslim,Homosexual,None,Widowed,-50.41001677062448,-69.08248729867857,-80.34446323027431,-61.923236570313,D,B,-47.9560217537016,139.13721145636958,E,156.05904589820634,D,71.62978188617676,B,A,0
Other,Bisexual,Both,Single,-4.623356694755974,143.36840729511704,-67.9482584593324,-28.028164323659993,D,D,-56.72835217358004,66.40484555312817,E,-5.268620618683118,D,-119.1207513620245,D,B,0
Buddhist,Bisexual,Yes,Single,8.369308575309839,51.50956846602956,113.02495127853472,17.04930293208304,C,C,56.52219037550385,78.52965810809125,D,12.50915927123345,A,-147.69533223765973,C,B,0
Jewish,Bisexual,Yes,Single,-78.58223749970546,180.5847762139096,-39.549110263616726,8.809751299355709,A,E,-38.842492774220005,63.54548826081121,E,43.261177512187245,D,28.742149389118065,A,D,1
Jewish,Other,Both,Divorced,0.9936028624362273,-70.28108515007382,-151.38239555317617,-42.861174628451025,A,A,-176.60202648134668,-115.87118157124043,B,153.40257682918403,C,44.46003420700832,B,C,0
Jewish,Homosexual,Yes,Single,172.83604786817205,-36.61933753539009,-14.533361084991409,28.64597629503202,C,A,-5.327877153648041,12.58568252996463,C,143.07952338695446,A,65.4093255060827,B,D,1
Jewish,Other,Physical,Married,126.56792635918977,11.938171157981785,49.85135874996074,-112.09532826867652,C,C,40.37007087601345,-20.855679337982476,D,17.922085634505766,E,117.35163518460328,C,D,0
Muslim,Homosexual,Both,Widowed,-80.08583454841143,130.23566319233012,128.5573053998103,10.063703907443,C,B,123.04657378221826,49.30916968209525,C,-19.05020721893709,B,-90.62327140552019,C,C,0
Christian,Other,Yes,Single,18.354152976664935,-46.475763118743124,-86.21407438277649,-83.15454537818098,B,B,144.9617970329243,-95.91673673605386,A,101.84426864349507,E,-179.37107806059075,C,B,1
Muslim,Bisexual,Yes,Divorced,-149.94478597703406,192.38709195915555,47.461413785023396,-0.23939247277338016,E,D,-42.09953843413131,-121.98065603426724,E,48.90762570302101,E,-9.57106477047263,C,D,1
Christian,Bisexual,Physical,Married,139.37558825387782,88.44183413219224,-14.2920411104552,-7.871475835758939,E,B,-70.89583109625221,-46.564674710411595,B,-57.12171472574962,D,18.588532808739302,B,A,1
Buddhist,Other,Mental,Married,79.33260668155188,-84.80520272449012,56.722188067901726,76.43955634908924,A,D,-38.516555120325386,19.64194102856718,A,100.40150697930994,B,107.27550136825523,A,D,1
Other,Other,Physical,Widowed,55.19374748727364,70.31522935903696,168.43949013585544,-54.03596393711716,B,D,79.41662880087446,-42.244048158380274,A,197.3284821864276,B,-69.85940919146972,C,A,1
Muslim,Bisexual,No,Single,103.08055161773521,56.46848551307099,-145.26515937053986,27.48137094066836,A,A,39.78405166849569,-186.99573909245072,B,-24.24703824811067,C,108.26902291934977,C,B,1
None,Bisexual,Both,Divorced,-29.646778167472178,-143.4528509951863,113.45115534668473,-61.81656613793746,A,E,148.15837298422662,148.31727451741742,D,-102.50330659081615,E,173.01845781483095,C,D,1
None,Homosexual,None,Divorced,-18.573424698331777,168.8065298467691,108.8679347937775,88.82458969119037,B,C,-13.715313973693222,-46.3604755983931,D,-87.66011307604664,D,-117.62152529288994,D,C,0
None,Homosexual,Physical,Widowed,71.23266491270176,-35.16258128711868,-185.61171441160303,174.61702306886838,B,A,115.80184013337926,35.05990974054505,E,-39.5160649978609,D,-10.586112848030066,D,B,0
None,Other,No,Widowed,135.7247043650863,67.5433211184068,62.385341992395574,-98.34208863338824,A,C,73.16554932849121,-165.60632516852965,B,-65.29273799183841,D,32.89389801705479,C,E,1
Christian,Other,None,Widowed,1.2073457632374294,-102.24436251685796,192.8629301449378,-51.134399647606685,C,E,-175.07547989461304,-139.96689658937075,B,71.74575563659222,C,48.60076904074572,B,B,0
Other,Heterosexual,Mental,Single,-119.01669427173671,-88.57109223405863,-56.773916745967945,157.17091656501574,E,B,-76.41570408625059,108.13743410870447,C,65.88444415078507,E,53.937010696650944,A,C,0
Other,Other,Yes,Widowed,-2.837861071933312,-90.82915907332952,46.60532894670822,-61.436529857314845,C,E,-155.13677655737297,-91.40016776349616,C,2.806293582660291,D,-32.75008303668528,B,B,1
Christian,Homosexual,Physical,Widowed,-46.57006170234854,53.69531732924286,-41.39523349739928,87.83368995620901,B,E,109.7233329333414,-166.68351445082172,A,197.0990620406431,B,-133.49290101081598,D,C,1
Christian,Homosexual,No,Divorced,119.05067203493758,110.93816802110187,40.42713814774459,18.929579016540576,E,D,138.64719388288057,-30.404301791517113,C,131.28737643590392,B,-182.8807078354777,E,B,1
Buddhist,Homosexual,Yes,Widowed,59.8483561886068,50.82339445064654,-101.47917466878656,-28.779348808301712,A,E,-9.876409475306938,-205.9585894279456,A,-100.85828315451826,A,-46.56212785668011,D,B,1
Jewish,Other,Both,Widowed,-19.370584642667794,65.16183245091368,-26.305753043032176,-113.02534195272858,C,A,-331.37244952108136,-221.47846735457713,E,-24.85295452843354,A,35.0040698593378,B,B,0
Buddhist,Bisexual,Yes,Divorced,-124.5610035022167,49.40171386030631,-18.353711481477006,124.14970914118632,A,B,-59.3941444219559,73.53034435299026,B,107.03266691425127,C,-119.6634090875565,E,C,1
Other,Other,No,Single,-61.986660680793115,31.786613401151147,-53.063231077779385,-23.139497439903508,A,E,-7.830635234420461,44.30821277416939,C,124.06792136567324,B,62.212551505371685,C,A,0
Christian,Bisexual,Both,Widowed,-32.077311003994396,77.57776036702003,-55.50952853735964,20.21804793487648,D,D,7.464932623960942,146.84046397111044,C,-59.31680450620141,D,-126.0075368359435,E,D,0
Jewish,Homosexual,No,Single,23.378862245551026,-61.994629730721876,2.6711876796988294,70.42151775323109,B,C,139.26417077218193,127.8416078251621,C,42.26145202140369,B,72.26892845236135,A,A,1
Other,Heterosexual,Physical,Single,-206.68081174965454,36.80339593822449,-50.10406459595418,-112.37472927515171,A,A,65.13242827241903,-58.9426363140588,E,51.20658778322493,D,3.214275810695106,D,B,1
Buddhist,Heterosexual,Yes,Married,-17.969340608491176,-85.73354784850612,32.43837488422962,52.55862183764252,A,C,26.734748756166898,28.39930740587695,B,-275.8259991775953,E,45.52077797844955,E,D,1
Jewish,Heterosexual,No,Single,-83.95482124135172,-61.26688087951771,273.6218928184395,-3.836968473336455,D,D,21.711225036270676,-116.20220251616419,C,-21.213491700134806,B,52.56697804899003,C,E,1
Jewish,Heterosexual,Both,Divorced,56.27145083755202,4.8829080422404125,105.31390105805522,100.24512622902888,B,C,65.66989735514673,-1.8424779186524243,B,29.44111531366746,B,-28.46958737672808,C,D,0
Hindu,Heterosexual,None,Married,188.4012837119432,57.04872199973374,-107.47261787516476,46.75119381132068,A,B,-19.388141591645205,84.28696357730878,E,32.77377768932864,C,-151.37684890882167,E,B,0
Other,Other,Mental,Married,171.29811625484632,-118.29392010779378,107.79999476820812,-31.508078992567306,E,E,141.90607378574776,63.0857597352919,B,93.25971411842343,A,-12.464833069984808,B,A,0
Hindu,Heterosexual,Mental,Married,-19.158892105930903,28.10849269731932,-116.97740278622607,14.449806640857057,E,A,36.21360555547765,252.9124302868872,E,167.2199016098038,D,-129.10250164691413,C,B,0
None,Other,Mental,Divorced,144.0531855583005,70.64596471464087,247.92162085497372,154.64176389136318,C,E,215.8710367697943,-44.03572587161032,A,58.86362374296713,C,29.20346723165883,C,E,1
Christian,Bisexual,None,Single,-66.23128522217273,113.67274423044094,40.58684557027668,5.251784620937107,A,A,-73.7352530327405,190.411521557839,D,14.415379631956743,D,103.52319668741006,E,D,0
Muslim,Other,Mental,Divorced,67.79593957149059,126.25488628226016,43.259998646394095,-23.670676056509336,D,B,166.37930374299265,9.833727163167154,B,158.43233253182356,B,65.39088196522108,C,A,1
Christian,Other,Physical,Widowed,-138.79924247068442,-93.1313070516347,71.90440209883131,50.360545183011276,B,E,0.3764717430406689,81.9616909875559,E,-96.16034701324574,C,-200.08472245211263,C,B,1
Buddhist,Homosexual,None,Divorced,13.071556464787124,168.13322770468318,60.001754805804666,10.76288853476775,C,E,-189.1592661802614,38.76438606825014,A,-135.34115221855333,E,-23.926441949839774,B,B,0
Buddhist,Homosexual,Mental,Divorced,-26.612539015735244,24.092784549121728,1.2033337418770365,-71.83327598213313,C,D,-18.87121498165848,-33.20713823978437,B,112.45102135371641,A,-37.05160918659623,A,A,1
Other,Other,Physical,Married,-34.82810900460386,-93.68881196456898,-80.46773114113176,-122.41169186254159,A,A,93.30399399786815,-73.31213708914962,D,-58.70003566942354,D,-44.90606474190473,E,C,0
Buddhist,Heterosexual,None,Single,-30.312131358814394,-68.4316644129358,-131.93734436409866,-200.88952665905393,B,E,-64.7971200988006,25.919716099396737,E,-61.99713090215992,B,21.738603182995767,E,A,0
Jewish,Other,No,Single,-183.0648950792972,54.08931882309109,-127.27438940163209,43.62278557233146,A,C,36.76510635643038,-102.40152091470291,A,105.81879520119513,D,-110.16634426920413,B,D,1
Muslim,Homosexual,None,Divorced,145.52871580932018,-70.07111432676354,-44.40475321803033,55.96070770483186,D,E,-38.19019064918916,188.1913361494299,C,-148.9414244441777,C,90.59907500029519,A,B,0
Hindu,Other,Physical,Single,34.21509177388223,182.48314819353374,-235.03834173726955,84.81745391105252,A,A,-116.61812354339243,-76.70828966290087,C,38.55294232626064,C,122.23770581757071,C,D,1
Buddhist,Heterosexual,Both,Single,28.271684344028163,-253.98407669063562,-7.225285592651931,15.538570070504523,E,A,161.93576176729175,-140.55638772119295,C,-128.24641090963976,E,-26.192306702612182,C,D,1
None,Homosexual,Yes,Single,-3.0822279211168664,-18.298866614465357,-66.70921357125627,239.4299052015843,C,A,-274.0184459878389,65.27270043174774,E,101.06940886604974,E,105.64674858218359,C,C,0
Jewish,Bisexual,Physical,Widowed,-152.780006350358,68.68230715230597,39.387759883248556,-141.40506441569937,C,D,41.02006277033664,76.50062341005042,E,34.73093672661122,E,-111.70689710206307,B,D,1
Hindu,Heterosexual,No,Married,-192.65078565077874,-1.3892352419600267,-66.72304212560724,75.36722325616479,A,A,82.43710652923772,-113.71480380215895,A,72.9098844219776,A,-98.94843342752463,A,D,0
Other,Bisexual,None,Widowed,-27.24615183131081,29.46611776386017,86.73308718228584,98.37553065679633,B,C,-68.85167347538356,-12.297998746337433,A,72.29847277259474,E,123.73223014574589,D,A,1
None,Heterosexual,Both,Widowed,-147.26150437026988,106.8902284621653,-100.07824989945861,-139.2437667825282,D,D,184.794892428275,-46.34830377086994,D,-128.06763604827432,E,74.54142040581905,C,D,1
Muslim,Other,Physical,Divorced,91.8170524945021,13.17575919328761,142.42628329568618,-11.525482151737636,E,A,-2.3308698333162465,-86.05599940197453,B,4.917088253517054,A,30.73018449953997,C,E,0
Muslim,Other,None,Single,34.95374085552004,-95.96172036819091,157.72444318704706,-139.91198101177937,E,E,30.409632800907975,-8.73790394274901,E,89.80140541625252,A,17.905613024011586,D,A,1
Jewish,Homosexual,No,Married,-136.6290978857685,-20.68667491779469,16.492268784370964,5.209264371948262,D,C,-153.9017349504675,-175.40460820836932,D,113.73629366785994,D,116.92292717447967,B,C,1
None,Homosexual,No,Divorced,-84.67848246644931,10.122258546425055,32.95835052143743,-4.089799787230169,C,E,-15.390566175134904,-21.251036178568192,B,-126.16501540110245,C,66.3869646846844,A,A,0
Other,Bisexual,Mental,Married,25.60292846865734,-185.1999198122002,213.55846895146792,-69.40836405181477,C,C,-166.95267344532675,-182.81795635910757,B,137.3129086019511,A,39.95815183025401,E,C,0
None,Homosexual,None,Married,56.01523684918629,73.92555597190808,42.607511833408935,-38.34196449475469,A,D,143.15223619449011,31.43790309132702,E,-31.30583881862447,E,-72.77683942402743,C,C,1
Buddhist,Other,Physical,Divorced,58.269790550032916,-55.571391184780296,-97.1669330334903,126.5992083328486,C,B,98.92788724309825,-87.72154765354477,B,32.13437654744951,E,-5.098411582235552,A,E,0
Jewish,Heterosexual,None,Single,-18.525453309128608,-57.60052954391923,20.825052335390275,177.26442246358428,A,E,82.69954259934754,-40.166248158745546,D,75.12273343775288,A,167.42193644979386,A,C,0
Hindu,Bisexual,Yes,Single,76.7482965887898,-125.11651998614697,98.26656041805002,-8.275187475774374,B,B,16.919667097273127,-17.79532308826573,E,43.31781649968431,E,138.68420229258217,E,D,1
None,Bisexual,No,Single,31.592929774488432,-68.89024326504887,-26.648275649985898,112.12872610903281,D,D,-76.24333369726445,104.82140080911486,C,-132.1986867533985,C,132.10913715532763,E,D,1
Christian,Other,None,Single,58.31754133443743,45.24851337635443,-2.9229048973469807,45.63790947750307,A,E,41.74511673482866,115.65012027214667,C,76.2232882873255,D,25.99907860443581,E,B,1
Other,Heterosexual,Mental,Divorced,-219.28622299983962,-84.53258160725629,18.13333305161126,23.113019749661873,A,A,101.50082635665183,-57.69772568652757,E,-179.1959972397865,A,33.435345063205496,A,C,0
Muslim,Other,None,Widowed,55.182498424409346,-5.768824378452159,10.410497556387712,111.83356859682641,A,E,72.76495531488075,139.66829764974204,B,32.793972822296055,A,84.53813428144787,A,C,1
