orientation,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Heterosexual,26-35,D,-80.97511301464445,-10.22838460887628,A,E,C,E,E,68.83507195299828,107.56260168042769,-106.80520661989009,B,C,77.47147675500386,0
Other,26-35,D,136.07521690656898,204.0454166704834,A,D,B,D,D,65.67038478917439,-55.06276621587537,84.20948239876111,C,B,30.105777567070636,0
Homosexual,51-65,B,117.68080657620747,-82.26662477208501,D,E,E,B,B,94.85545619761201,-91.11763236555232,-75.31558095082215,E,B,111.06922581382024,0
Other,26-35,E,-35.654577942388684,96.44858161378515,D,D,D,E,D,15.10501096207228,-46.48387702102255,-68.34133296028791,E,D,-47.33589412267382,1
Homosexual,18-25,A,-64.80686481059608,-9.499686843798461,C,A,D,A,B,143.87845302663794,-40.15921139761912,-34.98313532382648,C,D,-79.67618505877432,1
Other,51-65,B,-35.60535936041676,-114.98102716337128,B,E,D,A,D,-75.45417163122487,30.38965528928399,-1.3904057201489752,E,C,-127.76973040356721,0
Homosexual,51-65,C,78.78908680317839,9.825390542390126,B,E,B,C,D,70.8772834728725,-28.723244730539893,-128.1393732422058,A,C,9.06673205671323,0
Other,36-50,A,-2.21758649259628,235.1540224210929,A,B,D,D,E,-21.894571221585537,174.41431238151367,184.9557483100941,E,D,13.938006441212563,1
Homosexual,65+,A,0.6629147305946883,227.77110168818902,B,D,B,D,E,43.99920494763672,-66.49514123557164,-53.013932023987174,C,D,15.801072295532206,0
Bisexual,51-65,B,-97.61586586384783,48.52224742567295,C,A,B,C,B,-7.603459790887617,126.37959909726713,174.48735181566084,B,E,144.9782181602755,1
Heterosexual,18-25,C,5.334537257015968,60.100261199815655,C,D,C,C,E,-55.51916989614183,77.53872390122697,-168.372276998197,A,E,-40.78155890512821,0
Other,65+,A,29.084922986824317,129.3102046189621,E,C,E,C,C,-222.55598179203474,20.11159699283248,41.51721384265492,B,B,-86.00297369813555,0
Homosexual,18-25,B,-185.49652467073545,-36.2241935075924,C,A,E,D,E,-110.62111222878343,-122.38765710638671,-21.332137869194195,C,C,28.535452284125984,0
Other,18-25,E,-73.71587936091382,-65.48248920481419,C,B,B,B,C,146.7233539150636,17.399895198998284,67.0540043022652,C,C,145.8097275392745,0
Heterosexual,18-25,E,248.35098556809848,-36.65503901587192,B,B,B,C,B,45.00015668688253,57.10702617124394,311.84820449323996,A,E,-77.53440784627769,0
Other,36-50,C,-209.1946119734316,-2.813115418108956,A,C,A,B,B,44.25087983664984,-263.7803952406593,70.07935680171975,C,C,-16.343174226504967,0
Homosexual,26-35,A,61.88188485894105,13.427044277989154,D,B,B,D,C,-11.286656592043155,37.02874206868402,-13.71492372870183,D,C,138.71948339961673,0
Other,65+,C,-42.84330580305934,-8.840057049693602,E,D,E,B,D,76.22626916854381,97.23672707059416,-5.929629017140111,A,C,24.56952073823084,0
Heterosexual,36-50,B,162.83719561131073,10.966981909277159,B,C,A,A,C,128.36152018969597,95.13966194177581,22.187706398390386,E,C,41.97382457438276,0
Heterosexual,36-50,D,1.9402728753111733,-158.86511338853268,C,A,B,A,D,13.245990342485566,-79.550967667639,17.0175525629559,D,D,30.614892851326513,1
Homosexual,18-25,B,-28.726568525163028,60.32463298498153,D,E,E,D,C,228.7729117155271,110.4920456557003,-12.515154697549791,A,A,-18.179772246454515,0
Bisexual,65+,C,94.67263707632819,-137.1910587932459,A,C,B,D,B,-63.69204102847388,-118.35309349548955,143.78418933288955,C,A,33.44888387017318,0
Other,26-35,C,10.877674943425768,-68.2948136292094,E,B,D,B,A,67.91135599798464,86.68224513331796,98.83154889163298,E,D,86.6261917706465,0
Heterosexual,51-65,A,57.52367769248021,-178.04302062504766,A,A,C,C,E,-99.9072801705686,-0.34906150545111236,266.6894049381003,D,A,68.70813139354846,1
Bisexual,18-25,C,-84.74732210132154,-172.34744916852628,D,E,E,D,A,150.9604368731953,204.6764710980243,56.49571783795124,B,B,-164.1112972934805,1
Bisexual,65+,C,120.26722427869325,202.67285095755568,B,E,B,A,C,-189.0171452976566,38.57238608913934,82.58203498000708,A,D,20.724258588390235,0
Heterosexual,65+,A,-133.1208728951998,75.74979218103996,A,A,C,B,D,18.43944149477893,66.94208441991783,56.10154910870949,B,B,116.60269479535185,0
Bisexual,36-50,C,110.66914293491996,88.62176677228943,B,A,A,E,A,-18.43758172598715,68.46966051943448,130.74224745253707,A,A,-28.372348547902376,0
Other,36-50,D,-69.91281496612575,-39.52999481195534,B,D,E,C,B,-106.40557240723645,-170.75289622227342,87.17598335247877,B,E,-162.4784041781933,1
Other,18-25,B,-18.904481618204745,130.92420314526032,B,E,C,A,E,-129.98117256975246,162.0482123219569,-110.28610932511491,C,C,-18.73171044420048,0
Bisexual,18-25,A,30.900418114540834,-112.24223418848563,B,C,E,A,B,-81.8877814533133,84.3237160385518,92.78590054285026,E,B,95.30516517311,1
Other,51-65,D,-43.428128173010386,-38.98612919312664,E,A,D,A,A,23.44152797004997,30.274716707925293,-30.017084478378166,D,C,185.94466388169633,1
Heterosexual,36-50,C,-167.97811372197614,-32.71702721196554,E,C,C,C,D,-0.9071527383307392,-136.4731217303977,72.57410496468576,B,D,-9.01037103952741,1
Bisexual,18-25,D,115.71210775576523,113.53311137066665,E,E,E,B,D,184.35791787333352,-53.58730317793644,-164.34584911250937,D,A,-122.38188696674467,0
Other,36-50,D,-69.61506001990018,-36.4158118286696,E,B,E,D,A,-151.34107635666516,72.11908799446213,29.4732306923142,E,E,-23.318947296260408,1
Other,18-25,A,-14.052191368012727,4.14302160350855,B,C,A,E,E,39.75885307518825,155.65323520191393,-138.4191426328512,E,C,-220.08208035174505,1
Other,18-25,C,171.19093200591524,-30.682852727000228,B,A,C,A,A,126.4353972158827,44.65226444620939,48.38865856855691,C,A,-205.4610266496479,0
Heterosexual,51-65,E,-63.09291424963581,-50.6976444910276,D,B,D,C,B,54.65507618496809,47.224574127064386,-36.25041431874195,E,C,48.23288354053776,0
Homosexual,51-65,B,56.065161384480746,77.9104039663866,D,D,C,A,C,-46.26568148542577,-4.836366657295565,-91.12952304476805,D,C,-111.93873509523328,0
Heterosexual,18-25,A,107.44157176604932,-53.195387008501406,E,E,A,C,A,150.5734060593235,194.7006447684937,55.54167770235628,B,C,141.25008769917923,0
Other,51-65,D,28.479874895251143,-188.9184094832651,D,A,B,A,A,138.3107868647588,26.179857518009054,-95.6443655188119,A,C,-108.52448509711536,1
Bisexual,51-65,C,154.1491489586366,68.92281104539552,A,B,C,D,B,-20.745219524264105,-145.4489274022234,138.34751832724646,D,A,40.14982938716066,0
Heterosexual,65+,A,-60.750167757781426,79.2238900136836,D,A,C,C,E,-83.53637075612218,-26.647241139445832,112.51240830757929,B,A,39.93254643343912,0
Other,18-25,E,32.994521478329894,-91.49554861469866,A,E,A,E,B,93.6745834728221,4.867838641326651,-14.01372604564144,D,D,-218.51805383394472,1
Bisexual,51-65,B,169.59767302043673,53.22565625039163,D,B,B,D,B,-47.85749737967572,-43.292995125175096,-198.14921128810346,D,D,38.43255982271136,0
Heterosexual,36-50,A,68.29397012889441,135.74422073860302,B,A,D,C,E,12.77352629438072,71.4773015673732,109.7392420686313,A,E,47.97308691426297,0
Bisexual,51-65,D,-89.41052519735452,53.58897310742259,C,A,D,C,A,152.89704958071354,-99.09629950178999,-49.18722614480905,E,B,-63.546802370279465,1
Homosexual,18-25,D,-41.48099829512577,31.974163489180622,A,D,A,C,B,-94.1916851732961,137.31978255790779,-196.4363098419549,B,B,-167.33886037344053,0
Heterosexual,51-65,A,-66.77473072640355,-28.941929430864526,E,C,E,E,A,39.43299517841912,-219.90409817226518,-11.29455423493754,A,D,-64.80383590336895,0
Homosexual,18-25,D,163.3151843932834,-82.1981153921241,B,D,B,A,E,-76.19226467332338,13.599349772023409,67.86057405808518,E,C,-158.30661102109895,0
Bisexual,51-65,B,99.5491410161993,-145.15114994729373,C,B,B,D,D,-51.88989691528319,-180.59670916591375,26.89503842148681,E,D,107.07874854437362,1
Homosexual,51-65,A,-219.37859980460422,57.14846961265012,E,E,E,E,B,140.5082611881771,99.67127090886845,-23.368664413657207,D,C,113.94673271561655,1
Bisexual,36-50,B,108.95956731598811,-85.31884216576832,E,B,A,D,D,4.70651406998911,-98.8799338215772,65.1489714022412,B,C,1.6634586246610703,0
Bisexual,26-35,A,-92.6044083431882,-57.05015463850292,B,A,E,C,B,-48.68320180624453,-33.726720280550765,-110.94176036002075,E,E,-261.8289632776267,1
Bisexual,51-65,A,-3.8175454954187544,122.17306614577123,A,E,C,D,E,-52.50956233259254,-105.91053915997242,-53.30770412783312,A,C,-1.2451348202070758,1
Other,65+,A,-10.543284013508437,-59.1153115892819,A,B,D,A,E,-82.43263817245796,-123.91726970293459,107.75837862817745,E,C,81.0291487462242,0
Homosexual,65+,D,-90.05391548382427,-32.23054457602749,E,D,E,E,E,-122.3671378491131,-67.85305309662375,209.08247315309606,B,B,44.37564108497521,0
Homosexual,65+,B,-175.56047394776527,24.689254873804927,A,D,B,C,A,81.68347289670525,-149.73012814745718,-55.84073939044865,C,B,133.25253303840304,1
Bisexual,65+,B,-36.2548553936188,94.36296744306438,D,C,D,A,D,-67.48211082156793,162.32379450757094,25.228207412418747,D,D,-199.61241805225725,0
Bisexual,65+,E,14.637530874807144,-68.26881926863845,A,D,E,B,C,-42.25039232036121,56.5125161179698,-129.51066539779254,E,A,24.658024661294697,0
Homosexual,18-25,E,-50.74445514054058,-58.81553940594733,C,A,C,A,A,19.192641910845573,-2.3590713509439105,-84.93501071926754,A,C,140.48940638037064,0
Bisexual,36-50,A,-286.15032159243935,-93.71604640348178,C,A,A,D,E,34.805323056517445,-19.62775381183244,25.946859300057383,B,B,-60.082783206178966,0
Homosexual,26-35,A,51.980317639354766,-102.77204971285494,E,B,E,E,C,113.00000702043044,54.279885648841564,-15.054001595998292,E,E,4.924600050267166,1
Other,36-50,D,47.27399647758758,-174.1450193843017,E,E,E,C,A,60.98935017933512,-58.03830009792519,32.64271339778529,C,A,106.53823778422375,1
Homosexual,18-25,B,51.16113224776663,50.418326795046,B,A,A,A,E,140.99319059647434,80.16322786732736,220.75244650434612,B,A,-108.50807277821268,0
Heterosexual,18-25,D,63.12575009425326,-80.60021307535698,A,D,D,C,B,27.497112229173542,-138.23375337992704,-51.25713033368364,B,C,-86.67914588824055,1
Other,65+,C,132.87505941053755,-5.785060702613668,C,B,C,D,A,-155.1015284217168,122.371861829736,-130.15537165975354,E,E,-101.6704731636516,0
Other,36-50,D,69.39272056367103,34.388645146259044,D,E,B,A,E,-121.25274936532828,-26.036443070758295,-28.198996120534254,C,D,99.13386955272085,0
Bisexual,36-50,C,-44.68590957275183,-51.9179673129437,D,D,A,B,E,-38.2753352226317,-180.73814175222168,-39.07257841687134,C,D,118.7111988371413,1
Homosexual,36-50,E,92.58498053647762,-75.21152550632002,A,A,C,D,D,74.62926867196433,19.204110484081674,-19.10934819568802,E,B,26.101093763095527,1
Bisexual,36-50,D,104.2386015676974,-98.96650299552786,D,E,B,A,E,-19.044541376359174,5.4755526701915,-195.73572591127814,D,D,-23.47259829026629,0
Heterosexual,26-35,C,-17.63559813902828,14.967841366130976,D,C,B,E,A,54.19801108113222,-71.79298375302085,65.48870010526889,B,D,28.16225909542308,0
Other,65+,C,-69.70816839661612,-25.312202328489043,C,D,C,D,D,58.22691255053593,12.38907600624725,43.76467884207423,B,D,-151.41617955031091,0
Other,26-35,C,-95.40348445147538,73.52617040132996,B,B,A,D,C,128.45732308230652,64.2522482747437,15.765272538752592,B,E,209.78802048402105,0
Other,18-25,E,10.045115609703773,-99.58973993721705,C,E,E,E,C,222.9049643416243,-18.374746283294307,34.192298482154385,E,E,44.888865982173385,0
Other,36-50,B,-14.731154273213637,17.830519629762463,C,E,E,E,E,-11.064537631451735,99.3937979781448,-200.21913134176125,B,A,-7.929446831713458,1
Homosexual,26-35,D,139.10134175449107,-62.60681379773898,B,A,B,E,B,111.98245625805787,-142.30553404756873,-89.97209977211237,E,B,38.2573762301031,0
Homosexual,36-50,A,-9.91816501699864,-34.250448305702314,A,E,B,D,B,-3.8172303952766455,-8.034705889827721,-104.72929483973851,B,A,-75.95898230322004,1
Homosexual,65+,D,47.31872283661346,213.37189987762156,B,D,A,C,B,-189.08230933599822,-98.15965705180754,24.60301372031333,A,E,-155.35765831073445,0
Homosexual,51-65,A,-68.18750372564396,2.896378795310206,B,E,A,E,E,-178.39953336680068,-117.46116244317389,-82.40121771832082,B,B,81.86710134429069,1
Bisexual,18-25,B,147.7658536006704,-13.125494628177231,C,B,C,D,A,-26.53322164559852,-170.15062112373695,135.63677363378034,D,D,-89.37993815549277,0
Heterosexual,65+,D,16.38085935985846,72.87673266747039,A,E,A,E,C,0.5662318134846951,27.899519341312395,19.315565600407364,E,E,260.05189625499327,1
Heterosexual,18-25,E,6.869304730284166,30.490167737183356,B,C,C,D,E,38.61238127863806,-77.69348022626112,86.55387467010559,E,A,-17.277660728763184,0
Other,18-25,E,226.81479876394474,-136.1950631716185,E,D,E,A,D,66.42973194095674,28.81326987433459,-48.1582132510366,D,B,31.550087466232164,0
Homosexual,18-25,E,-57.417925928189604,-98.8578029269648,E,E,C,D,C,-49.534050138308274,-29.141806035207868,12.207495796734097,B,C,-72.84318010258059,1
Heterosexual,26-35,C,-21.593908127252362,-3.9846253043196103,C,B,C,B,B,122.2757813695176,90.93595865634175,194.47750903996683,E,D,67.36398854650206,0
Heterosexual,51-65,A,-102.41163371770834,96.37758467835592,D,D,A,E,D,-134.07880173362102,-54.21211310131188,87.94746747950802,B,C,-55.327374674334926,1
Homosexual,36-50,A,-314.990621029314,12.882197345542593,D,B,A,B,E,105.82156207430597,-87.85568831281957,33.64507588260726,A,D,89.07936961604996,0
Other,18-25,B,88.70044348413101,-6.680905674003022,B,D,E,D,C,-118.59384949360805,51.47145591486345,43.19590772480367,D,C,-54.021207108186346,1
Heterosexual,65+,D,88.55474804626185,52.16371630484705,D,E,B,B,A,13.235205661950433,161.52872060757838,93.43639958966608,B,A,17.783700046905867,0
Heterosexual,65+,C,-145.72153768272966,-199.69120398455354,E,B,B,A,C,36.26490425475119,131.62482850660896,-57.34014976814093,E,B,-165.38990942419883,1
Homosexual,51-65,C,32.09043319697831,79.33106319371723,B,B,D,B,D,149.08433299708898,96.19304761992599,76.63213176120694,D,C,-41.11899067013045,0
Heterosexual,18-25,D,40.30248664207486,-96.06257715413837,C,C,A,D,D,202.2356086114506,-71.97885814915482,24.550670236587035,C,A,-59.060728435068754,1
Homosexual,18-25,B,58.8422040069444,164.9737657890571,A,D,D,A,E,-19.849068812809502,97.04259190426427,70.82842118005078,D,B,-62.85698366987364,1
Other,18-25,C,134.5112985140297,-48.74390448710505,B,D,C,C,A,-88.25615301228513,110.4898295632532,-14.420843530943614,E,A,81.90373963379606,0
Other,51-65,A,117.91330052615463,60.75775399944132,E,A,A,B,D,-166.09173065265463,73.52252055230215,114.14935424036452,A,B,-100.05192682603065,0
Other,18-25,E,-217.67129012978072,5.100976619652746,D,D,E,C,A,-142.72607776602933,-57.11906630837116,189.12395652043435,C,B,83.55146917131657,1
Homosexual,36-50,A,38.57817258937935,-76.12591610497148,A,D,D,C,C,-5.426254317924138,30.489017512177146,-86.93357092951017,A,A,57.72037250914514,0
Bisexual,26-35,E,-117.62695343033214,-59.051880053831105,D,A,E,D,C,-82.62310107438252,165.7901166082089,-94.18770368310724,E,C,161.04061080677985,1
Heterosexual,65+,E,-184.26018719028286,12.071758343942307,B,A,D,A,C,54.48900426674725,-43.36863438787893,30.272368512568747,B,A,-13.70499545750489,0
Bisexual,36-50,A,-27.23313210296856,-18.942295817937076,A,E,E,E,A,6.1909308480400025,-76.47701679129324,-22.399660252386962,A,A,-6.484969717220239,1
Homosexual,18-25,D,24.84161769211847,92.47518437961668,D,A,C,C,C,-26.824395154787815,141.44542496624146,-22.989724692768874,C,B,-65.43993764909514,1
Heterosexual,36-50,A,-9.87848829352383,13.79338310977863,C,D,D,B,C,144.34122947832557,-56.30801391127823,-60.44935565060445,C,E,14.312765580128053,1
Bisexual,26-35,D,-170.7993394458173,58.83524581071875,E,B,B,B,E,165.16202967543384,-204.92236871781725,-217.60435746611765,A,B,222.6503729042129,1
Bisexual,51-65,B,56.806864214135345,-0.08618101856297389,C,A,D,D,B,-3.055597874437403,79.63912258185786,-201.26696861654264,D,E,-66.78012325431565,0
Other,65+,C,-14.334484472438163,84.26548316025743,C,E,D,D,E,15.621382813880583,-7.58929118734233,-33.64956557466697,B,C,-125.26259720227597,1
Other,51-65,B,-73.91683728205035,-56.50115473513861,D,C,E,A,C,61.235578659706945,163.38945944073018,62.38829414531798,D,A,-95.2940252760854,0
Bisexual,18-25,D,-212.6753134260361,-165.36289776216745,D,D,D,A,C,50.9615654579617,-198.82403258619024,-45.37414810325559,A,A,8.540610182921393,1
Bisexual,65+,C,145.2612948112556,67.27282576478909,D,E,B,E,E,-3.518129347084221,28.06548017903843,65.92647978517331,C,A,-240.70014236950428,1
Bisexual,51-65,C,-65.32467881985379,37.19618865650912,A,C,D,D,E,-63.45182300587329,195.88215721725683,-105.661510403283,A,B,-135.78428174894498,1
Homosexual,26-35,C,-52.82267747803072,120.2119507203995,D,A,E,B,D,-119.43006170222101,-35.14004868954908,129.5432832704562,D,A,-68.92667677533478,0
Other,65+,E,30.80010305107379,212.80986613819124,A,C,C,C,D,115.17483555498815,152.62427117135954,-78.45814472273939,D,D,26.297555490034917,1
Homosexual,51-65,C,-23.37036523979516,154.22433413333212,D,B,A,C,B,83.07183473004223,32.22548927481458,104.14151253007344,C,E,-3.3252685637071644,0
Bisexual,65+,C,-112.63785616731555,-152.4664400501488,C,B,B,A,A,-71.86027621970807,-93.06391765006762,100.15207454507424,B,C,-79.69311952183757,1
Bisexual,51-65,D,319.52445084047457,42.32039637325722,D,C,B,D,C,-111.56506910553104,88.89991539682505,138.51004663767193,D,A,-208.703562164076,0
Homosexual,65+,E,-210.25500360696392,80.39870653794058,C,A,B,D,C,1.542286056115614,-69.03040644944127,-16.446069914365413,E,A,-21.203934413042465,1
Heterosexual,36-50,B,-32.998546537814335,-2.9743895297385503,B,D,E,A,E,76.86594861166604,-17.626029075365253,-209.2616211265498,E,D,53.886366153755674,0
Homosexual,65+,C,-75.91176337518732,86.99649850487452,A,D,B,B,A,41.81457707762638,152.2565376506128,52.55162779168286,A,C,40.61406127766358,1
Homosexual,26-35,E,271.98517655583083,-9.665302274441672,D,D,D,A,E,149.6900677486271,126.73896500169693,-66.95431403189673,E,B,33.26320242844983,1
Homosexual,65+,B,79.70302167017567,103.43570607249772,A,C,A,E,A,-3.6130442260255595,127.50268896139794,-98.01937751715022,A,E,-200.56264360355135,0
Homosexual,65+,D,48.49790400177153,49.434747687274964,D,C,C,E,A,-155.72861358831182,193.744359879385,-22.96120119720756,C,E,-38.10225904142426,0
Other,36-50,D,149.277787781008,-77.97136359603475,A,D,B,D,A,-45.23025401266961,20.510662499578846,134.1076526307398,D,D,-200.01084309542446,0
Homosexual,18-25,C,92.52610582212479,17.161634807529254,E,B,A,B,B,-48.00080514856516,159.2760023659075,65.16350705600601,C,C,-94.43411085965765,0
Bisexual,65+,C,-53.643703663250285,60.41891137300017,A,A,C,C,E,-46.84988746090286,-80.59865061753109,-112.38661444782178,C,A,70.95489627992687,0
Heterosexual,18-25,B,58.76741629301125,-36.93945929445568,A,A,E,A,C,-130.75610616718004,-181.9507055054967,-244.91361052164237,E,D,27.335587683732225,0
Homosexual,65+,D,158.4140106231004,-38.950012836773226,E,B,E,B,C,9.45511357992314,-130.0858855516721,-17.61540444744366,A,C,-15.556681623359738,1
Homosexual,18-25,B,-61.71694784962002,110.34850851749924,C,A,E,D,D,47.4735988322554,221.8921498339912,-82.31079366994322,C,B,-22.883182610560276,0
Heterosexual,36-50,E,108.54494525608543,-13.590282169589177,A,A,E,B,C,-194.0967486419111,-45.55253178871073,190.34598208178238,E,B,31.520470727800426,1
Homosexual,36-50,D,-59.045618215272974,-31.376185578834072,B,C,C,A,D,-93.53867564761946,-42.630761156956694,2.4700977919683793,C,A,246.80882382971276,1
Bisexual,36-50,D,88.83598391655279,-138.45462514573455,A,D,A,D,B,-124.05128599896842,9.35389420284578,-34.78044187427923,D,B,48.802001300843436,0
Bisexual,36-50,B,176.33720175967906,-110.54663532591391,C,D,B,A,C,18.90265588558264,73.0003501516044,65.16856175678436,A,B,-115.4466091486737,0
Other,51-65,D,-6.561821027330636,-39.926424605861826,C,E,D,B,C,36.81500900034841,-82.08927500908376,50.329300232981126,D,D,32.33155894566152,1
Other,36-50,B,-49.795097535901675,179.49472547330797,A,E,B,A,C,-82.06022821231007,44.93045276734483,-15.876400943546463,C,A,-158.67053975761672,0
Bisexual,36-50,D,15.94447786931783,-98.4416824183118,B,E,D,E,B,-30.744099803094226,-45.04235767316514,-8.105406541245253,C,A,-13.46855526847341,1
Heterosexual,26-35,B,83.71186888070457,-125.4509339645024,C,B,E,C,E,-41.613966836104446,85.8737924788271,55.24195545681923,A,D,-71.29633810635741,0
Heterosexual,18-25,E,42.97158704130168,-105.92295752875714,C,B,A,A,E,-24.005568906154135,-12.142228150744991,-264.29324810177525,E,D,-135.77898905798085,1
Bisexual,36-50,A,-42.75597407575704,123.40220597029223,C,D,A,D,A,105.42610926565905,147.54070447685115,33.05968128694919,D,B,0.8231610530348438,0
Homosexual,36-50,D,-105.28693377447289,11.445291994890924,D,D,D,A,A,-282.6377479031902,-167.90396468855621,0.6454321812831915,B,D,-30.886211881895893,1
Other,18-25,A,-15.192494452073129,169.06480685417435,C,A,D,D,A,-90.45023088993635,-41.15018931804997,0.47543949465131485,C,B,-130.48487235415024,0
Homosexual,26-35,D,-85.54712453814194,-21.85696875167245,E,C,C,D,D,45.93949909887864,-158.64473106895346,66.23299707302532,D,E,30.001748895817766,0
Heterosexual,36-50,B,-14.067891940524966,-2.3792322445291063,E,C,D,C,A,235.60589347861557,31.50287159095237,-80.05141908834578,E,C,-96.18359651655224,0
Heterosexual,65+,D,145.38875125600455,124.0392870538318,A,E,C,D,E,-27.85926939596939,-58.46768217974956,-113.61378337316745,B,D,120.39211792104855,1
Homosexual,51-65,C,51.22359566706145,-113.27174151846029,D,E,E,E,E,44.45019835976057,-38.17265811359506,76.2963606424346,A,B,-61.78162931075511,1
Bisexual,65+,C,-339.48290132606905,-84.2767200056059,C,C,B,D,C,-57.66504587577238,-13.767549260222243,-91.49576747286615,B,B,-95.18309076029978,1
Homosexual,51-65,B,134.33106132459503,-9.55866282116567,B,B,C,B,C,-28.47976126350371,-106.60879111414879,-147.3284383526255,D,E,143.53946961522576,0
Other,26-35,E,-40.515003481792995,40.52411547379996,D,D,B,E,C,-98.09575287675156,132.43939014783837,0.5455144202484186,C,C,-145.96616569943433,0
Heterosexual,36-50,A,-81.6774731307387,-1.4092624196624666,A,B,D,C,A,51.810546438662506,-19.168236314740867,-146.30965775276633,D,B,174.7921760947792,1
Other,26-35,C,-77.42529564174637,258.8844868226908,D,B,D,B,B,-106.53105923356702,-70.76706603808404,-74.29734883534076,B,C,1.534517108460319,1
Other,36-50,E,29.376906043032708,-259.50707761222316,E,A,D,A,E,-256.89927319555966,-197.92566464772122,27.12528392595623,C,A,-29.889776436502736,1
Bisexual,26-35,B,97.27293638413258,24.59249329218956,D,C,C,B,B,60.349861470569344,-8.162909587530462,59.43972291106658,B,D,-144.5063172910425,0
Bisexual,51-65,A,-106.26352341932632,100.02135116115834,D,C,C,E,E,-73.64705722999523,-122.19007003804927,106.18392399953926,A,C,-48.94293797357487,1
Heterosexual,26-35,C,23.3564603436903,-76.16344347716534,B,D,D,D,D,-56.924868300969,-31.55067196643203,-127.52133467000408,C,B,12.071384332191043,0
Heterosexual,26-35,C,-82.03128564918805,147.95499643089224,A,A,A,E,A,218.1152159594188,87.90777876058375,-49.0377401460575,B,B,-274.8388990440484,0
Homosexual,51-65,E,62.26070107364941,124.6421632451141,D,C,C,E,A,127.39556761978443,-37.92614222976312,30.09997751988586,A,E,77.05483492548527,0
Other,51-65,B,52.5907826917284,93.10962535663757,A,B,E,C,A,60.76406907069474,264.88895644296696,10.8078523661587,B,D,49.404573942684074,1
Homosexual,65+,B,-80.2800391136293,-39.862806529714625,B,E,B,E,E,104.22161515889637,-27.735963381357752,78.9833628929946,D,A,21.14662363559522,0
Homosexual,51-65,D,-12.57752538257278,-52.61238511533831,B,B,E,B,C,-68.7357263446277,-54.79730618673686,123.66376797913232,C,E,-92.35438657967742,1
Homosexual,26-35,A,-34.493366944132134,43.017444108570714,A,C,A,A,A,53.400067241521164,156.97451675165823,87.05938043975036,C,D,-42.543415763203676,0
Homosexual,26-35,D,-67.88885103108551,158.671693296273,D,E,E,B,A,-120.77429722709473,41.38395595236012,11.820047332292123,D,B,55.01003851949308,0
Bisexual,65+,C,30.758098484943275,87.47864961059754,E,B,A,E,B,-67.55363386082087,-69.59158903405577,-5.345724621705935,B,A,60.597616191543544,1
Bisexual,36-50,A,-24.302844503765474,46.3242454780693,A,A,A,A,A,12.617666971055302,131.91331857094457,-72.20122334555892,B,C,-54.18256061139732,0
Homosexual,26-35,A,-105.13950320155354,-57.47566359863837,A,A,D,C,B,46.52948278992631,67.61065881868537,-66.24776464346435,D,A,-164.54688836822478,0
Bisexual,18-25,A,-24.60606300760429,-28.17955332284218,D,A,A,B,C,-138.85890554700683,-52.811317072682854,54.26847575587338,D,D,-26.787741972016697,1
Other,18-25,C,22.4510880753071,-1.7346238362677877,D,B,D,E,E,65.55229461147188,10.591237152482712,-78.91395884382258,E,C,-84.1175263996491,0
Bisexual,65+,A,-65.73129520505765,130.60594742340467,B,C,B,C,C,-139.9711122436564,19.679148398016792,29.948604686558355,D,E,-3.2095801078696575,0
Heterosexual,65+,D,3.2224520357862323,-165.8558293872054,D,E,A,E,D,77.53848093576286,7.155304885602995,-56.469590203509604,C,B,-117.39059402652885,1
Homosexual,26-35,A,-10.387932326301383,7.572772479316001,A,C,C,A,D,138.93587059761677,-119.39520557288128,39.23773080689478,B,B,-66.19083339903814,1
Other,65+,A,-182.9991430792223,86.64153474013932,D,B,D,D,B,201.38147124205838,217.3823073579227,101.5554773951479,A,A,-15.019644995055478,0
Homosexual,18-25,D,51.204724337287686,29.701344871400398,C,C,C,E,B,122.29268551515489,-20.256738389215197,53.560208328660174,C,D,-138.1229607985233,1
Other,65+,B,-144.99138944526294,-8.773570476111368,C,B,A,C,E,-203.6574852941523,-44.32347117209013,-10.00938503359919,B,A,54.4825170277588,1
Bisexual,65+,A,-105.21674991036387,-40.63705166220823,A,B,E,D,C,211.6972272746503,33.309660396007004,-41.62716525036386,C,D,-6.7235502612982305,1
Homosexual,18-25,D,83.9882552749529,38.34131121967044,C,D,D,D,A,-58.11248980603557,-171.28418754033157,9.056461190778574,E,A,85.76579172016783,0
Homosexual,18-25,E,210.74262783933028,-22.45610380065544,A,D,B,A,E,63.5497190883342,106.1365956017788,0.25374780448630085,A,A,225.77493448545988,0
Bisexual,18-25,A,49.176375765137855,5.214550050669164,C,D,D,C,A,-164.48980995713725,12.156509921043213,133.18187965003222,D,B,-17.250577548986687,1
Other,18-25,D,150.87862401855435,-192.14426451420965,E,E,E,D,E,111.48796765925285,-49.714946010286035,113.1768893937887,C,C,76.73939588437186,0
Homosexual,26-35,A,-23.651424591602385,62.96786873122724,B,D,B,E,E,59.037501718929185,-34.6518299398301,-76.6492385918829,B,D,-63.62135267211143,0
Heterosexual,26-35,E,11.561725863720035,106.20283096813527,E,A,B,C,D,-110.45498950008181,52.65361386358426,86.39760328257668,E,E,14.515599120494297,0
