birth_year,age_range,Nationality,genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
74,65+,Mexico,Other,B,60.47401648182842,E,B,B,71.69076465738968,A,B,-18.085684348004325,E,142.84689480215152,B,-25.51492044299265,57.00911823069696,B,83.09009548094085,C,-106.20672944812783,0
81,51-65,India,F,B,110.02248247456646,C,E,E,-103.5710298659222,E,C,-35.16354253997972,C,61.40048534533842,A,52.660340831354745,-72.77954508292228,E,-195.72232097745595,D,167.41843033272656,0
72,51-65,Brazil,M,B,96.90957321577368,E,C,B,-47.57251309455507,A,E,10.486220930094694,C,53.091225166018965,B,94.17217009814787,-6.370267159634016,D,-120.68685578463226,D,-24.50278552747449,0
62,26-35,India,M,C,-6.891126764533907,A,B,E,167.03442206083926,B,B,-61.70619732760477,B,65.73332308639496,A,70.84551484286284,-158.33211134687406,B,2.580872248660578,D,190.74277826552256,0
32,18-25,Brazil,M,A,-9.314606220226299,D,E,D,84.33746299875571,E,A,-172.67694525580097,C,32.957760639912955,C,-136.62609067606883,-163.9634836561982,A,90.39661916057219,E,-61.75367137375285,0
62,65+,Mexico,F,A,-24.86290389280313,B,B,B,20.006253025146865,D,B,73.06448421015696,C,-312.65588709911435,D,1.457093014379834,-32.41536072864037,C,-53.88266363064537,B,-59.118938118565914,0
49,36-50,Mexico,Female,B,104.89487181727722,E,B,D,292.8743624394469,C,B,-94.80642996015357,C,-1.6496074503126668,D,-59.917255647577484,26.082238251605915,B,-26.76002002613589,C,-12.945788048622992,0
97,51-65,Germany,Female,A,-66.47002897614325,B,E,B,-86.07217001217111,D,E,64.43461223609313,B,-58.2610016327929,D,-10.463926094990441,-180.87728955664028,A,246.120465827795,A,-60.72669188756865,1
49,51-65,Germany,Male,B,79.7944548909711,D,B,E,-123.59547541132348,C,E,193.40615900992398,D,-137.1873674903463,D,115.06630880327545,78.2567407302778,D,76.81483895828782,A,82.68961756690676,1
96,18-25,Germany,Female,C,10.38177611556916,C,B,D,-79.29706938061948,D,D,40.48097131455011,C,-13.900108488832727,A,99.06361374600834,-84.27712210055569,C,-88.98248576374489,B,-12.767771859485212,0
24,18-25,UK,Female,A,-52.20288139437731,E,E,E,149.60552713556496,C,B,67.54611883597002,C,-38.53928171262259,A,38.26127362964959,-66.87470712474094,D,-49.054466935508195,E,9.791367959163317,1
77,26-35,Brazil,Female,A,-22.145379932534144,A,B,A,-114.33861171792579,C,C,125.07293123060646,D,-6.315690294371258,E,-39.43774696870598,54.607644211218066,D,-37.505038809591305,B,1.397840636820782,0
97,51-65,Germany,M,C,5.847645012515783,E,B,C,59.590111164646466,C,A,172.6649022925119,E,12.537643523033564,D,38.96756034623439,19.25017147602828,A,-114.14948937852512,E,45.16078249349188,0
20,26-35,Brazil,Female,D,196.15224519210665,B,B,D,124.95435081110014,C,C,-6.298645233508564,B,-154.90541154531374,D,107.52201025126126,189.46600186375966,C,-30.672651866518446,B,212.32283250143013,0
99,18-25,China,Female,C,49.507207015107966,C,C,A,53.4789671084853,A,D,58.24042465232022,B,67.63915930851337,C,132.05178205497876,-84.87715511433636,D,-97.526339766835,D,106.73920434422203,0
86,51-65,UK,F,E,30.20193778135788,A,D,D,78.95585349223869,E,C,-86.30617204483583,D,-74.68577944304614,B,-24.105260263734234,17.577118810158822,C,-56.619951160786144,B,-100.36900603832464,1
42,18-25,US,M,A,70.43800149736403,C,E,E,-44.38191055973048,A,D,78.13622696766345,B,182.7554907065779,D,19.327868736189593,-117.16857030862671,D,116.40777815456005,E,-147.5223880707245,0
43,36-50,India,M,B,-37.76453016981158,A,C,E,-47.87729256128429,C,C,5.633086763224982,B,-36.84444130586621,A,-57.68846620107683,86.54098632575554,A,-131.3012861057661,B,-101.0670012938672,0
36,26-35,UK,F,E,102.48973378159194,C,D,A,75.41134724219629,A,E,60.98393128469704,D,-81.85861054136112,C,-24.804188043943828,-71.14074724308833,E,-124.00888401645611,A,-61.54849591078637,1
38,51-65,UK,Female,A,-3.961965158367465,E,D,A,-142.97333156956972,D,E,112.23233257615108,D,-46.122053997712904,A,-20.12393033327946,-160.12682460599402,E,42.688823858758454,A,35.63513755880022,0
47,18-25,Brazil,Other,B,-45.575474243411286,E,B,C,-2.119901363410355,A,B,60.26816447279509,C,-25.40387954111522,A,-80.2852824786135,4.6225898068357125,C,-61.65199602781455,B,2.308430032348822,0
55,18-25,UK,F,E,70.4706524209459,D,E,E,-114.87355724580401,E,C,124.14606657300283,D,-15.240155803555854,B,175.74793111162487,-18.610195622450046,A,-84.65043301857106,E,3.6511087065913266,0
92,65+,Other,Male,E,-17.84874708599557,A,E,D,-40.06334790241877,D,A,-147.36813810623306,C,156.16090550530055,A,-118.57953928897653,75.7166796125554,D,200.0319744526724,E,80.54588420202164,1
95,65+,China,M,C,-66.5693609171938,E,C,A,-31.51801977677348,A,E,-15.16824898146029,E,49.65070848074046,D,112.23042699238597,66.55588544809264,A,-9.57937646336032,E,129.15264585598715,1
80,51-65,India,Non-binary,A,96.53472935393548,C,A,C,-141.67416791648498,C,E,-118.32899645285994,D,-76.28818697824849,C,24.600889143091408,-142.81421127471475,D,-86.7542790908886,B,-46.312203722437204,0
81,36-50,Other,Female,A,135.75079723391724,C,D,A,-65.0368826330489,E,C,-105.54634980996332,D,-176.40483080400807,D,10.224086271428087,12.401505643782675,E,-39.2895734713026,B,-5.427496729872875,0
71,26-35,UK,Other,C,77.6156725505349,B,A,D,-21.84236075049426,A,D,-110.27881204223662,E,150.12497661025742,A,-108.4713950312087,-37.370407610822184,D,-97.77413634598219,E,-97.85678967974309,0
53,18-25,Brazil,Male,C,-105.85177868144655,E,A,B,157.82100032185403,D,D,-64.67262860398867,D,104.74689629930123,A,93.60278500424076,-86.06990363923109,D,75.44522535762624,E,-127.67055995989014,0
68,65+,UK,M,E,-190.30890200148298,B,E,D,8.435178922079494,A,B,84.71837970977153,D,0.8139085606783413,E,-121.31236041505964,-6.118817683012486,C,-39.31799090475515,B,-220.6861409168427,0
83,51-65,UK,M,A,97.47063874420299,C,D,A,64.45964309122853,D,D,119.18981796471515,B,-11.790229892814068,E,78.86951214538676,47.820597974758314,C,-149.59635998921505,A,-91.52912224603222,1
79,36-50,Brazil,Male,D,-49.99412335341887,D,A,E,127.12803635603083,A,B,-371.95016942635897,D,-32.95754185003002,E,0.7604709458289935,-16.455143392613778,D,101.72889389401148,E,236.51781688855985,1
73,36-50,China,Male,C,-63.17302025323125,E,D,B,-92.13298167273831,B,E,155.03865934147407,C,91.67362579761165,A,26.269708903360378,-16.7101043522152,A,103.6902439205871,E,-15.449440705945566,1
72,65+,Germany,Male,B,111.93934084500992,C,E,D,-45.73259728741593,B,D,6.024723517751456,D,98.10127258444307,A,70.69649959766375,145.22167750026352,A,-162.42918377062912,E,-104.01851865881974,0
48,65+,US,Non-binary,D,112.03939913777523,C,A,D,10.099525291257102,E,B,-57.003410463629535,B,36.96020654801284,A,95.79000076923792,299.30726907976504,D,-74.70646285048744,A,-68.7410774133576,0
42,51-65,China,Female,D,62.34675042870501,E,A,A,107.69069988610593,A,B,-63.27962561991447,A,88.4543398164532,C,101.27076397175743,1.4415751127336847,A,-36.54484490102875,A,-36.53119540085036,0
36,36-50,Mexico,Other,A,-62.13696271175792,D,A,E,-139.3420951469999,E,E,-13.564215591313433,E,-153.1966675309785,D,-12.050698775757947,26.777320575115844,E,120.36559090325049,E,-0.4816414651047875,1
93,65+,Other,Male,B,-127.85854234741998,E,A,C,-91.15218026147907,D,D,30.291808629636797,E,-206.10070535641643,E,9.065238644807867,120.00486966423145,B,-5.117658202201693,D,-14.55352863858756,0
39,51-65,Mexico,M,D,30.097192732862226,A,A,A,51.70520785055036,C,A,9.27208720588898,C,166.40658317818927,D,-296.72473600955794,155.5462469567128,E,-76.04899139785348,C,165.93521687835192,1
28,65+,US,Other,C,83.17943724862566,E,D,B,57.146742302541,E,B,-154.4884009516818,A,102.77113133962254,D,-116.9022786757145,77.05331893231076,A,211.5625341050384,A,-9.399688434307226,0
19,65+,China,Female,E,253.0672319047627,E,A,E,29.957241367616977,D,B,38.0493715585889,D,64.10788848982978,E,-40.12274888575838,10.932164076099719,D,-20.483120748389336,C,-104.0562883689666,1
84,26-35,UK,Male,D,-109.42226956284105,E,D,A,58.50366023126446,E,B,1.779874323289331,E,-49.762354575069686,C,89.78386155281697,-12.8127849223342,C,-158.45314762165023,A,-104.13095708966524,0
88,26-35,Germany,M,C,-34.026308543005484,E,D,E,78.82099922649365,A,E,-25.53512007022345,C,-128.5494942178686,E,85.2270992506536,-154.26825187906624,B,-69.60697521034454,D,24.39556112322582,0
65,65+,Brazil,Female,E,20.91206536853046,E,B,A,51.45017506511537,B,B,-39.54978574446277,A,-0.992533637207329,D,77.92054090041279,113.29648543795561,A,-278.07969137623286,A,86.3679874169896,1
94,26-35,Other,F,B,-70.67975072392724,C,C,C,17.825999458767537,B,D,-116.85241827776531,A,-214.13242464498686,D,-118.7169958588777,-67.82206948127381,E,98.87855818445675,C,-24.787827770877332,0
67,18-25,Brazil,F,B,-17.319651187961547,A,C,A,-51.12001694611198,B,A,16.101606687368207,E,14.033521040355321,B,-51.93636116451823,182.32247315954115,A,62.90603102773444,D,-175.0701715923237,1
30,26-35,Germany,F,A,-85.00503901592839,E,C,D,3.5878954574754554,A,E,-218.29503316845583,E,-284.47027685239146,B,11.470650684708716,-108.63780213746668,C,-91.9392428770838,D,-84.41686478518533,0
95,18-25,Brazil,Female,B,-70.25965722067622,E,C,C,-133.6844939359891,C,B,83.291831976753,A,-15.549058041674488,B,46.743352374203,119.8001615143031,B,-22.952479205721776,B,72.84635104861312,0
82,65+,Germany,Female,A,-52.846841539694964,A,D,A,-194.69023036346184,E,E,-132.580776210717,D,53.723964835639826,B,-131.1999858405758,283.66632227646346,D,75.57882303807085,C,-67.15734788692725,1
57,26-35,Germany,Non-binary,E,-117.84335656446278,E,A,E,-10.489781550384428,C,C,73.64730615361866,A,-131.8234379227739,C,87.0335202268548,21.577129159803498,E,-80.09767552090919,A,24.272170114840296,0
38,51-65,Mexico,Male,C,-75.54799997036835,C,C,C,-57.98482729232228,D,E,-133.03109806658495,E,-110.78207717184047,E,-9.2659532909239,-145.71933737868414,E,148.59953981515122,C,38.067692038653774,1
98,18-25,China,M,C,-23.60994731362515,E,B,B,-196.8159196137677,D,D,206.7411748596752,E,26.955510461667842,D,-15.150475389770135,40.21768789740195,B,-49.43611134959177,D,140.37667795860483,0
28,18-25,Other,Non-binary,C,-44.32336423135237,B,B,C,-2.5239165727680795,C,B,137.62870693217633,C,-143.7690196594795,E,55.776972383484036,-125.04887272998614,C,-109.39504020984212,E,6.254254216925615,1
32,18-25,UK,Non-binary,E,-102.9200745167576,B,D,A,-90.86824753207581,A,B,61.508324342781705,D,-175.321735224219,D,74.41254819909362,-122.1234078321577,A,-104.97352903973368,D,-8.11958935244751,1
99,65+,Other,M,B,194.11803778952148,D,E,B,157.2832923678908,B,E,-20.461908737961743,B,107.10988300863515,E,27.668875541247694,16.0408520745904,D,60.67833700031871,A,129.6940522363061,1
94,65+,Brazil,Male,B,53.59257293650093,C,A,C,-6.536030496681283,B,A,-132.83006555019296,E,-47.09302155092229,D,-102.38727118675818,-124.48538329074772,D,-26.313762526590967,A,-152.58080419632222,1
28,51-65,Germany,F,B,68.66237006759671,A,A,D,-110.09589161769453,C,B,-5.1623076378161885,B,-112.79234671454354,B,-14.732540242225973,-154.05778581529438,B,-118.63521790172588,D,-56.9251088034537,0
26,36-50,China,F,E,-309.17120802222394,D,C,A,-10.912852242958863,C,C,225.63414093482024,C,-21.706942702788766,D,32.599625870049486,41.1007797569348,C,241.42124547156692,C,-129.53793639952778,0
33,18-25,Brazil,Female,B,10.724060739908946,D,C,D,4.066414428739578,C,D,-7.257845931106792,B,30.029578043994665,E,-124.87745252834308,-96.80500084573576,B,159.41907691822774,D,9.524822188210784,0
54,36-50,Mexico,Non-binary,B,-213.10735857535633,C,C,A,113.06165983708763,A,D,-157.4001724971872,B,-5.751152562876719,D,-24.106398176386566,156.58031973282115,E,-50.448443991129366,E,-7.8671374438419335,1
76,65+,US,Female,C,0.9951438974280058,C,B,A,-173.86760930087,D,D,-67.57147794725903,A,56.72345100011166,D,75.82272552289076,245.6273807237938,C,59.79010327085204,C,67.72425916919613,1
26,26-35,Mexico,Female,C,124.53097843593217,D,A,A,-23.97688227103808,C,C,-2.6406509370222815,E,-107.91071318357592,B,-83.16951256818477,-127.12226113751103,E,-308.6904129636421,A,58.536288575738716,1
22,26-35,India,Female,C,10.125291488686992,A,C,D,152.95166244065527,E,C,5.355745133487997,B,64.94108309369902,B,-45.16827513266389,144.18461987906116,D,277.7351847001622,B,260.9103644881233,1
60,51-65,Other,Non-binary,C,-59.13286540273649,A,D,D,-49.22130866247002,E,E,-48.47120136293317,C,-127.07066604703412,C,-61.708688834474366,-16.591666193201483,A,176.7345010747032,D,9.433951309087387,0
58,18-25,Germany,Non-binary,B,116.98498974849336,E,E,C,-129.33978392295467,B,D,-88.3832348953449,B,-70.19589852834915,B,-83.69047055777797,83.25098163732383,A,-118.89055545696148,A,160.9818167604142,1
28,18-25,US,Male,D,-67.83166778571491,C,A,C,-116.8674605400857,D,D,-76.05704788671174,D,-58.39656725998451,B,117.27628591019335,-43.148532009874316,B,-71.73275979029383,A,-208.27426217554495,1
22,36-50,US,Male,B,101.57718850858694,E,E,E,-12.158866465459194,D,E,133.97134828136973,B,-200.73988102701713,E,65.55309834209507,-47.29730323747933,C,-56.30262943584636,D,81.9944684634496,0
64,65+,India,Male,E,-35.280827895137854,E,B,D,14.711797872032106,C,A,-1.0853696319935757,A,67.20772471908015,C,53.90094185544019,-37.8859128665574,E,50.529567047093,C,93.99531143021588,0
69,36-50,Germany,M,E,124.83834385527462,A,B,E,-164.21149661219133,E,E,-61.7945721284754,C,2.4742760989389327,D,111.5569818710487,-92.5134769515714,A,200.63343465372503,D,114.24940435511456,1
72,65+,Brazil,Non-binary,A,63.08251969070277,B,A,A,72.73544373424254,D,E,-7.362841851465326,E,22.50484782575015,B,-72.0852952067626,190.3521342781997,D,-14.948479770764738,C,205.7620463126917,1
84,26-35,India,Non-binary,D,25.72641367329924,A,B,A,-0.1532376509992879,E,B,-214.31215747317543,E,-58.352078792454954,E,-83.51453855545557,96.97438660309655,A,112.92016146675937,D,-202.87358628531996,1
51,18-25,Other,F,E,-18.49396923934295,D,C,E,73.7837132072713,B,C,-66.73039627976341,A,-116.81591624418546,E,-126.62335649933864,134.73105905232558,B,129.4614659749384,E,87.00443846462517,1
32,26-35,Brazil,F,E,103.60351645157367,A,C,A,182.28200821210365,D,C,47.92555607372783,D,28.127383755177032,D,59.60178546157915,33.60062146317803,E,-52.64932940562387,B,65.47397216710556,0
76,65+,China,Female,D,-8.414073015885105,C,A,B,58.996659586116266,C,D,18.35383890852954,E,-31.024412021798163,D,41.06729914926392,25.855762681843768,D,3.5568457517084386,A,-76.77309473660345,0
72,18-25,Germany,Male,C,42.25719020614046,A,C,E,26.49075530155719,A,A,67.27921936813422,E,113.57444552469771,E,-49.242570155098406,6.220652896982358,E,-134.52362017130383,B,185.71114030556475,1
20,51-65,Brazil,F,C,53.17391694834067,B,B,E,-64.63443295449487,B,D,-35.25707646343716,B,-148.46592893525147,D,-116.35600025008861,125.92897256335893,B,-150.88185288640588,D,124.61422069282007,1
76,18-25,Germany,Male,E,3.1174349019968144,A,D,D,-16.256395116931802,A,E,73.63003205685824,E,-106.9625102003398,B,-146.64341067734395,63.502777013560504,E,-99.5389865419162,A,64.95949536514516,0
81,18-25,US,F,B,-55.9300295553965,E,D,A,223.5960166049114,B,A,-17.502996752981517,C,112.97816934765964,D,-62.46890627069983,-130.2683123978595,C,20.6718522802906,A,-37.385672933912744,1
88,18-25,Brazil,Other,E,154.4550608184491,B,C,B,40.06050855258462,D,D,164.14685193077315,A,121.51511358245813,D,28.040553988016885,50.137321898778644,E,-1.0586366954696247,B,21.741245701812506,1
32,51-65,Other,F,E,90.75657536067241,C,E,E,-152.16550437949536,C,B,77.55037669693668,C,-52.06358496299366,D,-21.621260851755814,169.90148458599006,A,-165.47298940482747,B,85.28862672874953,0
94,65+,Mexico,Other,C,58.76258664787204,D,D,A,-260.0283346117697,D,C,-137.717096577002,D,-181.8561966483655,A,-77.35485549678465,15.96997407669907,E,-203.13512870795364,E,223.62364264724928,0
21,36-50,India,F,A,-61.857401431753026,A,E,A,-145.61730120772017,A,A,78.54904827343799,D,150.55144150054048,B,-9.538339945886374,-88.63323315013581,D,-12.541309908548385,E,64.83541595677339,0
37,65+,India,Non-binary,E,-48.04780176724241,B,C,C,60.20130825719876,E,D,-44.59184048962346,C,-86.47678359975588,C,-20.24352799855209,-103.55070047399435,D,79.76226793292409,D,157.19611660544902,0
68,65+,Germany,M,A,48.559904810110666,C,C,A,-152.7987923996192,B,E,17.023780859781283,D,-122.2258466497267,D,28.139155489714803,66.47910191423938,E,23.235595752628296,A,18.54989572936436,0
68,18-25,Mexico,Non-binary,C,137.17777857618873,C,C,B,88.7683420270352,C,B,-76.67024395380531,C,28.694717087579015,D,-2.0588923567660835,8.495993730461466,E,77.45945056491894,A,-72.52935310524836,1
78,65+,US,Non-binary,D,-6.4425466880194,A,E,A,3.541726199804174,C,E,124.80996410096152,D,41.750881923457186,C,170.37788081533304,-39.196813901166365,E,-106.15576427684208,E,38.77858861518704,0
75,51-65,Brazil,Male,C,-145.45573551239684,C,A,E,69.34603399229005,A,B,110.33004331002691,A,18.57205214012726,E,11.556380662297805,162.8060605315137,D,-40.45309040716879,A,99.6483818032994,0
98,36-50,Germany,M,E,151.70749029455703,D,A,E,48.200514672467946,B,A,-98.5211400022465,A,31.622876668855593,C,52.299506888388414,-24.022032759324233,C,92.39631936482647,A,-14.553220092777613,1
92,51-65,India,Non-binary,C,-127.37159483141436,B,E,E,-31.898772724128783,A,D,-62.67916415952324,C,8.233303798799694,D,61.15508881319962,-90.0719888110658,D,-21.80092916634596,C,-153.7588613218124,0
43,51-65,India,Male,A,8.56311026698626,A,E,D,-36.23044495709556,A,C,-30.54442551160081,E,20.283179270567583,C,-42.110800183891826,-75.14701088638189,D,81.80175956101661,D,138.9706969813135,1
33,36-50,China,Female,A,90.70719939492798,C,C,C,-72.76769817485261,C,D,-68.8596871006027,D,118.8420932361377,A,46.17364330746696,68.37641254568167,C,-14.188925244627654,B,-27.569736023838082,0
60,51-65,UK,M,D,58.19973603551969,D,C,A,-93.11701022398638,B,B,-58.73925213857262,D,23.698138042898773,B,253.13612815267496,-44.27892742776935,E,56.48830525630713,B,108.96405680218666,1
99,36-50,China,F,C,182.24477819198987,C,C,B,56.90004797757735,B,E,62.6141109659706,B,-93.01448071712105,C,-134.52199884469385,-12.888045193394124,A,-74.74443679104755,A,-100.05557777650833,1
57,18-25,China,Other,D,95.84608904747427,A,E,B,53.96920041521012,D,B,-20.388903684262676,A,235.09878318238395,D,122.22304256557521,-4.416762471949416,B,88.21057159503395,D,-51.05043582792833,1
55,36-50,India,Male,E,-108.1537286348215,D,A,E,-52.092102307107304,C,A,-58.93835024802869,B,85.03726539295708,C,219.23636081163806,33.77985850395662,B,-38.06135232457268,C,22.03032209866805,1
77,51-65,Brazil,F,E,58.979006923760736,B,B,B,-69.92500841864458,A,D,-155.0895221778572,C,-123.59720254544216,D,-14.55632330969776,190.1199911821677,A,11.980771996907364,C,-28.611709892428273,0
97,36-50,China,F,C,-54.93945327528873,E,D,C,-42.370950673652516,E,E,194.4390154306755,C,-80.15048812259153,B,-8.844527247422977,-55.42739720522013,A,76.16084189669449,B,29.265134433711292,1
23,26-35,Brazil,F,E,-16.547315275596773,D,C,D,3.235276191037046,B,D,221.4558686078768,A,37.47313387636662,A,15.376155382188722,75.9024516058759,A,-116.73817593999875,D,-65.02804753891579,0
78,18-25,US,Female,E,91.13362984375463,C,D,B,-95.71723399791098,C,C,-93.57984808141735,A,-0.18216135029861732,C,20.011412659467414,7.95949161240759,A,124.70397565711457,A,-115.62722461430923,1
89,18-25,UK,F,E,-235.52169592072678,E,A,A,22.061356464684618,C,A,-39.036310300044036,E,-214.58668359176198,D,72.54149885539803,120.82273491893467,A,-26.852390424913885,D,-129.40613715969107,1
37,18-25,UK,Other,C,-22.795255112668947,E,C,D,-62.780154837695946,A,A,51.88205269748993,B,252.41644795224244,C,-125.81166115963707,-97.64807327944186,B,-35.61727691379309,A,87.65351060267345,1
75,65+,Other,Non-binary,D,-77.49972356626948,D,E,B,-131.38668651116447,C,B,55.57945308735333,A,204.6041436354943,B,30.03232868474174,-117.39976599977999,C,1.6031525293149798,A,-68.81276524981016,1
41,18-25,US,F,C,10.540066346878326,B,C,D,84.49481532232268,D,B,129.5406930859417,D,225.7945028415554,E,-20.62877402257068,201.61133648786227,A,-16.705203370318884,C,117.35354590302798,0
77,51-65,UK,M,E,-86.71212678903396,E,D,B,-69.42869094687426,D,C,32.73100210152393,D,-14.925407759306292,E,-165.56005854232257,-41.57431398449322,C,45.85081399142828,E,-21.84074933078311,0
87,36-50,Mexico,Female,E,3.77249437129046,E,C,E,-237.20942799044784,B,A,44.571033353641795,D,-24.54801210396655,A,131.2155644186146,-83.72864148500874,D,-92.70758846233194,D,-196.12419701041546,0
55,36-50,Other,F,E,-123.78269639079222,C,A,B,68.27242006800948,A,B,54.977871323375204,E,150.0288463686668,C,-37.25129304821513,-142.2716491839744,B,81.99476695729967,C,-16.211264072222175,1
46,26-35,Other,F,C,-93.14427999362593,B,E,D,-24.61495478277284,D,A,52.91263793396392,B,85.09642177828033,C,-89.95579566530529,39.393312882645745,E,-219.9265781423622,C,-24.2116591842662,1
98,36-50,Other,Male,C,9.157982029784966,A,E,A,177.28644557059155,A,D,13.098950152281533,D,3.6613803568249748,E,0.5607411255861697,104.9187084961329,C,-72.16102175957685,A,152.24752664106168,0
71,51-65,Mexico,Male,A,28.205774731715,C,D,A,-74.68257640215123,B,D,-27.659177687076802,E,69.82952559575696,B,19.16719989477749,-22.37262235693764,C,66.24019717335057,C,-226.91067975181224,1
86,65+,Germany,Female,C,-122.72701452536776,B,E,D,76.91842236846608,D,E,1.5484702012896443,E,11.222585600945331,B,-50.46216263941384,246.15377769764245,B,88.56373863621951,E,46.60489493797258,0
83,26-35,Other,F,A,36.19752206428318,B,C,D,96.67373072420759,A,A,221.79186060820678,C,-87.27933626274812,D,75.79276961488935,-224.99367993009426,B,-22.882214275819337,C,-2.531627995534182,0
85,65+,Other,Male,C,89.4245638433247,A,B,D,-42.731279794935624,A,D,-97.50308030039872,A,-63.38518380584548,B,30.448406947149987,-22.181474900013935,D,69.45762598677013,E,160.5353497134358,0
77,36-50,Germany,M,D,-20.955569818017224,D,A,E,112.80406319889525,D,A,-16.536192078339994,E,89.22000811447907,E,215.4162582568838,158.8374624523437,A,27.72978132920702,E,-64.32821939616483,1
50,51-65,Germany,M,E,-68.30191570173342,C,C,B,-187.03983723230473,E,C,-60.33570369540543,A,-41.1434490292729,C,127.29442588908225,-35.90259520913506,E,-22.871811830860736,D,-44.03852844529466,1
67,36-50,Other,Non-binary,A,116.34740588205719,B,D,A,27.277504474023623,E,E,-70.29893289207324,C,-104.85339563066903,C,75.0256969597402,-51.2352509468838,E,90.40736073602521,C,-12.973485177654581,0
74,65+,UK,Male,C,-74.95374410651966,D,C,B,40.08667151911479,D,D,-0.6871322206522422,D,-81.86222473241703,D,-11.909204728990948,10.150307909497478,A,-21.671454874095176,C,-32.02091318600407,0
36,18-25,UK,Male,B,-19.50911448044083,A,C,B,11.879447966683077,C,E,-82.0294687849249,E,-6.966108928669075,A,68.0452982450819,-32.12667923468599,B,15.170271492280376,C,-23.230848932039656,1
72,18-25,Germany,Other,D,-124.99205864333814,D,B,B,145.39467432196847,D,E,-69.46515565382641,B,-14.405100019606321,B,105.7678986048785,-43.05283780176798,E,60.814191907652706,A,12.745565756099762,1
60,51-65,Mexico,F,C,-39.72336440761771,E,E,D,-87.83690379588077,B,D,102.00812296025919,B,31.458338183224544,A,98.82474936152425,52.75374237354129,E,50.761680671677325,E,-30.77168862275665,1
27,51-65,Mexico,Male,D,105.84297612957837,A,A,D,24.295464263883453,E,D,32.485212616437096,D,-0.4411300057511997,C,-42.62779879001963,152.81041032350979,B,64.50226878407429,A,-59.48461141895345,1
22,18-25,UK,Female,B,-38.126675071545876,E,E,C,22.771112584194988,D,B,-32.50287508476809,B,128.39727048796172,B,-41.564542584467645,65.19431494072751,A,-91.76250656722077,B,-192.4563319742822,1
97,18-25,Other,Other,C,-83.34915565061269,B,D,D,-4.105404861606857,E,B,-35.88026315021809,B,0.031223938225441315,A,-87.80864661390635,39.73593969976272,E,39.5075335303508,B,-119.08696843533413,1
86,26-35,Germany,Female,D,-48.46991754788254,A,E,A,67.39146638120813,B,E,-177.76097520135878,C,54.07881957683033,D,-50.537723980066964,-14.582493481067418,D,-85.41843602690317,D,82.52337669797423,0
55,36-50,India,F,E,-70.59551555346442,D,B,C,48.658293858631694,E,B,158.1665001264526,B,-82.66950496065485,E,-296.43354847974064,276.7458265490472,A,-24.49018846044005,D,-42.48856515234594,1
71,26-35,UK,Non-binary,D,41.003272559802106,B,E,D,-36.018054224123844,E,C,88.88700284246163,E,76.04118169702191,D,88.47122865606329,88.95502969910652,D,100.60990991384382,D,172.9661457393637,0
38,36-50,Mexico,Other,E,-117.09812296548017,D,B,A,-90.70179435163091,C,B,26.23930253095245,D,-41.50187973635621,E,-139.7373732310009,102.96362226841215,E,67.21007521991528,B,92.66339351606851,0
32,36-50,US,Male,D,131.09387392247956,D,C,E,28.182466487285385,B,C,26.71518623173225,A,78.95683175914179,D,143.88520344716545,34.99644480350929,D,78.78979423873743,B,-190.85830580292878,0
71,26-35,Brazil,F,D,-34.97209972009578,D,E,D,236.17411683645156,E,A,49.01744838441546,E,48.23115344107425,A,33.00034276486028,72.81901136962786,C,118.5990151379441,C,-63.989491247744155,0
34,18-25,US,M,A,-171.06645969287112,B,A,B,57.88410174750657,C,B,-33.25770086315966,D,-78.26148862493474,D,8.14806640754413,-16.928093662491527,B,19.054393364915935,A,6.521233197049667,0
81,36-50,Mexico,Other,C,-33.35388009151882,D,E,E,138.60036041524768,E,D,28.796175253979158,D,-75.64882008847724,E,-58.46838056820316,71.69226273831653,A,-15.942392703086462,D,124.57092807462091,0
80,18-25,China,M,C,143.65684913608663,A,E,B,-168.21468402766286,A,A,-50.458527439496734,A,4.113240858191118,D,3.5164549391663074,-27.94446491330621,A,95.19363409328994,E,12.526567414038436,1
50,51-65,Mexico,Female,B,145.45442793413127,E,A,D,75.32293710467106,D,E,-87.814626127125,A,83.57541156058663,B,-83.44146382961222,160.22938574531665,A,51.760572628859656,D,262.29180828804266,1
46,51-65,US,M,A,-100.4507134601719,B,E,E,-22.25551546989399,B,E,-188.2263162419019,B,-175.91097272174824,A,81.87820078043521,39.772387616510684,B,-80.04495156170763,C,-28.957186010775416,1
60,26-35,Other,Male,D,129.60677362859013,A,D,B,158.1570904662947,B,D,5.232417041867811,C,5.883940158773955,C,-125.7293186831971,12.877123729229359,D,-53.80812994521167,D,-25.18081683972974,0
52,26-35,US,F,A,216.79812231497513,B,D,D,-203.87790998028828,E,D,-33.25930399799666,C,11.983232393184858,D,-103.92104917284324,-44.7609158963833,A,27.221041430080106,C,-90.92029712651305,0
52,36-50,Germany,Non-binary,E,131.66754608920087,D,D,C,-37.035074863859194,B,B,-12.512445701658342,C,-38.99527543108326,B,50.30492264155145,-4.384731834177455,D,-47.6808927727581,B,69.89652891987895,0
