Religion,marital_status,sexuality,nation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Hindu,Divorced,Heterosexual,India,103.01215113821843,42.06585072788647,129.09215561268573,75.0107356770796,B,A,84.75900850567525,B,174.8184561889584,C,D,A,44.79840863883539,A,-58.817190238639014,E,80.06112483447019,1
Christian,Single,Homosexual,India,140.4979174735211,141.4591495985934,28.16368268405437,43.63306073335977,D,A,-121.26907321910964,E,137.84528503341494,B,C,D,105.38501249753718,A,48.8326609222994,E,58.621798628166175,1
Hindu,Widowed,Heterosexual,UK,59.44018914985334,156.24337101154094,92.76309214229231,105.08501554551037,B,E,88.0838519155872,E,53.492662880817264,B,E,B,59.11672087900451,C,-138.09894122118976,A,119.91077466933487,1
Other,Married,Heterosexual,China,-107.04229220934545,136.89555842624753,-26.650045631977488,36.52088408627607,D,B,47.20968650640652,A,45.761150739820486,D,B,C,25.98259498735279,C,191.85445430098343,A,-22.184651523471903,1
Other,Divorced,Homosexual,US,8.913944606654086,-104.2578366809767,2.5329725737932147,97.40431093975744,C,E,-80.61955075351962,C,54.06007183585346,A,C,D,102.74651800372247,C,-92.86666025016919,E,-3.26774071530216,1
None,Married,Bisexual,US,197.1958748610738,-32.58966103347809,50.01691588254995,94.69015756805064,E,E,84.78404743036127,A,-182.55346735047502,B,B,E,-212.3467829355591,B,-211.20063782518122,E,115.89866419868859,0
Buddhist,Widowed,Other,Germany,-52.240124031431876,-12.923755828093203,-6.6955849810833135,-20.774748223974697,D,B,38.81690978017311,C,0.7648541662368497,C,B,C,45.685155429840215,D,-51.71737625897352,C,-33.69463210759759,1
Hindu,Divorced,Homosexual,UK,-58.268076677587345,-57.70253930141743,-106.72437757765087,31.243017267501273,E,C,-127.72970986913627,B,32.673136511666776,A,C,B,-92.03257725654888,A,-122.46773746003375,B,-2.7151370237729826,0
Jewish,Single,Other,Other,-36.70472920581692,153.15026775208406,-63.79353393209546,-23.623562557706354,B,E,132.32791140608663,D,-182.30641264493445,E,A,C,-145.70991845434293,E,12.836341314248015,A,108.02384418590596,0
Hindu,Divorced,Heterosexual,Germany,-3.47144003114647,85.09913335638576,101.03847355388365,61.24055985406164,D,B,106.50067444694893,A,-46.14435943872475,E,C,E,-41.68695622884647,E,-51.37221754056275,A,-136.50863344956423,0
Hindu,Widowed,Homosexual,Germany,-85.0324551373765,-22.139976566092052,-200.5985486878174,26.18429646651829,B,E,-64.8156905011567,A,74.23183289242819,D,A,E,-184.28995818525223,A,-144.85849944735585,A,115.18051366494007,1
None,Married,Homosexual,China,69.84977697276561,180.53138677986246,-124.78681386745637,-36.224455119175715,E,A,-40.17860828979706,A,-99.23348652762466,C,E,D,-44.54978633732215,E,110.14669730391462,B,-4.603952331844301,0
Other,Single,Other,Germany,-31.45671242823856,-11.270619950850339,-46.24627697337652,86.52360794891244,D,A,-32.659695063234025,A,-187.579225680308,A,B,A,201.15700997126885,A,42.402712582515804,A,21.94215168047965,0
None,Widowed,Bisexual,China,-91.07751762262109,-53.148725918678785,-71.88009687426245,53.741431128783766,C,B,-0.5583052776040802,A,90.15495674963148,C,D,E,-64.37023660136992,A,-103.41020745358385,A,97.67479779205954,1
None,Married,Other,Mexico,63.06755943310114,-289.7039978686601,100.43535372175715,-45.822290611870585,B,A,-68.2956967243182,D,-150.87419179173577,E,E,B,-35.04243216074179,C,-58.37019529796594,A,289.8941966399272,1
Christian,Married,Other,Mexico,107.9987245271761,-8.303743691953693,47.506995294683996,222.53842197153756,B,B,-102.48030935822247,A,-84.69173574949974,A,A,E,-101.1870570218608,A,-45.19791724955488,A,-44.53479737810963,0
Other,Married,Homosexual,UK,1.2446281422451795,-120.74727177549462,175.7982610847442,72.2247612502091,E,E,-69.08242490266665,A,-2.4093468559717746,A,B,E,-82.725411644011,C,96.03545380826995,E,58.456860423452284,1
Christian,Widowed,Bisexual,India,83.82481391983885,-75.71288269856782,-100.62342544573168,-4.944716756513388,B,E,77.48818261819991,D,-65.61802951189075,C,D,E,-153.77560807291678,A,63.29823002346687,D,-82.40435707547118,0
Jewish,Divorced,Homosexual,China,-56.45081963072247,-25.709883314816377,-103.44907560546754,-119.0463374080231,C,E,-190.5560814661198,A,-53.98433816914989,B,E,E,-134.1160578356348,D,-99.04403443628728,A,90.72388406594865,0
Other,Divorced,Heterosexual,India,-156.12897468103714,9.175348028237343,-18.939774741591613,-38.318277514921725,B,C,-113.84486924402172,D,11.091632541277638,C,D,B,326.4896321263784,B,-81.33724276540701,A,-102.28194583089072,0
Christian,Single,Other,US,-13.855635985021268,70.17776675111027,-64.33521629254906,-89.43487523248879,C,E,-30.64018438755054,D,-145.1217730735024,A,D,B,99.56283745027093,A,76.65445082263028,A,140.35952994256172,1
Jewish,Single,Homosexual,US,4.482601731839129,-146.4503361756864,10.500697425964626,-114.69576680835421,B,D,-62.857314561975016,A,17.135493337537934,A,E,E,-211.04626151921536,A,39.77484992323634,D,-17.94502064366898,1
Christian,Single,Other,Germany,87.21701633736537,-114.65872028548245,-17.30490986632875,-88.86071613497214,D,E,63.80024549451208,B,128.10603910044702,B,D,E,32.151031984093805,A,-81.44729013965775,E,4.279266779401628,1
Buddhist,Divorced,Bisexual,China,-188.7162289400857,0.42153995204062406,22.911482010217075,-58.141163623047085,D,C,8.7359107462822,C,45.622202905649786,A,D,D,-82.38539002539356,A,33.76180661518644,D,-68.54253473317749,0
Buddhist,Widowed,Other,Mexico,9.769756883024378,-250.0682778241326,-39.32711558937026,-21.913820918649822,D,C,33.9801259396857,B,17.089302570320474,A,A,D,23.368425038877977,C,-36.18159710614117,D,39.0266383693314,0
Buddhist,Single,Homosexual,Germany,179.40694184761762,-39.641604266940234,-22.036115916825626,-7.3745411896093165,E,C,132.67643864677427,D,-82.01976003074164,D,D,B,-48.3285790003024,E,-99.8115555337148,C,-63.50566037211114,0
Christian,Married,Heterosexual,India,52.80990171877927,-80.52005221783726,-62.70808922389547,-61.88890848373539,A,D,165.26109097078069,A,154.74623683067824,B,D,A,53.51972567629044,B,18.381735241915244,D,234.19978314555547,0
Muslim,Married,Other,US,-65.8136706194897,74.17979715854628,-92.62014284618103,169.77075189003895,B,A,-74.90234080803621,D,163.99067694964026,D,D,D,64.40211142252956,A,73.71231536492328,E,-140.95933939969999,0
Muslim,Single,Homosexual,China,-55.13084611948826,-175.94808732183475,-63.97083114621061,9.622123141309219,E,C,-58.28843934258906,B,-5.831905256360703,A,B,C,42.01404788730018,A,148.35193006869963,B,-79.41351546827104,1
Hindu,Married,Bisexual,Other,-44.22662599546897,49.66070039259042,-17.990316103288073,-58.750563876257154,E,D,139.32501263268685,B,-53.283950917281366,E,C,A,-12.209193667031796,B,-82.10194104029446,D,-46.62072603907883,0
Hindu,Widowed,Other,Germany,-26.84814676059916,-21.595686362609456,-138.97919926036408,153.9003526936811,D,B,58.97389907241728,E,-64.38333512615583,B,D,B,170.6513462081697,E,-79.35330836344028,D,-34.043022693872146,1
Muslim,Married,Other,Other,-54.44364117889342,22.801752744291022,126.13326497071758,-192.7621512911512,A,E,4.4654592914078775,E,-210.29801714202736,A,D,D,-59.01664818045415,A,54.69041125597223,C,151.04841301173505,0
Jewish,Single,Other,Germany,31.930158947147174,-127.92803176949414,-56.60330971694155,7.812606938256214,C,E,-143.1541771810671,B,59.55065945270183,E,E,C,58.53239967811176,D,-59.35469686402172,C,-37.630686855826525,0
Hindu,Widowed,Bisexual,Germany,189.53699717281563,34.728087515108356,138.27478373221055,283.39983770022326,D,C,-20.800503315887532,D,67.58709009699182,E,B,E,133.32287119963448,B,-156.00527679517276,D,-57.26616196454568,1
Jewish,Divorced,Homosexual,India,-36.39239082436864,-47.121477659091354,-24.356430462267426,-65.3044313894721,B,B,55.92054460538615,E,-123.67991129779364,B,A,D,77.55464835587836,E,144.37117246369576,E,45.361152278195235,1
Muslim,Single,Heterosexual,India,161.12485128150902,28.740989467524862,19.327236498738706,0.288882420029771,C,B,107.70848738744527,A,-85.31435538121079,B,E,C,-97.82848861550501,E,-14.781544182179122,A,-24.423412135869558,0
Other,Divorced,Bisexual,India,-111.05141471538302,-109.20414886009355,-80.39771087131417,4.7636262241021345,D,B,-153.32581018961676,B,-89.77328092679774,E,B,E,4.107706486478922,B,41.755418136600625,E,-102.51171127014882,1
Jewish,Widowed,Other,Brazil,71.58521099018894,-29.85172066004739,-12.436373067551026,10.892310419045158,C,D,-47.19297162029241,D,133.43655853905466,B,D,C,-81.54468696891412,A,1.9169920684617436,E,-95.92673734960368,0
Other,Single,Homosexual,India,53.85741164932202,16.611798973270194,-6.111689670495609,124.99600766562833,B,E,50.70530006901627,C,-11.840377178922088,A,B,D,-13.7779971264133,A,-138.75333639426825,E,-98.5724079410913,1
None,Divorced,Homosexual,Other,-97.16236849559432,27.13699360955555,31.84798195839371,-74.93316384798676,D,E,-34.36183497018079,A,-30.069782231764002,B,E,D,36.716665820567066,E,189.77814894563394,C,145.11732499045246,1
Jewish,Married,Homosexual,India,-39.75402790437901,165.49604643235907,-25.891238474483547,138.12542331439147,E,D,0.032073741849957725,E,121.5511473142761,A,D,C,-60.1974802243731,D,19.83214086139646,B,-66.19372888634496,0
Christian,Married,Other,India,127.32424327683715,-67.07965712577591,-135.91814811386652,-61.62666290416382,B,E,87.08761072119006,B,53.71639596575753,B,C,C,104.47474323242875,A,13.062991666581574,C,-52.98720017738368,0
None,Single,Bisexual,Brazil,-110.37461732378785,-72.56903406542038,-36.07302907507052,20.383926403039105,C,C,74.06390424270629,E,-156.96870561579027,B,B,E,126.17635029864435,D,-31.814359263672422,D,-79.13929878694024,1
Buddhist,Widowed,Heterosexual,China,2.331602590946265,1.1159458527590775,-66.89018365743783,-128.34379401876407,E,D,7.403359411164985,D,1.3905154919169114,C,D,D,172.00734303656432,B,-80.6714919153685,A,-61.47576593134073,1
None,Married,Other,Brazil,-40.61926746686612,-113.67479817446893,68.2118583804896,-14.966933823425038,E,A,-110.66534104127881,C,93.00625615766081,A,D,A,-97.87247611494712,A,-9.586828169280292,A,80.04806121263981,0
None,Single,Bisexual,India,89.2182885157003,-105.72845319301688,-84.34743382523476,22.728595982646073,C,D,-5.157102354546138,A,-44.85431445770946,D,D,B,-74.51181337452601,A,199.0630189488247,A,-107.50894763840981,0
Hindu,Married,Other,Other,-81.67905958580248,-29.439675160077723,-16.458194132877153,114.50562089901743,E,C,-104.19098459122678,D,137.1407234326782,B,D,A,60.68812747275132,A,41.68045918504465,B,4.11418885997313,1
Muslim,Divorced,Bisexual,India,-73.12524866031355,-24.928020336133326,7.238961307094198,13.495320854403783,A,E,-108.2712523767333,E,69.7802355813387,A,B,B,-1.9746441372036145,A,-109.96531962833613,E,-41.16714393361293,0
Hindu,Single,Homosexual,Brazil,-68.24696864788928,-15.039374558480645,21.58336342378762,-106.3914932792608,D,E,112.39770613502725,A,20.00335517610917,E,E,B,149.11626038938863,A,-184.24116275005315,C,36.09046969656598,0
Hindu,Single,Bisexual,Germany,56.56079439675082,46.24517806707754,-69.12654019111444,274.5953980819211,B,E,-65.94240676240081,D,7.010038164261988,A,B,C,-44.9563795640404,C,-2.946433997974825,C,-56.904989533620096,1
Hindu,Widowed,Bisexual,UK,1.7163762513588396,-140.24542512527458,2.467352129371737,-208.02260632958922,D,D,136.4940337908546,D,-6.3669320384494466,E,B,A,-58.580110086996726,A,-8.641002876050813,A,-149.10735422193412,1
None,Married,Heterosexual,China,102.27567528735062,29.725762455460806,-117.94176658405439,51.61400518687898,E,D,-9.926468958030284,E,-0.7648228524296967,B,B,E,-12.402170965975753,B,-11.221841387626764,C,-140.29005265756606,0
None,Single,Bisexual,Germany,7.152192358544722,3.9698690935618965,-113.539523056297,-16.865685182459117,B,B,-47.44666985164867,E,-71.12638888173775,D,A,B,-85.71978650917066,E,-142.4111594811808,E,47.966568736117125,0
Jewish,Divorced,Homosexual,Germany,-144.72353880672864,-64.30724726613244,35.814990843116504,-6.119363733870108,E,A,61.89393563193831,D,151.07947758329152,C,A,B,-139.55802227521622,E,18.624284189908195,D,-28.58646751003779,0
Muslim,Single,Bisexual,India,11.789410585517416,-57.76121465410651,77.84668440326915,63.971929732570764,D,C,-32.3069508144186,C,-118.99111107325979,E,C,A,53.10345610883916,A,273.1745544132042,B,-106.28333434563002,1
Jewish,Single,Other,India,95.35029067738787,-17.659947911650146,39.04705511755689,113.26687209116895,E,E,-114.9700637765593,E,-7.54650801815447,A,B,E,140.4767146574599,E,153.41903135606282,C,45.34872091720216,1
Hindu,Widowed,Heterosexual,Mexico,-41.80438024548203,167.5356239310475,32.60808999606881,33.02812150753722,C,E,182.06558721392094,C,21.756727038627073,A,D,A,75.27349050976893,C,-11.067576643435222,D,30.16709774119601,0
Other,Married,Homosexual,China,23.01463323531636,39.29308429128594,-122.53158523726026,-92.06512523324203,B,E,-35.801030487941546,E,180.77096938661649,E,E,C,-76.39485511312778,A,-103.08796142702516,C,-132.57080494558122,0
Jewish,Divorced,Homosexual,Brazil,45.176209046702176,-70.80938563663089,-6.044134791468638,17.515493091825213,C,E,109.91964781356849,D,-81.62755154039367,A,D,E,-76.14778885641401,A,-241.5999004643214,A,19.405551413115088,0
Jewish,Widowed,Heterosexual,India,80.05602801298075,-190.25159230393166,-117.99053108856796,18.776724340464547,E,E,10.699194923459585,C,56.132819246345164,A,C,C,-8.776690295130841,A,-64.8737244679422,C,171.27038198282182,0
Buddhist,Married,Other,India,-66.33771082698155,10.259009451300047,0.5584111372728391,14.570907806858779,A,A,44.189370320980956,A,-21.98949894941058,B,A,E,-128.47254403474216,A,48.78679966268024,B,21.72500763193085,1
Buddhist,Single,Bisexual,Other,-38.902679865816616,50.1421080442009,-65.68514646904917,-85.86184764818321,C,C,25.73755484685978,C,-43.430162300024655,B,B,C,90.26886050615678,B,89.38649708511375,C,58.26402374277983,1
Jewish,Single,Other,Other,-52.14411193657702,-57.651332955728165,-45.79138135490795,9.43009438700653,A,C,230.41654865075066,D,-26.420066126368084,B,D,A,-21.972833820951475,C,119.4039349036721,E,-172.60091564781385,1
Hindu,Widowed,Homosexual,India,113.76200968861912,21.708772142688375,81.4369334035582,-12.730892635077218,A,E,-10.10328611696169,B,-101.95345888780689,A,C,D,214.62301879425462,A,-56.502588444098265,B,-62.28123275891353,0
Christian,Widowed,Bisexual,Germany,171.58160746626885,-201.4435269229395,68.51119989106147,48.00226355263737,D,A,-94.66778716623621,C,-56.03556079337767,C,E,C,-92.66911657403361,C,113.98692447742312,E,77.55133304592998,1
Other,Widowed,Heterosexual,US,3.730887895965828,44.98925240168491,-137.53310403197614,123.64042222245742,E,A,33.74014761459826,C,-13.139662068293381,D,E,C,47.09705153083404,C,-10.387586155461372,D,17.36183548930138,0
Other,Divorced,Homosexual,China,11.71814642793155,-43.47126233327728,84.15516009952272,-82.49251680788015,B,E,129.09120318520422,A,-22.922489222342442,D,D,A,-53.28132430392644,D,-83.25955624894384,C,61.21535758834176,1
Muslim,Single,Heterosexual,Brazil,-30.92304100523735,21.35487274271964,22.662190113034196,32.83727508663006,A,D,2.963690514708027,D,-6.481166871376562,A,A,C,110.80794909298241,C,47.31287424034825,D,-83.2582145377686,1
Other,Widowed,Heterosexual,US,68.89312533516988,-6.896093576307905,-17.89568022919714,6.69179506846488,D,A,73.96946898563543,E,37.86980930750653,C,D,A,-133.6930120570259,A,-131.67130729614433,B,-56.555506567270164,1
Other,Divorced,Bisexual,Germany,-8.563328352723989,-101.21823211603878,67.72354749885933,-32.15796945731103,B,B,97.87827260326671,D,-8.347599852334447,D,B,A,-74.20903215442588,B,-106.21421092230648,C,-23.804922276393413,0
Muslim,Widowed,Other,UK,-193.1740405086535,-11.109547133560316,1.6137624303508014,48.675336790026165,B,E,80.51418078061086,A,73.51159069353031,A,E,C,-69.24012206783368,C,-38.963284742919825,C,-62.14708872732039,1
Muslim,Married,Heterosexual,Germany,-230.09329936493265,-25.419900450168765,-264.975985362652,75.18168478811702,B,C,50.704130371929104,A,31.039712882038195,E,E,E,78.2319627061575,A,-126.60942540537535,D,-108.87632084130105,0
Jewish,Single,Heterosexual,China,-80.03636015673177,74.95208511500357,-138.35502964963976,79.61875351124027,A,A,134.21034983597076,A,-170.86760326727273,B,A,E,181.5726989625458,E,25.5792195271616,C,-97.58728831021477,1
Hindu,Divorced,Other,India,-109.51700956453763,118.01357200903684,-37.14429309490949,15.963609511499754,D,E,-1.0414399538966739,E,8.129424025389467,D,B,C,28.172743267871432,B,137.47039792600197,B,37.147756763861324,0
Christian,Divorced,Heterosexual,UK,42.43033802923504,-206.63877139880694,-113.60893690578699,252.3763093651887,C,B,-160.48275975206516,E,57.28785228292451,C,C,D,60.96328749783273,A,29.629224356255545,B,97.9666064368998,0
None,Married,Heterosexual,China,-16.02756713983851,199.75297560528728,-9.12117079902332,-0.5623841578418481,A,A,13.932444210735486,A,83.18301926010982,A,E,B,-58.74996628984355,A,-142.02613319391918,C,-20.951738280547445,0
Buddhist,Widowed,Homosexual,Germany,228.2765099229424,-51.73984520227134,61.397638369925346,90.52726980957446,E,E,8.161372803495079,D,5.770421813550811,B,D,C,36.26275105139906,E,-48.83401240981037,A,-223.46386210013952,1
Other,Single,Other,Mexico,-0.7375523694431058,66.61031422966053,-11.964883026227383,43.041328445841984,C,D,2.673942552822605,A,-54.92060760957425,B,D,D,-65.91590998325965,E,124.36242279914427,D,119.39813225826381,1
Christian,Single,Other,Mexico,73.40165857838701,0.3127147620846751,-44.65869857674793,13.886652979688035,D,E,31.91529531443258,E,-170.14070232800788,E,E,C,-97.25122854723418,C,-39.9849623792256,C,57.79683490790445,0
Muslim,Married,Homosexual,US,-19.77205218654197,-64.90321072860714,9.504300553115304,121.45029128597342,D,B,-127.44267231077045,D,-218.5613874026193,B,E,E,-7.212451811850876,B,37.41295272517389,E,26.914901000180773,1
Christian,Widowed,Other,Other,-127.087905051993,143.42340914742354,-174.96184792874544,44.44856530933602,B,A,21.194841761739895,E,-120.7645506201436,D,C,B,28.380230223121828,A,25.85196637814046,D,2.923675992879881,0
Other,Married,Homosexual,UK,-89.12198309792197,-35.2486627564773,7.038830243765756,-181.8583223658557,E,C,205.53055227866,D,30.9349289230379,C,A,E,49.53700925851992,A,131.52606716275815,C,-48.530631942229064,0
Muslim,Married,Heterosexual,Mexico,94.58093841425945,101.2662414760289,24.097790305019075,-7.093844699316608,B,E,-208.98225145972162,E,22.549883602670924,D,E,B,-45.559337150955166,B,76.8930254907302,E,-186.40126003693328,0
Other,Married,Bisexual,Germany,-64.34798814607906,-48.195868783578106,59.45083695743132,-168.07171670043937,C,A,-27.941623223614158,D,-46.889335961034455,D,D,E,-62.22731631967097,E,-57.12700114519228,D,-19.556532052946384,0
None,Single,Heterosexual,Germany,50.94500732012922,37.94678808333536,52.26173359825441,51.87678998492906,D,C,-73.79798709466372,D,-54.89916449419463,E,C,E,-22.633190299908996,E,129.56133116328758,C,-17.844754599872914,1
Jewish,Widowed,Heterosexual,Germany,88.49982333532806,61.51950610892488,44.27385654538685,33.894752997634775,D,E,-188.6697661144719,C,28.83817548674678,C,E,E,-67.6298455241206,D,32.17355236423351,B,-69.59273944777966,0
Other,Widowed,Homosexual,Brazil,152.68034341437595,122.70376638733376,-37.34425115621768,-47.38227434637819,B,E,-36.645285286611255,D,163.21123147109316,C,B,A,86.04982388661185,C,89.47658441646081,D,-67.16702876349623,1
Muslim,Married,Bisexual,UK,-68.89647567981449,-3.2997872323148094,-41.82551679230681,-19.154605003035545,B,E,130.5885000277418,C,8.602678635138524,B,E,C,52.35826492152077,D,-7.968624083026597,C,52.419308662630584,1
Muslim,Divorced,Bisexual,India,40.47899983309118,-125.45884260650682,88.05364533900023,-64.25969499205551,C,D,61.73568193268492,E,44.82820599110132,A,B,E,-13.92406195588941,B,-1.2053525513690018,E,-159.51151574060134,0
Christian,Divorced,Bisexual,Germany,45.17575930725706,194.47994861027667,81.81947095235084,15.582173260075278,B,C,-52.05313461426957,A,78.27124848123817,D,E,B,-46.47626340114302,B,-158.4575822945514,B,2.5616889450963107,1
Buddhist,Single,Other,UK,130.69078022364835,95.76129812514786,63.573477822849064,-23.227224140918786,E,E,-17.50801438551989,E,54.50245986972783,E,B,B,8.764314256862518,C,112.37194820066001,B,-113.08079834127898,1
None,Married,Other,Germany,104.73209158414068,12.170586844619097,29.084003245023233,-56.60828767792832,A,E,-133.20400799226906,C,-8.031200024057242,A,D,A,62.72094430521983,B,76.97113839320579,E,-71.2616134688494,0
Buddhist,Married,Heterosexual,India,-150.81584515008376,152.73753546246803,123.32855189511788,-203.2445379580408,C,C,100.820507540822,C,-26.497944318075206,B,B,D,-26.32557500969501,D,-288.1692227723156,A,-169.5108372612502,0
Jewish,Widowed,Heterosexual,Brazil,-115.68604419039544,-255.77186614237112,229.48204350216804,33.2980864915006,B,D,63.484566449826474,A,-36.3179007430316,D,C,C,241.23307061768014,D,71.44432444855786,C,-144.59236875993838,1
Other,Widowed,Homosexual,Other,134.48396944746662,-216.07130569433198,91.59578307013989,-72.9781018605366,B,B,83.46961902715915,C,43.942153371807464,B,E,C,57.50768495669069,D,61.29534691767954,E,115.14873020615875,1
Jewish,Divorced,Other,China,102.49322891531752,119.12373518391686,3.656839565027512,47.716986554649395,B,C,34.10055604196041,C,72.54573379898436,D,A,B,-66.23433057556986,B,35.183484877697836,D,-75.15046262013905,0
Christian,Single,Other,Germany,-138.79067344520658,-155.46630716476176,216.32800688932238,-159.62816899072624,E,A,-36.02938938648627,D,53.1566561397248,C,B,D,42.76557289026141,A,154.0694961479227,C,-52.98352697334898,0
Jewish,Widowed,Bisexual,US,-163.82747890437625,91.45867280782136,44.17863615921732,150.83445626728457,C,B,49.703504051062275,E,68.68350801362084,E,E,A,103.81509885456472,E,-61.1523081094988,D,3.8515060489111033,1
Christian,Widowed,Bisexual,India,-97.56411515832467,-17.69651099542657,5.557377164595629,84.87917530060506,D,B,227.2662843840002,D,-129.67207490594296,C,B,D,105.3788235005278,B,-26.276573493837958,C,-123.77656691507568,0
Muslim,Divorced,Bisexual,Germany,-22.730602935344763,-58.91271777998905,116.56067695825982,106.81273982215389,E,C,40.4689397175376,D,-55.21817667916581,E,D,E,-58.90065220486791,B,8.514984007329764,D,-17.7946446690918,0
Other,Divorced,Bisexual,China,-94.71713639761626,2.9965027849453114,-61.01397045623003,121.11952074000108,A,B,-18.560661587716616,D,29.139938556279144,C,C,B,8.667510471198918,E,-46.16213750930424,C,94.34224138333683,0
Buddhist,Widowed,Heterosexual,UK,-124.85084479400595,-33.65250513705818,2.0927285412924324,-34.88810690076228,D,C,-82.23317691453234,A,179.66260885634495,A,A,C,-98.82512031115206,E,151.34024706204673,D,-71.77982298585984,1
Jewish,Married,Homosexual,US,-3.3935842733327295,-107.21258794120794,114.83379322636003,143.04116533818748,A,D,130.5102250280426,B,-181.88297121236567,C,C,D,143.71315814784393,E,8.721965487973307,E,42.9684664566057,0
Hindu,Widowed,Heterosexual,UK,-22.985732653675637,-152.98880009241773,-93.93875661866119,172.63272675774303,C,B,30.2595807621582,A,21.50688394784386,B,D,D,146.1120801620077,D,57.17240879013284,E,6.4874760568353365,0
Buddhist,Single,Heterosexual,UK,-125.78169449579156,52.10031380644957,-7.500622850742836,-63.782953277052,A,B,158.18885987550573,E,20.88451471671412,E,D,B,-77.04036485692278,E,159.7843880373128,B,-152.960312201775,0
Christian,Divorced,Heterosexual,India,42.33372947318929,-37.2523764107083,39.011377664737765,-103.54515334228715,A,C,-118.92413067789107,B,-16.64223803606329,A,D,E,-78.19456132549178,A,-49.37003302310043,E,72.76791108463313,1
None,Divorced,Homosexual,Other,12.008675019414037,94.26776732067701,96.98371168725916,-60.152128065257884,B,B,-83.71030885342802,B,-70.89613792655983,A,C,D,-64.1333449650856,D,140.3152121837149,C,-150.57163021975293,1
Christian,Widowed,Homosexual,Germany,13.058013694730139,107.29691724338353,196.3782891861638,-115.72956257654255,D,A,74.0666713988782,A,-30.23859320933101,B,A,D,-54.224047830486114,A,-33.127165875070695,E,-119.84782014363074,0
Christian,Divorced,Other,UK,5.296078671996192,29.765039353421397,-61.50628338876793,61.895890072427584,D,A,-140.998239908324,A,-57.75469962937603,D,C,C,-93.39575074559596,E,-95.42058758828695,A,2.798886647086738,0
Jewish,Widowed,Heterosexual,UK,3.5655765877981,-5.059508724608224,153.94721985416518,-60.90696429386491,A,C,-14.75315970221792,B,98.62493845877952,A,E,D,53.358044190524836,D,-57.608619473982806,B,168.77397797725104,0
Buddhist,Married,Bisexual,Brazil,144.91142884512973,-94.37905027041595,-58.42779623304217,137.59958637778246,D,C,-57.93574184463518,D,254.53772638539868,E,B,C,-42.46541646841243,D,-25.417939363239906,A,-132.5693950151802,0
None,Single,Heterosexual,Germany,53.19765773845998,-144.69355309905703,-41.95003351710935,56.75005417099707,A,B,-30.7807294233333,E,38.45350160463487,D,E,A,170.3499614610396,E,-178.9146521600107,E,-117.88249345799495,1
None,Single,Heterosexual,India,-87.43595286066645,-41.31784321728045,33.72576688701957,62.76902938263456,D,D,-87.84397023397457,C,57.091085038427494,C,C,E,-148.03076000202765,C,-236.62632092320484,B,-45.767068192795605,0
Other,Married,Bisexual,China,251.57539836727997,-28.743732630485535,67.33904447526913,-55.28297146220139,A,E,74.07871491348614,B,160.35787252188794,D,B,C,76.6262681465506,A,139.4495437762654,B,-49.23211890082753,1
Muslim,Divorced,Other,Brazil,8.373558276217123,-81.83835713053469,-80.19693287690134,-14.6710265647487,C,D,93.50093415531094,A,29.910531875047315,A,B,A,192.59535272384417,B,-198.76976242802436,E,40.49051293523591,1
Jewish,Widowed,Other,Brazil,191.64729345932088,97.71437269069597,-217.42249041682794,87.88065372549639,D,E,-137.69781361526802,A,89.85497186987547,A,D,A,50.17275362427414,E,-180.5548160521689,C,-68.24451868983058,0
Hindu,Married,Bisexual,UK,60.11189136271109,84.98977116893488,-95.97697594862899,-35.066904610899265,D,B,73.48960391526703,D,-81.34422396106403,D,A,C,32.496342124106306,A,129.7987312338141,A,82.3395781794699,1
None,Single,Homosexual,UK,40.57353525762844,-24.838239651322112,127.71105623287522,-49.49884255650374,C,A,76.8916274564317,E,29.241931781857687,E,A,C,60.36590829873061,E,-82.19598707545444,D,215.8813534276375,0
Muslim,Single,Bisexual,US,89.27233594752548,-176.23764144756947,-155.71155101131993,260.543177716985,A,E,-85.91969263746758,E,77.67615715515353,C,B,A,26.154417322101065,A,-95.02843655702128,C,-43.85837588368021,1
Christian,Married,Bisexual,Mexico,188.66009944390726,-136.17286133422544,-154.82016124741338,70.90305598126348,E,B,37.17629453455798,A,54.12149063080447,A,E,D,62.09379913182336,B,-1.2532692327714703,C,-35.15745988687654,0
Muslim,Single,Heterosexual,Mexico,21.857775431818226,-179.6888251653541,93.03164200287907,-63.838846207577674,B,D,159.12894819436917,A,-83.52109497677345,A,B,A,-27.082347258042223,A,36.79376962476806,C,41.18241381025619,1
Buddhist,Married,Heterosexual,Mexico,46.12974053527888,18.991071181603555,-121.67017023752504,35.881623651751994,D,C,238.27355978009274,A,14.948379628340009,D,C,A,-40.27796259539998,C,61.33213697863496,C,-29.532008046367736,1
Other,Widowed,Homosexual,China,73.53088981113811,-164.16950229571654,-71.20488292431168,-2.8665913921965616,E,E,63.421557921136284,E,-131.2475595120697,B,A,A,12.913000046839382,C,-6.454010874873416,C,-23.92766164572952,0
Hindu,Single,Other,Brazil,212.34386368208007,-246.73683043564276,-49.302199785164646,109.00518554460955,D,E,3.312525177670015,E,154.66729065477728,A,A,C,-55.88594938175193,C,-95.33487905477817,A,-13.478445146925191,0
