veteran,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Veteran,36-50,B,A,42.64152434266034,-169.7241189989744,E,249.9598372903266,-82.31193769676935,C,-57.72496056322226,-194.56361241589178,34.242716834685844,E,-6.1756740314042435,1
Veteran,18-25,A,C,74.29895448491848,-62.739832331040546,C,-76.78370930458928,114.59828974321333,B,-52.203355139233096,181.35941325336682,-43.032442994361105,C,0.5900284901028914,1
Non-Veteran,65+,A,C,-198.1872633067057,65.35324346088542,A,35.511628392530845,33.77565572654786,D,-216.86065939166,68.45687751006588,112.64768715150414,E,147.29641063289998,0
Veteran,65+,A,A,170.09649724004717,-135.71486264942402,B,44.50561588896032,14.703171874809454,D,15.122624664937916,-90.8298251447677,-81.80265767079288,E,125.4602013407632,1
Yes,18-25,B,D,-107.71570998696278,-45.97507465760241,E,9.439782890835195,8.621407368056653,B,289.9095098312948,114.20720577904082,-108.71921900198225,D,14.543707388639987,1
Non-Veteran,26-35,C,D,147.06785923853084,41.922976293724844,E,34.22080612573845,-56.68877038793707,D,-149.17438773597786,-50.49685908295963,-91.6401543918955,C,-230.12865357849313,1
Veteran,51-65,D,A,89.33405874814889,78.38267659000482,A,20.178054482247497,-103.8210339813499,D,-101.5941367284241,-94.37159397820388,-197.88752567235596,B,23.411736540252512,0
No,65+,C,E,56.76308753167436,67.16422131213417,B,22.365053569539782,-92.7327733398672,B,-30.817910865396534,-174.87161454712518,-66.98593214565126,B,33.106111122720634,1
Yes,18-25,D,B,-74.97279463264749,86.05275061799476,D,19.798614537663884,-37.80251752389556,A,111.98591983766173,-10.706211112100743,104.36775527981739,D,42.14578634881837,0
Non-Veteran,26-35,B,B,-120.94241690463905,146.3474723729343,D,-7.094517429441935,136.4052086884684,A,68.66080393967798,24.726165434645278,-29.055373866018236,A,-85.85357006886746,1
Non-Veteran,51-65,A,D,73.09020734793718,38.22797750332491,B,37.822718418858834,104.51959695135254,E,74.55878107364161,40.08516118630054,77.19366986575127,D,-26.237604075772197,1
Yes,51-65,E,E,112.81478285695223,218.16311140753223,C,177.6590220264129,38.55008806592611,A,-83.8487166432243,-9.343295759578755,50.80948189855393,C,-70.14072157464102,1
Non-Veteran,65+,B,D,53.5641537376342,47.752782333020996,A,-37.69048065143375,39.905534999267736,D,-16.077869285278314,-29.193965104966303,190.27708746602514,E,54.564021351922065,0
Veteran,51-65,D,D,182.53805078003145,-22.403934370503066,A,66.9719180549595,-174.2446863586034,B,11.401562694992581,-48.149097579909686,-145.4499631447859,E,210.42476493436033,1
Non-Veteran,36-50,D,D,60.72830603415393,-141.98686031397978,D,75.60050662392115,-68.94362428105438,A,-55.57688269195179,-40.385376314573676,-24.476189641122524,B,-37.77830177410778,0
Veteran,36-50,A,C,-145.51696174243588,-33.91878707546538,E,-5.0292989977653395,-179.27233295338704,C,108.20217957072116,-81.29838230053281,116.41053621813032,D,146.386520266951,1
Yes,51-65,C,D,-108.48120787375987,63.15270063965741,D,79.98126304247486,-61.4534205792488,D,-26.872373343309068,123.72092607813279,-95.23822321283245,B,-150.06919357699056,0
No,51-65,C,B,40.642774821024894,30.667443855001675,A,4.601987399680654,-63.93844698453919,A,-43.937767718952294,24.173551871824497,-2.603576639412233,A,33.67026638062056,1
Yes,36-50,E,B,-130.76986549976786,179.4144109881718,B,-191.80807216411978,68.22850219229683,A,74.32188616439889,-31.298958266745935,64.80943642298547,E,-69.36034624561356,1
Veteran,36-50,E,D,-89.14992964367093,135.3128615626338,B,17.90551947528716,6.782100829531827,A,89.5544198183394,-32.32698322531406,-129.6947774351703,C,5.078886967845952,0
Yes,36-50,B,A,-93.8015118064332,107.32271987612391,E,-102.1844280601923,152.56265406155666,C,-12.24110166308154,-54.415822387674574,-44.75577998400977,B,-38.77582211248468,1
Yes,65+,A,A,-34.197226241302666,205.21784704265795,E,-39.598125963960136,82.74347051663278,C,-154.35254454639812,38.8706970367191,112.23650937662664,E,-163.225678836442,1
Non-Veteran,36-50,C,E,203.438299847584,71.41431093757468,C,-86.91705049495366,61.00116400249125,D,88.14595645859949,5.759750233379323,191.9285658717066,A,149.86700960209492,1
Yes,51-65,C,D,-102.3083309589484,-108.10458217286202,A,-17.103894685842256,11.24913763959657,C,-127.20137129865404,-63.43133442607982,73.02128230033775,A,-97.53395127917574,0
Veteran,36-50,D,E,-74.14667759440022,-11.323453258892869,B,8.16465836304996,87.65654456936855,C,27.17643393400879,6.134334462362497,-4.074757874710322,E,85.05219011134383,1
No,18-25,E,A,64.19462831884552,4.481603458505775,C,-158.8643887459678,57.00177456630975,B,76.81842069911352,38.8140944073746,-84.01423497750862,C,-96.87323539293705,0
Veteran,36-50,E,B,5.720700997126177,71.86609834979588,A,-72.2534863519306,195.73505164906967,B,-1.0241864292331273,227.78875275100478,-41.591861752018,C,-24.59341963091598,1
No,18-25,D,D,10.793514170448946,76.80678088870914,C,50.358428701189325,101.48594381088117,A,-42.622128413857325,78.4025951068726,20.732480728640983,B,46.94050536260696,1
No,26-35,B,B,-85.92225020251553,-17.79856554331313,A,10.211547903316061,100.45028268279412,E,-27.2643014790265,18.205146636266104,-22.958021664302084,D,26.697088798223373,0
Yes,26-35,C,A,-104.71507445534185,-45.44458166039412,E,-9.716250756943788,33.37628657856745,E,-151.92038547995057,-4.326597529977381,94.25846985270593,C,59.43801733865656,1
Yes,51-65,B,E,193.3551620747467,-97.11464648578352,D,-117.54119447445615,71.77550982733165,E,-163.61954904499004,171.81391541677618,152.81504925881214,D,-2.172765359804901,1
Yes,51-65,A,D,122.42183320474219,93.7531097572382,A,182.59918073284754,43.068935787711155,A,1.4488473065790963,-56.352967362360154,28.007452524636832,A,-25.79738187656654,1
Yes,26-35,A,C,155.5401332516312,69.43455454545165,A,-105.83732786961167,3.0789513138000957,E,-161.24587707117112,-112.87141630635618,166.5676035138693,B,60.701419892398924,1
Veteran,65+,D,B,-54.15861345268399,114.2514280376365,B,129.44554823909843,-31.56733726999984,E,-108.7388682669979,-16.17943293317026,145.90844298166067,A,74.42401697768713,0
Veteran,26-35,B,B,108.99474909268206,-131.01211226571104,D,-80.5885633428796,-86.96600400673282,D,2.9863240585274706,-37.19533076590886,-101.51311657156643,B,-42.74944674978738,1
No,26-35,D,A,103.9449897155453,9.199482424167316,D,-17.057878058320462,88.48092292572828,B,4.6774102434115985,-165.15941226777025,-101.47991569929016,B,-46.22335567693155,1
No,26-35,C,B,7.478394379316336,48.7924900966863,C,166.0433117232278,33.03488614502715,D,-34.16895547618833,119.12197638383648,30.292486382045542,D,-91.94984603087207,0
Non-Veteran,18-25,D,B,56.497423101621216,80.12875994680901,A,2.119578106452482,124.46543187334723,E,18.568837909281786,34.36721281860818,64.03525849674726,E,4.799396709925709,0
Veteran,65+,E,B,-109.58023890233012,-106.9141686533704,D,-202.30458287463202,-82.71302287047948,C,111.49422990077866,-6.389233550185114,123.7498626060614,E,-77.15619267858881,1
Yes,65+,E,B,93.61718113662391,51.50272109111228,D,-61.24920886444225,153.4855619263069,C,-1.1445119951168434,-180.30238514732937,-61.792965544091686,E,-179.28392424916706,0
No,51-65,A,B,38.71064508629553,68.8294931650178,A,-60.819254585093276,21.729810963984722,D,129.73153963153433,-1.0238906674026038,-32.463372489232675,B,-103.75844069712312,1
No,26-35,A,C,-13.27433366245296,51.92252614836639,D,-159.39062254317682,-44.50198317263017,E,-94.95656793565156,-149.61780117862898,-76.51441584913,C,-73.0167867397439,1
Non-Veteran,18-25,A,E,-141.73549837536626,209.8276768497394,A,-214.05922640089508,262.052603314027,A,-23.919340399110396,74.02531920393137,17.970330325026605,D,-139.18190145187918,0
No,65+,D,A,-26.41555845107052,13.329312511835337,C,30.67158433733872,68.22012082881247,B,29.506869751117087,-145.3426326088395,23.697769768321866,B,19.650749236482067,1
Yes,65+,C,B,81.70303275695144,184.4045642429828,E,-16.417006782280303,10.258990145488049,C,-47.971201153145074,79.23757347520196,50.352792889485606,D,175.91878535623445,1
Veteran,51-65,B,B,60.211656072386745,-35.2938542476032,C,70.99896680647903,21.100521061794613,D,193.33639136654668,-106.42484187673821,74.60670523017941,E,27.093614403947125,1
Veteran,26-35,E,E,37.345124851179655,-53.786656941875236,C,-103.71866286835944,-100.19625677684813,E,139.38636711979373,30.37541739846536,-142.1510197457772,D,-64.22624034796128,0
No,18-25,C,C,-36.031546907944794,-105.04306449872267,C,1.5096590062130462,-89.63506687920484,A,-12.52671255488157,-44.284544033592724,161.06130643564765,A,13.325283716392361,0
Veteran,26-35,E,D,52.528764019843635,47.10720741649762,E,7.08437962319023,-4.158683099059679,E,53.11617822149799,33.09177133878771,45.26670396473872,B,-84.94022468422996,0
Veteran,26-35,D,E,-52.18646728380778,6.588283306940937,A,71.78727949081207,-92.68652699365623,B,-35.45633011009329,-189.03661681051233,-10.47661018374101,B,81.10031688230525,1
Veteran,36-50,A,B,257.2141830363787,-61.09699634241078,B,357.68273681289304,-127.89292583269342,B,-102.17390723647028,175.72321860723437,69.28434184026415,E,117.76245070675868,1
Yes,36-50,A,D,112.082973538097,-103.86355159353869,B,-82.97124269508053,-21.907776446596955,A,35.72732464106498,-183.7561565648552,-57.874627649533,D,-95.89294828217132,1
Yes,65+,A,A,186.99266365542988,156.85173460185172,E,-53.85039008216508,185.70939306220993,C,-59.02103754555582,-61.66099709259502,73.5802814882962,E,56.69680412690039,1
Yes,51-65,D,A,-183.7935721389099,-26.516858202272598,C,26.55769727135852,-126.04295115446706,C,7.83495686544554,-87.14692505209813,38.12587791621853,E,169.01360011439007,0
Veteran,51-65,A,B,8.615282051498484,-16.08312988804849,A,168.86595608913134,52.554629641894365,D,-107.6908441361597,-32.43462717446729,-14.037099458847987,D,-93.33774241043662,0
Non-Veteran,18-25,E,A,-187.02746536822747,59.422575300170934,E,99.62822416816786,84.34055227902843,E,178.38139483030704,-77.15984105754725,-98.04918813092884,C,71.9228133367376,1
Veteran,26-35,E,C,-267.5644089972189,-7.267324862401255,E,128.1805206604887,94.42572069454275,A,35.8099182332985,53.196851902688266,-36.949034589355826,D,126.47072161211781,0
Non-Veteran,51-65,E,C,12.065309225327905,-0.03101254468714409,B,-124.25568026908564,80.44608727214242,B,29.9065874201347,-115.57411161699262,-187.3942740287158,A,-66.66889603844113,0
No,36-50,B,B,61.594785599581904,-9.087957066724792,A,-2.669860224038292,53.17250167450778,B,83.67568327708895,-45.301708724672466,104.292334261964,B,97.18689897850574,0
Veteran,36-50,D,A,-2.214201310613001,-7.167449278240783,E,-3.7411813145120063,-97.24359828478013,D,-14.901975891591734,132.00460358196852,22.067045899732673,C,-80.36283778133053,1
Non-Veteran,36-50,D,A,77.09960942274914,-186.2570143141729,C,-89.36829436154295,-45.48030022488816,C,-59.464777122709286,-137.89225982451484,-37.608852124014255,E,-0.7255026334237403,1
No,18-25,C,D,93.20826070357849,98.43439845631569,C,8.917987061058806,-140.18105892599755,C,-189.61093680441678,-19.56539320204251,61.378761150504666,D,-19.277189153323796,1
Veteran,51-65,B,D,50.44399754877321,-109.05712997500294,A,160.5092385389939,87.67683358844238,A,-96.46164606382851,105.84648001457614,64.40891160326078,A,-183.174775489098,0
Yes,26-35,C,A,190.0012947765359,-94.30626713705848,E,7.557738678594654,209.07425598560854,C,107.52122352311426,-107.36433483170467,-21.857297781437012,E,47.598069291570425,1
Yes,26-35,A,B,-60.181482036627564,-46.24301803491503,D,48.76284035158004,74.4473716896555,B,-78.68770882565417,44.33739774695833,77.13157010226186,A,31.76647091712908,0
No,26-35,C,E,-1.2026423216584203,-161.25957103537488,B,-49.75886467464657,89.00944141461598,A,20.459890178136796,70.08456815617853,-2.0979452114040598,D,-74.29814756933796,0
Veteran,51-65,B,E,38.08266340951304,59.14556706620946,D,68.58692131571578,-103.83829499557939,C,52.30135012732814,-145.96839717101912,139.5878880956979,E,-76.90674386224549,1
No,36-50,E,E,-149.75668652766353,119.51578851382855,A,7.925919867108256,-100.95895084775788,E,-50.500225534742896,23.232847112786356,217.0029953324286,B,20.32368431915725,1
No,51-65,E,C,-156.22222373799093,33.55088181931819,D,-13.38055791416938,-57.36952740878356,E,47.38688438619155,194.60262580666992,83.31454921079796,A,32.275367042989075,0
Veteran,51-65,E,B,-42.03385267452337,121.18484709849182,E,43.01651206850212,-176.055878652778,B,108.41356209101738,-133.3349507009864,-4.7991389940092555,D,148.65608462016914,1
Yes,36-50,A,A,94.16532540072006,12.381758289707703,E,-76.5925816350919,9.240203624893189,C,20.24224066531529,-35.41147695364813,111.8630288625177,B,-0.46447196389084544,1
Veteran,18-25,B,A,16.489877527735995,-5.310648748024625,D,42.613576710187736,20.224382904708392,D,-93.58768944659575,-166.55476405555603,89.03509526594732,E,155.21838187144422,1
Veteran,65+,D,D,-125.1359000138998,111.70830465657046,E,18.668535462726478,156.73384247625648,A,-235.8494576752565,114.3985483498854,3.1573037903953876,E,90.76461062802568,1
Veteran,65+,E,C,-42.943922827202776,7.86647677405969,D,92.67616241234681,-79.58283985292958,E,128.6883661218018,177.1756225440558,-25.90382118639511,C,-201.1045258614506,0
Non-Veteran,65+,C,D,-36.52330869270094,160.57554239059826,E,169.55657818098157,32.11948742096581,B,68.60988807499537,-173.37058013396543,-155.811695559752,A,-23.378853036465593,1
No,65+,A,B,-234.76275841150178,-96.11372246643963,B,62.848115944406835,-91.6891838170633,D,7.0720080039594375,-142.6511100030026,-140.0508649983285,C,106.15538973557346,0
Non-Veteran,65+,E,A,-204.90536044295223,-363.2588243712692,A,14.580987612367355,-10.931624030588335,E,27.064496307591856,77.63480259649221,22.057946749151945,A,85.38155464623524,0
Yes,36-50,A,A,-140.42449538693185,33.11637569698,B,18.54568940809036,49.391272927801054,E,-12.572406131840918,65.38356906962206,-161.92883871350998,E,-33.579580182027854,1
Non-Veteran,36-50,E,B,-28.22459659524278,81.5460584255874,B,16.033035955518567,-101.46660973428997,E,-83.58579762801995,155.17589425525216,-117.99608646684882,B,110.20701487116315,1
Yes,18-25,B,B,43.6386653682389,-37.09746001497419,C,267.64562749540613,11.00553715001967,D,-48.548880424663295,-64.00972436875205,18.268856325562215,D,-87.36052342178127,1
Non-Veteran,65+,E,E,52.96716221385177,91.9004405734504,E,-64.90299259770968,-195.07162633395347,E,-139.42069900918096,25.238384967587947,90.94290242336066,A,-75.06199736603574,1
Veteran,51-65,D,C,58.63704868601638,-111.15089051581333,A,54.56886642689764,11.56814643269765,B,-142.37333665295188,116.50824364060624,-35.751382822708216,E,-85.63599716555505,1
No,65+,A,C,-117.09213722168906,63.47845345932846,A,6.090379967100634,-148.94986018444422,A,86.26875032549917,167.84602571366327,181.03985268004078,C,113.6569044628637,1
Non-Veteran,18-25,E,E,-24.56494294631525,-39.49249130472471,A,16.472749302738578,-145.3210775967181,D,60.157017998984905,-108.71717960621905,18.257653282269043,A,120.90764532924409,0
Non-Veteran,26-35,B,D,9.98814308044204,-60.59010712968955,D,-107.32322842378137,62.987181250113025,B,98.02592832470948,-43.12159914277207,-76.32188079817801,C,48.535372580262106,1
Yes,26-35,A,E,-80.86124684950843,-39.09580102248848,D,74.71314490055715,39.94556075929661,C,-149.9845275501717,-41.84148686313967,80.49900552300036,C,-15.776247237016856,1
Yes,26-35,B,A,-203.18260746812794,28.9070582999833,A,19.413913290464908,67.72958144943937,A,8.413121307621234,-68.70377922569217,126.48196585395375,D,329.6324865657942,0
Yes,26-35,B,C,-158.33117134847132,-59.181818506682205,D,128.838058336196,-146.0038548254335,A,-15.813999781672496,66.53492971605138,-146.918914582718,D,-59.154140845381455,1
Non-Veteran,26-35,C,A,-168.8003340935209,254.78648439758013,B,-51.19237359836971,80.68568640498366,A,-7.168467592355886,117.29676051226451,93.37370623494897,A,-18.777674107767673,0
Yes,18-25,D,E,33.30711443283541,177.53645833858067,A,-19.236775522001757,-51.61776069444919,E,-103.64665830896745,-69.76855746689614,-73.48449080665415,E,9.679069347607609,1
Veteran,36-50,B,A,-93.12065575651452,39.18342608131475,B,-23.860103786015195,-196.0282656826322,D,173.84558077133175,-2.2576195591321344,-171.10656238599108,E,-25.563066684195146,0
Non-Veteran,18-25,A,B,-53.41550467682056,46.14139176936771,D,-195.90105265093308,100.79971971283976,C,-0.5752947200682835,86.4973542015257,-23.05170552008359,E,-46.6414756177808,1
No,18-25,B,D,48.7756643423878,-105.61868586053822,D,-8.602400635473675,-73.00852244777884,E,-54.593254563767644,177.24115229484727,81.43156102284405,B,135.00617259680132,1
Non-Veteran,26-35,D,C,-104.8157001775016,53.79121545944864,C,36.85248048150642,54.94611781093591,C,-50.28540065887246,-62.237665632199445,-117.45061420004701,D,-124.74921729920095,0
Non-Veteran,18-25,B,C,1.9348889656928243,-139.37763910916698,B,116.17803811137217,35.090600019345,E,14.21287337184734,99.21949900937197,-62.156526022248826,E,17.478123651083145,1
Veteran,51-65,D,C,-3.032079422063291,224.30979082342182,B,-160.76928349738137,-85.22068291482555,C,-277.31634702703684,-51.618231495468066,-52.7616739845285,B,5.675846839949898,1
Non-Veteran,18-25,A,B,251.8235953451437,102.70622302236418,E,145.94570539855894,-78.03829154328241,D,-132.96885164041464,-160.7127386748465,-8.75048442409598,A,7.490914072696063,0
No,51-65,E,C,-153.77638695297952,20.74546972290334,B,28.600873635778097,-74.33660048181395,D,-57.17501666255455,-25.797062068694455,-126.10696946584747,A,105.27501114887683,0
Yes,65+,A,B,278.73070630146447,-13.181904380088438,D,-66.54522791301875,33.78538271241644,B,-85.09975906727807,-12.497903629217856,-149.4510018571585,B,-212.48353873876164,0
Veteran,18-25,E,C,-103.628508511962,-40.340482551934116,B,162.38120129520357,-122.86280842677515,E,-221.82983391419438,124.31365129690329,22.314858961087953,C,119.34633736545803,1
Veteran,65+,B,A,110.11986507221268,128.63204243496997,A,196.8552913060383,-115.1286308885253,A,45.24408570647762,55.57262205449515,-112.07649615832342,C,35.16036456555963,1
No,26-35,D,A,118.01679737236141,69.58927568571399,E,123.00069697011777,-14.412863083687592,A,-20.280811975462644,106.18359685838925,-99.77894634145677,B,106.11358601279461,0
No,51-65,C,A,112.95006305478204,-49.578993676293564,E,-38.851240274756535,-55.18407830656903,A,5.8523732468760965,-165.68758243260783,-44.176391547920154,E,78.49573964660132,0
No,18-25,D,C,-101.58131362950331,54.6219518814555,E,-37.04690857779387,136.708727258698,B,28.487564248529008,-72.63979082472467,0.10730252263712989,D,316.73081175208904,0
Non-Veteran,65+,C,E,-26.527055377767756,-26.672695088710448,E,82.9508968436405,126.70833253853739,A,-244.0999030403603,33.36212065158756,-7.0677598198005605,A,49.728955177969745,0
No,36-50,A,A,-33.76168267924648,-92.21974823073408,D,149.8739504179294,138.33054714612348,D,-124.2136176769229,62.443607635517594,81.9166831297898,B,155.22833416309717,1
No,18-25,E,B,229.00586462108242,132.11078627734986,B,219.19243347200285,-153.8948994437106,A,53.80878722886202,-43.33569468419002,9.382188994926036,D,39.84112116995356,0
Veteran,51-65,A,B,-117.32906588442695,79.05362614017226,A,-199.68734661610375,-202.5114687580399,A,-81.80685027105274,189.35349912588723,110.97542319490037,B,-97.43982503548223,0
No,51-65,D,C,-95.5950397727123,-70.30687078165755,A,-19.073452130252807,81.39677223692105,C,78.21546888567516,170.18099400182606,5.101215582080851,A,68.71977950775936,1
Yes,18-25,B,B,-80.01834557740479,128.03506928061788,D,-280.4444605420428,-151.00834301023897,C,77.07654660874665,-100.04884918029843,-13.679937891713145,B,9.407821572723565,1
Non-Veteran,51-65,B,C,102.6110307344194,154.7001100600171,E,30.964632004825166,163.49618889204606,C,34.07301246149187,23.304277459343137,-124.02476027595397,D,175.99867127953004,1
Yes,51-65,D,D,-18.543105659304356,-28.024421876296106,E,44.35541167711357,44.546986237426644,A,62.800974705416024,-53.71858270920088,-40.02717898254261,B,134.53987855008452,1
Non-Veteran,26-35,B,A,89.83473050179094,232.9578586771721,D,61.04555026877042,-71.54899702980804,C,-227.25883673677302,-57.0675355555474,53.803948776147195,C,93.8879446128117,1
Non-Veteran,65+,D,D,-40.825574217699305,-32.97262449869047,A,26.507398022124036,-201.77645928924943,A,101.16606636481238,-68.01813981034022,-104.84003195654836,A,-88.10790305053305,1
Non-Veteran,26-35,E,B,-58.49859595849413,-120.25729042084068,A,-289.35572090468884,110.88539381302489,E,207.5973803131097,-23.566515613070518,-162.00260339773348,C,-21.396394535540168,0
No,51-65,B,A,-39.81384948088592,13.171661225487409,C,135.97513305536384,138.59425304569984,C,-141.1010473621476,36.16842771770244,-56.51680578660597,E,-94.43902982725825,0
Veteran,18-25,D,B,61.32340989585193,-42.299680080788335,E,9.497532798323743,98.56228979181174,C,-112.56122794672115,101.98774637226119,18.188453985146822,C,-85.45565009584372,0
Non-Veteran,65+,E,D,-19.67575142632779,29.311899984338414,A,78.60194908345268,-52.76700391330539,C,-30.162846764070373,68.88741377524411,-87.10531191717632,A,-80.54561749439135,1
Veteran,26-35,A,E,81.291474192338,-102.97490092796878,E,79.4610506398135,59.0637190320581,A,-35.97908089540308,25.15305113308091,-127.27105414956263,B,83.10106737330233,1
Non-Veteran,65+,C,E,32.15096394485983,-49.60882640334835,C,-9.506956176856889,10.258569985788386,E,-30.46196444811169,183.9981930900815,-109.21289714883298,E,-88.87773854182328,0
Non-Veteran,51-65,E,A,-80.46606539871861,12.445384632168512,B,-55.89568234238662,-87.71976387414276,E,85.70589990644012,124.48300380553299,-162.6222694058314,E,93.13222075361726,0
Veteran,51-65,C,A,-0.5601817660212456,4.145222378578432,D,5.067677586137693,230.61247687782998,E,126.138200567351,96.4708372059226,39.36996476134282,E,-225.65467788342883,1
No,18-25,E,D,-44.844920371525845,82.04292804814206,A,188.27705774059876,73.79247376286945,C,140.12697922213948,-12.601840495539502,-16.340943179163993,A,-34.14793924237505,1
No,26-35,D,E,32.317927671008896,-44.322201387424386,D,-71.26475670110663,28.31721408725592,E,106.75131622154306,-101.35323299964631,7.137919525740368,B,-48.73177280864036,1
Veteran,36-50,E,A,155.17815182474536,-21.978986728071686,A,14.766105932406074,81.77727164405351,A,-88.00583231017289,119.0398938450899,-134.63123232340453,C,-28.33883110164666,0
Veteran,36-50,A,A,87.86024180770467,32.96045809727964,D,-45.44686846424919,-210.85733084025864,C,120.12993598009814,-49.26034644631144,7.478882499053029,B,46.66986777352208,1
Non-Veteran,18-25,D,A,226.0967043453898,100.77361785972596,D,-57.915926193458574,113.23366596058094,C,-31.293021160995764,-19.69355103822476,126.90121103645691,E,71.14193257519943,1
Yes,26-35,D,B,42.439365748918135,-48.79958522209055,D,-42.37358900103766,81.85860821345624,E,-29.89674554234778,25.214279080468703,47.263503858061526,B,-80.81068520031234,1
Veteran,65+,E,B,-39.55471096574038,103.18327497364994,D,-175.15382941023674,37.92303254912668,C,64.96193050315335,14.609953493560676,55.136385157571034,E,51.432711357409886,0
Non-Veteran,36-50,A,C,-51.1476545781654,204.82891772102536,B,-35.475121794365414,-59.06264093945383,E,-5.959233015860458,86.152286528487,199.08292985695888,A,-46.2294189533257,0
Veteran,26-35,A,C,-139.66442502773376,98.8175984397658,B,78.30398159784286,140.99777116056947,A,109.05468445717776,37.75125203390884,16.032346786645686,C,-57.68751222855328,0
Non-Veteran,51-65,C,A,18.68887723194276,39.415940224685905,D,21.760687118693887,6.927006088451922,E,-70.36792129019403,57.69391229233287,83.4752225145748,D,-106.32633713844348,1
Yes,51-65,B,E,103.58328547936313,-73.71941957471137,B,22.887739138489057,-123.27842662839181,D,160.84824215345094,-116.72386176815787,92.71228826770941,C,-302.84566712539157,1
Veteran,65+,B,E,-8.728240105356356,66.49590554765477,E,209.51253097249852,42.1305024172314,C,60.37871362444424,-250.39720327634484,-60.653107399132736,B,18.231983690153484,0
Non-Veteran,36-50,E,A,46.325155182294196,109.92113355257571,B,-9.638126186484296,-215.75456248009988,D,27.396959191692922,-24.344188590690752,97.42631978712521,C,-49.20987320408331,1
Yes,65+,B,B,58.926389276650596,86.18721258576983,E,-128.72057053824088,-143.837909120288,B,80.9058047213666,89.90298608174741,-42.26205673687728,E,115.32578224565569,1
Yes,18-25,C,C,-45.189027431320305,127.65205287366437,B,99.32822573319768,39.5514917232176,B,-240.23507510951623,-60.61216042415924,-4.1994853152387375,C,-124.16500788522151,0
Veteran,18-25,B,B,73.82082456369477,171.1707866048517,E,65.25567718815354,56.162294952548905,D,-38.042902295322335,-206.958555362902,45.84228991123288,B,177.9176259062312,0
Yes,18-25,C,D,-99.94303525099492,-29.341047539173292,C,-154.10240331509303,-39.94543293118258,C,-101.22744557706585,-17.42835982725848,144.05395220233507,E,-13.52218431671271,1
No,26-35,A,A,182.47179339163958,88.11390379908484,A,55.493298709840325,-53.43114116490403,D,212.8008282726493,250.69683150057372,83.22621289518192,B,-47.92750726637686,0
Non-Veteran,26-35,A,A,-18.492059097924958,-51.95436608436273,A,-39.698985983810125,-186.1719319925809,A,-5.299282537694975,-97.7855739825446,54.82796601830348,D,1.595342522325084,1
Veteran,26-35,D,A,79.92498889367874,-214.28816406444832,A,-25.17190567211439,-54.86791249051305,E,-45.533718800272005,-11.56356977589781,-35.21402271780638,C,-197.28577926570566,1
Veteran,36-50,A,D,115.40757861127385,-105.13829086001871,C,83.86986012712984,-112.84545394099598,D,69.99407917789634,96.98001559245442,177.94016504351754,A,-176.20720043571097,1
Veteran,26-35,C,B,0.9022950892392795,-17.982435373560797,A,129.28142206391811,-51.60488739642829,E,-31.433550024792357,-11.322141789349955,-13.065917855690007,C,-47.10738183807712,0
Yes,51-65,E,A,-146.30974229269447,-65.68420339058424,C,-32.328917142316485,-62.7233923617151,D,-96.5669365705078,-46.19671799346022,150.6583111009549,C,91.71221045688799,1
Non-Veteran,65+,A,B,-93.14378933023266,-32.14621120827211,B,2.2212785078683956,23.512959981926432,D,73.73362321006157,27.109966327718986,-84.49630902678754,D,90.96864857822683,0
Veteran,51-65,E,B,-78.91327436062878,-16.275696814715783,C,146.615097098716,167.56712631273524,B,86.84692399760476,-261.2574850375704,-119.6812335448431,D,-100.01205044664742,0
Yes,36-50,A,A,99.24784426111876,2.682395928312405,D,-10.465217626867181,40.28900348291465,A,-46.218606003044016,-188.32781675121086,50.75077644513366,B,32.89650292440267,0
Non-Veteran,65+,A,C,-18.270724369962284,-1.8772523069173268,C,-216.03898609265508,-26.473571758443793,B,-20.805861408530763,-11.419885066903607,-16.052575582639474,D,27.410189378414763,0
Veteran,18-25,B,B,65.88937405769845,-109.49209770014814,E,-8.750135672490257,23.31185580663188,C,23.057361039522625,-94.9535634213951,-144.03952550393876,E,-10.297802798306053,1
Non-Veteran,36-50,D,D,7.549846644787424,78.4754371601528,B,123.1229423244824,-132.01116545363897,C,119.80009178490407,-118.37095074957324,76.44404181374345,E,1.729880011204682,0
No,51-65,D,B,52.083189977681634,77.02414319977655,C,3.763210918165135,-80.1874959231311,B,-137.25442731995673,114.15161734530967,86.4726981579809,B,-187.93032927476358,0
No,51-65,A,A,-34.301396934699405,119.84983018043562,A,108.00019844090632,146.03179622390283,C,-89.10644373784038,40.02042017424982,-133.38379907602746,A,46.630999658490666,1
Veteran,18-25,A,C,24.924365393271312,-281.98026608540755,D,-58.75980673927693,-37.98338237076131,E,-54.66118263997598,206.06216685361102,2.12363494525372,A,-5.589794472133852,0
Veteran,26-35,C,D,98.10117312866257,2.2587168714302375,A,-64.9902932954968,-31.665921764228756,D,42.43829314009497,-40.74604223774463,-158.15076061018712,E,-53.74309734169701,0
Yes,36-50,E,C,-46.501813857679096,68.32593816254689,B,-9.166091427970297,-47.849977182814165,A,-43.11410250763778,30.62556735934064,-21.635930051732743,E,18.18209764381465,1
Veteran,51-65,C,E,-38.290607612112225,157.44677372322008,E,-80.69299336344464,-229.61753279571374,D,56.92280290205382,-9.358596218457999,-285.1720741048378,E,6.465490837203092,1
