genero,marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
F,Widowed,-76.36106181026065,E,104.4496010314127,E,188.88059956206902,A,168.3920839007214,-24.815810963240263,B,-11.376206104370095,-98.7709133421837,D,0
M,Widowed,-89.41088283195958,A,-102.74413946657465,B,-82.93560010715706,D,-28.444248393577887,-21.236222546626763,A,64.5491789571352,-116.04197118787457,C,1
F,Single,27.64748414417875,E,108.31060248206992,D,12.127297252391262,E,-19.267560040533482,-60.372335551140665,D,118.4154580371867,66.53150221757319,E,1
F,Married,122.94194083544522,C,41.64811967003691,E,-68.90551014836191,E,-8.762184207763372,147.22202255347457,E,92.8599966499608,92.0752332716663,B,0
Non-binary,Single,32.68263807697475,A,90.68820438581324,D,-59.624341170626394,C,-74.3971621850433,-68.99909987842614,A,27.784657417881135,-57.54380586672687,A,1
Non-binary,Married,-157.44004020349695,C,24.87729417655404,C,-165.41181725306288,E,-92.26899104276633,-18.69166881410673,E,180.78258913779854,39.324148121346774,A,0
M,Married,-3.880190466957619,C,155.52537549973368,B,-246.40192670295056,B,52.382540831631495,-43.339171309083994,E,101.45226081002552,13.211428022285274,E,1
Male,Widowed,218.20343749992372,B,9.632080689473819,C,-93.88501157501135,D,-111.63182975472839,-28.121835157599858,C,-176.27249938242514,-85.51812669616604,B,1
M,Single,-144.26386572766893,E,140.82937876394828,D,-21.07912852658889,D,241.72656013942367,-68.20590004856723,A,-265.6095499226093,29.969291507583044,A,0
F,Divorced,-16.78572136659195,C,8.647275529360522,B,66.23544862167677,B,-145.56018846181294,275.61645590364157,E,-51.09377526118061,74.36952835341316,C,1
F,Widowed,-10.49165025149354,E,-55.13657571536824,C,15.204506434128277,C,137.77234298185576,36.13115012748498,C,57.95758361645642,124.553605013027,D,1
Other,Single,84.96218004057864,D,-22.909016335220624,A,-54.63291684535736,B,-102.45655042607875,-17.0714159573406,A,177.9164204879481,133.3773744825686,E,1
F,Widowed,96.96018408199174,A,-36.9098847285913,C,-14.38295394777044,B,-100.79293176360447,-88.6043630149879,B,62.30415316194649,12.12896086127938,B,1
Non-binary,Single,-24.240445377574073,E,11.336790143582443,B,-84.01340544158967,D,170.5982225053285,21.95130609207689,D,153.37305140832865,-127.38036563546322,C,1
Female,Single,120.84646284725824,A,-73.2037895263684,C,80.39714463155153,D,-32.06623414069011,-48.359550797721184,D,66.6601003020326,210.95377866132608,D,0
F,Single,17.237598008517267,E,9.886105897247688,D,149.24026252166357,C,-55.522733661886726,228.07015535406313,A,145.2631448527987,23.25858205384571,C,0
M,Single,-9.097016891552254,D,-65.41877652498738,E,-109.0437635080873,C,-86.3072042329737,-45.235954221808015,B,37.09349593080611,-5.019698926262933,B,1
Female,Single,92.6571279931986,D,-62.45913304186992,D,-92.61567080303968,A,43.73720475393762,89.05993043523684,B,-64.1185895670506,9.524848460756916,D,0
Other,Single,52.71504215264077,A,-7.339779630483134,A,-101.88628333838432,A,1.1049642186615591,-61.983676793599265,E,-48.019295936643495,-66.22731913671566,B,0
M,Divorced,151.27360591755155,A,-28.672954099997444,B,58.9411934566842,C,58.535414394086935,-52.27012896130171,E,-125.54164814562017,50.00437491805202,E,1
Female,Married,58.52333755701468,A,28.862373269893876,D,-161.2681018341821,A,136.28527714411416,-12.741987967673458,C,-136.97632476669682,-124.42257565065998,C,0
Other,Married,-73.43527951154745,A,97.21363881139578,B,-279.90893273951326,D,68.99284278835093,-107.30695656642983,E,194.13673033957312,-91.66292043122877,D,0
Male,Married,72.07229010519166,E,-166.37191798284013,D,29.40532773170087,D,83.91990806474183,25.596538192656748,C,-60.02294506299043,-51.19412832786916,E,1
M,Single,175.26700368607638,E,-21.179149919922704,B,0.5762717490509813,D,57.42115835268443,141.4160952606195,E,140.28686477175697,13.873680700889746,C,1
Non-binary,Divorced,-238.9908389681521,B,-228.24483425156595,E,94.04354249922768,C,-19.04190445856199,152.258751282889,C,113.70899581730262,-34.0487247634182,A,0
Male,Single,-72.94956667855246,E,-126.19874665360662,C,190.48450756993498,A,-36.04782253702857,-53.6996584720009,E,-58.265357988361664,144.81135900444292,B,0
Male,Single,-32.71159242451878,E,-58.54589422630416,E,26.887342953637113,A,8.363818672239894,64.20809391249921,E,-137.41729056418467,-138.25880567288777,D,0
F,Widowed,163.94209173030148,A,8.553568270014107,E,-83.44836813335958,B,96.94778184853595,14.412482550216597,D,82.8200588252892,343.1124916423593,D,0
Non-binary,Single,122.52372434298375,E,105.22998605128535,B,-56.91938341465801,A,140.2230336107889,-74.3300241344372,E,105.5464481181292,48.156123120684455,D,1
Female,Widowed,-192.80161628737162,D,-127.73892692034553,A,5.575231401044702,E,57.73224293865271,25.282306091144036,C,-105.23794015100731,-225.60186750131757,B,0
M,Widowed,90.96383506546918,C,-50.52292956510416,C,-41.16541082571491,D,-234.2133777064323,-214.10752467163405,C,-124.63625707750252,-30.40312732190606,D,0
Male,Single,5.107217175434807,A,13.440436741553166,A,100.3323434134835,D,77.16212059985077,116.61360258714319,E,-101.85262557898218,151.01153954848445,D,0
Male,Divorced,17.7578758322441,D,107.14744569597036,A,33.91386983413826,E,-60.951299447752994,-192.09284962032947,A,-56.179359082415615,-54.73653618428656,B,1
Non-binary,Divorced,-82.44901478513941,D,187.79724907148062,E,-29.944857589328823,C,0.8923071917739089,27.610094239731737,C,39.231330202181994,49.17016052667484,E,0
M,Divorced,153.5260795118161,C,104.08077683613193,C,3.183793490816206,D,-33.80840395994542,-2.0785366103257266,D,20.06258353113303,-19.389441741520244,B,1
Non-binary,Married,149.71391175311308,E,33.61693836242878,A,60.56305524988248,D,21.079826144896337,14.44339457376753,B,-44.447383072659775,-44.49161629809907,A,1
M,Widowed,110.3079484042313,C,35.6171978010408,A,83.83954024674077,E,199.2144188823779,107.3561270576308,C,139.27044747383803,68.4747799582993,A,0
Female,Single,63.01191776007325,E,-1.5856342835028263,E,-3.9605721221353916,D,-79.90185229837165,-93.29658698674872,A,68.39760801472188,95.51346572672813,E,1
M,Single,-1.3244801168843328,B,-144.6478742143743,B,-31.114417156419083,A,-63.360887297503425,-161.22516336648036,E,-88.31085594409466,-329.09550746280496,C,0
Non-binary,Divorced,54.02735795565775,E,-28.585513097752806,C,88.47560408847983,A,39.549340021035654,-66.54321490339416,D,-53.784041292352654,-44.55945543082518,C,1
Other,Widowed,-60.82278565517629,C,-54.13883657849906,C,184.35352735547724,E,18.621818220644396,173.65068395928404,C,21.68665156752916,-26.9889495722337,A,0
Other,Single,117.69037173858476,D,60.73152154432558,E,-77.97223365238416,D,95.65050293782468,190.54234378733122,D,58.693808587218356,153.62822724723353,E,1
Female,Single,-60.26930732339789,C,46.49774920559568,C,-64.70870358977588,E,58.69140885250682,-8.266362859846438,B,-7.44879435844025,88.41851971457642,E,0
Non-binary,Single,-191.94247123191292,D,-53.41916969542461,C,-87.89077151728291,B,45.72270128910933,-53.584716239409126,B,-19.855263887260467,41.9952728770454,D,1
M,Widowed,21.258549390627397,E,69.78211176658972,A,-42.937464302500125,A,102.38392120084494,-165.100713553788,E,-3.715841618982444,-49.67717403918796,D,1
Female,Single,71.59802149894736,D,-10.324006130897406,E,10.86401174561413,A,-65.57814133269734,-18.42438120180373,D,-115.04687152458757,48.07968072772608,E,0
Male,Divorced,-47.05677032340745,C,-144.5602975231567,A,-183.83387295017027,B,17.90448510763306,0.7845113304838378,E,23.72810439851988,9.947298623341881,C,0
F,Married,-13.306521247908973,B,-92.35302023574738,A,29.946521275477085,D,63.30002973754387,135.82568738173987,D,437.66657462016667,234.78928436021178,E,0
Non-binary,Divorced,15.133774356698812,E,-67.88385422414166,C,131.4234720603124,B,90.44908158869461,78.3756490175471,E,205.85163598363673,13.186530728483328,B,1
Other,Divorced,58.432670891764474,E,104.11025487510494,A,-72.0960709205822,E,-5.373349707385593,-107.1317668068198,B,83.08040779649426,-176.457886929438,D,0
Non-binary,Divorced,63.09663118752701,A,-56.9457474903105,D,-32.2245222517932,C,-113.57755025416587,115.07004897677713,A,-146.8711761184202,68.41475445526494,C,0
M,Single,59.85749066231358,D,135.17384052824218,A,24.71662255321184,B,-29.633896994406587,-25.512700405322747,A,-9.028502761917771,-94.70743057266665,E,1
Non-binary,Widowed,-173.62850925083143,D,3.4036809757040922,C,67.81471462708014,A,-30.64407997354193,-247.04374763847733,A,148.56709208486828,-119.10057308702939,A,1
Non-binary,Divorced,29.28655613292987,A,59.16875160084775,E,-55.46236977691657,A,173.3862338635543,-10.759307951881205,D,8.933453507217441,-33.57002548771198,A,1
M,Single,3.6594462687493436,B,-26.225330311506024,E,96.79128809087884,A,58.39029675028681,-55.54391906497127,C,-5.097767101974628,181.7650586777047,C,0
Female,Divorced,-131.03305332419657,C,-45.070977878528105,C,5.81443524994727,A,108.54887445736769,74.82662438970443,B,-49.91098412421065,-121.72671602370266,B,0
F,Married,112.75497899904478,C,-15.560934147810185,D,59.662443183130655,D,-6.984970418191653,-58.6145452342877,D,-31.501465217682018,-21.915276558590417,C,1
Non-binary,Married,-30.933032174473237,D,60.02240100400318,D,20.690235451833185,B,-12.74863329924543,66.75540968487707,A,34.647540198202606,65.12472585955558,D,1
F,Married,-46.47710713994312,C,130.49549059970374,A,136.58538193027562,B,-125.79921061266246,-162.8006725317454,D,19.97253638755755,-1.1453524857290358,D,1
Non-binary,Married,8.457647887036496,E,269.5233048556727,C,60.99187094573332,E,21.263585270747047,-50.255899317232725,B,-3.508167917524247,-53.80916374640903,C,0
Other,Divorced,127.90221407881654,C,32.833651743088396,B,-138.09500676483927,E,-40.58422851379051,31.800321653487984,D,55.57748319532519,19.973313359454533,A,1
F,Widowed,7.367133880255065,D,-54.01731130629322,A,-39.41004816468316,C,9.12455627109477,100.7700509790602,C,-95.69474041007304,61.60866923228699,D,1
Non-binary,Single,23.51466105477231,B,-146.00336277820074,B,-73.6518022985157,D,24.67547526316124,42.608159367698946,C,88.16548677058277,50.62856405700549,A,1
Other,Widowed,33.79704923941565,E,-206.1780992747507,B,35.30813696736892,A,1.9360884473281028,-64.08006379667306,A,81.587440226294,-1.3836677301638545,A,1
Other,Divorced,-194.96792541520546,C,1.9148420679911275,B,96.5911947287332,C,-73.68817961742751,98.4694244625378,D,5.354019515616282,10.864262606975991,E,0
Female,Married,-257.4671555450922,B,79.57777668179803,C,-116.21411860737429,C,-48.7502666963277,-207.240048913479,D,109.75372784162802,26.039236533754,A,1
M,Widowed,88.55452707446906,C,-8.048160116134008,B,-20.863690876919577,A,-32.78468085769431,-259.743909612423,E,-58.85894744675577,3.3839843942529866,C,1
F,Single,75.90965913097779,D,130.36012777283125,E,-10.442603548991675,A,-114.10333992023976,135.868529353277,B,-33.486766982799296,-2.6424178365789164,B,0
Non-binary,Married,110.22037286961155,C,-110.44840792585535,A,-53.376773110885445,C,-18.362857639773672,14.692612114876527,B,180.38486309418468,8.931365029929658,D,0
Female,Widowed,1.62706628278972,C,64.90015436275326,E,107.88497682325529,C,-4.905990616688709,60.92233783711419,A,42.224190560290765,3.8932050318366036,B,0
Male,Single,110.26453848720273,E,-69.79396805909283,C,12.04721203141637,A,-79.50294027971078,-66.37794535685694,D,-65.76746682544184,-101.61260578815265,A,0
F,Widowed,-142.45280085511672,E,92.49682919748369,B,-104.23668545559394,E,-76.19813169161547,-265.93581999146767,E,-203.30166919555407,-40.773048958829605,B,1
Other,Divorced,50.63914445892873,A,-27.89081958094728,A,28.191793299616386,D,-17.006103085076635,49.85740240994284,B,65.67271426404821,-59.56908483490444,A,1
F,Single,58.81665334644083,C,-94.61881869791645,A,-68.19067899983014,E,-41.91546967052433,-18.280191624542628,D,47.27148500993387,135.30710520533188,B,0
Female,Divorced,97.41492727427406,E,-45.60875620079636,C,76.30183224746317,A,-47.22933856940044,42.88941953651072,A,119.30510059463349,-13.131616270471383,E,0
M,Married,78.27572914741091,D,-68.65457659707621,C,81.78698697764972,E,40.04196069147336,119.55140758566145,E,-48.59145240694125,-143.04643937822325,B,0
Male,Single,55.18483873643686,A,-65.7319871863337,B,-23.499665606343846,B,39.683582969878614,13.487417855645628,E,22.07296190162185,10.590857501132282,D,1
F,Single,36.75684163726759,C,-80.75587032193313,B,44.48231495984426,B,-103.78271490521149,19.739529057758816,E,12.384570988290964,-113.9712529881425,D,0
Male,Widowed,153.68397568464522,E,53.79067324464445,A,-23.770955351246283,B,145.91101407276764,93.93662820013733,B,-25.758480298610152,108.15500261790937,A,0
Other,Divorced,84.89724156448403,B,-30.020857133891475,D,23.85484166972057,D,27.55698689151893,-157.6012956217585,C,-4.338631381785427,-251.03994930867844,C,0
Female,Single,-20.5103046544055,C,-32.68881613930304,B,-225.2944662845158,B,-168.08195975267193,75.17249707408389,D,100.43056104539716,15.30193321643356,E,1
Non-binary,Divorced,-72.07509142073582,A,-130.45904726673126,A,-105.4247180760297,C,-73.36789449421194,36.293321012430596,E,131.8222459457885,182.80176627108756,A,0
Male,Single,182.32364882755525,C,69.5078903633884,B,-41.987881501347246,D,-111.7478378129159,26.225961810939115,A,225.6744743224957,-86.63724697502396,A,1
Non-binary,Single,50.46523921281862,E,-114.5700097876164,C,-17.700295041248857,A,-14.818288058681278,-80.23196827973071,B,-49.58102504501047,38.63527441338273,E,1
Non-binary,Married,-4.310006516171945,D,-108.17843145271564,A,-58.47321878653591,A,97.62695821049633,213.85213061755968,C,-51.678933773207405,62.213209643918724,B,1
M,Widowed,62.517899059966275,C,130.98947540957872,A,-90.67720315921248,A,-161.90022280577185,-107.32615385733988,C,-103.40391328160659,-27.82963337353423,C,1
Female,Single,12.110057506428838,B,-24.641647324791638,B,-125.32129143098231,B,96.85093599772985,24.715406559875362,B,-143.8434117823483,-26.787373440158234,C,1
Other,Divorced,-50.411640637554235,B,-112.5842642381382,D,160.296722945902,A,55.558585356083334,173.97315647339713,B,118.13674621005703,129.49246980848218,B,1
Non-binary,Single,-168.07632976136512,B,-5.948387860506265,A,28.6566334629799,C,-62.33930785272322,85.72827154800589,A,131.79895646068817,138.7031650263329,B,1
Non-binary,Married,29.425142373061792,C,-9.555326548809912,C,124.66463376990656,B,-176.57752832555562,127.70994865325822,D,99.30791733353719,243.99483041844644,E,1
Female,Divorced,-36.45455925748137,B,76.9138609507425,B,59.52330267995144,D,-107.81040234350583,45.529366531140006,B,90.23140858076529,148.97871743081112,C,1
F,Single,175.11021235632128,B,23.639984722626313,A,-197.95497852961503,B,119.95051302146726,-142.08356358232578,A,79.3964812763403,-197.7269992890094,A,0
Female,Single,-33.362727500589315,C,111.76370828096147,D,98.3892530546932,B,143.44782458843386,82.35286410178053,D,136.27149127157116,-0.8300477328348586,D,0
Female,Married,-163.72150752161264,C,-263.3490378966228,A,-20.380340729754277,C,40.15989838430204,-98.31367471274316,E,131.96709684223765,-63.95018713008472,E,0
Non-binary,Married,-94.93982074046626,C,-6.817342930601638,B,-52.88682053245668,B,23.33715598236994,167.08303440247235,A,-59.231541036612064,-6.561399680771447,D,0
M,Single,103.4762182406348,E,-148.12455420984375,E,173.9755294587798,D,122.96631060436619,12.880098479111075,A,71.44468785276159,8.654051735878529,C,1
Male,Married,24.8644015522086,C,47.228474569388034,B,148.38460714232988,C,-38.42830246874542,22.76436261788963,E,-24.835420858441385,-18.82493514798074,B,0
Female,Married,-104.95826734672737,C,-102.26278052257629,A,-23.795847833252246,E,-20.843130537313666,-8.985231482229942,B,60.87750062012155,48.531613606497565,A,1
Male,Widowed,-116.39760381064308,D,5.811860411032401,B,64.48695131232272,B,0.6555870390281118,-21.361481129751166,C,145.08567243278955,76.5862826597027,B,0
Non-binary,Widowed,-178.11487861908503,C,57.31558460635643,E,-114.96200576270137,A,28.51340609195015,102.63452791719342,B,39.473857665970314,-64.97951723273026,E,1
M,Divorced,-54.35991831366164,D,129.52195211117075,E,4.0084897330896085,C,68.05386771700736,-3.8416886576294815,D,-97.78489331540003,103.49190368705665,B,1
F,Divorced,55.95171566779628,D,36.06747672962331,C,-44.89963938267407,B,57.36524485568626,72.62889056417606,D,87.94031271434511,20.13823309188357,A,1
Other,Divorced,30.21302263811419,B,-75.83584983140956,B,27.569853982909027,C,-71.12820048637775,144.83579592486632,B,-36.000467062046,-145.91183899518035,B,0
Female,Single,193.1506562567696,D,-150.32517950896045,E,-190.35653520120968,B,94.87395413651967,82.9911391899218,E,99.32186140523753,-43.2325381467618,E,0
M,Widowed,125.28405430425558,B,-119.71528174331769,A,8.438404056312036,B,-32.90229303748709,-243.51412400701474,C,-121.75915317561416,-48.713390129204186,E,0
Male,Married,-57.26121678874804,A,9.71033393736852,D,64.07070112268714,E,38.00975953400162,110.5845112715879,A,187.62352889448943,-112.87896028878615,C,1
F,Widowed,50.99441911397985,E,-48.72747465465104,D,61.99714639400155,D,-69.32552365911435,-4.114499566058063,C,12.029943399656295,100.6182882282519,B,1
Other,Divorced,-20.374166978072527,B,37.755452294387595,E,-76.84923776105173,A,-112.08932997071341,-17.33053484503313,D,-176.2647814593857,115.21738504732892,C,1
M,Divorced,56.535337733483345,C,152.4781559680581,B,-63.953408061136926,C,-49.26402835683996,0.4543162680439077,A,8.473715565232123,96.11319471237789,B,0
Male,Married,148.2073133303184,E,-166.31552165542323,B,186.52326244333912,A,-57.9577576873911,-12.943667535627831,B,-102.4018000792494,114.94901710190126,C,1
M,Widowed,-26.805751519854017,D,0.744095802530658,A,-13.859382285791597,D,165.5894184133334,-62.57481045465225,E,103.98081159970387,-30.49580529401712,A,0
Non-binary,Divorced,-110.07196437362967,A,-152.70749057064828,A,-107.09400047541631,C,-2.412076972369564,-128.91087519985462,A,-92.95019680787688,74.22543179437866,C,1
Other,Widowed,4.991794557968662,A,0.6429996790986183,E,-33.87573867517612,D,252.15382313235844,-23.23678259990489,A,11.413319658134412,44.73852832836536,D,0
F,Widowed,-60.08060545959605,A,-70.48329987625495,E,16.000438946391903,B,-188.44560376141885,37.76633894399639,E,-95.27799405760003,-102.0673373086717,E,0
Other,Divorced,-98.66728661768701,A,191.06341433392663,D,144.2614998573866,B,-59.551515334148,2.6686786038052435,A,-117.42891470584517,-71.8848735020078,C,1
Male,Widowed,-173.55563783679952,B,-104.49937155992488,B,130.47009030214883,C,-45.878674102283846,11.158019691872465,A,-67.40195705496656,8.207775812950885,D,1
M,Single,24.32442982913598,B,110.00631002132555,E,-144.58868682006906,D,-29.22837350263564,-185.65476740182547,E,59.18065580989092,30.997082392232038,E,1
Male,Single,-1.0610817202616125,E,33.60860496564179,B,-58.06585307486738,E,-55.59980048846527,258.50651452749304,E,-8.777704227985485,61.931427443145125,A,0
M,Divorced,-17.67866670278956,B,-73.3300126664523,D,-104.74755889942602,D,72.17215825947375,117.93433276774093,B,12.162614848803877,162.5086087552384,E,1
Non-binary,Married,153.1541909053833,C,-74.96699704249978,A,-134.8744387951786,B,73.37331666167167,-43.62802598860716,A,150.2254671692607,17.042521304667154,A,0
M,Married,-49.46958578017483,C,-31.560718576913153,D,-113.07214183294205,E,-160.60782879582226,62.65190457851484,D,28.08101534866956,-301.18764868294204,E,0
F,Married,20.288040316691585,A,-81.91893303113036,C,73.57914452300918,D,-0.9099279212991711,0.9749662738877726,C,-161.3287969612933,111.79048906434686,E,1
Female,Single,101.64898193770424,D,41.32853506667331,E,-42.807242104488516,C,-57.666586407907396,68.63609705563395,A,31.014026925224798,40.36421788478846,A,0
Non-binary,Married,-42.84232910150864,B,156.24309076021657,E,-11.242297425635812,B,-169.5026345675061,212.9210849992217,E,-42.67575544356158,-54.65943403877712,B,0
Other,Married,-144.2977168672198,E,-197.77825284807446,C,-138.366040723152,E,41.013183864286376,-21.404759093035725,A,-0.49648343637072584,168.163626414002,B,1
Male,Single,-140.10650343602947,A,32.11016992165098,D,63.57463839655688,E,124.65647420562098,-15.825068209023529,D,-124.88188774906934,31.558700647961214,A,0
F,Married,27.613461707747174,E,-40.06128440644339,E,59.751119545123274,B,-151.0117993023365,-42.20198021836341,D,86.62319346688206,-23.637138960507823,B,0
F,Married,245.9341363565188,B,-82.29259728383961,C,-174.01585992398768,D,-92.68642398081583,-171.07903653938584,C,-109.43491034926534,3.884137646364823,E,0
Male,Single,4.1673975566190835,B,-10.50474202479024,E,-38.48119882591044,B,-62.62288984765998,181.52101623140055,A,65.92218075718354,110.22265535687168,B,1
Male,Single,39.74803407087958,E,-7.2656793300516265,A,7.941355197196355,E,15.76078964896367,-56.688256919990664,B,-12.727261715224305,56.22832213450237,E,0
Female,Single,244.4900401918906,A,30.541121728458293,A,199.6938676299579,E,147.07187519949315,-61.26191998023638,D,-2.796185089372252,-19.311700659085663,B,0
Other,Widowed,197.3754026278289,D,-10.987600411592185,D,-206.44135555879163,E,-122.68214677046419,71.4191538633126,E,248.3495478703301,90.43157405914845,B,1
Other,Widowed,-25.10860947231814,E,84.83834202156193,D,-21.5767277338829,D,75.2440454481493,-80.00431418039902,C,99.85285930227828,-186.99335286116835,C,1
Female,Single,62.32708899499618,A,188.29452710148803,C,29.31118755092391,E,131.56578329619637,-1.259526231693336,E,-232.91111557744637,67.60984962493094,A,0
Female,Married,-102.85878187000372,A,-96.5553442655752,D,-81.48339324405717,A,-54.7651100479579,44.724858247408775,B,-126.16103651743586,51.7020873112942,E,1
M,Widowed,18.204485501629875,E,-83.11586261723964,D,101.63139171524149,C,159.65797811101027,-89.12093622630843,C,168.38244104270606,194.9296771396772,A,1
F,Divorced,-14.322413856390032,C,43.53131566755448,E,-14.211928343661315,D,-118.2313959166603,15.302550126589296,B,-41.400319221092296,-109.17225930243639,A,1
M,Divorced,69.3475099650486,C,-65.71791873713696,D,75.52374405625521,D,-32.20048030541234,-4.920738214735857,B,8.19720680994671,-46.21192736486982,D,0
Other,Single,33.74602651815254,A,-93.32046447209048,E,-133.56459884799068,B,-37.7982834890443,59.173828595956394,B,95.1907986229934,60.792766966500224,D,0
F,Divorced,72.24233457851396,D,-17.12319875485895,D,140.832225764018,E,92.04415913757671,-143.56517977989864,C,-107.25336064887523,-72.06938633032777,D,0
M,Widowed,5.024002665511146,D,111.00303885785485,C,-32.424984755020006,A,52.183435644043016,111.45730778615699,E,15.02366059964266,-2.0370416075420965,A,0
Other,Divorced,43.004244858894154,E,-19.480033888736585,C,191.58978123059498,D,30.416799780954186,-109.1117521711962,B,-131.67096954104665,-17.43123605973387,E,0
Female,Widowed,61.11152212748886,B,70.3917161695571,A,-80.07583550846358,B,-175.07626969801794,19.793091056143897,D,52.11423526150807,185.25853282237495,B,1
Male,Married,-55.67698939964427,A,12.04510434551859,C,85.43127373348024,E,11.869422814201572,58.18900802848557,B,-17.66202576276973,53.67761697476148,C,1
Female,Divorced,98.53831424022769,A,101.57090378735745,B,15.643480258348974,C,-17.845256567829672,-142.93781642135812,B,-13.46269385964057,35.618235685888834,B,0
Non-binary,Widowed,2.541943459974398,D,-81.71324157225716,A,-165.83978639609973,B,-32.80097871961971,-92.40703026729818,C,22.88675409988556,42.99350754683046,C,0
Male,Single,1.9318710802597858,D,58.47953654229426,A,-87.40189586911413,D,-8.853570150083215,91.67528917854352,D,79.43016951972913,82.07842420479678,C,0
F,Divorced,-119.58751882829792,C,-76.15227333970932,D,-76.30507779007857,C,-3.410421106188287,12.537893604402658,E,64.6220952943357,81.99147916920457,C,1
Non-binary,Divorced,52.0216405824567,C,74.2517540432734,E,18.76986915271451,B,-5.610426480053573,-70.98521379193122,B,71.05269102600367,90.18334296418976,D,0
Male,Single,-53.03784199656169,A,-70.4130289644755,D,11.54189865085796,D,80.67992685517773,-60.308940239149024,B,24.700019387910515,172.92078062637304,B,1
Male,Married,116.49631171401384,B,167.3862403145413,E,137.8215438458096,A,-106.98663734876213,-60.01415906044334,A,-45.183710296343,-34.18042602629065,E,0
M,Married,-21.98892212470139,C,-24.036616832719393,B,60.05205689731569,D,-51.71558878702417,-36.956406924333976,D,-45.77599821128319,48.454962800953396,C,1
Other,Divorced,-146.32187288178454,C,255.0565976611578,C,-1.1063049372075935,E,-142.7278611689285,37.76769436321311,B,-145.5092737530759,119.74084113011878,E,0
Female,Married,129.9164833210082,A,121.51248201913157,A,33.422161295415364,C,-86.20456666794699,-0.6689739543186418,A,-35.29632783261217,-54.96287739946402,A,1
Female,Single,351.08870894423495,E,-166.2628525746269,B,3.3137143425580615,A,-46.62487470992932,-64.54374941764928,D,196.32874651286286,43.32011925916957,E,1
M,Divorced,-11.57268193787722,B,-116.81270220172233,A,182.21787590174682,D,-68.58818968347717,21.94063151215751,D,42.317228877335594,-4.538921176547218,D,1
F,Divorced,20.022087973608848,D,-5.424764648751348,C,15.040380547379575,E,25.62262641370305,-9.124343148699506,C,45.70348606580482,-127.68969294540776,E,1
F,Single,107.70217932904984,A,1.2701589760018628,E,136.27760280677168,E,35.63497380712853,97.44268071208606,C,-138.9819955172124,294.91503952012454,A,1
Non-binary,Single,111.78243385465257,C,21.55686400700694,C,8.085556012060598,E,-114.72632827433715,7.722418384932947,C,-66.06905442050942,35.3382284005818,C,1
Female,Divorced,54.345104485973415,B,-82.12286054159834,C,-111.45865015696612,C,10.19957864844808,-54.42711232662768,A,-118.48760929709563,163.72470601759983,A,0
Non-binary,Widowed,48.44056624818843,D,24.067864359855562,B,-211.450550073568,C,-52.27264946292864,36.06921154166457,E,16.841861821795025,-130.93516990528047,B,1
Other,Widowed,48.62093509809085,B,-197.55652306149045,C,156.31482073268734,C,-17.784866627706695,190.9167970389278,B,-17.973866727874363,-95.1682033228506,D,1
Other,Married,-17.96711274500896,A,-142.8122191554422,E,-153.41178537793309,C,-52.89268521770219,-15.812578476810291,B,-109.22839999569649,42.177812379750634,A,0
Non-binary,Widowed,151.2434004088162,C,55.249776101202656,A,122.7798966957321,B,2.6854433150587704,-93.2625757033351,A,-69.31187267776512,-1.6856503930541493,E,1
Non-binary,Divorced,39.408923401846806,E,211.64756836696816,D,-55.28129551643561,C,62.33294047746223,21.47838138155942,B,-10.29771548027229,45.634741844195815,E,0
Other,Widowed,104.78624887077214,B,34.75762824745258,E,121.4651689790053,C,-184.67264006023103,-27.872109427121387,C,-41.282774423293105,-184.79809198516625,E,1
Non-binary,Widowed,80.56842720225535,B,-67.1924419814135,A,125.56298144173145,B,56.702156580389364,205.59491714079905,C,54.56410709978753,21.165695112496902,A,0
Male,Single,-67.65002356998686,B,-17.00984374030882,A,-119.22330118402351,C,34.33599581767798,49.061717145244046,D,52.441725722913745,42.54710083429809,B,0
Other,Widowed,-98.93920811936398,B,-136.58825510125598,D,85.85040055134606,C,-197.91765847329367,68.45591435230311,A,42.875652578825054,-162.8839418861627,E,1
Non-binary,Widowed,-40.27179114943251,E,95.57248906377062,C,12.80658814911905,D,-53.76615083897699,56.070779765449075,B,-29.95697960002028,29.338035542119616,E,1
Non-binary,Widowed,49.99724969008829,B,-80.68469650290038,E,-34.877374430448235,E,-119.85956496423249,-131.61465610796196,A,-85.64619734018034,-67.44665042912335,E,0
Male,Married,-9.512260708088661,A,-239.86063360616487,A,155.71565856411064,D,94.57370075102024,55.112327177236,B,86.8495952271907,-8.030594760482792,D,1
M,Married,-19.390531288483647,C,25.027844808290055,A,62.60019901070413,D,-133.27416956367057,85.43374883404394,B,16.54282147879986,-83.7420681493019,E,1
Non-binary,Single,-94.23169257192453,C,76.24305870090765,D,64.8056013863834,E,-146.01616868112362,10.54943203244458,C,24.767112120514238,84.51888859534141,A,0
Non-binary,Divorced,-16.596532480895686,C,-114.83795730280065,B,14.312414102617915,E,2.342117164244379,-101.21276879422282,B,-162.26405450335602,190.98285508748225,D,1
F,Divorced,87.65414184654257,D,-68.54989276021706,C,-108.3549760690099,C,-97.87028688284103,17.600031174064227,E,-19.726277494525778,-31.1185945746129,E,0
