anos,Gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
31,Non-binary,B,B,68.09052193936958,-86.29721534350863,-4.200200435325039,-46.85323081630724,E,E,75.57141230445367,B,C,-10.877190702960231,-149.70589155659883,-15.083222013044978,1
73,Female,A,C,86.70535169778232,-78.70457107440248,229.11339234851926,27.71360379040449,E,C,0.45271519552441003,B,D,17.26547978809285,30.87566727410523,-21.964171304536073,0
50,Male,A,A,-65.5558787418489,123.70039487043012,-30.953671737037684,119.32196425338657,D,E,84.34009610295983,C,B,-140.299794293826,50.00161739547205,-137.87854094497186,0
78,Female,D,A,39.66799695611265,-25.9106350611559,67.00455449587658,53.175758446603396,D,E,-13.643418607914635,D,C,257.72893984964986,-36.26670002936088,117.14314081174003,0
39,Female,E,B,-87.45171669697123,58.14083679294124,72.19366061321256,-168.26238866953722,D,C,-15.99286778217428,C,E,56.09835030288659,-1.798668206806461,-28.3293146734854,0
26,M,B,C,46.81118170817669,-189.858470987639,26.009917230021234,-39.956359645315956,E,D,109.74471426123927,A,C,117.9350565250511,-49.25895109380007,-124.07429303799627,0
68,Male,B,D,-74.02569400832448,136.28190908820721,67.6768308997399,-79.67802549011441,B,C,132.53260831959696,D,B,84.36601488788934,-118.30558899870634,191.92417190703802,1
75,Other,A,D,-104.35504316745164,-68.35987334014798,-51.34620292581542,-10.74092358700946,A,A,-155.0180536539703,B,C,34.60724327854567,91.3211813395383,-150.32229259231968,1
73,Male,E,B,-41.06769112262541,-3.4889498170521374,-51.82406077811723,88.26531870788259,D,C,33.42257146229145,C,D,-115.48314961574502,-41.774867833798055,-17.05735792965032,1
36,Female,D,B,65.68857635835735,50.09087501560817,50.10483871621052,-86.30840357052854,E,E,-35.05866705646688,D,C,-146.3357622600039,-103.78470075299802,-8.150859756997228,0
23,M,D,A,95.9046591125106,-110.96398484047005,13.500922122592716,63.35992073097495,A,A,-18.095329097563422,B,E,-110.58986545196477,-96.48066063343074,-233.25688664443626,0
73,Non-binary,B,C,-163.91670872025205,76.19557232297173,-97.56543293837159,-80.74353946183363,A,D,52.610581984877314,A,B,23.626400376870215,64.40622858521303,38.02240019754145,0
41,Non-binary,D,B,-12.537237183050905,69.83928495455194,-96.07936057640842,-17.206334274133038,D,B,57.71442804869908,E,E,157.60976323189314,-124.51261837130718,-214.95822038798144,0
76,Non-binary,C,C,-82.12972743948418,31.617092615019438,73.30904721744672,41.87526380234999,A,D,-20.752807007718946,C,D,52.58335983721326,75.65866200604744,23.6911201408711,1
30,M,C,A,-24.744328692799584,174.73716132899744,22.508256943424872,-97.48400092317802,B,C,-103.26885934908054,A,A,100.54871408499848,13.26013336654697,-4.725063936204178,0
57,Other,D,E,68.06040830191571,71.66896379237755,-60.00936268501135,96.07535479103177,C,E,-182.59167563671977,A,E,-104.95342268552442,55.69847387657263,-179.69501522033121,0
48,Other,B,B,-8.36816124121521,-12.655753984254165,-1.1823553636226594,22.712244681919465,E,D,162.22736534285224,E,A,-210.40946653285286,28.713639049239408,-255.02210080163604,0
25,M,E,B,36.969316080520755,55.82750976267322,12.910454382709148,56.0490711712529,B,D,187.73076186443066,C,B,-226.8171009561927,159.49318699488217,9.239208541897426,1
60,Male,E,A,-107.75184462808902,6.479852149350153,41.89851228941014,82.95866676277898,A,B,54.08845631348187,A,B,33.166412371861654,-35.11962483135635,-77.77876244066738,1
28,Male,D,A,-63.18826181614299,-42.84226620874463,86.38737965968119,-9.510513496424048,C,C,-36.07992517156593,E,E,-23.341459490443548,38.897026133254116,-48.32757373351318,1
41,M,A,C,-15.448607002684462,36.71297446632114,-142.5252340891688,38.913921883531344,B,E,-109.76129869421165,C,E,-56.50617214500953,-109.5207535981034,211.70569472887354,0
75,M,A,A,31.57254677263878,75.65924184324952,98.55655868657635,-85.3441947773874,D,A,10.022566928341412,B,D,120.85073081247411,-11.764417191762565,-186.60761672434975,1
71,Male,C,A,111.77052394200506,-78.27447715071479,192.8225176198387,-123.94016677081943,D,E,-51.938135170737475,E,B,160.19006539962217,-40.625912774969166,-58.34355235047658,0
27,M,B,A,-9.30734415799937,50.39562269048847,-66.31535672246339,-61.870690136763095,B,B,73.5876394771637,D,E,-190.05806691330096,-112.36471803489314,-58.95165129288158,0
27,Other,D,C,-98.25419202091007,257.74577587059434,108.26620870034557,85.15255402824475,C,D,-3.7247889878235454,C,E,-44.64906833552203,5.816476340177874,-159.5944571687865,0
37,Female,C,B,180.46249668609985,-32.23654123011091,21.506513451329663,177.4452723058028,B,D,146.8846945367695,C,D,-122.01447364769076,-83.38149005544851,-226.31650093948622,0
76,M,A,B,-115.80567857419454,-139.86545092689158,-73.95855185581418,-198.00544706995703,E,B,-47.96068118660821,B,C,-70.98113475166984,-136.92025751894585,-25.737952827231087,1
65,Female,C,D,-53.04785139819077,-156.41543567903634,82.08682248009352,-224.73555705119188,D,C,-52.61180191677176,C,D,-110.18370080033068,43.51911738068585,-102.76880382177298,0
51,F,B,E,105.1965419174414,75.79017946836206,7.497219779834118,43.20336729372689,D,D,-146.1000284106123,D,B,107.07416938782171,58.267186128591476,-143.31765035316394,0
74,Female,B,D,126.19737015021362,106.16536272058916,155.71611318743388,46.118593760550404,C,C,-143.64187489747408,D,A,310.51648183003806,98.11106535177562,217.95932150846636,0
43,M,D,C,-50.51498018745353,-77.85336458322354,50.18680830857601,-92.3132122425814,C,E,-132.27524956691332,E,C,74.47722251265986,-128.16712861292956,13.378860177838664,1
67,F,B,D,21.83334417453163,-131.52770313138205,-89.95446247322302,-61.24154181718621,C,A,-0.6838150881443452,A,A,-29.882192574299793,61.40005320613029,6.115667934856976,0
44,Female,D,B,121.07566663315468,108.75068359295015,-104.69563228092713,-99.4171710716167,C,C,67.2340006437103,B,D,-123.47448795547962,45.52868584910591,-284.4864519076708,1
79,Non-binary,C,C,10.627017640007566,-256.0896282224716,80.90753968854087,-98.00445626426101,D,A,53.5547232713666,E,B,179.96706238534185,4.618249837143001,43.37018061495833,0
66,Female,B,A,26.863842459594135,126.21257553051231,-106.25853939926225,-200.3354888775695,A,E,-85.76004442991317,A,E,40.366601868355204,22.850036003828905,101.8094860600896,1
50,Non-binary,D,A,9.31426548755895,-44.99795762061624,32.48416135143789,108.99833506606207,C,C,-18.234997668335566,E,B,128.35327260155717,-54.20892463369253,13.394422515849108,0
78,F,B,D,84.05770708237212,13.299577701048642,76.41470170476015,8.98609571618003,B,A,-56.67757464981323,E,A,156.56097967843644,-55.73485687638111,-20.405824731833032,0
31,Female,C,D,17.996474805466566,85.56392504967867,-6.133156358415331,-28.73849462690634,E,A,-34.81698028176021,C,E,-32.6222113232743,59.35416213572115,-128.5311884951226,1
48,M,B,A,-131.64438766051896,167.44387153968538,71.90385671561432,32.9615229255032,E,A,15.528454895574667,D,B,-91.2333760026534,-257.41045712462795,189.74977932450832,0
37,Female,C,D,-248.98674938954898,111.31941053717718,-24.956133666953633,49.21801326126235,B,A,-137.62898712393047,D,B,36.76902344264955,187.43436760961742,97.42029491068085,1
53,M,C,C,185.6553978308314,80.99555368289674,65.65009366803963,-171.2381083694342,D,A,82.43431146403567,D,A,7.909682594438753,16.180650594902303,-18.57892687790069,1
69,Male,C,E,-20.61668076355198,16.206658383548465,115.73274023950273,120.69381243108954,B,A,8.33900081966151,A,B,-62.66944183251065,-48.342923533389296,-71.25620135933886,0
37,Male,D,A,142.00690900237154,94.6933847790953,41.74784751973601,163.3254245283885,E,E,24.130590768023836,D,E,116.45453332943885,33.48263507252817,-58.405525755363165,0
67,M,A,B,-62.005020462261484,-3.012815808707558,-111.22227860369362,-71.29400569901337,D,B,-51.90792139850598,A,A,48.47075485329484,-151.45747003653335,25.02759299193827,1
51,Female,A,E,-36.879234290581664,-58.99390508333773,6.244147827249648,-134.77189501185123,E,B,61.94287085520072,E,A,-128.32147310935457,-158.28277641650268,-19.200424911268897,1
64,M,D,B,44.948473409002126,-88.31801628265646,-42.42497431590515,-78.59462762337537,A,A,-44.625392009984886,D,D,-90.27938961232351,-31.269945358222063,58.09847469441517,1
55,Non-binary,E,C,4.151687885018356,-67.20374660202606,1.3687696562121348,4.549229771715272,A,E,118.2948316329283,D,D,31.128418577644755,31.650489756840685,-49.358202133044884,1
44,Other,A,C,82.63880932153525,189.24924295861638,8.390786277523036,-44.13107654823077,C,C,-45.015659664124755,B,C,55.74644530750261,-136.05063506292177,-73.34647327210526,1
77,M,C,E,-89.89161882318186,66.43659143928693,-11.545443190811957,-59.80487281093113,C,A,-88.70295862843103,A,C,-18.50722470800948,36.92751673227225,-2.660456716285878,1
39,F,C,A,60.89999137724382,93.50253136016595,36.16943194458796,-59.83313923908445,D,A,182.53439324627269,E,B,-22.597346272265494,-94.4440247237635,25.72462702811091,0
24,Other,C,D,236.66198941500753,68.59869399315859,-115.45513331691679,156.7397665324866,D,B,-83.77951825445106,D,B,123.99392372076883,252.7819570616535,18.867632310027176,0
44,Female,B,C,-12.767256265852916,-125.25809326549617,-127.17542620532734,-173.08544737296725,E,E,87.95119402088348,E,A,-103.48669285616867,84.971702200141,88.4678428528489,1
42,Female,A,E,36.74277032723807,32.45819303804683,89.80105531762997,-235.7109311411969,D,B,-12.473149138383139,A,D,-16.62347936351148,58.37053727584718,162.96276645494638,0
39,Male,C,B,-66.65718227334901,-6.278885124207247,134.56627701401322,53.49542151622888,D,B,16.39746632350766,D,A,221.93503816042787,195.34151080170784,53.83301557949582,1
31,Other,C,E,-85.09046931561369,18.839104919756718,-171.14132238895445,-24.356972013359606,C,B,0.545050870818568,D,B,-148.20225329457145,-63.751318300068064,160.8624740336981,0
75,M,D,A,2.967549082217598,102.50721671425009,99.92904207122592,64.44915251336548,A,A,-13.253745531094166,C,C,137.27640053838505,-42.75770332461412,1.741483744110536,0
79,M,A,B,11.651584547830865,-54.785936477926356,-105.93660217452225,-53.86811534469711,A,D,30.18944417407583,C,D,-18.942788186470956,-81.56278772873955,66.78408530262814,1
18,Female,C,C,-30.718351076259488,-62.27756901601818,-129.48135065124873,74.0552965485499,E,C,-24.777715506720213,C,D,178.9189606540097,-166.89628406173284,18.775845142519284,0
78,Other,A,E,-9.131633310275426,94.49867621868323,158.21737461765863,-21.602506261158194,A,E,61.57520819464778,E,B,-122.26867169860651,-96.88580009160651,-160.95536873787015,0
45,Non-binary,B,E,-56.56314399523873,-201.94557619487497,99.27620368595686,37.8027130351021,C,D,91.00473434150635,E,A,-123.21144067628929,175.72451242518895,129.06421817857446,1
50,Male,A,D,53.53175079077508,126.51711713529016,-20.600199399186927,-139.83098412510196,E,C,-13.782215281039628,B,D,-63.71710628322339,-16.403958786096855,28.879884553844036,0
69,Other,B,B,62.46746834365714,-170.74502648720355,-106.50011661587043,58.75837678463674,B,D,-29.11695996915842,C,C,1.4860731998155636,-17.274879588835017,-36.829364965544,0
25,Male,E,E,5.794279307766313,-211.56517740589598,-28.587047497303008,43.617545194665205,E,C,12.177319461019856,C,E,56.19766253880019,-147.25805075245592,137.5156970876616,1
35,M,E,B,94.81032185163073,12.230064815891547,-91.39034013506875,97.1245784995208,A,C,114.11738791444877,D,E,-2.0748570276875213,174.2510200812815,124.39978502506315,1
28,M,D,A,71.87918939650321,36.923217994789056,77.60570892492655,115.35133954919831,B,A,-38.251691731670874,E,A,13.178943241876064,-73.94825366304254,-23.78511646010458,1
55,Male,B,A,93.22673385390078,-10.329088236766983,9.913917788577594,-13.425554967453948,C,C,-179.52303014461663,A,B,182.67627472913628,-87.86307226501636,-115.4556097456986,0
20,Female,C,A,126.91914518965324,154.75843208235395,72.06347010416327,-82.01380911030974,C,C,55.99157910884287,B,E,-258.433093539993,-2.235793177062293,96.2345217912299,0
70,Female,E,A,4.6099691324704795,134.26497723063676,-11.140475267542211,-120.21863891875708,B,E,-25.729666117831364,D,A,21.402322451603954,39.30809174240126,55.63461992645466,1
45,M,D,D,137.66941816628898,114.49781545390107,28.93405804740738,51.080045704303245,E,E,-124.55027744550257,B,E,215.86949601312818,88.23087673939347,-34.43515107510829,0
34,F,D,A,-89.93353555651447,-61.76828622338183,-52.86576699304967,28.399316212624885,C,C,-65.46672178929808,E,B,-69.55241270652115,40.83676442130384,-4.218077765500937,1
62,Other,C,A,-80.07091504435212,-137.50793437753762,151.5278636633882,24.879986154658024,D,E,151.57771206846883,D,C,9.711101679964482,33.674399712459426,34.68474440125674,1
47,Other,C,D,105.61475931841069,-146.54323424465468,85.63111064031406,46.38675155471886,B,A,13.121586302329533,C,A,-96.03694930729766,185.7471374733017,-67.30971013002343,0
23,Male,C,B,-37.507152264672946,45.16764933785112,140.34196103219847,104.98738781481332,A,A,32.8654829307606,D,C,-42.69800286751547,-152.09003499980724,-80.97310947144122,0
18,M,B,E,-12.955456475709234,144.38910111289835,-149.47850095618224,218.3739474666091,E,A,-14.9742667913668,A,A,-116.70057137791818,-81.71811686925697,20.38602632134356,1
30,Female,B,C,267.4168325412299,106.51276369961104,-48.121528930184304,199.69107724000307,A,E,-20.19789938278768,C,E,-137.44458016255777,124.18940699393181,128.73245712772317,1
21,Male,A,E,-8.14213903309956,18.12558465574487,-12.567803817805906,-12.609048316343,B,C,11.881838609275853,C,C,-147.83001051181873,80.35771632807663,-28.439549531982106,0
35,Other,E,E,-3.3731758974339194,-141.12842362777585,12.111446792776807,107.07585592527738,E,D,18.150902031319024,D,D,22.656596856713136,57.4019085259967,-7.656771249206387,1
71,Non-binary,B,B,24.996389227898106,95.40091749752958,-32.919088836718714,-119.93105873452276,B,C,122.19962954668024,B,C,-100.76212745042308,28.83820629329858,52.79693634977926,1
33,Male,A,A,-25.09576612324485,-25.854475153650892,7.813578094179594,-179.3669332794321,B,D,-2.206331663236815,D,A,-112.65408461240449,-45.74150496013708,41.176370804167014,0
42,Female,A,E,-134.11814401711388,-111.82159005673368,98.58454149559415,-94.54178286948269,E,B,-200.7205298627853,E,C,-128.14562933992943,-90.292962966042,42.15334519948446,1
32,Non-binary,D,E,105.3008181959061,34.487645424677446,93.97672964838759,20.61151150146391,B,C,-18.822039644252218,C,C,-64.81463865410282,-24.49212598901854,11.45156347640919,0
34,Female,D,A,22.257316041320646,-78.61642695218644,-0.7816444393009312,56.051959253692154,C,C,27.031379662448845,A,A,-13.916869553242197,27.457289645349064,-26.56149012273497,1
65,Female,B,A,-219.390438668486,-184.83545387058004,-67.44647778303012,1.3933552207579645,C,C,-82.57394149651064,E,A,122.0878574462726,-59.90505865137104,-6.078755318854995,1
35,Male,D,B,-92.16043579683462,34.27723070904849,106.5667806776626,38.03626120635378,C,B,-26.946697331600785,D,B,-90.76182708824186,69.95497098693298,-68.93431729096312,1
61,Female,D,D,-95.61732975474516,66.01801751586987,124.57399872887684,-47.4521717441827,A,E,95.58920534691403,C,B,26.871230614743492,314.7146821115295,-48.05726420661855,0
61,Other,C,C,-40.47380093382258,18.43867878334049,166.6613649029161,47.963693682660036,E,B,-54.206915738179305,D,B,-28.045161261185235,184.95489135467824,3.9944454661623086,1
27,F,C,B,-11.20989606089015,56.206618728721615,-62.03718097018427,135.39134932673775,C,E,-119.00626615891508,C,E,146.40089084599032,99.56600070609407,-3.117714170554169,0
43,Male,A,B,180.8516069039908,-68.33003089098571,-26.74099264293737,119.6526381059516,C,A,78.34227213550112,E,B,29.063307198169774,99.25644395313371,107.56879244345758,1
56,Female,D,D,-154.83628890594105,191.78461009067652,106.8359284614057,-145.94934449450062,D,D,144.28845587250677,D,A,-243.66615994118544,-99.61604057069167,-54.538165371373196,0
47,Non-binary,D,D,-32.678112198982284,78.8157918509083,126.9578914372942,7.634391538924475,B,C,58.373722986620336,B,D,70.41665956262322,125.6080558948803,42.20440118745598,0
47,Female,B,A,108.87535928713426,39.24917407446891,52.9622252370244,-116.82162881351994,B,A,-113.36993241266318,A,C,-32.98809117464449,39.55561592312333,-86.08096391564342,1
41,F,A,C,10.98712587508705,105.06373383204107,-147.13854664364294,12.539435086172784,E,D,5.1290120767233205,C,D,-171.0783422852767,-151.0261394314904,-75.85781983940535,0
42,F,A,A,69.0930401658633,-194.76234114489165,162.82323945680804,-55.35139721511047,E,B,132.24653702769868,A,D,51.78341133764873,-117.87694216835303,31.320630982922697,0
44,Female,C,A,-72.83173847847279,-163.34327063964326,260.77396217381437,30.294180205706667,D,C,201.20370597663003,A,D,54.538661221401654,183.3459206717693,5.587034999059099,1
42,Non-binary,A,A,-43.8553661485482,-44.421993008086915,-118.18836290837692,-153.86983593453954,D,B,62.12027121155316,E,C,-130.8217468164677,141.27617080630765,179.47126075465917,0
39,Female,B,E,-42.307827904649336,78.80051264557393,-23.109566488837707,179.64739423306779,B,C,-65.4997909470546,E,C,-27.154551886821178,10.427104797203365,-12.963584793810906,0
73,Other,E,B,112.9354201784124,-41.26975611109192,-75.98605845849382,-18.2150535331358,A,D,5.707400921995858,A,B,-76.3902610637024,-53.201141441647216,62.50400893428695,0
38,F,C,C,-113.08461432679016,68.81199775714477,115.08188251131885,-82.28043038869276,A,D,109.24818756670417,D,C,-143.10255561279,-88.71590244982583,-160.02350935179754,1
63,F,E,E,-61.25482075443117,88.22569067835943,-74.06228820467899,-99.12463706147265,D,C,-6.3811722229127374,E,C,195.37209445816416,-34.838014383020315,-33.473385011326314,0
24,Male,E,D,24.31613075261727,-64.52109290379411,17.87544723561366,-63.13532619352574,C,A,110.55022284850841,D,D,-25.602548282727,66.61365339478196,87.99400125176881,1
18,M,D,A,-9.55386444166144,77.28779006288944,-163.39861892188264,-31.745223763114875,E,B,-35.29907104156517,A,E,-77.68542390358043,233.1061038557109,-120.18320977370244,0
20,M,D,B,42.86180756083356,83.2771829067382,8.892034449424829,42.5864156323822,B,E,-68.11984390526463,D,B,12.644251860386161,-160.8841111093322,107.38669123772931,0
39,M,D,E,15.996885996056337,-66.00690837235513,69.6535631639818,-181.0854586886553,C,B,-54.51855231675064,B,B,-110.41327479574186,37.62561281357495,38.17335234916039,1
26,Female,A,A,74.557464121498,63.04793997919372,-148.56021122716726,-75.24401829011494,E,A,-101.07486836843911,D,D,53.317181462137356,-25.634985364343915,7.85838072039927,1
61,Female,C,D,-15.289138432175154,-45.159740401975355,121.91016414986832,-107.55813250954623,C,A,-211.1878417002834,A,D,-75.64700426563097,65.13848383279787,123.46857795314313,1
56,Male,C,A,-176.9341431106012,209.1172637156339,95.25297084275273,-148.92585047552205,C,D,-89.23213688075546,E,D,-7.119749923299063,-7.983446948843598,32.773529517230905,0
76,Male,B,D,30.977078921337416,-37.878017635120415,64.02190776952685,66.1339091683419,D,D,-60.81771350812334,C,D,-20.90441543324704,11.117961756494466,-94.36951717016868,1
60,Male,B,A,56.07988548089049,238.74855233913368,-9.697098637549649,-27.71995814188406,C,D,20.0593678206279,C,A,76.4814074280098,10.690317316808063,-123.85124264548269,0
48,Female,D,A,26.572092043027553,17.951298860691995,-21.524748745549605,-3.345373897615896,A,E,40.672247196422326,B,A,-24.659638446208966,6.2880145985602,-70.64946371563535,0
40,Other,B,D,-2.4050111890030648,321.2308354746955,105.46800386794959,-38.103437521450175,E,D,-116.91759186986963,B,A,178.6930427929393,-122.264428917862,44.19396608903864,1
32,Non-binary,B,A,-38.29639692598579,-107.09128442171254,84.49876525205036,-74.56005732226404,E,C,143.3990305657265,E,C,92.7006724507542,13.201944211267975,26.10689148792314,0
59,F,E,C,-200.58340385891543,149.33065846195666,72.21926138402254,-76.68690932145611,E,E,-105.08617235710007,C,B,182.2159503381257,74.98881375238032,-14.044256103426198,1
43,Non-binary,B,C,-35.15101914413852,215.31225883051178,-54.64543482073929,-63.37775656090891,A,C,88.43833411567763,A,B,118.9245065479964,11.6105423915201,226.9035694330166,0
70,Other,A,E,24.06969656806415,-112.30216700491624,19.373052830063315,-6.319599897292973,B,C,-82.39349988721621,A,B,-33.47437604992709,44.074832541351086,70.44294186757523,1
75,M,E,A,63.081627554398054,-53.86407533834303,-86.08110549797306,-55.44247537489022,C,A,51.50457813224867,E,A,-6.23637686201854,-48.42368796577464,92.54329220445376,1
39,M,C,D,79.08400427645196,-143.0391672989272,-113.55000732313711,-87.01248592034374,E,A,30.58812201242425,D,B,-154.54312737188812,84.31419431915774,-135.80151356758486,1
63,Other,B,B,-20.23799608217335,37.98431008450008,-26.129357214876748,24.847809224160123,E,B,-20.29981702823339,E,D,-25.600822660184015,1.2542175673890008,-9.280544065908613,1
54,Other,B,C,-113.72725293700002,67.01043096921066,-46.62822391039666,-193.7818997912607,A,B,39.237250750740074,B,B,-21.746418591051576,68.1831102554338,14.357355422707935,0
55,Non-binary,A,E,-3.3267379851422305,-41.69221259524773,36.171251800180386,-93.08599842234932,B,E,-115.95896560676468,C,B,-21.645538427877,126.10314485892135,-142.65078802718944,0
24,Female,B,D,12.073001566423013,-57.5576366303585,28.823507902577767,7.181314068429074,C,B,-65.15266415265664,D,C,72.78948326064202,59.74723147905369,-102.81646368525486,0
67,M,A,B,-87.66803947346949,30.643488993881107,78.7442027465297,68.84288122870076,B,D,-27.39654484234455,B,A,65.4009930321608,-59.44875199485337,153.20063959526055,0
61,Non-binary,D,C,-35.73519610584132,-90.73111837641399,115.60985450323975,-92.74467654666971,C,C,-18.69482460746099,B,C,-191.31212616783807,12.42384317880234,40.81445993265501,0
79,Female,D,C,37.18641681964819,118.37015295964486,-77.47617077829199,-19.242132506669616,E,B,-0.762261127737413,B,B,74.72606469388313,50.80879235300855,97.53256997534442,0
28,Other,B,B,-28.1617652745134,-60.03041342637147,85.27827461550105,11.753278095019727,D,E,-110.93515558940261,B,B,173.75836191836333,13.748482092440023,-146.1985691781832,0
64,F,A,C,24.95289775320675,-92.51048234567652,-78.51466212913716,-48.32913375124551,C,E,-15.447414159447012,D,C,-3.1293782808398984,97.04763005805704,-83.27312806092819,1
30,Female,C,A,-87.48998736115685,93.14865377249899,-3.5932738050300355,61.61881607319689,A,D,142.1480306037889,D,E,-191.3293908227922,-87.89138379786552,-105.17014190385873,1
61,Female,B,D,144.22349732694366,139.2669549484876,77.78754021020256,-56.71962900124733,B,D,-94.06914458336985,D,D,115.71065906039783,-109.53309272323214,89.94217457200622,1
74,M,A,E,24.467180288650585,-58.15022387249796,127.76010506696065,-47.774839723076525,E,E,76.9308097502716,A,A,-130.7713549432924,-65.22438330441845,-39.65859681724542,0
78,F,C,D,-9.729621700524625,36.69500352835422,-247.199810128784,251.09954040523718,C,E,-14.282611941932325,D,C,-23.54820739465774,67.5921216837682,-137.16264884325426,1
60,M,E,B,290.18750124261834,-56.94251917172113,-102.99216647184689,-70.64706097580388,D,C,109.78044719895883,A,E,-47.92608490118819,-42.377808007288316,98.93951521616121,0
26,Male,C,B,-128.94619822465344,11.73640339830406,-230.50575264067197,-51.34131497889483,B,A,-200.2203118978306,C,D,122.90279586363494,-40.55080975918795,49.69940441463115,1
60,Male,D,E,3.617641064806993,-134.76147522176464,-89.93783893460447,60.59161274704265,E,D,-0.7236998870735439,B,B,137.85868189244204,178.68033781050477,35.51544318366401,1
48,F,A,E,89.31025684306209,167.56818664106515,85.28897592579801,-97.50550913950717,D,D,-61.62539549700122,A,C,8.683871424772226,13.37673245110445,156.19356616347432,0
27,F,A,A,2.4025132490532113,-143.038660224403,-48.37408418095842,-105.14535057967929,D,D,104.35360683308028,D,E,-27.0890630390035,1.977163213817128,46.791754300301896,1
42,Male,E,B,80.50552005086773,77.5750766478255,74.56731845344284,-55.78367948093362,E,E,-103.44738407304848,A,D,-44.191807108756656,-32.0912196740974,186.70600088680632,0
33,M,C,C,-27.763288859407716,14.973127986524618,85.87882402180817,-26.37946731210214,D,A,-72.29242517494349,D,A,-52.76895800122649,-87.64428234560918,-143.0659341772358,0
48,M,A,A,43.204050559970156,33.849719141691246,-75.64285445305877,68.892479293945,A,C,10.041170968800344,A,C,75.23140226626442,4.4218686932500315,31.032699805583064,1
20,Female,C,E,-80.64985886576865,66.89475493183924,-76.94801697498063,-54.8736783366865,B,B,-47.78750091165401,B,D,-37.404824081186746,162.82979911091772,8.060426203326458,0
35,Non-binary,A,E,33.468667119235,54.520447975544215,-131.95886031132952,80.6172656822154,B,A,54.74792383629645,B,D,-197.26196894340075,215.5972835817409,1.7744606129874008,0
43,Female,C,A,60.66637319733391,63.131824360216505,13.187546884170425,20.817603495802924,B,D,-136.97503260192377,D,C,-144.64241700597208,-48.338599089766525,-47.39012507157147,0
20,M,A,E,99.45602073842282,-136.24822843025925,141.73055896447696,56.12430661115854,B,C,-27.850179973628492,D,A,24.203846731774508,-25.710070590980532,139.49912433962353,0
31,M,C,A,-12.083397914765905,-18.155978462763077,-138.4926551721525,9.590944340718085,D,E,5.831910580836114,E,D,-106.45318332420173,41.74633432958219,229.8515723554107,1
44,Male,E,C,-38.71539108172732,-217.1665048828157,-60.66812729812461,63.61878452506,A,D,34.17214732118203,A,E,-245.35935598062147,-68.72504088974823,70.38034319830196,0
78,Female,E,C,-64.87293283084126,-61.96295275315866,98.56908720061696,-101.06364976416691,B,B,-97.67094045350336,B,A,-93.73925160559195,-19.577199975530917,-55.540724949280786,1
62,F,D,B,71.76634089687545,-105.85820860478078,-98.5843496107656,40.61444477306811,A,E,-88.6738026776308,A,B,116.9352258608084,75.59279177766031,-9.534297273066846,0
21,M,A,A,33.475947270865205,155.4789351655608,61.97279271982704,46.75626346746016,B,E,-30.61325799713076,D,C,-36.98021293576751,48.586479620182594,-65.43173045548816,1
51,Female,B,D,-170.7832441075999,77.8581159520803,-60.67315205088818,-46.041826270279095,D,C,-306.6559131027216,C,A,11.16632320087263,147.22299244218323,5.839575389125274,1
33,Male,C,C,65.66811201543157,-126.23283322507388,-199.98843509591336,-59.79870014789624,C,C,-10.365637574502465,A,A,38.98670599197134,-20.806880024321547,-74.6797015913913,0
75,Non-binary,B,D,-81.03297996235456,-129.98612241035252,-365.7878080547682,-54.58723305697174,E,E,-34.02956171400678,A,B,100.64023027871987,-97.59747605893102,-68.56788570012881,0
43,Non-binary,B,B,-137.40949691462964,-16.083599896794933,76.13531769060778,-144.3593869044762,E,E,47.678663235653076,C,B,-9.781555723455845,234.00675825465805,0.2686970936506433,1
25,F,E,C,-41.10088467013062,-94.2993340880538,-99.27259802389476,-62.642558522452966,A,A,142.98991002559615,D,C,-113.74125822880087,33.70725255678886,-55.25190908815893,1
20,Female,C,D,-104.60406005915593,30.333845580174852,-10.747994333842005,-92.4886001664548,A,B,63.44855006318754,C,C,-206.16449917155185,-72.88490871649248,112.45111348933814,1
68,Non-binary,E,C,-25.59123504769661,35.902828196904885,96.9300523409896,-30.99722255736982,A,B,51.41165909105211,C,A,37.92806708785084,68.23478807007186,3.552170099863725,0
71,Other,C,C,81.52588338762932,-17.434081902353526,-9.386981815066807,-31.910435132209674,E,C,-172.28548766150612,D,D,-63.1274200166015,56.600513511897674,37.365936505955474,0
50,Other,E,D,77.97612406541555,13.249859361242391,-70.056070323131,-165.7910589002674,C,D,-25.948471128239518,E,E,133.8040193006268,77.07752935650139,-167.58155040279644,1
43,Male,D,E,16.547574041264483,-272.93040490075185,-33.774962454127234,113.28139412422738,A,B,65.57120670617984,D,A,216.13973946756002,216.58518286502422,60.884025635644676,1
71,M,C,B,61.47800760939879,25.41679983544199,219.1903485729109,-164.9942144773792,B,D,-117.9531638268833,D,B,-76.40508513852402,156.55832212548881,5.139688221330873,1
35,M,D,B,-123.26011144947837,-98.67441179785534,-53.88877353790738,-6.185283620284907,C,E,86.8378360334287,A,A,-60.73416775830556,-7.089314237274273,30.41120404315113,0
39,Non-binary,A,E,182.30412941679916,175.08569391785315,31.463177482204998,59.27650209015574,A,A,53.994692694290706,A,C,-56.78244318711053,-37.05320148154823,-9.202641750070324,0
