AGE,religion,genero,military,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
98,Buddhist,Other,Veteran,B,165.62048708983534,E,82.56783709421175,-23.95270081738986,D,E,D,0
82,Jewish,Non-binary,No,B,-145.4649990722195,A,-66.12846587666806,-75.90507420137418,D,D,C,1
67,Other,Other,Yes,D,101.21900032347457,D,-26.375269022479518,98.57196548652219,A,B,E,1
43,Hindu,M,Yes,C,162.9761071689218,D,-39.12319290335894,119.1869560395792,D,E,E,1
63,Jewish,Female,Non-Veteran,B,-124.57846799002039,D,-98.25462225066065,78.51966882652461,C,C,A,1
97,Jewish,Male,Veteran,A,-102.5969236938886,A,-81.9698338788473,45.79109109149864,E,C,E,0
39,Hindu,M,Non-Veteran,D,246.62747356330703,C,-63.28250932870295,-22.725053983897816,B,B,E,1
62,Muslim,F,Yes,B,-81.26830929956294,A,148.25794086362112,-42.49861990009494,E,E,A,1
75,Other,Female,No,E,-34.38362752977201,D,94.87576659046728,203.8882724172996,D,E,C,0
62,Hindu,Male,No,B,26.500884788517183,C,28.752833379204368,-71.28908536297757,E,C,A,0
22,Christian,F,No,B,-19.841880730163936,D,-54.83702568318785,154.86373996407968,C,D,C,0
98,Other,M,No,B,-145.27622800459574,D,155.10455919633634,16.714267906612758,E,C,C,0
81,Christian,M,No,B,1.5016968506257538,A,-64.77022374875465,-104.02009047982487,D,D,D,0
33,Christian,Other,Yes,B,65.92194270519802,A,36.89111120944698,-7.487411427855138,B,D,D,0
82,Other,M,No,D,104.01423427521279,E,-129.5016345788042,39.905703162447786,E,C,B,0
45,Christian,Female,Yes,E,138.51822927081727,E,-48.53104434211612,-101.9782530793363,E,D,E,1
19,Muslim,Non-binary,Veteran,D,133.1405519890118,E,-136.30047402038187,82.10134294925663,E,E,C,0
87,Buddhist,Non-binary,Yes,E,14.440593615721205,C,56.59169982154337,-55.91914387356525,A,A,E,1
64,Christian,Non-binary,Veteran,E,-2.151630537018874,C,11.89263926232089,-84.38866375908577,E,D,A,0
90,Buddhist,Male,No,C,-214.31720921367426,E,-35.82420918336681,95.72401161220164,C,E,A,1
79,Christian,Non-binary,Veteran,B,96.36500064632348,C,-120.19384004745892,154.7738287347772,A,C,E,1
51,Buddhist,Male,Non-Veteran,E,-15.048746446979672,A,38.901642877579505,73.43079876965868,E,B,C,0
82,Hindu,M,No,E,-120.00770985733911,B,-160.7143342044675,142.81351309108115,A,A,B,0
56,Jewish,Non-binary,Yes,E,104.19156697263713,E,-142.86389459316578,5.323528630321653,B,C,B,1
18,Jewish,M,Yes,C,-71.66023739044336,D,140.05305778593433,-27.51932575175028,B,E,B,0
30,Jewish,M,Veteran,E,-3.892515519673744,E,148.16150700624434,17.9556383527816,A,B,B,1
26,Jewish,Female,No,A,-138.69559376599932,E,5.3808387980738654,-9.168266780155939,A,A,E,0
24,Jewish,Other,Yes,A,-65.66936837140646,E,100.31774436279855,-71.7228018539381,E,C,C,0
51,Muslim,Non-binary,Non-Veteran,A,82.49836112954074,D,129.54699478740898,85.98674467945096,E,A,D,1
56,Christian,Female,Non-Veteran,B,-24.68136507571611,E,96.25480281560019,49.992326339044496,D,B,E,0
68,Christian,M,Yes,C,54.50403622170514,D,97.95224314843078,0.007980168289126632,A,C,D,1
26,None,M,No,A,84.66910348843271,B,-40.61937857848946,14.470933625458086,E,A,D,0
55,Buddhist,F,Yes,E,-56.501176359742786,B,-19.65995227172024,-50.8305223700926,C,C,C,0
51,Jewish,Other,No,B,345.45360895166044,E,72.48403249688454,25.95058581560038,D,A,A,1
37,Jewish,Male,Non-Veteran,C,-68.96491754267933,D,-1.6871627212438973,-31.57873954424209,D,B,A,0
64,Jewish,Other,Yes,E,-59.20249422699852,C,41.82098642600549,39.3100253213331,D,C,B,0
29,Buddhist,Male,Veteran,D,-9.998270153669631,B,43.4944778149055,84.98420152187747,A,C,B,0
31,Christian,Female,No,C,84.93114691899557,E,-210.03357387268156,-179.8499229998637,D,A,A,0
32,Hindu,Non-binary,Yes,A,29.557766232178416,C,15.577874169562497,18.706715141460354,B,A,B,1
27,Hindu,Non-binary,Yes,C,16.338416702903324,B,67.32921698469005,85.9316738895955,B,B,A,0
22,Jewish,M,No,C,43.30157991628052,B,-99.61149749046221,-24.936747078864492,C,E,C,1
80,Muslim,Other,Yes,B,-179.5035344563776,D,-29.500040271616236,-87.7118246141899,B,C,C,0
54,Hindu,Female,Non-Veteran,B,38.66138309336692,C,-3.957830644108023,17.402834116076978,E,C,C,0
81,Other,Non-binary,No,B,-59.085252519313855,A,-103.58562352774734,47.02673160686202,A,C,C,1
45,Christian,Non-binary,Non-Veteran,C,-85.64035687380385,A,77.85029040043644,60.41375368199784,B,D,D,0
73,Other,Female,No,D,48.138046699439684,E,-21.41158288874051,38.5828346688681,C,E,A,0
93,None,Non-binary,Veteran,E,-152.30093704644932,A,-30.453571399597447,67.95793395855371,B,D,A,1
35,Christian,Non-binary,Yes,A,-101.61010714333372,A,-46.46797042557967,-38.19117065347839,C,D,A,1
23,Hindu,M,Non-Veteran,E,97.53185983800627,C,32.20254034701965,-102.41730656017344,C,C,E,1
38,Muslim,M,Veteran,C,-101.00224880122288,C,-101.42682646416479,35.3922833982684,A,A,C,0
55,Hindu,Male,Yes,E,26.569719843534607,D,6.263243052088062,-57.372070474499296,C,B,B,1
92,None,F,Yes,B,-9.292420233085547,B,37.77704833678464,3.3106274633109294,D,B,D,1
43,Buddhist,Male,Non-Veteran,C,85.83320829930894,D,15.25709622248001,-134.67296497895913,B,C,A,1
98,Hindu,Female,No,C,-74.18221086273708,B,-123.03276421593092,233.09062464873693,E,E,E,1
70,None,F,Yes,A,-91.37487636586626,C,-74.65312808648422,10.856365329621466,D,A,C,0
62,None,F,Yes,E,-36.46663588932142,E,108.31058610544393,-40.031040123313666,E,C,E,1
35,Other,Non-binary,Yes,D,-135.6298189371835,B,6.775988698087489,11.03396959467557,C,D,A,1
97,Christian,Male,No,D,225.30997423296068,C,-50.67968261359537,-71.7469486281901,C,A,D,1
72,None,Female,No,C,118.84730989992501,D,-227.4847691267881,32.26905817789982,D,A,A,1
70,Jewish,Other,No,C,39.64528275472643,D,15.309350413404616,-77.99376352266205,A,E,C,0
73,Jewish,Female,Non-Veteran,A,-36.19012898131325,C,-12.696325038206647,-49.18029737242292,D,C,D,1
94,Jewish,Other,Non-Veteran,A,-142.02420550424864,A,-8.255915261170095,-65.95862274510888,B,A,A,1
27,Christian,F,Yes,E,59.95370483082642,B,30.631638768988463,77.3504490173343,C,B,B,1
45,Muslim,Other,Veteran,B,24.942719479930727,B,141.31349275233617,-147.6952648612138,A,B,E,0
55,Christian,Other,Veteran,C,28.700917085467403,D,-50.926705501711524,-20.546522442603205,D,B,A,0
80,Christian,Other,Veteran,E,131.25907437686308,C,-26.977708070763377,-202.7688557470148,A,E,D,1
41,Jewish,Male,Yes,E,-65.46177523458715,A,-177.41121188248357,-123.11804691915033,B,E,B,0
62,Jewish,M,Non-Veteran,E,-74.38331716583794,B,14.983532685677044,30.807273727123924,E,D,A,1
34,Buddhist,Male,Yes,B,90.36095923377239,E,174.90882516209007,-33.73570704688403,B,B,A,1
35,Hindu,Other,Yes,A,39.543163438502795,B,-58.19493918781629,158.22884120811943,B,B,B,0
87,Buddhist,Female,Non-Veteran,A,-42.114165705092105,C,132.05976909667504,-103.92765529091746,A,C,E,1
59,Other,Other,Yes,E,-44.70877423864591,D,58.5305516396065,8.981579837044313,B,D,D,1
32,Buddhist,Non-binary,Veteran,A,-174.9216439001859,B,-277.7814037696506,21.071918142824433,C,D,E,1
57,Hindu,F,No,A,-126.50291743556356,C,50.2187881397292,90.30835212713964,D,A,D,0
64,Hindu,F,No,D,-26.6877551877303,B,-2.1065245107410346,24.33691388035948,B,A,B,1
47,Hindu,Male,Veteran,C,3.3328585873024377,A,-27.441989961106643,4.235605954371917,E,A,A,0
96,Other,Female,No,C,-143.08374327975665,C,60.160445369437845,17.349661691586704,B,E,E,0
68,Other,Female,Non-Veteran,B,-77.21489090501261,B,44.75991894681294,18.943612275806014,C,E,A,1
69,Christian,Other,No,C,-208.22744071342672,A,118.99217554536254,-142.74228228612475,D,C,C,1
52,Buddhist,Non-binary,No,C,-118.97505729893858,B,-91.83955822953595,197.00629498205328,D,E,C,1
51,Other,Non-binary,Non-Veteran,A,83.51848936980763,A,72.43407962692629,-128.55340581991294,A,B,C,1
99,Buddhist,Other,Veteran,E,234.3353956144237,B,9.664534956769408,127.8651366946326,A,D,D,0
93,Muslim,Male,No,A,-204.5902339569367,D,-32.232549447515474,-82.03762747173266,C,D,D,1
94,Buddhist,Other,Veteran,D,-43.84501976948275,D,-105.39529652283535,-9.396408423594545,C,A,D,0
96,Hindu,Female,Non-Veteran,D,76.32650265136806,C,-131.86094429590185,-78.64116088176002,B,D,E,1
88,Other,Non-binary,Veteran,C,46.01836422606089,C,118.45025727249643,133.0366523141925,C,E,A,0
41,Other,Other,No,D,-84.94198444784476,B,-174.93753341246742,-18.042603689118852,E,E,A,1
53,Buddhist,Female,Veteran,D,63.04108323158193,D,-224.0607511332843,28.128022546998434,B,E,E,1
26,Christian,M,Non-Veteran,E,-118.97494985869285,B,-38.04537148585391,85.26424175157072,B,E,A,0
57,Jewish,M,No,B,0.25358023877427405,C,31.998528605087678,241.8784492078108,E,E,C,1
42,Hindu,Non-binary,No,E,245.1304530323331,B,104.35467389794215,-86.96980003210084,D,A,C,1
62,Other,Male,No,D,45.25380187563411,E,36.16968824038969,-7.831275161637673,E,E,C,0
39,Other,Non-binary,Veteran,B,-40.654039202258,C,114.72707929370232,99.70941993722431,C,E,B,1
64,Christian,Other,Yes,E,-11.699695667209866,C,119.87899186511063,-88.22075602859255,A,D,B,1
86,Muslim,Male,Non-Veteran,D,117.03543481972495,A,-43.989777759006316,20.38451290652664,E,D,E,0
53,Hindu,Female,Veteran,D,-81.87749750902839,D,-38.45132085023108,-67.34779677360872,C,E,A,1
83,Jewish,Non-binary,No,B,-50.01192190963039,D,79.2977257417981,-140.31000539695688,B,D,D,1
80,Christian,Female,No,A,30.391476945417462,A,-18.13393642947946,5.921346306618008,B,D,C,1
29,Muslim,F,No,C,-9.088523859291955,A,45.30104121990072,-17.54256595025902,E,E,B,1
52,Christian,Male,Yes,D,42.208856046076434,C,-102.56407014103186,-6.985186731899535,A,A,E,0
72,None,Male,No,A,-98.3442150628896,C,44.919128416851265,-3.0246974614171465,D,C,D,0
75,Jewish,Female,Veteran,D,147.33092566214944,E,30.278811080518096,-14.570052070859271,E,B,C,1
79,Muslim,Female,Yes,C,-97.15475943298907,A,-123.07845619373545,36.38152882967752,E,A,C,0
64,None,Male,Non-Veteran,D,-3.0377187691237135,C,-122.23621485171475,89.62604911229386,B,E,B,0
50,None,Other,Veteran,C,-185.6115084164486,E,-52.38959856688656,-18.910183965307827,C,C,E,0
84,Hindu,Other,No,C,1.4110645403472932,B,-139.43409649828186,184.2063087463271,C,E,B,0
61,Other,Other,No,D,100.00082571704986,B,-24.466173652778377,-180.71813259154314,E,C,C,0
46,Other,Other,Veteran,A,168.6067039702308,D,209.13307467661397,70.3975647653858,B,D,B,1
26,Hindu,F,Veteran,C,41.362620341010214,B,-1.5037034728464935,28.131645767589298,E,A,E,1
64,Jewish,Other,Non-Veteran,A,-134.89997599216866,C,34.8452709319744,137.68823093221445,E,B,E,0
73,Jewish,M,Veteran,B,-172.1171125637469,C,-79.49877162097378,-18.04173289165111,E,D,A,1
63,Other,M,Non-Veteran,C,-2.8832057180549624,B,-43.98443437942648,2.7641156961558675,C,A,E,0
56,Other,Non-binary,No,C,33.981945675964965,E,20.00466118461908,66.70594904142652,D,C,C,0
73,Other,Female,Veteran,C,47.51081689077854,B,-12.659788899664939,-187.1898416842168,B,A,C,1
91,Christian,Female,Yes,E,-151.9195239779277,A,-3.6489769706813684,56.95521857416658,E,B,D,0
26,Jewish,F,Veteran,B,-129.9111662892444,E,-115.33314418065561,112.7580514553134,C,A,C,1
57,Buddhist,Other,Veteran,C,60.47511752211916,D,-21.150819046657652,-34.21684983271731,D,D,A,0
59,None,M,Veteran,B,135.7884119069358,A,-50.72478072493851,77.33442755390749,B,B,B,0
99,Jewish,Female,Non-Veteran,E,-55.06911049117045,D,101.16413793836088,216.03830411431267,A,A,E,1
93,Muslim,Female,No,E,-6.375925179459658,A,104.0166002337399,-49.25157918685582,B,C,D,0
81,Jewish,Female,Veteran,D,3.4940982538830885,D,-139.881724054114,-36.924689113855614,C,B,B,0
77,Hindu,M,Non-Veteran,B,-136.19248978027673,E,-83.40117399473216,-14.947397823321623,E,E,C,0
79,Muslim,F,No,D,-171.11105336493438,A,69.19906563775125,25.061567145383158,E,C,C,1
94,Hindu,Male,Yes,C,-26.663177079117713,A,-86.57976037258084,-38.848069987626246,A,C,D,0
23,None,Non-binary,Non-Veteran,D,27.333843902337918,D,-233.8808535919308,-70.95812240708965,D,E,A,0
52,None,M,Veteran,A,98.35852917816608,A,-127.7677754510526,-31.28258960809049,D,A,D,1
36,None,Other,No,E,104.57873977977134,B,69.65535131438897,40.4045854680674,E,B,A,0
96,Jewish,F,Veteran,B,65.161351893965,C,-91.52407159421841,-112.21493563076332,E,A,C,1
32,Jewish,M,Yes,E,5.481500592083459,E,141.5582541107201,-112.90486527919145,D,C,B,1
96,Jewish,F,Yes,B,50.25510606458828,B,55.95800545986148,-206.21469631429386,E,B,C,1
27,Buddhist,Other,Yes,A,91.46683488931289,E,64.91112344297919,-32.78815491414087,D,B,E,0
99,Muslim,Other,Yes,C,153.59351948431598,A,-37.98493841206747,103.76016337171224,A,C,E,1
90,Hindu,Female,Veteran,A,52.43813047674916,C,-130.46357730089372,-129.3683628893657,E,C,E,0
70,Other,Other,No,E,-25.192452663714825,D,107.46872875816436,-10.476028563985572,C,E,E,0
52,Jewish,Male,No,E,226.6136153092439,C,-86.95081954570273,112.24736595510893,B,B,B,0
18,Christian,F,No,A,71.45682131940441,C,-8.822698683978967,30.96116678940698,A,D,A,1
45,Buddhist,Non-binary,Veteran,C,10.107192119103097,E,-12.880874759010805,91.54223028025802,C,B,C,0
75,Christian,Other,Veteran,D,-117.90608698287551,D,86.96188630833751,78.64277064524752,D,D,E,0
76,Buddhist,Non-binary,Yes,D,-92.56754210671392,D,-157.7534107837982,166.39936242461008,E,D,E,1
30,Christian,F,Non-Veteran,E,130.210747222735,E,181.00354788455422,1.8149434269703533,E,B,A,1
27,None,Other,Yes,C,34.32043683190996,B,-2.0163707820862746,-141.34425554036375,D,E,C,0
95,Other,Female,Non-Veteran,D,-19.176993451777314,A,17.01205331005068,6.175640287868451,B,A,E,0
38,None,F,Non-Veteran,C,-57.30766453456202,A,-12.6681266650995,-69.71511646033362,A,E,E,0
92,Other,M,Non-Veteran,A,45.65205540863113,C,1.3497320065364695,104.25912301671293,D,E,B,0
34,Other,Female,Yes,B,-11.46924924427716,E,-75.24613791007197,-75.7632951252358,A,A,A,1
71,Jewish,F,Veteran,E,107.59301002513637,A,53.56295083647051,145.38526106476405,E,B,B,1
82,Muslim,Non-binary,Veteran,B,28.542668199563398,C,-173.28432988667524,43.50739691565128,D,B,C,1
79,Buddhist,M,No,D,152.49847286448104,D,-17.492692102665554,74.2907794147416,A,D,A,0
21,Muslim,Other,Veteran,C,19.887127343558532,C,-162.14811058115518,3.539125537019204,D,C,B,1
82,None,F,Veteran,A,34.010452008175754,B,104.41645023566628,-14.781080215554962,D,C,A,1
88,Buddhist,F,No,D,-119.42517222043196,A,-120.78072781682661,165.74996726354829,D,B,B,0
49,None,F,Veteran,D,-112.75059535156977,A,1.8662052843135966,-107.63100644076535,D,B,E,0
99,None,Non-binary,Veteran,C,-57.97489880051457,E,198.8217832740372,108.87534401751297,B,E,C,0
83,Muslim,Male,Yes,D,3.9170381728937547,E,48.377098118634066,14.620387321693379,E,E,B,1
63,Muslim,F,No,B,32.73806097547492,C,-21.307980956435298,-199.32084304337567,C,A,E,0
75,Muslim,Non-binary,Veteran,E,-96.00954740127521,B,36.16012432948062,21.71175796719193,C,A,A,1
38,Buddhist,Non-binary,Yes,C,251.5520198682104,D,105.3582533973986,-17.854323114443645,C,C,A,1
58,None,Non-binary,No,D,3.0447392100249884,E,-40.680382075051355,-16.1889042070018,E,B,A,1
46,None,Female,Yes,B,-48.73250478679134,C,-106.80478891277225,-9.936154916014393,A,E,E,0
54,Hindu,M,Non-Veteran,B,-163.4350471626171,D,52.48744332514457,-254.54872338099963,B,A,B,0
18,Muslim,M,Yes,A,-110.41060203216058,E,62.696289408118965,65.23760543938147,E,B,E,1
88,Muslim,Male,Veteran,D,73.4919618930235,E,94.99037019965238,-166.56188617056677,C,E,E,0
60,Christian,M,Non-Veteran,B,-39.34808121326762,C,215.32026290900353,163.1420859564452,A,D,E,0
23,Jewish,Other,Yes,A,123.01269692118541,A,-47.1102740407982,-94.42570247905412,C,B,D,1
35,Buddhist,Non-binary,No,B,-125.38590212666372,B,103.53152091576095,2.609180535628403,E,B,E,0
18,Hindu,M,No,C,19.65810688788639,C,8.462522063624657,-42.191467230746724,C,B,A,0
88,Hindu,Male,Non-Veteran,A,69.53871543239163,E,-62.62177712827407,-121.21040142393251,E,E,C,0
57,Jewish,Male,No,A,-56.80740477368358,B,-47.50197898191984,65.02187427931914,D,C,A,1
71,Buddhist,Male,Yes,A,37.023725163215424,E,46.092885677430864,-16.68199242758696,D,C,D,0
42,Muslim,Male,Non-Veteran,B,62.8426075896095,D,-6.848139039599987,206.80957034166792,A,C,A,0
87,Other,Other,No,E,19.114268675215506,E,-99.28513722729248,141.92249162234094,B,C,A,0
31,Buddhist,Non-binary,No,A,-188.13787397238346,B,22.679281281024718,98.28199761557447,C,E,D,0
98,Muslim,Other,No,C,63.49317474744628,A,59.05977404092509,54.51941921780339,A,C,B,0
85,Jewish,Other,Non-Veteran,D,-76.92043355624261,B,-1.9331283245980002,-189.2677618524304,E,A,C,1
98,Buddhist,F,No,E,37.304016183893694,D,139.20935284055,47.19890366847996,C,C,E,0
67,Muslim,Other,Veteran,E,-87.55564992102686,E,-17.914861524707383,-17.76245094065108,C,C,D,0
92,Christian,Female,Non-Veteran,E,23.17791128830641,D,1.325671341972686,-22.49463950707656,C,A,B,1
25,None,Female,Yes,A,82.81565271419475,C,137.7965118997446,14.660798570227747,C,B,A,0
55,Hindu,M,Yes,C,-126.80621648504481,D,146.66927384847673,-3.6289833466399557,A,B,B,1
82,Other,Non-binary,Yes,C,-44.52594531438412,E,42.41096342048324,4.822585795817714,D,D,B,1
84,Jewish,Non-binary,No,D,72.79213678496505,E,-39.1926660366431,0.6408397365367227,C,C,D,0
96,Hindu,Other,Non-Veteran,C,-94.17894350798373,D,-67.88576999574393,3.9328342846212903,A,A,A,1
28,Christian,M,No,B,-105.78834342513979,B,108.13513848709817,-37.37203393142642,C,E,D,0
87,Other,Other,Non-Veteran,E,18.84771953912654,D,-142.29595588071254,-28.371911293238167,C,E,E,1
63,Buddhist,Other,No,B,-6.979444481194132,E,-129.43057989568848,223.5057530605839,C,B,E,1
30,Jewish,M,No,D,67.19571700241677,E,-22.841630652935883,28.21478433900495,D,B,D,0
22,Muslim,M,Non-Veteran,E,26.550666493597745,D,-93.68307384560411,-89.0031836689288,D,D,E,0
40,Buddhist,M,No,B,-149.19746663957795,D,-40.52813429450672,123.24102816228279,A,C,B,0
69,Other,Other,Veteran,E,147.68422575959005,D,-31.939093427160575,-78.38984249876798,A,B,B,1
49,Jewish,F,Non-Veteran,A,62.774786523546624,A,-207.9993489548858,-161.4619042581982,D,A,E,1
93,Hindu,Male,Veteran,E,-194.593977095906,A,46.53220137812647,146.16779018702837,E,B,E,1
86,Muslim,Other,Non-Veteran,C,-6.667569891507956,B,58.30848750357207,-25.385593069757928,E,D,C,0
52,Muslim,Non-binary,No,D,-252.92071188343957,C,163.978499859619,-125.67757376658437,C,A,D,1
64,None,Other,No,A,-46.51763282734475,C,19.69721564488487,-122.4185915730983,D,A,D,1
83,None,Non-binary,No,E,-43.115224843832685,C,-173.03947545025537,61.29036639348686,A,A,D,0
36,Muslim,Male,Veteran,D,69.37620892695354,D,19.684575577881635,-92.79974297283022,D,D,D,0
82,Christian,M,Yes,D,77.44149605838211,D,-79.50338338058559,-88.30753222699768,E,E,D,1
53,Other,Non-binary,Yes,E,46.12506907874657,B,-190.6415175599897,145.44509495201342,C,C,C,1
83,Muslim,Non-binary,Yes,D,-46.35465284029514,E,40.22232717469324,-95.04820013040121,C,A,C,1
43,None,Female,Yes,E,-75.89444401255679,C,-197.00193739478453,41.44996743071749,E,D,D,0
20,Christian,Male,Non-Veteran,D,105.66518648324781,B,-49.60517865032089,2.4299612216033952,C,B,B,0
84,Christian,F,Non-Veteran,C,-55.70048253007646,A,-122.76147805448304,-29.124535146905572,E,B,A,0
27,Christian,F,No,D,15.143482074748322,A,100.08428085089945,-44.879928245291545,B,D,D,0
27,Jewish,Other,Veteran,C,241.1762324923977,A,38.302450737379246,-19.86428321076117,B,B,C,1
64,Christian,Other,Yes,D,-20.11236744796786,B,-56.57818581381881,34.389554276004276,A,A,D,0
41,Other,Female,No,E,3.2965569541121176,E,18.942107978527677,-230.60031856273056,C,E,A,1
52,Hindu,M,Non-Veteran,D,-188.1933434500805,B,75.62564974416392,78.33816048997711,D,E,D,1
79,None,Male,Veteran,A,36.6117822340094,D,0.8094962587555493,-177.36006070322082,E,B,A,0
24,Buddhist,Other,Non-Veteran,C,-28.498814259062442,C,-33.4601814748229,-50.95261970303587,C,B,D,0
76,Hindu,Non-binary,Non-Veteran,E,-108.27127137671944,B,30.66862166674883,-35.020624752572886,A,E,C,1
54,None,M,Yes,E,-133.4590417934352,B,10.456897067686318,116.6328859843415,E,B,C,1
22,Other,Other,Yes,E,37.06877179534888,C,53.01496690605722,-64.13683679710131,C,E,E,1
23,None,M,Yes,D,-49.82807936210944,E,16.549262825908848,25.355127823234223,A,D,C,1
47,Jewish,Non-binary,Yes,C,-112.56710761659157,A,-90.36326418309523,50.97601764770731,E,E,C,0
33,None,Male,Veteran,E,207.646143216388,D,130.64331663581967,72.2871614110245,C,B,C,0
22,Buddhist,Other,Veteran,B,10.31914736564181,E,142.10944159616957,-66.13488431046792,B,C,C,1
31,Jewish,Non-binary,No,D,-47.229037768024966,A,57.052372723071386,-11.296709755395645,A,E,D,1
22,Other,Female,Yes,B,-16.795817594825817,A,-86.0538650062918,143.02298612465827,B,E,D,1
53,Hindu,Male,Yes,C,31.441517409837427,A,127.01787190064442,19.53171166037203,B,D,C,0
74,Buddhist,F,Non-Veteran,E,45.830199570965156,D,-6.638569330701715,116.4819790419512,B,B,D,0
77,Other,Other,Yes,C,-65.57157981191496,C,-197.32400419285932,32.00825507036523,A,E,B,0
39,Jewish,F,Yes,D,-39.8039445842238,E,-43.31499173003552,-86.21517707060545,A,A,B,1
96,Hindu,F,No,B,106.82974340255495,E,-102.59976081789253,-107.8722888274616,A,C,B,0
41,Muslim,Female,Yes,D,-99.66621000695196,E,26.880183503566556,5.478682826159197,E,A,D,1
20,Other,Male,Non-Veteran,D,151.50932730085626,B,40.47610994405375,164.85199497039991,C,E,D,0
60,Other,Male,Yes,B,-3.672028771721329,A,169.8575190603991,-255.20463267844585,A,D,A,0
18,Other,M,Yes,A,25.75604718503183,B,-11.988841833877016,77.29628909731763,D,B,D,0
76,None,M,Yes,B,83.3666134505381,C,284.1990806822386,-98.76813576349748,A,E,C,1
71,Jewish,Female,Yes,B,-90.72031956727137,E,-34.2528818716842,66.65032705613211,D,B,C,0
69,Hindu,Female,Non-Veteran,E,146.15373906230408,C,93.65963676702864,162.940008652615,A,E,A,0
35,Muslim,Other,Yes,D,-3.395069420027571,B,-156.63227064209894,105.80674175274798,C,A,E,1
35,Hindu,Male,Veteran,C,-46.531714164813465,C,261.26194418054916,-0.7008598726140783,B,E,C,0
18,Hindu,Other,No,D,37.310925122693455,D,139.06541747315762,-144.20332197808688,E,C,C,1
24,Christian,F,No,A,-64.02923161945066,E,75.4477820974403,-3.2977539176230453,D,E,D,0
21,Hindu,M,Veteran,E,-20.28266276889412,B,-100.0510533081277,-131.61187557888186,A,C,A,0
21,Other,M,Non-Veteran,E,-63.39997885004887,B,-79.5902713689665,40.417980169856854,D,A,D,0
43,Christian,Female,Non-Veteran,C,-25.852106544397124,C,-58.97039776690993,101.51765235642036,B,E,B,1
19,Other,Male,Veteran,A,-0.9926610425638178,D,-16.56402545776769,-167.7326069693822,A,A,D,1
72,Christian,Non-binary,Non-Veteran,C,229.80573504159437,C,144.57882759508712,-104.46090457279,D,D,B,0
51,Christian,Female,Veteran,E,-103.78963211853667,D,-139.25732736321368,47.05656226608237,B,C,D,1
30,None,Other,Non-Veteran,C,-72.04015877679714,D,23.898870310392624,-64.94899993835183,C,A,A,1
62,Hindu,Male,Veteran,D,41.248391779084805,A,-23.36646584471461,54.38761599911245,C,A,B,0
56,Hindu,F,Veteran,B,20.290495544073618,A,-23.930392175161927,81.23421440784048,B,A,D,0
98,Other,Other,Non-Veteran,D,-62.937075960888045,C,-2.9641794865467608,-47.08278473802085,B,B,E,1
84,Jewish,Other,Yes,A,30.16473070275657,C,-94.2718003141578,77.7429685845452,C,B,E,0
73,None,Male,Non-Veteran,E,67.49368753769735,C,-41.40036075840402,17.514342252343955,E,E,D,1
80,None,M,Veteran,D,147.57420962363946,B,7.6185253495057355,249.22967920907695,A,B,E,1
51,Other,Other,Non-Veteran,B,-22.05595502069266,B,172.43259948812872,-110.11732630749316,B,A,B,1
31,Hindu,Male,Yes,E,102.88116902112449,B,-49.955488575233026,237.57449075210317,C,E,E,1
27,Christian,F,Yes,A,31.115887922168707,B,165.72408584476807,-23.08220752167664,C,B,B,0
33,None,Male,Non-Veteran,C,27.63577122695528,B,34.86498706433491,73.83918463852184,E,A,A,1
24,None,Non-binary,Yes,A,-137.01972980590293,A,112.17407564244988,88.41780777817226,D,A,E,1
91,Other,Male,Yes,E,-95.76453985630694,E,-162.741366875889,237.36046677712608,C,B,B,1
85,Jewish,Female,Non-Veteran,B,117.91097269111155,D,35.36521364183023,-28.88530180435974,C,B,C,1
34,Hindu,Other,Yes,C,64.23029595254809,A,128.67456122378962,-97.80647228058272,D,D,D,0
58,None,F,Non-Veteran,C,-76.01241814074643,C,-2.5807440468030873,18.583843620403663,B,E,B,1
40,Jewish,Other,No,B,-91.68954294873294,E,-42.880404111001,-276.94740814724764,C,A,B,1
44,None,Female,No,A,232.2567950129693,C,-91.09544677530135,100.92675494416258,B,B,B,1
44,Hindu,Female,Veteran,A,40.51990127958392,E,137.23928979440134,-10.403980869800964,A,D,A,1
34,Other,F,Non-Veteran,B,-5.786432531367101,D,-57.66621539076505,23.038944983358707,E,B,B,0
19,Muslim,Male,No,A,101.9232415883027,C,44.24066013937809,116.8164253485608,A,B,D,1
70,Buddhist,Non-binary,Yes,E,85.73942385981239,B,36.51409244598141,-288.3938152585467,E,D,A,0
49,Other,Other,Yes,D,-26.36296977517718,C,90.78264839172485,85.4680748121416,E,D,A,1
62,Other,Male,Non-Veteran,D,-13.350654759021438,B,-72.04977625436265,-130.6054712595653,B,B,B,1
88,Jewish,M,Non-Veteran,A,-30.515398932694705,C,-238.98271177155337,-0.0974633775291614,E,C,D,1
93,Christian,F,Yes,E,15.093298179735257,A,31.02353856840069,-158.54589417253703,E,D,C,1
20,Jewish,F,Veteran,D,-41.09941518186475,A,-153.99273950690272,214.46086090692228,D,B,A,1
43,Jewish,Non-binary,Non-Veteran,B,-209.22819202104446,C,-2.057766295651365,240.68471442492844,A,C,D,0
19,Muslim,M,Yes,A,111.8238814538684,B,-121.85787273185224,-106.18575359729722,A,D,A,1
