Gender,married,faith,RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Male,Widowed,Christian,Other,C,D,C,97.69979780863255,-9.906382760607633,D,65.3190525280431,D,4.694734511887225,C,0
Other,Married,Other,Hispanic,D,C,D,-82.27958482423432,8.813517325697852,E,142.85743627954298,A,-109.43698090544669,C,0
M,Married,None,Hispanic,D,E,B,133.33072698079383,36.61963922449015,B,-33.57712033582439,D,22.991582651098753,E,1
Female,Divorced,Buddhist,Hispanic,A,C,A,-100.89006245901182,135.68370301681395,B,102.35335926697542,A,62.952850209106195,E,0
F,Divorced,Hindu,Black,C,C,D,39.380203775640496,-198.26313127702676,E,-47.49087461131315,A,-82.6484783987042,D,1
Female,Divorced,Other,African American,D,B,E,-56.97286532785798,15.534689181936676,B,72.66156360569332,A,146.43484686718833,A,1
Female,Married,Muslim,White,E,B,A,-34.9066197732385,24.827008601043058,D,18.005659435935193,E,-91.65361319118408,D,0
Other,Single,None,Asian,A,E,A,26.323919762850412,-15.107136444729253,B,-63.5625366439967,E,164.91845809113968,E,1
Female,Married,Buddhist,African American,C,E,A,19.29247174146065,-13.995994032539835,E,-80.7056098652994,C,-3.9170645692307966,A,0
Non-binary,Widowed,Other,Other,A,D,B,108.56952887632146,-49.202254883565345,C,-20.685122427383575,A,86.31842941602761,D,0
Other,Married,Muslim,African American,C,A,A,51.74541210259858,139.0227785600561,C,-30.528361425052918,D,-186.99419211410304,B,1
F,Single,None,African American,B,C,D,61.44292893777561,79.51513531018215,A,15.420248305480303,A,31.74136029710988,B,0
M,Divorced,Muslim,White,C,B,B,103.59280296870799,-173.22936228376884,C,-130.88475113945213,C,124.56912315986158,C,0
Male,Divorced,Buddhist,White,E,C,E,-13.32584207865873,11.157635304793114,E,-120.4881406565479,C,-102.32989179389872,A,0
F,Single,None,Hispanic,A,D,C,63.264990812369646,-188.95833310774947,E,-126.84655102992272,A,133.24367846181923,C,1
M,Married,Other,Asian,D,D,C,127.8993817451731,-24.743129367599543,B,-245.6650524237813,D,-85.68000511947133,C,0
M,Married,Muslim,Other,A,E,E,-31.03891210178766,132.52095025753394,E,-118.2168910653808,E,-55.08834393329145,D,0
F,Divorced,Hindu,Asian,A,B,A,9.59658563163782,36.28047953867349,B,-96.2453617644743,C,71.613366686826,B,1
Other,Married,Muslim,Other,B,A,D,138.12427545765132,227.30618570448073,B,146.271119775094,D,135.97510767439826,E,0
Female,Widowed,Christian,African American,E,E,B,-10.435518386111555,-47.382715593243965,D,-25.519936837716184,C,-44.39566815417827,D,1
Female,Single,Christian,Black,E,A,E,17.289103115601044,-91.69764936825224,E,192.77981459184082,E,116.21378833784348,C,1
M,Divorced,Jewish,Black,C,C,B,-125.59827497722615,-6.312516349733563,B,-13.757771834323613,D,47.58319667110893,D,1
M,Widowed,Hindu,Hispanic,E,D,B,127.578862113834,155.7537112037465,D,141.56763563939717,B,-61.845235910145334,C,1
F,Widowed,Muslim,Black,C,A,B,-49.53636404400926,30.898172210692152,E,8.296372613006223,A,178.29105128489988,C,1
Other,Widowed,Muslim,Asian,E,A,B,-9.340353303595137,-15.422173119001817,A,-48.350919867591706,B,-46.08260485268052,A,0
M,Single,Muslim,Other,E,E,D,34.27740577979061,37.062690325213524,E,-101.51538967238585,C,3.7621943318719984,B,1
Male,Widowed,Jewish,African American,D,A,B,165.49692591130898,67.50242297767464,D,-43.941659236295756,A,-60.76353010223199,E,1
Female,Divorced,Christian,Black,B,D,C,152.61835850518025,5.839274865400373,C,-101.4234428752575,B,19.684072028423067,D,0
F,Married,Jewish,Black,C,E,A,78.54093303675282,-88.92318356356263,D,-239.98339669073957,A,-15.460017955482789,E,0
F,Married,None,White,D,C,A,135.47138232416043,-92.21574929589109,B,8.309573794650161,E,49.246066450041184,E,1
Non-binary,Single,Christian,Other,B,A,D,-2.6332687912769606,103.67872283961854,A,19.58155101453455,A,-121.09908689891262,B,1
Male,Married,Buddhist,African American,A,B,B,100.92671789105371,23.371092150182033,E,-28.927711910999204,C,11.084869697615664,E,0
Non-binary,Single,Other,African American,A,B,D,-13.647043112063134,54.317078365014424,E,18.99706576901097,A,65.29809964470726,E,0
Male,Divorced,Hindu,African American,A,A,C,-22.468847541720784,-90.58276069181107,C,289.64373774785713,B,13.71200521297963,C,1
Other,Widowed,Muslim,Hispanic,D,E,E,-33.35729515088989,-5.581313570615908,D,-46.12246207688588,B,-197.6341582351239,E,0
Female,Single,Other,African American,E,A,C,229.96354455850053,135.38436101892492,A,69.9938193478742,A,65.62812242307355,D,0
F,Widowed,None,Black,B,D,B,21.020288512947314,-44.10406049641679,C,98.5668524334701,B,86.22359913131804,E,1
Male,Widowed,None,White,B,A,D,-171.44258671719587,-0.767094407926547,E,-16.154387329604045,C,-66.12537053378024,C,0
Male,Widowed,Buddhist,White,A,A,A,61.087606073748624,-62.84037569613513,A,67.8048306655467,A,74.07917972249928,A,1
Female,Married,Buddhist,Other,A,A,C,-132.25544514951164,6.559864461145426,D,-26.255813214869345,E,2.602860221687196,E,1
Female,Married,Other,Black,D,C,A,51.72771926190779,44.8505505344873,C,-87.85649834908394,A,-143.9903761881611,C,0
M,Single,Christian,Black,A,A,B,-124.65217792186765,-143.1867841210676,D,56.65007304204877,D,-3.3356839948950285,E,1
F,Single,Other,White,C,D,E,-107.05846438779017,-117.09324298946112,E,67.66145561628686,D,129.93878529757285,E,0
Other,Divorced,Buddhist,Asian,C,A,A,144.4774198293957,-165.72909477320025,D,57.80604117954722,D,201.90913427233448,A,0
Male,Widowed,Muslim,Asian,B,A,C,-50.73983247754994,-43.8717237711572,B,-90.44174179174264,B,125.97801492858241,D,1
M,Single,Jewish,African American,D,E,C,-67.8351523690119,-127.92615994840193,A,48.316176663533504,B,-1.1121915169720482,C,1
Other,Single,None,White,C,C,D,-22.803620679261584,-126.328889943263,C,57.525262316891556,C,-142.65020509771685,A,0
M,Married,Other,Other,D,C,E,172.05388338454807,-77.99755899736287,E,-36.39997794142851,A,79.1300815929607,E,0
Non-binary,Divorced,Buddhist,Black,C,C,D,-37.455135024376865,43.425102420036225,E,-141.522048330786,E,-78.08682485344613,E,0
Male,Single,Other,Other,B,E,B,-160.77641368805214,105.75268684454797,A,62.707126540385985,E,115.33990786250851,A,0
F,Widowed,Muslim,Black,D,A,E,-8.845044147652755,93.19474123317345,A,-122.76620545371601,D,53.705178606685166,B,1
Other,Single,Other,Other,E,E,C,33.04675541364258,231.8182986279421,E,194.45115050030554,A,-175.71746392703716,A,0
F,Widowed,Jewish,Asian,E,E,C,31.897054146063038,-52.43872929568907,D,-36.43088123686156,B,26.056129214422025,E,0
Non-binary,Married,Jewish,Hispanic,E,C,B,91.46018604152229,-16.90627341058511,D,49.53819209371204,D,112.77119442103078,C,0
Other,Divorced,Jewish,Black,D,A,A,-84.72741167736619,1.9967095053743715,D,-72.01113933131273,A,77.97608217685828,C,1
Female,Married,None,Hispanic,D,A,E,188.84660727635176,-92.62144921258191,A,108.99853427055642,B,-64.94926883306019,C,1
F,Divorced,Jewish,White,A,C,E,115.30624885404823,8.132143931483723,E,172.32302363294875,B,-135.7306420061054,C,0
Non-binary,Married,Jewish,Asian,E,E,B,-53.95350856273884,117.3150222368181,E,125.02091279887797,A,-224.18767359690813,B,0
M,Divorced,None,White,B,E,D,-53.119147145102154,225.16797489733312,A,7.420803047688479,B,-75.0709634401068,E,1
Male,Married,Muslim,White,B,C,A,-18.80979693516881,107.97254381895162,D,20.52704977404551,B,-192.15304019923542,C,1
F,Divorced,Muslim,Black,D,D,B,97.2590283722581,130.58545890852363,B,87.68757952140437,C,49.433946047455876,B,0
Female,Single,Christian,Black,E,E,A,-264.3309032571561,-54.290393273184954,B,15.965744755626844,D,-167.43716989708028,C,1
Male,Divorced,Other,African American,E,C,B,-3.8107324928075585,235.24344132567242,B,-67.58166194142159,C,108.68609055997311,D,1
Other,Married,None,Asian,E,A,A,120.41381623696795,85.17197180947994,E,6.0507876559882705,B,108.43056002972182,A,0
F,Divorced,Other,Asian,A,C,C,58.58385378506591,56.92671992727082,B,-81.32976702158513,E,-175.74824496378903,B,0
F,Married,Other,White,B,D,D,-12.128181395717053,95.03936157023608,C,-54.055598294233484,D,-47.65568134574084,C,0
Female,Divorced,Other,Hispanic,B,C,B,76.80567859581937,232.17724388543544,C,118.70423753565107,A,-87.645637641085,C,1
Non-binary,Single,None,Asian,B,E,D,72.60803175968738,-25.515223025189858,C,66.8271668453236,C,6.156295889959023,D,0
Non-binary,Single,Other,Other,A,D,C,-79.78473676569419,-99.72818850457563,B,39.48315238937112,C,-93.1092651572421,D,1
F,Single,Jewish,Asian,D,A,C,119.28384111431482,-53.42317112754492,A,-124.57134877697081,E,24.41665528365327,D,0
F,Divorced,Hindu,African American,C,E,C,10.719954723385408,-18.44351211451734,B,30.030084710201283,D,-219.3357484236108,A,0
Female,Single,Jewish,Hispanic,D,C,E,9.885561553517075,28.96803078183723,A,-28.202600031997616,B,78.971247335858,D,0
M,Single,Other,White,B,D,D,-10.344750273926755,-165.26496377621552,A,-46.91844722165858,D,217.66389843295605,B,1
Female,Divorced,Jewish,Black,E,A,E,67.40493220322546,49.32748122885861,C,54.230873270603006,C,189.45911071002587,E,0
Non-binary,Widowed,Jewish,African American,D,E,A,-17.57436769322523,139.97228681425855,D,72.15127704932777,E,61.27685806067304,A,0
F,Divorced,Jewish,Black,C,C,C,-99.80508073859865,-42.57050905146018,D,-20.55151113686764,E,-227.0268007674365,C,0
Other,Married,Christian,Black,D,C,E,-53.73652460717041,-104.8318261913864,C,135.54350526527995,D,87.49914402980808,E,0
Non-binary,Divorced,None,Asian,C,A,B,-55.47505657190006,15.565683154232632,D,50.48579976075298,C,23.67202906033175,B,1
Female,Widowed,Buddhist,Black,B,D,D,133.0278186314687,62.55905516114792,C,-65.52298504852742,B,-96.17019514566736,A,0
F,Married,Jewish,African American,A,E,B,1.1804544466892064,-115.09928183914462,A,-226.58523908570695,E,79.86978628023212,E,1
M,Married,Other,White,E,D,A,-72.39354783306597,80.87529101566217,D,44.16906062975482,C,-28.413125716452072,C,1
Other,Divorced,Muslim,Hispanic,E,C,B,-91.98126401806962,106.69113864978608,C,-61.04102992268514,A,-25.212435170794755,D,1
Female,Divorced,Buddhist,Black,D,E,D,124.51148515268436,80.28848442593267,D,21.2353953926145,C,-117.50131375071582,B,0
Non-binary,Widowed,Hindu,Other,D,E,D,53.556923748397125,29.910500489195087,C,-164.92035306947807,A,-212.93599926112446,D,0
Female,Divorced,Christian,Other,A,A,B,-5.293932945915203,-32.560391358898165,D,-26.038917260112033,C,31.305488856829633,B,1
Other,Married,Buddhist,Asian,D,A,D,148.60853000769836,-143.64091881333565,A,148.95097259231605,B,107.49319555007123,C,1
Male,Single,Hindu,Asian,A,E,B,-55.184951994980835,106.4038893227094,B,-61.91775298966229,C,171.56895524099707,A,0
M,Married,None,White,B,E,D,-66.45762420329795,111.74321108642837,D,137.26070879870568,B,-92.46481301911311,C,0
F,Married,None,Asian,C,D,D,56.493785334727974,-82.95787688203568,D,-56.37583554612332,D,170.3489194934947,E,0
Female,Widowed,Christian,Hispanic,E,A,E,67.98675715448205,-1.6711333416287704,C,-143.5780541447415,D,90.82709571643394,B,1
Other,Married,Buddhist,Other,C,E,B,44.48863598750002,46.29900028037449,C,-96.55102661790121,B,180.51234696378003,C,0
Other,Married,Buddhist,African American,A,C,E,157.3323662484885,64.00181362220519,E,-83.28590180444198,B,29.60399714616865,B,1
Male,Widowed,Other,Hispanic,D,B,C,-70.01474861573355,89.00010320263144,E,29.220974991507408,D,108.57419530024495,B,1
Female,Widowed,Jewish,African American,A,C,B,-7.351890917128161,-253.38326198536026,D,6.21337474630947,E,-89.28633915249866,E,1
M,Widowed,None,Other,A,D,A,117.68075241378537,-239.07435509937164,A,88.16648924044706,C,-2.344274403995108,E,0
F,Single,None,Hispanic,A,A,A,173.01674882308345,-121.44317572381385,A,15.50341213201987,A,-79.9540053572855,E,1
Non-binary,Single,None,Hispanic,A,B,B,-106.90122610049788,-56.66014130074839,A,-29.070764051280324,D,14.289001393184714,A,1
F,Single,Buddhist,Black,B,B,C,192.1639813264891,18.937273509223118,C,146.33942971815273,B,-4.996135110676772,B,1
M,Single,None,Asian,D,C,E,65.77172943529064,66.86989329367184,B,-151.55385516353633,B,2.646494650348158,B,0
Other,Divorced,Muslim,Other,E,D,A,-208.74487555989737,-79.19160440955132,A,-21.203139564117667,B,-148.2365768640709,E,1
Female,Widowed,Hindu,African American,D,B,A,106.3196187583646,-23.8364295598755,A,64.60751022467045,C,136.2014629463737,B,1
Female,Married,Other,Black,A,E,E,-144.01566364740705,54.683176360006726,A,-202.09227311775928,B,-129.35074806179,C,0
Other,Single,Other,Asian,D,B,A,13.465673582502799,51.91204365367299,A,37.984153952223245,A,12.812424641892397,C,0
Male,Divorced,None,Asian,B,C,C,-24.40051917515648,32.988279934191404,A,52.91304297428243,C,101.5714651659512,A,1
Non-binary,Single,Jewish,Black,A,C,C,31.45103969491347,131.74992207926445,A,-83.41072643804924,A,147.32266053636351,B,0
Female,Divorced,Other,Black,D,C,E,-32.16293674890437,68.67866852470172,B,-146.05308392421398,A,-124.2703970090413,A,1
Other,Single,Hindu,Black,C,D,E,-22.006418707244315,119.18359512485499,B,144.5473350119633,C,115.8158891254333,E,0
Other,Single,Buddhist,Black,B,B,A,-88.0114339101931,-149.48552793327988,E,110.92963566348718,D,136.60530264153493,C,1
Other,Divorced,Christian,Other,D,B,B,-8.329975680413215,-89.68491634387948,C,70.39248244732543,E,53.249364918538646,B,1
F,Single,Other,Other,C,A,B,84.68373319111755,-17.995377231895503,A,46.6609909643323,A,-28.874184626008393,E,0
Female,Married,Buddhist,Asian,A,A,E,-124.99182968085654,51.1879535854869,B,-94.63152845971365,C,-89.1172154411005,A,1
M,Widowed,Muslim,Other,D,A,B,170.1731701268785,107.26793549471094,B,137.93430715926527,B,22.829400658337345,D,0
Male,Single,Christian,Asian,A,C,E,130.73438267985793,137.9788348425044,C,-283.11901072423507,C,-36.33612364260973,A,1
M,Single,Christian,White,C,A,A,127.17730792886637,-12.26639533670725,A,171.22733100345926,D,50.36757236643161,D,0
Female,Widowed,Hindu,Asian,B,A,A,152.6913237275571,36.38655833760729,D,-80.33601709248927,A,-193.5261813572257,B,0
Other,Married,Buddhist,Other,E,B,B,265.1088041750051,-2.9061602713864003,B,32.8735497086477,E,-6.713253533000915,A,0
Other,Widowed,None,Hispanic,A,D,D,-158.85343635982082,-21.940172905554338,D,142.56523977226647,E,47.236731300926046,D,0
Other,Married,Buddhist,White,B,E,B,-19.220926331040733,-7.978122157761776,A,42.978257656384436,C,58.80614811373965,E,0
F,Married,None,Other,D,A,E,-138.28298184960593,-9.232126737031022,A,90.90429053513425,C,223.59850939702363,B,1
F,Divorced,Buddhist,Asian,B,B,D,-45.82862397411172,-31.494048786316814,C,114.00857009100767,C,-17.657481061815943,A,1
Non-binary,Widowed,Jewish,White,D,E,C,178.25735377282933,-83.24607074512619,D,14.352861017410174,A,-107.54335458386115,E,0
Male,Married,Hindu,African American,B,D,E,15.85133558333862,-229.7163760535888,E,-99.65639310015361,D,-77.44207217121132,E,1
Male,Married,Christian,Black,B,C,C,-9.251853747476758,-112.08505219271632,D,-58.09514994004517,D,103.1644281328343,A,0
Other,Widowed,Muslim,Black,D,A,C,-31.075489699410504,25.842278867044786,E,216.54254237932653,E,59.99559696537362,C,1
Non-binary,Divorced,Hindu,White,D,B,C,-65.20781500274178,0.7006365825204552,B,0.6636547491907562,A,-57.957290909411476,B,1
Male,Single,Buddhist,White,B,A,E,204.7441591880522,94.3894645019556,A,-52.20785689080678,C,-67.4067040619073,B,0
Male,Divorced,Buddhist,White,C,E,C,122.73415932079519,-27.249554398884108,C,-57.908923022355296,B,109.6422470741086,C,1
Non-binary,Married,Christian,African American,D,E,C,-246.78182151215972,-38.79181438105989,B,-47.793521087063866,A,-53.897929420969014,E,1
Female,Widowed,Buddhist,Hispanic,E,C,B,-130.22732330294355,-23.02476706256202,E,177.78667520753288,D,135.564833570488,E,0
M,Divorced,Buddhist,Other,C,A,D,-29.04577998836672,-161.04045136350203,E,-151.9455526256653,A,-201.3535336262475,C,0
Non-binary,Divorced,Christian,Other,B,E,A,197.28778413975755,-30.201012824804202,C,6.3641401099060495,E,32.03413687286504,E,1
Non-binary,Single,Jewish,Black,D,D,A,-57.04641068285012,62.616453852412754,C,-93.89333335723889,A,-131.73569666418086,C,0
M,Divorced,Other,Other,B,D,D,50.75451750515113,-128.06250054899886,D,120.93913281798253,A,-12.151414604480095,D,0
Male,Single,Jewish,Other,A,E,B,-90.37497716214277,71.84006511135075,B,-60.81790122219274,D,-61.42583404638151,C,0
Other,Single,Other,Asian,B,D,B,96.85021973923746,-2.610631000909296,E,21.68251503160482,A,33.20271824176247,A,0
M,Widowed,Other,White,B,B,A,33.4408656672215,-191.23233530612563,B,164.75131338703326,C,41.6012105873998,C,1
Non-binary,Widowed,Hindu,African American,D,B,C,166.4526474670013,88.7726327437798,D,155.65093002453233,E,-12.9356215923281,A,1
F,Widowed,Muslim,African American,D,D,D,122.90513071121998,40.40731527603562,B,-74.9602288903356,A,123.79804567814621,E,1
F,Widowed,Christian,Other,C,A,B,-111.08119496463596,209.15583175431257,E,-99.08094649068737,A,-122.79090839961586,C,1
Non-binary,Divorced,None,Black,C,E,A,106.36431055757079,-67.88918074845168,A,79.0569939532103,A,-2.017851205284886,A,1
M,Divorced,Muslim,Black,A,C,C,247.33981559954984,17.88665666875805,D,-27.551661319225847,E,113.05631998317955,A,0
Male,Single,Jewish,Black,E,E,E,4.0275721113316,70.89984844196164,A,-75.62069348603842,B,-259.758938424322,C,0
Male,Divorced,Muslim,White,C,C,A,124.98723279880825,166.92291448388693,E,-57.35494209427665,A,96.68459602000007,A,0
Non-binary,Widowed,Hindu,Black,D,E,D,67.82115905769406,-56.98903207130635,C,40.41046080363524,D,-64.08291218854758,D,0
M,Widowed,Muslim,Hispanic,D,A,A,-283.59771096689923,42.987532570249044,A,-39.77223854173892,A,-58.39624240104635,A,0
Other,Single,Hindu,Asian,E,A,E,78.28963810070087,35.98722609292177,C,-28.759581187133072,D,-76.86847921027751,C,0
M,Married,Other,Hispanic,C,B,E,105.30967619934854,50.88064746657045,A,188.79123230291617,D,-24.891059866416494,A,0
M,Married,Muslim,White,A,E,B,-71.73340706127655,31.61555194074112,D,-14.384183574737197,A,-21.0056580938002,E,0
Female,Widowed,Buddhist,Hispanic,A,C,D,66.66056836409203,23.125879289184578,C,7.124598713676103,D,69.88765822455717,A,0
Male,Divorced,Christian,Other,D,C,B,19.603447330607356,-32.81389817577764,B,-97.745463923957,A,-142.16372687217412,A,1
Other,Divorced,Hindu,Other,E,D,E,-147.0464548703488,-72.58049622150517,A,-73.50239671782124,C,-5.6500114324069886,E,1
F,Widowed,Hindu,Other,D,B,D,-26.024803450435435,43.214247347300756,B,101.40437018714368,B,-24.66217805033484,B,1
Male,Widowed,Buddhist,Asian,D,B,B,97.27639128212095,22.020335478674756,E,37.574212607464446,A,191.03977596569965,B,0
Male,Widowed,Buddhist,White,B,A,D,-111.28889260282374,-35.94285438423516,E,-23.388199494146146,D,-110.59708204525161,E,0
Male,Widowed,Other,African American,E,D,C,-36.42770459890355,-18.08846841453022,E,-41.16217908752983,E,-93.40317129933608,B,0
Non-binary,Single,Christian,White,C,E,C,84.79218869944476,13.751155236800338,B,-64.60256844607547,E,-45.97751637376062,C,0
M,Divorced,Muslim,Hispanic,C,D,B,-67.55541141341197,-66.30651613123058,E,211.2073174834913,A,17.78338272446342,A,1
Female,Widowed,Other,White,D,C,A,-85.43542628585999,69.53047961440564,D,-39.15253145406308,B,69.56808956921664,B,0
Female,Widowed,Christian,Black,D,A,C,-19.806540073985378,-95.32556752185518,C,4.8983644002158835,A,62.71477097482639,B,0
Other,Married,Christian,African American,A,E,A,166.0645798688836,-32.486425260825655,D,72.07423013986339,C,54.36686954613459,C,1
Non-binary,Divorced,Other,Other,D,D,E,-29.454879783970846,79.62738241688722,E,-108.48802501073784,E,59.731291810557906,A,0
F,Married,None,Other,D,A,D,-10.923921287744085,-215.49802158874672,D,6.80215380788467,C,21.54009348215827,B,0
F,Married,Christian,African American,A,C,C,-104.46337130609307,19.924074476781925,B,-118.68577974667178,D,-63.322426689178954,E,0
Female,Divorced,None,Other,C,B,D,-131.70810064172434,125.18084376021645,B,57.11165809833345,B,-168.55515630008207,C,1
M,Married,Hindu,Asian,A,B,C,-49.15868290150748,82.43905484185534,E,15.641418753864905,C,-152.9950402030807,C,1
Female,Divorced,Hindu,Black,B,E,C,-87.18540920227184,-52.55997760121349,E,-111.4756685474827,B,-114.65180915166853,D,1
M,Single,Jewish,Hispanic,A,E,D,-23.733055415617386,71.92911445431399,B,28.016091624214624,B,-37.27796127856769,A,0
Male,Widowed,Hindu,Other,B,A,C,109.48670945088298,159.60522091470128,A,35.52334998432425,B,-81.80363082951914,E,0
M,Married,Muslim,Hispanic,A,C,E,-109.74752089951292,-60.45690309746781,C,182.52764109273463,A,-32.05313193948069,C,1
Female,Widowed,None,African American,B,B,D,-33.05584865242132,-101.92762378350425,C,-146.37862250191864,B,-29.609916397220825,D,1
M,Widowed,Christian,Black,B,D,A,38.05927330493372,-29.544187349134234,B,94.11469373431912,D,251.31150482107424,D,1
F,Single,Jewish,Black,D,B,E,32.12012804675493,53.668064656387834,E,11.489941615208965,D,-63.52154720284119,B,1
Male,Widowed,Other,White,C,C,E,-142.19342202198274,21.48058331054138,B,146.52237879870174,E,-104.64952748603764,D,0
Female,Widowed,None,Asian,A,E,E,135.63965744338108,11.037991399662982,D,-49.394858248724375,C,-133.0388192320432,B,1
Other,Divorced,None,Other,C,A,C,14.328649569017958,-32.33819090681101,C,25.749111593464807,B,-31.522681684510417,A,1
Other,Single,Christian,Other,D,D,C,-3.6990932250560506,43.339512889040996,C,20.590054339720556,D,145.47484683399944,B,0
M,Married,Muslim,Hispanic,D,D,C,84.00115777195025,3.474736663107135,E,-14.06862064037077,D,60.15276357558223,A,0
Male,Single,Other,White,A,E,C,-91.1668591322077,58.7998192893858,B,78.40178213004629,B,92.7352825671093,E,0
Non-binary,Widowed,Christian,Hispanic,D,A,A,81.70231094284404,27.0995842545515,E,-46.37552500832823,B,51.64896678954079,E,0
Female,Widowed,Buddhist,Asian,C,A,B,-108.79077128305042,-130.33741654511473,C,24.22214894726875,A,90.49719665137992,C,0
Male,Single,Christian,Hispanic,C,B,C,165.78278478312572,103.91115058445854,C,132.1160936004667,C,64.92724491302006,D,0
Female,Married,Other,White,B,B,A,-107.82825061262977,185.5292333125303,B,-9.1740691962162,D,61.837027440934854,D,1
F,Single,Christian,Hispanic,B,D,D,44.71523009359523,-128.24317574371526,E,66.8243626748683,E,44.705745009506195,B,0
Non-binary,Single,Other,White,A,B,C,31.702888788627977,-158.27541853683468,B,56.59854167325826,A,-24.57911482225092,B,1
Other,Single,None,Asian,D,A,E,-70.44350704270282,-47.79529701698375,C,25.257019013116622,A,-122.90359125533263,C,0
Male,Divorced,Other,Other,B,A,D,60.67415910493561,-12.079792670165759,A,45.48274731093376,C,-64.80212243755567,D,1
M,Widowed,Hindu,White,B,D,B,-83.26433829752985,-132.83808237417975,D,-92.96669003721699,A,-37.00637452807934,C,1
F,Single,Other,African American,C,A,B,-91.58792961763169,-145.46101284887897,E,-116.75901070900403,E,63.54185159435052,B,1
Other,Widowed,Hindu,Asian,A,A,C,112.44120162925873,-168.35348428938707,D,33.78578871137098,C,-91.0660041567126,B,0
M,Single,Jewish,African American,A,A,D,154.66155389005434,-39.93490181978831,A,-92.74992280516186,A,98.70392652273718,B,1
Male,Widowed,Other,Other,D,C,A,15.567321415317778,-141.74689429190093,B,31.212023515711447,B,165.72252918457545,E,1
Male,Single,Other,Black,A,E,E,73.04433037635143,77.41278643870204,C,57.710127664504604,A,-91.22870727961684,A,1
Female,Widowed,Other,White,C,A,B,-57.69547255755798,101.86857399497768,C,-14.289411455156875,A,102.45030553272105,B,0
M,Single,None,White,B,B,C,-45.84509586787885,109.02920412640627,C,54.260283737283586,E,-82.54349265139363,D,0
M,Divorced,Other,Black,E,B,D,36.39694714711823,25.56911957001848,B,85.32187476646564,D,38.564471687050144,B,1
Male,Widowed,None,Hispanic,A,C,D,-70.15243208865239,-58.9979417917437,D,-155.7015414759462,C,192.64613340309864,E,0
M,Married,Hindu,Hispanic,B,E,A,65.92660363697891,-76.87298586867074,E,235.23699187423813,E,-54.88397353972234,E,0
M,Married,Jewish,Black,C,E,B,-44.78654069578587,-23.932657768131836,D,-87.46413900448766,E,63.14646927809087,C,0
Other,Single,Other,Asian,D,A,C,36.916075589819684,220.04229581304452,D,77.39706417881351,A,-49.696617768929606,E,1
Male,Widowed,Hindu,African American,D,E,C,-33.80603519634742,-124.2040463741851,A,44.17606499717979,B,21.782133339243835,C,1
Female,Divorced,Muslim,African American,B,B,A,67.80182787098465,-37.87087397745085,E,-138.26984006603223,D,-9.47490706532758,D,0
Non-binary,Married,None,White,C,B,D,-131.8847408381874,199.29124787646538,A,71.56050723773846,B,-27.089830566795108,A,1
Male,Widowed,Muslim,White,C,C,C,-122.14821151126488,111.66062150449538,A,19.21015396959357,E,15.57088349576095,E,1
Non-binary,Divorced,Other,Asian,B,A,A,70.73863053929979,-190.25807635398067,B,-27.205486220843095,D,-66.26017110951803,C,1
F,Divorced,Other,White,D,D,E,166.9080008577014,1.4141389660337451,B,-55.918000620933384,C,18.06834266209031,B,0
M,Single,Muslim,Hispanic,D,D,E,-120.87792574675605,36.32796425743992,C,-122.73869298625311,D,-82.24121406615647,A,1
Male,Widowed,None,Other,C,A,D,-21.546284882651857,127.95483423927425,C,42.005486717872365,C,-70.54499499188148,E,0
Non-binary,Divorced,None,African American,A,C,D,-176.13889651470788,122.06732857961909,C,96.47781123924041,E,-52.73653184407371,D,1
Female,Married,Christian,Hispanic,E,B,A,-187.40777823671448,47.0735465177276,E,157.43796000092794,D,34.88847996777319,E,0
Male,Married,Jewish,Other,D,A,D,60.39972318607827,55.54732408620831,E,90.54591738441376,B,96.30133989037209,A,0
F,Married,Christian,White,D,A,A,20.26288089297583,-45.23165006087375,B,52.53266302230121,E,-233.73222802279594,A,1
Other,Widowed,Other,Hispanic,B,D,B,-69.01546352706605,45.870173888554525,C,47.060364558907494,C,127.46098718599667,C,1
Other,Single,Buddhist,Black,C,E,D,62.650135228886874,-55.72893614577674,E,161.17237931293286,B,53.361666937283914,A,0
F,Widowed,Buddhist,Asian,C,A,E,242.08191747993274,11.961180210662377,E,39.94560808610226,B,-19.515818476504148,B,1
F,Widowed,Jewish,Other,D,A,D,32.82934600249637,28.08210967485926,E,-28.813568477691437,D,-99.8743506100113,D,0
Non-binary,Widowed,Christian,Black,A,E,B,177.54664418860935,99.4112923340474,B,-49.34240283586233,C,12.44950509104227,D,1
Non-binary,Single,Christian,Other,B,E,B,19.91403961964631,59.62759187552332,C,314.2191334587757,B,15.765731435618369,A,1
Non-binary,Married,Buddhist,Hispanic,D,A,B,-60.12574857479882,209.00368688891206,A,-67.1724928372838,B,-38.94871009548519,E,0
Other,Single,Jewish,Asian,C,E,E,-0.16570509606151318,-128.99925223586882,E,111.70254269453707,B,58.15992003239939,A,0
Other,Divorced,Buddhist,Asian,E,D,B,166.9610422186723,114.61837523456941,D,-9.164259910474918,C,-102.54553669703913,E,1
Female,Widowed,None,Hispanic,D,E,D,-32.28012530076222,-165.07443193377773,B,-2.145666921171854,C,-247.35939940232487,E,1
M,Widowed,Muslim,Other,C,E,C,67.89276451323964,-136.1732211910483,A,-25.133382030983853,E,-250.71776102429277,A,0
