ethnicity,genero,civil_status,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
White,Male,Single,18-25,160.11599467549635,-101.02577490535471,-146.70900433399677,0.43316911128222874,-62.9868897604559,204.84781507459408,16.168383704348376,67.15888133737717,1
Black,F,Married,18-25,24.322381636938847,-22.29915329775926,-47.929954301422974,-161.55704966349526,157.97232221010538,-11.769424902422756,-43.94217313594386,-4.498818798216419,0
Other,Other,Widowed,51-65,-87.61655167316546,54.4096951950492,-18.534649561431863,-139.7662208980023,-58.653473391287314,-129.94138528785209,-179.13699763940562,-83.47353223638795,0
Other,F,Married,65+,36.4840389199643,54.168655942393805,62.738113534647255,-46.33670162794651,-7.536219914547816,26.81817719909642,73.73761686060266,6.6156917976381315,1
White,Male,Married,51-65,9.781517416672813,42.632696777292686,123.49476045809418,66.81519363991518,85.098564170908,101.46967061671283,14.073075157289658,-147.21678719518727,0
Hispanic,M,Divorced,65+,9.928152062790627,-172.1734976334075,-46.22603760459978,131.76046253554537,-117.55602350850702,-14.13986696790272,-110.29159325475055,41.8197637082404,1
White,Male,Widowed,65+,-14.836258237728078,-29.031101572417366,160.77253759918997,9.578565894920175,-112.84662898389377,95.0366636604853,60.084055243316,6.7228220392072515,1
Black,M,Divorced,26-35,-12.305613214443706,-134.46109082136317,-69.17419972510417,113.46477624177835,-125.40898584557307,121.37172767269546,4.133075908665941,-7.303503654896265,1
Asian,F,Widowed,65+,-87.43308810784778,-22.101231585455654,-15.172763625165548,-110.26385531269823,-193.19986203133362,220.3077022190243,35.61290420934075,32.54754714727986,1
Black,Male,Widowed,51-65,-165.81853587806586,12.987884155157772,-116.932796440664,-71.62489498989547,47.57216450327573,-44.79735619201979,-86.33894808847506,-26.711116984796202,1
Hispanic,Female,Widowed,51-65,113.05928088805506,-251.4523860847306,-6.288074620344868,157.82133968291734,26.65480497498875,16.927080658062454,-26.86484381817959,-39.84976474880263,0
Hispanic,Female,Single,18-25,114.45155847943423,-36.342780627016616,-123.68412812878368,-85.68349276134583,72.35643750497566,-18.191404705174183,-67.07553952126919,11.082338942051969,1
Hispanic,Female,Single,51-65,-60.98272120876498,143.4212544299443,78.64871691349155,-112.8344682717386,41.37617383183092,40.87937499591398,111.78899798485504,91.65160567265673,1
Hispanic,Other,Divorced,26-35,82.05305170515473,185.03284396028823,0.8461438663660342,88.22963407274882,30.42088718752833,-43.76854679766311,-132.5109729077122,171.14582962750794,1
Other,Non-binary,Single,51-65,39.5078273782841,-37.83812144603345,31.582071436359517,4.966735784857222,96.36180392501974,-171.54397561520435,72.36502325104934,93.86982572281178,1
Hispanic,Non-binary,Divorced,36-50,152.989881347228,-144.39758136846962,112.39162657101618,2.463000015703532,8.239282897816762,-157.00845375107534,-59.85918365806757,-93.71400256666558,0
Hispanic,F,Widowed,26-35,-14.577410612082039,-150.75127962992957,153.349997075447,-14.779337153086702,13.010452035870015,-92.09377968172151,-21.72420330444544,-139.9839332160942,0
Black,Other,Single,18-25,7.285824113168658,-79.05987727337732,50.95125522270577,-2.145114733303297,-66.23719247969595,31.68924671247127,-9.261889930608762,-65.04306385233559,0
Black,M,Single,36-50,15.325452483543305,-79.62192321401005,-177.34820741791248,25.235128865353218,165.76590763881697,-100.28734934558436,63.79069864385309,-73.35365085228318,1
Black,M,Married,36-50,-39.111096547969545,0.3642339961757538,145.12008950699772,-41.418450995116615,35.68604665313071,226.05141960680618,113.09620262265392,-134.29157992598786,1
Black,M,Married,65+,42.327437313134396,-100.08833131494322,-36.19734760625368,-6.153596208646942,-78.08689166768859,148.4995568302698,127.84476920789439,-39.320062242051904,1
Other,Female,Single,51-65,83.3624536150895,-9.400415702589736,36.16265107623251,-59.76458521624195,32.14488231250808,188.1927166377649,-147.87211201120047,-87.10716556813031,1
Hispanic,Female,Single,26-35,48.58304621521112,-83.3514051398493,6.996696234589478,-63.08493049282353,-128.8860592988068,36.517215815993175,-82.1029903824584,-157.59300568379925,0
Asian,F,Widowed,36-50,16.499266064773135,143.21766756233674,-134.393064784433,121.58798119015626,77.76612498768237,99.65201870637142,110.96667184161386,-69.46799307301706,1
Other,F,Widowed,18-25,50.70909302944221,96.59351651844914,25.11670378803052,-17.483818159271287,-18.11036084179804,173.2206598713638,-211.91670176880092,114.54196393935257,0
Asian,Male,Divorced,51-65,25.233562346363257,-57.34616176738532,-105.62615818628687,-106.71870508271061,-155.0511544261399,-137.54405062681968,89.84616098799575,-60.27212121653829,1
African American,Non-binary,Married,26-35,-13.102455343403147,9.099803662215521,-43.89869000680922,189.97141582681317,4.677753274817564,65.46364476093179,55.48533553619255,26.192281509201504,0
Other,Male,Widowed,18-25,-161.54817396063632,11.75743592469546,93.40980236506444,-29.361609144847694,80.27122590505552,85.83458366734617,127.68798144547098,-106.25326619667696,1
White,Other,Widowed,65+,-99.1408921517761,4.490821436943053,69.2789317164155,-113.54679849212566,-20.99866265292324,133.53538659178156,-116.30795077439939,-130.60288836810946,0
Black,M,Divorced,65+,15.365841460836855,-116.99007860151698,-54.04861822331273,105.90592328977928,-73.10148507236472,88.19975843224847,74.6698574302867,219.81024158422193,1
White,F,Widowed,18-25,-156.24694263062239,-0.07319500702307491,12.000244035841916,-4.697113588215474,24.449078690148728,88.14593583224946,35.369282525852796,-31.638211318410157,0
White,M,Married,26-35,69.6896065760579,-32.122949008839605,-27.1838115194767,39.2760343346362,-87.63071911843323,-66.1122888581261,-53.87176720717235,-92.57487044140493,1
White,Other,Divorced,18-25,-64.71589089848635,-237.93889902304554,-6.398914957497856,14.425003614972255,38.19913831384699,61.436232400971925,18.5585327629688,74.7576500668371,1
Asian,Non-binary,Divorced,18-25,36.337021258370044,31.666749013778954,32.29601824724641,-157.7397081075941,-75.70710518902368,-43.404034372906416,-42.61169344390021,-22.538135828319415,1
White,F,Widowed,18-25,-42.16415565320393,11.750537155575183,71.98522935415635,22.917378595282237,5.813303743957416,59.012483777172086,157.78323030447484,-96.52943853702762,1
Black,F,Single,51-65,106.79235277756283,-323.0419227931123,-46.65172958508993,24.27094011324308,65.52368172765787,19.677284942232603,91.35987325542271,55.72681162567186,1
Asian,Male,Widowed,26-35,-46.73615147644374,48.02246610944048,-39.19962925958476,79.08943041885001,-216.69686248882022,-23.02606994108234,57.252979335017294,42.514418468939965,0
African American,Female,Divorced,51-65,86.29429403709553,-62.78716956946294,197.93972218275843,58.77727067934229,-9.155950872840137,-25.577745189957398,-16.013039672252603,46.869362792984084,0
Hispanic,M,Single,51-65,181.42896842538516,-64.21306274575535,-19.666519955425393,75.29943875607165,146.8828362974828,-78.43161362413974,-47.75745669025345,85.46155624938314,1
Other,M,Married,65+,54.188199335772644,-79.29038769258014,57.049030714877894,-0.9443742058363539,-57.87802375555885,-160.9125879659296,-126.84210225412306,-18.06554955079484,1
Asian,Female,Married,26-35,-107.56598696482446,-114.92078808046296,33.85366508796998,-127.67809326589766,-117.31820454219928,-25.15571206329402,-115.60677336714704,235.82220440815638,1
Black,Other,Married,26-35,16.680348259687918,22.10165689721658,105.46982508589777,43.725765967060006,105.61716477813137,84.67855359315595,-0.9953678130371015,107.84478497543704,1
African American,F,Married,18-25,29.151063752887254,-28.687594768376844,-88.52767599345688,-40.71768234945755,-113.11668122389192,116.33747225777174,43.29795503245089,-3.5360408980485514,1
Other,Male,Married,65+,-21.74068093841034,152.52219349884365,-38.2987037657393,47.03350275194257,186.2247526770455,80.59653540888489,-99.68546597341866,34.18419304808367,0
Black,Other,Single,18-25,-160.49354951967786,-10.751859047042965,22.57317227672507,91.93009535896883,-26.513562439360584,-176.15893861055238,-34.925953296864755,-284.52718130327685,0
White,Other,Divorced,36-50,-58.71812579295849,-15.343477795277789,-40.403462243624034,-39.57979867637494,-81.76487104925377,68.20407256427652,-125.41741731700762,81.69111018804185,0
Asian,Female,Married,65+,181.79977785152028,69.91583356502112,87.11084075125609,-132.0451700709818,62.59343309844086,99.20258789241817,-94.72420086295045,1.260141565291022,1
Asian,Non-binary,Single,26-35,43.28681758302844,142.6237744164357,68.21706060090382,-203.79414095718306,-65.13859655934702,91.50670549602926,-28.724358274789484,-50.699327910947865,1
White,M,Widowed,26-35,80.89536746061842,-122.09938058399743,-6.348308588774334,136.88071344876244,149.13424224911037,55.308702231570905,46.653780160245695,25.608505675518327,1
Black,Non-binary,Married,36-50,80.63475373786659,-39.17726461948907,89.96376732424007,-73.66818254338999,178.11285689526477,-10.999192250087217,-42.39349464458286,97.2381564115658,1
Black,M,Single,26-35,87.81498292294816,123.01330967052355,66.49756728852809,-184.5705613848071,37.46499907905555,-105.38960208721669,6.8648350579825355,-129.10572204912413,1
Other,M,Single,51-65,51.23908049351248,-10.088834869338122,33.57650643166208,-59.13446866594324,40.092910186029336,-135.52432480889465,162.1345479012905,-79.57834485951393,1
African American,Non-binary,Single,65+,298.4563540278375,-42.53035485730059,-183.620857275698,-64.2712778841706,-58.08028182911406,61.95974805494389,119.99432323311876,-181.78324305588185,0
Hispanic,Female,Widowed,65+,-101.33541648743494,-156.309905046001,-79.4777826724587,120.55205267815454,-64.85054167911154,13.486999684111826,-39.04494817016119,88.53241539969888,0
Other,Female,Divorced,51-65,104.36511866038522,-62.688940490610925,106.81144984594862,10.45667319195999,95.18252583113942,-149.9281061274131,100.90221035940003,150.18354035004756,0
Other,Other,Single,65+,-53.05077428948738,-54.52533695163117,-57.756243820057094,-18.235100875493814,151.89271131994758,-19.16940741129466,-157.79129608613022,119.88803640537218,1
Hispanic,Non-binary,Single,65+,-29.939477128072006,300.07084516933463,100.76823594544422,10.622644168735544,16.333485869350323,43.28660602019267,-26.659821499806057,32.91244437607326,1
African American,F,Divorced,65+,-92.36595874526817,134.60308775894396,-116.404500193236,6.118073625748463,16.133047531747692,74.47847062170658,-99.12668095692838,107.56891603832297,1
African American,Female,Divorced,18-25,-72.352866168671,-46.043813737587875,68.86607475779506,-194.2054090511083,24.071879989909938,-203.54394812859852,-100.1881117087969,-10.025628285114376,1
Other,Female,Married,26-35,79.61053132100194,-46.53485239026468,-8.988693914717299,-14.480163854917807,59.76697474236674,20.159498866873733,7.791681229100453,30.751282785830515,1
African American,M,Divorced,51-65,17.101260765934693,-110.65268486010096,31.707559488884662,-3.2601003945926172,-7.401591109987021,76.36489210705084,61.692734412867054,63.75694268237597,1
Black,Other,Divorced,18-25,-129.46796013145095,-59.984510442709215,-48.349435385065675,1.679708452097934,104.18429515189904,-15.425927488325192,-44.35119841148224,68.47859551599296,0
White,Other,Single,18-25,-19.230369598665153,-37.559089735054044,167.69325538308314,-66.98522711836978,-136.95595781969183,-24.919907202825698,-31.199475062853278,31.820555290296827,0
Hispanic,Non-binary,Divorced,26-35,21.852791168798344,98.05754272294253,-21.415561630169723,-37.764008257360395,-2.6047114975707575,51.83277048486059,-56.64399245876979,-24.57310972899128,1
African American,M,Widowed,36-50,7.855338653344231,-204.82276579616075,-59.2976874107774,-10.326105716728422,-73.87909484719725,68.74320059568566,22.89378630324667,-0.6172436176395911,1
Black,Non-binary,Married,36-50,-63.641544132189765,-205.170871700806,-8.151131500565057,212.606208653169,-100.18322868609233,70.70863664527694,56.50692352417942,-84.58409520096004,1
Other,Other,Married,51-65,61.69258055171277,115.1889887380088,97.48830346203827,-80.17223395078399,23.680432022042016,-73.36444791880824,36.160254426283075,13.802475351170354,0
African American,Non-binary,Divorced,18-25,167.11834313698677,-9.24426963290608,85.21578600569512,28.150772434052286,-4.07909369312044,169.96876645997193,-59.35918941359557,-38.29843258186742,0
Asian,F,Widowed,51-65,39.22737141220921,172.41536042653738,-11.727551121798001,-89.93630997696027,-51.0809495498736,70.25362288351758,48.95110984939991,-54.99192333410454,0
Other,Non-binary,Married,65+,-63.19684160057144,10.596944259087412,-10.533961360306774,4.46374024818403,85.28214400271771,-95.84509743817753,-44.183363494658536,-68.39476283861377,0
Asian,Female,Married,26-35,-35.368003219293,42.75755746250091,-62.947123013817766,-39.20877197974902,-0.25513945350166867,-105.58617558954684,231.31564520523412,63.68721100502071,1
White,Female,Single,36-50,-74.5966085959466,34.68419571028617,185.76591654035013,149.18822562598814,-20.746166851140487,48.31413856633344,-99.3627599892586,-58.36661259221167,0
Black,Non-binary,Widowed,26-35,25.179275981246064,139.335355146955,65.04286680507695,-73.08002457125198,-70.5053404593476,180.5247846562309,41.67440327474207,-73.3475753712382,1
White,Non-binary,Divorced,18-25,56.748418736284634,34.66430205421257,-3.856115314232785,84.038140546895,14.376948657939433,18.418707677345914,-89.15660708820621,168.60193501449123,0
African American,Female,Married,18-25,-83.84193807382387,87.0512621677792,-69.03338018135385,126.31595232284194,-90.09580389712714,68.11808975434742,-107.04571372034013,-3.675888471565545,0
Hispanic,F,Widowed,18-25,-75.69613764795614,-19.793871007135778,-13.692185771225596,155.9728303433659,-1.012547806375338,-1.853567323046794,98.21087122840476,-67.3005331040709,0
African American,Female,Single,36-50,13.911146222286664,-19.535871843792435,30.96035236720437,-15.70472424123116,97.21801660609928,-4.044915822408439,-102.254418453903,32.44170960108991,1
Asian,Male,Widowed,18-25,144.1060861203661,31.309773397117414,70.87826055311312,-68.45801668143032,-32.241248139996266,99.61109749754597,28.98201132429341,-60.82457006450307,0
Hispanic,Non-binary,Married,26-35,-96.0181584052829,5.893769735356515,-45.58773995872201,-116.86643363221434,-31.11609722326132,27.056748139660762,-37.562286479592224,-109.01468629300481,1
Hispanic,F,Divorced,26-35,-57.64027344981919,1.9024447175279995,263.9998605985918,3.8918567713375483,-61.19850535401662,-56.77056066713024,-90.25119747220623,-53.705856633076785,1
Other,Female,Single,51-65,105.69270298147424,-263.10978873322193,27.02731499452656,14.75387247848988,-18.00016865119921,50.68613664339887,-75.05136165998546,82.54690844258347,1
Asian,Non-binary,Divorced,18-25,-15.947098350037251,46.645374710706186,189.4538213439441,-78.51535077536617,77.78244485247107,-94.50072103346939,172.67763411057282,21.937281315929212,1
White,Non-binary,Widowed,65+,-13.07663781650319,71.23752771245087,-0.719245780225368,-179.23011525873767,29.48125567512737,107.02030418109602,-12.4819419760949,-94.98257163862384,0
White,Female,Divorced,65+,128.10052436605085,95.78773295067239,-25.92737749258581,-177.82985735378335,226.684575162853,-132.14198062482697,33.28757984378158,13.461913399804034,1
Hispanic,F,Divorced,51-65,-186.9151940099932,141.96315055427274,0.9781166557743158,229.67820652399857,35.00447862743091,-49.5057699687872,232.13610721425903,86.02254222315449,1
White,M,Single,36-50,-12.761424215176815,-6.103730149947957,-96.54511634527917,106.91713281298647,-269.57049141083525,-36.02187978395566,-116.08564364047413,-114.97352653891035,1
Asian,F,Married,36-50,-71.34109704379192,49.90305556305081,-125.47098811652728,-46.078991023914845,-99.11963572103666,128.88289541454364,153.9811405337871,-95.83341294719126,1
Asian,F,Single,36-50,-123.41245175933744,100.04964374758127,58.03025171699836,20.230221571076452,-139.29793172559363,-163.54092465197218,10.973551768870852,-239.79670589162092,0
Black,Other,Single,26-35,-102.54222032607805,-10.705391033227267,143.98516479846032,23.132511823737808,105.41708559962564,75.0924685272977,128.7546708751517,-30.829612513290893,0
White,Male,Married,36-50,-140.86954782659458,61.6756459656982,94.41071300037406,-64.35071157688216,-61.87731066138875,-70.47713409779671,104.73902780149078,15.542133925127832,0
African American,Male,Widowed,65+,64.25054666730846,-50.7394125235356,39.0207679045927,99.44010344140023,147.15288152439788,11.667628747496378,-116.50121985256601,62.91857718865765,1
Asian,M,Single,51-65,-10.080783972592302,18.384449836696877,59.00718571781305,-39.911492061419054,-56.33249667577766,-62.61754380361055,-116.85295738025059,123.96591005927738,0
White,M,Divorced,65+,38.181476230852994,-115.22602906895476,174.56378242939155,-123.79885295137613,55.546696281303056,141.51370260841085,-60.14944547548608,-53.42180454214835,0
Other,Female,Married,36-50,-117.24161683956594,-195.82659398161204,61.06143470186354,157.19775945691856,-3.0313244077844743,-63.83182817631498,-30.292689667945123,-194.81466136935518,0
Black,Other,Widowed,26-35,-62.548875958606885,-86.63086304823644,-23.06028941330204,-10.753051678977235,-2.764795578130867,-99.93453656161584,-37.32285903702716,-100.5498671192768,1
Other,M,Married,36-50,84.49709186138922,-54.35105465396815,49.05174461602255,-37.15785838194217,109.38366470633932,-28.32645429783919,57.39846867197602,-162.03566776252546,0
African American,Other,Widowed,65+,22.264799677420534,-10.016188504482598,-23.184638088025523,-64.59202294838093,-4.646039187159897,-126.12301850527395,-82.60046477764712,185.73621073706693,0
Other,M,Divorced,65+,-107.738821685621,36.52985280349477,-101.0909583476168,-6.339440021769911,15.357514919800602,-78.61770715561005,142.75216580254963,38.03337766225789,0
Hispanic,Male,Divorced,18-25,43.79382126865246,-146.18898976660256,-178.12753099347123,-173.7545894049753,-60.54105376123529,27.740559033794753,-38.992861665439264,165.53610268853382,1
White,F,Widowed,18-25,128.4449665137736,102.23559277411518,56.19095174430445,37.11218015048845,-94.73283123258093,92.61805894734266,-9.588665063206316,-223.5370947045998,0
White,Female,Single,65+,126.9398645356193,-83.01257712523142,-129.04199940850827,17.765162184462703,-85.93959305648782,-34.52054632475347,-19.694347337720195,7.152481878121207,0
Asian,Male,Married,26-35,-4.3516180920016145,-93.53222872812644,144.66052376346664,-98.40416840910956,-62.41245375382384,108.12123564952736,75.46341577757222,-130.19436005261744,1
Black,M,Single,51-65,29.99199695889296,-233.75335697020415,44.610276326370816,-183.7007978512279,-76.23229934413247,-128.88466791872568,-197.62488809041318,-43.32623487242744,1
White,Non-binary,Widowed,26-35,-117.65122003667162,-118.92056843256769,56.50841874786005,-27.247237884495547,38.10269121873173,-84.10085848574646,-101.79137384773249,-245.38374000990433,0
Asian,Non-binary,Divorced,51-65,-26.46955497847937,-19.031909295155845,61.40889736682313,10.553151133399437,-69.08241781206088,-49.354774003321026,-30.410737826139833,-20.041817434562144,1
Black,Female,Married,26-35,0.7356209199352284,-17.752386740604805,211.19672873910562,-153.17084130771295,-122.13866284629131,97.19487163692835,136.2573113545685,-11.692723378778124,1
Other,Male,Single,36-50,112.25133805722929,86.60570833441987,-128.64264419494174,78.27318742680144,126.47385534582479,-21.330631426819718,-75.71647750296052,-126.13392076374734,1
Black,Non-binary,Divorced,51-65,-11.502440497767171,8.26490702433675,-73.0393638242063,-3.2915101385286345,68.37734667248299,95.73749440457014,1.4886301540903841,-16.731866783783804,1
Asian,Female,Widowed,18-25,1.929127865096019,94.43294278800848,-1.3039340201471672,14.520289379613777,116.26844321819092,81.58431464940719,-10.417528792612133,-192.91779846793406,0
Black,Male,Divorced,26-35,-155.1837315802037,151.14448449104404,55.20763504460765,57.766834685928,-28.005972712099425,65.02864158833516,-13.560064049669435,-41.07465612629636,0
Asian,Non-binary,Married,51-65,-83.4050394723651,223.5193369119215,-23.987829985255782,84.2971989061517,-67.80067175545462,42.85680706919752,90.91119260739688,37.70743758264038,1
Other,M,Married,65+,-91.24526493867819,153.43803646898036,99.51768813073711,-7.015324037598539,-128.95497788137644,-120.06946861983015,-11.16475074867433,293.2094629919766,0
Black,Female,Married,26-35,-26.03260767031572,80.41917935514184,54.54440659294849,46.57028354883818,-90.87065903392528,-125.36489793024082,77.48380776163188,94.74426169942099,0
White,Non-binary,Single,36-50,-8.442763502250097,12.398253142613088,25.95156057570856,42.77413854643619,-13.253079569711973,-152.99321348797804,76.59464130785861,118.16708367491327,0
White,Male,Widowed,26-35,54.90473351857922,4.905037659728481,15.543336209919742,-44.01413866804204,53.261157101261034,-5.318166999872844,135.95886750918743,-3.412659466826462,0
Black,M,Single,18-25,64.75517787172598,-22.558666485701647,-136.94418230208038,4.883764511651575,57.673424443221556,-56.367356147371005,-88.29240543860831,-32.715389679737974,1
White,Female,Widowed,18-25,-63.975839523158264,-86.66724533928014,-215.0107054380764,117.7093148031189,34.88434510863442,-67.5285492477112,44.96074411391655,6.466842282285334,1
Black,F,Married,51-65,-64.91850097843843,-77.03925649370194,116.42421046705786,-99.76198667679496,-31.9357178017928,-161.75768271525877,132.66742691837192,94.83957963777311,0
Other,M,Divorced,26-35,-1.5841106004511478,-108.84648024548409,-146.7827543716994,-19.758275923549803,-142.65358701935116,-94.6530915537098,123.58265934774305,-27.523298779198246,1
Other,M,Married,51-65,-162.01988621594293,9.416589372501548,10.10500133035856,12.148667886005656,81.57667935291046,113.1812966623777,56.24984221833954,5.106692144592254,0
White,M,Single,26-35,-23.700575393372077,-159.72840380227944,-2.1975942310130843,170.90748619833602,-59.875893874360116,45.612633855324205,-20.481977205415628,6.0906563542730785,1
Other,Other,Divorced,26-35,-86.70507485966598,161.82347603439254,-12.267478797182576,162.08019017413835,-55.11847555985517,34.86385866651829,143.2677617791452,69.85260944671852,1
Black,F,Widowed,26-35,93.87492664108935,61.53224571305764,58.79652755436139,-258.6430898209294,-0.17017224419429786,-92.9296863124608,22.149563603293597,42.32213967184331,0
White,M,Married,26-35,226.63688099978523,54.277706436279594,-63.67544300128041,-170.8978521605241,130.4863964083943,-50.01657049668336,-27.696608572985546,144.07386926268794,1
White,Other,Married,36-50,95.92574227945472,-16.532533199811155,-81.09845047546924,-87.38270100959207,43.05012395967785,-13.038967235704,-77.52881472182327,84.11976321589901,0
Hispanic,M,Single,18-25,-155.2621534008594,84.6191642116568,114.06926124007887,146.4030187910364,90.18242303205719,29.173713702130577,-1.4523615138927728,105.17521666474143,1
White,F,Widowed,18-25,-44.937996301806,21.24261811040903,-53.10970388077364,105.43084051101756,154.6942253226224,-96.71507004635225,-122.44352173944131,-45.70485259651452,0
White,Female,Single,26-35,-104.62362671012141,-106.34853198357577,138.5723658616986,72.73132796349125,-22.591123541445537,111.18915977735686,-65.90159317935549,-85.76550222131569,0
Asian,Other,Single,51-65,79.01912333757268,45.77724291665189,77.24393911323165,-88.97370620442172,9.207114444623766,53.23957628411734,243.25330430201308,30.97788780474123,1
White,Other,Widowed,26-35,68.08811463338056,-198.50994421114842,-70.04930463963083,-50.4688896676094,128.34422991378096,-132.32819249788108,-40.37780652801035,-61.07170373274209,1
Hispanic,M,Widowed,18-25,0.7903237156139031,-71.16790119359013,-10.357644427386623,67.58168483542903,62.90193697958768,94.97115162491994,-122.95951069565633,-201.45662321925477,1
Other,Male,Married,36-50,100.80273872515784,-13.308779739090884,-141.45438154550405,-6.1650858473642955,-106.08998189441566,-106.38077310557992,29.894237847611997,82.61423011331357,0
White,Non-binary,Divorced,65+,110.1913854338965,37.74957609914402,156.21843437892545,78.52608140422258,-33.916899347133494,33.71053466045925,95.37775978435286,5.218620429087639,0
White,Male,Single,26-35,97.15198410458493,6.332649333533889,-77.33135745297851,-43.59908813256075,-94.82218871848487,57.11807898329404,-67.35619079299906,167.77662743111307,0
Hispanic,M,Married,36-50,15.922489910873667,-41.440313885866566,116.4157736059867,-108.8591688812168,-260.44688312588505,43.64182103111257,2.364026741282599,-139.70203863631272,1
White,Female,Single,26-35,36.94426934692951,-12.559891250525807,2.676211347076301,38.137094449979045,68.32353047781882,24.56078628120062,-51.146249258581435,53.75209152747716,1
Hispanic,M,Divorced,18-25,-45.47063386406428,-70.92808950383179,-172.03589658791813,-119.64815055426511,-34.59136935454004,181.4999305456618,71.77945503107377,112.00441298441592,0
Hispanic,Male,Single,65+,-47.63314840826791,16.068408757243354,-5.211146319874437,100.47195244729512,-114.84593501017031,143.75749296069478,-43.52924963515149,-17.445120736747132,1
Asian,M,Widowed,51-65,-19.866621761141246,-98.44235833764479,-88.96317366708779,-15.2046671411852,59.2934028794159,72.63046209963035,130.15911830616497,70.36669921687384,0
Hispanic,Male,Single,18-25,-198.23983785097988,-111.95968261638004,-183.35771486405525,-88.55495052204691,141.15436528965586,-91.27891251322332,-170.03636240297863,-131.75020180563993,1
Hispanic,Female,Single,26-35,72.02897602710003,-183.08224514577938,-35.17360761416999,-8.949304498056785,243.2131683885547,-132.15087676115996,-57.96059727505667,-127.90413915896947,1
White,Female,Widowed,51-65,39.08088815902527,86.56252354900295,-26.28136181767709,-36.80772960431106,-87.06605230956997,-79.35711408457257,-76.59783760242999,11.596134150741959,0
African American,Male,Widowed,65+,178.12250148125415,-11.45082146841899,228.42756087583126,-29.466033830350284,-91.59293578408428,64.1529787015098,-0.11643005161291616,-115.36342853928352,0
Hispanic,Other,Single,36-50,43.792429119866775,-0.3028990074125258,121.84170110969438,-2.966747146097801,-15.304478397107472,51.49493845655565,33.90532613440085,3.4457892752865753,0
Other,F,Divorced,65+,-153.97127104302947,-58.31501140757995,-74.3000968065083,50.8227199760942,139.16231219582514,-86.48607745390404,-114.86368118684022,-240.67414542104908,0
Asian,M,Widowed,65+,182.3820219799454,16.444822484627277,-89.29770494826606,3.3424529072350486,104.47571405664924,155.83379860898003,33.638618760815376,-30.62431215162908,0
Hispanic,Female,Widowed,26-35,-76.75821004619102,52.40293007132449,6.912782066354227,-52.89371862619006,8.827976116822828,140.66282163387874,-49.51784505960872,134.64954540408243,0
African American,Other,Married,51-65,162.70495586349597,-21.936423546815394,-101.50487273746593,-74.44715107135148,-50.0736938822846,-193.62742446705263,-51.62277563571873,-136.31181389023638,1
White,F,Divorced,26-35,-164.38528082177473,-122.14885202990926,37.99940120812305,-60.41623224990003,-131.1099537418962,103.33672320503611,-34.9327057182522,85.18942317295559,1
White,Male,Single,65+,5.145991188591059,150.708759015809,-135.65893030388816,143.72983629926404,134.0219670307014,49.88338556935255,-29.440345556202917,140.9186985449596,1
African American,Male,Single,36-50,-21.61815721586772,-43.89137781141925,27.332207125800846,5.02898738715918,-145.59383489635718,-306.0247679230801,-109.3255864007777,-81.342111502064,1
Hispanic,F,Single,65+,119.61703830206093,53.143990020846964,-25.595040702212984,14.439535591595885,-26.82341742494408,74.87366463258486,-38.350660688937396,-46.660034125840916,0
Asian,Other,Divorced,65+,120.8432383689553,106.74502882776946,34.82042146568581,89.0009206176779,53.35381086653278,-78.76530853158985,-27.33891128916509,23.53484910856956,1
Hispanic,F,Widowed,51-65,76.36219875576064,4.404739957863273,43.8466272133001,-304.12120202545464,91.20313263743337,-133.6722097491345,29.632586320776454,51.89908738793076,0
Asian,M,Married,18-25,-58.49730599965059,149.35299371834034,-108.11673181394315,-51.2588003192083,-215.26198474127875,5.024561628428199,-18.51707245816108,39.94260271198057,1
Asian,Male,Divorced,51-65,89.41057061473177,-58.810559985442644,-78.52588743526626,-50.21856696358306,-77.34281787624315,-8.205354981340832,10.848005338450193,-29.10702173020241,0
Other,F,Single,26-35,43.536017354904516,27.752279426100944,93.04059363744287,109.5551182493443,28.083502893125694,85.46638882443901,6.839027611116463,-34.01000578771041,0
Asian,M,Divorced,18-25,8.72568853862526,165.40878423066476,45.68780994872185,115.9546553592745,8.257052994351435,-31.740528726149275,-119.65187387950323,-69.4755942232066,1
Hispanic,Non-binary,Divorced,18-25,-218.43452124475715,1.7329643935596741,-67.45524685932412,-35.034075204612954,-131.0528969226275,2.2801695603507515,-93.35262538312638,-151.276815166455,0
African American,Non-binary,Single,26-35,79.59663762417536,103.69458531152263,-33.84119681465589,-13.426243693449496,92.65164406844819,35.91712265001791,47.52021006765344,238.18738005616842,0
White,Male,Single,65+,17.73183244817739,-7.53714415967625,-208.8496873848312,-55.31377594397239,-29.27665486494036,123.721757571506,65.44855748406238,-72.02871366079737,1
Black,M,Widowed,18-25,-49.862141367303906,-66.86668383403284,-91.51058862639898,82.1057227220385,-101.17793348759703,-138.32174628285807,37.76331351213305,-146.50363485173224,0
Black,Other,Single,26-35,-126.61130560890884,52.69109784711515,127.63845241291413,78.86726900639343,-5.1363713998552045,94.16108776486574,-170.46148106389458,49.52519688453583,1
African American,M,Single,26-35,3.6972389969916364,122.58121993539146,-13.737471928285292,40.868647352034806,21.72414479046731,-106.54768245191562,80.28145350361994,84.47218624607999,0
Asian,M,Single,51-65,102.18155435098222,-17.14122360489988,114.9736230992507,-90.66267454161799,-92.25102925602738,55.943208597691154,-68.6652773497281,23.171812913444086,0
