religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
None,3.866586701298944,C,17.401558187600763,85.53917760313651,-25.86647692665987,42.002808102581085,69.08684502930322,-111.85276254593897,C,0
None,-114.69308262788675,D,-107.16114464867672,-131.70053630259378,81.51915907160631,75.27751071420651,82.55803124395194,-61.74239697621148,A,0
Other,-104.67702166268404,A,-3.509635805593317,-54.08797216130464,48.522888057472905,-49.178328909689384,-168.65335939740498,-101.80780734513507,E,1
Muslim,-63.056429735308114,A,-84.17968018950901,-33.30057239759493,-11.940599174779907,-59.22776392375661,-62.44288833098175,-115.98415780493613,E,1
Muslim,-58.35829452868042,E,-78.38787692032567,39.21307104977076,-92.35939041736425,44.71831392372832,22.707231454857784,169.8719115064487,E,0
Christian,145.95989646548531,C,-151.4619651157888,18.3899069938383,36.349143173990385,-112.54028582323205,-104.88694115255906,-108.39728785211106,E,1
Muslim,116.92201944311991,D,-37.76033454415842,23.800409900301506,-79.16213964266427,91.37083233955838,106.87244967027725,36.46391998331021,A,0
Christian,85.04322919349234,D,-49.87456977978001,37.9789446969238,-24.56345745903381,-49.47905394245148,56.77607454687046,125.88832783189292,A,0
None,-21.83487737645421,A,58.66451368878584,-103.09650875094509,-17.275586784214738,13.143543865525583,-57.799440996041064,-55.25550733909269,C,1
Christian,131.9662737256365,E,-27.822843089279754,-95.53227965452142,138.2918608506049,143.97425806132938,-55.20398129616792,75.55428169091515,B,0
Jewish,-74.70229835414916,B,35.130528971345484,-9.53479615087209,197.38456737963244,124.27857434349269,-24.657476158523515,-56.79112596498624,D,1
Buddhist,-30.364057723390097,B,13.862893598095221,4.694102532616326,1.1250239100173083,-6.689353843636413,-72.31519582440387,-110.57639220892297,C,0
Jewish,37.477470911078456,D,157.44160129403804,-67.54307957204769,163.7142310406303,-74.75045589015023,18.968063823039806,-117.61276561943129,B,0
None,67.3210687911736,B,3.8256633691512136,64.47690405242581,4.858600422296446,20.521690014370087,75.86023262698318,-54.915319567375384,E,1
Christian,20.41509417176317,A,-94.93816741654945,-67.73427074528693,-98.0900449019805,-55.12547967598448,-20.404030568163687,-53.652480935744606,B,1
Jewish,-159.11653976604458,D,123.51239552621598,-60.70243003675655,-254.813873090318,-253.4561592830787,17.47769827978358,155.76184974771573,A,1
Hindu,87.7786694592362,C,-86.95548266341511,-86.86703274704129,-99.25478353685327,89.45930870906655,-51.68162414046405,-72.25153449009937,A,1
Buddhist,44.629538097040744,D,-149.12147273133525,-147.97952737285485,293.32906678491395,-114.25571827529015,228.207590050751,-104.00899342537562,B,0
Hindu,123.92123452862785,A,-199.5664556772189,37.03581447869309,-83.61651660501299,138.85888828121696,69.03599646946752,-84.70431698741776,A,1
None,96.13459174582573,C,5.04797697897369,-61.69777157890827,79.52523044973704,-55.49045241092625,41.53547269393458,91.76395034390207,D,0
Other,-124.74780305693436,B,13.867180328323608,-53.866689845213024,49.072259499715834,-69.20984022654021,20.438399946283695,0.9505161626272206,B,0
Muslim,175.97256904492417,C,-167.61677320270167,131.89017138391603,223.09696746426852,-128.85201496998343,-101.92755576148811,108.22515258381893,A,0
Muslim,225.89787277069115,D,-61.66009342895721,59.468042939478316,55.528888335142476,65.19052660124767,-121.85278318403986,-166.46313416816665,B,0
Jewish,-15.895227968493275,A,146.24492793048955,75.73779979684369,-38.81710588729062,23.990411302482208,-125.3055671382557,47.78649433895371,D,1
Muslim,67.97056800098332,D,15.947651128066468,33.18378286064441,-77.24395878088818,41.953136733071396,-189.087868615943,-0.6879733317360308,A,0
Buddhist,-6.920531102105413,D,-63.38690267448521,2.3298107916951873,141.80771150579915,-68.51582319598492,11.86349189605334,-141.92467064155687,C,0
Other,-48.935455980767266,D,-23.875700577976332,-15.629026673830642,0.26636325149692075,-45.79399944484385,11.450718854918545,-10.152505912263349,B,1
Muslim,23.57870022896674,E,128.10572554129084,189.6806567208967,-74.49723000355361,-31.301400155474155,-55.40920301943234,-133.63692988244904,B,0
Hindu,61.34311676527398,C,116.1553672031814,20.1925874623371,54.75291576387406,241.5075418108435,-16.756190644666106,-59.52006045982726,D,1
Jewish,-30.246280799749574,B,-39.8901899279577,1.8165919483283646,-44.94879258472436,130.96022055554272,-59.63128798380599,-171.73769556381552,C,0
Hindu,-91.00849237405413,E,-71.49073300060643,-101.8160941267013,24.16724459293412,-161.1287417369661,160.62450724142658,218.03623907704957,C,0
Jewish,3.2747958882544697,C,77.32484789540686,178.41579194617213,-62.59562610791048,-7.4047072243505445,-108.96191762558949,50.32398285899451,B,1
Buddhist,172.10652525072305,C,-22.08265081584297,-69.05190933615071,102.59718451626448,99.00480562466662,21.3010778123641,-48.50067206173036,E,0
Buddhist,-178.85791385014932,B,-99.22052129140296,-9.930321183393577,57.87313861118362,24.07082466589282,93.87004540541203,62.5363180773291,A,1
Other,77.69395794627607,C,71.88929516040682,-175.98323517264845,-42.09633984273371,41.216830955860274,-62.144489362705514,59.238719402350924,D,0
None,-24.621530672004756,E,5.648794896493536,177.8993153798204,50.15172932185686,-244.985745083024,186.84806795413914,-77.60806779214273,A,1
Other,-76.73312868519811,B,-8.94222282520265,-83.48273351358385,110.63596543196381,-36.67527002315982,94.45021771044591,7.115169460441916,D,0
Christian,-124.75380618223247,B,-11.47923985109992,-38.366096502119014,11.97982740994156,78.94575802687454,-39.31272845126281,-228.06760654533304,E,0
Muslim,1.699343562869244,A,8.870880984724424,-155.74889344316918,-46.609630357366655,-120.93312305834532,80.06365012592799,69.01832315433984,D,0
Jewish,47.652009082697674,B,14.159605963669254,85.21854730608828,161.37725880691664,-172.72765476157375,-42.591800417707695,-94.12987835167154,B,0
None,74.79141149008635,B,-39.13927879458858,-21.754972120654394,-162.11365929365843,85.81836208841726,-38.30913576688273,200.82387505373526,D,0
None,48.22164879903434,B,43.16797860057842,13.185958163190236,67.95312422936594,266.5588602553891,-7.310958866154632,8.178062379045212,C,0
Hindu,152.55521666938932,C,153.9665059057074,35.271250759888524,-49.43959568596517,43.58324722712337,177.36232067289893,49.157138341883524,B,1
Christian,-73.91452556962211,B,-45.25605129265063,-67.26692601041357,-132.73057030905414,102.70108667024338,87.94933521749576,224.44876724740305,C,0
Other,6.693102070763427,E,36.51358083851335,28.366564392775516,15.16668333178252,-116.01299909737016,-62.42291262107613,17.882039389715885,B,0
Hindu,-184.4912777134042,B,155.03641054311487,13.749496253903148,106.10061337667413,-104.35136856668596,-80.61492709339409,-10.244529541204091,B,0
Christian,-161.35547380322228,E,-180.76271329340904,82.19611529027154,-5.659598151195504,141.8921204105571,112.4410249052134,-45.10543986416848,D,0
Other,10.339512764742588,E,113.86963237517817,-71.26047860322427,122.9503453506269,155.33125199801236,-21.109647411414993,-124.70505270316767,A,0
Muslim,-6.219925005609136,B,5.87704467412006,106.32929593325915,39.90019186658903,93.81265839521821,-42.351954091665405,-32.40133334359946,C,0
Muslim,-124.51751965887166,A,-86.66667357451728,61.04945736654177,-54.75778584040781,-103.94045476334554,151.67525710808195,50.04731868162218,E,0
Christian,-58.867644658359055,C,107.12689661360102,-187.30871468995522,-7.731359473171789,74.73656638001603,3.0227145937636255,-43.13711814510082,D,1
Other,-62.00535695582586,B,-41.85281779072025,-41.96969754138341,11.2671817301911,70.27037115963182,-77.47723619076268,-23.800658567600934,A,0
None,-74.83246222418434,C,192.5499886373269,103.1753094794318,-39.48010226704838,138.224164766611,-19.76960600797093,-56.30897847866091,D,0
Hindu,-157.2613997482953,C,103.36715986846976,82.82746765636763,118.73855620889104,-158.72728379931175,41.003505612700216,11.530210128028349,C,0
None,-52.09239619009931,B,-91.72316491698722,215.82803790411842,24.83596830595239,155.3213696300337,-110.09387742218296,-5.190078365594083,D,0
None,-52.03353600020115,E,-98.80539010357722,-8.770351070259512,67.05291593030474,-96.0304278240803,-137.64089794269364,41.21743526560168,C,0
None,122.70047652373839,C,47.991061550287164,183.1276048861607,91.38083625854662,18.144162612461574,17.91525535141032,-107.78279509290772,E,1
Buddhist,146.5239059275044,C,-110.33878276603153,-83.37423594303883,-146.10990455686402,23.789635762958547,158.55451121728544,-52.37868833006619,C,1
Other,-150.05646772195547,A,8.675952013134781,-148.65447066872025,125.27093999846744,103.10852632371609,12.674651989669528,-90.45151214730154,C,1
Jewish,97.66680088083255,E,144.34189851105742,112.95959272795422,-86.49707075657179,24.728228823073,5.909537943646158,-180.34994853486882,A,1
Jewish,88.41205691057313,E,-78.43774174397623,116.00945117501857,49.114783186549666,165.96710063914347,-167.9862023473936,193.36019827429814,A,0
Other,-49.24131899127423,C,46.260484263885154,78.21810173695434,-195.57899076647652,-95.48995711569201,-65.01000207754406,-54.91207234963679,D,1
None,128.18987903725565,B,82.84795243029001,-14.561430878635253,-43.99895393279836,-53.164958690908925,-25.899966897612742,-190.97616223537344,A,1
None,56.26682222116699,B,-21.887321139098596,-33.37163148473833,-149.7183318619126,1.4704559097925323,-87.39204412380438,114.97950091030349,A,0
Muslim,-1.5959607845621393,B,-144.33309292674832,-24.148777753487717,-33.76931793742099,31.485229561716405,15.436909323261958,-1.4216906280798325,A,1
Hindu,59.73681909121936,B,106.02416560995414,-193.75823623548058,6.973208124440652,-124.90716308923082,53.34196636507945,-95.75327535866192,B,1
Hindu,-168.41028352635777,A,-136.18482579727464,-87.78830063049612,-17.026941701834673,-95.33913642241593,-96.43529275043373,23.922626059499574,E,0
Muslim,71.93659466263279,A,154.33845575993098,-207.790303456059,14.619582219276689,-144.03717352440657,-78.04510258216574,82.99970543681012,B,1
None,108.33405778781491,B,-41.40967639461303,229.66656932649707,11.391041908102716,-29.63939523035335,-144.33913989632376,-96.83367522828055,A,0
Other,-105.27309313678276,D,70.0750952749636,-116.30905805991414,-7.476609354261643,91.11611385385085,-206.5413814675253,210.66356085763158,C,0
Hindu,65.01478160812934,B,55.054848672124265,-62.60940397490916,-72.9536222832289,108.69697918777004,153.1175131174389,-40.89328485348715,D,1
Buddhist,112.43872598594093,E,-146.1500451327842,-61.95079624610077,-69.39496121905029,70.66746888917855,-13.286800407543407,-145.72749243579108,B,1
Hindu,43.277064800138,D,-24.055004829426196,-48.810976155443605,-34.2576083607376,39.702646894051114,-16.304240212485833,73.21430547512712,B,0
Buddhist,-12.799723216109879,A,-144.15920055379777,106.71476308155883,113.04015158924923,-66.819912147468,-106.24701805557216,-26.404049064705067,C,1
Buddhist,-62.980130310856396,A,3.8041349775066813,21.062001669269474,5.959848650429121,65.57750056583357,-177.60286537700284,-5.484762384966493,C,0
None,22.928787890811186,A,49.032585249995314,-11.572024498749933,57.049453200893396,-95.92908336758708,119.410836890056,132.16603706339367,B,1
Muslim,-223.20229584995963,D,70.5554181793305,-23.32423719101677,180.73644255416065,-8.427402573458748,-22.53788349489304,-211.64496296705923,D,1
Jewish,59.14360117290941,E,-35.1075898705739,-44.9449634278713,-232.74792285699925,-28.05299872239675,129.63815838301065,19.998979182198575,D,0
Hindu,-23.113441489491425,B,107.72719192266437,184.92559498830636,264.6895239241958,110.6256020309162,-136.83283194814163,-166.03029305641624,B,0
Jewish,-30.96432108056439,E,-41.84953654433609,216.41340736673112,-198.74644846736712,4.832123512959714,113.056219474509,-84.32738312204775,C,0
Christian,127.3995422629467,D,-66.70007729672315,-31.22491748563031,-91.90946854128174,65.45518224397934,-8.862839214309618,89.29495541154452,A,0
Christian,-48.32298560361771,A,20.10501553092914,-8.763942371162523,26.834845642505094,68.92357718883571,32.750042388563585,-89.51184934329113,A,0
Jewish,14.425390822906595,D,115.93373224432632,-15.68307265844891,-46.84961022505574,25.054360142334815,29.556302432816732,-63.94470318374756,D,0
None,158.35754221146948,D,227.9910281447118,-123.88644618154699,-0.5264725418924375,93.15278469238865,181.03255934991202,-74.71703584411883,E,1
Jewish,-123.00199623875345,C,-6.223517598919523,73.91375024319467,-20.367982605313216,-262.60077843115187,-83.06726815660251,34.69638020557525,E,0
Other,101.02911072268068,B,-95.31994619148438,222.6397298814408,152.75279115591383,35.549459988961644,-130.26718393308033,17.61932743876245,B,1
Jewish,-79.95697371422285,A,32.55080096470361,57.96667395181917,-144.81853027152377,22.579729363856433,-8.307777285651179,164.2811407416444,A,1
Hindu,-69.05671745751685,C,-95.34177387972093,23.151232754872794,-136.70645501477935,-122.55115453957764,37.34964493443385,-101.76155735132393,E,1
Jewish,124.8863438435033,C,96.2909460183486,101.83839111976975,-146.59507859939617,271.74169110159244,-153.45774905617967,44.666821111843156,A,0
Other,31.600714342934168,C,106.84621537168356,60.597810486780126,-68.06159717945648,184.51651373132705,13.711098682020198,-59.44070528639145,C,0
Buddhist,21.635869037019322,D,221.8697194872097,21.214508722803977,-84.31970559142718,23.65547021001466,-120.9720030356044,124.55185142393417,D,0
Jewish,-110.1648838915089,B,-34.42822424149484,95.89388026135858,-63.03122223275065,69.34567921441406,27.67261605744072,-111.04909185213705,A,1
Hindu,-20.881920264595642,D,54.901572942767494,-152.65320578663818,105.54905881288559,-63.06553976089121,5.286044862909376,-44.2003073952156,A,0
Jewish,59.418793616518975,E,-16.727762564207904,26.524308089995998,-195.078391462796,-90.19343220887892,-119.19640450237551,-28.831340249536186,B,1
Muslim,190.47799367865207,D,129.494814698154,143.58798479127984,58.64121306264867,-107.97621647895438,-3.5038630711382774,106.38170388816673,C,1
Buddhist,-43.587898677808695,B,-175.31812466510078,145.70291043362192,-143.43036805341904,-59.54088216381661,76.11810257814888,-103.16448274732053,B,1
None,21.841480088194924,C,21.979807310126027,-130.50941070822967,21.272461848601086,-4.784990939726512,12.74596203661591,20.95021010941916,D,0
Hindu,156.32938476656963,D,-78.31167711488955,9.245591387249636,38.567606183706296,24.1237435180365,-29.283614012176862,-106.80946767067195,B,0
Hindu,143.24659954579505,E,-32.668709029567026,-40.253187903640764,111.65939247735295,-11.452447555090401,-37.20188296986783,-38.277940580998134,C,1
Jewish,-37.53411688861609,B,14.684738890142635,77.94198604155739,-47.22652583909487,-129.7281162507966,103.25223874055528,-3.8930446519937387,C,1
Hindu,90.59014353531481,B,137.00910730958168,-229.83887697018116,-162.20043899278542,-200.32985168556513,-69.31665706283322,124.9040804565962,A,0
Buddhist,-242.0924880414985,C,51.29860586975402,-284.8227678020193,15.452766442320174,-100.89634018085907,-87.0191311178252,7.765512035878401,B,0
Muslim,83.83198893231231,A,-24.947353559918454,-99.38518842277868,26.34048375955925,-72.7422131803977,9.119621103625818,38.417168097883355,D,1
None,5.872385025564894,A,24.314429801679,91.4476659604844,-47.183302393809655,33.35036510026429,35.00951427525511,-18.47629897628175,D,0
None,86.28841476722691,D,-83.42916546933824,-119.79197149322044,33.10107526179322,72.71380516698066,-81.33682242129906,-162.772576991815,D,1
Other,222.93448507932672,E,28.57144116760031,-149.05078928574355,111.87822297419365,78.67793049011539,107.49043107797675,272.78947142449283,D,0
Buddhist,-112.26485859270865,B,-63.06196231701736,74.10373800738559,4.83065384301216,-100.136840343191,-26.004646876376782,261.11232723625994,D,1
Hindu,79.65291541442032,D,-249.3301068906344,-72.19794066662126,54.37151616371746,92.7487774368732,89.34970584966419,-41.70659609860149,B,0
Other,-53.05467683428886,E,-67.49651728150053,69.07108528865291,164.23832090362131,-78.30332803179417,-61.65636720194762,24.024193827362996,C,1
Christian,-32.50291472867614,D,-106.30343874147559,-88.32269846797335,-39.346984139748045,-30.680785376801833,34.88584639719245,87.47517899407794,A,1
Buddhist,-19.058128773727617,A,23.5496433852206,71.940956409227,18.768170799156646,62.81815170312961,38.66765639178152,-41.358691532645715,E,1
Christian,-26.033196713389668,A,-48.30373155100185,34.474373863249205,-310.21770440307074,112.09255030036695,71.10322677685055,-74.41874338100945,D,0
None,-29.208935741393244,B,6.73182161985439,56.292343349917495,159.15741979365302,30.517287146448062,-79.83673693709454,3.9487261364886237,B,1
Buddhist,86.25834968144328,B,-18.092760517403196,108.28795293765445,166.9248747212761,-52.151954537299304,54.524842759768056,105.53243888550408,D,1
Muslim,-135.52688976994224,A,-97.05456864275307,-104.05998044740103,-6.357829779802405,108.27029394178744,96.05215367477989,67.71879906153289,B,1
Hindu,22.467286187126174,E,-56.590431496856134,-92.58144051253466,8.746191933843674,48.27827525004945,-62.832974630488856,143.93437554427499,C,1
Other,-12.285092456894079,B,110.81695664085423,-8.184534581719806,-11.58107844102382,-44.0889057085654,14.050485337225101,-69.6711862781655,B,0
Buddhist,22.584458869757597,B,-190.87391985004655,-56.364027854837694,178.22083234937557,10.355545385847527,-14.753637227426916,11.814608517108628,B,1
Hindu,-30.190185140387587,C,65.24708305881373,-145.11079760814104,-60.46430316186906,67.72069182994369,-99.58214497792129,-48.87805297106016,C,0
Hindu,-99.04368950694071,A,121.98698276426931,68.84592751047167,-50.924464062395415,134.0626499226477,-35.52839355817579,-170.68670108009755,A,1
Buddhist,91.3756418906174,A,60.033817114569345,7.030308816692181,-103.31918397938848,58.250680086258065,-23.338765902141148,-31.038718760296057,D,0
Christian,-75.83804450490962,C,7.292745622849194,-48.424338581820585,117.53110341361055,-29.283837089105525,107.36465957744718,-1.8287783262530581,E,0
Muslim,-137.65560801179063,A,39.20826418431553,232.61229322572567,112.41476456173494,-59.91906263525693,52.95477139398751,22.891722313960194,A,1
None,-35.5326411114562,C,84.19522093428444,-6.912938251815313,121.11498488197374,-158.7897731262324,-3.4983676877574865,-89.27745801335372,E,0
None,-7.496311831429671,A,-71.49430987380134,26.204614632267027,-96.428685552157,-155.0963409412917,-56.8782801294527,-174.17527167173196,C,0
Christian,-28.639124208088333,A,88.45828202731461,-88.57168681579807,-87.16007150972932,71.25584651065044,-23.524976421385738,-47.93338021378693,E,1
Christian,26.972325861855573,B,53.91100558928912,84.28564834033104,9.674451776904094,2.438643676291279,-11.860640156751009,75.23979391904764,C,0
Other,-44.806048378232255,B,-91.24652974303874,73.77452614961749,-37.31706803999825,2.0612249878949456,-98.0789860546178,46.03458245822263,B,1
Jewish,75.81655765541907,D,-5.2045740018786875,-62.32898181821396,-39.86971721294036,88.99914455071368,3.5243864794105626,-120.03182827424988,E,1
Hindu,157.32728277892855,D,-55.38982887675884,-55.323552890580096,-168.6072424169955,59.45827182591803,116.1428425807334,12.861969754634925,C,1
Buddhist,75.38530375097888,D,-137.48674902400367,-39.603529900503695,34.993146904935635,86.15933701859558,-42.381646698599226,-47.71724632881919,B,0
Muslim,-51.72042603081171,C,-51.535383697790635,123.77808332759805,-41.54923984668889,-39.92278050060151,-77.66975485587622,21.521868188835956,C,1
None,65.89136671534467,B,-151.4706411494995,-119.92610256999059,58.10774854935987,1.8494764272587103,63.62750699725546,67.37289228771353,E,1
Christian,-269.1917317099748,D,-35.44431044908441,77.28076219811457,-23.658986016983427,-63.19026860486011,-47.85690030904501,-156.12427686753463,E,1
Muslim,-89.79623251434259,C,-203.6546106562062,-16.58532132957649,-4.575887496639188,67.8035990427713,-6.345747496074161,-106.20755439628076,D,0
Jewish,35.82867257914392,E,37.18193493121896,-108.49704085175146,-23.742503122968948,44.682230742065556,73.58500916589931,83.45433959742007,D,0
Hindu,-26.605825590653687,E,-189.02862190966934,50.19550057408998,-1.2080326709956288,53.66764478216493,101.99365422818106,114.30435088288529,D,1
Jewish,9.456687970371004,A,-12.517072606360594,52.59731566985978,9.317173108407074,38.60683984627339,-73.69033464977852,16.981059725821105,C,1
Jewish,-51.21416746332096,C,1.830471518672106,93.61810180750797,-127.9828632390378,-173.24051289090596,87.67514210120333,38.661628653909894,D,1
None,-132.60572478604197,B,27.17665779461847,148.08122327692064,54.14247739742151,-41.776085234323446,-46.345816181749136,-33.008617874431344,B,1
Christian,-66.5331439163588,D,-15.651526218623324,-88.33842286922508,32.99759906715663,-34.48237258046101,4.953939749103797,-6.928519216618883,D,1
Muslim,107.79775887248996,A,-29.79154415401461,58.93693117691863,-4.263912125798095,27.93881265731298,1.8921379351033152,-102.02568355723022,E,1
Jewish,-31.324290952789692,E,39.29635684136391,71.52652557800916,335.7500888498105,162.10301079672007,-60.32303286873626,20.20714070628586,D,0
Hindu,128.76341601550726,E,-47.0307885651653,-47.139545858343716,139.19120022465253,118.98404628783257,-46.089242299172874,197.99158325256545,B,0
None,-92.02538998099087,B,113.18857396969658,48.29701265116714,-69.80373981422562,-3.830086126109299,80.06445642688459,-22.9771777989136,D,0
Other,87.08693184778645,B,-332.8529597082539,-39.3623508921422,24.670221540926544,-2.035757979359939,126.92002243238385,170.76988305172404,B,1
None,-66.88518435374775,E,-101.11437061710771,-23.787343582784523,48.51808074062263,-66.37132498579739,68.95133282595845,68.2070723310284,A,1
Jewish,-93.92000172926838,A,-24.92773061204359,93.50644230144488,-47.44100089461882,-6.792628299775366,16.097468447453707,-16.724116773249,C,1
Jewish,1.8560219441719457,E,7.389534338793552,145.9941425177905,-104.5173623820421,-20.300083410293574,-70.43446614650554,37.74199256003729,C,0
Other,-14.176863859154798,B,141.15269460984396,89.43953823148635,-156.60332566601465,157.69664576100885,16.13103203978234,74.5261120159365,E,0
Buddhist,80.28133258398985,A,147.03964654450706,103.12688359813222,-87.59114768795962,-97.22076194039504,-81.79746135529331,67.74112399573882,B,0
Buddhist,-84.11663399638105,C,-10.354883535909618,172.63420779834436,-67.08413607154554,50.54653582621692,-89.24960453896118,54.69451313267945,B,1
Christian,-33.17808551750946,E,22.13720130267193,-12.855855773678512,59.467837391144315,-210.26009459716386,-154.2712790329564,-78.94141402447855,D,1
Buddhist,-221.0317098739516,E,-107.65914940321757,175.60421452020998,124.66749064542715,-146.4581335791149,-18.020255957921812,15.389378208260213,E,0
Jewish,-37.09237781450303,C,-22.203626145239667,-83.91303638980551,-16.99686515690613,-45.44793402653527,46.732011735667214,64.02328794595262,B,0
Hindu,158.07643825447929,D,39.21550079875866,-27.760598852798203,-36.83000566737468,36.67037527878132,56.15666526242569,-60.71977047989208,B,1
Jewish,38.25215251180401,C,86.38180151986852,-79.3666452856724,21.452863980858194,66.49381412751238,-19.791731427259197,26.96917720438891,A,0
Hindu,18.18363131552074,D,163.0746323301801,109.2278592387676,18.9563384471042,-26.76372988647428,135.47747034091688,-83.77960829332996,E,1
Hindu,-47.08289987197383,E,-5.794766371536649,14.424695660516477,-124.15753456091024,122.41772674067664,-95.41866209601743,103.4834616470962,D,0
Other,54.07967763842535,E,77.80727512388252,50.353171876443035,-88.54060286024574,-59.46900513022103,-97.53316051458381,-112.47917435482427,E,1
Christian,72.77235882173859,A,-119.63327626756156,-57.157529327178366,-77.93310680553809,2.2548340924595496,-24.338516906773783,167.30341610298325,C,0
Christian,157.82738812121684,B,-98.59029009737695,39.87782408205904,115.6336728319797,-87.92318859254473,3.482953232643455,-83.20509441386992,C,0
Jewish,-65.18740289463224,D,36.5625331971369,-71.48374679162633,36.59035845111731,-73.96463913395903,-121.20770760369793,21.78018198572997,B,1
Buddhist,-106.58914868304808,B,-178.03974876956443,-241.96278836385923,201.67247428662995,-34.924075537034525,-44.23522249100855,-152.26610424388397,A,0
Muslim,-35.35700000299523,B,98.03644359336184,26.59529925087729,-46.353339254482115,-21.871894676301583,73.61941104927755,67.5104414106616,C,0
Other,112.97500160362956,C,-221.42482745430993,81.14991079842767,76.29426619290487,118.46830021247303,-173.09330636848904,145.84307158756772,D,0
None,-106.66503157375635,B,-71.46416678869068,-42.916166575036016,32.43679528893082,-111.9320679524868,17.491495845290274,18.890907445334417,D,0
Muslim,25.788524305850995,A,86.6611118467496,-60.961495391775564,-80.51673113358883,-122.26082629559785,204.75160653219874,134.14386841379132,D,1
Other,32.79161994788791,C,-22.293472301574557,-26.896786512808017,-4.308351854663574,-63.67499737972315,220.8625710654077,-19.741749229281634,B,0
Hindu,-63.879349710289404,D,-232.8653652456815,-25.00967816249517,87.35692283290908,86.8051578245054,129.92921695630776,-52.129905483858806,E,1
Other,-55.216784390253,A,37.33543922577145,2.875851746867671,87.34592137692663,139.92594892136617,44.77760026495051,11.805075220517175,B,1
Muslim,1.9613487375217133,D,44.452784371462506,-102.42245851972365,-76.63949484069533,-190.38624224517008,-159.42305715230185,-144.10889461520534,D,0
Buddhist,60.55853634134996,A,-216.59594549245801,27.561903429004992,-11.59089421490913,30.240173323254304,-107.91312284270991,-79.33070424790084,C,1
Hindu,90.72411040664143,B,-33.966459817153044,-83.84687886664585,-101.30497674227972,67.94906328723988,87.45198395603721,-7.28413003580769,B,0
Muslim,-87.6513297473005,A,-74.38640135337748,-51.62928940114861,-73.32498753556716,-86.76047629806105,-179.94160361465075,85.51965351269828,D,1
Muslim,-85.06793443245687,E,-131.70211370839894,-102.11540319153218,30.580156765439277,94.43506771488137,291.016631958721,216.58472626227004,C,1
Other,114.69405980544465,E,181.48264329345304,29.801957801060226,56.403056485965074,-110.99893017510676,-169.0769166272557,154.89003092791458,A,1
Hindu,40.86523333211021,D,43.22920205933315,-69.0075782205476,-16.90153834528009,-43.47659128410865,-71.56950030151211,186.49227960235683,A,0
Christian,-33.06525388532508,B,-208.84298983532062,-99.59437881587849,25.91918866968581,-0.5465197528246981,170.23569950476195,-96.18554943544761,B,0
Other,-51.772495801411544,A,38.55311039483926,111.42460701707012,-181.6566762800024,21.20654930130943,-60.4611725913353,-108.28394553111396,E,1
Muslim,-56.41257154310138,B,-30.744352853735563,-90.79633370334793,-159.97637128202297,33.06261461776386,118.70892231630343,-7.291972450149194,D,1
Other,-95.01115425588073,D,-27.223212154692185,146.67588445275058,132.08122993105164,-11.70214894030831,39.14440717764047,-245.6032108270127,B,1
Buddhist,-76.36504817625514,D,127.16615707809346,-37.42224919811192,65.47143754731547,-141.21794384522636,-40.37872802300498,293.6950653315057,E,1
None,-22.82139118200012,B,32.10233515028149,-63.587545235326104,-111.92274361491417,154.65560965496888,-54.02504769729808,-46.583557167884216,E,0
None,-24.036323541625748,A,-221.06444674477248,39.13767521201548,-32.87192484379658,-87.57799000854247,35.506711547325885,74.22086971437065,B,0
Jewish,130.99715149127752,B,28.116770857177542,56.47274485465202,38.34184728716111,-53.80261917174649,94.49412322831246,12.229757422193618,A,1
Hindu,57.86247799646406,D,-31.58907936664593,-127.08547462595874,-2.704734132634457,-79.98668391597862,-58.40989432719578,-108.03756983376829,A,1
Muslim,-6.74673508564632,E,-14.307458406471785,-63.687870572581716,55.08683794144442,50.8011876828384,211.16657364838383,-110.93898203370836,D,0
Jewish,49.719772851214685,E,-69.21358213723204,98.70929941467278,-8.873110021854977,-18.867979444056758,-10.449033337365108,-67.5697022156022,D,1
Jewish,16.361336857791862,A,60.45930355992982,135.91633920241733,45.928954573775776,-61.90802519188415,-72.5269931708271,134.9115791252189,E,1
Hindu,152.05336646261722,C,-186.79817723679844,-11.165872887834515,10.208692576428728,-102.77758431571698,-17.68435680178135,27.074110635459597,E,1
Christian,161.60195240214708,B,263.21225467359267,-34.09848757968324,13.264001794931794,32.37349537847773,-145.36498611708814,-160.68650371449624,D,0
Muslim,-86.31659395007023,D,-52.218897841158494,20.27621529626999,8.25094483831849,-164.5083173686382,-48.269360395831676,43.69485562294124,D,1
Buddhist,-99.03946849201598,E,6.626633626662991,-126.78818308882718,-96.94383057594817,-88.51347901913016,-52.394058351979524,-105.8660203327555,C,0
Muslim,41.02484298088082,E,92.76821262694006,55.71028067658928,141.78322366372478,-38.62335454917557,-58.82236910836196,-96.66673477513157,D,1
Jewish,-3.2442383367312373,E,-59.89951004900775,-166.55502131371995,147.2378588218588,-125.17401647179393,127.16890206312364,135.43834449307838,E,0
Buddhist,99.17062070244661,E,144.50956314800652,150.02017898267067,49.01113474544539,89.18641280057574,-22.11841277421423,35.5492568166631,B,0
Other,24.62589704959914,E,-62.100158209268166,-92.13640716473157,-161.28097657475496,78.03413944580753,-127.0277030840431,296.85454065890667,D,0
Jewish,22.58742810647915,D,-27.104254387853416,-29.307557536337548,45.67185897849902,-24.15856855525143,-52.68816551747696,-71.5020547972239,C,1
