marital_status,AgeGroup,handicap,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Divorced,26-35,No,-67.95632413610832,-169.0102151070333,11.804276873426101,D,B,14.497725691288496,1
Widowed,65+,Mental,174.81853913811423,-77.25513700824138,-22.49138994256105,E,A,68.8151551327715,0
Single,26-35,Both,99.55151208608311,22.149972406648473,-88.04041778764264,D,C,-133.40102882340273,0
Divorced,26-35,Both,-48.38150713983674,-27.768994225642746,-51.9147000195457,B,D,-39.87345108728841,0
Divorced,36-50,No,-109.31211527397447,-86.38839299035915,-10.473450256352205,B,D,-76.81267940694639,1
Married,65+,Yes,108.2329122507739,-38.52584519185833,-10.342443362491464,C,D,-83.06723297382467,1
Divorced,36-50,None,8.714073609654376,4.235814452029076,-136.86921988989883,C,E,67.82475841041551,0
Married,18-25,Yes,-173.5274151654792,-58.828423456199516,-99.51833244017291,E,B,-61.0313731749191,0
Single,36-50,Yes,-171.94542623024205,128.78169923251818,21.87124927971029,E,C,-16.783715747311895,0
Married,36-50,No,53.028388123657464,80.11134059602934,-88.73294788521733,A,A,130.10819909209118,1
Married,18-25,None,109.33420606386754,-6.571316410894523,-49.292613098236124,B,B,-22.58961117234793,1
Single,65+,Mental,47.44491810585005,-73.46350015574275,50.77817914320855,D,D,29.057075007896678,1
Married,65+,None,-14.602185604302237,-15.341091847914281,70.77277590696184,C,D,178.25607880989472,1
Single,18-25,None,97.06047460181057,18.637415267940018,79.30448860872228,B,A,-82.196015500071,1
Divorced,26-35,Mental,62.87761144527681,-88.49982018246307,-40.53390025720475,D,E,141.66692091724417,1
Divorced,65+,Yes,150.4002275183,90.64114964853526,40.27647982937547,C,E,140.9256465111192,1
Married,36-50,Physical,48.1676549455748,-34.65024330090867,-63.31647015353358,E,C,-28.39557193244646,1
Divorced,51-65,Mental,-35.73501822913497,32.29246275664167,107.37322841304776,D,D,-38.5884343629507,1
Single,65+,Both,14.598420098382647,-62.485192793822506,-5.988431800988453,A,A,21.057341837717644,1
Single,26-35,Mental,101.35254818817279,135.82330162836595,-27.694417501295426,E,A,-120.06897031941861,0
Married,26-35,Both,117.46479251257553,-77.13619091876667,110.92697790999324,C,C,110.342948585039,1
Single,51-65,Mental,-44.20628893185777,44.80743908161112,98.7974322235731,A,E,-82.374700076875,0
Divorced,65+,Yes,-5.1289482092139345,203.83940703754897,-62.318940140396975,E,B,224.68443595313258,1
Widowed,65+,Mental,-51.7806894161032,-32.07824158631901,82.60328802524994,E,A,-76.66772632536689,0
Widowed,51-65,Physical,29.734684504401947,-110.96383726714956,-96.48721789068715,B,E,-43.54439939480882,0
Divorced,26-35,Physical,47.39333194546742,57.19441457018456,-157.4198333283722,A,A,-5.119290725060155,0
Single,65+,No,-170.25543639850616,-14.959240978804273,152.1057413428035,B,B,-0.8851040860979958,0
Married,18-25,None,61.58287658792592,53.5201083519417,-30.295475309549563,D,D,-200.90565696203114,0
Married,51-65,Both,42.588516390499684,-28.592177635777933,23.535148074090127,C,A,124.25158281431652,0
Single,51-65,No,-18.15733440431253,29.50507127371445,-67.51454878817019,C,B,-174.91897242610327,0
Widowed,51-65,None,-35.027123702652254,26.29698289169946,35.269162182567456,A,B,-141.8296505643756,1
Single,51-65,None,50.60410545241547,-37.580308665795144,-122.43058674976591,C,D,89.0766486487632,0
Single,26-35,No,64.13521176538535,82.20743507925773,-90.039033478256,D,D,52.539480118742865,1
Widowed,26-35,Yes,81.74442296933458,24.622489099093766,-48.54355237173887,D,E,-149.51134072275073,0
Divorced,51-65,Yes,-43.82677821380626,36.49219308826622,-75.37773364575531,D,B,-99.33742936023965,0
Married,18-25,Yes,-151.24123295281558,78.69093668004231,12.587972915164928,A,A,40.24671046500094,0
Single,51-65,Physical,-117.17691667052217,-12.381615414011279,-115.88409948848818,A,E,86.21024167195226,0
Widowed,51-65,Yes,-224.50546079260008,41.027945007663796,-6.056416419967955,A,B,155.79700895612072,0
Single,36-50,Both,-85.42784989368869,145.61832654346492,10.096353957253104,A,A,-21.837187330403125,1
Single,51-65,Both,71.45549908681316,-187.57766253177024,-195.00097259880798,B,D,-75.46227868682321,0
Divorced,65+,None,-74.4480141729474,-29.22530754393883,-179.8772712824382,C,D,48.16607911246702,0
Single,26-35,Yes,-11.607902327269743,-101.11527246383206,3.2899318686860863,B,D,173.50930469289608,1
Married,65+,Physical,87.72432604642336,168.98033530601643,-86.081602442545,A,A,-40.3001572467398,1
Married,26-35,Yes,-64.94586382586135,-66.11254453590152,-22.47414038657382,B,C,43.834268876438735,1
Widowed,65+,Both,26.865904516788618,-167.6461866371131,33.30441700920491,D,A,85.56096090822066,1
Married,26-35,Both,-17.264155126760603,-49.19480855745896,82.75857267386517,D,A,122.30121810563558,0
Single,65+,None,60.31071092962862,148.97118175764982,67.98980188365455,B,D,23.427388989330385,0
Widowed,18-25,Mental,76.57726028259309,145.0928570036867,90.86698806634594,A,E,164.8231782300794,1
Widowed,36-50,Yes,-209.2783138813886,-15.337055080691913,-63.21365991435466,B,E,80.79282110693109,1
Married,51-65,Physical,49.93650989128152,78.56107759692713,-59.92899376587818,B,D,121.36176944888186,1
Married,65+,Mental,210.4699873271092,-70.37887940578044,131.32073010641525,E,B,55.7270457741723,1
Single,26-35,Physical,-68.66296624751055,-30.02531123371278,-69.23321932483141,C,A,86.04091080274729,1
Married,51-65,Mental,-78.19887207312834,-100.12348356282486,35.165904618174416,E,A,79.87620196528827,1
Single,18-25,No,63.69373897957789,282.73459626479314,-197.69092646283838,C,E,147.18528285685233,1
Single,36-50,None,-92.15723693415121,37.734166528335564,-101.5819670924945,A,C,134.1566844960458,1
Married,65+,No,62.45033882995648,80.71161801418246,16.134766599277672,D,C,-48.659887264958634,1
Divorced,18-25,Both,33.88361145119264,24.81288787708064,-224.9091516460092,E,C,-65.35920191866741,1
Married,36-50,None,74.6654148301218,-165.86343250636887,39.153208153841256,B,C,75.80971916697955,1
Single,26-35,Mental,-102.05722460980651,62.460326014335536,-48.29630698906288,E,C,77.39571801631072,0
Divorced,36-50,No,12.195398507062642,-24.540829740322135,-5.337338276583867,A,E,-102.88601452318716,0
Married,51-65,None,0.7499627368420306,152.88793458650326,98.51985613961762,D,D,-231.74840370318788,0
Widowed,18-25,Both,-6.452453554117363,-224.460469702729,-40.97675314375528,E,D,86.63271214425605,1
Divorced,65+,Yes,-28.186496403497742,-13.87940017715264,36.19348714308757,B,D,151.57081869879468,0
Single,65+,Mental,-231.6696189326798,-55.93678588249978,105.96854459245371,C,B,-23.52649330040569,1
Divorced,51-65,No,93.82383413269754,100.99958061543957,-26.299183632493406,C,C,11.296315688214689,1
Single,26-35,None,-72.13357692782556,60.75418702910609,87.14133063004968,B,D,-72.85012833484255,0
Widowed,51-65,Yes,5.813614222343543,-10.05852256549713,-15.512524252202292,E,C,50.27013706225697,0
Divorced,36-50,Mental,2.948060402706265,-199.2190528999708,50.503667648842324,B,E,-31.831042499623468,1
Widowed,18-25,Yes,97.63821584949251,67.62858768700767,-38.78821511317515,D,C,-86.55735121416696,0
Single,26-35,Mental,176.47423930118032,42.19218276125855,-46.22135281083042,C,A,-8.582866148872933,0
Married,36-50,No,115.13388822020667,-31.716579919282044,-134.43990326047765,B,E,-2.152694706051702,0
Single,26-35,Physical,-24.972025694133844,-31.826014104348605,104.34879046449117,E,E,50.842803900119904,0
Married,18-25,None,133.49658791230965,49.36456088139397,-26.728689789378397,D,D,-21.53638848043581,0
Widowed,26-35,No,26.59137166439699,-44.246583785606184,17.897582714899727,C,B,-81.11534748461068,1
Widowed,18-25,None,112.10972717135685,25.636329880706903,-149.19366173979867,B,C,-93.32785310400811,1
Widowed,26-35,Yes,169.89084031986118,130.5685830685297,104.78853252443963,E,D,-25.009356266512594,1
Divorced,18-25,Physical,168.34102394235035,66.3247917590156,177.3183647745279,D,B,141.65925690149402,0
Married,51-65,Yes,46.71208742121923,-6.537435452872541,-158.67888362721436,A,B,-102.3663413234754,1
Widowed,51-65,Yes,-33.76029922275969,13.848939940517846,123.47571557070142,D,A,-117.4299267078958,1
Married,26-35,Both,-79.80209380545557,29.9488591918509,52.55897824588035,E,A,-136.52296316695276,0
Married,36-50,No,177.37247338797664,-5.405485765896888,-28.770323590832366,C,A,-108.34234202123385,0
Married,65+,None,-12.672202349761719,-26.58060239906167,104.37682915299553,E,E,-118.56880060789385,1
Divorced,18-25,No,-28.443466176975868,22.218830335290683,38.99972055988857,D,C,-17.37873575770265,0
Divorced,65+,Mental,-11.554984296990616,24.293154679572908,-68.96173001347917,C,E,-181.31772233741358,0
Divorced,65+,Physical,21.934325182959252,78.7754646308975,-46.01012122379148,E,B,145.515730778832,1
Single,65+,Mental,133.06998790572024,97.39800249089173,69.77237948210637,A,E,-57.54128260038384,1
Single,51-65,Physical,-61.05779730352279,58.17218077134121,-144.87917275970705,B,E,-145.84798378591293,1
Married,51-65,Physical,-121.37166329571913,9.202911084461359,-15.435708631969103,D,A,-143.9846396860874,0
Single,36-50,Physical,-25.4157958204,69.58724917548153,-149.55112744909118,C,E,-158.7229912164843,1
Single,65+,Physical,-8.530797951965031,-115.02612299577126,225.32685043505288,E,C,42.16870856994844,1
Widowed,26-35,None,136.25069841041474,45.79003141535957,26.26103818173698,A,B,-144.83639153656748,0
Widowed,36-50,Both,42.59986651515415,22.555492729320154,62.58341545498076,C,A,17.822882610970623,0
Single,26-35,No,-173.34123892082403,92.08459668752079,48.910798303511356,B,E,120.83977120903957,1
Widowed,65+,No,95.73723091499387,21.310703022598553,-85.42251867639482,E,A,-162.25028705940224,0
Divorced,18-25,No,-215.28762276242105,157.84551747443518,31.62974989380994,D,B,28.598523628295407,0
Divorced,65+,None,-57.42403977820485,-80.56418994319134,-3.20176978302577,D,C,281.73718461730203,0
Married,65+,None,-68.86148702941374,78.01423189755798,94.48971817570711,A,E,-18.42612894914819,0
Widowed,18-25,Both,-35.45383304450208,-58.5730944001338,50.69664072178277,E,C,194.63982287229643,1
Married,18-25,Physical,-19.900331166914633,88.65512935119355,145.9918273641677,B,A,7.419962431129125,0
Divorced,26-35,Yes,-54.376057824489855,87.63569043008829,8.386904021606686,E,D,216.3109600600663,0
Single,51-65,Both,87.60337324244621,57.16796770900346,-24.79955497128965,E,A,-177.9745176031149,1
Married,26-35,Both,-113.84930647236366,12.048878234874097,-21.402987295971947,A,D,19.59137905795468,0
Single,18-25,Both,-48.52870716288311,-22.12416203163157,40.19466854463189,E,A,30.23047469476153,1
Married,36-50,None,85.74731083141717,-160.44644442143357,193.51828599860207,A,E,-9.592988680430668,1
Married,26-35,Both,95.38133230937208,51.68688916918376,172.07154535015684,D,B,-30.683288602587073,1
Divorced,51-65,Mental,-90.53527647692907,142.51714606546187,-120.43860330008549,E,D,-37.66255998212528,0
Married,26-35,No,-68.91445873257432,-58.63370356492621,11.544068875284637,D,B,-122.14432090195555,0
Married,36-50,Physical,110.56638576836232,-15.369421376417074,126.73379240193921,E,D,78.12477424149724,0
Married,51-65,Physical,59.42691937586595,41.4619107402852,-33.20416612049999,E,A,126.58800823096365,0
Divorced,26-35,Yes,51.50168009205716,86.96202536586448,-97.53851063564063,D,B,152.37040808397919,0
Single,65+,None,82.02727069821182,74.31093899709346,-149.4131687591342,B,B,-11.639400704037438,1
Widowed,18-25,No,-14.239194516576124,44.979169094830205,-296.76563529462123,C,A,-61.58986145682649,0
Widowed,65+,Yes,118.69837581171068,73.820576375938,-71.17993092671546,E,A,50.71017842158581,1
Widowed,18-25,Mental,-97.44985980394205,72.06195457668466,33.9201532375872,C,B,61.155891231772664,0
Divorced,26-35,Mental,-72.83595920809334,64.35007492089184,-4.806250865506358,B,A,75.4705507044514,1
Widowed,26-35,None,32.465296201257885,51.24464583029159,-204.85253240946625,A,E,124.96660125734415,1
Married,18-25,Mental,-164.1109243726725,-139.11930847207134,24.06691386238249,E,D,-57.21650432000685,0
Widowed,51-65,Both,-73.4644934945311,119.88681629962426,-84.33985458536205,A,B,62.01664771838422,1
Married,65+,No,96.39020920659193,16.318611068389803,22.436791523611266,E,B,82.46865309085975,1
Married,51-65,Both,-60.32721412991098,119.84289527583178,20.927901307630222,B,B,172.74292637790302,0
Divorced,51-65,Both,-109.61140918958246,-154.8177001039817,163.8475160566491,C,D,26.766193447294878,0
Single,18-25,Mental,-337.824114132427,-52.71001337907425,73.79299691378075,E,C,60.881886539298044,1
Married,26-35,No,-89.9557533952155,167.79673090167256,92.31427050984807,A,A,51.31274846794115,0
Married,36-50,Both,143.7257912239841,-77.95172193166823,-133.51379450579074,A,B,-90.8832289047813,0
Married,51-65,Mental,-141.93361093831928,44.96433154421954,-123.385976788948,D,C,42.831093441537945,0
Widowed,26-35,Both,-199.69270954097084,-141.50792262954462,-4.921397867228388,D,C,-63.24488217478248,1
Single,36-50,Yes,-25.47769282926648,-56.18972841349448,-65.39311298729393,C,C,-34.21413305194548,0
Single,36-50,Physical,-182.65105686186723,-56.06261519006588,-25.372343956358613,D,D,-13.063112139682397,0
Widowed,26-35,Yes,38.10631597826074,37.2575670885545,-139.3570553337505,D,B,-45.51819569752736,0
Divorced,18-25,Physical,-1.5248638783943649,-3.3034063212434828,-40.89223983463214,E,B,38.41975904738169,0
Widowed,26-35,No,29.786833875769307,9.108151747919097,-27.44299268953665,C,C,12.11762867378687,1
Married,36-50,Physical,-56.612811630475605,-4.854592546019018,122.95561271507422,B,B,27.836488364885685,1
Divorced,18-25,Both,-125.37002917706515,148.27998024359064,-83.78679410248449,B,C,-175.70034728808147,1
Married,51-65,Mental,62.833465357009764,-109.10343954643413,80.61308377677591,D,A,-36.95192875583068,0
Divorced,26-35,No,-46.26755341356337,69.94286977183222,-26.976817962513234,A,A,68.51887820744682,1
Married,26-35,Yes,20.646406481188738,-96.23960751968589,102.86606568596655,D,D,275.78283925306476,1
Divorced,26-35,Yes,-17.520129042815086,156.71815736790202,-6.031224368444604,E,E,172.3559529635191,0
Married,36-50,Yes,-5.467243048259228,-82.99975009461139,188.6243669862013,C,C,114.88818745606524,0
Married,18-25,Yes,-23.383327327324203,-0.25722662803103163,-80.27156417081011,D,B,-12.62387824931058,1
Married,26-35,Mental,-5.334537898615828,108.34176376454904,17.158313861172743,D,E,38.554601940046346,1
Divorced,26-35,Yes,-60.05057196034072,42.38097605112486,26.46285095944942,D,B,-125.71797372427946,0
Divorced,51-65,No,12.007618518026595,41.80067393539417,184.33978000844576,A,B,-154.84420981660188,0
Single,65+,Mental,124.34707997951683,157.36124061980476,182.6520171992957,B,A,239.928640224778,0
Single,18-25,Physical,46.57433947539557,69.37361387459572,-4.997927406681384,D,D,5.530640515098772,1
Widowed,26-35,Physical,30.36134027668769,73.6445060570516,27.54833319596492,D,C,-122.88019161184866,0
Widowed,18-25,Mental,-33.028861013728225,-17.084169662027055,-34.25870624801214,D,C,-28.950013400519524,1
Widowed,26-35,No,39.004334056333725,-78.33505903776954,123.02842471736936,C,D,-53.80491890076327,1
Married,18-25,Both,-58.729421127536966,-29.689447798288082,17.444348909638173,C,C,83.82839507439085,1
Divorced,36-50,No,154.8459295049163,79.36096202295472,38.927001814877606,B,D,-262.6066123983124,1
Widowed,65+,Mental,93.69672390550919,-1.937592066320727,-72.3960201343294,B,D,-62.02695783903928,0
Widowed,51-65,Physical,59.561642173296356,80.15959476084052,-2.321538134897152,D,B,-176.35800799653182,0
Divorced,51-65,None,120.81011349025815,77.85324662655958,49.463571819558815,E,E,-165.44900999157306,1
Widowed,26-35,Yes,97.2921209808535,107.97787716393461,100.66203699546247,A,B,-215.0675320681938,0
Single,36-50,None,-110.99644675115665,-0.020312548758410712,187.69918936209606,C,B,67.24315279322137,1
Married,36-50,No,-109.13345787332047,2.8578949235215774,-71.56942272151937,C,C,-47.97975025417032,0
Widowed,36-50,No,59.864655564847226,295.5287780701418,104.39585431116201,B,A,33.48515609288488,1
Divorced,36-50,Mental,-157.48896247428817,40.113480246934955,-96.03485169940762,E,C,-249.86247654068356,1
Divorced,26-35,Both,17.584247198100865,-34.97270548015158,94.50357884003702,E,B,-13.375730823827908,1
Single,36-50,Yes,7.591224293780965,113.74204790398481,-19.784363525593022,A,B,-36.056207483649096,0
Divorced,18-25,None,-32.466714789866586,119.37361173833511,-8.992794919363924,B,E,102.86478370955834,1
Divorced,65+,None,-64.90670399442803,-168.67118249204498,80.70074304895016,B,A,-54.89094607495254,0
Widowed,26-35,None,-189.8320784366611,33.181677619348065,-54.06666221522609,C,C,-219.74916665804497,0
Married,65+,None,-76.01164162373676,-70.55270755181809,-5.486876507929414,E,C,65.05477328082401,0
Married,36-50,Mental,32.62222009986089,109.44250562078706,74.91075999657745,B,E,-5.581370126634474,1
Single,65+,Mental,54.12803651736401,-138.43469121388816,-249.4884632298719,B,E,-6.513298022652949,0
Married,36-50,Mental,-126.98943564361937,-9.072196821728419,5.435000842081232,B,B,-170.75398706023924,0
Widowed,51-65,Both,140.83028625819514,-105.2386087309502,41.173238892803525,A,E,-15.56576767430246,1
Single,36-50,No,21.324418951546487,73.02525756112533,-168.9617270377276,C,C,-138.09525699638692,1
Married,18-25,Mental,-112.29885937071882,49.946420690040604,-64.46629076714717,A,C,34.304581906457074,0
Married,51-65,Mental,-40.785336229267024,92.62339200371808,-71.7010732129796,A,E,-50.38305249654231,0
Single,18-25,Both,113.23061858059017,-25.826013640924785,64.99746697566418,D,E,-12.690976431689768,1
Single,18-25,None,148.46938023718778,-55.54613629133867,47.73002522199788,A,B,-23.49446407348793,1
Divorced,36-50,Yes,235.88497445848554,0.3820415906605393,42.14198334896967,D,C,95.0881953048538,0
Widowed,26-35,Mental,-129.56357399653547,-33.787218006861266,-113.76177649084565,A,C,100.9316119442398,1
Married,18-25,No,-254.46798805691856,0.5207453815045863,-103.85389262944464,B,D,-247.39603888916983,1
Single,65+,Yes,-19.011519800308573,-26.601170960637145,161.11979688624066,A,A,137.46555735870885,1
Divorced,36-50,Both,98.8185124436885,20.236682712575057,-120.03768825798421,A,C,-109.98213713839395,1
Divorced,51-65,No,-34.92725996030396,-226.9226991630691,-95.34774612771795,D,C,-48.582130599604376,1
Divorced,26-35,Both,-223.17653952404527,-68.69847481032723,19.285912472002632,A,E,114.42413893585157,1
Single,18-25,None,-21.377424212588732,-33.17655572432614,-0.3809737076758284,B,A,-67.18110348451907,1
Divorced,18-25,No,62.623091675932685,-24.95871968219756,-122.98289710958858,E,B,-0.9334527745954014,0
Married,26-35,Physical,70.86020755388473,-47.102660015736944,-3.4790331016091947,E,D,-71.04941021202156,1
Single,36-50,Physical,188.90499799365148,-40.019788666469395,-37.330565807071814,C,E,168.59420758624313,0
Divorced,26-35,Physical,5.973811608344757,63.19774520531012,-92.63683362648,E,A,143.36199963921032,1
Divorced,18-25,Both,-137.42658157948904,65.10201889461997,26.529005883863505,B,C,-94.66716161182111,0
Single,18-25,Mental,-50.344991550704975,-229.2014786760454,-112.96670763726357,C,A,-295.5923087579819,0
Widowed,51-65,Both,-118.47288683307326,107.07799774914201,-40.16174360481342,D,A,68.71505957903355,1
Widowed,18-25,None,74.47479898581541,-93.58468685608918,83.42991398529911,A,C,28.219214375559908,0
Married,18-25,Yes,-69.29254008640439,61.261074188866836,-75.76252646346948,A,E,-264.4704403080578,0
Divorced,36-50,Physical,27.946142401759445,-233.32325210356836,152.3267898060474,B,B,-175.04953169511498,0
Widowed,26-35,Physical,-68.87732962998965,220.62533481171008,91.05897678862996,B,B,204.9213907600242,1
Widowed,36-50,Mental,191.30071219577073,179.2083554590777,57.89363692027597,C,B,146.36791598637018,1
Married,36-50,Physical,-179.45199364186996,42.87472842753228,15.282987740154613,E,D,19.879622875500306,0
Divorced,36-50,No,-226.23713148811663,-15.294911973174127,-18.642373554063667,E,E,16.146942844106288,0
Married,26-35,None,-161.94583201156448,24.63631622600769,-151.01971115059158,A,C,244.6840034277907,1
Widowed,65+,No,124.58803500430773,99.41951896133409,-94.58853319074291,C,B,-191.58631764800828,1
Widowed,65+,Mental,-84.70100715826217,-46.647346028058124,7.480752549298131,A,E,86.24235221071883,0
Married,65+,None,-6.254159127182487,-86.360290867795,153.95186241667628,D,B,123.56589659382857,1
Single,36-50,No,163.7780033037907,-25.675849982456427,92.49287970217705,E,B,33.00792469809584,0
Married,26-35,Both,209.26887252582148,-73.91467211808848,-54.13929631523599,A,C,208.10295470775785,0
Married,36-50,No,-42.167067280852685,17.615636963871665,-164.9464812964949,D,A,102.88541524815716,0
Divorced,36-50,No,-127.63866199825793,117.36930154390895,-51.687389973758016,E,A,134.63691285549348,0
Single,65+,Mental,-60.01997876466009,120.66490329038595,11.638056293069956,D,A,-19.59506856206734,0
Single,65+,No,-36.844146598310445,146.78312368998232,31.46132266467985,D,A,-78.75732781360404,1
Married,51-65,Yes,-49.47641788583545,-38.902679758974124,142.1607492599201,E,C,-15.32696215976854,0
Single,65+,No,64.3554160310162,0.9419086675148884,129.95962700005936,A,E,-136.04125643642354,0
Widowed,18-25,None,-83.78446736389083,-14.948052377401055,-4.086579514500185,B,E,60.19511050809484,0
Single,65+,None,132.22491838674864,-8.159766160147113,-99.03522647224453,C,D,49.195012019745185,0
Married,26-35,Physical,-111.53944788854324,77.25903483040841,23.115611912486944,C,B,-42.08397847657104,1
Married,36-50,None,-20.74554672444648,71.6481464808472,-1.902633296503839,B,C,-81.40999475945591,0
Married,65+,Both,-232.67672426156332,55.02030554329881,325.27451833219857,D,A,-80.43043541525682,1
Single,26-35,Mental,-56.00755391547371,-32.552212991383904,-32.84587946900617,D,B,63.252297925863466,0
Divorced,65+,None,-110.41488381652911,48.425554668936485,32.562474393997896,A,E,26.222519078896184,1
Divorced,26-35,Mental,-161.32427521739362,67.8705964739757,7.310152892473358,E,D,-95.21406927954436,0
Single,18-25,Yes,-134.5372509501761,207.6554966557313,-18.392401136186898,E,E,8.20465954610496,1
Divorced,51-65,Both,52.62951089851393,55.97231124251353,-24.338599748300567,D,B,-100.80447800450361,0
Widowed,51-65,None,-96.81580757708394,93.11750853057374,75.64128279332094,C,D,-31.44340709434075,1
Divorced,18-25,Physical,-68.93520435636903,-101.70236236482411,37.92436576067056,A,B,13.88608172991683,0
Divorced,65+,None,81.3254537587216,57.9057352362297,-108.2117181181208,E,D,15.56077819462352,1
Divorced,26-35,Yes,19.048706831890254,117.14994440337887,-71.92237772718798,D,D,54.56682993455385,0
Divorced,51-65,Yes,4.695803820733634,42.73938796698087,-10.570292432309712,C,D,-43.04817088286011,1
Single,36-50,Both,148.12147735790435,-109.71356513575468,18.61640991704682,D,D,19.717881264086188,0
Married,18-25,Yes,-11.002941780581219,199.41583630961287,-56.68099644956865,D,E,114.93774125947826,1
Single,26-35,No,-73.78736185431814,46.50159395837216,15.410421647916287,B,C,76.15081942614201,1
Single,65+,Both,-70.98148518191817,40.307638167463935,-124.84358758941924,D,B,129.88007390031905,0
Divorced,65+,Physical,-211.92408877037505,44.544194747505024,66.99587688675004,C,B,211.8459161003226,0
Married,65+,No,-5.541583260665001,224.09851299392463,25.719633913268318,B,E,72.31317396793996,0
Widowed,26-35,Mental,93.35002674654103,-74.90007457019921,-19.437393115174377,D,E,187.23480705892254,0
Widowed,65+,No,-137.80762416082294,-177.56125240118098,-139.77605625489252,C,E,-95.12282315475248,1
Married,26-35,No,-62.144723049565854,16.370730975023896,-80.98358049938909,B,B,44.15616321150734,0
Widowed,26-35,Physical,55.49689228153084,39.519310059751575,-144.87554911794643,E,B,-165.51853025730568,0
Married,26-35,Both,-80.1471028024568,-161.93522856313066,28.199898205942368,A,C,72.9416238329653,1
Widowed,26-35,No,-57.95715202505009,78.74742942916248,-107.12828489747824,D,B,63.01311749440358,0
Divorced,26-35,Mental,-46.62443241512273,24.820426587992966,-66.89014895767099,B,A,17.205609326928847,1
Divorced,26-35,Mental,7.086279169089016,114.95019137811748,178.01818691818096,B,D,24.326285387605175,0
Widowed,26-35,None,82.62238927696603,-30.153785620066976,-21.737227903806435,E,B,17.262768898480957,0
Single,36-50,No,-11.739454480654176,-75.50098162516971,-33.54839885905787,C,C,-73.3300164995137,1
Widowed,65+,Mental,-47.92456303011011,-105.34360219517751,26.616418936631565,D,B,49.22414356503128,0
Single,65+,None,16.789765532044363,28.066873062121978,-74.75969743375074,D,A,-156.75468015525067,1
Widowed,51-65,No,25.408926391232477,-60.41609024244639,219.66422049253362,B,E,-37.06120351206535,1
Married,65+,None,31.86195898104115,16.276475011823326,43.18410726747548,E,A,165.67282330763035,0
Single,65+,No,61.17356982160844,28.130292727507417,-108.06294029449421,E,A,-0.687853316751564,1
Widowed,65+,Yes,18.75065813178152,-128.1700731056261,-99.39830897030801,D,E,46.17696930771584,0
Single,26-35,Both,74.31314819992802,107.49288751465056,15.20621482473443,C,E,-124.93474312081652,0
Widowed,18-25,Physical,96.24568982581985,-15.157802523558786,-134.00348359328916,C,D,207.93520382925536,0
Married,51-65,Mental,-82.47831211228187,-82.36948755681675,-28.477308643937643,A,A,-74.935985423304,1
Married,51-65,None,24.654175885387186,94.13820497175361,65.16338369173221,A,A,-60.51305498715198,0
Married,51-65,Mental,-131.6341954540043,-51.26340743506863,-91.09232348734587,A,E,-41.11159988399944,1
Divorced,65+,No,-39.6007103928548,-6.536662909431805,-92.85136346749408,E,A,53.34404127308463,0
Married,65+,None,-11.157205908831031,18.5583479507258,-2.0022978848215796,D,E,195.35446523100484,0
Married,36-50,Both,-77.51165027459587,63.77167666130893,73.04640744083054,A,B,137.5205417847097,1
Widowed,65+,No,63.236155914368034,-19.24875282731704,-120.62166654323856,C,B,7.314614962524256,1
Single,65+,Mental,49.47321858396605,78.66859113502413,80.37069741716962,C,A,-115.78072745085244,0
Single,65+,No,-125.47488681035617,133.77945908836372,94.10052773965312,D,D,-18.683056992887046,1
Widowed,18-25,Both,132.4849719087606,-72.58195580685727,-54.21304212618819,C,E,-7.6799870074956615,0
Married,36-50,Mental,-0.42666515255455895,22.042119820483812,-174.2105764396357,E,C,-87.37156568466075,1
Married,51-65,Both,-171.28880745894992,-135.2970236330362,-7.7307686145071015,D,C,132.47719754390792,0
Married,26-35,No,-73.00819871281338,-83.30012962658778,-110.25486269262016,E,A,0.9606068103651135,1
Married,18-25,Mental,-10.766309984722213,120.7220793062491,-52.88760038420508,E,C,22.097603650854644,0
Single,51-65,Both,54.25637231644228,-166.07803189054354,68.95483831952211,E,D,68.99608093402271,1
Divorced,26-35,None,-139.85048461657,-99.7558824153471,-79.79989054996017,A,A,21.615408999140122,1
Married,65+,None,17.524738944611354,-139.16596121624616,48.815133323836356,E,E,129.562327642385,0
Single,18-25,None,110.67859960491458,84.15816875775096,-49.99491395508604,A,E,139.29478021873607,0
Divorced,65+,Both,-83.50686384965866,-48.76068177355324,22.359585721713657,B,A,8.023841462260306,0
Single,51-65,None,-94.15579284679933,-11.726107223831251,-125.03940269970808,A,B,-35.15515706355099,0
Divorced,26-35,None,79.40406055888715,-146.39557282861622,119.76461936789637,E,C,-64.0333153284925,0
Married,65+,Both,139.46253682537647,27.86956896701611,-22.783125436492842,E,C,24.01195003340928,1
Single,26-35,No,-123.4590971296403,95.03695813985108,-155.53696952932782,B,C,187.55520135972446,0
Widowed,18-25,None,-99.93059636324713,-49.03732714222223,66.80399639892623,D,A,82.61198712420892,1
Divorced,65+,Physical,-43.77633898633217,-146.62510542601467,-94.03492099153765,C,B,113.46035785933009,1
Divorced,65+,None,-103.63358644863511,42.61416420844647,-96.6920618481499,A,D,211.35571591454467,0
Widowed,26-35,Physical,39.26725731847348,-140.66494717887306,12.230278873475669,B,B,-73.29317102171854,0
Divorced,36-50,Physical,-97.49336765917205,-81.8739677775306,45.251594567906324,D,D,126.58857595836449,0
Single,18-25,No,46.008244404113896,147.52870926507273,-150.02613516506344,E,E,-11.885231287652115,1
