gender,Disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
F,None,29.192962098537823,B,-9.045947078402635,65.39082998123375,-112.29311993280805,98.23051508444695,D,E,C,-49.921509670351654,C,0
F,No,98.27095713241678,D,30.06045608413971,85.81820063654662,79.2074182562456,14.991309141249298,A,B,E,-95.11059594763046,A,1
F,No,-48.205394743608906,A,-112.54162095269518,3.1727602399509913,62.14667820135736,45.47600016423468,C,B,A,187.0084929542121,D,1
Non-binary,Yes,-57.9634259701553,A,232.17889331897004,12.686626191740928,31.274202366438924,-118.02919943111792,B,C,A,31.354222308776514,C,0
Male,Both,-96.67341199799814,C,-120.0403182330853,73.62949796186982,5.398333408751245,102.96391761267888,B,D,B,-21.996517794843932,A,1
Other,Physical,-58.3967312677493,B,67.22360498932031,-163.8688206416291,11.328333743138622,-77.68703274360928,C,D,D,34.848250143814354,B,1
Non-binary,Mental,-34.820481388564886,A,-7.258635100603608,83.06888526130798,-94.06712847679923,240.60166763574213,B,B,B,39.017623903755904,A,1
Other,No,-205.995447851819,B,-87.23605778514482,118.35076008823494,63.81843824212101,27.812249022681957,C,B,C,0.3333138627540351,E,1
Male,Mental,124.73062372348748,D,38.37694139075245,-64.54273076858857,56.24857559370473,-142.17159963068104,D,D,B,8.255413000594373,C,1
Non-binary,No,-171.41119934754246,A,-39.94941399662452,87.30346007724944,70.55548081980156,20.910545556057066,A,E,C,-118.69358501684827,A,1
M,Yes,52.68622591417653,C,-33.523418319971334,-44.83445681560648,-147.22014097976773,63.73926747015828,C,A,E,-169.5444590627448,E,1
M,No,-88.68804600863297,A,-62.331958782356736,154.0854448019841,-22.367051041677673,71.08636118659854,E,C,B,-30.92343864471983,C,0
Male,Both,-61.98268641091885,D,37.1330719949507,3.5457196472908534,65.91864836059611,101.72637698065256,E,D,D,69.07250088511171,E,0
F,None,139.27290623817424,B,-8.963066073402596,232.25655987781306,16.559541771744524,-96.79728258155404,B,E,A,15.264151562134712,E,1
M,No,59.501303870320776,A,62.04747329714836,185.6506244350199,46.87706321792627,38.21391229062209,A,E,E,114.51206302245502,D,1
F,No,-194.2633480116976,A,-24.152890744661367,-27.908742287689886,-102.08436130288894,55.10045712474142,B,A,D,-104.44711150403361,B,1
Non-binary,Yes,-28.65648008162009,A,-97.26279610096547,-40.239372434178215,26.39232694988308,38.332833722980055,B,A,A,187.58118494796585,A,1
M,None,-6.610431075000522,C,48.564541777755935,83.69055662582542,-44.21473704754966,-137.54946554938843,A,A,D,-13.764723950903335,D,1
Non-binary,Yes,64.67932226425205,E,19.057879986800053,43.46482110535953,-40.307761459928756,-119.94070372875278,D,E,E,-2.9010499421644935,D,1
Other,None,-20.664749599001087,D,-100.85465449345563,-153.31191986053636,-96.47984041818339,213.5919485555234,A,E,D,-24.53923541388728,E,1
Non-binary,Physical,85.64161624105765,B,-8.78031239481968,33.49616084465505,53.79001164340153,-26.119865740423514,A,D,E,12.342661769452166,D,0
Female,Physical,-0.24480033539467377,A,26.306636646408403,0.6382069014720396,-20.747064890427108,-27.58972640568808,C,B,E,150.19756291132884,D,1
Female,Yes,-75.87187267294506,E,84.48409680367081,-140.40770763145778,15.026721745902517,25.438612775555068,E,A,C,23.939066401103368,D,0
Non-binary,No,12.454532097315822,C,-88.88950767562265,185.98129287889273,-75.16929059373496,-90.24861221070692,D,A,A,26.041783960228713,A,0
Female,Physical,-66.59491677136373,D,-103.84407619282072,14.694346880536918,-44.80477816812068,-3.7221945934944816,B,C,E,117.82819756094693,B,0
Male,Yes,82.17038193221335,A,-40.867651843908725,-76.91543457850851,79.8968095156704,-141.5197019596761,E,A,A,69.58729907304685,C,0
Male,Mental,36.5098132984718,B,-56.300736669283445,-74.10656784963115,-49.22344423316364,122.99379619639453,E,E,A,-35.21517003928181,E,0
F,Both,8.910009526786357,D,-23.532107862913964,-30.476185517408723,11.22760821097905,107.41214898684393,D,B,A,-125.45045665531819,A,0
Male,Mental,-39.47575595271866,E,22.02029958199809,36.033418832111344,-91.90403392018078,-70.58377759842702,A,D,A,168.54956801015894,A,0
M,Physical,-85.15429522481138,E,27.91167754697863,-98.81727915839971,3.39345197241797,-37.95318589166211,D,E,B,-6.186372804464702,A,1
Other,Yes,71.47604041099089,A,-295.23283079196045,103.25543299324738,-2.2034053467719654,-126.09488276144609,A,E,C,-110.47983898031354,A,0
F,Yes,15.083000965612294,C,-118.4633178406752,-2.2936646432666707,41.43961038771663,-133.48876502695697,D,C,A,-65.74656052482861,D,0
Female,No,-144.3969274912393,E,1.6527227718421644,-61.84875370136758,-97.43211004538672,-38.957668995624,B,C,E,6.834633499054362,E,0
F,No,172.41937461134947,E,36.15079512888219,-52.76974342652883,61.84009379630857,140.78740910552528,D,A,B,-141.28995607239872,E,1
Male,Yes,-86.84418699277444,D,-143.28082320457145,144.9914680273781,-112.56309945772007,-18.746023296214886,D,D,D,-95.33660136023221,D,0
Male,None,132.00401424455828,E,-149.57040108130357,-6.160128487059937,9.526034710562685,31.675284884211063,D,D,A,174.78020628029387,B,0
Male,Mental,54.44837439070622,E,-61.291071602854906,-182.2299689899885,112.21171181657645,107.30056345938925,D,D,C,-32.929030002060564,A,1
Female,Both,94.75334515629439,B,-28.144318942127434,-48.090236695976735,101.25299132575067,-5.427237073369554,C,C,D,275.7390876516289,D,1
Male,Physical,-119.37802965567472,A,-160.93879528977482,286.1953846371853,19.79723934235718,29.555784881288027,D,A,E,-44.572074679935106,B,0
Non-binary,Both,-85.58376361655337,E,-180.01203880563503,-58.42878704083909,-70.31605070605444,-58.375707429855495,D,C,E,-41.6454737350756,A,1
F,Physical,-177.14607321750495,C,39.650159943395465,103.05246854728264,80.2645593019884,-43.518614852026474,A,B,E,-28.44112830568647,B,0
Other,Physical,57.119048184423306,D,-85.30699119484052,-63.49988072239214,-17.898784525800888,-180.7893129445122,A,C,D,83.56657364838823,C,1
Non-binary,None,88.87051452430977,A,154.56328977836594,-37.24070817782975,171.9140025258855,183.1550032772862,B,D,E,80.9116437929257,B,1
Other,Yes,54.154871539918915,E,-23.703555968311786,15.519644032508392,230.01453205596297,24.42250248744317,A,E,A,-99.36028720079786,B,1
Female,Physical,51.26597262613264,B,44.877003359185835,126.73414641772895,-122.30936166740595,104.75487723715536,A,C,E,83.09951916250155,D,0
M,Both,-162.90218717032272,A,27.88271337141882,-36.15189082273737,106.77182153332517,-114.61087910965789,C,E,A,79.86724982703514,C,0
Non-binary,Yes,72.05534999094907,E,-62.73725638294515,14.998944821699652,-56.98963350601917,85.11781330879982,C,A,B,99.25086884618551,D,0
Other,Both,28.39835202291903,D,-52.62791685424604,-12.340646150076374,13.869314828893984,5.778096301533714,D,C,B,31.103728080375646,D,1
Non-binary,Yes,-15.001578130592556,D,-94.48745046688605,19.48642631436672,9.00608999707431,39.15017535033932,D,E,C,106.25997923441153,A,0
Other,Both,95.10320371516806,B,49.45344872956853,136.81151636173533,-32.067157933885795,43.75780161362891,A,E,C,-116.88500486523805,D,1
F,Both,125.84497055993758,E,19.929060569965255,101.816089613188,221.27543976565187,37.201599448617195,A,E,A,30.864997710249376,C,1
Male,Mental,25.591674768709716,B,141.55800817749142,111.43074178707286,-175.61397701242078,70.49543395460583,A,B,A,-53.05083902030942,B,1
Other,Mental,-45.2096542432712,A,17.382630782939724,-19.43072349203384,90.41949671317431,-177.5818342963679,C,E,B,95.99357392551606,D,0
Other,Both,11.503578251861235,A,-12.181660151144936,-132.8624735026791,-77.3289579182962,43.308322879830065,D,B,C,-137.20907569671377,B,0
Female,Mental,-0.3289773954853191,D,-138.11164543998748,-42.0555641208839,-56.78249124578571,89.93760043374162,B,D,A,35.762682440924394,E,1
M,Yes,-15.713645637997834,D,57.258640236284755,36.73610007446747,178.88340973598875,-89.19921400229576,E,B,E,195.1103297724438,B,1
Other,No,-164.70499169375003,D,74.67438343470269,66.13895392264078,167.7848143632782,-20.413336558068753,B,C,C,-151.97939795534444,A,1
F,Yes,-56.033114412862574,B,69.51639567326244,24.073081551878687,26.950597224820694,-75.79575980963281,A,E,E,15.676785018520961,C,0
Non-binary,Mental,-265.2396121995749,C,20.485480292398652,-65.47493759155104,89.690929706583,-4.6383718891696475,B,D,B,-9.17209988880803,C,1
Other,Yes,191.84926677746773,E,-31.69912700936759,94.04692815780051,12.734569652515967,141.92944966587808,B,C,E,-156.16014577075802,B,1
M,Physical,63.119874560410096,D,-127.68642619312618,263.0817522933585,71.03634280581358,-123.75143439601584,D,A,C,39.0566906065427,E,1
Female,None,-138.03192240017668,B,-116.4486473415129,87.20712841667557,110.33844951890075,-14.168614094080578,D,C,E,36.99021692102175,C,1
Male,No,-59.57658236890286,B,-33.04121557915523,-31.055195949404357,55.95897745508185,84.8332965392387,A,B,B,-42.85865719202337,A,1
F,No,51.13813051372249,D,88.07227861272558,-13.02538376341769,-135.12906090090405,74.43913015038225,D,C,D,266.91897345715455,E,1
Other,Physical,80.83244810562657,B,32.791248197196715,16.14382295485786,44.74384507361224,89.3160425837683,A,A,E,97.78426281974605,D,1
Male,Yes,-58.021728461133456,A,31.19792148174181,20.830332299669855,105.28980822461295,-36.22107763885098,B,A,E,-218.41739825612456,B,0
Male,Yes,43.9606628121545,A,165.02587135356652,79.77619330191642,-257.432484376249,-31.87876328940058,D,D,C,-82.45550479866634,A,1
Male,No,87.20799930444853,B,-97.99564667488852,2.0625071876203025,-59.617205051491695,-101.7546170147682,D,D,B,-96.8145785698491,D,1
F,Both,17.010331665823173,D,-52.82659508004106,119.37181329288656,-43.41687758730687,-28.446200983088577,E,C,B,-203.23751689189055,A,1
M,Yes,-85.88607391625526,C,-47.192101427901974,-19.744294667749195,155.32288165654293,162.80667472101777,D,B,B,-71.27788522138252,A,1
Female,Both,-86.21989440169703,B,147.2885967697167,-41.41386951713319,-60.06479841950788,42.96475722445518,E,C,A,-43.30573960423033,C,1
M,No,-41.7349674870605,B,-102.26185297972717,-31.403692430859437,73.893699551988,-130.20917354948017,D,C,A,107.4445766347293,E,0
Male,Both,-53.62318321252193,A,1.773457711036962,-64.41471231225542,-43.811681317022035,-69.48109979703,C,A,C,-0.9137068685383567,D,0
Female,Mental,-178.69780246075024,A,16.764109660082386,-7.0910727900726025,-5.019614101751271,-167.6869922122355,C,A,D,44.81054017062769,D,0
Female,No,-3.1598300522497387,E,50.73389257639677,-13.6505688750044,100.63308161123783,-112.36004760412884,B,B,E,-41.21729980145365,C,0
F,None,-57.868031542812936,C,-74.26380081456216,-88.82285139094299,-104.49087465480764,-40.66705188814616,E,A,B,-216.40734575700935,C,1
Female,None,69.45164294831714,A,48.423375510785995,40.11067966729846,63.29476046807928,-186.93283710448202,A,A,B,57.50725663121652,D,0
Male,No,89.68281306600502,A,202.21509977145317,-132.74919838057414,-104.45706121796209,-8.277523035495978,A,A,C,-137.3589636008703,A,1
Other,No,-27.074587001823808,B,97.90243814595215,63.50047466534456,-8.762801565820112,-13.44551688919344,B,D,C,12.25394322294374,C,0
F,None,-43.52208867534152,D,-92.88515576849544,-155.70932676351518,5.933317967983682,-88.58454843024161,E,C,A,80.37817584533525,B,1
Non-binary,Yes,-158.29753404055052,D,140.75191428563724,-24.3296082735301,-11.921509170935613,-29.51707218398456,D,E,A,43.957302137386584,A,1
Other,Mental,-162.65664148487167,A,-32.3243747014995,58.11410242835282,10.505411224206831,16.044566808633267,A,C,B,195.39641290444877,E,1
M,None,128.12771907787075,D,48.90010150989813,71.8692295758175,74.22498316516347,104.31343752898373,C,A,A,18.32593566010652,C,1
F,No,-192.01391893052133,C,-63.687165076030574,118.31838778696853,-52.82705701696695,-128.3594645179071,E,D,D,-115.9746859888139,C,0
Non-binary,Yes,-48.94657800556368,D,49.62273864173504,-36.31914656648515,-87.56372995387058,-314.0693118927015,C,B,A,66.40185939618337,D,1
Non-binary,Yes,37.412876874355746,A,-35.801048273951956,9.261425946706414,67.3860835534584,-135.89920994288138,C,D,A,177.8461633264696,B,1
Non-binary,No,20.652909272388577,A,72.61161939984432,98.46855031933083,-81.56845733718721,84.20044069817875,A,C,B,74.09393101978449,A,0
M,Yes,-77.32635334429192,A,70.60165926789442,0.8906929405428982,40.354383667401585,-4.7275904705947465,D,B,B,-84.63484609956916,E,0
Female,Physical,149.9425891864701,C,-297.1096594717061,1.192327122804103,113.89214895860408,195.46322267480468,E,E,E,-57.4798176987297,C,0
Other,Both,131.38701868432864,E,-32.533650235560344,122.89911677410555,32.30480076338914,55.32664072847866,A,B,B,25.131001677658997,B,0
M,No,144.48547354294396,E,-186.0446631701285,-75.30304399940654,-44.5551860578702,-46.605729509619515,D,B,D,-180.44783052639733,A,1
Male,Mental,102.67566203548321,C,-80.29753016296934,-11.164080129259945,-124.91943231432184,151.15180003010315,E,E,D,34.33056313089407,C,1
Male,Mental,-54.258984465772144,E,48.53055673235064,-138.79475853155313,26.800432456281765,142.66778073721557,B,E,C,66.49032556968137,A,0
Male,No,35.63016588632339,B,23.60758525942729,8.405014165083841,-50.93948652889924,-123.71840337363702,C,D,C,-85.65571721170086,A,0
M,Yes,8.900078539824252,D,-53.69960622545733,46.161599929235926,-2.2576218114239306,-76.56058777251891,C,D,B,-99.48435887455882,A,1
Non-binary,Physical,49.4897218111657,A,-18.85792350058373,69.51728771464725,-80.01526851588312,-87.74858806534859,A,B,D,-48.10256239144299,C,1
F,Physical,78.03062580232158,C,106.83441538501062,129.60684136089503,55.2174783367673,-17.866022678490502,B,C,C,91.99561481948646,D,1
Female,No,-100.81077797849632,C,45.429572439125074,-64.78002956988429,-148.78289842369804,-101.02966414864385,C,C,A,11.730383229566236,D,1
F,Physical,35.531900238546015,D,-2.1067498539617193,22.619402864296415,72.14866322937662,34.00800404926949,C,B,E,-105.38506926146205,B,1
Non-binary,Both,-171.54384840974149,C,141.4104184029842,163.95281741543715,125.82413436369065,-90.85638322473739,C,D,D,-58.01590151239277,E,1
Female,Physical,-58.72532566622747,C,18.15470231278333,-58.0087253444792,43.27765186972541,-43.02129070966145,E,B,C,-93.95133378022697,A,1
M,Mental,277.0504810818079,A,46.37480816901735,120.56452676229506,-93.45776680422088,43.0601965832486,B,A,D,40.88467570533585,B,0
Non-binary,Mental,-9.420007017146876,A,3.4570785277500273,-133.24695044112946,-36.304215629362425,-67.45416101066871,E,D,D,126.61782607195897,C,0
F,Yes,88.7623087515437,D,-26.84727714816773,-17.512808651999524,91.97234742061127,86.54760159978639,A,C,A,-121.97570909982585,A,1
Non-binary,None,-30.384911540384984,A,281.76240416259617,241.11551083730177,-153.3718655922269,-28.593393449450755,A,A,A,-107.23695155816588,E,1
Male,Mental,46.50421882918388,D,-18.83200971691971,37.2372573999578,36.17990346132437,2.3507904238726622,A,A,D,103.02309395823532,B,1
F,None,96.37753991676283,A,-74.8972609363155,-22.55301392377881,171.82684217971376,52.88250123915529,C,E,B,-41.58985506479213,C,1
F,Both,-121.13326231004646,B,28.91232279238854,41.42957017430915,-8.955286883553274,302.0196985382241,E,C,E,209.56150300335898,C,1
Female,Both,-79.5309429322175,A,47.94756936620499,108.17283321344607,12.964650865105302,-98.7035677127681,B,E,D,40.95934841512578,E,1
M,Physical,-66.29804738077915,A,-138.25224691627898,-29.202626302717817,-322.8261958122917,-147.5086430011216,C,C,B,-166.15586103280302,E,0
F,No,106.22129384896246,A,-175.03971192794464,-13.071044481224337,-196.8552934207643,-108.55666748933884,A,B,C,0.9169382800674815,E,0
F,None,124.33658241574447,E,-234.03897389679145,-51.260117278061465,58.85720108223362,-39.96764525475058,C,A,D,-79.96114876958308,C,0
Female,Yes,61.52398991978302,A,14.918413314663972,27.883559104382243,-13.582433390403938,-78.95334846086905,D,D,B,41.842836366250786,C,1
M,Physical,-1.5814133776494506,D,-10.70222636456314,150.82218757936738,16.42943367027252,170.7799231664138,A,B,D,-9.636766938172753,C,1
M,Both,101.48830973845352,B,-160.1915983984407,-42.359264419692586,-79.90302223183346,-1.2811813188917336,E,A,A,127.40026960697435,A,0
Male,Mental,-71.3446298388493,C,-112.73795407376193,18.854841136291327,76.71102598671843,18.45216204080103,B,A,C,-44.46578471574201,A,0
F,None,127.7058534076823,B,138.57363736898952,66.5560818897966,-187.76638505490973,-191.9728972297418,B,C,C,-11.413798305818133,C,1
Male,Yes,-70.983946447354,B,-114.8264687853674,187.6791555395853,-66.2043272786869,-109.76775773978527,A,C,A,-69.03646617067038,C,0
Non-binary,None,79.63087628901428,A,61.601271121064784,-141.0468293556176,-13.926789815161584,-55.13095036995757,E,B,C,-18.517756060942297,E,1
Non-binary,Physical,-58.19868384147517,E,9.779822220556982,-36.00193072014364,-0.053369812223415115,231.3705690038711,E,A,B,-64.66847027814498,C,0
M,Yes,62.18605575209586,A,161.51639283173824,-107.23776433413164,87.34386987614415,-89.40618412503164,D,E,A,-29.99817153835267,C,0
Female,Mental,-87.18507552140309,E,9.059604047243793,-64.70000018276508,161.68613414317554,82.01019497686455,D,B,B,76.84339585471143,E,0
Non-binary,No,12.187485481240039,A,109.51922786112891,119.41260423322542,-244.06978806179538,-121.44708325175411,E,A,B,134.50125048623823,B,1
Non-binary,Physical,31.542182084706628,D,38.52125520520409,-179.5461970170499,0.9951682051095229,33.920851420250834,B,A,C,-126.0057104235212,D,1
Other,None,83.14391495083193,D,-102.79901127815117,-21.402895217138884,32.97621047395951,39.58114884802596,E,E,A,-16.474558563124056,C,0
Female,Mental,-117.44251587133377,A,-18.969907168563598,14.152835160572753,115.10911494830387,-101.2276895896606,E,D,E,-20.122124168124582,E,1
Female,Mental,77.85539546256224,A,-75.03687799698206,49.033509693329094,3.273529381022978,16.920599393917655,D,C,C,-15.508574269532643,D,1
Female,Yes,-3.9336868014897357,D,34.42572629999942,-20.722906720561312,-65.22659406653291,-45.72289428091272,B,B,A,-37.93860424148966,D,0
Other,Mental,55.298557194621324,E,116.32108849465241,48.85648378637426,-62.46088093271741,-4.869650768524491,B,B,B,64.89506788335851,C,0
M,Mental,-182.11243354419037,D,-12.403996732595516,153.95777143188215,75.50737559829196,-11.34487869359088,B,B,A,-6.045573711246974,D,1
Other,Mental,-129.8755015518323,D,-96.11539952389083,-141.37962553639747,35.22851932464179,72.9153526904302,E,B,C,33.64470350993556,B,0
Non-binary,Physical,102.98253492454828,A,-93.71226953011767,-63.61276291412305,78.41534423010442,-63.32677314320219,B,D,C,44.81910674138068,B,1
M,Yes,-107.70246098499719,E,-47.21484047211965,86.01247290755236,-156.21211902474167,97.21809272075743,E,B,C,30.389804120299583,E,1
Non-binary,Yes,109.88810895722723,E,-132.79275167817838,-27.61849701695484,34.36387942651084,67.69060699171517,D,A,A,-78.06592476525243,D,0
Non-binary,None,16.32443394359388,A,-33.73988517627802,-119.45554665737785,-54.1582492373934,-124.53812204074184,B,D,D,-26.51886872429663,A,0
M,Yes,170.0291156276015,B,-17.72205373223542,239.16192512163255,16.453827346020116,-48.903111881418496,C,C,D,-82.40396191864606,C,1
Non-binary,Physical,184.14997792315276,E,-144.3715881702151,-167.0440770183145,107.3524601134808,-88.78326354969116,A,A,D,-60.347933206621626,B,0
M,Mental,-22.401791325726194,E,-68.55076119620416,115.67705411007543,42.90461559387892,20.31287188742185,A,B,B,20.695471010110733,B,1
F,Physical,20.19948863495296,C,19.490394294712534,8.975960641285766,132.9733336897303,-175.12172682454766,D,E,B,172.23885811640844,D,1
F,Yes,62.64082782172736,A,31.034256281894535,28.684273944513528,-136.2525426604264,-19.196531541735386,A,E,A,-79.96390027396515,C,1
M,Yes,-65.82105365275152,E,-47.97443590911047,67.68998595631392,-12.707183716890041,48.28333396075578,B,E,E,11.628085691025879,A,0
Male,None,-114.54976915922938,C,71.9718606569166,-192.6422005890393,-106.72920716633547,-22.006644161161688,C,A,B,-97.17689161380572,B,0
Male,Both,20.91649194874681,B,55.06034264291658,25.86429995664215,24.22005929505782,11.813776257111765,D,A,B,-20.26743424932543,D,0
F,None,-143.01091673319203,C,-75.9682308117909,-121.99632919870224,129.45564394686744,-92.75423359401645,B,A,A,256.4653343227825,C,1
Female,No,-11.363043517501415,D,-172.53404010859506,-28.15104834462798,25.458198733881137,-155.10676268628006,D,C,C,-14.638233073780041,B,0
Female,No,-143.44711013258268,A,28.866933775693006,-30.750334462855346,-23.31305676862549,-33.378256217211835,E,D,E,-139.2977573247492,B,0
M,Mental,-27.18184995769859,B,158.8570818937045,125.26590804624385,-81.2715306834376,-128.96953009946006,D,E,E,5.801389500767199,D,1
M,Mental,-85.32005292951226,C,-36.995742966754264,130.77532452335413,-145.23047908264334,77.11124197751445,C,E,B,81.92897449419658,B,0
Male,Mental,48.71566417437212,A,189.5207272743663,-215.9044694101556,42.904374662699105,23.974555593369388,A,B,D,111.56210805400156,D,1
M,Yes,-84.52279786331911,C,7.755297093653471,-68.10447661461217,69.32896195829731,120.7247499359921,B,A,E,46.8346445856787,E,1
Male,No,4.018629314202007,C,-10.39835542378893,68.22389731252038,101.17514147933073,-95.33478524002305,B,C,E,60.490930368585424,C,1
Other,Yes,45.50900877876267,A,-6.371132124841618,95.54693141606833,97.3568528869628,-17.951409051996883,A,C,B,-142.02828900828956,E,1
M,None,-157.63454754790277,D,90.04149985975383,-143.4628172658697,-38.308592917822146,90.88229834424378,D,B,E,25.631128234335225,B,0
F,Mental,69.36689081868758,D,-64.9485530266047,93.93215783475915,-52.92928675010751,-70.92372703314659,C,E,A,-76.74744951941582,B,1
F,No,-68.89544350696352,C,-65.06159695963493,-0.11349642430831013,126.99897817479801,43.39212041091011,C,A,B,46.21905220428202,C,1
Non-binary,None,139.38217251838472,C,15.227609884101422,72.62816682387148,141.0474399030823,-255.6386737907642,E,C,C,48.68115703698512,D,1
Other,None,88.67420917571556,D,-85.01678300916635,-21.82302778393788,4.941016162564982,52.964228782431555,B,D,D,-75.58798006859729,E,1
M,Both,29.304672233497868,D,172.61612875186486,6.44591970921234,92.70673552019792,123.42825078535608,E,B,A,33.146376130666006,A,0
M,Mental,25.833064149737407,B,-188.36992911334457,4.242136898633079,142.70514848425947,-113.72202988387163,B,B,B,48.458842881880194,B,0
Male,Yes,-85.93549775393969,D,1.161201711292998,-92.65207481164333,26.535266613275297,199.40877324011487,C,D,E,85.21370836430373,D,0
Female,Yes,56.387549971460025,A,-115.6795739370861,-213.70760695503205,-125.52352460798555,86.81262320596386,D,C,B,51.28796437667166,A,1
Non-binary,Mental,61.85857738182728,C,37.41360765833419,-45.545158591537394,47.65418758301604,-49.49734427999799,D,D,E,17.83949119969168,D,0
Other,Both,30.913165749688066,D,-87.08595081573294,65.57894029898056,26.25121696717059,-26.010563394913504,B,B,E,68.70629212957913,E,0
Non-binary,Yes,-123.42850817704287,C,188.87454850325344,20.921037906768372,-4.435264424654865,-45.12358645055038,B,D,E,-38.87455035940432,A,0
Male,Both,-46.22039465615555,B,-166.8575862252262,-94.60252598718264,32.948116731899425,8.605474872715327,D,A,C,63.22567042858059,E,0
Other,Physical,66.96254197807373,D,280.5474432189185,0.4613940178676012,-66.93953761660246,-142.23391748755944,E,A,C,-1.0878665454221104,B,1
M,Physical,208.07596617455067,E,17.678674395857982,52.99506810774615,-110.4817702655672,-110.66459522139434,D,A,A,-71.73030715243326,D,1
Other,Physical,37.147780049538,C,-189.1450439209406,0.4623514584055911,-193.99619002425607,-21.859445979608648,D,C,C,77.72353687438257,A,0
Female,None,29.65974371268338,E,39.860689471916295,-89.79888070809051,57.3434907689949,-131.86188580680886,A,C,B,-28.000654898235776,B,0
Male,Yes,-4.405925466124752,D,4.343907858519957,54.49337037603218,-49.46342508030114,33.019972284950335,E,D,E,-154.64429007359678,A,1
Other,Mental,179.1945262243925,A,-108.60597382510242,45.3630754704228,-8.021024962111529,57.14529343250867,B,B,D,178.32057907164776,E,1
M,Mental,-128.60122837745817,C,15.156596930202534,108.26995058622424,101.41950699119006,-13.777971318227408,B,C,E,51.13671539629444,A,1
Male,None,67.77059839388221,A,188.53077441609295,-29.354695585281277,98.74974545670548,108.80255172535523,C,C,E,-117.06943120223907,C,1
Other,Both,12.007049361749694,A,2.638716208968579,209.37488230945021,30.520454779247213,51.71242402931274,A,D,C,17.98797938003099,B,1
Other,Both,29.05069344439423,A,-227.46206580891914,-61.31215173834023,29.323439244871928,113.62767972379804,B,B,A,-0.32765550846059466,A,0
F,None,-28.583176500084544,A,99.82662059080954,-24.88463605301985,-19.017256572894592,87.3724614924626,B,B,E,114.26440896175767,B,0
Female,Both,10.481265957910523,D,193.3210790592239,-73.68916216403171,74.70129018552343,110.59975602356167,E,A,D,148.5278992811427,B,0
M,Physical,-158.66769883393238,B,-61.39969741625292,-76.57995032519399,147.26099922291218,-26.99256486257568,B,B,B,-33.167733453288754,C,0
M,Mental,-120.97584211460999,D,-134.97444029735485,41.36246646007563,-1.261810798691781,-26.2978637909063,B,E,B,50.92726536555263,A,1
Male,Both,43.76435396785053,A,-41.00598058642911,154.74930725068825,209.5040477821085,6.832605466225701,C,E,D,61.530993563564174,B,1
Other,Both,-83.33673878534039,C,19.740972530566257,32.25294440866742,-232.64452092622398,105.07596846048712,C,D,A,-15.548093448525965,E,1
M,Mental,-6.462046838292625,A,-126.02845952406976,-81.8109304966887,-114.21183468331166,95.6475522013634,C,D,A,-40.359664597499936,D,0
Other,Mental,-9.033848399973293,E,-90.07179701215375,33.107917188455104,108.03047406747875,-56.56287673280496,A,C,D,37.55829647330244,B,1
Non-binary,Both,33.56255876254755,B,-98.20170185986554,-13.489637894643186,-48.48225301435656,-52.734245318842454,C,A,E,-38.596187694218195,E,1
Male,Mental,176.66299676093223,C,-42.73428249341097,-112.47438615077705,16.296597792932157,34.60478365919178,D,C,E,-80.57854738125712,A,1
Non-binary,Physical,-33.40083725649806,E,131.8536680486751,28.750112609184697,-57.34706258987256,15.788194719342558,D,B,E,-61.155922756504424,A,1
Female,Physical,-173.4341356745785,C,-9.302399080756445,28.606511951152502,106.48606414608308,-178.13314294057534,A,B,E,-62.30653158815572,B,1
M,Mental,-48.224372949849084,B,-102.48076648625859,171.88870072393482,113.12877675029264,163.7490491146346,D,C,C,-97.49754299496432,D,1
Female,Mental,82.42594363892107,D,164.03330168854256,111.48943792112173,26.204941537929738,76.38873250369794,C,E,A,31.4824809682687,E,0
Other,Both,-53.43638670543726,D,-58.97139608856461,-45.76700157803304,186.84907570057422,90.94248751219722,C,A,B,-106.50002661842592,A,1
F,Yes,25.229537194561747,E,-153.20135872496957,-134.45765086323917,-77.56434491077546,141.1404609332199,D,B,D,102.63720849598441,C,0
F,Both,-101.54027255494442,E,-34.68969021997682,-199.47680282330558,26.507727503100465,-16.441517070878962,C,A,E,-154.3473131443417,B,1
Other,Both,62.74188702245742,B,69.84064667130626,126.06980039831038,-20.05124266105065,55.06355318900634,D,B,E,143.28580176663203,C,0
F,Both,297.6623530312887,B,-50.35083789510546,32.186500220009634,-81.67112233929868,-11.699737927032103,D,A,D,61.52614794137998,A,0
Other,Yes,3.2585001678248107,C,-203.1067027041418,-72.2434511950822,-138.97913140827816,-67.82209626779203,A,D,B,-162.24098895734883,E,1
Non-binary,Yes,39.186497302035086,C,146.5819993030768,20.919607100217632,94.11248207384081,152.17700022595488,D,C,E,-4.133414052481957,E,1
M,Yes,-18.1587625107956,E,-87.57137882426477,23.048948219137948,-17.288324004401424,-5.673502173365303,D,E,B,29.51010073644994,C,1
Other,No,71.6082890943006,D,26.451791562988298,43.37559961677257,117.72970417447264,93.50826656470637,B,E,A,-60.26252979264708,B,1
Female,Both,-36.24165153319736,B,-79.2591989224,-94.78455816774377,79.9848040193754,-156.32978306177708,E,B,D,56.97346773768616,C,0
Other,Mental,159.6309494480092,A,-30.173367049884618,207.4017107635969,77.27236400105465,94.88005086502382,A,B,D,30.58345582750447,D,0
