religion,sexuality,disabled,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
None,Other,None,67.99961958176742,189.79457425717646,114.7880887266576,134.84586173694495,B,C,-103.86535350129098,8.771480003152355,0
Christian,Other,Mental,-36.215419242645,154.40025208334896,29.520523368683104,-166.06149141082588,A,D,-186.8946349348354,94.69464621988976,0
Muslim,Other,Yes,-47.408438979056214,55.48413278475501,178.47637833364885,103.51571429191179,C,B,39.98397652200664,1.070374384860457,1
None,Bisexual,Physical,22.646009701968843,-101.24605123341517,73.63661180983183,149.73577489388262,B,D,-24.666055282792744,-105.20128681765341,1
Buddhist,Heterosexual,None,147.10068456801767,-40.99681608769799,47.04931292751991,-164.47329690353135,B,C,137.20405918549838,150.63128557808545,0
Buddhist,Heterosexual,Mental,89.16506825840193,47.418748192433995,25.658746608986014,-2.172825298827309,C,E,-20.553824602223216,-47.194936996676084,1
Other,Homosexual,Both,-89.47146733059637,121.9948677610168,-107.9062337989541,-88.15739925015151,A,A,10.061048878331505,-99.96538942727359,0
Muslim,Bisexual,Both,281.0646006605924,1.9103819574794858,43.82972595177036,-9.208387829793258,D,E,73.67646204115184,-12.065044412482223,0
Other,Homosexual,Yes,49.491885997050986,-189.34302080326873,46.82536527215538,-249.69673774610558,A,E,-162.449851974818,63.26719914408373,1
Hindu,Homosexual,Yes,152.3027753007142,152.78406578390326,-46.91653169218357,-1.066005263942697,C,C,34.43459562446793,55.68941432228204,0
Hindu,Homosexual,Both,-4.553181141330896,-32.885420378533254,22.833419268922743,5.286290184921843,E,C,-148.7648646416345,-98.9438790763638,0
Christian,Bisexual,Mental,69.77632473727137,-151.03571008887923,156.75548366189224,70.19247251609264,B,D,-26.410905149431485,-16.91114230776993,0
None,Bisexual,Mental,-21.307850180217464,11.636467206642152,-183.19828373070936,153.1794027197306,C,D,72.67756411057337,-309.19924941820483,0
Hindu,Homosexual,None,14.800304264845,-63.22148124544861,-58.48764048915428,43.009271713427594,D,A,-15.85113056307566,-55.911877790562116,1
Christian,Heterosexual,Physical,-97.43081321600971,191.05373917494893,-104.93759823307067,-125.92494318148175,B,B,50.91505994353943,82.55228404299369,1
Christian,Heterosexual,Mental,37.78630243649233,83.61361591332722,102.63345709724257,186.19546892723307,D,C,79.5989595029376,180.58109216762267,0
Jewish,Other,No,90.35572760021527,19.02321827091691,-38.638965848778476,48.666273764105334,A,C,77.97437294676854,85.72963776291066,1
Buddhist,Other,None,-9.476949196890319,67.45921667524553,100.75563796116766,-148.72381389115944,D,C,-102.69995828374752,-15.512942344844067,1
Buddhist,Other,Both,-154.88567416289612,66.04167761397636,-67.5134959594844,-105.49585384626145,A,B,198.7316412457119,95.78533178623539,0
Christian,Homosexual,Yes,79.3459201497364,12.686373721492043,-96.07054928394828,54.65485722695558,A,A,-28.927526253184105,-210.38587064812214,0
Other,Bisexual,No,5.013120394651669,239.6434444305383,-101.0340584779704,-33.410699749954134,C,A,-18.232880544536766,48.0052979599696,1
Muslim,Homosexual,No,16.81321825210951,-63.83347797131038,102.22574669375368,73.26352044563438,B,D,-189.4054010109433,-131.77519896333985,1
Muslim,Other,Both,226.83735168281945,102.74082849745913,61.042406443238974,-45.991302621498996,B,C,-52.90506230415145,-69.87067404778035,0
Christian,Bisexual,No,31.58689590448257,-66.53681847542619,130.5688571582526,-141.42580472048715,E,C,81.03752123086416,-49.842842081350746,1
Buddhist,Bisexual,Yes,9.579524923225389,74.42009968980081,11.712272943297414,3.5321399211043736,A,E,-233.51541365615324,-43.91683041256733,0
Buddhist,Heterosexual,No,-8.41453626592733,14.527707652270527,124.55764465734454,-34.877283020947644,C,C,-75.9856052553643,34.4625114679514,1
Christian,Other,Physical,-28.705918231989237,84.42684325669364,47.632515390489836,-34.36837983906312,E,D,75.32456600961122,-31.764750539693736,0
Muslim,Heterosexual,Mental,-47.322910835371225,-9.648097440612547,-218.4263678294752,-60.343129166507225,E,E,-107.52971459586378,135.52491564152203,1
Jewish,Homosexual,Yes,72.29614145705918,-38.82463374366149,-37.61950315767974,-79.20391060940852,D,D,115.17432009673152,-34.09136539631183,0
Christian,Homosexual,Mental,61.758669851912195,-24.96047470267119,-137.78379000048486,-11.583438104651371,E,A,-87.75587271539105,1.9742476628385963,1
Muslim,Other,Mental,83.58628243535587,-101.29712111214452,-87.69746977082295,-49.534632543158374,B,E,0.22491447454534588,-97.67161489349088,0
Christian,Bisexual,Both,42.02660110563045,217.8510821011026,58.313628870412835,11.162599793969266,B,D,35.26624829936187,-143.60475107063237,1
Jewish,Heterosexual,Physical,-129.11270375869458,-92.65698431919138,8.896895511408845,-136.3406378030934,E,C,64.71513245129722,-169.58047656502578,1
Hindu,Other,Yes,-161.65092054289758,-45.21649861934731,46.98500395060906,-183.63989419405308,B,E,289.07117635163974,-105.51290488426675,1
Other,Other,Mental,74.55907013724537,19.458592528312003,75.8778527473513,64.20807445850254,B,C,3.216121458709746,52.70338178371979,1
Buddhist,Heterosexual,Both,58.58737767000096,-1.2757547578828765,19.020523669739166,-130.45203545513976,A,E,71.30235552071044,-7.594742630733507,0
Jewish,Other,Yes,18.394131337839813,-121.67966535580422,-50.322353460030655,-67.87899737626097,E,A,-73.01775589857127,52.46875305883986,1
Other,Bisexual,Both,60.773716524521994,96.67731134508205,5.775596412978292,-34.85500889315198,D,B,218.08060261183257,-76.74411692300477,0
None,Homosexual,None,105.41422284292128,-129.82891427434828,163.05391277541062,130.89806568458818,C,C,185.92539767139982,140.59702044534424,1
Hindu,Heterosexual,Both,-0.9637521689342189,-137.86527872310725,165.06504389012161,-177.02015326479892,D,E,-46.09887529337782,-16.41682201345895,1
Muslim,Heterosexual,No,1.4913772487591392,117.34986835396914,207.47264593014458,-77.09360617258484,A,B,-0.2390650332410661,126.6017279434795,1
Christian,Other,No,53.608364223216476,-90.7421739232378,-68.6338412742255,145.94807269956732,A,C,311.8015965783007,-21.92120396126879,0
Hindu,Homosexual,No,219.34061567034527,-48.02076615243786,-28.932811172969448,65.84278372084475,C,D,153.29456340868134,35.19134129284524,0
Other,Other,Physical,50.17900887656268,-38.28844720672156,68.37286641889094,-28.728083287832852,D,E,79.14803897220399,-104.82760227105562,0
Muslim,Other,Yes,-70.31973992477276,-105.80389790556279,-85.20248834069238,31.315075916757547,E,E,85.35232859704355,66.89251981026926,0
Christian,Heterosexual,Yes,-54.46639940046107,38.27051969187502,-24.60381234460379,-113.87928786263784,B,B,-207.85283503204624,-55.11182317587128,0
Hindu,Other,Mental,-208.2991145232791,-22.602553187758634,-62.395542817309945,15.269916021280686,C,B,-93.23156656838658,-12.492541565796284,0
Buddhist,Other,None,7.662353316082483,-264.51795141683476,119.51516366889427,5.199167198669568,A,B,21.7158946013015,176.42841305816057,1
Other,Other,Mental,-36.531671446878235,147.05937270009088,155.95320330353246,87.41258343531312,E,D,36.59481671706469,-16.615435863612795,1
None,Heterosexual,Physical,-78.76255776987755,-122.10592750548852,46.35447339252121,66.38898335445495,B,D,-98.24913529000196,-111.35237258052175,1
Buddhist,Heterosexual,No,182.8720921638384,-72.98697004029238,330.8101378790982,-49.240772076515064,D,D,-88.19692979302339,-103.633024377827,1
Christian,Other,Physical,10.965045478460317,244.75474361727984,-86.85292755334399,104.35888640419026,D,B,156.96141794022262,14.363706016298462,0
None,Bisexual,None,55.61646965095396,124.56772472759545,-77.55436085642035,-13.324454867424574,A,D,-126.682535926486,17.107234772466928,0
Other,Homosexual,Yes,-45.23282037595898,-123.94460783141,-61.35897426154151,20.639093017058908,E,B,22.402911708916772,-150.41162089913567,1
Other,Heterosexual,Yes,-20.044980013601744,-53.501425637426536,-25.254108073820603,183.6095842137927,A,E,-37.469448245833334,138.14254300041065,0
Buddhist,Homosexual,None,21.494148151425915,-75.68027202453234,-95.49220800847456,-219.73976251618055,B,E,-143.3000647929305,-136.90740032955006,0
Buddhist,Other,Both,222.0440163172618,55.36073307543664,-17.783848113580937,170.40242175995363,C,A,51.866813303636484,-109.94421004394921,1
None,Other,Mental,-103.63420466051659,32.27914512901955,148.85229190696128,144.07893490220155,C,E,-22.828242410623933,209.23111507635795,1
Christian,Heterosexual,Physical,-15.176947456297068,125.82198509818956,71.67276295637261,117.33060097919461,C,B,75.28415878591888,156.98120668311734,1
Hindu,Heterosexual,Yes,-69.82835016770053,77.8463499581601,1.4464885361325264,72.15536304359506,B,C,-209.5111440679164,-25.16741952294054,0
None,Bisexual,None,85.4859177183767,-28.674000527914085,94.16139440216163,-8.124856038636919,E,D,-33.33092705539222,-27.229388049884317,0
None,Homosexual,None,214.7861161093876,-56.0742572104628,-85.59632590635628,77.44456618705244,C,D,62.727349701518975,-59.322083125507696,1
Muslim,Homosexual,Both,-264.65300509480085,35.80686709718945,-1.7373183212476315,-75.53474968855728,C,D,128.6745669085747,-25.488590000598784,1
Muslim,Other,Both,37.54486289181232,-41.59717359816148,120.65444270142014,32.26392805893102,D,E,-31.980148285488568,189.8852560617276,0
Other,Heterosexual,Mental,-106.0036834106528,69.2778239415202,-105.79167686462065,14.056650682450458,D,A,-70.46835978848873,-34.888384753310135,0
Hindu,Heterosexual,Mental,-174.1818762835254,-105.42567515639394,-159.8176425114642,20.552390195402463,C,A,-34.740488384752005,54.081590300266136,0
Muslim,Heterosexual,Mental,-71.18333580602334,-164.08296398839352,-34.62559689879813,88.97442841956132,E,A,99.8006940958146,-45.96291615392098,0
Hindu,Other,Yes,45.15825139058317,-14.897574188999904,-82.85868203068904,-58.28724336924538,B,D,38.597824842578106,76.78409535721488,0
None,Bisexual,Mental,1.4037888883150451,59.14730128847147,36.45139023168066,-107.16883658702095,A,C,85.4875641406388,-107.17194449153655,0
None,Homosexual,None,23.493070459203004,-8.513739221095694,-42.10036534352657,-28.18176279546919,E,B,-175.48845054774992,14.928100299509866,1
Christian,Heterosexual,No,80.24916752339352,-124.26717236411284,124.30684247910249,-18.164734716364485,A,E,-16.801044377650875,-49.60788881792998,1
Other,Homosexual,Yes,-157.2231315293268,42.2802693760168,-189.09076817832593,36.97237175145022,E,D,-275.04562710250894,31.091331791478922,1
Other,Heterosexual,Both,-74.10869570523056,126.59727736206577,39.109878838473776,54.71305253125024,D,A,-59.98617570990611,39.674027408914945,1
Muslim,Homosexual,Mental,-33.682153766940154,122.12922423094344,-33.79429784146158,-23.614783838460017,D,C,10.873513718955284,134.72769979243878,1
Christian,Heterosexual,Physical,-44.62879694221195,-227.23565385938355,75.43173995154953,25.190370706607972,C,D,135.6860086810303,0.2675590797421878,1
Jewish,Homosexual,No,-68.49278939515656,-41.19196252548261,-74.05750769455136,-32.4272800969471,E,E,-54.98030596166091,-25.78660055170306,1
Other,Bisexual,Both,14.621880157828185,12.613788690665348,-120.65549196778417,-178.36386446361215,C,B,-33.199955045089006,-204.28095700312556,0
Jewish,Heterosexual,No,-86.91748706799822,132.7595772607707,-99.90832802015042,15.42107658934245,E,C,-11.695193050550808,-104.92934533829495,1
Muslim,Bisexual,Mental,-79.9926306539204,-78.19041470670076,-133.20007397108037,-137.10754242727853,C,C,83.24989279416542,49.84237322570429,1
Hindu,Homosexual,Both,84.7852550289594,11.353348023836856,104.43778984952392,59.52540900265523,C,B,-27.309360944305055,96.43430807451693,1
Muslim,Heterosexual,Mental,22.70540231152705,-38.994272990313114,21.706433455225117,29.839815305797725,E,B,118.7517905070485,168.45569841880194,1
Hindu,Bisexual,Mental,131.39828495361797,34.1544866696642,-131.07958127272946,-165.3793805726182,C,E,-149.12748152215303,-69.95364210701062,1
Muslim,Bisexual,No,-72.27110635214697,2.2035642683366437,-39.79454250021896,131.31413877936666,C,C,182.22337055992764,36.5717053384783,0
None,Homosexual,None,109.1384285106455,240.62230028663922,-166.56464417233676,93.36348403578566,C,E,119.85163683756012,50.31892974960468,0
Other,Bisexual,Both,-36.74435634753531,-137.68866210590323,27.683144674522488,181.00074935897766,D,E,-61.27025038730986,-8.48058515544556,0
Hindu,Bisexual,Physical,47.40077258672037,81.29443128025238,-232.7590353302574,-95.74410697528091,A,D,357.3091061725613,-149.2768222058527,1
Jewish,Homosexual,Mental,54.89272209276517,-42.717178558484285,152.76321970920102,78.31398695203372,D,B,86.56835154209918,196.2025632272316,0
Buddhist,Bisexual,No,173.49583534218104,79.80323776091096,-16.763339683609615,-70.42304895426437,E,D,204.2277635503433,62.404544149206686,1
Jewish,Other,Both,-59.288852473000944,11.535676446382006,51.4041646118505,-171.66851666019082,B,A,-17.446461360277805,14.949148979957691,1
Other,Heterosexual,Physical,62.6859398975703,-144.12752237037705,-235.61862409213057,83.69971691868766,D,A,24.22699728706581,-104.59039103334075,0
Jewish,Other,Physical,71.67380482638154,57.45532669063993,53.77496797409697,81.0243414065418,E,E,-165.4699928175505,5.794720505719388,0
Hindu,Heterosexual,No,137.42419992980555,-140.82715805031867,-135.28162211621523,-46.16107292525171,A,A,82.53483653038765,104.06435459612055,1
Other,Bisexual,No,173.34843173757696,23.939295445688593,18.279923951245795,76.22298500831788,D,D,-22.8019473944976,138.5029256273151,1
Hindu,Heterosexual,Both,78.80926121280201,-106.43650761771211,-52.40592660665918,-46.607480931740206,A,E,-33.473281969054696,89.4304776478804,0
Jewish,Bisexual,Mental,91.66761657386888,17.382546341470604,124.8867870227816,20.05614911377032,C,A,59.16688958315722,-139.51910465858415,1
Jewish,Homosexual,Both,102.52974787468361,28.539967721637566,5.3234777932212225,68.09923805524964,B,D,127.52154741480479,-138.27737393350046,1
Other,Homosexual,Physical,-89.56161831810022,-17.196708473876903,101.14087474922857,184.04536545826795,B,C,34.189017651898226,139.37241738050758,0
Buddhist,Other,Physical,-157.48159882721947,35.498420887741226,-41.29901405788653,11.116223354906582,E,C,45.716289025212845,-117.69883204770505,1
Jewish,Homosexual,None,37.52617044692642,-88.56926037189022,72.66311345174718,-99.40646867960243,D,B,154.06435803271825,-78.76841751956137,1
Buddhist,Homosexual,Both,34.67850234611579,-128.3894455553334,166.56131113453685,-195.59883610935427,C,E,61.37551646841253,16.445827978711502,0
Buddhist,Other,Physical,51.52326150879853,30.223139798905517,-88.15069279162311,-106.68818762347615,C,E,-110.25507462274757,48.827647464589724,1
Hindu,Homosexual,Physical,41.49683709031925,-27.575557657560395,-221.3628625425759,-81.34884483696219,D,D,0.7841494822266886,104.02612123288759,0
Hindu,Other,None,77.83914135061423,71.99589657592553,-128.98514090611442,-164.3623520723658,B,A,10.939352048196008,216.57792349622795,1
Hindu,Heterosexual,No,93.81586958727716,114.52924333129704,6.569039984460511,-64.60978607518497,A,C,167.45985711293406,-27.951425901259153,0
None,Other,Physical,37.77754749791013,72.1501004431647,6.497637422268546,-69.37612920044926,B,A,17.703659985607775,42.70122213324165,1
Jewish,Homosexual,None,-36.80798749451508,45.61646173238168,-37.10617572410191,-23.224219259384864,D,D,117.27694613070123,66.41024660552031,1
None,Bisexual,Physical,-103.81941417615145,52.17738494189001,5.99672807755762,77.53708121234277,C,E,-51.33521132893888,-131.50284906287263,1
Buddhist,Other,No,143.35760175663123,-48.891178846103536,-112.57612533671124,83.31941924665261,C,E,11.168836100914259,-0.5394679489180143,0
None,Heterosexual,Both,-101.17411959580826,23.91551841873935,-138.93998696740965,-24.7092877866046,C,B,-7.17961695193665,145.11726745925336,1
Hindu,Other,No,70.34202336870179,-114.01370114364092,73.7225088087539,27.03140094540763,E,A,1.66491881165944,39.211784108182,0
Christian,Bisexual,Physical,-193.30760120196365,-14.4845209196226,104.2507104445716,-109.16661303305098,E,D,-52.772477486179305,7.600021532687516,1
Other,Heterosexual,Both,212.57867868282466,37.751526930292464,149.84280064208247,27.3602956856601,C,A,-118.76770470890237,-76.63183013037522,1
None,Homosexual,Both,-27.054777039684936,-125.55869863534592,-91.34055030193747,-68.72811270542833,B,C,98.60357827945074,-88.78823252179478,0
Other,Homosexual,Mental,121.80670583466025,46.21439020472538,-16.511889355998246,-189.12972617914417,B,D,-185.72815274648366,182.85217442209415,0
Christian,Bisexual,None,20.561535983691478,148.75090235934672,156.06277332560313,-65.96481434939754,C,B,-77.38768189784383,49.977856540051626,0
Jewish,Other,Both,-55.140548227051724,105.20400353964727,-54.92223826097692,-3.3562785303091967,A,C,95.75784677524874,9.78456828738761,1
Other,Heterosexual,No,-21.29735346766465,75.56047788920101,31.632648061422046,6.398308231631948,C,E,99.9356325612977,92.0940457914733,1
Other,Bisexual,Both,-70.20542320988939,57.84734306989123,-154.57884929681097,-7.115396419580408,C,C,16.302015452824808,10.268882195719426,0
Hindu,Bisexual,Yes,-183.76843753866942,123.4525590576032,102.67123088508315,-87.44145199804326,D,B,-30.05742337744329,73.95759902771047,1
Muslim,Homosexual,Yes,-46.70123531451862,38.780243493426745,54.045975140683524,-31.698080913240283,D,A,2.1178796399661786,-11.856516322542378,1
Other,Other,Yes,115.71277644557385,177.43689006077076,73.5754902304382,-84.077908280864,B,E,113.65083562410317,50.9801890332381,1
Other,Other,Mental,-105.76827426575215,-90.95456972505185,-77.20412632262129,-98.78938702945135,D,B,-118.36738518630617,-164.5436769412669,0
Hindu,Bisexual,Both,60.61893529068863,-90.94153453467011,40.45954663643529,-100.9512034150701,C,B,-32.51372124273067,-12.954519440779066,1
Buddhist,Heterosexual,None,-128.0058037166084,9.995329898399506,-13.818726027005072,66.09450865343265,C,E,-220.69247399095318,56.13928622784733,1
Muslim,Bisexual,No,83.48232957404016,248.8284252556916,4.334471975179178,15.589994326510118,E,D,134.46797775642025,78.74729815470883,1
Jewish,Heterosexual,Yes,102.38850130543878,57.99026356888252,116.31154760353326,-76.58483791160717,A,C,-19.271494350985176,-50.905885263698124,1
Muslim,Bisexual,None,-48.49332785229324,20.89055561967545,-94.7686159250336,65.06516584677864,C,D,-50.087676726439646,70.69435242161084,0
Other,Bisexual,None,28.452429175975162,98.10107305196001,82.32460662302255,-66.9002935316405,B,D,68.57181399873917,-123.84161226866459,0
Christian,Homosexual,No,-153.2144734694666,-48.084351052406625,46.359995211518836,56.760498800392156,D,D,89.150353156298,-54.29014608795586,0
Buddhist,Bisexual,Yes,-148.93504894186037,-112.23628900751382,-81.73671851603308,161.37876337497065,D,A,-32.635716774234055,242.39216276007986,1
Muslim,Homosexual,None,-120.48246089580982,18.62864352567698,-104.59405686724573,-52.01573723835203,D,D,136.45004538555034,51.50594213022307,1
Christian,Bisexual,Mental,127.57730844818411,-6.278462142679106,118.14909001576656,-33.71136728543166,D,A,63.3936255615757,175.0002428115767,1
Muslim,Homosexual,Both,-89.5920990476579,53.90681709764513,-30.95028178470496,19.768329088158016,D,A,-71.14387765928389,-49.51021968621038,0
Buddhist,Heterosexual,No,-244.0488249936005,67.53169263504819,-210.50303437775676,322.12859056548575,A,A,-55.898699906274544,-159.21150967313397,0
Christian,Homosexual,Physical,-181.1682305490555,107.14892304161869,74.31447061573228,12.8194748289718,C,C,-2.6957731531129308,7.943689580651014,0
Other,Homosexual,Yes,6.7035961430245345,-68.07584015495657,-67.70564167176934,44.60915508055485,E,C,-73.00265344431031,45.21565376228214,0
Jewish,Heterosexual,Mental,25.363573150083564,4.241306628398805,-61.10234869640664,-81.61524061320348,E,E,-100.54675946145926,116.64398585513018,0
Buddhist,Other,No,41.79774224358544,-38.12070873611312,-173.61455133375713,6.942933558174139,C,A,187.76739060678935,-0.923538840087652,1
Jewish,Heterosexual,No,-5.695744964127803,-103.23784445189742,115.580959106955,-83.80242281187721,A,D,-104.27585548645449,-132.5487852216031,1
Other,Bisexual,None,96.88808087075991,62.00403686979298,-51.831804199135654,-26.481942305035716,D,B,85.48306671393637,89.53170070459933,0
None,Other,No,21.559061460482244,-152.91676686862985,-121.6410278802889,67.97307870399291,D,C,21.136180047978723,44.09549216607375,1
Muslim,Heterosexual,None,-10.992601113856695,-61.725379753982004,-68.12496491933645,251.52853429489625,A,B,-85.16230571004117,11.331149285972163,1
Hindu,Homosexual,None,-183.0547446919338,6.1982927688229115,28.91442242861239,115.96062815657304,C,E,-9.373179963309894,111.344672745731,0
None,Bisexual,No,2.201394901027962,-58.357944645365635,31.987654053347676,44.44933229470881,D,B,-109.50705498281783,-48.156801593605806,1
Hindu,Bisexual,Yes,28.119172897519544,43.0779398313959,85.0487374053215,-100.69427735409158,C,D,10.680116244249175,-125.45543913059174,0
Other,Bisexual,Physical,-82.22985070602982,-5.287283691171362,138.05979158900587,140.92990401659307,B,A,155.95802154253414,-122.23436406611047,0
Other,Bisexual,None,-20.11752734530408,37.29417928998348,69.37483610218275,-66.4296791617792,C,C,58.701805057919664,-134.91524399343734,1
None,Heterosexual,Both,51.0831962612721,-2.4670048787836816,-143.95784351110484,88.74722271705059,E,C,36.21505324531488,82.45950813897632,1
Jewish,Homosexual,None,-108.09388760876404,143.54399467860193,49.02341866400345,-66.65632378263521,E,B,4.050997041583564,5.460044310863881,0
Buddhist,Bisexual,Mental,-44.46791498061494,-116.84778048503186,39.91648249049092,-85.58566750592226,B,D,-136.1002001983488,-16.635183601866522,1
Muslim,Heterosexual,Both,-229.8964692502244,-55.13410490764791,-62.49284223150925,-20.016474323066912,E,C,-57.34902771375815,-8.770604642327378,1
Buddhist,Other,Physical,37.00741412198052,-76.67526977605756,96.38813449097063,107.2480347045497,D,D,-59.15052897528502,-236.78457258193086,0
Hindu,Other,None,182.87807333290053,-121.37852968206124,-34.00416473696094,-83.98293687921324,C,C,94.4035011989017,-119.63511656092396,0
Other,Bisexual,Mental,46.860475496966416,-0.6936776170103771,279.17443878907847,-94.49275680153322,E,D,122.76364670160693,-301.0786592006101,0
Buddhist,Bisexual,Mental,-44.67010476117693,54.532343360991796,105.28076339076789,25.263358880010312,E,A,41.74709769727089,-88.15634861295335,0
Buddhist,Homosexual,Physical,-19.66171177008444,-66.0745182841305,5.53356339411839,274.2666030788041,B,D,60.00903223631079,106.1004862253468,1
Buddhist,Homosexual,Mental,126.45381591354108,-155.64300568399,53.07802489743224,-163.27483018033084,C,B,-167.2149165056642,113.39851690867766,0
Other,Homosexual,No,-17.17755826492554,60.511522878929334,-58.030744011843005,-36.070560429036505,D,A,21.566081328725282,43.1604175368051,1
Other,Heterosexual,Both,96.84614768950553,-177.06880637839134,91.31609230651677,37.13807837828226,C,C,69.48269694938917,51.944904858338646,0
Buddhist,Homosexual,Physical,-191.12638399729028,138.07421246938094,-124.44847953468366,-46.93396196487733,C,A,-35.6699294484444,15.855396159137177,1
None,Bisexual,Mental,14.346434704504235,-126.86598250404764,136.54997784570537,-28.847272908539008,D,D,-81.49932242790541,47.56740767976515,0
Christian,Other,Yes,191.70334759531548,201.0647999964639,-64.96557322091249,-44.869141597485985,D,B,167.07999941857662,-43.88147743342771,1
Christian,Heterosexual,Yes,66.51287862034808,64.369593523854,20.455388836878655,203.47095514658497,B,B,-116.30876710217855,10.280485762334186,0
Jewish,Heterosexual,None,146.05876643941548,-132.69226485357336,-173.60361956257583,-38.6766537878474,E,A,81.15223864909119,87.40736142561784,1
Christian,Bisexual,Physical,168.60713899306137,45.04607749233731,-281.28565478371877,-117.09581417704602,E,B,25.11011957488861,-65.4803215722388,0
Jewish,Heterosexual,Both,-74.08265790687113,-50.77168887430976,46.467974503276174,-18.010097034737196,D,A,-130.2889211201541,46.5116448372498,1
Hindu,Other,Mental,-48.66644150137351,-74.07130016571814,56.62785392509616,-19.74914952177152,E,B,135.54890351113343,77.65376840569924,0
None,Other,None,-10.950288372210586,-31.736183465466922,-24.238054426690432,-45.61427250501872,D,E,-0.23113867384264306,44.244258561036155,1
Muslim,Heterosexual,Yes,6.247352069392466,111.06604750403093,233.94453089939583,205.03042261541347,B,D,-80.44148163415336,-175.90472065893672,1
None,Bisexual,None,165.02339021006892,18.159099491240408,44.14265390506198,-107.37216906527394,E,B,-19.314526258247966,-154.81268187840186,0
Christian,Heterosexual,Yes,-50.988116008038496,-76.36308574998701,86.94273305361959,-124.51018863222116,A,C,56.46830587869873,-56.609947571124245,1
Jewish,Heterosexual,Yes,-80.93218024589362,-38.32563108925678,-193.8464945335314,12.557514712501474,B,D,73.28743670474826,80.35115602457977,1
Muslim,Homosexual,Physical,157.7238906681024,-185.4251659422339,49.91751679313129,-42.40301194244535,A,C,44.73267422783183,52.442216445485336,1
Jewish,Heterosexual,Mental,29.129902366655745,-178.67111369913854,203.62079842907877,191.25155272655502,B,E,25.975112311742464,122.57667521022351,0
None,Homosexual,None,4.562943391409428,-82.9856853033455,92.02844087703363,-39.37367270155525,A,E,78.32890301747338,225.71698216569965,1
Jewish,Heterosexual,Physical,-51.31184575367177,46.216197495403634,39.424256163100466,-54.74173096549813,A,A,149.4630155192323,82.62907282998043,0
Jewish,Bisexual,Yes,24.775116436191464,182.9156055250382,-71.57912433004584,98.84298896565927,C,A,209.9841190488919,88.98095893083385,0
None,Homosexual,Physical,-59.79724823117564,-163.70901828428535,-69.56749487997696,-257.6898463529845,E,B,54.053364459506284,66.72529442456528,0
Jewish,Bisexual,None,-82.72065752350555,-50.986257514136945,-19.27999263695473,0.6322693991589302,A,A,-0.00716681618413739,166.82338779070056,0
Hindu,Heterosexual,No,146.72695411767077,-26.854264022968387,-127.09447603494337,56.25354401182534,C,B,5.322357190393263,-160.29485770837485,1
Christian,Bisexual,Both,-19.60033177598277,-49.135740336049736,-8.02611291311887,-208.1614261058891,D,D,-114.88404981936726,108.01443632532721,1
Buddhist,Heterosexual,Both,64.70390379873919,15.473252119425684,149.9058864455087,54.59736541584675,D,D,-77.2597772515402,-9.599406089133636,0
Hindu,Homosexual,Yes,17.571338920110875,255.23201317300718,-188.25569387257846,46.47541293718587,E,D,-7.958914253812381,-48.35210019815342,1
Jewish,Heterosexual,Physical,45.757672172321676,12.234740328555146,-99.18009289773603,-24.372241481419014,B,E,117.02754304200542,0.046562178174007804,1
None,Homosexual,Mental,-80.58954657819093,40.488539056267506,34.42906675135637,81.09813855862227,B,A,-47.28726248779448,9.982577759013871,1
Muslim,Other,None,-75.73418662342084,2.410187336918928,-102.55092490726392,-102.17807408154103,C,D,139.7237377968778,-22.678690510598184,1
Buddhist,Bisexual,Yes,7.512751505835616,12.594631295678676,236.41228539182126,-99.30191503406242,E,E,-254.83126810194076,-113.87832565955655,1
Hindu,Other,Mental,-265.6835794843347,106.25843726239988,-99.71637843154289,-15.823336995856643,C,A,-10.957382532700949,178.88898410765864,0
Buddhist,Homosexual,Yes,-112.5939800647821,-65.72867147258003,60.53183533836067,-80.3883044771031,C,D,-38.21249428245561,65.75220394234107,0
Jewish,Homosexual,No,-212.96052358336155,53.46964617616913,-46.2087237655883,40.183465995856785,A,E,-95.25285979611795,-84.71630916284902,1
Hindu,Homosexual,Yes,19.786014841387683,-142.3021178183153,71.18770899332202,11.414019606642922,D,D,-33.50055189708423,-152.35463886054112,1
Hindu,Homosexual,None,-6.91888945393201,102.33085220339724,142.87789242425657,43.70063939563361,C,D,199.54749028495965,39.60085374892394,1
Other,Other,Both,-89.07259250718552,35.19262465131664,152.70700562197388,79.68925179865303,D,D,16.494205658819844,-31.940014544899963,0
Hindu,Other,Physical,-10.66969784409385,-130.60542571615645,-71.41062422431045,113.48602189438385,B,B,8.378602459226418,102.11748400873898,1
Christian,Homosexual,Both,-173.725141649489,155.23201627210577,-57.68880157375105,-66.51042896168643,D,B,17.966710085333418,-76.62186907226058,1
Muslim,Heterosexual,No,-14.322237494573692,100.13716668178598,59.38201473344081,152.50845774147322,D,B,23.681308300682332,44.21850540170611,1
Buddhist,Heterosexual,Yes,-175.66613650473536,44.11468229718234,-111.53507703161054,38.057964438499155,B,C,-128.0114308462405,153.53335216753953,1
Christian,Bisexual,Yes,28.9977531136901,59.93373738578026,35.13069483917475,34.24188629494326,C,C,62.10949817705828,-144.21835794961652,0
Other,Bisexual,No,80.32107060296852,-222.1734107352809,-29.02628744398975,128.58366145843482,B,E,-99.40870291215779,-36.169770254785945,0
