handicap,faith,gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
Both,Muslim,Male,C,B,B,-93.40746968121863,E,D,C,143.0304907408437,A,D,B,-12.099757176837143,56.84316402974733,101.68659874287265,C,1
Both,Buddhist,F,C,A,E,-17.73924369238887,E,A,E,2.66120116168313,B,A,B,41.93366485429762,-125.9761450291563,-63.05117623686303,B,1
No,None,Other,B,A,D,-160.30149079210995,E,C,D,111.57260900575781,B,A,D,33.40864139820551,238.30128409821504,11.64159582685778,D,0
None,Hindu,Female,B,B,D,-37.58421127408825,B,B,A,-70.22747872915974,E,D,E,65.52977050816449,102.77395746587314,-217.1448146691173,E,1
No,Other,Female,D,A,A,82.28820386910255,C,D,C,-251.55723497096574,A,A,B,67.82445469462142,-48.623257602900054,-74.77892470220381,C,0
Yes,Christian,Female,B,C,C,179.74419482221904,B,A,C,-144.64668989028516,A,B,D,-81.29408686581394,-79.68030233356603,3.6846211711002876,A,0
No,None,Non-binary,C,C,C,0.07680393092689287,D,E,B,-21.186246335027977,B,C,B,24.83288069342151,176.46469416826795,34.75226701075076,E,1
Both,Hindu,Other,C,C,B,-98.47945242053737,D,E,D,-121.09924130912937,A,E,A,-36.08199031506293,-101.06962874638819,70.50473595302459,C,0
Physical,Buddhist,Other,A,C,D,38.715583603223166,D,C,A,110.53166196533397,D,B,D,58.69127853951933,113.07051227063613,164.22328808103097,E,0
Mental,Christian,Other,C,C,E,81.25830798516593,A,B,A,-68.21234976424084,C,A,C,274.7140556573368,2.6482749152034595,-53.16193702594122,D,1
Mental,None,Female,B,E,B,16.607582526935317,C,E,C,-177.25757887984093,D,C,A,53.924856164585975,130.06520046759923,4.111575204612645,E,0
Physical,Buddhist,Other,D,D,E,-89.63968205272029,C,D,E,-14.837841995069814,D,D,C,65.38160531330396,-28.67236378471934,210.89962707310175,C,1
Physical,Jewish,Male,D,B,E,-58.69669342802335,D,D,E,-21.92301477836057,E,D,C,-55.73700676391593,115.30496703052033,-20.8476973712346,E,1
Mental,Jewish,F,B,C,A,-30.636012147646884,A,B,E,-9.10054866398259,C,A,B,3.6805379950689323,-115.61426608473491,-129.6545693902822,B,0
Yes,Christian,Non-binary,C,C,A,-60.150993451162485,B,A,E,-78.2190458232563,E,C,C,5.60836873078792,21.75031612999702,-105.70014535786314,E,1
Physical,None,M,A,B,D,122.60403634091543,C,A,B,-41.14430456145067,C,E,A,-70.11519896314083,38.208468494882126,-196.3786023039369,C,0
Physical,Christian,Female,A,E,D,-129.67233326949045,A,E,E,-38.05509865875077,C,B,B,-142.97518446984185,104.0678174662744,172.23672335582324,C,1
Both,Christian,Non-binary,C,A,A,30.310689775576527,B,E,E,-66.62261895495804,D,C,D,46.03206396930146,35.897896045905405,-83.37505545730328,D,0
Both,Jewish,M,C,C,D,-126.93217813150237,D,E,B,-64.25409933639268,C,B,D,41.49843499831849,-9.638892992228488,50.93832933980278,E,1
Both,Jewish,Non-binary,B,A,B,190.9116990272457,A,C,A,198.33132069706414,B,B,C,-102.36714728010574,-129.38217517705638,-100.34010827269996,D,1
Yes,Buddhist,F,D,E,E,-68.60143412517974,E,B,C,-34.41070411406151,D,E,A,-3.1360227702730032,-59.14103780145521,-82.18668173695998,D,0
None,Other,Other,D,B,D,19.414535855698276,E,E,C,-27.74669151801029,D,A,A,25.172003573190572,-9.310012856272238,-84.0906299484378,D,0
Physical,Hindu,M,E,A,D,-4.033956597813202,E,B,D,-270.04928297227667,B,B,A,-115.49365054167824,-126.11964038866113,-40.085970216800085,A,1
Both,Christian,Other,E,A,B,156.09437511338146,A,B,D,93.09161566849885,E,E,E,4.726204970421645,117.6163014199795,7.615196441993606,C,1
No,Christian,Male,A,A,B,-157.61763117594506,E,C,E,1.907332869158294,D,A,E,-9.502489111037514,-126.92831832864933,-23.334912726318034,D,1
None,Hindu,Non-binary,C,A,A,-155.05909148149019,E,B,B,-112.9165902442421,A,D,A,132.16935718350265,194.93316681366673,-88.61528840927257,B,1
Mental,Christian,Female,A,E,E,61.62467867308714,D,D,B,91.0421476679016,D,B,E,73.91835120623006,-159.00491320298335,30.507787375931585,D,0
Mental,Jewish,F,C,A,D,19.501776162201924,E,B,E,-14.796463749979699,E,B,D,43.2368602531716,48.285468152624986,170.42958294223916,B,1
No,Muslim,Other,B,E,A,-177.62621533240278,B,C,B,91.86543510447395,B,B,B,-19.59085396530745,102.41603887856859,-56.280449777300554,D,0
Yes,Buddhist,Non-binary,D,D,B,-85.24441860295079,C,C,E,25.91768586811564,D,C,A,30.328739942296124,-82.62041514736457,11.779795709049289,A,1
Physical,None,Female,B,A,B,51.78077402784492,C,A,D,-114.43376499733505,D,D,D,39.55673825046888,-79.97663075536248,165.77348036717018,D,1
Both,Jewish,M,E,A,E,-17.611617203948388,A,B,C,32.111205681786274,B,B,B,-17.894957401120504,-196.1665893954444,-14.463835788873148,E,1
No,Christian,Female,A,A,D,103.2237185659356,D,B,B,-241.2332507898353,D,D,B,-82.13152950363352,79.58445815917956,56.6527927324058,E,0
Yes,Hindu,M,D,C,E,-86.14518461317911,C,C,B,16.256593800283433,C,A,B,160.59675196319012,143.08559366275963,191.52946855085975,B,1
Yes,Muslim,M,C,E,D,-76.9882555299643,B,B,A,-156.3716866719595,C,A,A,-26.07221751664518,-67.2425136858841,23.34408774260487,D,1
Mental,Hindu,Non-binary,A,C,B,97.55034249426717,E,D,D,-54.72383479875723,C,B,E,13.356838013469169,25.111690927729285,61.15702510617148,C,0
No,Jewish,Other,E,C,A,270.77018192662143,D,C,E,-120.49040988623085,D,E,D,101.74065364899371,-83.05748196917855,-99.76209232484818,C,1
Physical,Buddhist,Male,C,C,E,38.21172119033109,C,C,A,-26.319513936702826,B,C,E,135.26164745696343,-24.971762861383496,-22.063775392572722,E,0
None,Muslim,Other,B,E,E,166.00860931275588,A,E,A,62.24975303027769,D,B,C,-22.24519349782485,-129.9655065180395,100.10837394299014,B,1
Physical,Other,Other,B,E,C,-154.1263430342605,A,D,E,2.5644308749667126,A,A,E,-30.16332541507671,-13.201774233485756,-52.163564140684436,E,1
Physical,Christian,Female,C,A,D,16.969863514478682,C,E,E,46.968372523587234,A,B,C,-217.78218772006088,-210.50480521361231,1.714402285372778,B,1
Physical,Jewish,Male,B,B,D,-6.265627943091469,A,E,D,68.10837155260661,E,A,A,19.858810945448827,-76.23434462611363,-60.94447350036569,D,1
Yes,None,M,C,D,A,-59.12356257907233,A,C,B,173.29608937515118,D,C,A,-89.75856940384394,140.5728034089302,-100.47724639827787,E,1
Physical,None,M,B,B,C,-36.5992375562114,D,C,A,-37.522981252352,D,B,D,51.41400368226152,-126.19445834206779,61.92660628396067,A,0
Both,Other,Female,E,E,D,-86.55390635407663,B,D,D,-105.5468921797728,E,C,E,166.86536416590417,-28.648045868802374,-64.95209051502434,B,0
Yes,Buddhist,Male,E,D,D,-33.24855285543901,A,C,D,29.399121385145104,E,B,D,18.826364008360326,275.8032947426328,-18.290737839033124,E,0
Both,Buddhist,Non-binary,C,C,E,105.62914391434018,A,D,A,86.1211408295679,E,A,E,40.43747245147256,-167.72328540902197,125.04914050105104,D,0
Yes,Jewish,M,B,D,B,26.447332649028244,B,D,B,-32.257546479493485,B,B,E,-101.48263283207439,146.86673470344317,17.87285849646898,E,1
Yes,Hindu,Other,A,A,C,-108.07520455960248,E,E,C,-13.982634016714702,C,B,C,-183.8566757741705,-92.92139731038824,-45.89997485610122,D,0
Mental,None,F,A,C,A,-118.60854337742704,B,C,A,-100.263923261061,E,C,D,-119.09023598736287,125.71429666039533,-202.0872277186283,B,0
None,Buddhist,F,D,C,B,151.12514856014784,E,E,E,-362.4195071639424,A,B,C,-15.275372556126063,-61.480217660595216,-145.65616154934278,A,1
Physical,Christian,F,B,B,C,-168.5303359824085,C,B,E,24.520348596518637,D,A,E,-41.77341646451096,111.76938661366684,-187.72406255217956,C,1
None,Other,Non-binary,E,E,D,-12.857469585842281,A,C,E,44.93967536867906,B,D,A,-105.82637940744502,-154.3117458362028,121.33811338024942,E,1
None,Jewish,Non-binary,D,D,C,-45.470516517429225,A,B,A,74.97642830670699,D,D,E,32.412655196948194,192.00284505209893,-193.51831412518237,C,0
Mental,Hindu,M,A,A,A,146.94392191870108,B,B,D,240.0095044955965,B,A,C,-126.59523698929762,122.16228431691259,35.501134378005155,A,0
Mental,Muslim,F,C,A,C,77.61453538521732,A,D,B,-61.73178565878052,D,A,A,176.43991080682446,23.823038387902137,-11.496351196014828,B,1
No,Jewish,M,E,D,D,104.00393306135057,C,A,A,-57.759027253798266,C,A,A,29.976509477680352,154.73765155891937,-143.53811774326502,D,1
Mental,Buddhist,Female,D,B,B,-57.81521130758463,C,E,C,-139.55974008430064,A,D,C,21.160645355316234,147.8078470382783,180.18393574787484,C,0
Physical,Buddhist,Non-binary,B,A,A,-31.573384164820677,B,D,B,38.877993138670796,C,A,B,-75.99537229499705,66.39964882816423,62.09074926163402,E,0
None,Other,Male,E,D,A,101.2576582563278,E,D,E,-158.32350082400356,D,D,A,106.13810165612907,16.450613057709084,-151.79790627821058,E,0
Both,Other,F,D,E,A,60.46754246676149,D,E,E,287.2852251956642,C,A,A,-44.4063066951106,-74.42951603973731,43.82003386735633,A,0
No,None,Male,C,C,A,-15.727591850126496,E,E,B,-156.21588498040222,A,B,A,-63.04960426390406,8.682114731115378,67.00676811994029,B,1
Yes,Buddhist,Male,D,C,B,131.1746352264358,A,E,B,169.9237939274038,B,A,A,-126.1770043484389,86.9355835806309,61.53077318035321,A,1
Mental,Jewish,Female,D,D,B,17.978701628008114,E,D,A,76.42256795746592,B,A,C,9.434977509721548,-64.46125412310359,260.148380820537,A,0
No,Christian,Non-binary,A,A,D,58.31632876965757,D,A,B,-72.49221345647697,B,A,B,26.982829855149156,-26.09341776106057,155.6180420720682,B,0
Yes,Hindu,Non-binary,E,A,E,34.41908708073967,A,D,A,60.77800551645877,D,C,B,-71.52388039345296,-92.30435830801447,-15.34686710974486,C,1
Mental,Buddhist,Female,A,C,C,-177.77351627093404,D,B,E,-114.29682528230893,B,B,A,-71.25566524410381,108.33332241671725,5.493636412918224,A,0
No,Hindu,M,A,C,E,-51.86285372934276,C,E,A,137.96251956084254,A,A,A,-143.24308350509008,58.60259607928412,-8.51575778135027,D,0
No,Christian,M,D,C,B,246.3167469274551,C,D,D,-20.741862634467257,B,A,A,-81.05554433955196,-178.73903402800573,10.722283737497328,C,1
Both,Other,M,C,C,D,-140.71950479935703,B,C,C,-254.27808356972602,E,A,D,-170.30382737840694,-66.4566727319038,116.61279701041714,D,1
Yes,Christian,Male,B,B,B,62.13588210483029,D,E,A,-235.5539137924917,A,A,E,60.15492429516619,-107.70003787750827,-97.50916816855317,A,0
Both,Hindu,Male,A,E,A,23.45497603859499,E,D,B,70.98734932041548,A,D,E,-5.837785545365722,44.75153973230932,103.30451544556314,C,1
Both,Other,Male,A,D,A,-8.77383565513617,B,B,A,28.977137548674897,D,A,E,-18.132494997119956,-27.991011512426763,17.31591571935123,A,1
No,None,M,E,D,E,37.689426272015794,B,A,E,-56.47805134468374,B,B,A,-64.08679684101186,72.45017316980761,-133.95994150909792,A,1
Mental,Jewish,M,B,D,C,-46.62186648551183,C,D,D,31.34698842336578,D,C,C,85.0002740062375,105.28329205156517,-40.81166305904486,E,1
Mental,Other,Other,C,E,E,-42.29387448253408,C,D,C,-6.236333820711126,D,E,E,47.317397292741234,9.948119384783439,71.09988133490437,C,1
Physical,Hindu,Female,D,B,C,23.244614609771777,E,E,A,-132.31992312517875,B,C,C,-97.60182985560468,53.70325369860518,-143.9265057865893,B,0
None,Other,F,B,B,D,165.4014277790788,C,E,A,-130.29102536729624,A,A,C,-142.46235282823386,196.21066384375337,-151.78251583327884,B,0
Both,Christian,Other,D,B,B,95.58059621011911,A,C,B,27.070777851327154,D,C,C,-42.88044745355775,47.071072426218876,-20.520731835672006,A,0
None,Jewish,Female,C,A,C,179.54053784220005,E,B,D,-56.78093434697475,E,A,C,33.01268427000236,20.21754981095102,-29.644832810595695,B,1
None,Jewish,Other,A,C,C,-99.09714598405246,A,C,B,-19.999368972049147,B,A,C,12.188505322336507,-125.15832423135905,128.7476715079034,C,1
Mental,None,Other,A,E,D,-102.13680026257114,B,D,E,60.693707475433534,E,D,D,87.40389759150395,-60.139452158282445,145.3013938024493,C,1
No,Hindu,M,A,B,A,76.09781499117388,B,A,C,125.31634882497802,C,A,B,-68.50504153551516,-34.213034527356655,176.6030455658591,E,1
Physical,Buddhist,Female,D,A,D,81.06373095251891,D,D,E,-192.6274639063044,B,C,D,14.223743081870923,-179.54452400232043,-72.05699620268598,C,0
No,Christian,F,D,A,A,-258.6739787758939,A,C,C,-138.89246925098314,B,D,B,-129.30470684316344,-97.90995512272372,-56.21271987700761,B,1
Mental,Other,Non-binary,C,D,D,149.46536329288136,B,E,A,28.06252602199706,C,B,E,-148.28479912567792,175.22984236871494,11.472485092034974,A,1
No,None,Non-binary,B,D,D,79.66502496948783,A,C,E,57.830123415649545,A,D,B,-73.33632062237893,23.016624404354463,186.2770615144603,E,1
Yes,Hindu,Other,A,B,A,212.0973812062978,A,C,A,94.49788455030651,B,E,B,84.315284666765,-59.108418789857254,80.17409480688534,A,1
None,Buddhist,Male,B,B,B,-193.345671354478,E,E,E,-179.0776813166086,B,A,D,-61.99966411947058,57.85562012736046,12.214407525201695,E,1
None,None,F,B,C,D,-108.77526750871154,C,C,A,-12.94827635695871,B,E,C,-70.30103381897396,-58.40155614853123,69.5313472326737,C,1
No,Buddhist,Other,D,C,D,-77.77682831648232,B,E,E,-37.85784412265615,E,C,E,13.748696741773129,123.91945496073775,-56.40273324800448,E,1
Yes,Christian,Male,A,D,A,-74.09053901705475,D,C,C,-196.13824499510213,E,D,B,29.51963415429629,71.79812796128564,259.55063335525085,E,0
Yes,Hindu,Other,A,B,B,142.27438523537543,C,A,A,10.906974325477393,D,E,A,-121.10622069246493,100.13226144027219,-80.76901726108161,E,0
Both,None,M,A,D,C,141.57473791688383,E,B,E,90.0981047461303,B,B,B,94.71856711723447,-139.38559803370958,39.404395416941526,A,0
Physical,Hindu,Other,D,A,A,-50.29689096775412,B,D,D,112.48320360706639,A,B,D,-121.12613947936697,-16.28539215291237,-32.632903621050765,D,1
Both,Other,M,C,B,B,17.74909146035643,B,B,C,-94.79424068571356,D,A,C,13.132002245967527,-81.43119244722395,-9.634327543696825,C,1
Both,Other,F,B,B,B,64.08176021394732,A,E,C,80.3796240064368,A,E,E,131.0120088751589,89.27576877270005,77.17616657980685,C,1
None,Muslim,M,D,C,E,22.428077972738283,D,C,A,-59.78294915122395,A,E,D,-66.05047092640282,128.37952168550802,18.34456991229281,C,1
Both,Buddhist,Female,B,E,A,60.684204304004695,E,C,E,27.404654379543135,B,E,A,30.978883011080782,-82.13779055249343,-31.849745615588226,E,1
Yes,Other,Female,B,C,A,-54.12137135134174,C,C,C,132.99781293302357,E,A,E,-0.05903358760909076,31.880673486053563,-121.56236033996555,D,1
Both,Other,M,C,B,E,-107.08082374634911,A,B,D,36.91393676699569,A,A,C,18.065492051073463,-140.98036208620513,109.98915253916644,E,0
Physical,Other,F,A,A,D,-13.702754672087487,C,D,D,131.36880786727406,D,C,A,0.7190560414058178,-20.60165369967202,20.132732686288286,A,1
Both,Christian,Male,E,E,D,20.550653968289513,E,D,E,83.05886384258821,A,E,C,-28.689919105206187,129.24686358127903,136.76471653674793,D,1
None,Muslim,F,B,E,D,11.594268198496868,B,B,D,-18.358935649404113,D,D,C,-48.022101101565696,-83.93505722622993,-23.426484167375982,A,0
No,Christian,F,B,A,C,87.49804535369329,B,D,D,-139.61048835871853,C,E,B,-58.38261297979047,-8.6334656019572,-81.02411225701462,E,1
Both,Other,F,D,C,A,47.78794273838157,B,A,B,-10.167166177647974,C,D,C,43.20876296836613,59.88703788849799,61.079840112496356,C,1
None,Christian,F,C,C,B,53.33612083614133,B,E,B,-95.01485198825524,D,D,B,-150.17817402596125,-39.292602656541895,-11.319569251013101,E,1
Mental,Hindu,Female,E,C,B,-40.92662971432514,D,A,E,-73.97399227003817,E,A,B,-161.31730633246076,-82.24555787711691,-33.53756151058384,D,0
Mental,Muslim,Non-binary,D,C,D,17.563666684803902,A,B,C,4.643423984246586,B,D,C,30.719126547404635,-9.510031068281153,-51.083890266176624,A,0
Mental,Jewish,Other,D,D,A,70.3174262828678,B,D,D,93.03792695075242,D,D,C,3.789266841327564,-20.819590893267183,-30.37931884120969,D,0
Both,Other,Male,B,D,B,-61.021294298635574,B,C,B,108.24051370748381,C,D,D,142.24944145168547,-208.1504318506631,-255.913191533563,E,1
Yes,Other,Non-binary,E,A,D,42.634874844419386,E,B,E,-72.61007409716926,B,E,D,71.1637635695057,-41.20169234277757,181.45612046823334,E,1
Both,Hindu,M,E,A,A,-92.31467822112333,A,A,E,85.80372443590323,C,C,A,42.11113364066409,137.03983400866883,45.72449408080969,B,0
Mental,Buddhist,Other,A,B,B,30.27576645990811,C,C,E,-36.727627677763124,A,D,D,-69.07860104083716,98.23720639490332,-48.180406068242675,C,1
None,Buddhist,Non-binary,D,E,A,231.08087276072266,C,E,B,70.28195202256788,A,A,C,39.17301383017644,-82.97978317088872,-223.5283903316641,D,0
Physical,Hindu,Male,D,B,A,35.487094269776435,E,E,C,71.92605356140152,C,E,E,76.28851526841866,166.58040989722866,133.47111031811485,E,1
None,Jewish,Female,D,D,B,139.68853596183178,A,A,C,117.81063618948366,C,D,E,93.13392587054562,-52.709797831747885,-81.94580127476544,D,0
Both,Christian,Non-binary,D,B,E,158.57600597018345,A,A,E,18.74592454605954,E,D,D,78.08196400770159,-32.16936077916219,-5.184755577576912,A,1
None,Christian,Female,A,A,E,35.21582814892814,D,E,D,-96.31033241196366,A,D,E,53.811662316297515,0.3706603190563749,-0.20860154163381198,D,0
None,Muslim,Male,D,A,D,-103.31267296552542,A,B,D,-188.99565879067177,D,C,A,-58.82611452073958,-147.4765206345732,24.666850789141968,E,1
None,Christian,Male,E,E,A,-259.1157616653568,E,D,C,167.19518945705573,D,B,E,80.82634604798568,7.493277885370195,-127.13197521860302,B,1
Mental,Other,Female,C,A,E,-78.45145324322715,C,C,C,156.56318316438418,D,B,B,133.82052352267908,4.175857495803402,93.9764017379178,C,1
Mental,None,Non-binary,E,A,A,41.461366916465195,D,E,C,197.6801961731478,D,A,D,-9.439302641439403,-89.42078158109402,-67.70721628545516,A,1
Both,Other,Other,E,A,C,171.3261836697589,B,B,D,-39.84836159402262,C,C,D,140.69457838365722,-219.87069972543534,-86.21414741454386,B,1
Yes,Jewish,Other,D,C,E,44.808576332312875,A,B,B,167.92156470474197,A,A,E,-212.3026001913433,74.95638554253738,-127.99019181299505,B,1
No,Hindu,Male,C,B,A,-33.495232959951345,B,E,C,-73.11578605471027,A,C,C,89.95461928974098,116.78560021444922,205.6597000484488,E,1
None,Christian,Male,C,B,E,-46.37730674930968,E,B,C,-94.30485122476456,D,D,C,188.34611975416476,71.99117867053911,-34.87509173430847,B,1
Physical,Muslim,M,C,E,B,-89.22031904398688,E,C,E,40.24054451904282,B,C,E,-287.15028073150137,122.0119817480857,-26.65434917305663,C,1
Physical,Christian,Female,D,C,B,-119.86735637045996,C,A,E,-26.68055747599651,E,C,A,-177.0360351705465,78.30975353096429,-87.26817510277779,B,0
Mental,Jewish,Non-binary,A,C,A,-23.29135963360617,E,A,B,40.41529795708823,C,E,D,-12.47550639913607,134.75103444703487,77.39495821773555,B,1
None,Jewish,Other,A,B,A,115.52449280229105,D,A,D,168.68689985037452,D,C,B,53.7112564980169,-89.47707775392546,-96.63775336675666,C,0
Yes,Jewish,F,D,C,E,10.188147250489573,B,E,B,38.50366412005212,B,C,B,96.33038758423828,119.56324487867656,-66.96111345733756,E,1
Both,Hindu,Non-binary,D,A,B,117.7390113776844,A,E,B,-58.63453328485196,C,A,C,-48.267965946423494,79.45329713283328,-109.74011958490728,B,1
No,Christian,M,C,B,E,-152.45831017365447,A,B,D,-62.633561640215795,A,B,E,19.049750032090536,-56.5822959988735,14.01676631543784,E,1
None,Hindu,Female,D,C,A,91.60769441815945,E,B,B,283.8341016721901,B,C,C,-106.77765050113143,-127.41519591771639,-65.71308715278006,B,0
Both,Hindu,Male,B,C,A,-6.399940524286145,B,C,D,-105.01425580393567,E,D,C,-19.463302099327322,120.85383488433084,-37.86718396173831,D,1
Both,Hindu,M,C,B,B,29.45797717352195,C,B,E,143.53175043719042,A,C,C,42.13922789402985,-6.558262635640549,208.39491194604017,C,0
Both,Muslim,Non-binary,B,D,A,-64.39385980982009,D,E,C,145.46607676592913,C,C,B,68.62995033960803,-103.31612073401021,-15.832270512620688,E,0
Physical,Hindu,Male,C,C,D,49.752693264643526,B,B,E,55.12678686146351,B,B,D,-8.006097245748029,197.17343722821857,0.40730541048750724,A,1
No,Hindu,Female,A,D,C,-119.9367277376599,E,E,E,75.35399085972489,E,D,D,173.44392433133464,-83.59649245352347,26.339578659151325,E,0
None,Other,M,C,C,D,-192.849276016299,C,C,A,20.847307808176385,D,C,D,-63.56401010857422,-24.09014890398981,17.23017014144708,C,1
Physical,Muslim,F,B,B,B,4.06431294149351,C,E,D,-188.3276211996667,B,C,C,-84.07530414807512,83.26959814565275,23.311421959274547,E,0
No,Hindu,Female,E,A,C,65.26038602122962,E,A,C,-65.62751312946274,B,E,B,273.3334083491724,91.02495885435657,-84.16160168684593,C,0
Mental,Hindu,M,E,B,B,-2.96177036567303,B,B,C,52.146608154040386,D,A,D,11.84885635614273,-96.91902054776892,-31.334509614079042,A,0
Both,Christian,F,C,B,D,44.2174352019502,A,A,A,117.704032054002,C,E,C,242.83478106879684,-42.12281761852696,87.85027255345666,A,0
Mental,None,Female,D,C,D,24.714234555783595,C,B,D,-84.68354999220729,C,A,E,-76.16367311135038,-20.9697123682728,77.8803048858446,C,0
None,Christian,M,A,C,E,4.150560128211195,D,B,B,-88.59138856640023,C,B,C,-52.64017557959939,-94.69289217041033,-21.736514010136013,E,1
Both,Jewish,M,D,B,D,26.16323675796885,E,C,B,13.558089928722698,C,A,A,-0.7385089777074832,-23.242522506517492,10.37572839062269,B,0
No,Other,F,A,E,B,-63.626569088998316,B,B,D,-136.1959622441287,C,B,B,112.90861901947049,-129.84351720215574,85.14904731695609,A,0
Both,Christian,M,D,E,B,47.57362733124204,D,E,A,115.08503401856164,E,A,C,-47.21455015874535,-84.52862383577573,-12.298266254902531,D,1
Mental,Buddhist,Female,C,E,A,-21.198390241165168,A,D,C,92.88147909786836,A,D,E,103.98896372540582,21.301847424702437,134.01936125079675,A,1
No,Jewish,Other,A,E,E,33.35922952429709,A,C,B,-49.76778934921077,B,C,B,48.14361802280994,-118.30913711968476,91.83763337247755,C,0
Yes,Christian,Female,A,B,B,-78.3075232006736,E,E,E,1.380689429566743,E,C,B,71.64470553771932,-22.164498999574317,-16.434937220533605,A,0
None,None,Female,E,D,E,72.06400610715497,E,A,C,91.9505105720202,C,A,B,-1.7623231281359102,-44.09133536536892,-154.4385756575884,C,0
No,Muslim,F,E,D,B,-38.25952956038715,B,E,D,-56.48570107101843,D,B,E,-52.281908655688206,-161.6375308311863,-57.33072110899482,D,1
Both,Muslim,Other,B,E,C,-8.322879897117893,B,D,D,75.04144596110982,C,B,C,-93.04261149420066,28.015672716998647,60.861797959820926,D,1
No,Jewish,Female,D,B,E,-57.593978241265056,D,E,D,-4.678728518681617,C,B,C,130.25999975394703,64.72142785578349,76.83711748603831,E,0
Mental,Christian,Female,A,D,A,134.99238981411358,E,B,B,-51.01978867289703,A,A,E,32.12658298472873,-113.43832362519181,-56.271447008341994,A,0
Yes,Muslim,Female,C,A,D,80.5976673480973,D,A,B,107.0174178814487,D,B,D,-41.340927805821245,5.609318874535763,95.57326931402378,A,1
None,Christian,F,A,E,D,190.02983941657598,B,B,E,74.00297829677575,D,A,C,124.17135267002257,59.074702214314065,-54.92670939892914,E,1
Physical,Other,Other,E,E,A,62.64575949329978,E,E,E,-119.96851099944304,B,E,A,-62.15013919762797,15.367190020864172,108.9162891071766,B,1
Mental,Hindu,Male,B,D,B,-38.603271303457895,C,E,A,-82.67315765720473,D,A,A,-15.91629002192162,21.401899495916414,153.78115360466177,D,1
No,Buddhist,Female,D,B,B,-10.39219703683646,D,E,E,16.472442866679724,E,C,D,-157.021194131637,106.1885598679863,-98.42358308531868,D,0
Mental,Muslim,Non-binary,D,E,E,-167.0637616732382,B,D,B,-60.79417560132928,D,B,A,-77.27077936492671,14.566038050376568,75.85108862562355,A,1
Physical,Other,Non-binary,C,A,A,-171.12010147065968,C,E,E,-72.82478293723568,D,A,E,-6.377221619562387,-73.0652436840059,-119.76450919472626,D,1
Yes,Buddhist,Female,C,A,E,-84.22833809133445,A,A,E,77.99864588019422,B,D,A,-104.00331293664,-28.245336311851887,12.535773396123512,A,1
No,Other,Other,C,B,E,-108.32123129822469,A,B,C,-47.55692963862705,C,E,E,-134.77944155470217,-16.735118549683534,27.042314080428685,B,0
Mental,Christian,Non-binary,B,D,E,-33.9935217700701,D,A,E,10.79973774080854,E,B,D,-72.74917644756313,112.36203213872831,-64.62233233136045,C,0
Both,Hindu,M,B,E,C,20.02835225891341,D,C,A,-16.679798833310432,E,A,A,154.69585025508135,-136.51954770300938,38.608012110393574,B,1
Yes,Christian,F,A,C,E,192.34873916785395,E,C,C,-84.64327350143812,A,C,E,-71.21444195585264,-17.611483755334994,-86.57060289373686,E,0
Mental,Buddhist,Male,B,A,D,-61.673208673672406,A,C,D,12.554146821083107,C,D,D,-7.633071093664665,19.71827490841122,88.84824898897922,B,0
Mental,Other,M,E,B,A,-91.61459987432352,C,C,E,-29.625621015827292,C,A,C,198.85709792349334,-134.5715887533921,-81.96618660082558,C,0
Mental,Other,M,E,E,B,13.477721662769223,A,A,C,25.317920439275245,B,C,B,5.723328150396167,107.23032937313488,-27.448881946730484,B,0
Mental,Buddhist,Male,A,E,C,37.90328196988963,C,C,A,27.404441486431942,E,A,C,92.56940284335195,-102.14383701575468,-356.57087493489803,E,1
Yes,Buddhist,Male,D,A,A,26.819849198897344,D,E,C,-127.46593314964538,E,B,E,26.711457271006633,24.475383788011886,251.1744275924746,C,0
Both,Christian,Female,C,D,B,5.250588216543563,B,D,B,-3.3628135247895883,B,C,A,-113.93100495420356,-7.12659396829901,143.42700100993213,B,0
Physical,Hindu,F,D,B,C,-3.017146587936335,D,D,E,114.02140131658973,E,D,D,46.841493961093775,-253.6140945774769,-46.79158673301721,B,0
No,Christian,Male,C,D,B,248.31926747823098,E,C,A,25.558549764594446,C,B,E,106.06457168346839,-167.65722477351036,106.57213633543523,C,1
None,Jewish,Male,B,A,D,276.254937870378,B,A,A,-22.69808565874104,E,D,B,24.16997855275817,4.560068925401366,1.3692634688011245,B,1
None,Other,Non-binary,E,C,C,109.0291358366769,A,B,E,-41.64275114949868,E,E,E,97.73348897518588,-52.79915766639516,-123.85200986056132,E,1
Physical,Jewish,Female,B,E,B,-120.59733870985276,E,E,C,25.34765088539453,C,B,C,85.75194287247194,100.60616882683364,-57.529202607282684,A,1
Yes,None,Female,C,C,A,125.62426309928512,B,B,C,35.473322350135604,D,C,E,148.9602605238228,208.60628692404703,57.36451543162367,C,1
Yes,Other,Other,B,E,D,-55.52825753902885,D,C,E,-101.03317330530098,E,A,C,-69.0794835436868,-41.12530408346521,-53.204285087888536,A,1
Both,None,Other,B,A,C,-5.181025260024154,D,B,A,127.7290513465678,E,C,D,126.18547342294315,43.957239652495836,234.80307111632666,B,1
Both,Other,F,A,B,A,105.2462716698745,A,E,C,-87.26706775990044,C,A,D,35.91607957410131,-96.71416209348287,83.71418847772773,A,1
