genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
F,73.2360370170627,B,A,B,-21.802776480221386,-55.7494078190649,113.725476926287,78.17869643916424,C,42.33269183835258,-89.14339465544842,-183.29229531513334,1
M,-3.843511963125431,A,A,A,-61.90486222306518,118.24999084979792,236.40425421962462,181.32731687117197,E,-7.354778086838806,7.891537213145456,-39.89802498591392,0
Other,-108.29978267196027,E,D,A,61.58305550470771,-21.22925980336562,20.106600335648718,139.98324654384396,C,135.1851718875625,155.700163134001,-51.76632058582141,1
Female,223.48728514003025,A,A,E,165.5629921328631,31.83632932944852,-87.9953634004832,2.838329170056373,C,-133.26906101918604,-159.99784725377688,-66.46562204352732,1
Female,57.560598510267525,E,E,E,-9.91825178793097,27.600015748477325,149.89973691738973,-127.68967014888358,E,-3.7579841303648096,-170.09713813478248,199.66178311419154,1
Other,-105.19803290999181,C,A,C,-42.43515623954261,-17.53420846839746,92.31031255663505,-105.24825586998183,B,-136.59106776609102,5.503002846054338,57.570079505210956,0
Other,42.64754672209932,D,C,E,137.81821761622135,186.11893783882994,-29.82628387425858,-36.02071357840963,C,34.55699266539901,-197.83244708229438,-5.564762310006716,0
Male,98.10477622895846,D,C,E,128.3950912357294,70.1982837370897,-140.67161985692275,35.2710665819629,D,266.2790629990008,-144.7133837669637,-32.601668010224344,0
Male,43.358753528288894,C,E,B,-114.56706390837547,99.74511813018994,-131.93702766464622,12.62901585886296,A,-292.3332021750962,51.03057906789202,-40.85120679540364,0
Non-binary,71.14965348865435,A,E,A,112.6056433146522,-45.51975198896187,29.20727504580416,-39.09144505276658,C,-31.244991599994123,-119.75922789964955,57.899818067968326,1
Female,74.7762141766556,D,A,B,9.750723150018691,-64.49408922713404,15.442114019108141,-274.0756394496547,D,-117.66237899008696,-73.97378562041362,131.74691304325202,1
Female,25.534037464742713,E,B,C,54.808156761212686,-42.73037777414616,58.722273376393176,19.405992478571747,A,8.414655147845936,123.54912449189752,48.507935055321106,1
Male,-14.882018058419844,D,A,C,24.9629277174256,12.196947439698523,-68.72428048761337,86.07811701239848,D,-134.82068251791998,-63.662688529269616,-203.24055143575936,0
F,-137.96638190402408,E,C,D,-76.44952318788808,-69.08162718282888,-100.33925750822435,58.032612594321655,B,-59.38812615505152,-25.07319870325212,-49.79776605295755,1
Other,-54.070808020631404,D,A,E,-79.75577343038896,-119.89720354365562,24.656598364073137,-112.5470125594485,B,19.593766286151958,-30.140468188473452,-139.22476017647912,1
M,47.094278380930334,E,E,D,53.892383613535834,-76.73170783165705,-136.09999053800178,3.87955474586186,B,14.45230313826798,-46.308240339957024,-61.56327631176087,0
M,129.35566318242746,B,E,A,235.7783689797045,119.4263435257152,-6.447008730894028,-34.15175274753116,A,161.82210398630534,107.85856212163229,-14.874600292480606,0
Other,89.10300077306842,B,B,D,-85.16317161127773,4.752094562780596,-72.31048827462185,25.445486364470586,C,23.75484485176107,-165.6152386884556,12.223633448587117,0
Male,57.01206397799508,A,E,D,185.880266720792,70.32942244749347,-106.67264252964223,112.44508143648217,D,103.44433281428567,-54.920627405934475,-14.884475021748573,0
Female,-25.321503758648973,E,B,D,126.24249047239289,-70.51710213412336,14.544945909440528,-16.83309406010311,E,24.528256656805375,-25.90704735268271,-44.10122265585841,0
Male,100.33991794343822,E,A,C,136.04860956177643,-125.15173624181296,-87.42160019341652,-181.34348318640394,E,97.94529509453133,-28.47278552521794,-181.47258351159954,0
Non-binary,-47.37679784202654,D,E,E,48.268071263415926,43.76572169179538,-16.386731645150554,32.65653904472282,E,43.176632085071624,64.11413545905125,116.00423476552109,1
M,12.159687384451132,C,B,C,-44.44004487255909,46.07226335143685,82.34200872842504,-3.241209977329447,E,30.00031166398816,-16.272709564807503,177.40146508106224,1
M,-65.8704858596268,B,B,B,-19.644796397943402,-141.01247601998674,134.28688360942206,121.66198453676706,A,229.07786037816913,34.93514471209032,43.04775458651786,0
Female,111.88054150129736,C,B,C,-119.2651517310077,5.959175487284044,224.50835691851273,-138.0379555659331,D,118.62618815869324,-23.482350550920657,79.78507861308033,0
Other,77.62097978126393,D,A,D,-104.9386970044036,-28.052434288711538,116.36622393354317,209.0983727133751,E,140.29724323143492,48.91915697113245,73.60618918028946,1
Non-binary,-72.93261461772563,C,E,E,-94.58972722460457,-104.30124260660077,-83.78192931383765,-104.54762657750365,C,187.08329695895677,17.377064208961322,-4.8863518568958915,1
Other,-182.44883573616823,B,D,C,-74.97721794684851,18.7514725919852,94.59910580244156,34.833151756707196,B,4.5071357255641304,-112.85862216369095,230.38610226481092,0
Other,-9.340947362589485,B,E,A,17.37135092683589,1.9323283939117926,58.39678197697784,4.867620072134491,E,-241.0709456117567,-3.093993761086189,27.03527738059222,1
Male,-71.72108510670884,E,C,B,135.66014092284527,-149.02258121598163,-272.4717809196898,2.881567333006968,C,22.996402328534714,-94.7544361865953,211.27848096460173,0
M,58.361857860582035,D,C,E,131.4853214309835,-93.49389876246613,9.853039267234603,-82.19515094819674,E,-139.526022743512,-36.9065623700546,71.53733218889543,0
Non-binary,112.58840851905832,B,D,D,-262.3318837771009,-110.91635161376313,184.17438179931932,50.174336049476246,E,49.335861569551554,-108.1512697826938,94.17317153131496,0
Male,30.45316331797216,C,E,B,-134.96803796210276,84.37899811527501,30.12785637296645,-16.981842762495795,B,-18.86822044866375,-38.05669737673199,50.707452471086015,1
Non-binary,-113.35881939540886,E,D,B,-8.710089686359376,-139.99405208064923,-124.14653759411705,-68.50153758336441,D,-42.22747032435076,237.74098073447374,222.06442074151127,1
F,-108.83885658263304,D,B,E,-20.2494105663408,86.88533176236874,0.5000715010340333,53.35791685224284,B,-113.914955482294,0.3790152201745995,103.91314586482807,1
M,102.33115374576273,A,B,D,61.37905795930634,49.677457358705254,23.66599171155313,-177.13112984453304,A,-89.76539199497373,-5.081221563600077,-90.35086799701278,0
Other,58.669544961020584,E,A,B,-3.0181501138602265,-40.191404681610265,191.35015558808342,-47.559892391848855,B,-4.831029839723841,39.476224513107475,25.936877662438174,0
Non-binary,50.843266656569874,B,B,A,-177.40468583857017,-56.53543398935125,-66.36682238616952,-216.99966542723365,D,-130.1496205982088,-103.27131514043599,26.54487528927214,1
M,106.57186095874769,B,E,B,-34.962323661076994,-60.54017980190937,-431.5971666658816,-160.9219666164172,B,-120.53749038696266,119.00538424945512,-28.884094621949775,1
Female,14.083608417018665,E,B,D,49.26367163642919,10.692664606181076,145.49360691250618,55.173760096115785,D,-68.17291889300427,46.55445671973075,-11.176888446421,1
Female,-37.65177637592703,C,D,A,-2.1673080992721165,-6.70846987277449,48.41297368603125,-123.31753386853936,C,-44.12074778953414,135.08218520619414,40.88166959411038,0
F,49.82174530531479,A,B,D,63.219008471184104,-115.88324262156031,74.81718877741793,15.593679329557897,B,-130.19350812666283,111.23776751982635,-164.6877941300116,1
F,54.915148555445604,B,D,E,-32.30667279142992,-10.039902502196716,114.81867546387663,-42.63940633094504,D,88.65909640015366,-97.87942786862277,-23.33203330633971,0
M,-56.12740782699941,A,E,A,155.5065290561697,96.44821581709725,161.23084354024502,2.4891839799597193,C,47.338053118550235,-25.287368610181282,-55.87489916120466,0
M,5.0206436573516635,C,A,D,-53.04207730167232,81.37516834333243,105.0021887823257,45.293306681248694,B,-56.34852974395951,85.93063659348621,-9.251939380951736,1
Male,-103.25509003666158,E,C,B,52.4581576634878,271.876496081837,-121.26057107549131,0.7479957860590752,E,1.8704614978659377,-0.9378442635416583,135.17602659921596,1
M,26.509102769951888,B,D,B,101.0872953400639,151.590079017416,35.25783518924418,-112.91337524505585,C,7.5558331332844135,278.9156791504905,-48.19935363109343,1
Male,-115.05930862069908,B,B,B,-83.9174741462569,120.95529024959252,163.8644613026066,-53.64046194016332,A,-18.97397363813968,85.09791878384128,5.482149302634549,1
Non-binary,-71.83140382557741,E,A,E,7.686885161504987,-27.441920314047625,90.3687488907666,82.41001967636026,B,114.17727834776666,111.4901918848673,60.65802967155336,1
Other,-79.5293673895293,A,C,A,94.24489444793062,-38.31020370111048,53.44457797937374,-121.26245395825438,E,-225.41413999269696,117.13103974408774,-166.7155146274006,1
F,-17.115698836948425,D,E,B,36.96731039740004,22.511745963016452,-31.73513979560086,-352.8873747010991,E,60.95698992518068,-91.5587610294927,-142.19504353362552,0
Male,1.3869180070849405,D,B,B,20.810777260530028,143.9807450342845,-55.971348954211074,-100.38956739004028,E,68.7786611687408,55.58542328124967,-2.690151277473749,0
M,-165.5499376568353,C,E,E,36.877511363511864,-79.8155728500696,30.667985422727646,47.35087006223047,D,5.02964442869527,26.63029553640032,1.6800213463209452,1
Other,47.90572573554904,E,E,A,-57.57929261955734,-66.69886269853691,-73.51454693809157,-36.57867144074233,D,1.2393727737674147,205.6597049399803,-10.068866555008135,1
Male,-1.7241301622971887,E,A,E,-149.5942929355093,-124.59687975747764,24.830286680160345,-24.632237454218096,D,83.84105922933132,-20.931477351102046,129.48874683794966,1
Other,91.55715183358951,D,A,B,-97.56042671050331,-147.60385122988762,-213.4346208843238,177.98251632943513,B,-0.7774087725822764,-16.68993879618003,70.5731685353998,1
Other,96.7082353383182,E,A,E,89.44446590481412,-139.30415679215483,4.238517083785086,-113.47581026345055,E,-68.26149778614227,-325.21621941762294,14.649813062704942,1
Non-binary,52.37514645726573,A,B,A,-111.43791661214848,-58.40369995206368,161.23296165590077,-30.14215444940466,E,-84.88729136322792,54.262872886776634,130.01194513356572,1
Non-binary,65.32515967123035,A,B,E,141.79683573332062,3.8886105732989806,-77.58783726449332,131.5940300527116,A,10.968089511303619,85.7552844315231,40.540035740904386,0
Non-binary,2.3294376991923627,B,B,D,22.72414692101598,-89.06838453875604,-198.7037497635516,77.6564397688038,B,-118.99883346895635,5.314052114063915,-71.71491489244981,1
F,23.94198026286898,C,B,E,83.96829888455282,108.90419928177162,29.70503102381285,-320.0970675948123,D,-147.93042918599767,-6.343667367699653,-7.82197045840903,1
F,28.697290136519566,B,C,E,103.93018726349965,-64.43582468099535,223.69598617922298,5.682856716482995,A,-87.58371826282881,-153.0934738381743,-19.865513245233902,0
Non-binary,153.19497591589675,B,D,E,128.59090809216133,-34.547926922350484,28.08496451966026,-122.56793684302775,E,192.94779695550665,-0.7861532022818408,78.51051577342946,1
Male,125.31462602823204,C,A,E,-112.7427328598456,1.7762701475714677,-100.47271393891566,-89.79351025670245,C,216.47642155672884,117.62346593576225,-93.64700753219803,1
Other,137.7101187417519,B,D,C,202.0035000108403,54.389638085435536,-56.62353200592487,-85.98488351526642,D,130.91084960563717,12.499148005476002,-114.77595360870392,1
Non-binary,28.736251848281334,B,E,B,-24.193143297678745,10.72952304871122,37.55421700573598,55.22197587191915,B,-27.451266166664386,-107.7303197158578,-60.60782584618947,0
Male,-148.5394055037778,C,B,E,-5.1309180532104275,-36.33104927621219,-27.8099722305594,-121.06803637934725,C,206.09402659769665,40.54746972769034,-11.081744549264915,1
Female,115.72234012557267,B,A,B,-23.44876495864151,-96.30565597431028,139.0633414335768,156.0873509238207,E,168.24009424855478,63.25636664492412,57.16635397326619,1
Male,-29.92668065536203,A,E,A,8.781847066631055,-88.57189731296519,120.11515887612931,5.021282047218389,D,-10.050231842303763,-116.15769158713636,100.46997338918442,0
Male,-104.28659006813908,C,A,A,80.62103985692711,12.515991349034481,132.94992226802103,32.934707131578875,B,-76.92835922349236,49.981757988914396,-5.872086964333674,0
Female,209.60505200247303,A,B,A,28.841738845139552,-16.16205688507324,29.453873406345366,-146.41711166524877,D,103.90463504052032,-40.124514134663414,-33.50368374610484,1
M,-217.5680698702265,E,D,D,4.191878988271138,-20.98888933427798,14.780517781337421,83.4522457056458,A,-84.89051298469583,164.6979713191925,83.26915766423487,0
M,151.75001209341244,C,E,A,-144.44617078460456,-86.5686589622809,10.488550776954476,82.0390140136211,E,15.26829115256999,115.70699131433867,92.69187029045779,1
Male,211.47475570506265,E,E,D,113.17476559749228,237.59307777552712,29.66154646970718,-82.9973582229672,E,-299.3197969668883,-4.029706700727003,106.39912199609445,0
F,33.613053289833175,A,E,D,-175.68331967444942,-31.412888794039795,2.6669293187655674,24.4149742867416,B,42.64893690544785,39.624559988368105,43.331563580732436,1
F,-105.59920395411733,C,B,A,16.50872253240194,-38.8312857105407,80.3499686745591,-46.784371019039995,B,115.15577334085837,41.933090871151215,15.271259676908988,0
Non-binary,-33.711026475669115,B,A,A,88.05893302624486,-40.167428324913985,103.8244584387653,-120.69950708547346,A,14.593382697610924,-62.6363159431551,48.251447364864156,0
F,50.27468618605598,A,D,D,108.7986126400432,38.51835580410096,9.431894767241824,-120.99358038051145,E,79.90204066927319,-24.06766421630545,-21.85291075809712,0
Male,-19.873165953803618,B,E,A,-48.48594802148308,-50.718507620603624,29.574554429341678,-50.61723672173213,D,-99.43975187048228,13.729156381082557,-84.96905529362114,0
M,187.5366887767047,C,C,E,-135.01270559917768,-47.177158220669796,-67.67342004238903,125.7671642325535,E,11.779696419182391,-195.73500938862603,-30.571342135594016,1
M,27.558716075867494,E,B,A,11.64767365075712,-128.58978265023475,-97.0746538312449,123.77467899453036,B,160.81232436631547,160.75229788118972,69.8421557335161,1
F,41.09117431725184,E,A,B,84.93076525957241,30.681152675257295,-124.61485668006833,-102.0476704235955,D,-189.07092589557965,88.47117370449624,-30.072806371289822,0
Other,-202.10039370180723,E,B,B,-32.19950697300346,48.873512717140386,-68.36230137250318,-37.12630305254527,C,-147.0462236859851,111.59902931900274,-45.74750289174327,1
Female,107.00783190492658,B,D,D,141.80755492224228,71.23157789130664,135.92409673354518,84.61670828935503,B,-44.351284940240355,106.05962458800788,-97.4869808859248,0
Female,-11.10270071903571,D,C,D,-109.60203956431688,-71.12205785783884,-60.37289092799294,88.51665185188973,D,19.193037599925862,65.1746394722078,-61.053941024336225,1
Female,-14.594504905910144,B,D,E,-21.017688588997256,129.50386259985208,11.792247749104327,-157.37781335083284,B,130.1965653204324,-51.375451821683406,-70.85053246708856,0
Other,174.42291495479867,A,A,C,-72.85942196087629,32.89933592308083,-57.95783486281765,143.5889952169095,C,-14.822429186351197,-112.99715321573629,70.78223042345687,0
Male,-114.74160032801552,E,A,C,-24.55883220653396,5.39696236970414,-180.18072538324736,78.43322880001888,C,16.128630440470225,75.34456717852433,-213.19515690894053,0
M,126.29758890042153,B,B,D,11.510229190533614,-105.36023335654647,112.64929425952566,117.44427511007976,B,-52.56425216532955,-191.25143900378768,164.32640008439589,1
Male,94.51428836732784,B,C,E,-43.51348383142775,-80.71964999189906,-38.18531988727172,43.18516153000143,B,-76.32547519535089,-9.036748923475422,-89.84059079620259,1
F,182.443795619079,D,D,B,-57.96030126691576,62.16774376868878,75.84182493902418,156.19129811185732,A,37.44009526374046,-53.874900842105774,-110.28710830537996,1
Non-binary,-6.331450068313954,A,D,E,84.74343232556424,5.510452058308378,60.09176621444185,3.878431110380106,D,-18.784206916687417,-42.39617508056015,-29.832117855857117,0
Other,68.83257764593392,E,E,B,-82.84503246981906,-20.976059349980286,137.69325954598028,-57.33216139607231,E,-138.55704709968077,-46.30066625299153,15.195358662933264,0
Female,-84.47924508323834,C,B,C,-116.02936854978994,-75.7791098836325,104.55511780683312,-11.524520844505073,C,237.90202854469052,127.53355257448237,22.607631379162473,1
Non-binary,-3.6274514425546163,D,A,B,-55.845293058108425,-71.48560057844803,-50.62609459961934,-23.007389885520706,D,88.17360470582598,-42.37688441236919,-62.05179736943025,0
Non-binary,5.039721805637655,E,A,A,-14.15341453259084,-29.075739889373835,-260.33800242706076,-82.50771392777189,E,-40.29563353559649,6.910708524296911,28.520666282404562,0
Male,7.560742237353151,E,B,A,25.834890337371107,151.30555426404902,85.89278065037314,-40.36638667511882,A,0.00515718301586231,107.33506264619588,122.34494784345249,1
M,66.61339344658576,A,C,D,19.284816565893532,-86.64109838527565,-84.4116067679728,134.30636507069548,D,-41.808916616300806,166.88704473103627,234.6599217313966,0
M,5.9082397470476495,D,C,B,-213.77579844398005,130.8310264774381,47.875505514315755,23.62009083471312,A,19.55211224940331,93.40157499575305,51.232875323876,1
Non-binary,103.97404089162829,C,E,D,-152.30924086426847,33.21249119605975,-153.54442548752527,82.77327127934376,B,27.66190912056603,1.8091429617910406,28.769428144712172,0
Non-binary,135.00695708019177,D,D,C,-90.02148343903639,-69.65837804423238,37.050317969384125,36.020325480212826,D,-98.7115885831453,157.85449084761456,80.99132712143074,0
Male,123.02206448331737,C,B,D,45.70792016673752,177.44547691220492,15.721437621798742,-6.812728718772626,C,-39.63811234748674,201.63048898106118,-69.40674457603384,0
Other,-61.12253910530426,E,C,D,43.62854434704325,129.34591581176846,-104.08295198984732,-35.22435929712252,B,-71.9290993054138,74.83217083430569,26.57248630618695,1
F,-6.267092074105261,E,B,C,122.62585513839328,50.85186053089795,46.23812028777145,25.794730886037353,B,23.952809379741847,79.88511870655455,-103.09069771477562,0
Other,167.40871809593853,A,C,B,-84.32321041618344,-53.541213243478516,135.33394133023722,-131.85616176760962,D,-92.72075088562637,-31.85263381392831,65.62251029742792,1
Non-binary,22.91567558844772,B,A,A,51.830454839708985,70.94364039986085,-60.79089113662647,-109.2462091857565,E,179.35761602109864,64.41873074973208,83.52082189358252,0
M,-166.97133083326273,C,C,D,37.06571431168746,-34.02713353385737,15.602362280770382,38.15380803642995,E,36.22805872327864,60.809295696391466,-3.1369039292597427,1
M,60.426599732486864,A,D,A,-84.39257253803447,159.36229192531104,-218.66551085142314,-215.3872836133726,A,120.62708680273293,41.39200914366757,-186.89420858466704,0
Male,-98.65529027585424,A,A,D,-225.23861736127793,93.68842277006598,-63.36430608035993,-88.96625237196355,C,-118.68003269775274,15.432025854857123,-170.04584638207453,1
F,-31.861062195090632,B,E,A,-32.19748955440308,-47.014436846806426,-157.23212674810537,101.94856283732159,B,-155.59275775989107,-103.10697823203934,-5.729172508719081,1
M,-36.03128145488297,B,A,B,71.99298151760212,130.4645012430768,11.341299176659279,42.75629761209453,D,-86.09510893833794,144.46438061428702,79.94725649167633,1
F,-23.371660344279302,B,A,D,29.206644294778357,4.2598775735115435,152.52622382507616,42.133306455673804,A,21.508144383605508,-7.80018673194259,144.75829025981872,0
Other,85.11483295580436,B,B,B,58.78125848091512,59.25824688120718,-11.294139413473141,-224.363173625951,B,251.18374699553132,-81.2941060855107,55.51472664948799,0
M,-32.75335775556613,C,A,E,59.792464515153796,-121.15709396026372,145.65203171497012,119.11762962546402,C,130.8614722738473,62.00188391492381,-140.1750642560816,1
Female,7.737806685927564,B,E,A,63.51230215807121,-238.35273769123688,163.63264756212843,-78.53664012510446,A,-21.39500153086912,41.55392662445463,58.023225272869304,0
Male,-171.3559699769249,D,E,C,91.3008644188367,71.21383517159997,108.8452551299709,-54.379575098729816,C,158.5702263814388,47.21603288622218,-52.19510119023519,0
Other,-135.75409889908238,D,D,C,-112.56346651038982,-71.28742366375465,59.97375300885833,-184.79013429140184,D,142.7465805264968,-3.9840601188496327,-138.9188426009004,1
Female,41.26399771993859,B,E,A,-43.40798151907277,-44.097859714717764,-185.59035247966534,-174.72390043862046,D,140.01691616097636,-81.98814234339996,-60.65170093624154,0
M,-85.49718426795155,E,B,E,-72.77688259173807,90.10164826690992,-62.338306808027774,-87.7027525783765,C,-161.49069891310032,2.0027733637469503,-39.50679472596798,0
Female,-78.88000494619712,D,D,D,88.50008073904687,217.49783911952488,5.574109672244894,-268.99255806353614,E,-88.3891319190156,211.44119603778958,-1.5460427411860083,1
Male,-68.67948187250815,C,E,E,-118.09321048671823,92.51526325039012,-45.20670821398148,-43.00075388640649,B,-155.9659137604025,-71.24986943515698,54.78984131800626,1
Non-binary,-145.36619915243304,D,C,E,43.39486627352254,-142.0011166128917,88.89283381211506,-173.61721803349866,D,7.886200860366337,-115.83312919611113,-118.43550726155063,0
Male,-81.21873560569826,E,C,E,162.5578473856357,-30.57660580314776,77.55639394243701,-39.68119780391262,E,-8.324666581286335,-135.131787964947,-166.22865530604838,0
Male,-45.38139381831186,C,C,E,164.48744649568613,-118.50283569929148,20.031376696915487,55.0003542431025,B,56.560446541236445,-151.29194662506967,-18.801545333835534,1
Non-binary,41.87569029205928,E,A,D,75.54797294187497,-7.579571997593241,4.6674924730994976,6.126239421912985,E,36.35912423312735,73.18019078804274,-58.40805149981102,1
F,120.74650663191227,A,A,A,-151.15290359027952,-21.34319397318257,217.04221994697753,-20.817273052876665,A,-62.87778720978234,128.6266093017017,-120.63133841935164,1
Male,-114.51168546330459,B,B,D,133.87817777450562,-201.94206875439647,7.538536548016352,-64.84841664708728,E,48.642376186088434,97.05209706973184,156.39085975820888,0
Non-binary,21.607624402573602,D,B,D,-162.76570807442044,-106.9951552260385,13.215342615277997,21.429882551081395,B,-92.48657418394615,-5.141037432782883,-42.92837595571577,0
Non-binary,116.7205548411084,B,D,A,-6.124155135817452,60.35631217745194,-68.88504614805221,-96.44601426716291,A,74.30685000055284,6.023111962820389,49.352989322000866,0
Male,6.2030060754203475,A,E,C,-196.5112104331015,132.26307548395374,40.305775214121276,49.990574515849865,D,-67.31861713057664,11.91351644582136,199.76931229695901,1
Other,-204.74515464142758,D,B,B,156.9688812408883,50.449593958865165,-20.23724568094241,-93.3352642548826,C,-235.6154502367212,-74.26561239584407,-135.3195194435582,0
F,-40.82714744623156,D,D,D,30.434894816124654,-251.8257492491325,-134.27372676386503,24.828583659513317,D,46.00881443285856,-99.61309075569191,-112.34220730377199,1
Male,-76.43759938202791,B,C,D,32.64494207105782,-182.63695686208158,146.98451478783184,80.16464093341172,E,101.10871479933914,133.89710113281706,115.38055477861174,0
M,-0.9421869882783136,D,D,B,-253.40353436396234,275.8876323329045,34.57963983875417,-10.707413496439308,A,-10.963966364618424,-94.5912388245013,-97.2770651512122,0
Other,70.73997689274559,C,E,A,3.685842836350215,112.22794589937139,29.08728967198196,154.63043540038717,D,82.88637548288837,-193.90496050376882,6.2717557638110755,1
Other,152.68610299232793,A,A,A,58.489501271803576,-26.892486434794062,17.93131190082624,25.179204663556636,B,32.120661868575915,27.634239621961132,87.43203265910455,1
Other,-80.81244604984767,C,B,B,-10.535641959379623,-127.85423161627618,-34.50971907887237,12.09646123708231,B,-25.694770955647755,-82.78268553100452,115.50384621095597,0
M,-22.02820185813402,C,A,E,97.68855196087252,119.04388575460041,-86.30725839540344,126.64578964098783,D,86.41960604861414,11.592833597813465,7.596325181980566,1
F,-42.09766624817392,E,A,A,-23.643180094610642,24.04031014118134,95.5009074354172,15.743061005836722,E,42.981524113503596,-94.70293052095332,-26.57893888459977,0
F,-174.58903481234535,A,A,B,161.09101338328213,-155.4149066760303,-91.51479975670959,-61.49088020694028,B,93.43217083011402,-2.5254257829549873,45.355835903844074,0
Other,58.44214164920783,E,E,C,101.8851613155474,45.552635910623465,-4.872185429936959,1.0320649785886593,B,208.76502193125694,4.665472195067389,39.45011589589676,0
Non-binary,-27.122405261945747,A,D,B,130.21642153401075,77.8765896115143,-216.5486391359538,43.17402231453048,A,-25.199806106538386,129.59138909306597,-68.08734926449553,0
Other,135.34898524484154,E,B,A,-69.00151850817527,133.3409232023603,34.9875171679014,-25.480510455108885,B,-98.32863428466662,-114.37215811765975,80.67688101037137,1
Male,49.70554872219456,C,A,D,138.4488622975277,-65.08174109878242,53.75889392515549,-206.87998323918916,E,187.65416081050952,-77.80986465589419,98.24323094953071,0
M,-40.31803993671353,A,E,D,40.05472488349067,43.578503288195044,-334.9007468428633,10.890354921866622,A,69.79988844608016,-54.342060654260074,-22.37941653989305,0
Male,-183.73930942523901,C,B,B,-110.90645806132646,10.213120098155228,42.13532633137184,89.04221759393893,D,87.04415579279934,75.39992979171095,72.64849977962045,1
Male,109.96471837820101,E,C,A,-38.71324400381988,-123.59813928504104,-23.182616194217374,81.2719081084198,D,-46.120312487775365,70.7479772431833,67.96061477800329,0
Other,84.61502151256906,C,C,C,-9.762804680098974,-59.245236867792606,139.91295301114025,-76.67845857891487,C,7.167589500079674,156.10009228031768,74.7028817314763,0
Male,-36.51877801068116,A,E,E,34.9204036013123,-132.90291125922363,-128.7667983790933,121.81427476370934,A,88.0761376586457,-28.064095073682576,42.042773325721136,0
Female,-95.63628386285228,E,B,C,9.985274873224043,-39.2290533041395,28.32955935030605,39.584183597371826,A,58.86482077880289,-100.0178262440367,89.99018983194904,0
Non-binary,-37.457966136198294,C,B,C,200.75631336041258,-20.67656708908439,139.3502150052677,-22.7792116373776,E,-169.30142939681463,-107.60179971567025,-97.68085854959193,0
Non-binary,126.97347897976614,B,E,E,30.545587962917892,97.909606155685,35.939020927477735,33.05980213344959,A,-12.610857353436147,-64.47043275450885,40.75024643896133,1
Male,-154.80443471071692,A,D,B,72.85616225788233,15.997135322279135,58.274087550247685,155.64183942793522,D,109.00934484047373,86.11560257370388,-60.101412343379565,0
Non-binary,88.99244029618353,C,A,E,17.905491783401033,19.590283050372513,-28.783570662604834,-34.69338657193026,E,166.11233788654934,102.02253512313153,-33.28069994652109,1
M,131.87663839582189,D,E,A,-100.31546205072466,146.23964881077117,103.49199007626359,171.55458062980108,D,38.071362926554805,8.031853144432233,107.31104480630944,0
F,-61.49395919510552,C,C,D,-141.55044192328396,-10.221026018175712,-128.8769015408346,18.017790501624376,C,-76.54214295056757,57.563622658663284,87.71013983890222,1
Other,-184.12274018479002,A,C,E,-66.21736368454042,77.71978965108524,-156.6721181512356,-32.833061229241686,E,-19.60349995487162,91.2108981206019,18.952835867346003,1
Male,44.02353720593849,C,C,E,21.787048812479355,-152.40537910634504,2.5957152859742774,-109.60407670192424,C,-32.8654537228171,66.5176834651394,33.20817180122297,0
Other,88.7100778731494,A,B,C,4.399263937125126,58.143552973398705,-24.934039807486194,-1.1426546173961794,D,38.99074421642229,-138.69993448249832,-115.40298663422254,1
Female,131.65967926599808,E,C,D,118.41926757472328,30.290072273782393,34.361394781276005,89.37560426063467,E,60.93736689801668,-160.01240375880423,52.96472356450123,0
Non-binary,23.91705274227587,E,D,C,-16.967348795223497,44.58250652584246,-84.19471052797094,-116.73423571169957,D,-98.61449475447205,77.65818384568007,-77.9505384759055,1
Non-binary,25.811642818662676,A,D,A,-6.350721350377158,46.93313199282528,230.5798024364099,-66.82418612890221,B,-31.93354357695002,71.46780609088589,-121.39713276634379,1
M,56.92751598029463,E,A,D,-53.085573095658454,-208.7152012023502,-14.092408687138244,-5.91883768061274,E,63.10868434439549,105.86531207479007,54.7789627626175,0
Other,137.90489805179794,D,B,A,-125.57039770239476,77.95999095490288,117.39456730066922,-24.508752483004955,B,-151.66907830379154,88.2572490513156,98.2863939590454,1
Female,-18.828660745416833,A,B,A,177.5923474458077,4.790973600531034,23.954425236038094,-55.14284175607541,A,-12.779737632742272,-27.221309144596518,42.3491574586349,1
F,-88.21158790414499,B,A,B,212.68391030978756,-139.91903315061614,-66.76626335930474,-45.03662438555013,D,-31.88364047294172,-6.303269208255144,179.6507639686729,0
Female,94.54953521813056,E,C,B,93.53163975294112,25.48829497939077,13.979031750747644,-156.94057984392026,A,98.03844558200626,-99.00670487786817,-38.63829112376865,0
Female,90.73642477500812,B,D,C,-10.654045299704023,31.231102500228907,-51.340144390670616,57.07694099656517,A,17.364049532672396,88.90541719140866,198.36569058443786,0
Male,-30.364167048609502,B,E,B,70.16790779254511,68.37575220946029,153.17189191384472,48.4290350493258,A,-199.97522364447036,-71.69260319479736,165.73995094050608,1
Other,204.5485237595046,A,C,E,17.38477902240544,-65.37902705158008,-102.57410352761345,154.58646004443142,B,-29.59231317879399,-3.611319845530218,48.94821244068782,1
F,169.5480011121543,A,B,C,55.07474244476431,25.267006025151584,-25.318132502201372,-78.30695942668308,D,-191.40215252448567,53.52506162574953,37.73707774470944,0
