AgeGroup,civil_status,faith,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
65+,Divorced,Jewish,Yes,119.35769754037138,116.25972833238885,C,B,-28.433933728924327,B,-166.28045382463142,10.252842044634884,-157.1840872532076,-67.25600081588868,D,C,160.97146666899852,A,-97.93334996963824,0
51-65,Divorced,Christian,No,33.34912702082092,-132.7207882134926,D,A,-18.272998209909552,C,-13.6615730252971,140.13772333844918,-18.448217478298567,-64.88281015362206,C,E,-67.28692045730057,C,-97.18700709274111,0
18-25,Married,Other,Yes,78.29031357968297,-108.20867799924288,B,C,24.503247220061887,B,-125.81717406315971,169.09323419587054,158.09142323268193,-59.18229136114316,A,E,-107.38708320784491,A,37.20595622196699,0
36-50,Single,Christian,None,63.771134289135645,78.39851760059967,D,D,8.457427209424626,D,26.988649028589005,76.2604166242155,44.77524707198604,54.11645806319891,C,B,-9.929659560559907,A,125.23791644113105,1
36-50,Married,None,Physical,42.29790334541941,201.64769640709602,C,E,-88.92031408350671,D,27.053691928943056,144.13373763027263,-30.002513674058047,63.56103106367866,A,A,-218.51870535837645,D,-7.858055233463625,1
18-25,Widowed,Buddhist,No,-26.66199269901198,-51.33331668142767,E,A,95.91088555051743,C,39.2639147848959,16.47442920508218,-141.7915040318092,-81.37656222759699,C,E,-178.24853732484362,D,-104.79630915964103,1
18-25,Single,Buddhist,None,70.10285434631187,111.16810508564154,B,C,-136.9317875671115,B,-41.35891521615916,46.903153873306294,-197.90315359687625,25.544742417153625,B,A,31.10382578746981,D,-15.888940316269515,0
51-65,Married,Buddhist,Mental,130.03308064345038,-146.85623803753327,A,D,-24.950484090251372,B,-71.33031559105875,-199.13898434215346,-37.514948066120866,-39.25465078355002,D,C,-115.13822329748305,E,-153.82056299477296,1
26-35,Widowed,Other,Physical,10.93900963009928,145.78435354821383,A,B,116.11485708031746,C,-98.30931664890963,1.443502936769136,-16.2086664096866,15.332819910238252,E,B,-60.10302573673777,E,93.30187641013951,0
65+,Widowed,Hindu,Yes,128.69056136643746,61.299494681865184,A,A,9.660493596518839,B,93.55066542971274,2.978817392325011,129.56223051425553,-138.31854798998594,C,A,-121.90847794226534,A,-77.48244795025605,1
51-65,Single,Christian,Both,2.3265906794578597,-97.71987461851161,E,C,115.60840361015528,C,-36.666073536466726,13.998125273028137,30.679217068417646,-179.71140929729486,C,A,69.32832029969883,D,-242.90177212058524,1
26-35,Single,Jewish,No,22.5427357025354,13.479719268568182,A,A,44.18148797856122,A,134.20537708761643,-12.811794466561519,-102.48721485990266,-101.91270383093315,C,C,142.00331621983557,E,-88.56492004795781,0
26-35,Divorced,Christian,Mental,-114.90196031355318,38.61770438964351,A,E,23.336683792178682,A,130.04171266524995,-10.879686604067365,-58.7897184623421,54.962011602910586,D,B,-155.8235200765767,E,66.97759196289064,1
51-65,Single,Muslim,No,43.50066355627326,-81.24946362164289,B,C,143.2626909385307,C,-86.58573257618689,-67.84964283164295,100.99531183692514,-1.6454259029337406,B,C,138.05937510873846,B,-18.564460839697148,1
36-50,Single,Muslim,Yes,212.05742041362075,-48.01675585013136,C,A,-56.508258253523195,D,-66.72275593500623,-110.36184837820872,220.664725989026,5.897471514602371,B,E,58.581944336374335,D,-77.34020237906634,0
65+,Widowed,Buddhist,Yes,-63.72696082141655,96.3535467961606,B,D,-6.675441397186564,D,-156.35256166585302,-60.8995010315601,43.78322203384553,6.960108079158192,E,B,-160.3502580654652,A,130.92518325070745,0
65+,Divorced,None,Physical,29.42620952085434,3.46320142598835,E,D,171.45967764545918,C,-19.6946720480005,-18.048470117928083,-55.8050095355517,-0.8738775176713777,C,D,-34.64365860426864,E,157.03505712591013,0
36-50,Single,Buddhist,None,135.59912599672086,39.4641356799918,E,E,-73.12643772497302,D,-118.8188716994967,52.22780479102731,114.9595871180155,-41.438065651737524,A,E,131.91994561094612,E,20.8085419421929,0
36-50,Single,None,No,70.7270137799001,-223.3174311173475,E,A,-68.43131038146431,D,116.41487882007866,3.17684771960908,5.826202916995716,43.68330121316374,B,A,-116.93035044793545,C,-124.44362857009936,0
26-35,Widowed,Buddhist,Both,189.262758963845,-46.426132287485174,A,A,-75.44298266579831,C,-102.94196402339229,135.33619794019853,27.843180625864278,84.53989690217504,A,C,-136.15376188109315,E,41.790953419891764,1
36-50,Widowed,Muslim,Mental,-9.057192384449655,-60.684480252073094,C,C,95.33774533604709,E,154.31000059473868,50.15768509617394,83.12110551097788,37.03103217353825,A,E,-128.62725662678486,E,105.32039106848605,0
51-65,Single,Jewish,None,77.92456273313813,-78.90528688839129,E,C,-251.1156287483429,B,-178.81867126828618,-125.71924660554292,82.62357487280731,80.2453583672337,D,B,14.246254163606817,A,-8.149968595402033,1
51-65,Widowed,Other,No,-21.183088019689976,-111.62914353623148,D,E,-62.04580234658137,B,-147.63590540229242,129.16597239133452,3.0213882667262713,87.78754380615709,C,B,-131.06783816590905,B,-61.31981044140582,1
65+,Divorced,Other,Yes,-114.38245440418714,38.38587046579516,C,B,23.555283965032828,C,22.831825130306342,-147.24319985377997,73.77887444883777,-24.050222101526074,A,A,30.3184340446564,A,-42.79373797282453,0
26-35,Widowed,Other,Both,-96.91768848450829,-17.26572448700124,E,A,-294.03905022925346,C,-124.1993005563239,-7.235021230578684,103.92909285717924,17.025625818250145,B,C,-46.456721942191926,B,64.68300159634744,1
26-35,Divorced,Buddhist,None,22.772000473110776,-16.43050385619312,C,B,-110.5673377053842,B,-28.226338800533284,-54.90340146259837,87.40444458817085,23.891251135338514,B,A,-66.77015533575454,B,113.29946505724592,0
18-25,Single,Muslim,No,26.019244581339223,-90.23941775412881,B,C,116.28099461126831,D,82.08726181845152,-76.62805770723793,9.941166485500357,125.27144179568354,D,B,-39.80469417857295,D,-17.34447272934734,0
26-35,Single,None,No,-6.272083500581174,197.89075795820239,A,C,-134.59479293265412,D,38.78696127459757,-83.24577606849995,75.55561720491495,-15.707327602499186,D,B,122.43486829511892,D,40.355538810159395,0
26-35,Single,Christian,Yes,79.54045085261315,-23.889671569326314,C,B,-195.74163195246254,B,48.01320464970859,-150.68705949256116,24.733482004436294,220.4682158564258,E,E,76.27218213643616,D,22.783268365904355,1
18-25,Divorced,Christian,No,31.911432649923118,2.375091327778739,A,A,-64.54348628821054,E,39.13436679020636,8.77929525362858,172.9817822635143,-166.52128101201313,B,E,-35.02143631804703,D,-206.3658317695804,1
26-35,Divorced,Jewish,Yes,-101.18349367269117,58.87020287664292,C,A,-126.19037091353648,D,53.79362678861342,-16.151624228824744,-71.17609657549741,102.79392267433849,B,A,-114.917848643064,B,125.61951526125237,0
18-25,Single,Christian,Physical,-147.36785919232375,-18.92162453409558,B,A,-130.0740171979581,D,-40.88924261294458,22.89072112393265,-128.34174497552357,84.85928157060917,D,B,-123.95492608849905,D,115.19592717664531,0
18-25,Single,Jewish,None,-18.716895451726966,-181.79900767867906,A,B,7.516788358711815,A,-71.34158621351338,72.3357621528833,37.21113223869545,-20.12634983255193,C,A,-94.14096390224141,D,114.740152071877,0
26-35,Married,None,Both,-44.70330854891136,158.43395824337006,B,B,-284.1950206674921,E,86.83477257488114,11.92262267514048,71.99304900805176,-52.678403536263275,D,A,128.4941624489672,C,49.58886247349424,0
26-35,Single,Hindu,None,175.87798981393615,123.59990751594563,A,B,70.28436306609113,A,-27.975704712155064,-86.33818842960324,0.689549917812716,-91.07264052696654,E,B,195.9167099777235,B,-107.24478747493535,1
65+,Widowed,Jewish,Physical,54.42939235496199,24.48803562474849,B,E,-40.84095607750687,C,-20.5627625400069,22.064343120187864,-3.409109039211259,146.343464965596,C,D,127.11689502622721,A,-119.96587633804106,1
18-25,Widowed,Jewish,Mental,22.564188706694118,-81.78029414443591,A,C,59.93351231575046,E,-205.72505286611826,-107.67531197012286,89.45799285391514,19.804872929807264,C,A,67.17772226693694,B,-102.79744720361512,1
36-50,Single,Other,No,197.55253312882977,-159.59376702911132,A,C,-75.03579882981022,E,-111.21919752396465,-163.73096147858453,-35.51794830090729,-26.44413678811828,A,C,-10.251023954509375,A,45.20250734038221,0
36-50,Married,Muslim,None,-210.8962494640871,-3.2618970299671264,E,E,-130.49998450892642,D,-53.29864730645962,49.85353806726209,-59.389470622990025,207.56954689206265,A,C,-20.01272598237924,C,33.039395719081995,1
36-50,Widowed,Muslim,Mental,-28.42599347602663,95.33181205057211,C,B,-58.08867783314039,E,-159.56610180821212,55.905570579261244,158.86440647518882,76.86289551408527,C,A,-32.72845139928282,E,-1.183606078157511,0
36-50,Divorced,Jewish,Yes,41.49243541494334,7.15328657221293,E,A,-0.7925792984842651,D,-74.64716018017322,-63.05510252134708,133.16213349537122,170.20838593949333,B,B,102.89071845368338,B,-50.29989181316276,1
26-35,Divorced,None,None,-16.869161689892596,-68.86248984535871,B,D,84.71354965254777,A,-176.47118571023236,-23.073187590043855,-37.7028216518181,1.4316371222917101,C,B,0.14534027174299527,A,98.74264413907082,0
26-35,Married,Muslim,Physical,-120.2629882248572,28.083338682582433,A,B,-101.99190418262259,B,36.20016329053163,-87.90814599665477,81.22870823738467,108.04655385495371,C,D,-50.81275919744467,C,-127.73982462356228,0
26-35,Married,Muslim,Yes,54.29083695497092,-16.07665556689646,B,C,158.64502513025252,D,-111.69065288335169,-85.87220048819407,0.18823168574918794,10.89981165297067,E,E,-127.08509793971217,E,-22.972062821865656,1
51-65,Married,None,Yes,112.97959553840744,64.88831515907657,C,D,-152.42751487421677,B,-117.21151266178688,179.6236759187705,-2.558351693101003,145.39081584176392,B,B,34.763669499347614,E,-240.81540761878165,0
26-35,Divorced,Buddhist,Mental,-26.106151289981334,121.15370244639882,D,D,-175.6990279175795,D,114.25533520244448,83.99488812748793,152.04830663371018,-100.1627043475924,D,E,59.35380214027247,C,105.45740909242727,1
18-25,Divorced,Christian,None,22.15303151819537,55.63955874931652,A,B,89.11024528605785,E,-148.9336331927956,-81.0590401397305,153.54237990754552,57.114740157011425,A,C,189.75185816057945,C,175.33233319081788,0
26-35,Single,Muslim,Yes,-107.33490256980673,148.07313479161144,A,C,23.30667843403083,C,-120.07091189680759,53.988645147018474,20.046568988851853,-141.42848276078973,E,D,-11.061901230823242,D,-123.01764878949584,1
36-50,Single,Hindu,Both,-60.12861492643483,18.146643591307456,A,D,-111.98653902401885,A,152.16407007477346,50.322470770447936,-122.4143363494868,14.617444909192276,E,A,-130.4156732604936,C,141.94006418493672,1
65+,Married,Buddhist,Both,-65.88818044106316,46.877101620124215,B,A,-28.072055219265312,D,-88.07512200647018,-58.69216127144035,80.06033451751615,33.96432447720289,D,E,-19.962569957462502,B,103.83747568919233,1
26-35,Married,Muslim,Yes,107.56666694260906,-26.819935766593506,A,C,111.37237608715608,A,104.3142248554344,-44.44939589771672,39.99529635335811,19.611570316897613,E,B,-215.4084675989284,E,58.97616351787644,1
36-50,Widowed,Muslim,No,7.3524183661460905,110.40544753285492,B,C,-14.350988763403686,D,-15.300048164781158,168.13757229949434,93.3119923675051,-24.334970071108668,B,E,8.98742111182896,C,52.43287411622977,1
36-50,Divorced,Christian,Yes,-31.681238207981337,122.29108564868183,B,D,-47.29546054684815,C,127.05128772729239,-40.10879488841393,164.10755051968786,73.1621824453247,B,B,-87.99874767944978,D,-41.001696288871074,1
51-65,Widowed,None,Mental,121.40142452674812,32.3434840714823,B,C,-47.9297788198985,D,-148.05927843401867,5.93599051821654,-126.71028844702477,-54.560308037788865,B,B,-233.5922909536235,E,62.25281527283081,0
18-25,Widowed,Muslim,Physical,-133.13185380350004,70.72774222925699,A,E,-31.864125994895065,C,51.10754135436723,-20.418683011633124,-60.81026169676637,26.070892025314095,D,C,-81.96125243267971,B,106.98530809478304,1
18-25,Divorced,Hindu,Both,-40.483961157225295,-139.12388530473393,B,A,3.7894412830447908,A,115.46158045437411,-195.56337085046934,145.510691788443,-62.59756751108158,E,C,74.57856824739777,C,-62.030471173421134,0
65+,Single,Jewish,Physical,248.9835774423892,-12.47336940755842,A,E,-48.50679501146381,A,88.49159508760587,-138.6866997520645,-126.537265819057,-157.91741852772668,A,D,-170.24403221028834,E,-185.18161373831822,1
51-65,Widowed,Hindu,No,22.898750835589276,-6.357523365255477,D,E,-139.02031415965357,E,204.8026207376213,-208.1543753078273,-108.22703135482685,-42.198459942505764,B,D,-27.150009459549196,C,213.59170671937267,1
51-65,Married,Jewish,Yes,96.13548174777416,35.42510243699381,B,C,-63.85044649212419,A,-2.005022859410471,-78.52639505822597,-26.072805829336865,-51.1140581833148,C,A,-97.88768227727286,D,121.49933399024258,0
65+,Single,Hindu,Yes,23.87598994802176,31.866865817074373,B,C,34.371464438688434,C,-163.03022138366572,-119.66572941412592,12.171096105931706,165.51613525639434,E,E,-14.383769847759897,B,28.22591911114752,0
36-50,Divorced,Muslim,Yes,-47.64490084539382,91.15028898437272,C,E,-42.43853573875837,D,-67.20736743613492,-115.70852276826255,59.28911767702585,-159.97894575646376,C,E,-19.499170302551576,B,-47.65426632703695,0
26-35,Single,Other,Mental,14.009780862973752,15.709289687032033,E,E,-150.2833871937042,B,-6.34515064262124,-191.1498786122985,-46.74451711306695,-120.6677174194171,D,C,-34.698570149106686,C,39.99551233942689,0
18-25,Single,None,Yes,241.9740495656193,-32.96963565598026,A,D,-35.45257227590114,C,158.51682084944417,10.287521234339353,66.02776734230305,144.43563492687775,C,C,-246.73299268145757,C,132.10753702236374,1
65+,Divorced,Christian,Physical,85.5293973689347,71.7210282782862,D,C,98.09437512997093,C,-91.76621093471014,-69.8833987169495,-167.08788774377624,117.25776286766548,D,B,3.623966190260578,E,9.517075098964012,0
26-35,Single,Muslim,Yes,-51.19040070358747,13.500245697597556,D,C,32.39896988004702,C,110.74790698168006,122.07498117193596,22.707341053842246,-51.64690101157249,B,E,-76.93839762837459,D,109.83572682606378,0
36-50,Widowed,Hindu,No,65.1183126313384,-186.11141580277652,D,D,-19.619744396294717,E,53.639248803361724,149.80202623508941,132.00681969856421,-25.0349662704092,D,C,60.3948651245292,E,108.3705486862787,0
51-65,Married,Christian,Both,47.50833823292284,-197.74675230975774,E,A,-206.0080235607996,E,-109.04063090631591,-90.28906501676013,-30.398081125443145,-47.62667760332967,D,C,-19.256427320034856,E,59.764273806095034,1
18-25,Widowed,Buddhist,None,31.6894969030392,72.32440151757348,B,E,173.60723330122303,C,18.473259034871486,139.84982239980067,-82.02363575016057,49.212153354182,E,A,-90.67688654246915,B,36.86815092001778,1
65+,Single,Other,Physical,108.89759752032803,69.57622317240002,C,E,72.62256154683824,D,-14.725588415505166,43.88339488362152,-31.93931758213481,25.24613396481984,D,D,-104.34451797091833,B,-176.35911626405522,1
51-65,Divorced,Jewish,Physical,-123.2022266508934,70.65496733833083,A,C,-7.650224320704188,A,127.68618024185017,48.28058225908653,-136.15411523463303,-103.20315081451726,C,D,-162.5933087260926,A,10.829298491640857,1
18-25,Single,Muslim,None,25.45535122629464,62.91381863076988,D,A,-145.94526591244852,D,19.37928073209817,8.234290317947941,-257.03438686083825,65.55134411474708,E,D,27.496850736655254,B,-22.34241189390253,1
18-25,Divorced,Other,Yes,35.56407711813049,1.860559257852747,E,A,195.92652288177462,B,-41.03054119304746,157.5044961674466,-95.75380845515481,-9.600825519761639,D,D,195.702924809156,C,92.8100603864798,1
26-35,Divorced,None,Mental,109.73532533010759,-94.0834761563224,B,B,31.073115424355755,A,34.50337257675514,-50.91302436810169,-45.393000475700504,93.53436212144975,E,A,-80.6256003678417,A,57.32000101467162,1
65+,Divorced,Other,No,-2.343235129173334,-92.18923171382893,D,E,-118.64093729496655,D,7.514806229754361,49.16298515457664,24.93895019876393,-67.45871475788583,A,D,43.890225562200406,E,269.68260590874206,1
26-35,Married,Buddhist,Mental,33.15948349605435,266.97030132631096,B,D,-1.2586119299167768,B,50.6857410064067,168.0756313177393,75.18204852435107,13.362989446865193,D,C,210.10672643519888,E,54.04202037706363,0
18-25,Single,Other,None,-135.02268870852168,-33.882505025145534,D,A,-76.27939080977032,E,-120.55276342791892,110.56240224099123,-175.8548004081151,-118.32861980783082,D,B,7.243233985708349,A,-266.95674241242256,1
36-50,Single,Muslim,Both,150.4610093974351,8.793069590041085,B,E,-81.41074475560944,D,-18.06231746694004,-83.55802500945093,17.49518276133602,71.6162155752648,B,A,10.38015519078542,C,71.6722084046454,0
51-65,Divorced,Jewish,None,110.93364680742998,-30.21364522211154,B,B,95.01101640578229,E,-45.09973337506592,-32.079942754125604,-37.70980633364737,-21.722281759625172,C,C,-101.38265969392009,C,-30.041546252471512,0
36-50,Divorced,Christian,Physical,241.81878652451877,65.47251192310881,C,D,2.9139518454120887,A,-154.85523416774322,-12.96267385113626,125.17293157042666,-100.80692982900494,B,A,102.96885144414836,E,40.97092571960189,1
26-35,Divorced,Other,Both,36.97477429186035,57.974597531844395,C,B,-154.46437891001733,B,-88.21092021492451,-55.775141566841015,123.90399834990662,-63.24522948621721,B,D,-194.5695901429599,A,-17.2570536912137,0
51-65,Widowed,Muslim,Both,-11.721503832700373,45.591398022431676,B,D,-31.906749381716367,B,-155.4906643892441,22.274377569319455,-20.0397260304963,-68.67867209540628,D,C,88.61424664744607,A,41.21729617239721,1
26-35,Married,Muslim,None,10.161104269603594,80.27224485965179,E,B,-163.04306920526383,B,-25.18035615770209,255.2304715617654,-13.676761671779342,152.8097613601209,E,E,35.57731118573317,B,-22.017511305000152,0
18-25,Single,Hindu,No,179.2376579488024,69.3472070778491,C,D,-73.905560832478,C,33.787401942454025,33.51226631403756,-50.031027661611304,222.35689509706722,E,D,49.1183314697062,B,127.2999696634297,1
18-25,Single,None,No,-46.50590636543264,2.6320382389738732,A,E,37.23883961974107,A,70.9073011142808,60.76354606440061,21.423694365282376,-56.30198680344161,E,C,-203.16295955133324,A,40.62460323194193,1
36-50,Divorced,Christian,Physical,72.35944108503341,152.43575001294008,A,C,156.86197771476495,B,8.075374608121882,64.15545113432373,115.96010685708038,-153.94912346149724,C,E,148.4134149703317,A,-95.23509106598796,0
36-50,Married,Buddhist,No,143.31573861382876,182.47855012274906,C,C,-38.92174104936438,C,49.22382929879372,-23.32469957730688,80.99455957075631,-91.76590513255275,A,C,-7.38596521873966,C,104.68157460444867,1
18-25,Widowed,Jewish,Both,247.94102100383571,-70.31556244903324,A,A,117.74661310621973,C,-223.9198227332544,172.7026289870704,-97.52421668953231,1.7477666824158828,A,E,-5.478501886886417,C,-62.65426907317626,0
26-35,Divorced,None,Both,-143.01688742168218,66.19210380160683,D,A,-127.37813070420414,E,87.56482700995603,1.4288839879023765,-30.012339436903506,-20.457445793387464,D,B,117.9804879496682,D,103.40906165628935,0
36-50,Married,None,Mental,-165.77899697799975,15.43480626750893,E,A,52.7731974155026,B,106.9379612318856,-191.45090430151836,-21.626703894923597,29.564716688424713,E,B,11.789816252552104,D,59.53850026036037,1
18-25,Single,Muslim,No,-12.66089947871874,-57.07798130743846,C,C,-89.17143525477199,B,-33.56913060728049,62.437225764410655,-21.346776053318266,117.78359282892362,B,E,-8.80115931350605,D,0.8289037930763096,0
18-25,Married,None,Both,147.07608680509668,331.89006120551335,C,C,26.814867438220443,D,91.96003521945349,92.13582961387934,0.7614681261863772,192.136521710978,A,D,-4.842902705210158,B,73.9723527374873,1
26-35,Divorced,Hindu,Both,-87.23282118239409,119.54042707699107,B,A,16.069382261250546,D,-39.32891028395921,11.793141348865474,139.4838484844329,-159.47555372130049,D,C,71.38892809892661,D,29.24450265494744,1
65+,Married,Buddhist,No,-82.28765796109755,108.37581831719179,D,B,9.118596021417115,E,-76.44633168370856,70.63974334107864,-39.99623200284586,28.835974286592354,D,C,-23.226860596194975,D,-50.71120098633192,1
65+,Single,Hindu,Both,-62.67601434964286,-108.8851272536306,E,E,-71.97481481057659,C,-66.18571542546475,-154.8208894495249,26.02830221730007,22.055620060526888,B,D,-20.222221779923093,B,-80.61620444243607,0
65+,Divorced,Hindu,Both,78.23865882396086,24.148660999653025,E,A,-89.93723253486255,C,-41.4961099871948,-105.47214876893804,-67.55671183155702,-135.26976861380282,D,B,-169.18138637730357,B,-40.356489714324304,0
65+,Married,Christian,None,100.33636351207727,-68.75181119265946,A,C,-21.27749117883212,A,39.812718998349375,18.30374538034172,60.93484785770593,74.57584799437363,A,B,86.93038548863674,B,-12.677434668578623,1
26-35,Widowed,Other,Yes,-81.54864204980431,65.51374636967664,B,D,51.987734925257165,B,7.759077987349203,-108.2649940634804,117.26186338420797,16.661334472475502,A,E,-6.618383245777862,E,-43.612513233681014,0
51-65,Single,Muslim,Mental,40.14850644672527,116.86042271531069,C,E,41.709329357539914,E,-84.56735532279201,22.26997907833442,-145.15129052883026,-15.66737035975225,C,A,65.90257946528541,D,-177.27266339165143,0
36-50,Divorced,Buddhist,Both,-161.06211319923239,18.37644363523777,A,A,-89.99805359088084,E,13.470220275201717,24.22378785761195,205.13741554956323,-127.82669331917249,A,A,162.2957365759019,E,-109.46884557638079,1
26-35,Married,Hindu,Yes,-74.58894835517792,-11.747488494716563,E,A,47.06508875361368,C,77.78521318198932,19.914873994622635,12.34407209036665,-123.77915603006942,C,D,41.049083477547505,A,140.84756106354004,1
51-65,Widowed,None,None,-41.5323686070016,252.8887962063384,C,A,43.77888636748921,C,76.36979788278175,214.0764996399264,70.75976067881685,57.422678921436784,B,B,49.48428467179238,C,34.36620992081611,0
51-65,Widowed,Hindu,None,-26.92834087471872,-55.18632385284275,A,C,-91.0482520162256,B,88.02441552884275,-92.34514296877965,-252.22175461415853,109.89724402444776,B,A,-99.9517028559053,B,159.26650720453839,1
18-25,Married,None,Mental,1.6382405358275203,-117.6402636951211,D,E,87.18482361893845,A,-83.4305766661781,256.3931155965245,21.61462299764653,38.26518541504389,C,E,20.47651214651926,C,11.867749358170931,0
36-50,Divorced,Buddhist,Both,83.5431537864957,-1.8261934743479826,D,A,46.2159943177876,C,-99.30106120709738,70.414261307423,274.92263417177037,-34.91089107667695,C,D,-47.61253831371495,D,51.64016217272269,1
36-50,Widowed,Muslim,Yes,-207.7739629732962,-119.07081565875777,C,A,-63.02368078558376,B,-133.08786718416712,-22.620726470169405,153.10769810197112,42.350343209161636,D,C,-166.70631668454394,D,18.55646255330926,0
26-35,Married,None,Both,-189.91776753966684,157.83491098980335,E,A,59.01157928241506,B,13.691943307057011,116.44160304129396,38.33814524387176,-58.43653968813117,E,D,6.091254143201002,D,-73.24015011294766,0
51-65,Widowed,None,Mental,-17.723697492924366,96.22052900066632,E,E,-87.82202058783898,C,-126.58023428548162,38.7625659595407,141.26320706518072,-258.43184605792004,B,A,-48.93289931365018,B,52.1755642412869,0
36-50,Divorced,Muslim,Yes,-132.12066829853953,57.93281762848442,B,B,-54.53912465407409,C,-1.9673598083833004,-118.61789582446826,-57.73348757351594,-137.21727358779395,E,B,-102.52664697236631,E,41.49380305010391,0
18-25,Divorced,Jewish,Yes,12.217747054498316,-4.9554412233881635,A,D,191.41843811450877,C,47.27824673005229,-27.189480822763535,122.33479654297612,122.205344831427,C,D,-20.80367625675686,D,-167.21808791870365,0
65+,Single,Christian,Physical,-75.63057901685485,-111.15119429434573,D,A,-81.27574395819418,C,-6.467410670078524,-143.09010534889956,-14.961614286732381,183.5542620013772,A,A,53.902605478053054,C,20.57468403455237,1
18-25,Married,Hindu,Yes,118.63849925941274,41.52095913823702,A,E,105.57417572745887,A,42.37616064527674,14.985120834480517,101.02000000074676,42.94469042454798,A,C,79.52451311118962,E,-4.832365200251046,1
51-65,Single,Muslim,Physical,81.66009025240865,-72.1803986983597,B,C,61.624909490072085,E,35.47657249027338,-47.71835857034492,-63.60656053608002,-138.36775636656603,C,B,53.41958277623503,C,21.04070854055518,0
26-35,Single,Hindu,Mental,-38.846429794528056,199.96239890986902,C,B,-15.844308696764312,C,92.84708328254159,20.573198034619335,105.62688081585377,14.381943032121502,B,A,63.74183003310504,E,83.57146405193056,1
51-65,Divorced,Christian,None,54.676878931682104,130.5647895854816,B,B,147.09812048714736,E,-13.210034862397285,42.33495807369921,82.77818437283057,-14.284463728314165,D,B,15.706591406158644,A,250.40092898467833,0
18-25,Divorced,Buddhist,Mental,40.22850776774357,-61.35221181725061,D,E,-19.052706937221114,D,107.44653416733698,205.41357025410875,121.10970600781341,121.7574362593862,B,A,22.66273859469091,B,-17.371763291376,0
26-35,Single,Christian,Mental,117.2718604419669,143.82034181135572,B,E,-129.48694748024806,C,-11.249824721358326,-31.832761673292037,79.413694379622,-23.527556571556126,E,D,-24.966536908953284,D,35.40874637646479,1
51-65,Married,Buddhist,Yes,94.58024410890454,136.05573217295716,B,A,68.56495162086821,D,-64.40007525923329,30.007513912894073,-230.8213149959407,-2.5012258649615333,D,B,127.48399889596571,B,-53.94789112403801,1
36-50,Married,Muslim,No,91.96786634890465,-106.98994615917867,C,A,17.569937946050967,E,-101.84361853929475,-63.68083361831333,-98.84618791665667,38.32334923539016,A,B,-81.76361654490495,A,133.90218829730435,0
65+,Widowed,None,Both,-77.43236383375121,61.50522587471684,C,A,-81.4387893606539,D,24.321562680103558,-112.85941450591395,-29.315140713186715,97.87709815672899,C,D,-119.03493701230803,A,184.1977788843877,0
65+,Widowed,Muslim,None,83.28360200312,-192.50383322993102,D,A,-60.12638600866423,A,188.5421706917049,-55.87525017733235,40.02534448919405,-48.37049466917103,C,D,181.14132166356782,C,-58.20086487959982,1
18-25,Single,Other,No,94.8752620096975,-83.26296789788623,A,D,-91.35809739710862,C,-25.761238105767852,-33.18842301085906,56.836729291379875,53.445180400349024,D,C,44.92604664314937,C,-136.57302516351817,0
26-35,Divorced,Christian,None,-28.19128913710202,56.32409522492088,A,D,-114.37428593372898,B,96.28569146773674,-156.67021365614517,267.4674740465583,-105.2534229264641,A,C,75.5060179443314,B,-11.660393324563618,0
36-50,Single,Hindu,No,59.01281448203437,-32.30579224038195,E,B,-40.90093422398416,C,31.951550894987985,-96.31158284720432,121.16323702530151,-54.475460102603535,B,E,-210.1315299624561,A,-166.9174063422559,1
18-25,Divorced,Buddhist,Physical,-69.02054351061449,-33.443270770752626,B,D,-228.19596165377766,B,93.2698927272693,-2.3539810482238557,-134.31858843779366,-139.03099472140173,E,B,-101.66791010666323,E,16.532280897943735,1
26-35,Single,Muslim,Both,-144.35951956114243,-19.827357548292124,A,A,-19.30468295235531,B,-92.59349134118445,-51.83518673132432,5.09723994747801,81.88357036149573,E,A,-6.642326460841308,B,-111.75246965604389,0
18-25,Widowed,None,Both,227.41923498235423,113.45400311132525,B,C,23.120342577906225,B,-18.580154131550223,-112.23745823150936,81.36963176844343,-88.49027647056984,C,B,-89.33190688493879,D,-121.64318448345679,0
51-65,Married,Hindu,No,26.598995240074817,41.644287661993104,E,C,-41.87600845452029,E,-150.81173332394076,189.17465531476117,0.5046008038165464,176.47513443259456,A,D,22.86118734383904,C,26.454620830867903,1
26-35,Married,Christian,No,-84.68931780781524,-46.1876294704727,A,B,75.6582388670196,C,217.22536401105862,154.39531555550593,44.850984760316756,9.886794548294901,E,B,-25.074474446023338,B,-17.303940856187378,0
65+,Widowed,Other,Physical,21.233707016908465,14.164390669159864,E,D,-4.688911964215454,C,-85.92575827993127,-79.10396388593963,113.21312012917053,-9.614580675360337,A,E,109.55869024073766,B,-58.30686521879085,0
18-25,Married,Hindu,Both,-194.90284335157318,238.26161634650927,E,A,-14.920608246692597,A,101.97627309867572,-2.510815593354427,38.07450758024751,-108.8007661142284,C,E,132.01644813683902,B,-52.02302365761907,1
26-35,Single,Hindu,No,-3.0538345189598086,112.52431588112262,C,B,-15.314330441570052,B,-31.927802855876696,36.447128414151635,122.96096185632435,85.40117977827033,B,D,-174.22327235431604,A,130.0668664239503,1
