military,genero,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Veteran,F,No,102.37750003782008,B,-70.48080091023982,A,157.90176157088132,E,-25.36008303668533,B,-136.3597696469617,-44.35187525477375,-405.21127063039586,A,-23.98002293555815,B,-31.883451533478425,-88.30237701185531,4.276942239893219,E,7.4829683253868255,0
Non-Veteran,Male,Yes,14.46392838474067,B,57.06619050806634,E,-116.93777964517093,E,-117.77518648793921,D,23.079629430950945,100.1437779284372,-315.69807889763024,A,-110.45760540582432,D,-105.03438946895476,-64.58894308518079,-72.71263551013628,B,147.9533449375734,0
Yes,F,No,73.35976404415878,E,-0.1323979535184068,A,-75.75094410656558,A,-127.53224078723125,A,61.16902806043618,87.90491022996993,-90.22627843549735,A,-81.58347953721385,C,189.49946148396234,-5.498680774703887,-19.332754519219023,E,-9.404978023868088,1
Non-Veteran,Female,Both,126.96524238236316,D,-126.7208255093762,E,-80.34342772805806,D,-105.22708930134806,A,-11.151731233394942,-60.53607043157015,78.31246571808329,A,-308.02335364545286,E,84.98683733104887,215.7390284197468,70.5152073238679,A,-13.14767123674121,1
Non-Veteran,F,None,-95.86811804653821,A,141.6989121767537,B,114.88868489726636,A,-26.94820827642151,A,97.26195746832487,-75.13682098563423,63.46981889894205,C,73.21801842649566,B,168.11643985318733,-175.2011786822279,100.72764779559557,E,-106.32427516543052,0
Veteran,Non-binary,None,62.386570276532225,B,-123.14515762209015,B,2.133336365671566,A,13.83418247055001,E,-25.01252248349019,-177.95743850717557,-70.83763197312547,D,-185.0990257518281,C,30.611666227243532,157.10918247606477,63.872014348159354,C,40.755835797842074,1
Yes,Female,Mental,-122.78860867673585,D,-127.69547667229062,C,-123.916656735742,B,-48.84953555047385,E,83.03080958730197,-162.5039261010238,-98.73448475350358,D,-116.4524419219368,D,70.11997525496952,-32.5832142469107,56.453143236918514,D,63.67598868070462,0
Yes,Other,Yes,34.798188999105655,C,110.19032132712259,A,72.71004843252715,C,105.06683530954595,D,-54.828436900248754,21.916588733727526,65.35166922788459,A,-1.0001603118576892,B,-69.54775535409885,-61.03761600113319,98.85888888192326,D,52.23582252050001,1
No,Female,Physical,-151.8595188360434,D,-28.396311122548767,D,-53.56586187181911,A,-91.74978582058021,A,-15.605055956712729,2.6314286988380045,91.65813577881045,E,116.23443897612474,C,-50.96639509742926,8.819455968735708,76.45133232353162,E,-39.9905343731356,0
No,Female,None,-1.3070641326566654,C,49.83127822737036,A,138.3464215496847,A,111.60307071752193,D,-84.9829913588935,171.7556076604026,-79.20930944951327,C,59.463631073199,B,75.22075365584212,84.81381228904084,27.585136153512686,E,52.40888834071746,0
Non-Veteran,Female,No,-143.19575486127496,B,185.3681167101477,C,-37.71103041544604,D,133.26022630257324,C,26.409322332240905,161.11488395672197,-91.55412986619079,D,173.6363477617728,D,-61.40341010766128,-48.727987231708944,-34.48403877878131,E,-8.225722430746941,1
No,Male,Yes,11.913809329443907,B,0.8253681567771817,B,43.84237474105008,D,4.9378875103976405,C,-94.10197872844526,-1.3784419012174647,-179.41000280099567,D,95.16621580901611,C,-180.2478544385676,-63.43411056376408,119.26569302834082,D,241.0157190017074,0
Non-Veteran,F,No,50.824149140380385,B,40.12888643530543,C,216.46946862964813,D,5.7455220559927715,A,-15.959270665300384,3.5778666060011504,-76.68059493675646,A,-144.65032174933614,C,-8.321789853121855,-134.62301306365816,108.6357248270889,D,-168.52799441936006,1
Veteran,F,None,161.64647975853399,E,28.625117116844446,A,216.5833033247032,E,-184.38872347577006,E,-193.86583410799383,-42.42599861936869,18.05469779808366,B,-8.220278053296838,D,56.345132951754586,-15.047644583653346,-32.453288513479364,D,0.03474348532447811,1
No,Other,None,-9.152387746589428,E,94.0989822153644,C,173.93816822447442,A,71.88340251638667,A,34.328712157188804,184.10176862347996,-116.18837690363675,B,-70.69260399370033,E,-28.226066630932323,-210.83907234737595,-142.41843170429934,C,-148.40822616972707,1
No,Non-binary,Mental,-50.17278283712376,E,-58.746146336953906,D,-57.745941193668884,B,141.19445182758002,A,70.95758107449717,-18.239143700190144,63.170442235959456,A,92.20015966989844,A,49.31855713854816,34.82127261391225,64.71564060230179,C,4.2755201452893274,0
Yes,Female,Both,-90.05858576733927,B,-156.91538353571153,C,160.1668013803469,B,131.36278563095462,C,79.24448081324134,62.88726696305527,-21.428282849170717,C,87.43265792634597,B,208.3649509468518,74.605283405512,-36.91593046525895,B,-0.8586302945037723,0
Non-Veteran,Male,None,-176.68137418441336,A,60.18470045275913,A,-33.121771981289264,E,3.7233806729282413,B,-12.438772060961652,64.79135207042663,23.990086884617867,A,-124.61101898568097,E,-21.651330490794678,-27.878698368345066,-23.058859377412,B,126.0646828685856,0
Veteran,M,Physical,-114.0792178445388,D,64.5266431573547,D,-47.33563528824714,B,115.48221859891828,C,16.315885554918527,100.9597599682522,105.79161606571645,B,57.78220957945053,E,-310.01505702437765,-33.81328572249211,-55.08790571543173,D,-11.768507949939538,0
Veteran,Male,None,115.71173355371947,B,-41.33092923322079,B,-45.61480224289407,A,-111.45284585586768,D,-5.628921549565676,124.89826112077208,56.22432850622175,E,-29.28140920414669,E,-215.89314272323023,-31.4211918970399,23.552309935113495,B,-21.93942165518578,1
No,Female,Both,-163.74667540802858,B,152.41846658520538,D,11.76738156072992,C,95.28329056084857,E,-133.10248670263326,45.319624163629804,-78.2950240527612,A,-17.31550695574309,A,-8.938225623782156,29.355738271919858,56.01247136931809,D,-261.50510064861965,0
Yes,F,Both,-0.21146334890055704,E,40.8912126652273,C,54.39753115857453,E,-7.087680905675098,D,-68.01481387669614,-19.27581854567915,-159.88601295108305,C,35.94059027194799,C,198.51834142521076,135.16537154543175,67.28563071134593,C,112.0396501855564,1
No,Other,Mental,43.68892429988245,B,-148.3247026170774,B,-128.05130282319956,D,-52.481138267597494,A,22.300215362308194,-0.10252013136412506,127.11616431218957,E,113.86838312529473,B,158.12301475309053,189.38370687253007,-37.63309228804782,C,-83.76080185150943,0
Non-Veteran,Male,None,165.47261005824566,C,93.07848120959794,E,42.71145628648279,A,-39.705080128826424,D,6.945810516802103,25.91972278276379,-117.19000812416687,D,46.30609484313338,B,93.80654293466954,-70.2433199260264,54.170246211076844,E,-73.11109267841096,1
No,Female,Both,-47.70690042492023,A,-72.76277435462522,E,-283.47033971689075,E,-100.72339955738481,C,80.0405844477577,1.2437706247674465,-18.743794751992684,E,-199.11206033676714,A,37.82864131636087,-7.2951840509360615,-202.2588774523419,C,92.08943947282012,1
No,Female,Mental,158.88997415787767,C,-89.26470046822878,C,13.005168422106303,B,16.83164386203509,A,30.90180460827915,131.50553038824526,112.02933393201549,D,-96.03856816115662,E,-47.99581822889914,149.57145788211724,92.2558246134755,B,19.497922504412866,0
Non-Veteran,Female,Physical,75.5677457908401,A,14.892827886190007,A,-10.226595048163443,B,190.0169290676712,D,-27.68303121367164,36.64997822365956,49.77632605740139,C,-91.40739634581534,E,-65.06219930913646,-9.673275572248183,-35.35822058116692,C,-24.05495849814936,0
Veteran,Male,Both,-14.47753698897552,D,44.283744188938364,B,-55.20084964196964,C,-141.8155302111689,A,59.695596868092295,-123.87147374171991,107.48816105702277,D,-167.89024229808797,C,292.5488710268488,80.67245379936068,11.197785620642106,B,-2.504430682994369,1
No,Male,Both,120.36557025173008,E,-193.54414158476106,B,-10.735265071745204,B,170.87125587832642,E,-10.978745537644757,48.21402408928825,115.12766510805608,D,-134.64231229446582,D,31.22726909896289,-75.44579917326936,36.08586947572866,A,55.13123362000282,0
No,Male,Mental,-122.52426979447111,E,-152.41864806384694,A,-18.569055757577864,B,-13.149872570221403,C,-66.58443486298997,111.98836646799344,56.48571634389512,E,-19.475787896158646,C,-22.705454096697082,-83.32123414527712,-91.86054604629784,B,-154.75943189352228,0
Veteran,Female,Physical,-110.18969475785568,D,-24.736174310768472,E,-64.87092913586967,B,-140.63404852837527,C,126.96414105450063,88.78311767520363,-93.41128411670063,B,-64.64811283510626,A,-8.291751689512216,40.29080113667058,-209.93570638538665,C,36.75698115388862,1
Veteran,Male,None,14.31778319738857,A,48.12050401695493,A,-17.4830038777701,A,-0.6894135509305591,B,113.55454095177156,-50.345222172240135,-63.191050012046105,D,6.1540547281913875,D,50.09047624161509,12.598571520262238,-169.37606885754317,D,152.94639505111797,1
No,F,Mental,-17.28852194171334,B,-222.09480788437682,A,50.47189235525087,A,10.680267278470083,A,90.84474252824975,-7.44336501512487,2.2547428633429307,A,-93.11860489404367,A,26.63052623557315,-49.20758894826753,117.47507018142119,B,34.06236765344671,0
Yes,Other,Both,-39.516583291411386,A,-1.6226830470553943,D,-121.21741365614342,D,123.5496637527071,A,-63.69665785472378,74.96771566747198,-17.31990300866147,C,-28.018861138701386,B,127.61734535158537,-61.21153385957605,-79.87695006494752,E,-31.06987587364909,1
No,Other,Mental,99.53341254968396,A,-15.774512488415485,D,-79.38644611312846,D,-53.751321425582134,D,-62.54637802393624,-168.05220486251045,-43.291149283435274,B,40.852113803519266,E,34.343384585685335,20.37127635449543,76.46879097537736,B,82.17153745660188,0
Yes,Other,Yes,-175.76684568922852,D,6.572139273728358,A,-195.24717119566876,B,-36.88758394410622,E,-164.35805334640654,-55.16049026428874,3.0259702077175943,E,77.29701758357038,C,28.740861973605774,-158.70103563084095,122.44410505781869,A,-120.81853101192999,0
No,Male,None,-57.25651631793416,E,82.38042843279344,C,214.62700360081345,E,-22.63773150230938,B,-69.13273596467697,4.485261265782701,61.52461813634487,D,-78.43521595157925,E,51.803142049515436,178.13938380644618,-113.15455188454888,C,-11.810624567430171,1
Veteran,Non-binary,Both,181.4341485421681,D,-110.23403668590205,B,-72.85479693614151,D,14.762765723063525,B,7.068834606685891,169.24278664594198,-77.31344332676395,C,44.46692158432013,A,29.611123363527064,101.10952957779212,-19.69183659491511,C,-3.994280250804607,0
Yes,Non-binary,Mental,21.828850995431786,D,-113.0262728519654,C,-7.4138734871198935,C,-70.90926170313125,C,-87.24088479496311,-119.24502634881998,-54.25598606467334,C,97.12805580348065,A,71.6150034471024,66.23978100270305,-65.95829945367221,B,-72.40156790995546,0
Yes,Non-binary,None,-32.62682314313861,C,-41.693703248021066,B,4.856056923302674,B,-114.88733980103648,C,38.36968360777455,-46.886970900667954,-96.44127983494066,D,-116.04496681157654,B,-119.20352399811078,-48.05725197384501,78.81880614520583,E,-10.264443834227018,1
Non-Veteran,Other,Both,-85.30875406301612,C,-127.09805349908521,A,-147.12537770958838,E,54.12431609798555,D,-69.89272987010814,-76.18472172025238,171.7257841993011,C,27.25456365970255,E,-116.2790311045748,-85.37878381880881,155.5657230388263,E,52.18507506414621,0
Yes,F,Yes,48.726342336849356,C,105.18676292183757,D,-26.793456827139504,A,-65.74726617424344,A,59.95641183289588,63.574103243674394,-59.64303873607233,C,-41.08358167906378,D,12.486703125385684,44.54183456840037,21.90389356572205,A,-17.978231622182363,0
Yes,Male,Both,-15.41902194762673,C,-118.34905024980173,E,-41.21658141682341,C,122.7505934432812,C,47.561821800735835,76.00051274323366,-2.893568509545936,B,-76.5327525643586,C,-6.294323151340943,99.53319309132873,-127.46837154512474,C,106.56649618001144,1
Yes,M,No,-28.75176136520658,E,39.758048079119426,A,-97.70102859410821,C,-111.02860870389515,C,36.07324697407153,-129.66050535106143,-14.506045669583134,B,-78.11165581977218,B,78.43001915959661,-41.52395087518078,-117.0117119889823,E,-51.552460321271475,1
Veteran,F,Mental,149.24573731095953,C,-83.22798661979442,C,-60.44886828087167,C,110.14431226110383,E,-114.70425981537919,-13.064891711861732,-172.19888192314448,D,-27.726842906617517,C,112.10765607689204,-14.877250883112714,-80.39255569645769,C,147.43244079940007,0
Veteran,Male,Mental,29.897205175985274,D,38.11031621877095,D,49.83307006749777,E,-103.7695355667948,B,-95.55169935532966,122.01075339907683,-101.82655511026213,D,50.657992273356776,B,-156.38821859815098,-39.54201887463622,-261.0234869920564,C,-6.223154702299698,1
Yes,M,Yes,14.183108859855723,C,-71.04991628601158,A,-63.11066694331837,E,-33.673444736811156,B,-54.03338230892223,207.37876737998923,57.67755378557409,D,-13.86833980087237,A,35.336147766293294,109.56061217349044,-134.68530888675463,D,202.9379956314808,0
Yes,Female,Mental,-154.586836399737,E,44.89107991010782,B,128.2285445981509,B,36.36528301138869,A,29.155296189331736,62.47364819304618,30.0815345578471,D,-130.6825596733917,E,-8.769323103978767,21.93087261699703,-108.6424474108647,E,-7.390264383345034,1
Non-Veteran,F,Both,29.301820412851892,B,73.41283626225696,E,-66.16477608826332,D,20.538678014203136,B,-31.20738018078369,-196.93069690821625,-163.15311648791632,C,10.160521746717968,D,39.67490634042113,-56.99943010257839,23.996530336389306,B,13.16839882567197,0
Non-Veteran,Non-binary,Yes,142.6222166961476,D,189.40650106657202,A,134.7476355956542,B,-128.3346187201993,B,-250.86648559770293,4.725287328490998,72.55928314617984,E,-70.59291358067541,A,10.731776605571744,-88.54846669842857,7.162748356589573,D,14.665919324763166,1
Non-Veteran,Female,Mental,-24.8030214550614,A,-138.64270737386357,C,-123.01821206585844,D,-37.35891116167837,E,-20.14815230179224,-68.00393228884695,42.86239136875538,D,161.09763098285453,C,20.474234833709186,74.2142980583807,123.81231241580562,D,16.33337673508195,1
Yes,Other,Mental,127.58360823723042,D,102.07054522749941,C,-117.58316323976557,A,-179.23279551175605,A,149.91986417551325,97.39851806390921,-45.12691275580605,D,-55.038881964540046,C,-24.227742248693044,123.87490432247787,-61.94602731751265,A,10.507861590484628,1
Veteran,Male,No,-63.28781441521881,C,114.88615652468575,C,84.83863030891321,E,45.39450342088153,A,112.05494189816724,-29.24796225282274,-70.0983159767298,C,16.774267624836117,D,-38.357153087588706,51.452116707441576,-152.4271816666233,B,168.07072183441616,1
Non-Veteran,Other,Mental,-51.83847541258023,C,-122.3453772866416,B,-119.41265286495495,E,60.05196617786919,C,75.1341936452553,38.12880584568099,-86.22894992832244,E,-16.633380730468165,E,-163.8005465241328,24.667358404298696,-109.44287520875258,D,-195.48144412707103,0
Veteran,Non-binary,Yes,-47.66910876646847,E,24.42236629651272,D,-32.785326988031905,D,-106.72833823864897,D,86.09348595904845,-42.5434804662242,3.9819430386374823,D,-91.7815633813378,B,-91.20831190221378,-114.36849294713237,-90.55955155526391,A,-29.97215778619407,0
Non-Veteran,Non-binary,Yes,-6.120957694587315,A,-75.5315558725819,D,13.098168335459764,A,62.162889053235745,D,-155.72969190899076,12.03923752838756,-33.268826867654745,B,-153.70094816342515,D,-3.5343174991705286,-194.31805408023573,69.71726394475671,C,73.31523966055235,1
No,Other,Yes,67.89167293115915,A,103.19607446803933,E,170.53397673301336,E,205.53368198829594,D,7.60517827998002,-12.871529264262948,13.462735358133324,C,20.91820099825988,D,43.01085138655319,-118.17227953609444,76.12407064235454,D,-36.16760942397048,0
Non-Veteran,Non-binary,Physical,-41.2177892600819,D,-43.934563368268606,E,-100.7782908256615,B,56.795575966799504,C,-116.52778240955308,-90.95415732193058,-5.984155840561144,C,17.388216685798575,C,-204.9570151874472,-23.315798928065764,71.55380675316654,E,258.79512800768737,1
Non-Veteran,Other,None,-186.71580493732077,B,45.823646871434974,C,-53.797378106831836,A,-79.71986248579086,D,130.08166156710396,59.901401911689625,128.7188910997939,B,-71.19055925640102,C,91.75231935265727,143.59139892279603,-19.09654643803682,C,209.35880459062219,0
Non-Veteran,Male,Both,115.04008489419031,D,-41.10505246025661,A,110.21198568611952,E,61.46754209832758,A,-15.394522407385278,-185.35014182215187,158.46349957592483,C,6.536568972105976,E,201.92202012411337,-95.59442749493593,-9.512189756317499,B,-55.900136812031974,1
Non-Veteran,Female,Mental,101.46946600442372,B,64.13176067718707,D,-134.8956167717537,D,-40.92834042614519,C,123.75840012152841,-9.364244671270011,-112.35923004258966,C,-35.05824013071706,D,-59.22146756869942,-72.98851586926511,102.35211226196273,E,-116.14809904342562,1
Veteran,Non-binary,No,68.17583632814748,D,-22.03210147153135,A,-17.375839494393816,A,-56.84991693558701,E,-89.42431285558729,53.952883648377515,-130.45358258538803,A,-50.14043694169147,C,-8.714337514011005,-1.8992920688048989,-74.55356598949196,A,45.51251964633229,1
No,Other,Both,-17.325488761498313,C,5.585659279263307,B,8.31867997164815,C,206.70854545344102,A,-38.4249332089776,-3.580940373385366,-53.15678196350619,B,40.70146826647656,A,12.99442926892759,-82.3225015774193,169.35002164197027,D,-78.47546305696707,0
Veteran,Female,Mental,80.92339318868241,D,104.81131644013546,D,-35.568189420944066,C,31.051979009430614,B,-72.52018008369608,-25.94776818497344,-9.406993217489731,B,76.61474620098141,B,5.726403257944412,57.643755297057,89.42445068130523,C,52.37597553227273,1
Yes,M,Both,-11.17901493695287,B,-50.2100527336349,C,91.53129543835921,C,4.371230831350964,D,36.29863365231486,-4.591360318687899,107.41913147689797,D,-54.95019256968819,B,107.88159224299223,-2.8145042830024742,-76.52867699604248,B,145.35226922968675,1
No,Female,None,89.14441476433466,A,63.20668064452881,D,-71.15076843372583,D,38.69928624667852,C,-123.89619470234834,72.05998822302749,46.18660537268232,A,136.0751839491523,E,-41.47324604821295,138.30567946199218,-71.97256503204518,D,-20.687665112822188,1
No,M,None,29.817481335029157,E,-19.321744128345568,E,-28.071348372164323,A,33.96329629949132,B,3.8424767717375894,-35.15061460120932,83.43915557917852,B,14.316768633455352,E,111.42814369634138,-6.601156394001803,-4.768574255304942,C,-237.8444998256806,0
No,Male,No,108.87335334329664,A,-1.9317676661514873,C,97.14118615698122,C,-15.132381929068995,D,-145.8514090897301,-95.74773922308641,18.38913649877522,B,-165.4394777924768,C,142.6621122731522,-53.51539544767887,96.34150335903534,E,-94.66826475748388,1
Yes,Male,Both,36.116952906801,E,113.63078602873509,E,-87.47200044510392,E,241.8165651093486,D,-73.01996110399057,9.807450943740255,-145.1698931126836,C,20.414285367845117,D,-158.1132456226754,-82.31113824819751,1.7078007278430063,A,-48.89480320441727,0
No,M,Yes,-22.02077216397349,D,189.3013753458805,A,-23.914566011206304,C,-80.9179138221179,C,-127.07648901897124,-128.27120820125452,-167.08254418221472,E,155.22609060146868,A,-191.4186338249964,-3.5487702802886614,149.56267450797347,A,-65.02533195549105,1
No,Other,None,90.02842379938265,D,-140.66967657111528,A,-33.20372969011534,B,-5.2172268248597184,A,84.50467215777847,35.68150160068291,-141.25821566699116,A,8.793594252459558,A,-67.94734057418592,173.70912674252864,-131.59029910061724,E,35.23431104357307,0
Yes,Male,Physical,-57.00007954697838,C,-11.768066743259658,D,-29.416028925056594,E,-108.40507072343924,A,-133.37214894924904,-50.68765288634916,-38.74914304611079,A,104.551091387724,A,-74.89939606103974,-13.271447903534591,31.66678550340884,C,23.1293548579351,1
Yes,Other,None,-8.131070583720682,B,24.360358173867894,E,29.440992224370827,C,-119.42075838727983,A,67.31993145187717,-66.8852799705368,81.38160766424421,A,84.81328143725324,E,22.920022932098654,92.83841305170084,36.639767085329005,B,-230.7738775216186,1
Veteran,Non-binary,Mental,43.29629713091327,B,-82.2388093983285,B,-4.2899782943810445,C,53.23411487090873,B,209.4931996127482,-4.704910935620154,10.929813791990158,B,289.3041529487951,E,-113.6695876173698,-16.685106070366512,1.6555726003898894,C,42.35956704005599,0
Yes,Non-binary,Physical,-9.355019077209718,E,-122.98587043461136,C,96.76187477713482,A,80.09381306172384,A,29.445201211498134,64.63336637778613,-135.53014234213515,D,-46.6761737531503,B,107.97546419774196,212.9539782272217,-10.190455381599868,D,60.177119776705254,1
Non-Veteran,Female,Yes,-23.992090179906018,E,-292.0735062303377,A,80.75117708512857,A,294.11096857635323,C,48.527111831639246,29.557296991741765,-108.74160072672252,D,-36.40110990673411,B,-67.13123790088589,-45.41910903165222,37.64784080985451,A,15.365742384057896,0
No,Non-binary,None,-29.536436829107288,E,-83.78676511993652,C,2.3857256884612403,B,24.481271837231965,D,64.0987445615622,-52.83234832094069,-233.094254206507,D,-66.29426637168586,C,145.13121687982317,-156.19044422852238,-20.484139008223607,C,-54.302066066316335,0
Veteran,Female,None,55.367834859141354,D,131.37678686832942,C,-40.88887196019607,A,6.332168550517041,A,-43.51767125749104,41.236467085913546,30.007460958223742,E,-73.81298596435435,C,-155.39960353419306,-69.35369227533982,-100.59342451940229,A,-5.028713226714194,0
Non-Veteran,Female,No,-123.58279802407479,B,57.198627010430855,C,10.551430040212828,D,-50.00615580116232,E,115.10067202006063,99.18426552100865,11.173448703853202,A,17.44531566616711,E,-30.245719893473105,-96.05686222758064,-150.19922165785803,C,-21.29351646345686,1
No,M,No,-17.73683080138627,C,21.3800498507135,C,221.46459180252856,C,121.26383740152554,C,127.64571042102595,104.52198746002385,22.340443897577703,C,38.445818672899144,C,54.31688615666839,221.4777756596574,99.78097803412558,B,65.11205276211093,1
Yes,Non-binary,None,-99.10964758239992,D,16.745320697721873,E,17.977183259650094,A,145.86569860068278,B,280.5401776841668,-18.288187439234683,-20.741358904579624,B,-48.91159541788543,D,185.72873853369052,-74.40625176690811,-58.75648468024489,A,-70.761758242357,0
Non-Veteran,Female,None,-202.0455174909067,B,-12.175496141098046,E,18.741437397386917,E,-30.030739733177114,D,-11.000305702317565,76.30687772657897,47.193869602339376,A,-183.76320042608478,E,45.31451944911397,-73.57350778123812,92.20028414454548,B,1.626151996073234,1
Yes,Female,Both,90.43014468817601,B,145.69134508024752,A,-50.83019101469978,E,-137.81823026053436,B,-33.5344909421679,-77.15449769474051,215.00391616641497,A,-132.3937268038931,D,-30.604831838152535,-19.361081304636947,-67.23481640609123,D,36.09032937861194,0
Veteran,M,Both,92.20059596735169,E,67.57242670123061,E,-98.66326265327704,A,56.865961484148684,B,-26.803968582120525,-85.2597689591391,38.10186997853131,D,38.7100267320517,B,-174.27531677359406,-10.861999932943963,-28.468485850100734,C,-85.41201911878564,0
Non-Veteran,Other,No,-218.31703693703219,C,18.672912788657044,A,21.20354872972731,A,-114.47015899916839,A,91.32216837998007,129.3055783991861,94.5220158863222,D,22.463231752258963,B,-59.68982753911393,-43.442394686942485,-157.54884246218052,C,-57.172933040788095,0
Veteran,Female,Physical,77.94412618120252,C,-9.438849708276972,C,40.02146162116136,A,-93.27605884195467,E,-24.805168460152473,-16.52569227158623,15.21350729262305,E,105.32839323940675,B,8.368090804896099,90.53896213396233,97.64795117579536,D,0.9025095182072423,1
Veteran,M,Yes,80.66889067646457,E,93.24699900573081,D,21.809759088717012,C,199.05285329175211,C,-12.701829779187786,23.93335670179351,177.27228248617274,B,-313.0250266689044,A,-108.0791876307667,5.206622191358857,-4.2026130482607496,A,20.914094825325595,0
Non-Veteran,Non-binary,Mental,-116.17320098369352,E,-22.84641619346577,B,28.686385624682632,E,-72.00338596696066,B,50.04281691041265,107.36461987996752,-95.62427784889759,A,-151.49895012956256,D,27.256940121200568,22.592317893803024,-161.9378270310991,D,-192.09843096559885,1
Non-Veteran,Female,Yes,100.86095370322403,D,106.51974814726333,A,-196.78515711533083,D,-57.02801683574796,D,188.68250473483846,-165.21071354385842,-86.88328472385356,B,88.05987951673782,D,116.31694288444365,76.30393279465343,-168.14419634562103,E,44.613205726838444,1
Yes,Other,Yes,57.170492167635445,D,89.70665191245297,A,-13.212647784535877,B,94.59561468585039,E,13.210637758211213,200.54165122872232,23.57184720375234,A,-5.923797001249169,A,-5.176302246958585,-124.88510709652228,-142.22082543767308,A,45.95483114251107,1
Veteran,M,Both,-149.70976629641547,E,58.471426873461866,E,-122.28970679071234,A,-97.92868979458532,E,0.15726507071408727,-160.75937922444393,-161.06283425723296,A,3.037635619159786,C,-3.699527629300576,-87.73966719607152,115.20664549808698,D,5.041487942180208,1
Non-Veteran,M,Yes,-37.141969706668995,C,25.875209285244022,B,-108.78212716066882,A,-69.16411419028455,A,-19.001353364179838,67.46071873041156,-7.250390934820662,B,-111.16157591336506,D,47.22524777227049,-60.39819787201344,-203.0093835357579,C,115.6776972118523,1
Yes,M,Both,88.40629239662289,A,-209.76504464242086,E,-172.4682217215369,E,95.01250648352296,A,30.28308286211186,77.21174553456171,104.0476775137152,D,-256.12266183422514,B,211.03994542363154,-39.58246806238372,-90.12627209929232,C,71.14539712805733,0
Yes,Male,No,7.6943468178752745,E,21.856426071755582,D,22.07476394518441,C,-6.998448270321534,A,103.81234917734889,-54.432655825117216,-67.07961394767746,A,18.802753410774105,C,-76.51430898889062,115.96593184356763,-117.55445117953822,A,-11.121373779759352,1
Non-Veteran,Other,None,-9.25062748237931,B,-8.84347934424904,C,-126.41534747848324,C,-78.91341589198126,A,27.480857884639953,60.643594922170394,-49.523446739471936,A,112.93196278661503,E,-48.18432202548738,-138.77513038339058,15.944747361725723,D,100.28134571722464,0
Veteran,Other,Mental,89.4813722991933,D,69.30439341746947,A,125.19206582642282,D,106.32393187498401,E,-74.57555065361726,-19.431523527266133,-62.6392402882956,B,58.570792365298765,D,-5.0902821878982705,-50.03108027784151,-67.95538701631058,B,-154.35826335631702,1
Yes,Other,Mental,-107.04173167739417,C,-220.3942093513257,E,9.138906075466823,B,-125.37448290499506,B,-132.36228382089956,-75.97189031963,58.40192747257342,E,13.510061878321967,B,-12.200350741065478,181.34257610476416,19.41527617680454,D,193.07594966449722,1
Veteran,F,Yes,-17.496933886101043,E,-43.729637233933914,B,-98.17736446004405,B,74.5783258553551,C,-12.10527984447458,186.60401562435172,-47.97547659055637,B,283.1225671544936,A,1.239892791397801,165.9360741641842,7.800304832465262,C,-6.418221106849069,0
Yes,Non-binary,Mental,90.4659106921675,A,-57.74153036932266,A,23.375197760110936,A,61.324561673626995,D,-40.16437766876262,146.69341643343057,-131.61767819811598,D,-76.62067578628759,E,19.59489819500186,-41.82552604694799,-54.20257413230834,A,-173.33053991024414,1
Veteran,Non-binary,Both,9.372758980703237,A,15.421416455906789,A,137.99861131990426,D,7.577290320562915,D,189.29635227963615,-349.6178326870146,42.09620140526521,A,32.68569964451815,A,96.55336339594766,51.2398521467608,-32.83948547044153,C,-107.15354676260263,0
Yes,F,None,68.01043483790538,E,-130.85477909343038,A,-71.53528527855381,C,-23.825197255146925,A,78.15236684901546,-29.999119855435264,-57.268464861701695,E,-157.2816792333399,E,-0.30580299336511946,-84.25822285149735,135.9715456886714,E,-3.087791572631872,0
Veteran,M,None,44.21658464985333,C,-107.13164019790167,E,162.7884163567921,E,-82.32125137067378,D,60.13498675445451,121.78656978461984,-0.8737157186037005,A,92.38246563611202,E,-10.448493108125462,14.53434068956886,-77.94608475403008,A,104.67099755624565,1
Non-Veteran,Other,Both,-79.15331264850289,B,-165.94979536700575,A,-48.54932301871462,C,41.92705478130653,A,64.46291044392049,-33.699894138119085,-82.03348595239119,D,51.85721870446805,C,-65.10283382503114,75.53934933095458,149.09457578859843,D,-70.64039726917514,1
Yes,F,None,-59.708284217384985,D,-36.62347841820491,E,-63.81346449106776,E,-54.75658618193815,C,97.26987139310388,-88.01337542910638,128.73373487020172,B,-100.57942449376016,D,-49.506326378747396,-66.2894227133916,141.3019803722086,D,35.16530816512938,1
No,Female,Mental,-68.76397704977103,B,-7.5639745693326725,E,130.25048919058116,A,97.02031890870373,D,-26.012480631525055,-54.860504555116954,228.59945984225556,E,-91.89483530794723,B,168.93215223795886,-22.253661157377376,133.91038967132238,C,30.389646059715155,0
Non-Veteran,M,No,43.28801193333226,E,62.60404596085941,A,40.40938565531339,E,65.77727296463014,E,-82.62371734280649,-18.122354645018,-9.271704358067394,D,-178.60850322821386,E,6.39807079311869,-203.15809092657716,-2.6412762112433934,B,-228.17460833141885,0
Veteran,Other,Mental,104.89562724388053,A,-12.296586546409136,E,-58.11526250027622,A,-70.79367591964713,E,50.11958862456196,-36.77792893055904,16.698853148357557,B,-14.508389813976722,D,-51.715933930569705,75.80648818986502,40.570064660768494,D,-61.85505211367188,0
