faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Other,-28.65784470443,37.086076492610395,-147.4366528760576,E,122.06446016099972,D,E,28.830585927315973,B,B,E,1.7258228108741038,C,B,81.2119180651491,E,-132.15915047114927,1
Other,38.0488899586497,44.97667420077569,36.74378448248241,B,-91.05291068312023,D,B,22.50635738929191,A,A,C,-93.33614140161846,A,C,52.268644699406266,B,-52.786254363544536,1
Hindu,-70.53855589043131,-111.9378604371716,-43.89146546907774,B,-145.18880731984373,E,A,-162.29740460370553,B,A,A,-76.15507676187649,D,E,-112.92867613387969,E,-54.44222241631657,0
Other,84.048707493582,-23.553818115019485,-17.090018086009085,D,-4.837544050511812,D,B,-33.01029561993661,B,B,B,-157.8848108403964,D,E,-105.833440375668,A,121.9197244130424,0
Jewish,159.21311462012497,152.47561516750338,213.52204862076286,C,-49.544614747677976,C,B,-10.44926068326216,D,A,A,-4.499819854128259,B,C,91.1064319140142,B,-25.77390679998217,0
Other,66.18461204339332,-33.937113104292756,-170.7285521742088,E,17.32274558833712,D,B,172.50496339030286,C,B,A,-46.29982201193768,A,B,-53.092110938332425,E,-71.01507539342394,0
Christian,-7.410554218686885,-9.403245392589353,10.070204410714489,D,254.45574186599748,D,D,-82.8649586453928,E,D,A,-110.97827862802924,A,C,51.809770078106666,B,-141.56039419551252,1
Buddhist,-36.47095432208937,207.84426786492688,-101.00977294283186,A,-90.75640387766282,C,C,174.9680927293592,D,B,D,201.40332195300488,B,A,-25.37541406278882,A,173.35731605545854,1
Jewish,-255.81922305479367,50.22968424306574,-32.37225121667437,C,28.258449478622573,A,E,79.82595270893013,A,A,C,72.87870863058421,A,B,-77.45128141701929,C,-40.848181454990986,1
Hindu,-97.56159960342963,9.735071770627528,-164.90582434312716,E,-101.88586967544182,E,B,34.381970371709706,A,B,C,-8.959505438838628,A,E,45.03218205475715,A,-34.40947015709603,1
None,42.220291364315244,-117.15148812944187,-64.94170784949803,B,15.407589091410093,A,D,-138.25042645617015,A,A,D,19.078397575645457,A,C,-54.41378696185317,E,-118.6259258118022,0
Muslim,-1.9066274469048117,-3.248997656241831,0.35247779633381066,A,-4.086157823445283,A,D,12.828254748492782,C,C,A,84.88657352275668,A,C,81.65329620080801,A,61.17991514021425,0
None,-44.871669255989346,164.45220951251807,69.05326025235249,B,109.04556412964799,B,D,141.51765579835578,D,A,A,-201.03565271763478,B,B,49.42573703018021,B,-86.94776032577815,1
Other,-115.03399128819109,-14.295247580028747,117.84278100649715,E,188.39717711381815,C,E,181.99611175698638,B,C,B,59.744085743997886,A,C,-37.41153238779528,D,70.0891899476832,1
Buddhist,254.7597744951408,-84.24766163963331,-175.17513778360762,D,101.84396555282642,D,E,9.520943236217375,A,E,D,-13.210708230587406,A,A,35.272456465950434,E,188.60628501811354,1
Hindu,-171.15821329856504,92.02106445049047,-84.31522139996568,A,44.03140629340632,B,B,-118.75744850249797,E,C,A,32.3806903994562,E,B,-34.515269203556144,B,-133.64792947139796,0
Jewish,26.395663394924977,15.64146234878267,-100.82831133593075,D,8.218370937381108,B,A,89.44017972989703,D,C,E,-10.282431820406874,B,E,6.958771509137233,E,-85.33674091427346,1
None,43.210725306823534,164.41264781145372,7.304153717156827,D,49.55487935837066,D,E,-101.22224049696007,B,C,E,-53.04045820677099,B,B,162.00574629487022,C,9.737331422759697,0
Buddhist,25.437336259066747,117.1217538695857,-91.84080471162646,E,109.19427790862683,A,B,-18.910201247022197,B,C,C,-85.90498006572825,E,B,299.19025883725635,B,-56.83739278969079,1
Buddhist,36.76179092797821,-82.32817233024628,-27.43425802190623,A,-139.5088552052068,B,E,92.77838901109635,D,B,A,-80.77735682556079,E,E,197.5690172656865,E,-41.62375262238256,0
Muslim,-33.79567742684236,13.18531353956452,0.8094590308176932,E,30.043451776546405,E,C,19.738926569949438,B,C,B,50.33236373119452,D,B,20.46409338891469,A,-61.61708022207218,1
Buddhist,245.8927233907426,66.15522886930279,101.67230212192003,A,117.20727901658688,B,B,-229.26982820457823,D,C,E,150.02658706171158,D,B,-133.22660981500428,D,-52.418880533992976,1
Muslim,88.90311777255636,48.47841418184753,117.88788254782565,D,64.93361727501158,B,E,-51.84854999567479,C,E,C,35.48182998399459,E,E,42.37711652218732,B,106.35364916971332,0
None,59.52273691257697,-9.338861808351364,-117.31782644798724,C,-60.673673225142366,B,B,19.2390230135428,A,E,C,-267.61841293437357,C,C,76.96824645729691,C,-131.9982457900669,1
Buddhist,23.250683212599814,106.68303996821493,-97.24448383359857,E,71.20539903454723,A,B,73.92955849809975,E,B,E,97.97176299000925,B,E,3.6579838113515515,D,-22.22540349741735,0
Christian,-33.58293646697432,140.2983172318633,-35.70093376475615,D,79.57281176208457,E,C,-19.583832766425683,E,A,C,-13.733663710221625,E,E,-174.6704676717214,B,108.91455434885766,1
Other,32.30626966501233,-2.3673448604975578,79.28374270452335,D,-53.164138421475435,D,B,27.921537773857825,D,E,B,51.70846887185857,E,E,124.0024823077866,E,-33.349068298831874,0
Hindu,-47.276478857325095,56.83667183681005,-98.65827121217883,A,230.9573829347245,B,B,108.39252397621945,D,A,E,-215.6539120270065,A,D,-127.50790185333713,B,-71.55978687900648,1
None,-61.9623698330666,38.59353742773677,29.566560560631483,C,-78.11238812890309,D,E,-72.39602274871987,D,C,C,44.01995749263964,C,C,-136.0084767612424,B,-159.79986129416056,0
Hindu,-62.47514265425734,-12.802982303689614,-38.127517006018515,D,14.65322723439585,A,A,97.25558064401595,B,A,C,-47.52898737512732,D,C,14.97414956537359,A,-178.99411145731946,0
Hindu,12.350296213648154,-115.49401105524795,79.60940741920552,E,-7.665434164489001,E,B,-74.42676610573898,A,C,A,49.93504049638347,B,E,64.99694242445429,C,-73.24647751066694,0
Hindu,93.9428698733795,76.84281823088105,-132.8395100401472,D,175.98728821557586,D,B,33.46067536821278,C,E,B,24.797622479294425,D,B,68.6122182758429,E,-192.74782144679824,1
None,54.698575599460895,-119.37796847490712,-53.425066615211456,E,63.484516318729035,E,A,-138.35622847275073,C,E,E,-44.94091049969406,C,B,131.7512122789211,D,24.369809255470493,0
None,145.2431633557993,219.727747115927,-53.47994942844102,A,-224.60555892519363,E,C,-16.47653534679566,B,D,D,183.42256049283876,E,A,-36.021340266086234,D,-119.62353983177796,0
Christian,-26.83082883144338,162.2672789263526,15.698913056124187,A,164.25705428728608,B,B,60.40184803200849,A,A,B,5.3544300335458725,B,D,23.00729017404774,E,-5.001607182128294,1
None,17.203744570466867,33.47182434304595,1.1685769572931117,A,17.559556534836666,C,E,14.804859483196116,E,E,C,88.05825737023511,C,C,17.185677968226017,B,-127.677575893935,0
Christian,165.43551397044797,-95.14516383524648,20.318341103022224,E,-0.6623528337438042,C,C,-76.74383905686125,C,E,A,25.0189646133347,A,B,-38.04827192623524,C,-100.54184696116684,1
Hindu,97.11399518577737,204.88501037059996,35.8490510714728,A,75.20998349065677,E,C,-37.45111751834413,A,C,C,81.64004413014358,D,B,-3.7150898216377306,B,72.61147951607734,0
Buddhist,-54.6110766463804,-107.53488741588035,58.20498331878129,C,21.63684192259643,E,C,-167.8901162705849,A,B,C,182.85902433395879,E,C,46.5114619643657,C,18.161254326891395,0
Other,-86.98648157855955,-5.29397690005392,140.04875262108098,D,-211.58193641637587,B,C,-86.31054886641697,C,B,C,124.28023020213547,E,C,-37.643689696558624,D,52.006694885766805,1
Muslim,-343.3130851563528,-87.36433730502796,31.921989882506008,D,-51.35839903405145,D,A,-124.39718489000653,B,B,D,-13.466914390255141,B,C,-66.67236061461563,E,-81.99590665445177,0
Muslim,67.13026237584288,5.439457151937431,172.30559258975435,D,-25.310364853135027,E,E,-113.23934066265761,C,C,D,-10.147449385136177,E,A,-48.45670029154927,D,46.62438072721054,1
Muslim,-41.42139238568705,39.75468118695752,20.52678853632495,A,-72.69427316167977,E,C,109.71028170966066,A,A,B,-162.5535934146352,E,B,66.534934319811,C,-184.15632757371705,1
Jewish,98.03935974518645,-49.61895669922747,9.280015097281293,E,11.293856205074736,B,B,91.1209006866169,E,E,A,-37.26021868678769,D,B,137.4818132439047,B,18.11817067388269,1
Christian,-59.544177594349755,236.4927973420968,-31.078606681948095,A,-150.39672039660277,B,D,-62.162258817483604,C,B,D,-111.08311275104083,A,D,89.78509511716234,C,5.685826479398596,1
Hindu,-16.59790580450157,-11.137103427415116,-135.06073696396436,E,30.915135927082225,A,D,90.12479735983013,C,B,A,223.43716589919472,C,E,-55.734072035296336,B,-20.106479904508745,1
None,-27.52015353261288,43.05392935679949,-224.44065882190318,A,5.772503071673103,C,A,-12.137247829984668,C,A,A,-26.6334032367665,E,B,21.529099647731446,C,-26.72780695569525,1
Jewish,-23.5771197528991,13.14624367930636,85.15139526978504,E,106.76491434425,D,C,-265.83394650832236,D,B,E,-120.77962673316615,D,E,61.1875004366959,D,39.84435100695593,0
Christian,-33.29214953928662,-3.576958649019442,-39.28936619700827,D,-24.10663937960002,D,E,-21.039853204391136,D,E,D,62.946758486404164,D,B,12.750174848736966,B,157.98335139908278,0
Muslim,-77.5320450009259,82.72071486760413,53.72808698336035,D,133.6067449893506,C,A,-0.8471469971535001,D,C,E,-96.9352698577336,A,C,-28.172494762642003,C,22.23754580704567,0
Jewish,92.80586670410385,47.71847264675492,135.14581104260233,A,-215.1852048534193,C,E,37.487214066176236,A,E,B,63.21150067610593,B,D,-4.526349850325955,E,234.4757643244793,1
Christian,-15.914823478208847,94.74133191266795,-40.986182767019805,B,34.74606155948476,B,C,-44.17048607347991,B,C,A,-81.55396675195068,B,C,210.87263485054942,A,-61.15289087829595,1
Christian,19.245819558850368,-103.02371443418164,14.537534789168745,A,14.064828215316243,C,E,-90.51914257040141,C,B,C,-187.64177778358314,B,D,9.25123077596453,B,18.27554495569367,0
Muslim,-16.869085721357525,-83.36363442126388,-82.30642006173007,C,125.19338090558834,A,C,-122.70219265340172,E,E,C,-12.43898068609867,C,E,37.50129369248696,A,-87.81772415374972,0
Buddhist,-161.18429805318186,-188.10298639962434,170.18955627627176,C,-19.332080207519613,A,E,-64.91925189874655,D,C,E,52.830848214313086,E,E,7.241111598982808,E,-12.376046227244515,1
Buddhist,-37.909225992651976,74.14233812402364,-139.85309885935004,D,-19.500688522509698,E,E,37.216134085145185,B,E,A,-50.24056294405034,C,A,-6.782408398792978,E,62.06811446715144,0
None,51.42715116169396,71.45208253652703,101.03522098715207,B,-104.0362053926709,D,C,-66.07857590631168,A,A,C,57.62934280349287,A,E,77.81948494935132,E,-99.68048433338139,1
Jewish,-34.47531870466425,-4.835719966661063,-21.968626173584173,D,-15.936832410075032,E,C,-32.02332632361461,B,D,E,111.2002560623587,C,D,64.8112271004647,D,-136.4877527045985,0
Other,-132.85536190659667,9.72656300264203,199.2119999671029,B,104.52995789819937,A,C,-48.15128621703299,E,E,B,71.80200449186259,B,C,55.69235806959549,B,-74.38561830307884,0
Muslim,84.08417794723361,22.706777144281887,-20.280506260195548,D,31.076051816354173,D,A,97.48901306821725,E,B,D,91.8907823564838,E,B,-1.4265144172054833,C,-16.017633446488862,0
Muslim,-152.84984872248057,91.85550146982332,-132.9241678446713,C,-145.8455751487807,E,B,133.50586466322616,B,E,B,72.57184541687724,B,E,53.043804017056374,C,135.49583372661345,0
Buddhist,-51.38468716802945,107.14244503042121,-95.89346339438369,C,-51.51795731415953,B,E,-109.08556071084882,B,E,D,147.82737887195776,B,C,-102.84304031701382,C,-262.5256575792619,1
Other,-187.44417410536212,100.75205599741062,91.10754403168396,E,-109.87234791494906,E,C,82.08236019449276,B,B,A,-126.2248553567045,C,D,79.76216514195777,B,-29.587126264681356,0
Muslim,-73.40506456982077,21.776047690748037,-52.852677487784405,B,33.291073162061764,E,E,75.34964511807483,B,B,B,10.237719164205771,E,D,-6.027312679144434,A,64.94446667343185,1
Other,228.3819315058372,-28.171749959266553,-42.533544607503806,A,-2.873488432641211,E,E,22.287582333986872,C,E,E,-63.95319512513281,A,D,32.02063607222856,B,76.74844689782432,0
Christian,123.4982086856377,-73.18297652538024,37.41217017780286,C,-33.96288109894585,B,B,-92.02002642626225,D,B,E,57.444876008454884,A,C,-12.432559351676298,A,87.88708061705987,0
Jewish,108.25320618274175,-77.29207246123391,-180.81164709253056,B,89.92898721900119,B,C,-6.900480432368922,A,C,E,22.511224000546658,C,E,-199.41736856414803,A,-231.38223456645412,1
Buddhist,-151.30132674183264,-79.34352075494405,169.79446548977165,E,-94.79766236096678,B,D,-87.73342680852232,B,B,B,106.95335578025451,A,D,-9.093385871803642,A,10.74612751050904,1
Jewish,-56.351473576826926,25.65967709533866,24.56665355747549,A,148.40481521001567,C,A,14.09904834093227,B,D,E,-42.56738691763374,D,E,71.41294874497302,A,-37.99686897914331,1
Hindu,-148.77478219045886,-57.38828527114913,145.5600868241398,C,-45.14808290545517,A,C,-64.14592437662856,A,D,E,-37.20104962155059,D,C,-12.681768003256646,B,10.586423471077918,0
Other,29.198034821280494,23.69280268626325,-196.87771924500893,A,-25.42245541507481,B,C,204.12936728791027,D,D,D,-81.91268762451132,C,B,-130.0665595229775,C,113.42301052876486,0
Christian,8.725137043021268,-45.68738599674903,-127.84107765137477,E,-155.6727211873826,A,A,46.42124532156849,A,A,B,-73.66159733509913,C,C,-18.8008409825383,A,116.38383278324069,1
Hindu,112.90553387936639,-12.04858980028242,-12.278232959606058,A,19.230894368970826,A,D,145.1030968356304,B,D,C,257.046682316046,D,B,-103.32614909795525,D,-77.42970165835638,0
None,44.852081303509934,-287.94077545517337,23.72840883617997,A,-50.04576946506698,E,B,-74.61846018739978,D,B,A,-29.46159392201369,D,C,-73.32374514023648,A,162.71804627217267,0
Hindu,248.76117941717396,67.1255920332359,41.79325860245449,A,-110.01353397193412,A,E,49.02591417400365,C,A,C,76.5907237222436,D,C,-50.17146274272379,C,61.19180235399336,1
None,142.58503246996602,-37.55784076439075,-73.19676970291216,D,4.262501516820041,D,E,-134.44115939964595,B,E,A,-128.886145778305,A,B,192.66357523893734,C,34.392891737344506,1
None,79.0288480085911,-38.29544046575744,-63.317948868003384,A,-44.97721675306959,A,A,7.834875082365901,A,D,C,-42.74374517757216,E,B,118.8171063166575,D,-102.61603045419577,1
Jewish,-133.9640636852421,-87.28971778369312,-144.36827816536578,E,-10.04959414347181,E,E,-126.17257161418738,B,C,D,45.8688642132849,C,C,124.97309584905938,C,5.545976572732685,1
Buddhist,8.293921490975647,31.974900803566815,-227.21399259969354,C,-3.2466112776216463,B,E,-10.427124909520524,E,C,A,-119.40803926901211,E,D,-3.003373826371448,B,-108.83049256770718,0
Jewish,-34.35602657981776,-15.897663737027429,26.178995975181845,C,-27.574715001045735,D,D,-56.569795689340054,B,E,D,-9.118511087025203,C,C,-49.238707555012994,A,-1.5852943168950802,0
Hindu,-100.71700559944307,51.80489155841656,25.345586490533417,E,-22.660969298201977,C,B,136.96188248082498,E,D,D,-60.99164730502743,A,A,-13.559435079110338,B,45.939972128718956,0
Hindu,-25.001559274697044,75.33227503497766,95.75779560415393,E,-101.27669398749002,E,C,9.908279565066657,E,A,C,93.2877173118237,B,A,-83.32450411826731,D,114.7276864080216,0
Hindu,49.82898061601388,22.80859381079512,-103.38789132266758,C,7.307136773029542,E,A,-59.371253325785446,C,C,E,-233.91420106836685,B,C,-84.69104742799453,C,-3.0375339775902623,0
Other,51.75331441389095,-75.53791238707946,102.09761814425758,E,28.950407133454608,A,C,131.03011315215787,E,A,B,-10.412967350725664,B,D,-112.41459055655771,D,-32.939711492771714,1
None,-64.10388063590275,86.02028939624219,48.54705952609849,B,209.29747567678137,C,C,-36.63307586176895,A,A,A,-33.109946299051565,E,B,152.48910814892938,D,43.462802824451245,0
None,35.28947744152277,86.35116116266983,-92.69429634738971,D,-84.00007869522776,D,A,50.80888697712733,D,D,C,18.567669751821025,C,B,69.73330720425335,D,46.964631903040825,1
Muslim,-41.20674108239372,169.19107348177513,-22.633240619455087,D,-24.198287902435517,E,D,-14.697581857786702,E,D,B,160.82058399722285,A,D,-24.072502587507458,E,-163.18524085544777,0
Other,-3.0768618175293034,7.908096603373218,45.681411530525615,E,-86.20513603189309,A,E,-50.28586624305959,E,E,E,-51.78323882431894,A,C,-2.4933382684312964,E,169.84999345056252,0
Christian,12.003181631628507,148.11327674711092,124.01147454664643,C,-24.950505500680197,E,B,174.108585469341,A,D,A,-1.1336859693485892,B,B,61.967717048334,A,92.70268738787755,0
None,-122.5778236309651,15.253381779348945,-2.6309210191656596,D,-59.26523382943743,B,E,-201.15305409102308,D,A,B,76.83816153091936,C,A,-20.1677661489674,E,14.441100835381695,1
Jewish,1.5945571315697193,-118.76949443811054,70.75138700884396,D,35.32189458719322,A,A,27.89500357855702,B,E,B,-49.72619468917647,C,E,-32.77900942305775,C,-40.74951190263611,0
Other,122.80415548424719,-87.85316520166727,-52.470122670854465,D,91.01650160362351,D,C,-63.32888906122397,B,C,C,-119.24607960146638,B,D,109.32027111659197,B,6.121261949462081,1
Jewish,154.22680152053448,159.08329993699127,33.64546657431744,B,34.27190149517985,C,A,10.924538124029008,C,B,A,-43.483368436878564,A,A,72.08144038176816,E,-40.194244748206295,1
Buddhist,24.65629886960917,-50.3985787708143,-78.1855040841921,B,16.201324418663297,B,D,-45.393961352582224,D,C,E,-74.10673204252566,D,A,43.607476410388564,A,291.3559349070073,0
Jewish,-112.9744295932054,-42.19564054955586,106.43757697096757,B,92.08446114440564,A,D,-8.623609216118862,B,C,D,-7.354256695919266,D,E,-103.58984945437686,C,-72.49703068104401,1
Hindu,-54.22397422769707,-22.246435636219168,-26.01397567283403,E,-52.286296947909975,D,B,46.067910237835655,A,B,B,10.021720349585058,B,C,-78.21178719459536,E,-93.64570811219865,0
Other,-165.93700550026932,-54.32531223702415,-39.138656695051615,C,17.012068019533416,D,A,214.28229921420248,B,A,B,-47.620406247815566,C,A,24.77045793715623,B,-34.717573847294105,1
Muslim,-14.17041987602127,81.25815945289546,-128.30988524678077,C,4.915395034432558,D,C,-26.846612085649785,A,B,D,-54.72298609943095,E,B,-25.474995535866395,B,5.633639142251683,0
Jewish,31.1785116076483,-85.50715851192223,-132.6625785613445,B,69.30507738046218,B,E,-1.640256384407141,D,B,D,79.5306183735778,C,E,-101.62799271503667,C,7.73663058482675,1
None,19.18624134793374,-74.48114681498664,73.69420163238135,B,120.99010489529556,E,E,-217.78476032537802,B,B,C,65.03918749737018,A,C,-61.77357114429793,B,-40.00542882062908,0
Christian,11.142321446940368,-79.09498128845364,-119.92357230036215,B,88.49558047357893,A,A,-129.8176611209584,D,D,C,-99.79144612645739,D,D,-4.335895842936302,B,106.36368536167107,1
Christian,162.68715701997635,70.81391916851138,60.497444043476214,B,-30.796170294323133,B,E,14.680825028702662,D,A,D,30.337080809537927,D,A,191.79892845722713,C,69.17637177494684,1
Other,126.64793414294924,206.05025824758653,-129.50739765390898,D,171.0523579999554,A,A,45.447210171868946,A,C,B,79.05167104668787,B,D,45.84460167600849,C,-98.62240174157334,0
Buddhist,-70.78082203203363,-62.310572796650646,94.50648267309833,C,-130.2956707417019,E,B,-12.150472978249473,D,B,E,0.7516453896637667,B,B,-47.64545868346603,A,-103.38213476585103,0
Jewish,-0.6061162279802292,-14.255390339471285,157.1408496559151,C,-60.434556288959115,D,A,-7.69403782789388,A,D,C,-177.56130649561172,A,D,54.388720345414164,E,-13.095614506407196,0
Buddhist,-88.14436646558616,115.90586306871211,139.77657040590793,A,-249.09300904820228,A,E,-67.7432687303951,D,A,E,71.94976798079847,D,A,7.845746257527549,C,-22.576961704331374,1
None,-15.34332744442465,-105.08059440237476,-149.5362253122947,B,-65.70083033039656,C,A,-109.11290474609822,C,C,A,-94.10187415039556,D,E,-115.12476378887095,A,-122.56585940491445,1
Hindu,122.32566577058246,103.48493368270569,66.33434599383403,B,65.45916929209743,E,B,-22.079102344913732,C,B,E,-80.33031797165752,C,B,3.1361929157046164,B,-24.575231157991915,1
Hindu,-277.96009136694636,28.61327406749935,113.00615877827695,E,-151.28487598851325,B,C,32.946169482118016,A,A,B,-181.63561449870232,D,A,-24.30256357805573,B,-59.03778189239386,0
Buddhist,-131.09124753563862,136.93582433690315,-68.73957169489667,D,-71.57685592869215,C,A,-13.519275549116433,A,E,C,73.65855626259481,B,C,-2.805518203207291,E,182.3152033061446,1
Christian,-73.19759801798273,262.2065260000876,-19.52233021914738,D,-11.121870516001984,C,E,-56.907651614787625,B,D,D,-63.80193155874431,C,C,51.38139108261646,A,20.925989721579068,0
Buddhist,-15.391945601149889,-80.3874864810339,79.2450979240913,E,-161.00350739019916,B,D,-135.13872121144007,D,A,B,-95.41265076485007,E,B,87.61470115597919,D,-98.49029496811735,1
Muslim,92.77476229337871,58.715164149728274,120.71269607538204,D,-27.252927411044997,C,A,-60.69044894304596,D,B,E,39.25990328481437,B,B,215.58665777001934,D,56.52649684444558,1
Other,11.162852866462297,-7.63732162770369,30.80240964820391,A,-49.14196930335106,A,C,11.517095201178284,D,B,E,84.67362936532959,E,C,42.333104537817825,A,94.82104518307338,1
None,46.20960427807584,-43.754348730937345,119.32966360077563,E,-8.957573048217446,E,C,-101.75960604044263,A,C,B,-5.391966806720167,D,A,-37.68007938121383,C,-23.86625431170747,0
Hindu,143.80729692905686,66.44101620754121,-87.92584298916702,E,-92.56015137305292,A,E,-111.15536850452703,A,B,C,-112.62840789561434,E,B,-20.52417890056144,E,19.50601117465906,0
Other,-154.92699888966544,119.46152801284782,26.954527595164222,E,-28.69484373494105,C,A,-64.43383643967685,A,D,A,-26.402522224298597,D,B,-43.039771858396406,D,-95.56729766681639,1
Jewish,-61.722143383592524,13.425216800456772,56.0989949070023,D,-115.30128440756397,D,D,-102.89934169327867,E,C,E,37.71300371475954,A,D,-137.8179199548292,A,87.54891869483372,1
Hindu,111.01738730005796,138.07436298859614,68.62740314402309,E,-36.563789698216866,E,C,-41.725672497051896,A,E,C,27.697896622960428,D,A,142.22504558755426,B,36.980802999836534,0
Muslim,-259.9531064972732,-0.3863115685425731,-53.789277497532176,B,-130.49043621500854,A,B,-67.80974955389695,A,E,A,95.97511864391977,A,A,94.90568112463487,C,102.72106290593169,1
Muslim,-39.151562615268155,-71.31216353063655,14.036191148292293,E,306.71308589423234,A,B,85.65178553975419,B,A,E,-24.86627567831378,D,B,1.5724176831727457,B,156.25687473335577,1
Other,-13.4366462529341,-46.74381957421704,146.02717252482717,A,-122.84865091770969,C,A,85.08024215115664,B,C,D,72.7444521303782,D,C,36.98640013309147,C,91.96236693399905,1
Other,170.75939730180585,-37.55464469092744,-43.877237156881336,E,-55.209991708428284,C,B,2.8609957005645463,D,C,A,-83.20755019544467,A,E,-138.42800359350028,A,-98.54099899725831,1
Muslim,166.95609108972215,150.39521787143732,119.44612723273336,A,5.573989563659067,A,D,-124.92495931883059,E,C,E,12.434123481231275,D,E,-73.90360305651278,C,-91.44696847631589,0
Muslim,202.48618723338413,-219.44135997116572,64.2649066033947,C,34.90930013504349,A,E,-53.229049777165926,C,E,E,94.98710337438652,B,E,-21.02030014600171,A,-33.32750207444,0
Jewish,104.45491731292127,20.37770344362504,-14.679447451097053,B,-34.92783827107779,C,C,-51.26821992648253,B,C,D,145.7128492566021,B,D,-180.1937328204635,D,-69.7593901443511,0
None,-14.76486993472066,-69.15133935223746,-26.332878574654423,A,-76.17638638210012,D,A,177.4297931934369,C,B,D,-45.76545762776481,B,B,26.41889645775457,A,-55.72647468943362,0
Buddhist,-162.8821238018473,105.148791725913,114.73572246947037,C,99.87105797700602,B,E,-19.337256329324333,A,D,A,-19.69441027246735,A,B,-162.28617633317677,E,-4.652446415577764,0
Muslim,-119.22615729083135,-35.49708730213385,10.884882129028854,D,67.76786484443672,D,C,-108.56672321859735,B,B,A,142.89249070441375,E,B,-104.50655705888047,B,48.29173513469542,0
Muslim,-22.537913538554953,-95.55910139274454,-15.33279766234155,B,94.49373399615524,C,D,67.8300543238686,B,E,B,-116.98470356430548,C,C,-5.152929650765669,C,-120.9510094920673,0
None,117.21530867158549,48.86360462445851,-104.89330058426395,B,119.4997248564262,E,A,-101.24807979010508,E,B,D,85.64935592410926,C,B,-20.515261140366913,E,167.33836991937986,1
Buddhist,-5.7767243895554605,88.07902270056914,-62.202188498523135,E,-118.23209535749153,B,E,-121.13070381556786,B,D,E,-40.56554896430076,C,A,-4.984402121318887,D,121.1226045251002,1
Hindu,-142.07976200953996,105.71544953976554,85.8360166377327,E,-23.511129037622293,C,A,-201.53917267181868,A,A,E,86.64400309427485,C,E,74.68254796779983,B,-24.196444186304316,0
Christian,-153.18219653907158,43.61793957206153,104.49717031997932,B,-120.22822491071081,B,C,13.25244158289745,B,E,D,29.167505280087546,E,B,123.38142283244333,D,-27.799588663589386,1
Jewish,-189.05239745074704,112.6457202084127,4.721890538378085,C,48.69811622185603,A,A,147.3623677138396,D,E,C,-71.18681060725642,B,E,-3.687405967018996,A,31.457510147557798,0
Muslim,-6.99509859136765,45.09736092723503,45.51030954715021,B,-78.19632114608154,A,C,69.4098899366182,C,A,D,-27.243410333618662,B,B,-5.515791629165072,B,-87.34290140435856,0
Buddhist,76.94755426547302,121.61415053585216,-11.74941246496827,B,-72.49193204250597,E,A,-63.426715633742205,C,A,C,-99.06522513907645,B,C,-128.8904239429786,D,86.59417960805126,0
Jewish,134.3543019431556,79.67462879073926,14.35735416622469,C,-6.3317154999621135,C,B,30.26020845307687,D,C,B,-20.42137280812519,E,E,75.27995597547836,B,-131.26931990629026,1
Jewish,-27.8053368250462,69.86760492196356,117.3315792168417,D,4.442653530932325,A,D,-43.870428447174845,B,A,A,97.29949485859206,E,C,1.7628885779497216,C,40.60459489950104,1
Hindu,35.66822788476226,50.76720795804277,138.71555894473607,A,161.74643201967277,B,A,39.04019816594311,A,A,B,3.162008371071949,C,E,-8.312899537667029,A,7.292448683307402,0
Christian,249.91701196940136,-34.37907221810632,-155.24574354343613,C,-53.24989500005364,E,B,41.3512673657951,C,D,A,-88.4232451223586,A,E,-12.147767413338645,A,184.3854986974135,1
Other,61.23001538283772,90.67211465001367,-69.6494726766022,D,46.472325648372525,B,D,160.5508863848594,B,B,C,-24.827655552263035,E,B,138.74377771889118,A,-129.23642167776947,1
Hindu,83.61253956501547,-9.369700648365564,-55.17791018513187,E,33.44333748253111,C,E,144.40319308324598,E,B,C,-85.15241133089707,C,D,7.531420366095731,B,242.91703632444762,0
Hindu,-117.63975083362888,54.36070454938767,113.4387160088625,D,47.10022850818424,E,E,-62.96031852517242,A,A,A,46.292947831423916,E,A,-22.321764783743625,E,16.878503804185538,0
Buddhist,40.05735129524561,65.85924569246998,96.84667686950613,A,-96.95699499552686,C,E,132.78230336416712,A,C,C,-74.03106368491567,A,C,57.981869451442904,C,-32.44297463749085,1
Muslim,96.14063426187668,7.5846289362118045,-26.694626468058136,C,101.5312841706153,C,C,-50.5140644089743,D,B,B,75.15657995001787,D,A,-73.51209617400083,A,-100.0819430941511,0
Muslim,-25.879319725384896,-66.46784035893151,2.5457054171219586,D,126.00844012437588,E,A,-32.29794195061185,E,D,D,-43.859138241281705,B,B,46.69507533358697,B,44.52557281944091,0
Muslim,77.19517856231279,35.02956583705097,-100.6557581246831,A,8.656840568203187,B,A,-137.395964697548,D,B,B,-32.6430876291063,B,E,-99.01955511095512,B,-78.71276759454405,1
Christian,-117.47339906454508,6.897670282469526,-68.6011303144199,E,86.77513919775855,B,B,210.38327253708792,D,E,D,118.19875309072691,B,E,-62.05579977222753,A,3.734800513675607,0
Muslim,83.86497691620113,-98.40570965814996,59.32849732279377,D,-65.38893330232018,A,A,34.91072993976975,D,A,E,90.39468328089286,A,D,15.640609301132294,E,11.126223578581063,1
