Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Non-Veteran,158.1887953873673,D,B,86.37914710415605,A,-139.97839661279835,-43.010584987966965,96.25435284967844,0
Veteran,18.83474070713613,D,A,127.51743536114091,C,-4.364468940033061,-202.90379703351448,155.29886040000508,0
Non-Veteran,18.779520277164075,A,E,-123.00547661995138,D,-57.11960937835163,153.3312388112962,-64.90726872439215,0
Non-Veteran,48.929794523511816,B,A,118.47788195182116,C,85.77143410233651,-70.7306971658643,-41.92458439185199,1
Yes,8.85001208083221,C,C,-75.38225427652094,E,-76.63146492853149,26.857757850173268,-40.286210256059576,0
No,-60.302133838242824,C,A,-90.29463240610045,C,137.59623482831165,-80.85737924003254,-9.057676041551792,1
No,7.146920949184253,E,D,121.87356646011457,B,23.080563156120053,-91.8833717430478,78.12873221645351,0
Veteran,13.519281449035406,A,A,-107.71314102322454,C,-5.335670070280679,-24.441694109427,-180.70216434942955,1
Non-Veteran,23.11689813922582,B,A,-4.496001353225384,B,41.22758744505523,-130.89645294628875,-127.07423803945612,1
No,-13.567901922152469,E,D,-48.2902135997843,D,-60.60465571977288,76.4142733571221,-69.45173248503338,0
No,-141.96509085396858,C,D,52.38217097875078,B,-138.57148295530476,-91.8725423525753,-120.71704639602947,1
Yes,-35.369454546457554,E,E,59.186986586856314,A,4.248491555289705,53.63265126455181,-4.14639271553782,0
Veteran,90.02972645571154,B,A,-38.58235200502284,E,87.77623008840483,-123.20736305667405,34.27254456597407,0
Yes,214.37124901552917,B,E,196.29231980757578,B,53.35428032171687,-125.36298831889503,92.10697004813646,1
Yes,81.18773360899065,D,C,-43.155784562867346,B,-24.922500126371357,-69.4696271484563,-14.29388542932933,1
No,-131.91747449498678,C,A,-50.55562054250687,B,44.6338835859389,68.35863618144998,-51.58886977273994,0
Veteran,105.72089465066523,C,B,121.96228626582916,A,-78.20404116438806,-110.83448593106915,37.11442675058138,1
Veteran,-51.52764664650648,E,B,-55.47491965515299,B,-110.1423324587909,10.15534436023946,12.744652050994103,0
No,-124.17578970329564,A,B,138.58638362259308,B,25.928648411558562,180.2449391966785,-183.75873016449987,0
Non-Veteran,105.2984778521858,C,D,167.36775495372024,A,-100.45342143263387,-100.58390718165451,64.0459332694942,0
Non-Veteran,-9.996861343983973,D,E,25.059639417900847,C,-63.545854569709604,-88.64717975692365,3.2409200881194327,0
No,45.952553833910635,E,C,144.38024663341383,C,-50.600856622800784,72.55117999267291,129.6409555293151,0
Non-Veteran,-60.36090128500159,B,C,49.02955047837105,E,-26.31968756011159,171.14951147946584,63.1457913854599,0
Yes,66.23040163286069,B,D,87.86032823989486,E,164.57374011212923,12.855175710193208,31.230108805435663,1
Non-Veteran,148.4398593401021,E,C,-45.19218486708224,A,-3.1049870346003376,-16.53320871238871,108.40733863616268,0
Yes,-48.27014721239987,A,E,36.397376970335834,E,137.56812871487924,-101.36144570469183,-113.25697085918938,1
No,34.73797414132055,E,E,-95.20511105598895,A,-44.716801485664384,-69.24354647163584,3.15583378678488,0
Non-Veteran,43.76964064595555,A,B,-184.1377975417394,A,1.265217299228216,17.52766521604606,72.68261185787603,0
Yes,3.2750849999768015,E,A,-76.09914559766285,E,-116.61908559374903,-175.57167178622936,-103.169164507314,0
No,115.42834487079551,B,B,-129.3201441488459,E,37.83261623079156,55.763925277490614,-78.8877984964077,1
Veteran,61.70281135156719,E,C,-18.51809812913219,C,18.52428367423861,-14.169513197613547,-28.501931152376432,1
Non-Veteran,78.43824807272408,E,B,-143.80970858612142,B,99.8474288419113,-113.13334092865541,47.80131201588376,0
Veteran,38.72342764539638,E,E,-23.73541996891995,B,-153.1433962896511,246.5601533817926,-67.63569683107372,1
Non-Veteran,-108.64794149013267,B,B,-99.53773576590045,C,-64.84417185778216,-13.747286481460621,74.8315706479481,0
No,53.6320381008405,D,E,-5.005401298055972,D,-23.492393994098027,106.10415841762746,9.152246875702506,1
No,21.39070174535537,D,A,-106.68025581920533,A,-141.22723289950105,158.69144877416568,-13.0918652312337,1
No,-205.15810241018892,E,E,-80.36498714653706,E,-29.32288930607365,-117.2314884445556,-68.49685257708404,1
Veteran,39.29684249412185,B,E,25.03638553705782,B,-109.40719031109008,-174.77243965211244,-149.2709842394685,0
Non-Veteran,9.162213784897409,B,B,5.152858686628088,A,-86.25163221951688,56.28502555997144,-20.860805675791834,0
Yes,73.02920314293632,C,B,46.28098205703503,C,88.67857540628783,207.77847527089867,-106.51246121157183,0
Non-Veteran,-195.56019004399803,A,A,48.8270976451362,C,112.76651138251384,-75.83707977030171,-13.048063160263009,0
Yes,6.165196550841859,B,E,59.54607300789034,C,25.30290147493865,-12.858823460707727,322.06247272071016,1
No,-23.029166394324616,D,C,129.4432266959821,D,96.57907688776504,-40.262753434311115,-60.72375373906602,1
Non-Veteran,14.294289362691925,D,C,7.053531913229142,D,137.27286999785142,134.61859955522294,-52.32160666051636,1
Non-Veteran,82.27202798493181,D,B,136.1738168709582,B,-203.2505581182814,-88.18546722712058,60.98659557846354,0
Veteran,-82.7043819628504,C,B,-18.43655933742776,E,-32.758541321875775,-9.592325787309191,47.94258538880641,1
Non-Veteran,57.1727374169565,C,B,-110.40479250550072,A,-66.17303848510772,-97.95711789885534,278.3984892291851,0
Yes,-10.623694172758311,D,A,-90.03318919841254,A,-19.111170755182616,11.334735720168254,159.08687658940755,1
Yes,-68.24704032596307,B,C,95.99329652711448,E,-110.70429404489374,14.379783559661858,-26.545985013127677,1
No,-4.247302273308002,D,D,65.15514518066013,B,-16.360677988834258,-12.657764411042274,106.55833454168089,1
Yes,-62.64430300782242,A,A,77.44169760910327,B,-196.22051137943407,8.825777951840418,-45.10195963508358,1
Non-Veteran,-166.20138487384764,C,B,45.66753935305754,C,-8.811318465259763,100.62635322422109,-233.15643227396237,1
No,-19.219016092554934,C,A,72.34700206980723,C,58.823892055224,200.60314102596993,-4.905886893828982,0
Veteran,133.391677294142,D,B,88.53205713270368,D,80.60211953759301,-65.57012659645468,-119.53387791997685,1
Non-Veteran,-6.361353402695867,E,E,15.134317352765292,E,-39.46974360418781,-125.8655403406115,-0.5444772201087672,0
Non-Veteran,143.1957947004327,B,D,66.72289247865922,D,-168.61268495924764,-17.268462077040105,149.62819142648215,1
No,58.86898636258003,D,A,46.720720202103735,A,59.61072057475161,44.714576339032,33.484430865264905,1
Non-Veteran,13.794253580756688,D,D,29.17774863677219,C,94.97173734931272,98.98201007526472,-66.83607568587965,0
Non-Veteran,-157.75990153213633,A,B,71.24853142576391,C,71.19399110069168,-51.63954544010241,54.88329156251995,1
No,-13.375848281443442,A,A,-9.590524377045568,A,-4.3129331495299486,114.24660313398549,34.187238897927905,1
Veteran,-10.10405074319993,B,C,-149.33210612070206,B,-28.907029221045377,-36.25141531651537,-36.552493119278346,1
Veteran,-80.38501135386498,C,A,69.91614379201815,C,52.6901609575533,179.31418742411523,107.73194169998912,0
No,-73.0903701184065,E,D,63.6446280495547,B,-9.359119225938487,139.32957603866575,14.559046882455304,1
Yes,-119.35861304751181,E,D,71.09074229386422,A,18.76390044756754,-29.10673503692422,138.563868643052,0
Veteran,-6.41173615590398,C,C,41.247196430269675,D,123.69381916436215,-34.753099097369564,-23.127977764930947,1
Veteran,-36.56830933502907,E,A,-45.38009624398328,A,27.159711783707362,0.030389851268193113,129.17073418248776,0
No,48.6460363504274,B,C,-26.0434910089887,C,-141.34572179096898,62.69904704191411,49.31227936393051,1
Non-Veteran,63.23288737273168,A,C,-135.41512941605626,D,10.797450206160628,-34.163521149218155,-63.403977553673684,0
Non-Veteran,120.49379345038942,A,C,-52.613728796284185,E,-128.2946156846213,-177.61275844826602,39.08649654473788,1
Veteran,162.52375458164352,A,E,86.2239274913131,A,119.94626330344826,-19.22851960441041,-194.10805735736284,0
Non-Veteran,-21.792099088820038,D,C,96.98690351634394,E,114.74349722528665,21.833672803541635,-155.04569487907563,0
Yes,-115.61616179255694,B,E,-13.709261457806555,D,153.931799464914,-36.730863651666986,167.13617058807841,1
No,38.30895077032424,D,D,-153.972776898814,E,-4.335013036995509,100.35507657342642,-89.95243823661716,1
No,16.831019403116485,D,A,131.78949642236756,C,0.0826805213269384,-47.522044419426386,7.216835682608393,0
Veteran,-55.17342839387105,E,C,-13.134985217162265,A,-101.08570314088581,-76.64371271186259,119.89519889092823,0
Veteran,46.52853960762053,A,D,79.12548080434749,A,156.5904249528624,21.223071390181072,85.27984660305351,0
Non-Veteran,-84.2966385865821,E,B,25.81171442216363,C,-102.28224244774012,-21.917269638718416,84.83317355154985,1
Non-Veteran,127.61016971107244,A,A,-247.47008192792904,C,-155.09357086898848,179.94427444238647,-108.48873365511803,1
Yes,4.4400049944569,C,B,-34.516401615711075,D,60.0672220351005,-19.058648573043982,13.329209068355418,0
Veteran,70.23117458121439,E,A,-35.94828809843087,B,25.248100837418768,50.78786398708212,107.93379109193859,1
Yes,57.96006938161632,D,D,-45.78745889799891,B,60.5455222354257,-109.55599615988154,56.3049584470953,1
Yes,30.022756611721153,E,C,-45.9192176028264,E,-31.835069324030314,-43.511999828294186,60.61241925053291,0
Yes,39.328011653350906,B,A,-83.24356781877937,B,-2.5907586705586994,-17.306809109575468,-99.37296660511015,1
No,181.01463402389345,E,B,-277.65854404061776,A,2.146752050516346,-55.83683668615983,-104.52355407182333,0
Non-Veteran,-8.081742242249645,A,C,-42.01858498992856,A,-150.67454795851575,-25.767682182474044,117.04705405244853,1
No,95.82184904895031,B,B,50.23856931645372,E,6.006568725817107,126.80455678753708,190.8961969565599,1
Veteran,-58.86419813396814,E,E,166.10429048700368,C,-137.6055854866509,-40.02137839212559,-147.82620352392033,0
Non-Veteran,90.3160716271125,B,B,-22.743312833772517,A,-111.82110607349256,-68.90628023692783,134.54155087090862,0
No,145.82187989712682,B,D,-40.50066577108065,A,-29.628269350177582,-46.19431838291822,162.28715303227656,0
Veteran,110.5748109863988,A,C,38.203067645197756,D,45.28417440597057,-35.38415566946039,-55.73014690464415,0
No,-152.03922424988113,D,C,87.4043007878326,B,62.7640990622785,1.0875552158352348,-7.89289194474364,0
Veteran,-81.49197064204863,A,E,92.95711522962276,B,61.14744419795773,56.23361783443559,-19.05833156721453,1
No,3.593130351988267,E,C,-2.5341310418164067,B,-52.103325501510476,-52.39370182861941,146.6902349612223,1
Veteran,-105.90441468442936,B,A,10.883964290384345,B,110.82625833091609,-118.72436401726137,-138.07526302246518,1
No,-25.949285200435813,B,E,40.08132826165393,B,77.16686478659041,-21.94420339799911,143.63708865010517,0
Veteran,-37.94000221233915,C,C,34.891202888004436,A,-17.765077997942903,99.5895915191321,-54.778966227150114,0
Veteran,7.565061039036151,A,A,-126.67238975295005,A,-106.22558755865252,-163.24980547696936,-30.502921005637816,1
Veteran,-38.40575948903885,B,E,-36.91234375489038,B,-121.80365565444377,-23.595016286607393,-10.263504259333821,1
Veteran,57.50492783910697,C,B,-47.57449217000168,A,-41.24860049831385,-130.49433850664983,-14.627965651238753,0
No,36.06521174521611,A,D,72.80378720701323,A,-67.16710137812122,-64.22837925415458,38.71340530223363,1
Yes,38.488545589177846,B,C,-50.03588587741897,D,64.81127191689949,42.73422584838561,-124.78084996580185,0
Yes,-149.1173877841641,B,C,-92.09855837150207,B,107.09379621285167,-4.396252157552095,81.55023345312287,1
Non-Veteran,-84.36544047765184,E,A,-51.476696034610335,C,74.01944990950304,-112.57186416586428,1.9176063196509707,0
Veteran,96.38865634198932,C,D,-96.0746011436312,A,71.87543744581295,-94.03784028248629,-128.36629596787247,0
Non-Veteran,-144.9542434497447,E,C,33.80437293234302,A,-85.29560544883196,133.2617324750315,26.023916412900405,0
Yes,-138.88465995634462,D,E,154.20882175212253,B,-93.21857058096973,98.26210844470074,10.237741961717887,1
Non-Veteran,-73.04967275593513,A,B,51.024103438310576,D,111.07785869854037,-183.1239194612125,-45.665157448845875,1
No,32.282992413985504,D,A,126.14289977528988,C,125.7869247032781,129.92546357532527,59.99799459183192,1
Yes,-26.62146248493789,A,D,32.74196784901462,D,111.5187761320333,-47.99608627811463,12.524886216724907,1
Yes,50.67408202772838,C,D,-70.8608865240036,A,19.263475946381764,5.623268289406298,19.447593553434846,0
Yes,113.27968326750121,C,A,132.89930141679653,C,94.4940525077114,-165.89507157232265,-132.89268896746586,0
No,12.607454771779183,A,D,-74.6019878514046,D,-40.28606389232114,-38.86016888535522,-161.43872691175295,1
Veteran,38.26578920798392,B,A,94.9115464464858,E,-122.04121476054243,-2.271056934805356,38.08279564986111,1
Non-Veteran,-105.89732512685828,E,A,22.351597639224604,A,-81.29115457177726,203.56414674866556,-20.691692906294676,1
Non-Veteran,-15.567395997553088,C,D,-77.9941757874449,B,-136.77535066983287,63.19990438432672,-122.45463407315009,0
Yes,-95.70357333711482,B,E,-83.40582621982391,E,187.08053112115337,32.63661551165251,8.62922111774257,1
Veteran,-30.19194398951622,D,E,186.45812393986694,C,115.5246576139512,-21.903747011258066,-122.45122151586393,1
Veteran,20.689564814138162,B,B,205.16561278484556,B,13.87774357896457,161.30691290788468,-115.183793928026,0
Yes,-9.840455743093372,A,E,-119.53309961524334,A,159.50366248047695,-27.358220687113832,-94.93601878076862,1
Non-Veteran,-62.79242628753785,D,D,40.96380499563414,D,-205.53678118167275,27.75493531015335,24.20399343470788,1
Veteran,45.47171143041707,D,D,45.08899916125457,B,-124.08546015557917,127.66371004919901,-55.28096406906763,1
No,-20.823743773232792,C,C,-35.02347849219138,B,33.875473233876,33.0697146827096,20.54698059013792,0
Veteran,-220.41307506573878,E,D,-132.31190880390633,B,124.06602587824929,117.05037741600843,114.21649892055265,1
Veteran,-110.39575637619537,C,E,5.437115169096655,B,149.41118660158773,-16.037176603663415,174.22253508747104,0
Non-Veteran,55.97616539431559,D,B,84.29762759120413,E,109.82233958942757,245.95210661929215,-82.63392276143325,1
Veteran,-59.04838682800092,E,D,27.144763617514954,E,-163.53956678073058,99.61878743210058,-1.7587176138307556,1
Non-Veteran,4.381271970181556,D,E,-46.906762516425644,C,119.05652563324513,-22.25006779063659,89.33874040544673,1
No,65.31473988837027,A,A,-7.537066293805314,C,57.05867181150752,-126.68921674562834,-95.39140610413153,0
No,17.312919949874008,C,D,-79.57108419631479,A,21.100690147558197,-78.20658395321311,169.11538338250637,0
Veteran,98.82207416897725,A,E,29.41715971482759,D,96.22832287014707,-41.5588016900193,-142.56628334014704,0
Veteran,83.84546728125115,B,A,-117.9012472892842,D,-10.422104313325306,-18.077940905614227,-63.09426239522489,0
Non-Veteran,-247.05593652666963,C,E,10.28952123972695,A,-228.28474517337733,-11.076737863863192,2.8305800186143357,1
No,37.88020152673392,D,A,133.29530008472904,A,-94.50548945274127,-94.0816897756281,-15.271128599746936,0
Yes,-114.55423496896798,E,A,-152.5172885650884,C,-35.304199109168714,-202.56132854950746,22.86742207393775,1
Veteran,97.96298115838151,B,A,-131.11128100000664,E,12.045191723031056,-2.9708780620435116,145.2791504289707,1
Non-Veteran,-98.9536843354317,E,D,84.80090368687439,B,12.893070622885089,-63.433454369982364,97.09766020064484,1
Veteran,-4.457356186744161,C,C,126.11112064136631,C,173.64578957394392,43.98002695599789,-47.594317079405904,0
Non-Veteran,35.511145212131545,B,C,160.42911256471044,C,-50.72734272124927,19.70954576427271,24.63715014471992,0
Non-Veteran,-7.820799917593459,B,B,204.2882927617063,B,-46.162492794242624,142.46377983303057,-81.7665988723264,1
Non-Veteran,-102.51602672652803,B,E,149.33782860992798,C,24.76490884553159,83.64161364241215,122.63726344150616,1
Yes,-155.23202257753047,B,D,-26.11200660836556,C,-129.88378687704977,20.681491881396312,-111.13629803273393,0
Veteran,69.83483714882496,E,D,-43.578754930489914,D,67.52860711029095,74.51449335550286,116.0201827418034,0
No,94.98782387254978,E,D,-38.79853939905028,B,-49.29400460232758,126.63895043578842,-112.57385189209512,0
No,139.8555768075236,C,C,-55.39109999163565,D,-17.097595230660733,25.028393615450778,43.13194633435769,1
Veteran,24.62154521979596,E,E,6.994343404222697,A,10.292573178972306,176.23967475937505,-15.845691327737828,1
Non-Veteran,-65.488583982957,C,D,72.69116240367126,E,37.94431018596562,-178.51695818481235,-116.3058659732098,0
No,-236.02849408417234,B,D,171.08712919061287,D,56.80542517902039,-68.6856826640517,249.41376574500782,0
Yes,45.55599930111623,B,E,-142.14139131363333,E,-169.48173504136938,135.5222025215794,-148.96091931548122,0
Yes,75.4551640268348,A,C,-36.578392519357486,C,247.4501498941423,-155.53803598151106,-68.40331493442693,1
Non-Veteran,-86.94257407946552,E,A,117.93560986861678,E,-69.56595020618079,86.33358314168746,170.01368953685645,0
No,-253.17729479403482,D,E,-100.10201866161226,D,-120.47424102010807,50.68562969150292,-132.58793385790966,0
No,-16.594749212486924,C,C,49.57479911661377,A,24.019702945620867,-64.2167308296447,270.4055822124226,0
Veteran,-115.34819165442758,E,A,53.660450889845265,B,120.46067269271626,-117.11458028466868,55.39344546572816,1
Yes,55.691484326640364,A,D,71.42517579620218,B,-156.01550096767141,-10.811390153017426,105.89951410025581,0
Veteran,-51.18526888674487,E,D,-114.05340923361977,B,-13.063183202382886,-91.92402996356064,-165.76037512131688,0
No,-13.920788949177757,C,D,-119.28802600153894,D,-10.605994375534689,37.804092496322625,49.66275822063268,1
Non-Veteran,-99.32408537825216,D,D,-64.88154620329213,A,54.47981782863993,-130.38576295099804,130.15717007348792,1
Non-Veteran,-56.92604963896084,C,D,-197.71081860576095,E,54.93185519837959,11.633011447385933,88.98779832068985,1
Veteran,3.8757887716199826,D,E,106.22699115439482,C,126.62899263389207,-47.98717895634449,0.47492534249022006,1
Non-Veteran,251.38334874750927,D,A,-4.704171664949087,D,33.045834916001766,-177.20231115727205,-93.47031752598247,0
No,-35.78415176765809,B,C,27.539077614184883,E,-4.816657670712184,11.637793357567976,48.69995953267985,1
Yes,-49.46028832832835,D,B,101.45463589371535,D,-11.817289173171106,74.02907070238007,-141.64480768711763,0
Non-Veteran,39.78675403633943,B,A,-12.098342534446077,D,-18.360948090142166,-249.13345729096702,-155.30316971404343,1
Veteran,12.092236434631435,D,D,173.49491694803987,B,-181.6080536580381,-78.30575014089644,-97.50183184534616,0
Non-Veteran,-190.77449952452594,E,E,-138.48376849826036,E,87.07101560919592,10.159663415981228,124.17685822566975,0
Non-Veteran,-158.28611517809864,E,C,-37.70021592827127,E,71.70104066067977,-76.19545875628761,-23.91843097332275,0
Yes,7.419484191842268,D,D,-47.36539079487779,B,-35.449866231816124,74.95737751859079,233.6676394954204,0
Non-Veteran,-89.58550336246158,A,C,187.4383592366261,D,42.5863451372433,126.4237791038679,67.53876946471675,1
Non-Veteran,40.56814979491949,A,D,94.587521935883,C,-100.4811873209536,82.00713753295992,-37.06856349475524,0
Yes,-99.7003311753191,A,E,95.97538629685396,A,5.327077473071619,97.72191834818004,-147.15436705182432,1
No,-118.69266969646625,A,C,-117.62061738154112,A,9.80968632547365,-172.1402879145934,49.90458628757027,1
Veteran,27.360893429380166,B,D,185.6409268886809,A,-13.386092901044385,149.17796911447934,-80.41192467000847,1
Yes,-37.95645375201377,C,B,-26.082813347335836,C,-157.81652131697584,3.1280883953092022,19.57164103070963,0
Non-Veteran,-114.05513682282513,D,B,76.8236832556108,A,15.552059678091412,138.56026727589978,-88.61348516029312,0
No,30.0056441562581,C,C,-6.556046382962287,E,134.09373465561728,-4.763052859942254,119.35826653407841,1
Yes,114.78237533300879,C,D,-8.187512617189011,A,-53.82837885735904,7.068365302851302,-160.79228030508054,0
Veteran,-70.04264688632294,D,D,-211.72520633452106,C,27.474522563948728,18.691847905116312,48.2678393299992,1
Non-Veteran,-151.83531084759065,E,A,-151.62971769297246,B,-15.84091107490146,-177.39850091339656,-149.79262029462697,0
No,-152.1370360744658,E,A,235.40566163790274,D,30.96354443563602,-12.302843594536194,138.41486918520388,1
Veteran,20.218503094172032,B,C,67.59290464735277,A,-71.96236578110252,115.43277912211462,-19.48084983312195,1
Non-Veteran,127.1431502129167,D,E,34.47392485401847,A,21.73449549447446,62.104497028983744,-136.81338212723634,1
Non-Veteran,48.515058518961695,A,E,-33.72217656189618,E,-124.46740246131431,-56.16238018642144,122.07732021970874,1
Non-Veteran,69.46867133231166,E,E,12.026395735766847,B,-136.40329571736308,129.93052847288385,-70.53022837183393,1
No,-6.2358997627236405,C,E,-5.579674881384534,E,-62.896298389303816,-96.93374712103335,65.99998850592188,0
No,-44.80947928154647,E,C,178.28198423723396,E,-39.871791131153415,-58.41071994254542,65.72120130049478,0
No,-125.12365440914117,A,A,209.56757494804674,C,-15.958499786268767,-89.90342226945978,-17.830982606510727,1
Yes,-44.955484399201005,C,A,-31.228110222738874,D,-37.588243037621694,116.28129096713518,38.24000496429936,1
No,-158.81697075831966,D,D,180.76539516887058,E,85.7157180007055,-25.472144464945256,66.03056528556735,1
No,-115.55333984251268,A,A,-23.357895328650386,B,-180.42731371844994,-59.762516796790976,2.9391888097803944,1
Veteran,-18.95524141512266,C,B,140.61535305997143,B,235.38338789324004,221.28190527029554,82.18583891809341,1
No,279.21554909555306,B,D,-45.4780561862618,D,63.33850982604739,20.083222641846575,-45.582320376897,1
Veteran,-60.2950658345609,B,B,16.453623994401713,A,-31.822222077675637,16.232150626245296,-73.91304247123577,1
No,-36.846068565303995,A,B,205.4305745703633,B,-13.706044387946168,-15.593061539361862,-16.07513670843678,1
No,10.136883787214906,B,E,-33.81164386901559,B,-76.72268028615451,-71.8191361252001,-6.309273541749278,1
Non-Veteran,32.84436963846352,B,E,175.5547357946036,A,-31.14715593006362,-89.93102935852373,199.10133013947998,0
Veteran,102.25483441236956,A,E,-11.830985729305588,B,82.6105923852012,55.56246785741127,-67.00201949761149,1
Veteran,-73.1158301523875,C,C,-55.27678075000122,D,-63.596977248711895,-37.78694523132336,6.720947611524611,0
Yes,-1.9572060037868637,A,C,-7.4446503281174925,D,142.06672726945365,62.84350838943503,79.28988647116701,1
Veteran,-75.92609149678738,E,E,54.614163959613585,D,-51.36136631695065,155.05527637170462,-156.74500696127112,1
Veteran,-75.39504899601735,B,A,19.95630521449954,C,-38.36158955734405,-89.8649724383876,57.33303193834869,1
Yes,68.4487669559288,D,A,44.549112701227266,A,58.696794766709594,65.52143211808325,15.915765049420902,1
Veteran,261.0014453691151,D,A,-225.5555486482284,C,-120.50255165014133,-7.0741905690817735,151.0588017589641,0
Veteran,43.78285709458927,B,C,-115.10882654219414,D,-11.095022784310771,-201.39037711484556,257.03961067325764,0
Yes,-74.56663126733942,C,D,-40.81458278750278,B,90.61166186092542,39.63599106647238,-136.67792097308245,0
Yes,112.20843055757406,C,D,-129.69742884168983,C,-7.803154622082585,37.99662594325582,-84.85649938175726,0
Yes,19.036361208423692,C,C,105.91238277045562,B,-46.237079078948376,84.30068542515095,197.6545642838541,0
Veteran,-17.859678634690415,D,B,-127.24898487695502,B,-23.981711986086097,-191.62614693154376,-170.15510935996187,1
No,8.512226964415822,B,D,148.07960158911484,E,-59.82135182177336,-133.73547607319503,-130.2653120087121,1
Yes,33.282830202200856,E,E,151.99155601201952,A,34.11405979206717,70.12983749623746,-56.27013990486097,1
Non-Veteran,-70.83364286788365,D,D,83.59083276062529,D,-136.96620678234547,99.99010701105708,-30.53158581511535,0
Yes,3.130653028935732,B,E,133.81952777178049,B,-107.29511156694562,-302.6501187645963,-131.50602255240594,0
Yes,70.31130985877414,E,B,120.31743466186933,A,-100.07779514495458,-145.0538164132406,24.668271339332534,1
Non-Veteran,-41.15887878180228,B,B,-98.41560545837477,B,-249.72736067304885,47.812803900217034,-181.02785594396252,1
No,82.52697051048715,E,D,-63.98535000259251,B,-122.23902558441839,-100.51754981121945,34.952640241594786,0
Veteran,5.299957486869325,E,D,162.5162835356578,D,102.40778507941204,-18.041521168516,-18.567630741057716,0
Veteran,-81.28230097009173,C,A,19.540497603212366,B,176.50588008083338,109.34620067405056,118.40285944440154,1
No,26.974695873045828,B,A,-28.73939537712738,E,-79.15423430308427,11.60175436662687,190.80468317633256,1
Yes,-63.308010232071034,C,B,84.31364756722387,E,-57.24316792932158,154.20307193318874,20.117229371441315,1
Non-Veteran,-20.142469521483466,D,C,-6.103003977755501,A,-97.50539503802933,106.8809385363489,68.46444352521499,0
No,86.82721793999406,C,A,-46.04037895225654,B,166.79027119223497,-99.60418662456298,49.7685683697058,1
No,-24.789733164545385,D,A,107.92168285297419,E,-79.15187553000041,-159.99175196660914,48.724983011614796,0
Yes,-52.45775736589409,C,B,-23.384140356839413,C,-56.7257586345168,-134.17004394938596,-17.893253340642435,0
Yes,204.99022860696923,D,C,154.5087452689833,C,-118.01030487306865,-1.7826597097750938,-45.90857595456257,1
Yes,55.07578056523747,E,A,111.96135997707492,E,-32.32552609287257,63.066465321175144,-163.72850815600978,0
Non-Veteran,22.916965851397308,A,E,39.705497601807444,B,143.48923839248872,18.091616802847703,-6.731742272005537,1
Yes,-8.781191480964338,A,B,175.22077549208646,B,-110.19813072107563,30.184363115805183,-191.10837330348176,0
Yes,4.877387963074269,D,D,65.28592080521096,D,-86.41497643600754,-85.1702741216462,-124.02373071107986,0
Non-Veteran,-157.94592816189476,E,E,49.10920465862636,E,-40.169345749010915,161.0579706420934,-30.4167440982718,1
Veteran,-69.0480152540181,A,A,32.26538788456138,D,-168.16728921805338,-137.20083046134286,85.746506451116,1
No,-9.830923253345263,C,A,-67.69059078384653,B,245.67374713008698,-31.064276967147414,-120.06417344486673,0
No,-17.221287963860725,D,A,80.45502021005994,A,2.6115541924111207,21.981599968946337,188.21011946065983,0
Veteran,121.75525750073115,B,A,7.702132213306759,A,148.14793394974484,-21.10606610117078,37.60510373152865,1
Non-Veteran,130.96514500958244,E,A,158.35640377824544,C,42.01888208689423,162.05025870822584,142.95141148616574,1
Veteran,40.883515919684484,D,B,31.892008460068777,D,74.75771417757363,72.2912611418369,64.43726959782899,0
Veteran,112.44371555047053,B,A,-27.852125584195324,B,118.50849648005695,32.11684426084831,64.45245952115557,1
Veteran,199.8590659550075,B,A,115.98013700116006,B,125.87159329574573,-78.93585128217572,55.903409996093615,0
No,-10.355761455602346,D,B,-93.78726850482664,D,-16.589998903210983,190.9414479530658,-168.61798955077796,0
Veteran,-147.52882304625246,C,D,-193.5009491987899,A,9.375248636621874,-21.136341177813712,27.2614200261862,1
No,70.06253267847985,E,E,18.131152300185146,E,42.87364569082951,63.313277453845785,-63.016731111588975,1
No,53.90368642703242,D,D,16.468611051670017,E,-34.00918117444799,-44.48278298784577,-23.778758924074946,1
No,-130.04049011169192,E,D,-141.22351113194907,E,-178.17638470431422,125.37561951106193,-103.62780923529122,1
Yes,-35.77210449308878,D,C,-42.96416780586524,D,74.11467697884379,118.01760195782344,-137.19910771489972,1
No,86.57110947813021,A,D,76.36444598290086,C,55.53110753347645,14.206472933417475,38.76438752430105,0
Veteran,60.028826705539586,D,C,112.23979346926546,A,-8.52221920463928,35.99009869931537,-41.63581649743385,1
No,-75.68826164228506,A,C,33.89414648499924,D,7.053562366238716,-96.49678599168855,-48.78565917460282,0
No,113.45818154028389,A,D,15.776301601495534,A,-39.36685265348055,-41.80501541776187,98.67975078339867,0
Yes,19.78041573268154,A,C,193.57829551358182,E,-20.6690054594205,83.64498011771987,-9.033478848626029,0
Veteran,-108.41171110320005,E,D,-1.1231718612516477,B,-154.175280327042,-75.36072783609936,37.48514911889272,1
Yes,5.338172805571027,E,C,177.37442121560056,E,27.673071460089954,11.605639952420193,-149.9396307975138,1
Yes,-58.175136107404846,C,C,32.72805269736221,A,-17.30811500811526,87.66729415952985,179.3897917709232,0
Veteran,52.86197218354717,A,D,21.924238826763094,D,22.814619506009457,171.27954076066223,-207.2464859370525,1
No,-174.32090109212237,B,A,-123.83410784764901,E,-46.430679974728115,9.65894812913085,-164.88500466879537,0
