disabled,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Both,E,42.07834685473937,86.37892575461903,99.47460106659648,A,198.69411655535336,C,13.234128443104778,A,E,193.70562315846627,60.87839467902949,C,-128.80371061115096,B,75.5522771349213,0
Mental,C,59.682301150775075,139.75867785324553,-58.85083464188611,B,54.17640862108608,D,-130.2549462698958,A,E,74.86177735178768,29.558262669017616,C,-90.02815117188136,E,-189.08283397999648,0
No,B,62.40498355637326,7.174606110701541,-14.084487891095076,E,-90.89685680731935,E,-0.810881934833477,A,D,-75.2785326286901,156.61078924846478,E,-161.49046164024605,D,67.54798149764409,1
Yes,E,-52.61812881607166,-250.23933259928705,270.019971376328,B,102.82464387457266,D,-24.50850924273178,B,B,68.97742028025971,20.64833214127756,E,84.36819638685733,A,80.28524815920261,1
Mental,B,130.66022875878153,-19.479534818991816,-29.09589058651329,B,122.23138869521411,D,-108.69406928901628,A,E,31.96464282455162,48.88205941203695,B,-36.100864377289795,A,-54.70984120554782,0
Physical,B,-133.93689191725514,-21.73364652976414,21.03561204586273,C,-128.90707289885924,B,232.34045681805395,B,B,114.52513676358835,-29.65585495435835,C,-13.403266598467939,D,101.9925177328376,1
Yes,C,-40.45274306382831,24.759717890775402,-42.3592861418392,C,55.60096694250956,C,65.80598971050894,D,B,25.175702082290417,-39.515063187235185,C,13.649916469391785,E,105.07335940111402,1
Both,B,93.4947178551873,12.57674576198204,144.05722429187546,D,-172.60461434533187,B,278.4839883842885,C,A,38.73152649017026,64.8599191315387,C,-54.12565790547277,B,-132.5034985484405,0
Mental,D,-84.86439020591526,-96.59681897858246,-238.2471323446252,E,37.8348488781988,D,-47.25569387402352,A,A,-54.96576865971803,179.39198784289644,A,313.9966871850492,D,-79.99730729982372,0
Physical,D,-11.180028627662242,-129.90729007814653,58.63910891362212,B,-87.73759939725385,E,-144.61562420236126,C,D,-56.860277023375716,28.620045499375607,B,-68.3982593245564,A,4.956398880033646,1
No,C,-24.46562185943061,128.88255959088522,65.59852295465929,E,-9.272707323038762,D,70.19071943434916,C,C,150.71929460141953,63.787328798972474,A,-106.18311261474848,E,231.92842572132886,0
Physical,E,25.32309289343233,40.62329586080849,-31.764189447021728,E,-91.357868574447,E,68.64915649780711,C,B,164.3935903412855,49.736453306937356,C,-74.34768510249972,B,-50.12793230581873,1
Both,A,71.68969776739024,120.54676726374909,-156.32135882828183,C,47.85845445903805,D,0.6466466545837324,C,C,105.19961405976039,152.1199016882797,D,174.86139227625674,C,-54.083033294386325,1
Yes,E,124.67355478520312,-21.400434106520635,34.72129994862371,E,-34.079637053197644,E,-14.48614766742369,A,C,-90.86245065702549,101.29272375098961,E,94.98069050758711,D,-176.69300284957023,0
Physical,C,9.151579708402895,-47.378930790648134,57.0439569218053,E,37.982907049013725,D,-115.85956608167294,D,B,-61.53011196565171,69.83508902346101,C,51.20726828408294,B,-167.6393662828032,0
Mental,E,-85.53289893341194,56.842593290451134,25.346520942815363,B,9.278711145379539,B,14.085554915425597,B,E,76.7057667922741,207.3378472601838,E,114.76859677462576,E,-183.74831341376003,0
None,A,59.01375461550047,-81.17655137986014,-173.3314724552933,D,140.4330507175247,B,3.0301989146788735,A,C,-26.865928207020907,109.15647017944525,B,126.98410501726822,B,-152.83769652229373,1
No,D,106.97731448052792,37.67776529051451,85.20073985204313,A,-90.55510124120163,C,-30.887265580103424,B,D,-125.81419670910665,-24.52173386011788,E,-17.658698347220707,D,203.39592376804694,1
Both,C,-90.71436348241056,152.4687452153549,38.17922659780758,A,140.44099593551363,D,59.77023996406242,D,E,115.87596559704987,101.86496678955284,D,102.76486512070096,C,77.74162148187594,0
Mental,B,-146.6775229719718,181.72944188850394,35.80749169435726,B,-57.29951827575884,B,-98.90136013370696,D,A,37.94501770564532,31.47446202379126,A,66.44472302032794,D,50.063108281571985,0
Mental,D,-208.2828738636571,21.155486340411265,-57.938794313078034,B,43.394782461085065,E,-37.74991881297002,C,C,226.14802008784736,37.416598682247695,E,28.376100343971995,D,98.32250116586364,0
No,E,-206.62774950467605,62.442808097764534,-203.35225541819892,B,-147.35653419045858,E,-156.94195122193824,D,B,-27.72600284894197,42.6422515403947,C,-17.55601265254437,D,168.93891449662763,0
None,D,-23.664577634800015,120.27881394244497,71.41680890989528,E,66.52989133068891,A,82.2883255193809,A,B,-24.07437942004484,-69.95682764665312,E,65.43769030889015,A,-116.8929550790669,0
Physical,A,108.67105997456841,-118.56867971961766,107.99329850313781,B,47.56320189865964,D,-47.45849486203854,D,C,-20.63804015207019,-19.451304346352092,C,40.07092279356913,D,28.41152377270725,0
None,C,145.90803944046863,42.319683013328856,30.716554434245463,D,-59.53459138263138,E,-18.156185606148618,A,D,-11.677478395880676,10.805608681027412,E,-31.02493791074627,B,51.48182441041804,1
Physical,D,192.4563041437104,-9.127718761689644,76.2943531640695,D,-17.631428191498802,A,-146.82177123587488,E,E,13.089667759874708,193.0485101990012,C,-45.49077526109893,E,-12.582301157937788,1
Yes,E,29.01291514689283,11.346369165019144,-37.50988262388777,C,68.08397601975281,E,-44.7980017328715,D,B,1.9114345636397443,-85.01314591520759,E,-10.205188265918549,B,-65.56621533561105,0
Yes,B,14.832259485148397,121.62786828536505,36.90733903271266,C,-67.48827932238667,C,-74.67004736823732,E,D,-35.82663349532319,38.324918912598015,D,38.45837608241643,D,13.092563490463677,1
Both,E,111.07803752350034,141.74804235574453,35.20062331911147,B,-115.05997696722822,C,12.972873758553805,A,A,178.67656511320476,157.78965743409944,A,171.51370546933197,A,107.67498546394172,1
Both,A,157.44748038639267,-13.971864906261455,68.542618854991,E,-127.47995409374833,D,167.18391723943336,A,E,178.11936322357343,74.21871342165805,E,162.90481817257924,C,-44.18308460902725,0
Mental,D,63.571223747850695,-135.60877583300075,-116.92044718246828,B,-27.833049268143483,D,-176.69091817305437,C,E,-91.20013992766442,169.05505194062428,B,60.09525422655272,E,-20.461046224285663,1
Yes,B,-47.488666187137305,34.93828650553924,-75.11566568947052,B,-47.340691502555174,C,67.35617389856945,E,B,143.69402475590329,-24.099230977068807,E,-17.51624959447581,D,64.18000835359001,0
No,B,-30.988152365272303,119.6442594464973,97.93165512638734,C,-58.08450627714886,A,27.893014230169065,D,D,79.4094398899115,-0.6592505714852156,C,13.999788753024337,B,-15.393407983208778,0
Mental,D,-142.70711806700118,32.381945171779805,-54.94043977033056,C,-41.921023866366816,B,-212.7395958670578,A,C,-146.26291846707227,-92.72824722934915,C,-35.011505044262954,E,65.97326717026942,0
Physical,E,-82.22815687309165,-102.9535424361993,28.882725351854344,E,-97.97649792016442,C,-125.7842727407398,C,C,18.348469698612753,316.10722925804146,D,-31.109215331283853,A,124.89810053584182,1
Physical,E,-73.97722951939626,26.942738864819166,-122.79063627807736,B,0.47398858337363126,C,-36.30544837785648,D,A,-42.609516051827754,-81.29606042305902,E,-70.83793856652531,B,-75.14706493972987,1
None,A,-55.93468961321199,-45.69092840351699,-52.0305483794439,D,-6.806733560930297,D,48.51489911285904,C,C,159.24767337748054,75.53433284894113,A,-75.72809450903357,E,66.10218101181015,1
Mental,E,-0.9279742618565879,163.30186827626073,9.428984672527054,C,-6.980149312571739,C,165.09376025579897,B,D,-159.08226410268753,101.6499626728762,C,184.82451288109823,B,44.389190082278986,1
Physical,B,-137.9299249918535,134.28056835294836,-18.498384138955075,B,111.95170424664613,B,98.44177926942942,C,D,114.12994697783172,11.482895438840709,A,-91.40643022342476,A,-53.17228087738602,1
None,C,35.649225713293596,101.06342164125559,-107.91969518236513,B,-182.56645816220762,E,-125.5050696608106,D,E,57.60527308170913,-116.39121742435228,C,12.650556703256111,D,96.04432496477901,1
Yes,D,16.62020492051784,-7.218999194763294,-77.41192578092168,B,75.66887361386006,E,101.60247699194018,D,B,-40.31138509077777,-20.844604970987714,A,-176.5092569294668,C,-72.60579313769593,1
No,D,-9.782240216472054,62.35137480734407,-72.92157582711451,D,-101.24998884510006,E,47.74260727805205,D,E,-41.27916374676478,62.2431037898136,B,21.978861199048964,E,-170.37324388592452,0
Mental,B,89.63168551000497,176.2975495018449,34.531483008726404,B,-135.53249488793128,A,-50.43925397649581,D,C,-70.30312093120317,156.9675206053183,B,-30.60559794948737,D,33.34068627473453,0
None,E,-27.592979498293175,-115.02175190412107,27.279794332841327,C,101.40965457759354,B,-119.08616802036107,C,E,78.06824013514182,-59.036214101366284,A,-181.19109225044485,D,65.1575056644604,1
Yes,C,-193.03858433366935,178.96949886792262,-72.78965344171232,C,-38.66181760998558,D,-82.55191351177075,B,E,-73.21373270320616,-55.15351190402954,D,35.70475610355477,B,-20.669869198217025,0
Both,D,31.436555703482338,-5.537096588745614,-125.51413979269222,D,34.527916002127,B,104.09989886823314,C,A,-99.29944524674897,-72.43561388025951,C,-60.19317808296621,A,-91.30149491821831,1
Both,E,-2.6431108925582762,34.644532889723486,-57.538982229796446,E,-160.07994771238918,E,88.25348184548767,A,E,26.473333316797586,-28.510763419979497,A,-141.14454233423373,B,49.03813459892739,0
None,B,190.57821808850554,65.79372333734047,55.304791588973416,A,-41.271466674603396,C,80.68036138367917,C,B,-143.12707280757567,-36.928407577523295,E,-14.511090152043913,B,-18.316570116419616,1
Both,A,-103.48495519010801,-29.36876412748776,228.98222061611816,E,43.791214232829994,A,18.178003083940816,E,A,-137.42607339244938,1.189243479971456,D,-29.149889235105732,E,62.14205990727631,1
Yes,E,45.794316177220026,-3.3171481422073366,76.55462233476827,A,-3.392805086894213,B,122.35285133853328,E,A,31.503538006534143,-79.21084059797292,C,68.23893715918922,A,29.78627520497174,0
Yes,A,-176.24128867744005,28.79373974938141,75.35379846776554,A,29.893609570118212,A,58.26396318054796,A,C,161.6825908535515,207.09585398678004,E,-57.18215053811797,E,68.83285977805167,1
Mental,B,13.000732657628669,-114.92879080980858,95.67479783429262,B,-124.03601035544796,E,65.55825113108436,B,B,84.50876017951869,-105.44589719868517,B,19.13701857904392,B,15.24550320354904,0
Both,E,113.45021811636234,10.419568294040515,103.85697916011355,C,-34.4899755672617,D,63.192326730245355,A,D,106.37601978190956,-190.02998252067889,D,45.311815859925616,D,-44.08489751563899,0
Yes,C,76.81225797168817,-98.28189333854417,-12.805167627011564,E,37.75357123767934,D,-28.83726912805709,C,D,-141.47777964318513,-32.45890572199027,B,53.85181296720485,A,-183.6286648312419,0
Mental,B,-31.583205472678472,-143.51994395777442,-67.35253068691071,E,-62.73766626514404,D,-75.40943530359472,B,B,122.73554625420087,-81.83541048107794,A,109.84498898185515,D,128.043620551963,1
Both,D,112.5072405933996,-31.81032056112639,-36.89741807030346,E,67.43996464035695,E,55.52486310605168,B,E,-17.594077723593408,-167.77221645300727,B,160.2006709143321,D,-8.630659744713583,1
No,B,60.689224526286665,-68.39765446887806,61.61666430180781,E,35.66323083932802,B,46.999684870735194,C,E,69.93124484293584,61.4116948671401,D,-109.5734046458552,A,-41.2478879109228,1
No,C,-11.936624512275843,25.53520788452873,-76.45583552181776,B,55.08626483078712,D,94.60311179864365,B,C,-122.5842605051981,16.845255853361127,B,-37.659076937798325,A,-63.78383678251382,1
None,A,93.34774832609547,-76.60640412088244,-136.38196337077656,D,38.91400558633012,D,-133.2401579852213,B,E,20.681095205423915,-59.10900815754459,C,58.769161983483656,D,26.718807724007476,0
Physical,E,107.66270713883763,-179.50739161666093,-4.472376014604911,C,17.282360700649345,D,56.251229288699435,A,C,104.18720228628315,202.33198559169966,A,-84.15225081467712,B,162.9767843254307,0
None,A,-8.087445282166538,-259.3245925730389,-17.134971802430922,C,-123.71964017553995,E,-24.161685238658794,E,D,-154.17761702354755,-35.77199519312062,D,48.137227983149174,B,49.8937317492249,1
Physical,E,147.5645952081526,181.77402422713774,-38.30306283638819,E,73.32907620975621,E,-117.8769383392386,A,C,-112.85217025143733,-103.70855969855033,B,44.40321234059982,D,118.82768708278184,0
No,C,61.37421922422214,144.52645014391038,-39.89097105855915,B,78.14396443934713,B,160.5277620760724,B,C,-129.73489326221303,112.14504216909509,E,90.89183543197964,C,134.61489507421044,1
No,E,63.24197965679772,-91.69859842363131,5.043072427245541,D,68.71455609200092,A,-121.60808249839803,E,A,29.61747866904022,-21.281285631485574,E,22.792845074557313,B,146.62829674123824,1
Both,C,-0.6021711931413155,61.71233156452405,-122.22371191901323,E,-51.806526758319784,B,-7.531193841591845,D,E,-173.70895943400174,-97.8989384625882,D,2.798990852712968,B,81.16504126219537,1
Yes,A,59.524243758059484,-235.7976652391743,62.545283836787306,A,-1.6358669050817218,B,-41.15680588053244,B,C,61.03805442475082,-97.99610832680102,C,-27.768976468827,A,106.81620195842521,1
Physical,E,38.75462108284277,-41.99198470009765,-184.85052805468192,D,-11.915491145463056,B,-83.917352239618,C,B,-63.090276697715865,68.89219264018237,A,53.68209648547661,B,-154.01065923003932,0
Both,B,138.93473019988375,-78.69554249040259,82.30322633111216,A,43.21848855313944,D,53.762670798151944,A,B,-140.30822624526894,118.94156663401489,A,-39.03039137285963,A,117.97343164340177,0
Yes,E,-46.76140481359137,-14.94002829019615,2.415788588787645,B,32.00228153642921,D,49.587934873421354,B,D,-51.86360210375383,-55.186571311176614,B,75.54070945608801,C,-185.85230288276912,1
Mental,A,-10.028236482665363,79.00250205932936,-201.81449373522597,C,82.53968453023177,A,-59.08923406012967,B,A,-1.6118122422285175,162.48758146148842,A,-75.30571736431966,C,-53.28567096952408,1
Yes,E,110.12346862114597,-166.91335866066515,15.47302239677677,B,-48.01308148672887,B,148.9928457580187,A,D,4.8123960749981185,21.819328201224167,C,141.8560077290306,C,-24.931137290866467,1
Both,A,-30.367984661997845,106.70880477974043,18.964512325351933,B,129.2935496729505,E,46.96201725981843,D,A,54.05231697285051,-42.580637761149205,E,81.41079657627479,B,160.90065451227997,1
Yes,C,124.10310347042865,101.07224364511364,-25.677763015842764,D,-63.22655727771269,B,71.64049325571467,B,A,59.8581362983362,38.60069267451972,D,17.2895406565143,D,65.3114123759462,1
Yes,B,29.03265126272404,-43.50902519520185,35.7963330866993,E,-44.47200697223796,A,48.57526934107144,B,D,87.59018172968756,149.96231150661222,C,95.66122326270397,A,-7.733749050462237,0
No,D,32.533595582621246,127.06210055824381,8.69317093266802,D,-10.681953869359207,C,-7.334781464541076,C,D,58.309302652003325,-3.1426970191981756,D,99.96759783644494,B,14.813970812307087,1
Physical,C,101.5407920119903,105.42605870750228,74.86230773312388,E,151.35446023827095,C,105.53200824417077,E,C,67.90691628271509,-7.5589140483800445,B,-128.16512355671375,C,-45.46422103518448,0
Mental,A,-114.42666720769348,-2.177930338597663,121.42310658547093,E,195.48031502547286,B,-206.70565019618587,C,A,20.8701112994088,16.843433080118643,C,-95.19401965492985,D,-23.673618928529315,1
Mental,E,-53.10335926801465,-23.68407995758061,-78.62117212195781,D,28.9741138416809,B,117.00557501115779,C,B,176.66169551149798,169.08282682143977,A,-23.621735376469015,D,86.41282759061582,1
None,C,-52.22287959912508,-205.97763494605368,-29.08119211202819,D,35.002160777647475,C,-128.41911823877476,B,B,-28.56335987228184,-158.51242474284686,C,-29.96178334172398,B,117.65750517765284,0
Mental,B,205.77863761053737,34.10303966076481,-8.195222208708339,A,-5.59568725025303,B,198.61513745997007,B,D,-219.77273906074478,-10.061794338728847,A,41.673510474611994,B,27.36150233570932,1
Both,D,-104.33525882853243,151.53602700273726,-115.21392894740148,B,-88.21337012710609,E,-24.798729492395548,A,E,179.43824471547737,-109.88008906985938,A,-14.06682517251005,A,35.74228427482408,1
Physical,C,-230.2452967620532,-289.47078344529865,60.75637496004684,A,12.96566524363993,D,13.706236716228663,C,A,-34.77494525166897,-22.67324550916438,B,96.43096854192196,D,101.41517123877261,0
Mental,A,-88.95116138448205,20.248179299835805,-141.7423277862813,E,-24.58740640720435,D,47.30127520641235,A,D,-107.27131437890749,-90.68532996999423,D,-122.15201892580127,A,36.15083365619293,1
No,E,85.63759699905808,43.050233271714426,67.99946822672636,E,-120.7858772215682,D,-28.98564858563008,B,B,30.254244958327707,31.651113381619066,D,62.4333066490229,D,108.94706898905437,1
None,A,-43.39883490838165,42.214246394881236,-43.61548050344083,A,-9.98484696082939,E,-32.90249622621353,A,E,-8.404955876162894,-122.7465452981605,A,-99.04202794117364,E,120.75987491292261,0
None,E,57.36116172813058,64.51005135811153,-86.3080341849951,A,-4.215215584474294,A,27.084861696951513,E,A,86.13877220017035,62.78799405411605,B,80.20825685733196,D,-89.92728698324952,1
None,B,224.61010317729202,-52.91854864766409,235.54968743417004,B,64.50485182933595,E,-28.211449019356582,A,C,189.82402231499836,-100.7169988979251,E,-32.541260228877874,C,-160.80901554306973,1
Yes,A,73.27705365879301,-183.62622525395778,108.27010097449443,B,50.77451786241108,A,-169.58545231831778,B,D,-69.91449491997889,-18.02629068878137,E,192.26614448812575,D,9.78166897524279,0
Physical,A,68.60425380011075,54.863312194999345,-17.881805119958504,E,9.726138117453171,B,-126.48752699305763,C,E,179.4234545453774,-13.773197499770895,D,65.73407207087367,D,128.7662780047943,0
Both,D,-21.825029081481283,-178.641780746161,-60.934794192490095,C,96.65864858043125,A,-94.27235674945507,D,D,-63.87956410045996,1.1603100016163552,C,190.75492604778495,B,-64.40794834771043,0
Yes,D,-44.106488376696085,-98.6944554741771,461.5179888668719,B,-105.80625305632392,A,-9.069912297240178,B,B,43.08496890633714,29.367075244490266,B,-27.360081177214756,B,-3.933524641403472,1
Mental,C,-38.047200538478435,29.810515566759587,-147.35467293109247,C,-9.123084131715519,C,-192.71760550700182,C,A,219.99194817308853,-41.29609639909619,B,214.55578573778143,D,94.63704544185596,1
None,B,190.40123443239816,-43.05690718612491,-69.13094178191133,C,27.150653438591583,B,16.098885311571667,E,A,-112.94557309154601,123.59585551972336,E,-66.75425974951379,E,36.64159297800077,1
Mental,D,4.44861161425547,-51.1730532509895,58.957845833009195,A,24.015221370728725,D,123.62358618698373,A,B,1.2496237700649389,98.51831368405264,B,247.76777667569837,C,-27.347546209724864,0
Physical,D,-42.319782772253284,8.228700752318392,61.34894168937662,C,-60.97586266237901,A,57.071013770206456,A,B,-89.18058208206499,115.49996336355697,D,86.82970240502755,A,44.365489454751774,0
Mental,C,106.60309128596201,-210.62533201311675,-47.42348257859335,A,-34.17476549917922,E,-45.78731772222679,D,C,-120.8473587950144,-101.96717356894939,A,-26.75948158903957,A,168.76787002721812,1
Both,E,46.00800837489899,-29.996033194264605,47.41278456457446,D,-57.73876955172761,A,156.99227184301031,D,A,-7.402080899351062,20.31603940634511,C,88.97208253860799,C,52.910191025662265,0
Yes,D,13.376377890166777,-29.090347703010693,142.5313436022603,C,-12.523385485992812,C,22.70623935372619,B,A,116.2026858857443,-148.74731888169308,E,-4.813518731490952,B,-111.98023165326182,0
Physical,A,105.85901491558145,-79.83580686748728,-137.58000086634928,E,168.43925640773475,C,-41.654778586524,E,A,37.66897083240687,106.16134612765562,E,-282.67250273938964,B,-51.6627092873021,0
Mental,A,-133.49888202500645,51.15992295316034,31.01560178120885,C,-102.32534273924072,E,80.05040846090672,C,C,-41.532831823113405,117.53611731735232,C,51.82315360166586,D,73.91578244758385,0
Both,D,17.160386075657268,-96.83175032286884,106.8759667240452,A,-223.4453605469486,E,172.87131352075517,C,C,74.89897065011681,22.125961848802106,A,194.89370225736826,A,39.131027576202094,1
No,A,40.674713358731076,-196.80054234423523,47.54773426005833,E,-15.548800727922407,E,-239.3803551260797,B,E,-138.8701139363785,150.59629819054666,B,-35.730378694131325,A,-126.61689103159893,1
Both,B,-204.65996165378453,-85.24731822848666,-50.23102573370847,A,-14.573988426051669,C,-101.07551408860094,B,E,-112.38866847151013,-0.8702388343647189,A,-49.521401378992344,D,-18.261122026137876,1
Both,A,45.90703992844992,-34.852244149272224,-105.31758433495895,D,259.67986596351466,A,132.73006732281377,D,A,52.8599838018869,178.46318263347,C,49.8000815842475,B,57.57384875555005,1
Mental,D,130.95492466179556,87.87091553396174,42.99518123536354,D,-127.75536221184132,B,31.865938571242825,A,A,43.42107768781586,-319.20189422520383,A,-110.13661168162953,C,44.568083284304016,1
Mental,D,-8.9192330010479,82.48031136358352,72.03977662150449,B,55.20495224784299,C,32.09276107235649,E,B,-18.138570834980815,152.9046102507505,B,17.831024974339556,B,-222.78981344885443,0
Physical,D,229.34241435502472,36.553275994131525,58.27282721906138,B,-38.80340906800707,A,-46.062189737361756,D,C,-205.22995905312104,252.5377532371743,B,40.422350079171146,D,236.71997493473276,0
Both,A,-108.75649645153023,-194.37930223110064,18.253895277291353,E,60.01202481488779,B,104.50866923949785,B,E,142.29027383346798,180.1430344032721,D,66.73458106353462,A,-23.93965254615654,0
Yes,C,-97.14556991710784,-96.0783400232436,-32.42824962651992,B,-137.45486187726104,C,63.19549128283592,C,B,-69.39735342441435,19.443678986217382,B,-39.265538968600545,D,-19.70267173943816,0
Yes,E,-9.76042667269489,64.1255379277437,-13.862784671269369,B,-89.54694388346155,D,-3.525060592649861,C,A,-47.79953426563454,36.54665500134805,E,-163.44896124319777,E,62.40133874037937,0
None,C,72.56612606267849,105.00602348903124,16.782572143979227,D,-154.8932022705337,C,-9.529194331421369,A,A,-67.07306151274861,-63.31070074103161,B,113.35960785686441,A,-111.82171134599905,0
No,C,-30.538934862250027,21.230112989317814,-100.82070434542368,E,-87.88946382633486,A,-35.85960981443358,A,C,89.64259933521667,-18.84928824747548,A,140.63377665741314,D,-169.81068416948096,0
None,C,-86.45745796909391,-311.55603998430513,-307.90344836892416,B,-101.77474467149108,A,2.6354031989067876,D,D,-130.5015696448472,-27.74062017715291,C,-72.44764657618025,E,58.76358452553917,0
Physical,D,-177.77632594458535,-136.83879358527616,-61.67971423254917,E,24.862332209318623,A,13.705054961803617,C,E,-58.36525077664524,15.297444116512432,E,180.19738921397342,E,-37.90047695974905,0
No,A,-152.42947979541475,46.14366197812968,4.545739450929073,C,42.007416539145645,A,-119.08245749918522,C,B,-82.93221027840241,27.72494257392128,C,4.133584068112175,A,39.61617303469499,0
Yes,B,-30.539690666066083,123.45303536268429,50.21523008455282,A,109.27587681365192,A,-39.83509673398436,C,A,177.2440044076224,41.31900045631171,B,21.794714767776707,A,83.18710681335514,0
Mental,B,55.49265790813996,-81.2548691941467,-105.05208392802191,C,-14.25816002573684,A,56.354010968598246,E,A,-176.30805188090162,-115.22669059638122,C,-48.245249850755,C,14.525271141568902,0
Mental,B,-119.98915093811082,90.77512378802535,-24.12608538481325,B,113.29571109219769,E,-39.0462211979319,C,D,-134.16779514686604,90.27026996363709,A,44.30101815730787,B,54.119630837365726,0
Both,B,-66.08445485311883,30.223128862726394,39.65292446390359,D,116.95437916093584,E,-80.12336267279264,C,C,191.38135659146945,-270.5551972485551,B,-140.74712603557168,D,-6.898401572281617,1
Mental,C,59.942226529717836,2.9434191540358663,11.445751185809122,A,26.902680747936614,C,233.0556974137759,A,E,17.670703123112684,-138.62998378577723,E,43.862376654984814,C,-261.276167033078,1
Physical,D,-53.0061726107417,-109.23488201373024,256.16931536491046,A,-33.415678371200556,A,95.52897627528058,D,B,60.45623710675402,62.4804586419011,E,-192.12219569331995,D,134.64415522112583,1
None,D,-59.09791726307745,-2.18012578370422,134.27883757058746,B,-17.178923642552167,D,74.75897992788603,A,E,-16.670098331347493,69.63308766170292,E,-5.870351079665563,C,38.83443825585359,0
None,C,89.25108603106786,35.17870156308949,-108.93186539006561,D,0.21637020618850206,D,24.920572233394644,D,C,85.1888765301226,-136.69128421275815,B,40.2074517132381,A,-62.88987816273418,0
No,A,-59.87386818903124,-65.29267811604183,28.059268179411777,B,-54.74118998989276,E,-55.17993376056841,B,C,-17.7054492495791,227.35686246117268,A,28.993268398746093,D,-90.27155206234787,0
Yes,B,-86.60745899903313,-2.5664723142325356,-112.07381680132353,B,-57.56029990316248,E,-18.59180374605616,C,B,9.050943749714216,139.4647533908519,A,20.927041387102605,B,-111.59488239455757,0
Mental,D,47.977633781879966,3.7310519799960424,131.90668016743987,A,97.63530704630848,C,-109.16032518430457,B,C,-142.46650384120375,35.941034588629265,B,-68.18819405355758,D,239.01484618755168,0
Both,C,72.56622595162042,-40.59142189382528,40.55894776778096,E,-6.090505557560147,A,-94.25847706048012,B,A,-14.189423225717698,-67.54095645618756,A,115.1612475620514,B,95.4657349337775,1
Both,C,5.964920534792833,40.25606077240476,-34.77090970585073,E,-33.377642689737996,A,130.2764823903211,D,B,15.111507520212403,31.70043375878428,E,-69.33073431610856,D,-126.05237932400202,1
Yes,B,95.41078703681679,55.94872765542068,286.07875844144786,C,-25.765736085770204,B,51.948920090264885,C,B,-108.70647406391538,15.303719717937359,B,36.04914751515796,D,76.04099353820001,0
Yes,A,-33.41335410165635,40.435365093899634,61.78278327860526,E,-97.91618745425194,E,51.32830384042779,E,D,114.39926615091076,-77.6051144031689,E,125.00877595481153,C,239.20366291980355,0
Physical,C,15.870987294716674,-51.92580439979282,32.85233391643767,E,-126.76440134929759,B,86.77582817587145,B,D,2.6291612615635587,10.140732391662013,B,11.054602208868886,E,-7.509807804574568,0
No,C,-93.97203863156837,-2.4595400083318055,-8.279397376049229,A,-101.9601404399908,A,-158.78208113822444,D,D,0.41300394464199325,-28.439869081596907,A,29.20237689525426,D,54.69920567386926,1
Both,B,34.62702590729692,-81.25018788737249,-10.913572330630926,C,8.085713266190366,B,242.009829970702,D,C,85.4496771493594,-209.78900210688113,B,-20.52835572691127,A,-26.183665950471603,0
Yes,E,39.99081829195432,-47.84291475770578,-138.46144050579997,B,158.17531516101366,D,60.770269942261976,D,B,-84.04708446335756,-65.71685416271941,C,123.572488809926,C,178.89963564565858,0
None,D,-23.79333511109164,36.19001770061256,91.35620313093904,B,110.92626053145558,B,123.12509731009374,D,A,38.693097591930325,12.477807796116275,C,-77.39708725442478,A,-42.989683506645875,0
No,D,90.37587179153918,56.33142718393381,-60.238051686808994,A,-44.52120309501005,D,112.3624164678795,A,C,-37.33157282702124,160.08641281656267,E,174.62791769729202,E,-1.5818407625207314,0
Mental,A,17.08489293146776,47.6847306340388,-36.89345365261708,D,-39.689299533664226,A,-122.69644836644335,B,A,59.38796494209437,204.67190653037864,A,-11.423303267460307,E,-105.17063900661985,1
Physical,B,-16.548944132310446,-105.65152199355276,-119.94556068593309,C,196.77757043480273,B,166.4871992874595,B,C,-10.574925763717944,52.366360730922004,B,-4.474770326435689,C,60.542132381427734,1
Physical,B,4.418670981305443,27.702255292315094,-66.15589094031353,C,127.27758536648865,B,-73.30370757468978,B,A,34.471158677259446,22.803809849614296,A,29.21292721693387,A,20.421120238632565,0
Yes,A,231.5291252073189,88.39847014633196,-112.50226272704839,E,-4.631721025201523,A,148.7590076477927,C,A,-96.6410778971039,-133.39562806445173,E,-23.46010811611839,C,102.75292338676711,1
Physical,A,6.841984810608398,48.2730651874403,-63.45495075286258,B,-89.41414846561243,C,14.465469749817517,A,C,-45.14370462854953,-51.27832244673402,E,-127.39865134495652,A,69.22726048790435,1
Both,B,189.89421794973384,-195.014486146474,7.934583662961492,E,64.09419853273064,E,-18.25812925839824,E,C,52.19815640370293,49.79075032459404,E,-57.37921660271955,C,-8.755880415336762,1
Mental,B,-94.85067030324413,-217.2027420523463,-19.706585558391726,E,-62.29122105182123,A,214.6078291901207,B,D,-74.59974583766775,-11.372319785563729,D,-23.19196772127338,C,-261.81067759462417,1
Physical,D,-139.45656429916093,-33.10084468540583,-60.73236439410591,E,151.80972584773934,A,103.77237711812985,A,B,101.70412256425656,-50.09692466580019,D,-113.30041442502198,C,129.83461055023267,0
Mental,A,13.983870854418615,43.25933339742814,130.05584118198772,B,-1.834843647366383,A,-21.30319786418727,E,C,-204.3069443616752,180.05863356498898,E,-7.833119034597788,E,64.81687249266135,1
