Nationality,age_group,faith,sex,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
US,65+,Buddhist,M,D,181.95118523944797,-92.64619783508427,D,338.33832113886666,15.215421348966704,C,0
China,51-65,Hindu,Other,E,86.45037296213893,-22.51219772631017,D,-16.404614835139327,-92.99199580734039,C,1
Mexico,18-25,Muslim,Other,E,65.92775661290958,60.67254593080482,E,71.48658822054203,71.9050363712572,C,0
India,36-50,Hindu,Female,B,10.809377325044832,-155.4651494347261,C,-150.57695512835434,-118.04065771272722,D,1
Other,26-35,Hindu,M,E,-68.47318882563866,-116.70932474889104,D,-105.32340740339501,126.02393924140098,C,0
China,51-65,Christian,Female,B,127.28968515786498,144.09083270999434,D,-165.75869048267128,148.6831673756597,A,0
China,18-25,Other,F,D,-215.22386731241303,-18.096158674901517,E,-32.55185362156691,-216.9243064400673,B,0
Mexico,18-25,Muslim,Other,E,-3.277546903954588,32.31937022690114,C,-27.357554026515164,101.85549189907795,E,0
China,36-50,Buddhist,M,B,-4.30923976298074,-74.45885075239667,D,150.79241743771814,192.38214692081797,B,1
India,26-35,Hindu,F,D,15.981233945551082,-96.19326619563002,C,-55.96497921061236,-113.50046127016631,B,0
Germany,26-35,None,Non-binary,A,-144.17330753968733,56.27090376425128,C,164.23434116647766,57.90735143039453,A,0
India,51-65,Muslim,Female,D,54.89609240082986,5.403693732444935,E,-6.20173158537418,42.013240233497136,D,1
China,36-50,None,Female,C,116.1826186976783,151.2426266692125,E,188.42762283015847,-31.21997804717734,C,1
UK,36-50,Christian,Female,C,134.8540019682721,-16.046766364886842,D,-151.72742455206208,55.18241802327538,C,0
Brazil,51-65,Jewish,Female,B,263.39125495081885,123.69430073785975,E,291.0601279596016,82.3444239058414,A,0
Other,51-65,Buddhist,F,B,53.16996554106578,-6.474932982029452,A,6.924057632050337,-25.348803155151202,B,0
UK,36-50,Muslim,Female,D,26.848107610336598,-106.30685513416313,B,3.913995278480132,23.886027198708337,B,1
Brazil,65+,Hindu,Other,C,107.54226117642642,-23.167276520785684,D,97.83556219834843,-129.78723000569968,C,0
India,51-65,Hindu,Female,B,-40.90254298593593,91.35352755619833,E,-30.328723917090578,-5.998845976610926,E,1
India,18-25,Jewish,Male,A,-89.56065137960006,-3.435513228647005,D,-28.80957051271088,9.745352522571622,A,0
UK,18-25,Buddhist,Other,E,1.1596672906644472,-156.1061454163848,D,-219.7840229311044,-89.91363532830478,B,0
Germany,26-35,Muslim,F,B,-20.41751171538312,-57.75518274962865,A,3.855390699020199,76.62980550813595,C,0
Germany,36-50,Hindu,F,A,41.18341249541197,-3.9861814581195727,D,-98.098166091451,-26.43677678650142,C,1
Other,26-35,Buddhist,F,E,153.84108412131147,-52.407323070867854,E,-16.202598088526365,67.68954653286448,D,0
Germany,51-65,Jewish,Male,A,-38.687434051833165,-7.781455156509355,D,23.46914179161367,146.61636692666187,B,1
Other,65+,Jewish,Male,D,-83.698655857133,165.15173606315463,C,-21.974701031945116,28.931517066790878,B,0
India,65+,Jewish,Male,B,-97.92424139336656,153.9401732487144,B,-21.90454141391224,-138.66233105211722,D,0
UK,26-35,None,M,D,-44.09803639248297,-47.075178782605086,D,48.002789204205676,-99.20036773302269,D,0
Other,36-50,Muslim,Non-binary,D,-75.36167423499273,107.64778838095175,B,-41.636898876904965,54.08813511718652,A,0
China,26-35,Hindu,Other,B,-52.67576297286478,26.07641644669636,A,-133.57479855924652,-0.8137526470942646,C,1
Mexico,65+,Other,Other,E,-162.37593001421376,-24.17701188408493,C,45.298851802878865,-4.031610242991699,B,0
Other,18-25,None,Male,A,-123.66030389280019,-29.629047736369422,D,109.50436763594946,114.95820685447413,E,0
India,36-50,Jewish,Non-binary,B,106.65377863243461,-91.5084132589366,A,54.374792285472815,52.559238099030715,C,0
UK,18-25,Other,Non-binary,A,-146.45599241303665,-84.5522451774304,C,-89.1777663198063,-64.1961372450949,E,1
China,26-35,Other,Female,E,63.29354991647308,-77.20509673997957,E,-147.82744379492635,89.21026652241079,C,1
US,36-50,None,Non-binary,B,18.04485538901011,48.32819565661404,B,-13.16639358022506,-90.32068758555873,C,1
India,36-50,None,Other,A,107.58620852050768,-13.880543491831537,E,-51.842074738616475,119.90410170535846,E,0
Mexico,26-35,None,M,C,-27.815179850615735,-89.70532654070819,B,94.40292184982148,-66.50826863435475,D,0
Other,26-35,Christian,Male,D,-49.98160079181723,63.36372356094417,E,77.11541748113603,82.55130272391243,B,1
UK,65+,Christian,Female,D,-28.88890624310975,-16.6474581452772,A,70.3335795997299,-39.76576235495151,B,1
Mexico,26-35,Christian,F,E,-53.261040912572014,-63.827909756149694,C,-30.68723505481625,23.747184539668652,A,0
China,51-65,Buddhist,Female,B,157.21132771299588,-60.77165460326168,D,-76.80831213698093,9.594286559762265,B,1
Germany,26-35,Buddhist,F,E,54.660782867923174,45.660779083494276,A,9.510202478951795,17.73169689102713,E,0
China,65+,Buddhist,Other,D,-206.6049858158366,206.4548101193457,A,-34.40068581188732,-10.936760409608041,E,0
India,65+,Jewish,F,A,-55.39893939691094,47.67564624758877,A,-83.57664365772465,-5.067761773905125,D,0
Mexico,65+,Hindu,Non-binary,A,-31.84877014719763,-1.74611839887969,C,-21.227467242936925,-184.73895867809208,B,1
UK,65+,Other,Non-binary,D,223.91579629513464,22.206238217070844,E,100.90028778598786,75.27627215673098,C,1
Mexico,51-65,Muslim,Non-binary,A,295.317335884702,-21.21577476232204,E,2.9787512561027465,82.5343474897911,D,0
China,36-50,Jewish,F,D,89.11720637340086,-239.17145257510302,A,4.511451945118,-45.74878148948865,C,1
Brazil,65+,Jewish,Other,C,-72.71100467361597,22.19307554419973,A,-16.681363058067937,-110.17378256771404,A,0
India,36-50,Muslim,F,D,-34.48188198770845,-50.50137327760916,C,-80.33861340685297,9.37278998426691,B,1
US,18-25,Muslim,Female,D,-9.294006243863493,-68.09712686241272,A,81.42568992796215,-77.2919068812629,D,1
Germany,18-25,Jewish,Male,C,131.67324365880998,26.186789733460408,D,66.07263728209466,143.19812299745553,C,1
Germany,26-35,Other,Non-binary,E,-10.097825385495113,18.70796581340248,B,-152.64825914419293,0.4074358187285315,D,0
Other,26-35,Christian,Other,A,40.1913519290014,-106.77648326464512,A,-16.936280383071832,-5.992622421083555,C,0
India,65+,Hindu,M,D,-1.2317760118443493,-98.16177507501688,A,72.17209593843397,116.05014621241972,D,1
UK,18-25,None,Non-binary,B,40.147418121137484,-147.5854921366211,A,-121.71932940761306,-21.812720705459938,E,1
India,18-25,None,Male,E,174.26659786455647,-118.749658662591,C,10.251858630246186,-124.13310742836758,D,0
Other,36-50,Christian,Female,A,-151.53833040432798,25.43637615114785,B,-158.39213742417272,-302.08214616046587,A,1
US,18-25,Muslim,Female,E,-177.37186738101752,119.88716944967281,B,68.60424789360304,22.065717583474278,A,1
Germany,18-25,Hindu,Non-binary,B,129.66856512326012,133.59286004984966,C,90.72727481744862,-36.41688960622565,B,0
US,18-25,None,Non-binary,A,32.04511544740124,91.89107381948784,E,2.300597712238508,-83.40052399623477,E,0
Mexico,26-35,Muslim,Female,A,26.403467992804842,-26.556651206998616,E,32.214812738387586,88.45644233238515,C,1
Mexico,36-50,Jewish,F,C,-222.222303071847,119.76412337769797,A,-41.33207593865852,-204.5911625968603,D,0
Mexico,18-25,Hindu,Other,B,-143.69497439187796,-62.887337190449564,C,93.34246993005772,14.915639473519482,D,0
Mexico,51-65,Christian,Male,C,106.15683712441866,-64.62335043467266,E,-73.97685575196482,100.79026412549699,B,0
Germany,36-50,Other,Other,B,-59.20084046062391,55.53156604864705,B,31.61552801186676,86.94929094473135,B,0
China,65+,None,Non-binary,A,-22.45717341694966,127.19989139623593,B,-161.48162358624754,133.8742440734102,E,1
China,36-50,Buddhist,Male,A,-70.47438863772338,34.90187807499616,E,35.360669332274924,21.12647409123335,D,0
Mexico,18-25,None,F,A,103.45372591112587,-73.88157056307847,B,39.07129512175595,104.73667007523512,B,1
China,65+,Hindu,F,A,-47.92837212992257,55.254912197887485,E,29.17123739747521,-12.515616360952631,D,1
UK,65+,Jewish,M,D,168.27468456246353,54.52259041071679,E,28.826473641758277,-67.49505725195218,D,1
Brazil,18-25,Buddhist,Other,E,-100.54974029289187,72.64469676366987,C,34.55189215247176,89.55202342771327,E,1
Brazil,51-65,Jewish,Non-binary,B,-129.78188557725605,19.421731971195616,B,-18.792233832662426,-36.83228762806613,B,0
US,18-25,Hindu,M,B,68.11846183995696,-11.825608896205434,C,61.52209755683645,95.48223969481195,A,0
US,18-25,Christian,Male,D,-115.08980573868442,-110.54815149151818,E,137.4808813655405,111.2973480799468,A,1
US,51-65,Christian,F,A,-3.621816448091803,55.508653883431435,E,33.05367781884184,-56.43921783168505,B,1
UK,36-50,Hindu,Female,D,109.32923854085361,-225.85527393177972,B,106.50700444382942,23.083821935104858,B,0
US,65+,Other,Female,B,21.549591354247006,18.43134946724584,E,48.92846144520779,66.32050825264412,A,1
Other,36-50,Hindu,M,B,106.51610101964044,106.35016669896078,B,57.42245273417383,-6.307968512638286,A,1
India,65+,Other,F,C,47.944069385570934,-74.78547580263758,D,-2.3759376843515945,-70.34036052081738,E,0
Mexico,51-65,None,Other,C,-240.17798926819114,-5.682435035089807,E,20.66210070618146,5.932213782465568,C,1
India,18-25,Jewish,Other,B,-158.33065700885803,-58.47998645800191,E,55.63526279857999,-3.7742603443686407,B,1
Brazil,18-25,Hindu,Non-binary,A,-32.18062005016032,-29.203652974526978,E,-56.486098576491074,121.91487361836127,E,0
US,18-25,Christian,Non-binary,B,131.25954390971074,-96.70145053353428,A,-138.54238096624115,87.39313114443856,C,1
Brazil,18-25,None,F,B,-111.4946267369977,72.29132387293666,E,-30.822242912368765,69.34478342669355,C,0
Mexico,36-50,Other,Female,E,82.10432631658342,174.88649793405534,B,-104.01711681977015,-160.24048660705574,A,0
Germany,18-25,Muslim,Other,A,17.227985665641558,4.854765528693818,C,95.11639960962141,49.427356138537704,A,1
Brazil,36-50,Muslim,F,B,-28.74568687373736,25.123792253238562,D,101.9417159712386,184.4622509882087,C,1
US,51-65,Jewish,M,C,-61.04992316040884,60.8897571940626,A,16.121945687170797,14.142138083660392,C,1
UK,18-25,Other,Non-binary,D,-33.581285942651704,43.55258547046197,C,68.02539707533302,-95.21702145846265,B,1
Other,26-35,Christian,Female,D,-66.3159099517392,-82.77251035940925,B,33.6539802866468,-75.79801459452324,D,0
Other,26-35,Buddhist,Other,A,85.67271816467048,-85.18270263036847,C,-18.525269979755688,-7.919039687595264,D,0
India,18-25,Other,F,C,-176.0338326407118,115.27772022344382,C,-28.209529851353494,-4.676493335465601,C,0
Mexico,18-25,None,Non-binary,C,-11.475692096050613,-181.3195636939249,C,-37.28077320891894,250.81284261826454,C,1
Brazil,26-35,Christian,Male,D,-2.635773863085807,96.23683479551343,D,15.622201369412572,-15.10201831489656,E,0
Brazil,65+,Muslim,Female,C,-125.827657770072,148.798472550965,D,-23.113756370913187,105.33924174345874,D,1
Germany,51-65,Buddhist,Female,E,-107.82037946992149,80.07750300226496,B,-116.13121008553031,-107.97777846613457,C,0
UK,26-35,Other,Other,C,54.9891436738903,-42.14885620728475,B,76.71434553396517,-51.6995560897871,A,1
Brazil,26-35,None,M,E,9.665560674525594,136.80142733665787,A,135.2183397086542,2.272053968383585,E,0
US,36-50,None,Female,A,-123.45672845535248,105.90418848092223,A,76.26033552027799,84.30740003982552,C,1
China,18-25,Jewish,F,B,-76.41872816757314,-117.21609478191507,A,33.63324402665454,-131.98497077611646,D,1
India,36-50,Other,Other,D,201.69085218661834,-8.176504509062369,C,45.56468326249741,-46.89514422473307,D,0
China,26-35,Hindu,Other,B,-62.5962924513061,176.26603434270118,C,1.4141389780981741,-244.65449402118026,D,1
US,26-35,Other,F,C,85.61867875796007,47.62830880743921,E,119.38759290582624,-79.89828444003113,B,0
Other,18-25,None,Female,D,27.38435537114637,213.22083624099744,A,85.49937643650416,130.67996552570665,C,1
US,36-50,Muslim,Male,E,-149.89593323093305,-225.77766813299073,C,-12.768067658144112,52.86925960729746,B,1
Mexico,65+,Other,Male,A,-56.42616356428112,184.13009740652657,C,-169.023606298324,185.26503678140304,D,1
Brazil,51-65,Muslim,Non-binary,B,-103.8870920246461,-132.47075776245933,E,-46.68831721756849,76.45783393914833,A,1
China,18-25,Hindu,Non-binary,C,-38.20985691501583,-91.91520650260088,C,65.61945464249689,-15.244783445580598,D,1
US,65+,Jewish,F,C,-3.789971951134586,7.354699886728326,A,180.57567977037672,121.11660863486242,B,1
US,26-35,Other,F,D,167.11610807559046,-4.977054077107062,B,12.386073414421,63.14616430941818,E,1
US,36-50,Christian,Female,C,-97.50214524978719,37.13602265734813,B,-74.09793010577307,20.243118880043163,B,0
US,36-50,Buddhist,Male,E,-103.34787213874958,32.67705286688526,B,70.60219045887115,20.560914553337962,D,1
US,65+,Hindu,Female,C,54.97301659374404,1.6845122640506718,C,22.971989763618907,-1.3439471223176094,C,1
Brazil,36-50,Other,M,B,-137.91178395242252,10.684520302303287,E,194.82936170813164,-143.48802076458466,C,0
India,65+,Other,Male,B,-27.840258228588432,-90.65244257525585,B,2.712153584363535,80.16363601973913,D,1
Other,36-50,Buddhist,Male,D,-97.31551187630697,11.141053489165907,D,138.36648039207552,35.65941957644179,D,1
Brazil,51-65,None,Male,A,210.44936704940133,81.48339459351104,B,110.20291739277495,-142.7109053693311,D,0
Brazil,51-65,Jewish,Male,A,-3.8171941400164022,-98.75185868635184,C,143.5222573329771,29.771411663387305,A,0
Mexico,36-50,Hindu,Female,D,58.040640942711676,73.17323619854488,D,55.248762512927144,139.31984688921744,A,1
Other,18-25,Hindu,F,E,-28.19005295100203,67.70297721435455,B,14.519655717408275,-172.87056834711873,E,1
India,65+,Jewish,M,E,27.615781422715024,-108.74714653384035,E,-168.33626470304955,-27.563661838726595,A,0
China,65+,Christian,Female,C,-21.387770947039183,-49.1209749176817,B,-75.54723046344431,-230.40779929566756,E,1
Germany,65+,Hindu,Female,B,121.61681392488126,-182.36959857935528,D,135.1442734291033,-40.38525956357504,C,0
India,65+,Hindu,F,C,44.58377182971604,43.68362629073583,E,73.18532191878889,-35.40685229437726,E,1
Other,51-65,Hindu,F,B,5.29724941691499,-46.60900408071073,D,35.731433424704456,-39.71272021086963,E,0
China,36-50,Jewish,F,C,-47.311144419399895,-54.383970785136235,C,-31.907129043520783,47.81790909839475,C,0
US,26-35,Christian,M,E,-19.597367297007036,137.7390318906976,A,90.14405709613844,-87.9047374604738,B,1
Mexico,36-50,Hindu,Female,E,-82.43875112674662,179.3588019501349,A,43.545873441350636,-45.784761194514154,D,1
US,26-35,Christian,M,E,65.31157884593148,102.08341282885051,B,-114.47727374329529,-44.515409696317725,C,1
US,65+,Christian,Female,E,-43.53448793615886,119.04703930185399,A,-21.595680700740775,-38.86479979167663,C,0
India,36-50,Jewish,M,D,157.66782645345918,-39.378164286841574,E,168.16676849880315,57.807204788607926,B,1
Germany,26-35,Jewish,Female,C,157.73769784480248,-99.41810688030293,E,-109.11608106838526,53.04324282483785,A,0
Brazil,36-50,Christian,Female,D,-142.10630572685656,-183.0616825633103,E,0.36192614585407684,-46.181481989935094,A,1
Germany,36-50,Jewish,M,D,93.0922527387307,149.1632950247238,C,99.26498781894884,-2.1337458813387675,A,0
Brazil,26-35,Other,Female,E,-168.5739824381171,93.0516929849273,D,133.49627835377066,83.51468993238518,D,1
US,36-50,Jewish,Non-binary,B,-11.511602439499203,-116.45839060433731,A,114.79596363282892,-43.71422612401539,E,1
China,26-35,Buddhist,M,D,-91.58930589509006,218.4172544655643,E,-56.55379260928909,65.65184103801273,D,0
Germany,51-65,Christian,F,E,85.06001944424656,96.51454334287429,D,-222.48151760841895,-11.682901269915009,B,1
Brazil,65+,Hindu,F,D,-101.26056289147023,-21.43605444350396,A,-58.778315173471704,58.446099674619425,B,1
UK,65+,Other,M,E,64.35172825617035,144.33088782891244,A,105.26643905131785,-24.859662042707832,B,1
China,36-50,Christian,Non-binary,D,-1.5217130290393472,17.01135117018813,E,120.49530756170645,5.376266435132247,B,1
Germany,26-35,Buddhist,Female,C,-29.125142033042888,33.04854656386401,D,-112.76842009425829,31.526917209999016,D,0
Mexico,18-25,Muslim,F,E,30.91143637323666,10.095063199009418,C,122.7231803773152,232.44744605239353,C,0
Mexico,18-25,None,F,A,-56.6193787222987,24.664107778397998,B,27.601370055855867,75.95878104191843,D,1
US,51-65,Hindu,F,C,-9.325387380594897,-203.80407804397208,E,-48.21118004506654,-3.6683383836919625,A,1
Other,26-35,Other,Female,E,-58.17059180585614,-109.71658060288374,D,-161.53248015880436,-26.864228092899967,B,1
UK,26-35,None,Female,B,80.36102243400575,-145.94337372961996,D,137.83001202283947,170.23406829473765,D,0
UK,36-50,Muslim,Male,E,-108.91749689983767,-37.265430208706135,A,22.61745340921083,108.65814289682345,A,0
Mexico,65+,Buddhist,Female,C,204.54258997639747,-223.7917745266457,A,8.247835086192753,-17.825747147682236,B,0
Mexico,26-35,Jewish,Male,E,-122.4111024098498,-118.79121693064893,D,-47.72509475562984,91.37831739623387,E,1
China,65+,Christian,M,B,-74.67790194380143,-106.69497439200538,A,-62.514667572888925,39.0993734786823,A,0
India,26-35,Jewish,Other,B,22.091765725418767,-5.411977040447925,A,3.3012340572189145,-138.7755545122382,B,1
Other,18-25,None,F,C,-111.57199062074656,79.15974936137367,A,88.91423573388755,51.75737844823082,A,1
Other,18-25,Christian,Male,C,-195.20242163350886,22.952639672212154,E,-46.927029920044575,109.84117138430042,C,1
Brazil,51-65,Muslim,Non-binary,E,19.360834286344218,-53.52011150888036,E,-33.19459747938061,21.224608652200477,D,1
Germany,51-65,Jewish,Non-binary,E,-132.24424733106915,182.17700159073618,A,-12.263442480708022,-197.2630151479484,C,0
China,36-50,Muslim,Non-binary,A,-7.702994463235363,239.07306997373666,A,58.697197441578766,2.8734159637382346,B,1
India,65+,None,F,D,40.971480382105135,-98.53855629278982,B,119.94707451212375,105.13796044121719,D,0
Other,51-65,Jewish,Other,A,-18.699942070192503,122.05264709408672,E,-64.25710066676616,106.67914745208738,C,0
Germany,65+,Jewish,Male,E,-158.45835523435372,-30.491391145445863,A,0.4383894363344995,24.58069572175613,E,1
Germany,36-50,None,Other,B,-6.5619744481338715,25.338396894035082,A,-29.176060663942867,103.52388646524489,D,0
China,65+,Other,F,E,25.078488102261883,71.27219563402384,C,0.6458417709985318,-126.81500977508584,D,0
Mexico,65+,Other,F,C,7.180052549612335,127.86129930907593,C,-125.41565357646512,-90.76848528787895,C,0
UK,18-25,Christian,Male,E,-39.15435333972199,59.31050763804758,D,-13.947047461887774,100.25604111940703,B,0
China,18-25,None,F,C,108.49854560145864,-36.091826617236045,E,89.30387475473783,67.86384173759397,B,0
China,51-65,None,Non-binary,E,62.24000000280895,42.38849273536776,B,182.63940199348752,-94.31695020131797,B,1
India,36-50,Muslim,Female,E,107.41502173030683,20.868483407484973,B,24.46706103414986,268.67241546882866,A,1
India,65+,Muslim,Non-binary,C,61.13883012581361,28.591459821012176,E,-201.92553728321613,183.304331349933,C,1
China,36-50,Buddhist,F,A,122.30643435767992,252.662409109608,D,71.88317003634866,67.88715003332725,D,0
Mexico,26-35,Christian,Male,B,123.62913616458894,3.448777681438216,C,-44.60656761633592,53.46191256751801,D,0
Brazil,26-35,None,Non-binary,A,5.756982367232359,29.573705953023822,D,115.09994767953467,97.27394657070538,C,0
Mexico,26-35,Buddhist,Female,D,-61.096175596840354,57.05316098104332,A,106.8628874759969,-176.49130795224127,E,1
Germany,36-50,Jewish,F,C,52.79511222151203,63.78887565853475,E,-20.14285213553041,125.47520089059468,E,1
India,26-35,Jewish,Non-binary,A,-10.44882490605308,-59.45824330352559,B,49.160574025584474,-174.2839981730109,E,0
Germany,65+,Jewish,Male,D,15.51385307194175,101.13549040153215,D,4.21245565951626,-29.726622502718925,D,0
China,65+,Jewish,M,C,84.2817357873335,-101.56597184131412,A,-44.47099422543485,-56.39639915028861,E,0
China,18-25,Other,M,A,-6.640016247072429,9.276558646999602,D,-92.00241826112583,38.24397084521689,A,0
UK,18-25,Hindu,M,B,61.989098902348026,-222.9783867787527,D,106.48830430242062,-96.39926696736899,B,1
Germany,51-65,Buddhist,Other,C,35.43469057487979,-84.5454086475667,D,122.57248416599238,95.87228006701292,D,0
India,36-50,Christian,M,D,-2.6508685427824297,111.8264853750083,E,37.6314175350472,-4.7932342363466525,C,0
Brazil,26-35,Hindu,F,C,-127.40390643069426,-95.15134393437789,E,-70.67637171748802,270.1091176505643,A,0
China,51-65,Christian,Other,D,16.671643880335203,163.82437524698022,C,71.04559146084833,-106.18445112113545,C,0
Mexico,65+,Muslim,Male,E,-63.71743338564213,-135.90841218867644,D,-151.95399861544166,-38.742328884492444,D,1
Brazil,26-35,Hindu,Male,E,-34.157761471660734,-74.2180125000203,D,-129.95412207943167,78.35258092511836,E,0
Germany,18-25,Hindu,Female,D,-41.50020888278116,-145.55624839186962,B,-126.06996034411573,154.1645405697846,A,1
UK,26-35,Buddhist,F,A,-72.26656215051206,29.934585710742894,C,-38.65509795386026,-113.21196313969908,C,0
Other,18-25,Hindu,M,A,80.99305319412608,-105.15577909635508,E,-109.82798622314161,-33.77860444991642,B,1
Brazil,65+,Muslim,Non-binary,B,102.62438364917628,-83.77208671696503,D,-118.63298650601885,-4.579351138648114,C,1
China,51-65,Muslim,Female,C,-104.11386366558426,119.8301437838202,E,-132.3439615647236,-184.5879428064172,A,1
Brazil,18-25,Muslim,Non-binary,C,20.27751676468578,-109.16185765333368,E,54.69326469494965,-238.97334704690678,C,1
US,18-25,Other,F,D,40.37948117840902,-131.67336244477826,C,132.56258790312197,18.593927790307234,C,1
Mexico,36-50,Other,F,D,-178.47174313914988,0.7918488121453506,A,-56.76200400416235,-97.66426453893442,B,1
China,18-25,Buddhist,Female,D,4.893431071150511,40.25020339381879,E,-42.50820922316431,145.82951359016664,E,0
Other,65+,None,F,D,-144.92298278629693,-59.84897269919925,B,102.61152270414307,-36.25910076325592,B,1
India,26-35,Buddhist,Male,C,-72.72934941725909,-36.03323023682059,A,-88.09104865554043,95.0682328768567,D,1
UK,65+,Buddhist,Non-binary,E,-41.100652608023125,5.00752073620145,D,-39.6810964570205,-83.4139734787429,A,0
Mexico,51-65,Buddhist,Non-binary,E,-54.00595160617742,-12.349849255993211,D,57.33418365511598,203.60161244724404,A,1
UK,26-35,Other,Non-binary,E,15.618358884873674,-14.384320852493577,B,76.8571621553334,138.92289201678366,E,1
UK,65+,Muslim,Other,D,-83.7609325444045,131.8221112985948,B,-43.631781530660795,78.05068182700876,B,1
US,51-65,Buddhist,Male,C,-45.78769758568046,4.102122984802987,E,78.846017095179,74.41431228876684,C,1
Mexico,26-35,Other,Non-binary,C,-17.317710016208384,-1.3077851036820876,B,46.12146956949447,-123.31856296647157,A,0
US,18-25,Jewish,Female,D,63.35203480231875,39.60015069439658,B,47.30225328193318,-109.85681601880972,C,1
Germany,36-50,Other,Other,D,7.976556867530796,60.72883126454512,A,-28.755880354680198,-110.89164931756615,A,1
UK,65+,Christian,Female,B,11.398321312491628,-65.109434436759,E,-53.1718554969397,-30.23596660080893,E,1
Germany,65+,Buddhist,Non-binary,C,-35.402368171433366,-207.43549160864205,B,-9.8602614633485,23.937685414189588,E,0
Germany,65+,None,M,E,-152.82587972122724,-147.1121261873626,A,11.475278541335127,87.27381116053385,C,0
Brazil,18-25,Christian,M,D,13.855505189405863,23.495914461026445,C,128.12945975880848,-17.678194916370476,E,1
India,51-65,Jewish,Other,A,71.16021846159518,-83.79120702981253,C,-34.40065175681676,139.4171200541099,C,1
Other,51-65,Buddhist,Non-binary,B,-79.05972959084174,-78.8841708355696,E,-125.64354502602106,-64.00802889023768,A,0
Other,36-50,None,F,E,70.84685199486539,56.34149914525932,D,-110.46096197182491,31.03215861962374,D,1
US,36-50,Buddhist,Male,E,-122.83977092029343,66.9978386012793,D,200.57306301254835,16.619173961522314,C,1
China,65+,Jewish,Female,A,22.739734685729402,214.76326764483593,D,155.38699870098375,157.07636037780918,C,0
Other,26-35,Buddhist,Other,A,-15.496026208159469,121.9936070759509,D,37.781323044047646,15.317771382087228,E,1
China,65+,Hindu,F,B,101.38743505528969,37.48195901175743,C,31.100967372049805,64.61437502567149,E,0
US,51-65,Buddhist,Male,B,-122.40291079945808,84.80977309646346,B,122.95257053409692,112.43148406135153,B,0
Other,36-50,Buddhist,Female,E,116.26342225994763,27.194995660362757,D,103.70185983019692,46.3512183291286,D,0
Germany,51-65,Christian,Female,A,-49.0330777062806,-38.397870037629644,E,33.72824026824419,-83.10465070841798,E,1
Germany,26-35,Christian,M,E,62.86342328004251,6.670146032056229,A,-122.27531643468686,-0.8393562424252163,C,1
Brazil,36-50,Christian,Non-binary,A,58.51854169584122,39.91761995190563,E,-177.09651311223763,181.3706094748912,A,0
Mexico,51-65,None,Male,D,-41.635175306680715,-135.69818010368994,B,-33.25803447591304,167.05862224610564,E,0
China,18-25,Jewish,M,B,-34.50955147522179,-20.0911833727433,A,-19.541222306620263,68.66703189979562,B,0
Germany,65+,None,M,D,10.434433472630053,-78.8355433165926,A,-22.60913506042604,-9.189735041521702,C,0
China,36-50,Hindu,Male,B,-30.676729903226835,-11.849205127180724,C,-11.017096400845483,13.017948057515454,A,0
UK,51-65,Buddhist,Other,E,147.27818604727915,-30.766565251858335,A,105.58072467360992,-93.35055444528146,C,1
US,18-25,Buddhist,M,C,108.9785034978572,188.30539355728996,A,31.734303932303536,-71.67233427762754,C,1
Mexico,18-25,None,M,E,-86.20651655656914,-211.2086365012819,B,-31.851702276005284,-127.12898691736245,C,1
US,65+,None,F,C,-89.37480161581871,2.79875013491224,C,-63.75926449839193,-11.723695810346701,E,0
Brazil,65+,Hindu,Male,C,52.66237909569701,97.71853681259707,E,30.570714972897633,21.671684473122472,D,0
Brazil,65+,Other,Other,C,121.2342653270886,3.433792905633775,C,149.5104563364239,-73.82743015747621,A,0
China,18-25,Christian,Male,C,-77.47145405699779,158.23084488922828,E,16.437423188217483,-71.0948939174598,A,1
Brazil,51-65,Buddhist,Other,E,-106.23452617298629,-22.56296620368459,D,18.944082640765924,-63.828980445750204,D,0
UK,26-35,Jewish,M,E,106.8679627329341,159.86331588799942,D,167.0783129141308,-92.54125822062652,C,1
US,51-65,None,M,D,-149.08054111658814,190.68760675299526,C,-14.531048488089263,-99.64275990741932,B,0
US,51-65,Christian,M,D,-34.5643306308363,45.0806536760844,B,12.731782026841657,-85.88652037592968,B,0
China,18-25,Jewish,Male,A,5.8393503505678765,118.58586704766907,D,-138.47883336824358,17.323717802562594,B,0
Germany,18-25,Muslim,Other,A,55.62868316491688,44.21487560043099,A,-10.647956633832933,184.52451544036984,C,1
US,26-35,Other,Female,E,-42.51632064166837,-35.7775106684408,D,201.47048642205556,42.87663298549104,B,0
Mexico,65+,Jewish,M,E,-141.3454151700735,-80.44411495965798,A,-53.77455191704706,-9.790639668337622,A,0
Other,51-65,Other,F,E,-38.404305729245756,-27.36264150364069,C,93.9634322572689,66.9943284894954,E,1
Germany,36-50,Hindu,M,C,21.60838839250859,77.03381587654427,C,-126.83477260517063,-17.21735595468555,A,1
Germany,26-35,Jewish,Male,A,-34.52255944499963,156.58266958671663,D,-117.50563712233154,46.971498882967396,A,0
India,51-65,Muslim,Male,B,77.11472756728844,-25.193478250571182,C,9.78319998772233,18.592598735628687,D,1
Germany,36-50,Hindu,Other,E,-88.1451379895321,-8.444014967007892,C,46.63453636491263,3.381883692034288,A,1
Other,65+,Buddhist,Male,B,-74.31497848929531,94.05031941833305,E,129.4917286500123,-9.213266378212332,C,0
Brazil,26-35,Jewish,Male,C,33.580975649543944,-125.34341883846163,A,-96.29729436778452,85.90868509213215,E,0
