Disability,birth_year,orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
No,91,Bisexual,48.43005460151331,C,56.04205527350988,-182.97445028282974,60.87012138818751,8.713926820534338,E,E,D,B,E,113.07469229926011,39.62515347445484,87.96172755644575,-110.66213318330213,16.572894093150964,B,4.044494643850035,0
No,97,Bisexual,131.93445898326829,D,113.8485835870336,-242.38750925023967,116.4698804286537,35.764226687419395,E,C,D,A,C,16.5810789553512,-79.51969936935124,72.68334291559394,11.877832081889514,97.87564325318137,E,-25.260109298007272,0
None,87,Other,162.22261988219392,C,98.34716816701182,-30.59994691373209,-135.52944915955902,123.51016844839484,A,D,B,A,D,11.176091339433732,22.83730273308577,23.177886022993416,-22.538684812984204,106.68733318834039,B,-112.73803569621361,1
No,56,Homosexual,4.763545129081476,D,15.402959713152335,-123.09825710272348,29.775851063281156,109.54948843742622,B,C,D,D,D,18.879921637046422,-47.79813365009057,-93.61187225769015,-81.90344135578567,-39.9786815078018,B,29.23662061896146,0
Mental,82,Other,-168.66535487663583,C,-122.54508473051186,62.89734726935505,30.97248404079842,-138.30162335354848,C,B,A,B,B,-33.5108075555299,70.46297134784558,-21.2881310766828,64.96144518149084,16.310253544864636,E,98.12323582533752,0
Physical,61,Heterosexual,31.693383115597918,C,102.38295142865769,-66.70479947190296,-114.95193526821137,-44.758804038756736,C,E,A,D,E,170.35860956717747,17.91268080368539,-2.902204508438572,165.70770905348422,-115.57407000621629,D,58.535154251788946,0
Both,39,Heterosexual,129.9002183975794,B,-1.7429242569138506,49.23256142095104,81.86143042702973,-96.74151604714775,C,C,A,A,E,18.3307479199179,-52.197863405104385,24.012506583118135,108.55512564540362,115.52336795361762,E,49.30561481287876,1
Both,23,Heterosexual,-103.07665668698488,D,-68.53365479573435,-77.39454124020409,189.5251365376681,112.20211806644646,B,D,E,E,B,142.82621605251705,112.69724351241979,94.45917897504913,-46.28117098437733,-0.7776380299595896,C,17.27952705124134,0
Mental,52,Other,-95.24762373762186,E,81.85265767977312,-47.11684789868253,7.9654019358616575,292.7891644051003,A,A,D,A,E,-8.599597226357869,-51.47516709043381,195.47219427956168,128.13112059409147,74.50076137936634,C,33.0253457790902,1
No,72,Bisexual,-139.12085985537772,E,-21.911857920678056,-60.96154887114344,-40.096561693617936,105.08033818421862,A,D,B,E,D,-188.71723521299225,-87.27117493247455,32.75080496472402,-60.97006983213673,-8.590662337638708,D,189.81459903577962,0
Physical,21,Heterosexual,74.43437366375233,A,-147.60166932646854,24.835033247679938,-62.3225666538363,30.440116690765034,A,B,D,E,B,64.44864817384244,-184.49477461871336,101.6309807687839,-90.23535721649085,-102.58968473273278,B,-66.16580736832805,0
Physical,67,Bisexual,-100.91588343798004,C,80.85780538547493,-39.37909129066917,138.21555496563482,-114.36505750973002,E,E,B,D,E,5.107746834133932,-96.13068224129262,-54.99318402953902,91.78199966497866,-72.37992383029896,E,79.46157326822649,0
Mental,28,Bisexual,264.64273240893925,D,-151.5886211539245,-124.50116304066132,-18.689914039768183,83.9934840308641,B,A,D,A,D,92.23917449582765,-119.25792310970719,-107.46064676397364,105.4216544532425,56.79501225163832,B,98.66188851582059,1
No,76,Other,5.405768263475901,A,-9.390849318566442,-21.73845393967268,61.05890370353939,-88.69887883765637,C,A,C,A,D,-0.6910195511570277,-103.5893821723544,-2.4539705830071945,-172.02373142818877,-57.0761210966723,D,-153.20337268336385,0
Mental,29,Bisexual,-52.57019112225944,A,138.40776943382866,-123.37104659315104,-38.630767088992386,-33.61133816308236,E,B,B,E,A,36.34355304018728,-96.70312815518697,-67.41641879327408,117.2256053708258,-43.12501550525326,E,-164.2678284245438,1
No,60,Other,-29.407049049293843,C,-31.954890839462518,5.101747102288579,4.082867611752269,-114.84562456553284,D,B,B,A,D,178.07348647510563,23.981724836703158,73.91342082957793,-36.52884831251158,55.28997029677228,D,145.3337054221878,0
None,47,Homosexual,-196.25714687053164,A,53.156982545189734,-61.34678723838288,2.092689231609694,-20.98372786438964,A,E,E,C,D,16.855870491509,101.18189566060181,-86.0190475142777,41.20765958526858,108.88163410448787,A,23.276727254858297,1
None,56,Bisexual,-131.61141710634362,A,-28.45291976005475,49.65924859444527,-9.706098308982277,-187.43521917413761,A,D,A,A,D,114.27203184933754,5.608617112465479,-56.808800842950234,35.8830024440806,39.43061812036445,E,-114.62255171789629,0
Physical,41,Bisexual,-57.410105389533584,B,79.78998180280628,205.22827763567128,-65.52999876678373,-33.43409432509418,A,B,D,B,B,-64.91925023875706,64.43234947433626,-54.47192968047405,-17.774512976054265,73.58149333825793,D,-170.2504816031328,1
None,59,Other,12.745564432683212,B,-151.65134325022368,-44.89815978097063,-7.273916635468831,70.10365164190262,D,A,D,D,E,-38.59395231537132,20.69631754074933,58.02778217262582,-38.38515469842831,-113.71058241355634,B,-224.74908854759516,0
No,26,Bisexual,-81.57926692640764,D,75.4297021117465,-2.818944640553169,257.7763198035473,-41.9190860736191,E,B,E,A,A,-11.706564935467755,41.03061984444823,1.6483465294397284,145.05652533055255,119.03301209819752,B,-74.61533512411103,1
None,23,Bisexual,1.7817591723931503,E,-14.228762720441296,-21.47099732609321,-46.185860818178796,-19.499273817346342,B,D,E,B,C,-6.006267863189812,-130.7720613390454,-16.74596173463053,85.05608223236872,291.843953412216,C,121.2240976458656,1
Mental,23,Homosexual,-81.8807116234502,A,-130.0493921315305,33.27010038086751,27.85255768289866,21.2579007403232,D,B,B,D,B,-98.9061000579094,-40.03409563441326,43.13434255509464,72.38970542550364,118.45201538265253,C,1.2757933364058187,1
Both,82,Heterosexual,78.50586207253842,D,-109.04446125727478,151.22456930793084,38.08160101246232,24.4256743727331,C,B,C,C,C,143.30065670589744,-74.0312210031413,-67.72246251506175,5.66404888283874,47.00392660189992,C,25.13167814761183,0
Yes,29,Homosexual,40.13666330881295,A,168.7161991979548,111.07404905119789,12.811085438990524,-240.9536044749438,B,E,C,E,B,39.78550617988016,-132.46471507597718,32.7194683459031,-241.92134599506997,-74.54941329844733,A,-133.8856490798548,1
Physical,62,Bisexual,-25.469720979998613,A,-32.702631708559466,157.14092364564598,-44.61213132539784,-58.31882785090167,C,C,E,D,D,-44.90368810022372,-41.66489757420656,41.64083542575546,-4.689087426021257,111.77548399740127,A,-165.5707265983493,1
Mental,65,Homosexual,-127.67644948759462,D,-80.26423540415041,98.44168121845601,231.68765665926156,-57.10654070368013,B,B,A,E,C,-163.49313035151988,-111.76473777481601,-140.51102214576565,105.86153692882165,17.58356721725992,E,-51.59351120514523,1
Physical,63,Bisexual,-31.892388029679843,C,21.379192182413835,141.14532830268746,-125.47291679395178,-100.23900991982202,C,B,C,D,E,-22.453263857220865,107.41131405310193,113.56326788996529,68.96041411603328,-163.60685326127106,D,-66.32775986424123,0
Both,20,Bisexual,160.26701199887077,A,55.92779259092294,-116.00855889815547,-95.19804875327532,-9.70920117579283,D,C,E,E,E,30.658499004784744,-90.14568556692527,-84.60364817272973,27.49491961748897,-14.656312905412339,E,-131.98430732350505,1
Mental,75,Homosexual,112.738551358403,D,-129.49193181440498,124.8817922691762,-14.969955829624187,-54.57933615583113,A,B,C,C,C,-59.40680512623038,162.7333544015271,45.630782156286514,189.36148631803295,-101.85052440988129,E,10.973054640636121,1
Both,59,Homosexual,20.725046473788478,D,-27.70454602902122,92.12694543791591,60.666223689276386,-147.38470193712564,A,B,C,D,E,38.17685801897447,-29.749379051705272,51.38710469034032,106.82996366531157,80.94032342915006,A,-9.35404818464244,1
Both,63,Bisexual,6.859838851255577,B,38.53108469156008,16.93781865471971,38.167563767986394,-53.41923624608529,D,E,B,B,B,96.49829643545988,-41.55095344293743,4.77740713541301,-92.09877073730253,39.73731209570542,C,218.54413232071443,0
Physical,51,Homosexual,-23.32457553111105,B,-80.4986859498369,-199.64820987541196,-70.49873727252927,34.29717515382645,D,E,C,C,E,174.4643788201734,26.364676295527012,3.9958493349202118,37.24760991220667,10.688665193187175,E,-123.46937053734956,1
Physical,51,Bisexual,-88.22493887414204,D,-89.10757418350302,17.018926423214236,14.607186954941309,-15.201870537311974,D,B,B,B,C,72.49194600180681,-79.99902324813526,-3.0538679463242135,-92.85273767063106,120.51472497506867,D,126.70592008765556,0
Both,44,Heterosexual,-9.464798251806128,B,-3.275700157517261,79.04313459990281,-36.02986911113209,-96.87212269879127,B,E,C,C,B,-20.632846554877858,67.31435626955485,-54.96608052869911,-263.6816548149337,-14.541880403197746,D,-140.98463130263502,1
None,82,Homosexual,-192.515899660076,E,-54.847737813772234,136.62064698325094,46.48706219045332,-100.6106883477031,B,E,D,D,A,-200.9692687866151,191.2559892476806,-58.67937472762843,15.197524406872562,-15.263480524921643,A,40.279009912595875,1
None,44,Homosexual,133.5808890138657,A,53.50583302206387,-57.86818575678411,-134.5134508857978,65.6609464222187,C,C,A,B,D,-188.0700807316786,-8.01269674077825,-20.190062237585604,103.57894350862567,121.59412738960735,E,-30.061100874308437,1
Mental,72,Other,184.56528401099777,B,-232.68970936201018,321.71959012177354,66.43849406064285,-161.83482979118483,D,B,D,B,B,-159.68971219359454,-60.06549224508881,23.278520928459166,25.883512795946473,205.27993085669735,B,190.17994571331747,0
Yes,68,Homosexual,-14.173145544378388,C,-17.548949170270685,29.43758272049271,-85.96526301652958,-32.267739792063374,B,C,A,C,B,-128.40460264435228,18.268236570034283,-8.79692737118463,-51.15791290937774,3.793625388951432,D,93.15223262204145,1
Yes,24,Bisexual,-53.991769058622275,A,-95.75119311118296,-72.88986855006947,31.21126344981305,-40.89185165367887,E,A,C,A,A,-46.10231558544491,-26.734528799937817,39.142207079418604,51.14149431244503,44.72838313196867,D,-83.93722410993689,0
Mental,39,Homosexual,78.22309539308631,B,87.69367108486831,21.239186426360938,-116.18619626874514,-168.9228119057866,D,B,C,E,E,-9.539380418625187,-54.71763123128556,-25.278007900300114,-146.36250560912185,-54.59752700612604,A,-106.94087872145765,1
Yes,65,Homosexual,93.48310885398251,E,65.82396749849848,30.51600484524539,50.89331851999752,61.78879243705615,D,B,A,B,E,-11.249402304553307,-13.096915655154163,43.73368027297529,146.07344248399565,123.5845789749854,D,-85.74242705828888,0
Physical,23,Heterosexual,-73.74166941460871,A,-22.7711040524114,95.55492588961874,14.110927326746147,-4.6891929109821975,A,B,B,E,C,147.9826427874935,3.3890138682121265,-6.205912981583114,120.09118587680683,15.10183975452994,A,-3.288824089780041,1
None,31,Bisexual,-78.80087732507252,D,-8.11125209686028,-3.676800553942898,84.93336632392804,67.79579681221989,B,D,A,C,B,-2.702588278986976,-40.291251033541265,72.9460853383722,-13.585030962068418,53.3064904099276,B,-73.79559368686684,0
Physical,89,Other,-21.7505131615147,C,61.57673879015365,-28.737187271370118,53.195849666075844,44.562889592232196,C,E,B,E,C,-27.534439898909095,-99.0789010620482,70.79825426161739,54.578441562804024,-70.14479483137006,E,66.205740288645,0
Physical,37,Homosexual,68.14696618968773,B,17.10614422593385,-92.97704121215475,72.47915476663282,-125.5711409172662,E,B,B,D,A,77.326758270238,184.90607856300934,-104.97557253522154,-147.84585391117665,197.7467395051872,E,-22.288782144011684,0
Both,59,Heterosexual,-52.99057095803297,D,-30.913623027074266,117.02611327253356,-18.829502489722262,-134.7645771365132,E,B,E,D,D,50.336527810832344,-59.53136929465928,40.37986586402203,117.33118241536451,-161.56072969502543,B,-152.42988651438162,1
None,59,Homosexual,-85.54781157086032,D,79.88346373063202,94.58705082771424,17.873935126887915,28.866048925377374,B,D,A,A,C,-163.9543980393919,171.31653562981393,230.31169537301744,-208.96618481127655,53.17498509444128,D,-156.925896033071,1
Mental,90,Heterosexual,68.17742536201348,A,85.15352609116277,112.56079774770389,68.74222100833735,-112.41137432183737,C,A,D,E,D,87.97054078325414,54.762404487299456,162.33682481468932,-81.4930204938349,-12.808001734679287,A,94.94687742114843,0
No,65,Other,163.11150823634676,C,-14.343279958254731,-187.93538851933823,59.36744350322076,-29.496069665246804,D,C,A,A,C,-225.47280510264872,-75.41278735705815,-39.82832063382374,85.89794974300989,171.47318907226747,B,-168.35161181247932,1
Mental,29,Other,62.490445116082896,A,20.224082061800885,148.57729426539757,-36.3737565683109,19.47833265114197,A,C,C,E,A,36.14024476578164,-22.289372356873496,208.19940235479092,50.606148699752914,-24.058106049276045,C,67.44614430607668,1
Both,86,Bisexual,58.83142442326338,C,-74.15783007877623,-193.50081489752395,-38.00983658955574,-120.94183804050385,B,E,A,C,C,-148.39962651773791,47.43261263112631,-223.90720861779894,-9.853646194861925,-105.66825455013486,E,60.001406071945,1
No,36,Homosexual,-104.35237884324576,E,-26.26858168441974,172.3803652950921,-0.6919325872379384,-59.22730741963221,D,B,D,C,C,65.53753801699614,91.43297778080883,-10.191058149758241,-40.80249458838365,80.73685932452732,B,-261.1223705324618,0
Physical,81,Homosexual,-72.60686813574029,E,-44.04462591202542,-169.65004003358615,-31.996520560531856,192.96175086832534,B,D,E,B,D,20.716667518658976,50.18299799874948,20.537765927610053,-14.742736315053998,-121.54684301286889,A,16.807371793385446,1
Both,45,Heterosexual,71.05409245759098,C,36.44312989634152,-16.035738719434427,24.808431264754084,-139.36097655331997,C,E,B,B,A,143.10074321983345,41.708282924080486,53.064940418195526,-34.61451850327259,-10.891656737068962,A,-14.046362269799964,0
Both,37,Homosexual,-55.135273998709735,D,10.497712158498425,60.60186826058539,-160.04444035814765,133.77767207905703,E,D,A,D,D,40.24743156934913,32.72490120900309,124.93819090726674,-64.15204333477217,10.717762654545435,C,-11.042330196888656,0
None,19,Bisexual,-19.699635163105604,E,56.18899216818135,-58.14351452402644,-21.9120400310263,-111.60634035334816,E,A,D,C,A,-78.29147066367965,54.16623039438585,-21.32483742189412,-185.45829772047006,77.43661727601337,A,-16.321769402356328,0
Yes,78,Homosexual,69.533144932011,D,0.5568853141872656,173.02031858849924,4.822771150346151,115.97056703751201,B,D,A,A,C,22.76011284875864,-13.407264455192974,20.5499051850591,4.674038402952375,135.91039442878582,A,-93.99180922569748,0
No,36,Other,129.62626111627364,C,-88.44534703963792,-8.784651995610743,-115.05097660317605,94.54973673229988,D,E,D,A,E,102.05171731141547,-18.001161551528437,-146.39259730295115,-67.98380109691037,15.515977565528209,B,-62.434252154735994,0
None,39,Other,33.94604863683931,B,-117.41610134436824,67.14896490292965,176.66239111310145,23.088860776906177,D,A,D,D,A,-15.266383551297992,106.74960253657999,23.131358192793936,-84.97413945889379,21.537387734446376,B,13.367181757002882,0
Physical,65,Bisexual,-118.35978089147025,D,-49.05962249519721,45.80203403815319,34.26386046614039,-37.276049781425144,A,A,B,E,C,52.13606968432357,-49.86421126114184,13.598346842925915,196.59838331487867,140.15967377116857,B,80.54974353990171,0
Mental,84,Bisexual,119.66343724098658,C,-66.38824517374297,20.836508280895067,-47.45692914353017,57.378402023913345,E,E,C,E,D,-43.012472553425845,-50.2943188862487,-161.86624098655338,50.78101806319254,-187.0490320798738,C,-65.57775582304531,1
Yes,43,Heterosexual,-173.48470983870942,E,-39.62172358507095,42.28702943215651,-157.22037741389542,73.70817695689541,B,B,B,B,D,40.679942893635435,-10.003190216155753,15.45455988299557,-45.17536453457744,64.71564401974125,B,114.20695720678926,0
None,93,Homosexual,4.673545090167306,C,-100.57648651410302,-108.85002758538735,-9.343631535673882,106.82578781070202,C,C,A,C,B,87.84285799627636,92.37243903526961,116.52440378994906,9.395875573485595,-41.79120108799409,C,-147.2226020767004,0
Physical,88,Bisexual,-25.021615210716885,D,8.824895584591012,-35.150198084106485,145.820191411145,-19.344032153361166,E,A,B,D,C,-51.749375540525136,189.9922226225265,-47.17626974761169,-10.828641511156903,-69.03405185443081,B,172.31348205807876,1
Both,66,Heterosexual,106.08760294174569,D,-74.27803986901665,-81.55470900952855,25.077671891291857,-16.866796873569275,B,A,A,B,C,90.70292924247686,-62.181466102952186,233.2826336075603,87.3508254013128,46.528021176841015,D,29.019866481329164,1
No,98,Other,-16.118733664492805,E,-92.52193533218451,-37.68042331886448,-62.78163197736152,-45.12405516983735,A,B,E,A,C,-26.623739495276904,105.80437388043042,-99.17047408738514,12.850188671643414,-102.89859999207147,E,-195.79028568466526,1
Mental,43,Homosexual,-319.2236649915948,D,22.832176478366016,-18.9970163274247,259.8510237612797,-10.689495074400067,B,B,A,C,D,-96.88736649576558,151.60288627462293,80.42372773264886,-61.6511903403477,83.66702226511768,D,55.88125469735045,0
Mental,90,Other,15.492895483805146,D,7.450329217420829,-101.58174793458474,108.00004597553003,-80.78708174563127,C,B,D,A,B,74.55668430544186,-10.507644318348284,179.62073570839078,40.98836638283699,38.70579347463169,C,1.1914434501320532,0
None,53,Heterosexual,24.023379928678388,D,13.738435757200737,-5.8067623284724155,-92.41418794827129,41.604774035751376,E,C,E,A,A,-183.17953847149826,-18.73161613501906,-4.41717722423942,-93.28054031042683,-185.8343670178528,E,107.04267833758277,1
Mental,57,Bisexual,-43.95463211464738,C,-60.772403003776176,-22.945820602157095,-51.25368124612877,50.824147257144844,D,D,A,A,A,-15.148651539373063,-45.729344290192145,160.8984015863025,-91.13114937444273,233.37960686893342,E,57.94045991374433,0
Both,27,Other,51.89994364457906,A,55.55171031722585,21.227717283593616,8.438633798729015,-38.89472784287628,E,D,C,B,D,86.42102120512052,-81.57286776390801,-167.36800128252617,127.46023694518935,86.75328296698879,C,92.4382940619422,0
Mental,60,Bisexual,-78.96676697764062,E,34.29804138769879,-32.98734070916444,-92.14990742055174,-35.552212891402164,C,A,A,E,B,-70.49301043140149,-35.55443932509218,90.08391504810336,-27.49121126569033,120.76721299480396,B,-132.56542392601972,0
No,72,Homosexual,-93.94543727655432,C,106.41858701782225,-52.2722506509794,11.768697209871856,79.64807698795579,D,D,E,B,E,-108.35561285857098,-21.49746590020012,79.79608976455769,-71.10278852656408,-5.326990039241961,E,-27.23759239651588,0
Yes,59,Bisexual,-212.56851843034306,E,-89.63755360903114,-18.721222641206573,135.8524528962705,5.440414903254658,E,C,C,D,B,136.65129968334128,1.043226406826254,21.171564766148123,182.06459261787182,-78.93882177982915,D,-85.98764840812544,0
Mental,18,Other,41.84743426409258,D,-240.48973982975323,49.306888488079856,-52.979507506253206,-173.4833691751838,C,E,C,B,D,-81.97101755787276,28.350990144768218,107.9463427180414,-23.11526568297264,-29.19823061516933,B,-32.792976820119804,1
Mental,45,Heterosexual,112.20300612022936,C,181.4643124066525,-23.53986070890521,10.355844086145845,-142.86091416427217,A,E,A,A,C,64.21404078366939,-139.06421173403535,47.00676811511034,82.84682901895933,12.83531225397775,B,45.81650283141012,1
Mental,59,Heterosexual,107.58249963647428,E,-24.299485143003842,37.67594977958187,143.06958242594985,-7.930032109472691,E,C,E,A,A,33.071455897041275,11.73324650997117,0.13239459096993508,-36.92905407574719,-103.1202083270724,E,-117.75680427600099,0
None,19,Other,50.27715328622434,A,80.73892466108431,117.02288699205087,42.59720313008843,111.40754283373322,D,A,D,A,B,183.71807708274432,27.345160748828018,121.51633682814153,98.9058772868794,24.468416485310055,B,13.149511306535677,0
No,49,Bisexual,-23.382383155881424,A,-90.57565679303808,120.10674668185861,-37.48775845417008,143.82643620801375,D,B,B,C,E,130.4058581097908,75.56697825487288,-130.24839664496278,177.50532023813548,-161.40551052937107,D,-113.86685033559547,0
Mental,44,Homosexual,14.59602205103874,A,-64.64482901441568,-181.36529063356178,113.7684193202227,41.35322722802904,A,C,B,D,A,74.32506085641815,-36.16832474113056,-10.42500132194032,-54.867521105011505,11.200158285417151,A,72.16900280219875,0
Yes,37,Other,147.39271427793105,C,-34.93942079855272,183.38290807447,-143.5474641023339,-50.24698025383025,E,C,B,C,C,-65.94280477276014,0.611595005787924,135.394584786578,13.203432279360033,-101.41630879143644,A,-50.97309797581436,0
Yes,52,Bisexual,-68.35585237364602,C,-142.91979355913676,-95.73894995581571,-8.495691942061526,-161.98409819152627,A,B,A,E,A,9.557371186613572,163.20818121637893,-7.090288435053495,-83.31483077511909,-25.711640040835533,A,-38.09579677023189,1
Physical,92,Bisexual,147.2896069223196,C,-133.5157457058847,57.44263935245911,6.965254159242148,-30.362532718857928,A,E,E,E,D,-126.2059845408911,77.11373924989988,167.4144893458583,3.045633969821042,1.7442678996405139,D,-26.197220064503725,1
No,84,Heterosexual,-197.079302351325,E,150.35422025008373,-4.99005728471434,123.72406645669491,-48.44617432011286,E,A,C,D,D,-93.46441114145267,-50.47340084375116,108.65285112532067,-90.53348655190437,19.887364232617095,D,92.86232251976094,1
None,23,Bisexual,-19.478416872877194,A,37.38279438588774,-31.9416804517433,-218.2136257268188,-52.065712441699596,D,D,B,A,C,-44.22968619559215,140.1689491095651,60.86627845020437,93.2912098052369,-18.645496172791816,C,112.6721413433334,0
Yes,91,Other,-9.574044709632245,B,-82.04107470729973,-60.50798223880973,3.1357977643753387,1.8925537452929373,E,B,D,D,A,-74.5898779549956,-135.70240844210846,37.271312135191884,134.30957581083527,-65.64589658165956,A,-4.469117210378817,1
Mental,68,Bisexual,-128.85604467081905,C,16.044236834383423,-14.646162800000726,-37.445589640550395,35.54191831475122,C,C,D,E,A,-141.45852609289554,87.4549708056903,133.4751916680206,-103.80863409218743,-52.71246829809402,E,134.55993065348815,0
None,74,Homosexual,61.29073203791858,B,-173.9780691634776,32.39749015773184,-83.97555077682033,37.48257958397275,E,C,E,B,B,85.17982871096467,-48.82251824111392,50.25686702749269,87.6839302798507,45.85377179069322,B,-122.88300760414894,0
Physical,21,Bisexual,132.96782422742407,E,-140.06560070987234,-266.7221465720877,41.549448919978566,119.89283315335267,C,C,B,A,E,-13.364669771004086,98.21390418387924,-100.14203200568221,-32.75537802627089,204.24943119799005,E,-149.10531866216238,1
Physical,29,Homosexual,-94.84743516595536,D,13.590275423989151,-48.79091234862927,116.69823299031276,-112.316117528555,A,E,E,D,C,17.544567652916143,-135.9504579790037,-102.91225507963856,-6.604770655507207,-25.879596824212587,D,62.51878354467517,1
No,98,Bisexual,20.20969863752797,B,104.8595829464857,103.69542986501135,43.54944578361633,-60.84461009723461,E,B,A,D,E,85.98808581157239,-30.875172706751975,125.40330776640694,79.91958715037849,-47.83066871862633,A,-12.536695051511426,0
No,29,Bisexual,-8.50715021157878,B,-6.781923934883069,68.99893552060085,2.6773403139612593,-37.185401125224544,A,B,C,D,E,-6.312746285851259,-92.39861591452383,222.47569760724613,-120.6938697643501,32.75765403800899,A,114.82500061134171,1
Both,97,Heterosexual,39.55234777326736,E,-123.4893556189605,119.4210989011003,-162.27251179366715,-25.031019146592463,E,E,B,B,B,-177.65624651463207,69.62100123970949,2.5823709727691524,37.3399618573243,128.03061204233464,D,-86.93255130793169,1
Physical,34,Other,-11.826541793825662,B,123.2502706537318,-71.37337655318554,2.6203615228689214,24.6868798017886,C,A,C,E,E,14.527526092657473,-6.46266012436795,101.36358739967358,21.270603679377498,-148.77221394500398,E,185.13286324557797,0
None,87,Bisexual,-25.45098255891508,C,212.55039228217555,88.19191754768448,-112.68052619221898,47.903441351307144,C,E,D,B,E,125.0211172890126,-332.12767537889766,2.678799759124797,137.26465884387346,19.71070945563419,C,168.9753506603808,0
Physical,83,Other,88.76945080262627,B,-51.94848842648655,-51.55972452484586,50.43852984277368,0.32602787303253006,D,A,A,E,E,-135.45014215995565,163.3001374534297,-115.89469270877042,-41.405080419710984,-142.15538854755602,B,-64.5323150277392,1
No,68,Bisexual,9.123034617560354,C,20.371510515711165,-60.626769137907765,-41.54756563462226,8.037187445261331,A,B,D,E,E,74.83495297987088,-25.0365632491912,32.98919134818224,-0.4386976439890458,6.518019069334158,D,19.31622208243959,0
Both,95,Bisexual,-62.65897244374037,E,205.17265040264942,154.73802871589174,-26.419465561798965,12.592519362079152,C,C,B,C,D,37.99678810090689,38.356100264557554,-44.513267043449424,-118.51897975393817,-48.9594959040125,D,67.10946943122508,1
Mental,99,Other,32.94481827288548,A,42.54024038911138,-80.1749722163545,125.4069944551886,156.7675268532406,A,A,D,D,D,155.46029811641466,17.942192249842194,56.458550054160185,-174.55959395830698,-1.1810583953178888,C,-96.6311867705491,1
Both,77,Other,43.77895566355035,D,180.44518555855177,15.521794619820254,-12.919938075415308,205.93695858485606,D,D,E,D,A,-290.06361815260084,-11.744617074488218,32.700415437640615,-8.150314705792768,44.49993563714463,E,222.54376508834633,1
Physical,59,Heterosexual,-9.81193815000011,D,49.45198440630113,140.8703734046934,48.94143436235697,93.42600984935831,E,D,A,B,B,96.5829296867042,-5.963170373189359,-26.46641380677282,-25.075564248981163,-278.87028618741937,E,-197.03705337079435,0
Physical,89,Heterosexual,-92.7701562412872,E,15.364264793385008,-1.1024207693993833,37.82054751535959,-34.81105128618608,E,D,B,C,D,75.50660194006736,8.741103793856244,160.19340038207105,-107.10131448647535,-13.247995753057587,D,-185.7351785313529,1
Yes,37,Bisexual,54.67449083808235,E,167.92675717715775,1.5198117017523778,66.97558297440575,-20.845575096842417,E,E,A,C,C,58.58693731962881,-192.7253899053052,-125.05643270368284,127.00245970617812,19.09829356351321,C,-199.9575674266012,0
Physical,18,Homosexual,43.04253736619941,C,-47.20770186106634,9.345847710739557,47.69120014659063,36.84715574552651,B,D,C,C,E,-58.700841564275684,-293.5993172496865,-118.18910588696939,-20.42074254210299,-148.8906216785534,D,54.6724268652923,1
Both,61,Bisexual,26.824791606716918,B,86.87614161777314,-26.020565396886948,7.34327151147802,105.78043402223723,B,B,B,C,E,155.79361375828546,51.10731153947968,-140.67565632081664,-219.37952507584782,47.93231581394611,B,-2.9455102165963614,0
Mental,91,Homosexual,-19.535967482475307,A,-66.26293043940173,-155.85962957379286,-275.00211029525406,107.69153222437704,A,D,A,A,D,-30.6374500654756,-41.120323917588145,108.93768473242875,-13.879801556248871,-226.77715022578266,D,-78.0101039388902,1
Yes,45,Other,-5.66715724455234,E,-46.719483540401654,167.13351207808293,31.77599868957344,-151.0336847551009,A,E,D,A,B,-27.826316589511375,229.89494355064744,-128.56310361487758,104.18437216735896,-29.157880494374876,B,-248.56071698949603,1
No,25,Homosexual,-155.3122091349724,B,22.249748760036336,-44.04526656671594,16.939846851182974,192.85987531139463,E,B,C,B,C,23.287375659885704,31.428283497579194,91.79623206140604,81.12173097005584,-19.805600795313577,C,79.43120607348756,1
Mental,86,Other,-31.07322423581324,E,-30.157023121437458,-108.60499768625986,25.358718341542048,-187.95823718789373,B,B,C,B,D,-110.34827897542203,163.563619664062,-2.934231558942951,110.94964508334417,257.9990342591618,D,102.99499138147156,0
Yes,81,Heterosexual,-5.356383136386614,D,91.06129642183926,-112.97693392871193,-19.691046987190212,137.02051676378636,C,A,E,B,E,64.48316956793296,64.4155427682969,-83.04353066715895,-10.765253507608303,30.550935205537776,B,24.5128909648007,0
Yes,28,Homosexual,-50.60007673768093,A,117.70810262990747,108.42918888331022,-3.6946325990120403,-125.91325084554792,A,A,B,A,C,43.70294073851838,-112.4096609543327,-57.485079669115756,124.71843286681252,159.92768649717775,B,95.8049812374967,0
Mental,71,Homosexual,-26.91205367513481,A,86.50783534767689,158.55029732361467,11.146113384932397,18.60779539213264,D,C,B,A,A,1.4105281159759364,136.17073943448955,-62.81684552581276,-135.7794751671974,-123.2219453212243,B,-29.89349039978662,0
Yes,40,Other,-161.51602246878022,E,-1.6819621362416997,-72.32437789891901,-11.685868300488718,13.906582365555037,C,A,D,D,A,-61.25298080094744,-56.9155786378314,28.986806526934693,-79.9663560437788,88.82408978932693,B,60.30111807661061,1
Both,70,Bisexual,81.54870643315253,A,-5.216766022955042,-93.06850573335282,68.8773797934456,93.45568813050839,E,B,B,C,C,120.69880086158588,-40.36280466180307,-98.39185066499581,135.01560389099635,-38.96319632216874,E,-86.07430779516272,0
