sexuality,Disability,ethnic_group,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Other,Physical,Black,Germany,188.43551291938627,C,180.2399030252127,E,A,A,C,D,A,B,E,-29.69007473018391,18.9136901512454,57.636366853746146,D,-23.121751222536673,32.70207893713006,7.120327817343322,A,1
Homosexual,Yes,Other,China,-54.42440299922404,A,-117.92417353168486,C,B,B,E,A,E,B,C,-280.86568491706674,-114.63088517997741,-38.084509355972195,C,-18.454968947969107,-65.03816155477699,4.747642148774016,C,1
Bisexual,None,Black,India,-24.41369835007169,D,233.87479169612882,C,B,E,D,B,E,D,E,-2.5344809450019175,-182.3710328628155,84.16710583839983,C,188.27978151520432,293.0756636471806,-67.93450043249143,C,0
Bisexual,No,Black,Other,154.96349130857647,A,-41.392398314645135,C,A,A,D,A,D,B,B,-41.72519827633444,19.097266959686426,-17.085762321794682,D,-49.03423300577157,-92.91495243081461,-133.62412215331364,E,0
Homosexual,None,Hispanic,UK,115.78068598694418,B,29.433174000492397,E,E,A,A,C,C,D,B,-34.533166623977294,-169.6057784290153,41.20688698073308,A,-33.613026887165255,57.75039913461995,-23.15782397486221,E,1
Homosexual,Yes,African American,India,22.563217905096263,A,-22.916604375715224,C,A,D,C,B,C,B,D,-79.32807372713387,105.32140048846004,61.48686030103319,D,83.5905866569461,70.88558610676084,81.59106354033102,C,1
Bisexual,Both,African American,UK,72.62700837211096,B,21.05289532851676,D,B,B,B,C,E,C,E,12.993818770332656,-2.223670608826298,110.89045376356523,E,-130.7849274852017,-73.70880261038639,-32.17495329207564,A,0
Bisexual,No,Asian,Germany,-238.7071019944424,A,101.94640028457162,B,C,D,C,B,E,E,B,23.297085326198857,-107.67195365702963,-90.45289635542758,E,104.63627475885598,111.84915270303688,-82.71450384690566,D,1
Bisexual,No,African American,Brazil,-140.7729282809574,B,-14.418716682481895,A,D,D,E,A,E,C,A,67.35428323808011,49.86770523592558,-92.0669789583608,D,-107.21025460061466,-85.00193896640272,60.96892144879189,A,1
Homosexual,Both,Asian,Mexico,-23.30867092366139,A,185.8746490739639,E,E,B,E,A,A,A,C,-86.18458010626641,-209.4303957188227,-9.685497616813828,D,8.173219575072748,-228.04338396455006,-93.53288640181778,C,0
Other,Both,Other,China,22.902384410372683,B,104.01159660242219,C,E,D,E,E,A,B,E,22.98784442188017,-99.52081569513757,206.66282387781214,B,-53.28043566512003,-11.192426805719316,95.99268847765742,B,0
Homosexual,Yes,Hispanic,Brazil,-140.3156518718796,E,40.028093493579995,C,C,B,D,A,C,D,B,48.17736689146727,-30.501727513158173,-89.16901666450481,E,69.29973876483245,140.86779630508295,-69.2638542129258,C,1
Bisexual,None,African American,Other,-11.01967207113242,A,-17.690576296271185,B,E,D,E,C,D,C,B,8.651373199368424,-120.50095416881632,87.39869818044383,C,-35.22570550505312,157.59959544077938,57.20694585816969,E,1
Heterosexual,Both,Other,India,14.262072255607675,A,-120.12712976192415,E,D,E,E,A,E,E,D,-70.165075015867,118.6513196078691,-74.79238529288175,A,-65.86393974322912,46.718010902304854,-46.36824711245702,A,0
Heterosexual,Mental,White,Other,134.53348877948898,B,-77.27191870954563,E,A,D,C,C,D,D,A,32.49711012390685,35.087429153660544,48.67022131709076,D,93.86481850589618,-116.10915714480564,20.202571261765556,B,1
Other,Yes,African American,Other,71.96389861013486,A,125.69656427138194,E,A,C,C,E,A,D,B,43.772567996009684,-85.24923465748206,-108.76448059903412,A,-41.215013543493114,-16.8408725922239,-113.95142901367099,C,1
Bisexual,None,White,Other,-28.66876473366155,D,-68.01104476987103,D,A,D,D,C,C,D,C,-115.54116526271578,41.63930194881384,-86.15788246084664,A,-177.14947681152015,32.41443818593508,31.575803193083935,B,0
Homosexual,Physical,Hispanic,UK,-3.9357648530382177,D,-71.1489837941846,E,A,C,D,A,E,A,E,28.841159374008313,35.24276891803774,20.118794566341506,A,29.456057175050415,37.90404728520818,-97.2323401521109,D,0
Heterosexual,Physical,Asian,UK,1.962603342947152,A,-5.147047017872332,E,E,B,C,E,E,C,D,-45.74373310939725,-142.17092089124253,-54.39888149677545,A,-23.697034040628782,-6.400147304781285,6.772335856953197,E,0
Bisexual,Both,Other,India,2.4057000841033434,E,-86.68511577844184,C,A,B,C,D,D,E,B,0.8229466347124771,-90.08653175471886,-74.43460435060148,A,-8.683637984664603,-8.429035364222557,21.378065904713004,A,0
Other,None,Black,Germany,79.94150445280268,A,-192.10162024455784,E,A,D,A,B,D,A,A,-263.98216444994637,81.32476964105837,57.47771808633084,D,115.28283456501944,-33.56992141112735,-154.0493120308902,D,1
Other,Mental,African American,US,-93.4264516437867,E,-82.84171606359676,B,C,B,A,C,C,E,D,-203.24548357893912,-62.64993878116283,96.57937759580189,D,6.829925150038958,84.29129911945597,78.61582000378668,D,0
Heterosexual,No,African American,UK,21.626349912909397,E,-95.57854852025149,D,B,C,A,B,C,B,C,6.854488148139935,131.7539251843047,-87.99021404675322,A,-20.843222793334576,-135.98536512568816,9.385287103791347,B,0
Heterosexual,Both,African American,China,-2.660705341568605,D,-8.285470771960478,C,B,C,B,C,C,D,A,64.84037007175833,-165.95436153543977,25.445174325109456,D,142.14481730051406,-57.21827934234804,40.25065509102606,D,1
Heterosexual,Physical,Hispanic,Brazil,47.98940123458099,E,47.67282727829964,E,D,E,E,D,B,D,C,99.58128932682288,205.65016472868516,35.23386940958477,A,47.80559869069636,18.02456440946197,-13.077699715635314,E,0
Bisexual,No,Asian,India,89.59804372493576,D,-202.80810958224328,D,E,D,E,C,A,A,E,-115.87637268768705,-70.79488212281181,-24.908862259895407,A,-75.74932467449943,104.18001677663959,-48.50837475544439,D,0
Bisexual,Yes,Other,US,-2.0944131462148547,C,63.60442523711581,C,E,E,D,E,B,B,C,-7.9167634221303,56.36224540723408,77.55822229598974,E,-11.464468766674269,-151.29138930360796,-96.19056270897303,E,0
Bisexual,Mental,Other,Mexico,-15.96855980753132,D,123.67943593464614,B,A,E,A,C,B,E,E,-20.619524361279534,-151.78429818554315,-75.63667416704688,A,-4.016547645156224,238.87396193002863,-207.40998425856247,C,0
Other,None,Other,UK,46.97932208385567,E,70.1437548994484,E,C,D,A,C,A,B,B,-82.3978121205395,-273.8894080611585,86.68143564843452,A,-71.31134462628579,83.75653534298482,81.12400659610044,E,0
Homosexual,Physical,White,UK,94.86277858561117,B,-168.1740255685415,C,E,B,E,E,A,A,B,-4.47101464314496,-40.626084121134866,-148.5385396444287,E,9.371801148245217,-8.885460027047907,59.29179602947413,B,1
Heterosexual,Physical,African American,Germany,152.1564473753154,E,131.66044535695352,D,E,B,C,A,E,A,D,133.6923757627814,-85.54916192818254,-44.1234392771253,D,139.74972368658712,109.51733598244024,-116.86706269970728,D,1
Other,None,Black,US,-118.43479410365173,B,102.13624297396812,B,A,A,A,C,C,A,A,-23.955857797598195,110.50610286688772,103.28794103030357,D,-53.73292722465936,126.87940802978343,-137.2230972299196,E,1
Bisexual,Mental,Hispanic,Germany,-15.788064560534284,B,-106.95793286072409,A,B,A,E,E,A,B,B,-1.0558190748884744,-146.01928467726813,-132.1868009585762,C,-140.83566154890357,-116.99910909939655,94.03612145259065,A,1
Homosexual,Yes,Black,Mexico,-124.40190184998983,C,48.20255376981362,A,D,A,E,C,D,C,A,58.17573329549772,188.90003462390032,152.8991966378662,D,-106.42916664570153,-183.42545221348715,-8.054650804884039,C,1
Other,Mental,African American,Mexico,-233.5383912918115,B,55.804420159913924,E,C,E,D,E,D,C,D,-332.4078177761936,-61.92187171677329,269.0702691729423,C,91.13683595367078,29.035533324029057,76.60881180709231,A,0
Homosexual,Yes,Other,China,-58.458709616558565,E,-17.12314657582712,D,D,A,D,B,B,B,E,36.0255812193817,-84.15366475075935,81.92323076463892,C,106.14373610251803,-7.507326714519897,-73.17168587027878,C,1
Heterosexual,Yes,Hispanic,India,24.347901800817297,C,84.84923358276058,D,C,C,C,D,D,A,C,-61.88812626482372,178.5162981818656,-2.5186783984090932,E,84.62626713000051,45.34872513363855,103.4391118485648,C,0
Other,Yes,Other,China,93.58268012086884,C,67.3473314490297,D,B,D,B,D,C,D,C,12.77710045657908,-362.78231451202987,114.03506991294803,C,-43.09605669912072,73.76853956096674,214.3929487619735,C,1
Homosexual,None,Black,UK,-66.36700572714118,B,-12.689090763899745,A,C,C,A,D,B,E,B,49.07732550366769,118.63144748721001,79.55892832041751,B,-189.45244983508337,-77.66149418237393,-8.429827041016596,D,0
Bisexual,No,Hispanic,Other,199.7959200864778,E,8.866425837156438,C,E,A,A,E,A,D,A,98.94802673303397,232.92209585783058,116.3876854761851,D,-68.274337733691,-17.066689852878074,-89.4247224370718,A,1
Heterosexual,None,Hispanic,India,50.01040344515461,C,-96.44152300731702,B,D,A,C,A,B,A,E,35.296268274772714,-117.02672330280622,-76.84257802466183,B,166.29343393822623,55.91436330905773,19.0120117008603,B,0
Bisexual,Physical,Hispanic,Other,44.444451092081124,B,150.53700944686017,A,B,D,A,C,E,C,D,-43.0258117938054,-37.7341787480619,83.3425457501976,A,11.162089639224336,177.56004781587725,-154.26871648693455,A,0
Heterosexual,No,Other,India,233.02991499568023,C,-30.304545536093304,A,A,E,A,D,C,E,E,46.21547480289078,9.033719321707816,54.670699471507554,A,-33.91044802761205,49.412114082542466,46.96248032651105,D,1
Other,Mental,Other,Mexico,10.61053836228813,A,-44.88687939494494,E,B,A,A,C,E,B,D,76.32830904337938,1.671210755601531,147.7161825186774,A,3.4245555346269607,14.325759492091267,-20.80348782713976,D,1
Homosexual,Mental,Hispanic,Mexico,-57.44745710889615,D,96.57439789832185,D,E,D,B,E,E,D,C,-1.7406461998482388,-81.90273759731137,-66.9311512123912,A,-7.6159208073842715,183.8390950463151,96.76946889040185,E,0
Bisexual,Physical,Black,US,-146.2930432758927,A,-69.49461732065092,C,B,B,E,B,D,B,D,-75.9533093465443,-27.652119817352478,21.308088233753924,E,-32.99663772449686,-9.063400006276284,-115.5512651137988,C,0
Heterosexual,None,Asian,Other,2.837749322135706,B,-4.548991574176844,D,C,A,D,C,E,E,C,95.74139242427361,124.2092069208231,-40.19820971635426,A,-251.83802671265886,66.19860010559235,136.1636742227531,C,0
Heterosexual,No,Other,US,-3.9714662768352746,D,-115.92666558927456,A,C,C,A,B,A,E,B,-172.9221195485154,48.04198902284582,-66.82904401919383,C,69.30134966321046,84.60085024019295,-40.71231588755885,E,1
Homosexual,Mental,African American,UK,86.61259864141194,D,13.419578726604128,E,E,E,B,B,B,A,A,-31.69204976161665,-242.92500304425292,-114.45536421791775,E,104.49906086794894,-33.65934240965372,80.5728418377547,D,0
Other,None,White,Brazil,-101.69843268402975,C,-37.19280554260542,D,C,A,D,D,B,C,D,-47.29693787270784,-1.8631659827605946,213.57181740417457,E,-79.96117829686175,-69.30660991823017,55.31822163518807,E,1
Heterosexual,Mental,Asian,Brazil,-102.23944615333545,D,18.19973873861679,B,A,B,E,D,E,A,C,97.45400208234264,318.9356518358504,-78.77226535165684,A,-107.75567993657324,35.73998106582729,91.62846430970778,A,0
Homosexual,Mental,African American,India,67.19322787090059,A,-99.55838644055885,E,B,D,A,C,D,B,B,32.75837963608023,-64.07814855534723,-142.88235843816202,A,57.30166502639354,-50.59495661275818,34.22627556937544,B,0
Homosexual,No,Black,Germany,-165.53516868814646,B,135.55048374739158,C,E,E,C,D,B,A,D,14.792418377718983,-56.04853479172044,-90.60654601836566,B,-203.71995126342014,10.70146993935619,-42.127287812986935,D,0
Other,Yes,African American,China,18.897028017090246,D,-7.009800102711068,C,C,C,B,E,B,D,C,-110.364146308616,-22.634283115259393,-86.34199370407535,D,97.60607095169192,-92.14138498219177,-40.063529320275634,B,0
Bisexual,None,African American,UK,33.45839627310275,B,-59.54878269262155,C,B,D,E,C,D,C,A,17.80965806711386,216.65377079975804,-88.84562675760974,A,67.41379497686113,50.36193593118842,37.155927952090614,A,1
Heterosexual,Both,African American,Other,-151.44312205691952,E,14.127617860448874,C,A,D,A,D,B,C,B,-88.79928992803092,-149.4366472896171,21.864279992749942,A,-45.76528089974981,4.287448960072856,61.059639074301394,E,0
Homosexual,Mental,Hispanic,Mexico,79.73340740103617,A,214.0158322564496,E,E,D,D,A,E,D,C,-16.784169345241576,29.24120293559059,123.0854947451294,E,79.43216174576418,-83.33935869615475,14.005048943104647,B,0
Other,Mental,African American,Mexico,62.240040394553965,D,-14.742759933229548,D,C,A,D,E,B,A,C,-72.59161656295133,-105.45879467919985,-101.91858758094273,E,76.39682792720589,80.12801262772255,-58.481684711733216,C,1
Bisexual,None,Hispanic,Mexico,23.066449683515735,E,55.47702651758285,A,B,C,C,E,E,B,B,-75.45314193105243,133.97908901563375,89.65016596179127,B,-68.53130116800504,176.6850653369233,-146.85293199313458,E,0
Homosexual,Mental,Hispanic,Germany,-8.548336002116432,B,94.78726692687306,D,E,E,B,A,B,B,A,47.653558684553325,-80.46472002202772,-88.12248313790238,A,-92.31925545934781,-56.642534225824015,-12.15171192275789,E,1
Heterosexual,Yes,African American,Mexico,119.84763010839691,A,79.42648433064535,C,C,E,D,D,B,E,C,60.56698325442489,-154.25696263949115,26.68019841986156,C,34.69367290695376,23.519238927164757,-185.71776686322326,E,0
Bisexual,Yes,Hispanic,Germany,-90.94025589222643,C,-132.7754568642386,B,C,B,C,B,A,E,D,7.612090361922337,-95.01934728848352,-194.99983514825564,D,-51.79593430920293,-7.535213400403689,102.73106043305313,B,0
Homosexual,No,Other,US,47.94493342282325,E,33.57076525914362,D,C,A,A,C,B,D,A,-17.3916203265679,7.827588050317207,30.993834557074567,A,69.64826715185448,11.639542641863873,-157.70354271967844,C,0
Bisexual,Yes,Black,US,163.84771895567587,A,2.636818520327195,C,A,D,A,E,C,D,A,162.904590140738,5.039461722119065,-106.60253469789671,A,-5.694614617107723,-75.07975389553575,11.345386333177508,E,0
Heterosexual,Mental,Black,China,-4.283208879780891,E,23.759058938638276,C,E,A,C,E,D,E,A,-43.8463552383835,14.614870708101055,18.664940245308998,D,91.76573024817203,40.90070873675265,77.60772475112032,A,1
Heterosexual,No,African American,Brazil,11.614503558970874,D,116.55511481535856,D,A,C,A,C,A,E,A,-158.29194316250553,153.4910264639285,-91.15940171380785,E,-22.540208304965432,98.01024294970388,-61.30135028872296,D,1
Homosexual,Mental,White,China,15.183264186919864,D,-66.89663022055466,E,B,A,E,C,A,E,C,-153.89615664412764,73.30554283725552,-7.076365993600811,E,124.31467168864936,-101.96313256171763,18.618519097514895,C,0
Homosexual,Yes,Asian,Mexico,81.73873597818782,A,-16.144673673597016,B,D,B,E,C,A,A,B,-65.51488169693074,80.89062587366145,25.84086212353877,B,151.1082634997003,-129.66874010558732,-74.77219634962933,A,1
Bisexual,No,African American,Other,-87.66417160765123,E,-49.1142231706712,C,A,A,A,A,B,D,C,257.54759502598597,127.41953436003428,63.55307830384708,A,42.55551731690084,-80.3303464115292,0.1479459085244502,A,0
Homosexual,Mental,Black,China,-52.60322529383982,D,35.10329504785472,C,D,D,A,B,D,A,B,9.422285560822411,-186.50257860033298,-0.2514202370529886,B,105.91803545101295,19.870419097625334,17.492762343014405,D,1
Other,Physical,Other,India,-18.698896646141243,C,23.312731726969826,D,B,B,C,A,E,A,E,-64.95660996948067,103.66445936782655,-111.00095622846762,B,-69.65617348833713,49.34613095188007,-8.165885398919832,D,0
Bisexual,None,African American,UK,-19.644919521157814,B,-67.97434154239949,E,C,A,B,C,D,A,C,-70.620821342135,33.666923206303274,-95.22205348251418,D,115.43387650355577,174.06905467401342,-202.69111121648953,E,1
Other,No,White,Mexico,142.83634520576106,B,-119.53481195911924,B,A,D,A,C,C,B,A,-28.661310546002866,-17.604883427789748,-130.20001896350374,A,26.191235287665883,-41.242000552108635,78.48041718679373,D,0
Homosexual,None,Asian,UK,28.698450600630785,D,249.27917204493815,B,A,B,E,A,C,C,B,-86.71627680953542,-107.10131465288255,-15.76317748918717,D,-26.609503650905157,-239.49153273246247,59.91905906006371,A,1
Homosexual,Physical,Hispanic,India,-109.64209091517252,A,-59.12601084816353,B,C,A,C,D,E,B,B,80.17129765039553,90.90872819162665,-43.95930243055938,C,23.05551365005106,-31.440154499944228,-2.1479632231602004,D,0
Other,Mental,African American,UK,96.13456522891623,C,36.61084081483536,C,A,D,D,C,E,C,C,-57.70234863985696,-106.47284912868056,96.40677978970652,E,238.75909455439387,5.229677702263904,-88.83099080227454,C,0
Heterosexual,None,White,UK,-83.96710668701054,D,98.77831027355107,D,E,E,E,E,E,E,A,5.453670247140484,121.14506143291209,32.26506773889516,E,-32.99101192239222,16.90573011561943,-124.71829845769098,B,1
Homosexual,None,Hispanic,Other,89.99007539274166,E,158.2840425333494,E,B,B,B,D,C,D,E,-62.219344377227415,-2.622137608833967,96.4780111609696,D,153.52346635206598,-22.77625838994755,-130.86003143404938,C,0
Bisexual,Physical,African American,Brazil,89.11791516653741,B,149.27909423033555,A,C,C,A,A,B,E,E,129.68068340559185,-74.13225773437377,11.057848295506908,B,-99.98442760191092,-28.004352548754763,-40.799323639665964,A,1
Other,None,White,Mexico,-89.3328599001478,D,-66.91577029207791,C,C,D,E,C,B,D,C,-133.35182673491474,17.640969410463832,-152.77760293647276,E,21.62727690494051,-264.9962014996323,90.05581793433406,D,1
Heterosexual,Physical,Black,US,89.1676906595843,B,224.59092276788843,D,A,B,C,A,E,A,A,149.48675795740274,-95.25488911971875,18.567069219518814,D,19.224171578139714,159.32332090607503,88.51802792707039,E,1
Other,Mental,Other,UK,-159.60410414092968,A,94.93967417399958,D,C,A,C,B,B,B,B,6.74544008567627,-131.22096137378588,-74.52395033094918,A,-132.42920657738202,-93.7442188417604,-104.37006614019478,D,0
Other,No,Hispanic,Other,115.85329909725364,D,-16.989645200709514,B,C,A,B,D,B,E,C,6.387085588124158,-48.11399459968309,-48.205072909796584,E,70.2290167718702,84.85723880975368,9.810172182089492,B,0
Heterosexual,Yes,Hispanic,US,-91.86900571474067,C,-65.99675289371426,C,E,E,E,C,D,C,C,-80.6270090568286,18.787486848889657,87.50648316101275,D,-189.53796687639587,-16.815640223293038,-32.876347682172096,E,0
Other,Mental,Black,Germany,-83.1573862720816,A,107.98885825082085,B,A,D,A,D,B,D,E,52.75310538319719,-46.94697468391714,-2.4765232768100964,C,-23.88532054608332,-12.46055860475184,20.210166887451695,C,1
Other,No,Hispanic,India,17.262449765441996,D,-130.37276203763594,E,C,A,C,C,C,C,A,249.44134446076464,46.694088115986105,67.99649394022492,B,83.21605034799933,-27.136094937954407,-101.02525437150105,C,0
Bisexual,Mental,Black,US,-126.81053610290014,E,79.51500426625661,D,B,C,E,A,E,D,C,-53.34111196649084,69.32099355134619,191.0714506735507,B,59.345653815353884,-56.7922852888507,-2.887441306578296,A,0
Heterosexual,Mental,Asian,Germany,31.568928661770546,A,130.97734026862165,B,A,B,D,A,A,A,E,-150.69250124018797,21.336985097515427,114.0910388032971,B,-56.609955522930974,-25.707059483839494,65.91916423655536,B,0
Heterosexual,None,Other,Mexico,-6.1566452534722105,B,64.37154494369429,D,C,D,D,D,D,D,B,-6.956233325248079,-181.341041304724,108.62949090404852,C,73.50318858921786,7.658555171248651,-50.094333566339465,A,1
Bisexual,Mental,African American,Brazil,-30.57695916411764,E,-54.61717206884919,D,C,A,C,C,B,C,D,32.30478152878285,-63.300300077997484,-101.55222665604342,B,-221.99254228887324,-47.22957391090008,62.27803711464074,E,1
Homosexual,None,Asian,Brazil,-156.9972844642362,B,-96.87984546521436,E,A,C,D,D,B,B,C,87.52793817395678,-207.09807863059675,185.57011994177734,C,94.20159545286134,-191.22401092655258,23.923624584282457,D,1
Other,Mental,Other,US,-126.72093957118358,D,-190.91480183230573,E,A,A,B,E,B,A,A,41.4484759498964,124.03732077305843,55.97425962826495,C,-168.34971652853272,-120.19217549328916,67.89810455733148,E,1
Homosexual,Mental,Other,Mexico,-147.08841998958957,E,121.2703907560462,B,B,C,D,B,B,D,A,15.195941776998417,157.6876266222697,-166.55906104709572,D,33.52871450609155,-73.88486279359317,120.17993749838058,C,1
Other,Mental,Black,Brazil,139.01114134509373,B,-127.59070018985032,C,A,A,B,C,C,D,D,28.877374177195374,14.000798635156517,-15.071149432292927,C,178.13277374039635,-138.79379779872744,-97.83141399809875,A,0
Other,None,Asian,China,168.99454229363855,B,160.90649438073527,D,D,C,D,A,A,E,A,-204.34645537091,122.04282644393578,-113.87978854945689,B,-201.6275480115578,-124.80058678314288,180.8936965330057,C,0
Bisexual,Physical,African American,UK,114.7671419755385,A,-42.98396334942622,C,C,C,E,D,B,D,C,63.389277682530235,24.413642725678887,-2.404768033664414,A,-139.80837912769454,-155.07451258909654,-159.22923548339924,A,0
Other,Both,African American,UK,-156.49006830770819,B,33.78854782858291,C,B,E,B,B,A,D,A,-108.69870224767264,-34.779113485435076,87.26221612670076,B,-80.21526651100146,-105.2442003137733,-283.63290502590985,A,1
Homosexual,Mental,Other,India,-264.88440836071436,D,-131.4028012796737,B,D,B,E,A,E,C,C,-10.649927301538192,-6.31589106426569,90.45812653574137,D,-16.587480541962883,-178.28870303022575,-80.32517544918983,D,0
Other,None,Other,UK,33.991621008889716,E,-58.77615336953017,E,E,C,E,E,C,D,E,-10.09590438377406,-111.27820669999349,86.13577505345123,B,-56.828901306641946,-73.6331318281412,-52.06054887847227,E,0
Bisexual,No,White,Other,-190.79270446597874,A,-49.406146729400206,B,B,A,B,A,B,D,B,-33.75134572546322,82.15891846418319,184.00086804327117,A,-9.411366774962913,-26.392446186933995,-103.36287042607148,A,0
Heterosexual,Physical,African American,UK,157.90384488665416,C,-169.8724725904031,D,A,A,A,A,B,A,A,-27.82427960887054,-39.86938600092927,-66.98410156571211,C,140.98934237020933,27.062557773176614,-8.154973914963318,C,0
Homosexual,No,Black,US,3.8065494503816786,D,65.9155481668188,D,A,D,B,C,A,C,B,-23.35486039319038,71.38396794645816,53.57840644570797,E,-73.08918763178899,44.014734001578724,48.51441845432654,C,0
Heterosexual,No,White,US,35.98452299490355,C,-56.51421347530543,B,E,E,B,E,A,A,B,-110.51350499375216,-61.84781432040797,95.76806860863108,B,-87.4670667180599,-42.75646054994984,65.31481750500957,D,1
Bisexual,Mental,African American,India,12.145783777524024,D,-16.12448737293444,D,D,C,E,D,E,E,C,-177.9547033085944,56.710483726860915,136.60817228529004,A,-68.70860172254729,-117.57550297908404,38.38826779429338,C,0
Homosexual,Mental,Asian,Brazil,-178.24542074240534,E,-98.18405302636103,D,E,E,C,A,A,C,C,75.66721398703092,65.27118448875844,-3.9094307448376915,C,-17.248252453750915,-140.76520583901723,-3.4927397638433124,D,1
Homosexual,Both,Other,India,-128.15426994120318,D,126.28818248928766,E,E,A,E,A,B,C,C,129.81497152621216,-135.89485299018014,-38.63492529582885,E,-169.58129302373504,-12.863714444993073,-151.59533329183407,B,0
Other,Yes,Other,Brazil,6.638561024917267,D,112.61880152649834,B,C,D,C,E,E,D,E,-143.10276983130694,-86.90535855864925,82.13521674568483,B,-18.896475551257737,-46.84335041963579,32.382014875025064,C,1
Other,Physical,Hispanic,Brazil,-21.051035517753085,C,48.834678163256456,B,B,C,D,D,D,E,A,-79.4673615626736,2.6427264346977934,189.4904214108557,E,143.04483564497738,0.33534525361720596,12.030712192380362,E,0
Bisexual,No,Other,Mexico,7.390987183498103,B,88.39823556885761,B,C,A,C,E,C,D,D,34.48222401122015,-17.42079746531113,-16.99508195635454,B,-153.91395526340804,-225.95901461767465,139.05224502647775,B,1
Other,Mental,Other,US,81.29991407982875,E,-87.99949780359067,A,A,B,C,C,E,C,A,-81.91898158142502,-52.86847543204802,-70.67377638509124,B,100.71639949072173,-101.46890331907761,32.559161611688864,B,1
Homosexual,Physical,African American,India,142.81372459215152,B,84.32841057599066,B,E,D,E,C,E,D,E,-84.37776455145199,122.47680319127568,-176.6131647876623,C,48.83838618847498,133.72938150930176,171.21649289253244,C,0
Heterosexual,Mental,Black,UK,-23.997853029019737,B,-84.15347144610679,A,B,A,D,A,D,E,C,13.85251512268996,-76.38775388386858,28.483568074565007,E,-63.30764018168369,-308.3207318987459,-98.56286498715406,D,0
Bisexual,Physical,Asian,China,76.30186695300337,B,30.715340406855052,C,A,B,A,D,B,D,B,191.3420228611686,-47.04848495361708,149.13833470246436,B,-2.6762705931623403,10.547897405895402,22.87485380747761,C,0
Bisexual,Mental,African American,Mexico,54.44868859731882,E,-103.93463777028589,B,B,B,A,A,B,B,B,176.1239141870713,-122.14811886940254,-69.12357370425975,C,-120.08452936049383,71.02867546289882,-43.93656784047538,A,1
Homosexual,None,African American,Germany,-170.85151468698712,A,70.23511102115779,B,C,D,E,D,C,B,A,1.399210782085441,-84.01962805192669,70.93089147769723,D,-54.94454542091658,25.2514419349198,155.72215293094519,D,0
Bisexual,Physical,Hispanic,US,-157.2314538383584,A,-174.06708601782904,B,A,B,D,C,C,D,A,-57.53325966961411,-316.19154092822555,-3.0700498059271952,B,-189.04796979669635,101.02353127900687,-128.74473996312145,D,1
Heterosexual,Both,Asian,Other,-46.56831084637887,A,-220.3727134441588,E,C,E,C,C,E,A,D,-35.46130663074794,141.1843892652175,-71.37299142193268,E,-141.8403953465044,86.74638683223881,62.37483270492591,C,0
Heterosexual,Mental,Black,Brazil,29.349905686114084,C,-141.41210255855435,C,E,A,E,B,E,A,E,158.51729006011234,124.03151277604782,-14.266220877825617,A,46.42612283408158,-34.420543472290966,-104.14089579535258,C,0
Heterosexual,Both,White,India,-70.75232134694764,C,140.96201495034438,C,C,B,D,A,D,B,A,60.29444337768627,-145.4282299972815,57.475332225329765,A,-101.41238581453493,171.76452584220337,-86.15428994787887,D,1
Bisexual,Mental,Asian,India,23.369324991845872,A,-150.51773244232115,C,D,E,B,D,C,A,E,94.75966669422104,-28.784674220675576,23.28826774874936,D,-13.252470616897869,-9.358025680682413,-123.66903859436408,D,1
Bisexual,No,Hispanic,China,-2.115910651556871,C,-54.41820171748806,D,B,E,E,E,B,E,B,-51.59932795288674,-103.86907926295457,-24.63797512233051,B,78.3636702152572,30.60212514356131,-111.46831279189036,B,0
Other,Yes,Black,Germany,-168.21130063813084,A,-108.51078473454045,E,E,C,B,C,A,E,A,53.475748455904196,77.48582244465078,123.90599566220185,B,166.2914080395344,5.3687917394350295,7.874357902986083,A,0
Other,Mental,Other,Other,-49.91659913755343,E,-93.67057625402902,C,B,B,E,D,D,D,A,119.72800432087827,32.037506590736456,36.49809554612538,D,24.34812214114565,-34.468198450051226,230.13435210798377,D,0
Other,Physical,Black,Other,-23.209569848363053,E,38.9433446168942,B,B,C,B,C,D,E,E,-264.25360387460773,151.4235118075987,126.05987262603733,D,83.39479403929737,-7.63319615587577,52.262031591376804,D,1
Heterosexual,None,Asian,Mexico,201.26311719410356,B,17.657005574796234,B,A,C,A,D,A,E,D,215.41074483226942,-155.25029270977709,-35.728380123955645,B,-6.333863070516665,-71.66732452234702,6.923107031866012,D,1
Homosexual,None,Black,India,51.15091971016891,E,-42.44471157608163,E,B,B,A,A,E,D,D,-112.09956536603269,27.303529620696114,46.99712661043047,C,-15.699483153376553,-247.18539119487502,64.74313477150294,D,0
Bisexual,Physical,African American,Brazil,-19.960144119405022,D,55.15474598850918,C,E,C,D,E,B,D,B,102.17122616853868,-17.610122318970927,286.0258749232034,E,20.123354175694384,51.20238773586243,-78.53309658407943,A,1
Other,No,White,Germany,95.87413871574532,D,95.08468057379537,E,A,D,B,D,C,A,E,31.6568207311802,-40.42980017911575,74.77621766001955,A,107.89938444987037,-9.229794020492873,44.41472624372816,B,1
