birth_year,race,Disability,marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
77,Hispanic,Yes,Divorced,D,D,-25.54037201257647,A,A,34.83686689867986,A,15.535806329523668,78.41596802674927,E,C,E,-14.877726414460815,-168.68391440299627,-40.08171692818879,A,43.473306508778734,A,E,0
28,Asian,No,Single,C,C,-109.59501628685071,D,E,-183.0890715542033,A,-98.5550475419619,3.957047361930415,B,C,C,-174.10653231789394,39.53598380032564,53.20115359287747,D,-108.39859986072442,D,C,1
53,Asian,Yes,Divorced,C,D,115.08386125290895,D,C,123.50519984542838,D,-44.93162115483051,146.60324351396946,C,A,D,18.70194652174477,-15.294862524962847,-76.18933828040919,A,-116.52037878071756,B,A,0
50,Other,Mental,Married,D,D,18.73408399627511,D,E,-35.43603203432567,B,42.21678076015003,-16.152146668545875,A,A,A,42.280494362825415,-46.52598520424874,177.51332215929335,E,43.056811249088916,A,A,0
62,Black,Both,Married,B,B,30.65692080090277,B,B,119.63477654991746,C,-82.23640843993898,-76.26538636270254,C,A,E,61.44337351719042,23.54752832154881,55.62891180014793,E,-94.48892559055425,E,A,0
76,Black,None,Single,C,C,-206.41888588760017,C,A,252.0993813272816,A,-11.813517962658231,-65.68510931510144,D,C,D,-10.007508693916156,-37.170075278191725,-53.99321181545977,C,17.74557780554804,B,B,0
47,Other,Yes,Single,C,B,-5.375222090169728,C,C,223.04708386028253,C,-10.133712215313293,-3.221315859992603,B,B,A,-14.541974525467186,-101.44195780932483,-105.95469125673218,D,-4.47934086172311,A,E,0
33,Black,Both,Married,A,E,-17.65002317446635,D,B,24.633503588775582,B,-100.50350162431899,180.59862491503247,B,D,C,7.187114646159881,-115.21380097554261,244.27816440949107,B,-99.82781209182207,B,C,1
20,Asian,None,Single,B,D,91.49846147722157,B,A,94.02656219407726,A,128.71296781748416,-43.69775787947996,B,C,A,50.387803579343846,120.03640830827382,-84.49661885802414,E,-56.15080388335573,B,B,0
74,African American,Both,Widowed,D,E,-64.12160763264558,E,A,146.22188549274927,A,47.60381655794067,21.18320615777812,E,D,D,13.529789666129155,-11.278997688212394,27.155297640364314,B,-58.39556752735761,D,A,0
36,African American,Mental,Single,D,C,-113.89538394764828,D,D,-67.71891110423743,B,120.08657379714178,-135.76539501693142,C,D,B,25.055811389834798,160.68069207995956,-114.14756721577515,E,161.29016724412088,B,E,1
67,Other,None,Widowed,D,D,-39.35874274615615,B,C,-71.59041347083122,E,-132.0677336810262,9.628942168915515,D,E,E,65.47346379476616,-4.054619408518391,99.00970105059173,C,133.34330420450934,A,E,0
56,Hispanic,Mental,Widowed,E,E,-101.42791816252208,C,C,51.614565676044954,C,-27.948914520851343,29.659808717331988,C,C,D,-15.023780030003877,9.593374719037282,30.84833219137878,A,5.760282405001931,B,E,0
58,Black,No,Single,B,D,-14.120310293788062,D,D,27.34361788829051,D,10.148771800532218,-28.14179974455867,A,E,B,-13.434042102574118,-81.75610995129205,14.90278895125649,B,-22.32647273577124,B,C,0
55,White,Yes,Single,E,A,48.22079174967922,C,B,-0.31625419521722614,A,-85.7041577063581,-138.21434423924325,E,E,B,188.35114183637145,29.958191211329616,56.29119587606641,D,-30.37610818668423,D,D,1
76,Hispanic,None,Single,B,E,21.29286586591636,B,E,-74.57709748245983,E,-6.077783180012166,0.3917941169298873,D,B,A,-2.689686831404763,-21.547871699262192,-50.047628392780815,D,-72.41689956935964,C,E,1
64,Hispanic,Both,Single,C,E,-145.25615231062972,B,D,32.21489872556189,D,75.94539775562488,66.495606946141,B,C,C,26.977926799940665,22.59655079893077,-61.33555690846079,E,-107.77007007336246,C,A,1
29,Black,Yes,Divorced,B,E,9.37282452909154,C,D,29.503772472962986,E,-196.00607681629089,166.06887794514154,C,E,E,-250.6530438456601,9.565447914020266,-50.834550586866264,D,-20.641585197132777,B,D,0
44,Asian,Mental,Divorced,B,B,16.978643122110668,D,E,160.4755181469797,D,-60.58566333640039,-58.39032933902399,D,A,B,-101.22272304066064,-98.23097899769799,35.92614096473126,E,105.33776126246575,D,B,0
44,White,Both,Widowed,C,A,32.240304717993176,B,A,78.35973282752956,B,38.10672357708486,-149.88302588231147,B,C,B,75.0343359195409,-11.072901789242799,54.273015817896386,B,49.495313007418886,C,A,1
36,African American,None,Married,C,A,-113.58414368147494,C,C,-146.49972012285684,E,-6.608316531187544,286.6700244011923,D,B,A,-4.503404035126538,0.9399124571141152,-162.80166763439237,E,76.56524687404375,C,E,0
39,Other,No,Married,D,D,-5.143390205689896,B,D,-119.9744781410952,E,178.5038166611331,-36.16536024302952,D,D,B,-80.42871698477543,32.726945519373004,219.28808271577728,C,-11.12829003187311,E,C,1
39,Other,Physical,Single,D,B,22.436530382979296,D,C,-66.27237095247696,A,28.01834295965185,34.78131978470779,B,C,E,121.81205809576008,-188.70010683714798,86.21382391247526,A,-120.55703705864174,E,D,1
67,White,No,Single,B,E,116.51770747538401,C,E,-130.72347175672584,D,-83.85434001622173,119.37441577423525,D,E,A,-147.2876967580737,-240.55817111997624,18.175576148219484,D,17.503425047167916,B,D,1
68,White,No,Married,C,A,82.5737750426528,D,B,-54.0766933962038,D,-43.316864120825436,43.33825282925854,D,A,B,-163.76088423913345,73.61543056646128,111.70763536117664,A,100.64167614135322,C,C,0
37,African American,Yes,Single,A,B,-114.84259226227893,C,D,-16.29072639855223,A,35.448192810020764,47.29759355981879,B,E,A,-93.7721289820804,36.25915630815272,-27.886269379403966,B,-50.579139795369954,A,A,0
38,African American,Yes,Married,D,C,-66.1383816041183,C,A,214.0736669489004,A,-44.11303799139271,39.32093608751324,B,E,C,-14.48498794574199,-188.7336052236855,93.13149519720764,E,33.68568440969483,D,A,1
18,White,None,Married,A,E,-168.91235522600334,E,B,-30.67635951201187,A,118.95707586552149,49.77857764907288,D,A,A,-35.59068629944197,174.5759213950178,43.54483839426367,A,145.6267357321349,D,B,1
33,White,None,Divorced,E,A,-95.46979186160974,D,A,-81.2170075569942,C,106.03954802567716,169.5941425550081,C,D,D,-17.11307257319494,116.37681063682813,27.10509184136784,C,-37.70304156935831,A,A,0
48,Black,Both,Single,A,D,191.16612434949724,C,A,19.54004188920394,C,131.04319306894746,-28.021079186694926,E,A,E,-86.0227485562985,-15.686763751706634,92.32054331789595,D,123.3297766217296,A,C,0
47,White,Yes,Married,A,C,50.99852981759204,D,A,19.280733115712778,D,-13.102302015228858,169.73487680635728,E,D,C,168.38865494343415,-47.81433759657724,181.0746858338854,A,-49.13531828706779,E,E,1
29,White,Mental,Single,D,A,155.53947438053953,E,D,146.21143753450514,B,-75.52114269918826,-72.28472225145887,B,A,E,-51.51306955865304,-175.41741882739603,-145.75809562309738,A,-49.80528829599561,C,C,1
78,Asian,None,Divorced,B,C,145.81627438015752,D,A,-24.29522552953677,A,142.9784383652933,52.01882571790808,A,C,A,29.68785845452529,-36.90305477104392,82.8575387624201,C,-98.9325148006359,A,B,1
63,Black,Both,Single,A,E,-12.10194816552304,C,D,57.33477902430124,C,49.34128364153136,-30.035119628448232,A,D,D,84.68971882733429,-21.720210030074114,-46.83341871791775,E,-61.73939532372867,B,D,0
67,Other,Mental,Married,C,E,113.52465336164425,B,A,102.66522519806591,D,135.13118719504234,-111.24425886175031,D,A,D,-43.47951815288817,45.26441449271946,91.67938169154131,A,4.315832269184158,B,B,1
45,Asian,Mental,Single,D,E,-119.56031198934002,C,C,-180.6644047836829,D,17.800731560179543,-85.84119091885162,E,B,B,-3.553971837511617,-60.3493627903261,26.05319406785769,E,3.849877869253916,B,D,0
30,Other,No,Divorced,B,B,0.41751141628691457,A,C,-59.30008113597346,B,-168.36410936858093,93.73522219347024,A,E,D,-221.48428956279713,147.80131448176869,-14.34607820744648,A,-128.159116283487,A,A,1
24,White,No,Divorced,A,A,137.7591418719735,A,D,1.8345507821002254,C,8.059335927238322,70.91092142069827,E,A,C,59.968378924332185,2.5156784961095893,-64.6710378393469,D,-209.80029536827521,D,C,1
69,Other,Physical,Widowed,A,A,-172.1295162439106,E,D,229.82288688410205,C,8.38039260021798,53.69909865254563,E,B,E,-129.18366182455517,-58.44581214328678,94.95070268057994,C,25.959144134717903,A,C,1
57,African American,Both,Married,E,B,1.8213181135619836,C,C,11.828086094964602,A,60.015748230593736,17.24370370750493,A,C,A,28.605223469509156,192.16400109686404,-147.24671450081993,D,53.1616119659416,D,B,0
71,White,Both,Divorced,B,E,0.38056103404849795,E,B,33.132172593498936,A,-92.80735381717817,-158.50104482043238,E,D,E,-63.6030863745446,0.49680730963596964,-51.321828824400995,C,142.16813770667656,D,B,0
49,Asian,No,Widowed,A,D,51.87672285399656,C,D,158.3216215172451,D,55.15469491229417,161.74774974291145,D,E,B,53.75198653736246,-99.35911631345601,-75.40755429227676,C,-67.1876860830437,E,D,0
27,White,Mental,Widowed,A,E,118.14432129586756,B,D,10.17570552539987,B,-67.95375793819069,-219.7861019491262,C,B,D,-65.55723287518963,-36.2583735659324,-72.38791354251457,E,275.21505443416146,D,E,1
59,Black,Yes,Widowed,A,E,104.22193127048854,E,E,-141.81135052699187,B,-91.69050248567798,2.9137924200323297,D,E,A,77.85662515828551,14.642047200050984,14.854216883431812,B,135.15831867846643,A,B,0
69,Black,Both,Widowed,E,E,-79.59608115130219,C,A,129.86895559198672,E,-90.93306877782523,-32.748712010535904,B,B,E,-30.11819881951737,74.93921510516104,-28.67543144580942,D,127.59018283327038,C,C,0
71,Asian,Physical,Divorced,A,A,-9.925918857462305,B,C,-128.60364450486682,C,32.46150179919053,45.512397433706866,D,E,B,-91.99818478203498,-9.35058705168336,-120.62143335654494,B,-81.18879257455582,C,A,1
65,Hispanic,No,Married,C,A,94.38041752338385,A,E,-13.293668942320814,A,-57.12403889558717,-57.76263357910513,B,A,C,198.71159296174935,196.71268939916874,-133.45872252433477,A,15.216072333672455,C,D,0
52,Asian,Physical,Single,A,B,59.906445859530656,D,D,169.4738705553576,B,38.38736654116828,-30.092295829331643,A,D,C,83.20232652499556,-140.76195911143478,-106.6320850489463,D,19.348666928093525,C,E,0
67,White,Yes,Single,A,A,146.02119700427662,A,D,-7.485007881665619,E,9.958417969310473,-199.07919445205832,A,B,E,-32.052850252919626,-192.7356292106998,-168.98380816046108,A,50.235421500480705,D,E,1
65,White,Mental,Divorced,A,A,-183.59503765439558,C,E,9.39416661775334,C,151.90091478692963,191.3704398043298,B,C,B,23.402980220801723,94.48962046496024,37.85249703312373,D,-78.50399132969903,C,B,0
20,African American,Physical,Divorced,C,A,36.34404606265177,C,B,-145.9389498678852,C,-19.95451514096817,146.91856280045954,B,E,E,-85.31546277683543,61.69782117369335,-60.876915806313434,E,-81.03576561097348,A,E,1
76,Asian,Yes,Married,C,D,-6.866748074181123,D,B,76.2178856913523,A,-147.11822446109946,54.90683145054639,E,D,C,38.433793130956346,132.5274551017457,303.01863153714714,C,-57.699212748480214,B,E,1
79,White,Yes,Married,D,B,-24.223433917326712,E,A,-46.06370754978556,D,43.95469231520898,41.91874414589341,B,B,C,-110.66412340272775,-67.54480142425835,206.55264132876704,A,-148.9510402114486,D,B,1
35,Black,Mental,Widowed,C,A,-121.030166426018,E,D,231.90290209789714,A,-49.54452747194662,93.26471928762413,B,C,A,-104.94146014441196,113.40313557492914,-26.482699291904233,B,19.63029784020781,D,A,1
73,Asian,Physical,Divorced,B,B,-133.75197010785834,D,A,-143.68315136171043,E,113.77188489395668,-54.28352722543743,D,A,A,121.43586649224541,14.730964891024263,-39.708446378810045,B,115.82659246222669,B,B,0
61,White,Physical,Divorced,B,D,76.89503079551034,A,B,-125.0546978419412,E,-114.03351212536472,54.94681185690027,C,B,B,21.433317838048982,48.29221612486464,-8.21629544071093,A,73.47383198610412,E,A,0
28,Black,Yes,Single,C,B,23.83719455242147,B,A,54.75731513709555,B,-157.0014768350425,-149.0498385518952,B,E,D,69.69551326646821,21.817892459123094,14.439940954557038,A,123.81371325128639,B,C,1
22,Black,Mental,Divorced,E,B,49.083261978170576,C,A,16.880365409623018,A,-48.79073084372821,72.99229038817188,B,B,C,165.75102446967296,-70.98992857580461,-76.64710211318557,B,11.624208179579947,A,E,0
23,Other,Physical,Single,C,C,124.97283207024148,C,D,-90.72542651889108,D,-58.10139448720538,83.69770256649029,A,A,B,75.72555433943803,67.54324236776927,-59.24605039347045,E,-67.86052895652371,A,E,0
52,African American,None,Single,D,C,-105.20072871301333,E,D,184.52908253887597,C,50.3253887889894,23.893650148134,A,C,A,-20.561036035160306,22.277627934480922,5.7881228836011935,D,100.92911691507996,E,B,0
34,White,Mental,Single,D,B,20.44767485159343,B,B,59.8898698836315,A,-74.29773046544186,24.35087910977593,D,A,E,-17.53299767902642,-48.36162935488978,-91.15278822963813,D,41.88758168747802,A,D,1
51,Asian,Mental,Married,E,C,32.5230858138502,A,A,104.76691244132574,B,71.06733292513908,5.74764617890548,D,C,C,22.51016382589182,105.886408962176,25.71143055726097,A,-46.508260741519,B,A,0
59,Asian,Yes,Widowed,C,E,178.8390012963649,C,E,43.00887519983194,D,-84.90958013362274,115.55181479047509,C,E,E,-111.28349514274223,46.01330737149817,107.41283053823354,A,89.67666138829412,E,B,1
64,Asian,No,Widowed,B,A,21.141750366454957,D,E,25.671299517422536,E,-126.74599233169681,94.4298526306419,A,E,C,62.56873589094051,72.31619259346915,164.32678178362113,C,-18.463150259065344,E,A,1
78,Hispanic,Yes,Married,B,C,-67.39095559871943,D,B,44.28993274644819,B,215.30129681781406,33.71220938772871,A,B,E,41.738158934405824,10.356700747762291,101.7680231035934,C,63.93252317340108,E,C,0
74,Other,Physical,Divorced,E,C,-31.396527202482176,C,A,-60.784079575097536,B,-37.080123534785514,-6.7860204450224,B,B,E,129.70744290629415,63.630726681806124,-53.98926873632776,C,-18.751786784496918,E,D,1
78,Hispanic,Both,Divorced,E,C,137.76327129740184,B,B,-105.6943948681389,E,225.13681326503004,29.47989095000886,A,A,E,88.54493758283573,180.90479150546278,-0.8063544971620538,B,51.52459270240881,D,D,1
79,African American,Mental,Single,D,C,19.93823893437009,C,A,38.55446259506309,C,-50.419219074820234,-213.8565194272602,D,A,B,-196.95137411887023,55.24218438306959,-95.47133064006435,A,97.21769650451868,E,D,0
49,Asian,Mental,Widowed,B,E,19.095695003673438,B,B,16.27512516747063,E,83.98942011613858,50.95403435468957,E,E,E,92.19079391258738,104.79505046099867,-80.33392702668324,E,-85.04272729352074,C,B,0
41,Other,No,Single,D,B,16.08081029103832,D,B,-173.01566202852328,B,146.72337088213246,91.13433695236654,C,A,E,-9.702275880844217,46.30115144819118,-22.150335793190994,D,-38.3273853299289,A,E,0
26,Hispanic,Mental,Widowed,C,A,-100.0232068664521,E,E,-97.25529489245456,C,-11.440353376779575,-15.765655897872625,A,E,E,-112.95175407657922,-31.931618270867418,105.93587940524604,D,222.59808451959776,A,A,1
74,African American,Yes,Single,A,E,133.12938650942786,A,C,27.340230222225802,D,165.11174636782283,-0.010396725612332904,C,A,D,99.03427990145933,27.101733757702835,-63.78180244926956,A,180.6655264423704,C,E,0
61,Asian,Mental,Divorced,A,D,56.517933348778946,A,D,25.747322681339064,D,-20.06657175880946,157.81087879904788,E,B,B,-67.88409059924065,-122.75269673612203,69.33760968361274,D,33.59791268413759,B,B,0
75,Other,None,Divorced,E,C,-0.033499392493960334,E,E,2.2131187634087333,E,-94.62535989466907,-15.838071263438994,A,E,D,-75.93369664602407,-48.62069360946012,-140.14304031122634,B,119.61623619237271,C,B,1
39,Hispanic,Physical,Divorced,D,E,-157.59407707243065,A,E,-97.31766524597616,A,11.051521769417853,25.31509347985227,C,B,A,-77.23914438853346,-178.97489826045805,206.16943301922194,C,-34.176085089631826,B,D,0
24,Other,Mental,Single,D,D,-119.13064164460914,B,A,-171.5505845413096,C,-34.80988081150244,18.3903931225036,C,A,B,171.84287066418383,109.88618787541435,-0.4391170439098897,B,-93.04142510229902,E,A,0
37,Other,None,Widowed,E,D,70.37342287115065,E,E,38.93159464487107,D,-90.60539463366342,150.76054145256953,A,D,E,71.16595095485391,-3.507953094562108,-87.53691942059748,E,94.08293928908068,A,D,1
29,Asian,Both,Single,D,B,-36.812709276667704,C,D,-70.05765171057887,A,-53.577233158687385,60.55814779173909,A,E,E,-82.63552112758218,39.28698297969606,-76.98979830726577,E,299.6598984123219,B,A,0
51,Asian,Both,Married,E,C,215.82835874516252,D,A,81.72471460220251,C,-85.79597576958263,-76.69793898881743,B,C,A,7.417796257526177,107.65033450012828,146.14214797016808,C,-26.704348516881137,A,A,0
37,Black,Both,Widowed,D,E,68.60496085033299,E,E,120.22639767753158,E,52.63693622807645,45.298762056063154,C,B,B,83.47798117249718,75.6198065696391,131.56867858667232,D,95.37679572454648,C,E,0
20,Black,No,Single,B,A,73.69356770630729,D,E,-12.500182507344082,D,-9.475627473957884,74.02376417495188,A,E,C,11.694451356419185,36.439954769328125,65.32300671512569,E,66.00097411596543,A,A,0
53,Other,Both,Single,C,E,15.72558790145926,B,D,42.11786849140867,E,6.885328399435043,159.7900204039904,C,B,B,-62.31892048633386,265.9931614926521,72.09681663409448,E,35.67558309210363,B,E,0
65,African American,Yes,Married,B,A,257.2897265684277,D,D,119.91469093299527,E,-220.45967298971036,61.39883436472908,B,D,A,24.585662196549034,79.51596601063629,-39.16765288865919,C,-33.56852432771469,B,B,0
60,Asian,Yes,Single,A,C,48.48264288801281,E,B,-49.00305269446363,D,-81.04199311754981,107.1887406423843,C,C,C,74.77297161410894,124.06489765102155,25.982064244356735,A,-146.98545827794203,D,D,0
76,Other,Mental,Divorced,E,A,193.13316924741133,C,D,-117.89448876590176,D,-164.3575261888234,-50.057070098030366,A,E,E,-35.46899977031177,-158.2985691090389,-37.71579451857844,A,-18.714860766897687,D,E,1
68,Black,Mental,Married,C,B,163.00481521813077,D,A,23.40337683717652,E,-44.055822701197215,52.50028562053376,C,E,D,-36.52135682040999,-97.11287615862348,-171.1618256168681,D,21.382033899514756,B,D,1
47,Asian,No,Divorced,A,E,88.07168040607922,C,E,84.44770435906575,A,-92.65264110938688,-51.51457767305339,A,D,D,-27.96095915532825,-77.16825638331925,-48.27083945200151,B,92.11576928744655,A,A,0
30,Other,Yes,Divorced,C,A,27.773597187826464,D,A,-57.510381176698566,B,6.767281749409622,-79.55972971914636,A,E,B,39.82907914564586,-68.99653266893631,-121.96941141090902,C,-113.67201765261473,E,A,1
25,White,Both,Divorced,B,B,67.3414563727613,C,B,-78.8281443892959,E,-25.078510336592498,-22.936414955002594,A,B,B,-24.9062822968033,168.9125514887543,66.81132889013709,B,-120.57743274841579,B,B,0
69,White,Both,Single,D,E,-166.1242853980781,A,A,155.8936341533056,E,66.31117364882104,129.651926966545,E,B,E,90.3337760588286,-118.56052355223028,-69.08667126116558,D,-81.20562341607334,D,C,1
34,Black,None,Married,D,B,-93.6504911559358,A,B,-0.7597640474007906,E,12.132531702968109,152.7055220834156,A,D,E,-117.4997043459318,-33.47156286877789,-20.34352225719763,C,-31.72290494563051,A,E,1
51,Asian,None,Married,B,D,12.576548801425544,E,B,26.10369845990984,C,-18.268518394628092,97.48588339383697,E,B,B,36.65789868783321,182.6437594293902,122.10018350261578,C,-96.93330165855974,B,A,1
68,African American,Mental,Single,E,B,-6.2305906855849775,A,D,120.9479862190042,A,32.06966329344136,-128.95147332225588,A,C,A,-36.17243724422588,49.461048008182786,140.3059435962444,E,64.79395454452855,A,B,1
67,African American,Both,Married,E,C,126.68727666228814,A,C,-50.12438706634994,D,3.516620900299509,-54.03701450295257,B,E,A,-38.24947127293177,36.226474615502305,104.80077615009054,C,-90.4046238237655,C,B,1
36,Black,Physical,Widowed,D,D,-82.6929184272093,D,D,-10.65708992377496,B,-104.45331957341747,106.89707309235172,B,D,D,125.48770128576969,46.15432493893072,72.79316665339704,C,-29.718624891191393,B,E,0
68,Asian,None,Single,D,C,80.48695836914368,E,D,-159.99552262532274,B,295.7829835679132,-8.102453763549915,D,C,D,-95.3742506729054,180.54500675339673,-49.63641725388187,A,-4.003596712301865,A,B,1
51,White,Both,Single,A,C,-94.5051383574001,B,D,32.66026400615997,E,190.02273529687216,61.26080437133331,C,D,E,66.76286419718592,-53.880351751258715,-189.2740484288684,B,-12.644979534732334,A,E,1
60,White,Mental,Married,A,D,95.76863938025195,C,D,-9.286109257328569,D,285.1628023606375,34.86968537062337,D,C,D,92.20776753357826,-137.32959967478752,-208.45687492957717,E,-136.6344845535066,A,E,0
38,African American,Physical,Married,D,C,210.34870647790916,A,A,24.227778450332046,E,175.2045976298209,-149.2343487724498,E,E,D,87.20767408746241,-27.04026864411611,0.5084878661559304,E,-39.26384926468901,D,A,0
72,African American,Mental,Single,B,D,116.91133631517907,A,A,185.69923254728164,C,71.16953391741131,-16.11634798605072,E,D,E,57.323606098297766,-40.7027454174584,-14.71560848285719,A,67.24372758104461,A,D,0
53,Asian,Physical,Single,C,E,-29.688307933251163,B,C,-36.29978923986443,B,37.15551336132056,49.02233736458712,B,D,C,22.617265560335596,-158.0797014425367,-81.16036079616414,A,-147.29727110108945,C,C,0
76,White,None,Divorced,C,C,-70.71793666839888,C,B,127.99204291387704,D,38.45879749700759,-185.7121813053674,C,A,E,114.62545385797458,-21.505875948059895,-42.52079395112525,C,103.229543520491,B,A,1
57,Hispanic,Mental,Widowed,B,D,-65.19856409914215,D,D,0.2495103913833255,C,-25.535786734859272,-49.04513269669976,B,A,A,136.91108113291298,78.30595080827484,-101.28497361850988,C,-30.97264877140628,C,C,0
51,White,No,Divorced,B,B,-166.0455495249144,A,C,242.64824806240614,A,296.98982228761326,93.31604851163559,D,D,C,70.04853612282993,-186.51700528493882,-169.86007372679174,E,45.076241472267874,E,D,1
32,White,No,Widowed,B,E,56.77265596527943,A,C,153.5137316125295,E,-15.244756556679587,-107.49719079385846,E,C,D,73.46287394225733,105.90519327085015,-125.69305316391446,C,-141.91629171043704,B,B,0
67,White,No,Married,C,E,-60.39568605468231,B,B,-167.49608972015542,B,69.63479206197168,137.32059266460536,B,B,A,93.4666153887827,-62.87203485583912,-54.01767168617974,C,39.19855388430352,E,C,0
39,Hispanic,Mental,Widowed,E,C,-106.68147108600144,B,D,15.54525395209583,B,21.3675887483654,-51.64739244346453,D,B,B,108.51012487619403,-39.73621813287313,-65.32323712159702,B,20.568982664502826,D,D,1
57,White,Both,Married,A,D,-0.7473546445170927,B,B,31.32872587452763,A,7.138892853669532,-74.33379311654852,A,B,A,106.28841288577226,-29.157853055742137,-49.01879706145261,C,-99.06536967108629,E,C,0
70,White,None,Married,B,E,50.59941318278332,B,B,-93.87401881546906,A,13.746347529760792,133.6511930633633,D,B,D,208.46821470673186,-64.26279009194486,29.6441321533222,B,-119.15223379577323,B,A,0
75,Hispanic,Yes,Married,E,A,-15.453293757063438,B,E,-25.717537364435373,D,38.67670043716504,107.1225307381225,E,A,E,127.81550243755535,56.3288757830603,-41.0230695280209,A,215.44253740334716,B,E,0
62,Asian,Mental,Single,E,E,79.18681451009769,A,D,-38.777611179372606,D,-11.35538019748568,221.77950753090335,D,D,B,-193.43143319239203,-168.99311561542115,221.91328301745023,B,58.11031750520321,B,E,0
53,African American,Both,Married,A,C,-89.05137520523272,C,C,-105.92971363949472,E,107.08290124674589,67.0552793198145,D,C,D,137.64200075903028,144.36090228195056,-15.261416455629263,C,-165.71970613781778,B,E,0
55,Asian,Mental,Widowed,C,C,-147.50485431022838,E,A,-123.19389698004059,D,24.076202327757642,30.67066687018584,B,A,A,-21.2299943005502,17.293662613729232,15.470421977777823,D,7.388450193425797,A,D,1
68,Hispanic,Physical,Divorced,C,D,-129.7279020649996,D,B,58.59667085214922,D,-21.393262843983212,-62.79763835806559,D,D,B,10.578583860359862,93.417086765046,-220.8619174708768,A,0.27027829168584905,D,B,1
77,Asian,No,Widowed,D,B,45.35609461497751,D,D,-147.0981195090792,D,-156.73566366313713,-49.19091327520135,A,B,B,89.5145517310276,-44.789126757091005,37.39055818561171,C,63.78361315906389,D,E,1
56,Other,Both,Single,D,E,28.420345477487878,C,D,-186.6158735012364,C,-62.49231924109759,0.7170612444365293,C,B,C,3.8326480048932297,-9.04658142080182,219.89534462977406,E,-39.91407082695307,B,D,1
43,Black,Mental,Widowed,E,B,-53.184186662681476,A,D,-43.491827695722215,B,-267.55243995500433,-50.03450702631791,E,D,B,53.073746144990075,-27.33885800991963,34.457829387300265,A,-9.223054716061894,E,D,1
38,Asian,Both,Widowed,A,E,-13.258208802069616,D,B,73.755931797679,D,33.398957865070344,-210.05850975771847,E,A,C,1.1298291796353523,-119.97492759490116,-122.37437159179979,E,-8.256797526762561,C,C,1
50,Hispanic,Physical,Single,B,C,-46.34478179288597,D,B,-91.62569560897882,A,144.76639709216767,152.31436143899083,A,C,E,-172.2371710958972,-31.776618992231477,-71.16721064531338,D,-91.33882352854089,A,C,1
25,Hispanic,Yes,Married,C,D,-157.14643683694754,D,A,-1.8270365201961478,B,55.01008200732574,95.9537043653035,C,B,E,63.23725077207693,-21.569540082964757,-8.802026839976913,C,87.33110937584523,B,A,1
59,Hispanic,No,Divorced,B,E,-171.01134356882196,D,A,86.12268602816118,C,66.59182947138531,113.08531584470035,E,B,A,-17.93225094030634,-39.42625821840296,24.669170915376206,D,-36.472899344141126,A,E,1
68,Asian,None,Widowed,E,B,70.66783017112523,D,D,-255.5727661971802,C,108.2541120180734,-57.64876954329217,D,B,C,-18.947240615357508,-95.09638252951672,130.3415084264599,C,-19.747832785621345,D,C,0
39,African American,Both,Divorced,C,E,317.16857881182887,D,D,87.82790592335317,A,37.70913001014311,-1.5720093356544234,E,E,D,8.07568311985853,78.53064207799217,34.12722415049234,C,31.5046764956191,D,A,0
79,Black,Physical,Widowed,E,B,-163.90194088808408,C,C,-74.83422361092754,C,51.93306730530431,-0.8526500027423735,C,B,B,14.323794091770106,-84.77600893697847,-33.31678294887745,B,-95.48021787068083,C,E,1
72,White,Mental,Widowed,A,B,-246.20911367343922,D,A,-52.42726906552946,A,28.15561312418765,70.090975804055,A,D,B,106.30811651792213,-201.3753746614043,49.65541874021815,C,94.19533094253669,C,E,0
70,Black,Yes,Single,C,C,157.95191768908612,D,E,-81.7885848569466,D,-23.04443136501667,-28.241420451171035,B,D,C,177.86069109213042,-197.0046488258051,-79.80437670258377,C,151.8454121485876,B,C,1
38,Black,Both,Married,C,C,-98.131097935373,D,D,95.49493232524622,D,169.665690641909,110.77993345692079,E,D,A,-78.69685494625554,86.07045069090353,108.66530471484059,E,41.25022139504034,C,E,1
50,Black,No,Married,E,C,63.34304211923095,A,B,-88.65748672320785,C,105.83338765648706,-69.01821967150143,E,D,B,-2.615876741991409,95.39886960929512,-159.32205214931295,D,156.2618144933368,E,D,0
39,Asian,None,Divorced,D,D,73.7334524550405,B,C,79.67404644784062,B,-178.1931048424503,-81.65674752370391,D,B,D,-72.22067330154692,-135.03115885203079,200.46563225077517,C,8.158823525484717,C,A,1
36,Asian,Physical,Widowed,B,E,-19.407353183577225,D,C,103.34080694016161,E,-46.13526316028047,62.222455277481444,D,B,C,-177.9332253692801,68.86249495627584,76.35418034852897,C,33.82989898182904,A,D,0
64,Other,None,Widowed,D,E,-72.29439878493115,E,B,75.41399745958638,E,75.82996241982929,126.89770573918094,B,D,E,-194.7193770122776,30.17587986660219,112.57642282064022,C,-6.736663548886734,E,A,0
61,Hispanic,Physical,Married,C,A,-48.74940087509946,D,C,147.11365797683723,A,-116.00436241757666,59.15826615457366,E,B,A,19.94047196686885,95.86568048654308,21.147704672950454,C,49.72842317123057,A,C,0
