military,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Non-Veteran,Heterosexual,E,83.82697360812269,E,A,40.21393173560903,-174.6427713788811,E,D,-85.46089962445078,-107.11292792442342,0
Non-Veteran,Other,D,-90.04818666483965,C,E,-11.231005828051615,-12.09827975001405,B,E,158.71022547505333,-6.948052274889721,1
Non-Veteran,Homosexual,B,70.87638626549297,E,C,203.77430313223576,54.56726161660281,A,D,64.91785456131291,-206.02792367338503,1
Non-Veteran,Heterosexual,A,-14.72505869009104,B,A,-80.95602741278111,-98.74703658265567,A,C,-124.50320753581168,-143.41986482290895,1
Veteran,Heterosexual,D,-60.335957248732655,C,E,45.17440693488183,125.24806968470179,A,A,186.63159605804287,96.0546229204401,0
Non-Veteran,Bisexual,C,-7.673679572044076,E,E,125.47343006049331,110.89091830610265,B,E,-40.80025289850035,147.5705749557015,0
Non-Veteran,Homosexual,A,-136.50602252489645,A,B,103.48558303353069,-38.93989586984471,D,D,-67.96450768309884,-95.03252326982971,0
Yes,Homosexual,C,-233.97504644455185,B,B,198.18354811564726,195.00715706359622,A,A,28.772362262823588,73.4842986281471,0
No,Bisexual,D,-37.14326487610609,D,D,183.09697086636672,-14.657026485894953,D,A,-32.758568587570245,-51.29956663566855,0
Non-Veteran,Bisexual,C,8.974960455972795,C,E,201.3275452876413,18.623074307091073,B,C,-39.68175485006545,-61.191146264631854,1
No,Bisexual,C,67.85535284786965,C,B,-104.82513926009109,27.911950054880403,E,A,-209.07117759874274,-30.343890236703754,1
Non-Veteran,Heterosexual,B,-79.27108738115749,A,B,-25.797443872216537,49.866982689757286,C,B,-45.977255046010384,-158.37181517898017,1
Yes,Other,A,-102.27593539863624,E,E,-188.98772268359932,-77.06945740728452,C,C,163.88642549494568,98.70678251541041,0
No,Bisexual,B,-175.81408185625673,D,B,-137.76993718382033,-225.38299665837718,E,E,-120.93543651188861,121.68416991502195,1
Non-Veteran,Heterosexual,C,-59.68474191701777,B,B,27.50937979918571,48.58096585713654,B,C,14.865975617743752,-105.10844186905524,1
Non-Veteran,Other,B,-60.58806843859791,E,D,39.073224182176624,131.92099087204713,D,C,-42.22388864797766,-48.62294168946381,1
No,Heterosexual,D,-109.47061473264314,C,B,-263.76658478405346,-30.079610112902934,C,E,14.518144924821353,68.73604770204437,1
Veteran,Bisexual,E,222.89717712687315,B,C,37.128156937109125,-53.7650712657369,E,A,85.16104963793073,-157.88234978767093,0
Non-Veteran,Homosexual,B,10.242505930974918,A,C,97.3689338908437,75.27555658452746,B,C,-137.48297824053142,-48.02952225887061,0
Yes,Bisexual,B,-32.41289170872637,E,B,23.63178035409839,108.3810876321595,C,A,119.58997678827468,82.3291114738947,1
Yes,Other,B,-2.4179957233550633,A,D,54.82116769697628,-22.16444342725361,E,D,-36.7550185682806,-104.52894424444119,0
Non-Veteran,Bisexual,B,208.47170393498743,A,E,73.23730513887486,-31.871864797382838,B,B,-117.36338379248015,66.40836675544152,1
No,Homosexual,A,72.36233666910812,A,B,-43.486162828138156,-120.12890538864718,A,E,11.008820280698398,29.895853270761396,1
Non-Veteran,Other,C,-191.87166316540024,A,C,-28.516736477376526,10.880858513557316,E,D,177.82752263318062,-1.850811420877429,0
Veteran,Homosexual,A,-1.3382076318262501,D,C,63.005535576047045,32.70084164657197,B,E,-42.4881968524709,16.728788016836123,0
Non-Veteran,Bisexual,C,19.707724570614747,A,E,83.42422961762861,-143.6488990088604,D,C,19.807342101694275,125.93421258436837,0
Veteran,Heterosexual,D,11.832675275936767,B,A,-111.94730543533704,-209.62579210131685,E,C,48.56111743510961,-48.29109918597343,0
Veteran,Other,E,-13.91227563690106,B,C,-50.06331722733685,23.3100245202182,B,A,-113.94516821234657,-61.26382792827464,1
Yes,Homosexual,C,-55.33794411739703,A,B,-71.83673123628445,-133.55087036115015,D,D,-15.59873589316951,122.31119715338122,0
No,Other,A,60.02025621927339,A,C,-87.4808768315215,9.391039579198315,A,C,12.834914680220452,60.095262462883206,0
No,Homosexual,D,-71.34301370836063,D,B,249.22783391759745,204.60829432137038,B,C,75.73426241755817,-1.2321344681232507,0
Non-Veteran,Other,D,-153.0422742894504,C,E,44.161903060872476,74.29942875067856,C,E,100.91703682617086,-23.802594533862546,0
No,Other,B,19.60258368966053,C,C,114.02424237678707,-36.1234362741865,E,C,154.32966468031591,185.0667579304853,1
Veteran,Other,B,214.6277111730738,D,D,8.250801379209715,-47.424415006174414,D,D,-179.15757773615292,-46.66158211938832,0
Veteran,Other,E,-5.0830530285352955,D,E,-111.03605640175383,65.84470382719948,B,D,127.04191268131223,-181.1652270925085,0
Yes,Heterosexual,B,-19.386374212911893,B,E,96.72533917317574,-33.5892013051906,A,B,-121.22350498432033,27.05687574866446,0
Non-Veteran,Bisexual,A,167.3301246349199,D,A,-44.89698853048646,-10.414860516099095,B,A,-92.81519597221639,80.78607183531484,1
Veteran,Homosexual,D,-20.486402676673045,A,C,-165.2244517909249,201.79396072368135,A,D,-68.09794610798448,98.25001590326148,1
No,Other,A,-44.24537424574865,A,D,-188.68390518481027,15.862777061148748,B,D,44.89451412829222,-47.52944325702423,0
Yes,Other,C,-1.9701903668094674,B,B,-55.58705188307,188.4417312798648,D,E,227.323698993771,56.67424989044246,0
Non-Veteran,Bisexual,B,-105.49264822863698,B,D,140.0359111750411,-154.97168658090717,C,C,131.41080409679572,13.64733145639996,0
Veteran,Heterosexual,C,69.70824867780723,C,A,21.487150621074242,-139.48519670213983,C,E,-70.79172266725843,46.19705966025033,0
Veteran,Homosexual,A,-43.577494453985466,E,C,184.21836670438566,-54.97275179033687,A,C,-126.63038028938398,-176.68898913462087,1
Yes,Bisexual,B,-5.373478789178791,A,A,-96.95857520004776,-12.618870264626981,C,E,18.696571271759982,-131.42544696308948,1
Non-Veteran,Other,E,-29.72359536707484,C,E,-123.65192888903425,140.57970057576097,A,E,82.27495290879723,-34.84350437402434,0
Non-Veteran,Heterosexual,B,48.15976577242541,D,A,-123.41114806416435,-21.19013066955651,A,D,71.68090842173113,-138.56959736732887,1
No,Homosexual,A,-48.9774571332708,E,B,253.6143499531195,-65.20134666580093,C,E,1.9413791415986819,130.25955994790704,0
Yes,Other,D,-121.84707586463834,C,D,119.56080571896734,38.25823449254505,E,B,100.4615377279154,-17.579050139235612,0
Non-Veteran,Other,C,78.31168738462115,A,B,119.31043029091208,-178.23151208731508,E,D,-10.182341812948884,78.02224669363274,0
No,Homosexual,C,136.66620537129498,B,C,31.092352528001854,-67.41382416245484,D,C,40.40870491379571,10.596353590502991,1
Non-Veteran,Other,D,123.64679817491215,D,D,11.77865528502751,126.37643443408054,A,B,-150.08035821042643,27.40668261568913,1
Veteran,Other,D,2.1934261211284545,A,C,27.965051154998843,8.890077704945433,E,A,25.67720620731983,-133.6077234250642,1
Non-Veteran,Heterosexual,E,29.575474974621397,C,B,4.064725009808648,-95.62430686675435,B,D,-158.4389940767025,-98.83990282935133,0
Veteran,Bisexual,A,-86.5791662648169,B,D,-47.87887646040921,42.97392391653786,A,A,-110.69262933059262,-43.21134166365418,1
No,Bisexual,E,-24.22294082637314,C,B,-6.877075151881787,96.02352646762604,E,B,-118.7501507446018,7.702816456773936,0
No,Homosexual,A,-65.75378255193236,D,C,68.73824238649368,95.15367008999134,D,A,73.62376639371216,66.08812312177731,0
Veteran,Other,A,49.011177131788706,A,E,-253.42917161246956,-90.24629766957489,D,D,-128.15121374735844,-77.78905098711671,1
Veteran,Homosexual,D,24.128841469436725,B,D,187.32879049625436,-144.67020806811752,D,D,-109.01482590157876,107.11355426294622,0
Yes,Heterosexual,E,84.52657235053378,E,C,-68.35383535927858,16.24070479255395,C,B,-5.619881481820709,28.48554306605695,0
Veteran,Heterosexual,B,53.495574980843905,E,A,-18.984727027276854,189.5452647345911,C,E,197.7349419729341,-114.0772221587512,0
Yes,Homosexual,E,154.90525466702186,B,B,-9.3062045911384,112.41774851339356,E,E,-9.765674356580705,-162.46565914291662,1
Non-Veteran,Heterosexual,C,-71.34575013055425,D,A,130.20448684330913,183.314319267189,D,C,48.52183444941214,64.29831162297631,1
Veteran,Heterosexual,D,17.69172188949755,A,C,38.07868141921791,56.76763713017474,B,B,56.33413625924124,-75.79975876203333,0
Non-Veteran,Homosexual,A,79.19737103991383,C,B,-42.728056871922846,0.7607921557431583,B,C,-33.15348919063966,13.453963752403547,0
Yes,Other,D,159.64639773618865,C,B,-30.885697605253625,85.14483225355592,C,A,16.579742707484794,-64.22922717932688,0
Yes,Homosexual,A,-10.520940602965558,B,C,-81.16625597864832,94.76509836912454,C,C,-57.67283601701705,53.04454132807507,0
Yes,Bisexual,E,-48.19926188731151,D,B,-39.25865333217712,0.509933797920645,D,E,-65.97518866085693,37.27851611460442,1
Veteran,Bisexual,E,-139.41376676090786,B,E,-68.2571782830024,-28.373289388072127,E,D,41.6200994395277,88.65964965626783,0
Veteran,Bisexual,A,-34.819630086898265,A,D,-93.29838649467773,153.75424121578024,D,E,-41.258624263599266,-145.33572962155728,1
Veteran,Heterosexual,B,-91.02110098122604,A,E,-8.21936041001556,-104.50436008390457,C,B,-2.836400482000719,77.68355273089315,0
Non-Veteran,Homosexual,A,58.27312269843773,B,B,4.6813051129598,-69.69311791338401,C,E,-38.802708725035174,-118.1200703435817,1
Veteran,Heterosexual,B,-70.69968550947657,C,E,-111.07477208395689,116.49179776126557,E,A,87.20843434806774,-79.31181667214884,0
Veteran,Bisexual,A,-56.609414351002144,C,E,131.3897288607377,24.907010183619246,E,A,-80.4763591523623,46.77048772236323,0
No,Other,A,-103.73769562202344,D,C,-228.21387328593835,23.637271654147916,D,C,-15.227219073889078,-58.425696433991746,1
No,Heterosexual,B,-114.7698311287107,E,A,-53.83339673821143,64.80416488381718,E,A,-245.19618520326313,60.14998103495015,0
No,Homosexual,A,-88.63951630205905,A,E,79.1186053738536,-49.65724146621609,A,D,-40.907318989184596,77.24823323044482,0
No,Homosexual,C,-16.012884010659622,B,B,5.245473514286631,-137.17815364027726,C,B,34.42226990124262,56.42956282171385,0
Non-Veteran,Bisexual,E,50.8826842113691,D,E,33.06986050292568,-33.158530598547465,D,D,28.528607997668313,56.26827301885218,0
No,Heterosexual,B,-63.467461200562255,E,C,53.92789077092005,107.69983232938898,C,D,-180.23806336862916,-5.9431456868743116,1
Yes,Homosexual,A,-109.62604037530248,B,B,-132.26377225033937,62.010359334323276,A,A,20.625499564657744,118.08787143687253,1
Veteran,Homosexual,B,7.70497068130712,D,B,-218.08167460235762,168.4648363212855,A,A,48.801677734745354,-72.25842591069384,0
Non-Veteran,Other,D,-174.1293815359099,D,B,-94.84313149194591,-135.62732314876965,A,E,71.52980197451352,53.46067093944518,0
Yes,Other,E,6.867557724069205,D,D,-69.71370097734932,77.90880639904341,C,E,73.01571561700631,36.87625553062716,1
Non-Veteran,Homosexual,C,245.62031854762282,A,B,-147.38674577394315,148.55871730972908,E,B,111.87236239337687,-178.65142345650088,1
Yes,Heterosexual,C,-97.9794430497823,A,A,-23.28074319774209,107.4247978412486,D,D,-55.20453368684856,-32.535508448817666,0
Non-Veteran,Other,D,-4.685551424141553,C,B,173.58122360997126,7.687364469348777,C,D,248.95848308191262,69.72083390585648,1
Yes,Other,A,-20.999360573176933,C,C,-43.44794427252954,32.33115118958925,A,B,-24.450158481842767,-83.31345298731897,1
Non-Veteran,Heterosexual,B,-3.375186906476631,E,D,-7.785637586646872,-2.821830692142201,A,D,35.21799514744012,-142.6295249241329,1
Yes,Other,A,-131.87789705622424,A,C,204.57244352718996,-110.8591134223464,A,D,-157.32041590525589,-138.64275513937693,1
Veteran,Homosexual,C,-91.33578937413536,D,E,9.662049338216127,-102.82888785065995,E,C,33.50040666951726,-170.22740414712865,0
Yes,Bisexual,B,-26.886740540398492,D,A,-126.1945563437609,45.51247207573417,D,B,90.86990363876977,168.875217304238,1
Non-Veteran,Heterosexual,E,-59.35923532487879,C,D,12.394535374918641,-8.248568386692208,C,B,29.56645014393791,126.11105031042969,1
Yes,Heterosexual,C,-212.05349481107172,B,B,-25.575795560863778,-106.94821228479793,D,D,-59.07042112416938,149.45842612783343,0
Yes,Homosexual,A,8.687442648681461,B,A,13.801872566945281,178.69852598436876,B,E,79.98493287999038,-28.68603670987294,1
No,Bisexual,C,-59.79440003365269,A,E,-132.2644618867032,64.18805988823172,A,D,149.50050307479364,-6.282150974758384,1
Non-Veteran,Other,C,149.43399080209522,A,A,29.89551916348655,186.91377152808096,C,A,-97.14270344805233,43.46720989448871,0
Yes,Other,B,-35.61975482677854,D,C,-4.333726253549243,19.510737641418363,B,B,101.93461517441833,-183.54627218523544,1
Non-Veteran,Homosexual,E,1.1892950329960068,C,C,1.4508318576335606,-92.91341845006339,A,E,-150.44928635333227,110.35243543499342,0
No,Bisexual,B,91.13267270854324,C,A,-20.087579594335093,-65.17944977137829,C,D,-17.819629477096708,-99.99266203518691,1
Yes,Homosexual,D,41.807556875501696,B,E,-104.02065963503591,91.07417139330641,E,E,-110.01995071769474,-117.55201144179918,1
Veteran,Bisexual,B,134.05775322022484,E,D,-138.39192751690308,-219.30308005883026,C,A,-37.83853307152684,-9.841189531188526,1
Yes,Other,A,21.692006686741944,C,D,235.8758058466525,-15.82436870729598,C,C,-139.81768528872482,178.87511762893783,0
Non-Veteran,Other,A,86.4326374204724,A,E,-199.31449087363447,171.1858118838319,B,C,-50.311732887275284,20.315417563292414,0
Veteran,Other,B,-70.66187036135013,E,A,158.27296058149653,-25.349821452199954,A,B,58.31119680312749,48.3707533541721,1
Non-Veteran,Other,B,141.5205465443858,E,D,-49.49447099926352,-54.14641773197373,D,E,106.11393669942939,-92.17151973930513,1
Non-Veteran,Heterosexual,C,25.74544563739512,A,E,-25.980009448724424,-78.74787332703067,B,C,-111.19700357310624,-142.2370781151921,0
No,Other,D,138.37234555477056,E,A,92.398816971746,-36.045194124437984,A,D,10.35422185900064,94.24259883347389,1
No,Heterosexual,A,-3.495078748769098,B,A,55.191910274851985,-73.13506728690949,E,C,-188.89982299481463,33.065421592549164,1
No,Heterosexual,A,-2.7081309135516225,A,E,136.3011540723028,-92.91988652213551,B,E,-185.79104191030413,21.556182521151772,0
Non-Veteran,Other,B,2.7032222496485585,B,A,9.819628486633189,-97.12913802756026,A,B,208.69093378582733,-20.590818656420463,0
Yes,Heterosexual,B,-48.20780255980726,C,E,50.60697122601931,-30.642463832767287,C,B,-53.6478266983188,-19.901509097726198,1
Non-Veteran,Bisexual,A,-90.28626014073242,C,D,-61.59222700004896,3.260386274488678,D,B,60.240908353228804,46.37806897914386,0
Yes,Bisexual,C,104.23830004383134,A,A,73.31322235707482,17.88077663677889,A,A,-313.4048475802974,66.85353867062076,0
Non-Veteran,Homosexual,B,-36.0439211870893,C,D,126.50595761969802,85.08889444445087,E,D,15.045693185034773,-41.95203321622362,0
Veteran,Other,E,72.3733918438033,D,C,-39.47758809298095,56.312588875660296,B,E,-145.18040159035056,-4.262841202628549,1
Non-Veteran,Bisexual,A,-141.19980734366388,E,A,101.69298521250131,-11.149386921421565,E,C,119.98271230354152,74.04398980456617,1
Non-Veteran,Heterosexual,B,20.44165144705713,B,B,19.90003229090873,78.2964951722249,E,A,25.28759283557563,-105.12816254901747,0
No,Homosexual,D,233.9889351194128,C,B,-221.99286738724956,-82.88394403059908,C,E,-8.773192316384614,15.567366010323692,0
Non-Veteran,Other,C,-63.13990408606356,E,C,152.56997334933266,37.775411510642975,B,B,-170.85317774909691,115.80297081773769,0
Yes,Heterosexual,A,52.90888580164357,C,A,117.89984032288159,261.137442647045,A,A,-116.41236291445172,50.400207270769656,0
No,Bisexual,A,-135.06739207969375,A,A,21.87097369291686,-51.36013437825498,C,D,6.600024405484987,47.63653615683537,0
Yes,Bisexual,B,22.76171078880457,D,D,-16.856301862582885,141.63777176314122,E,B,68.87651558133089,180.8876691124706,1
Non-Veteran,Heterosexual,C,-107.51438339949732,E,D,-16.09350766918235,105.8622032053808,A,E,-342.2756178893158,-31.005015420645528,0
Yes,Heterosexual,B,157.52616229716634,C,A,-90.42600465300833,60.929136471555736,A,B,204.26542677484977,-52.32829507697397,1
Yes,Heterosexual,B,62.48664072838175,D,D,96.38339588813436,71.46234510740531,E,A,-63.67078130442591,34.06788617863595,0
No,Heterosexual,E,131.05103341664756,B,C,-25.307050130699803,-151.4079255325645,B,B,65.67875973704146,-142.63114839935616,0
No,Homosexual,D,-256.1812336669918,D,C,-74.06364758178127,0.1477219097744157,E,D,51.95794787794951,-7.658678065960123,1
Veteran,Homosexual,A,41.80564708232164,A,B,-12.483025374698464,-125.47776357921656,C,B,-53.45467388414127,-33.72479893848383,0
Non-Veteran,Homosexual,C,11.736616771458754,D,E,-78.44479148887714,-111.92201065204965,A,C,-80.87716907827289,-70.54294399396149,1
Non-Veteran,Heterosexual,D,100.2962776680743,A,D,154.349837122222,-7.3545103270622025,D,B,169.29607474365574,145.72399478053907,0
Non-Veteran,Heterosexual,B,-12.536952765443282,D,D,6.282686597296237,-204.10993705642042,B,C,-68.36528016493307,-58.1490989606811,0
Veteran,Heterosexual,A,113.89274614228822,C,A,-63.27108762024177,-48.74415192419409,A,A,14.706953256193428,-30.467028131865863,0
Yes,Heterosexual,A,-34.06102401365349,B,B,-79.78865529438956,-71.39407648842014,C,B,-52.499975758843576,139.29985568989153,1
No,Homosexual,D,114.42880779912181,A,D,154.8663165268917,140.442791820437,E,B,48.28285353029093,-122.47550909376066,0
No,Other,E,-96.81289918669572,D,A,16.305735929269503,-126.07504938615475,C,A,-51.60408959797964,197.3321332541577,1
Veteran,Bisexual,C,10.038245156300903,E,B,118.03905839808444,-12.673634020688482,B,B,20.433570222446765,-48.526799934366096,0
Yes,Other,C,20.53089013302567,D,A,9.170696237944863,-78.0156487947971,D,C,-48.72890604256634,46.65604546539141,1
Non-Veteran,Other,A,43.46110019843398,C,D,-87.82669416723897,-6.499813232739828,A,A,0.2635449858106561,-100.03827841000765,1
Yes,Homosexual,B,-109.20624528257102,B,E,18.667859603643198,-156.82754477196994,A,A,-26.829668878684178,43.51736509684527,1
Non-Veteran,Heterosexual,B,114.563688779376,E,C,-55.07524867651298,-14.078736438322863,C,B,-73.40066169353405,31.280248916855243,1
Non-Veteran,Bisexual,A,99.46150679968483,B,E,-52.1503425379402,83.55975025263474,E,D,138.2636711658854,-11.51003777511937,0
Veteran,Other,C,231.92422662180348,A,C,137.62715253260347,36.738511248123636,A,C,126.96037835835936,18.390533575841463,1
Non-Veteran,Bisexual,A,-110.75905705444247,B,C,1.8763333392057793,24.50255119434639,C,A,80.96743818506006,-23.506720547553048,0
Yes,Bisexual,E,-121.58673059499748,C,D,9.021961766802686,83.93737548856727,D,D,235.14541360810318,-148.15154858513313,0
No,Bisexual,E,-22.56018840788924,A,E,153.70551343099788,49.891104733079494,E,E,160.52244338811985,-92.70945437748675,1
Veteran,Homosexual,E,19.36954783941373,E,A,-6.109343012219376,32.380521365965265,A,B,-33.04307476899425,-160.78696260626262,1
Non-Veteran,Homosexual,C,84.58629633304213,E,E,-128.58092677081822,-76.03148645278279,B,E,-72.38881999686994,-34.84755181995475,1
Non-Veteran,Other,A,-163.87705461880122,A,A,-52.5601229760482,6.7327528883608085,C,C,-181.37316711246106,-36.906567076422114,0
No,Homosexual,D,141.1132686550876,D,B,68.66135096503945,-133.63196046756062,E,E,-70.31828412073044,58.5330449964937,0
Veteran,Homosexual,B,96.62258033143947,A,E,-75.19978781043348,79.85160307350078,E,E,125.27405627453678,18.486282758809672,1
Yes,Heterosexual,E,-47.042202473049564,E,A,-109.08416683236062,206.5533580023835,C,B,-15.510914782037286,44.40026241516159,0
Non-Veteran,Other,E,-80.88412464114975,A,C,236.20170497594702,29.83250160313401,E,B,-111.65452091721781,157.00307663412852,1
Non-Veteran,Other,B,-90.88205032278096,A,E,22.606082148480766,25.63814444491837,A,B,-8.681876166598846,-306.90225890408954,0
Yes,Homosexual,A,75.6701234194918,B,A,19.066038670647508,54.20836116858149,A,A,57.162406351852,-40.52615935228679,1
Veteran,Other,E,131.99564343310533,B,E,-120.96394622189945,-139.24296988420886,B,C,12.12935609238026,92.409080976456,0
No,Other,C,56.430029868347106,E,B,-37.02881958452889,159.50161228042367,E,A,67.63365601040661,-152.46777874526325,0
No,Heterosexual,E,38.6918971492618,A,C,62.05389974365198,52.745104013945806,C,E,21.582172067333687,89.27731454880806,0
No,Heterosexual,E,141.74548078349417,D,D,8.946551271098237,20.86409182179499,D,A,-156.6339074272029,21.001154112811307,0
Non-Veteran,Other,B,48.08672656135287,C,C,-93.78776315713537,-293.3436324501566,A,B,-32.39129788575429,37.15381084076476,1
No,Other,D,40.08769819932941,E,D,-13.225428998552399,-9.874398664391999,D,D,-210.01059195989868,-32.137356098367995,1
Veteran,Homosexual,C,82.12416313482193,E,D,17.558984738692267,-18.406822810379513,A,D,15.860176662517983,-18.82867252163882,1
Non-Veteran,Other,B,-99.16613057808355,E,A,-65.35956994763492,107.02956747886051,C,E,25.80664375668611,-24.436516193681673,1
Veteran,Heterosexual,B,-101.64915253774487,B,A,-2.252621199570971,-11.910978339119495,D,C,-18.926864113161372,219.40724867537634,0
Non-Veteran,Heterosexual,C,90.43872077021166,C,B,-13.045130789110798,17.305808361464265,D,B,61.129915119984965,135.92862222345403,0
Yes,Heterosexual,C,85.82368499409041,A,C,35.839871843983204,60.137966601596425,B,B,-25.439124147590636,-120.35733809131635,1
Non-Veteran,Bisexual,B,-146.97428030613992,C,A,134.98251170124655,-42.76972514459539,B,B,20.928147727328664,30.610442119222707,0
Yes,Other,C,1.7166650916189388,A,E,-81.47988669913143,-68.86837477710307,C,B,10.753594062338754,-33.0311438450976,0
No,Heterosexual,E,12.480633401968232,C,E,-32.55267653018895,-124.83483666779016,B,E,58.770420619632446,96.34273849813646,1
Non-Veteran,Other,A,-19.151136035587164,B,B,33.68972890641891,12.29273228791893,B,D,-16.206599010362112,-94.20523660462949,0
Non-Veteran,Heterosexual,B,-136.5864753307043,A,E,-13.294987858759288,42.22698973532174,C,A,92.95101569651209,-76.03796326773458,0
Veteran,Other,C,-29.195264721133622,A,C,171.11759944552517,6.514157926191409,E,D,65.08001627109616,40.02429440753839,1
No,Bisexual,A,-114.5286670546662,E,D,46.84873336274123,-91.18073940636086,E,B,85.16260924482079,-119.52250985858495,1
Non-Veteran,Homosexual,C,-119.05834459336361,C,B,26.435709275949666,-34.981849935498886,A,D,24.607710676160874,-141.81592901005183,0
No,Heterosexual,C,-151.204586071979,B,A,35.639432596931286,-87.09042269632403,E,D,87.92997686004423,-29.45260821302532,0
No,Other,E,-19.36876105307931,B,B,116.8625115733422,-87.90220089892904,A,D,79.5897532699258,-31.447065242081763,0
Yes,Heterosexual,A,-73.10494242100867,E,B,-2.0066420984511666,93.9619291060503,C,A,-126.15268565559032,152.99641947968973,1
Non-Veteran,Bisexual,E,-181.29239875111722,E,B,-35.47986448302326,50.27077126288433,D,D,44.9387581749166,-43.30910547291154,0
No,Bisexual,D,15.798343458992301,E,E,-84.06828897940984,-14.787453716611035,A,B,-48.343593568610935,-3.79693950257134,1
Yes,Other,B,-173.91798971397745,B,A,-56.16227643871924,-163.24163623754558,B,B,-2.177150908412698,-42.85464199433177,1
Yes,Bisexual,C,89.58885147789522,D,C,143.9078787620784,179.99318177198262,E,B,135.45313186962255,-62.234517970369076,1
Non-Veteran,Homosexual,E,223.8634552853139,C,C,191.9699688544774,16.78683548449214,D,D,37.81030852647818,9.071527075335716,0
No,Other,E,-71.3445477197531,A,C,45.73795387824368,-42.042084132422396,A,B,70.3027454385405,-125.50755210023519,1
Yes,Other,B,-242.45918539037459,B,E,83.34458509675646,53.65884344599142,E,D,-121.78856650469105,-157.32442143460406,1
Yes,Other,E,42.09620975427881,E,C,-19.69181552691216,-184.1973049124499,A,B,-98.4808490016375,-75.99702958175641,1
No,Homosexual,E,-176.58965422732885,E,C,-116.52295795673734,-98.60609506413925,D,C,-65.72029730633227,126.06230808296466,1
Yes,Heterosexual,D,63.81117304995448,C,C,11.740216874367944,-174.5401281009183,B,A,115.99711397968062,258.6461373786043,0
No,Bisexual,B,-174.2635974265572,A,A,85.39445342921036,33.44425922894583,C,A,-47.13739369764774,68.15405451214205,1
Veteran,Bisexual,A,-48.30339122787621,B,D,-58.871092930645716,-76.34925907096087,D,D,8.748068510365117,-8.079377964487927,1
No,Homosexual,E,3.554094919486253,A,B,254.38116758419645,20.968975607494976,E,C,24.21477741808505,141.74500999151763,0
No,Bisexual,B,-141.98617755913867,D,E,-27.976699013766925,-88.70725444529229,D,E,-138.6597459865508,14.566789688069026,1
Yes,Bisexual,B,-94.65592916481084,B,E,89.02875543086813,11.294574916270987,E,E,-64.72008560141828,-33.96577570859455,0
Yes,Homosexual,B,-66.21592745488294,C,E,80.27938051979152,-0.5068878639498933,A,C,15.83071857882619,130.86249413050527,1
Yes,Homosexual,C,162.30789701680598,D,C,197.10140793957558,-6.088125937061721,E,A,-324.94282105203797,-96.76216562472784,0
Non-Veteran,Bisexual,D,28.508902698244405,D,B,-73.60886026870965,17.202430213798532,D,E,-44.69596806575986,-63.85736750840155,1
Veteran,Heterosexual,B,-55.29829567974834,A,D,17.655421355097662,-60.426944689155036,B,D,166.08185332274368,-83.61707966191722,0
Yes,Heterosexual,D,5.55734378886442,A,E,-167.1289507520987,-107.9215144226793,B,A,108.07948163721551,-195.18720931436454,1
No,Other,E,-103.66557024124849,C,D,15.670062129016046,-159.24563655683687,E,A,-40.0198685357386,104.68985863254538,0
Veteran,Homosexual,B,-93.80960189762752,E,B,-94.23910845118338,-75.60674647617093,A,B,78.480427466787,-53.669866643205765,1
Veteran,Heterosexual,A,48.712424362914355,A,C,-74.65255300846101,-155.99115025512364,D,C,-187.76338603537363,16.896969008203826,0
Yes,Heterosexual,B,-134.18850852827165,E,B,188.00494644173511,44.422835378294316,E,C,16.726437020959395,-52.88534420307257,1
Yes,Bisexual,A,45.09462304877777,D,C,99.99709998727721,71.69266262309432,A,C,-111.92058122800745,-93.45105780731767,0
Veteran,Heterosexual,C,98.53995037697759,B,B,64.70927873504266,48.90835873094906,D,D,81.46176746224621,-85.15012660437033,0
Veteran,Other,C,196.1363209946163,E,E,80.1233693609555,-95.51523678301366,D,B,-7.032161131739047,52.52540268539016,0
Non-Veteran,Other,E,179.18747169071423,A,E,220.22100126378655,24.825500963868695,C,B,207.5769598700552,-35.96541459231587,1
No,Heterosexual,A,36.39953141061596,B,A,-47.763010138840755,25.40066607203702,A,A,-170.21222659752678,10.187181237912247,1
Yes,Bisexual,A,1.897774953893824,A,E,70.25440530967103,126.9062701777586,C,E,74.58138321383164,58.069243585805665,0
Yes,Other,E,-4.6205672728632745,E,B,151.7789884511531,-38.876702566231174,D,B,-20.54113108088054,-102.63191280917057,0
No,Heterosexual,C,-187.20145407519297,D,D,-99.67341573603441,-26.7407269132172,A,C,-8.04906984170085,34.00786344074535,1
Yes,Homosexual,A,-13.55235707388954,B,C,-24.71526734497478,-95.7465712970896,A,C,115.65935050408447,171.44646657767535,0
Non-Veteran,Heterosexual,D,8.454861012747413,C,B,91.78606765214604,-210.8723198904965,B,A,-115.43422434826915,146.4140416273367,0
Yes,Other,E,-74.60037641141137,C,D,-32.808853280198235,13.023677494978909,A,D,-104.73588761990169,110.96624752163859,0
Non-Veteran,Heterosexual,C,56.34574172079279,B,C,4.625208813596972,130.76264002913933,B,E,-33.95711287849832,-36.818415384751404,0
Non-Veteran,Heterosexual,C,-203.58222532046676,E,D,2.7782135820015337,136.3987635091669,A,C,-37.056765865085964,13.547139293844554,0
Veteran,Homosexual,E,10.35601081662464,A,C,29.6511673763391,76.68770655646789,A,D,-104.7912516234737,73.14640142217826,0
