orientation,Age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Homosexual,32,-128.35713073019704,B,100.58548576337107,114.0966084570184,0.6796147838848939,-19.045994116492547,0
Heterosexual,52,33.99092645946687,E,100.48261423960214,-63.60668117420322,-48.950763096006135,176.1122763909789,0
Other,31,54.363892863340425,A,80.80950090350444,-29.29014841358748,63.18029358371038,103.59134070060891,1
Bisexual,67,107.54598631931917,A,69.31387165486449,66.75386805008935,11.110194844082521,39.28994163180929,1
Bisexual,44,-3.557697332309514,B,94.86660069254359,-39.875733743680065,-25.016701358704495,50.46823080427016,1
Homosexual,40,3.0580583146956974,D,106.45653507429911,-52.03375739517677,-171.21356362769583,-140.10563863346567,1
Other,71,24.75931650697393,A,-168.0860578862447,136.77881954950962,-4.7071739643314405,149.95206013982326,0
Homosexual,70,56.64394437900323,D,-13.014647304793616,10.593851685500931,-103.66726677972605,75.43998600452889,0
Bisexual,23,51.3081087843255,A,-1.3002986974296142,175.82778493558675,-158.26642017576668,90.48464333257961,0
Heterosexual,55,22.89585638438095,A,-19.060874392709355,-78.64968445758254,33.50710124162069,-35.801680155056914,0
Other,58,116.2000152446613,D,-20.55705040215233,3.112399339974575,-99.33844859667461,-82.41137743420506,0
Heterosexual,53,-48.63000978162539,E,33.50257286133629,-124.35415129663416,65.46519793322354,26.664529320699597,1
Bisexual,72,30.893352039388706,B,-73.48258515178168,13.146562025123181,103.72962424004119,-79.78284898404972,0
Other,60,-92.5283651134578,C,-22.393609133601952,-56.75205302148274,-63.23805142859567,-67.84941963925515,0
Heterosexual,31,-10.899040425292924,C,-161.63686132769874,-32.83237552817079,-103.81355494889077,218.72351348465776,1
Heterosexual,74,-35.471225598465864,B,-59.89616403157976,29.13284931241434,-85.30383251573681,-161.64059153667375,0
Other,40,-55.73410093836782,D,-21.23683051173729,-20.29766017831414,-8.452939477468364,52.97138111888715,0
Homosexual,56,30.24421037318638,D,26.66043709518155,14.395841741164773,128.3048950337435,56.56986554690284,1
Other,78,-16.110872851333987,D,-36.99416328597986,49.57348318203575,-18.092706859515694,-84.26085950972602,1
Bisexual,58,-60.87939293569876,D,-32.37009419962335,-10.823137670846045,-147.85269730626828,-48.95765767371792,0
Homosexual,77,-4.420674657877337,D,60.85526186239666,5.441712376094405,-18.575023073680242,-186.7131318124689,1
Homosexual,76,-44.845509836852465,D,111.84072444698951,164.4647910804724,219.04029459273193,87.2457099458538,1
Heterosexual,33,-63.25024212860735,C,118.9558439661957,-134.73516719153255,-31.73457190207081,166.57689747901765,0
Homosexual,45,-22.06878370110324,B,-14.799754420700884,-42.48869230413213,-334.45469640267135,-146.519441133775,1
Heterosexual,43,-87.68488324059814,D,-69.41335673102522,28.53214052571048,-137.918259628576,27.556049490278266,1
Homosexual,27,-120.046261769609,D,135.29126130223113,-211.90008967774597,-27.480585583249578,-96.81138385831348,1
Homosexual,41,-4.080274583795727,E,110.6931368498555,-133.90765010555495,-82.25674599922321,69.10440051156506,1
Bisexual,63,-7.495243746460527,C,9.37268239038396,65.80504510484346,-24.694759960907838,-147.40848838261263,0
Homosexual,73,-5.2825206690439614,D,-40.98166531259582,131.753000416953,9.883389211474313,-69.60953527428198,1
Other,60,3.181972033819717,D,101.92873763060786,10.664119530434157,30.4990999975134,176.46897475181706,0
Bisexual,38,4.016048975085375,B,151.16353154332668,110.84347740579858,-183.45436397867758,148.41916607103195,1
Heterosexual,52,-25.553360337368293,A,-12.47381632445827,84.98539247005776,-143.3389614569912,-2.3732533931820567,0
Heterosexual,56,-126.62500580697926,C,15.310326600702032,12.446766309009666,-16.21921864718807,-227.62534386883405,1
Bisexual,70,-62.64199378602902,A,-89.83559388888625,-158.38809719559447,-62.98719309738485,-195.1725597857589,1
Homosexual,72,-8.106049230465098,D,-16.96367366723107,-21.79415268927169,58.850043062867485,325.29489081349533,1
Other,77,105.25599885513633,E,-18.388084521578353,266.6402411713429,-147.47634487278034,-11.66638685495937,1
Bisexual,67,34.45231890111769,A,55.62649934423003,-49.50909551015789,21.874328219687932,92.52111959924393,0
Heterosexual,46,-103.91288250048525,A,128.49085836306833,-44.461395554732995,-152.20608303996988,51.943155958187745,0
Homosexual,54,-76.42531540380335,D,62.073494907916285,-30.17523611808756,-198.3741399710456,-196.86389129518025,0
Other,32,-18.202796434277435,E,142.3184064718717,32.27761504350533,-172.9246015052669,-7.002524304483153,1
Bisexual,46,-80.64009830426238,A,57.75068388783867,120.8987947833782,-11.310534746525423,9.633577646456125,1
Heterosexual,61,-62.51899895903462,A,55.20650493213621,-113.11514614267236,107.40633384199529,41.01299033449893,0
Heterosexual,63,-128.07961573623592,A,-35.22289011764981,-111.22870964840791,97.89401178446798,-172.86471446235936,0
Heterosexual,73,84.29061607878576,C,25.166692207213632,-35.21373475969005,-122.7805794406463,96.75286034100932,1
Other,27,-300.88733775016124,B,49.16157421053356,82.99393052444913,-119.2078967528021,74.27770732494788,0
Bisexual,21,-15.396623322618064,E,-37.17814806703352,95.73152810204854,78.630904802973,-60.93149059968891,0
Heterosexual,25,-104.9304969510113,D,-261.4622368964992,-79.38173231064636,-74.64220278876628,17.07858994375564,1
Other,23,147.11961733463335,A,-28.62183370507682,-46.21476399200176,-14.887172814185199,113.01925159882225,0
Other,56,-270.91214122816433,D,-16.012849176705913,35.854938151101486,-58.02119815888178,87.69352253730803,1
Homosexual,78,51.50251868675378,B,-90.93344562425742,97.65428234563838,-15.466246976609554,18.008718497557542,1
Heterosexual,59,82.71974759490587,A,-119.4184483889652,245.193284905637,68.23316539136232,-16.30172704298242,1
Heterosexual,70,-122.5115714367353,A,121.69655481864332,-69.1959553565593,56.40586556668079,-3.543031994559085,0
Other,31,242.32856100607853,D,-101.94548543506048,36.010512136681065,45.974569152339285,28.65251346269436,0
Bisexual,26,123.46087272914951,B,-36.06609241770932,172.28787022311144,220.55561972035406,-96.73190608664547,1
Bisexual,22,200.46413569714332,E,24.73530504641291,-116.70042473936152,38.92712640492212,53.34139807107211,0
Homosexual,56,-2.4322809201624565,E,-67.17463678092092,222.99326502194566,-69.68805070395676,101.85333711811342,0
Bisexual,44,45.385543943862785,E,176.23992610548754,86.98638803479449,1.846137576317729,-127.61753973399541,0
Bisexual,79,-96.76776553972003,C,-51.284584622763504,-45.231270107802736,36.852028280578324,36.012870861646256,1
Homosexual,35,155.07960472880936,B,82.61822419629664,57.04277160413858,73.59379976191755,47.573383333210124,1
Heterosexual,71,187.79613576515908,E,-49.46625890958799,14.502617681108637,-95.42786348088616,54.22581144131442,1
Heterosexual,43,22.908824804674875,E,74.47286652969913,85.58320515098269,-20.233360946192125,-129.70317439300254,0
Homosexual,72,80.85615992099963,B,139.65023289134905,-147.68962215217311,-185.10570028956352,-105.99923024833129,1
Bisexual,44,13.177153906109302,C,92.20659196404279,33.25324426463035,-124.8850233358845,-118.26883787082298,1
Bisexual,58,-167.7611914284079,D,44.23262553380132,-86.16797719452978,17.531224414589587,92.06339909767833,1
Heterosexual,31,90.87430368016372,E,171.33338542945012,-24.331034693055432,-118.40610258032056,56.531659181992936,0
Homosexual,48,-52.05696819982186,D,-181.01645888660147,34.38282676989538,30.980555093855955,-53.89741017246493,0
Heterosexual,25,-7.40848274988127,D,-38.80574706311742,-90.49306968549512,-176.09274440058107,-11.423911203854189,0
Bisexual,45,-88.39287699810264,D,62.11339208775535,303.1291931806615,83.75644087126638,268.6239854370373,1
Other,70,-5.147597081915982,B,130.8219179832242,-3.090608829928225,-124.9561429455168,41.7546237364417,1
Heterosexual,72,68.90972962554068,E,-86.61090655092615,32.31400902018055,-171.9558814169551,68.9891203649286,1
Heterosexual,27,-29.831087784834487,E,82.07463371187193,-46.32406486523871,101.80434098357387,33.21683937569902,1
Other,18,-32.68003901977773,C,-48.69840818137935,-115.02292405552303,-158.97952292311888,7.688973577241128,0
Homosexual,41,-136.6324513809853,E,74.84933608974937,51.16957146854938,-168.9545847643195,-158.9335463412713,0
Bisexual,70,32.63840854783881,A,-49.42224933505825,-230.3603255243662,199.84984442061315,-3.5378322291903035,0
Heterosexual,33,76.63400119203425,B,101.6322534076761,-14.126562586828634,105.97793004950431,-36.07106531143426,1
Homosexual,42,168.4349095732904,E,-84.34449429923862,21.748091788383462,-254.61647394225744,-24.449851801648784,1
Homosexual,55,108.20801399576752,B,-176.8401839858693,-82.13324009804337,81.73981946372953,19.803333512964468,0
Other,78,-82.441253479953,D,-152.49458888848733,15.691936070591858,66.781119951549,-180.01843264822483,0
Other,24,-13.109743109579552,B,-134.09474820672375,50.83129924318924,-178.53743397920812,93.6797865614511,0
Other,57,-108.12632074152965,C,261.7444987437423,161.48345940526104,-87.39832076615207,-91.04986129592186,1
Other,55,42.73223567481784,C,-41.62756490037168,38.027755388069515,-177.335821034682,-60.28671142936847,1
Heterosexual,34,93.25111039291876,A,110.28847338085785,105.60237956389574,160.06749140403474,-166.3760447221818,1
Heterosexual,47,-144.38301289405868,A,16.914382063634434,-48.66332931468702,8.033048994807592,-162.22681981481537,0
Bisexual,38,222.40691472181973,C,-33.42643473071804,-64.7985932711365,-190.41386234796693,-13.404864078304534,0
Homosexual,40,118.56209689212571,C,228.4495103479181,-182.12971529477338,-110.11965037886601,-84.2872610044344,0
Other,19,76.80776575978105,A,-99.02246198070762,-297.5783033147519,48.78963741342955,149.80885072430758,0
Bisexual,48,-64.8740245765094,B,293.74795651745455,-13.555440659798276,66.47954434894176,-30.011804445780616,1
Bisexual,46,-16.753973209815353,A,-18.54406580510123,36.1364766890434,55.245885161464514,72.86979916097728,0
Homosexual,49,-50.149012669585844,A,-106.75315454639922,-18.80460916455767,40.06561457702755,-134.8681453511593,0
Heterosexual,63,30.20966415135693,B,67.4157355981701,78.59381500662379,11.740524279972155,103.70435026306414,1
Other,24,-151.6547468680657,C,93.28270910809937,15.123319713870393,-71.04133451259041,-206.86766224932285,0
Heterosexual,43,-49.544837284009546,E,-136.45229328275818,25.46248504007024,200.0887448679371,2.881002551821826,0
Heterosexual,38,0.5242636879128646,D,126.68733938451683,128.10320202752624,208.81726948796867,17.509424355564953,0
Homosexual,39,-65.297833634525,D,-82.28864060048082,-37.42768932493355,83.31531531445137,-201.208624842024,0
Homosexual,37,-34.049807658666374,B,-198.31370379071635,27.271774195934107,47.68001207468165,-49.69044011900923,1
Bisexual,69,93.43232801508124,D,96.17036293756176,61.64236670385586,44.94886375374754,-229.51379323349084,1
Other,33,57.12705817455238,B,-67.42907632331583,274.73882226116143,23.700814494190418,-9.760074903855234,0
Bisexual,66,-84.75812008676317,B,-224.62519117376155,31.203720041877574,9.229945502323798,-22.290632686609474,0
Homosexual,26,111.06967222682339,B,-151.4077838993889,85.00791798209076,-170.1235814881133,-39.66911942605175,1
Bisexual,42,-4.8157656558152695,D,243.22427699575613,117.91045042633242,-65.53755648437661,-2.334128244415202,1
Heterosexual,79,-27.286563208301466,B,-36.45021846396777,165.17380319891464,-74.0723090301318,-65.4783759402193,1
Homosexual,71,88.92186154488951,B,-110.12366592246816,-77.20368568098715,-60.30581020467256,29.86041971459285,1
Other,45,80.63674651024573,E,-99.13699659836024,67.82199478696734,59.53897795197584,63.78924245883806,1
Other,61,-125.32055308924683,C,-16.47332657175716,270.1265727799376,-72.29026343608709,102.5716306750057,1
Heterosexual,27,87.8440898413951,E,61.73652514593415,4.34258314065045,-229.81801329754097,-12.857006537479664,1
Other,24,-89.13323691962668,B,-111.96115782922085,-54.04303390142838,26.265106018813704,-87.40415856019533,1
Heterosexual,64,-167.41212948698586,E,-69.7200822276206,122.02542241626901,104.76469993362562,-119.40264438841113,1
Other,56,-47.18366435169844,A,-15.462285392138323,189.49100424596145,73.50160722569798,-15.390595193051004,1
Homosexual,26,47.48123967289528,C,128.16016751698675,-79.30686902995954,-86.05498071476245,152.56377399144407,1
Homosexual,73,156.69324380344355,A,34.69270893997136,105.82594707788597,95.3526258459407,-28.985610901757013,0
Heterosexual,32,69.27874004732446,B,41.518258539798616,22.37724954459518,-282.4931393371455,-58.79159901581315,0
Heterosexual,27,-198.2276314547075,B,145.12365532054895,135.47839807219353,-95.15621795699593,-19.78316172661203,0
Bisexual,38,-61.6305020538102,B,61.81273087519794,84.43172516066916,-214.96447746462655,-164.2525848541063,1
Bisexual,76,16.638186983657302,B,293.0428317150272,-6.324871087613844,139.98806139302187,110.67826839899865,1
Homosexual,49,-44.03142194672861,C,18.623967454517498,-65.44602939301917,23.235110736364494,-112.79002188202386,1
Homosexual,51,-35.56373827179543,E,-21.667008847040115,-88.15758529612732,-42.38454327932386,-50.77009629647722,0
Other,43,166.50707883790503,D,-37.01982704361557,52.13425440710083,-106.2496328626227,59.219651969670906,1
Bisexual,79,15.007293300933542,E,-2.985858111464989,90.21589845319075,51.65738590232366,72.81173401309601,1
Homosexual,48,161.167157659047,C,-31.766772235221595,-85.20887702731514,229.30147444361327,-200.76270175364806,1
Homosexual,40,-158.77599434769942,D,-60.41108677296327,43.88747373544924,-56.7723270510797,-125.92319192828707,0
Other,31,-358.0980426456772,C,-118.33574330546487,-68.83883178955347,-104.0449993983229,0.5893221417796569,0
Other,66,138.82714279983517,C,-24.963941404921393,-56.90344166338603,-49.52757635271747,-146.83671491140873,0
Other,67,-6.0866159254300625,B,80.02361028592499,89.97219970058534,105.87396685188115,-38.15775445855321,1
Bisexual,42,-170.08559345128668,C,-154.8938342896284,-37.324250757586576,80.44944207837793,-25.378354953056753,0
Bisexual,43,-78.75514618875474,A,86.74392732850421,-132.34035170087057,170.05667631503468,-44.85374330268919,0
Bisexual,42,-245.61187543199839,A,85.1914197907842,-48.426799959439634,5.2947301880157385,117.64598558380331,0
Bisexual,57,-89.67781153204312,A,159.1086343779566,-152.2681728816944,-77.33004279063523,166.39505955735982,0
Homosexual,18,208.99701955350895,D,69.15749620565342,-15.22976040965,-186.12000438642943,17.7443029577716,0
Bisexual,59,22.984633242532464,C,-117.17721590262012,-14.250981545379963,-116.64089426343531,-49.78282735543365,0
Bisexual,61,-68.65809529218355,C,3.843745845307171,108.23306188523642,23.617917003982267,63.02868204164971,1
Bisexual,47,87.7833597456979,B,17.17282226363195,-37.3344458782365,-25.00696943605312,-186.25775729721036,0
Heterosexual,64,24.76818018534565,D,41.60481626204449,32.242029472210035,-66.29999404571686,21.800411866697424,0
Bisexual,43,-10.894260434521362,E,-173.08637661074005,-48.29543738682713,249.95925674322805,-18.048032126943212,0
Homosexual,56,-108.04594823306972,D,-17.108828049386478,76.08177709972507,198.8550164606081,200.03701912328472,1
Heterosexual,54,57.447123827088845,E,-54.45661118976257,-113.36677782224969,116.05397129620498,-59.12431182238438,0
Other,31,63.44764256480136,E,-104.83911005125717,-171.9734499437739,21.615207946441718,-12.793210980347942,1
Other,38,97.71636665988261,C,-16.17017822412613,54.29920781663795,142.81703608577325,-19.87411863077452,1
Other,48,-48.72340493677275,B,172.79563199467304,-74.73719221698599,92.18486184896204,33.97240170413019,0
Homosexual,53,127.15196135335664,B,32.52073601864636,77.87674288957078,-168.74407531782592,24.790480822599157,1
Other,30,-59.663446403973616,C,-24.787478145793642,157.87571287558887,44.069831578801804,-259.25706450585034,1
Heterosexual,31,39.01974757155081,C,114.50414752667709,-231.500718491707,-19.299087568032718,-121.24653352734363,1
Heterosexual,68,-53.734970394004954,D,81.02479964540052,-0.000957268693638357,221.1293457973551,145.1047112057224,0
Homosexual,26,-195.70714646595073,C,17.806249184563498,-1.096271719878882,-120.28219514605831,-82.56560726680287,0
Other,61,-54.89502808588762,E,-117.83737485909869,-97.4943212045252,25.960912444035,25.388487996113014,0
Bisexual,72,3.135816707179014,B,-72.71560032746164,-44.97936381707086,-47.97950477592433,51.214956184242496,1
Other,28,11.31453883363381,D,-95.63893993678131,26.3876325660403,-16.92732188850555,-35.80646383310344,0
Heterosexual,69,90.83895508388287,B,43.61608794498228,90.96065191295635,-21.170428829254373,-34.52869818158214,0
Homosexual,72,-141.1275886229932,B,-102.17085758877502,-92.58037437074023,-87.95037641559307,-30.728166135803146,1
Other,36,51.79579275306391,B,129.99201430667614,14.072077475053094,-45.05921478092193,-106.11087686113055,0
Bisexual,49,-47.461538868400496,C,-131.14806290774808,-41.003193996803105,-11.43460752401001,-137.23445238731128,0
Heterosexual,75,-9.165472208140866,B,-84.79909126687227,-117.67798879748493,51.40922626809596,24.307301650155036,0
Heterosexual,48,14.03861519220995,D,-61.50159685402292,-70.45158861252293,-106.67313996915544,-28.313359886913414,0
Other,49,105.69773394141984,D,-40.862974984127284,180.49692878597256,-103.03800079728856,-196.41473192199805,1
Other,62,79.91524732373018,D,-30.288883874998536,112.21345457193077,106.19867446210336,-55.39635992816025,0
Heterosexual,42,52.22627074228252,E,211.1642120356115,-91.4535301851418,-133.19815745875093,33.764403533836585,0
Bisexual,55,-198.53144439334594,A,-4.248098700200871,159.43502599171248,-13.560549165248592,180.25602024003987,0
Bisexual,55,-252.5907709235388,C,-120.62716169890896,170.19746293619608,-35.649081701454364,-5.7217949560561205,0
Homosexual,59,-127.49088650827795,E,-79.21458873708748,-145.97802504770036,42.38797900545858,-20.96574593530401,0
Bisexual,62,-57.34856783670666,B,-4.035330453740403,-133.65844255344584,-74.83860402222513,-67.32476679148185,1
Bisexual,49,-104.5485081985297,D,76.07610759943813,-17.51361679758692,-34.513868836637926,-191.91287453821244,1
Other,59,-47.44988452459112,A,128.04027576450972,63.806934964823846,19.49326300054376,-144.99032603440475,0
Other,26,-88.5066111146829,C,-90.95272034287709,24.670849589055507,-20.766116280558958,-65.62199666034572,0
Homosexual,69,180.07551964841414,D,-44.98036786592961,71.36756783076393,113.62697233015552,166.78922739243646,0
Bisexual,28,-143.47418205693168,C,-50.517945717989335,-6.90111193408159,-33.18289557057251,-46.71629115885661,0
Bisexual,52,-19.121447828815075,E,66.92896603952882,66.72186190788025,4.634403606183286,-109.94983520485646,0
Bisexual,21,79.46418796908638,A,154.48211495349406,-20.180955731427435,-6.01807083692993,155.6888514737459,1
Bisexual,66,-123.13301001366183,E,-102.13442657448009,19.473979276924723,-92.73527635455856,-300.22897185732575,1
Homosexual,55,-7.542098329195322,A,-83.04612414077214,18.320727247870426,38.99443500158459,10.627534161350141,0
Bisexual,18,-44.2119021232541,B,101.5270379432994,-161.26342336919114,102.52417868491845,-40.87138161646481,0
Heterosexual,65,18.058486543504163,C,-126.3044086238147,-46.17368937413773,35.487779682204525,-225.32823633130246,1
Homosexual,61,0.14035180245336193,A,-66.92573254105024,159.97916429264046,-18.191849947380256,-110.73327308564933,1
Other,33,-28.78959365662725,A,82.67350724888757,-148.33841874483983,-15.12401103343128,-93.47997268233489,1
Other,75,-44.10363082559115,D,90.15390009814995,-20.574405463413022,11.846495255211336,-152.1963104119983,1
Bisexual,35,-38.52504082297108,E,29.833095053232455,73.62452410177332,-40.65431251079147,-101.57302036810219,1
Other,37,88.04390840510418,C,-8.428640274908563,103.43541589723688,-43.47633814327801,21.321651230166967,0
Other,75,111.79615873172625,C,-145.06977094160695,-69.55720022572072,-41.733436997214355,-17.211896544135254,1
Heterosexual,45,129.09133825631326,E,-159.11867316985447,45.815934319152085,-92.67275036939162,-12.70138640511537,1
Homosexual,40,84.63352488807972,D,11.616051972024376,66.2817376640977,-84.94856114247249,-52.493735880523275,1
Bisexual,27,71.37354239657137,B,9.788902252663503,-5.422154883345443,-48.759664577346385,136.32441455450595,0
Bisexual,23,78.90286789971032,B,96.58593771269409,-163.40614819926984,-33.494576984009825,115.68242256060155,0
Homosexual,52,71.75833628147153,B,121.55099683498301,-114.90379135331088,-104.32564211726564,-3.37834536217989,0
Bisexual,36,-90.153648243377,B,4.740251358594242,28.26598950061319,-24.24329034278204,-289.00753774087127,0
