married,Age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Single,85,A,-54.26852386401239,D,-19.117457332914242,C,-210.01735399728676,C,-11.168671271594643,125.43300995337306,E,1
Widowed,76,E,-89.3380698452663,E,114.56129586776397,C,-31.95820205448644,A,-68.86933863753163,23.58234689968887,B,0
Married,52,A,79.07449117920345,E,-72.36837281858453,C,73.86024554079775,D,-76.57104535653002,-149.78665576989232,A,1
Divorced,89,B,-48.49859688486456,B,128.48883751310504,B,137.99942988939415,B,-38.32873319078855,196.1038172727757,A,0
Single,52,B,-45.77361081855004,B,39.80040108216979,B,19.846727272504346,E,169.6534730239921,0.5819221832601515,A,1
Single,23,E,-53.50064349309813,E,-161.05728376616054,A,23.18160022568471,B,-245.48741497685157,-4.6994710177263626,A,1
Single,84,D,-204.72458457080518,A,57.70288844271768,A,-84.67368057098565,A,-135.14857135806508,45.16326520375771,A,0
Divorced,66,B,51.39426427173878,E,-68.6890591243058,E,-17.4522639969725,B,-11.011696095623984,202.0386552247734,D,1
Divorced,73,C,-24.95314336866093,C,-133.1332938394739,A,-61.254746903396864,C,57.66544935241229,37.8016078398009,D,1
Widowed,22,D,-33.56557605228285,D,-82.8091494291339,B,71.60295704157997,E,85.6297721003109,92.66325766293679,E,1
Single,50,C,-100.43823003073086,E,-64.28115115835796,C,63.29560638027719,E,-138.86885440444382,-97.33898610486004,E,1
Divorced,43,D,71.6646768208688,D,-223.20714692479774,A,83.0653088370813,A,-134.42087959551083,-45.66005355354048,E,1
Single,52,A,-146.75791122474467,B,32.27214546831433,B,96.7457071688877,C,50.49055810929225,-39.31831930886056,B,0
Married,88,D,-56.75395574686159,B,150.6690238326612,B,96.94966486276739,D,-26.501035441457127,148.1385352769608,A,1
Single,81,B,-2.416607177525978,A,25.25743342738817,B,229.63363933963677,C,-161.3610557668261,-19.631763677847072,B,0
Single,76,C,-42.4597659038475,A,71.83225502728845,E,-5.356731519519705,D,68.11444276421483,84.70348916503333,A,0
Divorced,31,C,219.93356784916202,D,13.975061328013089,B,-28.856207072055263,A,-18.097084339406912,-137.28588719602504,E,1
Widowed,36,D,-60.91170914053986,D,-18.50193792361727,B,-118.05662366070135,A,-64.69085439364561,17.737400127889593,A,0
Single,41,C,-18.703810411118504,C,-27.846148458245572,C,-98.78607588603994,E,-101.04320897883781,70.88877718017356,C,1
Divorced,83,E,18.864458083034634,A,-5.085910911410093,A,140.19119450504527,A,-172.54628712999664,-18.38958933720702,A,1
Single,41,B,43.36212873462376,C,76.68183516353965,C,21.46135824482893,B,-3.8136807158961465,17.23979860483493,B,1
Married,42,A,88.6096950275771,C,-13.122911534788258,A,-14.052417933077441,E,-72.746302227132,1.2841631565548401,A,0
Married,70,A,-38.27144384427646,A,-21.640186225571203,D,169.28975883664162,B,-170.5619861910998,-84.7772874465199,B,1
Married,94,A,17.46184681961538,E,120.90681652091789,A,50.16350342180673,C,-64.41858649574252,-95.22075968424308,A,1
Divorced,94,C,51.394746680395286,C,-151.66440264912706,C,-62.64944446827333,C,110.9851102506272,11.092214140380028,A,0
Married,93,B,40.3149450191885,B,-22.150892024764236,E,-28.153096845285646,C,-86.07534843669218,108.88412450310592,C,1
Divorced,91,A,-186.62114130066684,C,119.11363708379012,D,193.87907618195536,A,-152.30074412589167,234.91456873168465,A,0
Widowed,39,D,-84.49072365056189,C,33.7899556553143,B,72.94048793729517,C,225.6232871769389,129.54815703364073,E,1
Single,56,A,59.18174222945646,B,68.10617230850899,D,-26.719763633166394,A,78.96308205372142,-34.270325293241214,C,1
Divorced,78,D,-148.42896796332582,B,179.05202544555067,E,-27.124706696635798,B,9.141998558513304,-6.415132983266028,B,1
Widowed,43,D,-19.849940729839226,C,-149.92969764475384,B,-11.314463781592568,D,20.678216007778317,-223.50468656457053,A,1
Divorced,91,A,192.1872874579702,A,36.34431416867429,A,-9.55896319505241,A,75.86895223842932,-17.614008340086006,C,0
Single,70,B,-17.14477872728492,B,103.10424152754112,B,253.06748127926744,A,59.00124406473349,31.295391418184803,A,1
Divorced,32,E,-90.9558953103828,B,-25.730805084315183,B,68.8915524355587,C,186.7526461616531,34.4149589454805,C,1
Divorced,67,A,152.58497786780012,E,63.424060722155694,E,-38.43014114444456,D,177.67567263938838,-91.15716447326679,E,0
Single,89,D,124.95867625507351,A,-71.53840967641038,B,60.25068916305407,D,153.5541278966524,-102.52207740761459,D,0
Divorced,94,C,-12.79784894895608,D,267.02788015183506,C,-27.0375637017318,B,53.93256250459425,34.88197096647834,D,1
Widowed,35,E,-196.38829626153756,A,123.47912388740787,D,5.684463926536383,D,-79.2954346077002,167.22807900594907,C,1
Married,79,E,25.142930165483477,A,-162.4768672676935,C,64.2771037470808,B,-52.4019461938525,-7.652591610096389,E,0
Widowed,76,E,14.959906836239876,B,-77.25582613557927,D,-6.553030382629138,C,122.79097065138507,-151.32704646622972,C,1
Single,96,C,-30.702327307449945,C,-42.36140564885787,A,64.8998900371007,D,-37.850851398300605,77.58170877118962,D,1
Divorced,31,D,85.42330097408593,C,-87.99947188177704,C,136.80922950778714,E,-42.69252030639445,-15.837194410667701,E,1
Married,71,A,-49.666909802633995,C,49.20480417486213,E,-52.387034065770166,B,-64.43529228889703,-31.467924638469853,E,1
Single,71,B,9.028604184508579,E,-16.991684877273716,E,38.925663822976,D,90.52791646375236,156.9517268909913,A,1
Single,76,A,-156.8134431460453,C,180.7444933503745,A,-76.83656542010591,C,-102.3881953279271,97.8067762139487,C,1
Married,87,A,138.79802040966825,D,-48.76282699749211,B,95.52039513284728,B,1.6336949434694432,76.03887485408156,B,1
Widowed,28,B,-11.455882517897669,A,-30.837535461267713,D,153.009439244553,E,-65.51680600144377,-164.715926965495,A,1
Divorced,49,C,3.9446368272414114,B,65.68316665863641,C,89.7019386441668,C,-157.36920665301602,86.62465620445401,A,1
Single,41,B,129.95905306273062,B,-97.11203811636842,E,181.06020625393808,E,-38.84227391935821,-84.7291432146115,E,1
Single,75,D,-20.247220793111953,C,-134.70646379385187,B,12.646319935199237,C,49.14962399060981,122.50554247388865,A,1
Married,73,E,127.77206287995213,B,-54.271735552847254,A,18.09116851494437,A,109.09972357392728,-14.48013612192498,E,0
Widowed,24,C,-107.815951235374,C,-70.67876682102661,B,-24.860782662733488,C,-86.47716109536773,-12.693520883491283,E,1
Widowed,57,E,75.0070581206992,E,242.53285515095916,C,-4.950011533114292,C,10.870265248416228,193.62100374464237,B,0
Single,27,E,-12.902380201869118,B,-111.69893525212609,E,5.95500337155022,D,-135.30738942200355,162.8885106532913,C,0
Widowed,19,D,-97.62434363674984,A,129.48898244526413,B,85.18550030364254,D,79.00357461865336,-3.765143423705913,D,0
Married,74,D,120.12195250438498,C,112.82033688900528,D,84.9729567108415,C,163.7696791527291,-27.30179663654992,D,1
Widowed,21,D,-69.81932871784323,B,11.845308073742558,C,43.53540839077299,D,91.01058621856194,-30.677284379332654,C,1
Married,97,A,-60.89952016772323,A,46.77582608563769,C,102.64379208254294,B,-17.059224048578567,-126.75568488082611,B,0
Single,83,E,12.878380372166395,A,-27.341603509496608,C,208.7484084485075,B,-52.19655914238817,-96.62767637415845,A,0
Single,20,B,145.23146007168862,B,237.917450126477,C,190.37344243049967,D,-128.65396676147685,-220.56779941932473,D,1
Divorced,92,B,23.006688791102572,C,-41.203936842632466,C,-236.09968720492373,E,54.26466930764406,-95.30164499489263,C,0
Widowed,38,D,-67.2569784639634,C,121.77298455133972,D,45.37551192709625,B,38.696723948054476,-122.5768200890498,A,1
Single,93,D,113.14188018017401,C,-76.02308319228813,A,-135.59607417702708,E,-122.25629180195894,23.79805375958748,D,0
Widowed,90,E,-25.86835045470236,E,-18.153170107262863,C,-58.855214340420694,C,32.2689009025348,-21.437641784159414,C,1
Widowed,91,B,149.90959102560717,B,-41.31946380996958,D,-100.64922881271289,C,88.73786640541529,50.89870219978129,A,1
Single,67,E,191.7178801627593,E,105.62020907986329,B,24.85868051629069,B,-94.1456273540013,-84.86863611398377,A,1
Single,55,B,-136.9805284964574,D,-67.10697750985278,E,-202.78339376506008,C,59.46643364775856,-72.6884105781146,B,0
Single,89,C,-23.58909610836314,D,-51.692396801202946,E,100.42871845120962,C,150.4333093450753,-15.969673392541777,A,0
Single,80,D,-23.503687254557086,A,-80.5189010975998,C,114.76493374944646,E,-111.59072974381618,63.910761570484574,C,0
Single,51,E,-109.76716031722063,C,211.4103912273099,B,-94.4009022642286,A,80.60906659730142,93.79945117415596,D,0
Widowed,29,B,-4.930031151554967,C,55.58675679867549,D,-171.0073182752783,E,-78.11985238275486,40.513155383845934,C,1
Widowed,50,E,55.19895832207828,E,-43.771957796939276,B,-9.850461904403899,E,45.1929722038683,-50.33832545084418,A,0
Widowed,74,A,-100.78576738310726,B,-46.68086274045964,A,-114.94359827273345,E,120.81956546363608,-100.6676445936954,C,1
Single,46,D,-55.64294349720197,B,30.19203487204063,C,30.851218230160043,B,-204.7565061086567,-65.87574103943021,C,0
Divorced,65,A,113.6189715356615,E,45.58787270643099,B,-54.619403091082674,D,-49.03265520589809,-59.566951570988415,B,1
Widowed,69,A,-7.420867500495581,E,22.88384506842529,E,16.579327481430674,A,128.7732892243324,-15.277043929165501,B,1
Widowed,22,E,-150.54282561637055,C,148.57221219138054,C,173.48221353154415,E,-43.40784458219639,-50.005505682789966,E,1
Single,24,D,30.003551327400686,B,-0.3044031766269684,E,-0.817686342957626,A,-17.486342416031185,47.49508297621111,B,1
Married,81,A,62.12665563302334,A,-142.15547374518823,D,0.03800723668541037,E,-20.335599801117855,50.635921363484705,A,0
Single,65,B,-7.715559588869092,A,-111.52204313731424,E,-44.67363980047444,B,-58.665688112519,-29.86293248340162,D,0
Divorced,44,E,-162.0902458195973,E,60.52636341915773,E,23.256029680563948,C,191.43234751906323,-18.851619024714413,E,0
Divorced,78,B,-128.55051245998573,D,-63.008311625772826,C,58.17789644255189,B,-10.754072886647135,161.325803226196,A,0
Single,54,D,112.13243683514018,E,16.239610487137607,D,-13.751960825550302,A,135.81698563991733,91.91332132143634,D,1
Widowed,69,C,30.11176217014851,C,39.58836468072864,A,38.59006419900759,E,44.88880695897486,-128.52880710500733,B,1
Single,32,A,44.33566988171362,E,-95.61955636253967,B,3.971552935378954,D,49.73639956366054,-67.53313832875016,B,1
Widowed,85,B,-69.57789020425598,B,-33.49977944462803,C,-40.44480593656116,B,4.774892887236482,-77.00266098313281,E,1
Widowed,18,D,-44.138258832319906,C,-22.151126696936316,C,-40.091660905259005,B,-53.291321577405604,95.09534511352953,B,0
Widowed,69,C,36.529538895759195,C,192.86636171774632,C,-207.8375562277578,C,-2.1303720642228163,-91.90861936530585,D,1
Single,83,D,-16.213728290610018,C,108.2726267548795,D,6.32680179962577,D,-53.173151757254544,71.34431774317336,E,1
Married,44,A,12.709009465165582,C,54.36727804651652,E,-73.06268974701734,C,-151.506891496672,48.70872348793876,B,1
Widowed,58,D,-77.99274305137043,C,30.458741856431036,D,-2.859891287097264,D,-132.951816043146,22.782837966335727,E,0
Married,97,E,-185.2862645038256,A,-64.0544390927664,E,-22.1970368935441,A,98.06642016093615,-48.04040124421713,A,0
Single,43,D,-14.955097571639456,D,-115.30454617715023,B,89.99981443951373,E,43.0046508813281,-9.440648048726075,B,1
Married,53,E,26.67206289394437,D,32.18803980831495,A,-45.85555921289432,D,97.45458107769885,-50.52626043514555,A,0
Widowed,41,E,23.563209674882472,D,107.84771470516898,C,-6.462356897702342,E,-29.378151065728346,-27.218407854128372,A,1
Single,54,D,-124.01071682022915,E,38.436475996985834,C,-156.5685379861784,D,65.90568329695165,176.54419080434855,C,0
Divorced,20,B,-24.368169253424625,D,-83.8337860962321,A,87.0394320972658,D,-101.42964354910346,-20.8369672310175,C,1
Single,85,E,70.21942680383555,B,-49.367489901664754,A,-51.81278812344212,C,-37.286492780947604,12.377940279709469,A,1
Married,39,C,131.54088717571832,C,122.50691781953766,C,130.45342330867197,E,71.05938272484276,-82.79556223451722,C,1
Widowed,57,C,201.80268779704855,D,-114.09801548911294,B,76.84873804504029,E,-106.22663294021757,47.24323393383952,D,0
Single,37,C,-53.45146911377524,D,113.28964773483963,E,-6.452061665414195,E,-44.6163579349543,-43.03934544146874,A,0
Divorced,94,C,188.62047940351982,A,-81.93300770478743,C,-63.9460566300989,A,-106.97453310857053,33.057028264549274,B,1
Married,30,B,-46.9232324459149,C,-48.77823096435984,B,7.03908264349408,E,-82.55697303604418,38.77837625658807,C,0
Widowed,21,B,-161.563938168814,B,85.82509199355353,C,42.181882936271755,A,83.79647166996172,-44.92857851403913,C,1
Widowed,74,B,-18.857089831026776,E,-8.73997206506233,D,-143.59200195176217,B,-28.248604482438527,-63.25232530374368,C,0
Widowed,95,B,133.4617755031089,E,-75.81777807081879,D,4.889652981878415,D,97.29690938601013,25.66075470025475,B,1
Widowed,66,B,84.21798283417628,E,33.375305204587704,B,19.350917523446864,A,2.515765380427834,145.7743815379337,A,1
Widowed,74,B,77.98613445072783,B,91.36534147291205,B,4.4634521837110475,A,-195.6977682047708,75.0821416604467,E,0
Divorced,87,C,64.0278471140576,B,-125.48889741001454,C,-73.88733204780472,E,-135.84668560697185,63.65532853850709,E,1
Single,38,A,103.35322730034646,E,4.900675009979934,A,49.97490318527943,A,-18.561836286388047,54.182033812893415,D,0
Single,88,B,59.539216174075285,A,131.88861309989989,A,51.78938062513214,C,24.284810397502763,24.421818274919094,E,1
Divorced,89,E,98.91920245592463,C,196.23856494885354,C,126.12908526515807,A,-29.60265929096754,73.62809225128638,B,0
Married,84,D,-194.82563466644126,A,212.2017638620707,A,-143.16366879077083,A,24.615880253417888,-102.94715166280588,C,0
Divorced,60,B,36.163132462381924,E,-25.293796608093956,A,-150.7152501247092,C,113.24415692930752,-45.70818943765736,A,1
Married,45,D,14.698002758527393,C,-172.9804916833649,B,-47.25015331907106,A,47.85710446206301,-49.75014250651306,D,0
Widowed,78,D,42.2300460738778,E,-98.51352380197346,B,82.72235977729045,A,-30.39057684051088,-74.73140799609686,E,1
Married,54,A,60.60199279221187,A,31.34172203006374,B,87.24469339491284,B,-98.58358038409155,135.12064487810346,A,0
Married,96,D,-106.24826015214515,C,0.09360529105359477,C,-39.279276009122775,A,24.726386439246646,102.47015387677429,C,1
Single,46,B,-310.3149736671579,C,101.05204909609562,B,102.14255511962078,D,68.3510313144444,-57.515973295353476,A,1
Single,20,A,47.351059091907835,D,166.2431285252168,D,-120.05450846324699,C,-84.89955550251844,0.07946774330627206,B,0
Widowed,68,D,-51.125675876979194,D,25.776511919505925,C,144.07023808358613,E,58.38029877048214,76.20138710014649,E,1
Married,57,B,-37.7191928209606,D,38.84119174028672,C,-67.43726316015119,B,43.914189777752696,-35.01908700942578,B,1
Widowed,80,A,106.85076209951485,B,-52.675605716996856,D,21.898627263171747,B,-102.16609747459357,34.737906086898406,D,1
Married,50,B,116.85007355030723,D,104.94534783284755,A,-47.44957981172413,B,125.21442482163023,44.075803693048805,A,0
Widowed,83,C,61.643616121925625,D,96.33491654294853,C,3.558435654031559,E,8.925438772463,-189.18991387394226,A,1
Single,91,B,27.39962236009859,B,82.4656309491212,C,-31.776749566234407,E,32.00808687400133,-20.71823318568814,D,1
Married,18,D,41.550142455928054,D,110.74915038353532,A,40.384341103521194,A,37.505163863776204,56.31957434715974,B,0
Single,35,C,21.44384140437945,C,-28.697011118991956,A,145.33099983901337,B,65.4818615662391,-22.774546216380163,B,0
Single,33,A,-72.97489107265058,C,138.32249775521603,D,62.447384753053804,E,62.65822923725312,2.8930914971887023,C,1
Widowed,46,D,50.29075703847952,A,51.50193538379935,A,68.17981247941705,D,-129.57152423361745,-48.122727980259775,A,0
Single,61,B,-66.11787078780935,D,76.0207235012421,E,-114.32393427798924,A,-234.0518684672904,-3.2798763466004575,E,1
Divorced,55,D,126.26204957347933,E,76.19211545785626,B,-1.1486073951192075,B,101.27980268535177,268.6627075037534,C,0
Married,44,D,-109.37065677261731,B,234.34222196281405,C,-25.399768338863492,E,-47.81539206818168,52.18666047498045,C,0
Widowed,26,C,8.585660168563733,A,9.556561814941917,A,61.053107225529516,E,-6.895675477689664,83.57288089336436,D,1
Widowed,66,A,138.1920959962623,A,-22.431247069237017,E,-103.05714248134055,D,8.284754931518457,19.719377334215622,E,1
Widowed,66,D,-106.7860990801665,D,-26.2267480609643,D,4.665871939020636,C,-19.132980453609633,31.749875773044728,E,0
Widowed,20,D,-72.69399095354959,A,-10.022284083107367,A,-66.79476703692968,B,-81.0258295196785,-127.46904875981554,E,0
Married,36,A,-28.102558257003192,B,157.70224997752652,D,54.221663961791,B,245.82636329727302,-93.19676167289063,C,0
Widowed,48,E,173.65242273993826,B,-36.646411318599085,B,-5.591891399655327,D,-20.44025954651742,28.311052251008455,A,0
Single,60,C,-35.142450834378025,D,44.34776772692863,D,-13.308167911220739,D,-31.654070436182487,21.072511336393017,A,0
Widowed,63,A,-14.345636489064098,E,26.20698839666476,A,70.27794366402814,E,-57.15535312696364,-149.70414060474627,A,0
Widowed,66,E,-44.430392610195,C,-64.43310164882881,A,53.951109221869686,A,-123.57955568770791,18.707085523615056,E,0
Single,77,E,-98.09545009552241,D,-93.86828308735105,B,-90.75669915449758,B,155.45904128567915,-107.06055085771979,B,1
Divorced,29,C,166.09846608694033,B,-39.61369689736947,D,165.73071850618447,E,44.55566095234159,-173.95812958480218,A,0
Single,52,D,118.53597704686322,E,44.698334785791516,B,74.60624054963252,A,-34.496416019203835,-128.4042045253668,A,0
Widowed,32,D,-69.09743227541503,A,157.87297252815185,C,99.21453747600964,C,-194.04935191265815,-125.9119262340392,C,1
Widowed,81,A,-29.11757179275322,A,43.99922404124386,C,10.149922118582175,A,35.152556404973005,-72.01535830870817,E,0
Divorced,32,D,-140.04027557155726,E,-80.94949280381097,A,-81.68504631911317,D,-101.60241593458781,-65.87390932329696,A,1
Married,27,E,133.5433383882673,E,-90.86050114540897,D,37.830319600995935,B,92.76211809242086,-24.500735350428755,A,0
Widowed,71,E,138.95586593951998,B,94.1445958171158,E,-2.1992189774959976,C,-33.40347936975852,114.53581489420834,D,1
Divorced,45,B,41.664030690425086,B,2.6267354075187788,B,93.38115693479354,D,-2.810161305639627,-66.48145139462832,B,0
Married,28,E,-163.84544356117152,B,80.7602759234949,B,-4.424532788097971,E,99.62967944912475,18.964204231608537,E,1
Widowed,20,B,-59.79734838897068,D,40.12834759281854,B,140.18177116723223,D,-106.09317448924782,-64.9633548844967,D,1
Divorced,22,B,-42.27297920026345,A,-34.78686557067655,A,-87.65522488322199,A,-86.42073712430908,-96.93217283493333,B,0
Single,64,B,-7.267117091741008,C,115.91686329396131,D,108.12834153153727,E,20.431022559662264,-59.41817350711861,A,1
Widowed,18,D,-10.332015503691352,C,-217.68046347422478,B,-2.3831823568751,E,-59.12489109817265,42.84055566050457,B,0
Married,20,A,175.8017694860697,C,53.80190817923225,E,47.12052443179623,D,-131.0774054150358,97.97996883407004,A,0
Widowed,67,D,169.7956430297701,B,15.544451405811326,D,-52.936383653843556,A,-121.32007528669303,215.12581106290511,E,1
Divorced,61,D,-81.1161663093532,B,116.87855593096232,E,152.18687426323234,C,-83.7641303906027,-20.69803107468004,D,1
Married,90,B,-92.64089063757265,B,-19.9631006365547,B,40.04671173031241,A,27.674674819907786,-108.60412527049046,C,0
Single,76,A,-142.8993710350716,D,130.8311294460736,A,-87.92139092194773,A,-83.8018357373689,-26.67218028126865,E,0
Widowed,65,B,-106.55962014915605,E,9.703224224973324,E,-13.085902020301768,A,157.8005576364249,-78.42211364183417,A,0
Married,81,E,141.27002771755676,D,21.626515494710944,D,195.6681281356494,E,38.33919679003952,139.84324593692978,B,0
Widowed,66,C,125.63794133266053,D,-33.278298511000735,E,45.08579012068034,C,25.322161695525875,157.41417663715222,B,0
Divorced,96,B,189.81857744094316,E,-9.558195351525201,A,26.340627930588607,A,64.61745987098617,-7.970513452718245,A,0
Single,56,A,71.91824744218933,D,-237.92471207280892,E,-45.12952298925865,E,11.731459305231903,80.97144067276875,D,1
Married,68,E,7.838422910189467,A,-172.90774892523095,E,-25.649561785802167,E,81.30937576908258,118.98132935704697,E,0
Single,56,B,-135.6671375676026,E,-68.510217709518,E,-74.11251113525532,D,32.84370736970844,-61.39579512380122,E,0
Divorced,30,B,-0.8976488270352454,D,-2.4268174284346014,C,91.50186762497245,A,-101.5204096488763,35.69225962621333,A,0
Single,31,A,142.33680378811954,E,5.193454290061045,B,145.77285726069152,D,-62.40617418796916,-13.359491366311726,B,0
Married,60,A,34.48393635209864,A,-73.44489803393628,D,-67.23577885132494,C,-22.23203032688215,57.38875158529595,B,0
Single,82,A,66.4201380922471,A,79.90391441489083,C,-148.99290634598367,B,-180.8911973564429,-50.087854243969076,D,0
Divorced,20,A,-112.8426893285277,B,15.107031247465965,D,174.54288047381817,E,55.42882213472703,-217.74275617610311,D,0
Married,79,D,-95.62704732566492,E,-75.95586785404134,D,-188.66026619947698,E,73.43236582797348,127.19149653568533,E,1
Married,47,E,63.20127420150898,C,-133.7529116548688,C,14.029606490661267,A,79.23253588998696,22.087015929520707,C,0
Single,71,E,-61.76772707364078,D,-62.7874266159324,D,41.750243624139564,B,118.80828688092168,-3.1129697558959193,B,1
Divorced,77,D,47.24150213811978,A,-48.06599860198244,C,-55.96104214757762,D,99.98514238560767,73.63706447474694,A,0
Divorced,19,C,-40.89658768947693,C,71.58308150622973,D,-93.7125207066225,B,28.754110176042403,-18.583291611703643,C,0
Single,81,C,-119.07537059447691,E,96.98893118790353,E,116.19622943737042,D,-47.349069461518994,10.153205631405465,E,1
Single,74,A,175.82443204601717,B,52.600433605807325,C,115.88054450507622,C,-54.666316645213584,29.82745318963919,A,1
Married,50,C,-76.97366345467002,B,-85.3603084495672,A,-87.95952621693252,B,-39.90968663707968,-218.2654946248072,B,0
Single,72,A,-36.643722062019116,C,-72.67127018445697,D,-119.33517454864845,E,-30.562696939522937,5.12684033599562,C,0
Married,62,A,194.06548093282802,A,-82.01666883185214,D,-48.146566386802924,C,-25.42974864116297,-27.796834159483865,A,0
Single,86,C,-193.6104399580513,C,-62.990590825569925,A,35.11301284592741,A,-43.69493012459432,3.7850765071784935,D,0
Married,72,A,11.34077541928296,C,38.82049007651565,A,17.27629968598228,E,-1.600314402614117,-174.76290322264447,C,0
Single,39,A,-32.97400007627591,E,-82.88574764780519,E,-46.27784811776808,D,160.78206079587858,5.114504395663247,E,0
Widowed,86,B,-80.66998248103671,A,8.949782460308738,E,-383.8083993956823,B,12.703853607496926,-60.06737186490063,A,0
Married,53,E,-144.42449507013865,B,38.64036643345888,C,-30.158914860959364,C,-161.52828597000223,78.83169368248844,C,0
Widowed,83,D,-31.44418862112839,D,31.25590988305914,B,-98.99003286633979,D,-152.67647106045757,38.24492013886399,D,1
Widowed,61,C,-7.250750020701585,A,-24.58342838017592,E,-73.05882448856052,B,162.69759226227168,20.294498778052304,B,1
Divorced,63,E,-16.854681153709862,D,21.78286760648093,D,173.26327071661868,E,-14.865292748857236,37.15563487556963,E,1
Married,83,D,-13.844703151044225,A,-59.37398503300617,B,-295.5687130780402,B,160.99610969617234,-57.489969984816405,C,1
Divorced,80,E,100.04535378688632,C,-243.86275625967738,C,22.709706529534323,B,-27.677170333424055,-12.239128414545442,D,1
Divorced,41,C,-48.19439083099945,C,-57.39120013845685,E,-62.90225025655596,A,-207.55215817814877,57.29383078043786,C,1
Widowed,76,C,74.82673214215141,D,-104.05172144369868,B,-52.956684060827584,C,36.05051780397116,8.903118371535612,A,0
Single,74,D,-21.820810706277463,B,50.17214633639849,C,-11.699435820205009,C,-34.30531458149263,-1.7357534863531552,C,1
Widowed,67,A,-82.89491798022279,D,-80.50473106983053,A,30.94275349691581,D,-56.527423484737625,219.2360036118205,B,1
Divorced,97,C,-73.3127815688033,D,-66.93370999020865,B,41.88671038058246,A,88.85867289631427,136.9251239745072,C,1
Widowed,26,A,-29.83014162654552,D,-39.209807316225536,C,-19.162136684480195,C,-147.4162418126679,59.8083133433196,A,1
Divorced,36,B,150.29442999919664,D,-76.188763559014,C,-48.52013054235283,B,22.013972621581697,-71.5016286897231,D,0
Divorced,22,B,-51.365572950358874,E,78.5473714119158,D,-149.06346930894438,A,108.12897092594402,88.64142876461302,C,1
Widowed,35,E,-6.784823512380411,E,78.17869744418314,A,33.64598647726248,C,31.03557624127631,139.81934919590378,E,0
Married,44,E,26.775918873042627,A,-91.9990806246149,A,-81.19843049402664,C,17.677470329104615,56.64474630261982,B,0
Single,85,E,157.89807389820535,C,44.95333454302446,E,-200.62571596351276,D,130.55545300210062,6.3221029441272805,B,0
Divorced,84,B,28.594291893881046,A,-155.7036839642149,A,12.12217495031274,A,-78.27050004617907,-2.3765394474601367,B,0
Divorced,74,C,113.75820062637212,E,-40.78131272789932,A,-43.13364432742677,B,111.57313574045705,-53.5497614957951,C,0
Divorced,49,A,-32.227195697094785,E,-109.26455305473554,C,-19.322193925638498,D,77.96260595592686,0.13863832146874022,E,1
Divorced,21,E,-135.13155442504183,E,62.398132586663536,B,42.4163906391533,B,-65.78193652953381,82.45962690253012,A,1
Single,62,D,6.758382543374363,E,-116.3436726272026,B,115.29699900139552,E,-48.485086650428414,-30.080880950220813,B,0
Married,72,A,120.30419813995204,B,-86.90275612593113,A,-27.32905636858089,C,6.1733142947928314,64.24320987391482,C,1
Divorced,65,B,36.57881694857251,A,28.04486137493677,A,131.42125068246838,A,-210.8753036371923,99.23686119524035,B,1
Single,62,E,-102.75434111375978,E,-22.835758161042495,A,-167.38077565808322,D,-124.27964484302301,114.76399133791686,B,1
Divorced,30,C,69.19481360330757,D,-182.5377408204829,B,142.79583062927537,B,44.05172014777444,-3.0369256877831163,C,0
Married,79,E,-226.14847222156033,A,89.1176337848129,D,-23.245598223213435,D,-2.047513427300002,83.93587574928868,C,0
Divorced,34,A,-90.88413419592494,A,62.11510077588495,A,-63.93399015597806,A,-51.48283596154922,-259.5351441010451,E,1
Widowed,36,E,78.08927017352207,C,160.48451064247038,E,128.87417032169986,C,-25.831315941798195,49.22901610452903,D,1
Divorced,27,E,29.62222677081872,C,100.48560449048827,E,114.58344727975496,A,85.46937259872023,65.56617953335666,C,1
Single,18,E,69.75182467547741,E,-42.226744113864875,E,6.494727024836941,B,88.4441997490969,78.27961280272714,A,0
Widowed,28,B,56.47753841153058,C,-119.12999522376535,E,-19.776520279696523,C,122.6388190216052,23.8090424164588,A,0
Single,83,A,72.84042171465742,B,13.90211496381275,A,30.460471079798584,C,-49.227827095939666,74.74623908272463,C,1
Divorced,39,E,-56.531881685004805,E,96.08312861138863,E,-14.401310357897296,C,-10.665150702621776,-78.96724320631158,D,1
Single,24,C,32.16722775096836,B,105.51374025174208,E,-145.26436950047264,B,-63.50863469801409,2.5417473967321476,B,0
Widowed,53,B,84.95787624193638,E,-172.11029833994706,E,-257.11925560369707,C,35.18375672618748,71.77866306319638,C,0
Divorced,47,E,-49.22422127064374,B,-126.56326793212853,E,70.01999446826922,D,92.87880033295608,-58.48969762984662,C,1
Single,26,B,-7.98865414631004,B,124.05736308502551,A,-120.10785728277598,B,-144.04988036246667,107.97896367533966,B,0
Single,85,A,-101.51325356534767,A,119.59357148474578,D,116.5262556513881,B,-114.07951357684878,-50.03850111137371,E,0
Divorced,23,D,-33.60325089430626,E,-80.0194365717554,E,-58.932741132792565,E,-6.312762789305334,86.22825293334515,A,0
Divorced,47,A,71.41262748012703,D,227.0398100691097,B,61.43413904879619,A,-28.609893384676845,18.62876422412954,E,1
Married,87,A,79.87844888361447,B,117.31812411563322,B,149.53537375579802,B,-205.34729346071748,-167.82511018703724,E,1
Married,73,D,-146.72836403698062,A,64.15379411715895,A,-44.26562106667573,D,-20.932575439859775,-0.5286431789749629,A,1
