birth_year,country,marital_status,sex,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
22,Brazil,Widowed,Non-binary,-180.11749143602802,C,-101.00170326620102,78.31132883272865,67.33217114426522,117.02998279700118,33.04933482271413,D,C,-109.48450752160188,C,-7.545102866330761,E,1
21,UK,Widowed,F,201.22403704558255,E,-102.22672884377593,11.032717300120689,64.56108776964443,-33.51530486309117,-11.612950298743643,E,C,160.17435079907523,D,1.2315217644303074,E,1
63,India,Single,M,-150.1272382392601,B,72.925541599659,-9.570897003147754,-29.635247909085276,-131.23167410605518,-35.95968527007052,E,E,-77.58877718503209,D,-103.97258670521268,B,1
58,US,Married,Non-binary,51.0444110481014,B,-25.04170880234072,-1.0845302248740232,-174.185141805525,122.72019898788224,62.933326156780325,C,A,80.5043916680246,D,61.418472127328435,C,1
24,US,Widowed,Non-binary,-95.00158459323436,E,-45.98010513600873,-132.13082090166145,60.15830976399133,6.286692689353206,21.1739703457841,C,A,70.30778382117448,D,-44.29312666776774,A,0
28,Other,Married,Male,-150.8291612544979,A,-132.87833230899724,-101.6683654888281,54.456864404730986,-113.96865145099497,-30.60812584145446,E,D,-99.81075428022656,C,77.17696542928105,C,1
29,India,Widowed,Other,5.609047460207512,B,72.80282874009374,2.486666481304441,84.43170168532147,-23.853325122093537,52.87720971864089,C,E,-47.11004141979357,E,-48.69519652627282,E,0
21,Mexico,Divorced,Other,70.75364211399832,C,193.64590138902332,98.67553118172229,124.45573523764652,-7.57939566572657,159.60914697475815,C,D,-87.03854858983962,B,-3.261196891103884,A,1
61,Other,Divorced,M,103.5802737228128,B,-63.95194184443705,55.61699864863003,98.70327424600556,92.95716414801744,-144.31008919504873,E,A,-52.84658917543015,C,134.89017865390898,D,1
72,China,Widowed,Male,-125.59971012443269,C,-52.53145563071679,-40.51549280032557,35.26898396171079,54.1966788936435,-220.72132789298578,E,C,-65.09768240369515,A,-60.551353555845544,D,1
29,Mexico,Widowed,M,-91.5011176680779,B,-170.63538749276722,-18.090227445979163,29.75041446977836,-154.6097054908797,-177.14726759995125,B,C,-104.98242840181165,E,-115.86558181612207,A,1
73,Mexico,Single,Non-binary,-103.42151162407802,E,64.08806031147311,-48.13619285421499,-59.54930581709388,36.11954736402977,-30.787596264252056,B,E,219.05047372463778,A,-142.66293394545576,E,0
31,Mexico,Widowed,Male,97.9468430581892,B,-137.79843439406682,96.50932492723999,-106.32541346901047,27.9528368888588,-79.17825187044063,A,A,-161.56041188220527,A,-79.547298888174,A,1
45,Mexico,Single,Other,23.199506533506504,B,-12.187860138234779,102.69817295380206,4.873897957618267,41.53114384487226,54.134702602395926,B,D,133.6593604749558,D,118.38291445865102,A,1
49,Other,Married,Male,151.6345365101526,B,140.30313989933916,127.21459607375772,128.58954474326745,-43.44614914627836,-171.2345210074426,B,D,-162.76659380562,B,-123.02448005554791,C,1
44,US,Single,Female,104.5395540491295,E,139.90381536710643,10.232875542383507,31.283227926572692,76.0960137377633,26.165014171633405,B,B,-14.623474863751952,B,-4.589919524449175,E,1
47,China,Single,M,170.83308079533035,B,46.6460725960432,-227.92329307238828,-151.97940843932955,16.086727108073298,94.3873189870286,A,E,105.3901127318866,B,112.77055352652808,D,1
50,Germany,Single,M,-171.964071468255,B,-84.92187363010359,-46.66248294293905,86.88157244684848,68.38579497466847,54.695223396964025,C,C,25.37213687486382,C,126.68483911601204,A,0
44,Mexico,Divorced,Non-binary,-22.410606995909017,C,-12.24749667457528,24.33250139618081,-37.3004740636907,-222.0848159380178,-121.54549632652996,B,A,-103.2832226519379,C,-121.84218337929846,A,0
78,India,Divorced,M,17.73048857752054,E,-49.15369489088094,25.11567188543935,-61.581127854120524,-58.95626078381091,158.82706073013912,E,B,12.175781161058765,B,76.22100519901358,D,0
64,Brazil,Single,Non-binary,-1.26164784957672,A,22.70278804818609,129.18579618366962,-71.92949319053396,-109.0559136464466,48.116304516380055,D,B,-28.14786774557873,C,181.6734486861211,B,1
70,Brazil,Widowed,M,91.11897938266584,D,47.06598567185047,-29.162287861945103,-88.6497759455091,-59.728831637836066,-33.28398003140735,C,E,120.95158182734498,E,-101.39070738933604,C,0
32,India,Married,Non-binary,-35.88810194338426,B,112.96307239691501,48.651515137207554,-12.863220558501132,165.2619989680914,94.75837165049408,B,D,-64.46835247187708,E,-52.74945734499137,A,0
73,Brazil,Married,M,157.64248958357035,D,-64.75336970075622,-8.777453143421727,-62.176786028289364,3.1427191284074487,56.18157120113752,C,E,-68.44036527465416,C,29.565525272805036,D,0
51,Mexico,Single,Non-binary,73.56975908496662,A,192.3289800634636,-44.36749868529324,-157.03779816287192,63.896872843872075,-51.75191214334085,A,E,36.22385511978181,B,-96.36115673340747,D,1
18,Germany,Single,Non-binary,14.368099156938625,D,50.2627343651311,32.468858720756764,30.91904839952157,42.004336214737144,6.294192663227434,E,E,162.94588637685027,C,-46.07929296807976,E,0
55,China,Divorced,F,-188.49515927657242,A,-0.9139110915499083,10.350911967828118,74.96917127721875,-35.02802754790078,22.55746518474447,B,E,64.74739119336807,E,-172.4970418617068,C,0
35,China,Single,Female,125.55277768558773,A,-128.73638473837178,82.43930193392231,-4.722940685090949,-113.97228203341041,140.8040514771806,D,C,75.03218414143252,A,-100.43048814701882,C,1
47,India,Divorced,Non-binary,-79.56095446616285,C,154.16660238342624,-14.399411806580813,84.11918847534807,-200.0601511223101,44.928261532410914,B,D,45.493868301602944,C,67.303716734028,C,0
52,Germany,Widowed,Male,25.907664691204186,E,-24.095232911359172,-84.00952699799448,49.26515061025004,-6.301497778888969,51.354096727610134,B,E,113.19809038453839,B,165.57757820543762,B,1
36,Germany,Married,Male,18.660475145848405,A,-58.68500042752443,-3.2243848977398857,-28.861823128145186,-2.487733349664634,140.2439301431111,A,D,-49.52713701170662,A,-60.04683574353014,C,0
64,Other,Divorced,F,47.488805311308454,E,80.30555371771555,178.44833154613485,-112.57926033249777,-73.91666141010228,6.044705647398187,E,A,197.685461498125,E,-9.57475586195531,A,1
52,Germany,Divorced,Female,141.46587014210596,C,58.1872732321522,-9.400318066681928,-124.16500745504777,-117.04772260457592,36.81512263940212,C,A,-138.77581279561204,E,-52.39480314991221,B,0
26,India,Single,M,-93.4449212193931,E,10.414101847406048,93.31149277498048,-2.8431317022371796,206.64776154065464,82.97703093123037,C,C,-92.41056339306937,C,82.87458434073733,A,1
60,Other,Divorced,Non-binary,49.39171365337975,B,-11.452299832150754,29.799314620392455,-13.727967157246127,-158.1296178395267,-123.1598245401365,C,A,-25.0955223789163,D,6.839349215397463,B,1
52,Brazil,Divorced,Male,21.660412676008924,E,193.7037468571902,80.219251385359,-110.37770005198479,-53.1920033664843,-49.36273935733528,A,E,121.30763732633811,B,-154.69839921577574,E,1
76,China,Widowed,Other,-90.3370757868579,C,-222.28095962658506,153.9015285474297,22.507568411082477,-13.616053112052498,-11.372445547337543,E,D,-3.332505119656777,C,66.65247783725104,D,0
62,Other,Divorced,Other,-35.41292150099121,A,24.34610324256642,-32.22911046589258,-20.504378592910243,47.029087042830895,-4.278919660684697,C,E,-28.612789847271348,E,-114.48616734005337,B,1
31,UK,Single,Female,-45.06369418427666,E,-94.51841704379373,-103.39260616465396,-9.581996946513557,-84.43808110579833,92.4181230252092,D,B,22.086253647411986,B,-116.40599412143943,C,0
40,Mexico,Widowed,Other,27.97499011600838,A,49.76176273871863,-131.7390787000665,-52.118043947186784,-55.11925935465616,-57.77777336887806,C,E,-22.450880499941714,C,25.41712297030147,E,0
18,Brazil,Single,M,39.61710937463157,C,60.95047697786499,-24.733277018605833,-26.5471615981059,-119.90791841296284,9.08361441453835,A,C,52.65313427960522,D,-61.30114767270769,A,1
21,UK,Divorced,Female,-182.67650349304782,D,-42.501398378709,-16.271538091448118,21.874674691965033,-185.90765572696546,-197.57116160469482,D,E,-141.01637214635798,A,-35.32809375313983,A,1
50,India,Married,Female,14.53431966119289,A,-189.68143513820405,187.13341812585185,-116.20319967400879,176.64618620201225,-61.025894696708185,C,B,24.681544879536066,A,251.31288432092722,C,0
78,US,Married,Non-binary,18.849094576629724,E,-51.4480393970393,-80.10538692044301,-101.35448163119243,-14.84814614752139,23.207949138638067,D,D,16.702381263624304,D,-125.6551935660342,A,0
75,Mexico,Divorced,Female,-85.07560211761542,A,59.27048243949904,-266.16044281739386,113.53712152095237,112.73441960190833,89.44973443699263,A,D,41.62926000875575,A,-91.33514182626607,A,1
42,Mexico,Married,F,14.228860215422579,A,-67.44496572945964,150.5298116842097,5.014893150321911,135.31314266971538,-150.46060484300438,D,C,-13.629480200964439,B,48.81851615856082,C,0
53,India,Single,M,-15.849568977636016,C,51.35629666010969,-77.28925818590099,-5.936017661597522,-119.13882674400507,43.71035322049978,C,C,-28.446940612171822,A,-17.201260766999287,B,1
79,China,Married,Other,1.2824483679276866,A,54.93817123013112,174.9513051068227,78.75209584614174,-66.53258464441971,-147.52428034604242,D,A,20.781078774736493,D,14.153601654735985,E,1
44,Germany,Single,M,-14.789955670940182,E,38.7155328065453,77.29585961796602,126.4155291647992,-34.87343252410946,46.64075013969441,C,B,129.08139650241185,D,-34.100986391805215,D,1
20,US,Married,Female,-141.2394287375771,D,72.58608575224237,-20.742385386035984,-119.81464979113503,148.15117496088166,-84.61217384301956,B,A,1.5066814793022918,C,4.004994745641146,B,0
23,UK,Widowed,Male,174.91508174029622,A,-24.223109341225374,-27.371798355692633,92.78326073925408,-22.069743808979993,-104.17935555123385,B,C,2.7777312563826637,C,-68.36199986161198,D,0
45,UK,Divorced,Male,151.7916326677457,C,78.08488743258586,162.4259003588909,-102.3891597366297,0.722271776787924,119.61764345027093,D,C,2.7429832705980437,A,132.70689853633257,B,0
63,India,Divorced,M,-186.0656375661474,C,17.717151532283935,73.99104858429038,18.75978483958651,54.99011753342662,-43.83041584379542,A,D,-66.70180214508639,B,36.1684675403141,B,0
62,China,Single,F,-17.205728580294487,E,144.17316123073346,-6.734315092515808,-28.324188913203425,-39.02125488537344,96.597971637405,A,B,-47.910584612863964,B,-203.40805245802505,A,1
32,Other,Single,Non-binary,5.737467678806196,B,2.2539145211502976,-30.90843441507066,160.33107298978203,-244.31696613270665,-209.53104250734648,B,D,38.746667369416926,A,12.710821646391404,B,1
28,UK,Divorced,F,96.14390268787683,A,-7.926568710544145,-29.348613519089085,126.0274517222157,11.767031974234705,42.902490005971025,E,E,162.5748451108951,E,71.83717191418751,D,0
22,India,Single,Male,57.12369051078584,A,69.11862064944502,6.84007868643905,-45.06050756150877,-114.07669606177248,97.60167467509032,D,A,-31.87670547229981,E,62.27209576645204,D,0
64,Other,Widowed,Female,76.83686021827349,E,-13.010509635654955,-136.15145550338747,-92.72796300149092,-45.899136993602276,17.988095675710216,A,C,203.1182749651827,D,-271.4236482737471,A,0
39,Germany,Married,Male,-40.72569863619689,B,77.89470504430666,-174.82424999906186,67.19631383330258,-42.1580077995732,14.786067240865549,E,E,-9.32712108436603,D,2.4342117240994727,D,0
33,US,Married,M,-42.46032872789913,B,-46.62355417946169,-54.48548950450236,117.05497265741131,223.9601988323154,-17.461757190927898,B,B,-102.67447080663071,D,151.22425796327514,C,1
31,UK,Divorced,Male,116.82753553546448,B,-10.693469595193234,75.42176720097372,104.9212550238331,232.47432785722114,17.45727215929905,E,E,-68.5664149572472,C,9.97182637096569,C,1
26,Other,Single,Non-binary,70.08927759721614,D,51.71225711588112,32.69967631583419,3.6495231620376245,-129.90668667847913,-51.0856419588256,C,B,-85.98632322984477,C,135.3219090343108,A,1
40,Mexico,Divorced,F,9.57429122625501,C,-52.72018569297692,-71.93852308106413,91.29794240953109,-61.45732143320488,-43.722438576720606,A,E,91.65532167440632,D,-90.6312433384291,A,1
65,Germany,Married,Male,67.8638615186969,B,66.6165122604239,-33.90122269666643,76.13132858924078,-9.014145026460122,73.33111373424977,D,A,-41.264905443823196,D,92.16418789040331,A,1
66,India,Single,Non-binary,88.05019566822816,B,16.99828294711558,13.50899869859519,-107.46050238373466,44.56072839689496,162.12111515372513,B,A,23.515021530429728,E,-116.04543099009223,C,0
22,Brazil,Divorced,M,-44.02702067760719,D,-61.53123257284157,1.6549159959146302,80.02727112294941,-22.17805427917427,64.91452568604709,D,D,-239.83433290983243,B,79.49774372322467,E,0
64,UK,Widowed,Male,-27.68315402501526,E,-65.08317848271139,67.97411157604975,-79.77320857417494,42.48851336479488,-40.06559938887849,C,A,-12.846338105274176,B,39.850001451209195,C,0
35,US,Married,Male,25.571464684852685,B,17.707544352217415,-80.14774381215771,-127.49192307775184,-17.403370961018528,-58.43816611886719,C,C,-13.519058503191033,E,-65.52466524805108,C,1
55,Mexico,Single,M,-13.24954035199224,D,30.716156308707404,58.69508852277923,-63.020369677096475,-9.181798852262366,137.40304660235557,A,D,-66.43330591856528,A,-13.754393456985975,C,0
46,Mexico,Single,Non-binary,-197.8579496401947,B,-101.95891700301978,-4.578152773446165,-4.33121905496673,57.329548286845124,-153.04403623979624,A,E,131.63996917688726,E,1.4223545104623183,C,0
73,India,Single,Other,70.87059591961778,A,21.27409762215381,55.90808534539215,-92.02694033983272,127.4229581717351,-52.60855863302207,A,C,-174.14615376643772,A,63.12956621884614,C,0
20,India,Divorced,Other,2.371441291649408,A,16.2115813163328,-11.54755116158518,-61.27360401100427,109.4405231452971,17.38696950508598,E,E,3.8617676300481567,B,101.13233219395008,A,0
50,Brazil,Married,M,93.2753082069645,B,23.602518018826142,-73.95748539738553,-32.50327143535456,-67.34637693503454,152.6990864673448,D,B,-44.04549434245665,A,-68.50497393071532,C,0
55,UK,Widowed,Female,7.817807809044575,D,-42.988840136514206,-85.6982495336661,-121.99954397336701,116.68287299021311,160.03954406835769,E,B,12.490641207307819,E,97.74783773407061,D,1
59,UK,Divorced,Non-binary,227.54639761986928,E,-11.909867801963701,-62.5347903391011,59.76822939737978,-111.83271962312813,-101.09767520619448,A,A,120.36918695272468,C,-73.1905095862451,D,1
32,Germany,Divorced,Other,56.15844134635213,B,-57.93702234007103,-34.43495086625595,-166.77116412726204,-27.700511303669025,115.65322769257745,E,A,-56.783964618397555,E,249.49976710293288,A,1
24,Brazil,Single,M,-141.62407399574198,A,-228.8688586689415,74.88071311165179,212.40637193501354,107.85984796199234,-113.05457585057506,D,A,-24.283649829795266,A,62.98884998176455,C,0
65,Brazil,Divorced,M,147.8802034406686,A,-19.303895941434448,89.53907907460044,-130.409527673418,74.7814529540378,115.46543332305706,D,A,22.271670161416168,D,6.3526298507310175,D,0
74,Germany,Single,Other,-169.13719947835082,C,-98.82292822244281,84.95605683926465,-78.89448366151201,46.31825417988147,-102.82876085249629,B,A,-25.388237807474027,E,-132.58484237121212,D,1
46,UK,Married,Male,-50.132532290051124,D,-130.74500107107644,40.18008632600113,124.65280690678308,134.08578426018678,-92.47608407535412,D,A,-137.0448394917344,A,73.39517173949379,C,1
38,Brazil,Married,Male,151.72155836702603,A,-86.59607380677853,67.80192024805226,55.734768826272166,-74.61291149165706,-33.85289638638855,C,C,-3.6037270619417363,C,73.28080886066513,C,0
71,UK,Divorced,F,112.70481123616256,E,-54.12806119791899,-89.38583229496409,50.399651073046314,108.99207653811035,127.21885199294498,C,E,39.815698805629566,B,-4.11486074209781,B,0
76,Mexico,Single,Other,-215.4997878881419,D,-42.162990643486495,-179.3997966657168,-260.4680177085002,-100.63330265595513,-151.84173465740145,D,E,57.56935040715513,D,54.74545255754499,C,1
48,UK,Single,Male,23.835285116757994,A,62.5934146909216,76.04887886051252,37.75879412995153,-36.54708527994632,11.81575140493659,D,C,-5.376053305815029,E,52.28620776502206,B,1
54,India,Divorced,Male,9.134029076321216,E,229.4731315006165,25.40313906647465,-79.57468804956883,142.6474680488908,43.24374910127775,B,D,-30.915058572680433,C,111.08975690881779,D,1
30,China,Divorced,Non-binary,-242.6774434702256,C,144.8730824500624,78.65027444290968,144.66734005774634,-156.32031181021938,160.86755374946702,B,C,22.73008646102378,A,84.04784116606542,A,0
55,Brazil,Single,Non-binary,195.75687103456906,A,-10.81490862888292,-6.6099635780932235,-16.40028230701666,9.896349628571672,57.14994717480047,D,C,44.26858701729312,E,44.05147380876403,C,0
76,China,Divorced,Male,20.72089170297028,B,-24.319863897643433,50.26523303603295,-26.48609960419745,95.38720044811403,-78.61128407647202,E,C,-7.711839245676049,B,-4.562814870288012,A,0
78,Germany,Single,F,-3.6188649528117267,A,-47.47087378894069,-189.31477851679642,-193.21356069370472,150.74614422577403,-100.0538996814829,B,D,-24.396984525380503,B,21.540421168499986,E,1
56,US,Married,M,-108.07462745155027,D,159.4096299133784,49.392960873928374,-85.95048751424468,57.103953900797634,361.61425344847333,E,D,128.41960827495816,A,-20.463365087314074,A,1
25,Mexico,Divorced,Male,-18.03440669075507,B,23.095239543339197,47.82713859396586,-315.8256573787405,-27.53522554937638,-129.49872022667597,D,D,0.13036292712830644,E,99.31048800198465,C,0
27,China,Single,F,163.65613123945047,A,41.917247395712096,51.244005492429245,104.06174871250585,186.89100915734852,138.6707014424893,A,E,206.78502648848234,B,-83.80280132767031,B,1
40,UK,Widowed,Non-binary,-35.77557088007598,E,27.812574230774974,-85.18734156693957,131.45454814502534,58.19292547571682,-8.838536803206951,C,A,-28.871478142678125,B,38.76099919104165,C,0
61,UK,Married,F,-50.627975779712855,A,-40.375788070330934,-97.63734286341007,-12.146592589970323,141.86523872668425,77.37869642497951,A,E,134.58953638274264,A,42.5746717259686,A,1
70,US,Single,Female,55.61655622126555,D,-12.722308902608257,91.39681563184955,173.11824806135655,-0.19493736925673694,190.89233837313006,A,D,-62.601665624219606,B,35.76911868789702,B,1
42,Brazil,Widowed,Male,-47.5823367588288,B,-134.44126567084447,-347.11418934312445,148.87458917077873,126.40419370969423,222.27121549604237,D,C,131.88789007965124,E,-92.01023244371767,E,1
77,Germany,Single,Non-binary,40.15113204846132,C,65.35871135623198,-143.36067393806405,193.57157804137512,-63.19766482930851,-97.79083790899516,E,B,-97.68466880550736,E,-70.10942206672931,D,1
26,Other,Single,Female,-93.17961905882154,E,-45.11080227107438,35.10043026320699,-285.53414912879043,-97.48929596880215,-50.263825757212764,B,D,-111.58191181614225,A,-8.78394561166206,C,1
56,Other,Single,F,71.75621907160668,B,43.14670240382173,-70.73381867235871,-120.069345964787,-54.60830290225428,-47.17913718517156,A,E,-42.53137489110932,D,-62.89726206981967,E,1
20,US,Single,Male,-6.306980989375422,B,-89.43053283574763,-103.7390776619234,-19.424055849411946,192.7690969274299,2.4488787505334906,E,A,-41.43718871036483,D,-36.11615996443759,D,0
25,China,Single,Female,-34.43376603333348,A,-111.68431871770686,77.89961105818846,16.057454093301978,-62.8123678331321,-57.46307577657526,E,A,105.5481061022682,D,16.574668237118058,A,0
29,Germany,Married,M,86.1226391356205,D,68.9545801681943,-56.9539149608072,12.912176230206688,-56.67404443541536,-114.43974735218252,D,A,-129.52335542530147,C,-20.86872768412231,D,1
61,India,Married,Other,141.89482788794527,B,21.872958996547258,-125.91576691580318,-51.28711223199217,-37.56071388531533,-46.90514918650862,A,A,87.80801308072525,E,2.165367969337502,A,0
57,Mexico,Married,Male,-83.85844288566673,B,54.70794805432907,36.61307632881077,-93.00883552982427,-73.90793848276913,-12.81516214310213,A,C,105.2798006437285,B,-114.59407729941647,A,0
73,UK,Married,Non-binary,41.934377702206845,E,10.129916184592751,2.8601607173365213,89.38002775042163,-140.75607442523898,-5.359983104433743,A,E,-190.62867449589277,A,126.28379040691328,C,1
43,Brazil,Divorced,Non-binary,-36.3402651967429,A,118.94645969899385,-51.836543212198585,21.838390069838002,86.10822865818426,36.9831875521559,A,A,3.959890247875956,A,-118.92135014891467,D,1
38,Other,Married,Other,-41.13837450424258,A,-76.63732718188385,53.689403184060524,90.40135474110342,186.989939509733,-43.37809839418993,B,E,-99.68221965355585,A,-68.08781118889294,B,0
55,Other,Divorced,F,-103.48138448811362,E,-4.054811490601351,-146.3906308238435,207.888451740317,220.2745446830455,-19.3791475222269,C,A,-18.985445106057945,D,-149.65391905035563,D,1
37,China,Married,M,36.76528900193488,B,5.744308880240983,20.523406513670075,-132.3840580946452,-24.68533369397538,2.774032008537277,A,A,-58.57553247109411,A,-24.701592143409595,B,0
35,Other,Divorced,Female,8.94237357034145,C,66.6396553179176,116.57562037849564,71.01012024840297,-92.76165683561669,68.23321502538847,A,E,27.933218329984992,C,-56.97433322528245,C,1
53,China,Single,Female,-10.84275784919753,D,-174.10613680253428,75.46999665454051,63.544521877197425,-28.64942527932032,50.132817071006606,A,D,102.40470451414727,D,-27.04788061444845,C,1
74,UK,Married,M,-135.31176955755072,E,169.73332801353055,64.76171363730158,-0.5382613598285146,29.436756098495355,-147.9325252969326,E,E,-167.30571344904658,C,57.272614776789375,D,1
19,US,Widowed,Non-binary,-19.169014950426245,A,-47.827646948608866,-22.763945363112008,-180.15693752604335,-12.76883277175881,-143.9308609111876,C,C,-125.88354977338447,E,-47.16882609688341,C,1
43,UK,Divorced,F,144.4246898190314,C,-75.1723732204412,-69.96817977567312,61.95927876377528,55.74501486613871,121.7558523177348,B,E,114.19832833176429,B,132.2277345134665,B,0
38,Other,Divorced,Male,51.90129222156432,D,-61.584966542623754,29.015364832059753,-6.90523329054232,-26.141186025113957,33.16217380257244,E,E,-87.1110808909499,E,-42.12471592492961,D,0
39,Brazil,Divorced,Other,-86.40236183168632,B,-61.33828819345079,-117.32566336472132,99.70186816531898,132.64410966732567,-31.30170094267013,B,D,41.39288067611314,D,1.164971859095547,E,0
74,China,Single,Other,-106.14896915592374,B,-73.8786742586752,69.7784868165402,-78.05899260564011,35.50335745468528,-89.71532688152082,B,D,-21.629948077217566,E,91.38111704351465,E,0
50,UK,Single,M,-315.6483738767551,C,197.50916051320175,-39.711545842643986,-15.179913491794819,-194.4093829534599,0.3855907591666868,E,A,23.087527378495796,D,129.43221489677808,E,1
78,Germany,Divorced,Non-binary,-80.6876051578969,B,82.01773972682872,221.88158328764342,-10.5399141939087,-65.95587922184892,-60.7855999240501,B,A,-196.04801406427597,E,71.78225155728254,B,1
39,China,Single,M,73.5146641746978,E,76.73754590528242,13.964333812355505,-35.5608379426106,20.99284113677642,-144.80626385972707,E,E,41.530516067340066,C,109.29548539193061,C,0
31,Brazil,Widowed,Other,-32.391066825484046,C,5.070148228918804,-40.8319246628115,-42.072129873671635,73.24384847854249,21.938091714904083,B,B,-44.94168745696322,D,-148.32967215441383,B,0
19,China,Divorced,F,52.01947164241434,B,-22.34871135392099,-14.128426301880156,54.847502032775296,-38.34477183163886,-54.51490734016659,B,C,64.33012303801834,B,-31.892300908589625,D,1
64,Mexico,Divorced,F,-235.54097849436852,A,110.12391203134027,-92.74163384500433,157.7018735559837,-49.07158779458846,-116.00682741046404,C,E,-61.25844619986549,E,8.567313324850982,D,1
32,Mexico,Widowed,Other,-33.891479171769234,B,-57.8489719139913,-232.83198087604086,-94.34481032074062,174.12468618379785,-54.83887080161336,C,D,-58.06760469244866,B,-57.34132253491627,A,0
76,Germany,Married,Other,-60.827348579926635,A,54.4762875623845,-112.6254347348872,180.62332947128746,-37.51143401195815,134.0161702985609,C,A,36.21971620230763,B,-31.99289545990579,E,1
36,Other,Married,Male,107.96428820984335,C,65.84539762932154,5.7008587586847685,-89.20384899057677,12.548793860300385,65.30024880416657,B,B,-101.62281116636125,C,-76.12233558212223,C,1
68,US,Married,Male,-16.259786583746052,B,-106.80269351182471,96.94347865183029,-83.06981709717692,-28.685662152102122,36.282930776287145,D,D,45.15709921080816,B,15.640973927508112,D,1
58,Brazil,Widowed,Male,-34.05198553500246,C,-59.14079483858296,-162.4186668362085,-119.04604304740234,-67.32044737467184,-24.798987343685955,E,B,-7.22902598012511,B,37.78121920686153,E,1
76,Mexico,Single,Female,67.81145280375746,B,-73.02555211655802,-43.48522829555237,179.89312316447712,67.06806391244378,24.764786079917716,A,E,-88.80782030356819,A,-34.5354643678578,E,0
78,Other,Married,F,19.513201925122647,B,-113.1515969713712,-108.0206226607196,205.7163262678924,49.088538892178,-19.998346838640355,E,C,35.03808700461579,E,-84.90289283600782,D,1
65,UK,Divorced,Female,-158.64680405467794,C,102.945538035641,-43.19746275582259,56.45705955828828,-44.28989465658552,12.08773719977801,D,C,-3.621679045272387,B,-26.713061345104844,D,0
24,UK,Divorced,Male,3.798879693413705,A,76.34870211696517,27.82020128067164,-66.17312610555958,-86.45820188467388,-25.065078195644507,A,D,19.065123370036556,B,15.895171454395953,B,1
68,Mexico,Single,Female,-135.58478842406612,E,-53.737829993535435,-108.28647217434393,106.20309951950586,90.48380057949565,84.9525350387556,C,C,0.03956534350189793,E,0.7164514189829637,C,0
21,Germany,Widowed,F,-140.22659687331463,C,-51.026819280635884,-42.473995951448146,46.53748770973999,80.77507904283583,-8.376031874800132,C,E,-114.72580613384757,E,174.80044089622177,C,1
42,India,Married,Female,-88.68862255173504,D,-56.603140311890755,-106.60474255040778,32.69776652536805,-37.53646429042929,19.013172163127194,D,B,-190.74928858830964,D,-85.33795070578357,B,1
18,China,Divorced,Other,66.1166023267493,B,-72.98564513244573,-30.151994954961076,102.93452828849703,-74.19677190467868,-277.3361449743803,C,B,-20.77941874279908,E,127.79745758797758,A,1
70,Brazil,Married,F,86.32775007489441,D,38.6390923211196,-14.15117253051763,-215.77439407579894,-46.93633574558427,159.95795927466574,A,D,-36.26198204479344,A,-69.4640767502167,B,0
66,Germany,Married,F,-9.617704781993016,B,70.07935709079047,182.8238788182855,-114.26008633275553,-99.01425091229362,0.35917594361858735,A,A,181.07550059531695,D,-71.70613099994073,D,1
53,Other,Married,Other,-58.49351074306283,A,89.23084788263608,-80.38312901139693,18.718715784905264,-109.39849432122108,-20.863681719916162,C,A,40.53399550296431,D,-14.300033850400595,C,1
24,China,Divorced,Non-binary,-73.54211432360566,D,53.86227486790378,-89.51340613552412,-86.25207610650267,56.08901953926965,7.8858661181608944,A,E,23.209890221552136,C,10.546869895084715,D,1
31,US,Divorced,F,-19.024850901488634,B,64.55833452038136,1.064571530529413,-102.53072144623232,121.2045134688682,-173.78770691887928,C,B,-92.82073137238542,E,52.25168842988616,E,1
38,India,Widowed,Female,47.92247773586872,B,-117.90899326669955,-162.60377406851666,-33.2731077778645,-150.8634633279292,-24.535181739713103,E,B,109.02156317957431,E,-29.515357851273027,D,1
75,UK,Widowed,Non-binary,-123.56520614441682,C,8.42953204658003,-24.495407900198295,61.252442592670384,-228.21879437103468,-83.41996544748304,C,D,22.479290493846463,E,37.12959966684416,C,1
34,Germany,Divorced,F,16.547185456106764,D,63.840236347685945,25.45525488027673,84.11355609178368,-200.39425798047236,28.168424757411138,D,A,-67.44626979496424,E,-141.17088157245837,D,1
32,Germany,Divorced,Other,10.710800727192204,E,50.682098412527665,-19.17000129744778,6.369635694942505,65.2285505655702,-20.081325859737113,C,B,105.81540680224978,E,103.83563529426173,E,1
78,China,Single,F,-4.477752247886104,E,-39.78271719449192,98.76495200629553,63.421032105674556,-8.057337547231356,-142.87802262447548,B,B,27.566826065633187,B,47.42611516488471,A,1
26,Other,Widowed,Female,127.65950102994682,B,0.1772409879132146,-111.48439204120122,-42.453003884193386,99.69580038457252,26.319600903584433,E,B,-36.226028770000944,E,-114.22424993142658,E,0
77,Brazil,Divorced,Non-binary,108.78769319726675,C,114.71844431413216,56.419440139169744,127.3886549828502,-46.69178532109872,40.932568339349636,D,E,-194.91249156687124,B,-92.81035634765871,C,1
79,Mexico,Widowed,M,-2.553334120645373,C,174.0272488274587,-320.38524357095315,-117.50521900346453,45.536929462573596,32.641423144836985,D,E,-118.68251982650501,D,108.41056064101835,B,0
46,India,Widowed,F,157.97812305404284,C,-108.85280487191451,-83.03217530548659,-43.8581676710603,33.19294637567963,63.8321709543135,B,C,188.57290273481078,D,52.133370763709266,C,1
