faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Jewish,B,-195.78072902627156,D,132.20940297448507,58.13730910774593,C,E,50.99308460878991,163.86396071327337,B,0
Jewish,C,-4.391328000299468,E,171.75385295145037,187.9038850358217,D,E,-102.99667973141207,193.81514524098978,A,1
Other,E,170.28754016521071,C,-15.611013628680027,-142.62718168872215,B,A,36.37132379941924,-104.1280998023821,B,0
Muslim,A,-138.4197278177567,B,-73.61138640446386,44.8726857118359,B,D,-26.873364795710426,0.9749709020113191,C,0
Muslim,C,55.98882742733674,A,-15.964191453661938,37.0879903499872,C,A,148.52560306757474,34.10575632311323,A,1
Jewish,B,13.504301512960994,A,-67.55576803885737,-195.57833174321595,D,C,-18.609988566136913,-197.1534932881462,C,1
Other,E,-11.707215339340014,E,29.174975046808655,-23.667436250427798,B,E,63.76247417937264,43.847122974339406,A,1
Muslim,E,-121.93529392359335,D,-17.95073867939881,131.70838841799133,A,B,-21.68003541355498,43.814642175190414,E,0
Buddhist,D,126.96935711611064,B,-38.36706771785921,-117.2122473828723,D,B,45.46456773021857,172.6424970237601,E,0
Other,E,7.886241445737814,B,108.37089273738039,3.2429253491838206,D,B,87.8219638857114,-19.530238509925766,C,1
Muslim,D,-96.740092001207,B,30.25263747029905,94.16592997852811,E,D,-54.7633296080136,-85.21363477760856,D,0
Muslim,C,-101.46328821246078,C,-65.7478074787043,38.02591177799974,E,C,222.5216304711666,98.79649815517224,C,0
None,E,-13.336323225218472,B,-46.046343685838075,-15.211368197612101,B,C,-280.55111819039934,121.3858527785294,D,0
Other,C,-10.076612530079437,C,-9.786943678181148,-25.929070553689947,C,E,273.1847644549846,-74.8567283310342,E,1
Other,D,-375.67030549614907,C,40.86383685518239,5.700690806006213,A,E,66.83450882645515,-100.23759558415301,B,1
Muslim,C,20.193491007542207,D,-80.79902212301855,-57.93369825190119,D,D,-57.749613237101094,76.58396933408548,E,0
Other,B,23.957175222423967,A,61.853735507313225,186.34892163809192,A,B,180.05915845869544,-214.1516174270685,D,0
Hindu,B,29.925446167150426,A,-82.14292689586337,-43.160926562413835,C,A,-85.77999711761119,-75.87122483731797,A,0
None,D,51.321464724246624,E,-17.832074290698653,-245.7405928173369,E,A,-60.09665607486077,-3.5064843841257534,B,0
Buddhist,A,18.505044897766123,D,5.872054957684556,-106.67706859241599,E,A,-95.2638992399586,-191.68285313946706,C,0
Muslim,C,-37.41411487689908,B,21.3509055688239,84.30768683812929,E,A,3.777454324348769,-73.70664951395243,E,0
Muslim,E,-4.363139809514291,C,-174.27543816363874,-143.7452822358759,B,E,-22.405301229213322,-108.99413122413348,D,0
Christian,D,-51.197177998596345,C,-106.82466174449242,109.09188147741567,B,D,-8.775786902667596,44.69336771374016,D,1
Muslim,B,-22.60823009531434,A,38.75003348093091,110.84732985674539,A,D,-74.54621644775023,-207.4189845184447,E,0
Muslim,C,60.66894651223089,E,-100.6093778304936,42.60285703751339,B,D,71.31769418476676,18.728596074679178,A,1
Muslim,B,89.83411658949885,D,176.63729492450824,139.4924143490076,B,D,-9.890032641297317,66.00092378183969,C,1
Hindu,A,-56.67412803500075,C,-230.96565814365638,-28.042939190535265,C,B,48.602278140547185,-31.682943287141203,A,0
Jewish,D,-216.58771166270608,E,-38.68127708968423,-36.81686688383713,A,B,-34.7695816608725,63.617149322142595,E,1
Buddhist,C,-49.47922027364305,C,-76.82002758682917,-203.1805369012097,B,C,90.6043356397489,120.59513983220351,A,0
Hindu,A,23.939737616912836,B,86.12900260898203,-8.321194430284189,A,B,-81.51095712907134,-47.005023119301526,C,0
Christian,B,-13.4187926995472,E,-166.4189022461233,-135.83235181088645,E,E,120.47886988767213,-92.46671007305945,D,0
Other,A,76.12259087583968,B,-99.72233744220104,28.809253544092535,C,E,-111.22839615225986,-164.4502208841293,E,1
Jewish,D,166.34357346047668,B,97.6718189293764,59.210418116242224,C,D,48.20843169418139,-185.02205058101197,D,0
None,E,-44.113024609386635,C,-69.24543075287393,68.31793546376493,B,B,36.40850517095647,-31.85014414014421,E,0
Christian,A,94.5545338243752,A,164.044517679047,15.380921369562603,A,C,24.15783596900411,-90.8835187045607,D,1
None,C,-24.391979347088704,D,-9.545104394267513,12.702051621661642,D,C,-155.5141032231781,-25.914320740129597,E,0
Other,B,-9.359059363829367,C,-56.562051487148125,19.609967502424826,A,B,44.798363474909685,148.99681611274934,C,0
Christian,E,-108.5477307021851,B,55.58118938521098,-48.6963348891397,E,E,0.5661215277993606,148.52378301352437,D,0
Jewish,E,-75.0865567327886,D,-63.07107840120415,14.308951350736876,A,A,-183.72157217360413,0.7205299225806803,A,1
Other,D,132.64260744208363,E,86.11426103756257,213.09178889965503,A,A,-95.99842862722582,-85.03093068897618,E,0
Other,C,-41.71253646290083,D,-46.05104254220614,-22.73325549929242,D,B,-20.13709709766814,-38.32515978738959,B,1
Hindu,E,-24.81819381339756,D,103.85959253295202,-94.57619444875617,D,E,66.76074682328007,9.11919372069729,D,1
None,C,-251.3448204403752,C,71.33754043332729,15.011959600537464,D,D,18.954595103120333,-98.09612857071205,D,1
Hindu,D,-132.568826424146,A,112.96626518669154,146.17651186497395,C,B,44.34771755450314,-97.9964248831606,D,0
Muslim,D,-184.6539396122193,C,5.92734240846123,-107.24360220649982,B,B,-54.515145747213246,181.21861532521254,A,0
Muslim,C,-58.58935180720442,B,82.88081709605518,-26.320810507269016,E,E,-160.90740914924493,31.862700803487513,A,0
None,C,101.91325217072891,D,173.927766811619,184.50079778884984,C,E,66.24670388304855,-30.348611309977564,C,1
Muslim,D,-187.70425534631693,E,141.72790218202658,-154.96591187015383,D,E,19.490372952216507,-24.41361989915784,D,0
Jewish,A,38.48207659255593,B,54.920604208051,-64.61268234474284,D,B,-119.5596808189156,128.81647811296344,B,0
Jewish,E,-154.8538297115721,C,35.89152601891076,72.85459983015096,D,C,-63.36258378328217,119.52364025864794,E,1
Other,B,27.802460303825928,C,-105.66285501632021,144.74571372720416,A,A,-27.33756218645304,149.05158164755875,D,0
Jewish,C,11.338977991795444,C,-44.777077650636784,-27.000459114375865,D,B,-45.743405552399565,-89.2693877351369,B,1
Jewish,C,3.1525742775610954,D,9.634386847368768,1.9150009802418797,E,C,73.30936989702624,-43.46936853818118,D,0
Buddhist,B,6.696035991871321,B,132.0892881483416,109.91710094678669,E,A,-15.019703602028628,-54.41376335976952,C,0
Muslim,E,-59.16994094015734,A,35.67570087408358,51.96716700932477,B,D,-40.65419733456672,107.98067758096192,E,0
Christian,D,-8.571659879524196,D,-18.74764155957796,-2.236280937316192,B,D,-46.48984417481283,3.66801814857221,A,1
Jewish,C,-104.22179602286248,B,-141.01233425658276,78.5940818044643,B,E,-36.429946701996826,-52.84379717308796,C,1
Christian,D,154.81750824444543,D,214.74193320802738,-74.18804364745279,D,A,-223.83759443056883,104.45305226668364,D,0
Muslim,D,-54.86085498513752,C,130.54162189739876,1.638803768313861,E,D,175.9758179984419,-77.57342283364645,A,1
None,C,-10.930728111381411,B,-51.072977490016235,8.259429726329177,A,D,-160.51270559866103,69.04818024075998,C,0
None,E,70.18496947488721,D,-103.73287977631679,-100.89161565468028,A,A,49.84545834618442,138.8859992394561,D,1
None,A,-62.531507052735805,C,112.89388096085568,-222.8037329237711,D,B,-37.57999282661043,-78.63679895276745,D,1
Buddhist,C,-37.56726566846172,D,-32.10734705053394,-8.856754301786077,E,A,139.10632524368899,-78.00851794212504,A,1
Hindu,D,83.8792403624015,E,-33.78283610408062,-66.31629619148188,A,E,-103.73395655445353,-100.40217239530584,A,1
Christian,B,116.93000483779579,B,-106.62208323571505,179.17860668446156,C,A,48.94918963055034,173.28821344450125,E,0
Muslim,E,-50.75495203502126,D,14.474310823895761,170.45680237608275,D,B,7.728374393506285,55.54707912509276,B,0
Buddhist,A,-135.12665946051854,D,-12.269633444043873,25.554876283265592,D,E,-185.86799331908543,-22.21882074870883,B,1
Jewish,C,-108.20535133193634,A,145.75891292116754,-21.195796386605284,C,D,-118.26798814283954,6.447901277173582,D,1
Other,C,-29.834165603713743,B,-22.47211026857897,76.49331214159896,D,A,2.622973855424667,-165.8981167432974,D,1
Muslim,D,237.87168574287514,C,113.82455990115614,4.753431808082397,C,B,57.19480208885685,-63.51928642541692,C,1
Jewish,E,59.34640623024846,B,-36.617240030469816,-90.98624489780795,D,B,61.24604136797943,-88.87005989215943,C,1
Other,C,77.55252783467247,C,169.24188821161778,58.238232360609146,A,C,268.75214580712543,-61.96300667360435,E,1
Jewish,A,133.41281170740294,B,-150.41726801649534,-165.3083373497268,C,E,-35.3884097320655,32.55382412168849,C,1
Jewish,C,-47.94660305288447,A,-175.46567891993885,-127.95057243028715,C,B,35.55666316882476,-25.095833795450073,A,0
None,A,-52.48359647471479,E,58.02802857029795,-17.034621259917905,D,B,43.146969110315666,183.44466844317995,E,0
Hindu,D,0.7669800173335897,A,123.01651235814168,-97.76176818504905,D,B,-32.590340912816565,-57.0085178028921,E,1
Hindu,C,-59.33023364759813,B,-101.46395317350607,-53.756582269564625,C,D,-35.930246357839835,-78.62869720188174,E,0
None,E,48.05634009153864,B,-33.74568479825293,128.4881335488871,E,E,116.92039889918667,-66.53347622002094,B,1
None,C,-107.70080469582702,A,-5.8429879267674885,86.64024031392434,C,E,-8.970773753215749,-49.78063518730774,A,0
Hindu,E,-134.2152709928012,D,-52.643907968378976,-59.18516303684767,A,C,70.6256687849524,2.6165734331908173,C,0
Muslim,A,44.15597634015819,C,128.91327227024038,-28.636429552194382,B,B,-91.49859905554109,121.80089947738044,E,1
Hindu,B,18.590054292818866,D,40.584784921647184,-68.32135710922131,A,D,58.896975695217115,11.852508087778995,D,1
Hindu,E,161.8313854614747,C,-68.62556042928912,18.86402410051146,D,C,-48.61217589052912,-175.96569932880985,A,0
Buddhist,C,67.94216963394733,B,-92.11561303014311,114.36731845061834,A,B,74.01786023576824,151.23365705720903,D,0
None,C,-8.861026695712484,E,-36.63445074402866,-26.187266763922217,B,C,-212.96130006471245,-78.71678288574037,E,1
Christian,A,-35.66202475488025,E,25.37664722580626,169.62208326799484,A,C,28.93568810179951,-18.608717223464975,D,1
Muslim,D,7.448559155452092,E,2.2977843186193354,-34.93880584816082,D,D,-109.29085885393522,74.07941787683289,E,1
Hindu,D,-88.78067596138676,E,-23.3904529110473,77.75840382670623,B,B,-68.86124025772784,60.303980850305415,E,1
Christian,A,33.04482737291438,E,-32.524882823735716,-49.245080110598686,B,D,24.648189105837815,-40.98731278055748,B,1
None,C,49.9487588573079,B,92.97548053836088,70.9451053633459,A,B,-99.53048642503097,26.999970680971234,E,1
Christian,D,-20.171156260715236,D,74.72091877123005,-96.21138900343517,C,E,33.885916292543406,114.61391120418216,C,1
Other,D,45.708011137800064,A,62.71603513866627,-53.762952625474746,C,A,40.08428909482403,3.1914203787747413,D,1
None,A,-122.14883736029363,A,73.7208019149405,7.64562425532711,E,D,115.26339784168525,110.04353603263526,C,0
Buddhist,E,-200.61486138325523,D,46.18683428425799,50.87004600068713,E,C,-135.11644669614017,-131.0815541853148,E,0
Hindu,A,1.6453210533680953,A,-56.499128106635744,150.79984875956893,A,C,57.5524986979302,127.35375162168259,C,0
Hindu,D,-68.83890951557484,A,120.6203838090876,-47.52064426473507,D,C,-69.03781109582823,-54.25708034270049,C,1
Muslim,C,129.09483600635252,D,-79.19451192773991,-20.66499855510246,E,C,68.46811830962474,18.486843842565474,B,0
Buddhist,C,135.0984846041665,A,55.22135411342972,-1.853551459498921,C,C,-283.3749917698803,41.23644017583589,A,0
None,B,-59.3327413118794,D,-84.9188827953628,167.0015367419411,A,C,79.00107002169382,-23.703551498946617,C,1
Muslim,B,23.32164428872991,E,47.42884480299925,-4.578410350845463,E,A,37.788281150615575,-81.51846738084673,A,1
Buddhist,B,211.90705614341695,C,71.10991035202667,-73.44490908773966,A,B,-110.18300892207546,-58.7369263402565,B,1
Hindu,B,-56.68391013614751,D,65.5452311126696,120.20231916496382,E,E,-28.24721277187072,-172.96650850318795,A,0
None,A,-0.3644913741418248,B,-56.17802323232367,82.62358253516614,C,A,-91.53411240655579,-44.52302580186036,D,1
Buddhist,C,-20.796589486519306,B,25.476702750913162,-252.28326706768263,B,A,-164.97036665053722,79.77056721516853,A,0
Jewish,E,23.796717021285993,C,55.412343101616266,-88.52202782513503,A,C,107.66718047391353,-87.74264614309567,B,0
None,B,-17.655135547221292,D,-124.31935241387784,-78.98853012472622,D,D,92.14513849339609,-41.83279193370405,B,1
Buddhist,E,79.39482501121873,A,72.04531218066113,-0.02599982144398985,B,D,-66.98645941202545,54.34550824996093,A,0
Other,C,-119.11966668418448,A,-75.22747191029873,89.23200455671275,A,A,85.62155841665351,109.99767686217135,B,1
Christian,E,161.31501681917862,B,-52.46474851259221,148.21533416567055,E,D,-149.76920498410115,-149.98411388822322,C,1
None,E,-3.4846835865844543,E,-83.03678541983881,182.7599909511888,E,E,32.56113956646875,66.07928569448117,B,0
Muslim,A,-125.38554935089633,B,89.40451834819713,-16.86156351319566,A,D,111.06246775673385,-172.97365371188312,D,0
Other,A,34.53666591105686,A,143.76799949364388,-43.594131093070445,D,D,-14.696337288955027,22.22909395536764,D,1
Hindu,E,-145.42734470460434,B,98.10616851127642,84.76969286657297,E,A,-140.55673924045053,-113.04654945067627,C,0
Muslim,A,6.679823327280363,B,-110.40755528586914,-100.52090588914724,E,A,11.75370966968311,-6.174464058808217,A,1
None,B,14.047850396651429,C,-118.40458717350329,100.60192598837826,E,C,-69.1251629329913,42.495699881439506,D,0
Muslim,B,-37.47456991703741,B,-94.38283101713677,61.416461535996866,D,A,153.34666852713636,-24.87029441934504,C,1
Jewish,D,-141.385012044936,D,85.75964385463548,37.49061337389128,B,B,-21.931838805615868,-149.51472527645507,D,0
Christian,A,-47.05441601875053,C,131.8596953416357,-119.18861143515238,B,C,-35.65099470517868,-149.69442067250068,E,0
None,A,6.129898068383474,B,96.84160328454296,76.58758829738971,B,D,66.38506083889129,-28.37867798755831,D,1
None,A,258.5089972767748,C,-8.537864113285035,12.905576046227015,D,E,-82.02522703181312,-48.16799386286254,B,1
Muslim,D,130.88856661069954,B,-40.52347665859925,66.84431449005088,A,E,155.3007364604318,-68.78855670443438,B,1
Other,B,-1.547798264728333,B,-22.77926469222507,179.51907268217616,A,B,-14.972769472899374,-44.24461041497081,D,1
Hindu,B,-9.816378246394022,C,-155.970207714582,14.025312181209001,B,A,134.34378826396417,-108.87825649867804,B,1
Hindu,A,38.291541225823025,D,-67.88353720931691,15.042753369143227,E,E,51.81166816350217,4.071511485272918,D,1
None,E,-242.71454649653577,D,-25.56631598185487,3.322911408910647,A,A,148.535774893151,114.48159134203311,B,0
Christian,C,-68.94660739224588,A,-9.356360751050067,-33.009689836335845,A,B,-61.79900006681661,33.68353868954362,D,1
Hindu,C,-58.779547266401835,E,-62.043830514488484,-9.374994723446296,D,C,-103.83066479864098,-213.35182096873618,E,1
None,C,3.738511891897268,B,125.17836230256314,144.35396268671374,D,B,-124.1517579013822,67.32946689953825,D,1
Jewish,B,-90.33478204929149,C,136.41454397981468,129.01163885465385,C,D,59.243957471541705,-132.72188274783085,B,1
Christian,D,-1.1613528504283295,E,137.84858552947924,41.12368476908406,A,A,36.82473950174323,-136.06551521983488,D,0
Christian,B,157.38149199652787,E,-69.21192757185355,25.005529754253985,E,B,-85.29868822872214,32.19992327697278,C,0
Muslim,A,1.0814561355556993,B,89.6146808760997,-3.946587338966269,D,C,62.91412175046275,190.4457796595839,C,1
Christian,E,40.60034735456781,C,45.60943278849457,-25.648925957695567,D,E,122.77381096430378,0.8748993740432717,A,0
Christian,C,-50.628591043981515,E,125.62146559684125,120.32068273828591,C,B,-204.97587166615438,-52.1189168888168,B,0
Other,A,-24.432695108123035,C,34.373198984063976,103.147843743548,D,B,-187.32553086246648,-127.40325139137956,B,1
Muslim,A,-87.14694301024699,B,23.74710747402764,60.974837370176175,B,D,116.28908571069259,-22.62108366084489,D,0
Hindu,A,-171.12957844250911,B,3.358213942826889,-95.48296176070266,C,A,28.319966674569706,-82.78711701868126,C,1
Other,C,-121.9401091003173,E,70.41178002945374,33.5114863689907,B,C,132.24078483582704,-60.51494294565863,B,0
Jewish,A,-160.67718205912104,D,-161.9297466459539,-151.1411086169555,D,D,114.3765419919164,-79.21714764702894,A,0
Muslim,E,-14.377982595265696,A,32.95767203750542,27.21344345793133,E,E,97.62287893121999,-55.38096523580827,D,0
Hindu,D,-79.82548087542047,E,-48.58352618050048,-148.3945580750552,C,C,75.87789380499235,97.4034720336068,E,1
Buddhist,E,50.52567072894251,A,-23.83163366515743,-154.95021397565824,D,A,-114.43096389536946,-246.29119471740708,C,0
Jewish,B,19.31955820042045,C,66.61915795908499,-23.390703864118638,C,E,-114.27714131312905,91.23497048925366,D,1
Other,D,51.424999373482436,B,-229.23432322450995,86.34125819665528,E,B,-45.787873030904144,-17.05610704865905,B,0
Buddhist,E,-72.79754386169134,B,35.396681305348906,5.258672725173756,B,E,-20.56177656327357,88.868205863576,C,1
Buddhist,D,13.89782653069064,E,-2.1815204816695557,-204.39341075483392,A,E,9.73365920063047,-15.80868496879591,E,1
Muslim,A,-196.10163986760128,C,-109.94087379446094,129.0938204658542,E,D,-197.89733731386298,-3.036900018264091,C,1
Muslim,D,-75.50827121570829,D,75.95029223790249,-225.91325672740192,D,B,21.544942973032814,-29.534847708929906,D,1
Other,B,-136.7719961671756,C,33.69405117733716,-52.596681853576946,D,C,-100.99975847427982,-57.00399520379494,D,1
Hindu,D,-42.740613723334725,E,-45.38090284317787,-79.57006191519305,B,E,6.334960610267597,51.96426519092879,C,1
Buddhist,A,6.667845911796035,E,95.35561351559157,-91.07896278735564,B,C,147.35452423492544,153.90408391585848,B,1
Jewish,B,-39.07091552658062,D,-5.503435787780752,-85.12637321412917,A,D,-65.78815679494626,-153.01611526347568,B,0
Other,A,-13.617490083723837,A,-229.80970895208696,120.12755075729183,D,B,-123.81103794274293,69.88488311513414,A,1
Other,A,150.50248050804413,C,-99.71162604252028,-44.151988582122655,D,B,-128.15405848856955,-5.862979557692411,A,1
Christian,A,-4.762425783483724,A,-158.2066758186358,-16.919531422460707,E,A,72.44948911329557,-60.891902101282824,B,1
Muslim,A,57.88754546629252,C,9.81445275939916,66.86618155413205,A,C,-40.494358954366014,41.23912986503241,B,0
Jewish,C,-175.77889907438805,E,40.143663184435425,-50.47337064489225,E,C,28.56951609754063,-99.23365006257526,B,1
Hindu,C,-0.9271527585730857,E,-128.381999067372,144.00626414340286,E,E,164.07037360498356,-127.76476124710231,A,0
Muslim,A,-72.5664135851084,C,-101.3078190193641,-59.43474253681269,B,C,22.725097213293797,174.39209378078323,E,1
Muslim,C,65.46163786495009,A,84.20669060907686,97.56281112620611,E,A,-92.53370742756616,130.64129641616458,E,0
Other,E,115.38886435228488,B,75.22989872950919,-1.1604889553284365,C,D,-111.64591761262001,-206.13161494755258,E,1
Buddhist,C,107.92817561635614,D,1.5821070401974386,-102.57033434314316,B,D,-65.23030305893012,-118.98108538449223,D,1
Other,B,12.977384740114559,D,10.335861648115811,121.14694185729127,E,A,71.09812335512432,89.1635047973292,C,1
Jewish,A,3.346719198646522,A,16.47396515573486,98.97151756891812,B,B,90.85891263508456,211.4619765507293,B,0
Jewish,C,14.228552049634416,A,68.66411469259299,-98.03108376546754,D,C,229.0021648637483,-149.68543380372853,B,1
Hindu,D,-168.61591745937338,A,-44.33316221116699,147.43630566783744,D,C,-12.655668896419098,27.768835019752704,D,0
Hindu,A,-14.07315493490289,B,-25.856743511759557,-182.46977786687196,E,E,110.35610192513299,155.1539282594041,B,0
Hindu,C,56.757897861860606,C,144.78245397955257,-96.53785889318964,A,D,23.466377996734174,94.84434946214155,A,1
Jewish,B,132.7801850482581,E,96.5595712026609,-82.78405670641,E,B,5.178026301769187,59.42535493207534,E,1
Christian,B,-73.28953922414925,A,23.292210600735213,24.880953335843444,D,E,40.99850725244023,-114.27518707605459,E,0
Other,C,94.02585930549392,D,-125.51158942127982,-17.407409116786194,C,E,-141.69209274189257,42.56826741227751,A,0
Christian,E,-4.37499328547463,D,-23.22428939500467,-61.49754721028553,E,C,-38.49977994351666,-59.408588850472654,E,1
Other,C,-94.81525309150025,A,-6.286681051201337,-103.88152681768065,A,C,34.21662224664042,147.03313817466724,D,1
Jewish,B,-65.46665376329594,D,18.330085424892044,99.35040916764663,C,C,-170.89077901080393,-34.72912776168537,B,0
Jewish,D,91.15875512003952,A,183.3885953513299,-35.21391520170343,B,B,-198.22967169199038,4.763335351025484,A,1
Muslim,B,-172.92328777683193,A,47.56041777972582,-66.4633969317524,D,A,-81.20726197675866,-28.836871354777465,C,0
Buddhist,A,-107.49955802947888,B,101.60375329297986,-148.93977692044763,D,A,95.20452518869483,-13.933224727145257,B,1
Muslim,E,53.677423539041214,A,-68.10558968120621,-183.08319940101973,B,D,-28.48590919972431,45.86642615574736,B,0
Buddhist,E,6.277699360949564,A,117.15576605321402,-105.02248881282455,D,E,-100.11906937461899,77.26423891505637,A,0
Hindu,E,35.0307096940498,D,-94.83841620637288,22.50182011710765,A,D,-20.2190773937523,-82.00706713428889,E,1
Buddhist,D,-88.24331690276175,B,286.0539415414903,146.39525657183802,D,C,-31.539436519022203,-76.85258583705264,E,1
Hindu,B,74.22031292265055,C,42.91828847677244,-96.64338798159848,A,C,-63.16642154324863,-80.34757387752674,E,0
None,C,51.97847581064193,C,-159.21340890399077,-184.3157381107818,E,D,-118.85771008982763,37.107134438133194,E,0
Hindu,D,-56.09938591760907,B,104.84586910666292,-14.619919774302433,B,D,44.57183174470491,176.6149272778663,A,0
Hindu,B,78.23787609180705,C,82.60855964739058,93.63273047090122,C,C,-98.66373002133065,-83.58558552786961,A,1
None,A,70.93822217221101,D,105.04472450276174,-92.84181679481947,E,D,-122.1324048064889,215.5671251430886,E,1
None,A,-18.042336341797277,C,26.1868922461027,156.1306418920537,E,E,-23.554236610760114,117.50642726513887,E,1
Other,C,-4.962375986747855,D,-77.07149530388764,19.82377623948482,C,D,-43.33490052228275,91.8622204749666,C,0
Christian,E,-220.35298204111143,B,10.639475546911198,69.01105650376925,E,A,-143.69982622944912,199.46949357393444,A,0
Hindu,C,-200.31916718401575,E,-44.57402970011036,0.9563937366768228,A,A,-6.333536256260534,193.15688573170095,A,1
Muslim,A,143.95181123034737,D,45.32785953460926,32.676312044878784,E,B,-172.26242001113786,64.9952268963064,D,0
None,B,-111.66756236013778,A,25.335612732751954,92.44455277664044,B,C,239.07560864894245,-14.889686187627424,E,1
Buddhist,C,-3.03123709896897,A,95.29132043553979,234.6823021649168,E,A,23.19558207125169,-95.86209253097931,E,0
Muslim,C,-31.057907490974817,B,-142.29215306054616,-47.718485383917056,D,E,35.17152189701098,55.83562263293369,B,0
Other,E,-27.880471545221553,B,-6.320039255255507,85.33637182785637,A,B,-17.469361932633092,194.48267480219974,A,1
Muslim,A,47.25615180802212,C,87.63484679124402,-99.76438006664786,A,A,57.24646149352617,-155.36987096010117,D,0
Hindu,B,40.431297034383,C,36.773208844298985,42.46571169965656,C,C,-13.507471746864338,-28.84175782559435,D,1
None,D,-62.80498351520142,C,49.1484128484405,42.5087583543568,B,C,9.322466644324775,-41.442739195028075,E,0
Christian,A,13.499379371880915,D,28.12571672597235,-49.466715729128076,B,D,-14.403943350004008,-1.3885255201035724,C,0
Other,C,102.599859526002,C,83.10681313063512,-98.64737021887127,B,C,-76.9773421332717,-101.07746372094961,A,0
Muslim,A,21.238352103254964,A,26.381971731132015,29.308043549849817,A,B,-31.314541198749456,-48.47782903361792,A,1
Buddhist,A,-70.9452981207634,D,51.39658545882541,-103.5767303308483,C,D,-75.44511503443138,40.160531301144935,A,1
Jewish,A,26.38519053499303,C,-131.131596117367,-5.403580417812453,E,C,-140.8326157676104,-127.79384989024987,C,1
None,A,-8.009307721114537,E,-82.18524643646766,-40.86597357602814,D,D,-165.84288272929885,63.632757370231744,A,1
Buddhist,E,-173.89299858054105,D,-39.19582472388707,-85.26067699121401,B,E,81.82586794603606,59.12405826602166,B,1
Hindu,D,-27.990352970074046,B,-119.22347468468342,-53.04871457897605,A,B,59.701130893041345,-75.79117265336977,E,0
Hindu,E,19.770992169088093,C,-160.59654088552554,-118.53333010798464,C,E,136.8744277056252,-109.72777044701334,D,0
Jewish,C,-37.03965463709213,D,-160.47767650796197,22.728270668555847,D,A,-82.75711258048358,-88.18857452000401,C,1
Other,C,89.6575886466903,E,-94.09875769597724,-30.306728977332252,A,E,-126.17180884167234,-34.1715777413582,A,1
Hindu,A,-234.1129161813038,B,-51.69438120194481,12.473997313931175,D,E,156.44956372009236,-125.09557109181124,A,0
Hindu,D,-75.65777248422884,D,93.62265495529887,-227.88822452567427,C,D,42.51755532081719,26.88187175452761,D,1
Christian,A,175.5958283761043,B,35.22091988646962,-15.56605752571763,C,C,-150.95960206891607,-98.76681112957726,A,0
None,A,-56.54536182143243,D,117.21806524250842,86.79901839991027,B,D,-21.391526618952696,19.05103040880129,B,1
Muslim,E,32.8225242835407,E,104.10563131406458,-34.32181153208816,B,D,131.43422582893297,88.12106427061526,D,0
None,B,-128.3562386887172,C,15.380034174922514,-106.19451453740243,E,C,-0.8742695053329869,45.02401003047597,C,1
Christian,B,31.250421844925775,E,-65.35230684190168,16.86738761956341,B,E,185.9104526088343,-0.3867031341590072,C,0
Muslim,C,-41.03849996469193,B,-99.03897929785572,-96.3268656528113,B,C,-177.78735194607793,112.43166705551026,B,1
None,D,-35.63608174271403,B,-52.649515706711405,-89.79427890690118,E,C,91.69682257334134,-68.58206231311223,E,1
Buddhist,B,-104.31109654704873,C,-37.37374368209927,128.9520177292194,A,B,25.78920679301218,-67.88129755982834,B,0
None,D,-68.13331458627833,E,5.301835854319922,-21.687548202042915,B,D,-31.63584886411435,-180.20095432772646,E,0
None,D,8.034390748524531,C,234.50575905683118,-6.115820727311298,E,A,74.51477452275824,-13.776375036328242,A,1
Buddhist,B,-94.22158085913107,B,-12.44974053086315,-64.30774439154371,B,A,36.20779075960927,-22.63280421410883,E,1
Jewish,A,-147.5979722873234,D,51.0564480579518,2.9810581000116234,B,A,-56.708615007302186,43.00160480222733,D,1
Buddhist,C,44.69798112702768,E,-63.65828088731386,-56.57778155054699,D,B,123.03250147506755,-118.48453804436122,D,1
Buddhist,D,-119.91084500249005,B,-9.64672238765904,-124.730293230831,A,B,184.42591929370903,-87.54650344559988,A,0
Jewish,E,-33.60818184200108,B,-54.41288619903104,-115.46515207537873,D,D,-53.05964268737365,-14.95609313676392,C,1
Buddhist,E,-58.639099125835024,C,52.21524737189338,-75.58798853874079,D,E,22.725088172547533,-71.20623377371625,C,1
Buddhist,E,159.00252550339,B,118.73647761232743,-234.24207846889692,D,E,-37.9583780500175,-26.09541089555834,C,1
Buddhist,D,-89.75223648235642,C,-24.865461648662034,-20.433065616300397,E,C,-20.460065605459825,82.10772815330174,D,1
Hindu,D,27.215765630547743,B,122.27220290712131,43.3830627792119,D,D,72.13306282426532,28.080512865655894,C,0
Christian,B,-155.63261728514811,A,4.465199457346864,293.0260302708068,E,B,-71.70054283301546,-156.7651337671413,B,0
Hindu,C,-113.69261893125702,D,-150.66535515286432,-35.024939779580755,B,B,-79.80774891105301,8.535935555032568,E,1
Other,A,125.23614910189617,D,51.13982916355984,-18.101314953061333,A,B,-32.960265396001304,-100.38755433794661,B,1
Buddhist,B,229.8451552541889,B,115.27172112742782,-71.1440588809923,C,D,-101.39182542443466,-4.431805976811563,A,0
Jewish,B,156.3913956369058,E,-9.539726702172354,-59.25461817578926,A,A,89.59840904431218,493.98526761164777,A,1
Other,B,90.8203796401519,D,-154.76535407335706,-84.05633962076912,E,C,-57.630199339883625,121.14101866310763,B,0
