married,sexuality,Age,handicap,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Divorced,Bisexual,34,Yes,-0.4305636459525703,C,E,56.88573565175153,C,-143.64132070132985,102.32196939103038,122.14152399702687,C,0
Divorced,Heterosexual,41,Yes,-23.755032540398428,A,E,-96.04858562859273,E,41.11191946502096,-36.45889533606918,-7.837212458444058,C,0
Widowed,Homosexual,46,Physical,-87.26939504618232,A,A,-3.55092520560249,E,19.94889665104064,95.6846823402053,-115.20982319680917,A,0
Divorced,Heterosexual,77,No,24.279700491344002,D,C,64.99725969196145,A,-19.98271118074906,-163.1447480285667,-151.3159917599192,D,0
Divorced,Other,44,Yes,22.956558581382346,C,D,-147.90670068429645,B,-155.60210943408904,3.3202448354271428,16.820907020524107,A,1
Divorced,Other,63,Mental,-36.051423018593745,E,D,151.22769427508317,C,75.28833463198902,-159.5814307370401,-129.4949073843138,E,0
Single,Other,78,Both,-94.49118003786779,B,A,69.7713742273139,E,223.27837240537724,-19.517423057744523,43.79101068811651,A,0
Married,Homosexual,57,Yes,194.98911008183174,B,A,44.00129721779301,D,-109.05582496118168,-53.98913355965318,-13.273751647256175,C,1
Widowed,Other,38,Physical,-118.63803148878125,B,E,63.8471503825787,B,-137.27245912293108,-57.71518499738303,-233.20243148162353,B,0
Single,Other,24,No,70.26874965932997,A,B,-107.96020932964332,E,-17.670696330777407,-109.34840486182895,-18.302882359724496,A,1
Married,Bisexual,50,Physical,-189.41114103459242,A,C,-57.15931002127128,C,-28.533298965948855,113.05753857336309,10.947065045218805,C,0
Widowed,Homosexual,68,No,114.518733608626,B,C,-16.323757811557556,E,64.47746647860035,9.821495985040121,-85.47191598123483,B,1
Divorced,Other,34,Both,-40.370036437496005,A,E,-4.562707003874502,E,-2.9313963894442443,78.61311051134986,75.96136596399418,B,0
Married,Bisexual,56,Both,-131.77107987778285,E,E,65.70355010514402,B,56.60073588612845,32.97740102779682,-155.81537136693825,D,1
Single,Heterosexual,28,Both,-117.26759743812194,C,B,66.08979492624911,D,-33.96853885748193,70.24623146831446,126.2221091107937,C,1
Single,Homosexual,73,None,-58.321279190659546,D,A,-240.08232408967544,B,-11.16145745266923,4.444153322463797,-22.483288291673663,B,0
Widowed,Bisexual,50,Both,-14.70731416749935,C,E,30.43866695436912,C,-6.864929629626737,122.42581338003957,-42.166239542668926,E,1
Single,Bisexual,72,Both,-79.63179041630042,E,B,-51.18776639717601,C,-100.63295124853764,154.28254359529336,174.5811803237232,B,1
Divorced,Heterosexual,34,None,80.90259879342544,E,C,-35.62029843723218,C,199.2694858080507,-18.94078743616277,200.35017073573417,E,1
Single,Heterosexual,77,Physical,79.78588621194595,A,E,78.97078296560917,E,101.5967513359612,72.40291884538522,-201.92031939511816,B,1
Single,Homosexual,34,Physical,-43.463970684518465,B,E,-59.74593198181446,A,-133.14251547014723,-30.899255934662595,-8.648408155253733,C,1
Single,Heterosexual,69,Physical,-2.8186251409859633,A,D,-187.68655810572244,D,-198.65714815658885,-96.02021141236044,-69.90674947096157,A,1
Widowed,Other,66,Both,-192.03953539675905,A,B,223.44786757902094,A,110.12229825781196,12.478372619684146,159.54910436448108,A,1
Married,Heterosexual,53,No,44.45071271099601,B,B,-99.82841491885459,B,29.503222948746,-154.58083351141036,47.36819668406114,E,1
Single,Other,79,Yes,5.630928948259193,B,D,-22.81800542283989,E,-33.62221913266946,14.099684223086303,32.80009822892374,E,0
Single,Heterosexual,19,Physical,3.974357941479667,A,E,-101.95216420646278,A,23.13380916865742,64.08487705486988,-40.684090428240054,B,0
Divorced,Heterosexual,32,No,114.01274607716971,C,D,-95.93763315213548,A,-112.01005226509588,-141.15947119342403,-108.80503736308056,A,1
Married,Bisexual,29,No,-20.083807733759258,E,E,121.65552769934953,E,-80.33514590041591,106.3543237303374,183.03391505850138,C,1
Single,Homosexual,33,Mental,100.90121528325591,E,B,118.54777235776217,D,34.97060730171811,-166.07086867204265,-241.9445178046702,C,0
Widowed,Heterosexual,26,Physical,-77.20887770050395,E,B,14.965645865354535,E,-89.15490362901724,-0.2288105489776994,198.5652443725209,C,1
Single,Bisexual,71,Yes,66.08631064253436,A,D,-1.0888259272376652,C,-204.14528073650203,-4.392597460797971,-174.80466304617644,C,0
Divorced,Homosexual,32,Yes,-70.29967751985436,D,E,-106.34228186287764,B,-180.51502491627448,19.79336087974697,-79.03064093888341,C,1
Single,Heterosexual,74,Yes,-34.682172750468695,D,A,70.40614662031251,A,-44.223403307675504,-206.46327887740986,20.15823023110437,A,1
Divorced,Other,34,Both,-65.2041010018763,C,C,-42.29203118017856,D,40.90342408938826,-44.324756336251546,-25.3646229925281,A,1
Divorced,Homosexual,56,No,-144.863215612497,A,B,53.20962042083266,D,256.3482299572386,-72.31771378319891,17.874335208877397,D,1
Widowed,Bisexual,39,None,-74.66731212886312,B,C,-167.8644462211648,A,15.7234046996168,-97.34464321851179,45.79342823318186,A,0
Divorced,Other,79,None,16.809136806267716,C,E,66.90409221663836,C,-52.04719696575331,-55.96322693133493,14.695015780218307,D,1
Divorced,Heterosexual,54,Yes,83.30328381578241,E,B,44.99002211627034,B,-57.768138878353504,18.149890000355402,-90.15505022295453,E,1
Single,Bisexual,58,Both,8.049607774634087,C,A,32.824202505610025,D,25.44514959882943,-51.576914793055174,-215.92320751188026,B,1
Divorced,Bisexual,73,Mental,-206.34116068743938,B,C,111.42689343996115,D,-9.971342547589396,-120.5395123850433,-43.64149102981525,B,0
Single,Heterosexual,76,Both,-101.94827158421178,E,A,-67.91961801729862,D,12.716879007978097,39.84613016408014,-88.12181258134495,B,0
Single,Heterosexual,65,None,-11.660150352624658,D,A,-49.65758866903958,C,-103.78320679581579,-25.96716197081243,38.489452592325286,E,1
Divorced,Homosexual,72,Mental,15.310234637265244,B,C,-26.92650397731841,C,121.65307160534944,88.58943614237754,-130.1336444421284,C,0
Married,Heterosexual,19,Mental,-41.78129034305106,D,E,-129.79748046505168,A,-87.94392961482636,-15.711949083983018,-25.662011020928873,D,1
Married,Bisexual,36,Mental,-33.01391346976009,D,D,-59.31889857597016,E,16.969108069525227,124.04555185568368,-48.61905874517522,C,0
Married,Homosexual,45,Physical,-165.97400505348034,E,C,113.11207423387353,C,-13.837938269582208,-136.27120556387956,-67.05773576559847,D,0
Divorced,Bisexual,37,None,68.91682049563039,B,A,36.776775347024675,E,-56.26260158990968,-142.31396775384232,-6.609205195470283,A,1
Married,Bisexual,44,Yes,-81.46625718595509,B,E,-39.29816140093621,C,133.4022688795192,63.573699419301555,-69.25804634657871,C,1
Widowed,Other,76,Yes,106.93376178910592,D,A,77.76777369322434,B,-179.9786802546218,35.80286254849679,-0.4165453758835839,B,0
Widowed,Other,19,Yes,25.51751955084719,C,E,37.92866176407753,A,32.568380551004914,-232.029576356265,-49.748212910035846,E,0
Single,Homosexual,76,Physical,52.01254520244037,A,C,122.01315064263383,B,-97.53420418787664,99.54023012441321,-98.3361901127805,A,0
Widowed,Other,18,Yes,-67.99743862086383,A,D,-227.52494333612088,D,-96.9182773664538,-2.9089287016512357,26.15569240220464,E,1
Married,Bisexual,27,Yes,5.355784282444906,C,E,47.62464776985412,A,45.83627826044773,-69.54966103051545,-36.21548224233365,D,1
Single,Homosexual,57,No,-6.144816832406278,B,B,171.44228168543555,C,14.485587473103115,-73.90232071320376,-131.9238463810261,C,1
Divorced,Bisexual,66,Mental,-61.929694544471936,B,C,-18.432168763192117,A,-97.13581773107019,63.15791379944081,78.09820189632339,B,1
Divorced,Bisexual,47,Mental,40.82620139915206,A,C,-135.18648685728635,E,9.809644165627528,59.7651642199048,145.17002972471914,D,1
Divorced,Bisexual,19,Mental,-5.17721974569003,B,A,71.12935882826108,E,-194.90716039659048,74.75000024756949,-137.08412544495056,C,0
Single,Heterosexual,64,Physical,89.63259895685611,C,D,77.50934009137438,A,18.445573081911622,52.12192117050719,64.56793224235703,C,0
Divorced,Other,52,Yes,-52.40651810261062,D,E,-27.27152758014707,C,-89.34886509612637,143.3865092536388,-153.5405992330519,E,0
Married,Homosexual,34,Both,-152.54348354372883,B,B,-177.70385863968653,A,24.281593661240723,-156.36556727704175,-127.04536076428303,A,1
Single,Homosexual,34,Mental,-80.62458464053678,E,C,-157.0929649631279,E,-195.45557080832953,-85.92364124325151,182.65713203139887,B,1
Divorced,Heterosexual,62,None,-11.144655173664079,A,C,198.5919037299517,D,-72.44557212886997,-68.87232936893997,207.99754350034746,A,0
Single,Bisexual,42,Physical,31.838181416439546,A,B,-85.78621258137102,D,65.24918242173696,36.75817300435169,89.40805094700056,E,1
Married,Heterosexual,24,Yes,97.58969457567785,E,C,-118.8210710635085,C,23.24109964433131,118.38394577884578,53.75713963617669,B,0
Widowed,Bisexual,25,Mental,144.74633851797887,A,E,75.1497195051957,B,108.26098162271352,27.598569433807857,18.549137885863292,B,0
Widowed,Homosexual,23,Both,41.9302953008516,D,D,-56.47541115650153,C,114.12883026543057,-77.35900473979697,11.326919693536034,A,1
Single,Other,79,Both,37.5276328849804,A,A,24.68262588167576,A,97.14398861372062,-48.387804292329186,-43.10815797041744,B,0
Widowed,Homosexual,74,Both,-45.46664780994444,C,E,82.14854506612107,E,-46.49189111156722,97.17297118050435,-50.61198734643223,B,1
Single,Other,36,None,-275.48893075991464,C,B,-92.06005441362728,D,-44.16069794043381,17.83488809852813,-126.74691630476929,D,1
Widowed,Bisexual,20,Yes,-21.18300531706428,C,D,185.52174945215395,C,-12.216937405195589,-85.62793320575392,-23.931867645617658,C,1
Single,Other,25,Mental,-175.35983351071923,A,B,-51.958123834860814,B,-98.17688044636719,-157.7714421117034,45.36849963259403,C,0
Widowed,Homosexual,65,Mental,-64.97604163268427,D,C,-36.872309102074006,D,25.731446422336912,-4.537554136973878,-2.887024082284306,A,0
Divorced,Bisexual,32,Both,-31.83353659446711,B,E,-83.57888832557143,C,-84.4044435178195,62.594727234023914,37.117298001959234,C,1
Divorced,Bisexual,73,Physical,-70.02827138211784,D,D,140.84119271974475,A,79.02314821432711,56.23791458477747,-132.47858613970493,D,0
Divorced,Other,50,Mental,-20.916074404987945,D,C,-201.12325328505486,C,-131.0713921584879,-166.05212545662005,56.37156129848934,D,1
Widowed,Bisexual,27,Physical,-56.102907181813976,D,A,-125.00148368080559,E,-35.461066098730875,-44.4340944631405,111.68400059946244,A,0
Divorced,Heterosexual,58,Yes,-28.013505755356356,D,B,56.736452824302916,B,110.42163585999734,-193.2541342141411,19.10264477272579,A,0
Married,Homosexual,56,No,-8.04489196838121,D,E,-50.568253362354994,A,31.11086911521984,-148.97306994961258,-232.0560100071176,A,1
Divorced,Bisexual,22,Physical,-13.788167354442876,C,C,141.50381217795146,A,36.82216300370471,-116.01792469300636,-47.923870169413654,A,1
Widowed,Heterosexual,67,None,11.204066772517688,E,B,97.47921963667197,A,-263.37337947717674,-196.8433949038926,-11.752460723526099,E,0
Divorced,Heterosexual,27,None,-19.417081384258477,A,D,96.49379667653736,A,32.03648240842455,-213.5073908193023,-175.62327867037774,D,0
Single,Homosexual,51,No,58.6777943138555,C,C,-92.14811805989723,C,-16.175760861615213,-12.692538686589222,-47.44603147615289,C,1
Widowed,Other,57,Physical,-19.25238624135674,A,A,-65.00939895842299,C,27.567173132160782,-82.06226237992634,-107.43503008661384,A,0
Married,Homosexual,42,Both,21.13405823396899,B,C,205.09818426246008,E,-14.230921861120116,-36.59047577472011,60.06341562524421,B,0
Single,Bisexual,67,No,253.7949610861522,C,B,62.54316162782928,E,128.17402082899284,11.486442157364165,58.05574540500138,A,1
Divorced,Heterosexual,71,Mental,-229.96540590751079,B,B,61.41291161698914,E,81.36037626436918,-40.51457012821198,-34.01151173009684,E,0
Married,Bisexual,74,None,87.29177962812703,B,D,48.279825512234126,B,-99.6063055118485,-55.58814684005571,4.878059987385068,B,1
Divorced,Heterosexual,23,Both,-5.33047560093606,C,D,-99.04985447124805,B,-117.2862247317934,-0.6703977263664683,-43.30912806322901,D,0
Single,Heterosexual,30,None,44.90126690358064,A,A,-5.386778069852369,B,-37.41757408474785,109.7008929823432,-57.81081137184746,D,0
Married,Heterosexual,41,Both,58.32116481822878,E,E,62.50286143622446,A,-90.15573993767947,-34.994114327103084,121.57688850935725,B,1
Divorced,Heterosexual,70,Yes,-12.0892383387484,C,A,113.29950932501221,A,67.97075024715643,-51.28616033379099,-89.82047998547236,E,0
Widowed,Heterosexual,56,Mental,-5.906504253785972,E,C,-49.62548806087089,E,-161.47732869805827,-67.09157814429916,36.36440305647917,C,0
Widowed,Bisexual,60,Yes,91.17539404030084,D,A,-55.914381887799514,A,-96.39058815325356,35.979113278706556,47.21902445724482,B,1
Widowed,Bisexual,63,Yes,-93.21944399230382,C,B,-84.2484441539308,E,75.32036422684502,-180.38392505576547,53.46805244579621,D,1
Single,Other,66,None,-74.41262124462385,E,E,56.26734457426201,A,83.15751797808795,-202.45800796551183,185.04775108013635,B,0
Divorced,Bisexual,25,Physical,-107.65662239617208,E,B,-99.25623166490209,C,-203.22074428538238,-101.36988984412052,23.839907577027216,E,1
Single,Homosexual,33,Yes,216.42230632638854,A,B,-4.189987457005592,B,6.77094070547401,-10.106206145702302,-58.81724348367603,E,0
Divorced,Bisexual,61,None,-2.3715692474402608,B,E,198.81726408350505,E,39.6623130209945,14.577266949517545,29.18915574734292,D,0
Divorced,Homosexual,64,Both,-84.0975637657875,D,A,-121.23476278431404,C,11.15876519671042,-46.45018506350879,97.46670112020624,E,1
Single,Bisexual,50,Both,67.39335632217993,C,E,73.14830350375222,A,-161.4208735106302,-30.629556613801583,40.88444921391597,C,0
Married,Bisexual,75,Both,2.9605599352532455,A,D,-69.29724752986604,D,-33.29976820581278,-26.465387741299473,105.47347673633256,B,1
Single,Homosexual,22,Yes,47.9701367651513,D,E,-0.41931636510432774,D,77.75427743965793,57.90014566778212,94.07982679691588,B,1
Divorced,Heterosexual,21,Both,-79.27050846658659,E,D,-91.77658644835009,D,-60.526954464676145,22.924231571409376,174.22794608259147,E,1
Single,Bisexual,62,None,-7.870305318539937,B,B,-4.534752582495197,B,-24.536028058352137,51.05153229477403,-115.25726129908367,D,0
Married,Other,55,Mental,-29.489854819488144,B,E,-21.23618187510114,E,-89.18692542031474,-193.18128889528776,-26.058594830690463,D,1
Widowed,Other,33,Yes,-11.741957013955103,D,B,-42.97381579816917,A,7.240910728474245,-84.31915869705877,55.236204887606554,E,1
Widowed,Homosexual,47,Both,-15.048584104891072,E,B,-112.3413887696652,C,79.90157191799521,-33.17722137488605,-95.40470769405167,C,1
Single,Heterosexual,27,Both,130.79421755575567,C,E,148.70630525944642,A,16.00539749167496,-65.27049228083403,-110.09645449748697,D,0
Widowed,Other,75,Both,115.39924503051151,D,E,-72.4013107234783,B,21.67152311361026,51.83834027578905,-10.581547159191217,B,1
Married,Heterosexual,60,Physical,-118.3678312603637,D,B,0.3000978948883004,C,65.55848970714548,15.55543103823856,33.46906532222963,B,1
Married,Heterosexual,52,Mental,-141.21228846742943,E,D,79.5477747828209,D,21.348305095865424,-202.02037818345738,-27.44682083047632,C,1
Widowed,Heterosexual,24,Physical,115.17286479175131,A,A,-153.79094954384158,D,133.83278464172625,167.64851049703952,101.55256891032562,D,0
Married,Other,22,Physical,157.68531328005017,D,A,15.605095863222452,A,-150.4504016808182,-35.13344726303606,-86.51693129999045,A,0
Single,Heterosexual,29,No,-55.202610012698905,A,E,-81.46853037920548,E,6.727864801985955,15.50044763458433,86.5659402968634,B,0
Widowed,Other,76,Mental,91.18799603275318,D,D,130.05891924990064,D,-59.278334355529715,-23.877895027151354,-54.308775671640205,C,1
Married,Heterosexual,48,Mental,-114.49256086017974,D,A,-198.85802571858318,A,15.70122886217592,5.781071919011716,-104.71198820914427,E,1
Divorced,Homosexual,43,Both,33.46722598428476,C,E,-47.81484014934364,D,33.81212670473505,-6.823437723856965,82.07586280182686,C,1
Single,Bisexual,45,Yes,137.7562348125165,B,D,-138.17001346217802,D,134.4032198274358,10.842872164848838,113.99448830841447,D,1
Divorced,Homosexual,66,Yes,98.4043007803424,C,D,131.9535563044312,C,-68.7485961057171,-46.91955241558779,-9.530791014144027,C,0
Widowed,Heterosexual,59,Both,-137.56362107264943,D,B,156.89606085971505,B,-143.32104440194283,99.54789286363822,-93.6650580336783,D,0
Divorced,Other,63,No,-79.72730070350387,C,E,-30.77811729029157,C,147.03540213632064,89.92381400209804,-69.81891906707747,B,1
Divorced,Homosexual,34,Physical,-57.13885479560836,C,B,-28.808986217658344,A,-62.61493610567083,33.2984876739479,8.352826670431064,D,0
Divorced,Homosexual,49,Yes,26.47359910595454,B,A,112.953325441415,B,52.257662357722666,-8.763141547564373,59.28530406675726,A,1
Widowed,Other,50,No,213.75805782113537,E,D,-77.24917704050482,B,-229.57604630244637,-143.4840274817474,91.52678654658591,B,1
Married,Homosexual,35,None,-192.32265305455337,E,B,8.170229839423651,E,-61.40384701299865,135.6319142081365,-222.25948300656077,A,1
Divorced,Homosexual,79,Mental,76.00288880587881,D,D,-47.29018137027076,C,145.22743796364486,-102.85961247401656,-85.40499089553462,D,1
Widowed,Heterosexual,55,Physical,9.387332470279722,C,B,98.3177254858952,A,-54.21715413639863,118.04938075428699,49.12391223663529,A,0
Divorced,Other,42,No,-22.934581068845578,C,C,-179.0757137649944,A,65.90277775548468,-49.192487121801825,3.499962296552845,D,0
Married,Heterosexual,69,None,-50.909752501291095,C,B,-26.452005150510683,A,-85.5931947876073,1.3398055310001482,-43.101630878919266,B,0
Widowed,Other,56,Mental,19.301983845089214,E,B,-133.34235364093286,D,43.76842254126947,-86.42878628016743,-155.54063340524476,A,0
Widowed,Bisexual,19,Physical,136.91722167702906,D,B,236.68661667885033,A,-51.70253717298593,-2.223814860703471,88.02885728824928,B,1
Single,Homosexual,21,Yes,-46.18724338371967,A,D,14.795341133783534,B,-93.31055966133147,-47.55947952874835,-15.670948926271999,D,1
Single,Other,21,Yes,-87.07105270306073,B,D,13.255389231898585,D,-5.288087164335842,-69.62650723111356,10.11206774976173,A,1
Widowed,Other,32,None,-82.74200349865369,A,A,19.57023832299761,E,72.71885107068191,-73.48406873706685,-109.7332186238014,D,1
Divorced,Heterosexual,30,Physical,-50.10162780688007,C,D,162.89773719486732,D,136.74542860965045,-30.2134719348938,98.05708962644616,B,0
Divorced,Heterosexual,77,Yes,141.96987567385085,B,D,-74.57294175169233,B,70.73638870624092,-205.82328871174224,182.9645756257554,E,1
Widowed,Homosexual,34,Mental,88.23394127184501,E,D,52.54676797036291,E,167.44010662927982,238.57625296842718,-88.74866869522191,A,0
Single,Bisexual,71,Mental,-44.03606330013527,D,E,40.99246760704633,A,160.79564978030092,-37.057538977928175,-21.81287439410105,C,0
Divorced,Heterosexual,61,Yes,-142.60600246631063,C,E,161.87184801929087,B,-32.08760661914794,181.6634782383163,-143.19939702184945,A,1
Divorced,Homosexual,44,Mental,-29.828056868803323,D,B,-66.31499261380328,C,-254.03020269166151,89.32753005949456,-99.72305628874597,E,1
Widowed,Other,54,None,-54.78681829987029,E,E,125.47976995833903,E,-37.67552217179041,-97.47135677114133,-29.33126297514916,D,1
Single,Other,56,Both,-65.68418557763006,E,B,109.6911580933299,C,15.400444491843215,29.481905554113517,22.567637098795064,D,0
Married,Bisexual,50,Yes,76.74073973941452,D,D,-25.951290342755286,B,-12.239905077892999,115.82800724949239,-76.13608906050756,C,1
Divorced,Homosexual,75,Both,-177.42301266267708,C,C,-111.31564697939753,A,212.1451910236481,-45.88445123146057,66.73293758357453,C,0
Divorced,Bisexual,60,No,15.399363752556,D,B,59.144197492723606,A,-240.38758801461816,-41.20562746647049,166.9170274906685,C,1
Single,Homosexual,19,No,81.602543718563,B,B,-36.877338368799826,D,-168.2720247229985,-51.99023249513015,104.78427408924027,D,1
Divorced,Homosexual,74,None,155.7789238726001,E,E,16.747474958646833,E,102.38789785130975,18.24801587454464,119.6954962891626,E,1
Single,Other,39,Both,109.78534510768154,E,B,197.658927925278,E,68.28570788317202,3.543733496335242,71.11966463577755,D,0
Widowed,Homosexual,39,No,-94.61218228252092,C,B,89.18069575103884,E,98.19360508915956,32.461313710246124,-174.6045483335666,D,1
Widowed,Bisexual,26,Yes,-68.49665964717929,A,D,44.21837699550167,E,-11.876028446407197,-70.37015034457707,119.4669832608405,C,0
Married,Bisexual,61,Mental,33.125269794709666,C,C,106.46326001903913,E,172.40861599019044,61.775551195659496,7.392183955863815,E,1
Single,Other,76,Physical,-113.3404853416274,B,C,79.12042284184855,C,53.83486218783424,-147.64902185766985,17.909698362772033,B,0
Widowed,Homosexual,24,Physical,98.72892158253185,B,E,-62.13318376097629,E,30.994583349619997,170.13164099484348,-9.241141281497695,D,0
Divorced,Homosexual,46,Mental,-122.01069867701003,C,E,-70.39435558671492,D,-89.33662775302946,16.43238833956472,-29.21998768262977,E,0
Married,Heterosexual,56,Physical,114.97743432192642,D,E,-105.31081042865256,B,86.10865647777915,186.8599206612783,29.896709235800685,E,0
Widowed,Homosexual,52,None,-182.36713658556596,D,A,144.02140182216135,D,-76.45637887653965,-66.09515903895303,173.68022518427634,C,1
Single,Other,55,Mental,112.40911614939313,B,E,-11.21334958213179,E,-42.43641132002152,24.32622450067238,64.02139472490957,A,0
Divorced,Bisexual,38,No,-85.54224916417994,A,B,-8.369898882521026,E,-178.72934989284636,50.93410493450823,42.072175356690295,A,1
Married,Homosexual,48,Both,66.80788249911126,C,B,59.90014904464239,C,84.2799736354542,63.63391848372855,10.664264092341224,A,1
Divorced,Other,55,No,-57.53930942342586,E,A,146.50869386903435,E,-19.025762122484817,91.69782836447921,14.186300834601774,D,0
Single,Homosexual,59,Yes,-111.66656358474168,B,A,16.97389102270542,B,-53.18400509283839,113.82761801277302,114.05752646318913,C,1
Single,Other,77,Yes,72.00045223986017,E,C,292.57932491076076,D,-60.462180804273956,-156.86021982669004,-209.99406021642324,A,0
Divorced,Homosexual,52,No,175.3520162224132,B,D,152.00378645636025,D,191.60710858618418,-158.88651039214326,61.54874141625586,C,1
Widowed,Bisexual,48,None,-76.52618959945588,C,A,106.61619759458816,D,-23.47246073142658,-19.899763698531604,67.09538576570006,B,0
Divorced,Heterosexual,76,Physical,-35.6937122239384,E,E,22.39470031053477,B,-143.64467004372284,-51.17036939355846,69.6750975391528,E,0
Married,Bisexual,55,None,-163.9118388292666,D,A,-111.15413640260914,B,264.1933241428174,26.838194519373292,-60.9902754880093,D,0
Divorced,Heterosexual,27,Yes,-120.99611287620826,C,E,-91.10097186611996,D,121.27653785879676,-21.35291017485588,50.15591034348783,C,0
Single,Other,25,Yes,10.568430539661447,B,B,-163.22777936721653,A,-25.776540055893875,-172.57637427799594,184.28070649411964,E,0
Widowed,Heterosexual,49,Mental,174.45211531447535,A,B,-79.29835455783898,A,27.467672629209446,85.78923917956807,45.46591900247438,D,1
Widowed,Other,68,Physical,-33.2826299876101,E,A,-18.345505050812598,D,-98.21543033597206,158.75995444574852,-112.37721139796489,C,0
Single,Bisexual,28,Yes,-8.15041711268654,E,D,-226.95047101077597,B,-141.42618253500075,-2.5602523507162793,-53.16913791497869,A,0
Widowed,Heterosexual,24,None,57.19570784749829,E,A,128.26208571596226,C,24.664480234458637,-126.11861260956626,31.096273436415917,A,0
Married,Other,72,Physical,-16.84496015191298,A,A,-83.6280680509628,A,99.89556387161429,-65.54593057101393,113.0303118030344,C,1
Widowed,Other,59,Mental,-14.340357912083004,E,C,-25.625006181563002,B,-33.93361286671712,-96.42943230305504,-146.45717302555818,B,0
Married,Heterosexual,43,Mental,-25.07076633384477,E,C,50.34503171272496,A,-78.2025032820706,147.0413479722522,-25.32391027751592,A,0
Single,Bisexual,49,Both,-22.201512187219695,C,E,-86.8195640838514,C,-52.116714004551845,37.681920678277805,113.62618898714689,E,0
Married,Other,47,None,-17.065921919178617,D,D,-35.843655459333554,D,-36.14879975385311,10.771323315272085,123.78167149365586,B,1
Married,Heterosexual,24,None,62.074050572320076,A,C,-24.70021921470594,A,-49.74005214341432,-5.180484381370055,309.38634059148086,D,0
Single,Bisexual,18,Both,-50.75146721761836,B,B,-91.67117568663306,E,42.67331982101078,-135.33065767832838,-48.8528407162305,C,1
Widowed,Heterosexual,40,No,72.27119162166886,E,B,54.737917666381364,E,23.590466722632087,-9.202493479773741,151.53500350044598,C,1
Widowed,Homosexual,27,Mental,8.021825188665748,E,D,-59.56313851862613,D,52.486689825519804,-83.85328291014814,-32.95956365313228,D,0
Widowed,Homosexual,59,Yes,-38.97985343111157,C,B,100.9683024193732,C,71.05530747252678,197.53054692470184,-20.56369373531148,C,0
Single,Heterosexual,71,Both,60.043474814628915,B,B,25.218405518752817,C,26.43839548860661,-8.43872446558504,14.50813720526975,C,1
Widowed,Homosexual,25,Yes,25.468692007664373,A,E,-38.64779151214212,C,-103.95147152771844,-192.42940671530909,-76.27747796137184,A,1
Divorced,Heterosexual,57,Physical,84.64417754288701,D,B,42.23845957424477,D,160.4501706383945,8.145661128813481,-76.25499987739565,E,1
Divorced,Bisexual,49,Mental,53.09919211886972,E,D,-56.67763490092703,C,-132.8316889340251,-4.414381031351855,-73.83369356911878,E,1
Widowed,Homosexual,20,Both,-137.50540405619708,A,D,-10.68557896684921,A,21.85268106243745,63.641437176073865,-86.75801859037539,D,0
Single,Bisexual,29,No,86.26830376554295,C,A,109.45094764264387,B,51.060420599931334,-71.31977565728693,-20.585296519337373,D,1
Widowed,Other,39,Mental,90.14553802765559,E,A,179.43238141381076,B,125.49034374225101,249.16880761004384,113.37006647371585,A,1
Divorced,Heterosexual,58,Physical,-121.02821231042127,B,D,68.4816796810669,D,-44.61267845021224,-22.260357032425325,47.36348423913776,A,0
Married,Other,65,No,262.0842726323443,E,C,146.22554497782173,E,-37.34202095767172,21.216915643357847,8.789637222152432,D,0
Single,Heterosexual,67,Physical,67.09912607711354,D,C,112.85050367022727,A,52.53317505405041,124.49267499108858,-100.36093630740153,B,0
Single,Heterosexual,57,Yes,4.183871061164995,E,B,23.35586940023944,C,129.7059491128242,35.97980153305293,-63.43795214445874,A,1
Widowed,Bisexual,21,Mental,221.12979316943049,B,E,-5.350048110292675,A,-89.70589661545787,-91.69415579589375,-48.15344919232765,E,1
Widowed,Heterosexual,27,Mental,-32.099321884666146,C,A,-144.38182910595637,C,-187.0583647871914,-91.06346083264226,-48.52283063285272,C,0
Divorced,Homosexual,23,No,8.358122451248166,B,A,29.662470887839543,C,12.427616191526116,71.14200367546295,-115.12565661662748,D,1
Married,Homosexual,37,Physical,68.2682684742661,D,C,-1.96272298850965,B,-38.16659316242022,-123.05846541934422,53.693742410965314,A,1
Divorced,Bisexual,39,Both,115.35970108054387,A,D,68.32465647274283,C,-30.080799052692477,21.40282593387571,-45.947206400171375,A,1
Single,Bisexual,46,None,-72.59585477011834,D,D,10.419101546229474,B,-23.395592387607095,-15.858094645484655,-62.05254036444502,D,1
Widowed,Other,61,Mental,-11.444779586711547,D,B,-79.05293169561722,D,23.226473256620956,158.65603473817393,-73.70432101669768,A,1
Divorced,Bisexual,23,Mental,-105.52948413279917,E,E,-164.97893424700695,C,56.90287819533011,93.19684217192616,115.18757224231398,E,0
Married,Homosexual,74,Physical,-38.761045424216505,E,D,34.25692026188214,E,143.21286877584134,-52.737807776632465,20.804163767119853,A,0
Widowed,Bisexual,35,Physical,-128.97819652041855,B,B,50.4563808415176,E,139.1217801585554,150.47804963932808,-34.244282639051484,B,0
Widowed,Homosexual,75,Physical,82.85951425121435,E,E,-17.005674601691737,B,115.2480536059153,152.4675682571311,169.41283271828064,B,0
Single,Other,74,Physical,-41.2420267073008,A,D,124.33493338672383,B,-91.90242137010897,70.61480360471862,-71.21825018190565,A,1
