sex,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Non-binary,E,E,-56.31016604017842,9.936268562879427,D,193.34387183398104,-91.52210133873105,-6.941678696374347,B,189.1412308587501,-23.552666867177603,171.19455957810376,25.3809723560924,0
M,E,E,226.569402380757,274.3997724509542,A,-76.23076163312835,188.67631437438197,-49.98768993296381,A,277.22309586002126,-83.4779357906665,-92.14682839695347,76.81924152187598,1
Other,B,D,75.44271814973405,-49.787617555684605,B,62.5168292063523,45.92095436458962,91.2691336073232,D,-33.71136362318341,-40.5495214940177,1.0093070959253883,46.90593598897303,0
Other,D,C,-66.62811353328533,-84.56367506169218,E,16.790364161248537,-21.04371173815669,117.14402152468398,A,-28.717985908830997,-10.113810252772037,168.4363738411499,15.596004911710457,1
Male,A,C,-154.27130334306332,-19.365174555531375,D,-65.8151030809227,126.54157054976238,5.628174244565319,B,39.07984467814317,79.83476558343132,15.829228016128738,-1.1818761195803604,1
Other,A,A,-83.24297875737604,-40.43016894565744,C,95.55684329172361,83.47592054808162,-91.77272746210359,A,125.3853907907278,-57.608846820862915,-20.049471287497568,83.92265390166048,1
M,A,B,120.37855442266516,-113.94156189751028,D,11.838506686775132,8.816752562933338,-117.3381579969767,A,113.53736839126367,-20.40489967602639,-84.57332289601696,179.4768437211442,0
Male,D,B,-60.194943405960274,-9.462207791648831,C,216.79566030540326,-24.74118515565917,90.2739309927922,A,-51.01837006868079,-93.45753310270942,-58.311908940327925,-173.1438477116074,0
Male,E,D,-92.3545182119892,-102.98154873888087,C,8.25121214703135,10.629352680970507,-9.552215165327919,B,-91.59603209603351,-76.24629958555926,-148.63367595529954,112.672366008547,1
Non-binary,E,D,19.846955644713486,-243.5321530314908,B,-16.573634638383577,-38.26744842326707,177.76733847756157,D,-188.04111443833682,59.88079073790363,-5.980015038235672,98.17662255354035,1
F,C,B,-87.41952755727047,-50.90829362173358,A,122.25221699840043,35.430875453588484,-37.09097058329969,E,15.662233163730116,-63.06625437984319,-5.855439299774957,29.716318991489604,0
Female,A,A,168.1446279935255,233.55066967354446,A,98.24361070672279,-37.705585630663066,-132.1499120765726,A,356.9002175317242,25.6034834899494,-30.583338875136363,72.74596774020374,0
Non-binary,A,D,-66.55570311706678,17.79487676497807,C,15.470562812163799,-76.35531271725034,0.01271770436869597,B,129.32399663963415,123.0255995063282,-103.44652815859212,52.993258728426206,0
Female,B,A,-42.180044395363964,188.6435118153474,B,-62.0558432446652,-173.68635770168365,0.4187024130445349,E,-96.96853717247006,59.83714881637753,-250.8326389182556,-70.94468379188736,0
F,E,A,-93.29309766184461,2.5809716833780505,E,-14.290485373792523,-9.793871700355554,148.7991814611042,A,-84.13075235050948,-4.815478459379521,-155.89363572699372,37.87755116655723,0
Non-binary,E,E,-25.179426631106143,53.554331047938554,C,-8.030314687386,-47.43254957883449,-44.672131138497896,C,-122.41970830109983,-75.72616852479544,-134.71256270989915,-124.43617842949406,0
Female,D,E,15.93709114085829,77.19521836342119,A,-38.794537870592414,47.160033806144824,15.220795543298651,C,-86.76963878730257,-51.234486511210775,71.8346801958099,36.72762531994499,1
Female,A,D,39.071700254413514,11.036684422918082,B,104.07539989055508,11.491128668824988,-83.99608559421257,D,-68.05911964787398,-48.42688715035951,-47.43642147041645,26.22071323192855,1
Female,B,A,155.13643692522342,105.51557801480868,C,-134.58135712732272,101.47149668304995,-12.725859461709119,D,4.325202067210262,9.690650165590606,-60.05020633006648,22.060691162082385,1
Male,A,B,-113.69939793442225,67.13760204131378,D,21.203228658285763,-127.63596093465193,-11.460449543357702,E,28.20879610084975,-140.73968322071443,101.66114172203618,-65.49784955095362,0
Female,E,A,189.88736745942427,59.62946811025844,B,68.23713724839052,-31.39472222255428,-149.8756425589047,C,36.99068394972423,68.07132612974286,-48.51808249292748,-53.572169016552486,0
Male,A,B,-39.64819746895834,62.878780122304924,B,62.51078097712872,66.43441746697927,118.88830661094853,C,-125.91704896261203,-13.7140879748768,68.8064657824592,65.10599817969094,1
Other,D,B,-39.0633593374899,2.7675166619494105,A,-155.9981418279881,-279.71789371071696,6.166951155536392,C,124.96004078424012,114.02644986678285,15.484306810026528,-164.09572880818806,0
Female,C,E,-114.66321051111721,-40.5233555107072,E,-55.47889296262727,-100.21134915767247,-63.473037622185466,C,-87.81762052794006,-49.920202038426225,-59.833413855846494,133.08968192956453,1
Female,A,B,48.92345830803641,18.342800409128017,D,-170.2571022718054,-153.83003460460782,-47.52336483118443,A,61.82088572588219,-68.50736291059948,-18.631471681585452,36.60883291836696,0
Other,E,D,141.46667299155115,119.87827589917548,C,9.85057026793545,57.43469268892325,242.14855686761615,D,75.40312817262445,58.83543002441684,-28.708534646732435,-60.97361920189096,1
Male,C,C,63.47731087245254,-39.94516682930847,B,-172.1611772793289,-10.387602542297492,-31.300089620575548,C,66.49482968542102,56.371793343118085,70.42923744819524,-15.348855371676454,1
M,A,B,143.8837273140702,146.5947686305324,E,-8.298819005694815,-66.00419606622457,-79.82298323653126,A,-69.80842555988318,5.182948808069429,-153.94877834682876,83.61892324866112,1
Non-binary,D,E,-0.6639707740073785,-142.73354598575906,B,-71.2602378493525,-134.01267364235278,-60.80106316765228,E,-32.795332377864376,-65.24643022028049,-55.094043141408925,-122.92156241078655,1
Male,E,C,-57.457565282415516,100.62819620972958,B,-196.5440608727408,22.99375187585898,122.74488192869313,B,-39.48975994689514,-40.9321060380061,-132.42383850086745,159.6442057240954,1
M,D,B,-59.710290541954336,201.598078064687,C,161.57135586036674,-22.796798675177573,-24.806603040548318,C,-39.901919554708,-31.77375072891125,26.117168930282613,-95.84498687473389,1
Non-binary,E,A,-105.92726338177177,-212.5274232279716,E,15.80392663457841,2.583530810501122,-88.35616305552551,D,-50.90766687588596,-96.59861214734113,9.688819937961494,42.891415207067226,0
M,E,B,-94.71452988110386,-57.995825268754544,A,-230.27670534661132,112.86614619117611,32.02780026202406,E,90.41434076460516,132.6153081574331,88.39767120503726,24.498304263557905,0
M,A,E,-90.10708812474522,-12.597345760521195,C,-221.2756533649829,-147.02780843861726,73.54347779034917,A,2.6973833231575877,1.52448024613684,30.24920983858714,-5.293451666095535,0
Male,E,E,105.66774940690674,122.75606168309852,E,14.393290861063573,-27.242915213377977,12.176277917792742,C,2.40065950377703,-61.00789070478419,0.40925082279688096,-79.52394808445412,1
M,B,C,3.985889313887294,13.155331528581762,C,-55.31577183426951,-2.295841808731409,155.96430692139563,E,-128.6197215612999,-11.788335294284176,139.10781547467377,-10.513313648482812,0
Non-binary,D,D,160.42014177615002,-13.628976214148167,A,-149.12879322969337,134.7166273388039,91.19524285669273,A,-7.6218075059824075,79.72371375159412,-54.77348770073567,-239.33413769841607,0
M,B,B,155.89974865160733,37.05217956161345,B,-117.65407580086293,204.79177557652628,78.43808825305713,E,182.7574999472983,-19.762696086726518,-56.46881121712886,-27.842012889784783,0
Other,C,B,-106.08787002604467,148.85129847396644,A,1.9671098448410866,-173.13612899869685,76.66296427195408,A,147.9194215342181,-22.419538839350466,-107.7109607816555,64.44181648650468,0
M,C,D,5.525590638574672,-55.15979095142982,E,5.239477153782268,162.46002184554067,96.55575551779246,B,141.9950172729679,-20.650025626560474,180.96298536744925,57.5542034817214,0
F,C,E,73.46869635664548,-32.851498381070165,A,9.474804390849327,100.68705909660818,149.44724404677194,E,90.30797934642472,-166.10723494284187,57.64845950012929,-69.05855749077155,0
F,E,C,58.45325821063915,203.8988416647058,E,108.00190769809919,58.72499540199634,7.008590459053446,E,-7.388294124710916,24.730579063045653,99.88193313380704,-65.55709805225517,0
Non-binary,B,C,148.3739581134929,-43.18127045826496,B,-135.50167917354864,-59.1250196387706,-15.498656908321385,B,-59.550767653785066,49.45440954360566,-177.49792450925509,-152.96538949989122,1
Female,A,B,-7.771334606386253,3.4942644084889856,E,144.37669031608792,-23.143367884602352,-83.80345892786707,B,170.51549812663416,30.184683133987058,8.670955547403253,-49.451083466730026,0
M,A,E,-77.54491426841838,52.98214264537955,C,144.59340644772695,24.765753305233794,-160.5630427627085,B,22.007742428274994,22.343012810554594,119.6766810459011,-137.23230520081145,0
Other,A,A,73.55005360255534,87.52848090917588,E,-109.69734914589908,-64.48311850140442,-90.90914651216026,E,-186.04011278608726,-43.55074884137961,-160.4497881019313,-87.06994816066184,1
M,E,B,-19.55984749527167,-143.141589269733,E,-47.46498152288648,53.36520251229088,-12.498892757507853,B,59.6605384140996,-131.74451353684762,40.5850103983637,-190.81906402451892,0
Other,B,B,-48.21682283628179,-121.91409472067605,B,-26.58245287767638,-73.89716042735425,-6.241155251354731,C,95.31514282898502,-17.162727926741834,27.391132901159835,-16.176677747858562,1
Female,B,E,12.41033899561037,11.174009251259934,D,119.8834336503332,-143.88936678245207,43.896333528976555,B,71.01701056439435,-99.8616611791005,-18.74707135114297,-86.65321123067963,0
Male,D,B,-106.13542110096685,-59.60406259413391,E,147.89541567161834,-93.18175915591428,-203.4149185672021,D,71.5643649843063,-30.234611936571852,221.78800437870675,-44.85591471644765,0
Non-binary,A,D,53.54099845559509,-6.876055801054652,D,42.98852288899928,-48.995770750892845,135.6832711147455,C,172.3349898287544,-170.88766263223266,-88.92402836048333,-88.80368906011275,0
M,E,B,-110.00307723451779,27.78650888824471,C,92.14964786728702,-117.35414239355894,40.61513214887367,A,-22.621213604386824,5.634210087489069,-194.5913217686898,-131.3673420708661,1
Female,D,C,100.00946419513703,-34.58396623791097,A,99.50150346744155,88.18163504776788,121.8378070798035,D,-98.78917090872852,-12.527308712966875,-49.907246245405055,-14.243716397540314,1
Male,D,A,22.56635387045907,103.803702889448,B,7.651555686469338,44.82327873441959,31.170001993028762,C,17.964605409281756,99.69221515893582,-72.90286428712564,174.20943499037796,0
F,B,B,94.92031443765785,-55.22246436776158,D,74.26285622395298,-86.89412556504563,74.60806632294232,B,146.04687259579433,85.36334380802217,-66.82640158505119,85.82648662947841,1
F,E,B,9.711797633775463,103.86551639637864,E,-34.6919281029474,71.5121322871494,-5.6375103051792355,C,-67.61229379532136,-83.6269893070384,115.34521321534473,-5.799748120093164,1
Male,A,A,28.857597449416296,-15.198624773815956,C,-26.01220526677145,-96.93238487625283,-93.67686902454716,E,112.23957970187797,-23.58443740043034,-24.621823289325988,-94.34063254935253,1
F,E,B,-103.77616396674473,65.90218732902152,B,-168.43506903434084,197.34978822269562,-39.797584639003496,D,-43.27739313485071,-73.00714162704305,76.33766148112426,-14.638269280805027,0
M,B,D,-79.22338074997609,51.7417681581378,A,-12.373499613479517,-21.1909830650328,105.18089040646544,D,-119.8237719322867,-55.591140678724884,46.230407831827634,-28.64752969003167,0
M,C,A,-74.59216399067972,-110.05502668598591,B,-82.33611087012221,23.202377021430422,-71.04811018075267,B,135.91185502365818,55.255353953948784,79.11644406553083,-115.18495128639941,1
Other,D,A,-4.450328160599875,107.64277581032253,D,-8.163477050852617,9.084388275935734,-180.3893266922225,C,142.20937994760004,-58.62666267088144,87.6297001972938,114.54988005233567,0
F,B,A,-38.660246561800136,18.01171373635132,B,-58.207508875726056,118.17576911878167,53.493215262824165,A,-47.1673614017565,-6.758304081817212,-77.6459102099106,-182.47458538546664,1
Male,A,A,-101.48789455685467,87.04644514853538,B,-73.92147388141325,54.6119853615997,-68.37240915817992,B,32.774061614240345,-204.768552258966,-61.266206207165055,-95.29392350101438,1
M,A,A,14.4465901625453,61.23412245729666,E,37.37284883373951,56.88924997669208,19.251870377989906,A,-6.832917198982506,-46.37895713422856,-106.71375005587511,-154.18234172410652,1
Male,A,E,51.116252407300124,77.6646379239135,A,-176.85696564565194,-46.70244010590638,145.77861444998607,A,146.59835686078569,-65.75971356232833,-99.7164438511507,95.75721762092587,1
Other,E,C,-7.485050552834989,60.54455779802065,C,87.5689793687741,53.24982978728436,-112.56922519749217,C,-31.45419805475201,95.86347682251052,-145.0481690826208,-84.1447755676464,1
Male,E,E,144.94011465544827,31.879611593893113,A,-58.30650724015109,12.655253945140151,71.48546160382092,B,73.98107390225607,217.0550589150539,157.11146480673176,88.46152083724012,1
Other,E,E,95.75504454326185,-22.277716840696403,B,-47.22011999639884,-94.81873104148674,-42.407748417911186,C,71.45006439292507,-26.320112221269355,-203.7233735217257,-16.792490063749522,0
Female,E,D,188.49332017037113,5.028361985552568,A,-160.41999865080743,-30.620094102428464,125.67896837386434,B,-155.66161902451108,95.05153380717655,-26.913483232367096,41.957499279968566,1
Non-binary,B,D,-2.557928757855054,138.7691340571649,D,-73.44287469966369,116.62614236181177,320.33929952887826,E,-11.787176552474635,2.6644557940471625,109.14945997090607,34.31661464971833,0
Other,A,B,14.804896931616303,11.739043819689341,D,69.23737289405865,-120.95381544383179,69.79957190784481,D,-130.2845303573016,5.444617101474692,-10.28238813410016,164.95754951584806,0
Non-binary,A,A,-93.85302585936405,106.68771343552335,B,-153.86208728005653,31.068731126628652,-63.641206428947484,E,-80.60707120319476,-103.06529713610291,-96.50828484033092,-72.33697475881502,0
Female,B,B,50.180781082614956,80.76249582790805,E,47.34024638957446,97.349310681034,60.057692953833865,B,-116.84537115182123,62.73158963095866,-225.45591094879177,-40.982126554173405,1
Female,B,D,-27.638280901276858,-20.500980858582764,C,161.60073824570372,125.97318233909785,91.38334236396234,E,26.410629834405718,7.953674253872438,-105.2197263413202,-2.964640391286277,1
Other,B,E,237.58307027346333,-63.74215904808813,C,-121.47090988155527,-96.33345022181055,105.97134588624282,A,41.8908180017461,1.776161185832183,-13.997405174090275,-71.58411673258371,1
M,E,C,131.2913155318848,-79.196251510766,A,94.63493512351022,80.7763493369314,-31.3525338111852,E,163.45838114209045,123.6957359894104,-124.19840221072644,-2.042468876172232,1
F,C,C,-74.04531756401559,-136.40733467761254,B,76.29187369615327,16.729220567766646,88.14934164510497,E,56.08443519815579,163.0432323816241,73.8524309077643,32.48709762544667,1
Female,C,E,-50.17223578761952,-7.4868652905757,C,-20.052900670580758,-116.99050512808036,-30.470371146075802,E,-50.27832183087939,-101.5641334720262,50.04647738889214,-75.63273802081586,0
Non-binary,E,D,-124.08090784137022,230.86905430481912,E,37.204482785917506,-50.73486277654945,10.942140115185065,E,-14.957139828614071,71.91751505829028,-182.5476335026336,165.63772228235052,1
M,C,E,-83.25313565248433,-33.88914905176258,D,-105.59765885748446,205.63844112706184,45.480880717479735,D,55.460022288933374,-84.78672537702244,33.03497758023307,66.15644989376639,0
Non-binary,E,B,128.32166693844917,20.206174563344792,D,-65.24913573452339,-8.262631683297474,-54.3105764811011,A,-115.63866922631347,88.0876555844137,-8.790964936564903,-52.654671917397465,0
Non-binary,C,A,-57.06243569879354,36.83772029364174,B,57.85110913520888,28.2181613816342,-80.6351277255488,C,155.5561410718647,74.5142462824171,93.95781328103881,98.93881346931296,0
Female,A,C,-46.894615439785866,-100.05706244545614,D,-77.17080046274553,-146.5420339822878,35.578961843470594,D,-82.11218561871965,-74.55391839044022,-72.52187979641919,74.03207087980165,0
Other,C,C,-9.687130698965076,127.84720622492745,D,-43.70916957977581,66.6164269972151,45.93396767592198,D,-175.9263009214497,13.406537613964966,95.06006645741813,101.98631205565145,0
M,E,B,10.157547525335405,31.450295901299896,C,-112.96505514907804,86.1850041671774,17.348012884342744,A,226.87029856390896,-2.426203141170384,63.092834976302804,34.49166265337968,1
M,C,E,47.918115126232806,37.496438416295575,C,-5.645336939946867,116.04759360333492,-17.02765807161893,A,26.8357309533238,34.754627935363104,172.06093884464482,-154.80004879567758,0
Female,E,A,42.23294790432251,-183.340548150531,B,103.80963602423559,52.10575899405864,5.056881271971143,C,45.46530575310805,18.826235888958344,-72.09468647226736,-1.917648162126169,1
Non-binary,B,E,-234.38764298696265,-119.97352457667334,D,-32.460975249699906,66.83605540928997,43.61006732266664,A,-61.83306304716327,15.209721577722743,-39.1026811574077,-31.001669685688793,0
Male,A,A,82.18121769290624,92.6076115984764,A,54.93508354700924,-80.85024445560988,-17.04526063529987,D,-15.051810342130157,168.15800636686936,21.506211136666735,126.79892397824102,1
Female,B,C,-15.027029915452541,-55.732765801801406,B,18.596561051987724,-204.11962399352495,-66.84200567041472,E,-40.5005203843892,23.351224364571863,0.09115295514771338,-46.2255137150966,1
Male,D,C,-194.50136555255085,200.64473322247812,A,166.33139012385067,-30.334250354451335,-26.11719259906212,C,38.91595086363147,-28.706089491489184,-89.3188797274295,-74.32043716858773,1
F,D,A,6.295677895027815,5.255587659455049,C,-132.4176921948105,135.6481493882033,-93.65021757611422,E,-32.58402050973931,111.06725297734212,-117.76713735758229,24.160046908961675,1
Female,A,B,212.03567133653465,-108.21348613753432,C,71.17639414291763,-52.787641564756015,105.58001025961401,E,73.06136231847499,-101.29783239176011,-71.13889302940248,-72.21077730430129,1
Female,D,A,20.60977871822849,-166.20019538434215,B,-175.73603080042682,-65.02846330088536,119.96360287091548,D,15.852392093361875,32.250587305608036,145.5498110601058,-30.171548124615942,0
Other,D,D,47.02870447075087,90.22222463002913,A,-52.61095887824844,4.565027241808834,9.421318739537684,D,51.999351578148875,109.37792908299693,-31.026061655194994,-41.713390126563816,1
F,A,D,-70.82586281473556,-62.872385739376746,C,126.15749092332602,155.18577680873224,-140.05590791360484,C,70.5203013187122,-121.6500728561514,-120.59001222499298,-59.547798048163614,1
M,D,C,-57.05723887321663,1.539399034738405,E,1.5059151321885285,-77.90985884710398,-30.983405649698298,B,130.43024973787703,-18.812699784301536,118.61157659469387,-138.8468689210806,0
F,B,C,-54.664573868729406,-62.33556713130336,C,11.52443044091934,-63.70041744766195,-125.42569501708623,E,-47.63347175340192,45.70268922858943,-112.36481014454087,-57.75928053183132,1
F,B,E,10.873433348623259,16.127018040168053,E,79.04518768950649,-123.37027888405655,174.40990783940796,B,-97.04909951556363,42.89037501301556,-137.10617421883876,27.55824658438057,1
Female,B,D,-129.5718551838216,165.0729688414152,C,76.2739487011956,-200.53545858481635,3.1481366889198386,D,7.099956127418543,-83.78825391510371,18.051224004601544,18.99407078310548,0
Other,A,A,47.373270758572815,-113.80378017129709,A,-171.55729613026728,18.543390336751074,74.27961941816187,C,-21.183043997273845,53.703884446890584,33.54208920950496,112.69201738422177,0
Other,B,A,-261.50309017025603,-79.63104889169314,D,-5.497566704547993,-55.28660769381286,-171.96493927341015,A,-92.7237937104524,61.046932449673555,-16.016521761218698,19.50933558117578,0
Other,D,C,118.88448528639076,4.4658356323625945,B,212.93935007390306,-116.41411837592666,141.76601700889978,B,72.8397456794963,58.6271869143221,5.684389603147857,-60.1971817442041,0
Female,A,C,92.2986311593231,20.527812998067663,E,146.93137763252656,-119.51656582268156,-113.60844603819926,C,1.8376055492803332,92.10277277567741,131.32665290568877,6.252733982769944,1
F,A,D,13.807401057678161,104.9487704593381,E,-45.17799119133505,-15.608783588190484,65.1229906393632,B,-15.959142660926414,169.69992387174017,6.255971484669133,8.51852090619889,1
M,E,D,119.71046664599501,-178.88894312066066,D,60.52710028341575,-181.77287546529996,134.6245818612697,A,-295.0035921460494,4.304285849271781,252.47310438860603,254.97128374164544,0
Non-binary,C,D,18.662387131485954,-38.091114173814624,D,65.95978735492058,29.071378810850955,-4.310819706223345,D,58.00277822571186,-3.892187588473617,-83.004288149265,-36.098549405239524,0
Male,D,D,28.607458775123273,194.98233031290593,A,-193.2644730805979,29.799849817171005,53.44962922008401,B,105.38932926861236,60.42061875314315,-39.41342421437838,-64.25177239832102,0
Male,B,B,-5.223178105722937,-33.22845423810122,C,-8.619935443404787,-1.848908939981641,-38.09154581066187,C,52.871199274308914,-98.88249066716409,100.42755340509706,-243.6751410428024,1
Non-binary,D,A,-36.16788588506046,-179.71670026907148,C,49.09031499845366,7.87878702840954,-175.7164840631526,B,-62.572685011155,106.35407405784221,-31.03543919807744,237.02872901343764,1
Male,E,E,45.81425708669217,71.72823391657656,A,104.06240233000989,23.69505551892971,-62.95709957756068,B,-11.253849547411026,-34.921483205762,12.826669895682535,137.0995095621827,1
Female,C,C,51.37885974045949,69.9480454461969,D,105.29724298642775,-26.47096337473566,20.690613869237907,D,-90.60404045229124,136.86431622098277,-149.36412626448623,-132.3399514918969,0
Non-binary,E,E,-182.1172758061489,-59.42697124054247,D,-37.72900848069783,-194.92456649636887,-48.324946000773195,B,7.189290684717648,-40.34319814202435,-19.50062515926705,-68.6214700874156,0
M,B,A,36.34836660084898,-118.76290199772235,C,5.171995537588107,-33.83668654300266,51.63634633289501,B,-138.91526867318117,-101.1141578382115,-191.04674279180546,-242.45930177376636,0
F,A,C,-121.37625356887685,7.9902665047436425,D,96.36945926468307,9.281832252556029,123.78617022138039,C,47.46767567398244,0.26311959541288593,111.22065714194227,176.0340604765497,0
M,D,D,-171.25032579323397,-73.90531244024156,B,61.60807009810577,146.69327961287888,-86.49197981198341,D,-54.89158613841764,-101.58072051622943,172.16282318125684,-131.08366687056701,0
M,E,E,-28.858127313142678,-81.42607780710584,D,-10.301809209483599,-167.19815840498356,18.734589105593297,E,54.01363363217963,117.56595977325206,-56.32959141709771,66.46302464985345,1
M,D,A,-12.235036307798358,26.438174644018098,B,-159.8421060576684,97.33583996757723,-111.45795401187904,B,106.92787012597972,113.72584664864304,51.96644783625418,-328.2575113107671,1
Male,E,B,-31.53426874645051,-130.52799839202711,E,108.85070119675233,66.77271627642529,208.00633338049704,C,-47.292652965799775,43.04693026526508,101.89744085718115,6.973335995337647,1
Male,C,D,-28.93537530883727,-149.08713803129626,B,-169.67878685055362,-58.424475842837886,-158.52735955819372,E,99.29622248746541,-113.49071900178474,80.61615431296435,100.04697044335056,1
Female,A,A,22.337535764930553,-282.94767221145037,E,22.71863095378694,97.65570118453229,-39.20191911922324,E,79.92436949074767,-66.11623702082942,-84.93075455389234,-25.965871236925686,1
F,C,E,-83.1888141405653,32.13468833579241,D,-32.18729121473683,122.8401319333756,134.05925231559908,E,-163.80823570031353,6.641082416515603,-24.882814562025597,11.12726204363706,1
Female,D,E,-73.76026768452378,-19.30706805970361,C,-62.530536845839535,18.86695277567935,-37.626803717909105,E,-91.85215400377903,-57.61016524745365,-59.94394134855951,116.3639901449641,1
F,E,E,-58.43846310979356,-0.7093233140815053,C,-116.06771980853152,119.6837231973935,-27.275991523197046,D,57.85873436055695,1.129139815572862,-0.7625954689493204,-7.208861232845448,1
Non-binary,A,B,30.647091853945824,-47.61565690355539,B,56.826927707143824,11.881875854804953,-84.38765882841999,E,-120.73022652993232,188.73572464609387,19.898804589136553,-1.00445192969978,0
M,A,A,8.576835398649338,-78.21116460170921,C,80.7468306806343,66.41265171703824,-83.09415547153517,B,61.03888316764212,3.260914404819551,88.1110673063605,-21.437547566483765,1
Other,E,A,116.78678038599521,60.283667900375114,A,12.612078041627484,223.40173004346323,-159.64672118009537,B,115.37858737241508,-6.461868739845183,80.0885044620389,92.04679553248322,0
F,B,E,-122.78985618671148,-49.458188164864524,C,385.4015204508192,-107.13993496452522,-103.8328873682381,E,-90.88754910948208,-92.59402300250635,-92.57431992934083,31.939386271833925,0
Non-binary,D,C,-149.97545984090573,37.91101086700531,C,-1.0947485379467756,-3.660273088241394,157.35140822233896,A,104.19829555016025,-11.260075430041674,-126.58191506538941,-40.773444153480895,1
Other,E,D,-108.78663009649014,-46.48427829766747,D,137.88581611157923,-150.26553006695835,160.9728879459523,E,-82.15908710035787,-70.90162247524306,0.8936432555780305,47.73051177513404,0
F,E,C,-13.253788470604647,8.885501943807336,E,208.35019127652606,100.61062610708382,-227.05315014275357,E,-25.076738731619596,-116.30355092191988,151.3026740054022,-24.061579836488242,1
Non-binary,E,B,61.10488140021402,-109.06894596950225,C,92.46796914553757,147.5944021902436,64.4910716079138,D,51.24360579236538,-1.0904793289672625,-85.26323990051324,-44.40017206228583,1
F,B,D,-12.458804272277897,204.91989830436114,D,-194.45842756515202,-137.17669341395512,8.19257766668568,E,-35.05273345745511,-4.902907045909512,158.45264754703882,47.34054217574058,0
Non-binary,C,C,-74.67669947504592,74.54077650336527,E,117.7286209067804,-130.22376995835882,-125.12791358334985,E,-33.77883122806417,76.21251485287323,120.67568148529912,-49.181431304767656,0
M,B,D,-21.589189854994046,95.84167232693476,D,-20.48989274282917,29.373884718392063,-30.280164650329137,D,-38.2052921206468,-172.62955250849262,153.29158790944385,17.61515607415779,1
Female,D,B,18.55443990368513,-99.29859157385874,B,18.922215406522376,160.89107480994562,-146.98059798600863,A,56.23387279987051,125.81050354441949,-168.18876277393127,-17.78723436702239,0
F,A,C,40.199019016132034,16.88590209101164,C,-61.07860319956661,-44.230204851603126,139.42869200643736,D,26.441610283348066,-99.40760924750121,135.94013626349027,156.60414934224326,1
Other,D,E,-108.58016380066854,-221.04748365576546,C,119.30455302684774,-211.0614247815235,60.80229368627159,E,9.474855714227214,-101.8958613502696,47.16649368637984,-52.981950455528235,1
F,D,B,139.13499673091744,26.511375004814997,D,103.65196350010015,162.43516216248796,-68.2553201462231,C,92.08465108981329,-40.867197990823385,50.94985930850584,-140.89768642548228,1
Female,B,B,123.07492082743703,-93.58554279268081,D,-127.44478784024889,-110.505394782551,-30.165030767485895,E,130.25409541643725,-44.42206753826347,-146.35973359047304,-66.26356200122927,0
F,E,D,-127.18231020686022,54.50380216209025,B,-63.07110234502851,-90.9880845185987,-13.069380220078225,E,-13.362295020703877,-55.283741333194335,-31.516582415146104,-27.16096617211147,0
Non-binary,B,C,36.68686546959133,-24.03049018870341,D,31.542558423327655,8.017451238923224,-189.68965529916605,B,-17.606043845085058,85.31335441655014,-43.72440100287416,-136.50495117245802,1
Other,E,E,42.503536472133185,-39.73678383234607,C,-16.975551465205108,-21.589837049110205,83.3745545041671,D,6.648803675510581,88.90844061917,-6.474318790027139,86.85834918075581,0
Other,D,D,-33.87078519769223,-78.099588725732,A,-18.53261733432824,-5.29575126739188,-157.83969352228974,E,-54.433348834714245,-146.90946557597437,156.3685806513633,158.90195048890143,1
Female,A,E,80.38068877011703,-87.45477795207228,D,31.151748585645418,-140.66145262883768,139.11527950501406,C,5.410975959679764,-27.269374036998155,-98.31816948271724,-137.64566509064719,1
Female,B,A,-214.6116318625997,-126.88563253215482,E,31.661738850572146,36.36939601336074,22.037067711215457,B,89.30941635511415,60.409933814351405,-120.30846649106992,186.0827870037915,0
Female,C,C,-72.76003674002781,67.55839707075481,E,-7.786730615633745,-131.00335888639347,-58.40632101432435,B,19.289821313573878,110.73021444134594,174.40176624737686,-88.88684381944105,1
F,B,D,56.27960783837875,-35.73807688903922,E,-40.27990754200202,-150.49091842011,86.37542043492903,E,-37.41208972953161,37.166376697945296,133.424097039784,-98.72445444565699,1
Non-binary,E,C,18.70295503999097,60.399926102336956,B,50.42965296098699,23.821955914333603,-42.12014933284196,D,110.1852185580001,211.77500865164967,-206.77136193216316,207.68376205667036,0
Non-binary,C,E,-182.4826407544855,36.14156840956555,A,108.58287310362,-92.88438625792818,252.90263527334855,C,-208.0900478861742,-29.307745458559243,163.39166146713734,35.307961410318924,1
Male,C,B,-37.94886166791474,-10.001867732301356,D,60.64185448709997,87.37169913378511,80.8258411113134,B,83.27299960380317,-88.78329815404796,-32.7840741933016,56.662918847381924,0
Female,D,C,27.6811406519951,-32.39768056803465,B,-2.555236654533909,122.92942793922319,-46.360005809901445,A,122.44089767124882,-21.94501602901122,80.02564493793366,-108.67790751861166,1
M,C,E,-184.7703708049657,18.254885258898806,A,201.0486389798953,-103.23869270348692,26.633312786058227,D,22.834999815763048,64.58649638533797,45.40365033429903,-149.23329983671294,1
Male,D,E,43.927647912638015,111.95224197511567,E,48.42453385939592,-231.23436685812027,110.81882534211643,C,-240.3089608205558,34.44565686958253,-18.39870950100977,155.97105285225896,0
Other,A,A,70.00518958956398,-85.4709531785794,C,-169.15291773273205,-198.018906773108,42.39213609681718,A,4.8285038662290685,-147.47964734074662,-38.937977636892164,-61.086461626596254,1
