Gender,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Other,26,C,103.9965419208957,16.20341759332324,124.2181490808072,-147.1945133736291,B,259.89261216030275,-115.02684612891665,104.87075312611485,-21.36664421676454,-22.605927079546987,-19.859820645531755,1
Male,34,C,26.41019532661823,-155.99264745709613,122.27483932944124,-132.2894101213812,E,223.28811837544026,-108.6964847677939,-38.009969890164506,48.806066945958804,-76.35052145017409,75.60608603584339,1
Male,40,A,-67.05473203912418,-120.39380032882383,-156.00802947624544,-212.21724525502262,E,196.3864077063399,-39.840621452400306,-147.36302700390178,-200.82708588520103,14.45861301503404,-41.289793591802834,1
Female,18,A,35.243817423289855,-105.28716572756585,-175.6747404882694,201.077804181617,D,16.20315654076546,25.88733036604137,-65.26939643524162,-49.735328180334534,-79.67872030590706,26.68652749267697,0
Other,27,C,9.197061521419377,-33.31837720775499,-125.61459435675708,101.82901282697141,A,-108.52995725940377,-5.201162896476768,6.112593320333337,-50.43474437883895,-243.23332602402084,-150.85399941462688,0
Female,69,C,77.1822900816756,-116.42894286013839,-6.246814982504574,153.8990769833547,B,112.62972563003164,83.88622883992413,111.8168691117158,-7.774221397713153,-49.22336328076076,51.90531670157509,1
Non-binary,40,D,136.63821051283384,-6.239470816979008,-120.33207620090242,132.15361538375618,B,93.82155358093172,106.5007764335232,24.964423925600144,-141.397142611392,-234.3699787473681,-122.19145383947732,0
Non-binary,19,C,193.70878175754967,4.712356647548757,-213.516139648309,105.69982477548774,E,-19.996425910107245,-18.38728665104149,-110.19047446634936,-111.82763072478497,69.79385904936602,-158.45068995047046,0
Other,24,C,-148.64892018910462,-11.21130611117872,-67.84290637381338,7.0593614379379845,B,114.489752631441,-42.6837778431919,-125.96441491552946,102.9820402061747,-39.67050658440156,-14.610639761987262,0
Other,70,B,105.21066642679413,-59.133504969079084,151.86721151482473,11.255265264221611,E,-276.7586212288478,-136.74949696790395,-123.76897604435429,102.06413134593733,44.81729047250848,56.415996090920096,0
Male,38,E,-24.433714094514674,210.48751936324538,-103.61281608582249,10.555225224509899,D,69.13367148768543,273.4709914879695,-73.80452140622931,42.93881379619389,115.99826391825367,83.82505329324766,1
Male,32,E,-58.08037145334546,116.25534613914593,-27.742188788956785,183.68245726908088,B,-37.13504148409626,22.832361268632585,1.5219313689607998,-97.9298858319688,65.88133708705072,-170.87105045231448,1
Other,31,E,-38.546131064146415,-202.1754806074615,45.914750290120246,-54.62240024307775,B,-82.51610229841032,-224.8414467137494,-149.6887108517208,37.88688037049765,-58.445981219094676,65.45161530528077,0
M,68,B,17.745084081779705,87.59622104089566,-53.11710649252607,52.41836632080956,C,-3.597099719112769,-156.71930480004085,-16.343768147229305,85.00596018808169,13.021238270005181,-55.314624761543776,0
Female,61,B,8.592878389399948,1.6256965627823878,-18.351559345938128,-88.06780539021406,E,48.89133386444177,58.119017809875395,152.99446239423722,13.897001581273535,-12.654232370790606,-47.10754445764629,0
Other,62,A,-115.4736921908733,24.59297983013105,-243.47150840639696,65.44500555503184,A,24.794897458246545,209.581076551849,244.27766839996653,114.96845149257216,-64.42108489296628,-115.7813114917467,1
Female,73,E,50.4508389301787,66.91834676552784,-142.14781156699917,-158.4124005248091,A,-46.439901072795045,93.46162499379169,-4.922713452808368,317.05397807018915,-10.858763507717969,161.42442851580137,0
M,62,C,64.47074538379478,-36.96120342293684,166.82804577821747,17.935043602645813,D,115.5928478172627,44.34635359041905,31.860679034458308,-50.51632616820028,-9.298703310107669,25.889751888114503,0
M,28,E,-3.6007706530503967,-111.30972841175128,-91.7515616655391,42.195999138226306,E,-91.20596294337126,-192.15156871592905,22.558867476738655,-56.658862632664494,109.42032508958137,210.7153029453034,1
F,30,A,20.897944087921335,-31.912338240555254,32.40396578451836,-23.813308188856578,A,-68.42052121822864,-63.82926342023437,-6.911677806543101,37.50908682259072,-46.625122068210196,-89.52437801708214,0
Non-binary,43,E,-44.068755167703735,-22.507139017245663,281.27812139531295,35.36060371800504,E,101.04747890006145,47.77541405437526,-95.48296975489879,-61.24814882323479,-93.2164634073837,43.02035200867857,1
Male,31,A,-121.04751341636279,-210.9971382535401,-13.551198573984799,186.81532932923076,E,91.92841720318786,-19.98924239991269,-161.20233288362198,-49.851475283350496,0.7223830324041455,140.78138690669556,1
Female,69,B,-73.01663682948649,98.61358877175329,-172.3998298674764,87.25377727620041,D,119.11211949224491,77.07271039075064,33.73411058319774,89.14687110674939,-32.3944997033969,58.28902043369389,1
Male,51,A,14.933970594711802,178.38968535543887,-18.13461894969427,19.983187719288964,C,83.39856100743857,-182.5209559068571,80.56978804566553,21.57317838758621,-51.00922366381903,-60.227329308625,0
F,66,D,-59.27933464290041,37.402199241426636,148.57754623855018,-25.913344941295698,D,-111.3946691225683,58.20070804844273,-39.21916195545759,-104.99805041560121,62.67997571129313,13.533465540039009,1
M,55,C,-47.73031782661546,-190.56382464186825,185.68828255885765,119.08353427325149,C,63.758041128101496,-7.756110261441316,112.18535034453487,-230.45900574047468,-109.15417561679084,88.23304489617095,1
M,48,D,-75.54976194384409,-37.04740360111636,-18.53757874646287,-14.948504362625508,E,0.09113779701382482,31.2459873616384,-12.942754726906788,-81.06750666047613,141.84643978083832,-95.18744032023058,0
Male,30,E,67.40350072766877,82.46141823861315,87.10893048653764,-142.5465063303774,C,-68.3542532044574,10.210200880066603,107.37030920578489,31.17940526206021,128.16709949892083,193.8846739597688,1
F,30,C,-6.03453884921342,-99.68340922821483,71.75842978151866,70.83465837230791,A,-18.151947247613975,92.32690878206165,-128.48755368475562,117.64092505738,219.16972819968038,-125.02345690201449,0
Male,69,E,-70.88612912029107,53.760904814780616,125.50360925345927,-106.63188668819959,D,56.85129180132578,-185.8790033148863,-87.58332150574172,-5.281007251056004,65.58652096530335,-59.42047114775314,1
M,34,A,-80.21097409195409,-32.571314634639236,136.6318240413145,-195.54354148719295,D,-76.10720679807108,0.8499503696417403,-210.37818819970164,-154.01666661715555,14.665297241374416,-5.672318280426078,1
Other,26,B,19.97679202873213,142.95203172942647,5.051019669769792,145.4293808191062,D,-137.27170146484912,-65.18945504027093,-83.39267746828845,-66.49424410622021,67.79698925114981,-56.772151454184986,1
M,60,E,85.43481515219749,46.24889858852719,-25.680253313133576,12.833565820063328,C,-6.4910955712031875,19.20867233899397,-91.2349280617702,69.58115497970681,-55.063823291347155,24.367126821582808,0
Other,45,B,-32.46867268104232,-109.36673153487051,22.341560016886383,-44.5435891426529,E,104.7430262991821,-218.1701828737002,-80.37356061391985,14.50456353492843,23.087909786555354,-157.7514931504261,1
M,58,D,-19.46063264666222,81.39539565159738,9.890505858290535,-102.61903075738945,E,135.59913234998976,119.68788774802705,54.93809306320529,28.969130209769943,71.18726719271511,-5.818597258310161,1
F,40,A,38.28336232964027,-51.88029388128671,41.231163597022274,138.72483478207468,C,49.07104780950483,-134.3887099393812,-60.77764023619396,-227.40998473663444,-64.3121031202713,-51.05029202343728,1
Male,29,C,-138.87491151095657,-65.04484489608359,52.804633930763224,66.78911909304045,A,-20.750891912429992,9.090348693522937,-131.70049977731014,-8.533229195806094,-75.99425413804195,-76.28877992290992,0
Male,75,E,-226.55788370358704,0.45075111316003863,47.35730612573676,6.860875255268875,D,103.16427023485821,126.65033446807851,-150.93761117689917,54.85687696987135,-51.99708145916115,-69.7493002107188,1
Female,47,C,64.73288108118945,-42.08195269088037,-54.184575198128236,-55.92163325328777,B,-185.53614325042943,-7.99870918954779,120.78514636357617,-94.53484654780145,-101.40348873696703,133.89283897730812,0
M,19,E,26.577852884906676,-164.38214806053583,82.70468661579044,-112.90916522636078,E,93.7333489391634,80.4613421015505,57.19170638689126,-237.99970184235312,88.77149496778284,-85.78468630012749,1
Other,44,A,-134.9047212068704,-164.6584147499116,-39.49376717887205,138.67881485577408,A,93.2724207948627,145.68366189185426,-186.64367704539774,75.05158904772323,85.33631059672862,1.6089439781478934,0
Non-binary,28,C,66.2234146511792,-167.18860199346884,72.28846967113246,128.70711658310842,C,81.65309719098644,-165.55181430398918,68.32921001373012,-25.38153197975449,-48.871331558490276,12.838846358124409,1
Other,58,A,114.81347942450297,94.46651795651921,-72.55624014661396,81.21043307128146,E,-40.203258744244515,17.736468672614517,107.93268117671082,70.13048461322796,178.78198677768222,-16.174865969266786,1
Non-binary,62,E,-81.58720738598313,11.195616967665693,-31.345944490756565,53.779379132480265,A,-231.58648289715163,81.98445066859988,10.241576242534826,73.25788866140263,-189.90954231241108,-36.30317945289942,0
Male,47,D,75.29627781516616,50.17097163735785,146.34728249694655,83.88340172515993,A,128.6053980760607,10.113694204959984,104.55996693666879,-84.87725231250062,-20.858350466359195,-52.40373624611871,0
Other,44,A,-5.429370491591636,107.68338944894262,-3.999749818349844,-107.47956748291669,D,-89.81857458514155,91.75814565831433,47.817490390549814,39.818065770474874,-134.71917609003617,-124.27347371131086,1
Female,68,C,19.236670904084953,-101.69421722869163,-134.8085157401385,69.1056848563609,A,29.915746936737044,116.68723616740928,53.32569494973952,-91.5303745010304,-6.068955740328825,-28.607859103391743,0
Male,55,E,-55.49504761434052,-197.30193235098508,-279.9291195918017,164.39239391155206,E,-9.395504988392334,-29.237665325394868,233.234094566224,67.32871604018348,59.51256101453464,-41.739380014903645,1
Female,37,C,-60.78567356298079,166.12176915759187,41.46976809028061,-63.7933357015479,A,68.17064259580934,53.98512992302864,193.0599434153898,56.196791585845,-55.69666924352597,-11.859449776003869,1
Non-binary,58,A,18.415115728854204,158.4172117461074,28.93544029096014,2.5640750577356703,A,91.74995352052771,-18.764779336422567,-126.55610273789821,-33.069269651193494,77.04836533637615,229.69021852077552,1
F,30,D,-6.552926889114673,33.63753835095795,168.49349885957614,-121.1069641176763,C,-50.5821836377088,-53.940833687617214,-6.038550807359569,28.017146462069448,48.41834224621578,-15.52474186676501,1
Female,37,B,-50.16481151726325,22.401625223075573,80.04263275776654,-4.358263783750702,A,29.047424782582453,81.9134663800974,354.0913103076358,115.30899797845547,-82.27581632208238,-29.904599610431497,1
Non-binary,27,A,138.117149221184,-66.34715476407838,110.59277038777944,73.04410452476412,C,-184.1255882725957,150.51463980889326,-51.39690499290906,-16.763021334587542,85.4471879277271,-80.68479682595074,0
Female,33,C,32.25439473130127,-166.6252050013485,77.9071973825432,-106.75343117456318,D,-141.3292678472026,31.375481786359277,-143.78833397752567,117.11680632141788,55.13909329794258,147.2183277219018,0
Male,36,D,-82.9355196203314,-32.29306507135963,-34.74438666088614,63.660698753863784,E,34.13066231138171,54.20822623817841,49.38704275410557,-43.76109938631212,-137.1056505437674,-1.3058849504741112,1
Male,54,C,-85.18754126680837,-140.9031896547303,-146.45738742270572,-98.15057332158484,B,-25.839729023973373,22.51827673299872,72.20764760079847,-158.11236507682446,-177.27161306711676,-119.17678548501489,1
Male,72,A,-41.80677699435807,84.13454947885982,9.579238038266888,51.52833356576375,C,-43.46848698118473,-78.18380933611556,106.95950297202192,179.32179942229038,-13.485112976263332,-46.42303287442179,0
Other,43,B,-73.73456597514947,-88.52738612807251,-150.3405328877694,98.87867552482189,C,170.66111929511615,44.827268382729244,-26.778949806663814,155.55039343574654,225.6061969760134,-100.5822889227009,1
Female,60,D,15.878474453129598,11.00967189307708,32.12607778210257,48.185916353118564,A,34.4722533094105,-77.67070103347889,21.32727610727521,52.14574739442717,-24.417135506839088,-63.4751139680413,0
Female,28,D,-52.43079989685293,-11.825266725023651,-153.69423550558295,10.698670589273023,A,71.41465448821332,-46.10078107995238,-10.556674058165331,1.0057149075141898,27.59160618886096,80.73433561801083,1
Male,28,A,82.73077685682294,24.879868495992724,117.17689029233529,-75.40742485395427,E,36.63398344839058,-27.81424485914355,93.67858618698993,10.240087625943499,151.83159259739588,-72.79801785042409,0
Male,23,A,-75.23623101717814,-59.334385849081016,-13.186080194013664,48.22549686832068,D,36.302166407296845,-77.98899987905305,23.24449373800255,-67.09383607757498,28.81749284136761,156.93161472021242,0
Female,57,B,-230.10363299070895,-29.735672052128425,-170.78977947598523,166.20411471943157,A,-94.9695972000612,85.88219265181712,-244.12277148209193,-76.15218014492,65.99236252724336,55.898031630754105,0
M,30,B,-62.17696009494321,-101.54727003228894,-36.97622421923433,138.17339496258052,C,121.30167655184916,54.808051864420406,44.738869375009855,115.20651962414527,-31.716688383022028,16.181808052531323,0
F,41,A,-93.04115540854133,0.2885051062364296,25.540004081820953,201.48759114733386,C,-44.8747642118387,82.21022533693389,72.97654670509438,-42.41647912458318,48.891773336472085,105.57768557352263,1
Other,44,A,-124.92833770488538,28.6005751135952,-40.93801253692715,43.934382004030894,C,48.005567935633586,4.417444818400367,-87.01725521475319,-185.3491320015648,70.47526490866932,-17.83650298994374,0
M,36,A,185.9207320624061,-99.51893796636458,43.35118847905189,-14.001795826570499,A,-60.07785972895764,-62.30487809761984,25.345498811681928,158.37814671970813,13.176258466904592,113.4661243530996,0
Male,36,A,-143.28147929629833,-63.555800755402046,-4.973413642187312,210.76960969567037,D,-47.135421064611215,103.5118322661944,83.3409382184582,28.161147701957507,-99.45700050884102,-117.1846359179189,0
Non-binary,22,B,65.68118412795297,-31.430756722595206,111.25453294633554,-69.14773067286822,C,88.80991909382122,-24.154291124568097,50.78140422703945,-63.51765686001669,145.177595395781,82.45850855744496,1
Male,61,B,-38.50128710735298,-32.11809450946661,44.3498274678626,-60.27062021684184,A,54.44664063852007,143.76041311639557,96.9331462019669,-214.20116636532765,143.16176051134497,-265.6846624794851,1
Other,48,B,108.70230347790802,157.0799902716192,25.268120558209596,-179.29883096180654,E,67.16949875642355,19.339165549464877,16.984222648319065,-104.14859397948119,22.03787334713903,258.7723499444242,1
M,61,D,-19.433990697773698,-134.26084604672636,78.89763092515807,176.32123045787498,A,1.5390672327344668,-30.28748856850969,106.74079998378143,25.202568913131486,62.98329652602563,-88.78993869214996,1
M,79,B,-45.47572337987675,-54.48597467845494,-60.66061401141572,63.41026086211917,D,-88.53783796916338,31.306948155447273,84.1025120869844,100.57887361212481,-50.69811478393051,-1.7450293925912903,1
Female,40,B,-71.28458530369255,-28.075559757022816,-37.25123541654507,-173.8269413094581,D,248.49582373197313,-24.83780279148327,-23.449909458132886,-1.530055265911861,73.46351269939072,176.96790363035004,1
F,44,C,-151.0879357642681,22.84302708695969,-23.83809743252017,-9.723478911561758,C,11.318711552289438,166.70171360441313,-54.61862248084972,23.842563979254766,97.96931324241514,-18.049924644321013,0
F,40,E,52.83813139277442,-57.38678669969063,-95.57838727424381,20.698827517632417,C,100.62991603119072,-36.552579059812025,128.91561317588824,-44.27616384301022,154.0987414273774,97.16980527386781,0
M,74,C,-73.47605161225705,11.671265031453554,290.3235567247473,53.726840090659664,A,-20.764324188375493,-54.33939201109713,82.80895638604875,65.06921016224733,100.0893533306613,149.0536095017115,1
Male,34,E,70.29494298313948,23.37480933247884,60.366990439515064,56.42462322328604,A,-210.2938033204236,-42.38382590255503,58.53675487120027,16.21916017213062,-30.551701389266228,14.726723171987635,1
M,45,D,-161.3910319609035,58.38356710511782,161.7813115996926,139.2722521535359,D,7.034674898686935,108.1035387979588,82.84193187179324,-63.960801410402034,-165.8711264154362,-39.223004514184794,1
F,79,B,-74.23067389424043,133.70230808211855,-73.2737256463561,-166.25045660415566,A,91.7525146555311,-97.91733976892904,-29.432502476226436,44.14734031007709,1.2411925957254675,115.9937308870573,0
F,68,E,-23.0109225769247,8.051611052889385,64.15151139827678,56.231640855023116,D,-54.639693853096595,127.92723413858215,-1.3151271636022346,158.2206970334763,-89.90548772501835,24.082092888069823,1
Non-binary,59,C,-92.21884351088775,-152.9915969243931,-53.37928616508142,-89.72534842262024,B,91.02517430959712,80.97143660725665,-52.0060484345384,156.90143939905494,3.1019486799800524,117.49065166187242,1
Female,22,B,17.603761172642326,120.57667245529157,-116.40395604993299,47.73629080467586,C,-72.29697656954566,-116.2363032860627,-105.84655389138551,-184.62521534686906,-24.659612456351763,1.8147753807071751,1
Non-binary,47,A,-120.57957401701916,164.5613497771817,-111.62344513315283,-1.722706397911215,A,-33.98207693309739,-99.53214699732868,17.426992419034086,72.5818678432029,-14.485561489932538,-126.55972936765541,1
Non-binary,73,C,-109.68855959360528,124.82273769658154,-92.56345688910429,-87.25028162222142,D,92.33013813366806,10.682060675605491,73.77433503459277,7.402016281304738,-32.12368013064073,-8.440836898349131,0
Other,44,A,59.68060341281447,-55.31488352921434,-24.196367424804965,100.35390781446485,A,-27.258697516473596,22.916020011657086,-94.95768822785435,16.462546081014917,118.72279935005385,97.94821015405574,0
Male,62,E,4.780446905249038,-123.87688662978445,74.11337852005684,210.8184740040311,B,122.2603312840897,183.0854262953465,-11.166635595399455,89.87825135524356,61.068458514700076,-62.249815174924436,1
Other,60,D,9.910502582358975,-80.68141257336589,61.27735713301915,-241.0001354082862,E,103.32266149388654,-3.0512413852416773,210.95343852293263,132.794768190347,-20.78888469715802,156.1103516198261,1
Male,63,D,-46.850852753970685,-61.97224115715731,-137.92713340654436,-1.3416848673356558,B,-138.08037028963608,-59.369448314513285,-162.08633451763427,-95.09673847608241,-19.10482359498035,-50.75925625102157,1
Non-binary,56,B,27.910865654620366,43.106342312833156,160.25929969315337,-38.80257566015741,D,125.59265104130692,2.4456014250486824,-124.1664926931177,-15.471507511834107,219.37349773687558,-37.39326721088713,1
Non-binary,53,C,48.07240264354385,3.697790263520511,-19.898317907736658,100.85458797608491,C,-7.92679932153815,-44.062731344038156,121.46967972130054,-20.487295399611554,9.752949195916331,48.21872353631542,1
Other,59,B,-245.90573225811644,101.02685427326882,76.9826623794236,-110.39064266309082,D,-82.98191524533617,-105.90112685380373,-62.06319252335084,-14.667622238757849,-145.76475928488173,-189.73210436563667,0
Female,28,C,91.46523984482484,-31.17787699071977,-290.4533834041951,136.84331676378414,B,-60.62631076413566,33.834625115593425,29.221177608508007,-155.38646230404146,-7.460221657622834,-190.2596400886126,1
Male,46,A,-30.23261522566137,-99.89408224502152,53.065009441852695,35.43819615934504,C,-29.446238252334872,-63.56053011366393,-116.94755139709494,-96.67997030050924,-52.10922187850251,24.239662562320273,0
Non-binary,69,C,-143.25986696593196,-55.9455249210994,35.55718767799179,87.81814184638816,A,83.35956566660576,351.9758024854517,-29.84946077811524,-29.286990589898775,32.23107075923488,81.93258564774135,0
Female,66,B,7.560980138278213,100.3493916796842,33.82150839632956,-79.98155148248779,D,-138.31797815331947,34.86499315239608,-5.8280094483903095,218.97253577334746,-91.77384620879934,72.7399664989715,0
Other,64,C,-34.681732778022536,-22.277006710283192,-51.72058035361834,164.66475576432686,C,203.13944841731208,147.43813220394568,118.98703561975623,-16.749487156090485,-226.5698740591818,102.67282471300373,1
Female,68,D,-41.75032067116166,2.7634239932005,-3.7705378968880177,-66.9961862710202,A,-83.10727737902857,74.22161119702984,-30.122633927796294,40.6030399910572,32.389672969049485,5.280800067275688,0
Male,20,C,99.1666026847248,50.925720259460135,98.65230410413317,47.10812999837454,E,-8.903729541382171,-34.39900199684355,11.145953740707384,123.60645174905778,-67.27154567803188,-182.34611379354052,0
Female,76,D,95.06869035224295,161.0240610853368,46.22137798691328,28.442570454891165,D,21.84701618424078,70.62121326893546,-68.24259432526982,83.14462475302167,-32.374251404796304,54.92745808852323,0
F,50,A,61.884393110647494,175.40220831548507,162.58864184926054,-145.51271510510304,D,86.39805508075911,86.69481650427898,-97.18004745022351,94.98382227929346,6.545736635308411,-114.28882813010561,0
Non-binary,21,C,-40.32894926298886,32.7122172706943,-46.21685986933308,-60.565395147482825,B,28.55280841851673,-10.173203540311206,49.7470366286514,-78.25366265702407,-38.71787158354892,-99.01961415031803,0
Female,64,C,-152.52584001117208,172.4344845792564,8.481522926326237,-14.566853201255539,A,247.51878313560874,-58.679232795904525,-169.0801842355217,-73.95004422860822,-34.58827069186077,-175.31506666105014,1
Female,66,C,72.41803631193378,-57.74032018381684,79.57469972361577,-32.055752891910345,C,-43.17929248965782,-61.17335665624798,27.20424061784046,50.174733874068025,118.00433429149304,167.75782608413695,1
Female,71,D,140.8574884389177,120.63401825272524,-101.56817680034995,1.4242147851753773,B,-208.82100396017037,-74.26063249963403,112.74260522710549,102.25369722791334,-55.6000641149359,104.87804989074807,1
M,20,B,33.22732663876361,39.68868794147457,-63.0374360582491,-5.235580239706067,D,2.6213214196020576,-6.773336684301927,0.7266240293432898,74.69352645965913,68.90336794566775,-21.12907896288318,1
Female,25,B,-283.17051999900264,80.8928153254426,-108.69330123889571,-132.2252408847561,E,60.64135666019344,-12.09795613136449,105.64033754058211,189.69069350320726,-131.5301912760518,-74.79237175669205,0
M,18,C,71.30697582605482,106.41518426594487,204.68288065993332,-53.91232626378717,D,-37.8970919717453,21.884069108392517,9.461039189299386,-32.16772528813751,68.42567104687795,-59.027855709094155,0
Male,64,A,-112.5120204205386,-18.601143967021446,46.07615250463116,-64.08387609370646,D,-6.608648611583858,-40.295304359549675,8.917413418055654,-136.96896817267782,16.563236769166213,114.7893596024624,1
Male,29,B,-2.0767305614195144,32.8219559278334,133.90388651718047,-53.298169436556854,B,-207.86462231591275,-62.25056092169383,-5.172117634668115,-233.11734513757773,53.991160128344085,174.80044655175794,0
M,22,B,13.982625896382123,152.29674903090736,-200.39992937848967,-117.49840009192052,D,-2.117602993676768,47.29311430337232,79.61910705622317,-22.625525560225604,-153.744585709884,-37.053529282682014,1
Other,24,B,23.031951172010118,3.3244175783809915,-58.2329666597999,-47.147034334679425,B,-127.96286665698118,-113.97978838093907,34.07953141722779,33.531022226867336,59.18375819052739,-190.05478794758181,1
Other,21,D,-192.11937686915493,-69.72414916623113,-18.743786128998156,18.03193415433844,A,-12.241456507284317,19.413684214574094,145.11876365800765,-129.64236463002567,19.202105185563088,-28.61437121153135,1
Male,73,D,122.04561153789678,46.15936063369011,-87.12983821649303,40.52372784576846,C,-21.973951704884957,134.658786721823,94.80950181344978,-19.159901180151202,-78.75424147997188,148.74365673462194,1
M,70,C,248.45728144468006,84.43253809896359,116.52213538636518,52.45236799057206,D,-36.6053186550761,-43.572173649948894,76.77973806162555,133.8014707311602,-120.63552072007269,31.38369703663233,1
F,42,A,-138.65162688682534,31.632849895885585,139.2295534041824,53.090231033850785,B,117.80574259715333,-82.21093934820131,125.03294489252774,-81.40692282482796,-184.6582941395767,-109.36987548371846,1
Female,63,A,-90.49772282154206,-9.087617751000383,15.538236494932143,206.4579685387443,A,-35.040499216182525,58.28075463599872,-28.82661360027601,-84.11687915204219,131.78663886278053,-111.50966449281255,0
F,24,A,-74.81989179687028,-47.97222653958663,-8.606361317424751,-201.50910386815636,A,-196.10308261204608,41.38801363140029,179.79052171857793,-82.46791761964842,-52.359423485894204,18.91163514479224,0
Other,28,A,5.716635497582673,2.675888257388392,221.74618628956213,94.89101436375715,D,-83.6187660603266,18.005883115842646,-66.59458364488303,-14.922348802176739,25.421081317630513,-96.38799378366036,0
Female,58,E,110.66308510476442,114.16526257554477,83.09088700077572,46.21229175786675,A,95.61556969660987,-111.0176225859532,37.86513862575042,2.0682453215427783,-51.62250974368781,82.04142130363554,0
Non-binary,61,A,54.34013013465721,-29.761336828390313,-24.628060971174783,42.36328132368671,E,-93.72663035747173,28.059755407166453,41.78800809226012,81.68977380984421,-87.20385146494026,128.41691296295863,0
F,42,C,18.09006084694244,90.62545354731506,-43.59442101395407,-28.41213714475281,E,-85.82410035234201,66.87769997469812,-103.33923367807331,122.92885284957349,126.42869489156074,-283.66018697362836,1
F,72,C,-66.48981970655345,-202.65995124119888,45.88483478339701,105.6288287190998,A,-250.1643486267164,-108.3044954668472,84.82326822793033,-11.483255884318625,7.733000484776174,-165.47566981635933,0
Male,73,D,82.6036766638834,14.782644900146355,96.49731273189532,-62.41117391258004,E,89.61777232235899,4.262740894461137,35.50347223255918,-64.30298611938841,-58.975189655918015,-1.5155330062874444,1
M,19,D,-16.029494623841057,-26.00295195953762,95.49612738851694,155.97669345989326,B,17.151384583722407,206.68281233061498,152.3189604209783,-109.4608972479431,-191.02607470428063,28.603962766604894,1
Other,65,D,-91.47416855426134,-139.55004955167266,39.59107006275844,-37.453168969767454,B,73.28018996790915,-204.61204591267736,81.03496706020455,113.04719464879089,-127.68432049309956,132.5101602316701,0
M,50,E,-39.24693327818952,36.699188285038055,-157.2387911813523,66.35104733875788,A,59.701802389249046,-63.19125551309136,-29.007542849958572,122.74158253135947,114.81341845343431,-8.22960757278864,0
Male,45,E,-81.1577290775792,122.93899020086383,-10.343614422664869,-21.501987181555887,D,100.82060887040288,-1.0825274065918011,146.1851704892371,-133.77434085700455,85.99618240594268,0.613713684084509,1
Female,57,C,-120.94377816386665,-35.05972125474598,97.45891448462856,31.54070852827178,D,31.55297387656455,-97.91502709262043,-116.22418903172698,-63.78518554304007,149.1477093171506,159.05257708058627,0
Male,74,E,-100.11826015185117,-113.49520801462107,91.63453725711348,33.99179714363089,A,-174.51137128842126,-230.32310241230783,132.60799548551,161.72049791224248,-16.66385813164533,86.22677007185821,1
F,51,D,-7.837695674400676,111.11903094412096,228.20556999741376,-73.01431567955659,A,158.92523676406435,15.55018543135565,12.46074394594365,-87.13599592251195,-168.7627461266526,-13.144508743123746,0
Non-binary,25,D,-47.24914758109125,31.43917297613364,28.294052527469887,-83.98837698816438,E,-67.98712769121794,-160.58204512254062,123.94513617252112,43.35798436562447,83.9458105916757,-90.1614188006714,1
Male,29,E,48.495341758185766,-122.04278477237382,118.89610453035363,-42.87781919548894,C,-32.96469182316829,81.06523428983118,-120.46730434812018,-17.61263897859379,90.85081096837229,-125.25248849145724,1
Non-binary,66,D,-90.17955012756738,106.56885512728718,-72.01796762231197,-136.5368024321712,D,-30.374862623012987,-120.88151208859924,61.412003393689815,125.06411535919261,-30.701504758801484,60.92077075273977,0
F,64,D,96.67468414205791,92.46363183715212,95.07768055478935,80.23061776988847,A,-24.309228426358377,-56.55229008270636,49.13314655413163,-195.80516692883947,-18.540506680507505,63.388644468652146,0
Male,37,B,-46.529756745218016,-44.89436941817398,27.824769770194585,149.14192811813524,A,-27.258367121648863,-24.70020550044977,150.0559275512453,50.71869696685059,149.656047405235,-17.371685595864168,0
Male,35,A,-36.01450968286139,-171.9577834754965,169.70556202123686,227.13851819922613,D,46.54938656558515,-67.21998958746877,30.170635674863398,87.57434578434928,1.35541703103063,-25.832290842702026,0
Female,61,A,157.46144840562647,174.1671262396658,85.7717327422725,-40.431371143581245,D,104.360557487247,-39.71741425020618,-150.12380581847674,74.85824790549489,-36.857591085292604,-20.42758303071661,0
Non-binary,40,D,26.73042550841532,13.170588215518874,-42.785088585759624,-196.36686274189233,C,0.09727046739118594,-116.81089090193943,104.04419779886376,-125.93317438851199,-98.77068947183433,-48.33434196350592,1
Female,26,A,-67.44809872003765,18.03436646687325,-216.26377678592777,27.774282377440052,C,30.91929617751464,124.16830436670152,214.3330553669288,-137.04742319920126,-104.82936576747122,-27.760647601915416,1
Other,49,B,84.90354015865836,-48.89458067561148,158.40354090131814,-20.509782999506072,B,120.21331251231801,-161.1776981623135,23.384960459633877,-13.873035032325145,95.15116585152514,49.93298435687999,1
M,77,E,2.9089646720101823,-14.613903266967226,116.43042674632153,-65.89274869857748,E,31.929278743198235,34.08730498850736,26.14318559398082,-67.98579176360087,-119.64526459595488,-163.96229498192565,1
F,55,D,72.78972051642606,44.74237467057476,-209.1296184913405,-5.276536835095113,C,-74.94579966145623,53.86300195863751,-19.418605091306944,-40.55303299911346,71.96260491984935,-36.312151356946934,1
F,63,C,71.52019437401482,59.89978129511636,-46.60415198063019,18.21601479525661,D,107.45859575138499,-92.30075444678617,69.29028234724386,-116.04018173510791,74.97675603715457,-75.05263286518053,1
