Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Other,D,D,-43.8268992005969,124.76974746558733,B,103.55298359439719,155.59619396214407,-63.2159727030494,-148.90293449607293,-10.016647640269168,-146.2518267326963,-111.82924465340092,B,B,1
None,A,B,7.889733066759115,-161.10055473095986,E,-51.79281690621572,60.753441966676334,-3.945823611922799,103.73019714978946,-41.53000952688109,-85.7803781561483,70.35355327717836,C,B,0
Muslim,C,A,209.54672209956775,196.8896962474003,B,-11.873123758509555,-82.49992039646482,110.4140169943351,10.623437225812014,-84.8752165800901,-57.12738771469512,-39.7926549625169,E,B,0
Christian,B,B,-146.1649816818875,-70.62902699091312,A,80.43039402036476,164.3771778747223,-114.98552717438632,149.45323341543101,65.97545097280158,179.54304558080153,-26.371585887887854,A,E,0
Jewish,B,C,23.532802690477368,42.81123747664088,A,91.14815014696528,-150.60594390399825,3.435988644752219,-7.791379907729823,-78.00274903661746,-18.99396481198267,53.983960849309184,D,E,1
Muslim,A,E,-197.22380376766588,29.530918119578747,B,92.27794343652835,-43.908938099172,-111.43965727541757,-125.19896795032055,126.72075418382987,-46.389374489056756,143.9991524714177,C,E,1
Jewish,E,E,20.960149187491687,21.677762413616676,C,-15.972013846751626,163.44705104026306,-20.338377486491773,56.74979307353839,-43.32534743556508,59.62589616068298,0.10814404028440108,C,B,1
Jewish,E,B,1.8830298661202765,-1.4266591707402145,B,3.8642947164073953,80.78753470606796,42.248342933475556,-19.305073793312797,-14.486514439204207,-121.78448930746839,-163.5357788788765,C,E,0
Jewish,E,A,-51.130285626463255,-117.42367094770462,A,-128.04763485694838,-159.8645680643996,53.04910871851954,-37.3087062593671,-2.3029858551342395,-64.50247982084719,-58.239475565851485,C,A,1
Other,B,B,5.851310131811229,62.0624516511181,B,-18.293534619600674,-53.71618732811739,55.277660868069965,173.20188738674253,74.93952073498019,68.27078586582883,27.00560477677912,B,C,0
Muslim,D,C,-94.34920363584877,-104.52250056721957,D,-28.69926479828038,-296.66649225069654,-34.258588430663075,-2.368148934334056,-152.75310160833357,86.67832424917296,-6.416938240482247,E,A,0
Other,B,D,60.18674507735366,46.2221593223331,C,-35.8236880024077,193.65866175733495,147.28805461251264,51.191493203444416,-61.935672625022995,-63.45837271610824,142.86811928611428,B,D,1
Muslim,D,B,-248.45439381125564,32.309551800829,D,-215.24100439548954,50.53331505267936,172.23950022656587,-74.00451870995802,-60.080657522409886,-61.63258296148655,8.754776075740791,A,B,1
Jewish,D,E,19.656627125766892,-17.477412394325416,D,14.860752741810417,-132.5519766001551,-27.762395141751572,-60.437139234723794,-41.23907473272113,-109.38993592308763,157.39143967104297,D,E,0
Other,D,E,-105.45625318865237,106.61083285136674,B,-17.36832300451861,8.890590075733352,109.27792338607468,38.196709395343085,-25.222216586300515,-108.68138282627278,158.80969216700566,A,B,1
None,E,B,129.6704423290714,-1.0962980682762773,A,-49.44675954525445,65.42863835296929,88.01580941745222,-36.27300878656563,113.63533654464415,37.20413989392326,15.849349679894232,D,A,0
Buddhist,C,E,104.91285382939219,-67.88117098633454,C,-95.62222516475106,46.90849545778664,16.20309765047194,66.2578459128723,138.06371200598278,94.93658712306235,153.98507120720268,D,D,1
Muslim,A,C,235.48087217958536,144.1083349261118,C,-142.36362561642136,-65.91480447420626,-114.9183755738393,-17.580932709463738,-9.285649115329479,-52.5225518035727,75.07765867152227,C,C,1
Buddhist,A,D,130.80617873999032,40.92758191035339,A,-85.42420897064176,-67.25449116424028,-90.48073558072255,-81.56383685411453,11.94991038990482,64.0459204460884,-83.37936134534708,C,D,0
Buddhist,B,C,-7.451016726748078,77.49702814868337,A,-43.55876027630205,-82.20899066076157,-155.6526315660345,22.423330022782483,-127.6219035448265,-90.44126361573407,-135.0665533218587,C,E,0
None,E,B,139.39421086743764,88.56556981114332,C,-107.41819587636536,-128.83744079136198,101.69790512429111,153.15293349844802,63.847740969312994,-62.60700827328146,-70.94056940665048,A,A,0
Jewish,A,B,21.229066847096906,55.02849679269853,C,-13.833339794199206,58.27997866168674,91.13798981918015,20.654904443217205,268.97049107497287,32.61983829244536,45.149766744736816,E,B,0
Jewish,B,D,60.66601842794155,115.55334396619938,D,-196.79668215209315,-18.4242799013189,-28.377997969045303,59.507226943895475,-28.924194240436744,-5.393302200474131,2.4225621900953853,C,E,1
Muslim,C,E,-33.10718706467981,-80.75816933762218,A,-25.89333571079705,-99.76045644567343,84.49161347262726,-91.86854721746813,-165.17508224598672,154.73751277724722,117.72558663499191,E,C,0
Buddhist,B,D,45.27404887914781,122.93903947237499,D,-61.673908471785985,-31.848530042918092,-4.021885272094147,83.56614301821422,-45.52518044630755,-4.96491777667722,17.927328146020905,E,C,0
Other,D,E,-16.59910921318345,115.47511953421467,B,63.870342493207446,-26.999923576704976,-71.66345533487802,-84.19300211502531,121.76927297136653,27.97102848486743,-20.127541358920983,B,B,0
Muslim,A,C,-112.30951652026297,95.839812259856,C,178.79560452470253,-83.38941106223733,12.874407952086846,-54.2597402165255,65.04299656111397,-62.33877372886201,-103.46012868493435,E,D,1
Jewish,C,A,-34.29812235218239,-13.165811758058988,C,-127.95218359606454,-245.0149789291384,-53.656946586862354,-3.9764628716099364,-75.1564603692038,24.71062099642202,-12.462794207833147,E,C,0
Hindu,C,A,103.46597665365618,-153.4871205399484,B,-133.00774450899823,98.36705787421293,-248.90038407098012,-37.81638510270028,208.28800386409733,-23.28504996280393,-77.61947770343839,A,B,1
None,B,D,-34.867595855441444,48.58102012222893,A,50.44539399390179,-116.95190349421406,-43.2595406267521,-6.14431475646114,-87.40885909114307,-33.058177345184426,102.30117854446638,D,E,1
Muslim,D,E,-243.5563236639811,-70.88613057852953,A,-211.77772607294486,33.40258610339567,33.331427416975515,-97.76991774143579,-53.75731859353444,-9.096642910817412,63.84694301971366,C,C,1
Jewish,C,E,2.6607621263344523,-68.5284152708269,B,-32.476142607836834,58.672079987257085,95.44822437756277,-93.93932918138415,-59.12963631661993,9.618952611523254,-52.674585185847924,C,A,0
None,C,B,-11.76799603704474,31.298586104466036,D,54.03647907555802,129.0953459483486,22.913110264028447,-13.352643196124065,64.20859066950125,-76.644884694292,-60.435661197022405,B,C,0
Other,E,D,-41.26003641419834,5.819996141066139,A,9.67740181494279,264.91719425087734,-83.80110567729241,5.293867116518465,-45.491797778201295,-93.16214735130089,-17.021590935485833,D,E,1
Buddhist,B,A,-0.25707711949178086,83.97650995792183,C,123.1517064794358,84.6391110057905,-115.44425623094745,133.45420768918925,-77.3941583254415,-22.458068424704614,-244.64299650945458,A,B,0
Hindu,C,B,-64.06652603157168,-90.58381288631222,E,107.34423147900809,-272.44287488734886,-24.39029640032834,60.09581281381534,-8.38186653529564,55.17365351521024,175.40237004594357,A,C,0
None,B,A,236.72993595957587,-23.410053084628803,B,-63.164948367623275,-124.17437612269076,-172.10872290846976,-87.3152138463722,87.9041614686578,-12.503556832179722,-8.429860006224203,E,C,0
None,E,E,22.926843265272208,-117.54173464869389,B,-174.24979101044903,51.07640643714328,-89.83840198450048,154.4980216440165,-63.23627592639479,-72.57662777103793,-147.14563375787722,E,C,0
Buddhist,B,D,-93.93712470462626,-233.8169877375211,C,125.2013481825422,69.52151066247386,74.04835157819512,-62.28122502896358,-77.13480670099125,-142.5903314673607,-20.04160983459344,B,E,1
None,B,C,40.51104378259427,19.854711118775032,D,-168.69163580721926,47.30828789446855,12.40803024694641,78.01824989454475,-7.731341620478221,161.6859046331497,118.20478329302688,C,E,0
Buddhist,C,A,-32.596124252777216,69.92637830277147,E,195.3250887640123,34.03821764387404,-83.46824358834078,-216.27048929451914,-143.1846481276043,134.0135774133762,74.9558772824334,C,D,1
Muslim,E,E,-27.352683866610665,-73.48393442195724,A,86.36067334402944,153.33542394113292,-71.93072995090245,41.37164034325115,236.2408179543401,89.09829166964663,-15.741549423621676,D,D,1
Hindu,C,E,66.37529771920173,19.024945289190796,B,122.85420978256339,45.592285126313584,-63.4523160427043,62.06554302783985,58.15399534974245,89.84110298402395,-66.16033910722618,B,A,1
Jewish,C,D,-93.81037849003381,5.475241617570989,E,-11.436239395564506,7.147349508091702,-29.893388845713233,-105.66827436215407,-55.11293243699077,-75.0200303629239,144.47163690531926,D,B,0
Christian,C,C,79.76587689451804,-22.938408718779378,E,19.761890363255162,81.24095040072434,-46.07945087753033,80.99729240755322,80.56418157776373,-255.3753674383771,173.18862982454178,B,C,0
None,C,A,120.12107615368552,189.77517109962682,D,3.350424212292761,-1.5507864223862105,129.58510064655903,-49.62570257428801,-288.88630030367943,104.40458386536216,-22.40565149128473,B,A,1
Muslim,B,B,110.78760910053866,31.463473690618095,B,-164.89384140322682,-68.02599402249774,36.74793589782831,-89.38198883779083,-94.85733632240697,-57.96868586365693,-54.39857205629325,E,B,1
None,E,A,-121.4637280849303,-41.03904239556927,C,70.00805490627924,4.841443949124587,-6.579009108927755,30.55082483726227,211.80271081776797,-87.09632993918028,-42.8043315958015,B,D,1
Hindu,C,E,-106.78896811519611,29.903535394618093,A,37.280172859539924,-96.90629318640944,125.91606792759595,-17.204855916235328,-71.09714718420938,-6.047072164076656,54.21915494625286,E,A,0
Hindu,E,A,-103.29029015284594,-30.45007918995949,C,-6.785499502916636,-106.46777491859012,-134.40080259066184,-71.14331575645296,46.98802774858973,-58.452984944241415,126.70470457028857,E,D,0
None,C,A,-67.04525875265713,43.313386670329265,C,-4.456519449291193,-134.37238744982412,-65.77446453792733,-14.852298414352513,69.44116586200428,106.99073238588514,57.79602598478411,E,B,1
Buddhist,B,A,107.81702545521202,-12.648471046256704,D,-7.480461457163003,210.36688273870868,-35.234261501800326,-66.77325867566454,-111.45394070441303,81.76931979388395,-63.29778908612409,E,B,0
Jewish,D,A,-46.29194004933072,-4.416905905205675,E,-11.886731717939677,11.276520989782773,45.171942975184045,43.73608804409447,127.93210974930271,-73.53769774541236,3.690237504215563,B,B,0
Jewish,B,B,64.98145660271028,27.155668922127113,A,-48.479832461089515,73.92597656329305,137.0254366093832,-56.30125610990251,31.119835622338265,43.331159964059715,47.141676733415544,C,E,0
None,B,D,-44.58378687024651,-70.49665440448003,E,88.00455370305296,22.148785232320385,172.9782522799386,-126.89257033914534,-28.633451984394963,-28.729969650289235,-164.20291707476923,D,A,1
Other,E,D,2.8135381424144272,-45.64947967167255,B,-103.42074420795055,-43.77049174515542,70.77849144756527,-153.51480948377284,14.670403153415151,-62.82952619955333,222.12911730364416,E,D,1
Hindu,A,C,85.20263364987613,-38.13367768797214,A,-36.930846429646905,-69.75931665261382,208.60962290739673,143.99047851607534,-24.100708892110294,39.05597269835138,143.96810917572148,A,A,1
Hindu,E,A,85.84919963782468,-5.894788378275527,B,-80.15309454679242,286.80407565636244,40.75168116320063,161.77659552947412,167.00512294671975,30.60203276948648,-44.51380449446461,D,D,0
Jewish,D,E,114.63083608647835,29.780347127930835,B,-48.29055942611753,-17.91390025868485,100.30862757088681,-25.95791501892677,-62.11682509360059,115.10494084959039,67.56817454570788,B,A,1
Other,D,D,10.899179924145432,-48.50047975886916,D,-144.6760943434788,66.52740162750615,313.9187008196075,-37.27758629962139,121.38740698492687,-0.8985115373042604,-98.80594772884793,C,B,0
Jewish,D,D,-18.327597624746993,77.98456513177608,E,6.899498423977334,-73.82952497524049,99.81506580784279,-71.46288950143017,105.94753861716268,62.033947420168175,63.35620925507841,E,D,0
None,E,B,-75.1339670089562,-3.2512992309860844,C,-71.36165485141207,-110.23697476719806,119.31468213641712,-71.22283553799468,68.91052126686006,293.5693684780668,54.04075016205603,A,D,1
Jewish,D,A,-151.7712096596834,-7.6694126043644575,A,10.298688656189784,-186.29043351995776,51.069108991812094,55.53519365307239,-106.92246404511685,-77.75841521837347,-99.48761871926439,D,A,1
Other,A,B,-24.932953319887634,-82.28339987969488,D,13.063799674709085,-5.2253413206263195,5.101704091749921,-167.79573205873885,36.115033786436,-71.67205261045642,175.5981453313441,A,A,0
Hindu,B,C,-63.355056387901435,166.33038797053595,C,54.92421855153192,-6.742942752158708,-62.726452219909035,-154.22466445589805,173.70130663315524,29.387930880935265,-181.10293029327457,A,A,0
Christian,A,C,34.79915812142047,-29.344361682964575,D,95.8893035032901,-9.546835599128437,197.38727861196108,26.982153878796623,-5.217708379851735,-35.60503458236263,-12.230756638595999,E,C,1
Other,B,C,111.13719040789087,151.2293746894577,D,109.87317342374376,-15.634262440746355,-13.642978318395496,-115.7756737954329,-130.20673682804363,61.071069051199004,-47.025903051691195,B,B,0
None,C,A,137.75627126318014,-37.98561125850578,C,71.08913777278349,23.98080769775216,5.216410407889351,-184.10984388967645,17.656698651545963,-81.23904329999155,11.248886754825085,B,E,0
Buddhist,D,E,-96.05167692620446,127.47199992964133,A,131.05245593165293,-14.825013944393383,232.28610372567658,41.53825811384792,167.79713417276488,199.9452532100433,112.59045552069323,C,D,1
Buddhist,C,A,-53.92319862681757,52.70295086158073,C,-109.21607946204905,24.00618723497989,144.70772045124713,-7.933966432606193,-322.95631283713453,-81.90108574048385,173.20650042567652,C,D,0
None,C,E,12.773013258953414,-230.25188989463956,A,-56.15658627605353,28.178596816832265,56.615507992917394,45.99916412734915,41.29541453356202,22.816812149710124,-65.82354205841125,B,A,1
Muslim,A,E,83.75520106172624,-53.947980855083756,C,-98.34484704215029,61.52900437626803,171.76381830290052,-17.83301696283612,-34.86143750978176,-26.260512760563177,21.40547162755506,E,C,1
Muslim,E,D,-107.06265504388092,13.131170722400071,E,126.20220554940771,-263.80639587894746,56.11837212688727,-6.908501039656515,170.09711067412198,21.645587379561018,-127.83561413114353,E,A,0
Other,A,E,-15.6060830527147,18.28436085569198,A,26.85375350493317,-249.23642478579566,-107.14235501645544,-54.002121234862045,-31.414888471667318,-20.710523633457516,2.9226025883295463,E,D,1
Jewish,C,B,-39.7291311179305,-125.32878724592571,C,-28.57365235385842,-65.54334399454724,72.86691428753093,1.1436928817004153,187.0222403741816,3.3821371512177727,84.47206325647187,E,A,0
Buddhist,B,B,-63.60754012144854,226.32131068885704,E,-0.18169756203479911,73.4591646437832,40.64207265562933,39.20712986181874,-96.64007811978117,-38.413615031885165,-140.17445140546675,C,A,1
None,C,D,-95.62630434833956,48.70631876275526,C,112.90792228792384,-9.370414428689974,40.85018741865387,-177.635216352748,-109.23703821570044,-106.63551358670928,-72.10215609873791,C,D,1
Christian,C,B,-51.56542952031767,40.027052872529545,B,38.40701124860006,64.07318851809617,149.8656041347974,52.113413505785424,-12.084998592166396,169.61298650803082,-14.530318503367523,E,E,1
Muslim,C,D,-41.826669905865174,39.624333695951094,E,-132.96158068057,-11.071548629545019,90.34545274227476,94.86217937248425,12.504768881924141,42.35755343583237,64.39234221982676,E,C,0
Christian,C,E,102.70809725335988,106.75787982218374,A,-17.721162140247596,-55.18399131417963,116.57274894599286,144.4439774324752,154.59222159131247,147.47787980120341,-134.90878399956725,E,B,1
Buddhist,A,D,79.53144485842583,91.56076370544648,E,49.71830555319366,-82.91034443799482,78.38864543796409,-99.07485969140316,-34.822351322644096,34.10682788369221,79.77393444365944,E,C,1
Jewish,B,C,-14.356287819419364,-9.963389415576856,B,92.51794222815178,84.44063096000853,-212.66203686068087,56.91389256718833,-132.75300991072788,-24.257997286632616,-177.08365857275197,A,C,0
Christian,D,D,25.435355024337774,-115.51708942011498,E,-63.01110436515644,-9.489125875871933,146.8296681537839,43.78231511381192,-84.8150362130306,-25.428027140462895,119.7730344909921,A,A,1
Christian,A,A,-184.2694297726657,-65.0387172141233,A,72.8795121695877,-52.378282144991815,12.572259591760318,-128.96636639318422,-132.62834857605895,55.56864914811281,-221.52528838492321,E,C,1
Other,A,D,-34.47648225279591,58.6932870890437,D,-82.30094796655666,-58.58258348413139,-10.296813594741371,-111.51325257724022,129.0091393740163,-8.836966751234224,61.32455809924093,B,B,0
Buddhist,E,B,-107.04019896125688,-119.57335080559997,E,-124.43260706624378,25.735790471410862,31.253773174544218,53.50647677293993,44.367613664985406,-201.74027763537947,66.28647753322723,B,D,1
Christian,B,B,108.03677893883442,-64.56678588633362,E,-53.69086569497614,-31.530371798263722,-36.62785480347067,40.49103225612595,50.09358076538032,-60.37940072183127,159.74389895791043,A,E,0
Christian,C,C,71.44499459114625,174.17054990689806,A,120.74323622410293,135.15481866303284,18.631693460994487,-119.24951225667704,24.595354722039136,80.98938234394406,80.32104608062373,B,E,1
Christian,D,B,-137.32696504017775,-3.3826026216098612,A,-35.949212312894105,-97.6836316277421,48.623376768460446,0.3222579861285819,82.64661556802098,-72.06291559967836,44.694593526730046,C,D,1
None,E,B,-151.37906083584772,-168.55234430005876,B,55.99048997816244,-37.53278460433842,22.14786152323302,109.27211110131793,98.7747662458158,-138.08555644277115,-70.60991561070547,B,D,1
Other,E,B,7.118987814609502,125.201720136035,A,-67.0897048227923,45.96924837129747,56.76019172383357,75.3632875815576,-1.3266033354151388,107.21177848006998,-73.27637530521656,E,A,1
Hindu,E,A,136.07637880868378,-76.61073746611869,D,-63.64604703257793,143.6089209673619,-148.8455849674155,-32.86249277799917,134.4328037287704,35.70282357232294,-37.621456903819386,D,E,0
Buddhist,D,A,170.0142486460005,99.88095034193219,C,17.387750001008015,-77.64168696067385,8.113321780652193,227.41570867378823,-14.06854779993309,-74.4297332815157,-40.47712935942639,D,D,0
Other,E,D,-92.51486056620291,49.05098449199817,B,162.88126224240014,-40.69695567771364,-1.1809767841288767,7.266999314958057,116.0431800176199,36.65332696983603,-9.601974870414054,D,D,1
Muslim,E,C,67.71750609489318,97.77331632631662,C,-46.93991408045024,18.90802622258382,-62.944581204632264,-34.39876747919206,-18.899068436476934,65.18280712841072,-21.889523662251957,B,D,1
Christian,B,C,-17.457939142447074,135.4110497609118,C,1.836960571374439,65.95589513631253,-118.06720207330568,74.85127393622187,-82.2212088109117,-161.77697463284125,-28.306528278272502,E,A,0
None,A,C,26.549850615767053,106.49589851128513,B,62.781490673965045,13.149343460727483,-132.06284899980932,-46.24229264468423,92.82174062987664,44.49046734881541,-101.30774466429182,C,A,0
Buddhist,E,C,-180.9488757480602,26.490944522126103,C,-9.40396614566866,87.9093742555277,-132.48870116487902,-30.182068930495625,145.01315825472355,-26.588827580157137,-110.83906790808791,E,D,1
Muslim,C,D,45.832439656405946,50.27391070864103,C,28.131639135196828,-217.68312516007623,-66.22209303133977,26.418308519672333,-70.1422636111252,59.421207534035524,-20.59462138683081,E,B,0
None,E,A,50.05781910836146,19.689873972335253,D,-48.363255965118306,-110.76108593703576,-184.644270695891,-29.009405168836455,-14.183247120350186,118.24708163508184,-156.24387875885876,C,E,1
Hindu,E,B,-28.97518974036979,-22.41081594149845,C,140.00405862458007,-77.97565570526504,15.89539667256876,45.635883297240994,-61.50658626908165,-140.71145027760826,68.274744180418,E,A,0
Hindu,E,E,85.45251083976214,27.653808295896503,D,10.322860355791653,-67.52595110607498,-9.285952616612363,-51.4011837690006,-54.05144907969442,-90.30303528664396,-19.43123231054559,D,B,1
Muslim,A,C,105.71759359845487,267.8752579438054,A,27.141814428022403,135.03394148365035,86.73357377798278,25.655633870205747,-105.59621046646845,-83.77505125620668,-63.55684763096646,B,B,1
None,D,A,7.394201419423483,-176.54325527025188,A,40.427481319354236,-60.54672102516503,-192.909485102463,-9.644226323840792,-17.087223495903856,35.79375204660843,-19.86647040717027,D,E,0
Muslim,E,C,113.8484556137483,99.20203572028755,D,177.82875181474526,-82.35348244153683,198.58992323304437,-168.31042017786731,154.71655865876346,91.3838949371151,35.43142624084337,C,D,0
Hindu,D,C,209.80622663838412,-13.929574616663883,E,-19.633091674028464,-206.1116906711169,111.56287767363841,-39.62889946506931,-183.8847967916822,-65.73344573621155,95.73973953603613,C,C,1
Christian,D,E,-118.64812492831854,-42.219852010273165,B,-121.02353057597861,13.420284924993839,-82.55248315670481,-193.8494427534877,-189.60241219474798,18.682712304973073,-50.39582348018268,D,B,0
Christian,C,E,-17.353095023488272,-57.89571983956796,D,64.99427778111976,-1.613058897132897,-271.96624481085325,66.01102986165873,-21.38982728340619,17.912156997522708,91.83098933910351,E,B,1
Buddhist,A,C,4.444480813900744,69.86696384023776,D,65.2860310751743,21.12207195634098,-68.13495340976252,252.35757460585947,-43.00776275804306,-15.637800318592445,43.1769583372217,B,A,1
Jewish,D,A,118.2968374120292,-171.6453069115365,C,-132.6336791860494,-79.3461594107517,12.627188845927826,147.88675546662208,244.12750074566918,25.338290655272928,19.272427743662142,D,C,1
Hindu,D,E,74.26834525435721,-193.82054730807732,B,-51.68599554342702,113.59767994145496,-52.49187620937919,-5.8666578509187906,-148.89880086769264,140.29945421710067,84.76330279994477,A,B,1
Buddhist,D,A,6.610526220421706,-128.46105888508777,D,-63.265028731739214,-76.60008198111451,132.40624337462359,-25.59910683765049,-30.084736308717773,-80.96837751439581,-68.83187491501488,E,D,0
Other,E,A,-243.81237173284896,-95.10926443286026,D,-25.794292104746464,40.366412292843535,65.02429016511121,100.65015017983666,-44.657817815963064,36.87078261599772,-43.55520444419583,B,B,1
Hindu,D,C,-98.26489067402686,129.29549656824375,A,-52.63019905268656,-24.962004666206337,-107.45153226261479,13.255703523638406,-23.43762896374573,92.76506836809324,-14.34709289450595,B,A,0
Hindu,D,A,-104.80275468259109,32.74808511531747,D,158.63528589157085,-3.6286855522301154,-63.765053960314944,109.14251906150866,13.465612843679805,-75.9025392710324,118.00378542380653,D,E,1
Other,C,A,83.3604344020602,-77.73286841800093,A,68.4205349680636,-96.39108844596275,54.14923007908856,4.340540195987692,-56.490870803647674,-17.686890471766393,-57.94512234305655,B,C,0
Other,E,B,-35.250178095661056,-86.86767564897067,D,-65.4897897858402,-67.68450447824577,42.680665010246926,32.92520293740927,75.17068560249827,-81.80128455711348,44.78401612798623,D,B,0
Christian,E,E,42.070031316946014,-70.94175462722461,B,-146.93071514463557,-70.0476309228419,-4.881207959537409,40.42645143494635,64.04600544325147,-63.90573447867261,129.83343553716117,E,C,0
None,C,B,5.185900662840524,-44.637136579097444,A,-75.68104661379249,11.925875103794125,-47.64790906325469,-169.19482648588263,-157.70495631431015,-129.31617592672825,-106.15618111980713,B,E,0
Hindu,D,C,-112.09691614149418,-42.75674709245958,B,-36.62865608062676,80.94568231364711,30.029537527582583,-7.2122466460986345,-237.90024550149735,-82.76504323504162,-134.92856698855084,C,C,0
Christian,D,B,107.46929139498933,47.481588899261226,E,-78.53730785277905,186.2393880772879,233.05890690754856,236.56617189542342,154.07718430919167,-80.56461380439572,-9.327746378736446,A,D,1
Christian,A,D,-77.92758108861678,18.357997862620508,A,-122.07314613023188,-16.75859165548596,107.11867017699322,22.955858579543477,-111.07150539340505,57.91466448112313,119.54051089897018,E,D,0
Christian,D,C,-115.77887194844836,-166.9122761922073,B,-143.80692449849622,103.65923478748576,42.294219811442346,17.52709177813565,-58.12402924723202,-21.761265929908156,37.90761636221793,A,A,0
None,D,D,139.08234681780792,-28.56872699495988,D,-101.07096203325617,-40.79607941730768,-33.52070931023317,-4.679104745577538,13.235895132825506,112.68276211834332,166.53660993238293,C,B,0
Other,B,A,5.558935386493177,52.30731208464247,C,73.86337056108346,250.22194122528805,93.07303903609157,62.77235026832268,-75.87555359087636,54.95625513803283,93.77699880416134,A,A,0
Christian,E,B,-139.74066064991518,-71.26816307049154,D,43.37110593987597,-123.4138093085531,72.5840538821135,-190.0153694976713,-48.56414969060204,28.291357151111825,2.9398872850074467,D,C,1
Other,D,E,50.93852940958058,68.57936739740215,E,3.3618647653651315,-44.04251458179085,-42.316344525438566,55.21892222479477,101.93937448457608,-120.91470448674553,-113.19545900817072,E,B,1
Buddhist,E,D,-44.02626414090761,261.65421112757446,A,-222.39202280667948,-14.415631931929731,45.24418396761924,21.190790974248863,102.78887214802795,34.28391796088821,-95.04312659857159,C,E,0
Hindu,C,D,-8.000650682237838,-25.98809287396422,C,-120.81502262351982,124.60763445026062,-67.27778051540436,-22.69084719181841,-136.91581174867724,-29.213092413443032,56.93636615103814,B,D,0
Christian,C,D,-14.53689190774899,24.53692112936864,D,135.85827167092472,275.76657972060946,-33.84140984942254,-124.49185173452308,-33.72795315802196,-38.43993532316649,136.2837657643803,A,E,0
Hindu,B,D,13.196195765471922,21.3319501231561,B,155.7760760446081,145.31724632197526,-48.17626179652766,-7.933001315614821,159.77768156308187,-42.0950587120236,63.075998125057154,E,A,0
Other,C,B,7.961248544691574,-108.78147893350823,B,29.783734358340404,29.99396392545432,-192.12615382932228,-148.16702713354977,78.45129893878944,-170.06309525022826,31.782905084986652,B,C,1
Other,C,D,-37.23708549502328,-155.8512686359516,C,-161.62967711003827,125.65988558062496,-20.470933334217708,-82.00443448395824,12.264246738226788,-100.11975147387886,29.679089178297357,D,B,0
Jewish,D,E,229.846517343482,39.85575471615842,D,22.189801317107673,104.52281697419139,-73.93010577966965,100.87324867731935,-268.76953457993403,18.639644083729443,-6.049422995409703,B,E,1
Other,D,E,-221.1256238546808,61.712042918721366,E,22.81395663069883,-22.796448732118584,75.04961007204479,-247.36417255468686,-22.057616852572856,45.42547714812187,62.851772923892725,A,E,1
Christian,A,C,-192.1529398755753,129.7209577857807,C,116.68568296934403,-67.59877260990189,-138.7568155948378,65.90159808955583,-97.02028528833596,172.20384734781828,-127.8332524889198,E,C,1
None,D,D,-46.901461854810314,59.362588885529036,B,-315.80350324592274,172.26362969641835,-89.65674443927755,-75.21836247481805,58.049063152679146,115.85474606644624,69.60968916061006,A,D,0
Other,B,A,-57.88043183441589,82.03213512186682,E,73.76052894615921,-33.04596620569284,-120.0996278855261,-62.44847856958812,55.9535493172559,40.192675150123875,-174.91191287053914,D,A,0
Hindu,E,C,-6.366468442666299,105.08079603727627,E,-86.77650672118577,-113.81179512013372,-132.85911025474738,-93.19081504711477,35.230205633267964,82.63258621579325,-17.020279139362312,A,C,1
Hindu,B,A,26.012785916625297,60.98759764177226,B,-167.51324607552505,35.71479945442959,161.8995306118153,27.151583528749985,114.69725892246734,31.75439011956844,15.669683673432596,D,E,0
None,D,D,-177.9405243838336,-161.44937560473832,E,-93.6179998151342,-33.354329522554245,-60.557961469221524,116.5356327835527,50.52457464905883,39.79915248165646,0.6174823996004828,B,A,0
Christian,D,C,5.351076061850345,-45.164392070293005,C,39.048772121659184,-89.54625352759167,-0.360942587429619,-21.076087981631915,182.18836509860193,65.19692255899542,-180.0340495533385,D,D,1
Jewish,C,A,-70.81521007679905,-35.683013562828506,E,-19.686150840199232,-96.91453561637948,-52.57249150027663,15.910426409327105,56.15882062440454,-196.98075310618526,26.912429803511163,E,C,0
Christian,B,D,-30.675396090689183,20.856608768119273,B,15.847921484460631,-39.588420957166704,204.18438213733353,-191.1040062812719,-100.11711883148034,235.5476383358867,83.44639226620441,B,A,0
Muslim,C,C,-80.11456892842247,-77.70536166951196,A,-64.55877546963548,90.65437670013662,1.070276508584896,-44.5137249330267,173.43859858638905,-53.685891308173176,-3.484272919545983,E,D,0
Muslim,D,E,33.46542405654737,-3.9333336974344073,B,54.622014384579565,16.78428876077822,67.08541058299828,-33.975661098614566,138.2238465237319,162.47838292880482,55.425257060523315,E,D,0
Jewish,B,C,98.36186448625585,41.01774139187905,A,130.92397977287732,24.42335001606695,-51.69835874287051,37.2435526541382,42.89783656988473,-4.486120042482902,91.4127100796951,D,B,0
Jewish,D,D,66.47582657839993,35.73136213870656,E,-63.23268312338081,60.71881535729684,-53.37481393434498,29.489052611992904,-23.521018368863885,49.32192417900061,-82.1271688415828,E,B,1
Christian,E,B,-162.62176080834104,110.07791461458301,E,228.4760870901675,14.055626193293037,68.81895861147693,-26.391009909709247,-42.58243137917536,-49.785986074480945,83.83097454675851,C,C,0
