married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Divorced,92.13060757551726,D,E,D,C,B,A,-115.29438298358947,E,249.05984187849634,-97.22862194400645,D,E,-7.282490615710367,-174.56687288090603,157.2310750144578,1
Widowed,18.10588651654478,B,B,E,C,D,E,-67.92079722200349,C,-69.93785133962702,-30.27690967778969,C,C,-89.23948741647746,-105.8126921546423,138.84965089552216,1
Single,233.67584303226545,B,A,C,B,A,C,53.27122273345284,E,141.13495170011217,-180.4156664061168,A,C,31.996641629308005,74.18574333313444,-36.366350051303506,1
Single,86.2756104581473,E,E,A,D,A,C,85.2666687385024,E,-69.87169540419573,-191.11361191264132,A,D,-124.72692085547867,-47.40950319071667,104.51103050248847,1
Widowed,129.04400160991838,E,E,E,A,D,C,-60.2236920176823,B,-7.468030110890829,-121.17296050275439,B,A,149.03364973445338,-36.80460651694448,-99.98822967893697,1
Single,37.8712686319909,B,A,E,E,D,D,-37.96511566258625,D,-63.879582399861256,-65.12280690526346,C,C,-95.6978275398771,-77.75748638629086,51.3507042368613,0
Divorced,163.79176229776752,C,A,A,B,E,D,107.94899139466045,D,-52.573831281487884,-66.14019987445968,A,A,-95.82842911203599,-9.52284408773898,-110.02763699381069,1
Widowed,-53.0620303720848,C,A,E,E,A,A,-22.479792889318983,B,-77.5637684219663,-14.295364558341289,E,E,-11.031788510450049,-79.31853496456053,-120.97371140328663,0
Widowed,22.172873715923753,E,D,A,D,E,D,49.28253048116122,C,66.04256262198378,-15.507146036795339,D,C,-42.11183092730368,116.6574722517191,-114.69710213186839,1
Divorced,-112.50862283762359,D,C,D,B,E,B,84.11825737222308,A,34.08485906687139,138.30866297159932,C,B,-0.09095441564843719,102.72266184984424,-25.410800214437607,0
Married,-9.149056716033195,D,D,B,E,B,A,-91.80383185930619,C,152.1963504633023,59.618642021171745,B,E,-83.96035095537924,24.741999622485324,-79.87689626546074,1
Married,-37.41437479693596,B,E,A,A,D,E,-44.65383154114757,A,89.66899336296862,-68.8320454303483,E,C,-37.277739519512856,-41.49731163132013,128.36444852644883,1
Single,-188.11013780739933,B,D,D,B,E,B,-114.85779954111047,D,68.13067323748461,99.06399843788694,C,C,-16.921505780954664,96.6398818217824,-87.08663288282219,1
Divorced,-35.102111762131955,A,A,A,A,B,D,-62.03756741431273,C,-89.89370451213665,-103.72291679848111,A,D,14.662666432361632,-270.56451080096315,63.09264827754967,0
Divorced,34.896728132558536,D,D,C,A,C,D,-23.400071562066348,B,-10.00698192274678,-11.606349706041112,E,B,-96.88395947179689,-81.33370094220705,-85.49928602604355,0
Divorced,16.385178806636027,E,A,C,D,A,A,33.76850614128074,A,87.56932327336729,-36.96654713260371,C,E,-89.00750938849505,132.72971130100117,-116.59346874063637,1
Single,68.48003837794265,A,C,C,C,E,B,121.07984294568,B,-102.56865089469673,112.22057345153786,E,C,61.88042517202496,-3.1608441514471015,34.42348827575658,1
Single,28.716590732303015,B,D,D,E,D,A,29.394003910448376,C,-169.5276561710287,-142.65796893425352,A,B,-70.82465094280134,188.8958373917618,110.05652197755747,1
Divorced,-7.327089655241806,E,B,A,A,B,D,-70.42461630804749,C,1.9047651605514544,66.34619598935878,E,D,-82.52933894377391,74.4440605633259,59.46593184464637,1
Married,98.57603506383336,D,B,D,B,C,A,157.30278152611766,E,17.195815870280768,-34.415155705528285,D,A,175.91157791508755,-171.82671387810973,-25.046717513889057,0
Divorced,98.82405708604993,E,E,C,E,A,D,8.724655944467036,C,-126.84357861013964,-9.944902971157966,B,E,-45.83995065618589,-155.75924459460484,14.170872747621338,1
Single,-72.55753439088498,E,E,E,A,A,B,-52.7731759077638,C,-101.10005783791584,91.16872870800381,B,E,105.08710208757905,-118.22968004185033,107.25844950280245,1
Married,-155.89908261709078,A,C,A,A,C,E,21.53076620604222,C,9.075739081615469,132.15536947691533,A,D,79.00127820939427,-82.38028137473698,-21.280201680962264,1
Widowed,-145.14293210581712,A,C,E,E,D,E,-60.86561106210729,C,19.14343598372913,-45.73275294093529,C,A,114.63305842677872,4.049863441488978,-30.315879993656562,0
Divorced,-13.965833052019752,A,D,B,B,A,A,2.3670486173512733,C,101.3237081025329,5.872062597073072,B,C,84.12767776264015,16.924638130277952,161.06289510855177,0
Married,156.71131913146118,A,C,A,A,E,D,-99.00164406441185,B,91.40825821750127,231.79945287312273,B,A,73.52406688034728,28.599858115436334,-49.512656930408205,1
Divorced,-115.98484804343624,D,D,A,D,D,B,73.11251602128343,E,-65.20096920978847,-21.161613554457677,C,E,-1.7457153672060886,182.46707360260942,-83.76533214650824,1
Married,12.759828151681308,D,D,C,A,A,E,4.648414036014997,D,-46.10792644225704,113.53927198622647,B,C,55.81351021854876,-136.7784444595045,153.3345310803521,0
Single,75.80944910066371,C,A,C,E,C,D,-88.89969679171534,A,-107.92128854755039,177.6887826427371,A,E,32.90328544742012,49.35932356608658,-3.6855295140715714,1
Widowed,-48.11712606924971,C,E,C,D,A,E,135.82418540347157,C,-69.515479443388,101.71129000859477,E,C,102.52188390087518,-105.86026116189583,-155.44346847780812,0
Divorced,122.27617849897561,C,C,A,B,A,A,-208.12926941915865,A,134.46230612177837,-18.134208237480756,E,B,-72.90800888304233,4.644234616839171,-62.620267483667355,0
Married,-8.54545219307899,A,A,C,C,B,D,-192.81232878280701,C,16.175608994480395,72.16429968681585,A,C,121.38749415366712,145.60322798025894,157.63638614150256,1
Divorced,77.42829509811496,E,E,C,C,D,B,24.417187561483036,D,-36.759807833430465,26.172543055378526,C,A,-102.39005348379993,193.0906046992048,132.78270102183777,0
Widowed,96.65378948874022,D,C,A,C,C,D,-103.32462743011821,A,-133.56608635926906,25.884287505796756,A,C,-17.201108106869267,262.6121261494549,17.029495689698866,0
Widowed,-7.352267425516533,C,A,E,E,E,A,59.340859710495096,A,-111.62688563571162,-92.06420691613909,C,E,49.983363542371116,13.051473785002063,-113.86399794639803,0
Married,-45.980524677403636,C,D,B,C,C,D,-45.92390242003729,D,-54.982003409391325,-159.19499040600263,B,B,97.4885327898262,73.71985929243593,53.98441875758094,1
Divorced,-70.20735475653241,D,E,A,D,B,A,8.172814641418245,C,-92.53954154799247,-27.24480000303922,A,D,-64.06109183943575,-147.82479434109376,-15.52670972118566,0
Widowed,-2.8584690753087885,E,B,E,E,D,E,-84.93526203123112,A,94.14605064185622,34.82427372897312,C,E,-152.87810032446845,144.7804525958335,11.723882079632208,0
Divorced,85.15519672005463,D,B,B,E,C,A,40.54855221840422,A,18.233522293329234,-119.54918851685032,C,E,-149.29526927840004,-201.46993113531502,166.68120360513518,1
Widowed,-65.03530553326917,E,C,A,B,E,C,-11.089395186449021,A,17.953619150174898,27.02522873964624,C,A,-98.5965885214543,224.40591718447948,-74.8729267743253,1
Divorced,-47.190407915089345,E,A,E,A,D,D,-51.88323703265546,C,-26.803930380581498,187.43921501082818,D,A,-49.790944936662974,-106.41471237331967,-92.77253433927103,0
Single,-37.70398265337933,B,C,E,C,A,E,18.757596676103024,B,-93.09566921827594,-21.6348398650318,D,B,64.562338261856,-229.80152639843746,-83.11537932258196,1
Divorced,65.39523905954907,A,D,C,C,D,A,31.045830022344827,B,-151.67824386835878,-135.25957669814227,A,B,83.52094795533309,-133.90634137988334,1.566093339008249,1
Widowed,-9.04731642813508,E,C,E,A,E,C,40.29026525979375,C,-65.86785810243637,-131.23208985122932,C,E,123.7157830660045,-85.99834541523536,26.110710186751433,1
Widowed,-64.56654053520326,A,B,E,D,A,C,47.18442219832852,A,38.321055356716414,-13.040808159789838,D,D,5.6151407557320265,-65.02295127413223,67.55055456642394,0
Single,-126.78477428896274,C,D,E,A,D,A,110.25327661322113,D,8.848441467175304,74.24383716307463,E,B,-49.35416383454811,-62.07839891629564,-4.466711948769731,1
Divorced,-16.060375415144136,D,E,A,A,C,D,-162.72583419747747,E,-15.135462782715441,72.47253650256069,A,D,96.71393610414208,29.72662072982618,94.81397474053574,0
Widowed,-189.42435668002474,B,A,D,A,D,B,239.2320983486196,C,-103.33179570827905,-20.701652898693737,C,E,-36.166179027840215,-88.28816799652581,73.45778592957276,0
Divorced,-34.03583841142171,E,E,E,A,D,D,0.5082984589805161,C,3.071133630238187,295.3397360829936,A,E,-40.35476384538505,45.81132793882824,45.5408293456086,0
Widowed,-1.499388662638771,A,E,A,A,A,E,-20.05289780002518,B,-3.18081873296521,-202.64774842242218,E,A,16.430051519498797,-7.929318692003825,-145.17393128388002,0
Single,53.30846556317687,E,E,A,E,A,B,18.07657414024003,A,143.65477523912676,189.24896165124198,D,A,149.10943564797137,12.069278400944874,153.62865012933358,1
Married,-139.78693871631145,A,A,D,D,D,E,-4.098110178504,D,62.55485120328339,114.83846460411978,C,A,-62.91808316207553,47.54995515414971,-54.87422454364592,1
Divorced,76.58456128981055,D,D,E,B,C,C,-75.37644249053285,D,67.10766862532952,124.38810333904175,A,D,-85.50428170868325,-90.62478849374386,26.786027435450016,0
Married,-53.28486278123621,E,D,A,B,A,A,35.483257906345536,B,49.40408813111178,-111.80567510389683,C,B,-62.61601874040298,1.625468401683137,-73.00639172840278,1
Widowed,-151.56675421600582,D,C,A,C,E,D,38.39321625323131,D,-18.794047851551042,-85.81874894298527,C,D,44.183108893088715,-98.69947267465548,-16.896024058599394,0
Widowed,45.134445951244366,B,D,C,B,D,A,-99.56154947964161,B,-90.43800007786854,56.26902144321172,D,D,153.3305111247093,-134.69913420471792,27.194989543045534,0
Married,-6.792715072875531,D,B,B,C,E,B,128.98873280288288,A,-71.54285643374389,-157.72347403864126,B,B,-19.79032366905455,94.16332132036612,100.08557962146742,1
Widowed,-128.90102538515106,B,A,D,A,A,A,-119.86128986498944,E,1.1943901046303522,-45.75160897118624,D,D,164.6609271936548,136.7055197901033,202.52394224786082,1
Widowed,199.30718682037758,A,A,A,B,E,A,7.2628055004330045,C,123.82300700586187,-72.67126550651619,D,D,77.46971740933203,-49.38253605965488,50.24473304153966,1
Married,31.75352335617666,A,B,B,A,C,A,19.980658842780354,A,18.184198162000218,70.01218902931643,A,B,39.36487727367929,196.1208481066007,11.49459068874013,1
Widowed,187.96706119405425,B,B,C,B,A,C,92.13117455992247,E,52.56422643356111,-77.04257468396982,C,A,177.96337170454103,-61.6908567583158,122.36300165490302,0
Widowed,70.17247298865617,E,B,B,B,C,E,-15.637865121670655,B,120.28042120685048,7.85463354458885,B,A,-55.775914329687225,70.68190754670565,184.74043029589848,1
Single,36.16224416209396,D,E,D,C,D,D,-232.42646555738048,D,-195.7043575260995,-105.56946776523377,B,A,-21.090159274242055,52.123972629352934,63.83734849239797,1
Divorced,114.67557471245956,C,D,A,B,A,B,-43.650558393030835,A,61.3122699122057,-174.47694927736396,C,B,-152.3510468538241,-81.34174932199059,4.533366732838988,0
Divorced,-19.19655464286281,D,B,C,D,D,A,-86.98822061914083,C,33.97446869086079,-99.77437875002202,A,A,59.75331532722971,-57.41799517399435,-18.44471918006252,0
Divorced,135.58792538848462,B,E,D,C,D,B,-244.5727133265304,C,-118.49332339981548,65.97897610407234,A,D,-84.00681159429811,37.98778646697627,-20.51414634406246,0
Married,118.79185898446984,A,A,C,C,C,E,151.29589378072285,D,101.27690893213466,-123.04183800449667,A,D,-47.977792763859746,32.932679267725796,-137.5735742435089,1
Married,-143.17810875763388,D,C,A,C,C,E,19.430222642198295,D,-106.47705993781311,80.02983601863872,D,E,80.48963938593553,80.27327458616409,-75.31558935071794,1
Divorced,119.24553467279718,D,B,C,B,B,E,-17.809030490195827,E,-101.8907846798245,-104.46059259932355,D,D,-102.91463875717287,46.20402718093949,69.2845837706217,0
Single,-92.41541129626194,B,C,E,A,E,C,-63.32326324472862,B,8.337592326438404,-173.11055185926514,B,D,-160.59330386586362,-164.90244342709968,-13.709149619935099,0
Married,-42.42180468807099,C,D,B,D,D,E,-89.74114282036784,B,-122.27238174385491,-106.15584978511947,E,B,-74.55940568222023,15.297739374773546,36.20756904699261,0
Married,92.89366072105207,C,C,E,E,E,C,-43.11872449490876,D,97.3654359174066,0.9109026916198016,A,B,46.745890477407755,-97.0041031166127,2.2621740174429013,0
Single,-10.01255042246845,A,C,E,B,B,C,58.85458476953528,E,-2.0075509636894733,-2.8068262141466,B,B,85.61028753971311,-58.93848585225291,-38.99534383886415,1
Married,-217.53351411049334,A,D,A,C,E,A,51.467702746278036,C,-137.95087411295663,-137.74662425178485,A,C,-43.54442441985609,-147.3505859300726,35.44406625474972,0
Single,-16.78661551846516,C,D,D,D,C,B,47.259554416414076,E,-132.70909244259823,-130.76892254913517,A,E,97.0198828422106,-96.33724544843552,-149.3865525665333,1
Divorced,-120.32305508363646,D,B,C,C,C,E,39.12777083155015,E,121.7951486622766,63.21003270745614,A,C,53.28057836101331,-60.20443465527418,33.75825502270212,0
Widowed,16.850388078580618,E,C,A,A,B,A,102.83850510418797,D,-40.36715133998389,70.32244732557467,D,C,-34.323094139353714,60.980511169042515,74.75665197963336,1
Married,54.79753006319825,D,D,E,B,B,E,142.18528207184968,D,-41.01378870773642,-69.17693362434827,A,D,-149.32847756633706,6.328174507410345,-19.268721504132575,0
Widowed,13.955154373732498,D,E,E,A,D,A,126.56856447418232,C,0.43880390338561487,22.806918942501373,C,B,81.47994661081205,-89.8331435683686,-89.44159367137918,1
Widowed,-92.99997575080857,B,C,A,B,D,E,-19.029117630998137,D,-62.22427854961602,100.67883408653398,D,D,42.887002861204884,168.66080742284186,-10.975806433720667,0
Divorced,56.25722978260838,E,E,A,A,D,B,-39.95078631692856,D,27.289560257457175,-158.76213750782492,E,D,-165.32827032305727,142.5315033760001,66.0997355149152,0
Single,206.1065392063651,B,B,E,C,E,C,-103.15279567696373,C,-107.1871851056928,-22.99476932050675,D,C,115.53032155823861,-1.8536707598729865,13.286579681004138,0
Married,-8.385443252357359,A,D,B,D,B,B,-45.145889163125915,E,-91.37344005619157,-50.64577907922379,C,C,47.3904767993933,149.91401812591553,188.62339361177857,1
Single,-173.68463826012496,C,B,C,A,E,B,-22.171226235195622,C,15.970434870037554,213.15676906372488,E,C,-149.12050858919815,169.82495086362198,-50.51899105627622,0
Divorced,25.160067278009446,B,B,D,B,D,C,-28.155879955040042,B,165.447950198922,39.10245475692777,E,B,118.77020033947305,-68.84819169341301,-122.54485797478554,0
Married,147.81617654082956,E,C,B,A,B,A,-62.25769163795515,E,168.89311273581131,-66.6468669643568,C,B,-144.23945567442695,16.91332223149578,-53.7566267050405,1
Single,159.0873404959119,A,C,A,B,A,D,-103.02314788209918,E,-112.95633591927535,-37.23456889135096,C,A,-49.69953821935225,51.41179031383426,117.52517023043734,1
Divorced,35.29857868854067,A,A,D,B,C,B,42.68560075564822,B,43.01447166571567,-75.83760245546931,C,B,22.893028465522292,14.78185225085436,67.45741294491594,1
Single,-48.82360362270416,B,D,B,B,B,A,-16.762962766110576,E,-78.83648663551493,-49.85903147488785,E,C,45.003968169884196,9.450427137832309,-40.364417307582166,1
Widowed,-36.674416374029825,A,D,E,A,E,C,90.74655706255449,B,248.2755656688767,13.888483193623587,E,A,-76.98777863623192,-67.19954661687582,110.80198298843851,1
Married,-125.15594311107499,D,D,C,E,A,D,-152.92360642277117,A,-22.39752623827523,26.7112928736889,A,E,-153.67436101650807,171.62587584733032,148.6785810266252,0
Divorced,50.31474733471188,A,C,D,A,D,B,-176.71704637979653,C,5.8770288015841885,-12.760234390160663,A,A,91.65210827137999,89.94421482609901,82.37148602404989,1
Married,-17.023094133862156,E,A,D,C,B,E,112.21371177205368,B,-1.4328585563628766,-25.13706479195294,A,E,116.43938472111326,137.83233201186388,130.785480407747,0
Single,-216.57049453450682,A,E,D,B,A,B,-25.6037922724719,B,-24.670188218777056,-244.82476868446957,D,D,-22.286017981349342,-66.17558555357024,13.25731894713869,1
Widowed,33.514659815721295,E,D,E,D,A,B,66.88778181962059,E,-85.01258442615135,84.92219977845767,B,D,-131.1477995581457,53.95930433061359,-44.676223257375824,1
Single,105.45373813278731,E,C,B,C,A,C,-119.28635641691596,B,-104.73956479117217,-163.20977442799932,E,A,-161.40854140645817,60.262636497746946,15.344493411261098,1
Married,-166.6419417888279,B,C,C,C,C,C,-159.89266046534817,B,-200.89145950828882,-234.79602715964342,A,A,-112.62010580987358,-54.104975682753384,139.55926619699002,0
Married,-8.78105306185843,C,C,B,D,E,E,-57.25008569089691,A,-147.95220630237503,-140.10877090609515,B,B,33.45457045668848,43.92922711574804,-127.9020215284551,0
Single,-148.8527706670236,C,D,A,B,E,D,120.25856273527103,B,137.1876288930452,-41.298127268434584,B,D,90.04379456071887,-70.43243400712922,55.99068376714863,1
Married,144.14930850001178,C,B,A,C,D,A,-112.24136383010806,B,53.26193716347005,53.434501977807024,C,E,49.568757050659904,57.46023349892305,-62.8224060080185,0
Divorced,-42.382367485257596,C,E,D,A,C,A,193.02085390970086,B,-13.535521420562798,134.15946695597205,D,D,87.92573532735352,-223.34642488017394,-171.5525877931682,1
Married,122.00758722641977,D,A,A,E,B,A,-18.72539115785637,C,164.85564996924057,-48.26618571800308,B,C,44.721429741217094,-28.20445476822767,-199.45391939675727,0
Married,9.81791978605472,B,A,A,E,C,C,17.47872522398397,D,-38.20369182421574,123.98887716349351,E,C,77.76032005203119,57.40183098090546,-126.26148125259446,0
Single,-55.537588400097896,C,D,A,D,B,E,-65.96982124015736,A,184.91604028010764,23.985039563254915,A,A,20.915060070790602,-34.065026289401274,31.438638238308585,0
Divorced,-64.0910245921421,D,D,E,B,A,C,-12.755935073760002,D,-82.62529980451467,-42.52483561391722,C,B,-149.54772825956846,81.78940637613212,-26.386295309460213,0
Widowed,-71.02045247022404,E,B,C,D,C,B,117.89115035169509,D,-16.882098996241925,-25.53237502509737,B,A,35.26469069561255,15.559821942162294,34.058528624532414,1
Divorced,-7.098538696830568,D,A,C,A,C,C,-181.73746714347627,A,58.423501087508356,34.24335560274119,A,A,94.91864523208416,30.330455034760888,-97.51460721913038,1
Divorced,37.29986247750758,E,A,D,D,A,C,-53.966416423843235,C,142.53007029218602,-177.9762605505773,E,B,0.31812034895701896,127.08242001336785,149.86178847674188,1
Widowed,-72.7683739049155,E,E,B,A,C,C,129.46226723087455,A,102.06142960924072,314.81539784526535,E,C,-87.91432676738512,118.29748561804449,113.58074066903745,0
Married,85.17492350149807,B,D,E,A,B,B,5.386945648722405,D,-129.0564956893762,0.657353365276005,D,D,-42.77848474701689,22.60990938304264,65.08059533087818,0
Single,-122.59318190217418,E,E,E,D,D,D,-17.684903636308725,D,127.76329725233086,92.3164616153809,A,E,-88.13080714705805,158.32760940360257,-24.547964407044308,1
Widowed,-2.5935914913626914,E,E,A,D,D,B,-40.92895292582678,D,22.692105724347492,-73.16887751489864,C,A,-64.08152624229686,22.93259918269826,-21.592257291982637,1
Single,44.131965732173825,B,B,B,E,D,C,-21.38047403609757,A,-47.87931965139145,-127.62811101774427,B,E,-72.77729442698052,49.23883276512344,-60.122968661688084,1
Divorced,187.02819663674552,A,C,E,A,C,D,54.687212120684904,A,-130.86224577501994,-46.56483192100126,D,E,78.15094114474685,-69.88288368713869,-133.54840512791705,1
Divorced,-30.335297305896713,C,A,C,E,A,C,-29.195453326042326,C,-95.02256155802817,-83.70053209563207,D,A,231.71284071551153,-49.20599876723119,207.589437863921,1
Widowed,88.41891435656332,A,E,E,A,A,C,152.1316892633767,E,-14.971357796846046,19.759139702532558,D,C,47.2132928874483,18.988428826549278,83.95303238167338,0
Married,115.49917484349352,C,E,E,A,A,B,-89.67353267836282,E,48.71971730282928,-5.065019869503617,D,A,-21.79714894140517,-162.2034959050443,13.843076822428015,0
Divorced,27.41323145520042,A,E,C,A,C,A,200.68046367173142,B,-66.21551289678737,53.84138380961363,E,D,59.992668029521646,11.127412777289427,-265.60727844309355,0
Divorced,-123.0967134736291,C,D,C,D,D,D,90.1737537769514,D,-156.87440592913444,-75.6708518938215,E,B,-205.83417489276115,112.38752090843789,250.46068192109726,1
Widowed,134.74301318919183,E,D,B,E,E,E,18.661102473668635,D,8.051471923557967,-59.546597411375245,B,E,32.55362205730791,-33.87139311979776,67.78853004951655,0
Divorced,90.6915655989053,D,E,C,E,B,D,42.76334856958164,A,111.57639538223701,42.48948418415643,C,E,-109.52395516087974,-57.58018463864117,-72.14656480551143,0
Single,5.128738411203189,C,B,A,A,D,A,-65.12547201662649,B,80.2676849766838,37.37215328443205,E,C,-91.64885968232872,-28.478745215736083,-58.96740982765226,0
Married,-47.49783295286882,D,D,E,A,D,D,111.04789340202137,E,22.05547370643869,32.924147735389084,D,D,-7.653297807093199,15.452858344074254,8.812506049225954,1
Divorced,36.390374770005415,E,B,B,D,B,E,-69.71103105592185,C,-80.31290250809569,-45.36609623814495,E,A,104.16067378714197,-71.02900228114942,10.071340301530254,0
Married,30.716236066814822,D,A,B,E,D,B,-13.450206821826185,D,6.067532421570252,125.80514983219953,E,A,-9.228821270029322,26.578495645709765,-3.3204319585232387,0
Married,59.94845800353254,A,C,A,B,C,A,-4.0111055692977775,A,35.285458426408034,-259.554386662794,E,C,60.15177729559357,-79.75818662994682,-51.84556499047256,1
Single,-100.7610691818867,E,B,D,D,C,C,-212.78810379828118,A,50.636499646711364,80.18736633021878,E,E,-27.25432279080796,19.454793581407873,20.34545117487393,0
Widowed,80.4823196072511,E,C,B,A,C,E,134.52385694489254,E,215.74101384155014,-137.38607202530005,B,B,-48.77674458464231,-6.136386867254686,-76.27494844928557,1
Widowed,-23.97415661268113,E,A,E,D,B,A,-35.950190432718735,B,45.6501030091932,26.94886283071525,B,E,192.0250185741746,93.09452589570556,151.60311068903113,1
Divorced,53.41427085548291,E,B,E,C,C,A,-0.5078171739893163,B,137.2099821755049,14.739850830428361,B,E,164.041127519805,195.9857444534372,140.4186862216063,0
Married,12.055478438582805,A,E,E,C,D,A,-49.84575876311782,B,22.427360213855746,-109.61150453724116,B,E,-200.1168334331071,-113.27658533697553,-154.65867511882928,1
Single,-121.71844395876576,A,B,D,B,A,C,-30.30476900747602,D,125.60805809459497,-132.21525717323084,B,D,94.06469516703363,70.86574232704908,-87.37088860250788,1
Single,147.02612102147918,E,D,B,A,B,C,27.3320776941339,B,55.029932846972294,-48.187174569728775,D,E,48.308457458523606,-172.28341977939672,-78.44618917597468,0
Widowed,5.065901780329453,B,D,E,E,B,C,-193.46708621914655,A,72.18371239061968,-120.82472569081821,A,B,-27.10838312193725,66.23011951710129,51.009012237577664,1
Widowed,42.077137478057736,E,E,B,D,C,D,-43.81543658516244,D,-57.69710687249847,111.72112738082318,D,B,-238.60210730155086,68.89305813126555,-51.090391786531676,1
Divorced,180.0081128765113,D,D,D,C,B,C,97.65537083536088,E,64.8667791108087,112.25434459961777,A,D,-110.67917463908279,19.97847418682968,81.7096121528196,1
Divorced,48.31864227919391,A,D,B,E,A,C,-10.959029178158772,A,80.37390451828509,-0.9225677715233402,E,D,64.20511038871226,-110.60450265055299,-30.553014485613105,1
Widowed,90.24782345729999,B,B,E,E,D,C,-78.42016129825905,C,51.563079186853955,-36.96918840964158,C,D,-123.31052683945842,3.4740953848275393,138.55850168219737,1
Widowed,-25.68283209474552,D,A,E,D,C,B,-75.58796010697189,B,-28.22828318981736,-31.621493576129367,B,C,-129.59063111152508,170.85746463515977,-272.8338875038666,0
Married,90.25016144291317,D,B,B,A,B,C,50.33607979924093,D,-86.61162208413384,-56.38441019140503,D,D,54.69785588496625,4.885041526535659,30.462888318042946,1
Single,49.03739461623186,C,E,D,E,A,A,-25.806596192864497,D,-171.4154948510771,33.309073687085714,B,D,-43.76733765278231,168.20658372933087,-130.0893794162145,1
Divorced,61.04310576138342,B,A,D,C,C,B,184.57829318106428,E,166.57167923520782,-219.94051078349594,A,B,105.18372787189926,102.81092589980298,30.88089793624863,1
Widowed,-29.31110119219228,D,B,A,A,C,D,5.269874349600878,E,69.17860457258693,70.45995326653934,E,E,-78.64860254604721,-95.52813697153931,-45.474752265699124,1
Married,-2.5538908543903127,A,E,C,B,B,B,-118.7201323187657,C,-139.5254669022169,209.7099697584063,C,C,-90.65477001001159,-97.50477419607138,-128.5611652996893,1
Divorced,-179.10001908776297,B,B,A,B,A,E,49.91014135381522,D,9.057998371328909,-33.697034475707675,C,C,-159.5567038412821,-7.204900016813995,87.32552681427622,1
Single,-9.936653786392954,D,E,E,C,B,D,-59.95414513792133,D,186.60030418318854,220.2698762936726,A,C,160.86288410571962,-48.570697738464105,74.21012391145815,0
Widowed,112.7523158433068,D,E,A,C,A,B,114.14138666935057,E,-228.44443843104432,127.77430533180663,D,C,141.80391872782877,-116.27892879907877,-171.3966584486919,0
Married,13.19826001813703,D,A,A,A,A,A,35.24834530408156,B,-34.50147748362118,-132.55954977408393,A,D,4.992486771103739,-67.7673902353231,-21.790544956044986,0
Divorced,16.57264762091538,C,B,A,A,B,A,-0.21394732921126894,E,44.95645916840943,-33.407230365310475,B,C,-24.297903758547452,241.0861452006936,-95.55416345524142,0
Widowed,-16.182281271523124,E,A,B,C,B,D,172.0902570051188,B,71.66664316803717,105.69707457867415,B,C,97.48644231638683,76.06078123777245,-131.70732328601645,1
Widowed,10.17061028342993,C,D,D,B,E,A,-78.31483476683115,B,-55.032431167597785,-39.12167975279816,E,B,69.98917965908143,110.6580596821676,-69.6977959254138,0
Divorced,-91.0583159714304,A,C,D,D,B,A,-9.804902761512441,D,-61.75081569186699,-12.56682712077235,D,A,38.455762467294015,-84.84097112520712,167.43007714528724,0
Widowed,-15.452480186008778,A,B,D,C,A,C,87.39078430320185,E,-121.69107156839851,-78.7775406418771,D,E,29.935338511263748,-130.31350887875155,87.06764372253386,0
Married,-19.55167719398024,A,D,E,C,D,C,-148.01465524857883,E,-69.5469713665028,-40.49146659604483,A,E,112.42878839150565,-198.0264751866257,90.65359503546006,0
Divorced,97.68883242162752,B,C,D,E,A,B,-24.92855080722693,D,-57.76509538518133,-103.71504652655881,B,B,-129.09902591077343,35.85390412774133,-55.913221874410915,1
Widowed,109.74566919885898,C,D,D,D,D,A,-152.80258318460506,A,-1.314061464341368,-192.85166817905503,A,D,128.60253410092744,-52.95494675503605,243.0913323548007,0
Divorced,71.34020500608798,D,C,D,D,C,C,75.39262094307003,C,29.359398381935865,-31.1944455416878,A,A,36.747924452843854,138.65940043704822,14.256355608347135,1
Single,-45.71105145669482,D,A,A,A,E,B,95.88797947525383,B,65.37048343930627,50.01860060426748,D,E,144.0208029588742,-72.99256434193133,-137.2364167282306,1
Married,19.799597108961418,D,B,D,E,A,C,-76.83732738665616,D,218.19325679375953,219.48878894762944,A,C,-89.39664906447625,-103.40281428144344,-169.82467585200894,0
Divorced,-103.75784666813412,E,D,E,B,D,C,-74.4639597945517,A,136.47969605025753,92.03491980676341,B,B,-110.68078065426126,11.226850167568108,-3.4747032042368198,1
Married,90.87983062616443,B,C,A,D,A,A,19.306543357876055,B,-98.73285025846369,-37.75904662066418,B,A,-37.232535981246976,-28.17064797071771,146.00768728108315,1
Divorced,81.67318100217031,C,B,A,C,A,E,131.22482248767574,B,65.81410128038453,108.61667399490453,B,E,-48.90711916572525,-115.21163561108739,30.38438127246798,1
Single,44.91348869691863,E,D,D,B,D,A,86.6106665372197,E,54.468279433035335,137.26594844066605,E,E,120.51042724905602,15.559697986970555,-133.90356991438662,0
Divorced,-128.75287948508597,D,C,D,C,D,C,-43.37199855271833,C,-17.42903084543149,10.211577866950137,A,D,206.39394655565596,-130.54942492221522,-69.63442498901703,1
Single,-105.14160784872632,E,E,A,B,C,E,-26.76842820643561,B,87.91358933434837,-37.81461666933399,E,C,167.61664977380798,50.682111414039696,173.70157467528858,1
Divorced,30.434485901863773,D,D,B,B,C,C,132.4590026507144,D,26.612252210831507,-22.917304835099507,A,A,-143.88574399230677,-48.51539227042612,56.41611032605833,1
