religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Jewish,C,E,D,D,E,B,C,-64.77730802156339,0
None,B,E,E,C,A,C,A,-128.72466664978205,1
Other,B,A,C,C,D,D,C,-8.477413192145658,1
Christian,A,A,A,A,A,A,B,146.40875945894433,1
Other,B,D,A,D,E,A,E,-24.949202475388514,1
Buddhist,E,A,B,A,C,E,D,-250.7927896505037,1
Hindu,D,A,D,A,A,C,D,182.9663256818734,0
Christian,C,A,E,C,C,C,E,47.30788538609671,1
Jewish,A,C,E,D,E,D,E,1.6315974154649662,0
Other,A,C,B,A,D,A,D,114.89124670342399,1
Buddhist,A,B,D,D,B,A,E,-46.87705571784602,1
Muslim,D,E,C,E,B,D,D,-54.882570525694106,0
Muslim,D,D,A,B,C,D,C,58.885180237599066,0
Hindu,C,E,E,C,A,C,A,-91.13474217605216,1
Other,E,C,C,D,E,E,D,190.03217732224772,1
Buddhist,C,B,C,B,A,E,C,-126.23422961019479,1
Buddhist,B,C,E,A,C,E,D,-156.54650695852376,1
None,B,C,B,A,E,E,B,54.23900485765479,0
Hindu,B,E,D,E,A,D,B,4.367068094251421,1
Other,A,C,C,E,B,E,B,151.86357598148197,0
Buddhist,B,A,B,A,C,C,B,-91.58379906766343,0
None,A,C,B,C,E,D,B,18.660481877807005,1
Muslim,E,A,C,B,C,D,E,-20.439472273586716,1
Muslim,E,E,D,C,D,E,D,-125.02664459326924,0
Christian,A,D,A,C,C,D,E,-43.40927334856896,0
Hindu,A,B,D,A,B,A,D,15.070819273481554,0
Buddhist,B,D,A,E,B,A,A,14.155619378158654,1
Other,E,B,D,E,B,C,A,115.97975149048794,0
Muslim,E,B,E,E,E,D,E,-108.85244158144856,0
Buddhist,D,B,C,E,D,E,D,26.044671363978534,1
Muslim,D,D,D,A,B,D,C,-1.5732111682236638,0
Muslim,B,B,B,A,E,D,B,41.39023168626792,1
Hindu,B,E,E,E,E,A,E,-64.42835193279035,0
Muslim,C,E,B,A,C,C,B,-69.71674802329008,0
Muslim,D,A,E,A,B,B,A,-28.197875564964097,1
Buddhist,D,B,B,B,D,E,D,60.997691879765114,0
Other,D,C,D,D,A,C,D,43.30187008665675,0
Jewish,D,E,C,B,B,A,D,-156.34351686737966,0
Buddhist,C,B,B,B,E,D,D,-43.653664945311824,0
Christian,D,B,C,C,E,C,D,39.77376498590948,1
Hindu,A,D,D,D,D,B,D,-46.50655359568007,0
None,C,C,A,C,D,E,D,-163.3616629548827,0
None,E,D,A,B,D,C,B,-85.94192528707869,1
None,D,E,C,E,B,E,D,290.4542472648997,1
Muslim,C,E,A,C,E,B,A,-12.421200391347217,1
Jewish,D,A,B,E,C,B,E,-123.13827857491322,1
Hindu,D,B,C,D,E,B,C,4.3162554614690585,0
None,C,D,C,E,C,C,B,14.197835883901227,1
Other,E,C,A,D,C,D,D,231.94545021206636,0
Muslim,B,B,B,A,C,C,A,-146.03344365273273,0
Hindu,E,E,D,C,C,D,E,-37.65255066596046,1
Christian,B,E,E,E,B,A,C,26.684704496125967,0
Christian,D,C,C,B,D,A,E,56.81315856583077,1
Christian,E,B,D,B,D,A,C,1.2232613419428784,1
Other,A,D,B,B,D,A,D,91.68859598800681,1
Hindu,E,D,A,B,B,C,C,-157.90121047114877,1
Christian,E,D,C,B,E,D,A,-23.29186544990631,0
None,B,C,E,C,D,A,D,90.40435418770846,1
Other,D,D,C,B,B,C,E,17.820356467543856,1
Other,B,E,D,A,C,D,E,-81.8880845680514,0
Muslim,E,A,E,D,A,E,B,-71.31370111602158,0
Jewish,E,A,E,C,D,D,C,39.83812078175736,0
None,A,C,A,D,B,B,A,65.33671393812219,0
Hindu,A,B,D,E,E,D,D,72.76822390820243,1
Christian,C,A,E,A,B,A,E,35.1581736301054,0
Muslim,D,D,B,E,A,D,D,-31.573118727922456,0
None,D,E,A,B,A,B,B,148.28992056103974,0
Buddhist,E,D,B,B,C,A,C,-7.50240723177249,0
Jewish,C,D,D,D,B,A,C,6.202507922227292,0
Muslim,D,C,B,B,B,C,C,-59.32956471326343,0
Muslim,B,E,D,D,E,E,E,96.25883893217294,0
Hindu,B,B,A,A,B,B,C,43.053288209023066,1
Other,C,C,A,A,D,E,D,116.27667859205113,1
Christian,A,B,B,E,E,D,A,-44.15481735035728,0
None,D,B,E,E,A,C,D,-25.837011444805423,1
Christian,E,D,E,E,E,E,C,-85.28341749198543,0
None,E,A,B,B,C,B,C,-189.69854693377536,0
Christian,D,C,C,C,E,E,E,57.28219809252116,0
None,B,D,E,A,A,E,A,59.216538477541,1
Buddhist,E,E,A,E,B,E,E,71.1652400689666,0
Jewish,C,C,E,E,A,B,C,169.257091522246,0
Muslim,A,A,B,C,B,B,C,21.582923842988183,0
Other,C,D,B,D,B,E,B,39.52739193826767,0
Hindu,E,E,E,E,E,D,E,-181.322617663997,1
Hindu,E,D,D,B,C,B,C,-37.50815283566966,1
None,E,D,A,B,D,D,B,-41.25951509251459,0
Jewish,A,C,D,B,C,E,C,94.68407052692889,1
Christian,C,C,E,E,B,A,E,-76.33145003862441,1
Muslim,D,A,E,B,E,E,A,-106.39443443802811,0
Other,A,B,D,A,E,E,E,19.225766369411186,0
Other,A,D,E,D,E,E,C,29.969950365480713,0
Christian,B,E,D,D,E,C,C,-68.44738315270703,0
Christian,B,A,B,C,A,A,E,22.511578696016958,0
Other,D,B,E,D,B,E,C,-39.58585779044525,1
Christian,D,A,C,C,D,D,E,-135.468527758853,0
Buddhist,E,D,B,D,E,E,B,-88.01748739886945,0
Muslim,B,B,D,C,C,C,D,-66.4801179816763,1
Other,C,D,A,D,C,D,D,-29.56999623428932,1
Buddhist,A,D,B,B,A,B,A,46.15941075330027,0
Buddhist,D,B,A,D,C,C,E,3.9728928460869404,1
Hindu,D,E,D,D,A,B,A,-190.65018909822004,0
Hindu,A,A,E,A,E,D,C,196.70130444817568,1
Hindu,B,A,A,C,C,C,D,13.122831821288589,1
Christian,C,B,B,E,B,E,C,-12.812652634638837,0
Hindu,C,B,C,B,D,E,E,37.421660134026226,1
Jewish,E,E,D,C,C,A,E,-42.104732582500375,1
Christian,D,B,B,A,B,C,C,95.99142838477005,0
Buddhist,E,E,D,D,E,A,A,43.14735845879205,1
Jewish,B,E,D,D,A,D,A,-119.42933936983282,1
Christian,E,D,B,E,A,A,B,82.71767429316499,0
None,C,A,B,B,B,E,B,67.23858031927253,1
Christian,C,E,B,C,B,C,C,77.98650107190088,1
None,E,B,B,B,E,A,A,50.665927231444115,1
None,E,D,A,C,A,D,C,-60.81176419137545,0
None,E,E,A,A,C,C,E,59.65582653522308,1
Buddhist,D,C,D,A,A,C,A,-154.5522944186875,1
None,D,C,A,C,C,E,E,-25.915461540586954,1
Hindu,D,A,A,B,D,C,E,25.212482443146943,0
Other,B,D,A,C,B,A,E,-162.72028619811312,1
None,A,B,A,B,C,C,E,71.44701834499033,0
Hindu,C,E,E,D,E,A,B,-57.64044629638564,0
Jewish,C,B,D,C,C,B,C,53.74874996053681,1
Christian,C,E,D,D,C,D,C,31.474688809532665,0
Jewish,B,B,D,B,D,B,A,-41.646513686749046,1
Christian,C,B,D,A,E,B,A,-17.287376143911025,0
Hindu,D,D,B,A,D,B,C,176.05825459438444,0
Jewish,E,E,C,A,E,D,A,-76.94578893120331,0
Christian,E,B,E,A,B,C,B,-32.917848909662666,1
Other,D,A,A,A,A,C,C,-91.30340948334296,0
Hindu,A,E,B,B,A,E,E,47.39313269442178,0
Buddhist,E,B,D,A,C,A,E,-122.13443932227199,0
Other,E,B,A,A,B,C,E,-17.52307485678911,0
Jewish,E,B,E,B,C,E,E,-168.68241117688598,0
Muslim,B,A,D,E,B,E,B,186.62770374069657,0
Buddhist,C,E,C,D,A,E,E,-100.48862381536038,0
Christian,B,B,E,C,B,A,E,-111.58320932188448,1
Jewish,E,C,E,D,A,A,C,-137.6747552952026,1
Christian,E,D,D,C,B,E,A,23.82844609288544,1
Christian,C,A,C,E,E,D,A,-27.055115534265383,1
Jewish,E,A,D,D,D,B,C,-64.5907057351387,1
Muslim,C,C,E,B,E,B,D,-106.91253060123537,0
Christian,C,B,C,E,A,A,B,144.67847482333985,1
Jewish,B,B,D,D,A,C,E,-24.41645797381219,1
Jewish,C,E,E,C,C,B,D,-4.58501168501718,0
Muslim,C,E,B,B,A,A,B,-15.76951944047767,1
Christian,C,E,C,A,B,A,A,-23.475832733428962,0
Christian,B,C,C,A,E,C,C,53.06883400149213,1
None,D,D,E,A,C,E,C,-33.06982478613393,1
Other,E,E,A,E,B,B,C,17.704019610352507,0
Hindu,C,D,D,A,C,E,C,25.00668458722039,1
Other,B,E,E,C,D,B,B,-3.4891135432700495,0
None,E,B,B,A,E,D,E,-72.78358823731259,1
Hindu,A,D,E,B,B,D,E,39.09991483350057,0
Jewish,A,C,C,B,D,B,D,-18.70036953050972,0
Jewish,E,D,B,A,A,A,A,-98.75858773059777,0
Christian,E,A,B,E,E,E,E,-38.85764157502407,0
Jewish,A,B,C,B,B,D,A,23.042262354210656,1
None,D,B,A,D,B,A,A,127.30014163648195,0
Jewish,D,E,B,D,D,C,E,40.0541668896809,0
Other,B,E,A,D,E,B,C,121.90422987484317,1
None,C,D,B,B,A,A,E,-46.81469629119658,1
Christian,D,D,D,C,D,B,C,-65.15485637292953,0
Muslim,A,D,D,B,B,E,B,23.250822196633873,0
Buddhist,D,E,C,C,A,D,A,-96.05095456191512,0
None,D,B,D,B,C,B,D,57.053265829692535,0
Jewish,E,D,C,E,C,D,E,91.41357913395676,0
Christian,E,D,A,A,B,E,E,-37.511235822641574,0
Hindu,D,E,E,A,E,D,E,-2.8100316311305726,0
None,D,C,E,D,B,A,C,-98.35181604385241,0
Buddhist,D,C,C,E,A,A,B,-81.31729454250504,0
Buddhist,A,D,E,B,C,C,D,-76.6881935861677,0
Jewish,A,A,D,E,B,A,D,69.0903466609384,1
Jewish,C,A,E,A,B,D,B,-103.98544100896187,1
Buddhist,A,D,D,E,B,E,C,-27.486769160290265,0
Buddhist,C,E,E,E,C,E,E,139.22181370082117,0
Other,C,C,A,E,E,D,A,-42.329554955377965,1
Other,E,C,A,E,E,C,B,108.92226828065255,0
Jewish,E,D,B,C,B,A,C,-12.05276491443322,1
None,D,D,C,C,B,A,B,6.943410076261348,1
Hindu,E,A,B,E,C,B,C,42.14937133475246,0
Jewish,C,E,C,C,D,E,E,271.48339023324695,1
Jewish,D,A,B,D,E,B,C,-2.0923880931908663,0
Christian,A,A,A,D,D,C,C,121.43022189028854,1
None,E,E,B,D,C,B,A,-132.78196369129967,0
Christian,E,D,E,C,E,D,E,75.29908905235801,0
Hindu,C,B,D,E,E,E,C,125.81883982134346,1
Other,C,C,C,B,D,C,C,46.46566445302282,1
Jewish,E,B,E,B,D,A,B,-18.92727239297783,1
Jewish,C,A,D,C,E,A,C,114.29821877631778,0
Muslim,D,A,E,A,D,B,E,-13.227026687167717,0
Christian,D,B,E,E,C,A,D,112.19819161472682,1
Other,A,B,C,E,E,E,E,196.78295952428175,0
Muslim,C,D,B,E,C,E,C,-59.41093057954075,0
Buddhist,E,B,C,E,B,E,A,66.77161966611119,1
Hindu,E,C,A,E,D,D,D,193.6740615238691,1
Buddhist,B,A,B,E,D,E,D,61.589512532054144,0
Muslim,C,E,E,B,E,C,B,161.43912689725565,0
Christian,E,A,A,E,E,E,B,-190.20373760609945,0
Christian,D,B,C,C,B,B,A,-62.09252120264935,1
None,C,D,E,E,D,E,B,-109.58527001899081,1
Christian,D,E,B,A,D,E,B,111.78564968718878,0
Hindu,E,A,B,A,E,C,D,-170.84820784841307,1
Jewish,D,A,B,D,E,C,D,151.52268440056523,1
Hindu,D,A,B,B,A,A,C,-19.636041049186204,0
Muslim,B,D,A,E,C,E,B,108.03636077864782,0
Other,B,E,C,B,B,E,C,14.971048789225247,0
None,E,A,C,A,A,E,B,-118.95080479210843,0
Jewish,E,C,C,B,B,B,C,-135.42218564028443,0
Hindu,D,B,D,A,C,A,E,-157.63875808873388,0
Muslim,A,C,A,E,C,A,A,-39.661784024535294,1
Other,E,A,D,C,E,E,A,-152.31424644171324,1
Hindu,E,A,B,A,E,D,D,-95.11752173528578,0
Jewish,C,A,A,D,A,C,E,37.722774628983174,1
Muslim,E,B,C,C,A,E,C,-14.705935984865453,1
Hindu,E,D,E,B,B,C,B,122.03092122091368,0
Muslim,B,D,B,A,A,C,C,-156.42399653489335,1
None,C,B,E,D,D,B,E,-64.718448826299,1
None,E,E,D,E,C,C,D,-110.57309099763286,0
Jewish,C,B,B,E,E,B,B,50.968376984576366,1
Other,C,D,A,B,C,A,D,56.76408408100868,1
Buddhist,A,D,B,B,D,D,D,-72.70437486524452,1
None,A,A,A,A,E,A,E,-28.427917603599344,0
Christian,D,A,A,E,A,E,C,113.05357685655946,1
Jewish,E,D,C,C,E,B,D,237.7134640162669,0
Muslim,B,D,A,D,E,A,C,-127.03303078143261,0
Jewish,A,B,D,A,B,C,C,-83.2893910464461,0
Hindu,B,E,A,A,C,A,C,72.54912879910755,1
None,B,C,D,E,B,D,D,-12.557810636112634,1
Hindu,B,B,D,A,B,E,A,-95.77787852938705,0
Hindu,D,E,C,C,D,C,D,-141.26163847223393,1
Jewish,B,E,D,E,B,B,D,4.391786900483511,1
Christian,B,E,A,D,E,D,E,33.582302433920525,1
Christian,D,D,A,E,A,B,D,289.9509006826619,1
Christian,B,C,D,B,B,E,E,-89.81565183359355,1
None,B,E,D,A,C,E,C,63.98655345718286,0
Christian,E,B,E,B,A,E,E,234.21330879015215,1
Jewish,E,C,D,D,B,E,A,-212.21255869810943,0
Muslim,B,B,A,E,C,E,B,14.728105048032802,1
None,A,D,D,C,D,E,D,40.24693877937745,1
Christian,A,B,A,E,B,D,B,-187.66495012630799,1
Muslim,C,C,D,C,B,A,C,-28.892253173204,0
Other,D,A,C,B,B,C,C,-54.90687152777477,0
None,A,D,B,E,A,B,B,65.30485532389244,0
Jewish,D,E,D,D,B,E,A,83.6148351462707,1
Jewish,B,A,E,D,E,A,E,33.51840997863022,1
Buddhist,A,E,A,A,B,E,A,-44.042772931589965,1
Buddhist,A,D,B,A,C,B,E,69.85844595089578,1
Buddhist,A,E,D,A,C,D,A,-34.589124318913015,0
Christian,C,E,E,E,B,B,A,100.01675109781067,1
None,B,B,D,A,A,C,D,-6.533055500959869,0
Buddhist,B,D,D,C,E,E,C,-60.47267235667357,1
Christian,D,B,B,D,B,C,E,89.33185101878246,1
Hindu,C,A,E,E,B,A,A,29.768893674024998,0
Buddhist,B,A,C,B,E,B,E,86.14495602087631,0
Christian,A,E,B,E,E,C,C,146.29873283910112,1
Jewish,E,C,B,D,A,E,C,16.345803020596286,0
Jewish,B,B,C,D,D,E,D,87.60242671941042,1
Other,D,C,C,B,C,C,D,204.58974077042137,1
None,E,C,B,D,D,D,E,1.5777043778361846,0
Christian,C,A,E,E,B,D,E,-97.00813807761182,1
None,D,C,A,D,A,A,E,-98.70606546593726,0
None,A,A,B,E,A,D,B,84.91058369260683,1
None,A,B,C,B,E,A,C,-103.2676174148822,1
Jewish,E,C,E,B,A,E,E,-1.477604556030087,1
Muslim,E,A,A,E,C,E,A,-91.04701337329413,1
Hindu,A,B,E,D,E,A,E,93.02697186340092,0
Muslim,A,D,E,D,E,E,B,-199.21441845655673,1
Other,E,C,A,C,C,D,D,35.77577791190515,0
Hindu,C,D,E,C,B,C,B,68.16921784358728,0
Jewish,D,C,C,B,B,E,B,-126.01965208799926,1
Hindu,D,D,A,E,B,C,A,-116.65288835420814,1
None,D,E,E,A,E,D,A,71.54256064853521,0
Muslim,C,D,E,A,B,B,C,20.084256673434464,1
Buddhist,B,D,E,B,D,D,D,27.73574395870297,1
Buddhist,C,E,E,C,D,C,D,-82.92072455237498,1
Christian,E,E,A,D,C,A,A,102.6082416942065,0
Hindu,D,B,B,E,C,D,E,-136.43695303938537,0
Muslim,A,C,E,B,A,C,A,5.170511539500601,0
Muslim,E,C,C,C,D,D,E,77.78682222788329,0
Christian,C,E,C,E,D,E,D,-41.81828084794899,1
Other,D,B,C,D,E,E,D,6.424314804870113,0
Muslim,B,B,A,B,E,C,D,-55.648206662693745,1
Muslim,B,E,A,A,B,D,D,-56.36006666628176,0
Jewish,B,C,A,D,C,E,C,93.2014755874836,0
None,D,A,C,D,E,D,E,1.2773457859274986,0
Other,A,C,C,C,C,E,C,-61.615428013993856,1
Other,D,E,C,E,E,C,A,89.08773886889789,1
None,A,E,D,C,C,A,E,-65.02990603046557,0
Other,C,B,A,C,A,C,E,156.2551142349585,1
Christian,D,C,C,D,B,E,D,54.19166555076635,0
Christian,B,E,E,E,B,E,C,-226.25243677475595,0
Hindu,D,E,A,B,D,C,C,-21.89074148472361,1
Buddhist,D,B,A,D,E,D,E,-78.74003266540069,0
Christian,A,B,E,D,D,C,E,-52.467310445878,1
Other,E,C,E,A,C,E,C,84.07008549175002,0
Muslim,E,A,D,B,E,D,A,-77.41019280117973,0
Christian,C,B,C,B,C,C,D,-73.87534088519186,1
Buddhist,B,B,D,C,C,A,E,118.3003674693508,0
Hindu,A,C,C,E,E,E,A,-108.15818258265597,0
Buddhist,D,E,E,A,B,E,B,-29.488505914745467,0
Hindu,E,E,D,C,C,A,D,-78.18038355820079,1
Christian,D,A,E,A,D,C,D,152.35317678759452,0
Muslim,A,B,D,C,C,E,C,30.17141212741235,0
Other,D,C,A,D,B,E,C,7.282147520368822,0
Christian,C,B,D,E,C,A,E,-31.545351267707396,0
Hindu,C,C,E,D,C,C,B,-54.31820268456629,0
Hindu,B,C,A,B,C,C,A,108.46815040827511,1
Other,A,A,D,A,B,A,C,81.31968723612304,1
Christian,B,E,B,A,D,D,D,83.2991584673063,0
Hindu,A,B,D,C,E,B,D,199.46819749062286,0
Other,C,C,B,C,D,B,D,52.32767395562232,1
Buddhist,D,D,A,D,A,B,C,47.803444018218414,0
Jewish,A,C,E,A,A,A,C,32.3133436047934,0
Muslim,B,E,A,A,E,C,B,-114.08177110381257,1
Other,A,E,D,C,C,E,D,-45.26967690197477,0
Hindu,C,A,D,E,B,A,D,-9.574453076103325,0
Buddhist,B,E,A,E,D,C,A,-101.02255898413601,0
Jewish,E,B,E,A,C,E,B,-42.94189357395498,0
Other,A,B,C,A,B,E,E,-25.422359785439703,0
None,B,C,E,C,B,E,E,-13.137777626923322,1
Jewish,E,D,D,A,B,C,E,153.66887964389622,1
None,A,C,D,C,C,E,D,38.13594400979707,0
Muslim,D,B,D,E,B,B,D,23.352952627230987,0
Buddhist,A,E,B,B,B,C,B,44.29656483273517,0
Buddhist,C,A,B,A,C,B,E,211.0265806598417,1
Jewish,C,A,E,A,E,C,D,77.14464867879451,1
Christian,A,B,D,E,A,A,C,-77.36685654620432,0
Muslim,A,B,B,C,A,D,C,170.73062809721304,1
Other,E,D,A,D,B,D,E,82.23831321466113,1
Christian,D,D,A,E,A,A,E,87.86020580557181,0
Christian,D,C,E,D,B,D,C,-208.43404944039733,1
Jewish,E,E,A,B,E,B,A,25.445677927027415,0
None,E,D,C,B,D,B,D,-58.619351582533085,1
Hindu,C,D,A,D,D,D,C,-51.93607426428445,0
None,B,D,D,E,D,B,D,-4.775240508055198,1
Muslim,E,A,B,B,E,A,B,103.95012331603282,0
Other,D,B,E,E,E,D,E,-71.2257337788471,0
Christian,D,D,E,A,D,E,A,87.81817058941162,0
Jewish,E,E,D,C,D,C,E,34.25953788349052,0
Hindu,A,D,B,E,E,E,C,-54.1570436944037,0
Jewish,A,D,B,B,D,B,E,71.49040837067493,1
Buddhist,E,A,E,D,A,D,C,4.07209166895954,0
Muslim,C,D,E,B,E,D,D,-57.09274613359877,0
Muslim,D,B,B,A,E,A,B,-159.5926886466009,0
Buddhist,B,D,A,E,B,B,A,27.3279989776522,1
Jewish,E,A,E,D,B,B,C,-150.14863202044296,1
Christian,B,D,D,C,C,B,D,28.168538393208603,1
Muslim,B,A,C,E,D,D,B,-105.26277771689783,0
Christian,D,E,A,C,E,A,D,51.4307973466829,0
Hindu,B,E,A,B,D,B,D,-73.57961657348169,0
Hindu,A,C,A,A,D,A,E,13.414711629176598,0
Hindu,C,B,E,B,D,E,D,-272.78604296463567,1
Muslim,A,C,B,C,B,A,A,124.11581137911023,1
None,B,B,E,A,D,A,E,43.41111967504395,1
Buddhist,E,D,C,B,D,A,E,32.7093081263547,1
Muslim,A,E,A,E,B,A,E,-35.690645829469986,0
Buddhist,E,E,B,C,D,E,A,-97.68788426368705,0
Hindu,E,D,C,B,A,B,A,-190.07692786583524,1
Christian,D,B,A,E,A,C,A,-35.04695106760089,0
Buddhist,B,E,E,D,C,C,C,93.19975207071475,1
Buddhist,D,B,B,C,B,C,C,-53.93690004703841,1
Jewish,B,E,A,B,A,B,D,-86.0938778696874,1
Muslim,A,A,A,B,B,E,E,206.1709627910294,1
Jewish,D,D,A,E,B,A,A,82.64438675577314,0
None,B,B,C,B,A,A,C,85.96211685088001,1
Jewish,D,C,A,D,D,D,E,-126.80011881181991,1
Jewish,D,D,E,B,B,A,B,-185.4227221244913,0
Other,B,B,E,C,D,D,D,-52.6115803317362,0
None,D,A,C,B,D,A,B,-213.04312255297427,1
None,D,C,E,A,B,B,B,-55.923711367246156,0
Christian,C,C,E,D,C,A,B,-217.40452115021293,1
Hindu,B,D,C,D,A,B,D,183.33908246988733,0
Buddhist,D,C,C,B,D,C,D,-83.91716459195206,0
Jewish,C,E,C,A,C,A,C,98.43724634135506,1
Other,A,A,A,E,E,B,A,-62.488095350238545,0
Christian,E,B,B,C,C,A,C,-32.18619314005355,1
Christian,B,C,C,D,A,A,C,-5.477885607567503,1
Other,D,B,A,A,D,C,C,-54.62907539901287,1
Jewish,B,D,C,A,B,A,C,-7.6361323031167005,1
Buddhist,E,E,C,D,D,C,E,17.779935455871847,1
Buddhist,E,E,D,D,C,C,C,29.90376856773238,1
Other,C,D,E,B,E,D,D,42.630360724560845,1
Muslim,B,A,B,D,A,C,C,22.601467828080526,0
Hindu,B,C,E,A,B,A,E,44.04626032835303,1
Buddhist,E,A,B,C,C,D,A,184.06565612609464,1
Muslim,D,D,D,C,D,E,B,64.83765512678924,1
Muslim,A,E,E,A,C,E,B,10.972208051890595,1
Muslim,C,C,A,C,C,E,E,132.05630865839473,0
Jewish,C,D,C,E,E,B,D,34.20037269695953,1
Christian,C,A,B,D,A,D,D,-7.54088292836811,0
None,A,A,C,A,E,D,C,92.43563372158846,0
Jewish,B,E,C,B,E,A,A,73.20072998988452,0
None,A,B,A,D,B,B,B,-27.097047021109955,0
None,D,B,D,B,A,A,E,-59.02086835788395,1
Christian,C,E,D,E,D,B,A,-98.61258904648888,1
None,B,B,C,A,B,E,E,191.33310693241214,1
Jewish,A,E,E,A,A,C,E,15.79400020632643,0
Other,D,D,E,C,C,A,A,-41.65509066132832,0
Other,C,B,C,D,C,B,D,-4.721595608730393,0
Buddhist,D,D,E,B,D,B,D,20.53681003076683,0
Jewish,B,D,E,E,D,C,A,-219.180828177491,1
Christian,B,E,D,D,B,E,C,232.0985267892254,0
Hindu,B,A,B,A,D,B,C,-103.03501217940595,0
Jewish,E,A,C,D,C,B,E,56.72384242182896,1
Buddhist,A,D,C,E,B,C,C,-64.85230175463369,0
Hindu,D,B,E,D,E,A,B,-85.51323771453849,1
Buddhist,A,D,E,A,B,C,C,-41.711430989035314,1
None,B,C,D,B,E,B,C,32.648386704962675,0
Buddhist,E,E,B,B,E,C,C,-133.65815038922557,1
Muslim,B,A,B,B,D,B,E,-6.639545123622441,0
Hindu,E,B,D,D,D,A,C,30.748005057992735,0
Christian,E,D,D,A,E,E,E,88.80814879897989,0
Buddhist,A,C,C,D,A,A,D,-59.844307819649224,1
None,E,D,D,C,B,B,A,109.60315338053424,1
Muslim,D,A,C,B,A,A,C,20.564617449325613,0
Christian,A,A,B,E,B,D,A,-46.56564831871505,1
Muslim,E,B,C,E,E,C,C,-123.6990143347559,1
Jewish,D,D,B,C,C,C,C,-177.5707407303519,1
None,E,C,C,E,B,E,A,-32.55814948452533,0
Christian,E,C,A,B,A,E,D,-51.8958342458847,0
Buddhist,B,A,E,E,D,C,E,103.17243498232536,0
None,C,E,A,A,E,A,C,-16.959792205731762,1
Jewish,B,E,B,E,C,B,C,32.30442552781873,1
Buddhist,C,D,C,B,D,D,A,-69.25327159267562,0
Hindu,A,E,B,C,E,C,D,-237.27422520054157,1
Buddhist,A,A,C,A,D,D,B,-17.52250800787958,0
Muslim,A,D,C,C,C,E,A,45.93039748860118,0
Buddhist,A,E,D,C,D,C,C,122.51761222356691,0
Buddhist,D,D,A,D,E,B,B,7.85793846705818,0
Buddhist,C,C,E,D,E,E,E,173.1133578771357,0
Muslim,C,B,C,A,D,B,E,113.61796660533881,1
None,D,A,D,B,C,D,D,-196.55871582596768,1
Hindu,A,E,A,B,A,B,C,93.82041950737178,0
Other,E,C,D,C,A,E,B,-301.94790389309424,0
Buddhist,E,E,C,B,B,A,B,-41.73931296180067,1
Jewish,C,E,D,D,C,E,B,101.23647089665593,1
Muslim,D,D,C,B,B,E,B,-146.81424689521975,0
Other,C,B,B,C,D,B,A,-4.126991601712317,0
None,D,B,C,E,C,B,A,22.355952506173157,1
Other,A,D,C,E,D,D,D,-59.75398449204048,0
None,C,C,C,E,B,A,D,195.87029071464445,1
Other,D,C,E,A,A,A,D,57.21742661706273,0
Jewish,B,D,D,B,B,B,A,29.157373584860906,1
Muslim,E,C,C,C,D,C,B,-186.65333331749736,0
Hindu,E,C,D,C,E,B,D,-96.42488087733815,1
Christian,D,C,D,C,E,D,A,16.71577267620152,1
Buddhist,B,D,D,B,C,A,E,-62.72502807955889,0
Buddhist,D,B,A,D,B,C,C,58.228714825281,0
Muslim,D,D,C,E,A,D,B,114.52398103669441,1
Buddhist,D,C,E,D,D,E,B,121.51625940183877,1
Other,B,B,E,A,A,B,A,-94.49732413776646,1
None,D,C,B,A,B,B,E,-76.53239459659682,1
Hindu,C,B,B,B,A,C,A,65.26724517319408,0
None,D,B,C,C,B,B,B,6.238429430277658,0
Hindu,A,E,C,B,E,A,E,117.00326577113802,0
Christian,E,D,C,D,E,D,A,-158.06857136134113,0
Jewish,C,C,D,B,A,B,C,27.70608428071685,1
Christian,D,E,D,D,B,C,C,62.200192754121794,1
Jewish,E,E,D,C,D,D,D,-88.88144043018366,1
Buddhist,D,B,A,A,D,D,D,26.47768813307949,1
None,E,D,A,A,A,D,C,40.261577845978955,1
Jewish,D,A,C,D,C,B,E,-5.617384597906319,0
Jewish,B,B,E,E,E,B,B,-7.3529299748863615,1
Muslim,A,A,A,D,A,D,E,-18.665545558370646,1
Other,E,A,A,E,D,D,D,32.28970667631563,0
None,D,E,A,B,B,A,D,-43.75028933074431,0
Buddhist,C,D,D,D,B,C,A,109.91395252270996,0
None,A,C,A,A,A,B,B,-35.49245809606707,0
Muslim,B,E,B,B,E,A,A,90.46240828727986,0
Jewish,C,C,C,E,D,A,E,117.19190397655204,1
Muslim,B,E,C,B,D,A,A,99.16462396129599,1
Jewish,D,A,D,D,E,D,E,87.34280327501267,0
Hindu,C,D,D,D,B,B,E,-123.39284057312759,1
Jewish,B,C,D,C,C,E,C,-89.26253614362716,0
Buddhist,E,C,C,D,E,C,E,30.79096329210819,1
Other,A,D,B,A,E,B,C,118.26182613388687,0
Christian,E,C,E,E,C,D,B,125.32219094183704,1
Jewish,D,B,E,E,A,D,A,-39.21418123967847,1
Other,A,E,E,D,B,C,E,63.6578739413683,1
Jewish,B,A,B,B,C,D,D,-185.28492615693258,1
Hindu,B,E,C,B,A,D,E,-27.378189408727305,0
Buddhist,D,E,E,D,B,C,C,139.2626730053191,0
Buddhist,B,C,A,A,E,E,C,-17.418684726202656,0
Muslim,D,C,A,C,B,B,A,-36.1056054605196,0
