Veteran,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
No,Homosexual,2.3967995466974883,B,225.1006621303624,-119.93811745821483,24.736248907974993,-111.0957691222166,-52.82394298980052,-33.16525384152423,1
Yes,Other,41.84616889158671,B,190.8113653412824,-112.27762494005727,161.19792101284844,53.2048069970932,-86.4003150210726,21.41124354845865,1
Non-Veteran,Homosexual,-89.45262721818239,A,142.65121859020468,-62.89974324214208,-45.08039214075646,85.19864873077417,-141.65453455340227,-130.24446035489228,1
Yes,Heterosexual,-236.31789370060545,B,206.55963593533667,52.554700418593335,-88.59218546114464,-12.691913261698817,-70.78886256758197,-142.88259968824124,1
No,Heterosexual,-2.349494624438222,D,130.05495938125594,-77.21148293791063,-63.655864846032514,26.578105951478214,-121.37504814043274,22.86954395386166,1
No,Other,110.62860468038669,B,141.80382099819212,42.928718901192106,-58.1628727227399,74.29633705383877,-38.82656425866563,-158.1026000462838,0
Veteran,Heterosexual,-67.04258530241766,A,71.13516431274434,144.9390630220366,-146.2871849242771,-17.697694485779756,7.919644143086881,73.92902290790335,1
Veteran,Heterosexual,-40.71881117644096,A,-165.39459251582764,138.47287864378487,25.54059054749513,-75.73861988821476,-191.07559312220758,214.8657610862724,0
No,Bisexual,-66.68408602222372,B,-81.34217807121018,-26.38463763617195,90.40475953920308,33.641354567069314,-216.48054114213693,137.24576799904978,0
Veteran,Heterosexual,69.22044157177244,A,-84.83830699667149,-14.772636380008015,132.92207504741108,30.25858211264248,108.47759399093948,52.30591992387862,0
Yes,Bisexual,-18.301785768959217,E,-105.78123790829899,-96.2735563645736,-12.486582309803321,72.60961145238059,68.93423017015509,64.14019041057799,1
Veteran,Homosexual,152.18646004187048,C,97.14828644086997,-47.52147425389687,30.25972943260759,152.08375276975275,-59.99552664281177,-38.078534921945284,1
Yes,Heterosexual,-82.96061376327258,E,126.60973242663822,-83.59496778244177,84.87579156752196,148.778505650478,-132.6156883237279,125.90343663105124,1
No,Bisexual,95.9483640468558,A,-88.83033011767331,-50.103182860961596,118.35355000927893,-41.15894983058398,55.286997809066044,2.310335447643586,0
Veteran,Bisexual,-40.720010637697456,D,-98.82254143198077,14.341511648050313,52.952049923073666,70.86389178519377,55.596983883462904,149.88646369062312,1
Veteran,Homosexual,3.8620410722908054,E,67.04273967579014,-24.64478052299317,10.012312496209145,-108.26064776085298,-258.53945245731205,-92.90019900920366,1
Non-Veteran,Homosexual,-35.92980064079143,D,-101.9390832602833,44.393389984565566,5.8793716703350825,24.40221539413337,40.92986051693878,44.49118784203012,1
Veteran,Other,-22.495547019620584,B,77.26968722037043,123.88320514042282,-71.71028508696008,341.96744800333516,37.812144814447464,-66.46290888259617,1
No,Other,86.86351768522712,E,20.19490570723674,139.02549814660884,-187.51565105438058,-123.66597162966112,-86.46894081141993,-69.85348055292512,1
Non-Veteran,Heterosexual,-34.12878151129519,D,238.8618079945688,77.62089062386248,32.99536033033429,-10.285942942828955,-67.36773962850293,-114.30836917362963,0
No,Bisexual,15.773485413702263,C,-157.6992589346134,-113.78733972470998,25.323063257684865,-28.485022129176723,52.350207718529774,133.42330316632766,1
Yes,Other,-98.2406976453801,E,37.63219759973255,-79.59787428138185,89.72922796303659,22.98365631416248,-151.10924695344357,201.10918598692734,1
Yes,Homosexual,22.17964905247609,E,-26.54050224829689,86.99822359147676,-152.61279795406267,33.88752136027183,52.844202649923865,259.796864194964,1
Veteran,Heterosexual,-41.365619217713714,C,9.827692773277013,72.23124264762122,-99.25792777257423,-11.297732682912658,41.55713385298765,171.97556150905956,1
Veteran,Other,73.92732421438149,C,340.5240079212301,-68.6110844563005,56.8989792582837,-103.5103625135055,-227.2390094826862,102.48157871305503,0
Veteran,Other,122.95096535377223,A,-78.45058238615057,36.042886399303136,-114.96609677362687,114.04771964956527,164.9120244866958,41.681620709052616,0
No,Other,119.61931971406602,B,-10.602622344953764,124.5116479645741,-48.05437857065003,6.105002963390314,147.79477656113292,15.512354102495976,0
Veteran,Heterosexual,76.12813137923683,C,-4.586800799280184,-13.89960471232205,79.13597676335155,43.809861962751526,-41.845847222122025,65.77856449839457,0
Yes,Other,-42.161168077384964,A,-51.25157618910416,-93.34324396723382,-151.78061698664573,44.306336319181604,182.92403881235626,108.24465404123652,1
Veteran,Other,-56.357879609433525,C,92.71483685118966,77.25788280018656,9.465052566406843,110.55689236249681,-8.522232638898828,-14.6723386359644,1
Non-Veteran,Heterosexual,-61.08796327091953,B,-150.99654740774074,-116.68008399759495,27.642777022708877,111.59424960616553,-3.58796558011751,198.66519704831478,1
Yes,Other,-99.29040801420841,A,93.37119987490955,-97.18652249619352,15.78628457418353,7.706462082610637,-34.32089967167834,-30.688189751041378,1
Yes,Homosexual,-54.89113186873836,D,-71.84610337833435,2.9221523592131327,-107.92949352716631,182.44677196127986,175.9199154430165,82.11914013253826,0
Yes,Bisexual,110.32185684072067,D,-13.085985090631109,-92.35183513003821,53.019666307405174,101.86413456389445,3.309779457668792,341.11093088622016,1
Non-Veteran,Homosexual,-49.990922126192054,C,-15.008877286384031,79.99989573232062,-141.87096435943235,30.46404298756403,49.96877937735086,-180.1778800662663,1
No,Heterosexual,75.5583914366523,A,47.02804391704517,-70.31517813772541,186.71618316584676,44.813827665554484,-73.84262985868858,12.457626114420274,1
Yes,Other,34.435716262626116,E,48.18286109272641,-19.00543598040103,15.68118855170962,-149.72402202511398,-6.288089324644168,-48.62885452628066,1
Yes,Bisexual,81.37682541710815,E,-130.63243911264368,-30.47158996891203,4.325497142774158,-15.396589845894859,286.13043098580874,14.658462123194719,0
No,Other,-83.88948411391564,B,-23.370224278176334,173.4128622619605,-128.82814363046407,2.9814905519195043,-5.630938029771585,105.46480862708722,0
Non-Veteran,Homosexual,114.79988867352277,D,-70.34409992043335,-25.43251055140091,62.52974427061121,-4.2986874679050615,70.55408013499401,-58.84582609677184,0
Yes,Homosexual,130.96825619511617,C,-276.1099413683284,0.7149508635043622,70.43549246622163,-28.439184516750927,-27.258977857668892,5.203045310111339,0
Veteran,Homosexual,-24.87070383716831,B,-111.04883679039357,-100.2883915045681,18.73225084426411,115.40529259698016,-81.17067598232411,-1.7842022405213493,0
No,Homosexual,25.94727359154416,D,-67.38596291987045,-21.50457514679935,-142.80489139699958,-121.66014892485315,198.0121726421523,99.13261295651068,1
Yes,Homosexual,115.23464962657451,C,-172.54751296095884,-90.41205388277996,29.635424827707553,201.5994094582357,-52.57178074275516,8.913467452655878,1
Veteran,Heterosexual,-91.28411777939017,C,-24.62034466301747,113.71525622112541,-59.39651345417033,-70.78827249707305,12.93754179922788,45.101595980720276,0
Yes,Homosexual,63.60012691265398,B,-187.22098137818156,-65.33205402905753,179.6097372189123,-76.2434870089286,-16.587694634875316,-83.17542331586392,0
Non-Veteran,Homosexual,-140.89664316477425,B,-24.391399901363766,-75.92124159099303,56.13911686778533,-37.68014233693563,123.16398325746644,-140.468674972082,0
Yes,Other,-24.238217128370508,B,-25.1040300831285,69.23866458402046,19.323233805750135,-27.039864699901866,-54.26747480076859,-222.78809659236325,0
Non-Veteran,Homosexual,-187.16081719070255,E,-111.09231017139076,-46.470075316936146,-81.29078856767265,58.247280912762754,49.06668536786606,-14.741885901375063,1
Yes,Other,-47.607849505219725,D,60.90182601333945,-105.94530448053816,83.19677699175352,-75.04055433307701,-6.161934683995109,15.181429225317173,1
Yes,Homosexual,103.54224167464179,A,117.2371090834228,8.02634094328149,-106.4553901329657,-12.355170471771428,62.69318309299117,25.073147617057213,1
Yes,Bisexual,85.60383276626935,E,-10.148298139308718,-40.398469218061855,11.350554962498352,161.81628513775047,-70.89510507941576,28.75380258132379,0
Yes,Heterosexual,38.1006243040624,C,-304.5130747149407,30.26376742802605,-10.81121648019732,-81.62043488664324,74.75971969632086,-44.875234645823426,1
Yes,Other,82.81160938162509,B,-80.36810599270386,-115.61905099453725,259.4846852325031,-92.21039775411445,-151.62102964597474,-16.41429918004576,1
Veteran,Homosexual,125.25047550072132,E,70.92295114032238,-111.68477745400396,21.17596680805815,94.54696155428482,-47.77938912344011,12.683999712398716,0
Veteran,Other,-18.564273120181184,B,139.27269150316735,-180.30180778242905,-9.092513783033107,-105.73595425968772,-123.17166277313014,57.964161220909475,0
Non-Veteran,Homosexual,-165.3006897559648,C,125.61471709621806,-94.3072957613875,-52.46842905309232,-69.53910567830997,-129.72484327204182,26.329430933729785,1
Yes,Other,114.63940153816728,D,-99.93576057499644,-15.799192151740634,92.51486601287164,-25.630258734624167,-29.823049800691457,-0.18334206526387167,1
Veteran,Bisexual,9.494572372666923,B,75.83165845360038,-127.47076327493916,-174.2761808833573,-17.03615331700464,-101.31694274676151,115.05342400700225,1
Non-Veteran,Heterosexual,-50.497052581904086,E,139.7408055320767,-129.07821819729412,102.10280363693414,-78.64641021901478,113.01946269072222,86.11750239295337,0
Yes,Bisexual,-74.79052397944221,C,71.2252198859195,69.26509943596629,-136.23234875229662,-86.2879882081253,-103.11416706290011,61.29667720764774,0
Veteran,Heterosexual,-70.12350699027455,A,8.961686827035281,-127.03276822913496,-19.169617257619823,-31.633922326355172,-1.148886005132295,40.09243413302937,1
Non-Veteran,Other,41.997738426219335,E,98.14263503681438,-47.55080762122523,21.039530709856333,-188.12357888371886,-68.10691160614726,165.5120644260509,1
Non-Veteran,Other,-1.3531149837531742,C,-185.54678280571494,-88.98598758398245,42.81935086651723,-48.317067989520304,-18.46271225385993,223.7343285486346,0
Yes,Homosexual,79.09061037165948,A,-257.7623792363449,-55.58256695403446,-140.27765508784586,-98.8555760523714,-67.38098732395757,-64.91221078614629,1
Non-Veteran,Heterosexual,-89.37450812578409,B,48.79579753490509,-196.45707324088013,-42.38134666497025,276.5580685081154,-26.740774526103394,-148.6406906256729,0
Non-Veteran,Other,51.39889746597333,D,-24.59493782247488,-75.14498373204874,-41.94303830631715,-185.45235389729004,150.56570228720776,36.344260735138484,1
Veteran,Other,44.826265517920035,E,-28.797543611750452,22.047031740250816,-11.343609737001358,156.9467758372648,-95.02376380665753,190.59025107163444,0
No,Bisexual,-132.39240998850065,B,140.43763380896587,-2.3425468164497842,-71.23091555064863,56.13166750078902,102.93789771753788,-110.29874819572574,0
Non-Veteran,Homosexual,68.84626203929503,D,-12.192880030447013,53.64876749935586,131.69691929341133,127.70835154358022,-34.80248716906465,-16.633362072300294,1
Yes,Heterosexual,-51.1550031212243,E,-48.4791401562189,149.30504017850828,-186.18134570183506,-80.72811727172233,132.28764742823643,-75.33973297343981,0
Yes,Other,-114.10160667864295,E,-45.438617540568934,42.62240430259069,54.54851964943597,-22.72405983850872,76.16408813380217,139.28592858389732,0
Non-Veteran,Other,70.02687524783968,A,80.91802354995427,-118.51095067302224,53.34967544430914,4.54532909710946,-1.407219285263264,36.50972877279662,0
Veteran,Bisexual,79.32053112663891,C,13.60741131260621,327.53856450921825,-70.48248194610397,68.24080066530351,-272.9093755640782,20.404621327476317,0
Veteran,Homosexual,-81.84639071477673,E,-11.9355579284918,59.79804107808538,152.3513409097609,27.20826391064496,-149.40741679866397,36.525747957061064,1
Non-Veteran,Bisexual,-93.2121589868849,B,-60.338101037655164,92.42668598064232,89.61598288527621,-135.98902110249838,46.72491489672148,20.714178627854466,1
No,Heterosexual,-194.9642153485727,A,-73.74785930378256,139.89757731608847,-46.30528629403102,-29.32142834195505,-45.0788183100365,-133.75875567791056,1
Non-Veteran,Other,16.845955620732315,C,62.405890209573855,-15.42982379584429,26.227368465417644,274.14707654457055,-188.93345334432203,-10.246678248847916,1
Yes,Heterosexual,4.755947647858725,B,-10.253722573633034,78.14648908847457,258.6577450788753,-91.06582264599625,-26.24088742828742,-144.21335899486849,1
Veteran,Other,-93.22631035982086,A,-87.40733710809229,-37.50049032122153,67.1196278455166,-134.65580570931454,107.64006287878165,52.735423313008,0
Yes,Other,-9.709649970423333,D,113.22220448882692,-29.194445946870317,98.61063857972692,-0.31745484556585,-29.25558344469251,33.63438013117626,0
Veteran,Other,29.980718346701984,A,74.7329039197246,-129.7370888455643,-28.087373849956144,86.30673113565807,74.07870009893517,-69.1636256578455,1
No,Homosexual,-306.74639456243875,C,-36.58274889245633,70.0554119909728,131.2869201271338,120.52602926743397,44.042134174585286,-127.83497355895135,1
No,Other,-105.85451079546655,A,26.58972740065144,-194.8780844847953,-30.550325063763534,126.19671759486921,117.59285271640636,99.64874158909578,1
Yes,Heterosexual,36.61163048601214,A,108.72866150170583,-88.23717421802061,-33.16288029245417,31.512902038841684,-40.793839183495066,-3.291963992941295,0
Veteran,Heterosexual,73.55026170551946,C,-23.688469763519876,84.8617024612394,81.7051908743461,-29.37446590941319,-112.47860817850923,-7.723632872560963,0
Yes,Bisexual,-9.71093371189225,D,-167.99969871172047,-197.26612782966149,67.54840613307282,-61.485397740887194,-21.350291023885674,96.48740878524016,0
Veteran,Heterosexual,91.66867487492812,E,33.264949616082774,-33.64694083912677,147.7942822402067,-26.435140179486787,-213.77421597784365,-75.36045682644293,1
No,Homosexual,1.0464875640430902,C,-143.40446785348672,22.85737523380642,-57.911951461208155,-18.684335900730435,-114.95809532193768,152.2801328302324,0
Veteran,Homosexual,76.44558494996893,D,20.030434780179622,-102.32810486923442,116.76102630464112,-20.153744496623798,72.09861751404235,172.51910904633735,0
Yes,Other,86.79760477745066,B,103.75185231937888,123.47245389715586,108.05691796520071,-44.70496217596887,121.56465961154235,141.40881249930572,1
Non-Veteran,Heterosexual,208.25677758673314,C,1.3822496596914793,-5.78055428581304,-62.445512971048025,72.84907312113998,38.83511756493761,104.2905131734789,1
No,Heterosexual,-93.99403341878114,A,64.11232351357863,84.22316197362576,51.98084306815838,9.743979418487623,-179.12223189507066,-46.15532297578071,1
Veteran,Heterosexual,10.836449538588974,B,9.11085168459772,21.34111043514791,77.76437184284329,-164.08926080894489,24.112812509955685,121.69423296335286,1
Yes,Heterosexual,-79.309589529001,D,-44.872275407066375,182.81520157436208,11.174410796094802,-16.04348365210437,162.51786226035645,68.84550790799516,1
Non-Veteran,Homosexual,188.91678854701757,E,190.55004922819066,-21.642297579981,-129.0086727166489,60.84981705247286,120.07019101857956,56.47118962636522,0
No,Heterosexual,-88.34785865409154,B,69.74983881036262,156.76678097938023,-36.0955737048737,112.25030351283472,57.27503213836139,68.83114586393636,0
No,Homosexual,-58.059411883789295,B,79.78097595794178,-11.379588268578312,39.95016556470904,-43.75365460374269,-23.520323682131266,43.7321760006826,0
Yes,Other,-167.6343421871378,B,-12.203873312768089,48.645477727737166,-94.09314334274202,-174.35383834571212,107.38531425161813,-143.5954150868395,1
Yes,Other,-90.84027611026461,C,-34.85141764554484,95.95897096439035,30.469912384633812,-86.13993674247524,101.69327765332592,-66.50504955596807,0
Non-Veteran,Homosexual,19.230559476300837,A,-5.84921446448474,35.270594802742934,145.70690734290682,-10.91284489061616,-32.96445145889036,-25.428744297994065,0
Veteran,Homosexual,55.29037623244061,C,38.40979395938296,-19.977048740335075,8.931238443422709,-30.7193343724051,-142.60000205014302,64.64705688645029,1
Non-Veteran,Homosexual,-50.2603719626009,B,-26.119529885016373,-22.699408360813212,46.26348910959495,-41.90607789571715,-73.98957989257032,101.74533970672496,1
Non-Veteran,Other,63.358858862421016,B,-94.09786900383044,-79.6240278054553,120.9438175246834,131.8159250579418,42.049698748207014,3.9575509551650656,1
Non-Veteran,Heterosexual,74.53626021238148,C,-29.365617095959486,-208.02120521870899,8.73376415620008,100.68744392525844,26.58329982715345,271.65973787688375,0
No,Bisexual,97.56606106189149,A,-105.54073464459175,-138.11785189831608,64.1776924271104,-58.30985182342775,20.58830322987124,-23.70159688432475,1
Veteran,Other,5.281274812778212,B,179.0532470320025,157.24811053919544,-75.30141304229264,-148.56488437429329,-13.53416296410884,-47.045621069817436,0
Yes,Bisexual,-155.3385686376791,B,16.93544553974388,133.36468909993215,-95.10408477741282,-50.227621942996535,49.417605213402,95.11976679586147,0
Veteran,Homosexual,86.70365205650401,D,44.63347329756232,-80.77062125382174,-72.13987472866759,3.71778050524018,28.7117658461202,5.09258387278421,1
Yes,Other,61.627659570181116,C,83.03020060274416,81.65096599977532,-140.68328604969554,-192.98779063081562,-46.90811259163985,11.308707110899377,0
Non-Veteran,Heterosexual,124.55055970020592,E,40.089043977672794,60.47471271301054,-88.39518764547579,-13.167196602212536,-56.256673576554704,75.69250346410423,1
Yes,Bisexual,-51.80236733440932,A,-89.1111833835486,-3.069644569998178,-123.05100388373913,51.542198940612124,-24.57844233919879,206.40057969268022,0
No,Heterosexual,63.04616203313671,E,107.8986918641824,131.56766835028296,124.1383137798038,191.6389831897276,105.46951880325597,-87.52428455533123,1
Non-Veteran,Bisexual,13.838027831808336,D,-30.980432469797865,-82.2769606945826,-9.030710538027355,93.033037178277,72.13944655929198,-187.42731394572917,0
No,Bisexual,51.516544044017905,C,-79.8822336076065,198.47650963777832,-6.019956307689065,-52.28148120854016,-76.79093552030032,-3.618706105441738,1
Yes,Other,-85.69247395124081,A,-14.197560533464426,106.0143618779862,31.84254029059947,-70.92142435113684,-53.8192966230307,74.84768166757306,1
No,Homosexual,-7.103072427264177,E,33.51868367529992,0.973986424341329,46.15286586809074,-37.865156676421364,-24.724231391736147,71.2173473100657,1
Non-Veteran,Bisexual,-141.06934096098152,D,-139.53179051355716,59.09329565233333,51.37638790859209,69.16960597961092,117.51985057063659,-108.74432746089255,1
Yes,Heterosexual,-116.70899544781777,A,-8.039540886242715,-61.89997849313986,6.3849056993083675,-15.814139025901735,176.89228408588056,-39.98759020128002,1
Non-Veteran,Other,-18.790951004786606,B,-15.035739493215841,-8.229554592659793,-240.96831979981968,140.4947310143012,-106.31842247688468,-55.80321445342812,0
Yes,Other,-86.08410762734721,B,-34.36294191868093,-24.473957512513643,68.27082417367691,-13.925214612312192,-58.65789388280839,40.1933193018627,0
No,Other,67.92883769700919,C,-15.692169578795237,-8.985286341155025,-112.54552369203871,21.916701118575553,-126.39379467771408,-2.9584251095081933,1
Veteran,Other,12.135569080899208,E,-39.89190673602945,37.83649686432677,-13.00287218146876,67.85693905736619,176.40609621154292,-24.881473881288784,0
No,Homosexual,98.2219842185017,D,76.40879514227608,51.93134791803845,5.795608095026459,47.42605869078373,-10.823583378881432,-92.83168633425983,1
Non-Veteran,Bisexual,132.87749965747736,C,-27.638574183818616,-55.50916585664035,61.210705926172096,34.958285546062925,-96.68829026798467,169.60426353765826,1
No,Homosexual,11.37953448569429,B,42.760420924677184,-201.4670968265629,136.97473282427467,-213.5968364956528,-106.2203018630439,161.00595330682899,1
Veteran,Other,-147.7630172813974,A,2.8045130274569186,-71.51843484133242,-76.32123682882464,72.6566143142702,-39.265985065330575,-32.34909878947727,0
No,Other,30.452545316859315,E,14.030268846384224,-29.089220627757467,13.510264137330093,-27.625205581438927,176.19004197212897,-12.029538391872292,0
Veteran,Other,-61.99448751285408,A,70.58088068144983,-97.64489616136545,-23.61547463545724,75.73112125937341,-35.22840338764086,-170.59606463432593,0
Veteran,Heterosexual,-0.9103159773969604,A,-84.44911322860695,106.1770750057522,101.70460170825051,73.15343912756579,37.62716911676301,149.47636166023673,1
Non-Veteran,Bisexual,5.465594277623189,A,-15.98649636051039,206.82306536072508,8.00220079283468,-3.2532648376827416,-26.024827990939485,7.5777029858012215,1
Veteran,Heterosexual,217.031320543555,B,-95.31769531715996,199.9552741372231,-162.6552359224385,86.66396184157755,-346.9449254745574,53.718189760397316,0
Yes,Bisexual,-5.339864372684929,A,-84.43747540051056,6.986069215986279,-88.43974873011035,17.323296781252715,184.807497243737,30.69642370699373,0
Non-Veteran,Homosexual,182.4283350838729,C,31.115470183964995,80.34270823549797,-97.99347603326913,-54.011340747631756,10.507382291061814,50.180151590127565,1
Yes,Bisexual,-80.1279787942006,E,153.01136120286796,199.500151110201,-113.11711007645351,124.81435178604679,53.97298276939952,-65.6705893785702,1
Non-Veteran,Bisexual,-123.40033193934758,D,74.94420313105302,-78.78421492905957,97.30003355705594,87.4565384472516,-8.886082405617394,-358.31284955069987,1
Yes,Other,-122.40927849834048,A,-145.97914734198062,-42.4212935214101,40.68209690331943,-235.0436047949564,38.479051735856686,-111.30318612418353,1
Veteran,Homosexual,-36.38673236302195,C,196.67917943343474,-158.51071704039396,5.809108735478998,61.37487905110898,-178.85843054065919,-39.95192817835383,1
No,Homosexual,-47.01587059657126,E,-35.863423879556635,103.01432359805263,-40.354640344493546,-138.7606041526755,100.40676746870301,-133.5984350577287,1
Yes,Other,38.867584511441216,C,132.84418590296232,23.522824484198306,-116.43263056136703,10.057084674938904,91.71678724675859,9.173168030619719,1
Veteran,Heterosexual,-117.8150004888659,B,9.090982307902241,151.36129393959564,-12.685745588119932,257.11780028039664,117.98094329431174,105.28213340020596,0
Veteran,Bisexual,68.36617503501847,A,17.787328356935266,38.57846676552852,-74.23360596262008,107.34652325035592,25.429178515752486,-13.03639972473859,1
Non-Veteran,Homosexual,128.44162756946122,D,-28.709244005423145,11.272374844827523,-43.34172121382814,88.66757188593091,-9.980593654793536,-34.330087264730565,0
Non-Veteran,Bisexual,-97.63195800779742,A,123.59835739566915,11.992471644174296,78.64711944739227,97.4157735724898,69.14779177972204,140.55969231164752,0
No,Other,-2.449670604434722,D,-96.32907428167609,37.669332315383016,150.09528807328007,-66.59246860718666,71.8759943239864,7.625976325743338,0
No,Homosexual,10.492301949947919,C,-69.40930377211204,112.88248518196336,-2.642256914049929,-7.412581951802564,-120.98048940085118,-3.793861509840149,1
Non-Veteran,Homosexual,-181.88796501199965,B,20.797119771214465,128.17050157302558,29.990216805611166,-89.27537383594617,-65.45012860331539,-37.03377584885912,0
Veteran,Other,-142.93442629453955,E,-181.28606047733172,-4.525156166366694,-100.43338650225438,116.40906010624363,-94.26989491786748,-115.96662843624279,1
Yes,Bisexual,12.68888482994238,B,-63.51618254050293,-173.20650871594484,-116.50747336933746,42.8546818897938,-2.750996936019118,-34.406824521442026,1
Yes,Bisexual,63.497716805176495,D,56.58377211576453,-12.359531288637328,218.85344410781045,42.306371349923445,49.425488943449864,-8.2356108578585,1
Non-Veteran,Other,73.01289149422992,C,56.38861986037104,-35.910978112621606,-13.64075395542001,16.622779541853863,64.78779134756823,-116.82832942668348,1
Veteran,Heterosexual,41.35817952235705,C,109.6660465933176,-33.72837469574081,-8.529880892223142,-12.127812888346163,-182.97915218339787,87.12120631229804,0
Yes,Other,-21.94166792101407,C,-23.63105435206458,98.71532670087944,45.725659872700625,93.38116059260709,-0.7684358711652779,72.49635040948458,0
No,Homosexual,-28.185693514837784,D,-119.74125695489519,-81.6499649929842,3.8430599780364476,38.11900037020581,96.80923260189809,48.069143104752634,1
Yes,Bisexual,14.489707530807728,B,45.20224768148112,35.817147605335755,24.051968825069554,21.30895558384483,-38.712503365539206,34.81300162666219,0
Veteran,Bisexual,3.732733534216014,C,-17.555246751330277,19.52674004930039,85.5906907695395,121.25508938830345,-77.48518525784476,87.06170402524003,1
Veteran,Bisexual,-103.35186125791927,C,-13.1453623529483,-91.92079515528133,-11.581108574459009,-114.90427067870009,89.17275146395592,62.375332971703735,0
No,Heterosexual,-1.1767084811064041,B,57.438769843266414,117.61149593884801,-111.16156663951394,31.45035904967924,40.881654524562265,-137.5665723384444,0
Veteran,Bisexual,-8.57987696217197,C,53.18855608844809,-7.113736357615701,54.33164781807842,-202.34084821947542,79.42181399718397,90.92879521685944,1
No,Homosexual,24.024853618694298,E,45.176972198696234,-22.803114597789218,134.52738365610816,156.22606359412907,-107.1361753363452,29.012899727547094,0
Non-Veteran,Homosexual,-47.734663475975495,D,201.2781204925288,113.62440291291065,84.70658335780722,-31.092892224694456,53.48274615556542,85.9827986009522,0
Veteran,Heterosexual,26.118730986811894,D,-44.80057131557547,114.16920358301826,-32.009488167186404,-83.7838919815062,-84.37225714354939,-217.562706736962,0
Non-Veteran,Bisexual,-162.7663320927625,D,-135.43591982713173,88.01488461583736,-95.31507435522254,-4.476848199755434,137.76536317185258,-152.35264554231023,1
Veteran,Bisexual,197.34089479092245,D,129.20698772287068,44.16614180166846,68.2308252372008,-65.79279152827222,-51.65212798476332,25.530080904559778,0
Yes,Other,-118.0923788669119,B,-78.99818206857931,-16.591544701904738,105.23955150531583,-33.19778596633533,133.84052316358762,45.45864856710956,1
Non-Veteran,Heterosexual,88.27424631243136,E,-75.86674560767199,28.862936047066924,-166.15400094734963,-99.43737299206367,-17.61361962732089,99.02570149427403,0
Yes,Bisexual,157.83596940567887,B,-192.81403800733267,82.74685814627746,22.547847334472454,45.23580872488712,-96.87800415561082,-10.579625494012802,0
Non-Veteran,Heterosexual,24.772349369341136,D,-45.38961668638653,183.22130078364347,48.034288904213824,130.35334564729789,-2.915466102109374,-165.6102160594644,0
Veteran,Homosexual,-45.400168713120905,C,125.57607895599719,18.18473872832782,-34.952797062549585,-15.977255437646559,16.22761693719732,92.24243107746042,1
Veteran,Heterosexual,118.7127262092032,E,-62.390164585303,8.870781871305617,-83.51303805891504,-13.712968752559917,47.40793625478628,-142.7658308345705,1
Non-Veteran,Heterosexual,-124.51114711202126,E,48.67963849115626,86.014811351464,-75.11652103241573,121.98581893692908,-7.651076829241352,265.10566085518053,0
Non-Veteran,Other,-186.97858164739176,B,41.34735200294267,-34.11753802961673,-68.89129134963542,-166.4586009452377,-89.71603171561439,-31.324603279752367,1
Veteran,Other,-36.50516393656951,A,91.75940701312385,-72.64767539039806,25.912432745793485,47.55190268933357,52.62177686062191,-19.12301778722308,1
Non-Veteran,Bisexual,84.44893360202562,A,121.94527647774993,-3.0426162962606846,117.76332072163707,166.37926084796518,41.1530561460974,-86.87060906482361,0
Non-Veteran,Heterosexual,40.68322592852317,A,145.0719197884709,-35.92898364618024,-55.436140228653386,51.8584287545519,-12.297261891515399,-76.58013079859401,0
Non-Veteran,Heterosexual,-37.419659136062855,B,-246.8025413947996,-65.05854888273834,-80.68638748948018,-95.04528437708596,14.076790659812104,101.25135310818673,1
Veteran,Bisexual,-58.94166308921606,E,-215.07677621981628,-167.60064549845617,-32.68446932885193,70.61527236435083,16.55354003238627,-72.69916099127094,1
Veteran,Other,29.999583912303056,B,4.241143094639039,-83.45049290578653,171.16640982704138,95.10918639261942,19.636964383975673,104.55692608321034,0
Veteran,Other,180.3566401260872,B,-55.03794415250523,-158.82776874663955,175.48917722951225,39.65828801477089,-84.82726964229055,-14.014061173036124,1
Yes,Bisexual,-147.07706424155464,E,-71.88238927806636,-78.56873250949023,233.40530103783323,-1.7478499441260689,-165.66963264130285,45.34853435313017,1
Veteran,Other,-106.13448984838907,B,-36.93588375552099,50.783336127612976,40.26570668860703,-30.855561276497887,1.4342548902341294,133.17755606029428,0
Veteran,Bisexual,170.90633777289594,C,-19.03212905203247,105.96445823716829,-23.032945738426726,104.3553991684122,-85.49362978307109,-6.267389441499098,1
Non-Veteran,Homosexual,-78.66901575951721,E,-116.98617879997053,-140.84448690180184,-131.47190036265576,156.5895522434917,156.58232693909451,136.35747067497863,0
Yes,Homosexual,-32.91128406738168,A,40.30642428893696,158.01997972360024,-1.3379337079417064,39.40316956265981,37.85506014306513,116.34924458041687,0
Non-Veteran,Bisexual,-19.339094958304855,D,123.54302044112234,2.946999438461927,21.559222425147063,-61.36657431351976,56.12330801244156,-41.515266776683355,0
Veteran,Homosexual,124.57196805857036,E,70.2039910907661,82.53243049226229,-78.14242627107552,52.62220719089192,113.56215312231228,-73.08023917983616,0
Veteran,Heterosexual,16.393198793720277,C,-77.8948687755018,-22.44282885717764,-59.94912597874524,-31.864535197022658,-34.0674439871263,-163.75612284782824,0
Non-Veteran,Heterosexual,11.441302760344062,E,-27.312278192531892,204.02479165357317,-9.063337607629508,-23.477007007008357,47.07564548990711,59.8455373962165,1
