AGE,military,Disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
39,Veteran,Both,A,106.48304988806498,-70.7938031085089,C,-25.37270481581006,D,B,C,29.038686688224125,E,-49.822218569299174,E,A,A,1
44,Veteran,Mental,D,-41.82503433478944,-43.13761832765811,A,18.401296752145846,E,A,B,62.22616051491181,D,-27.274467085485725,C,A,E,0
60,Non-Veteran,Physical,A,-109.4838100948345,44.3672129028859,E,59.927277872673514,C,A,A,102.9405309152045,A,-138.19664479308065,B,B,A,0
79,No,Yes,B,76.43936409643715,39.33268628876698,C,49.81516881715972,C,E,D,70.48923398537377,D,-15.096371477167,E,D,B,1
43,Veteran,Mental,B,-68.097626502907,59.414929065366685,A,24.752028779959083,B,E,C,162.95614922397732,C,-7.261370270335936,E,B,B,0
62,Yes,No,D,-151.1850659549513,80.73423077007055,D,68.65601548816048,D,D,B,-37.51064456765435,D,-94.7695198076005,E,A,D,1
72,Yes,No,E,-39.30607365689357,-136.36533006247694,A,-33.96917608301208,A,D,A,-131.4448986299638,E,44.86024107116004,C,A,B,0
63,Non-Veteran,Both,A,21.27710121772968,-53.670737205894426,A,48.066119906054155,A,B,B,-183.10383481754943,A,-27.6364858680757,C,B,B,0
35,Yes,No,E,-17.103771328725383,91.06856259447125,D,113.68796759639923,D,D,C,25.338903797987893,D,-135.40900911190778,B,A,C,0
59,Non-Veteran,Yes,C,-29.9524738361691,32.34533670124534,B,-29.776361264366514,D,A,A,-27.14172408944816,D,118.6389292194199,E,B,D,0
43,Non-Veteran,Both,E,-149.99182364782496,65.1785626735075,C,-7.684279442299799,C,E,A,-34.7768478703806,B,101.5528956587261,D,C,E,1
67,No,Physical,E,-38.638844814858814,-48.37709923799122,E,-57.63257888874993,C,C,D,-39.59850029784767,A,-152.60650941884472,B,E,E,0
18,Yes,None,D,-101.78923168119233,-170.99086157609588,A,98.94374954714986,C,A,B,26.74355573914608,D,-171.40412567728697,A,A,B,0
24,No,Yes,C,49.93735056897447,26.238577260262026,C,66.69165301171964,C,C,E,4.507289767122655,D,5.115914884806287,A,D,C,0
20,Veteran,No,A,134.56288648181425,-24.882576499256874,A,161.57934256845795,C,C,E,100.41430504772401,B,26.71075353209063,C,B,A,0
19,Non-Veteran,Yes,D,-67.28786844941801,39.870049783371755,C,-36.06207494316324,B,C,D,68.61022868634309,C,40.8626146530958,B,C,E,0
20,Non-Veteran,None,A,56.798257303573905,-5.4389794318938405,A,61.51823674196613,E,C,C,109.36156125903605,B,-65.53632364155979,C,E,B,1
56,Veteran,No,C,-106.38652184527582,31.871025614247863,A,10.790175900347759,C,C,A,41.47476669823674,D,261.3409880169707,A,C,D,0
30,No,None,A,-75.01503436214297,-59.240246323782074,B,-178.35658267953048,B,C,D,79.93388618445522,D,77.42170222364592,E,C,B,1
69,Non-Veteran,Physical,C,172.54847272322468,-35.328976454460154,A,-47.30039710204469,C,C,C,-37.599097550552,D,22.75694791154993,D,A,E,1
78,Veteran,Physical,C,88.28930736024259,223.31660853372344,D,-22.949644418904057,E,A,D,99.64432566760273,B,43.34888296521756,B,A,D,1
34,Yes,None,A,-129.34084889068276,27.83129234075168,E,65.78428499089107,D,E,C,-6.921854363505223,B,-36.47521808713513,D,B,B,1
36,Yes,Mental,B,-29.505328124982388,-126.85503387473335,A,132.69070536212843,E,C,B,-72.24750825310622,E,116.98141527507131,B,A,E,0
33,Veteran,None,E,-80.65532351563397,-26.159636926196832,A,1.1299117990424778,A,E,B,11.719646425043733,C,-91.21855594081406,C,A,D,0
56,Non-Veteran,No,D,-97.03800139417348,-29.474899821496304,C,61.21261048373394,A,D,B,-71.95296914743679,B,22.513822767019118,C,B,E,0
41,No,No,E,94.85367961423898,137.6491088065262,B,-267.8411457985022,E,B,D,76.6425742690522,D,-246.2645888850294,E,A,D,1
34,No,Both,A,96.74074195502754,137.4142754799915,A,3.2197153937063017,A,C,A,-64.23114560879199,B,-108.98081693600028,A,D,B,0
18,Veteran,Physical,B,-33.33184274578395,269.6785212528143,C,7.65904531984401,B,C,E,41.771697065902366,B,-61.3161338203532,C,B,E,0
31,Veteran,No,B,-27.278196276633075,-116.17373237953514,D,58.57523173347284,E,A,B,-94.23399470624895,D,153.66373323517286,A,E,A,1
24,Veteran,Physical,E,-89.05163834439053,207.7537243560748,D,-124.56102616586735,A,E,A,-19.188435377929874,C,-152.4547256036289,D,B,A,1
40,No,Mental,C,38.60903036840521,26.444563746669168,B,-59.56940675036637,D,C,C,-120.23706808093458,B,-74.75230890680567,C,E,E,0
79,No,Physical,A,23.98177484733029,90.72584733609237,B,32.942156341875375,D,E,D,-58.691491657744066,A,89.02470840301187,C,A,B,0
52,Yes,No,A,-23.213052593619466,16.571943952834737,A,204.61721962238224,C,E,D,-51.896767838099045,D,-59.19345156801307,D,D,C,1
25,Veteran,Physical,C,-26.51269203123603,-120.80826947267849,E,61.87261330114232,D,D,D,-291.94412127437135,D,-188.5320000456827,C,B,D,1
72,No,Mental,A,-118.8517349888346,-33.410017560821814,B,16.072194846446912,B,B,A,-137.62037146112266,E,-29.793786712818726,A,A,E,0
61,Non-Veteran,Yes,A,-145.52627624028946,11.84241113482772,A,-40.64799350260188,B,A,E,-121.61880103298996,A,-94.45470853284186,B,A,E,0
60,No,Physical,E,-111.72156100604865,65.67659582140415,E,-128.76513155483912,D,A,E,82.04812325151131,B,-54.84026133845278,C,B,D,0
28,Non-Veteran,Physical,C,-160.54291605838392,98.24073142875396,E,-15.589276407264805,E,A,C,-113.96705693253388,D,-284.55839504931146,B,B,B,0
77,Yes,No,C,162.805528287745,79.83269732481872,A,-37.5316038249643,D,C,E,-0.7490982347566681,D,13.274484784109248,C,C,A,1
25,Veteran,Physical,C,-195.0878357989654,-63.69256688430285,A,19.731643209638577,C,E,E,120.26655880307102,E,55.21603580143276,C,E,C,0
22,Yes,Physical,B,-111.03318106064182,-179.43385959384253,E,-135.4801256156256,B,E,E,-114.18003397943552,A,39.166194956241355,C,C,E,0
21,Veteran,No,D,36.38835780829616,9.901026554737125,A,-125.76040146846887,D,E,D,18.75608692974512,C,37.786571352494505,B,D,D,0
34,Veteran,None,D,-150.4196651649924,-37.871406296049514,B,48.45076600536514,D,D,E,-115.68764672308025,E,-8.108662880118308,E,C,E,0
39,No,Yes,D,-52.696787348416784,148.28692876001264,A,173.85057407610395,D,E,B,23.32604479917599,A,50.18005841666419,C,D,C,0
57,Non-Veteran,Both,D,-144.8141675489964,189.6378668696678,B,28.765354742112333,E,C,A,-18.706520722759056,A,34.849705896140996,B,C,E,0
48,Veteran,Mental,D,32.62460212259118,163.43610196987925,B,96.96271152906326,B,D,E,-178.23842074140654,A,-4.983050084628821,C,A,D,1
61,Yes,No,C,-117.15978098916662,-172.12624721202636,C,-118.82482783392089,B,D,D,29.25971656718295,B,5.185262395247723,C,E,D,1
44,Non-Veteran,Physical,A,32.48703756194064,10.998027579114016,B,138.560446392134,B,C,A,-99.93853820284222,C,1.37924862972692,C,A,A,0
59,No,None,A,45.627796985423885,47.29483913152098,B,-57.20297053342165,B,A,D,-33.73801354882948,E,125.22014119567378,C,E,E,0
50,No,None,D,-6.2008385222219395,44.942085329322566,D,-114.56388042762364,E,A,D,141.2492491545591,A,-105.94128799888531,D,B,B,1
43,No,None,E,-85.63278400254197,-151.7543867167489,B,-107.64696100252844,A,B,C,157.78992296985962,E,118.11582569759227,D,B,B,0
56,Non-Veteran,Physical,D,99.00459675965875,-162.86636296905505,A,158.83440562549234,D,C,C,-4.998619624831029,C,212.7474319842714,C,B,C,0
40,No,Both,C,-9.918819479271894,22.958370770215897,E,-40.29951194661041,C,C,C,31.34120650453039,C,-172.67296555170267,E,C,B,0
38,No,Both,A,129.96500382366432,117.56304396194778,E,-116.9397100671729,B,D,A,127.45473016084578,A,246.92512587887333,A,C,C,0
28,Non-Veteran,Mental,B,34.386398688796824,-154.81566516963156,A,1.6076145316767099,C,B,B,-19.6013936050462,C,-27.145086122434243,B,E,D,1
59,Veteran,Yes,A,-21.00841858858403,38.16053967778797,B,117.9117554303865,E,E,C,-182.5136192634898,E,145.39368951683838,D,C,B,1
49,Non-Veteran,Mental,A,160.95320699901393,-22.860150505190873,D,164.43081129887048,A,A,D,104.50999131788794,E,27.993524590448555,B,A,C,1
72,Veteran,No,E,-81.85556738103081,17.521316230564715,E,26.101910643457487,B,C,C,55.21196803439538,C,17.808799632018474,B,A,B,1
51,No,Yes,C,169.33344829434822,-109.89239904798438,E,-83.69496059333564,E,E,B,-70.36333801349527,C,36.81472691234375,C,A,D,0
34,Non-Veteran,None,D,47.44165477180215,155.79047540452584,B,77.00920493368592,E,A,C,-30.098660408034856,E,46.32405974899756,B,A,B,0
48,Yes,Both,B,-123.41875619682257,59.88650500757093,B,66.04203062146922,B,E,A,-56.00652187269938,D,80.8301521479832,E,C,B,0
74,Yes,Physical,B,-124.67100330652528,51.0875383004919,C,-33.44333019963354,A,E,B,-56.99870840969138,E,-40.119651683184635,A,A,E,0
42,Veteran,No,C,-218.03025010618683,112.08740915502366,E,-33.87777332568092,A,A,C,79.39098260663319,A,38.991580255846074,B,B,E,1
19,Yes,Mental,C,-64.74636681883618,66.67044136150794,B,-87.27843503619515,B,D,A,-108.4842292693156,B,107.684325674629,E,A,A,0
67,Veteran,No,A,119.22434146637362,-8.410374904945238,C,-15.76076156021829,E,D,B,41.17714757665236,E,-1.1213943216714226,C,B,D,1
71,Non-Veteran,Mental,E,91.52599617011384,21.00599640750845,D,40.89484999071088,A,B,C,58.47849039353441,C,-89.71564023678634,E,A,A,0
67,Non-Veteran,Both,C,-5.16713540651494,-83.14047889699873,E,-99.8707550897467,A,E,E,20.234012048939036,A,8.888088320795797,D,C,B,1
69,Veteran,Both,C,-98.99379553225532,-36.804378129410374,B,-143.68063683206844,B,A,B,-114.3365683788427,D,-9.859743629775922,E,E,D,0
57,Veteran,Mental,C,-46.339522064853014,-71.32354255132644,B,13.414685574777527,B,A,B,-74.7583837915842,E,-204.22049017216915,D,D,C,1
29,No,Physical,D,-49.290935210961116,42.16128491535098,D,192.95715555446026,A,E,C,-158.37622014837766,A,-41.492976427942494,D,E,D,0
19,Veteran,Physical,D,160.32871041709873,160.1739810374087,C,23.73709451040388,E,E,C,65.74781597184464,D,0.5086936836592143,E,E,C,1
66,Yes,Physical,E,-76.1649487718392,-83.19547213644357,A,244.63891364444663,C,D,A,-10.911442431888032,B,30.464172636462045,A,E,D,0
69,Veteran,Both,A,77.09511967880395,165.3958505875108,D,65.72097643448213,C,D,C,-173.9100981945326,A,-143.52181587145026,B,A,B,0
30,Veteran,No,D,77.07693078741042,-19.01722337415396,B,105.91390890177959,D,A,C,-48.32461776959353,C,-79.4956155892804,B,C,E,1
77,No,None,D,-13.446081101930806,-0.6037996750027275,D,-106.2511919135692,D,E,A,150.00871043166612,E,87.40274424096069,D,D,B,0
36,Non-Veteran,Physical,D,-38.101696684250015,66.4972403561876,B,-63.245238264127494,B,A,B,-141.45758392756733,C,-55.8712622717345,B,C,A,0
71,Yes,No,C,-132.62023174907466,68.90445990257814,B,133.63474663022612,E,C,A,22.976664807092693,A,128.9293793713714,C,C,B,0
69,No,Physical,C,-233.1775956307177,137.06146406209777,E,68.67539046842155,D,B,A,60.56922297377474,D,5.182832986830197,E,C,D,1
31,Non-Veteran,Both,D,-93.97295444524872,82.0600020896573,E,38.93327839119928,B,A,B,106.39645589054322,C,55.11912905846502,A,B,A,1
43,Non-Veteran,Mental,A,-46.747648788398436,45.61753224129523,A,64.43445113257755,A,C,B,18.162850700256296,D,57.489585629766694,A,B,A,1
27,Non-Veteran,Yes,D,-129.5278052419345,66.1206956262906,D,35.44101830203919,D,A,D,98.25280090020986,A,82.52566930060684,E,D,B,1
72,Non-Veteran,Physical,E,-2.8596776891762783,201.47407749322866,E,114.84802567442331,A,B,C,98.10538737057188,E,-167.12709003802212,A,E,E,0
34,No,No,A,91.32216658937422,-44.43622659545794,C,39.68774981570692,A,D,A,156.2504905583592,B,-57.532901363267875,D,C,A,0
76,Yes,Physical,E,86.6548210194449,7.248948012407401,E,113.33708780153637,C,D,A,4.257873932280371,B,-43.30950296646461,A,A,E,0
26,No,Both,D,-35.257493311017654,-57.223401782552116,D,55.716933450956574,C,C,D,36.83307715676204,D,-25.362474183363297,E,E,B,0
62,Yes,No,E,-106.21988103929465,71.71341860541509,B,-70.23695955545818,B,D,E,26.405913886707253,A,-123.35203541599759,E,B,B,1
77,No,Mental,C,-5.020969603197069,-54.036104309460875,B,-42.53836216419104,D,E,B,206.89607082838984,A,-88.32704333073885,C,E,E,0
40,No,No,C,55.15923955050156,-24.85569310323698,B,19.159185831025663,B,A,D,-26.57693187940346,A,-83.21568260048305,E,B,E,0
32,No,Physical,D,179.35136211440033,-0.352573187802834,B,50.74219579520772,A,B,C,98.19764921970645,A,100.14576953820729,D,E,E,0
40,Yes,Yes,C,-145.8133903029217,-143.73005098687113,C,-23.870679508299414,B,D,B,-3.360254477406678,D,-112.86452763367114,A,E,D,1
57,Non-Veteran,None,D,34.04171226610761,-103.36789473133715,C,12.248688806109097,E,D,E,3.742176526825121,E,-214.11815449189865,E,A,E,1
42,Veteran,No,B,131.39442266035263,-124.41760459105467,A,-25.503905012885582,B,E,E,63.95534020687255,D,173.22068054747268,C,C,E,0
46,Veteran,None,D,-124.3712988497714,117.13943783253673,C,-30.40022038950671,D,D,D,312.9506983545386,B,87.80779182006567,A,D,B,1
50,Non-Veteran,Mental,E,-223.1769025541491,47.50103468567041,C,-90.20221807107225,E,A,A,106.31018185548382,A,-41.11956677733106,D,B,B,0
68,Yes,Yes,D,10.298386538346737,-14.134786789331274,C,8.062600170971903,A,B,B,-150.2977769531012,A,112.68291797691157,D,A,E,0
71,No,Physical,E,77.6066112624406,37.186571229602684,A,150.09510742026805,E,A,D,161.19840921503413,D,-122.41246529984254,A,D,B,0
47,Veteran,Yes,A,-31.863401498790328,-157.82880961045714,A,40.79264947914682,C,D,A,210.36279074394238,B,-131.0074989730422,B,D,E,0
51,No,Both,A,38.76853961935453,79.7638778237819,D,-59.65449981475619,E,D,E,110.11162664286185,A,55.595044683301154,E,B,A,1
70,Non-Veteran,No,E,0.29922027483941144,1.5617097400670803,D,11.191639583525424,C,E,A,-157.63289720460057,E,89.03165060920443,E,D,E,1
75,Yes,Mental,E,-93.85862706158704,-168.99125729963112,E,-170.85901662330292,E,D,D,-60.92250393009034,A,-70.84198985283344,C,E,A,0
54,No,Physical,A,-97.09314653052316,125.89986911830438,B,191.72882233166965,A,A,A,115.59855297136423,E,-1.3082082735316993,C,B,B,1
43,Yes,Both,A,-10.851149458848598,67.41603215360921,D,44.743848448387745,E,B,C,-167.41472339982957,C,-53.97725373587329,E,C,E,1
43,No,None,C,-58.39108009989481,-133.97296079853226,B,-121.7505629808947,D,C,C,88.3361681681459,C,83.10753635826745,E,E,C,1
33,Yes,Both,B,121.63812658480084,69.98136356792078,E,-151.73429579817724,E,B,C,-45.67279328809599,B,-65.75781173025963,C,A,E,1
36,Veteran,No,B,-78.92234531636356,128.39643255165964,E,-172.30130388174123,B,C,A,-1.37101935618653,B,-39.60752997822627,B,E,E,1
53,No,None,E,54.11998883486916,19.070121004017174,C,-47.80406056221299,E,B,C,-106.42351282943316,E,-90.7722991858823,D,D,A,0
48,Non-Veteran,Both,D,2.465454867982793,7.993361495291891,C,-102.15669355064234,C,D,A,84.7982790490125,A,-196.3568344283979,C,C,A,1
74,No,Mental,C,-52.16753523267157,-129.8237856008981,B,-1.6550854248551374,E,D,D,33.60377333887005,C,-232.06100013194595,E,D,E,1
29,Veteran,Yes,A,-101.92066168166693,-72.07193227534036,D,12.285609922004328,D,C,D,-26.92063316774177,A,-114.71465294956712,D,A,C,0
35,No,Both,D,-120.74083680933974,-76.67982011871007,D,-117.60390264955541,E,E,A,-28.289213827032412,C,86.52750233813474,B,E,B,0
22,Veteran,No,E,38.02265520133759,-59.49205343765334,A,-83.98377174409784,B,B,B,39.96573374151681,E,20.88576431476308,C,A,B,1
33,No,Physical,B,53.498967493382146,95.34858032724611,D,-40.63146242260876,B,D,E,123.03692877609332,B,-110.85343212425418,B,C,D,0
32,No,Physical,C,-145.96823363456323,-72.17451073729954,B,-86.12441986215372,D,A,E,163.39534041797862,C,-166.21487525493632,B,A,E,1
27,Veteran,None,D,-133.0990868662837,73.09714896167617,D,110.19113127692547,A,B,D,-146.29548120493777,B,-311.77541090185906,C,B,E,1
35,Yes,Mental,A,-165.93488457698237,-103.79956826269444,E,98.82687579538761,A,A,E,154.83747742338085,A,-22.690166177378696,E,C,E,1
66,Veteran,Both,D,18.93796156649053,-10.975556080491602,E,18.221955531200035,A,B,C,47.53379891388691,E,-217.84507497105022,D,A,A,1
36,Non-Veteran,No,C,-112.59541521059006,-109.08601735407441,C,78.66068890095758,D,A,E,226.96890152696852,C,-36.555299934273215,E,E,B,0
26,Yes,Both,D,29.241364978457923,-81.42634163886966,A,-64.25907762508803,A,B,B,43.794591918239455,B,-137.870021715667,E,D,B,1
45,Non-Veteran,Yes,D,-38.40332427769275,-48.348488715212724,B,65.09216157710918,B,C,E,-101.27957512876979,D,-69.2874149892628,D,E,D,0
25,Yes,No,B,-66.01095512261156,-4.882217441679908,D,130.8838571084455,E,C,D,-115.39158617046144,D,26.681007132852784,C,E,C,0
31,Veteran,Yes,C,48.702066419734194,97.36320749484977,B,12.10360046572464,D,E,C,82.63217031130665,D,-298.607433057335,E,A,E,0
24,Non-Veteran,Physical,B,57.67053341965311,-3.3653579623385763,C,-60.04624049797962,B,E,B,-49.45998056650503,B,0.15630701220038143,B,C,A,1
20,Veteran,Mental,A,111.59193522853523,154.98550263142945,E,-17.88993250555443,A,E,C,-82.81602080454968,A,-90.03737946625814,D,D,D,1
71,Non-Veteran,Physical,E,20.97867462519435,-119.90422133707159,C,47.06321916483413,A,E,D,2.7196112739027782,C,123.65017283399366,C,B,A,0
26,Yes,No,A,-32.912788116232186,-47.74887609568885,C,-129.19190844696183,B,D,E,-66.83523248807613,C,-206.83528681690407,A,B,B,0
59,Yes,Mental,D,1.0412603073864346,-161.42921327267746,B,-12.165255273403965,C,D,E,84.86911069674501,A,-49.30410035109536,A,C,D,1
18,Non-Veteran,Both,E,59.93050954929028,13.29939378628059,C,102.31056180035418,B,B,C,104.47751046065834,D,-25.344172173900986,D,C,D,0
49,Non-Veteran,Yes,E,-203.83213467689583,55.68961490880778,C,-45.95215788871366,B,A,D,91.82337594542689,B,-21.581100574586635,E,E,C,1
60,Veteran,Physical,B,16.74861044380452,107.35972578815769,A,158.677281143356,B,D,D,-3.932280248492128,E,-67.91646300982659,B,D,D,0
78,No,Both,E,-86.7005589687983,110.94595674724957,C,-35.05079256423919,E,E,C,162.89066380436338,C,11.33836173710284,D,C,A,1
26,Yes,Yes,C,157.82171089001022,322.3462361896203,D,-201.54991606652436,D,A,D,177.3402817087731,E,-176.28682636925132,E,E,A,1
64,No,No,E,-36.816187568521116,-3.4466181601355776,E,78.07857801085332,D,B,B,108.49901056031442,A,127.16743876321684,D,B,B,0
34,Non-Veteran,Both,B,88.50408262987327,53.384257037279205,E,-107.31159256248822,C,A,B,-7.094596966790529,E,-132.33159436998042,E,C,A,1
61,Veteran,Mental,E,103.89801324953697,-11.860750194445204,A,28.857704934817253,B,C,B,30.420706836665413,A,-52.72549522287944,D,D,E,1
41,Yes,Both,B,-138.06628051012132,155.62767311417275,D,-119.05399022952619,A,C,A,12.920587319780758,A,-80.80595346782958,B,C,A,0
60,Veteran,Physical,A,-25.865904115349082,129.63279876891946,B,-14.637358281140681,D,D,E,77.71352482109242,B,-24.76411585241993,A,D,D,0
60,Veteran,Physical,E,61.03098757627996,85.75902285456965,E,-112.93371085323199,E,B,A,-33.849023370210205,D,-63.68639313709076,C,A,D,0
29,Non-Veteran,Physical,D,40.801013714079815,-9.075605458758771,C,30.478455907333828,D,B,A,15.331955820751375,E,-159.23730976111267,D,A,C,1
48,No,Both,A,-101.98074808318054,-138.98248098894638,C,11.414561740655511,A,A,D,-79.4364278660441,E,-53.16682061968557,C,E,D,0
50,Non-Veteran,None,E,89.30788579076129,283.33633456436013,C,77.86287448708606,E,C,E,-161.808337069623,D,-26.324574537085276,B,C,D,0
74,Yes,Yes,D,-42.50088788847979,-9.587981583940255,D,-83.25904339140372,A,B,C,-112.58256366936324,E,-87.7529816881133,E,E,A,0
60,No,Yes,D,-0.3825708854316921,-164.7977448079586,E,77.65265507328954,E,B,B,-22.85081541260223,D,12.521970901476523,D,B,A,0
39,Non-Veteran,Physical,B,-68.5987742394435,57.449845539667535,C,-20.67526415820006,D,E,E,102.41881425862877,A,-192.60908842818378,C,B,B,1
52,Non-Veteran,Both,E,155.51508615203295,168.630897337242,A,119.87762805701617,D,D,E,122.51281600498231,A,70.23576855168066,D,B,D,1
22,Yes,Mental,E,-85.63381402045114,-54.928846811389384,C,-11.232588887709154,C,A,B,-78.44484405191004,A,116.45434125131659,D,D,E,1
30,Non-Veteran,Mental,C,259.5315974450772,-144.61302201810437,C,21.557480382514324,A,E,D,43.54801884682706,B,-117.7188781026379,B,A,A,0
25,Yes,Mental,B,2.4337256184796985,-44.57482475645133,D,-128.67963700027408,D,D,E,55.16264277551568,D,40.810077320200655,C,C,E,0
48,Veteran,Physical,A,246.21376817257095,-47.41527170348041,E,-18.539243825872642,E,B,A,6.404931615871033,B,-56.88053091867149,D,C,C,1
51,No,Physical,C,13.733656045744924,19.30017896548491,A,-114.14798045095031,A,B,B,17.839557365097324,D,13.500697037590296,C,C,A,0
23,No,Yes,D,33.03188349495318,-115.25407558906791,A,-125.54729539081706,B,B,A,35.56369479094148,B,-90.98266682232172,D,B,A,1
72,Veteran,Mental,D,-28.22957894682638,-209.540479506284,A,155.78497170806224,D,D,E,-89.3806924176009,E,-320.96963437978934,E,B,A,1
66,Non-Veteran,Mental,C,177.72681661384607,70.99243591879016,A,127.711039498355,E,A,B,78.17647530588178,A,107.34348766783685,B,A,A,1
20,Veteran,No,D,-101.49623240097571,-50.22671129238317,B,-0.12414737464383077,A,D,A,25.54931420685235,D,9.283985538517385,A,D,E,1
48,Veteran,Both,C,-157.15371174789732,-10.374607117511873,A,82.27505546514,E,E,B,-49.46257325791139,D,-121.75702055543711,A,C,B,1
23,Non-Veteran,Mental,D,50.20565708602862,32.903582277455875,C,65.16738738436374,B,E,E,-90.46066219856515,B,-173.73778587894023,D,C,D,1
69,Non-Veteran,No,C,103.90730504343455,-19.446840807909872,C,54.296792231550086,B,C,D,236.08010848205518,E,-239.5636692277672,E,C,D,1
39,Non-Veteran,No,E,-34.20628338799611,-115.35137004200418,A,-8.43543847004042,A,A,A,-15.765312578007446,E,-115.66383075760378,A,E,D,1
51,No,Physical,E,-56.74931940623553,-45.47754084085945,C,-2.361988208004898,E,D,A,-71.03614000412594,A,-72.22212969438763,A,B,B,1
37,Veteran,No,A,11.745592703207535,-115.53427123204891,C,33.75240854198605,B,B,E,139.05508807859718,E,-60.01472248324474,D,B,D,1
33,Non-Veteran,Both,A,-3.6834239560824584,114.52141040806585,E,110.94406343348228,A,B,B,21.20446493650944,B,47.884667640683546,A,A,A,0
76,No,No,A,92.80144276630418,70.699232284269,D,43.01841377081829,B,C,C,134.53558449294925,C,-71.00220469796366,D,C,C,1
38,Yes,Yes,A,192.63360074137543,-10.438910505621518,E,37.71852992225478,A,C,B,-31.465702080746187,B,-29.045974389235386,D,B,A,1
30,No,Both,D,-117.54994298471979,219.7622387457046,D,63.53301524290386,E,A,B,-55.640700377021034,C,-68.48768472855684,C,E,A,0
62,Non-Veteran,Physical,D,-85.77174516888549,46.39076210185915,D,-50.86203683025875,E,D,A,-10.820723609033184,D,-2.1685633610918322,E,A,A,1
36,Veteran,No,E,-29.051148780331626,-89.06205852628021,A,94.92818720570777,B,E,C,-66.18345819602894,C,179.9354183848191,B,D,C,0
76,Yes,Physical,C,136.6422578722975,-37.365566061351075,E,-108.66652903688123,B,C,D,49.39936540814656,D,-62.11696779597267,C,C,C,1
74,Veteran,Physical,D,124.62496909362252,114.33424978532855,A,131.59512970226874,D,C,C,116.0761347832625,A,-108.30529598028153,E,E,C,0
72,Non-Veteran,None,B,-32.74480444022371,93.34995154832298,A,-26.380113788603026,C,E,D,117.53603084902508,B,-129.04417708178732,B,E,B,1
23,Non-Veteran,Mental,C,-253.39421252378625,-53.65915688223014,C,14.013268223164173,D,B,B,-41.8252552004326,B,2.3153061252845215,D,E,D,1
19,Non-Veteran,Physical,B,89.60348997532942,154.82663536564024,A,88.7794124779192,C,D,A,20.436130686488898,A,-223.97994553513948,B,E,B,0
43,No,Both,B,-6.59479715666365,275.0751250633249,E,-79.7573769833096,D,A,E,-53.731457933122094,A,-53.290003695611865,D,E,D,1
25,Non-Veteran,No,E,57.7011607471569,-100.01587594468846,C,72.71914531804111,B,E,D,-109.23190364738107,C,-81.02656644170527,C,C,D,0
77,No,Physical,E,183.1829799840229,105.80051093125181,B,65.29992566984428,B,B,A,-81.49631357417,A,90.9657970232088,A,E,C,1
32,Veteran,Yes,B,88.21160694047485,-74.85858547126585,C,262.11873684637743,B,A,A,-164.47626925314404,E,4.745607635190707,B,A,C,1
35,Yes,Mental,A,178.05446545981744,9.507416928662524,A,138.0613612998079,D,B,B,-159.09971101271668,E,-44.54917337045842,D,D,E,0
76,Non-Veteran,Physical,E,51.7326034517981,12.623692164390999,D,116.35571254128456,D,A,B,133.0141878289407,B,-234.98748595421586,C,A,B,0
51,No,No,B,-18.78115083832836,-127.45017575679438,C,-30.380372326481048,A,B,E,-193.3869751650117,B,28.714915851665097,A,D,E,0
61,Veteran,None,E,22.117527798130457,14.37329485650787,B,204.74394177846727,B,E,D,3.9143318745933278,E,-54.47478636294603,D,E,D,1
23,Non-Veteran,Both,C,21.025079539052523,24.615914420184584,C,-62.95358349465216,A,E,A,-85.08931407928844,A,89.07205062889754,E,D,D,0
76,Yes,Both,D,65.33187158496165,81.24464105057353,B,-2.152096019840494,A,E,E,104.39340316026211,B,-76.24046938943395,E,E,C,1
49,Yes,None,D,-21.76946762025113,75.52354255396455,E,-51.36858543847595,A,E,A,-23.515075535954814,C,64.3410277384989,D,E,B,0
52,No,None,C,127.65348512063939,19.761872209124416,D,-163.28497245769648,E,E,A,-165.75765372026433,A,97.2410502010635,A,B,B,1
19,No,No,A,-64.0216551684143,60.669569420912715,E,-54.69566973431355,C,A,E,-299.3590562926286,E,36.92988052779456,C,E,C,0
55,No,None,D,-12.614079044013446,12.511415127492976,E,-54.214115664152615,A,E,C,-39.225351920890986,C,96.79157189989238,C,C,A,1
79,No,None,C,4.917648152928424,-169.68987711916293,D,-71.31147658730904,A,A,C,78.66564508606922,E,-54.01444325923327,A,E,B,1
77,Yes,Both,B,-5.406745880855987,-35.052029483045935,E,-144.43306687840632,E,C,A,14.321926702904166,B,-13.20590951205346,D,A,D,1
57,Non-Veteran,None,E,-86.04125789352932,7.492863384224338,C,-50.77471431125728,C,B,C,23.600233622989837,E,1.392651413033701,B,C,C,1
21,Yes,None,A,56.13750436222824,-145.98255354751825,D,-31.08950736732623,D,B,C,-44.206711589496976,C,13.677370958168492,D,B,B,1
40,No,Mental,B,-14.585590289635695,235.5335591794359,C,285.93693221699317,B,E,D,59.861486390036255,E,21.37997357996157,D,B,B,1
49,Yes,Physical,B,14.438814867647093,-38.45817556131521,D,-16.104783706316432,A,C,B,-104.35079488194661,B,-170.8593390397474,E,E,E,1
22,Yes,None,C,-21.299777896012802,12.2280255954619,C,73.95908883521271,B,C,B,20.872770191433943,C,-121.05799713290655,C,A,E,0
