veteran,genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Non-Veteran,Female,E,165.29290799232922,D,-67.57666558842938,C,-3.6136774286609454,-26.363637205468454,-52.47541536505741,D,-51.353396426761044,A,-30.858119379204364,0
Non-Veteran,Female,B,30.767538129431205,A,-37.429527729103945,D,-2.7316371553221948,116.41626031214587,-217.25109901434877,E,-81.64750816511905,D,20.60431331691,1
Yes,M,C,159.69412385960928,C,-125.69431180911192,A,-180.09656541482806,-12.850751991351009,-71.05011950898168,E,-94.34845437458966,B,-86.09009468191296,0
Veteran,M,B,-95.59905932089112,E,211.3699514054768,B,21.04475819930757,-77.31131421392845,-121.2252782666277,D,17.899534272795652,C,-118.98367509722749,0
Yes,Male,A,174.4687844858871,D,-1.1128873227783462,C,50.829281843542795,14.184836562697331,-10.9645855223179,C,-46.169716977174474,E,12.512155626451735,0
Veteran,Other,E,213.44509560397586,C,-67.33252260289197,C,114.26363564120959,27.33568508811497,-127.83555306124946,D,-80.85405289175476,D,252.05601959494152,1
No,M,C,-185.50353394282476,C,223.30598598815627,A,-125.10392203500741,0.13276008536974637,-64.12999519649604,C,-60.74347574654938,E,13.754328770336185,0
Veteran,Female,A,-14.172200126735394,C,62.19454177160397,A,-12.49070348076902,-27.323279809184577,70.2147832421619,B,-78.11696426376334,E,50.45921465729178,1
Yes,Other,C,54.928278787758956,D,111.03163670680898,C,-143.32412951484335,6.177969271903119,-34.89260689765488,A,-80.88300677896227,D,105.04447558951537,1
Non-Veteran,Female,B,-119.6264653251516,C,85.31084232902762,A,-28.913895258673918,-80.70666965882604,76.72672215249304,D,-152.28783883895872,B,144.04444077561126,1
No,M,D,169.23132754898896,C,20.409605843324567,D,-53.54239860489217,35.58724394237548,-84.41977840499203,D,-161.4075681257376,B,-90.48964124083058,0
Yes,Male,E,-11.526549599699672,A,-59.11157427927439,D,-164.46725413828815,-82.42410525418792,72.19164525832156,E,-17.758504776550392,E,206.07784356556144,1
No,F,B,-107.97057746098166,B,-153.232153027303,C,-0.5852321075847984,-245.23455559814468,107.93194728929159,C,31.90800384236786,D,2.0161961131913784,1
Non-Veteran,M,D,90.2940058520876,C,-136.52652547460698,E,113.5542646734816,80.48562979901187,-114.22827601696987,E,21.17756133320093,A,21.372509512131703,1
No,F,B,-39.18087284181063,C,129.81635920550792,D,2.555062960604355,-69.72298470525241,-89.66660413036249,E,-35.25116843688263,B,-57.098227491459966,0
Non-Veteran,Other,C,82.10499159912665,C,-134.83840632473732,D,15.761150378581176,1.0339388456253744,-70.97676189587118,C,186.98861704816886,A,60.93605679646472,1
Non-Veteran,F,B,-112.46682492641389,E,32.05474988117473,D,-117.43194656201415,46.446429103935635,-212.07115774814676,D,97.81323872461104,C,-193.40713805364163,1
Yes,Non-binary,E,78.02633061132647,B,-98.34709219788957,D,102.19041460500056,160.1672846096439,-13.949778909371076,B,20.787632105151037,E,31.68131946931232,0
Non-Veteran,M,A,-152.76388869012303,A,37.436185616257184,C,-0.9673669032483034,-73.89535056814968,-55.88956648484887,B,-160.89393770957003,E,58.32034302419326,1
Yes,Other,C,-35.327094726886266,A,126.59597153502256,C,-192.11250251061253,-110.18726278323119,-39.62333969442251,A,-11.985183743853495,E,-123.31736639425432,0
No,Male,B,95.06797110528154,E,-142.77224762782262,A,205.19652636484614,-22.602969020795033,-56.099436890273545,C,-23.985992452781517,A,38.648159716537364,1
Non-Veteran,Non-binary,C,-34.00110386191256,B,54.182599894256,C,-70.14083308569796,-118.30294374797796,228.86102774628262,D,14.40286741309146,A,-229.18028216130057,1
Veteran,Other,C,151.0999826903576,B,190.58122540292536,A,91.43863039431676,-135.96213784034953,220.46463999184076,E,112.44663860546476,B,-26.679414782851325,0
Non-Veteran,M,B,59.69965246750666,D,39.91397591351685,E,99.20577537149462,74.09178308466784,36.522738490884755,C,127.95570626805379,E,-74.53466644652494,1
Veteran,Other,E,103.63554233106076,B,226.21919386585296,A,-8.182543396814134,79.44308345509008,-35.03389693867808,E,-73.23730032200783,A,-132.0234004228286,1
Non-Veteran,Other,C,16.734983995029616,A,-61.534881186557755,A,134.19718452166487,-186.28244734026032,92.32241534508712,C,-69.14635878090317,B,-94.28730909201745,0
Yes,Male,D,120.2181240002727,B,-51.67325276269244,B,-71.00024179981632,12.927965766364691,-76.17987080538163,E,-90.08623009992888,A,-123.5836354029448,1
Non-Veteran,Female,C,-25.147984290753396,D,-21.430480036029962,E,-12.164518219272564,171.11067828537762,-110.47676077560453,B,-32.112813946313544,D,102.58392375998473,1
No,Non-binary,C,161.8719385888214,A,166.25968418258347,D,-92.69815218505649,86.94086521772518,85.21432563039575,B,112.72018497375748,D,-1.1375665438783786,1
No,Other,E,5.933087204541302,C,65.50610821408492,A,-170.37034545959912,-144.10543271563563,-127.48339752200914,E,-93.00505494371257,A,68.17490693564528,1
Yes,Male,E,66.23053466055204,E,-34.21849621526549,A,155.41947274657514,53.19339284116933,-113.91272740322289,C,-32.379392513112144,D,-202.551577860647,0
No,Non-binary,A,89.52213320508965,D,-109.34314490100665,C,186.0782689265121,-246.27175660031554,45.0761187837835,E,-109.13900467784066,A,-35.821858241040616,0
No,Other,C,18.252026977444103,A,-140.54234672920006,B,77.01903878145613,39.74409056023834,161.0869265035947,C,5.070977275132267,E,63.111491338281134,0
Non-Veteran,M,D,-29.047276429581974,A,164.512795178728,E,-180.20422736092726,-100.27486520461414,44.97925522677044,E,122.85408583709341,C,248.33641727418203,0
Non-Veteran,M,E,117.81213482853492,A,-109.07333785388597,C,192.56722592426186,-119.12577482552571,30.868218353249393,E,-67.03140803529362,D,87.69435023627011,1
Non-Veteran,F,E,115.28509535805493,B,1.789438405949562,E,-12.667597623079446,185.9600065525027,26.442016393478696,A,-140.77002957633937,C,53.048644873866934,1
Veteran,Other,A,15.784988644381452,B,114.77415288501842,A,70.19259913779229,2.1575031785490832,-36.32650729062999,E,45.466326215901844,B,-121.24925499102706,1
Veteran,M,D,-72.27391323817224,E,105.89678435104403,A,-222.18818200482312,-34.12485509138492,-50.5290844494106,B,58.01887025063138,E,-14.17940930072229,0
Yes,Female,E,-144.8145991355895,D,26.971097426530356,C,-108.42979597042421,14.94291004296333,-16.85573110094223,E,5.5577551922668915,B,-142.6674133044304,0
Non-Veteran,Male,B,110.87346153015525,E,-89.96318262973384,D,59.91190763629378,177.58519924386385,-6.953657822799646,C,94.34560549590128,E,-87.99393320117981,0
No,M,E,-22.99268125254497,B,-2.847134461091595,E,-281.21396473825996,-5.886755686533659,65.9600246482311,B,84.3309997259789,A,-20.384525503149487,1
Non-Veteran,Other,E,-21.422449524399738,B,104.68085010100205,D,66.7624739020889,65.64791781593865,32.224700807049814,B,-16.170830609383422,B,20.410701546702978,1
Non-Veteran,Other,C,159.65426035700125,E,-72.203098245649,C,68.48975353373741,-53.083479618770355,-169.70261272034875,B,80.08841457900633,E,69.20026383129266,1
No,Non-binary,E,164.81728212614686,A,-149.14846023944347,C,76.04994074768548,-161.9329371182181,-6.071310555723395,D,-223.88914001140972,E,-31.16346085478771,1
Veteran,Non-binary,C,165.54315304280982,A,78.04386142008097,A,63.97181118520958,59.308801160114896,90.77096773828352,E,26.484370211838044,E,47.212163616701744,0
No,Female,A,-40.69250640807858,B,68.42456545057681,A,80.78752664408448,123.8029703864093,70.53816925294218,C,-90.8303360796337,E,48.59277243418285,0
Yes,M,C,-255.52158685215178,A,75.47037918465963,E,80.8192448909424,-73.95518734079913,-44.43491788606907,D,77.64974693332235,E,152.33585500555864,0
Yes,Male,E,-199.82852042277796,D,-18.708231013991707,C,-61.34457216190907,249.3359830177434,-57.49183246501918,E,64.03582716911522,D,52.95500491454585,1
Yes,F,D,-81.84829135848348,B,-2.9123669367123015,E,74.37376661172735,106.07901496235776,106.22637567687015,E,-75.00691346954217,B,144.95030822556893,1
Veteran,M,B,-74.9533290844108,C,79.74588843847305,E,79.09403611978017,69.15240758378354,-123.84408015261548,D,-49.49011474680856,A,-53.323327649680905,0
Non-Veteran,Female,D,33.44655247761434,B,-113.75649217540185,B,-143.1457263299139,-16.01275510914448,53.56152147304497,B,172.0687912181652,A,107.25472927457665,1
No,F,E,-60.34219716999787,A,-136.04962535347838,E,-133.7540248056614,-86.89200482084215,21.596266118840386,D,27.09570466525944,D,-77.33419411143808,0
No,Male,E,-28.681715240074794,C,57.635401115498674,D,-23.70039816159074,-20.742790113750438,92.17225692061906,D,-14.724095339050022,A,-88.45868692334011,0
Yes,Female,C,-131.78725194588893,E,92.06767455970292,A,169.4174103511692,4.871376221893534,99.55658016080633,A,241.36328616544037,D,13.505448363312727,0
Yes,Other,C,68.88570978085275,D,146.11423057118625,C,-5.826764456426701,-192.52205441543242,86.33026058087644,B,-112.78248739222025,D,-17.62873383242639,0
Non-Veteran,Other,A,50.57892907475507,B,-61.23016312400398,B,-163.13969933347863,33.29085260462756,145.38241843158252,C,81.45247951248406,A,-17.38520921246545,0
Yes,M,D,-16.08703921251016,A,-47.33872090215965,C,-81.78851799325116,33.844531339105025,37.1224413164962,C,76.36895823281307,E,125.39821338121828,0
No,F,C,6.7711283290524795,B,87.4219638022675,B,62.37088045113146,135.65163345274297,7.974531256552314,E,-8.752685289982033,C,-83.81979322288338,1
Non-Veteran,Other,C,52.37034678891644,B,-68.80866895230677,B,-119.5762799821104,1.1543911710779338,-153.3737299362484,A,11.055818668248426,C,107.70168316862889,1
Non-Veteran,Other,E,92.20700132733923,B,-148.78988514983084,D,40.25763055595069,5.170927155484588,33.47760173619083,E,25.28075418278593,D,97.40005195040425,0
Veteran,Non-binary,B,34.76446210848479,E,47.81451294387813,A,-151.24873584461426,158.80900862717974,-82.68160461570227,A,15.291261161608723,A,133.20650841476964,1
No,Non-binary,E,-10.688325188196021,A,84.08642522972325,B,-261.87902055639404,-331.28583968899255,-62.37845078282257,B,-6.919308644583546,C,92.81383390427035,1
No,Non-binary,C,-155.92602472513454,B,-37.19197128998392,D,4.3814731422209325,211.4076190740374,-46.77589070761112,A,41.94071334539943,B,200.040101501532,0
Non-Veteran,Male,E,44.850109203038954,C,34.75073290550477,B,45.90422579294381,140.9766097915929,247.33530124963022,E,-160.3792373413358,A,-27.33666215293701,0
Veteran,Other,A,-119.49918169010915,B,6.561937796638545,A,157.71755500668206,-158.0176293145784,-72.08792300788282,A,146.82356281319164,B,14.112654044036793,1
Yes,Non-binary,B,92.49841688469087,D,-204.93605402830048,E,21.91370071681614,19.270342928333523,42.67488452672726,C,-77.21634557345041,A,83.73049454805574,0
Non-Veteran,F,D,-80.5149092796843,A,-10.990101802570049,C,-146.24911231818692,-238.51129742369045,-89.5882074966789,C,0.841219496604991,A,-122.8252421958669,0
Yes,M,E,36.301458632291215,E,-230.24575112564153,E,-116.69291704343291,82.6558265978099,11.35631358503084,E,10.954679209758531,B,-34.32410994704727,0
No,Other,B,78.63164676401088,A,-122.71385903034684,C,27.897942926274037,-10.684115900877662,-121.72807776424148,B,-126.21043344171588,C,-54.780378830074014,0
No,M,B,-2.799032494250709,B,43.905912786244855,E,-40.62081635131254,97.35244283950698,201.75038299443963,C,-139.97065060114457,B,21.565103801665444,1
Yes,Non-binary,D,10.218293143703086,A,116.15944265897997,E,106.99886011068831,60.5278143319474,-21.830307295904163,C,17.94960943531973,D,-9.914108655623586,0
Non-Veteran,Non-binary,E,-91.36594121786756,C,-170.35937020375377,E,72.87483836234223,12.710452963716406,-1.1014162520878892,E,112.05623088216963,A,167.89538758996335,1
Veteran,F,A,68.80643797766545,A,-180.7375580012153,C,117.83083035933275,-74.0231188173747,118.00737380826567,D,35.54470613271504,D,-63.64067611102031,0
Veteran,Other,E,110.91575584505216,D,-14.560244717715214,C,-236.79358381610166,-16.576544917492026,-7.2355816154054216,E,-4.191655442137772,D,-46.36234629157332,0
Non-Veteran,Other,D,-21.50440638837007,B,-85.82571785891709,A,-130.93583274407177,114.10198183649865,-201.17789342819145,D,45.99497990951141,E,-148.47626491666333,1
Non-Veteran,Male,D,20.91136366690483,B,-213.21521904619541,D,-95.15584936295335,47.62956408829611,100.43467739648699,E,-6.115065132839565,C,93.82964255585337,1
Non-Veteran,M,B,-99.65414560969164,A,-81.03089293958632,C,-80.5996034284904,-56.850202340910016,36.96391329773541,C,-174.76166873289668,E,-92.61275723429105,0
Non-Veteran,Other,C,18.94405894536595,B,-117.46988801560978,C,-148.59286126312347,-92.03446897666436,4.447570421768699,B,38.91353799297849,E,-18.677654197103553,0
No,M,C,-51.86273904305694,D,-172.27372849555258,B,-6.060825045454952,-94.66355865064942,-132.82873936157839,A,-75.9180084638065,E,5.262020365935078,0
No,Other,A,-64.64821915628374,D,-115.39735316564088,C,138.54134666149176,80.4013178145381,121.10539622511911,C,-106.09090633142296,B,37.574836715006185,1
Yes,Female,D,150.60087209641742,C,62.66660929888393,E,143.20972180941817,35.91316768518592,189.7728387739553,C,-107.62394121084876,D,113.59290536615083,0
Yes,M,C,-151.26663109084336,C,71.42694196875989,A,-92.75102362464209,-10.85704291486371,-77.96071918437141,E,136.38683303080091,D,141.70795433474638,0
No,Female,D,36.568307608624586,D,177.97327395804317,A,100.81428954769194,-23.504726711856655,68.74893815081987,C,-19.347164873582567,A,-267.0726349141773,0
Veteran,Other,C,-6.59643450223463,C,28.32098642342527,A,-65.16400439721556,-43.07695626154364,-173.8566511397135,A,-79.22612685356039,E,170.7608708057612,1
Non-Veteran,Female,D,-42.94837820501451,A,-120.00562003208532,B,-137.57220798197596,121.52790140809009,-67.11464595250767,A,-114.47393673038295,E,104.26110233775667,0
Veteran,Female,A,111.04929739426008,E,-5.4099729059975,D,5.445689129490343,156.22177506824266,-85.97370111398914,D,-153.17159117731313,D,240.22841809018774,0
Yes,Female,C,-129.95634057373323,C,77.04812638775944,B,112.97024980167987,254.23141608754142,3.128562645739824,A,110.05830620368302,A,-159.01994539154083,0
Veteran,Female,A,33.95411389679241,B,20.19604833916965,C,133.32857543065802,113.67730123515362,37.522849427671,D,139.13985204351326,E,-173.8550480661702,0
Non-Veteran,Non-binary,E,5.724115591526556,A,-112.46561188196313,A,62.87560752101553,-115.82742154731403,-2.0984268662015255,B,129.75090196519216,A,-113.94707792778279,1
Veteran,F,C,-38.97013195195424,E,68.57574208486088,E,103.36282056723762,134.86638661754967,-103.7504641309305,E,-204.4758935877501,C,173.51473820175926,1
No,F,A,220.27334653939107,B,-85.89498556842693,A,-27.074437190766975,4.152953504773018,138.71551482201966,D,-138.7312217130103,B,95.93430832582311,1
Non-Veteran,Other,A,-111.07443115176248,B,-40.86195907746591,D,-68.21817604558449,10.763218650457137,128.41263156606757,E,63.607330545835026,B,148.70909994514105,0
Veteran,Non-binary,E,10.059277055070282,E,-51.69250685243042,C,-54.34787120159692,27.62185366092701,52.29225352667225,B,-153.62620861443366,C,19.121071772891515,1
Yes,Other,D,-0.29753942190617555,B,-42.50627673602479,C,-203.38917538501482,-23.808465882007003,-129.32468611093097,C,-18.60989581223831,A,91.22714682923163,1
No,Female,E,148.94693637504122,C,40.794299377530905,D,-239.80796072822343,-25.660333296602683,-31.207592849651544,C,-52.94167905732871,D,9.651864815340183,0
Yes,F,A,150.81090037830472,A,231.85285685640835,D,67.89744174509464,39.91323019280295,93.68975120982674,E,55.16186328538395,D,-23.468416775273422,1
Yes,Female,E,-63.42290257503001,A,51.45342438459649,E,76.10115207771325,-9.139360183790807,91.36606522187734,E,151.16380465985864,B,1.4589929030311988,1
Non-Veteran,Male,D,-126.41856609234001,C,265.996569028797,B,0.9936630112719576,39.16177111744156,-139.74237093030226,D,7.678375787142401,A,-99.31402989154911,1
Veteran,M,E,119.3349374200099,E,-61.51066134456728,A,-42.2958683304615,-180.80374661840418,-21.067296348671526,B,-198.0854118869631,B,-35.91380190498133,1
Veteran,Other,A,58.97895857897839,D,106.14760058944714,D,-85.19092188003656,35.57308749525433,-53.86669192479133,B,79.30409046340317,A,-60.71555923309966,1
Veteran,Female,B,115.76880016227058,D,59.015911905939724,E,25.080462538052007,-25.91534895150352,83.32849014156596,E,-85.57209017263959,A,-171.5807428572306,0
Yes,Non-binary,B,40.90454203142301,D,-81.5143945224362,B,132.13364347428254,15.768339669029805,-68.53448050144918,E,69.79353356986587,D,-53.1482099205576,1
Yes,M,C,-109.52496052386955,E,92.96186373239908,B,-120.02967660787532,225.3537029391451,45.33343161155236,B,14.539155968742797,A,-1.4826386829821843,0
Non-Veteran,Other,E,-37.681807154706576,C,-97.42747866063743,D,-32.81864566754648,-213.73792455396395,86.79768675380805,C,-111.84877890726588,E,-56.72887509638487,0
Veteran,Female,C,12.234123657342545,A,23.25243916826749,B,-7.917717106088667,-93.6423016521418,33.259500677652426,D,37.7785110324088,D,44.13335087880792,1
Veteran,Non-binary,C,138.59512429428364,A,81.27660053002046,C,-69.35864378165057,37.75076937845661,98.16276610040444,D,-68.17313029238036,C,32.76997782789003,1
No,Non-binary,A,147.84525499405927,E,-127.73510611726064,D,-17.105110180589307,151.4895148281354,-4.253134062188268,D,21.148618690962095,A,131.4858297827055,1
Non-Veteran,Other,A,2.396492291310758,C,-106.97394486169192,E,64.16014351597809,-126.08769466449994,104.00722429879721,E,-63.33130044315857,C,48.424471473335615,0
Veteran,Other,B,-89.39553926396205,B,-222.09553143693074,E,-152.22094913872795,-24.28595660251036,-30.14113187306156,E,16.78493705623959,D,120.02128744870856,0
Yes,Female,E,-149.70677609939028,A,30.321460219390882,B,1.992571155479811,-101.34785023538662,127.71495022773472,D,34.36347045265531,C,108.99910493557701,1
Yes,F,E,-70.35032386213133,D,63.696642278933446,C,-36.36704718090262,-51.37589607489791,-128.54977137652662,C,31.524570935912106,C,47.900763318275466,1
Yes,F,D,29.10708711225325,D,62.05927168617197,D,-132.2509387911253,-80.23543216122471,107.96165149025725,B,-45.307061840920994,B,26.572899425714148,1
Non-Veteran,Non-binary,E,-10.993051865320512,E,-130.84236679621773,A,-32.88541736902897,39.5656228452883,-72.83088977482528,A,-23.291669268700126,C,-69.79376321748883,1
No,Other,B,30.56868666268396,C,-25.914179082983175,E,-90.66245639194325,-117.40946118085812,92.74837481000858,B,61.91617832669324,E,-27.63915417869125,1
Yes,M,D,110.78590217902745,E,154.36835486098934,E,77.39697458771388,33.29765855429703,-213.55291586364854,C,43.12859350091014,D,-65.1568580059034,0
Veteran,Male,B,29.898117366695903,C,243.6252539006086,B,10.195332493691502,-42.08184573979008,62.64600011170815,C,-39.78336300525711,A,-89.74996030210993,0
Veteran,F,B,17.584362483119655,A,152.10890891343865,A,-29.361911879757475,26.061892097896262,-45.11476079002092,D,-14.598312989391065,A,27.203080874817438,0
Non-Veteran,Non-binary,A,-116.27809330393953,B,-58.14673862809698,B,-16.13890427238279,-28.914978832068332,98.1554039586652,B,-128.92609700769688,E,71.90106151087342,0
Veteran,Female,D,-44.69520124736268,E,63.893679645382576,A,8.16579639388096,1.2381634425242514,173.29368352266036,A,-81.14379633214541,E,171.51939085948624,0
Veteran,Male,D,242.15639968957504,C,76.13416954178236,E,-53.75472623482486,-56.63997681686489,-73.81000927055138,D,52.193129411057356,C,7.101019183025537,0
Yes,M,D,54.99928494041597,D,123.33165785107629,C,-12.017661126347155,0.7059982724765317,157.84748884451565,C,-77.17147311120823,A,28.02073068121902,1
Yes,Female,D,13.176307613659766,A,101.50309867513994,E,16.603225321810072,0.11179714028196928,6.283315204707119,C,197.8371292135011,E,4.292831655519379,1
Non-Veteran,Non-binary,C,-24.150137231671962,B,-130.14529591492368,A,-77.0037140590264,14.352284670243176,187.89399402543629,B,-52.74747988126746,C,-185.31644665957444,1
Yes,F,B,166.52569877592006,E,68.99505091682977,D,-17.341697426474102,62.688473407855646,-179.49590052408448,C,-25.943214960270815,A,-50.0931791149381,1
Non-Veteran,Female,C,-143.93375998146664,C,91.35029060752551,A,28.66188563271544,-142.49361072712122,-112.54369672744862,A,91.94009914078039,A,-121.1209412928557,0
No,F,D,77.54043265652571,C,5.861566841516053,E,-9.96969882418214,56.870610613286296,22.428863530898614,E,-26.586527523232718,E,-21.30525702759577,0
Non-Veteran,Male,E,-59.013919389643846,B,-62.02771654107475,C,19.788972276523413,197.09232482153578,122.9802665971568,D,51.85369758459603,E,-33.58269895977475,1
No,M,B,119.64632572466998,C,1.1521066772814317,E,-81.45979464139941,113.77288464452629,-150.829163279844,C,140.58995486659958,C,34.76072892207979,0
Non-Veteran,Male,A,-26.322356950973635,B,-42.05888509963959,B,-67.65393162615256,167.4564350799941,43.644727580356296,B,65.80577972308139,C,-187.76673456284493,0
No,Male,B,13.975020546902982,A,-97.26132939660516,B,26.854821626906794,-29.51860062022002,-155.0963361568746,E,74.11276765502932,A,106.55674860928228,0
Yes,Male,E,-127.44813786655149,C,22.73517579305027,A,72.21086145607512,-81.43317900060171,-168.11521498515808,E,-205.86338249644962,C,-5.106509248269366,1
Non-Veteran,F,E,-72.9016851626382,C,104.5026145332429,E,-112.22481486651064,-65.87501735219188,-46.253699733654884,B,18.226647897477484,A,119.1784651486724,0
No,Male,C,-6.890317240579867,E,-106.58993191055497,C,3.0086266202831844,65.17537003615188,149.7094116360191,E,10.126679535663868,B,3.0711663667353553,1
Veteran,Male,D,-136.54169701198623,E,-129.93592965017945,A,117.24983713945333,-156.04496151087443,-13.099092577525711,E,3.926421646938146,B,-99.50546255709278,0
No,Male,E,86.83194683608161,B,98.68805171378652,A,29.0126344463311,99.60349948777552,-240.65534633271346,E,-44.79946305238315,D,3.550175200487813,1
Yes,Non-binary,D,58.898526560936425,D,-45.95898662942604,C,12.575977516055206,18.439684858789956,63.43965456661868,D,-24.370415586816353,A,-97.1108316639494,0
Yes,Female,E,-26.83298291578058,D,-11.660986696509495,E,-32.31097356027468,79.38689129200853,-106.10197389361137,B,104.08981632887351,B,-130.84676870304256,1
Veteran,F,A,1.9219333833102952,D,-109.77974030358581,E,3.2831978422694363,43.36952936517051,35.14583612083064,C,-103.72208439974702,B,120.45645799009344,0
No,Non-binary,C,37.05239949023058,B,-101.001713562473,E,133.30630924685278,53.12439597131586,-79.14712207959893,D,-88.1836034647335,C,128.47268427083412,1
Veteran,Other,B,41.67738319694422,B,-16.656158039549098,E,100.48016319347776,-87.8612364694638,74.76404960113119,A,129.1129999089473,E,36.322130893524154,0
Non-Veteran,Male,A,63.38224620963749,D,18.101500491536562,A,64.9600080969649,-55.273288570207754,-94.13499748657067,C,-119.05899097570708,B,1.8324995993520257,1
Veteran,Female,D,-65.15861801397698,B,-99.69364754544799,B,167.73335678378976,-117.83604795659906,-59.14228614731021,A,-84.48847488967013,D,93.58347631219087,0
Veteran,Male,C,13.359114594057358,C,85.473128354373,D,117.35307507879511,-110.56741050308996,-26.353771609202532,B,75.7593334060765,C,-41.78398838894289,0
Veteran,Other,D,-26.14947915256002,D,11.249985369662902,C,-81.23863735384087,-82.20609137930576,69.28675692351928,A,141.0926055053002,B,-40.04757182053405,1
Veteran,M,B,38.951212388798126,C,-59.59894584845563,B,38.9380922599139,-43.0044620815284,61.02046122007355,B,111.38250247896796,D,52.83148859862092,1
Non-Veteran,M,B,-187.29094038262122,D,-20.157410036656096,B,-26.183351518465507,79.61943644234123,8.109781375414435,D,5.262554608040587,D,-84.79021359567008,0
No,F,E,-13.022315274009058,A,37.69169163124816,A,-23.980974968083864,-57.83827514945621,22.683091118491266,E,52.29577795212836,A,-196.09564904402825,0
Yes,Non-binary,E,-119.00233344610514,C,91.62763986042913,D,72.22761493888895,-0.7983236819909361,95.27276157417266,E,-101.91349270147178,E,57.10352303096653,1
Yes,Male,E,5.715201342605997,B,-56.57067574960216,B,-48.39473560531859,-3.1549904755364095,46.07435639518944,B,-20.76932987012067,D,36.92773554287975,1
Non-Veteran,Other,B,-111.98063894962719,E,45.8221295077283,A,242.40847448779954,-8.526563585594843,-0.7176646180731853,D,118.47849242600859,B,47.757503555925105,0
Veteran,Male,C,109.00531022301581,C,-17.039001065667406,E,50.58158295497762,-32.0944867108327,-38.58256486765343,A,-63.161427182271225,E,130.73610673513852,1
No,Male,A,97.24067469561555,C,108.35041996481836,B,-45.500570739002185,25.77355154128525,27.294502646518897,D,-46.63606351661593,C,-50.075229754177855,0
Veteran,Male,E,-45.85377600216904,B,-103.08527084464035,E,-6.484457032009927,52.490900508046565,89.75416465603863,C,71.12909719899903,A,121.34167289985278,0
Non-Veteran,Male,C,-168.84079355576696,D,-130.77881673985695,D,-169.4225355216123,175.23331712449024,-77.11681058481223,B,-27.09127767123797,B,73.47672164972327,1
Yes,M,E,16.098504708015195,B,50.399091753260564,D,-13.048678204409564,-49.06998547680612,154.69716540702643,B,46.910899662629234,A,-19.827747140960714,0
Yes,Male,E,69.25439988956614,E,18.796667315367166,B,-7.290426995902105,-30.1642892951964,49.46131166437084,E,112.54476859834513,A,13.178499150855663,0
Non-Veteran,Non-binary,A,131.32266215005768,A,-96.84378749466221,E,40.36660829105109,-89.54734982395654,-107.554710233509,B,14.138079403953196,A,-75.51866286781411,0
Yes,Female,E,56.33595600682744,A,211.92023811351964,A,-37.24732392681965,-29.25173225237269,103.01633693291214,E,-136.70823760103136,A,67.60367690619711,0
No,Non-binary,C,29.53577204379838,C,140.35362549984697,E,-10.79359162112902,-209.37372719027937,-315.2689075756439,E,-44.439792222645494,B,62.42971999443802,0
Yes,F,B,0.4178238105683941,C,-11.130946064780035,A,154.75344574734748,108.96097661738489,11.525132510698617,D,90.69486695430487,C,-123.35714934690638,1
No,Other,E,-148.61250365965384,E,22.372918497969703,C,164.79460895888144,-70.72969536078999,120.86858086623695,E,114.04000312809401,E,90.09408620325023,0
Non-Veteran,Non-binary,A,84.1016671716798,A,91.53043991713999,B,163.247069751648,-121.3424262205767,-24.928555707718537,B,16.75949193421361,D,50.87220195402661,1
Non-Veteran,M,B,-45.07422328606256,E,19.72868592031686,B,-53.26885178282848,137.0077140062022,64.2727729613133,E,54.69484752200338,D,56.66231833081178,1
Yes,Female,D,-85.53455441677764,C,235.8780590632062,E,-185.30682687048616,19.269268064762606,1.4952885401694036,B,-20.30566627243428,D,-30.71934341980946,1
Yes,Non-binary,B,36.43365050812619,A,102.08686931282438,A,-26.734210564848027,31.410202006097016,25.954031238720475,B,-49.80289019758165,B,-5.104458247656192,0
No,M,A,64.48534524259009,B,131.5703688581088,E,-119.92777779386515,-71.78150548395347,43.04244640710906,A,-18.213447765009118,E,-35.810325066557866,1
Yes,Male,D,56.6242851257207,D,118.09827093928216,A,139.34257381728247,7.062307733220026,-102.30087257725755,C,108.08436478566237,C,-57.70312651450366,0
Non-Veteran,Non-binary,B,-32.14518278603476,A,-46.47181137120641,A,16.00585095386239,75.11191685515496,60.41375169869879,E,93.81353312113147,B,-246.08865189881558,1
Yes,Non-binary,B,86.11425133600628,B,63.492429932039585,B,-12.432244447627049,5.7103148825493575,114.71166642753474,C,20.416236211205483,A,-57.24245702074398,1
No,F,A,-53.82521315911245,D,2.6135277376510753,C,-81.0169771620418,53.55150229891975,-34.931372855513324,D,73.09823550446038,C,-35.01745696772084,1
Non-Veteran,Other,A,-36.615374767179034,B,-140.59509346329006,D,-18.67728184002309,23.660795102458646,167.81664145666522,B,-46.43584188986047,B,117.77467727596871,0
Veteran,F,B,77.94599023195562,C,-103.14955418543063,D,-165.32393434952397,125.95980971907599,-9.340495189066987,B,94.40130525447788,A,95.14663132765367,0
Yes,F,B,181.7998812854668,D,139.4851869622923,C,-32.601670024872156,15.454581267518641,107.39558468396517,C,82.01156145022156,D,-160.74009385214507,1
Yes,M,B,12.406879206279157,E,-55.93228338188766,E,-138.83371467549884,53.75593107167176,-252.68366708899498,E,-3.383990555224956,D,0.5035997603114252,0
