race,civil_status,SEX,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
African American,Divorced,F,29.98622060641816,-31.811548890492563,C,36.76332679714519,D,21.84324357269512,-139.76401340787666,D,-20.31781840154439,24.712087806404366,-117.69506183465171,-54.4011202583058,-13.040031851383722,168.97675556548248,1
African American,Single,M,132.92218643968607,-137.4350865261583,C,-37.029583688301976,A,97.47300633103806,82.13528856369551,E,26.974519985438413,-69.4688315131782,56.37164565913664,134.16421647302502,-68.25060933757456,-75.25165944365477,0
White,Single,Non-binary,7.431701255623483,177.523402840461,E,17.80596086065452,E,-135.56772901260354,52.72936697485863,D,5.939728422144442,120.0547954620182,127.1045673116129,-114.52120973361166,170.44192726331892,-126.61985349847751,1
Other,Single,Male,34.53329564192947,30.713423816826108,A,-251.75296582967675,C,-277.7861830829115,112.69339461924119,C,-147.86688019824817,-206.0212881812852,122.86579882367914,-125.49057046230294,40.88004821418471,94.5663877510468,0
Asian,Divorced,Non-binary,-7.785887109159138,-125.47946338914421,E,-18.4181097046286,C,-83.30834170594457,-39.473212940099806,B,20.319449413209668,-41.749040037267065,13.813579741350818,-18.778390120763362,-212.5860912822533,46.821251784204236,0
Asian,Single,F,23.790889188977136,89.68553925042129,A,47.43385792862887,A,201.59575873092527,-200.85715456233538,C,35.336774203077944,-124.55961464189275,119.47103399333476,-129.43074448531442,79.73578570885023,-119.93837646416898,1
Hispanic,Single,F,24.45941556102956,-90.16935498579271,D,-35.53803455899253,E,-53.04593594787993,79.10073984778627,B,-160.01335350210883,-0.5096065647635919,14.206399471652063,-214.07777399425086,118.16963500022253,211.82619813587274,0
Other,Married,Other,99.3601024191176,71.33278604521504,A,-0.5167818119510385,E,-99.49720600122357,-95.71409276501898,A,162.31332723690147,74.64985876905462,5.138401410829751,52.979465105598976,36.0104908699647,-42.18213901277184,1
White,Divorced,Male,69.34048130623643,-1.5492772812948912,D,96.94607363753349,B,-138.24476659346095,-179.86598432353162,B,109.01373056609836,-138.03607892736136,-53.741943105149616,-64.1020360610512,-25.212294612286772,-166.2990321516727,1
Black,Widowed,Non-binary,48.040355863631376,30.54508801934961,E,37.69852342995118,E,22.67569620176011,91.16319533546786,E,85.50062247501626,83.6467161222048,7.79118148074652,-36.048446636652315,-106.18647075947656,114.38868469829926,0
African American,Divorced,Female,-34.4222187546616,302.6559713307514,B,-55.1631950223252,B,-13.107322917148936,-41.48886100055276,C,26.198708008562644,150.7645639244557,108.7764841722607,-15.352927925373669,-3.390402319489654,-76.52462895834411,0
Black,Widowed,Female,16.678484734188213,-45.818810315329166,B,-101.42690537226954,A,-95.11355153956394,-207.96255303629937,D,-114.32776050387932,121.1817975225569,83.35404302706338,-17.661272604078963,33.40183996981379,-148.7104454202455,1
Asian,Married,Male,-48.36809995627755,116.33972374170769,A,135.32599508105918,B,-2.1419059224675387,-124.51849457336873,C,26.845213414496484,-12.199137634737294,-31.399357430002738,235.4786164225386,-30.947918133991475,-4.961359259097387,0
Other,Widowed,Non-binary,-76.6000421912962,20.52932221857891,B,-10.72354130836439,C,19.285516971453706,138.30838449980888,E,-36.2545752630502,5.952095990348087,61.18816345638158,-34.298469732588124,19.480190932597324,-67.11036239667314,0
Hispanic,Single,Female,173.03558555277456,-134.62141938510976,E,-27.03307450020609,D,-61.22086020032559,73.82113994890588,C,-97.40215279191452,97.4693090987004,-68.79381997479486,117.39496630433246,83.05628134436363,161.7439739141961,1
White,Widowed,F,-55.7712908182811,-10.671124538127224,A,66.40649719380772,D,53.0934332247358,-64.3020149603772,D,58.57320867796088,-85.05761407870386,-20.42805184167728,177.3971483486966,107.78619481540935,170.4820222271697,0
Hispanic,Divorced,Non-binary,-85.14080378094897,38.88521769366097,A,25.631226835269526,D,-46.17623074755019,0.5614571145915366,A,0.8411667396699416,39.15252409756587,175.72561950261357,70.87199957499696,-52.785960227648964,9.509265569446804,1
Black,Widowed,Non-binary,-55.323768598174226,84.34888184337514,C,-87.63124013623617,D,43.36726251448695,-47.91520885229449,A,-64.81571468491455,-78.1614379051051,-128.8518015253762,29.18480328386643,-69.94110549287232,-88.1823966393692,1
White,Single,Other,-166.23742490204,-11.972829886911782,C,-8.130217292344273,E,-92.12380318892211,103.68797745539271,A,-62.20470780152637,3.2089538492397027,73.48936813285395,-19.25332784668266,166.97841561327837,-102.97567360974871,0
Asian,Married,Male,32.338352055397834,182.86074791797844,D,61.604161192874194,D,110.05075209553578,-163.42922283056146,E,-13.395629840985968,18.041235234008212,-4.207984715948874,51.28058633892125,-79.30689178394776,-73.50824045366664,0
Hispanic,Married,F,139.46064959289393,-113.29922982260506,A,-24.973061936619285,C,88.33335725209926,78.6454947951592,E,76.07653321092141,-99.92928831147066,157.94241922588276,23.251385809771925,128.96834937020807,62.05272249889781,1
Asian,Single,Other,-113.58750376615423,190.91502325667983,E,-9.634750469175337,A,235.1950823713829,-115.42421873884771,C,60.44787975045842,21.973585432112113,-110.05432764336535,53.59726278308899,-84.65431413927205,-92.8961430271672,1
Asian,Single,Male,190.03987340724024,16.246817950024553,D,-58.66934861112583,C,101.72861395518945,82.39675952079214,D,-63.00214548784173,75.17962683487107,28.83073232577096,114.42376909203129,-102.38548466892263,33.777258207542076,1
Other,Single,Female,-15.749716394386029,-124.62265611595626,A,8.090672826125225,A,136.9372723958313,168.00767305838352,C,167.4793718627363,-49.87900430482575,-116.30941888377939,53.37334948466842,-108.16609458391129,-36.68516218439974,0
Other,Widowed,F,10.867193091797427,121.61784077255918,D,-7.013564357643289,E,-4.697246094655577,188.53898563593677,D,140.74699023420195,-264.0236025140186,-17.880709064630103,-143.20273321695723,142.57152306501186,-94.31467974292092,1
Black,Married,M,-65.58561547078082,-11.39234918548108,E,-153.286557061771,E,103.26129982660876,-31.241876871164255,C,-73.56542836045335,14.81838927539141,-63.11688721415221,-122.98426014312128,-15.149133351923046,-20.629987544976895,1
African American,Widowed,M,35.28981495240652,77.27514560079449,A,-223.59347856531178,D,9.467996881214463,-113.49532867173444,A,73.20894906537335,114.33483012405159,35.49369125204241,75.47033944120463,138.65433440517327,120.60744385681205,0
Hispanic,Widowed,Non-binary,-55.09059233187635,-23.111520073916324,E,-12.06513562928474,C,-24.000611068019563,3.7728948042706523,D,36.584500336094194,102.95802812506932,81.99174775334139,-60.90788356186808,6.487630576537573,63.807393607853946,0
African American,Single,Non-binary,-23.419215652561686,-11.725880737017379,D,-133.65176482138807,C,-31.126717259165414,-46.638064491865485,E,113.87469555705889,-153.25422707840588,34.682542000347304,-147.8238510224313,-79.7717199370232,-58.100766841330596,0
Asian,Married,Non-binary,-131.85518670990848,98.86340218062864,C,205.4334461354486,E,21.46575392817328,-91.39634427663356,D,188.77936745876207,-25.846376279332244,-160.03405687277257,-73.72649401269345,-130.2812886140719,93.8637068749348,1
White,Single,Non-binary,-59.789780749736025,-327.51177537303374,D,148.55342990918223,D,-70.56591786781091,-29.055382144159008,B,-3.2639346255471358,35.841218600289935,-119.94218105833865,150.20506925339663,105.75998875029147,-42.260875857302224,0
Black,Married,Non-binary,24.625443981552095,103.9706737081129,C,-82.91461803023694,C,72.66399307019789,-2.6533785541939854,B,141.5656873074891,183.694521317299,45.52163525439561,107.50130026047317,77.81172399443416,-74.8843684643549,0
Black,Married,Female,123.25911031278444,-208.32040027596173,E,117.70181492729928,D,47.21596052940662,-53.03472365732627,E,37.05519906464041,32.858640532815144,-25.02928924914945,149.0425047939872,67.93940590454788,92.54158695786448,0
African American,Widowed,Non-binary,-9.336067077216974,119.57612254652861,C,-5.634305223270749,B,-68.37717863904832,109.46338011907501,E,51.487625429789766,-38.26836704184565,-18.953771036563065,118.98354898415275,135.79845404628105,77.62709926904166,0
White,Widowed,Non-binary,-46.514509530936074,115.05548141376644,A,11.860125152903265,A,23.425002109303154,-231.01869647884854,C,-9.25771960598022,-32.30382685203348,-185.6360036891203,6.0612906695384545,-6.039419797456772,119.1827609300254,1
White,Married,Male,-123.0727358457626,-222.06637847716658,D,17.796834440978664,B,75.62721869944646,-231.39991427822707,D,-236.62157746738072,-0.6149472299983502,189.44469162382515,-64.43473596052486,-75.00712196041995,-4.2264235604738705,0
African American,Widowed,Other,49.04420570717906,233.4561459272526,E,-199.18385311980776,C,155.48623900930713,7.454910720056465,E,-28.18303941516155,-273.35639678456863,-88.66386311460798,-98.10154462668888,217.51343530118953,-283.09726851771126,1
African American,Divorced,F,-31.389307885930574,147.48725552249874,A,-69.33858467046554,E,16.824254010860088,36.78489450349519,A,23.95845241235481,118.66439826780106,-60.2365114185892,48.906017061237485,-98.01915819322573,-202.30388509704133,0
Other,Widowed,Other,-65.92676847748784,111.46557114346491,E,-56.79094514794119,B,46.61006651555904,-85.64383490337664,D,17.272591019059874,32.07464710301938,57.53579313396414,31.654766103864624,115.28298390167598,-240.78755458349605,1
Other,Widowed,Male,133.90806103669223,121.71380662998953,E,10.6702884367048,E,-110.0146486337876,79.75561948635584,E,-18.56856197740595,-139.9252330398503,90.72958756094357,155.82991208387963,-241.4605797666855,54.071051996119735,1
Other,Single,Other,-142.7851495745657,29.27339241810629,A,-32.05330952792696,B,10.466330803697128,141.41684463479947,A,-68.78109253576227,96.08318261082358,-6.816515154502653,6.439113902962093,5.872567832319256,-35.67743055817792,0
Other,Widowed,M,-52.007336194396814,25.93725865232848,C,-63.45070859392467,E,-93.62952402233645,-57.34505117914137,C,-130.22008294709485,-55.09205065024294,-118.88968803179449,-156.71883552810897,61.09556203224298,140.39195703739946,1
Black,Widowed,Non-binary,-4.289382363008249,-0.990426912467823,C,133.5546305615628,C,-68.03868171941578,41.3571531118689,B,190.8997020316446,34.34302068226063,198.88081700856407,133.70716934586866,93.20911870530162,-46.979418882517656,1
Other,Single,F,137.36168974188072,-48.862742935578034,C,42.14968488756664,D,-12.098935433492963,-16.52162485611224,E,-76.57234418380165,-28.398442857048412,-70.86967555625606,-81.53196192740282,-128.1872394395853,-112.2021423731064,0
Other,Single,Other,139.11194796130866,-87.61840335043121,D,-47.95490714835024,A,112.42348604852275,-21.85632945869186,E,-99.67299094999706,96.11293267521121,45.410454805104195,96.10437381057879,-17.808977976351642,17.51355481683524,0
African American,Divorced,Female,-82.14814732909062,-26.875452429750325,E,-40.544023461947084,B,-2.7558775230120545,61.62042813270817,A,129.16492162171002,55.43159224457187,-102.27134710536967,61.848014425574604,73.76777343757648,-90.97252610074297,1
Black,Married,F,41.16004423680566,37.03571320541755,A,-244.69892687836384,A,15.736874244354244,66.22943543019981,C,58.16614870017137,30.96533481704687,-122.1434297132352,-105.98779229803709,69.64518155392821,73.31266687456187,1
Other,Married,Other,118.13902125509956,86.7711016008162,B,-48.2778347050462,E,142.39399992717605,-23.727264638519426,D,238.34879774435166,82.1913330818149,37.711360040338654,47.39580369343368,-199.81402873446467,-11.359781504649641,0
White,Divorced,Non-binary,136.55878750277017,108.7324189158867,B,51.84587246593364,E,66.2974902142999,-51.14351946377255,E,30.95999207609233,-155.88331298708533,42.930944754604624,21.14448557593426,83.10666205352176,-158.94203562889672,0
Hispanic,Single,Non-binary,2.8579625989253032,-130.38394706920013,A,36.74435064844413,D,-98.3185320392801,47.21689923183893,D,71.86542693700979,-127.32778785320286,235.66706725876588,-44.00175151295508,37.79512649094631,-26.366115908183918,1
Hispanic,Single,Other,-154.9175516232653,79.95690700025627,A,5.231353830349496,B,-0.15366213881498955,96.55551554883678,C,-65.67694309267851,66.70000427735702,117.58815473751719,85.41990820471162,-21.578670780601406,68.3038897412677,1
Black,Divorced,F,37.45308219167337,37.61757804646929,A,8.278548350412262,E,55.40498802526034,-119.80808449442473,C,65.2046723499997,4.538102488966976,-154.4788648580432,-50.08892084537268,-135.8633368828555,87.90476878892875,0
Black,Married,M,23.28766289155212,-141.10213307379894,A,60.981427318033845,C,-62.44501157416506,83.61149368323497,D,-117.93282739549515,21.005949503942745,108.4264121288979,55.45565653996586,26.88512508896545,23.523076004439904,1
White,Divorced,Other,-59.4282891426741,221.92091353070515,C,-134.0492171906027,C,53.22470982740156,-19.165219706069976,A,17.952895129685313,77.99017393600826,-52.74663814942443,8.91832788656143,25.419591854796654,-121.38571530902892,0
Black,Widowed,M,-6.120158228404233,91.83977539692148,B,54.36680023850722,E,9.917356523950897,-19.43241811984804,D,-29.23303146759545,22.518625707314193,115.32388834779735,155.8480084065645,66.0741624237855,-111.90403133578519,0
Asian,Divorced,Other,104.90231429633906,70.73510946285197,C,-61.86638982313466,A,-58.162820661082414,-72.86574390871822,A,-10.21110880586628,41.079885303475415,178.96044514403474,42.753553329870364,-153.61228247575852,99.29731432699126,1
Asian,Single,F,-158.53618889571868,-49.659629966552956,B,-78.23956968838367,D,52.510173382657314,144.29206981488562,D,-33.722193981613664,-126.82857166421293,18.20107919608428,13.729362468828487,-221.31708680421465,-93.13185482262244,1
African American,Single,Female,19.252958445977967,-146.29206303504742,C,-15.512166422395623,B,-76.61995733655404,-127.03375210599665,B,-102.07044842076706,-85.6776435069999,58.130470238225215,82.01518043248203,92.90557195853005,65.1069825870934,0
Other,Widowed,Female,53.10120176039822,-37.42628461425093,A,62.54897499225059,E,57.25907623668468,1.2740520655107055,C,-12.949272282848598,13.342145032609162,-211.925737858618,46.669633113502286,182.96466191130042,-73.14607945260572,0
Other,Widowed,Female,167.71662142571586,-89.4702746205224,B,171.35592223573965,D,-103.71247156159289,17.791478115625132,A,28.519185492888067,39.814593642828584,-25.15087200715656,98.58035595025063,-329.9032113077026,31.53067001549934,0
Other,Divorced,Other,-20.313203464832018,-96.81923256805459,D,78.88094792150967,C,-71.60057696170304,55.5315485122398,B,-48.32956487214703,20.36119039000791,-51.329004903654905,0.2608799939707661,-12.470964339116769,59.47927163611054,0
African American,Married,Other,-38.5915278497758,156.8423100404054,C,-115.8258117111957,B,115.5763479369756,-71.75261144965523,A,211.36676336730454,125.28457831421791,30.603816939897747,24.892377063930176,100.16220694146203,-23.014651342053845,1
Black,Divorced,F,-70.62791631567002,24.96667225144501,A,25.325738159586024,C,63.2296492675828,127.8995879876488,D,37.97837622440474,-20.232215549799097,-223.83139092907922,-95.70379444701258,131.26261305831596,-164.40069416315575,1
Black,Married,Male,-115.22410116553046,119.96920990565758,B,150.95288985994756,A,63.162971184648455,15.943938403969952,D,-30.267954329877327,134.85608838167545,-56.79232577375528,101.76557109666062,-8.741856089496112,109.81855195093463,0
Hispanic,Divorced,F,-41.999105275751496,-168.1481917055892,C,-47.33076163737552,C,-110.31131683316357,-7.8160177951681735,E,-33.77611034815076,40.332828188637365,-61.86664449911372,-11.819398073254654,5.5817980885370675,83.41701872412712,1
Asian,Divorced,Female,29.208475018175573,-52.00233663271949,B,-13.96048100345767,B,73.98203357532218,-190.24811742282512,B,157.38140928712014,-3.748555276896314,-175.23225297152317,105.10017271524103,76.8233269818756,-30.347959862061323,0
Asian,Married,Male,-46.93377502502324,51.98311737262351,A,-22.732045760800563,E,-119.4231545248722,-128.61694805076203,D,44.92150445869317,-8.89731470638714,-89.49316467272685,-32.93783943730032,-180.81890893543107,-92.3692167810915,0
Hispanic,Divorced,M,13.713984252900028,-33.11589786381272,A,-45.41897664108168,A,100.1588767769444,103.82107288138513,D,-103.34488790164184,16.631171459199276,77.94861351254461,-59.00157523709032,-126.53815532949847,-40.18382678181228,0
Asian,Single,M,-17.135551491620653,137.94800451226087,A,-234.85433565445925,D,-136.31151548818764,-43.619802171117385,B,-147.75439201535104,-33.27256785441719,-49.09298715500129,-177.1414010634403,144.9333124633088,113.80945484205694,0
Black,Divorced,Other,-182.97882850455923,40.93173285935172,A,94.38239137729603,E,36.42252792452383,-63.84909147235963,B,33.68820159699782,-59.55974830269736,-27.33519488782669,192.78657782085023,4.015125600943861,36.91338755142786,1
Black,Divorced,Other,-78.40420609994547,-1.0848626004253306,E,86.40529209999183,A,-97.9141740424659,55.898135612267666,D,66.42021222050239,14.02858385580956,121.89204254799218,-28.51417150990948,-62.680644095171225,-115.79595632365478,1
Black,Widowed,Female,-4.296577712095646,-42.561119151266965,A,91.48487177838938,D,-98.68627829782763,-48.985155682992065,E,-77.53162575564754,117.97769556371182,18.84283568358185,103.80447682480695,-5.646587909393812,-79.77441544944871,0
African American,Divorced,F,-18.55310613854732,-25.874123353919703,D,39.02881605401762,D,-116.09320994599676,6.746908793781517,C,-74.81878933761928,134.91495926974443,-55.89056632825474,-2.918695515004633,51.857574915848026,-58.653100740124195,1
Hispanic,Divorced,Non-binary,-84.18143613775439,27.142342690995,C,4.639215841086312,A,71.61806200857328,39.0302935910745,C,-59.145122290282735,172.71606294085572,18.812561535488218,84.30571233207664,49.69756086204119,-163.71843118457062,0
Asian,Divorced,Non-binary,20.068164103893782,165.7479912291558,A,-116.48142853404376,B,89.04314755486647,-69.30182782701472,E,106.56505536380088,58.57986392069846,19.939617064670266,-91.93735719616515,88.7572603235386,-28.827992367664795,1
Black,Single,M,-66.66492976155685,65.09631312843005,A,-15.473184171232656,A,99.5688824715086,-61.0746607438096,D,-68.46413410078014,44.43322045254554,122.834974424958,-44.03758908329662,43.98752996992927,-76.57406066435391,0
Other,Married,M,-33.891193143808984,-20.494710088219573,D,-18.938751688213188,C,87.42748216318338,-117.22445467998783,E,230.00768026996852,22.728549060125953,-59.82618562999023,38.6124775125659,35.0414139353001,-33.41191237320814,0
White,Widowed,M,-140.220355080198,-118.52123943654243,A,6.014856474673446,D,-278.11897112020745,174.39957468710872,B,-166.4414104008107,-67.58485524939593,-108.41603569100866,-81.0170343866278,-122.42767780932925,60.451330870015354,1
African American,Divorced,F,-128.18398651759242,-55.828072421918826,D,77.5453741069772,A,137.9328373734081,-31.064209546443184,E,-35.82373885808403,-187.73667370230345,-308.8730997120825,-14.016228815863771,-2.4374475894414016,-46.74816194919495,1
Other,Widowed,Other,-44.43423110695354,-69.44522698856909,E,-150.06634210575947,B,146.01106590638122,-131.3430884875841,E,-89.43261174670441,78.73645358411063,-100.89129579154752,-1.9522505881847347,16.723610421695074,80.2452475356553,1
White,Widowed,F,-314.40356908543265,-92.20722021274588,B,98.09010931467601,D,12.311963360629557,-206.0803614216966,D,-40.82673422081311,-111.88180782592923,-22.792070940907635,63.20187315392095,195.95248164978824,81.04085699126061,1
African American,Widowed,Female,-12.08780211265095,-108.51521083419473,D,42.72201860988935,C,40.82228695736204,8.466411702504487,C,62.62266629760871,25.32371694903366,105.04564818679194,-7.298811329696465,-77.5018210557505,72.01452970277248,0
Asian,Single,F,-48.334783899929015,21.26203180764951,B,-18.9228072417323,E,122.83561063099368,46.579041818423846,C,-123.37403854187741,-107.10982129820741,-40.230299866205,118.8267589827007,132.2058361220181,-15.685386451613143,0
White,Widowed,Non-binary,36.49444997145036,149.4134900086008,E,88.01706017459392,D,40.89501253621407,-44.01275137997151,E,-84.159534896662,-2.6169861522071436,15.68935504567371,181.68860632109713,-151.5109281966723,252.53162780018127,1
Hispanic,Widowed,F,-21.41567957499152,90.48602511092808,E,66.52033129747842,E,201.18086523282847,-87.8880026348134,B,-70.79831204689336,-58.95142905851786,-185.11851152061544,-113.13221286467032,-102.02246398022797,13.20422219409457,0
White,Married,Non-binary,230.86436078108426,167.09831353492442,C,-89.03308310031531,B,32.38702341016735,12.748620922014158,A,5.441044207768292,-194.0740918539768,70.54011902290941,-113.94383091289345,0.4932174240947998,31.486527035906864,1
Asian,Divorced,Other,82.88183744380423,-39.568839323551735,B,106.5223863011262,D,-56.20661739013148,-71.80079066166299,E,-35.082008767692045,40.43605311443953,143.22236784275793,36.00670029999705,122.7169427009754,-26.18874670665054,1
African American,Widowed,Other,97.97038998150161,299.5850611464914,A,12.315671759346849,D,-115.50356183575086,200.662325833387,C,23.13326707473294,-103.04927583502008,5.055443924096383,39.921925640693786,-96.24415961786013,-308.6210451985283,1
Black,Widowed,Male,-15.387616266785278,70.80473193619036,C,108.70931912341679,D,-85.36951762411547,-56.85215789164315,E,-153.2343867575347,6.665948052609122,23.513751267054303,-84.08578111354365,-39.81909004007115,-87.86344143300227,1
Other,Divorced,M,-49.212557611213015,-256.788891804107,C,-63.94238498635286,C,34.12557533009972,26.880799907063295,A,-181.5026625605225,-234.10592737947633,183.07439058289197,33.234183264583585,177.7084878336235,30.16946323728088,1
Black,Married,Non-binary,111.43457099893807,65.93749385882244,B,-61.57201870274919,C,-72.20931886661963,-8.57877619520819,D,128.8218780354193,-62.688118059844754,70.75597340897014,88.95861089064451,132.799468926832,-107.09306774787639,1
African American,Single,Non-binary,76.82131491262453,48.3670307838956,A,-155.0786479552449,A,20.387063463931057,-206.3245121716966,A,-3.2685829091630434,144.24193006215432,-143.73347138485406,-25.255487496584262,-86.08719796249085,38.54587518411281,0
Other,Married,Male,90.02087499644841,0.08988514239683446,B,97.61512257835659,E,-42.69722200643734,-59.89714763299555,D,-128.50147820609226,-30.317341321266916,-37.2245124693933,-36.88132248149408,21.354289259881956,-118.41578073203836,0
African American,Married,Male,-51.4557838452552,-4.49989875034627,B,68.59839686016534,C,21.134254925405763,-223.64053878133547,D,98.52384878200176,102.07598698070508,-97.76667469644099,74.6900514406568,124.49962308772315,-101.21377967639498,0
Other,Single,M,-127.64023407474573,-132.0759915286684,C,249.55866184935277,E,83.6580682267872,51.36166532205695,E,-19.7321752000807,-19.516557742605777,-120.5798385744488,-4.016355155410185,-63.29754627950833,-29.257156964929905,0
Asian,Married,Other,-131.28262061447992,-225.23054243209333,A,190.79929982066773,A,189.32197326621997,-39.275572933424634,E,55.46848469469157,-47.063158267248355,139.66946626456183,-60.47229622093224,-181.89442133546788,6.742742797619639,1
Black,Widowed,Male,29.75972851008468,-8.636132743758406,E,-135.66622528620286,D,-13.48559959222088,72.66684075962915,E,46.40458182763567,-62.94651751647593,142.9479174979944,-30.334506551138162,59.09315043350952,73.29290346042615,1
Other,Divorced,Other,-62.189413097247325,11.714574706559597,D,234.48451088053858,A,-136.99007199831487,127.38469956176823,E,13.821308885973513,180.52157376525776,-78.11214936301431,-26.759344357021654,26.663879994544114,6.755264479673845,0
White,Divorced,Male,-112.43873622237719,170.491380948855,B,-4.612326685699243,A,86.74723780771977,42.32582771720386,E,16.1272075995969,2.253358627331921,-89.03485461941833,-52.46605389459932,88.54613605939373,-87.94696439388949,1
Black,Widowed,Male,-33.05696683600872,-126.07469651334091,D,-7.1402785933065855,C,-95.08127045339154,-54.148610401683015,B,-76.3857048220157,58.36831349914423,-6.914663756611773,83.51350185343905,23.55555337366574,145.3337133049714,1
Black,Married,M,53.61312296678863,-119.3689816482156,C,149.17267105588968,A,56.1349298330588,-35.4424134161893,D,53.837341311272404,39.30016231558069,74.92341062135361,189.6155717264386,96.08360920747141,62.80247278571408,0
White,Married,Non-binary,49.83074234697874,-54.902936109362464,E,-113.27415850667326,A,103.09145609393859,-218.58252510211406,D,-52.161888466001386,-110.92336922873429,-7.494170415268236,86.24379432141903,13.51195290200744,-137.70572406874066,0
Hispanic,Widowed,Non-binary,-133.15702386224098,111.67439107641593,A,2.8458721682102026,D,8.923001112123405,-60.06780216389331,E,340.36625619926156,123.24891107280553,-99.83059238447584,-48.15451326247873,-46.80215210013206,-20.089730150984455,0
White,Married,M,-25.635206767960465,58.04917215276867,A,121.88562813085197,E,-15.872079814597376,-39.06410906845076,E,-39.62179623257226,-116.10407208307043,190.68596701800186,129.7369448165752,10.052289670485656,-80.85000693012935,0
White,Single,Other,33.25451752646318,62.35450565009755,C,199.51066264659295,E,102.15516889029385,116.98070808871431,B,51.0782244199659,-132.20399885503915,-128.73363633866163,-40.388666672478635,87.64576115700419,-72.7565237702798,0
Asian,Widowed,Male,29.509659288220007,0.17448761563405407,D,-42.850149735385145,E,100.08804501088858,-56.02539687271789,B,84.42097420509131,7.159803878061596,-206.3480367936155,65.66131129340204,-44.5390542682236,93.22828231833262,1
White,Divorced,Female,91.75288397847933,-109.98622538060508,B,-26.900295936658747,B,-79.46728505435634,117.04930154405122,A,-66.26139763095648,199.2519482793687,170.57466236116224,8.543823503321649,-191.541768206899,-216.0645047686053,1
Black,Divorced,F,-81.66446067522307,-36.905638473956934,B,31.992945232529635,C,114.67314972912392,134.69026679577541,B,-59.517675454841964,140.40244431501353,-26.656495644116017,-89.91379838051424,55.031497524691254,97.43812223431972,1
Other,Married,Male,-60.10335053914976,216.65383976950832,C,134.36564291713216,C,48.973939871236745,-64.15504117997779,E,-165.97709046229448,-18.528709753214294,-99.95651703484738,101.85728147798771,67.3427233608821,-139.1893081054354,0
Asian,Married,Female,-14.898980836088747,28.502616829949755,C,-86.88110081372916,D,87.28759626219433,-40.24874865244883,A,-106.43341765823251,-223.27216631573333,-148.8343238247636,68.8624913013514,19.464981596221854,87.75314084307276,1
White,Widowed,Other,72.24014379453689,-47.66139593403485,E,-59.06521968688649,D,66.64521541868731,-117.11281907290596,C,-68.19564101976228,-69.91547280108728,17.31206163792117,-128.48440429950415,2.9625745797564154,27.66663411720679,0
Other,Divorced,Male,97.53240471485515,-2.5171575051803856,B,-29.92952458329296,B,-52.639634542410384,137.8817498806846,E,-31.34364145240751,-80.55747211609678,-93.92481308968402,30.37646575714238,117.35615022334014,-15.979798027046376,1
African American,Widowed,Non-binary,94.4940818558781,203.57114166532835,E,-75.48241092433086,D,52.33373934023719,139.33054931593858,A,75.76925048585711,13.50042241048301,-10.936394547190128,-30.667822612032108,-115.6104042705935,-55.978077502451896,1
Other,Single,M,58.586929405841204,-44.20129028550006,E,119.6661523569098,D,-35.04408393976559,17.435121962913843,A,113.14809951322731,95.50202299395646,-32.05141478008582,-87.5383475326984,-140.92560034101155,74.84893328398624,1
Hispanic,Single,Non-binary,107.87002095538489,261.31599880909687,A,43.10270796451654,A,53.458358972791956,-119.50805694213796,B,79.3810044294769,140.28729326726003,33.28315458664374,-75.01551487115454,-3.9111846147108587,49.551765146935736,1
Hispanic,Single,Other,105.4640481157974,120.29391628768965,E,58.62453749182347,B,36.1460467803779,179.4252138362667,D,47.17162336890138,96.69329601284798,31.667922888013315,132.811657140132,12.114932592651284,-24.13871553434927,1
White,Married,M,-117.79282553894963,136.45362449960106,A,11.771825170010864,C,-59.39379610814812,-65.11575744281912,A,37.700941283510595,52.44414045610873,117.80729306311568,32.98586822122971,-19.547539294718074,-233.74494934764894,1
Hispanic,Married,Female,-181.22431112657057,172.45693873542146,A,248.74881113348724,C,59.71665333630226,93.2712554545871,D,-86.0100476500493,46.95116270561061,37.84991538879036,93.86861210795104,11.335814135268748,-102.10352202297331,0
African American,Single,M,-189.33693446355068,-67.43865184421307,E,5.293057486449638,A,5.791045805875875,-43.05250429760557,A,-4.931927840668835,0.9676290139223562,39.142739656424524,-214.26897500745162,-54.43241010771265,53.08836290475332,0
Black,Married,F,-124.2739770921015,-45.69559245132741,A,53.30296251202926,E,192.73139032720982,-51.335968859291626,E,68.49236344745002,55.39349987240536,-15.549636102283934,32.44457831312702,-73.61818418739603,111.94937983762013,0
Black,Single,Female,32.291757798388865,-111.3741107093271,C,28.386490496062073,E,75.81949603811256,-59.85413768682722,A,-89.15844408343585,-6.854006697561528,58.73467950520127,-78.56689180529315,15.280008943649563,63.747114181327056,0
Asian,Single,Other,-103.90442962729335,-43.76824739971831,C,4.4941360694390955,D,-85.49427047705133,21.40231993062879,C,-83.61980573784,128.9935158861518,59.24820480109292,56.77524743663172,-4.624347369454824,66.25639973195848,0
White,Divorced,M,130.3175067945475,-81.31674668093517,E,-26.261820502986915,E,-3.062476152335526,39.08214457152785,A,49.1511402391068,74.41683443838171,-35.83905764946406,-28.440098118538344,-67.69410285532904,-69.10084804383169,1
Black,Divorced,M,37.37216828607687,-89.63375405861956,C,-6.351849354928714,B,-18.45266506016319,-13.4116388265683,D,165.0824148043068,-33.436449482463296,-82.3060128405757,-44.83641998960828,-153.1179801795551,60.382571974000484,0
