SEX,Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Other,UK,278.47649552358746,-3.3660191712451675,D,E,56.66224957411375,A,65.53309686733165,-32.66116203865311,D,68.50284375074183,0
F,India,-11.844372785883083,103.79132721978412,E,C,12.320911328268526,B,84.34892908684935,-3.1262236790430458,A,120.50779327414179,1
F,Mexico,128.62293242653743,110.85979316839372,E,E,47.89378176705327,B,-8.196974288293546,-220.26745410216594,B,44.87569463693305,1
Other,Germany,90.14499606045379,41.70280089733795,D,E,-5.351029848430472,C,-60.19867578642325,-46.41878714049257,B,-8.543766617928084,1
F,India,35.85172903769913,-76.48423174333966,E,E,-237.16109314663277,D,-102.50619582251741,41.20185761214198,B,18.473212458093112,1
Other,Mexico,-37.67694209610613,104.97962695398688,D,C,159.95587674250777,E,102.49557015225503,56.220984743044724,A,-23.137984917104664,1
Female,Brazil,21.3115074587255,40.3681191952934,D,A,-150.16514926873003,B,43.417193860622845,-54.79231548838963,C,-371.61186117120235,1
Non-binary,Mexico,185.12363432607225,-19.931227285826427,D,C,100.81921095208759,E,-146.82551996347138,88.8619529129241,B,-98.74824344765364,1
Female,US,-172.61790658227233,-103.07517790268798,D,C,-62.4775731969918,E,-111.22064664340931,-87.47670487273422,C,241.44554034491438,1
Male,Brazil,261.7786275447968,-79.6710849821723,A,B,-146.9988960147033,E,-96.714076496936,33.13894844585881,B,-93.39780450737983,1
M,India,106.78452563834891,-32.474221876041675,B,D,59.186140812097975,A,105.30642116464051,-12.777117021342239,E,7.411766404839347,1
F,Other,-79.55127755004949,68.56510808063365,B,A,156.7426315713822,A,-15.677734899436919,106.35359811292491,B,-70.002261114147,1
Other,UK,-30.69741890336469,285.7057283655016,C,C,-43.26975742075473,C,-36.74696965903962,77.91072586137993,C,104.55804403435023,1
Non-binary,India,31.061465531196887,53.529632018888684,C,C,288.8893145090178,E,160.35546076392632,-25.245839973459606,B,-72.39993209086934,1
Other,Germany,-65.17756961164586,196.77994095456464,E,C,-126.8714427901234,A,58.7856968823761,-0.6989082843710607,B,-87.54853125379316,1
Non-binary,Mexico,-138.08901884348646,11.502482530238137,B,B,-53.296574345565325,A,-14.149929647577759,75.09271473324436,A,-2.216340451404017,0
Other,Mexico,-100.8969854480657,-9.02491897824627,A,B,-46.14187315441252,E,-137.81619885990582,120.77260549158765,E,137.30749936817787,0
F,Other,80.02774632892897,143.67048212104214,B,B,16.925577443809853,A,5.4051363498370115,-5.105219955700498,C,40.35326451113625,0
M,Brazil,145.30935239114348,47.69334647732975,A,D,-144.84731514412235,D,-14.639692559385379,-134.09569254021596,D,-108.42404304965993,1
Male,Other,119.88952191130731,42.52348155330681,B,A,-9.128181554934308,D,105.56598037384155,-162.78627715774007,E,18.604687379263986,0
Female,Brazil,20.759255140880896,-10.8796334472668,E,B,-212.15660890871132,C,-113.19165941072922,-119.86930341522492,E,-178.84543227718913,1
F,Other,109.89762913155339,16.310917237251548,B,D,-47.69000287975068,B,142.82953326572667,154.76906387725347,A,-98.39016188203472,1
Female,China,-98.61432787743435,-103.75712356483002,A,E,-18.05184500339501,D,-107.17596354242174,-246.2916242348645,C,70.66874534491767,1
F,India,139.26324675416265,159.96104458176092,E,C,-97.58103229831251,B,-58.0743449243961,40.1043433724507,C,235.9698739824636,0
Other,Mexico,-105.98396148782989,113.6090272736898,C,D,-118.42008226684035,B,81.23246797340362,67.16491525474271,D,132.44563440872335,1
Non-binary,UK,-100.59246301970923,122.74105787192407,E,B,27.7352470850323,D,129.282709472826,-104.84133572030088,B,66.07704637009829,1
Non-binary,Other,-134.04179574607005,-125.36073822257934,C,B,-11.280232028459107,E,59.67167446511547,-173.6745501859296,C,-41.52253229639521,0
Female,China,-15.72099963729765,-85.9023996141816,E,D,5.999380256584563,C,46.19211747634655,-126.17243704591688,C,-38.705758107166396,0
M,India,97.18754302145517,-110.12094162390729,B,A,23.591153029258336,D,127.82914248530422,136.98652028704754,C,-78.58359131356973,0
Other,China,26.309888058036623,-113.01372529839806,D,C,-147.47195463530733,C,55.451498578388346,86.05834676295183,C,15.282484240767674,1
F,China,-123.05328490652005,20.94489036846317,B,D,-59.67604641441165,E,102.21601967392051,35.2654748503628,B,36.0827353678231,0
Male,China,-4.676439090969324,9.370338065377998,D,D,2.7637938918467237,B,211.81014150016244,-104.82432975916151,E,-25.81002341441927,1
Non-binary,Other,-160.74882039555268,-57.529348654103885,B,E,27.58047561703511,E,95.55313954327744,-39.02601928230645,E,15.57729628694015,0
Male,China,219.78453386621456,29.04233530031969,B,C,112.89021401674226,C,80.71834721800663,40.155386503982704,C,-66.41020260047709,0
Female,Brazil,111.30626506167711,-91.22851893109207,B,D,2.955412133366039,D,-28.084289439370224,49.7551441698703,A,-144.51563028273716,1
Male,China,22.673563662596834,32.4670497361631,D,B,-61.04487516734631,C,112.06782035205269,-20.183981520243822,C,-56.27702783726464,1
F,US,23.053067466511266,-107.04869680578418,B,D,-57.01044623287618,B,-25.664981386420855,-92.60918793561054,D,-37.00783804512569,0
F,UK,178.53353545743778,100.01799608804065,E,A,10.997723401780119,B,-26.449721751333417,-74.45735837207121,B,-32.547740155044124,0
M,China,94.07133137695145,142.79268792431873,B,D,-33.308067459568136,A,-128.0245928681179,-46.593013674517344,D,-105.60131340174893,0
Female,Other,91.4007206295668,-93.5483049389396,C,D,-202.3257485076241,A,-16.267929163147546,167.3133302909776,E,-136.36987334394996,0
Male,Mexico,31.028580784397437,111.8196191622602,C,D,28.950988620590536,C,64.7142568538144,-17.675358741312998,E,59.82053814645203,1
Other,UK,162.94489094338078,-67.37509735758215,C,E,136.91768356374544,E,72.89249217230343,55.64507337259039,E,-30.352824732600332,0
F,India,89.96259467381572,-110.82418712257602,E,E,161.07000026183346,E,181.40775240592245,-79.38945240634362,E,0.20688035200340252,0
Male,Other,101.53780637108731,133.8358251876081,C,B,6.170014144038348,E,139.5435660159077,-57.80101933689451,E,-55.086278092407895,0
Female,US,-75.6701834921487,42.618055056341284,A,B,113.74285693078632,C,269.48168213148887,-43.799081257032434,A,-132.6063437210187,1
Male,Mexico,-6.3482680070532425,-184.49583692627826,B,B,2.321524741458407,A,72.15774319332202,-14.802838593180823,A,-114.36155627876465,1
Non-binary,China,51.06272489364346,-38.56556603686094,D,B,-31.090112795633395,C,100.07121310561288,-189.7115548699151,C,19.030990973404066,0
Non-binary,Germany,-13.17418069819083,-122.86873494115147,B,A,121.20938347142052,D,94.36189321272533,-210.2970688852927,C,67.88845538454567,0
Male,India,-66.29556829381991,9.076795584743586,C,E,-145.14497930982512,D,130.24000767294436,86.10407766312373,C,-119.2356798008929,1
Non-binary,Mexico,-8.931842122035835,53.01829410785576,A,C,41.44124035305312,C,107.93038023577728,-42.248291678672075,A,-113.12106378576186,0
Male,US,121.5476228081035,31.470970678996895,D,A,-41.18083155104141,C,-138.911904913839,-153.45577441568128,E,72.35751402000524,0
Female,Germany,-64.27048707790132,79.99897726752437,D,E,54.807185388535565,C,133.34527404749724,39.27984030837886,D,-77.00565780168625,0
Female,US,-222.123884685438,174.00759060663626,B,A,157.3648247227837,B,-43.720894683402975,-33.02429670742163,B,206.50418278878283,0
M,Germany,141.06048160565805,-20.379221781907365,D,D,65.79960845171911,C,168.83539100384786,-19.5760117172274,D,9.752448114829678,0
F,Germany,-90.3816682314777,-133.2891542675643,D,B,-5.437113416047717,B,-14.535682695160524,12.304661866269749,C,-116.5470927934308,1
Male,Mexico,88.23383750816318,94.59671587040594,D,C,-70.81382589907912,E,-48.14412657688478,-11.057866857655544,B,-120.76690168556507,0
Male,India,34.34528011901931,118.08292769356201,D,D,28.419837493498267,B,106.81818334499913,176.5132267631511,D,-126.65320614031288,0
Other,Brazil,-26.159607032383903,124.75771402545526,D,B,-36.01523122166639,E,90.80531048979907,29.676073637608987,D,-155.081257529248,0
M,Mexico,-111.9499389982008,175.71486404970352,B,D,50.59465555009839,A,-53.52807362207535,-6.4024683960053705,A,75.4544187265743,1
M,Mexico,-19.605340036330276,104.65945748305326,E,B,122.14695487188123,B,-81.85252497930396,9.83069171461871,B,-12.798044812605724,1
Non-binary,Mexico,-101.59582382706347,99.29739837024883,C,D,114.34648558311349,C,-25.059370735861524,-71.85417341606608,A,49.90421675200557,1
F,Mexico,-62.96231217243251,-126.06022617559287,E,E,18.91766509583564,E,81.3046049156895,69.2097421109902,C,124.10236872766602,0
Male,India,78.48192093593892,17.5827525429013,A,D,-63.82453087317602,B,138.3826345171642,146.9659824195474,B,147.46725561590446,0
Non-binary,Germany,174.68432126392244,78.7587062621571,B,B,145.0713569547067,C,29.973102086484726,97.04473227061926,B,28.847118532699874,0
Female,Brazil,127.70654714849279,-59.04637677273428,A,D,131.2822001864226,B,-194.35980036848025,27.6084496242128,C,-25.19160854730226,0
Non-binary,UK,-47.63944964034541,-40.53007067004722,D,D,11.698095896580362,C,-48.49814599578584,76.69230870753051,E,24.542315927950238,1
M,US,-3.3913929088494075,-20.572668586052366,A,A,-36.06735033276563,C,5.329621585669294,-316.8017380530823,E,18.891496775420638,0
Other,China,-79.27350084910817,-149.4739477359679,A,B,109.43300462472972,C,-116.55015901657586,158.33740605822908,B,42.88441568903238,0
M,Brazil,33.215014141093114,21.97522003180476,C,E,-84.14071357878217,B,-62.56110589692157,148.11428258449226,C,-9.582613335428627,1
F,UK,-105.00605684437154,-82.91320763591837,C,B,74.57879517800443,E,109.92029947626025,41.51315870994067,B,215.24640228682134,0
F,Germany,84.59592973379564,-87.9533025844225,D,C,0.25916964482502164,A,2.6827601249671424,106.3030787738739,A,86.4122857489437,0
Other,Other,-48.59230194924534,-58.884849041265674,B,A,-37.52288191389434,A,-38.41337261751336,-90.91911148995145,B,-82.04902530127268,1
Non-binary,Brazil,25.90079041991094,137.35146635365325,D,A,-12.319099079253165,E,203.48997274744218,-182.05404012928003,D,-50.07467368375648,0
Non-binary,US,-30.22992646092824,-13.399543985399529,A,C,-51.37399696204604,C,1.294660186942319,-31.824601586872365,A,118.84858953249828,1
Non-binary,India,-103.33645242234005,60.179752254541675,A,B,79.39139868746179,E,13.954517767514796,223.21230813729565,A,-70.98246568703809,0
M,Germany,-2.4175447503410097,-84.93449140296107,E,E,3.04941208475838,D,107.72201123831529,-173.92798209746056,C,-180.59517468024563,1
M,US,33.641642112100875,48.2710451276886,C,E,-10.530073239273618,C,-88.44025258391598,5.3342297387651065,C,-25.443411623890373,0
F,India,65.41335753371493,33.85288171282899,D,E,81.24678909348545,B,62.44154304362176,47.91258319747872,C,-70.46995631791751,1
Non-binary,Brazil,297.16615911594414,-97.62498822947744,A,A,24.24427966290533,E,57.405271650752155,-49.741556123014334,A,94.74534527943482,1
Other,Germany,82.22507753108155,1.667903001717311,D,D,179.970762496456,A,-133.90992563063614,-65.29129530356433,A,171.45637596932895,1
Female,US,-77.82239977248678,-21.578958729341668,D,E,17.780345832051786,E,37.27101720714753,-135.43623553201033,B,133.22556079850474,0
Non-binary,US,-3.469025093069491,143.41156711180747,C,E,122.67034175848879,C,-3.6540519093516854,49.23728357408602,A,65.53858626947309,0
M,Germany,-80.49800495489684,87.42367356260434,D,B,-71.52217298402178,B,39.139420713647475,-17.642533028080525,A,37.55134969575511,1
Other,Other,75.42728849545216,-93.68392470197003,E,D,13.378141629107695,C,-18.612648839994,-89.65669939551098,C,-85.73107412082862,1
F,China,16.742014810976205,57.953185794532025,D,A,-80.15301100144347,A,23.288225304122925,-13.038425911558921,E,2.6290051487490844,0
Non-binary,Germany,-53.91969461867476,39.59267535786781,D,D,125.53681081025243,B,61.45236377815553,5.701382107327196,B,46.48879577183991,0
Female,China,-75.83201108806715,86.97874960948371,E,D,35.81318034764456,B,-15.485142435263308,-93.86377404790393,B,89.04534711601941,1
F,China,-32.16048049399804,-24.474339515346717,A,E,-182.43666042516838,D,59.40223627497362,-158.36120689120165,D,55.54070040634084,0
Non-binary,China,-31.12828006143499,-210.7756353041061,D,B,93.35072156034853,D,38.29356705634074,-111.00093633147435,E,2.6403990215667648,0
Female,Germany,-99.02905720624187,-118.36466526487146,D,D,53.42935207220501,E,-13.672411524718289,59.3780809764109,E,-91.71311249317624,0
M,UK,10.234128240424438,42.764396870554464,A,B,-37.70695311172163,D,232.14871798248535,-66.09366490845446,D,90.61945698854643,0
M,US,44.860635571749754,-61.0682380400406,D,D,114.44929335612048,B,16.990273442403602,-64.50802634433833,A,85.50846212764996,1
Non-binary,Mexico,58.76371242380245,-17.333968824285677,E,E,134.20858590346677,E,-98.57535612513392,11.09233086723062,D,-89.06974917758656,1
Non-binary,Germany,58.015955916513605,-1.76089171945016,A,A,177.7077747535627,D,-57.898515052658325,-19.142747091502457,C,39.9353030044468,0
Other,Other,87.14479009807144,-81.21998113759584,E,B,-40.39186551971721,A,-62.24997754050327,66.43608285657965,C,-178.02842249922358,0
M,Germany,-121.3690402047493,99.70000672809807,E,C,-27.842587214530607,B,31.794029212934582,-4.485934230954802,E,-22.405472347215238,0
M,UK,-39.14506319213644,94.73370575493337,A,E,112.53915140107513,A,-46.976569064791526,-139.40840894377146,D,22.147507510595986,0
Male,Other,101.52174065628618,-80.06378848681506,A,A,131.86586589612128,C,-53.86476008581704,-142.69198855780564,D,-224.55471929674417,1
F,Brazil,-27.40265178150333,9.946538506145474,B,C,57.447728817440314,D,-20.129485503021936,69.21230919932931,A,-16.367805052057783,1
F,Brazil,-59.607165563663365,-158.1300351802211,B,A,163.41529527778113,C,48.334255643196386,-24.6634837315295,A,-67.38978950065628,0
Female,Mexico,41.011885503530635,-94.62754201269749,D,D,-143.15389597905036,D,96.39566974185418,-71.06549340733659,A,-164.8307005443469,1
Male,Brazil,-41.85753475597477,-93.39492346822477,B,A,-74.44388668045866,B,3.9141206696022106,77.55435544948453,C,4.69177679040307,0
M,UK,-15.603822960207154,-108.0774213043249,A,E,-166.80234334046148,A,10.33843478613991,178.27445327878374,C,-53.54242439087464,1
Male,Brazil,65.17905342146793,30.857726269766992,C,C,-14.725430434870432,C,15.052588771891415,-3.980363932100651,C,164.69969628342432,0
Non-binary,US,-236.7276215819782,-27.34888366213175,B,D,14.618064004543887,E,-70.45521193518715,21.49196480468769,E,127.86385397160205,1
F,Germany,90.90651343871056,15.457927580912296,E,C,36.231496558346656,E,117.81958809680093,-163.3333838035545,C,56.001708550021846,1
Other,Mexico,-148.81484413653646,90.31021095158589,D,D,6.294357029625454,E,92.65310619986967,-25.66177304447532,E,225.6482893075882,0
Other,India,-87.26109747101435,71.16256171330998,E,C,-59.98974440757877,D,23.895022020233984,58.563540881692475,A,69.42398052653633,0
Other,US,-125.84665115100704,13.598566857438962,C,B,-21.23621835939958,D,-85.63591371587043,132.70168920644778,B,53.27713406646637,1
Male,Germany,121.6599683062131,-187.48712995098742,E,D,122.72434663926202,C,119.43559561629826,-10.547539905455968,D,13.293211663607213,1
F,Other,35.946305596350705,-157.36966456474528,C,D,-17.34849237423858,D,-70.59466324423373,-16.551145147378268,B,-163.84842095518292,1
Non-binary,UK,27.78716789411112,-135.0640350441609,B,B,125.84190017519737,D,-25.794933434774286,0.5026834491211902,C,92.17264442389228,0
Male,Other,31.84379551617853,26.377669686484452,D,C,25.809288255464725,C,-97.37276907587862,102.76326324952618,B,-17.09088666704456,1
Non-binary,Brazil,94.88627712044904,-146.68064387370606,D,C,-50.35138764463536,A,-126.39813564772237,113.83884545730363,C,-11.846758652657567,1
M,UK,269.41492457088304,-38.24117332291725,A,A,-53.86842916172835,E,-3.791273666421618,41.83702292641123,E,123.37812000207154,0
Male,US,-109.0912067337924,46.14579512961145,C,C,-20.998819771412887,D,-15.112428212749945,-45.892370761206564,D,-154.60514074282605,1
Female,India,-54.94133432133026,-34.46925890890392,E,D,-95.62590329673628,E,-29.172218891104418,-232.76140047761152,C,28.356078218729092,0
F,US,95.57343290956703,43.35482535651498,D,C,-237.21175803725635,C,85.21966221822115,-10.314609753728384,E,6.055376227597015,1
Non-binary,Brazil,-103.27885764943974,26.26063267213712,C,A,12.22925363769971,C,-18.19047622962502,5.755031282433322,B,133.07810258528775,1
Non-binary,China,-33.962988733955264,-93.56729475326239,E,D,97.1184651733444,E,-114.2453834057306,59.7578593684248,C,291.17168096563273,0
Other,Brazil,140.37563552897043,-223.34153960672674,A,C,-25.163328539766017,C,-10.233021178000445,-16.776282336045828,E,-62.71856464294934,1
Other,UK,52.86615637240046,-178.71203943536227,C,B,-37.80637206993043,E,-68.23846252633041,-119.2956784152948,D,96.22870402967922,1
Other,UK,81.97591987414849,87.90208420344555,C,B,120.36345510954676,A,90.94352955943233,16.324519551973722,D,-7.124386669571521,0
F,Germany,4.208833071867754,-51.658764974570474,B,D,-95.58098148189036,C,135.80586313658353,151.03115978759445,D,9.01148345973666,0
F,Mexico,-26.308346070231032,-18.278757805067684,E,E,-26.38090742811453,A,-86.9294094698098,-176.455979689097,D,-3.929603448572542,1
Male,Other,97.8436654376835,182.29879884990626,A,C,73.09652372609385,D,48.36121107373063,-82.3088805220045,D,-180.38310594177213,0
Male,China,-31.740145906481043,40.213466074217976,D,A,63.60283554135279,C,106.50385535581228,-131.69643319096022,B,-26.61485432523062,1
M,UK,127.6212071759542,-4.713748914832721,D,C,-78.19105245879379,E,-75.61680550515717,-66.83699243408986,B,-186.65495862061877,1
Non-binary,Brazil,-102.74998247764361,-56.09518279916347,D,A,-159.7778768049462,B,26.694217368029467,232.69299904707603,E,-146.06765623699246,1
Other,US,26.387130355622457,-74.1003376985831,B,A,-82.71780306140857,D,-36.0940069917729,-63.74830438024542,A,186.7415160797109,0
F,US,-117.51978096742728,138.6563785785503,C,A,-82.68100013743495,B,57.45949079407101,-40.9854559247948,E,182.75866502101073,1
Male,US,-33.37773691141286,16.709817722236735,B,D,53.84799229307967,C,60.471797285509375,104.13069584498737,C,73.7196784722412,0
M,Brazil,-137.59128505544928,-96.26224337436909,E,B,-36.68316564246425,E,8.920534377275022,-76.72580358355616,E,-220.76316329387802,0
M,Other,21.18050681205087,108.51475311143088,E,B,4.082832877077838,A,83.1016803012591,-33.83948000790264,A,-76.26866983448754,0
M,India,174.15487770604742,294.138233845743,C,D,110.43347685038472,A,25.892867569609894,28.017060796853816,C,-80.3095365489306,1
Male,UK,-59.951677950612925,7.766681906311924,B,C,85.70849856020504,A,-20.08397647652757,-59.06522744338102,C,-150.3403120292128,1
F,China,-117.40991495297193,74.48595553897536,E,E,23.615216961077312,C,130.72662279997255,-50.797632172119656,C,-24.00275232740188,0
Other,India,-99.17240136248306,146.1364337503931,A,B,-31.581481531876594,D,-43.288094161227505,-82.54216399546746,D,-27.347161174018748,1
Other,Brazil,-33.875412935762384,45.27472151531967,C,C,151.58751296745373,A,-51.41256954193254,-67.88937796382184,C,-57.76748619823324,1
Male,UK,-100.53860086829216,93.99421358747911,C,B,-190.84151950037443,A,38.78833980040158,108.65717284068973,E,-7.777521789373504,1
Non-binary,Germany,-178.11558657820058,-6.194613875436073,A,D,62.64293134263988,C,62.818309920291505,127.5098724420545,C,152.36968059951215,1
Non-binary,China,-103.16348620259235,68.65241951443016,A,C,-23.22896833647696,A,60.26559121911003,76.5712778974539,B,-26.58087022821552,0
Other,China,25.140056289756668,-29.238810870778387,A,A,-380.98403112162424,A,-19.201692093371662,-78.311971403376,C,-104.46870968988296,1
Other,UK,28.98179203706946,189.01859986207532,C,B,41.150609429050654,C,226.99227751165688,54.225427805153444,A,234.8977870520252,1
Non-binary,UK,-136.30869644746906,33.73869652764305,B,A,-24.700294792815296,A,-121.88270308751288,15.716988820733402,B,-81.043910508678,0
Non-binary,UK,-90.36532753348257,60.30385891723633,B,E,-63.983360481556936,C,68.05610440675576,-125.87037450683083,B,115.54899391648183,0
F,China,83.59787111874671,-70.51335828116933,A,A,-62.73533220969767,A,157.20138953017783,4.194797103402212,E,-83.20575981494272,0
Male,US,9.695433589390314,-102.8018777365184,B,B,111.99263959232194,D,354.1613826179511,9.733980803745437,A,-154.3581122709752,0
M,Mexico,116.51542590899702,-157.07417667598614,A,A,-2.502288983182171,B,-125.20610287758373,107.3803106996305,E,-84.08996376713546,1
M,US,-168.944804808656,-77.33841438208691,E,E,180.91909143728188,D,-81.35293775495789,-31.40403733848411,B,-198.23759290164796,1
Female,China,-10.574435398291063,57.62695185017726,B,A,-58.71330474672345,B,29.455754929875095,-38.00028018027318,D,-9.591461611496127,1
F,US,4.176233736287504,-94.2959095441524,E,E,75.07289007786778,D,-189.77889617324223,31.10536207825269,C,14.266806703702164,1
Other,Mexico,-88.30585643018543,-22.822863224072844,B,E,-5.853281120501331,A,67.69899828799005,-48.83044581979015,D,-4.452983865710433,0
F,Other,165.16902930293656,-18.650417274539116,A,C,-91.86578208197444,C,4.285900339135073,134.67199218570556,D,167.22499344597756,0
F,Other,-68.01779415876003,41.94054500777734,A,D,-166.29031033478486,B,83.57003351867614,-41.512314670154375,D,-57.37560949982016,0
Female,Other,64.19945561546609,-49.25554206356384,D,B,-85.37923462011906,E,135.5735087874242,114.546731804798,A,-131.97454604269322,0
Non-binary,UK,-180.9883953091063,177.0558942630657,A,D,20.681312940198016,C,-91.63907414240366,13.80944911877311,A,18.468614012268695,0
M,China,143.24420315760128,52.59387516692647,B,B,125.49110483040789,C,74.24817735342711,59.66987875018375,B,34.29291263438488,0
Male,India,-85.38198806740411,14.186031280789308,D,A,-31.122313720220866,B,-56.004288403028,-17.29087860035775,A,-37.9624162391232,1
Male,Mexico,13.998740603250223,190.765177792656,B,A,119.52643809386632,A,123.81539609206989,-89.39677641578797,E,77.09338840361369,1
Female,Brazil,87.06063703224042,204.40362607480768,E,E,120.93165043020558,A,-92.50152297619924,-63.07761080698947,C,-70.494571508117,1
Male,UK,89.37981355382414,75.14970720776874,C,D,-26.594690622035937,A,27.860526533562158,1.6869854207881503,A,91.45145921778011,0
M,US,12.765017673046042,143.1045743378487,A,B,33.97843575987766,B,18.043689896057664,248.3655600310299,C,113.92688042752567,0
Male,China,13.529770988316656,10.627996042089949,A,E,-242.48674110896852,A,61.013930219180445,-42.7971130199953,D,126.64727667263737,1
Male,China,64.17071311272969,43.479549378920524,E,E,-210.49119326205764,A,-37.764084464182105,141.31573071749338,B,-49.51157937295144,1
M,Brazil,-59.244789117248764,59.79805838940875,C,E,31.67441944494757,B,-42.77126016977644,114.12094012930561,E,-131.1381994964286,1
Other,Brazil,-209.673212825306,-125.6906362497737,E,E,-55.082073053677306,D,-80.59544871566631,-45.02581603188217,D,-48.21882727253005,1
F,Other,-20.38918872409245,19.10922069760298,A,E,-181.1493071022428,D,46.859173459797525,27.689350961760727,E,-126.0534963306511,0
Non-binary,Brazil,-77.38018448926631,205.00907855860385,B,A,4.008907928568883,C,-22.918245335426253,57.314721524285886,E,4.665577726374285,0
Non-binary,Germany,-18.306818262072742,228.92756324458045,C,D,83.19555743069172,D,94.65977712603176,-130.30181060765725,C,26.21362868988289,1
Male,Germany,178.30912771141368,-185.6710757892219,A,E,147.81369198818308,C,3.066378658134586,-135.9965155008367,D,-20.95297980722265,0
Other,China,-324.29122332506194,-42.09232593254693,E,E,-12.82933782243266,D,45.048097605071206,22.02943848075718,B,103.80466788121434,1
Non-binary,China,10.603817734322984,28.778744285380615,E,D,22.770575475007096,D,-62.542758365631634,66.58956870701883,D,190.9028103888254,1
Non-binary,Germany,5.3093240362407315,17.584303563623287,D,B,166.383090483048,A,149.8563407569607,-13.028438647954687,C,-59.655437733233185,1
Female,Brazil,19.134036936264586,-48.2227138949913,C,B,-91.77726476250011,B,-5.580676918039532,1.350883707408097,D,-104.2941560127465,0
Female,Mexico,-10.38615080003149,-107.28565772553263,E,B,72.20639759302242,C,-146.4711443980859,116.3465519825021,D,-42.09241027976592,1
Other,China,-30.873867141459055,219.84701786705438,A,C,-22.02082899862155,E,-104.49159831402977,-125.98099273150605,C,-12.03905022000173,0
Other,Brazil,-40.238834654169885,-9.550116702094137,D,B,65.35644099323078,C,-27.520052987094495,-50.16394374204318,C,-1.0556180001788835,1
Other,India,10.354558128984726,-73.1929796882604,D,E,207.5295541168921,C,29.203766801879112,-12.85084844755129,A,110.99826133649164,1
Other,UK,-42.44885334250641,53.6665498006856,D,C,109.86803691117566,D,-128.04989670251828,-63.462246276371204,C,-105.09770977081578,0
Female,UK,-37.443042050194954,-176.9123358321051,B,A,-35.42207009968135,D,-112.53501551056245,88.20755848134304,B,25.2167546289967,1
Non-binary,Brazil,34.87986166066954,-99.06889997860497,D,C,-33.561255125308236,E,120.38769985375967,-52.11013042486995,B,88.60462608696659,0
Female,Mexico,-137.88298646802048,-134.60947479794763,D,E,-115.75012167532341,B,-34.09545282230767,-2.813140924419074,D,65.20290849385883,0
Non-binary,UK,-140.8380803699352,-24.475814640684515,E,B,170.44520328361284,A,100.60825311278006,2.888787465711952,D,-171.44975935366335,1
Non-binary,Mexico,7.809333662460388,129.9567795142935,D,E,52.30266454278403,E,-50.379920425465784,-53.054159524877974,A,-70.54906018138462,1
Other,UK,71.1106017972016,71.1815946235167,B,E,-55.78238399392597,E,211.16098295923936,74.70707143725554,D,-55.060439187863274,0
Non-binary,Mexico,33.60406458872313,-74.18233648713691,E,E,172.36438224127755,E,-271.4024602093279,176.66785254145253,B,72.18365306255481,1
F,China,19.398700756423448,-74.24387657446282,D,A,92.02994618491832,E,57.95109252569822,-31.25289645644867,B,-76.62275603132626,1
M,Brazil,-12.107001311964591,-2.054753880738327,C,D,-85.94548430884629,D,-93.86187091265371,-117.77686911013372,E,-37.1072797438307,0
Male,Mexico,43.723897345176674,76.24292946085491,A,C,-13.18072246604629,B,63.82059246688537,67.22698946223538,E,-35.12152385389908,1
M,China,25.54133676205342,55.42464489691048,A,D,-107.27354315035686,A,-7.370957386709752,-120.03428761280087,C,69.50807092686102,1
M,Brazil,-1.4262803932716197,-125.83231022626964,B,C,-25.882705494128167,E,160.87818508314618,-74.45767123363426,C,-121.24601570688296,1
M,Mexico,93.10967840453101,-88.35633532487742,E,C,-100.74557914066608,E,0.956975782328986,-195.861873655482,C,-35.75224041026635,1
Female,Brazil,-104.82495072770914,-46.96163109820933,E,E,-91.11736597033861,E,-57.55646380785995,23.439551898868434,C,-133.0045957712503,0
Female,Other,73.7426997264851,-27.43488981511357,D,B,-100.13949083768752,D,13.627345998547804,-31.821361047743245,D,-135.22913242031655,0
Other,Brazil,59.017279972815906,-5.709747259147113,C,E,-136.35112041815043,C,218.8828161365847,115.66104377238486,A,-123.99148404338524,1
Male,US,-89.19970783275076,113.42475745217224,C,D,103.6837865163248,B,72.67143661848606,-65.37478995553225,E,157.36786777163934,0
Other,Other,-131.78143093384767,121.22941168151766,D,A,65.09663012418412,D,15.845683808296485,54.686006478700996,B,-54.51764534321628,1
M,India,143.0218108678181,-16.738894478003676,A,E,-120.28553127609129,B,-24.336325400848708,18.775591602191298,B,15.369434918820577,0
M,US,-142.27186262591437,-38.26163971912144,A,B,110.46877072290116,E,-29.297855778442383,19.240771933144902,D,-171.738942611163,1
Other,US,-75.2400775450788,34.9538412556151,A,C,-21.245698054950758,C,166.3008853699712,-45.22361289535463,A,61.38444241431637,1
M,Other,-15.24490951458581,241.06747152905336,D,E,-29.572213689695676,D,-235.02076572094612,26.456578707221635,D,34.392163815516426,0
M,Brazil,85.38539977492559,68.47279380858537,B,D,-186.02740884091887,D,46.19671879716504,123.65667987937799,C,14.051658428029496,0
Other,Germany,135.84105022033182,-59.8096676800995,C,C,75.04930738805962,A,-66.87811387404076,-214.84506714338912,D,35.18814940147682,1
Non-binary,India,21.746161106435345,74.81484348613671,C,E,88.2776288278234,E,117.6571799644064,-28.170514665695446,E,80.13375426414207,1
F,UK,-44.69314800902566,34.51686124463092,B,E,109.67342567057104,E,89.06510054715203,11.788900876981533,A,-61.90573273295173,0
