age,country,religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
28,Other,None,-5.177496726040945,-100.68696440943245,E,B,B,-90.94737848165833,85.37381366477747,C,-17.804178623980054,7.370503504582258,A,E,109.88935860210395,C,87.13410705659551,E,C,C,1
53,Mexico,Other,288.56236269713594,-31.720424656607666,D,B,D,-54.65468462718906,-91.00738059876332,C,50.90013635940126,6.97466479721307,C,C,-82.49023547839191,C,32.430660061374006,B,E,D,1
57,India,None,0.14403750942935145,126.72041050517544,A,A,B,20.832682765424778,-165.89341101056013,C,-28.834690078179744,-127.58662407961361,C,B,57.64484394753795,C,-126.65753862991431,B,D,D,0
30,Mexico,Other,-34.1313466808757,-91.16025266481901,D,B,C,-165.01599760513957,-131.64148657957065,C,23.39123703618469,-39.084910427992575,D,E,77.4787196382823,C,22.837233238789743,E,A,E,1
62,US,Buddhist,-174.48213633106553,45.12155650939961,E,C,B,-203.0981484802026,39.54492648274536,D,77.73731455653005,-23.58618540745209,E,C,8.18846413890944,A,244.74378930023198,B,D,E,1
76,Other,Other,-97.37269642922429,-39.600828971458476,B,E,E,70.57352112749093,-84.16696823550312,A,-71.3535147575327,98.71596005644334,A,D,57.805893292056645,A,37.00565473652864,A,E,C,0
68,India,Hindu,117.11005610317089,-15.840339282133808,E,A,C,48.59848995732477,46.604240027833825,D,-19.671591245507777,105.73054296477298,C,E,-11.117725991946022,B,68.8059551553014,C,E,A,0
42,India,Christian,94.39571511351573,38.98488504084202,A,B,B,-23.91709211255384,-211.99465963030622,D,73.5694594480643,84.28311683701509,D,C,-18.48603957725495,B,-34.944868757348836,D,B,C,0
71,China,Other,29.93504611587844,-157.85147347952534,D,A,A,-29.963138842921893,-16.825569382616116,D,103.11367227821866,73.54673196963314,E,C,-105.66712572552213,E,-14.600379629046229,C,B,D,1
26,China,Christian,-60.894066486923734,39.69118246972517,C,C,D,-56.629061836195405,-56.209431503004566,C,89.48626965633801,-140.2576857092977,A,B,-88.17615819139903,C,22.25638152492096,D,D,D,1
79,Germany,None,6.33447033706454,-30.847848146760214,D,A,E,-239.51778264737263,-14.16305112440158,E,-33.48810133311446,105.67388067739114,A,D,-25.792294045281565,C,-57.923511849401585,B,C,D,0
55,UK,Buddhist,-36.74584145450561,60.90230563487583,E,B,D,93.96799093342219,-66.8086505582726,A,-7.51888773824604,-22.46835000628754,C,B,-49.29948044589694,E,-60.2354280654273,D,C,E,1
27,China,Christian,16.337771850920163,232.8770771225674,A,E,D,-73.95408926269232,-68.68859675888092,C,-40.370967908988646,-0.39947350014071487,C,D,220.37785289611708,D,-31.00478090907067,C,B,C,1
67,Mexico,Christian,-112.38511444002897,-26.576269031566863,D,B,E,191.6646129302591,21.92025697419252,C,-41.59158838785222,-98.7335950596439,E,D,-14.637416793940986,C,15.095141509205442,B,D,A,1
67,Brazil,Other,-27.092009379114003,69.0287600060962,D,D,A,-72.26321338875067,60.958834613044665,C,101.89063818777188,-150.15693893576204,E,D,77.95466722910811,C,-135.65739075379227,B,C,A,1
56,US,Hindu,138.96337963432103,-157.3682378659906,D,E,A,-103.95816991427489,33.041173145067624,E,-73.52839064403253,177.74025799522838,B,E,80.04982407482187,A,0.9074966387211805,D,E,B,1
52,Germany,Christian,41.40865347229854,-76.61222498434746,E,B,E,4.8677982209232,125.15928452484263,A,164.83910836601905,77.63582855253645,C,C,97.45063695856787,E,180.18017597883255,B,C,E,1
42,Germany,Buddhist,22.779220978161963,-32.80069015648592,A,A,E,68.87498322352107,-49.46845577023223,A,204.05970234722002,-99.4546600073216,C,C,-54.83662544424214,A,156.84712098159483,C,D,E,0
51,UK,Muslim,-61.55326076167403,7.280661409074544,B,A,E,-50.376220249357914,-246.95569543608613,B,-0.507309976998468,17.481799686409044,B,E,-94.16275635695744,E,-55.08584160104944,E,E,C,1
43,China,Muslim,34.068974409703,81.56657145346173,E,E,E,25.488118160919864,247.49266146899518,C,259.62510809664644,-24.042870196995285,A,B,-54.1469413017819,B,-55.18082463649586,D,A,C,0
71,US,Christian,21.08416273340799,85.79117434592986,B,B,E,175.9651125671238,105.66942475910572,A,-21.002032902182023,115.66015038906896,D,E,26.343033026202463,C,192.14349307451644,B,A,A,0
26,China,Jewish,-136.83781121259244,-45.548919571361075,E,B,E,22.574022692548095,-194.42759788030267,E,81.01369179409475,-73.11756406660564,D,C,-39.681518602079755,B,-20.326427832175227,B,D,C,1
48,Other,None,-123.95010806774714,-186.4736273325768,E,A,A,-15.038242462422005,51.536165155145255,E,77.78721761594561,3.751813008029782,E,D,-79.72194144144726,C,3.1731339157394483,E,A,E,0
39,Brazil,Buddhist,161.39311297102745,-70.0069133897236,D,D,B,-72.12999209396155,-86.54602274353725,C,-163.3040323037423,-28.916924316776292,D,D,9.562491442921193,B,56.505507983693846,D,E,B,0
78,Mexico,Christian,-51.31008310675201,152.30284887258887,B,C,E,35.43270924545408,-90.50787643933366,C,-6.369805047781512,-61.90036175752633,A,B,165.6426587289157,A,-141.34215820024033,A,A,B,0
69,Mexico,None,-25.99093677811149,0.05425315340969754,B,B,D,12.935902636305535,-56.44126986967537,D,218.31520725561106,86.62843582447887,D,A,-107.18019414272177,E,30.111937946199046,A,B,B,1
24,India,Buddhist,-180.8394819758205,87.15613896832102,D,A,A,-84.51525604857737,-37.526039465221544,A,45.08699591057452,81.33625184047605,B,E,-6.721498073706712,E,-24.9580869143954,E,A,A,0
26,China,Other,-2.29238969816197,113.53735004002692,C,E,D,84.41230248106557,13.307116740493106,C,-84.41372897498954,66.57036259225102,A,D,11.683559873750198,E,58.35697758636251,E,A,C,1
41,US,Christian,-158.94551830450402,43.90556347003029,C,D,E,-4.0949682456312235,-66.9160404124532,A,-75.69975917250746,-47.297047638263095,D,E,-9.907024392866234,B,-57.80554430982191,B,E,B,1
32,Mexico,None,-51.32705119433617,-77.11743141466454,B,E,C,56.23525713617094,-47.45245112629723,B,-142.65503430784497,-111.38663524528798,C,A,-64.17675004660792,D,15.280379305482791,D,C,D,0
69,China,Christian,-98.78090266096223,-109.25637804477762,C,D,D,-129.86363670910083,238.88309378393507,D,-63.68807125529048,11.571457230902494,B,E,-128.4654062431567,B,-72.51940187178003,E,D,B,0
51,Mexico,Other,51.234359560278385,-50.104337347290716,D,D,A,-19.342596451539926,122.19199069530353,B,-131.54668405608788,-9.764455132873211,E,D,17.04707079383338,E,82.86781338787938,A,E,A,1
20,Germany,None,-171.3115440624001,35.075274527159046,D,D,B,-28.683482351650845,53.77182295004873,E,33.133102098634396,-134.11303011592176,A,D,20.54575886998335,E,-64.05479342398601,B,A,A,0
39,UK,Jewish,20.248135728542668,-135.97656430526328,A,C,B,20.370160750209244,-203.74181348781502,B,-61.55644124604993,-113.64017697857267,C,E,5.074805482555414,D,-96.94398639652415,B,B,C,0
55,Mexico,Buddhist,-20.295562935515772,155.6529538756288,B,A,C,63.32500222176011,-70.93417608152512,B,118.15375639810333,185.16352016259873,C,B,-103.28068228034817,A,-21.843452906628805,C,A,D,1
58,Brazil,Hindu,-65.75106245802999,108.62237092576221,C,D,C,25.77737645712885,16.18021912055892,B,40.14172831275088,16.56525389443693,D,D,-83.28467061907048,D,41.12664502254401,C,E,A,0
41,Germany,Jewish,74.31116913106472,-40.017015714190435,E,E,E,-28.339617123243922,93.86944857113141,A,-29.855546236762265,-65.36474127484566,E,D,42.3377014266138,C,113.49207952050368,D,B,E,0
75,Brazil,Jewish,179.08538497326688,117.7218206224546,A,A,D,-65.81214604309392,-172.02383046099362,B,-69.10061897463167,-152.85242272960463,E,A,49.976866993893886,D,32.398483352010665,B,C,D,0
74,Other,Hindu,81.45082913781425,33.75675969642228,B,E,C,-135.0185738902905,-65.36224098780343,A,-67.98924475756243,-28.447097344906645,E,B,4.885680780307529,E,64.04092784956131,E,E,B,0
36,US,Jewish,36.58365858542577,-8.345220305504808,D,E,C,-201.57067297396338,-113.6859607847265,B,56.39563070809517,11.647202448641925,C,B,-84.89399547157258,D,257.5190032275101,A,E,A,0
59,India,Christian,-54.65050140879514,-67.53335279506956,C,B,D,-64.4862985893381,17.14352024766246,B,-224.71018456148676,-34.89099200820391,C,A,-94.43297301833093,C,128.7650879003881,D,B,D,0
19,Brazil,Jewish,45.38117902965417,-42.87912842054571,C,B,D,-76.677405740581,-225.12363717676757,A,-118.85471267967777,-110.32211326629337,D,E,60.159383366111065,B,-201.074065245062,D,C,D,1
46,China,Hindu,113.48271265066852,-65.32459659411913,C,B,E,82.87845945950835,-46.27858465766497,B,-40.74918449479784,-90.8541257728787,E,C,38.12895747021052,D,24.59548423393689,D,C,A,0
31,Mexico,Buddhist,110.62139765207446,2.6832592643775213,A,A,A,50.43353620557161,111.76399827070756,C,-185.48725519514656,-49.1610892583315,B,E,-76.29611593993204,B,-22.632606094598223,A,A,E,0
52,Other,Other,21.52060780755268,-50.41825904744748,B,A,B,17.0298951162358,94.84884487436153,E,58.67127202030472,-107.07072007057737,B,D,48.06885157526073,B,179.11838907639367,E,C,E,1
25,Germany,Christian,-46.65322971112176,-125.08591757406562,E,B,A,-11.953085969349253,-37.67778286961443,E,70.84613512236862,-20.42972496814795,E,A,59.319751026820654,B,-45.804867301677525,D,D,D,0
59,Germany,Hindu,134.1923829026129,-84.19677441892065,C,E,D,-19.683889809156664,77.33956142094532,D,54.98987291944618,-9.128558160568366,C,B,-160.7417765316754,D,177.23585539129203,E,B,B,1
65,Mexico,Other,-37.08281796354193,112.87136203670391,D,B,E,150.66298782169213,36.91039871264574,A,-3.620995536259909,89.68791082418004,E,B,-8.718345956135591,D,29.031117421047657,B,A,D,1
24,India,Muslim,-16.240514046534894,-162.70058091385172,B,B,A,179.25506559406452,114.74481766600688,C,203.61858921931648,-70.46079821546259,A,E,-25.815479667802727,A,1.4748839819556372,E,C,A,0
79,India,Muslim,186.28033507582705,-122.78084517933878,C,C,C,-41.90597329604701,-32.715963352303284,C,-161.88876917716567,76.98349385892537,A,A,-9.656389926044334,D,-121.08902903918623,A,D,C,0
58,India,Jewish,-16.770481039722213,62.15798672931201,E,D,B,-7.484388776564997,9.72930059535406,C,-110.19563346675234,-54.48789860580495,E,D,13.649489301972102,D,-40.57211480694505,D,C,C,0
45,Other,Muslim,-201.8979360266958,73.14853266277076,C,D,B,4.167164794128314,56.9645764317172,D,-76.02122802606634,168.19822232355602,E,A,114.82856592039808,B,-118.434480874332,E,E,C,1
57,Mexico,Hindu,18.391009001074572,114.15506173864836,C,A,E,-8.759793641121695,70.40292138522108,E,92.59825868037768,10.972490393488949,B,A,-4.652373255920559,C,-127.64141919649407,B,B,C,1
41,UK,Buddhist,-83.46486174854864,179.70114165000558,C,D,A,94.37066319539825,-56.06596004313617,A,51.017624983878626,-76.69003212942171,C,A,-97.16969630062772,E,-134.21122283817087,E,E,B,1
53,India,None,-156.83407243256872,97.85759752718535,B,C,B,-65.62344650871805,84.67450002480393,E,-127.69951225762479,163.1577798423215,E,D,203.85089880922482,D,0.9802147216323328,C,B,A,0
32,Germany,Hindu,-216.12086997223358,-80.4776362157179,B,A,B,39.3586053806035,25.80683418443273,C,31.2443828948522,-99.37521288259542,D,B,5.620223743416234,D,-104.18867085357462,C,C,C,1
58,China,Other,-23.758071699321714,-45.62499793847091,C,A,C,1.0525303530183694,-129.60598874273853,B,153.51524947112932,7.464995428175455,B,E,197.20200768167408,C,3.8848715057067875,A,B,A,0
76,Mexico,Other,80.17791435795718,-76.36064641159692,D,E,E,54.24104313934417,-7.295728866608176,E,101.9082660590669,65.85076360975583,C,A,-204.4704866557494,A,52.43746572429122,C,C,C,0
38,Germany,Buddhist,-6.489751562055622,-24.054933040540508,B,C,A,-87.21682442038383,-21.72906657471328,D,-56.08299069829631,56.135483602470835,C,D,50.30830220768758,D,-120.62893952940365,C,B,C,1
25,Other,None,126.90073283622112,173.69103975864644,E,A,C,-3.2885124448297485,16.030008322683216,C,-107.26441082554206,-40.28640187036467,D,C,-76.8361325766244,D,29.871637067956293,A,E,D,1
60,US,Buddhist,34.25465830026243,-34.58536683135595,E,A,A,115.96975037799504,231.52857572242462,C,5.357121774065093,17.974816728440437,E,D,-28.707296982907437,A,83.27295645434288,E,A,B,1
67,India,Christian,-117.03542806133656,17.12767457495231,E,D,D,85.6875398403548,-22.241365883279137,C,-151.87206226180592,-18.996636120873504,C,A,6.110874171845314,E,23.84616963534741,C,B,B,1
24,UK,Hindu,-98.00165955183301,45.285841766454496,C,D,B,-27.567362224389356,77.64395290830178,B,77.61399569685997,145.4232956548054,D,B,-179.77369957046025,D,-77.09617166396008,B,A,D,1
69,Other,Other,-172.4322210983817,27.935778187738848,B,E,C,81.7944637060207,152.7069773259164,C,216.4108916799447,-102.9381849165864,B,B,124.33187901582663,C,68.30276972061957,E,E,E,1
69,Mexico,Muslim,-15.453390051840223,-152.3505970121592,D,A,A,-73.68100460820433,-26.63121043948802,B,63.273898144521624,-25.255127827511277,E,E,-43.091716446315175,B,72.2313469312883,A,B,E,0
59,US,Christian,-1.5372790115950745,81.31182524185793,D,E,A,-34.14605092069625,129.47392239944838,C,62.8329571669888,5.4949605013486,E,E,-73.75936408202536,A,-133.38326833229894,A,C,B,1
62,US,None,11.497932862774979,97.14128987477602,E,C,B,-10.179412805278925,117.72130084942343,E,44.939620712026226,63.9884554729642,C,B,-49.32500173631257,E,-10.43127436294137,D,A,A,1
45,Brazil,Christian,109.16485292941762,-78.24730359311346,D,B,B,166.3872252946816,-45.250878849768284,C,118.22149020294283,138.7592823068787,D,A,9.664613419572108,B,-49.21147898392884,A,E,C,0
37,China,Jewish,-159.82979208431365,-230.40622034273622,B,D,D,-100.25822635941152,83.14020574220984,E,-77.75522104728918,83.1242532435585,E,D,82.07975951862902,E,-34.25233837659927,B,D,B,1
75,Mexico,Muslim,37.19482109316903,35.54064007339816,E,A,C,-75.01520573360709,-189.51945251681735,A,59.40031875699291,85.25893653548638,C,B,-25.489835474708432,E,48.6031645082878,C,B,C,1
41,Germany,Other,-86.65680682933842,-192.73537682279357,A,D,B,102.17758643532366,42.65915099192185,D,38.87664718897369,-99.10314296259217,A,E,51.73517775643545,B,-141.46538091379165,B,E,C,1
56,Germany,Buddhist,67.80120424620148,-70.8607817894067,C,A,C,86.25590331784198,12.066354524022607,D,-42.721359391297064,37.94411027130541,E,D,70.67045581263089,D,5.052199939722755,C,A,D,0
62,UK,Other,-55.079495171494784,2.9670779668147746,E,A,E,45.154027745583406,19.856687939533778,D,-90.18589970384826,-15.466273691227647,E,D,6.575536329489247,D,73.10051748163279,D,A,E,0
56,India,Hindu,-61.36760268506326,-1.5078085566616501,B,E,D,-67.92831963399902,152.69400282851075,D,26.946974088949645,12.346043308606783,D,C,-17.934596451362093,B,202.87089595768865,A,E,D,0
41,India,Christian,-56.35914323987241,-22.660569285978205,D,E,E,-60.79827679966421,64.6411895933894,A,-40.839272481553316,-39.18441448638434,B,E,-168.26282178989638,A,111.14165406336926,C,A,B,1
38,Germany,Hindu,-118.73305142592744,-27.302781462904203,A,A,D,-51.916912154155284,-113.38898987402098,D,45.59585869725012,-71.29237753044623,D,A,93.56120832302535,B,-4.192256339459614,A,D,C,1
71,UK,Buddhist,-75.01213973051311,-74.26403571284264,B,E,A,281.38838707454045,-153.5227318790803,A,29.18597251134382,35.71757128087027,B,D,29.10911334568133,D,31.526815613975824,E,A,E,1
27,Other,Jewish,144.7124658153189,-45.77553193329377,E,A,D,-58.304715408321016,-52.9232804332532,C,-16.32212173232307,-5.166590382499362,D,A,214.3082744037447,D,-7.592980903166764,D,B,D,0
72,India,Christian,37.044431238259264,149.56194379161192,D,A,A,-28.82517559415075,-39.104881817418345,A,181.0210389856839,-139.5823010914212,C,D,45.591632363287026,E,-111.01083797830482,E,D,B,1
54,Brazil,Other,-37.99671512207065,14.59800965986823,C,E,A,-69.82506385095574,-210.21644559676454,C,-164.0806391464858,-19.14713104100799,D,C,143.0154361757026,D,-40.442207093033005,B,C,A,0
26,China,Hindu,129.5924330067908,-187.81329945245236,D,A,A,78.00320378797596,169.57501261487786,B,-178.70898298405191,7.357397612161441,B,A,-32.35533911760634,C,130.7616566922314,E,C,C,1
50,China,None,-71.63581166594444,12.076542530737257,E,A,E,-15.671747608446276,-180.57715031624474,E,156.14564192667297,52.51463799877929,B,E,-190.39307315401953,A,-17.69148316322496,B,E,B,0
78,China,Buddhist,96.39206565412947,-258.69518516935796,B,D,A,-116.85039244646609,65.78278860681972,B,-128.98875917039726,73.9277509304626,B,E,131.64557502683385,E,-140.6169483239393,C,E,D,0
38,UK,Buddhist,-20.80169136801699,-4.871548206507093,C,A,B,-26.833430649415817,36.44929812409838,A,13.024401161606955,-197.93336811972773,A,D,-203.93288797105353,E,25.08849163177241,E,D,E,1
46,Brazil,Christian,72.79588830523353,-78.62828607697836,C,B,D,157.31113130114576,-16.559404584988275,A,-25.10348217955801,-165.46019903610798,B,E,-42.93195078761999,E,216.70083780611193,C,A,D,1
38,Germany,Muslim,-86.62340177465003,-27.20884367849437,D,B,D,-111.1228025485038,-30.960815503056843,A,149.16740074401338,66.00870657738658,E,E,-219.17442843913767,B,-63.79298501956605,A,E,B,1
24,Brazil,Hindu,-36.12381997121973,283.06588818346256,E,C,B,136.58092948959904,-24.59343256362318,C,163.4634756859738,-24.78340033433645,C,E,-138.1160386313665,C,-38.70025992292613,C,A,B,1
31,China,Jewish,44.80669959149005,-165.5079075797096,B,D,B,282.25173529566933,-18.582274970177195,B,106.54702962573914,88.08656799006401,D,D,-149.2368304102971,D,144.52102031682873,B,C,D,0
18,Germany,Jewish,-54.118696555925595,-30.200345598010177,D,D,C,-51.046253779423935,-268.19962490011284,C,86.96638556406444,-3.147190060550299,E,E,45.216254886573125,B,34.715434958181945,B,E,C,0
42,Other,Hindu,-102.04729345031002,-39.42886301697508,A,D,C,-30.786229783443332,159.6773295896978,D,-0.96086804038927,-67.29193100670908,C,A,21.279383064502156,E,50.832929731831754,C,A,A,1
47,Mexico,Hindu,-71.3023806237113,-261.162035414428,B,B,A,70.92305243495618,-43.54221472086609,D,94.74267104444728,-71.81602411842294,B,C,-28.169765461868945,A,79.65005176078034,E,B,D,1
70,Other,Hindu,-79.39772139759819,-66.8281695675631,D,C,D,-155.44181441639913,49.43172157534768,D,100.83394713365948,-48.85400310781018,E,C,-67.90831035062662,E,-64.44746957053829,C,C,D,0
67,Other,None,-25.27809961380816,161.27862742495003,C,E,E,-242.78535311268547,-6.838054218669225,C,85.57780670413896,109.78275457281721,D,E,99.08131293294436,D,110.01919872885131,B,E,B,1
69,Other,Jewish,-164.74718752859206,71.36504690847552,D,B,D,90.17119186873505,-7.166520514746601,E,-232.15660181773745,161.47827099412186,D,E,-46.99614310604383,D,-62.08626629002103,B,E,A,1
71,Brazil,Christian,64.35841006798334,-15.04606298710949,A,C,B,-33.5853101251871,15.307146861853408,E,102.58992227668273,39.6937870737304,E,D,-5.215986710609554,C,-101.5455455623983,B,E,D,0
64,China,Muslim,75.1271631979753,-60.534972356630554,E,A,E,-100.2164160162854,4.999537486858416,C,-31.575933155465552,-210.9506448893212,D,E,88.6117532426675,C,-51.235468095501645,B,D,C,0
68,Mexico,Muslim,110.10882836887912,-33.874810947812264,C,A,A,-42.753630794482405,-47.032919041481094,D,-24.05804428641438,25.854593618407645,E,A,72.9434563696889,C,-79.95975722288958,D,D,E,0
50,Germany,Hindu,75.21792382105181,-47.33041815407966,C,C,A,124.33781883204705,236.82218860393084,B,96.87309742560637,9.951607998324048,E,B,32.69124575043091,B,51.72514884859122,A,D,D,0
69,India,Buddhist,8.165142261396419,194.9708914915583,B,A,A,-21.672806138363182,35.08404590716953,D,-8.399925513624742,104.68631596858697,E,C,23.333130251164512,A,122.9691663249486,C,C,D,0
29,Germany,Hindu,68.94401115512954,-96.97524757905616,C,D,A,34.26067625589767,-86.35251957652656,C,50.35669033127229,-150.2101846599458,A,E,-8.951662740996616,B,-4.032593156006305,A,C,B,0
62,Germany,Other,-23.88901612495789,3.8878085013524584,A,A,D,45.67934993509202,105.51432241409135,E,60.283097231155445,-136.17495916498214,A,E,25.127957367227427,E,28.663320434923296,E,D,B,1
31,Other,Hindu,22.747317100621107,-156.0304094492764,B,D,E,-43.55887129280133,110.82193839534935,C,13.808264461737751,-101.50076936298329,B,A,-17.98053753061571,D,157.93160976001624,E,C,C,1
69,Mexico,Muslim,-277.68591961263866,-57.213638130991995,D,A,E,-32.39847015922962,-29.654987151525408,C,48.62558842630786,90.58648107595192,E,C,129.68152334112312,B,-1.8360982894866713,E,A,A,1
69,Brazil,None,-33.68008709692587,-49.515404932358024,B,A,A,-105.99346390777282,-80.63670436980867,D,125.62905704651183,60.21938302607936,E,B,-109.68153618284553,B,235.3903681857194,B,C,A,0
67,UK,Buddhist,62.52441645283929,-113.7942949711249,E,B,A,-71.0223537209396,-96.02890216796266,E,-86.6613692296122,11.591922278044265,C,D,-121.02256899062627,B,-134.050285697069,B,C,E,1
60,China,Christian,-63.63254424624512,-175.69662673828012,E,E,A,82.20328694107823,-41.5189740559433,A,-201.05489276431197,-1.080834603483073,D,E,36.096470432411444,B,17.131678477794757,C,A,C,0
34,Other,Christian,96.4415777187687,132.34903863369993,E,D,C,-75.95759303405538,93.25441127310043,E,207.53396911401657,152.92980412049374,A,A,107.99835705750095,C,-130.90492647312388,D,B,E,1
64,Brazil,Muslim,91.32267236835838,-32.115068583489546,E,B,D,65.37628329240673,2.275328230658146,C,-104.43875005848331,132.29036245025716,D,E,20.607276802078513,B,-53.93465449649534,C,A,C,1
54,Germany,Hindu,90.87554757505886,33.010959298202636,D,C,A,-34.04531246463105,-65.5105537813274,E,37.53472875797927,-78.4214355196419,C,E,-90.50261146744218,E,-49.27112116628773,B,D,B,1
29,China,Christian,43.29949199748123,92.47432448496569,B,E,E,-41.05272262698028,-66.91039908983497,E,54.17567413915091,108.16294965745654,A,A,-113.2417137862065,B,-114.30047990730307,C,E,C,0
72,Brazil,Jewish,-55.989425928809275,144.60978961797616,C,A,D,116.771639825899,59.71408261922016,E,-48.370066497113356,-8.749763300108695,C,D,-112.51870452494326,B,-105.38456803995804,E,C,C,1
35,Mexico,None,-132.90990064632282,139.50531776132044,C,D,E,35.214465734874736,126.41023900941222,D,-195.79106263857724,-48.02952548590084,D,C,-1.3997103117640675,B,198.33621625613614,A,A,E,1
53,Brazil,Other,123.29462438445513,129.087265298373,C,E,E,174.1512060734993,130.3823740075941,D,7.888259805463271,74.1380828379864,D,D,84.10020363046799,B,103.28445391043668,C,B,B,0
55,Germany,Christian,78.22320662816041,113.39140456923491,B,C,C,-49.354081631284465,-56.53017642558087,C,-53.819562439498824,-85.16179275960228,E,E,4.612707574860646,E,-88.90841184299438,E,E,E,0
34,China,Hindu,39.55376744245618,16.51103153867075,C,B,B,-41.21715593796717,37.41824701846887,E,52.38946970883413,46.132242761798445,B,A,-209.29614811763662,B,129.40082030450873,A,A,C,1
38,UK,Muslim,-147.637277435541,-32.53436231898665,D,B,A,-40.74876215865339,95.09673306948643,E,-27.479165881206512,-18.65034404200713,D,C,-165.10121468043158,C,1.9702531513089432,C,A,B,1
30,China,Hindu,128.62853676102458,-34.3769813339098,B,E,A,-18.55490366781564,225.65368956289197,A,-210.44193507468486,-64.80398794263816,D,D,126.6133408567845,D,-29.44327998791626,E,B,C,0
57,US,None,93.2507504203369,70.18664707424387,B,A,A,20.20498953930533,72.64129549470915,D,18.153739364268144,52.60010888019929,D,C,-88.36576928373788,E,-211.03424367748013,C,B,B,0
37,Brazil,Muslim,19.277571583832778,-71.68192152813467,B,A,B,125.6566344450047,-126.79757151551026,B,-24.600780545605488,-52.92762360746672,B,C,-25.634089680887133,B,-39.99556090861702,D,D,B,0
30,Other,Hindu,-30.52292003740365,-40.13635921293617,B,C,C,107.51505623625852,55.906217363574505,D,-65.14226654307312,19.663792145338395,A,E,-5.826837346727803,C,-64.452228695369,B,E,C,1
24,India,Buddhist,-25.046328544088386,68.70278330075024,B,D,D,0.8092209884259549,8.089654866522809,A,-16.480256600802086,5.709557332568024,B,B,-9.392396083656621,C,27.054982874083798,E,B,A,0
66,Brazil,Muslim,-97.18905050928214,179.33043004143002,D,D,E,-48.87424621890643,-85.93052857248475,E,107.86927878247062,37.128914972367824,B,A,47.244741240232976,D,-83.88302080219117,E,C,E,1
75,Mexico,None,-118.43156288073544,-100.54794087205418,B,D,C,-178.557480590925,62.70907005119898,B,114.34591287662408,-21.181988449151333,D,B,-19.857961646580424,E,-97.41388179395146,D,B,D,1
31,Germany,Hindu,-20.91563005464226,7.668618335306651,A,A,E,4.403651670618598,-73.65718473946472,C,14.801567786389814,-39.99068600619419,E,B,-100.41561307790407,B,134.52104888113868,A,C,A,0
39,China,Jewish,-41.49618409185825,-55.287531018501255,B,A,A,-113.70290783852074,-160.9482422694957,C,-125.70812753701688,116.53310048751528,E,C,135.25279278547058,A,-0.639309430333798,D,A,D,1
38,Brazil,Other,268.12083806171324,115.58428561732399,C,E,C,-113.03789419899499,-142.5257680924763,A,15.627318899998723,112.83948776085448,E,A,-69.26027623565392,D,-9.779966616821891,E,D,E,1
26,China,Jewish,-62.88468223284952,53.82209681738613,B,A,A,42.11053551851299,-9.39822936982258,A,109.35194587084412,104.13692639766259,E,B,116.16015914534752,C,24.038604192991063,E,A,B,0
53,UK,Christian,27.259995597873004,82.81153518811273,B,B,E,-138.87017937012448,44.28639874215538,B,1.8484173055316033,108.31577487145667,A,E,-148.6366489297972,D,-138.64404293333752,E,C,B,0
64,Mexico,Muslim,-39.47824631163928,71.74984492388788,D,B,D,3.9829664140840535,131.77783712044325,C,-69.10335250179355,25.560050091034377,D,A,118.29534066303977,E,31.36619378111647,B,D,C,0
71,Other,Muslim,110.57818261515142,91.92220185931528,A,C,B,51.40240583064124,68.40279977395457,C,-53.19587454929299,39.26139215535269,B,E,-117.97186839475495,B,9.59364856383855,E,C,D,0
30,Other,Jewish,-93.77840801385008,-21.332688578630226,A,A,D,-14.294715633207272,91.67224004352292,B,-72.04749436800408,42.19992530752468,E,A,14.929949979573623,B,78.27493114925755,C,D,B,0
56,US,Other,98.01111430759244,-228.87755248897562,D,D,C,44.43828468254761,-72.39754026328488,B,-207.5179501650617,10.267798360102859,B,B,-179.81111594800234,E,-71.06800438203622,E,E,B,1
50,Brazil,Jewish,91.8959920505025,-3.7081283992553873,E,A,E,-44.99943908170729,211.1632223342416,C,157.87027036312142,-49.51896136763648,D,B,131.52353518004023,A,-68.19660721603327,A,D,D,1
44,Other,Other,52.444608384300054,42.56174531483891,D,C,D,-55.34069531292681,-23.005088094587045,E,74.7542702464277,22.530616481560454,E,E,94.21634285776209,C,-60.31197878362051,C,A,E,1
58,Other,Hindu,-60.70530867743863,-57.55842694238057,E,E,C,-118.77656894444877,96.6156889132549,B,-203.72695864183595,-122.24535698257878,A,E,-155.84239511465975,B,-21.10831436709352,D,C,C,1
38,Other,Buddhist,-154.43612099097373,-52.32505574771446,D,E,B,-39.23705979180901,-46.46290502747465,C,94.04178438277691,-53.474548749250076,A,B,32.06430321048981,D,60.80792455949635,B,B,A,0
48,China,None,-68.40569997441425,76.7067447253241,D,A,C,169.73202521286487,-134.28489308640195,C,72.35351327684255,-68.73126088506517,B,D,-33.720313064673086,D,-154.32512994691066,B,D,B,0
58,Mexico,None,29.37249520640991,43.49899252646696,B,B,E,11.44153039632995,-177.95052147077922,A,325.71797526688056,135.14230875167715,A,E,-98.46655117150783,E,8.604816386606425,D,E,E,1
20,US,Other,-91.1329678872205,63.16695904236666,E,C,B,103.5200369093851,-174.27007291425193,C,14.362250092752966,76.39786065352354,B,D,41.209489634193034,B,-8.051523019128593,C,E,D,1
