Nationality,anos,age_range,SEX,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Mexico,32,65+,M,B,A,15.670006973354509,-151.69247675283978,57.43341065001204,88.24976036845442,70.7874768390553,79.6444389139685,-152.69850333438166,D,B,62.217321606723644,-119.34587903644382,0
Mexico,60,18-25,Female,C,B,-80.11143757806116,-72.9002803909386,-69.69277139770172,238.57442036246658,-161.3741529180993,-34.58952173841071,117.0342099338916,C,C,-36.52980500592988,38.22668140226922,1
Germany,21,26-35,F,D,D,-43.19718472909782,-73.28133424289632,-238.08764063515522,-38.034011712975044,126.47810051781478,66.31491980687191,-47.3317844841498,C,E,-6.0900208029647125,128.70574063652387,0
Germany,55,65+,F,A,D,33.0633110232221,87.04210789476305,28.732600134972298,186.8352174213029,77.78380737766267,-59.21904191906036,-30.239168229275354,C,B,-115.48713696440656,22.66608664197421,1
US,18,51-65,M,D,A,-60.612877762642285,-46.322754697968996,-105.66276681050107,192.76352564504313,-99.25989109432774,15.342879319885396,63.60832451470536,A,C,82.82530876916071,148.19821741899287,0
Mexico,66,26-35,Female,A,A,-4.6417959387153385,-25.4012381098024,-6.52213260301942,-44.38800470490519,-51.27653059744055,74.90627228855627,-26.199043764835878,C,A,64.64090757451176,30.910681576617282,1
China,67,65+,Other,C,E,-13.183287838604416,-2.0937501172556208,39.319705868794586,-28.988860772639857,-139.58148568135036,46.62972641534581,-49.459287450558364,E,D,93.97084376466609,-62.11510543481166,0
Other,66,65+,M,B,E,18.117741190371696,46.169133241942504,-175.17462537026665,96.54683665490435,45.1536997414874,146.82084822771068,163.46257480878438,B,C,-146.51580170078523,-5.9583287191908765,0
Germany,24,18-25,F,C,A,-144.32211698892587,-128.25698909782363,25.146309261045698,87.10188194423318,111.37310605883104,77.19852272770773,-37.36720863038355,C,A,-106.52794026978529,28.85629582008405,0
Germany,31,18-25,Male,E,C,-48.82604101886762,-83.54146616883646,19.908502376045387,-79.4168456112611,-145.7313014394738,-31.38083388080311,-117.38315689387578,A,D,-52.15040079978996,83.56545050095357,0
Mexico,52,65+,Other,C,D,-8.195733776410641,26.935144429186806,28.862846404568167,101.89073373542467,47.40786390319688,49.3651877909972,106.06439844310339,A,B,-73.34708650122302,18.26751857320381,0
Brazil,45,26-35,Non-binary,A,C,111.09604059487602,150.44551632036206,-57.9763548118553,67.44876857406085,-131.98290478446697,41.04372991410196,44.749374829892695,A,C,-32.11379203337593,133.57272207541456,0
Brazil,23,36-50,Other,D,B,-3.478852544543322,-87.0887182374806,12.601458854792117,-124.6624228406973,-91.35125551454041,-167.71977505006566,122.51825321334987,B,E,2.5038464525969055,136.54145728712626,0
India,21,51-65,Male,C,E,-104.79924092042965,98.62794551594628,-130.24069277240784,-128.61157559745905,38.29148961931249,127.86316139891645,-95.94459660132269,E,E,2.282117966251859,-51.664034050303655,1
India,54,36-50,Male,C,C,70.80926511923072,241.05262799295787,153.38887261396488,-42.31144634140885,-95.74550923961382,-42.869540970425206,5.357893736382793,C,A,-45.7284124323885,-19.070052234151234,0
India,79,36-50,Non-binary,C,E,-101.46636905691531,-17.06149724353177,106.05959587734213,-6.094401270345347,101.51731754712053,8.34030869807165,-55.882345348202776,A,B,-35.020783402056445,-196.02973744378176,0
Germany,18,26-35,Non-binary,A,A,-132.8513122112652,23.187401148598596,-64.07214071508169,9.218984603676171,69.91253967610348,25.264063722320113,44.443587739244464,A,B,-66.3137309258481,32.28994373656873,1
China,39,36-50,Female,B,C,-172.6391789150922,-41.74629930897649,123.21535028605601,-130.99266925386436,-151.5140668557957,-56.2442134597598,-36.76171730803665,B,A,38.824216329248635,-41.94681175520906,0
UK,21,18-25,M,A,B,32.3742831038066,-66.03418965447332,-0.14316826416109568,109.45927884187819,-2.8079193442988086,103.9429782115254,262.5389034004423,B,B,53.49253535895346,70.2088359995828,0
India,72,51-65,Other,C,E,1.8393300640476,-41.75006173080267,-109.82838254862519,-97.61373404738393,18.034486632475083,-47.45948463273984,300.205209849914,C,B,-101.70278379776634,39.353561607450715,1
India,44,18-25,M,C,C,63.31599705274953,101.3656215798935,-66.81181175279578,-118.93067198172851,55.83567851005626,23.955128843999436,88.48122474513687,C,D,7.595400956851611,18.787780933404573,0
China,70,18-25,Female,D,B,-18.650375471889717,-110.34784334652056,-31.554342933864376,20.20941758447062,-41.64591676926426,-7.289557453121644,-36.26290858654824,C,B,-248.93366492498447,-49.81387446573209,0
UK,56,26-35,F,A,C,-134.03678792863522,-17.13781099287966,164.66178205657286,32.846186704473155,-142.53398539545944,-139.15664606465737,-95.80740111318879,B,C,-121.9657862015614,111.13761929354693,1
China,55,26-35,Male,E,A,24.800472512695194,-20.603095005061718,128.4485244300491,-83.05971335624102,-4.4637404295446235,34.55853969758337,-83.89293257753081,E,B,-27.687975208181136,-162.77238676373383,0
India,78,18-25,Male,A,A,-106.23576688550817,75.73497290882563,51.3687243860805,85.20587634393877,-21.434829960455186,-30.29853152389149,-132.80961886948376,B,B,-74.96367340105817,-25.095221987007328,0
Brazil,39,65+,Male,B,E,-108.45922672922408,-21.317244650096256,88.22987404715836,-11.731057315593572,3.947173820652547,-16.248642529624778,-128.47670345021814,E,B,52.19480318412033,-60.32758181091823,0
China,43,26-35,Non-binary,D,B,41.911890234514125,-256.65155492387373,93.47886994927217,-172.06153400624865,-114.39369326035649,-33.7152072122546,191.628636014266,E,B,73.77216756834693,-177.42789694632808,0
Mexico,44,18-25,Female,D,E,-72.95862974133753,61.32946258865435,202.31988155312783,113.73845441355195,59.4467506504326,-106.16583850036643,49.27783653783235,A,A,-96.32749667870718,78.57676262228435,1
Mexico,71,36-50,Male,C,D,147.41568493597794,155.53750333481253,-236.74678001517808,16.78558186426172,4.985544804032054,76.42783556850387,214.19133454328355,A,C,1.847757728872036,45.309296022627,0
China,73,51-65,Other,A,B,-89.78349653077946,132.3242406953304,-14.924440004225623,50.414044303813995,-78.19330943657691,-35.95795382809141,-7.361976801633509,B,A,74.38961936834959,112.0930425893246,1
Germany,62,65+,Male,B,B,78.32454012740672,84.56642980389513,-46.58686783921935,111.84460357872969,-92.76544610736406,-146.87227651177255,-5.615066049291994,B,D,79.6285984032957,52.988275032668675,0
UK,75,18-25,Female,E,E,19.7754984966501,-114.4980604606469,-188.6233510026062,-26.880836680909475,-28.169828180843513,20.229077290304527,-65.81031387308099,E,C,113.13889625401778,21.685738091034317,1
Mexico,18,36-50,Male,C,E,-67.25372207749848,-155.57453742647817,21.996595809348744,102.76559427049546,182.2247267700907,-19.95129926924148,116.19588946140402,D,D,146.4631461354386,64.53066697545077,1
India,46,36-50,Other,C,E,-38.50975325644606,-62.16739939708208,-40.9555365339066,-85.06280721689308,21.779700402450064,-74.2470837697465,143.92408659224512,D,A,6.995912285911059,59.834619142509126,0
China,56,36-50,Non-binary,D,A,38.53054241616846,-134.65337452466514,-95.53820269633127,213.12724255788328,71.53439032952768,158.40439718629972,28.439747986030856,A,B,114.01945373801405,113.75412862453538,1
UK,71,36-50,Male,B,B,130.86432146786876,-154.67297963219002,-13.057665351009806,12.115688463897039,-33.84827918109102,-225.87930998528262,33.51881499760177,C,E,-19.733739223480278,55.53514510770975,0
India,19,65+,Non-binary,C,C,-53.36465004507286,-203.77988075639394,-120.8020698264193,44.03824231161974,61.17131665763307,93.7403075948024,-69.3996840572211,C,A,129.25618120043902,43.62218352946361,1
Germany,34,51-65,F,A,B,-19.98063981787464,-4.753311419632406,-124.52606890953781,21.648064436967825,-52.238408963313454,-30.426187642987607,-2.361351857421801,E,B,157.8812878734905,-221.88877855352936,0
Germany,55,65+,Non-binary,D,E,-6.672433995712181,-160.26216762089166,171.14628486911187,-59.56965181401451,121.5622166262032,143.76722136672635,-243.52846299962093,B,E,22.339037528129108,134.90911391889654,1
India,77,26-35,Other,A,D,-59.777173530117025,148.44129575639204,20.760832717343096,15.934786672192455,14.980518493222354,51.56590204775854,109.4448308386548,D,C,10.440407882302468,185.5277537113508,0
Other,78,36-50,Other,C,A,110.97420811348013,-324.8345870422228,95.11229390332294,-108.65216380376847,17.640490684622186,40.81415239079969,2.164429330438063,D,D,129.38130653418494,11.105652845249192,0
Mexico,67,65+,Other,E,A,-73.55864418470452,-163.6884733193652,-59.13416603809271,0.22289508103911496,-47.09592798421578,-51.546897291490566,-34.97345221980124,E,B,28.73888408503184,63.71588272839386,1
China,34,18-25,Other,C,E,-8.154509579896258,-135.73592572504563,22.973980234989643,76.42575170710889,67.04157215351239,-298.6514873880762,134.09970833956217,C,D,-171.36878204453913,53.59403462815789,0
Mexico,64,36-50,F,D,E,-110.75435959531734,67.16369206059915,-22.228405845183957,69.48093852211092,256.18943894942356,-89.39735670953723,-171.566549695093,B,D,153.8123446410146,73.6553160805949,1
Germany,28,65+,Female,A,B,-5.9767920362929425,-155.0006853546255,86.83851598595894,-12.369683737358956,-7.434253558720439,220.32729791013074,129.74057734398994,A,C,18.24957866383189,27.20009870359708,1
Germany,64,36-50,M,A,E,-34.42156080378641,173.6664264393716,-107.13886848170216,20.269214094620715,-81.84503803498086,35.58209188947215,-113.65841511394746,B,D,-92.39530736805797,-137.2882925097763,0
Germany,72,26-35,F,E,D,-50.1385289157032,29.692630572311963,94.46553884728395,-116.90338470262745,87.25609724295342,3.596347061886186,45.17745501452422,A,E,152.25484600262703,76.13264420600747,1
India,76,18-25,Female,C,E,-158.44148390559144,35.79702695895786,102.78462324165254,-177.36569206102251,-135.2095737358578,-170.60815935149213,-284.8794376571958,D,A,8.079404818457569,64.59206177794148,1
Mexico,76,26-35,Non-binary,B,A,3.774760296592926,-60.268366280843026,-21.43037666331977,-25.363811999198326,7.789319478487392,-118.57025224535886,-11.506760891522813,A,A,-120.30694044732687,-72.05219711092555,1
China,42,65+,F,B,E,20.458214026499498,-66.10662331494284,-166.72195728964098,9.716407553476571,-46.97263642315222,159.40960030083332,103.35633208481532,E,C,-65.57225456233841,44.73508396441012,1
Mexico,58,26-35,Non-binary,B,D,112.81700033954591,-30.601941811316408,10.317405532421962,-154.9360499304341,-36.65385300820422,98.94975279931472,-88.99651387318227,B,D,-117.19211523326054,-188.3580451888602,1
Mexico,62,36-50,Male,E,C,-86.04598643794222,33.338371963995925,35.804212900162234,263.25730513558204,-21.15626527643264,-10.179758316285293,204.6000406978862,B,E,67.18744951935979,-56.7474630385634,0
Mexico,77,51-65,Non-binary,A,B,-39.003373600487045,-154.05648561823867,67.93245351586614,-68.03835638002862,-1.6398559948152418,-75.99676340841742,117.44773632199896,C,B,-39.51881664740158,-6.877187713741368,1
China,23,26-35,Male,A,D,64.62333882179682,-64.53407232877238,-45.254378727431735,12.549826976914266,102.03582586745613,-200.08439440431135,89.39041074060499,E,D,-111.04687142836676,125.0762670737449,1
China,63,65+,Male,E,E,-29.93490759176894,-140.1422569430054,83.51993414090538,-48.754974883015166,60.47237785130138,-58.28374806411607,-17.59596707900194,A,A,-4.356328560960704,146.47913900514612,0
China,68,36-50,Male,A,D,-98.53902086208662,-136.409453221589,26.98725384733287,-47.25499347196716,278.61441284589205,30.628862332160306,72.15933994606539,C,D,-15.017484048307692,-64.63568315862685,1
Germany,18,18-25,M,E,B,-94.55598363667536,-21.744468090336024,-35.10585985747456,-188.1399593421514,-68.31798759664996,121.79237375909813,49.973671681158535,E,B,-20.196353244538575,36.92194969786444,1
Mexico,79,18-25,Other,B,C,-102.43730894268191,-81.16374069221331,-88.89548860618852,43.54686511610521,-1.1112901927919436,155.2919330404097,-55.52870940390447,C,D,97.82266353209529,-70.42273704168535,0
Germany,78,51-65,Male,C,A,-14.807581719370432,-113.67050945101633,16.235961180499174,103.08547966308748,142.31293479442806,-3.5182793011864564,-204.28767040808023,E,E,219.7007852476289,27.49771322547041,1
US,34,65+,Male,E,C,-232.41443088343706,104.77206318362349,122.5028963462184,20.232060539099418,-19.18078782421635,34.456399725502806,39.410868829729836,B,D,40.966643170202815,14.33965936054958,0
India,52,51-65,Other,E,C,88.34097225233225,-117.10971033872136,1.1951969975321703,-125.76788381194231,152.88659887494836,101.12097991898243,-50.64318177271403,C,B,45.82230815014214,43.62441119179549,1
Other,72,26-35,Female,E,E,46.26370814404503,66.10760240098105,29.190126441092424,39.07634904693727,25.259325348803912,154.9195881606702,50.12226886833132,D,C,16.256737920534352,-103.21774852503354,1
Other,26,36-50,M,D,C,86.13187771189725,102.11712869018493,70.83458808398579,-5.81858303242664,-62.22441270749714,230.25699144006612,122.01162404807265,D,B,11.45513538430434,-49.10002893279907,0
Other,18,26-35,Male,A,B,165.8976453284589,-14.557555747682219,43.35464090957707,58.965770101242775,-87.25315669125408,-21.08359976929912,127.77726970198731,D,A,-80.09979760026229,89.60413983984924,1
Brazil,64,36-50,Female,C,D,-87.97956604456272,-80.73982460516402,-95.79564941446418,-222.66062070252605,-34.643286657970535,-26.366341042728735,-6.741852951920434,A,A,38.71685792838715,-111.49408164597972,0
China,74,51-65,Female,E,D,91.3598292618439,-58.965150459413174,-161.3842487134074,-68.29130175452516,116.67763213185947,147.35337306440417,-0.204920260997888,C,B,53.66640737157217,-75.79485448320392,1
Other,31,36-50,Female,E,D,8.150669544016946,28.258644161842017,-54.597278232367785,-181.99670965375415,34.48183889444229,167.22529224846926,-82.8975869776901,E,C,-126.19199186446947,57.48173729603933,0
UK,40,51-65,F,C,D,-33.70611437248672,50.18217928328813,51.02071098474117,6.316801907894769,54.52784819420158,147.39530315860833,-67.3869027315565,A,C,153.4462703189043,166.20428350620136,1
Germany,48,51-65,F,D,C,49.11457162180181,30.988294345282398,43.29504817802822,-14.153766219315198,-171.05626312393179,-8.862115358248417,-20.283534553216377,D,E,-20.745442688225886,-69.12174020533354,0
India,69,51-65,Non-binary,D,E,-48.48122468805988,-12.814593714130234,-38.783002566216936,-96.91828226412763,-116.38885577854386,46.113048286113184,-126.97494162478644,A,A,94.5949758458772,73.74227632024629,0
India,61,26-35,M,A,B,31.578654044452364,-31.779652740200078,74.13639346843645,-22.336907291417564,116.42080389578967,62.03116902948557,-25.894522071767934,C,D,50.3309452127749,205.69353277738514,0
Brazil,45,65+,Non-binary,D,A,115.38376419920142,-60.210268567934946,-18.187350803583925,-98.36732234027825,-146.76550667073326,-21.3117314385142,120.81906997414632,E,D,10.474045215812113,-126.9975966193308,0
UK,71,18-25,Non-binary,E,A,-58.89830478262238,13.811569064282414,6.845706944756061,42.25424375612048,33.275499238887,96.5637693724001,-161.3092243295577,B,D,-63.31919408276877,207.24792252282418,0
Germany,46,51-65,Female,D,C,112.90182504763754,-117.09434745376069,10.46229084049282,69.15411683543479,33.3384650380647,20.072362016574026,60.42857880632276,C,B,1.6062798788379782,55.66231703811601,1
Other,42,18-25,Other,E,B,41.80589619113792,-91.81946020907276,7.642759077204348,-18.128935442603936,-249.2995315853358,-24.583718938761955,-92.22535438173288,E,C,-117.86885500323045,-53.12699407621092,0
US,22,26-35,Other,C,C,142.40047080289332,65.15143746871546,78.92001858574805,-134.20631959418006,-18.773103783172107,41.43869597456731,66.135912141765,D,C,131.16488568179165,-8.525546564767481,0
China,48,51-65,F,B,E,-59.37373575532631,63.39470733603603,35.58777466482249,45.595673111178876,-13.409117330749861,-51.05067915994853,-22.712561783228708,B,A,-25.280784751617496,146.8332005989947,1
Other,30,18-25,Other,E,C,-10.888303188430596,70.21299057078943,-71.2847288872598,102.20743773352655,-53.1393110445815,-53.379830433528774,75.21567480338213,D,A,111.59966622089085,11.851570970484174,0
Brazil,24,18-25,Male,D,E,84.87817371464233,-28.03094104488735,126.18736141189315,-100.18395935040299,110.41842443497552,-36.49825424936717,-12.331784126672776,B,E,78.66458010607018,-88.63325672665714,1
Germany,63,51-65,Non-binary,D,B,163.07884920979444,-136.42883706576305,53.96815126987177,81.88973777057296,-210.4229035150274,167.52625967337843,36.564266100751745,D,E,-224.58553726609324,-19.409466791615824,0
Brazil,26,51-65,Female,B,D,-25.565906824683392,3.3825361014788946,-194.20207642523255,-26.570867629279686,-85.54798766719694,-97.38065632978257,64.01973461994072,D,C,6.2088976989669975,-51.76495294923035,1
India,75,26-35,Male,D,E,184.85985663558367,52.43539543000064,-20.10744012524013,48.64814923863132,84.68060206261264,84.69550684754454,-89.47046607800692,E,C,101.06834262357604,138.31394396194443,1
UK,42,26-35,Male,D,A,-12.627846464125195,9.645476966714355,10.68206902782965,-29.471410731741297,9.896488268806278,28.72377428796104,-125.10409401179585,E,E,83.59430010110474,-59.25814775728,1
Mexico,78,51-65,Non-binary,C,D,-8.94793984286713,163.7239235371304,61.46174680711643,-189.4544826568568,-70.98617481835598,46.74254984426094,-81.12273126102497,A,B,161.80630771558856,-8.460379939239319,1
UK,53,18-25,Male,C,B,-16.100129253165576,-124.26328757888237,98.45505498832364,-10.336698690816128,11.454145405443672,-76.0755322286846,216.13133906990726,A,B,-117.57794500988865,-20.77945501978773,0
UK,75,51-65,Other,A,B,-33.730797733463376,158.63323333692009,41.49436121621833,-91.47372194377452,55.838355477991364,-136.73804676625835,-7.314054290217083,E,A,16.42991073192477,-49.511915375702756,1
Germany,38,65+,Male,D,E,19.748897712466576,40.44230490721087,-172.78239196351345,-109.09780411675965,-5.861435681745759,30.92744395517824,-68.4324573456839,E,A,-68.25716998632055,-29.803789660254758,1
UK,28,51-65,Female,A,E,-91.25438562071525,18.60610198570843,-41.922495585981565,160.2393174496793,105.99581897793715,10.938624145235911,-55.26731683372235,D,A,-194.82309252860998,-17.673890140305346,0
Brazil,53,36-50,F,A,A,-29.45394350212089,104.03714918626905,68.38459415962451,-10.11991130526513,33.8780268532661,65.06285540083209,-49.39035379059117,A,B,-3.0318929330367856,104.01041802171036,0
Brazil,76,18-25,M,A,E,-31.358029053017994,48.16916438658589,-5.901666917487086,63.109946933731344,-13.486525506294612,175.69253750789574,-38.22102251615304,E,B,-106.80808192425914,-227.6309828942287,1
Other,54,36-50,Other,A,A,-147.468830364027,82.8682501509916,-26.196641370849406,56.93248043424305,125.35486566189566,69.21725588613592,29.217088037078447,A,D,118.6820364853119,51.26694008343461,1
Mexico,70,26-35,Male,C,D,22.711455208134034,100.1802473198288,33.311814900958055,113.20563426491985,14.393833323032842,-89.87579646026505,10.680390677524496,C,D,41.55498970960617,45.120419328944145,0
Germany,23,51-65,Female,A,C,-149.9454518814108,11.89917828912506,-4.84293670457538,-191.23842645939914,76.86369843411404,-4.0996711508885815,-44.77251932021215,B,A,-299.6166258610218,4.007437364416191,1
Brazil,69,36-50,Other,C,D,109.74345720588342,45.913872489010885,41.6235672317751,137.60018157893688,54.25055008434055,-38.385083551917276,45.40370015151803,A,D,116.25143953631468,65.26879258989963,0
Mexico,76,36-50,Male,D,D,101.5565103390176,181.66323871531839,43.526107774761286,211.22312241494066,59.62194393719552,112.2611659996257,-119.75713145167977,B,C,95.09178490497476,46.36019240785488,1
China,45,36-50,Non-binary,B,D,-48.72319943830008,-50.57998273599053,-236.02203938181762,-133.73605837255013,5.016991401431717,14.493889600287666,129.05788884845114,B,C,62.60226046365872,-108.40393661069427,0
Other,71,26-35,Male,B,B,285.6872893763355,0.9247560873763723,-87.82241713689119,-235.23341719941527,-116.60323496661313,-6.41314505668789,185.0824133156713,B,C,-69.87590474199939,18.16000852496193,0
India,30,65+,Non-binary,C,A,6.6296141081044455,-211.2935186835442,17.931983368989897,131.3534441940792,5.84586197232098,-77.40239610712082,113.78994269609532,E,B,16.28293438003968,51.95933496719506,1
UK,33,51-65,Other,E,E,46.34566056609388,58.05248415307922,8.355083683283311,120.15449482751468,-96.34800504240818,54.34791566794195,12.991162935674277,A,D,47.62517874727777,-90.29369154640754,1
Brazil,52,65+,F,B,C,102.50981087621112,102.65929828654849,156.3753376777224,-0.3708605624581886,20.784515271651163,-168.58317086490996,55.918647903952845,C,B,82.85012300941679,-26.241119687493388,0
UK,55,65+,M,B,C,-265.80178374225795,-34.351798573686736,-5.1914637790735565,-53.62043477599746,-51.3480992269323,-119.39572735141061,-49.06981598486415,D,B,132.7498904285356,66.38853561716373,1
Brazil,26,36-50,M,D,D,-182.64746687045596,-32.968856605345174,-127.82734755213458,108.08060364565866,38.4484691371732,-106.09039843631192,-9.657184631396595,A,A,168.85145916749792,-112.27422282025779,0
Brazil,63,36-50,M,D,B,188.0326803992479,278.5949401580879,-164.9254777224121,58.91176460658898,-26.661237066060757,-2.5004709718587836,22.78738663768921,D,D,-125.32363516845781,-167.725314219358,1
Brazil,56,36-50,Other,C,B,-3.9227265546080274,-73.6432938759267,-8.637688722238538,20.35202269337967,41.843920160705444,36.21015436489528,-228.87247981051092,E,C,-186.68964246241316,-99.81492229119753,0
Germany,34,26-35,Non-binary,B,A,168.6821229782164,106.06390647723973,-123.27860190976587,78.03163748321651,-58.59500169224267,117.68116204508739,-48.75861592927054,D,A,-169.19913434268193,-20.939032924695695,1
US,65,36-50,Non-binary,D,C,78.64752802471102,-115.80828152454679,53.708988850887465,-21.603997595777972,72.18573245117575,-140.63821386361232,172.3365250094487,C,B,-2.3220080600462536,14.806550962949968,1
Other,21,18-25,Female,A,B,31.335494255477524,-67.8705615479136,116.6784887104335,-181.5176694137817,-37.567529271692166,194.9677749316328,-45.38064097329618,D,C,-142.50026553980487,-69.75089081374328,0
Other,19,51-65,M,C,D,69.35454356995511,117.41011269831219,-44.680724132836986,156.08742255729197,49.42761174800936,182.09016133150251,-111.75891213421671,C,A,43.53312412305642,-90.0291594251497,0
Germany,30,36-50,M,D,B,-130.32537723301456,-45.08200057473664,158.3512535642451,26.851249826879904,-157.2828787258205,95.71719227234856,2.6809909341337526,B,B,-65.00789471527177,-95.33894725991937,1
Mexico,43,36-50,Other,B,D,91.851089087054,71.6740599634461,-2.0933283084228194,-10.421479080780545,-70.64416246323846,-21.248045345189155,-110.62794319903817,B,E,-51.337869049480375,17.477030450074814,1
Other,18,26-35,F,C,D,-71.93377864862047,-12.342314876540764,6.327081042316952,5.830172416991224,86.27157795153553,14.721093542595193,-31.91809386103514,C,E,124.47949738886956,1.2346256622868714,0
UK,23,36-50,Non-binary,E,D,-186.05483400297115,116.50765840438207,-82.51007079084432,27.41462811694196,73.17384302918543,31.86818447059288,-79.1571281947841,B,B,185.9819591040575,-101.2929884837867,0
Germany,39,36-50,Male,B,D,-46.569129432101164,-266.23004655606184,158.89093468081597,-50.66720084137655,-48.25249307845966,-35.86401384537254,-143.30340807788218,B,A,23.662154372033054,-142.46932766342715,1
Brazil,32,36-50,Non-binary,E,D,-44.32685535656897,-7.228155271635359,136.1162793179531,128.89664247307934,3.6615565865519555,113.57167776529964,-10.500131212455747,A,B,-94.11206096601641,16.906470949112492,1
Other,35,51-65,Female,B,A,-91.7883970139556,-140.49837150093768,-83.40976983401983,16.24014804825189,3.737091773916453,65.12410375287541,184.8464457493556,C,C,-126.63688677235308,-2.640097097198615,0
Other,76,51-65,Male,B,E,103.03812835049627,51.99641285104023,6.9342262359769995,-59.08373889838735,5.943892962048893,33.968087089670156,49.068815253400714,B,A,57.3314613453566,-33.57210324722763,1
Other,56,51-65,Female,D,A,-79.13213820216059,-44.08278323895992,27.747836432547285,91.81780283740679,31.34096108324616,-55.935112113229366,87.619507955242,C,E,131.73826127244223,-7.08124338751784,0
India,25,26-35,F,E,D,119.79435419582995,-168.4757208011526,148.80489308275685,141.14656824128193,200.176630416802,45.71051500935221,314.273108307792,E,D,-109.16311478035618,-120.03131794349333,0
Mexico,42,18-25,Male,E,B,95.01095882141965,16.287773173513468,-20.99763365373385,-89.02299072432872,-105.58764976610195,122.0871728635241,-126.85290660431674,C,B,1.0985831718005374,-144.06930927334187,1
India,60,51-65,Female,C,A,144.24422230718733,137.61261750674737,-194.8301814923303,97.84138166179532,20.44505044893509,41.46103015833618,-69.25810756012105,D,B,46.436677771374114,46.23606912870326,0
UK,71,36-50,Female,A,A,43.10395534901534,26.740047155147202,81.62317522513324,133.1098694683998,-7.148368374204056,-101.29488682304336,-16.437795420454073,A,A,42.51562463774558,-29.32689404005986,0
Germany,55,51-65,Female,B,C,77.34604219644335,-60.98863885283383,-20.464089246402985,-129.1608918600523,-121.51605772109974,45.673897318073735,25.875521116502565,E,D,-70.74298750694591,26.948581134612105,1
US,41,36-50,Non-binary,B,E,-0.43013006811036414,38.698624874300435,-80.6417915004945,-12.478660048583617,24.21206885489717,29.913997771654994,200.50537209714827,E,E,30.397301762983027,161.3867078922278,0
India,76,51-65,Other,E,B,1.5574992461149317,137.33448754239035,-80.881380509281,117.33594297698255,-5.140147931875108,42.61431353266062,-150.37678336592987,B,A,111.74010627369148,193.53688805134112,0
China,20,26-35,Other,B,A,-76.03267108018915,-27.055316300025023,-34.88955437930435,14.170464426651469,-43.37511520482313,-115.4439667589568,24.311513675419143,D,E,-50.464616385230734,163.2299234226618,1
UK,38,65+,Male,D,C,-15.978401959369377,-37.277647197608054,-145.6938868628316,68.29498178444749,-192.565674334001,-127.05476812253016,-86.5133977829339,C,E,0.8073847104541539,161.1725502371086,1
US,32,18-25,F,B,E,175.59866756242965,-56.89073640155061,92.50940854831093,71.64955158483221,-15.145703233678107,37.88260646023527,-3.6633513099376813,D,A,139.1792797855568,-165.96199840749222,1
US,28,18-25,M,A,D,105.14468889977348,-79.30004183529908,-29.42401846914857,166.5915928803357,92.18571472173835,16.69195682016416,244.7012382962926,C,E,-125.7102198138335,7.143488275605685,0
Brazil,33,51-65,Other,A,A,-10.570524135145853,-77.37639806563188,3.1199167291646845,-2.0954643907211974,55.73037076117227,-57.969465611339054,137.6492229452947,E,B,35.292208135577894,149.94957263151323,1
Other,61,51-65,F,B,E,-37.209251981905176,-157.5498562721253,6.127880290011949,-161.35532515660555,191.2521103548836,-23.74120686685992,-10.448311328982076,E,E,-77.91596845212334,161.36119938562962,1
US,75,26-35,F,E,A,-139.87116771764988,-137.6862138839811,-4.302205673939628,112.4221740866554,-12.074373507855144,9.5253844337897,-187.14387477254832,D,A,-190.39574037546544,160.37972179791788,1
India,35,36-50,M,B,B,-140.35947452482702,36.0927762378499,-97.64952370616332,205.63939625297976,68.13399020127373,3.8591553561670113,28.003827532541386,E,D,123.34846921153854,103.89043816456432,1
China,21,65+,F,A,B,-133.24518892090703,-28.196450087710247,76.88643615797123,49.976414918988674,65.55827618573323,-79.85531749606419,-83.3551885161796,C,D,-71.42489807791085,10.265211843294738,1
Mexico,30,26-35,Female,D,A,129.3859110064233,-93.70087571123278,-76.77655962077193,-88.97849709061414,-48.092973016609754,-42.04976203961767,63.53984411633535,D,E,327.55176221873984,-66.52016302755759,0
Brazil,42,51-65,Male,C,A,94.53298386091475,151.2034826441606,-98.85908477540507,-25.61095600161636,107.06785764029942,-56.07722468471318,-115.79293410522422,D,E,258.0039484577775,27.453681063259715,0
Mexico,60,36-50,Male,A,A,35.92293316752217,133.6838404565663,29.13085802640987,29.460661617798774,-137.4140763877501,55.84970148814011,50.33629907267954,C,B,-41.64029751757394,97.71887029088295,0
US,43,65+,Female,A,C,30.983854382081695,-4.8945945834458096,36.30893198296541,-70.84902848208588,-59.25737134439455,89.49143600381588,64.26665027249618,A,E,144.28089507618458,-161.987079487357,0
Other,50,65+,Other,A,A,-56.31088894881794,-73.64900097113146,-107.60373847719902,40.897494493601236,34.52317335990826,-14.14262114801825,161.23228871503636,E,B,-45.969744099713154,42.79901724475924,1
Germany,69,36-50,Female,E,A,159.93122332193312,63.839154466719485,-19.06524509886145,23.463093787486446,53.028706941007854,-146.01712972899264,106.94712557408627,C,C,-6.389794788468062,61.238194039885954,1
Mexico,29,18-25,Other,A,D,-70.23819523851921,-88.80275337937994,-63.83220815971789,15.895706722882224,-45.4645633818963,-62.02878821749906,37.471556445417825,D,D,57.84354211605617,-124.88637497619838,0
