faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Other,42.94843956358244,49.68982738052048,-126.72222003567445,43.49415886670615,A,E,37.889466166938384,A,C,E,-88.80410648996482,E,197.4500627313106,173.12277009343336,92.06083158652508,-121.78461705123136,58.97519546651876,0
Buddhist,-111.14809621864985,-3.140189516118065,-119.58871117290923,-64.72571230599513,B,D,-64.739456587279,E,A,C,231.6999902338951,C,111.70456332830132,-14.019525145269727,-57.102795544665156,-25.889818657305202,54.901742984452284,1
Jewish,64.59875198127074,10.473224508169288,68.87498911201997,55.86635489938151,B,B,110.90387643285322,D,B,D,32.7645525824265,D,-134.9667740501101,118.638075250855,-37.04828798252891,-116.35815843861752,111.1041968012371,0
Christian,85.22865540698649,-38.512102173972906,13.429198200641542,8.137087004832424,E,D,-7.337267214777893,B,A,D,-221.9670998336039,C,136.0993047786539,-46.26490742366648,73.19699215601477,-115.66752793812809,-95.21026599481837,0
None,183.73629970429408,29.326427121889232,-77.63833831371304,220.8082854856615,D,D,33.73885497960043,D,D,D,-107.49728796907318,D,-70.33280352917912,138.07721318908835,90.07938440456962,143.65433529868181,138.52452005937226,1
Other,-179.91882735661972,185.65169126851123,58.47698412640423,-58.756895375916955,D,A,-7.475430003154856,B,B,E,-133.15500114104742,D,-54.582492577256716,-7.381874475400199,34.095621921149906,-45.65701310828862,-74.57704538711866,0
None,46.26923713220318,-61.653919372726065,-5.261491847452347,-30.732086238330066,E,C,-84.55088766301168,C,C,A,141.85311898598013,E,-113.22112649819718,185.7846855244731,16.402196038181188,4.438183271020954,154.29494768524356,0
None,-21.273897850854393,192.54940665609476,-66.93306729162265,-148.05503241287425,C,A,152.20026678082692,D,A,B,-15.068381156446359,C,112.98887307875472,2.6194200637834086,67.33838025751953,58.70947167765011,194.77918933879928,0
Hindu,161.8268788849714,-33.43527500870019,-152.40553731974228,166.56559932053457,C,E,79.07259402367355,E,C,D,129.25675231247325,E,-116.59939688015135,21.143909174080015,128.68203392490784,-75.04292529056214,15.577782106293899,1
Other,-67.28533147981017,-131.6254272109162,5.489085571543401,119.56911622615978,C,E,112.06637127518539,A,C,A,183.86347447288202,A,16.243066624110856,-108.8646401201834,71.40104658258369,-23.74649679987964,119.43946551364104,0
Other,-87.0939732032155,-32.954393234122435,-11.385963535603562,73.1048634902977,B,B,-64.48327519740381,C,D,D,-11.954234336035851,C,38.54266794038986,-147.2669438380984,42.4863539065602,-86.57392788594984,44.33960765425051,1
Christian,62.116928625193665,-44.14162296771077,-66.15416979343665,161.9951052464551,D,A,157.49947103203743,B,D,B,387.71078730707404,D,75.11892278902764,-107.2721878176333,-0.00711703993363866,-62.79360195163196,-28.26544631486782,0
Christian,-52.046449973864306,80.38463220005833,39.89593844828842,-42.03917253530377,B,B,-20.988768905673634,E,C,D,-11.225493820987673,C,-20.39809077166813,-126.9124021064836,-152.524405273951,-54.519497728576304,-95.11690665674871,1
Hindu,-25.89766095379324,144.80773509281056,171.6258719669964,-68.4840688184956,D,D,-23.66807302914661,D,A,D,-81.58283015017096,E,121.17282514889914,30.922168472422317,111.28915027622159,29.285068231410342,-188.25466066509645,0
None,106.1360381917014,37.99391499605072,-23.626872485943252,56.45360861566508,C,C,-33.981100660611155,C,C,A,40.52239979213099,A,27.590516898876043,-65.13840479456677,51.896227480234735,0.994195254424576,36.17993091007049,0
Buddhist,-51.8545503603369,-93.06018229282633,14.605436966978342,2.523058529898131,E,E,154.13879297983289,A,A,A,-126.55262981237658,C,73.43691292780133,135.1458024283567,202.94374960121368,9.488751474049355,40.19755449550807,1
Jewish,66.97891344741782,32.62247436319989,-75.43334662805046,78.32234567174852,D,C,56.27150167676628,D,B,D,-26.249890962588317,D,82.55084776896713,-32.23416386193466,83.97610760796401,20.915632289917028,-43.59028801916002,0
Hindu,35.711754917649465,-56.01971142668386,18.040484700030124,-111.10597760424312,E,E,7.908034149733418,D,B,D,-145.56164484131065,E,50.67672079211902,-1.395849073111571,25.852956932899083,-1.3381029440661032,14.590795558700584,1
Hindu,128.2667481170262,16.01877459985907,-14.324880855325778,-108.23586524227966,B,A,-22.62928894750996,B,B,D,119.52370420472698,E,35.81558459168367,-120.22480408162176,-120.83398189038851,-213.67892723838088,18.56884980719781,0
Christian,47.686543664772344,-64.6401463154451,56.200135081258516,85.9441897614398,C,D,-16.922024357827986,D,B,C,-36.008985691608295,B,45.028367777376154,120.59877041361828,-115.83784974266742,93.18581796077295,72.39962010564615,0
Other,38.01547989078456,-4.3571041375461546,30.59867695935013,70.1492525016008,B,B,-5.466640317132606,B,B,C,54.686339695280054,A,-88.48159092422353,209.03800824875418,14.870867621590536,-115.4630052400575,77.22874339555172,0
Other,39.828414093960944,-150.83109199430237,45.984793086690765,29.84017763184555,E,D,9.107419145390185,B,A,D,-6.0050514602671194,A,-4.9732128733897,6.063824688819141,-46.170159268091986,175.9829160110869,22.239262588021372,0
Buddhist,131.723790029503,-33.147629236177714,123.55531035299092,78.05464817116423,D,A,-76.49579553276452,D,E,C,82.9619413617329,E,-65.10331510639453,3.119811263892812,237.83271112642882,88.85837147765386,-177.2336525429907,1
None,-4.193000328011901,40.27135101198395,94.29265173487562,151.47364101416207,A,E,105.76582371686605,B,A,A,69.57323720456834,B,-0.5038049532303407,26.574328348452703,-28.610655040864525,-147.32119155679854,-35.4383068311166,1
Jewish,124.9210952780895,-49.08312579421169,130.46643393588903,-11.088748497339617,C,E,240.03874738757526,E,C,E,33.90371576435506,C,208.53510486679627,-33.979599715787415,0.34276257604807137,11.068130296732312,-12.020193878369891,0
Buddhist,59.86201047983267,-63.00296697059395,46.11304375480807,80.2688123370625,C,B,87.68223817266015,A,D,D,-101.12668253069776,D,-106.58455799016645,-178.59882468898428,101.07781679914712,182.17868362897357,201.8793545508374,0
Hindu,82.26312633140145,77.4532902828427,64.53223278707294,-74.15880568697114,D,B,67.39920888037967,A,E,D,-46.116780238749534,B,-6.6093038960836115,112.82490714358264,-75.69769933401882,103.02307992919786,108.18247522350755,1
None,-97.85596591430462,-107.14185238577589,-25.447467240166088,13.095148844370286,A,B,31.487195361706704,E,E,A,-65.96928324837536,C,-50.27767190032755,187.49937353200576,-65.9627509679113,126.82128984718221,-134.00626781215658,1
Buddhist,70.05134551402017,50.9181544947688,-163.36253860818883,-31.510629441486422,C,C,69.83453135965904,D,E,B,-1.1132803806322387,D,57.77791606753744,50.04511941951924,-80.5903128637028,-66.71686773077839,-29.10860339879854,0
Buddhist,-98.76487232267309,-58.525160919717266,46.387998895492544,36.002069750371,D,B,-115.16800216938996,C,E,D,14.540108115292474,C,-262.8299470636949,-92.17558424986122,-99.33067942689277,150.03393845106862,-16.596426018518724,0
Jewish,-121.21409429436044,-206.11063772869454,15.205479137879191,4.323262936978279,C,E,94.33291143083254,A,A,C,132.84532323790066,C,-27.908419755318725,-54.89555993412441,-120.50513344288586,-39.73725576823716,-154.31300493916513,1
Hindu,23.08022557518946,-50.723242971245575,-95.54356237642561,-181.42625208318216,E,E,-74.90240662988442,A,C,B,61.69338419482063,A,31.61486283576601,71.64382685726554,-11.119937854024784,21.118587555753802,15.208700994272498,1
Other,118.66018714990257,-128.51795735616224,89.77625445247071,-42.740650423619925,E,A,24.135909807319106,E,B,C,95.75994826324182,C,-119.85240078889659,111.37178141824806,173.65255731590182,94.5794535042961,-32.9406662542763,1
None,25.79158307283772,-20.000329996195443,9.456137263293519,79.61208375028853,D,C,-70.811570085607,D,D,E,-65.12553754083444,D,-114.02495864188786,-50.03860255409892,50.299543625510665,48.878390852586946,181.22156018502798,1
Jewish,94.25968644783188,-54.76441185165495,-118.37597918810306,-83.24215656323275,C,A,103.63111187868714,C,B,E,57.0006881249834,B,-10.651250962187882,-15.74409924376486,-24.948296788052986,60.437418978436895,102.77637453039534,1
Jewish,5.078810755707554,-7.910552513658921,-101.9291815315394,-124.18430223279609,C,C,7.332839725936152,A,E,B,-192.404111560583,C,111.78950357154518,21.43269296194329,37.84889610181287,75.42267576523436,-90.94578386721072,1
Hindu,-2.673656393106974,111.64568788971496,-111.80393733458374,81.37757808924896,A,D,62.905589350773106,A,A,B,-23.97100824934712,E,186.07346337992706,93.08369638261166,219.17228501579515,41.837394807843914,-1.617500302017821,1
Muslim,23.091077333553912,105.53791654205102,-77.63499164511678,-21.193832744075692,D,A,36.76545932237706,C,D,E,-187.96773778447735,A,178.6450422490561,62.843983200493355,-182.74203789577496,78.27861286515623,-108.06641434732376,0
Other,-39.19595905164936,33.86860158787049,-117.795728830805,124.5037444458436,C,D,-10.22446097147598,D,B,A,128.79448292138812,C,10.6996720509193,-79.16941183539792,248.40948599453804,-37.419699921875036,132.51327780160284,1
Muslim,97.90554760188502,-33.76143214116894,-65.04295387941333,-116.9393159502107,B,B,6.02587274275779,C,D,E,-244.525717140141,E,-185.38308343155722,129.38786414095566,-36.62863446393188,-130.59712668769274,105.88539250691544,0
None,-28.439633312162037,-12.460501630245284,-23.93721221741148,-137.7407770770062,D,A,-94.7084143527414,D,B,C,-11.139229438378582,A,-120.42774544076794,-5.751228887360382,175.11889302382428,47.63850296540617,-132.54922397835776,0
Other,3.1805971401889703,48.76661051026947,11.129960716752551,79.76457056748245,B,E,-39.285103763568976,D,C,A,-37.934546705285435,E,-67.00291391005787,-5.789670097771041,36.72938203866528,36.585167712003816,104.38957502338504,0
Jewish,-113.03687790791221,50.593378979752615,26.77852239291907,-86.32252834433761,D,E,101.41576187556689,D,C,E,-68.83280663938342,D,-15.14827275763045,-92.47473384894458,-179.49377249744032,-97.36565637447018,-102.77500108974212,1
Jewish,12.128363605962726,-120.59936240922544,-59.8451197073049,159.02113675748703,C,C,71.66646419597409,E,D,A,34.70266620527555,B,23.289566461189043,-24.932169366610875,-116.92190337272967,-125.05818399844348,-10.862747319353199,0
Muslim,65.49270680774093,94.83421068306949,19.34603294701719,205.0784410342751,B,E,48.88831165874201,C,C,D,-32.471668199271335,B,23.200286346303653,-24.921075409562814,167.98256969564852,-49.16906098047979,-80.08359555141081,1
Jewish,29.322982329445345,-31.672684473141228,-47.460796190242576,-70.66420422197018,D,D,4.273181441066484,C,C,E,113.84650664431133,A,12.626594856388632,-40.592795765729775,62.30675233994013,-8.383045133387329,-248.22795028824544,0
Christian,96.33279765231744,-72.81520865763065,100.76563626379335,20.35984955431337,D,B,-85.55433890493164,C,B,C,75.03387155214291,A,-33.73453958203592,63.23321716601452,-136.30576031132534,55.837542834672284,-26.40176362816892,0
Muslim,-52.16186214853862,-44.78053138341111,-59.30891726764821,-12.32864284925151,C,A,179.48945124577017,D,E,B,-103.86257754927703,D,12.396292756341678,-35.825835586429214,-41.620570103244724,-71.04048378898821,-17.94709782709741,1
Buddhist,66.04378078846855,68.27295720592547,25.065891935791868,104.5721711074359,B,A,12.09250708578496,E,E,C,-7.73237961708836,E,-60.202821040346265,-79.77944977611382,-79.20946998153423,-90.62522128835164,-15.171590685639657,0
Christian,-61.486106159802965,209.505414632269,-139.49151610485876,-51.02675844676212,C,A,-164.30329173497344,B,A,D,128.34103504456996,E,4.902651931745018,-98.95423077189095,-62.33532401261551,-64.88618186422562,-6.81080518659865,0
Buddhist,-6.775193652015671,-135.55841980817556,-132.86017208934368,52.63739877741024,A,B,-90.21632684244838,D,B,E,35.601653800119244,E,-15.939626691055874,95.24300294079364,-10.483887827201222,-242.29618982669203,-20.607965737333302,0
Jewish,92.67953943808865,15.870422629278472,-229.6032694648365,-143.09491745591856,C,A,8.517647553736534,C,A,A,-150.8046862306585,D,-126.77295234816341,2.9089023392448237,41.879696387199076,17.295816168963345,52.08016278376019,0
Muslim,-106.10020500864141,79.98207123586806,-22.568495702649,36.06871305350431,A,D,13.678082826948629,B,A,B,-6.2877869998845854,B,126.66230595956547,-17.626703078612156,192.03484615660838,-58.259723368106265,-65.53795700229999,1
Christian,65.00193804454528,90.8715609692336,102.76652762976228,-124.02231993287445,B,C,-51.70259133022621,C,A,C,-276.2863886373952,D,-66.35233541061017,-0.18748045938784744,66.69339978963362,81.78236481429691,91.21469048104636,0
Christian,65.96224569152898,-86.60411418730015,27.893092139462205,4.575708365799165,C,C,-65.86791533871614,E,B,B,21.321691222572824,A,267.6876093321735,103.56941814526334,109.71574514675896,79.34823274232747,-122.38875435934729,1
None,-91.09677410235201,-124.53964391641898,-192.33735772594332,-74.62406013799556,C,E,-152.94160278444642,B,C,B,-234.33445652985108,B,87.90545180403439,-77.1817031474993,119.99710054600837,-33.589440352798434,-86.63406269036744,1
None,111.31885263562096,160.45353802822945,-97.40920498670621,-180.35365638202364,A,E,144.67625004152694,C,A,D,20.561224413350736,D,-148.43035182200933,-106.79392650317581,-183.5905259223287,-133.33351007924074,34.16840121216104,0
Jewish,-157.61760233837364,50.26029864778781,68.1548856623179,-26.224828522834155,D,B,55.711216959172894,C,C,C,-133.75877689009852,A,-17.907102482749174,117.43459536827652,23.031715757989698,-125.6220904189018,51.662825738066395,0
Buddhist,33.527780044231164,-141.16897950078268,171.4291023597451,-16.523037020341704,E,C,1.306075467956278,D,D,E,13.511121289383174,D,-138.1383632657953,51.203756567877754,-44.33385190673317,-37.502950510584846,18.627758966859087,1
Muslim,-113.33087540524897,-42.6319037875896,-219.9433151809298,-3.705392658092603,C,C,131.60056394750902,A,A,C,-48.65328722518583,C,-65.65690819298263,-90.41375698361405,51.7884384260664,-93.18932129754927,133.0128133017191,0
Other,-80.40901737894427,43.18169405330243,-107.83177974739395,25.70357056167658,E,C,-112.91025042043469,A,D,B,140.57154759878262,D,64.59236647619164,-48.32325191204706,19.390198690148463,72.75218169319349,3.8817601904488463,1
Christian,-10.832231931361406,-24.142608931855293,-23.783491610065504,-32.965800453197005,E,A,-46.438399671067096,B,E,B,-100.16132862318763,D,-25.507440351960568,-65.07794403965342,4.667121637416026,-158.34066694261787,-114.08655521584296,1
Jewish,-18.357211549513433,-24.794497943091574,-162.08772524319335,66.83256926641262,C,C,-2.988093031735913,C,A,A,107.63532915468575,D,-17.970002611608557,-155.08400151918502,-134.9366193481813,32.615964503908444,153.32191205141322,1
Jewish,196.52881447464677,132.66352661240586,-92.22205497629609,2.0334060204723405,E,C,277.66606788028207,D,D,E,-96.3990486311243,D,-37.266812214653314,-71.11127627155194,-30.597616016814673,-129.79677936270696,-23.790434151746254,0
Jewish,-246.13168769601046,137.3331218969975,101.3357584823373,-162.4224758828508,D,B,-107.94902032591092,E,A,E,-89.02188144565794,E,-105.27893656800357,-20.368536051884302,82.10490146951037,109.34377977150777,110.50670330619525,0
Jewish,-1.045033728623274,24.90200585007947,-0.9742650501549285,115.2834319768681,B,D,-6.785440232003237,D,D,D,-95.08500034021517,C,147.28607999650143,-45.91768608185477,-19.16855317957491,86.87439832976898,-94.42329166168325,0
Other,-60.527110058796474,-130.165480895007,1.4382509132612729,-64.48707999922607,E,B,9.332510093616097,E,B,C,-63.75216062214755,B,-84.37084830578753,264.5560094198122,-58.56777995980013,-71.8119991037076,-14.372673198099282,0
Christian,140.67169220587624,-23.561809225547904,87.70162818683754,-57.77465335739189,E,A,-161.67871901707494,B,B,B,98.19953328547848,C,-100.99156808740706,86.02467927674536,-65.87617980898625,-134.95590717722968,-7.83904406910618,0
None,28.180962191662097,-142.4422410422177,-97.9847007085756,-78.42093014883554,C,A,-55.340105713534946,A,D,D,-9.20746875355729,D,-20.53219657803592,87.03194875297963,89.68960249915642,93.58546089641732,-40.419437187909026,1
Jewish,94.40398417979331,-176.17538467054382,144.8133122276816,60.32062474666186,D,C,-141.2441418449357,C,D,C,2.4269956891290083,D,50.80921688657586,-96.82617256775066,12.702732686231116,104.2288487612405,-8.190252771677207,0
Hindu,170.481279972035,-103.15948570551639,-170.79341663936668,-128.25732316641464,E,C,126.2251902144754,D,D,A,-7.221066129116173,E,110.83897789976645,-14.825822877405745,-206.098303012468,48.170499900605094,-34.96457287467101,0
Other,-80.88717574804485,27.030568576359887,-16.293179654894875,-97.48792930464636,E,B,93.75373067801675,C,B,E,-106.49851305912004,D,-148.47121101793613,-188.74444349207528,126.42419655041888,29.191884706044906,-3.3776537302852185,1
Christian,-403.89226932074,8.115537383902975,-86.38366469825817,48.35061644871719,A,B,-2.2209588338253097,D,E,D,14.09897503274797,A,38.96869376961821,125.71393699844336,13.036861407042238,89.10205981258757,-2.8147479847316976,0
Jewish,-38.99991746352309,-110.25045471812301,54.42525436707092,24.48230573762271,C,E,98.63946653168858,C,B,A,174.54656260674756,D,57.71189615916772,115.640560931793,187.17255944824714,-82.37330123263101,167.88640239030656,1
Christian,95.66599273733647,93.28049500105026,280.9780649383421,-41.23532498197299,E,B,-117.06949548569357,D,A,A,188.87275721269694,D,48.133494020230685,-132.28988127063144,83.75484054289457,48.31612893300977,56.01192840582269,0
Hindu,52.319848768348855,-19.739338175214336,-12.519780071313956,131.15417952544465,C,C,-140.5325491182081,A,C,A,84.2506904246666,D,4.017186010874505,-98.8039934371527,-7.254842443434234,-54.605862452207,-10.550647475628612,0
Other,-105.8832071540617,196.3013052172648,-93.2563828974174,-16.95005934724713,C,C,129.31291912429182,C,C,E,-149.3642615084813,A,-65.01037760380993,62.4491395839038,-252.45854981723514,35.536141395187535,-92.64909673083764,1
None,-144.2211851569586,106.12607605433078,21.275443225714216,79.52222151786619,C,C,6.443694265851506,E,D,B,-40.39037825992413,A,-2.123628206213176,68.6119453372423,-190.90771184469,46.499496452149096,-74.93447650450116,0
Muslim,231.17305179484003,123.92270499770721,27.2232797297367,47.00966244686317,D,B,-56.35150289235343,B,C,C,-59.75767713151928,C,132.34228809219806,-143.91496648774307,-88.85680393223862,-47.236691066184946,-8.74435251959245,0
Buddhist,-117.34622511946907,83.20576752169256,54.16011366779785,-41.8916256397251,A,E,-70.2855285756936,D,A,D,104.23519153867467,D,24.97829438896837,86.88452181511938,-40.767772805833005,-97.43861577233798,163.10902410347853,0
None,29.126003285143348,129.67241152965673,-110.07715907782733,13.236276485060278,B,A,41.408458403176205,C,E,B,119.27025389238189,C,11.498883419010275,85.37232491445698,-29.378178033878115,-123.54990026652528,62.009253572734956,1
Muslim,-40.5818548360045,27.932879815993072,19.881069459582623,-110.71339689713189,C,B,-229.62542191461793,A,C,A,157.13461438252645,E,-10.721597384730238,68.69287122298621,-99.70291824085582,-231.82460100795063,95.02516534262395,1
None,66.83630289138775,68.92460602723874,53.71706868095135,80.30636960866775,D,C,171.37828014291378,E,E,A,72.96149877019266,D,131.59278548593056,-150.08572411271246,-85.43319657920244,40.681278423615915,89.82127781465553,1
Christian,-5.500250860499402,-142.58549605792135,53.76290004749006,-1.590436210537088,D,E,62.26818841055315,A,D,A,-130.285609576368,D,18.473051971289266,3.6440051497756505,-99.46983944735307,132.43233256194392,102.7245469454402,1
Hindu,32.04766334574566,-98.3067177879431,-29.187130296651016,79.34242907879828,B,E,69.31277782554541,D,A,E,-74.45105358893782,E,80.12596503204277,50.952376453535294,55.88180988022739,-174.46708333014004,-11.533127493142866,0
Christian,-162.94976493325882,-156.17814184158604,59.64364534024861,64.25952909259497,A,E,-109.9693555849486,B,E,B,-23.110255854446716,E,-93.86215672658422,-76.7650015409306,-17.787064446163566,49.63523631447496,34.53473530762757,1
Hindu,-172.9970093339273,15.344047010785514,-114.16918260818238,-91.13426161671981,D,D,47.95224701525527,D,C,A,-117.02660091423742,B,15.049989236017291,-150.31931607808687,-126.64056558509213,36.52618797500471,37.105116852331676,1
Muslim,-122.81225124512596,-133.4162782849039,52.53199380448259,9.931679853046136,A,D,37.11711658282098,A,D,C,152.50507234485707,D,-48.54494897468289,-18.538300612073822,72.82383776488759,-147.9465751021887,115.24382446048926,0
Muslim,-38.95781102220368,-93.3972714992998,35.34918053262625,55.67188994472143,B,A,-132.1425997325894,B,E,D,-6.499778940271048,E,48.71679531492706,-51.89418270122212,-14.638530946838538,-19.69597248498223,-186.04265993535577,0
Muslim,133.50872892953714,-206.02671832323952,-113.61327260272385,-29.539093279804053,A,B,12.211656344630892,B,B,E,43.74784211434945,D,37.17283771288617,-75.46859291752888,113.1388777436982,94.39984972365714,5.298770445331293,0
None,118.90481829086055,168.40103729878376,-68.26337005322875,205.3036983516841,A,C,222.89773854723637,A,A,C,22.801631726977423,A,98.25894034727402,56.51024359717947,35.24697084053391,76.24571833604021,-221.49300269375036,1
None,90.47390905205165,108.58981887376675,-37.76143867609981,-100.81377512212775,E,D,70.50928308384586,A,D,D,39.86750339411726,B,19.49712413836374,-84.90638543900239,-100.47363288063411,-139.0415980080456,-71.22759838485405,1
Christian,-32.2092809947579,-6.902781125144858,-218.57314101283757,2.0377997697701584,D,E,-72.2641963209096,D,A,E,-57.78214574186271,D,-43.95360154003003,106.03299902703249,-34.24636869807647,-178.35408207993223,77.9673470568486,0
Jewish,-107.44251721963269,-142.5177744426661,-76.3434909567849,-176.89864019114898,A,A,-1.4371890985583724,E,A,E,56.36474914481756,D,-13.337795996939944,34.42608504891163,6.417495799856618,12.787589775709943,74.65326395920401,1
Muslim,145.63966724690735,-186.6607137687962,69.70581632815946,-43.92459813476496,A,A,-64.0410343769841,B,B,D,95.37795162953788,C,23.062742020836055,-14.34949804853695,42.00030069301582,-55.63643231735418,-18.515516923246498,0
None,-79.69034455334106,46.71555648634577,51.20060743942438,-149.8358346120987,C,A,18.789058882306897,E,B,E,-9.704306938743292,A,45.11103905809251,66.20560271180757,20.797419165965554,35.93142627880365,-143.45626521329285,1
Other,-102.18264072132419,50.73648690541275,51.54229191311025,-53.28454286524686,C,C,-26.25302019741876,E,A,D,140.97032306017036,E,107.65473687690255,35.2097528499068,-73.48720123066994,-16.927434020497266,5.922478338743924,0
Muslim,52.96711267963986,-84.99761110778641,152.23679304188374,146.28849499723367,A,D,118.36790743340666,C,E,E,93.30086536963559,B,-48.075490472935314,-26.489319848928833,-82.10354433426673,-89.13403373396751,-33.359361267453295,1
None,-53.63359673222183,-6.159685401524288,28.167094635005274,71.76511220209932,C,D,87.93166002370481,E,C,C,-38.976828991403735,D,-27.511946817953277,112.84754201065105,73.61293600014692,-92.00550296319457,38.47235728703342,1
Jewish,66.68029063591597,20.162805104474554,33.67755877277025,24.580330544993505,D,C,-3.07416932361745,C,A,D,-75.64930859830147,A,-1.480747082824098,-143.62177448874948,-72.11695055286307,-90.11069372818827,-66.35872227180717,0
Jewish,-59.61126590895805,204.1188175053216,71.98424521726477,-115.62455276796628,E,C,73.51546714861378,B,A,C,-62.46050232781067,B,8.146594576926876,115.87786456588131,95.52276246567018,89.91788573270114,80.85297224756933,1
None,68.95433498219222,-14.464971236113794,-7.154774969277419,33.176347193202,D,C,10.410472860061414,E,A,D,-133.14215927256163,C,77.58109933447008,117.2113937724098,13.539176902378447,-100.3663269435264,118.15969652524633,1
Buddhist,-54.23337292379616,-7.13409727609905,186.34187823262926,-60.67681243888765,C,D,203.82788523947602,C,D,A,-143.7533467010358,D,-80.68567239462925,-16.477046558066675,-33.66104059583078,76.8718781803345,-9.547715936735534,1
Other,53.077274317096645,156.3136587841885,36.43796224915618,28.988902722173084,C,D,-57.15677855371316,C,D,D,156.0433369707764,A,184.2341998721643,-53.10429083061683,60.231063178349785,-142.39640928163692,162.33035350272908,1
Christian,4.243519124278353,-94.8959728543074,-4.894134195486209,-146.54732044409823,B,D,44.84385254408154,B,E,C,-4.7834411050836625,E,-48.27129278025961,69.70553716869145,-168.34345459922736,-41.538630011786246,-129.69020628057052,1
None,-153.59691338423286,-52.59273513367527,16.615835612263286,-73.04286730406633,C,E,-82.14184860296169,D,D,B,-14.547904296012304,E,17.937158457696725,24.433730934546073,1.4554888476226915,38.06589284300838,-7.781998009861886,1
None,125.47219125693611,-174.09740840700013,66.96977048778608,-74.29870835031718,D,D,-4.168950598650183,D,A,B,-3.824178498902406,B,-99.77338758305436,-77.78077091518996,-99.87979779618004,45.92138748585009,64.53865818303143,0
None,144.1793437751105,-72.10363719311171,-19.672325960805395,146.19092950560895,D,B,91.97867087222662,D,A,B,22.153596204700055,A,-132.74853662671694,189.88460410987676,57.8761840889753,-10.626866036800312,2.551576894316717,0
Jewish,-252.64612186941756,-63.54336447849725,53.074032685098956,21.374523658334475,B,E,24.12336573192901,C,A,A,47.81010277224698,A,15.480764153573107,24.71460655464732,107.2626036117297,52.41832182160214,114.18800339062989,1
Buddhist,79.70426530328123,-64.29425433402253,7.7161531590349695,-86.1428578450954,D,B,26.744559096582694,E,D,D,-54.38624129582412,D,-38.68679660257047,-172.1651268415138,-8.023440713158875,31.342908208960978,72.5889558919825,0
Muslim,16.900503795978807,-102.62950109347231,-32.67982935377572,-135.75309068984035,E,D,-91.4760525717423,B,A,C,94.03002565722855,C,248.09347800234556,-39.80389086166475,91.14893679078796,-86.00073585748557,-177.4610420762045,0
Jewish,-34.067561980811625,24.640267016927307,-58.96129051695692,-1.2903241601816986,A,A,159.36661840346963,B,A,E,-18.726207126068097,E,-136.38417633164227,55.11767877308511,-74.48122355076563,-155.16992940208993,-90.4064878415033,1
Christian,79.36667227271774,-108.77308456983921,-29.251613699801744,-55.04198981401498,E,D,-54.74681060885966,C,A,E,-112.01567729069592,C,27.433765154906176,-252.42825913400196,69.42476683318249,-74.13081698974108,-67.34047677919244,1
Muslim,-22.335216068461225,-21.247955220114896,-54.270779064615205,75.99934296495906,A,E,-93.0101258329598,B,B,E,-97.24216640676447,A,-46.10533077616089,34.282345072353486,-24.790676659670186,-51.70238865645631,-154.83037117759605,1
Buddhist,22.12259460773498,-78.06049490148541,-3.9941898507688154,26.961514357228094,B,D,-133.1443426266264,E,D,B,-87.91475062963363,A,-9.414197614178574,98.90932252158802,-63.32724180319798,-230.18820626021136,-33.218127802445885,0
Muslim,-52.770014795477074,-63.17214020357407,-167.28870103664585,138.1331309386641,B,C,27.798189723564498,E,C,A,85.4686049203471,A,111.50312498532584,120.88711935492672,0.5959350449433263,-74.41719884503442,3.1289867449681563,1
Muslim,-159.44397807219508,-86.35065490160581,-147.93116501041644,160.67124284759404,E,A,48.92535765741446,B,A,C,77.50758040010408,E,-39.73127130804093,-204.68688866291268,171.54822072162554,74.47897751341007,-41.907723294804725,1
None,-48.956951833713894,-9.164239546682001,29.02409964455425,-59.31078352012935,A,B,-17.01535894254053,B,C,B,-32.02697309323995,E,-43.54853334043138,55.87523428945511,21.739163150948308,-44.70615069252008,-87.6111108154993,0
None,-94.87114004784563,38.380246106435905,118.06556287524825,-2.4584362927882615,D,A,106.42592234575741,B,A,E,-159.39980152272008,C,-63.14504492565176,-170.5006340210726,-154.45916227671557,-80.71132654575912,92.41757440261892,0
Other,116.61956125079085,-42.13728651766714,-58.82935775495892,32.84245655287792,A,A,131.86125647392691,B,E,C,-93.70331855919932,C,0.3122243486680004,-31.554281227272295,19.213867414821813,-146.95582071920597,137.88651057263448,0
Buddhist,-30.209565814869745,-66.70908811610583,1.0279560058426844,-23.938913553681058,A,C,-29.927474450092458,A,A,C,-53.14612005173194,B,56.63964972894679,28.626856828278463,-9.405035165863453,31.044371883183498,20.446860906137758,1
Christian,-3.8897241939307783,-60.6445213368244,213.63191712828225,156.8398611377328,B,E,26.51277517444627,A,C,E,-25.32372422568893,E,36.2577057690436,59.380802278500674,94.34042641042602,15.155422501781763,-154.02691528258066,0
Buddhist,-57.274299049649,-39.860145554594,54.06065880260671,-81.11388980127148,A,E,11.53034313764137,D,E,B,-44.673971002286486,A,-83.31888585777308,-85.94650905536673,-30.108223633851967,74.51585878124554,-112.08728574849471,1
Christian,-15.381056016041889,-125.56836743810997,-50.32477614135979,-112.22974945375735,E,B,120.76231203251176,A,E,D,-60.10512366750594,B,72.4247570215773,258.9229498364649,91.74280897451881,6.4448732714619945,63.50759792984388,1
