marital_status,Veteran,gender,Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Divorced,Yes,Female,India,26.59157264065592,D,-30.810345346494884,A,33.678064424886664,-120.68079579237852,110.36208621354622,0
Single,Non-Veteran,F,Brazil,-105.04561494940394,A,104.1416436461868,A,47.278714450201406,-224.90232554652803,-1.9588679957053368,1
Widowed,Non-Veteran,Other,Brazil,-78.5328692196999,B,-146.52363711949278,C,65.82817345148536,87.67676156112657,21.02015831574956,1
Divorced,No,Female,Germany,166.41253430231328,B,-95.36017699444444,D,-33.81209887890825,67.01433046999848,-245.91442983345337,0
Divorced,Non-Veteran,M,China,46.085658924316235,D,141.89150006722957,D,-26.398355695481758,-87.37755246363432,48.323893910863205,0
Divorced,Veteran,M,Brazil,76.17336973757136,D,127.29014542981407,E,105.98191181879153,156.0702787489682,0.0755649976769679,1
Divorced,Yes,Female,Brazil,2.228649554590477,A,-57.24593079308464,D,9.195470264671203,-70.26268925337834,-51.766128107637634,1
Married,Veteran,Non-binary,Brazil,-102.06504576850473,B,-145.25616691996802,C,-80.06062623634374,58.576946148665634,-116.16615525525225,1
Widowed,Non-Veteran,Other,UK,94.14816121687916,E,-74.63400316523531,D,107.85412023353958,86.3729703391536,2.815022600923244,0
Widowed,Veteran,Male,Other,2.2030730257871003,A,335.8893160066993,D,26.469909328172964,-84.81678841282296,6.977916704023032,1
Married,Non-Veteran,M,China,265.08504889892464,B,11.48629920281334,E,-127.07928134970896,262.9254015357417,-120.19999647294198,1
Divorced,Veteran,Male,UK,-28.976766316609275,A,5.963537685201186,D,-207.62005688421462,-182.62839412900925,64.69558993805087,0
Widowed,Veteran,Male,Mexico,-42.41923059204819,B,18.12724409790924,A,237.58907213085197,-50.590135079649876,-40.65334442742882,0
Divorced,Non-Veteran,Non-binary,Mexico,-127.48579366050576,B,127.1297226476928,C,81.07697944027572,-161.1647742616154,-66.78095255889339,0
Widowed,Yes,F,Germany,-65.93893159616391,C,-135.34604049916638,E,-47.22332660168906,35.771832882331154,73.22223801720853,0
Divorced,Non-Veteran,F,US,134.48512923677865,A,-24.918988322600992,E,44.321337342102545,-31.038763893838638,-37.788629135158345,0
Divorced,Veteran,Other,Mexico,183.66571595076775,A,63.10696275524171,C,-70.05298584165376,-125.27163298232666,52.299558425247085,0
Single,No,Female,India,-206.06841300416906,A,-118.4533190113014,E,137.85016817024768,82.50835325482217,19.287831150681654,0
Married,Veteran,M,Germany,41.72278561071682,D,-15.102504875925835,A,53.15100012447462,-152.03375745342004,-4.429518377174198,1
Widowed,Veteran,Male,Other,-24.030379309399073,E,-122.4927707312967,A,-9.938393567007218,43.306974686204924,-147.7720207099485,0
Single,No,Female,Other,40.49350544706453,D,53.783271139311736,E,37.40712258292443,39.71763014268739,89.00074547602853,0
Widowed,Veteran,F,China,-12.982220480475856,C,145.47460241774942,B,32.25485107796136,138.00828200671828,-112.2694038507526,1
Married,No,Other,China,-52.83732549037063,D,17.30339566133662,B,-73.94307831728271,178.22484373518353,1.4039900993919148,1
Divorced,Non-Veteran,M,China,156.44501022037332,E,114.81078071901554,A,3.036854849586957,65.66324165278115,1.9868643400176706,1
Married,Yes,Male,Germany,51.3350935210642,E,32.09893549868544,D,78.94571576921258,-43.22508478901598,-140.0122479322913,0
Married,Yes,Female,UK,-17.578049877186228,A,-17.019441201252736,B,-43.51756102079108,-209.66179085626595,35.4111972373742,0
Single,Yes,F,Brazil,-33.04098735587787,B,4.572059222400853,C,-5.566136121748039,82.32175140121564,-17.64931264522988,0
Divorced,Non-Veteran,Male,UK,-129.99708448020695,A,-143.65515007972985,A,19.156862378674074,85.61404751077981,70.16295628278442,0
Single,No,Other,Germany,-52.770147636427886,B,18.711447192295957,B,-78.73464906641541,29.940606297852668,-167.76889063846448,1
Married,Non-Veteran,Male,Other,-78.71821867475998,D,-115.1666676671662,E,131.7424975340489,-60.05545851480252,-155.97250122659008,1
Widowed,Yes,Other,US,187.9440903451662,B,19.711830806813794,A,-1.1836732532052117,-67.34885979042168,-111.25729985649293,0
Single,No,F,UK,152.79450018138917,D,58.625366743311325,B,40.437374310149366,-32.20868027764169,30.355004144689158,0
Divorced,Non-Veteran,F,UK,195.51930294461283,E,40.86328161156831,D,34.92725601964714,79.60301654995638,-94.46811390562394,1
Single,Veteran,Male,Germany,-60.59096647140824,A,124.56748123381209,C,27.804769838600325,-39.524060849172116,-77.45637199952388,1
Divorced,Veteran,Non-binary,Mexico,111.11231293488481,A,70.74792669450845,B,122.62158730224533,-73.93937681543093,99.64710457759118,1
Widowed,Yes,Male,Mexico,32.114491207072135,B,-142.86799424348567,A,105.80791913404417,-87.91315066735052,-197.93689647958982,0
Widowed,No,Other,UK,65.92316896792994,D,-150.90407225702518,E,-192.85982529065421,-13.739885467616975,140.1252046730004,0
Divorced,Yes,F,Mexico,127.36049263966311,E,141.61293819294616,E,209.5836697798577,4.973597132890794,-17.993717876369473,0
Divorced,Yes,F,Brazil,-45.109011216115015,E,-97.72804875395916,B,-0.22155505551382784,101.52507346975707,21.884389699404768,0
Widowed,Veteran,Female,Germany,-33.83795721784526,E,-156.6459992117296,B,28.178726818756044,-35.6243960625084,77.49436857311274,0
Married,Yes,Other,Brazil,-57.77042109947968,C,-75.1455988573461,D,18.000872658912563,35.82277705814606,20.948462749034473,0
Married,Non-Veteran,Other,Mexico,-8.498120788710507,E,160.28761086761105,C,99.54748261751388,39.846509223220195,24.72160388785216,1
Widowed,Yes,F,Other,-143.45987829617223,E,-132.89111539313163,D,-42.90196814909142,34.629845870869694,55.940802512410805,0
Divorced,Yes,M,China,-77.65785704120928,A,-60.74673420587837,B,-8.987013872125901,56.983443094748786,-8.110910338963999,1
Single,Veteran,M,India,42.96662547551734,D,-59.74821851431409,B,-24.055088386161184,17.69467392355931,141.44279120003424,1
Married,Veteran,Female,Germany,-175.51037050362822,E,68.58841145159916,D,-82.41685084876795,-41.14498160261246,211.3543722786909,0
Divorced,Yes,Female,UK,-195.98997187702162,C,223.92543071478775,D,-20.76362570556105,31.93565988187829,221.16352099808938,1
Single,Yes,Non-binary,Other,88.5857205458877,B,64.6468988223831,E,116.2935130239666,-64.18639066584029,-213.6325902997199,0
Single,Non-Veteran,Female,UK,25.404613540479957,D,-35.669891360312526,C,88.68885950274968,141.4761247549357,-52.02652409049895,1
Divorced,No,Non-binary,US,105.41630591672894,C,-158.86650254288696,A,-22.668822458173928,-199.87533340355253,0.6793634346129245,1
Divorced,No,Female,Germany,-84.70360685983503,A,-124.94601764232218,A,25.154916933989558,-139.4449100202623,-91.24259522020299,0
Single,Non-Veteran,Non-binary,Germany,66.99245513458071,E,-89.69890009981356,A,-48.848190779662346,-9.011814387813304,-80.21173295461712,1
Widowed,Yes,F,UK,57.14537555365271,D,-28.89345275777282,C,131.9421506547193,12.436267353029084,-117.92505419813095,1
Divorced,Yes,Other,Germany,94.07292770549974,A,-146.2108539855249,B,-13.106808076773078,-22.828170196301155,36.65044195011256,0
Single,Yes,Non-binary,Germany,96.8320287871038,C,36.36678648381196,D,109.671656080043,57.517864673944,-23.836123049857978,0
Single,Non-Veteran,Male,Other,128.9873996261516,E,-102.48539379282242,B,-129.1919690376356,21.51421272540023,179.31662877377337,1
Married,Veteran,M,India,123.14040641086234,A,-41.74765048943301,B,-166.33229906937976,48.39247166497162,-20.602997846461307,0
Divorced,Non-Veteran,Male,Germany,6.968594961204359,A,-30.390976745049958,B,19.52244053701839,-74.54383996192414,41.887719019893325,1
Single,Veteran,Male,UK,29.463049705826993,C,37.251335586428894,E,61.51024050027275,-16.11137115407171,53.19417215132171,1
Widowed,Yes,Female,Brazil,139.65146824631438,B,-83.9075524450809,A,190.92233459879748,60.18463100682767,-138.96355872800385,1
Married,Veteran,F,Other,21.69499994141243,B,117.65624463499442,B,126.78922132988342,63.50254715472909,92.07142496823894,0
Single,No,F,China,-145.23830202868174,E,-14.034903337935962,A,105.34437670777763,271.0777877757292,-132.47808239568383,1
Married,Yes,F,UK,-119.20972481408909,D,28.365748579246862,C,-230.96897239569293,-13.375369732677358,-41.85027738297279,1
Widowed,No,Non-binary,Brazil,104.47410918599955,A,-68.80503402063682,E,4.756146714078042,-143.16749664041467,-70.93905124791449,1
Divorced,No,Male,Mexico,90.00912115854362,B,-6.334012346637779,B,-35.553340094550315,27.12798869145441,62.42208757261325,1
Single,Veteran,Other,US,-69.07905107002946,C,-76.65945743963127,D,-28.18091647515698,21.58548865696238,217.87783053432142,0
Divorced,Non-Veteran,F,US,-137.83284319737038,C,55.28147037555324,A,-113.30665395647956,49.86176644018654,110.77279437145305,1
Single,No,Female,UK,88.93721440391485,C,-2.216917075396274,E,-77.31782361902908,-25.625225160040475,-85.5735574222227,0
Single,Non-Veteran,F,India,79.32127720805684,B,-62.51316506896744,A,53.83260989000058,-49.511461717552386,-53.889232613602225,1
Single,Veteran,M,Germany,-270.16609176767406,C,-31.731565777351445,A,113.5392153538489,23.996181411283494,105.50406264677319,0
Widowed,No,Female,India,55.04887388016238,C,0.5906153585308549,D,39.43879421089642,75.58988600399483,230.96402947179348,1
Single,No,F,China,46.837702400624885,A,-40.513905386144614,B,-113.46683960523578,-88.12381949713645,-56.15503358100662,0
Married,No,F,Mexico,65.29268050020714,C,25.934237128709725,B,-96.96786821170252,-134.35826303072977,-17.495919323888618,0
Divorced,No,Male,Other,-56.24249753914593,A,-78.73789568467363,A,62.81347686912275,9.920829079737995,40.748524581594246,0
Married,No,Male,Brazil,73.63462758088909,B,20.71781305832541,D,166.51133472948402,-19.224906191393597,23.412590248835492,0
Divorced,Non-Veteran,F,Brazil,50.20553378396747,E,20.728243009052154,C,-130.25616226243082,40.54157408030698,55.39755328485973,0
Single,No,Other,Brazil,182.63093068666203,A,48.675904674860746,A,-88.06723954293257,113.01726815549611,195.6145583894005,1
Divorced,Non-Veteran,Male,Mexico,-34.82117753466865,A,161.75114513269367,D,22.771861866541027,31.506471190057873,199.9868623285969,1
Widowed,Yes,M,China,8.729199386548967,C,111.52578426687145,D,57.60163020281135,-110.54613011434915,178.80669822768175,0
Married,Veteran,M,Mexico,-80.82977161891793,E,5.863537722658637,A,28.569883280014913,93.1877093704065,-47.841650977679606,1
Single,Veteran,Female,Brazil,-85.13530193172416,B,77.52388849475156,E,-7.630362825680022,163.09365672040724,40.7827170724846,1
Married,Yes,M,Germany,-129.43791256335984,C,57.56516842130106,A,51.32627489370161,-15.25649411916851,-45.00103962888442,1
Widowed,Yes,M,UK,-285.5223758442322,E,83.91458772904294,E,47.97212465368646,-261.5670059875011,-74.51673088010342,0
Single,Non-Veteran,F,China,-62.74044946159181,D,-93.10836265184288,B,-180.31047947323165,-49.44297951364028,48.25039272790706,0
Widowed,No,Female,Germany,194.34002893268462,A,72.2415424274102,B,-266.35666948741255,189.03816204671534,29.540265965504968,0
Single,Yes,M,US,-190.18003155408852,A,56.994839187476686,B,-65.90599959216858,-58.75104213096235,9.3756688070699,1
Married,Yes,Other,US,64.69477012198558,A,-41.67937769267756,C,-132.68216312946416,68.22275645625152,-56.47901312037751,0
Married,No,M,UK,-104.02824943732021,C,76.10132906956751,A,191.5577712740537,-55.696196353389006,-75.67320541198733,0
Divorced,Veteran,Non-binary,Germany,-5.220976693738457,B,129.5523823451508,D,-131.96814604440647,112.23533436610175,27.848254258075773,1
Married,No,M,Brazil,32.96771501382873,D,-30.09017753130367,A,65.56941184913023,91.74685102622709,-155.19424411342413,0
Divorced,Yes,F,US,125.8192134122179,D,98.24081996313828,A,-76.73528514567859,-43.891054080401005,44.355292763204055,1
Married,No,F,India,-96.12438363292387,D,-38.72627348485419,A,-41.330529053406394,-107.63170232206349,-133.03190408254025,1
Single,Yes,F,India,172.85912361923005,B,84.0288732709505,A,105.24330532660353,71.79817657575667,121.08471262073822,1
Single,Veteran,M,Germany,48.93363192412467,B,241.2698599180842,B,-188.96740915714562,-21.423861515121814,288.6296621009724,1
Divorced,Veteran,Female,UK,113.92317367666284,A,-39.458632922267626,A,-68.46267587478884,-14.370010868071972,256.2150196250151,0
Married,Veteran,Non-binary,Other,-41.80544473306501,C,44.9449815369566,B,53.438209342501416,-98.78954583969812,59.87988516496707,0
Single,Non-Veteran,Female,Other,109.24168133842565,D,-32.02545062177892,A,49.05278085740187,108.11361886782672,-67.08910037758335,0
Married,Veteran,Female,India,85.94691526153656,B,3.300095253075948,E,112.9657784603773,61.75977955318738,-69.31267287752277,0
Widowed,Veteran,Male,US,-28.89793576609843,B,138.4738162621178,D,87.02387118213635,-108.63859547378603,-96.01904080212441,1
Married,Non-Veteran,Male,Other,-229.23024471507446,D,-91.53877111617801,A,-119.81338153208468,37.9565740256424,37.7917604942212,1
Single,Veteran,Other,Other,53.20887261952977,A,-246.90963353664577,D,28.67433613616759,53.484279958413985,78.54948127883567,1
Divorced,Veteran,F,India,-99.14242220032183,D,128.52068966498854,A,177.94905059752548,105.65238477852607,-140.51433774373984,0
Married,Veteran,M,Germany,23.247553116291467,A,105.62681156185543,B,180.95121601896054,-120.53078895204537,82.6696601195368,1
Widowed,Yes,M,Mexico,147.63163904946904,A,121.94036040675273,E,-108.27648637159537,26.776138172856218,46.97312101829816,1
Widowed,Non-Veteran,F,India,44.34036223693026,D,44.624827740018105,E,13.227829822377046,-220.28611339834697,-39.3408961830132,0
Married,Yes,Male,Brazil,47.719364077468235,D,109.27658427725488,B,-175.91774305415063,100.97024549177702,-146.97832279820136,0
Married,No,Female,US,-38.05766085464742,B,48.75788201161658,E,-36.251505878388826,-67.74205462262825,65.50431457284198,0
Single,No,Female,Other,24.80067985202257,D,-13.839527438450569,B,29.06479413105112,-65.11549910902218,-39.118451229169985,1
Divorced,Non-Veteran,Other,Mexico,-53.62474424826692,A,-36.77787673294509,A,-57.85176523121817,194.6222657505168,60.54210525761079,0
Divorced,Veteran,Non-binary,UK,-14.365862394766115,D,-8.312971454482327,B,-64.57847686429295,24.445752509112655,-161.19385258190718,0
Divorced,Yes,M,Germany,19.069275601073045,C,-3.358675663111537,B,31.387547485621443,-80.95705461089281,-23.184749249077115,0
Married,Yes,Other,Other,-30.222418838013827,C,5.992997057966898,A,51.8674922501677,4.1401098905592,3.014867972812681,1
Widowed,Veteran,Male,India,-130.4501443726255,D,-94.44460434064634,E,-86.40463065341073,-43.500374417392536,-123.48452091113369,1
Single,Yes,Non-binary,China,-2.981681526517972,A,-104.64929629925952,E,-133.67912536110737,-28.86536834806711,-21.572373107665452,0
Divorced,Non-Veteran,Non-binary,UK,58.12905844728961,A,32.045047832525455,C,-53.18381405948119,-33.31014480679247,-80.57880868463404,1
Divorced,Veteran,F,Mexico,120.87580577966033,C,-20.945038657365025,C,54.771806381315926,5.770079450643341,-0.8522050094515253,0
Widowed,Non-Veteran,Female,India,176.8498015117607,D,-131.3830941834479,A,84.59542311937643,-40.94749806207471,-41.63883873571989,1
Single,Non-Veteran,M,China,32.461931264609326,C,125.43207007301062,C,16.279145291080297,21.57691372612052,184.78188049205536,0
Widowed,Veteran,Other,Brazil,2.4057704540220644,C,87.29783168862608,C,109.40052440337536,-22.651723770588813,5.709821070803913,0
Divorced,Veteran,Male,Germany,-16.188092279866293,A,57.36243526269361,D,138.68389350814178,20.38561871618871,53.27711025676032,0
Divorced,Non-Veteran,F,Brazil,-69.66510868458559,D,-35.61441093918616,E,-42.86253242032454,-5.259970495216828,-147.2157560674195,1
Married,Veteran,Female,China,-14.060461315047101,B,-146.66933453594376,C,153.19002272450794,50.56225834185114,-54.40020420048142,0
Divorced,Yes,Female,India,-84.96634291025842,E,19.49488874139293,A,53.925707725558446,51.564671991328524,208.51690603989445,0
Single,Yes,Other,Other,52.749144891461995,B,-148.7437270981642,D,-68.08203535030401,-175.92706690449972,-20.84007541216565,0
Married,No,Female,Other,-17.509428778429413,E,-236.79448485526103,B,64.01909143582346,148.8993046513644,129.4877789962898,0
Divorced,Veteran,Non-binary,Other,191.48363014014126,B,152.8011419578834,E,6.371559453445713,113.08072104834012,-86.19815243769138,1
Married,No,Male,Germany,-56.26278469991575,E,-92.66513268681601,B,-8.578910467175751,96.68335804132073,-133.24775459152372,0
Married,No,Other,China,36.391201982568276,C,110.60652113077944,C,100.00106801813837,-74.27585960570808,141.3284750526665,0
Widowed,No,Female,Mexico,42.4658374939256,C,21.570502602365593,D,67.45189029646431,-269.99313943655403,-266.98443393695493,1
Widowed,No,Female,US,-129.07409253024733,C,61.508128473248966,A,24.35776647674247,-53.60465326247086,-179.64176900081392,1
Widowed,No,Male,India,204.22520615290233,A,42.260574241098276,D,93.16334413983076,-63.759570714709334,-124.47401156925547,0
Divorced,Veteran,F,US,-151.93285737079563,D,-68.91643633395235,D,-77.84817185208796,0.1790834402510917,-47.73611875469473,1
Divorced,Veteran,M,China,-25.61644680069273,C,-109.68870329503093,B,-103.98494245413781,-66.6247979660387,-239.7877610288527,0
Widowed,Veteran,M,US,-78.60423297955128,A,-123.93191286549417,B,121.60998289066683,10.901539109322334,58.8359922588094,1
Married,Yes,M,India,106.23172282966844,C,-295.3737535615998,E,-132.68129773834252,-77.57258482767439,-61.1553523076183,1
Divorced,Yes,M,Other,-181.67116112668106,E,-93.3285544366743,D,32.99826921071987,81.19341627490697,76.74227558777221,1
Single,Veteran,Other,Brazil,87.64738131452154,A,98.21091193638773,C,92.09748275938989,-72.04836866666926,33.98431813858547,0
Divorced,No,M,UK,75.0823819271823,E,140.05305764789225,D,70.36575760527123,-111.29879489723461,147.87059295703045,0
Single,No,Non-binary,Other,199.79069671687725,A,95.32592698176376,A,-68.86538997739193,-104.25265526194897,-65.10289198839023,0
Widowed,No,M,India,-139.7754006249527,B,-38.77948865194868,B,11.896692420060972,115.17771316357704,-39.1340992024472,0
Single,Non-Veteran,Non-binary,US,76.27104966015187,D,-77.05255672352797,A,-55.66379996953589,-9.210802034224411,6.659580241404528,1
Married,Yes,F,India,28.77802517989254,C,177.41250581912254,A,39.70898993208378,-43.174275216473475,-63.820542070783404,1
Single,Non-Veteran,F,Mexico,26.20919210626939,D,-61.686057663052715,A,-5.986644151089925,2.3148771139637114,1.7729110633506062,0
Widowed,Veteran,F,India,-91.32737964427365,B,-142.211692434486,B,40.506013735203986,-150.4634931285331,-44.47077448091497,1
Married,No,F,Other,20.97333850903607,E,-83.5276408241058,E,136.92821705094528,-23.76783449817725,57.1660007649817,0
Married,No,M,UK,-61.79629214879082,A,155.4255132980691,C,34.027618465896175,-45.58588892932495,78.72114560627774,1
Single,No,M,UK,141.32538642329314,E,160.88723615938756,C,-61.09734830985267,-122.08658266946817,70.84248819092117,1
Widowed,No,M,Mexico,-46.70292068885764,A,112.82171154440807,E,110.28126006369752,261.2835433673781,-98.15170107141064,1
Widowed,No,Female,US,-26.948528012308604,B,110.28907644148272,C,-67.71598993216182,31.445601740452172,-4.5869681908590465,0
Single,No,Other,Germany,205.27819316398768,A,-100.68012185713637,D,47.19601630420298,46.673937160344146,-158.04768880936442,1
Married,Yes,F,India,33.504938102080715,E,120.5329312116285,C,151.6681653589915,5.896061550657764,-78.91338421071057,0
Single,Veteran,Male,Brazil,25.630560300186794,D,18.049746213702385,E,-193.17902643746626,-10.06457164149807,8.5616699199084,0
Married,Yes,M,Mexico,-12.647658415046855,D,-99.04396387354994,A,-33.00376362710968,20.02376617249495,145.01092449463073,1
Single,Non-Veteran,Male,US,106.46012625587369,E,-28.53826674768913,D,75.87842613885168,-34.91425860700498,-32.46412869415243,1
Divorced,Yes,M,US,79.47366993614429,D,-178.68975327793933,D,-14.556256022705998,-131.74528616097027,-94.55010159587277,1
Single,Yes,Other,Brazil,3.735974802348007,A,53.77139241538361,A,-13.351782398019067,-104.49738217821825,128.70657881842297,0
Widowed,Non-Veteran,Female,US,100.73516493806076,D,-119.05270811485407,B,160.85685780485787,4.2495740362482035,180.39660728242438,0
Married,Non-Veteran,Male,Brazil,65.64238760383382,E,126.05744181273681,D,-75.19158740903326,-147.6536005095287,-80.96328762061674,1
Married,Yes,Male,UK,-24.555684177164096,A,-102.88765799879103,D,24.837342897238234,-96.46039354949811,127.57617487603613,0
Divorced,Non-Veteran,Non-binary,India,86.82644369915661,A,-7.973546869265578,B,67.1520167644577,-45.71499556135999,-149.59325478001531,0
Widowed,No,Male,Germany,-33.95482454183068,E,60.49489927746679,D,-72.8529283525513,-106.68518098824886,140.84552843306005,1
Divorced,No,F,Mexico,53.67278995169289,D,146.96925395790421,C,-80.84997107900874,1.443509584927423,44.44056278063416,1
Widowed,Non-Veteran,Other,Germany,125.27708531991505,A,-16.984610625020935,B,146.28244599283127,-27.771524883902494,-65.09459397591041,1
Single,No,Non-binary,India,129.56189668834,C,-6.72747692596872,A,-0.06329621497522667,92.70276092654211,-125.86991405852774,0
Widowed,Non-Veteran,M,US,-128.00614384331433,E,-8.868867663350386,D,-93.32871748537202,61.491111081549754,32.30568875721237,0
Single,Veteran,Male,Other,-3.6564225430805215,E,-69.77815752592242,C,71.48867536587662,-61.98484303768329,-57.08673836622798,0
Married,Yes,Non-binary,Mexico,-2.1697174297307655,C,-4.481912844902322,B,61.50741079706611,73.89380679985688,255.6052078868197,1
Single,No,Male,Germany,55.419186512794425,D,75.64418293188669,D,-65.14779098239595,-7.46283624548157,-33.77846367490961,1
Widowed,Non-Veteran,M,India,72.88174629921708,D,78.46951973411385,A,-111.24011063519721,-23.95251583062611,93.69742553474461,0
Widowed,Non-Veteran,Female,US,58.23708155333354,E,45.57856059545666,C,-6.680858556863208,183.28998528002933,107.105078935742,1
Single,Yes,Female,China,40.38277146584262,B,30.451596240049106,A,-85.40169112208626,18.815127957735772,-8.373087108936721,0
Single,Non-Veteran,Female,UK,-47.72049910910971,D,37.05332375051402,C,64.59772362453813,-43.78265836290878,51.99358815146222,1
Divorced,Veteran,Female,US,-277.8026965873945,A,-27.148073182481852,C,45.15410190311766,-100.15884479581148,4.1014913817122425,0
Married,No,F,Mexico,-66.27939100605684,D,-9.717919651645687,E,-53.16480066289924,18.869648545941526,93.50144110359528,1
Divorced,Yes,Other,Germany,-19.592082203386656,B,58.59191562411002,E,24.12919663232432,-51.03194960027883,-87.14211151687911,0
Single,Veteran,Other,Germany,-17.49116734401055,A,-162.4585987280845,B,136.63030684544987,-1.1911645131892683,44.18604329540011,1
Widowed,Veteran,M,Brazil,-78.4295908413857,A,-46.35336745259711,C,48.61593011251533,56.14584573374043,113.76840816020675,0
Widowed,Non-Veteran,M,Brazil,-41.45320062327474,E,299.3783787100696,A,33.13849268674037,11.496160975758414,4.0847585559214705,0
Widowed,Veteran,Non-binary,US,33.63726582879636,B,74.48012086087085,D,16.294674465071985,41.01514366432481,-46.55210368814045,1
Single,Veteran,Female,India,19.759240436282926,C,-136.51963588014914,D,-33.03576882809365,32.15276554422414,-153.87133426136467,0
Married,Veteran,M,UK,42.13159617110313,B,-46.4194597554683,E,-187.3265294554786,110.06672857203546,-83.74856485448456,1
Single,Yes,Male,Mexico,96.55235327201916,A,139.37983163570587,B,-122.42659338844393,-80.25456115165342,73.90282239378352,1
Married,Veteran,Male,China,-18.753644207760274,B,33.184746002191105,D,-80.77088298166866,-106.3888000586616,-36.996335783899035,0
Divorced,Yes,Non-binary,Other,77.56051801799168,B,-99.17128566553676,A,-44.90241220582075,80.01765756701941,52.28759937486589,0
Divorced,Non-Veteran,Female,China,28.71582036207841,C,-52.66270433961242,C,57.57544587908265,101.59960045784347,-43.483320645052444,0
Widowed,Non-Veteran,Female,Mexico,98.8825963936487,E,34.80454587814687,A,-102.23666180456317,-16.85581907511391,-39.42292554874945,1
Widowed,Yes,Other,China,91.47474311543743,B,-25.921337544378265,E,-110.4231701772552,-86.0901226556214,157.05790407125585,0
Divorced,No,Other,Mexico,7.448055308176949,D,-48.641680288656644,A,226.08106010987345,138.52713256043668,-27.645156138293565,1
Married,No,Other,US,116.93656057468402,A,-9.801648776097757,D,72.71522610172701,241.0050001533243,-10.708657311778262,0
Single,No,Female,India,-76.87631358763983,D,37.3402256440825,B,-10.429487076830977,95.35539128767266,33.699757262994204,1
Divorced,Yes,Non-binary,US,-109.13323343896867,A,-58.8927712067731,C,94.37711580236375,64.5108820302726,-54.27542099615758,1
Married,No,Female,Germany,-63.0820636834539,B,-94.48920624993656,B,100.02759425834387,121.42417192487194,-128.58850196166793,0
Widowed,Non-Veteran,M,India,-54.15404709246017,E,-19.661042893474075,D,57.82121200586706,30.093293670074488,157.6593024220382,1
Single,Yes,Male,Germany,-26.37176031877991,E,-124.6963579910795,B,118.24989459861722,-29.534434344504874,-157.84317672406178,0
Single,Yes,M,Mexico,-198.975351915696,C,70.45903254758502,B,2.7083325661215776,-31.457796199204285,125.80536270898878,1
Divorced,No,F,Other,-106.21920374856299,B,-0.8401767179439296,C,72.1161259058665,-92.59787942395376,78.91252379179214,1
Divorced,Non-Veteran,Non-binary,Brazil,83.67715065027333,E,-3.5583155543684764,D,41.78111120352373,138.41449419024264,17.9778719231298,1
Divorced,Non-Veteran,F,US,12.137156494427824,E,-76.45739597167334,B,-9.206590419257795,-38.75083449924442,-48.733109444872504,1
Single,No,F,India,-126.06549911557086,A,-43.663739149528254,B,-146.46524453444897,-30.564141714186338,-6.87503586624391,0
Widowed,Yes,Female,US,42.507138185022455,B,-11.187490185617007,A,77.67537661745871,21.325097004196213,128.20412903335614,0
Divorced,No,Non-binary,Brazil,80.78281229373903,C,-26.331645745466897,D,59.498720338257485,93.8103867726568,150.26969009161712,0
Widowed,No,F,India,-135.21777587633383,C,-33.224681206679186,A,159.99750026132077,-24.84258400447455,5.988790242621829,0
Widowed,Non-Veteran,Female,Germany,26.118259713016013,B,246.02487531843974,D,-50.43319973868934,-12.364837371056346,-78.88863259040738,0
Married,Veteran,Non-binary,India,-99.1151403275068,C,-147.9892670640914,D,-110.55946208439921,-80.47334961375873,0.9785741821700679,1
Divorced,Yes,Other,UK,-82.65640281150559,E,68.82140542501001,A,136.95432652309657,174.18555640566268,-45.698054002508854,1
Widowed,Yes,Male,Mexico,-10.169404550516994,E,-99.38796163441292,C,35.85551465820559,-80.61071738707349,-38.571907862268596,0
Widowed,Veteran,Female,Brazil,-205.10550498512495,E,31.152377334461036,D,-140.82498504434002,33.03895576162685,-79.75759214250904,0
Married,No,Female,US,111.21832672204732,B,93.16214016344007,B,-64.59230946785193,-18.31985854596706,0.6226759123771608,0
Single,No,Other,Germany,92.27385756503475,C,-44.00404816210711,D,24.43979080176603,158.79627521926992,-199.90374382410192,1
Single,No,Male,Germany,13.043310925012005,B,126.121976887905,D,-50.8797341364818,-74.41416663124355,166.1694337748194,0
Married,Non-Veteran,Male,Brazil,-34.09952235356014,B,-47.982057346512605,C,14.861183885470467,-132.6859683143449,-4.114092910409961,0
Single,Veteran,M,Brazil,-117.98335276945518,C,53.37136475362833,A,-66.28424595601957,-18.27514591891151,83.57086568414172,0
Widowed,Non-Veteran,F,Brazil,151.2331065974688,D,-109.73986978165978,C,-99.29710870534166,163.85114848087346,-69.75627121294974,1
Married,Veteran,M,Mexico,137.73276947823973,A,68.94513139181267,A,-167.40249919450855,-22.745949369142473,-1.7139393894611559,0
Married,No,Male,India,-96.44514827768646,A,-190.71989610035797,C,-105.6621752049356,-124.78367447918811,-126.1539914656445,0
Single,Non-Veteran,Other,Other,-8.655136790954845,C,17.155174199565714,B,28.023206572165755,-129.58843848824225,-73.7315939817693,1
Married,Yes,Female,Mexico,-39.23350457553449,C,19.951375970665968,D,11.213018081415536,55.28899405499611,-71.20013923281641,0
Single,Veteran,Female,Other,-144.99445226401295,C,98.78380383830286,E,-107.87340603777447,22.82629708922447,4.2016969254174,0
Married,Veteran,Non-binary,Mexico,45.302813285781475,B,-235.60909272303095,A,-121.3289810766977,121.68730694046121,12.722519459663086,0
